molecula|n9FaHRing|NaasN|nARing|SaasN|AATSC1c|JGI4|SaaaC|ATSC1c|AATSC1are|MATS8i|n5aRing|n5aHRing|AATSC1pe|MATS1i|MATS1c|n6aHRing|GATS1are|BIC2|MATS8s|MATS8d|SIC2|GATS1pe|FNSA5|PBF|FPSA3|PNSA3|PNSA5|PPSA3|RNCS|WNSA5|WPSA3|RPCS|FNSA1|FNSA2|WNSA3|DPSA5|PNSA4|DPSA3|GeomPetitjeanIndex|TASA|PNSA2|WNSA4|FPSA1|GeomRadius|GeomDiameter|GRAV|WNSA2|FPSA5|DPSA1|DPSA2|CYP2C19 inhibitor|CYP2C9 inhibitor|P-gp substrate|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|TPSA_y|Leadlikeness|Brenk|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|Egan filter|Consensus Log P|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Log Po/w XLOGP3|PAINS|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|log P|Total Energy (gas phase) (Hartree)|Area (grid)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Zero Point Energy|HOMO-LUMO Energy Difference (Hartree)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Gibbs Free Energy|pIC50|pIC50
3h_a32|1|0|0|0.0|-0.005281944|0.037731481|2.243113495|-0.269379119|0.002101838|-0.003152613|3|3|0.003284804|-0.071193103|-0.531669815|0|0.84279263|0.7926338540000001|-0.169197453|-0.2|0.834881529|0.8030743229999999|-0.0882883959999999|0.30907784|0.0111539339999999|-44.97387528|-55.27575363|6.98327435|76.38838542|-34.60714056|4.372100625|0.0|0.7734940029999999|-1.324325944|-28.15732254|62.63332945|-17.27367301|51.95714963|0.4089962629999999|550.2022886|-829.1363044|-10.81473143|0.226505997|8.107034244|13.71739929|5187.525619|-519.1071084|0.011751781|-342.4592076|1071.936307|1.0|1.0|1.0|1.0|1.0|3.65|-8.47|8.11|6.24|110.94|2.0|0.0|1.0|7.0|3.0|-4.29|1.0|5.4|-6.15|5.8700000000000014e-09|2.24e-06|7.140000000000001e-07|6.12|0.0|1.29e-06|-0.05318|3.5552|4.61|-1790.663897|676.22|1127.45|348.74|0.2926|-1790.440663|-0.1474099999999999|-0.20059|0.02690554|-1790.5004850000005|8.1549|8.1549
10_a1|0|0|0|0.0|-0.014135827|0.037578348|0.0|-0.621976404|-0.012672753|-0.020225596|1|1|-0.0106277489999999|-0.019835038|-0.623957903|1|0.674381582|0.7227844929999999|-0.0369911079999999|0.017498337|0.783467165|0.658433571|-0.10949971|0.126889306|0.014751098|-65.97424138|-61.93104798|8.34295348|212.8090837|-35.02707638|4.718623023|64.49041745|0.8340962559999999|-1.861495069|-37.31383317|70.6564636|-25.67872721|74.31719486|0.459673515|378.9193385|-1052.827816|-14.52342192|0.165903744|7.376231317999999|13.65143394|5192.858899|-595.4602985|0.015427326|-377.9175542|1262.237791|1.0|0.0|1.0|0.0|2.0|3.0|-8.02|4.86|5.06|78.87|2.0|0.0|1.0|4.0|5.0|-5.91|0.0|3.7|-4.73|1.04e-05|0.00372|1.87e-05|3.64|0.0|3.42e-06|-0.06802|3.4067|5.81|-1223.125689|585.51|979.35|363.94|0.6754|-1222.969096|-0.13576|-0.20378|0.03426532|-1223.022387|5.8239|5.8239
31_a47|1|1|0|1.441825189|-0.00869363|0.042906977|1.198626524|-0.417294247|-0.007525849|0.074881792|1|1|-0.006265667|-0.035190699|-0.441642572|2|0.677766155|0.856640117|-0.1978980839999999|0.001622323|0.917597019|0.6463892179999999|-0.1056956209999999|0.486720182|0.021401336|-66.4670426|-65.56344002|13.27533898|355.5321928|-40.66927863|8.234748813|81.01707367|0.70664003|-1.691129939|-41.22978713|80.58054906|-23.31144534|79.74238158|0.4741051329999999|431.7441681|-1049.01504|-14.46018796|0.29335997|8.214180216|15.6194341|6019.5391740000005|-650.7084581|0.024209265|-256.3593656|1484.511202|1.0|1.0|1.0|1.0|2.0|3.18|-7.62|3.23|4.24|98.72|1.0|0.0|1.0|5.0|5.0|-6.78|0.0|2.94|-4.39|2.56e-05|0.0105|4.03e-05|2.86|0.0|9.95e-06|-0.0532|3.9744|4.2|-1735.400941|642.11|1079.4|340.91|0.3264|-1735.225703|-0.15143|-0.20463|0.03449081|-1735.284957|7.8|7.8
11_a1|0|0|1|0.0|-0.018080197|0.035620155|0.0|-0.867849442|-0.0127744789999999|-0.05257082|1|1|-0.009578125|-0.07452948|-0.563650254|1|0.823460272|0.747358374|-0.069193862|-0.075188762|0.8086124090000001|0.7846345840000001|-0.126108875|0.2027328789999999|0.034974992|-77.81495049|-74.35738693|20.62225192|274.39137789999995|-43.84323456|12.15946748|84.40380304|0.751878145|-2.143850877|-45.88191258|89.80732824|-28.7289904|98.43720241|0.47723847|351.1382199|-1264.075578|-16.93943154|0.248121855|7.43666407|14.2257294|5798.645137|-745.3349875|0.02620284|-297.0290662|1681.223993|1.0|1.0|1.0|1.0|2.0|3.25|-7.47|4.28|4.23|97.33|1.0|0.0|1.0|4.0|6.0|-6.27|0.0|3.22|-4.66|8.48e-06|0.00327|2.17e-05|3.35|0.0|1.29e-05|-0.06546|3.7383|5.26|-1312.4282380000002|614.86|1036.18|388.38|0.5573|-1312.241032|-0.12916|-0.19462|0.03413353|-1312.2963630000002|6.7696|6.7696
12o_a30|0|0|2|0.0|-0.0068750669999999|0.040899471|0.0|-0.364378536|0.00372838|0.019094532|1|1|0.003603419|-0.051371057|-0.465857798|1|0.8264832879999999|0.815003426|-0.054392357|-0.149451598|0.870930234|0.7463962120000001|-0.0975052409999999|0.402022325|0.015460222|-49.48891079|-62.74209511|9.948252054|75.15128057|-40.37291185|6.401442327000001|0.0|0.8131344979999999|-1.852599578|-31.84483128|71.87393121|-24.32856749|59.43716284|0.46964626|543.3140456|-1192.099807|-15.65480256|0.186865502|7.400912529|13.95467208|6542.77337|-767.0853252|0.0141914589999999|-402.9878652|1466.05489|1.0|1.0|1.0|0.0|1.0|4.63|-7.22|4.47|3.27|81.65|2.0|0.0|1.0|5.0|4.0|-5.75|0.0|3.11|-5.44|1.19e-06|0.0005139999999999|3.61e-06|4.49|0.0|2.61e-05|-0.05085|5.1935|4.45|-2035.338699|687.92|1162.63|356.1|0.1967|-2035.139147|-0.1478799999999999|-0.19873|0.03392126|-2035.199757|7.8097|7.8097
8g_a8|0|1|1|1.298078704|-0.014340328|0.0438779959999999|0.0|-0.731356723|-0.009140059|-0.025002199|1|1|-0.007047583|0.0794962979999999|-0.508072694|0|0.6784762320000001|0.734188081|0.121495775|-0.0571942009999999|0.790058057|0.656457444|-0.129695841|0.298992226|0.031118325|-83.78686741|-79.46906035|19.06725815|171.26571059999998|-48.6934008|11.68315869|67.54104396|0.8330608209999999|-2.464220973|-51.33906829|90.27531534|-32.12579035|102.8541256|0.479218966|327.1604688|-1509.912147|-19.68456628|0.166939179|7.440878437999999|14.28792131|6581.432140999999|-925.1746152|0.017636126|-408.1554248|1812.487286|0.0|1.0|1.0|0.0|2.0|3.31|-7.4|4.11|3.89|99.34|2.0|0.0|1.0|4.0|5.0|-6.34|0.0|3.5|-4.94|5.01e-06|0.00209|1.16e-05|3.53|0.0|1.67e-05|-0.05849|3.7495|7.17|-1450.913472|635.27|1083.78|330.67|0.3904|-1450.728709|-0.15542|-0.21391|0.04147516|-1450.787398|5.3768|5.3768
34_a47|1|1|0|1.883479676|-0.004157676|0.03522792|1.741433543|-0.191253079|0.003530307|-0.043634386|1|1|0.0047106|-0.1430639269999999|-0.2829549719999999|3|0.62974551|0.833786184|0.046668352|0.128336294|0.89234354|0.609110565|-0.090141168|0.437215023|0.019723558|-34.3104683|-49.91779281|10.92238452|31.17423189|-27.64315244|6.048527453999999|0.0|0.653993216|-1.261976347|-19.00022922|62.66739933|-16.25230464|45.23285281|0.45489212|457.4477611|-698.8490993|-9.000096143|0.346006784|7.066583143|12.96364153|5105.274301|-387.0041342|0.023023142|-170.55473480000003|1068.587688|1.0|1.0|1.0|1.0|1.0|3.19|-7.47|3.34|4.52|68.52|0.0|0.0|1.0|4.0|5.0|-6.66|0.0|3.02|-3.9|0.000267|0.0929|0.000125|2.49|0.0|1.17e-05|-0.0545|4.2077|2.41|-1162.450678|585.79|980.02|318.79|0.2309|-1162.283641|-0.16086|-0.21536|0.03084502|-1162.33788|8.7|8.7
12_a15|0|0|0|0.0|-0.006620824|0.034285714|0.0|-0.370766171|0.001740635|-0.106061273|0|0|0.0034254209999999|-0.120626133|-0.380490701|2|0.8310685940000001|0.723852961|0.049877871|-0.019064393|0.769289315|0.7933685340000001|-0.094209248|0.738437971|0.015018226|-39.00359933|-60.15445365|9.58943236|72.18361893|-38.40979933|6.123040777999999|4.192089814|0.746489397|-1.695766456|-24.90456371|70.6606311|-20.42981445|48.59303169|0.476419838|572.3516967|-1082.780166|-13.04483751|0.253510603|5.448223888999999|10.40571107|5897.820841|-691.376388|0.016453962|-314.7766363|1450.496376|1.0|0.0|1.0|1.0|1.0|3.56|-9.82|5.32|6.3|56.27|2.0|0.0|1.0|6.0|4.0|-4.97|1.0|4.7|-5.83|5.99e-07|0.0002379999999999|1.47e-06|5.29|0.0|5.99e-08|-0.03196|4.4819|5.16|-1281.060163|688.91|1177.81|321.72|0.1374|-1280.810963|-0.15858|-0.19054|0.02694613|-1280.871722|8.3979|8.3979
17_a12|0|0|1|0.0|-0.00864055|0.035816993|0.0|-0.38018419|-0.002523977|-0.072956553|1|1|-0.000651751|-0.113649923|-0.559137213|2|0.918713011|0.8198617429999999|-0.043392747|-0.11976662|0.87653892|0.859088647|-0.096209886|0.318309599|0.011226177|-36.25249721|-50.13411606|5.849860887999999|69.36398419|-26.12444199|3.048310481|0.0|0.786701219|-1.443148294|-18.89085387|57.97616997|-18.34174978|42.10235809|0.466056241|447.1583691000001|-752.0117408|-9.557722681|0.213298781|5.669161963|10.61752641|4866.339908|-391.8666299|0.015049295|-298.7949107|955.9051425|1.0|1.0|0.0|1.0|1.0|4.13|-7.16|4.51|2.56|78.41|0.0|0.0|1.0|3.0|4.0|-6.07|0.0|3.14|-4.24|3.1e-05|0.0103|5.7100000000000006e-05|3.19|0.0|2.32e-05|-0.06322|4.4014|2.87|-1366.776169|560.09|933.62|328.67|0.2213|-1366.638303|-0.15459|-0.21781|0.02800938|-1366.689546|7.7959|7.7959
1a_a5|0|0|1|0.0|-0.001785522|0.021346801|0.0|-0.078562954|0.005921049|-0.132197351|0|0|0.00549829|0.069867374|-0.179831877|2|0.8309401009999999|0.7427901179999999|0.11504495|-0.008431181|0.794139321|0.808272639|-0.075618812|0.3602068089999999|0.008036994|-36.19957997|-38.07869556|4.047117885|83.60943679|-19.17495143|2.037971304|0.0|0.7256546770000001|-1.134282187|-18.22870183|46.38422909|-13.93123008|40.24669785|0.455258786|419.7878208000001|-571.1804334|-7.015226132|0.274345323|6.199179484|11.38004491|4005.068642|-287.62427139999994|0.016493595|-227.2618539|787.1243051|0.0|0.0|1.0|1.0|1.0|3.54|-7.15|3.08|1.42|37.81|0.0|0.0|1.0|3.0|4.0|-6.58|0.0|1.75|-3.44|0.00253|755.0|0.000365|2.17|0.0|2.13e-05|-0.1040099999999999|4.6707|2.85|-951.110826|531.02|882.1|437.61|0.2109|-951.178584|-0.12226|-0.2262699999999999|0.028664612|-951.226623|6.9706|6.9706
16a_a23|1|2|1|3.411338761|-0.0054940769999999|0.046283951|0.759926978|-0.302174246|0.012426121|-0.088255625|2|2|0.01226642|-0.181609054|-0.380779155|2|0.765869487|0.8323974470000001|0.154144584|-0.116894582|0.890165467|0.7199622309999999|-0.07288672|0.181301571|0.021379172|-26.53751114|-47.06687604|13.80568132|9.922436905|-30.39361398|8.915071155|91.92609822|0.585920722|-1.311960953|-17.13669862|65.21027197|-16.6118386|40.34319246|0.49525751|603.6746046|-847.2037686000001|-10.72715788|0.414079278|8.024409307|15.89802615|6552.801739|-547.0850515999999|0.02809646|-110.9672657|1445.935835|1.0|0.0|1.0|0.0|1.0|3.94|-5.27|2.03|2.52|108.26|1.0|1.0|2.0|5.0|4.0|-7.02|0.0|1.85|-4.31|2.6e-05|0.0111|4.86e-05|2.66|0.0|0.0023|-0.0502|1.6239|2.49|-1685.8794469999998|670.04|1172.0|763.49|0.2066|-1685.580443|-0.07625|-0.12645|0.03391189|-1685.6419010000002|7.4037|7.4037
12b_a32|1|0|0|0.0|-0.009432679|0.0388738739999999|2.153718992|-0.462201267|-0.003484915|-0.031446256|3|3|-0.001662219|-0.0852122769999999|-0.584995111|0|0.788133615|0.838021287|-0.0533240309999999|-0.090027803|0.8887585240000001|0.7507116140000001|-0.097525366|0.2996018789999999|0.016282332|-50.88975159|-60.93328667|10.17310723|90.57560878|-38.07076621|6.356098747000001|65.29222164|0.60420609|-1.267829764|-31.79562339|76.65746734|-17.22027667|61.06285882|0.430631506|488.9595947|-792.1327267000001|-10.75912958|0.39579391|7.076348793999999|12.42841652|5653.268811|-494.9199607|0.025166975|-130.2147289|1311.0306890000002|1.0|1.0|1.0|1.0|2.0|3.47|-7.65|6.49|4.19|140.04|1.0|0.0|1.0|7.0|4.0|-6.4|1.0|3.59|-4.43|1.27e-06|0.000505|3.72e-05|3.28|0.0|8.86e-06|-0.05173|3.5703|4.12|-1880.732075|663.89|1109.93|347.27|0.2865|-1880.537231|-0.14803|-0.19976|0.0385132|-1880.599158|7585.0|7585.0
13p_a6|0|0|0|0.0|-0.010395243|0.042959184|1.633493259|-0.634109842|-0.008008339|-0.014153926|1|1|-0.005708558|-0.068532678|-0.573014008|2|0.865935935|0.784414352|-0.059663359|-0.125636943|0.837659336|0.8244206940000001|-0.107371897|0.196002517|0.01730144|-70.52421289|-76.17631587|12.27472016|80.30786544|-54.04422654|8.708451561|107.5669533|0.76005742|-2.14743793|-50.03427239|89.17529231|-26.72853188|82.79893305|0.412828992|515.4389679999999|-1523.526317|-18.9628865|0.23994258|8.760340755|14.91957306|6590.216479|-1080.8845310000002|0.018322293|-369.0018868|2004.488446|1.0|1.0|1.0|1.0|3.0|3.64|-10.06|4.58|4.01|122.47|1.0|0.0|0.0|7.0|5.0|-7.01|0.0|2.96|-4.55|8.11e-06|0.00365|2.79e-05|2.86|0.0|3.92e-08|-0.0746|4.7973|4.73|-1463.0432449999998|752.82|1283.98|415.53|0.4132|-1462.740542|-0.12251|-0.1971099999999999|0.03807447|-1462.804694|7.0362|7.0362
9s_a24|0|0|1|0.0|-0.003599664|0.023585859|0.0|-0.190782186|0.006748865|-0.060407836|1|1|0.007695726|-0.204128966|-0.248704391|3|0.799076569|0.773544454|0.030228027|0.0256742079999999|0.8327425070000001|0.748077475|-0.063587778|0.483170382|0.016792118|-30.93968263|-39.48555839|10.42725806|33.24649431|-24.51900941|6.474925237000001|0.695462853|0.445160769|-0.953816666|-19.21235005|61.19761205|-12.08741583|41.36694069|0.47085169|548.5261887|-592.2833757999999|-7.505819207999999|0.554839231|9.124394347|17.24354813|5767.9102490000005|-367.7851412|0.03496522|68.10609672|1330.4932|0.0|1.0|1.0|1.0|1.0|3.43|-8.11|3.15|4.29|77.21|1.0|0.0|1.0|4.0|4.0|-7.2|0.0|2.63|-4.06|0.000434|171.0|8.71e-05|2.11|0.0|3.04e-06|-0.03597|3.0726|1.82|-1270.994965|654.28|1121.42|464.24|0.5112|-1270.738032|-0.10865|-0.14462|0.03640642|-1270.796154|7.4949|7.4949
3_a27|0|2|0|3.127072625|-0.00648099|0.040512821|1.177265999|-0.27868256|0.009082086|0.042659548|1|1|0.00955169|-0.1984716939999999|-0.479874452|2|0.640545265|0.810053853|0.136381755|0.038685745|0.8759548629999999|0.610158103|-0.086153958|0.397733752|0.019234305|-31.82136336|-44.61323499|9.960129259|10.71226495|-23.10213938|5.157668895|57.97805043|0.733853752|-1.292309364|-16.47810502|54.32114618|-16.72996312|41.78149261|0.44566003|446.4308003|-669.1985248999999|-8.663302268999999|0.266146248|6.457886343999999|11.64968556|4960.583812|-346.53209080000005|0.018747239|-242.1936891|911.8963045|1.0|1.0|0.0|1.0|0.0|3.03|-5.89|2.8|2.94|65.6|0.0|0.0|2.0|3.0|4.0|-6.41|0.0|2.74|-3.99|0.0002|0.0658|0.000103|2.67|0.0|0.000423|-0.05512|5.5045|4.92|-1081.88481|547.92|931.06|312.93|0.2305|-1081.744053|-0.16457|-0.21969|0.02032437|-1081.794829|8.3979|8.3979
7_a1|0|1|2|2.307091837|-0.010040172|0.035718954|0.0|-0.421687222|0.0021597079999999|-0.07233584|1|1|0.004950534|-0.245732751|-0.441054548|1|0.7795049279999999|0.801577133|-0.048198584|-0.042175602|0.862051935|0.729621031|-0.098295453|0.289201649|0.035937867|-40.16416679|-47.35863598|17.31482297|111.9204437|-22.81733634|8.342261787|404.7836105|0.603382856|-1.179545431|-19.35104936|61.72628137|-14.95535873|57.47898976|0.452829665|342.53930230000003|-568.3036318|-7.205474633|0.396617144|5.07667644|9.278054953|4519.238270000001|-273.8080361|0.029820838|-99.61948195|941.8624118|0.0|0.0|1.0|1.0|0.0|3.09|-5.64|3.43|3.29|49.17|0.0|0.0|2.0|2.0|4.0|-6.4|0.0|2.72|-3.71|0.000696|213.0|0.000195|2.48|0.0|0.000698|-0.02433|4.0504|2.76|-1009.48087|515.2|864.85|306.1|0.2961|-1009.350293|-0.16734|-0.19167|0.02860499|-1009.398029|6.3372|6.3372
4a_a49|0|1|1|2.085628989|-0.006602016|0.036555556|1.713107022|-0.3631108529999999|-1.8100000000000003e-05|-0.053787795|1|1|0.000660956|-0.037142108|-0.403194204|2|0.7541604690000001|0.803344301|0.0063958109999999|0.032396301|0.856023531|0.731643066|-0.087863033|0.433367368|0.017143497|-57.79201133|-53.88810275|10.51443916|313.22432680000003|-33.05061877|6.448709504|60.11195021|0.650301539|-1.4936715669999998|-35.44496163|68.37721704|-17.96270092|68.30645049|0.4716382|464.3095353|-916.0977468|-11.01687292|0.349698461|7.934892916|15.01791558|5950.370212|-561.8605190000001|0.023624093|-184.3656985|1408.727632|0.0|1.0|1.0|1.0|2.0|3.35|-7.36|3.4|2.83|92.93|1.0|0.0|1.0|6.0|5.0|-7.52|0.0|2.42|-3.52|0.000528|211.0|0.000305|1.71|0.0|1.74e-05|-0.06461|4.7259|3.34|-1313.158118|660.19|1128.22|327.34|0.1935|-1312.924353|-0.1585099999999999|-0.2231199999999999|0.04133192|-1312.98289|7.4949|7.4949
4S4k_a46|0|1|1|2.145043462|-0.0049602|0.0510113959999999|0.0|-0.252970193|0.006550513|-0.1149361969999999|1|1|0.006050983|0.008544799|-0.3860697829999999|1|0.78837943|0.7477594870000001|-0.003017362|-0.141706595|0.787615341|0.784722915|-0.0860536609999999|0.199356973|0.007749296|-47.49082053|-45.61628327|4.1078333030000005|172.7607401|-24.18078772|2.177526049|0.0|0.8679099640000001|-1.46291223|-25.17446332|49.42345536|-16.15576699|51.59865384|0.461984953|472.7005375|-775.4768155|-8.564028983|0.132090036|5.523352655|10.26616763|4719.2906570000005|-411.0733912|0.007182108|-390.0516264|893.4991504000001|1.0|0.0|1.0|1.0|1.0|3.8|-6.61|4.26|4.77|50.94|1.0|0.0|1.0|2.0|3.0|-5.46|0.0|3.79|-4.83|1.5e-05|5.0|1.4800000000000002e-05|4.05|0.0|8.28e-05|-0.02074|5.2854|4.52|-1053.415665|566.82|997.07|304.07|0.2623|-1053.202208|-0.17396|-0.1947|0.02628818|-1053.255345|6.7055|6.7055
2_a4|0|0|1|0.0|-0.00708265|0.037777778|0.0|-0.269140683|-0.001386521|0.090707854|0|0|-0.0016168089999999|0.147657684|-0.3881618|1|0.930871261|0.802438682|0.11821091|0.1355918559999999|0.847373823|0.912872667|-0.105102755|0.442778552|0.006330673|-49.45826819|-44.27948986|2.667094277|166.102249|-18.65482233|1.123639184|0.0|0.843107708|-1.366335816|-20.83662681|48.93681624|-15.98981578|52.12536246|0.3961813179999999|312.82106489999995|-575.6333682|-6.736463618999999|0.156892292|4.710383035|7.800989232999999|3396.86527|-242.5126903|0.011054731|-289.1005902|682.7518749|0.0|0.0|1.0|0.0|2.0|3.33|-4.83|2.12|0.83|45.15|0.0|0.0|2.0|2.0|4.0|-6.69|0.0|1.24|-2.77|0.0066|1.67|0.00171|1.62|0.0|0.00374|-0.01612|5.8961|2.46|-819.8996124|458.73|764.77|384.69|0.1315|-819.771754|-0.14614|-0.16226|0.033037353|-819.8174190000001|7.5086|7.5086
9c_a31|0|0|1|0.0|-0.013082561|0.03482906|0.0|-0.6933757159999999|-0.003618466|-0.1047269419999999|2|2|-0.000813398|-0.138799714|-0.546598398|0|0.8083148840000001|0.842823186|-0.000533581|-0.108617754|0.8856644770000001|0.770283733|-0.128097622|0.287455956|0.030296721|-65.84728287|-81.63444414|19.30758668|153.5739377|-52.02424796|12.30439782|552.8237349999999|0.670716706|-1.7933667130000002|-41.96335759|97.22026028|-22.85764436|85.15486955|0.4558841429999999|429.9685721|-1142.882218|-14.56678943|0.329283294|8.188627935|15.04941978|5658.985169|-728.3394714|0.024456662|-217.5897278|1703.9715989999995|1.0|1.0|1.0|1.0|2.0|3.66|-7.24|5.64|3.7|117.37|2.0|0.0|1.0|8.0|5.0|-6.53|0.0|3.32|-4.16|5.85e-06|0.00233|6.94e-05|3.1|0.0|2.31e-05|-0.03249|3849.0|4.94|-1618.115927|691.3|1147.93|322.12|0.2554|-1617.892493|-0.15975|-0.19224|0.04177078|-1617.9568470000002|6.3768|6.3768
8b_a50|1|1|1|2.021915391|-0.0045301379999999|0.035718954|1.98971238|-0.1812055289999999|0.006841944|-0.009441452|2|2|0.007057361|-0.065440141|-0.332085641|1|0.753629415|0.809463375|-0.027207307|-0.031953774|0.8836675340000001|0.71043578|-0.078068703|0.267094693|0.021513107|-34.79187329|-37.39727879|10.30543157|131.417573|-17.91443197|4.93661461|0.0|0.6717097959999999|-1.092961836|-16.66636363|49.02840043|-14.54338619|45.09730487|0.428882006|404.9478761|-523.561903|-6.966723542|0.328290204|5.292277178|9.26652151|4446.001554|-250.8020475|0.024280552|-164.5084115|779.4465792000001|1.0|0.0|1.0|1.0|1.0|3.21|-5.94|3.14|3.41|59.39|0.0|0.0|2.0|2.0|3.0|-6.32|0.0|2.51|-3.81|0.000359|108.0|0.000154|2.55|0.0|0.000347|-0.02903|4.5256|2.11|-967.3160428|515.81|857.53|296.58|0.1717|-967.212701|-0.1724099999999999|-0.20144|0.036701907|-967.258772|7.1675|7.1675
7e_a8|0|1|0|1.3496955309999998|-0.006027596|0.043758865|0.0|-0.289324602|0.0024398329999999|-0.11032771|1|1|0.002669179|0.034227147|-0.341022848|0|0.5897105770000001|0.732001738|-0.023521398|-0.072307692|0.790500031|0.577394732|-0.0886889709999999|0.286669793|0.0215993429999999|-51.4880895|-53.04282692|12.91806855|86.03149870000001|-31.72369068|7.725998682999999|63.5628736|0.776001552|-1.6850904519999998|-30.79383811|64.23177694|-22.39586026|64.40615805|0.4742828629999999|495.8990914|-1007.813711|-13.39444718|0.223998448|7.70387217|14.654025199999998|5808.479788000001|-602.7501229|0.018708212|-330.14031780000005|1298.726412|1.0|1.0|0.0|0.0|1.0|3.2|-8.29|5.16|4.94|70.81|2.0|0.0|1.0|4.0|4.0|-5.43|0.0|4.31|-5.41|1.78e-06|0.000686|3.87e-06|4.54|0.0|1.95e-06|-0.0697|3.8142|6.32|-1300.467069|622.23|1060.05|383.1|0.3461|-1300.271093|-0.13577|-0.2054699999999999|0.02845071|-1300.327213|4.4547|4.4547
11c_a5|0|0|0|0.0|-0.004590583|0.027388889|0.0|-0.224938556|0.005090155|-0.059682527|1|1|0.005383056|-0.011677718|-0.269653478|2|0.679183645|0.8020105409999999|0.030085871|-0.044126759|0.86113162|0.658307423|-0.0873419269999999|0.389427402|0.01785211|-47.99592739|-53.12487972|10.85837291|31.61751609|-32.31269264|6.604499968|4.089828494|0.707039635|-1.484812761|-29.19305715|66.02857181|-19.63310772|58.854300300000006|0.448016491|489.4652669|-903.1229552|-11.94164728|0.292960365|8.88462927|16.09582374|5202.741647999999|-549.3157749|0.021214793|-251.8596984|1277.330026|1.0|1.0|1.0|1.0|1.0|2.96|-8.47|4.79|4.17|80.76|1.0|0.0|1.0|6.0|5.0|-6.59|0.0|3.0|-4.1|7.38e-05|0.0273|7.950000000000001e-05|2.78|0.0|1.26e-06|-0.04315|4.5035|4.53|-1218.454079|636.14|1071.71|294.59|0.5327|-1218.278135|-0.1713299999999999|-0.21448|0.03798847|-1218.336116|7.6021|7.6021
13_a12|0|0|0|0.0|-0.0069874069999999|0.037948718|0.0|-0.272508888|0.000830398|-0.083760082|0|0|0.002279068|-0.169387652|-0.595629719|2|0.845823047|0.6809340620000001|-0.226526433|0.039235452|0.7300173240000001|0.804066411|-0.092483398|0.122164874|0.008188151|-28.51381164|-45.33566159|4.01385817|64.74666684|-22.2236882|1.96760628|66.2289548|0.8829921740000001|-1.2947675790000002|-13.97756285|48.99243638|-17.15403411|32.52766981|0.466560112|441.2142447|-634.6992622|-8.408963103|0.117007826|6.06407675|11.36787272|3647.657976|-311.13163480000003|0.0074597119999999|-375.4880089|718.8050825|1.0|0.0|0.0|1.0|1.0|2.7|-7.14|3.63|3.9|50.7|1.0|0.0|1.0|3.0|3.0|-5.49|0.0|3.22|-4.2|5.520000000000001e-05|0.0152|6.3e-05|3.51|0.0|2.01e-05|-0.04445|4.5363|3.83|-876.3370809|532.86|867.79|315.25|0.6528|-876.209109|-0.16458|-0.20903|0.0290811829999999|-876.258343|7.0315|7.0315
6_a3|0|0|0|0.0|-0.008934536|0.038650794|2.000787282|-0.330577816|-0.007540435|0.05584062|1|1|-0.006696449|0.020589494|-0.594308852|2|0.881253042|0.790667152|-0.155862559|0.055002252|0.8632654590000001|0.773152968|-0.098669224|0.556539611|0.010921391|-52.01903278|-49.23401228|5.449560482000001|236.2008316|-24.56680878|2.7192240510000003|77.06094911|0.80281499|-1.282699916|-25.95647951|56.71997588|-18.8247694|57.46859326|0.387883362|390.8623623|-640.0421597|-9.393191593|0.19718501|5.498222293|8.982311462|4992.54948|-319.3685142|0.0150025189999999|-302.19751|797.2473951000001|1.0|1.0|1.0|1.0|1.0|3.05|-7.48|4.96|4.66|92.93|1.0|0.0|1.0|2.0|3.0|-5.68|0.0|3.63|-4.87|3.67e-06|0.00124|1.34e-05|3.79|0.0|1.11e-05|-0.06529|5.8279|3.09|-1731.7043199999998|524.88|884.88|365.05|0.1997|-1731.602363|-0.1465|-0.21179|0.03079258|-1731.6508010000002|5.7501|5.7501
