molecula|NaaNH|n9FaHRing|n9FaRing|SssssC|NaasN|nAHRing|BCUTs-1|SaasN|MATS2c|AATSC1s|MATS7i|SaaaC|ATSC1c|AATSC1are|MATS8i|AATSC8d|n5aRing|AATSC1pe|AATSC7i|AATSC1i|MATS1c|n6aHRing|GATS1are|BIC2|MATS8d|SIC2|GATS1pe|RASA|FNSA3|PNSA3|PNSA5|PPSA3|RNCS|RPSA|TPSA_x|WNSA5|WPSA3|RPCS|FNSA2|WNSA3|PNSA4|DPSA3|GeomPetitjeanIndex|GRAVp|PNSA2|WNSA4|GeomRadius|GeomDiameter|GeomShapeIndex|GRAV|PPSA1|WNSA2|FPSA5|Mor01p|PPSA5|P-gp substrate|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Log Po/w iLOGP|Log Po/w WLOGP|TPSA_y|Log Po/w MLOGP|Leadlikeness|Molar refractivity|Veber filter|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|Consensus Log P|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|PAINS|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Contribution (HOMO-LUMO transition)|Zero Point Energy|HOMO-LUMO Energy Difference (Hartree)|Highest Occupied Molecular Orbital Energy|IC50|pIC50|pIC50
13c_a5|1|0|0|0.0|0|1|1.377702625|0.0|-0.2071929139999999|-0.0090268969999999|-0.010689086|0.0|-0.284610951|0.005288472|-0.098760742|-0.018055556|1|0.006110714|-0.017427549|-0.150963534|-0.324868153|2|0.705487111|0.770478689|-0.033833834|0.822789227|0.6775573359999999|0.80019672|-0.077308234|-50.97293525|-50.50012762|15.25960958|158.67712230000004|0.19980328|131.7396496|-33.29709668|10.06137448|51.93687546|-1.302049531|-33.60884086|-16.50965711|66.23254483|0.46617977|2793.480751|-858.5021696|-10.8855893|8.492261628|15.90846721|0.873289814|5989.714507|295.8302846|-566.0506435|0.0302745689999999|656.208474|19.96143955|1.0|1.0|1.0|2.58|3.29|84.0|1.16|1.0|120.88|0.0|1.0|5.0|31.0|5.0|-7.28|2.68|-3.96|0.0002839999999999|0.1169999999999999|0.000109|0.0446|2.15|0.0|3.36e-06|-0.05615|4706.0|4.2145|-1351.274441|-1351.2369640000002|1153.36|294.18|0.51479|-1351.008469|-0.17324|-0.22939|123.0|6.9101|6.9101
12r_a30|0|0|0|0.0|0|2|0.604984545|0.0|-0.015167821|-0.093024002|-0.093079817|0.0|-0.400352091|-0.002544958|-0.0682882559999999|-0.0646674999999999|1|-0.001131023|-0.247439715|-0.145315868|-0.44083509|1|0.609043558|0.83236194|-0.105767484|0.889479916|0.591758164|0.72072745|-0.090229387|-58.32042638|-71.0931422|12.36992712|90.4724548|0.27927255|180.5098625|-45.9515743|7.995393191000001|0.0|-1.979828309|-37.69583567|-26.11584816|70.6903535|0.464481911|2976.944611|-1279.67656|-16.88017015|7.467190577999999|13.94386247|0.867350555|6735.090739|135.6928105|-827.1283373|0.016970201|616.2856203|10.96881384|1.0|0.0|1.0|0.0|3.74|81.65|3.58|2.0|127.19|0.0|1.0|5.0|31.0|6.0|-6.06|3.21|-5.17|3.24e-06|0.00141|6.71e-06|0.00291|4.07|0.0|3e-05|-0.05244|5067.0|3.5111|-1774.236548|-1774.2026670000002|1141.54|353.12|0.68476|-1774.009422|-0.14894|-0.20138|29.0|7.5317|7.5317
3q_a32|1|1|1|0.0|0|0|0.609420748|0.0|-0.017280695|-0.04718311|0.02785755|2.120544848|-0.419780649|0.000773658|-0.022925245|-0.098400506|3|0.002487149|0.0492355779999999|-0.295228244|-0.5448044360000001|0|0.751733573|0.853737093|-0.1585635|0.901790225|0.716172604|0.84993799|-0.067604132|-41.72706804|-60.46462749|11.43581616|41.73511731|0.15006201|92.62226328|-37.3203761|7.058489861|53.27315741|-1.371465184|-25.7550561|-17.27560785|53.16288420000001|0.46136998|2649.276311|-846.5047848999999|-10.6629646|6.428518903|11.93494358|0.856561949|6079.482066|225.3038157|-522.4852655000001|0.022526037|618.9134881|13.90366881|1.0|1.0|1.0|3.34|4.72|131.25|1.33|1.0|115.37|0.0|1.0|7.0|28.0|4.0|-6.35|3.86|-4.62|1.24e-06|0.000508|2.4100000000000003e-05|0.00992|3.47|0.0|2.01e-05|-0.04968|3.6236|3.6236|-1920.066488|-1920.042674|1136.46|342.16|0.70216|-1919.821707|-0.15001|-0.19969|28.0|7.5528|7.5528
14k_a23|0|1|1|0.0|2|0|1.1979621459999998|3.358995671|0.070940371|-0.024758731|0.04479394|0.74561778|-0.299174093|0.010682694|-0.055500851|-0.055708465|2|0.009263715|0.082632648|-0.13187015|-0.463402169|2|0.722187957|0.800643488|-0.091426449|0.864845456|0.659570836|0.922397728|-0.0562483359999999|-37.43135588|-53.17069631|12.53019305|38.76597615|0.077602272|51.64167457|-35.38329134|8.338417622|80.31548917|-1.597998852|-24.9092952|-22.62582822|49.96154892|0.486654314|2955.4566170000003|-1063.413926|-15.05671972|8.21201115|15.99703938|0.948005074|6715.186162999999|144.0318708|-707.6658267999999|0.016348271|633.3278634|10.87921891|0.0|1.0|1.0|3.56|4.67|105.02|3.51|2.0|125.29|0.0|1.0|5.0|31.0|4.0|-6.03|3.99|-5.55|7.49e-07|0.000334|2.83e-06|0.00126|4.21|0.0|4.55e-06|-0.07933|3.6421|3.6421|-2089.524497|-2089.501786|1179.17|340.42|0.63765|-2089.293765|-0.14784|-0.2271699999999999|4.0|8.4123|8.4123
15c_a10|0|0|0|0.0|1|2|1.343850105|2.154210861|-0.236118846|0.040869377|-0.06400528|2.063253638|-0.153072705|0.01143745|-0.1036030219999999|0.0123939039999999|1|0.012271987|-0.101214571|-0.35845963|-0.1742732839999999|2|0.7655272009999999|0.7351096359999999|0.022187689|0.772328328|0.733973277|0.904458517|-0.046967376|-32.5870313|-50.32840842|10.2013281|65.41494073|0.095541483|66.28884934|-34.91899195|7.077912953999999|136.2098503|-1.233143495|-22.60962187|-13.36848349|42.7883594|0.449308156|3012.018586|-855.5829431|-9.275357237|8.639636218|15.6886947|0.8158976029999999|6673.826433|327.3258326|-593.6228632|0.023432886|924.9341455|16.25826809|1.0|1.0|0.0|4.09|2.97|59.31|1.74|1.0|141.96|0.0|1.0|6.0|34.0|6.0|-6.99|3.1|-4.57|0.0001419999999999|0.0646|2.68e-05|0.0122|2.94|0.0|7.3e-06|-0.04724|5.5913|3.6709|-1450.241475|-1450.500669|1318.35|337.75|0.70511|-1450.139335|-0.14739|-0.19463|0.1|7.0|7.0
12o_a36|1|0|0|0.0|0|2|1.297042837|0.0|0.01340619|-0.079716275|0.03842353|0.0|-0.613501857|-0.00233752|-0.059733192|-0.010904454|1|-0.000472698|0.065221584|-0.213993335|-0.5110239679999999|1|0.859938421|0.799869816|-0.01854899|0.848816593|0.817582774|0.7592112809999999|-0.082048664|-59.0895896|-76.51720886|16.85373064|55.47133795|0.2407887189999999|173.4105814|-55.10596064|12.13767506|112.1259723|-2.018706878|-42.554984000000005|-25.50573629|75.94332024|0.469699889|3009.981519|-1453.826968|-18.36865355|7.322888607|13.80895167|0.885724665|6622.134304|240.2059039|-1047.013252|0.026586303|757.7532208|19.1468529|1.0|0.0|3.0|0.0|1.65|98.3|1.49|1.0|138.06|0.0|1.0|7.0|33.0|5.0|-7.66|1.47|-3.64|0.000292|128.0|0.000227|0.0997|1.85|0.0|5.18e-05|-0.05456|5.1927|3.8726|-1440.969954|-1440.926241|1240.51|320.16|0.67273|-1440.671057|-0.15695|-0.21151|0.04|7.3979|7.3979
3f_a32|1|1|1|0.0|0|0|0.6094207770000001|0.0|0.0067550119999999|-0.0434359079999999|-0.062954205|2.227330929|-0.275173181|0.001276735|-0.113189563|-0.110286539|3|0.002565215|-0.112493266|-0.133675401|-0.5487283829999999|0|0.833981748|0.820782305|-0.1743238839999999|0.871865543|0.786074011|0.874026684|-0.073433055|-41.40131823|-54.8993954|6.707989266|47.97543149|0.125973316|71.02334697|-30.95210106|3.78194259|0.0|-1.265867765|-23.34192893|-16.99267001|48.1093075|0.435176082|2273.466801|-713.6921402|-9.580412233|6.153728636|10.89495051|0.770463268|4993.667711|118.8493262|-402.3773138|0.011659458|475.3634141|6.573564628|1.0|1.0|1.0|3.31|5.63|110.94|2.18|2.0|102.66|0.0|1.0|4.0|24.0|3.0|-5.03|4.63|-5.4|1.28e-07|4.53e-05|3.96e-06|0.0014|4.83|0.0|1.73e-05|-0.05315|3.5569|3.5569|-1712.0610190000002|-1712.034952|1006.92|348.58|0.70255|-1711.863611|-0.1474599999999999|-0.2006099999999999|9.0|8.0458|8.0458
19h_a38|1|0|0|0.0|0|2|1.297044177|0.0|-0.088176988|-0.082283951|0.14165187|0.0|-0.420209249|-0.002526241|-0.043452674|-0.070688288|1|-0.000673716|0.303981987|-0.217394466|-0.420225236|1|0.724208473|0.819222745|-0.121374121|0.8741648479999999|0.698414933|0.7746288020000001|-0.082211319|-48.43313101|-64.79649453|12.51014765|136.81322659999998|0.225371198|132.7728693|-38.17354026|7.370099699|0.0|-1.979762478|-28.533396600000003|-23.32673803|60.94327866|0.47459722|2774.611523|-1166.336902|-13.74247449|6.820483788|12.98143834|0.903301693|6253.901215|145.047677|-687.1237247|0.020207411|595.8790650000001|11.90478646|1.0|1.0|3.0|2.43|2.55|81.23|2.4|1.0|125.69|0.0|1.0|5.0|30.0|4.0|-6.77|2.66|-4.17|7.209999999999999e-05|29.0|6.77e-05|0.0272|2.78|0.0|5.610000000000001e-05|-0.05708|3.7384|3.5358|-1332.187847|-1332.1538779999998|1092.17|350.65|0.69012|-1331.941646|-0.1467099999999999|-0.20379|9.0|8.0348|8.0348
3h_a32|1|1|1|0.0|0|0|0.609420752|0.0|0.01077056|-0.008243901|0.014517903|2.243113495|-0.269379119|0.002101838|-0.003152613|-0.111111111|3|0.003284804|0.025035542|-0.122769653|-0.531669815|0|0.84279263|0.7926338540000001|-0.2|0.834881529|0.8030743229999999|0.87880263|-0.07183387|-44.97387528|-55.27575363|6.98327435|76.38838542|0.12119737|75.87946135|-34.60714056|4.372100625|0.0|-1.324325944|-28.15732254|-17.27367301|51.95714963|0.4089962629999999|2398.020434|-829.1363044|-10.81473143|8.107034244|13.71739929|0.692036677|5187.525619|141.8112711|-519.1071084|0.011751781|593.0848817000001|7.357575822|1.0|1.0|1.0|3.88|6.24|110.94|2.64|2.0|112.28|0.0|1.0|7.0|26.0|3.0|-4.29|5.4|-6.15|5.8700000000000014e-09|2.24e-06|7.140000000000001e-07|0.000273|6.12|0.0|1.29e-06|-0.05318|3.5552|3.5552|-1790.6908030000002|-1790.663897|1127.45|348.74|0.70257|-1790.440663|-0.1474099999999999|-0.20059|7.0|8.1549|8.1549
22_a47|0|1|1|0.0|1|0|1.408617385|1.202720059|0.048272293|-0.150248628|-0.029311184|1.016903613|-0.507802654|-0.006808306|-0.075111395|0.002716049|1|-0.004332497|-0.077468004|-0.277479519|-0.538310301|2|0.612295986|0.831122912|0.004104478|0.890264057|0.591185263|0.698649132|-0.080744803|-47.64347429|-52.67991531|13.07198749|12.19999546|0.301350868|177.81209280000002|-31.08378631|7.713126784|54.21581266|-1.42848671|-28.11203407|-18.73063655|60.71546178|0.4614909829999999|2692.510471|-842.8786448999999|-11.05201291|6.9553262170000005|12.91589555|0.8569791179999999|6107.923371|230.3045281|-497.3405809|0.031534452|482.9384172|18.60690504|1.0|1.0|2.0|3.16|4.85|84.73|2.97|1.0|104.64|0.0|1.0|5.0|29.0|6.0|-6.58|3.41|-4.38|3.6e-05|0.0142|4.16e-05|0.0164|3.0|0.0|8.11e-06|-0.0612399999999999|4.7954|4017.0|-1375.05033|-1375.021925|1027.32|308.65|0.68312|-1374.857521|-0.16704|-0.22828|1.0|9.0|9.0
5b_a40|0|0|0|0.0|1|0|0.604912077|1.616656116|-0.067567502|0.064329005|-0.096549823|0.7222376540000001|-0.163148971|0.008515162|0.179058252|0.020344828|2|0.006372485|-0.164084255|0.013573521|-0.389789991|0|0.537115914|0.817071232|0.029485257|0.88618123|0.503365018|0.881264402|-0.077031845|-38.64461938|-45.78637031|9.59023102|169.18694230000003|0.118735598|59.56617021|-22.96968039|4.811137897|49.25022097|-1.095213344|-19.38687321|-18.31454812|48.2348504|0.477304896|2126.9310920000003|-549.4364437|-9.187872156|6.521443259|12.47657231|0.913161214|4813.179854|85.77656597|-275.6361647|0.012549086|285.9136384|6.2955085660000005|0.0|0.0|0.0|2.82|4.39|75.5|2.89|1.0|84.17|0.0|2.0|3.0|21.0|3.0|-5.42|3.83|-4.84|3.69e-06|0.00125|1.44e-05|0.00488|4.14|0.0|0.00191|-0.07069|3.9759|3.9759|-2096.782087|-2096.767375|847.01|311.84|0.59928|-2096.707754|-0.15999|-0.23068|64.0|7.1938|7.1938
12bc_a36|1|0|0|0.0|0|2|1.284647662|0.0|-0.058020733|-0.042515909|0.068351685|0.0|-0.413738077|-0.001012333|-0.079009683|-0.027636036|1|-0.00097037|0.115647623|-0.1716508239999999|-0.442519304|1|0.884841888|0.836170906|-0.045186455|0.892249657|0.771220556|0.834305498|-0.077192869|-51.87437401|-71.97763346|12.2593899|83.35308244|0.165694502|111.3483497|-48.36968394|8.238431664|0.0|-1.927943855|-34.8600941|-25.91194805|64.13376391|0.467645467|2927.476132|-1295.597402|-17.41308622|8.273766079|15.54183457|0.878447423|6587.689277|153.57572439999998|-870.6543108999999|0.017847333|661.6709012|11.99358509|1.0|0.0|2.0|0.0|3.19|69.2|2.99|2.0|133.77|0.0|1.0|5.0|31.0|4.0|-6.26|2.82|-5.18|8.27e-06|0.00372|6.55e-06|0.00295|3.93|0.0|7.83e-06|-0.05828|5.2189|3.8696|-2152.134749|-2152.100551|1188.37|320.4|0.69094|-2151.9100780000003|-0.15671|-0.21499|8.0|8.0969|8.0969
8d_a32|1|1|1|0.0|0|0|0.609420756|0.0|0.143684876|-0.089662873|0.062782795|2.146260246|-0.519620595|-0.006974711|-0.044765977|-0.0682721729999999|3|-0.005162219|0.113030335|0.002805572|-0.629535754|0|0.825020753|0.825978584|-0.11492754|0.875986707|0.789198712|0.7107041559999999|-0.109612139|-68.88621406|-69.11005922|10.01177286|321.2496412|0.2892958439999999|181.8092016|-43.43251025|6.291941176|89.20994250000001|-1.539556512|-43.2918338|-21.03349629|78.89798692|0.47012654|2556.198518|-967.5408291|-13.21859008|8.106843676|15.29958432|0.887243042|5523.492436|183.1522214|-608.0551435|0.019788058|557.1050635|12.43588915|1.0|1.0|2.0|2.84|4.32|154.03|1.1|1.0|110.38|1.0|1.0|7.0|27.0|4.0|-6.47|3.57|-4.36|8.41e-07|0.000334|4.36e-05|0.0173|3.17|0.0|2.19e-05|-0.0535|3.5588|3.5588|-1880.773727|-1880.733071|111.16|348.39|0.7026100000000001|-1880.540067|-0.14765|-0.20115|8.0|8.0809|8.0809
14j_a23|0|1|1|0.0|2|0|1.197963927|3.278390512|0.074424082|-0.071396109|0.037350515|0.722606603|-0.322724299|0.007671236|-0.026319216|-0.055708465|2|0.0075222369999999|0.087218599|-0.17267308|-0.463194548|2|0.616699629|0.800643488|-0.091426449|0.864845456|0.5935522360000001|0.8454521620000001|-0.062203032|-40.35191855|-53.34139172|13.28905737|40.38957571|0.154547838|100.2571987|-34.60325668|8.620784882999999|83.17168000000001|-1.644529644|-26.17681598|-22.69846456|53.64097592|0.497137467|2943.385528|-1066.827834|-14.72479008|7.83426417|15.57933561|0.988615047|6597.039681|146.63044480000002|-692.0651337|0.017787992|599.5697147999999|11.53930239|1.0|1.0|1.0|3.41|4.58|105.02|3.4|2.0|120.24|0.0|1.0|5.0|31.0|5.0|-6.31|3.77|-5.11|2.66e-06|0.00114|7.73e-06|0.00332|3.68|0.0|9.18e-06|-0.07581|3.6671|3.6671|-1729.15999|-1729.1379190000002|1142.37|338.1|0.65128|-1728.9293280000002|-0.14816|-0.2239699999999999|4.0|8.3883|8.3883
4e_a46|0|0|0|0.092094405|1|1|0.300205548|2.12386814|0.1369980459999999|-0.370202917|-0.08224348|0.0|-0.4017151029999999|-0.001404912|-0.058626723|-0.05803828|1|0.002688298|-0.135489528|-0.049530834|-0.514537262|2|0.738134189|0.77019676|-0.076733489|0.8146060740000001|0.69063113|0.753715041|-0.0835371459999999|-63.39469142|-64.33855433|8.098142567|105.0139519|0.246284959|186.9007941|-48.825259|6.145520557|20.27041189|-1.949960781|-48.10898007|-23.48867857|71.49283399|0.4753010039999999|3411.457836|-1479.78675|-17.82509456|7.906917146|15.06943449|0.905854609|7615.063066|155.48860530000002|-1122.980957|0.0125621839999999|942.2127953|9.533193534|1.0|1.0|2.0|2.68|5.93|124.17|2.06|2.0|137.28|0.0|1.0|5.0|35.0|6.0|-6.6|3.5|-5.41|8.29e-07|0.000405|3.92e-06|0.00191|3.78|0.0|7.64e-07|-0.03893|4.2446|4.1773|-1884.613031|-1884.564974|1343.97|296.81|0.56481|-1884.255802|-0.17112|-0.21005|154.0|6.8125|6.8125
47r_a18|0|0|0|0.0|0|1|0.403924645|0.0|0.029358241|-0.216996268|0.041686585|0.0|-0.40455848|-0.005176133|-0.02952923|-0.030106257|0|-0.0001597829999999|0.0646283159999999|-0.362261236|-0.360670551|0|0.806477847|0.7698681909999999|-0.048143486|0.8075001|0.7554975009999999|0.769578222|-0.083915825|-62.75220741|-65.12700692|11.59378448|13.30156885|0.230421778|172.30927739999998|-48.70193962|8.669825595|60.66168882|-2.090197013|-46.92606587|-23.68254797|74.34599189|0.49394971|3389.050097|-1563.048166|-17.70979622|9.819988422|19.40516312|0.976088187|7727.455993|233.2574532|-1168.846551|0.0225607039999999|1005.982493|16.87088158|1.0|1.0|2.0|0.0|3.76|111.03|2.23|3.0|145.82|0.0|1.0|9.0|36.0|4.0|-6.12|2.2|-5.64|2.26e-07|0.0001139999999999|2.31e-06|0.00117|4.59|0.0|1.76e-05|-0.0522799999999999|3.1705|3.1705|-1964.841529|-1964.813473|1387.23|391.06|0.69545|-1964.443758|-0.13021|-0.18249|231.0|6.6364|6.6364
12m_a36|1|0|0|0.0|0|2|1.297043522|0.0|0.013543656|-0.133854569|0.14264424|0.0|-0.667165917|-0.006653538|-0.025127218|-0.038386106|1|-0.004569485|0.245908938|-0.090926893|-0.52644768|1|0.892815402|0.825587924|-0.064035403|0.8792981679999999|0.849217847|0.711961428|-0.10031651|-67.27772044|-81.19927925|15.24099981|42.78660249|0.288038572|193.174369|-54.45666327|10.22144534|107.233999|-2.300418875|-45.120107|-28.57011677|82.51872026|0.465323422|2925.315028|-1542.786306|-19.16067782|7.312794835|13.67704354|0.8702895190000001|6434.374756|169.596372|-1034.676602|0.0222467879999999|689.2886595|14.91990864|1.0|0.0|3.0|0.0|0.98|112.29|1.28|1.0|131.85|0.0|1.0|6.0|32.0|5.0|-7.39|1.26|-3.8|7.96e-05|0.0338|0.000159|0.0676|2.11|0.0|0.000305|-0.05114|3.8658|3.8658|-1401.654499|-1401.6158890000002|1177.15|320.72|0.69382|-1401.385923|-0.15879|-0.20993|0.03|7.5229|7.5229
5_a18 (BIBF0775)|0|0|0|0.0|0|2|1.251175715|0.0|0.0160123|-0.015946718|-0.0366107389999999|0.0|-0.391512249|0.002526619|0.0002403959999999|-0.022817602|0|0.0036739159999999|-0.054916741|-0.216531385|-0.453086741|0|0.7140745620000001|0.7395978390000001|-0.040022105|0.774859029|0.7061155790000001|0.8432358679999999|-0.068989967|-52.09190866|-59.08151918|6.418873637000001|10.36586529|0.156764132|118.3671077|-44.61038661|4.846666751|50.25564119|-2.112667176|-39.33277643|-22.46761997|58.5107823|0.483962172|3115.979466|-1595.201018|-16.96451322|9.798677372|18.98829281|0.937842434|7221.114573000001|138.97646310000002|-1204.480438|0.010831199|1140.896548|8.178259299999999|1.0|1.0|2.0|0.0|3.69|76.5|3.52|3.0|155.95|0.0|1.0|8.0|37.0|3.0|-5.96|3.2|-5.72|8.590000000000001e-07|0.000425|1.91e-06|0.000946|4.73|0.0|3.06e-07|-0.04938|3.2027|3.2027|-1572.313227|-1572.290174|1446.02|378.13|0.69298|-1571.843719|-0.13154|-0.18092|34.0|7.4685|7.4685
12ax_a36|1|0|0|0.0|0|2|1.280791885|0.0|-0.0943348109999999|-0.040458296|0.075802407|0.0|-0.414810497|-0.001012333|-0.057017299|-0.034663063|1|-0.00097037|0.128253871|-0.1716508239999999|-0.440372791|1|0.884841888|0.836170906|-0.056676035|0.892249657|0.771220556|0.846837721|-0.073739612|-49.32384393|-72.11700812|12.79462904|36.17982162|0.153162279|102.4490387|-48.23849712|8.558226304|1.236876307|-1.940680931|-32.99232962|-25.96212292|62.11847297|0.488501696|2926.929456|-1298.106146|-17.36585896|7.563197245|14.78635841|0.955040697|6741.969187999999|157.28794140000002|-868.2929481000001|0.018645135|661.6709012|12.47158322|1.0|0.0|2.0|0.0|3.19|69.2|2.99|2.0|133.77|0.0|1.0|5.0|31.0|4.0|-6.26|2.82|-5.18|8.27e-06|0.00372|6.55e-06|0.00295|3.93|0.0|7.83e-06|-0.05596|5.2372|3.8889|-2152.130959|-2152.100515|1182.31|318.82|0.69348|-2151.910753|-0.15728|-0.21324|12.0|7.9208|7.9208
34_a47|0|1|1|0.0|1|0|1.40499556|1.883479676|-0.210257395|-0.064842466|-0.094313757|1.741433543|-0.191253079|0.003530307|-0.043634386|0.078153957|1|0.0047106|-0.208989427|-0.317014709|-0.2829549719999999|3|0.62974551|0.833786184|0.128336294|0.89234354|0.609110565|0.8260556609999999|-0.061957581|-34.3104683|-49.91779281|10.92238452|31.17423189|0.1739443389999999|96.32577107|-27.64315244|6.048527453999999|0.0|-1.261976347|-19.00022922|-16.25230464|45.23285281|0.45489212|2371.236125|-698.8490993|-9.000096143|7.066583143|12.96364153|0.834499257|5105.274301|191.6093987|-387.0041342|0.023023142|439.9906467|12.74960652|1.0|1.0|1.0|3.0|4.52|68.52|1.75|0.0|99.09|0.0|1.0|4.0|26.0|5.0|-6.66|3.02|-3.9|0.000267|0.0929|0.000125|0.0436|2.49|0.0|1.17e-05|-0.0545|4.2077|3.8892|-1162.4815230000002|-1162.450678|980.02|318.79|0.69314|-1162.283641|-0.16086|-0.21536|2.0|8.7|8.7
14q_a23|0|1|1|0.0|2|0|1.19796338|3.292130907|0.141057047|-0.130330047|0.064903564|0.720966302|-0.5608967029999999|0.002243702|-0.058543701|-0.056324491|2|0.002496501|0.121109106|-0.033435987|-0.573130981|2|0.77007911|0.808928963|-0.089657283|0.871119857|0.7333675390000001|0.773194598|-0.08960718|-61.51997721|-66.16349731|14.81701129|350.836102|0.226805402|155.7136729|-45.42467289|10.17264683|97.13675614|-2.023785094|-42.23665548|-27.24379301|76.3369885|0.472004985|3097.399651|-1389.433443|-18.70427707|8.732265278|16.53853737|0.893957277|6982.066379000001|152.86702240000002|-953.9181308|0.01932289|693.3423458|13.26616596|1.0|0.0|2.0|2.66|3.12|148.11|2.28|1.0|128.38|1.0|1.0|6.0|33.0|5.0|-7.33|2.62|-4.39|6.11e-06|0.00278|4.03e-05|0.0183|2.46|0.0|5.03e-05|-0.08159|3.6431|3.6431|-1798.645459|-1798.6108739999995|1222.17|340.33|0.5949|-1798.3704079999998|-0.14854|-0.23013|16.0|7.8069|7.8069
9_a15|0|0|0|0.0|0|0|1.419941378|0.0|-0.217598467|-0.042227775|0.096418279|0.0|-0.506073953|1.7800000000000002e-05|0.05688176|0.005692073|0|0.003160815|0.140072812|-0.295062413|-0.344978312|1|0.85357243|0.7059441040000001|0.010183805|0.742680335|0.8105478740000001|0.846156316|-0.073701648|-41.10356167|-65.07462414|18.10574464|105.5304352|0.153843684|85.79894134|-36.29225274|10.09761131|54.69975317|-1.400201879|-22.92354152|-15.93664265|59.20930631|0.4517825079999999|2392.3164920000004|-780.8954896|-8.88789863|5.485176331|10.00547485|0.8240935659999999|5375.400861|271.83655510000006|-435.5070329|0.03598612|532.0914339999999|20.06953345|0.0|1.0|1.0|3.37|4.95|61.84|1.96|2.0|104.74|0.0|1.0|7.0|27.0|5.0|-5.52|3.69|-4.81|5.63e-06|0.00206|1.53e-05|0.00562|4.24|0.0|9.86e-06|-0.0258899999999999|4.3447|3.7487|-1223.705126|-1223.687392|1042.17|330.74|0.70552|-1223.463757|-0.1565099999999999|-0.1824|107.0|6.9706|6.9706
9g_a40|0|0|0|0.0|1|0|0.604992427|1.849105962|-0.058811055|-0.0220464379999999|0.07954859|0.895670535|-0.225327061|0.011921308|0.139758613|-0.145879501|2|0.0115573539999999|0.133954053|-0.062672355|-0.383703998|0|0.694156166|0.764275277|-0.242405063|0.821935848|0.665414608|0.90454157|-0.063539055|-33.47455057|-41.63731423|11.25704374|65.74631496|0.09545843|50.29077056|-21.93596333|5.930596229|64.08637519|-1.185495647|-17.63553984|-16.43578193|44.73159432|0.476386801|2169.234651|-624.5597134|-8.658932892000001|8.180261533|15.62271835|0.909806709|4435.743087|136.8503571|-329.0394499|0.018087202|384.6422631|9.528957565|1.0|1.0|1.0|1.78|2.93|72.28|0.64|0.0|87.53|0.0|1.0|3.0|23.0|4.0|-7.17|1.93|-3.09|0.00323|977.0|0.0008179999999999|247.0|1.37|0.0|0.000113|-0.0624|3.0778|3.0778|-1332.487689|-1332.476347|923.42|402.84|0.70233|-1332.31775|-0.12765|-0.19005|3548.0|5.45|5.45
11_a47|0|0|0|0.0|0|0|1.381898438|0.0|0.035230036|-0.156077888|-0.0586047379999999|1.311097861|-0.427212659|-0.007419345|0.081235787|0.046339015|0|-0.00580273|-0.120383371|-0.079543257|-0.451384505|3|0.702719047|0.715054643|0.07716247|0.770028429|0.686454722|0.796863393|-0.08164597|-50.01659041|-59.10798423|5.184267117|119.4035378|0.203136607|124.4421556|-36.20974614|3.175899139|1.882633323|-1.833244617|-30.64032829|-22.02062158|55.20085753|0.4686568239999999|2842.168734|-1123.0517|-13.48990542|5.966142027|11.22841564|0.8820228529999999|6736.717611|112.34605729999998|-687.9851765999999|0.0128657439999999|670.2339441|7.881596968999999|1.0|1.0|2.0|3.15|6.68|70.93|3.0|2.0|124.7|0.0|0.0|4.0|32.0|5.0|-5.28|4.69|-6.03|5.110000000000001e-07|0.000216|9.32e-07|0.000394|5.06|0.0|1.19e-08|-0.05094|3.7253|3.7253|-1396.184699|-1396.145101|1146.42|332.82|0.6915399999999999|-1395.922861|-0.1546|-0.20554|0.04|7.4|7.4
