molecula|SddssS|n9FaRing|SaaNH|NaasN|nARing|BCUTs-1|SaasN|MATS7i|SaaaC|AATSC1are|MATS8i|BCUTi-1|AATSC8d|n5aRing|AATSC1pe|AATSC7i|AATSC1i|MATS1c|n6aHRing|GATS1are|BIC2|MATS8s|MATS8d|SIC2|GATS1pe|nFaHRing|PBF|FPSA3|PNSA5|PPSA3|RNCS|TPSA_x|FNSA4|WNSA5|WPSA3|FNSA2|WNSA3|DPSA5|GeomPetitjeanIndex|GRAVp|PNSA2|MOMI-Z|GeomShapeIndex|WNSA2|DPSA4|DPSA2|Mor01p|PPSA5|CYP2C19 inhibitor|CYP2D6 inhibitor|P-gp substrate|CYP3A4 inhibitor|Synthetic Accessibility|Fraction Csp3|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w WLOGP|TPSA_y|Log Po/w MLOGP|Brenk|Molar refractivity|Veber filter|Log S (Ali)|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|Molecular Mass|Egan filter|CYP1A2 inhibitor|Consensus Log P|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|PAINS|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Approximated area|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Dipole (water)|pIC50|pIC50
19_a3|0.0|0|2.917217813|0|0|1.4316666480000002|0.0|-0.008897473|1.744747103|0.006821053|0.156485495|10.96959256|0.036226415|1|0.006731579|-0.015805561|-0.066245471|-0.270506095|3|0.718266758|0.758995484|-0.0150769919999999|0.064690027|0.8264237520000001|0.687139108|1|0.225451546|0.0116401719999999|-40.8473715|5.419662458|161.5312186|68.43484547|-0.032585664|-19.01853079|2.523394126|-1.140498238|-14.67073822|48.55416845|0.476813896|2000.66399|-531.0158295|869.7868956|0.911365749|-247.2409002|20.01615321|700.5653624|314.0966684|7.706796952|1.0|1.0|1.0|1.0|2.81|0.06|21.0|-7.21|3.39|67.35|1.18|0.0|85.32|0.0|-3.24|4.0|-6.5|287.32|0.0|1.0|2.45|0.000578|166.0|0.000266|0.0|6.18e-08|1.7800000000000002e-05|-0.05757|3945.0|2.43|3945.0|-929.2818523|-929.2608626|832.23|314.28|0.3006|362.92|0.67351|0.67351|-0.16303|-0.2206|0.020989746|2.8758|7.6383|7.6383
46_a18|0.0|0|0.0|0|2|1.251088279|0.0|-0.046124025|0.0|0.002300582|-0.0669031009999999|10.94680484|-0.052591109|0|0.003512954|-0.069691797|-0.224171123|-0.448177615|0|0.7100921609999999|0.729629263|-0.015124585|-0.090469229|0.76616843|0.699483099|0|0.30524999|0.008975181|-54.33831169|6.376289807000001|0.946462387|123.2289237|-0.029244604|-38.60388092|4.5299444310000005|-1.988633091|-35.20023815|63.70285871|0.4548138479999999|3052.94234|-1412.796104|1848.661552|0.8342358790000001|-1003.700904|26.56039822|1806.107079|1056.535856|9.36454702|0.0|1.0|1.0|1.0|4.27|0.3|18.0|-8.82|3.3|76.5|3.33|1.0|151.14|0.0|-5.68|3.0|-6.14|480.6|0.0|0.0|2.93|2.08e-06|0.000999|3.35e-06|0.0|1.51e-09|7.27e-07|-0.04995|3225.0|8.11|3225.0|-1532.992457|-1532.968527|1380.79|384.45|0.4249|635.89|0.69181|0.69181|-0.13224|-0.18219|0.0239301|3.2533|6.7305|6.7305
13a_a30|0.0|0|0.0|0|2|0.604984129|0.0|-0.036541822|0.0|-0.003436924|0.0317047379999999|10.31162842|-0.0351777|1|-0.002215642|-0.065043716|0.006103754|-0.5640209589999999|1|0.841060094|0.8303425640000001|0.019603815|-0.058608635|0.885516463|0.802578397|0|0.478381813|0.01856512|-76.60916637|12.53013554|381.9643801|204.9120824|-0.042832838|-51.70573895|8.456950359|-2.27014041|-49.96348386|88.22659517|0.4661332179999999|3002.811441|-1532.183327|2520.165025|0.873126469|-1034.114779|36.14261279|1915.558478|713.7769663|11.6174288|1.0|0.0|1.0|0.0|4.76|0.13|17.0|-6.19|1.72|124.74|2.06|0.0|135.37|0.0|-5.01|5.0|-7.05|441.51|0.0|0.0|1.91|9.68e-06|0.00427|5e-05|0.0|6.520000000000001e-07|0.000288|-0.0555|5.0535|4.54|3.5288|-1744.491614|-1744.4457100000002|1211.54|351.35|0.1788|541.59|0.26119|0.6845600000000001|-0.14953|-0.20503|0.04590378|1.4855|7.8665|7.8665
8j_a46|0.0|0|0.0|1|1|1.160371125|2.1279894180000003|-0.129276363|0.0|0.011852046|-0.174853546|10.96391738|-0.053618988|1|0.0108603019999999|-0.204674804|-0.133413527|-0.229679821|2|0.645146311|0.789844634|-0.223292257|-0.074207717|0.837678812|0.6109926379999999|0|0.308052557|0.008672342|-37.04976799|4.658562801|7.723448142|35.10521457|-0.02566383|-19.90219786|2.5024620580000003|-1.103544698|-15.7861518|41.80044861|0.427798746|2121.846387|-592.7962878|1888.679875|0.747636856|-318.43516580000005|16.76894569|721.0646647000001|453.1959065|4.750680627|1.0|0.0|1.0|1.0|3.23|0.32|17.0|-7.26|4.55|43.6|2.62|1.0|96.94|0.0|-4.59|3.0|-5.55|338.83|0.0|1.0|3.82|2.59e-05|0.00878|1.47e-05|0.0|5.46e-08|1.85e-05|-0.04068|4.9636|3.78|4.4107|-1414.53151|-1414.50743|978.4|281.1|0.1728|493.89|0.50703|0.70121|-0.18531|-0.22599|0.02408052|6.4463|5.9108|5.9108
3_a27|0.0|0|0.0|2|0|1.402697639|3.127072625|-0.172132163|1.177265999|0.009082086|0.042659548|10.93782973|0.024154412|1|0.00955169|-0.296039263|-0.341338963|-0.479874452|2|0.640545265|0.810053853|0.136381755|0.038685745|0.8759548629999999|0.610158103|1|0.397733752|0.019234305|-44.61323499|9.960129259|10.71226495|71.40072181|-0.032307734|-23.10213938|5.157668895|-1.292309364|-16.47810502|54.32114618|0.44566003|2294.213272|-669.1985248999999|1043.697725|0.803947133|-346.53209080000005|22.79740761|911.8963045|401.7540197|9.707911187|1.0|0.0|0.0|1.0|3.03|0.05|21.0|-5.89|2.94|65.6|2.18|0.0|97.71|0.0|-3.7|4.0|-6.41|329.36|0.0|1.0|2.74|0.0002|0.0658|0.000103|0.0|1.29e-06|0.000423|-0.05512|5.5045|4.92|3962.0|-1081.905135|-1081.88481|931.06|312.93|0.2305|425.72|0.34864|0.6734600000000001|-0.16457|-0.21969|0.02032437|4.1551|8.3979|8.3979
8c_a32|0.0|1|3.46252244|0|0|0.609420757|0.0|-0.026467635|2.143746338|-0.003484915|-0.026048985|10.31100269|-0.0682721729999999|3|-0.001662219|-0.047650724|-0.1534110109999999|-0.578242111|0|0.788133615|0.845443342|-0.024032462|-0.11492754|0.8966299409999999|0.7507116140000001|1|0.263222951|0.016240436|-58.93213925|9.818219446|126.6561213|119.85432240000002|-0.027548799|-35.6276568|5.935643221|-1.267244762|-28.09723623|74.36515033|0.447542891|2571.62241|-766.1178102000001|3038.837633|0.8100952690000001|-463.1595384|27.72624296|1275.407176|557.1050635|15.43301109|1.0|1.0|1.0|1.0|3.46|0.26|19.0|-7.65|4.19|140.04|1.1|0.0|110.47|1.0|-5.82|4.0|-6.45|397.52|1.0|1.0|3.56|1.5e-06|0.000597|4.11e-05|0.0|2.23e-08|8.86e-06|-0.04161|3.5673|4.28|3.5673|-1880.764533|-1880.733377|1090.0|347.56|0.3272|516.78|0.70135|0.70135|-0.14712|-0.18873|0.03115673|10.2656|7.4318|7.4318
7_a1|0.0|0|0.0|1|2|1.348826331|2.307091837|-0.048878707|0.0|0.0021597079999999|-0.07233584|10.9513015|-0.024096172|1|0.004950534|-0.077833285|-0.391298966|-0.441054548|1|0.7795049279999999|0.801577133|-0.048198584|-0.042175602|0.862051935|0.729621031|0|0.289201649|0.035937867|-47.35863598|17.31482297|111.9204437|139.2595474|-0.031040669|-22.81733634|8.342261787|-1.179545431|-19.35104936|61.72628137|0.452829665|2150.215999|-568.3036318|1466.924404|0.827584457|-273.8080361|24.78585294|941.8624118|351.4191817|14.36764539|0.0|1.0|1.0|1.0|3.09|0.22|17.0|-5.64|3.29|49.17|1.6|0.0|85.88|0.0|-3.16|4.0|-6.4|305.33|0.0|1.0|2.72|0.000696|213.0|0.000195|0.0|2.29e-06|0.000698|-0.02433|4.0504|2.76|4.0504|-1009.509475|-1009.48087|864.85|306.1|0.2961|365.53|0.69902|0.69902|-0.16734|-0.19167|0.02860499|6.5936|6.3372|6.3372
4o_a46|0.0|0|0.0|1|1|1.13463699|2.138144369|-0.2363624889999999|0.0|0.010870588|-0.203025042|10.93828256|-0.06855792|1|0.010144781|-0.376106593|-0.028735607|-0.096073163|1|0.626333846|0.7699448320000001|-0.121466731|-0.09492635|0.8176134690000001|0.6418406720000001|0|0.372146122|0.00972341|-36.03345669|5.332434441|5.821925821000001|27.01882145|-0.021901697|-19.76117845|2.9243708|-1.051281434|-19.49276784|42.00638612|0.460981009|2195.436986|-576.535307|1705.3950960000002|0.855222204|-316.1788552|15.99310518|767.6690487000001|544.7877262000001|5.972929428|1.0|0.0|1.0|1.0|3.73|0.32|17.0|-7.26|4.94|54.5|2.72|0.0|103.66|0.0|-4.91|3.0|-5.51|342.44|0.0|1.0|3.92|1.23e-05|0.00422|1.34e-05|0.0|5.5e-08|1.88e-05|-0.04627|4.3255|3.76|4.3255|-1070.456878|-1070.428722|1022.29|286.64|0.1598|501.08|0.6843|0.6843|-0.18282|-0.22909|0.02815574|4.8244|6.7905|6.7905
26_a20|0.0|0|0.0|1|0|1.4165417530000002|1.877209467|0.1516835819999999|2.01129617|0.003085806|-0.054222344|10.93106273|-0.033102079|1|0.003149352|0.249416844|0.057022334|-0.446730587|2|0.7071284179999999|0.7541508029999999|-0.070815554|-0.055150498|0.8096894440000001|0.690530489|1|0.423153994|0.012753218|-55.81998701|8.604974082|299.8332395|139.417676|-0.0327795789999999|-37.66339899|5.806030949|-1.737317706|-39.28020352|65.85953426|0.472355054|2825.254798|-1172.219727|2534.075607|0.8952138340000001|-790.9313788|28.17896678|1493.485239|712.1606951|10.03954725|1.0|1.0|1.0|1.0|3.42|0.08|27.0|-9.18|4.62|86.69|2.47|0.0|125.0|0.0|-5.14|4.0|-6.28|419.48|0.0|1.0|3.66|7.27e-06|0.00305|9.51e-06|0.0|6.64e-10|2.780000000000001e-07|-0.05097|4.8421|4.97|3.8894|-1352.315376|-1352.277633|1211.34|318.77|0.2081|543.96|0.50878|0.68167|-0.16129|-0.21226|0.03774288|4.8742|6.8827|6.8827
3i_a32|0.0|1|2.417426304|0|0|0.6094207970000001|0.0|-0.21362765|1.711001131|-0.0131506889999999|-0.26785886|10.3110028|0.022524712|3|-0.0106761939999999|-0.8373173840000001|-0.212967423|-0.537667101|0|0.565740817|0.833699527|-0.337053202|0.030060554|0.902293804|0.54844677|1|0.259644227|0.015296821|-59.72706743|8.064907632|60.99385995|55.97682661|-0.044627482|-31.48976464|4.252042736|-1.472706897|-25.92886531|71.27609889|0.422644726|2471.4299920000003|-776.4518766|2141.3084710000003|0.732035793|-409.3669403|30.52825775|1007.432506|318.0257595|11.54903146|1.0|0.0|1.0|1.0|3.1|0.13|19.0|-6.96|6.29|110.94|2.09|0.0|88.28|0.0|-6.27|6.0|-5.53|366.38|1.0|1.0|4.37|5.37e-07|0.000197|6.85e-06|0.0|1.0900000000000001e-07|4.01e-05|-0.06518|3642.0|3.38|3642.0|-1891.833327|-1891.811327|876.0|340.43|0.4765|418.24|0.70322|0.70322|-0.1476|-0.21278|0.02199999|3.8572|8.2366|8.2366
18_a20|0.0|0|3.463603867|0|0|1.400923654|0.0|0.163548857|1.983673343|-0.005614194|-0.011236836|10.93301779|-0.054458882|1|-0.004071701|0.268927191|0.003282792|-0.597167441|2|0.809917509|0.7602869659999999|-0.107446431|-0.090732503|0.8162774979999999|0.778639593|1|0.356461863|0.0108136339999999|-63.36348363|7.195302872999999|318.5587088|158.7879106|-0.035934845|-42.1615378|4.787695004|-1.904546783|-41.07622672|72.31812218|0.483668611|2809.844943|-1267.269673|1822.210286|0.936740671|-843.230756|29.4862782|1562.772745|712.1606951|8.954638548|1.0|1.0|1.0|1.0|3.48|0.08|27.0|-10.0|4.69|97.55|2.06|0.0|125.07|0.0|-5.59|4.0|-6.13|419.48|0.0|1.0|3.78|2.54e-06|0.00107|6.91e-06|0.0|9.93e-11|4.17e-08|-0.05604|5.9778|5.35|3.5355|-1352.364724|-1352.32685|1204.88|350.69|0.2991|531.11|0.31154|0.6953699999999999|-0.14685|-0.20289|0.03787435|8.0505|7.4685|7.4685
9c_a31|0.0|0|3.410619646|0|1|0.610135804|0.0|-0.0384827639999999|0.0|-0.003618466|-0.1047269419999999|10.311698300000002|-0.062737615|2|-0.000813398|-0.062065125|-0.223856622|-0.546598398|0|0.8083148840000001|0.842823186|-0.000533581|-0.108617754|0.8856644770000001|0.770283733|0|0.287455956|0.030296721|-81.63444414|19.30758668|153.5739377|207.3144829|-0.035867334|-52.02424796|12.30439782|-1.7933667130000002|-41.96335759|97.22026028|0.4558841429999999|2592.448925|-1142.882218|2242.189942|0.837843885|-728.3394714|34.07943198|1703.9715989999995|583.9691392000001|15.58581614|1.0|1.0|1.0|1.0|3.66|0.35|16.0|-7.24|3.7|117.37|1.08|0.0|108.16|0.0|-5.23|5.0|-6.53|398.48|0.0|1.0|3.32|5.85e-06|0.00233|6.94e-05|0.0|5.79e-08|2.31e-05|-0.03249|3849.0|4.94|3849.0|-1618.157698|-1618.115927|1147.93|322.12|0.2554|588.58|0.7007399999999999|0.7007399999999999|-0.15975|-0.19224|0.04177078|2.2323|6.3768|6.3768
1m_a5|0.0|0|2.934162514|0|0|1.3047206409999998|0.0|-0.07112464|0.0|0.006422789|-0.10797859|10.94856032|-0.011848312|1|0.00520748|-0.118494698|0.07132816|-0.2274929269999999|2|0.691858366|0.7824502320000001|0.077347244|-0.022280685|0.851987765|0.63664685|0|0.429612762|0.009030414|-37.65438054|4.7571353730000006|154.6334216|61.95289543|-0.028977918|-19.83596661|2.506013299|-1.072182971|-19.69180207|46.74648368|0.482646195|2183.167528|-564.8157081|841.0375686000001|0.932913201|-297.5394992|20.67140479|764.8419772000001|383.4128238|9.092103139|1.0|1.0|1.0|1.0|2.69|0.0|23.0|-8.63|4.85|54.46|2.4|0.0|95.5|0.0|-4.52|3.0|-5.71|332.79|0.0|1.0|3.63|2.99e-05|0.00996|1.82e-05|0.0|2.35e-09|7.82e-07|-0.0507699999999999|4.6678|3.48|4.3983|-1410.912452|-1410.88022|926.13|281.89|0.5497|423.2|0.4527899999999999|0.45426|-0.1778|-0.22857|0.03223201|2.4582|7.3665|7.3665
12a_a5|0.0|0|2.981252568|0|1|1.338814635|0.0|-0.0036987359999999|0.0|0.00873078|-0.114419442|10.94553751|-0.032601907|1|0.008649556|-0.006024869|-0.093973419|-0.175245466|2|0.762866363|0.779533861|0.1121034509999999|-0.063558439|0.829536345|0.741588813|0|0.337539208|0.0081891369999999|-41.59124655|5.032443973|13.74268646|64.77671525|-0.026030816|-25.55893402|3.0925714930000003|-1.353602454|-22.13179066|50.40529807|0.457755771|2524.410428|-831.8249311000001|899.5599904|0.844187448|-511.1786804|21.42066499|1113.8745800000002|650.3600841|8.814051518|0.0|1.0|1.0|1.0|3.06|0.21|23.0|-8.83|4.26|57.7|2.17|0.0|119.38|0.0|-4.27|4.0|-6.23|381.47|0.0|0.0|3.58|5.37e-05|0.0205|2.56e-05|0.0|1.4800000000000003e-09|5.660000000000001e-07|-0.04076|4.6865|2.91|4.1610000000000005|-1202.02622|-1201.990542|1140.24|297.97|0.4794|508.81|0.50831|0.67169|-0.17152|-0.21228|0.03567816|3.9457|7.7212|7.7212
12au_a36|-3.3109381210000004|0|3.422314661|0|2|0.2992539489999999|0.0|0.075815782|0.0|-0.006862238|-0.023640632|10.31810353|-0.03802163|1|-0.001160331|0.1320241419999999|-0.261631709|-0.515924985|1|0.8183043390000001|0.825565083|-0.021932444|-0.058671909|0.877827228|0.750657639|0|0.284342092|0.021569487|-79.35600767|15.51748637|102.3999102|216.5471227|-0.038036474|-57.09017539|11.16356587|-2.206115469|-46.66686194|95.91776213|0.492871181|3484.987058|-1587.1201529999998|2384.109036|0.97188557|-1141.803508|38.21494522|2216.466823|805.2286932|16.56175445|0.0|0.0|1.0|0.0|5.0|0.17|17.0|-6.87|2.15|123.75|0.84|0.0|142.02|0.0|-3.85|6.0|-8.03|474.54|0.0|0.0|1.18|0.0001409999999999|0.0668|0.0001889999999999|0.0|1.36e-07|6.45e-05|-0.0570899999999999|5.1307|6.24|3.7105|-1876.207937|-1876.156196|1283.4|334.15|809.0|618.65|0.58518|0.70395|-0.15162|-0.2087099999999999|0.05174058|8.0814|7.3279|7.3279
12c_a31|0.0|0|3.387641566|0|1|0.6101358029999999|0.0|-0.030192572|0.0|-0.003618466|-0.094991098|10.311698300000002|-0.056866055|2|-0.000813398|-0.048694677|-0.223856622|-0.54466023|0|0.8083148840000001|0.842823186|0.066071056|-0.098452311|0.8856644770000001|0.770283733|0|0.343619017|0.030543026|-82.33748068|19.38414321|153.400467|212.313715|-0.036326291|-52.25551342|12.30215386|-1.816314565|-42.14855504|97.28775086|0.448512808|2592.4503010000003|-1152.7247289999998|1894.297124|0.813278739|-731.5771879|33.81868912|1690.934456|583.9691392000001|14.95027019|1.0|1.0|1.0|1.0|3.69|0.35|16.0|-7.24|3.7|117.37|1.08|0.0|108.16|0.0|-5.23|5.0|-6.53|398.48|0.0|1.0|3.32|5.85e-06|0.00233|6.94e-05|0.0|5.79e-08|2.31e-05|-0.0338399999999999|3.8328|4.6|3.8328|-1618.1530810000002|-1618.112841|1138.89|323.48|0.2625|578.69|0.7007399999999999|0.7007399999999999|-0.15904|-0.19288|0.04023903|2.2908|6.4202|6.4202
3_a4|0.0|0|0.0|1|1|1.343866299|2.147369615|-0.07806942|2.180369373|0.011825591|-0.010537082|10.92992985|0.050638298|1|0.011276682|-0.129930078|-0.08121207|-0.133874898|2|0.637819558|0.773786787|-0.0862461019999999|0.0904255319999999|0.8367373309999999|0.623172012|1|0.462670692|0.010568144|-31.92506825|5.133610255|12.23442244|38.95587796|-0.024645574|-15.5080075|2.493716402|-0.985822953|-12.40663231|39.38579676|0.430553837|2159.04913|-478.8760237|1602.411021|0.7560922609999999|-232.6201124|16.63485592|665.3942366|409.0289917|7.460728516|1.0|1.0|1.0|1.0|2.99|0.15|21.0|-7.19|4.11|43.6|2.44|0.0|95.12|0.0|-3.7|3.0|-5.99|312.37|0.0|1.0|3.31|0.000198|0.0617|5.520000000000001e-05|0.0|6.49e-08|2.03e-05|-0.04964|4.9088|2.66|4.0639|-990.6395508|-990.6149055|905.23|305.09|0.1415|350.36|0.58445|0.58615|-0.17005|-0.21969|0.024645265|3205.0|6983.0|6983.0
25_a12|0.0|0|0.0|0|0|1.404967476|0.0|-0.089297664|2.050456822|0.000864238|-0.025245046|10.93676625|-0.11195017|0|0.001783739|-0.141917694|-0.0861945369999999|-0.4288076329999999|2|0.8472746290000001|0.638255008|-0.2430098439999999|-0.208172827|0.688743998|0.806844014|1|0.120087607|0.004952762|-41.75851719|2.580489093|37.96125329|27.12578432|-0.03323193|-21.75703145|1.3444869730000002|-1.362509125|-14.85843094|44.42528172|0.448858246|2067.69985|-709.8947922|1907.027255|0.814415245|-369.8695347|18.87554002|773.8971409|430.4348528|2.666764531|1.0|1.0|1.0|1.0|2.81|0.05|22.0|-8.78|5.35|37.81|3.2|0.0|99.48|0.0|-5.28|2.0|-4.82|311.38|0.0|1.0|4.29|5.19e-06|0.00162|5.63e-06|0.0|1.6399999999999995e-09|5.12e-07|-0.05352|4.2653|4.73|3.4532|-974.6569575|-974.6328337|945.73|359.04|0.4483|442.64|0.63284|0.69029|-0.14303|-0.19655|0.024123749|2.2482|7.6576|7.6576
8b_a50|0.0|1|3.1324050960000003|1|1|1.398299046|2.021915391|-0.096039086|1.98971238|0.006841944|-0.009441452|10.945024|-0.0180233089999999|2|0.007057361|-0.170496134|-0.116174481|-0.332085641|1|0.753629415|0.809463375|-0.027207307|-0.031953774|0.8836675340000001|0.71043578|1|0.267094693|0.021513107|-37.39727879|10.30543157|131.417573|74.08248511|-0.030360051|-17.91443197|4.93661461|-1.092961836|-16.66636363|49.02840043|0.428882006|2143.807599|-523.561903|1401.458274|0.75095166|-250.8020475|21.65129387|779.4465792000001|339.5806858|11.63112165|1.0|1.0|1.0|1.0|3.21|0.06|20.0|-5.94|3.41|59.39|1.79|0.0|89.78|0.0|-3.44|3.0|-6.32|299.33|0.0|1.0|2.51|0.000359|108.0|0.000154|0.0|1.16e-06|0.000347|-0.02903|4.5256|2.11|4.1804|-967.3527447|-967.3160428|857.53|296.58|0.1717|353.17|0.5533|0.59283|-0.1724099999999999|-0.20144|0.036701907|5.8205|7.1675|7.1675
6b_a40|0.0|0|0.0|1|2|0.604892326|1.710647518|-0.137534783|0.6899826|-0.003851208|0.0986825569999999|10.30179924|-0.226457281|2|-0.004728928|-0.248560671|-0.033583055|-0.630957955|0|0.691778838|0.842573207|0.003163118|-0.307881994|0.90571269|0.6462648870000001|1|0.417254814|0.014588568|-79.36130196|9.771129787|176.8246355|165.1465831|-0.049599889|-53.15460718|6.544506614|-2.132795227|-48.31476032|87.29061302|0.442509019|3214.047452|-1428.503435|4049.386572|0.793750992|-956.7829293|37.83107469|1626.736212|618.8882797|7.929311055|1.0|0.0|0.0|1.0|4.02|0.21|14.0|-5.21|4.38|173.43|2.61|2.0|130.16|1.0|-8.41|5.0|-5.85|511.42|1.0|1.0|4.21|3.86e-09|1.98e-06|6.55e-07|1.0|6.21e-06|0.00318|-0.09533|3.1026|8.98|3.1026|-3290.775349|-3290.745084|1183.07|399.62|0.4962|552.01|0.69429|0.69429|-0.1237099999999999|-0.21904|0.03026498|11.3203|7.5229|7.5229
12h_a40|0.0|0|0.0|1|0|0.60499064|1.760542171|0.208938531|0.803557099|-0.000134504|0.189869851|10.31197256|-0.21893421|2|-0.002126898|0.367928263|0.224167029|-0.556229094|0|0.809398262|0.7769829840000001|0.116873629|-0.335801908|0.845904643|0.6948809659999999|1|0.006997021|0.0117142839999999|-48.34705035|6.193088525|208.6717565|84.86252967|-0.038796498|-25.56004046|3.274152035|-1.280284432|-26.67382585|54.9311782|0.4958138139999999|2270.834041|-676.8587047999999|603.6697997|0.983394285|-357.8405665|24.30173133|801.957134|350.9435025|6.584127851|1.0|0.0|1.0|1.0|3.19|0.0|20.0|-6.84|5.02|84.45|3.76|1.0|96.16|0.0|-6.25|2.0|-5.13|361.25|0.0|1.0|4.22|5.58e-07|0.0002009999999999|2.61e-06|0.0|1.44e-07|5.2e-05|-0.07512|4.1508|4.14|2.6436|-2153.207198|-2153.186757|910.77|469.0|0.3985|435.95|0.6503899999999999|0.7041|-0.1092|-0.18432|0.02044063|3.5425|6.0846|6.0846
20_a4|0.0|0|0.0|1|1|1.399905568|2.017439295|-0.061689675|0.0|0.012265062|-0.1473674569999999|10.9459449|-0.059498265|1|0.012025268|-0.098992154|-0.103098674|-0.211751813|1|0.691307598|0.7797803109999999|0.246357638|-0.105783279|0.8404413829999999|0.665774148|0|0.210083785|0.022933651|-34.74640079|11.03865532|63.27373076|39.3981702|-0.0273144939999999|-16.72448692|5.313236547|-1.010636274|-14.03867522|46.45917085|0.421704107|1982.961908|-486.4496111|1379.418733|0.729218575|-234.1428169|20.4281979|755.8433223999999|338.71903330000004|11.71277006|1.0|1.0|1.0|1.0|3.23|0.11|17.0|-5.55|3.54|39.94|2.09|0.0|86.62|0.0|-3.46|3.0|-5.96|289.33|0.0|1.0|2.97|0.000346|0.1|0.000134|0.0|2.79e-06|0.000806|-0.03048|5.1778|2.73|4.0419|-934.2489802|-934.2266312|861.05|306.74|0.2364|402.27|0.5152|0.66028|-0.16699|-0.19747|0.022349042|5.5779|6.1898|6.1898
14n_a23|0.0|1|0.0|2|0|1.197963531|3.3716621960000004|0.079559363|0.747533142|0.010561248|-0.049694913|10.3132176|-0.059870135|2|0.010508236|0.144230149|-0.199540201|-0.404569286|2|0.756252127|0.802854174|0.219354173|-0.099694124|0.861597051|0.71381683|1|0.209387766|0.027028617|-55.70499288|18.26553926|97.93357279|72.12361433|-0.032325501|-37.64460956|12.34358104|-1.648600566|-26.91195666|72.09248208|0.469606631|3014.591033|-1114.099858|2195.877777|0.885393105|-752.8921912999999|31.80611809|1622.112023|683.7405759|16.3874892|0.0|0.0|1.0|1.0|3.53|0.09|26.0|-7.51|4.03|114.25|2.72|1.0|126.78|0.0|-5.63|5.0|-6.47|441.51|0.0|0.0|3.48|2.32e-06|0.0010199999999999|9.57e-06|0.0|3.11e-08|1.3699999999999998e-05|-0.06951|3.4217|3.23|3.4217|-1744.450916|-1744.42791|1209.95|362.35|0.4229|575.71|0.6955|0.6955|-0.1382|-0.2077099999999999|0.02300614|7.2975|9.2441|9.2441
11b_a5|0.0|0|2.943854668|0|0|1.277648917|0.0|-0.067519041|0.0|0.006121601|-0.118167947|10.94877958|-0.0536971829999999|1|0.005685558|-0.108457009|-0.017658026|-0.252164213|2|0.735954089|0.805760343|-0.0497097529999999|-0.106187688|0.8645824520000001|0.682032125|0|0.378154801|0.016373566|-48.42513182|9.829471091|55.25128526|75.80248447|-0.029332646|-29.07084703|5.900883275|-1.290636432|-27.50997723|62.16286481|0.456131351|2434.505303|-774.8021092|913.0178976|0.83867925|-465.13355250000006|26.35133256|1159.458633|504.9898148|13.73773299|1.0|1.0|1.0|1.0|2.99|0.1|23.0|-9.15|4.82|63.69|2.01|1.0|106.58|0.0|-4.65|4.0|-6.03|376.84|0.0|1.0|3.68|2.26e-05|0.00853|2.04e-05|0.0|7.109999999999997e-10|2.68e-07|-0.0418399999999999|4.4995|3.31|4.1982|-1564.761898|-1564.72614|1063.35|295.32|0.5806|511.28|0.61027|0.6284|-0.17107|-0.21291|0.03575776|2.8531|7.7212|7.7212
5_a15|0.0|0|0.0|0|0|1.419941043|0.0|0.0729170329999999|0.0|0.000420839|-0.0156037999999999|10.95880662|0.0118220069999999|0|0.003194793|0.1093187759999999|-0.28098676|-0.340979744|2|0.8384601770000001|0.704479781|0.092692253|0.020920163|0.74438723|0.7950674740000001|0|0.743577162|0.032616864|-73.61131563|24.25353664|119.95308020000002|93.65193084|-0.0273088679999999|-54.73655332|18.03465935|-1.583914356|-33.88634094|100.6631306|0.486150431|2940.77098|-1177.78105|2179.757502|0.946094849|-875.7848531999999|39.89581513|2313.9572780000003|779.0599798999999|27.05181494|1.0|1.0|1.0|1.0|3.79|0.15|24.0|-9.65|6.01|74.73|2.0|0.0|127.97|0.0|-6.16|6.0|-5.55|443.49|1.0|1.0|4.29|6.86e-07|0.000304|2.18e-06|0.0|2.25e-10|9.970000000000001e-08|-0.03714|4.3299|4.36|3.6257|-1470.816175|-1470.779775|1272.84|341.96|291.0|629.67|0.62664|0.70244|-0.14839|-0.18553|0.03640044|6.35|7.8861|7.8861
