molecula|SddssS|n9FaRing|SaaNH|NaasN|BCUTs-1|SaasN|MATS2c|SRW07|AATSC1s|n6HRing|SaaaC|ATSC1c|AATSC1are|MATS8i|BCUTi-1|n5aRing|AATSC1i|MATS1c|n6aHRing|BIC2|MATS8d|SIC2|GATS1pe|nFaHRing|RASA|FNSA3|FNSA5|PBF|FPSA3|PNSA3|PPSA3|RNCS|FNSA4|WNSA5|RPCS|FNSA1|WNSA3|PNSA4|DPSA3|GeomPetitjeanIndex|PNSA2|WNSA4|GeomRadius|GeomDiameter|GeomShapeIndex|PPSA1|WNSA2|DPSA4|DPSA1|PPSA5|CYP2C19 inhibitor|P-gp substrate|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Fraction Csp3|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Brenk|Num. of Rotatable bonds|Log S (Ali)|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|Molecular Mass|Egan filter|Consensus Log P|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|Lipinski|Solubility [Log S (SILICOS-IT)] (mg/ml)|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Wavelength (HOMO-LUMO transition) (nm)|Wavelength (max. Transition) (nm)|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|Gibbs Free Energy|Dipole (water)|IC50|pIC50|pIC50
4k_a46|0.0|0|0.0|1|1.134637098|2.145043462|-0.050636784|5.587248657999999|-0.088084767|1|0.0|-0.252970193|0.006550513|-0.1149361969999999|10.94631314|1|0.012963356|-0.3860697829999999|1|0.7477594870000001|-0.141706595|0.787615341|0.784722915|0|0.8789113709999999|-0.091943864|-0.086581945|0.260665072|0.007038271|-49.65634024|3.801175594|171.92614719999997|-0.0306644389999999|-25.25406274|0.0|0.8732380740000001|-26.8180173|-16.56101615|53.45751583|0.417368922|-794.928775|-8.94414722|5.726809252000001|9.829220349|0.7163519709999999|68.46061366|-429.3190666|18.96506421|-403.1511415|3.722397006000001|1.0|1.0|1.0|1.0|3.8|0.33|17.0|-6.61|0.0|2.0|-4.82|25.0|3.0|-5.46|333.43|0.0|3.79|1.5e-05|1.4800000000000002e-05|0.0049299999999999|4.05|0.0|8.28e-05|4.4485|-1053.433249|-1053.396715|278.71|228.63|0.39943|0.68553|0.1505|-0.18542|4.0015|-1053.249847|5.7714|0.08|7.0969|7.0969
A8301_a51|0.0|0|0.0|1|1.197963627|1.700610355|0.0245770529999999|4.727387819|-0.028789626|2|1.987294898|-0.242873103|0.00740124|-0.012770742|10.31321735|1|-0.0618359079999999|-0.4354420879999999|2|0.6959300979999999|-0.21474885|0.750630149|0.7234449559999999|1|0.934739895|-0.055295165|-0.0780376929999999|0.339244706|0.008152073|-35.90764428|5.293803823|36.55933899|-0.032775831|-32.90818536|78.46116212|0.854959635|-23.3177516|-21.28401067|41.20144811|0.4799553379999999|-1064.200534|-13.82143785|6.890532887999999|13.24988678|0.922911768|94.18649643|-691.0718926|24.89475504|-461.0082758|6.225421319|1.0|1.0|1.0|1.0|3.49|0.04|27.0|-9.38|1.0|5.0|-6.6|31.0|3.0|-5.31|421.52|0.0|4.58|2.5e-07|1.17e-06|0.000495|5.02|0.0|1.74e-07|||||||||||||12.0|7.9208|7.9208
4c_a46|0.0|0|0.0|1|1.134637091|2.137504882|-0.068543882|5.587248657999999|-0.048990529|1|0.0|-0.300069396|0.010177371|-0.051150771|10.94298307|1|-0.083788154|-0.421467037|1|0.726862617|-0.0976963169999999|0.761921603|0.65145414|0|0.890777395|-0.063644365|-0.087503927|0.305199509|0.013924723|-40.22007179|8.799732282999999|35.22734468|-0.029688832|-34.9456654|53.13410852|0.840753785|-25.41708422|-18.76186479|49.01980408|0.450883931|-1050.664428|-11.85656505|7.172412106|13.06174141|0.8211086059999999|100.6356847|-663.9676426|22.31552819|-430.6788754|5.378517586|1.0|1.0|1.0|0.0|4.09|0.38|17.0|-7.62|0.0|5.0|-5.55|29.0|4.0|-5.39|389.49|0.0|4.44|2.8e-06|5.3e-06|0.00207|4.63|0.0|9.32e-06|4.1026|-1245.4159619999998|-1245.392965|302.21|227.16|0.42391|0.6986600000000001|0.2083|-0.17085|4.1039|-1245.176359|5.4491|2008.0|5.6972|5.6972
10_a15|0.0|0|0.0|0|1.4356889780000002|0.0|-0.137104477|0.0|-0.0435725659999999|2|0.0|-0.384887119|0.001740635|-0.077096984|10.95972828|0|-0.184255041|-0.391156537|2|0.713794823|0.018211609|0.7585998270000001|0.7933685340000001|0|0.933136945|-0.052826735|-0.101494566|0.640780603|0.010485777|-30.73805622|6.101312009|6.497096666|-0.036384844|-34.36276159|0.0|0.8301726490000001|-17.88541558|-21.17108692|36.83936823|0.449323734|-1122.067607|-12.31872585|5.555044294|10.08767698|0.815948972|98.81668286|-652.8924702|25.50202895|-384.2321709|6.751174337|1.0|1.0|1.0|1.0|3.58|0.12|24.0|-9.82|0.0|6.0|-6.22|30.0|4.0|-4.97|397.47|1.0|4.69|5.99e-07|1.47e-06|0.000584|5.29|0.0|5.99e-08|3.6448|-1281.088565|-1281.061184|340.17|277.48|0.66799|0.70313|0.0042|-0.15377|1.6654|-1280.862627|3.1460000000000004|7.0|8.1549|8.1549
47n_a18|0.0|0|0.0|0|1.251175627|0.0|0.0487694459999999|4.844187086|-0.057061805|0|0.0|-0.609196374|0.000271488|-0.003276575|10.94702025|0|-0.258092915|-0.529441732|0|0.696612213|-0.083719099|0.726888951|0.711628292|0|0.792429396|-0.079299822|-0.091185806|0.288989992|0.0106152389999999|-65.43887366|8.759783644|61.29571241|-0.031974244|-62.09468789|47.476904100000006|0.783921929|-54.00070374|-26.38541222|74.19865731|0.482565384|-2031.676741|-21.77346199|10.43689152|20.17045476|0.932611327|178.30942439999998|-1676.556573|33.65821422|-468.58948260000005|11.20011508|1.0|1.0|1.0|3.0|4.69|0.31|18.0|-9.76|1.0|13.0|-6.02|40.0|4.0|-6.68|539.67|0.0|2.76|9.48e-07|5.7e-06|0.00308|4.1|1.0|9.44e-08|3.2028|-1743.3283440000002|-1743.299948|387.11|387.11|0.6914600000000001|0.6914600000000001|0.5056|-0.13138|2.4754|-1740.663577|3.3568|64.0|7.1938|7.1938
galu_a46|0.0|0|0.0|1|1.343828866|2.082220175|0.048375705|5.4161004020000005|-0.080432741|2|1.721297609|-0.327651527|0.002865697|-0.094815394|10.92740177|1|0.0481706809999999|-0.4671565689999999|2|0.81708619|-0.173285585|0.875868891|0.6848692759999999|1|0.7637964079999999|-0.0910072869999999|-0.089050651|0.5235416979999999|0.01235603|-50.93538037|6.915480101|261.2602893|-0.03220981|-27.89483984|68.43088526|0.7832175929999999|-28.50774993|-18.02733582|57.85086047|0.468241745|-847.2847833999999|-10.08962292|6.445819025|12.12170938|0.880553787|121.3297832|-474.2122773|23.01702105|-317.0250717|7.817173532999999|0.0|1.0|1.0|1.0|3.27|0.18|21.0|-7.13|0.0|3.0|-3.85|28.0|4.0|-6.86|369.42|0.0|2.84|0.0001409999999999|0.000102|0.0375|2.39|0.0|2.75e-05|||||||||||||51.0|7.2924|7.2924
12w_a30|0.0|0|0.0|0|0.604983445|0.0|0.063514061|5.351858133|-0.0316452179999999|2|0.0|-0.372029919|0.002431329|0.028815747|10.31162873|1|-0.0857954809999999|-0.477636454|1|0.83236194|-0.080971844|0.889479916|0.711738503|0|0.8522163970000001|-0.076611264|-0.096032733|0.4274948739999999|0.015446225|-52.53307388|10.59162334|82.06520565|-0.037237182|-45.15435649|0.0|0.8077976990000001|-36.02242934|-25.53389062|63.12469722|0.451478593|-1251.160641|-17.50883211|8.063690539|14.70077638|0.8230829059999999|131.7949495|-857.9327732|31.60926388|-422.1196298|9.923109661|1.0|1.0|0.0|1.0|4.63|0.14|17.0|-7.8|0.0|5.0|-6.58|31.0|4.0|-5.52|467.37|0.0|3.59|2.64e-07|9.14e-07|0.0004269999999999|5.12|0.0|7.39e-06|3.5585|-2494.966575|-2494.932002|348.42|244.87|0.31353|0.68423|0.1614|-0.15073|2.4229|-2494.807027|3.0068|15.0|7821.0|7821.0
7_a27|0.0|0|0.0|2|1.40247849|3.330197625|0.112935885|4.727387819|-0.050197188|2|1.280380317|-0.288487667|0.010291744|-0.096754293|10.93773474|1|-0.323631281|-0.500327496|2|0.801251575|-0.08694032|0.8546689820000001|0.62067794|1|0.85111414|-0.060745542|-0.084531496|0.358145768|0.015099075|-34.09779211|8.475438874|10.66993367|-0.0300556429999999|-26.6343589|60.73467304|0.763564713|-19.13983132|-16.87088515|42.57323098|0.466714317|-759.1898319000001|-9.469994277|6.446345598|12.087978|0.875167537|132.7162621|-426.1497425|22.09489892|-295.8891961|8.106228264|1.0|0.0|1.0|0.0|3.24|0.2|21.0|-6.61|0.0|3.0|-4.06|26.0|4.0|-6.26|345.4|0.0|3.14|8.66e-05|5.2e-05|18.0|3.02|0.0|8.4e-05|4.1205|-1122.455548|-1122.433757|300.9|300.9|0.61278|0.61278|0.4179|-0.16734|4.2487|-1122.304359|6.3813|1.0|9.0|9.0
8_a10|0.0|0|0.0|1|1.3430438530000002|2.071128354|-0.075368755|5.4161004020000005|-0.012055162|2|1.546251312|-0.296880569|0.0087730469999999|-0.15615298|10.92578782|1|-0.132343104|-0.368590322|2|0.809386132|-0.167376069|0.864927472|0.616731847|1|0.874843982|-0.059655303|-0.086233061|0.597912185|0.015758182|-32.63117642|8.619652859|32.98071169999999|-0.029917593|-25.80127401|9.35593124|0.722649449|-17.849103399999997|-16.36478554|41.25082928|0.431797417|-801.8744912000001|-8.951462413|6.112185271|10.75705296|0.7599356820000001|151.7094758|-438.6216583|22.64553798|-243.5764486|9.617402178|0.0|1.0|1.0|0.0|3.42|0.22|21.0|-7.6|0.0|4.0|-4.52|29.0|5.0|-6.25|384.43|0.0|3.55|3.05e-05|2.4100000000000003e-05|0.00926|3.37|0.0|9.59e-06|3684.0|-1257.84172|-1257.819281|336.55|264.0|0.41583|0.68815|0.0916|-0.15556|1.2052|-1257.648047|1.5482|526.0|6279.0|6279.0
16a_a23|0.0|1|0.0|2|1.197962324|3.411338761|-0.0147904689999999|5.351858133|-0.013055633|3|0.759926978|-0.302174246|0.012426121|-0.088255625|10.31321796|2|-0.335065967|-0.380779155|2|0.8323974470000001|-0.116894582|0.890165467|0.7199622309999999|1|0.934837094|-0.041095401|-0.07288672|0.181301571|0.021379172|-26.53751114|13.80568132|9.922436905|-0.025724725|-30.39361398|91.92609822|0.585920722|-17.13669862|-16.6118386|40.34319246|0.49525751|-847.2037686000001|-10.72715788|8.024409307|15.89802615|0.981208279|267.3932664|-547.0850515999999|28.35168303|-110.9672657|18.14339594|1.0|1.0|0.0|1.0|3.94|0.14|20.0|-5.27|1.0|5.0|-4.58|31.0|4.0|-7.02|427.5|0.0|1.85|2.6e-05|4.86e-05|0.0208|2.66|0.0|0.0023|1.6239|-1685.913359|-1685.8794469999998|763.49|763.49|0.96307|0.96307|0.2066|-0.07625|11.6254|-1685.6419010000002|18.4446|39.0|7.4037|7.4037
12i_a36|0.0|0|3.27619957|0|1.2401347459999998|0.0|0.043792895|5.351858133|-0.29543904|2|0.0|-0.929568494|-0.011700732|0.128325344|10.96020192|1|-0.3344729369999999|-0.608318386|1|0.820041835|-0.01509434|0.87043328|0.624142499|0|0.830964232|-0.0850745409999999|-0.117424873|0.332782117|0.01973953|-54.81607619|12.71877085|108.3973956|-0.045665229|-48.75024044|0.52902639|0.7691298590000001|-35.3196406|-29.42347522|67.53484704|0.460246812|-1588.867662|-18.95842684|7.549683919|13.98728916|0.8526986440000001|148.7565508|-1023.755049|38.2555363|-346.8168661|14.45246358|1.0|1.0|0.0|2.0|4.8|0.17|17.0|-7.14|0.0|7.0|-5.2|34.0|8.0|-6.4|465.43|0.0|2.65|6.26e-06|8.6e-06|4.0|3.86|0.0|3.37e-05|3.7496|-1645.2030949999998|-1645.171438|330.66|237.08|0.34255|0.70134|0.1516|-0.1541|5.1836|-1645.017702|6.6124|12.0|7.9208|7.9208
14ac_a23|0.0|1|0.0|2|1.1979507740000002|2.7104403130000003|0.0763230759999999|5.351858133|-0.4422550999999999|2|0.544211741|-0.66443411|-0.0066006519999999|0.0518788009999999|10.3132169|2|-0.287952039|-0.562985112|2|0.7797862459999999|0.054652466|0.834426845|0.537271445|1|0.931143634|-0.0883661019999999|-0.097100967|0.300389872|0.016832361|-66.72452104|12.70997824|57.45545019|-0.043970249|-55.36344264|0.327656318|0.8077820920000001|-50.3831402|-33.20157553|79.43449928|0.489147172|-1759.6835030000002|-25.07023818|8.122941134|15.90074614|0.95751094|145.1421706|-1328.722623|41.10214358|-464.8074813999999|14.43896921|1.0|1.0|1.0|1.0|3.69|0.12|26.0|-9.03|1.0|7.0|-7.31|38.0|10.0|-5.84|547.48|1.0|5.43|4.92e-08|2.24e-07|0.000123|5.35|2.0|5.06e-07|3.6325|-2304.001319|-2303.9786940000004|341.32|309.85|0.6408|0.69962|0.2391|-0.15055|6.3004|-2303.819891|8.6341|4.0|8.3851|8.3851
1f_a5|0.0|0|2.824395738|0|1.218960329|0.0|-0.139907335|4.59511985|-0.31059482|2|0.0|-0.277594656|-0.0012491689999999|-0.174016111|10.94527671|1|0.004923698|-0.401165734|2|0.771487328|-0.000969932|0.834250802|0.513260607|0|0.888073448|-0.091412569|-0.083857856|0.45528118|0.008403353|-50.98614411|4.687041957|201.7057715|-0.035639589|-26.08772825|0.21377016|0.757522389|-28.43795894|-19.87828616|55.67318607|0.4670794829999999|-795.1314464|-11.0872845|7.117418022000001|13.35549635|0.8764524309999999|135.2439659|-443.4913802|26.24118632|-287.2706403|11.06591332|1.0|1.0|1.0|1.0|2.9|0.05|23.0|-8.88|0.0|4.0|-4.79|27.0|6.0|-5.73|366.34|1.0|4.23|1.6100000000000002e-05|1.0800000000000002e-05|0.00396|3.95|0.0|4.86e-07|4.5758|-1288.353339|-1288.3196369999998|270.96|261.1|0.47267|0.42446|0.0228|-0.18224|3.7852|-1288.263745|4.9879|0.24|6.6198|6.6198
18a_a22|0.0|0|0.0|1|1.194229718|1.854982521|-0.197348157|4.727387819|-0.018344659|2|1.6891461019999998|-0.19538364|0.007066388|-0.021976395|10.31286146|1|-0.147724859|-0.296897301|2|0.7329701259999999|-0.027029438|0.7881113679999999|0.722009212|1|0.926535704|-0.050645213|-0.076119803|0.573315195|0.01713283|-34.36220678|11.62443251|29.59800426|-0.029276847|-35.04152115|18.5219848|0.710467198|-23.31437056|-19.86401135|45.98663929|0.487405342|-1032.92859|-13.47750813|7.037677899|13.72951861|0.950859191|196.4447473|-700.830423|27.95908297|-285.5992506|13.15449139|1.0|1.0|1.0|1.0|3.49|0.08|27.0|-9.4|1.0|6.0|-5.59|32.0|4.0|-6.28|436.53|0.0|3.9|2.59e-06|6.98e-06|0.00305|3.78|0.0|1.73e-07|3.4832|-1691.3151059999998|-1691.2957760000002|355.95|246.91|0.35107|0.68577|0.0354|-0.1408|3851.0|-1691.097989|5.3946|13.0|7.8861|7.8861
8b_a50|0.0|1|3.1324050960000003|1|1.398299046|2.021915391|-0.115740384|5.777652323|-0.009597908|1|1.98971238|-0.1812055289999999|0.006841944|-0.009441452|10.945024|2|-0.116174481|-0.332085641|1|0.809463375|-0.031953774|0.8836675340000001|0.71043578|1|0.845349082|-0.072629787|-0.078068703|0.267094693|0.021513107|-34.79187329|10.30543157|131.417573|-0.030360051|-17.91443197|0.0|0.6717097959999999|-16.66636363|-14.54338619|45.09730487|0.428882006|-523.561903|-6.966723542|5.292277178|9.26652151|0.75095166|157.2609748|-250.8020475|21.65129387|-164.5084115|11.63112165|1.0|1.0|1.0|1.0|3.21|0.06|20.0|-5.94|0.0|2.0|-3.44|23.0|3.0|-6.32|299.33|0.0|2.51|0.000359|0.000154|46.0|2.55|0.0|0.000347|4.1804|-967.3527447|-967.3160428|296.58|273.96|0.5533|0.59283|121.0|-0.1724099999999999|3.8213|-967.258772|5.8205|68.0|7.1675|7.1675
17a_a10|0.0|0|0.0|1|1.3438501040000002|2.118111229|-0.218519541|5.4161004020000005|0.021150127|3|1.863045777|-0.2946568739999999|0.009206558|-0.093735748|10.92970797|1|-0.360142554|-0.275154041|2|0.76281504|0.054069767|0.8044827790000001|0.673253555|1|0.8538249840000001|-0.055423599|-0.082689376|0.463842217|0.020088947|-39.18491085|14.20303963|51.96456548|-0.023625536|-41.33310046|87.61514901|0.564726042|-27.70403316|-16.70343549|53.38795048|0.4918223679999999|-1052.3164359999998|-11.80945728|8.621193279|16.96492079|0.967815851|307.7420338|-743.9958084|29.57794442|-91.52361858|18.02431251|0.0|1.0|1.0|0.0|3.8|0.33|21.0|-7.32|0.0|6.0|-3.68|35.0|6.0|-7.43|468.55|0.0|2.64|0.00021|4.74e-05|0.0222|2.43|0.0|2.22e-05|3.9887|-1524.557372|-1524.52012|310.84|224.26|0.32889|0.67671|0.0867|-0.16562|4.1012|-1524.252023|5.3803|49.0|7.3098|7.3098
11a_a5|0.0|0|2.9781886010000003|0|1.212363224|0.0|-0.165418719|4.59511985|0.052217882|2|0.0|-0.185262487|0.007993132|-0.1301505359999999|10.94877942|1|0.006120569|-0.254944026|2|0.73344478|-0.0489811909999999|0.773417838|0.7410766209999999|0|0.89343434|-0.064565402|-0.071517578|0.369563711|0.011860803|-46.13206353|8.474559367000001|61.32301293|-0.026223112|-36.51058972|14.47576249|0.740865275|-32.96141947|-18.73644762|54.60662289|0.466436596|-1124.186857|-13.38721623|9.740948724|18.25640338|0.874191508|185.1520983|-803.2329738|25.28995251|-344.1971057|10.34763929|0.0|1.0|1.0|1.0|3.53|0.3|23.0|-9.93|0.0|7.0|-7.25|32.0|4.0|-4.54|424.54|1.0|5.16|5.63e-08|3.95e-07|0.000167|6.13|0.0|5.019999999999999e-08|4.0938|-1339.8362619999998|-1339.802852|302.86|281.57|0.6735|0.65363|0.1838|-0.16735|2.8611|-1339.555805|3.6525|81.0|7.0915|7.0915
18_a20|0.0|0|3.463603867|0|1.400923654|0.0|0.1160337319999999|4.727387819|-0.12050413|2|1.983673343|-0.5039851160000001|-0.005614194|-0.011236836|10.93301779|1|0.003282792|-0.597167441|2|0.7602869659999999|-0.090732503|0.8162774979999999|0.778639593|1|0.76136176|-0.0927760219999999|-0.095227339|0.356461863|0.0108136339999999|-61.73239771|7.195302872999999|318.5587088|-0.035934845|-42.1615378|82.70867776|0.8109110409999999|-41.07622672|-23.91074854|68.92770059|0.483668611|-1267.269673|-15.91001426|8.011174137000001|15.51556677|0.936740671|125.81822920000002|-843.230756|29.4862782|-413.7552685|8.954638548|1.0|1.0|1.0|2.0|3.48|0.08|27.0|-10.0|0.0|5.0|-5.59|32.0|4.0|-6.13|419.48|0.0|3.78|2.54e-06|6.91e-06|0.0029|3.85|0.0|4.17e-08|3.5355|-1352.364724|-1352.32685|350.69|207.41|0.31154|0.6953699999999999|0.2011|-0.14685|5.3978|-1352.135304|8.0505|34.0|7.4685|7.4685
A7701_a51|0.0|0|2.9690728930000003|0|1.390164251|0.0|-0.221071791|4.59511985|-0.0162614089999999|2|2.087643036|-0.0927335619999999|0.008062393|0.058290286|10.93031118|1|0.061434294|-0.22798944|2|0.7451039290000001|-0.0533751959999999|0.8092075540000001|0.688876851|1|0.865114773|-0.071384149|-0.078131694|0.514530959|0.007404204|-32.97926236|3.420720075|146.2104641|-0.030384547|-16.67652408|0.0|0.799046392|-15.23632002|-14.03756956|36.39998243|0.420350923|-505.3525041|-6.485314917999999|5.137516673|8.863149921|0.7251817340000001|92.83996262|-233.4713371|17.56790307|-276.3170672|5.776909381|1.0|1.0|1.0|1.0|2.66|0.06|21.0|-7.58|0.0|2.0|-3.95|22.0|3.0|-5.82|286.33|0.0|3.12|0.000111|6.790000000000001e-05|0.0195|3.14|0.0|7.5e-06|||||||||||||25.0|7.6021|7.6021
3f_a32|0.0|1|3.553167045|0|0.6094207770000001|0.0|0.0067550119999999|5.733341277|-0.0434359079999999|0|2.227330929|-0.275173181|0.001276735|-0.113189563|10.31100273|3|-0.133675401|-0.5487283829999999|0|0.820782305|-0.1743238839999999|0.871865543|0.786074011|1|0.874026684|-0.073433055|-0.097374443|0.3217719189999999|0.011897886|-41.40131823|6.707989266|47.97543149|-0.030139709|-30.95210106|0.0|0.78919828|-23.34192893|-16.99267001|48.1093075|0.435176082|-713.6921402|-9.580412233|6.153728636|10.89495051|0.770463268|118.8493262|-402.3773138|21.53155987|-326.0981041|6.573564628|1.0|1.0|1.0|1.0|3.9|0.28|19.0|-7.31|0.0|4.0|-6.89|24.0|3.0|-5.03|354.49|0.0|4.63|1.28e-07|3.96e-06|0.0014|4.83|0.0|1.73e-05|3.5569|-1712.0610190000002|-1712.034952|348.58|348.58|0.70255|0.70255|293.0|-0.1474599999999999|3.4678|-1711.9193289999998|5.7161|9.0|8.0458|8.0458
6e_a40|0.0|0|0.0|1|0.604892975|1.75595616|0.128035402|6.401917197|-0.074872854|0|0.744550501|-0.69771706|-0.0026177839999999|0.103594243|10.30179954|2|-0.037027769|-0.6319354389999999|0|0.8361555479999999|-0.289988439|0.8988141140000001|0.648802794|1|0.74620476|-0.107312598|-0.1164147119999999|0.376602018|0.015875595|-70.52033811|10.43262695|185.1473293|-0.04873174|-50.27304895|35.33106374|0.866991176|-46.34235117|-32.02400144|80.95296505|0.441911406|-1377.032062|-21.04453212|6.972949117000001|12.49434084|0.791830204|87.40658058|-904.9148811|36.93694043|-482.3355765|8.450255075|1.0|0.0|1.0|1.0|3.98|0.21|14.0|-4.63|2.0|5.0|-7.76|30.0|5.0|-6.09|476.98|1.0|3.68|1.74e-08|2.6e-06|0.00124|4.4|0.0|0.0112|2.9549|-2831.191706|-2831.156883|419.59|419.59|0.67187|0.67187|0.3625|-0.1195799999999999|8.3311|-2831.048968|11.5248|18.0|7.7447|7.7447
1n_a5|0.0|0|2.91912867|0|1.427557749|0.0|-0.1387762669999999|4.59511985|-0.0533837329999999|2|0.0|-0.3365350029999999|0.004367323|-0.150600424|10.94528897|1|-0.015850084|-0.393928416|2|0.77828693|-0.087019366|0.8402078140000001|0.656280207|0|0.785210014|-0.082180848|-0.081950989|0.428980979|0.023129277|-47.1725036|13.27640087|63.58796786|-0.030493391|-27.00168194|55.29041202|0.627751746|-27.07741706|-17.50346525|60.44890447|0.483868192|-752.6490056|-10.04713747|7.881746117|15.27080096|0.937489579|213.67365440000003|-432.02691110000006|27.88278228|-146.6611704|16.53002342|1.0|1.0|1.0|1.0|2.88|0.05|23.0|-8.07|0.0|5.0|-4.27|27.0|5.0|-6.41|356.38|0.0|3.14|5.41e-05|6.56e-05|0.0234|2.91|0.0|3.01e-06|4.3838|-1179.209088|-1179.169527|282.82|282.82|0.44786|0.44786|0.3789|-0.17092|0.6234|-1179.073189|0.7104|27.0|7.5686|7.5686
19h_a38|0.0|0|3.2723542610000003|0|1.297044177|0.0|-0.088176988|5.351858133|-0.082283951|2|0.0|-0.420209249|-0.002526241|-0.043452674|10.96083376|1|-0.217394466|-0.420225236|1|0.819222745|-0.121374121|0.8741648479999999|0.698414933|0|0.7746288020000001|-0.082211319|-0.109986804|0.3263113569999999|0.021234963|-48.43313101|12.51014765|136.81322659999998|-0.03959525|-38.17354026|0.0|0.75379331|-28.533396600000003|-23.32673803|60.94327866|0.47459722|-1166.336902|-13.74247449|6.820483788|12.98143834|0.903301693|145.047677|-687.1237247|30.94580137|-299.0343596|11.90478646|1.0|1.0|1.0|3.0|4.8|0.14|17.0|-6.86|0.0|5.0|-4.14|30.0|4.0|-6.77|401.44|0.0|2.66|7.209999999999999e-05|6.77e-05|0.0272|2.78|0.0|5.610000000000001e-05|3.5358|-1332.187847|-1332.1538779999998|350.65|331.65|0.68472|0.69012|88.0|-0.1467099999999999|6.9749|-1331.999352|9.0777|9.0|8.0348|8.0348
9i_a40|0.0|0|0.0|1|0.604992808|1.841293462|0.074116257|5.4161004020000005|-0.105556952|0|0.891973262|-0.279092262|0.004532692|0.201624407|10.31197226|2|0.187399127|-0.542471361|0|0.762774506|-0.28972973|0.824009442|0.7947633409999999|1|0.830980762|-0.092881258|-0.088485615|0.006324687|0.011010661|-46.80087537|5.548036224|213.7117392|-0.036869006|-22.46593254|62.68854553|0.8590224540000001|-23.58195819|-18.57750214|52.34891159|0.477626156|-668.7900768999999|-9.360805225|7.700852478|14.74203307|0.91433781|71.03556427|-336.98898810000003|21.62632891|-361.8074422|5.226560183|1.0|1.0|1.0|1.0|3.25|0.06|20.0|-6.03|1.0|2.0|-5.32|22.0|2.0|-5.44|306.38|0.0|3.52|4.79e-06|1.97e-05|0.00603|3.85|0.0|0.000285|2.8936|-1273.334714|-1273.31399|428.48|284.3|0.56118|0.70339|0.3362|-0.11967|2.0895|-1273.217301|2.7887|1.25|5.9031|5.9031
16f_a32|0.0|1|3.354832924|0|0.609420741|0.0|0.1767304639999999|5.733341277|-0.054907428|0|2.082564316|-0.77158995|-0.003511776|-0.081644236|10.31100265|3|-0.211019184|-0.697693907|0|0.852938445|-0.000510986|0.899839182|0.761506727|1|0.8072754790000001|-0.08168632|-0.111152081|0.522247991|0.024434011|-56.53102601|16.90955989|89.03402347|-0.035568666|-53.23443736|47.24868477|0.69473708|-39.12230215|-24.61529877|73.4405859|0.384656622|-1230.764939|-17.03501995|8.79158776|14.28728752|0.625108901|211.2572338|-851.7509977|35.43109972|-269.5356315|15.90558963|1.0|1.0|1.0|2.0|3.76|0.3|19.0|-7.77|0.0|9.0|-6.95|29.0|5.0|-5.99|427.54|1.0|4.05|1.12e-07|1.07e-05|0.00457|4.11|0.0|7.26e-06|3.6272|-1995.307736|-1995.278839|341.82|341.82|0.70204|0.70204|0.2931|-0.15003|3.6641|-1995.117771|4.2764|9.0|8041.0|8041.0
4g_a46|0.0|0|0.0|1|1.134637064|2.156712018|-0.153373738|5.587248657999999|-0.010706405|2|0.0|-0.088529411|0.011488768|-0.055084605|10.96333695|1|-0.121452903|-0.2455749539999999|2|0.74106323|-0.193115055|0.7796270059999999|0.635494818|0|0.946829733|-0.056893316|-0.070153728|0.318162858|0.00801562|-32.64186634|4.598866947|7.38470955|-0.024339048|-23.0928866|72.82863401|0.826861093|-18.72788427|-13.96424081|37.24073329|0.448462961|-684.2477996|-8.0118178|5.8466355000000005|10.60062169|0.8131148579999999|99.33639766|-392.5790722|16.88825479|-375.0653627|4.477396402|1.0|1.0|1.0|0.0|3.9|0.38|17.0|-7.8|1.0|3.0|-5.38|26.0|3.0|-5.18|366.89|0.0|4.39|4.22e-06|4.16e-06|0.00153|4.73|0.0|5.75e-06|4.4163|-1493.154666|-1493.132001|280.74|280.74|0.6983199999999999|0.6983199999999999|0.1294|-0.18602|3.5526|-1492.979142|3.7113|2745.0|5.5615|5.5615
