molecula|NaaNH|n9FaHRing|SaaNH|SRW09|nAHRing|MATS2c|n6HRing|SaaaC|ATSC1c|MATS8i|BCUTi-1|AATSC8d|n5aHRing|AATSC1pe|AATSC7i|MATS1i|n6aHRing|BIC2|MATS8s|MATS8d|nFaHRing|RASA|FNSA3|FNSA5|PBF|PNSA3|PNSA5|FNSA4|WNSA5|WPSA3|RPCS|FNSA2|WNSA3|DPSA5|DPSA3|GRAVp|PNSA2|MOMI-Z|FPSA1|GeomRadius|GeomDiameter|GeomShapeIndex|PPSA1|WNSA2|DPSA1|DPSA2|Mor01p|PPSA5|CYP2C19 inhibitor|CYP2D6 inhibitor|CYP2C9 inhibitor|P-gp substrate|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Log Po/w iLOGP|Fraction Csp3|Num. of Aromatic heavy atoms|Leadlikeness|Brenk|Num. of Rotatable bonds|Log S (Ali)|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Molecular Mass|BBB|CYP1A2 inhibitor|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|PAINS|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Area (grid)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Approximated area|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|Dipole (water)|IC50|pIC50
9d_a40|0|0|0.0|7.515889085|0|0.007834411|0|0.89023715|-0.146575228|0.15723868|10.3119722|-0.137738587|2|0.010101686|0.259969752|0.0116099239999999|0|0.7572844040000001|-0.3969541689999999|-0.223631751|1|0.941627612|-0.060319196|-0.071656839|0.002088915|-31.08478865|-36.92750973|-0.031613312|-19.03015798|2.854868966|50.47044708|-1.074852592|-16.01918037|41.42218692|36.6245851|2109.570685|-553.912646|336.6614768|0.133579429|8.023385851|15.06105494|0.87714454|68.83858806|-285.4523697|-377.6610668|639.3115126|346.9019309|4.49467719|1.0|0.0|1.0|0.0|0.0|0.0|3.63|0.06|20.0|1.0|0.0|2.0|-6.13|22.0|2.0|325.82|1.0|1.0|-5.65|7.37e-07|0.0002399999999999|0.000727|5.16|0.0|3.3e-05|-0.06906|4.6073|3.3464|-1677.551678|-1677.540538|542.19|892.69|370.51|0.4888|446.84|0.4557199999999999|0.69986|-1677.429981|0.4025|-0.13875|6.2032|-0.20781|7.9502|107.0|6.9706
8a_a31|1|0|3.28085223|7.765993078999999|1|-0.039027368|0|0.0|-0.586331322|-0.135144546|10.31170053|-0.01861065|2|-0.009293513|-0.258538098|-0.054025775|0|0.837862749|0.0502030679999999|-0.030149254|0|0.594139864|-0.122293189|-0.136459435|0.272259026|-60.46233433|-67.46619355|-0.0416959379999999|-33.35560699|9.179668678|465.4559302|-1.501053781|-29.89286568|82.32407724|79.02944672|2128.209198|-742.1281291|1443.955093|0.333562641|5.83708559|10.63792161|0.822471411|164.9149565|-366.9116769|-164.57484340000002|1113.575221|324.7430642|14.85788369|0.0|1.0|0.0|1.0|1.0|2.0|2.05|0.2|16.0|0.0|0.0|3.0|-3.57|22.0|5.0|314.36|0.0|1.0|-3.11|0.000269|0.0846|243.0|1.56|0.0|0.00145|-0.02993|3.8097|3.8097|-1347.541429|-1347.507102|538.75|872.11|325.45|0.2604|396.15|0.7027100000000001|0.7027100000000001|-1347.3959220000002|0.2604|-0.1587599999999999|3.7141|-0.18869|5.3042|0.79|6.1024
18d_a25|0|0|0.0|6.842683282|0|-0.0881447869999999|2|2.029297802|-0.180590503|-0.070413428|10.31285314|0.016982601|1|0.0062422|-0.055336237|-0.035684977|2|0.780221059|-0.03671629|0.029728702|1|0.937813705|-0.061527513|-0.076328248|0.278576218|-46.31109519|-57.45144813|-0.0281209329999999|-43.24308488|6.3217245360000005|0.389087507|-1.602893201|-34.85786147|68.15463481|54.70994625|3113.122552|-1206.480411|2625.142499|0.24206301|9.479218984|18.11893325|0.911437354|182.1982146|-908.1047824|-388.2927768|1591.795131|883.4030667999999|10.70318668|1.0|1.0|1.0|1.0|1.0|1.0|3.57|0.11|27.0|2.0|1.0|7.0|-6.26|35.0|4.0|474.58|0.0|1.0|-5.54|5.47e-07|0.00026|0.0013599999999999|4.21|0.0|2.81e-08|-0.07287|5.6512|3.6392|-1806.848384|-1806.812778|792.79|1358.25|340.69|0.3986|664.72|0.41694|0.6823899999999999|-1806.514606|0.0389|-0.14723|3.2353|-0.2201|4.3658|232.0|6.6345
4i_a46|0|0|0.0|7.825245291|1|-0.167244168|1|0.0|-0.127450387|-0.160741899|10.94638684|-0.125773054|1|0.011931187|-0.133434195|-0.060809732|1|0.749522825|-0.0656636|-0.17856753|0|0.940780437|-0.058565229|-0.075208437|0.263514985|-33.08099617|-42.48203383|-0.025069479|-23.99628633|4.997521397|70.55661087|-1.278543436|-18.68604171|49.04951810000001|41.92840157|2200.19132|-722.1945751000001|2253.484644|0.2361682219999999|6.218233741000001|10.47951666|0.685288314|133.40134070000002|-407.9368676|-298.0546045|945.4890404|579.2365607|6.567484272000001|1.0|0.0|1.0|1.0|1.0|0.0|3.5|0.36|17.0|1.0|0.0|3.0|-4.94|26.0|3.0|347.45|1.0|1.0|-5.04|1.16e-05|0.00403|0.00317|4.38|0.0|1.75e-05|-0.01646|5.3987|4.4232|-1092.730494|-1092.70435|611.74|1058.5|280.31|0.2805|546.24|0.41877|0.69035|-1092.473422|0.1421|-0.18438|2.8538|-0.20084|3.8696|612.0|6.2132
3c_a49|0|0|0.0|7.535296702|1|0.034009672|2|1.879769411|-0.248722888|-0.05815918|10.92976555|0.0127926339999999|1|0.006470561|-0.0780996759999999|-0.0612829229999999|2|0.802792677|0.005559828|0.0211518929999999|1|0.7963363840000001|-0.071786669|-0.074135885|0.501887054|-41.0524769|-42.3959176|-0.0252377479999999|-24.24485565|4.8479546860000005|77.29181095|-1.186174159|-23.47658531|54.85343388|49.52988301|2521.794855|-678.3346816000001|1667.1178220000002|0.362777444|6.567311051|12.60874968|0.919925763|207.4607002|-387.9176903|-156.9462939|1064.517686|542.7276591|12.45751629|0.0|1.0|1.0|1.0|1.0|1.0|2.67|0.18|21.0|1.0|0.0|4.0|-3.45|28.0|4.0|369.42|1.0|1.0|-3.86|0.0003509999999999|0.13|0.0505|2.29|0.0|1.07e-05|-0.0606|5.1584|3842.0|-1198.668772|-1198.634822|613.33|1046.53|322.71|0.4321|456.22|0.32539|0.6692100000000001|-1198.430306|0.0729|-0.15853|3.6122|-0.21913|3.7789|87.0|7.0605
19e_a38|1|0|3.376977671|7.412764017000001|2|-0.082311936|2|0.0|-0.4379521229999999|-0.104569193|10.94917392|-0.038386106|1|0.000347207|0.045449529|-0.091460175|1|0.839953955|0.04818471|-0.064035403|0|0.776562593|-0.083623427|-0.10214405|0.552393659|-56.34606212|-68.82539051|-0.03783113|-46.37503972|9.619015829|16.39385667|-2.042881001|-37.96637911|82.37885703|70.62168376|2920.436229|-1376.50781|3426.997928|0.250809026|6.596408983|12.34352977|0.871249918|168.99691289999998|-927.5007945|-335.8133169|1837.325672|696.3887025|13.55346651|1.0|0.0|1.0|1.0|1.0|3.0|3.08|0.12|17.0|2.0|0.0|6.0|-4.94|32.0|4.0|427.48|0.0|1.0|-4.72|1.15e-05|0.0049|0.00807|3.55|0.0|2.25e-05|-0.05139|5.2322|3.8587|-1409.582478|-1409.547647|685.34|1183.12|321.31|0.3948|532.67|0.41961|0.58509|-1409.315831|0.3738|-0.15584|5.8426|-0.20723|8.0952|0.01|8.0083
12bf_a36|1|0|3.31325137|7.412764017000001|2|-0.024689509|2|0.0|-0.4497470879999999|-0.096665166|10.96022305|-0.0206090089999999|1|-0.004358975|0.359635716|-0.098027247|1|0.836170906|-0.0480253509999999|-0.033696875|0|0.6791406640000001|-0.090461753|-0.110255801|0.356652646|-58.26326838|-71.01192632|-0.037486972|-45.73631152|9.026978489|0.0|-1.874348624|-37.52534442|86.28460578|72.27889645|2902.591295|-1207.2027480000002|2522.341812|0.294529031|7.546900716000001|14.37031118|0.904134124|189.6959033|-777.5172959|-264.6734075|1711.2011699999998|593.6088758|15.27267945|1.0|0.0|0.0|1.0|0.0|2.0|0.0|0.14|17.0|1.0|0.0|5.0|-3.99|31.0|6.0|417.41|1.0|0.0|-4.32|0.000102|0.0424|0.0201|2.88|0.0|3.17e-05|-0.0571299999999999|5.2319|3874.0|-1431.413697|-1431.380702|670.85|1120.94|320.04|0.4518|517.66|0.40663|0.69292|-1431.187555|0.4006|-0.15677|5.4787|-0.2139|7.5932|6.0|8.2218
12ar_a36|1|0|3.46014932|7.412764017000001|2|-0.064363806|2|0.0|-0.40866901|-0.1073795209999999|10.95407427|-0.036002609|1|0.002112069|0.145909555|-0.096853381|1|0.8371588959999999|-0.017348015|-0.064014394|0|0.8365428659999999|-0.080760277|-0.098732471|0.317338373|-54.80317647|-66.9989409|-0.0347392029999999|-45.46486105|10.30986449|0.0|-1.875916952|-37.18892821|82.17472548|69.99622854|2902.67985|-1272.979877|2404.999137|0.294408813|8.770514183|16.68371115|0.902250063|199.7830951|-863.83236|-279.0245523|1804.132337|708.5476357999999|15.17578458|1.0|0.0|0.0|1.0|0.0|2.0|0.0|0.17|17.0|1.0|0.0|6.0|-3.92|32.0|5.0|420.47|0.0|0.0|-3.91|0.0001199999999999|0.0503|0.0515|2.33|0.0|3.76e-05|-0.0566|5225.0|3.8489|-1364.511244|-1364.467971|717.19|1211.1|322.13|0.5586|580.53|0.41433|0.67174|-1364.235126|0.2372|-0.15631|6.4688|-0.21291|8.7322|25.0|7.6021
11_a3|0|0|0.0|6.823286122000001|0|0.119431379|3|1.710245969|-0.363112913|0.044912659|10.31163053|-0.023103765|1|-0.005959152|-0.194041982|-0.0495219879999999|3|0.724492061|0.132535663|-0.04179402|1|0.777803048|-0.0955396769999999|-0.099420732|0.175996916|-45.19136777|-47.02715152|-0.0391657429999999|-22.2443844|3.216644354|80.34769756|-1.292469516|-21.37603754|57.08178682|51.99171876|2097.896727|-611.3529698|1105.41974|0.2475152639999999|5.475372235|10.29352296|0.8799677029999999|117.0775712|-289.1769972|-238.8563772|812.4456757999999|311.6695405|10.0546353|0.0|1.0|1.0|1.0|1.0|1.0|2.07|0.0|21.0|0.0|0.0|2.0|-4.08|22.0|4.0|305.36|0.0|1.0|-3.71|8.37e-05|0.0256|0.0601|2.22|0.0|9.35e-05|-69.0|3.2232|3.2232|-1288.195105|-1288.165162|508.58|834.82|384.66|0.4441|346.18|0.6966600000000001|0.6966600000000001|-1288.058926|0.4441|-0.13118|3.3694|-0.20018|4.4522|0.04|7.3979
14a_a22|0|0|0.0|6.842683282|0|-0.136588366|2|1.614660505|-0.280236463|-0.057308195|10.9464374|-0.015194063|1|0.005757758|0.036467904|-0.097476465|2|0.7392451729999999|-0.09744639|-0.027029438|1|0.864077619|-0.062215607|-0.081479363|0.490491034|-42.39063895|-55.51601021|-0.031338217|-37.82586486|9.873779458|60.38977977|-1.629587269|-28.88288575|70.33046351|56.88212098|2885.858295|-1110.320204|2169.870866|0.299209593|8.052850876|14.55117701|0.8069597009999999|203.8666248|-756.5172972|-273.61731430000003|1584.38271|684.5377542|14.81445329|1.0|1.0|1.0|1.0|1.0|1.0|2.86|0.08|27.0|1.0|0.0|6.0|-4.65|32.0|5.0|420.47|0.0|1.0|-4.68|2.25e-05|0.00945|0.00881|3.18|0.0|2.56e-07|-0.06145|5.0653|3.5707|-1368.35698|-1368.321586|695.62|1191.81|347.23|0.3051|534.87|0.45928|0.63156|-1368.075682|0.0578|-0.15029|4.9775|-0.21174|6603.0|38.0|7.4202
46_a18|0|0|0.0|7.03438793|2|-0.001181461|1|0.0|-0.3872848129999999|-0.0669031009999999|10.94680484|-0.052591109|0|0.003512954|-0.069691797|-0.1483628609999999|0|0.729629263|-0.015124585|-0.090469229|0|0.8265445990000001|-0.069742249|-0.076485888|0.30524999|-49.54738918|-54.33831169|-0.029244604|-38.60388092|4.5299444310000005|58.66827342|-1.988633091|-35.20023815|63.70285871|55.92367899|3052.94234|-1412.796104|1848.661552|0.217767252|8.980343774|16.47206875|0.8342358790000001|154.7096476|-1003.700904|-401.0164861|1806.107079|1056.535856|9.36454702|0.0|1.0|0.0|1.0|1.0|2.0|0.0|0.3|18.0|2.0|1.0|7.0|-5.68|36.0|3.0|480.6|1.0|0.0|-5.47|2.08e-06|0.000999|0.00161|4.36|0.0|7.27e-07|-0.04995|3225.0|3225.0|-1532.992457|-1532.968527|765.33|1380.79|384.45|0.4249|635.89|0.69181|0.69181|-1532.493789|0.4249|-0.13224|2656.0|-0.18219|3.2533|186.0|6.7305
GW6604_a52|1|0|2.944144148|6.605297921|0|-0.277102285|2|0.0|-0.085995143|-0.118272803|10.94914378|-0.028376521|1|0.0070554269999999|-0.131886693|0.039867344|2|0.693399445|0.074868979|-0.057466653|0|0.87346455|-0.071850787|-0.072069252|0.38374044|-35.51891876|-35.62691523|-0.029217264|-17.61190876|2.204526664|0.2386028039999999|-1.081038779|-17.55852148|44.37166117|39.97842884|2044.612273|-534.4037285|799.8313017999999|0.26470494|6.2973559020000005|11.6571716|0.851121611|130.8549791|-264.17863140000003|-232.6328342|726.7881391|359.1060668|8.744745933999999|1.0|1.0|0.0|1.0|1.0|1.0|1.76|0.0|23.0|0.0|0.0|3.0|-3.87|23.0|3.0|298.34|1.0|1.0|-4.16|0.000135|0.0402|0.0207|3.06|0.0|2.78e-06|||||||||||||||||||107.0|6.9706
14c_a23|0|1|0.0|7.423568444|0|0.06596946|2|0.743546646|-0.296935034|-0.047853455|10.31321813|-0.047410593|2|0.009263715|0.077009731|-0.071484865|2|0.793551289|0.1114214519999999|-0.077808321|1|0.922935039|-0.0567889659999999|-0.0800086929999999|0.2273163289999999|-37.73933093|-53.17009158|-0.034046252|-35.33439343|8.321492112|81.41541733|-1.600173862|-25.07982076|64.05912299|50.26125234|2955.304496|-1063.401832|2379.221378|0.2165924689999999|7.832948614|14.49533577|0.8505592829999999|143.9373772|-706.6878684999999|-376.6791777|1357.40568|633.3278634|10.88903141|0.0|0.0|1.0|0.0|1.0|1.0|3.6|0.05|26.0|2.0|1.0|5.0|-6.13|31.0|4.0|445.93|0.0|0.0|-5.55|7.49e-07|0.000334|0.00126|4.21|0.0|4.55e-06|-0.0795299999999999|3.7031|3.7031|-2089.523959|-2089.501598|693.64|1177.63|334.81|356.0|549.86|0.56781|0.56781|-2089.293299|356.0|-0.15143|7.2704|-0.23096|10.369000000000002|2.0|8.6253
13k_a6|1|0|3.423411754|7.412764017000001|1|0.031525207|1|0.0|-0.8554679409999999|0.0809333929999999|10.95129637|-0.072504783|1|-0.006280295|0.08217847|-0.045794891|1|0.7908110340000001|0.1373649019999999|-0.123105035|0|0.641032542|-0.11937574|-0.127178105|0.212093198|-82.8774254|-88.29427104|-0.045420752|-61.29890279999999|14.31458589|113.5526088|-2.543562101|-57.53822059|100.7779947|103.4959988|2966.890288|-1765.8854210000002|3332.974951|0.202868306|8.370126134|14.58291125|0.7422570490000001|140.8427117|-1225.9780560000002|-412.5714301|2215.299472|741.5222707|12.48372364|1.0|1.0|1.0|1.0|1.0|3.0|2.8|0.16|23.0|1.0|0.0|7.0|-5.49|33.0|5.0|441.48|0.0|1.0|-4.77|3.26e-06|0.00144|0.0075599999999999|3.39|0.0|5.7e-07|-0.04851|5112.0|3.5476|-1465.862962|-1465.83213|731.25|1246.69|349.49|0.3971|577.68|0.4547|0.70536|-1465.557346|0.0137|-0.14589|8.1639|-0.1944|10.5079|46.0|7.3372
18b_a25|0|0|0.0|6.842683282|0|-0.147813831|2|2.003993644|-0.189048258|0.014055398|10.31286058|0.0009956189999999|1|0.00598031|-0.032776381|-0.034703635|2|0.7723870909999999|-0.026045966|0.001715854|1|0.936253893|-0.063132226|-0.078644297|0.348987182|-44.30110081|-55.18621997|-0.0305838929999999|-38.7252349|6.296086869|0.0|-1.6515302369999998|-31.08693686|64.81723515|53.27347337|3051.645565|-1158.910619|2327.4502850000003|0.215220531|8.654596906|17.09119768|0.974811521|151.02439719999998|-813.229933|-399.6704921|1476.7341199999998|809.2903831|9.631015182|1.0|1.0|1.0|1.0|1.0|1.0|3.56|0.07|27.0|2.0|1.0|6.0|-6.54|34.0|4.0|460.55|0.0|1.0|-5.71|2.87e-07|0.000132|0.000899|4.48|0.0|6.690000000000001e-08|-0.07066|5.5437|3.6826|-1767.52411|-1767.494087|728.12|1284.89|336.67|0.2658|612.24|0.36733|0.54166|-1767.2232149999998|0.0468|-0.15079|2.8141|-0.22145|2752.0|51.0|7.2924
47a_a18|0|0|0.0|7.03438793|1|0.018016478|0|0.0|-0.464122017|-0.025401815|10.35082811|0.052572636|0|-0.000633273|0.066507683|-0.232940071|0|0.766261502|-0.008965701|0.089156939|0|0.778790861|-0.082855697|-0.099310031|0.371382587|-67.93456546|-81.42570819|-0.036234741|-66.76209701|9.49531639|110.0917322|-2.681370849|-55.70051708|93.5899242|79.51543089|3612.105567|-2198.494121|2250.179086|0.2063806289999999|10.20255289|19.74153879|0.934960691|169.2144153|-1802.576619|-481.4854016|2770.212274|1225.939287|12.16421601|1.0|1.0|1.0|1.0|1.0|3.0|0.0|0.28|18.0|3.0|1.0|12.0|-6.74|39.0|5.0|547.67|0.0|0.0|-5.58|1.8100000000000002e-07|9.9e-05|0.00143|4.44|0.0|2.95e-06|-0.05191|3.1947|3.1947|-2098.807018|-2098.773074|874.47|1536.87|388.09|0.6094|813.01|0.69508|0.69508|2098.280307|0.6094|-131.0|2.6271|-0.18291|3.0133|1.0|9.0
4_a4|0|0|0.0|7.535296702|1|-0.183963421|2|2.183056868|-0.058013858|-0.110597574|10.92992837|-0.037623601|1|0.0112367389999999|-0.035166634|-0.048056862|2|0.77276149|-0.168712277|-0.063012715|1|0.933276024|-0.049768752|-0.06873731|0.456474074|-25.64211031|-35.41518716|-0.0255766729999999|-18.24679326|2.274995377|42.42341622|-1.099796957|-13.21145879|40.86951119|30.05764711|2221.6122010000004|-566.6429946000001|1883.42405|0.2062820269999999|5.326452915|8.855289118|0.66251148|106.2816773|-291.9486922|-302.661743|713.9097433|462.1867149|5.454324025|1.0|1.0|0.0|1.0|1.0|0.0|3.09|0.19|21.0|1.0|0.0|2.0|-4.12|25.0|3.0|326.39|1.0|1.0|-4.57|7.59e-05|0.0248|0.00877|3.52|0.0|8.85e-06|-0.04865|5.382000000000001|4.0261|-1029.960398|-1029.93716|566.84|960.45|307.95|0.1106|394.06|0.55032|0.6010800000000001|-1029.763465|67.0|-0.1696599999999999|2.6814|-0.21831|3.1195|78.0|7.1079
17_a20|1|0|3.445659565|6.842683282|0|-0.064380628|3|1.652760156|-0.28924577|0.038629586|10.94884838|-0.072863159|1|0.000922796|0.1134578219999999|-0.116922879|3|0.7494736590000001|-0.131511077|-0.127696675|1|0.912053544|-0.063665681|-0.081404237|0.3874475579999999|-41.75129828|-53.38406095|-0.0315649079999999|-35.00871763|6.4647747870000005|10.50834496|-1.5466805119999998|-27.38007162|64.39681425|51.60929807|2761.976599|-1014.297158|2210.790304|0.24569612|8.198616089|15.05121151|0.83582343|161.12498630000002|-665.1656349|-333.5397332|1344.679757|637.7803874|11.012753300000002|0.0|1.0|1.0|1.0|1.0|1.0|2.83|0.08|27.0|2.0|0.0|4.0|-5.36|31.0|5.0|402.45|0.0|1.0|-5.08|4.4e-06|0.0017699999999999|0.00336|3.75|0.0|2.9e-08|-0.0706799999999999|3.3926|3.3926|-1291.949041|-1291.918735|673.68|1157.26|365.45|0.2977|543.09|0.69839|0.69839|-1291.692325|0.2977|-0.14021|3.9703|-0.21089|5.3075|2.25|5.6478
4_a27|0|0|0.0|6.823286122000001|0|0.082486268|2|1.274166982|-0.278154179|0.13397347|10.93736915|-0.01660383|1|0.010329671|-0.459570857|-0.2030237389999999|2|0.7853766809999999|-0.07759915|-0.024800302|1|0.852604338|-0.057748369|-0.078787867|0.3485918529999999|-29.89961815|-40.79296366|-0.0281385239999999|-21.12083948|5.40078803|58.27512057|-1.181818|-15.48073439|51.33640873|40.33074472|2273.715366|-611.8944548999999|1213.060761|0.317514326|6.01592535|10.82331334|0.799110312|164.3952417|-316.8125922|-188.9664429|896.5674718|424.8821143|10.54344507|0.0|0.0|1.0|0.0|1.0|0.0|3.08|0.16|21.0|0.0|0.0|2.0|-3.57|25.0|4.0|331.37|1.0|1.0|-3.99|0.000266|0.0882|0.0339|2.55|0.0|0.0002|-0.0449899999999999|5.5485|4.1288|-1083.138303|-1083.119531|555.75|946.77|300.29|0.2002|445.65|0.36899|0.6089899999999999|-1082.963712|0.1741|-0.17034|2.7371|-0.21533|3.9202|4.0|8.3979
12_a15|0|0|0.0|0.0|0|-0.071096525|2|0.0|-0.370766171|-0.106061273|10.95973444|-0.01062828|0|0.0034254209999999|-0.054575504|-0.120626133|2|0.723852961|0.049877871|-0.019064393|0|0.89637291|-0.061084417|-0.094209248|0.738437971|-39.00359933|-60.15445365|-0.031995594|-38.40979933|6.123040777999999|4.192089814|-1.695766456|-24.90456371|70.6606311|48.59303169|2613.57759|-1082.780166|2661.728915|0.253510603|5.448223888999999|10.40571107|0.909927213|161.8714956|-691.376388|-314.7766363|1450.496376|673.7288405|10.50617745|1.0|1.0|0.0|1.0|1.0|1.0|3.73|0.12|24.0|2.0|0.0|6.0|-6.22|30.0|4.0|397.47|0.0|1.0|-5.83|5.99e-07|0.0002379999999999|0.000584|5.29|0.0|5.99e-08|-0.03196|4.4819|3.8538|-1281.087109|-1281.060163|688.91|1177.81|321.72|0.1374|585.26|0.50595|0.70444|-1280.810963|0.0093|-0.15858|4.3338|-0.19054|6.0547|4.0|8.3979
7c_a10|0|0|0.0|7.535296702|1|-0.152261681|2|1.798334646|-0.206388032|-0.033792245|10.92926158|-0.066271289|1|0.0107756969999999|-0.176560297|-0.12177839|2|0.7928588059999999|-0.087063341|-0.105104647|1|0.906276489|-0.05074318|-0.0876410609999999|0.487148112|-29.66615908|-51.2378943|-0.0223398779999999|-29.95538587|9.377842892|58.07647902|-1.139333798|-17.34382833|67.01436709|45.70671102|2616.8970870000003|-666.0926258|1881.379304|0.47369361|6.703148323|12.58937144|0.8781281320000001|276.93712|-389.4200163|-30.75918962|1265.598592|611.4957509|15.7764728|1.0|1.0|1.0|1.0|1.0|0.0|3.49|0.26|21.0|1.0|0.0|4.0|-4.44|29.0|5.0|386.45|1.0|1.0|-4.69|3.59e-05|0.0139|0.00793|3.46|0.0|6.4e-06|-0.04004|5.4267|3.8357|-1259.011598|-1258.985004|635.47|1102.43|323.24|0.4049|488.89|0.41348|0.68708|-1258.744382|0.0921|-0.16055|3.9465|-0.20059|5.0714|3.81|5.4191
4f_a46|0|0|0.0|7.825245291|1|-0.2265364489999999|2|0.0|-0.053860324|-0.056114865|10.96352592|-0.115631645|1|0.011806162|-0.154986658|-0.079238184|2|0.74106323|-0.2076648489999999|-0.1697014539999999|0|0.934973206|-0.055836642|-0.0674830959999999|0.296072934|-30.29079362|-36.60887321|-0.022035297|-19.85993046|2.570614463|56.50645576|-1.079729539|-16.43243843|42.21890747|35.0293449|2103.214727|-585.7419712999999|1563.375755|0.240157725|5.654067072999999|9.828175385|0.7382488140000001|130.2830519|-317.7588874|-281.9234274|770.8731021000001|538.4165208|5.6100342670000005|1.0|1.0|1.0|1.0|1.0|0.0|3.16|0.38|17.0|1.0|0.0|3.0|-4.38|25.0|3.0|332.44|1.0|1.0|-4.58|4.18e-05|0.0139|0.00872|3.77|0.0|2.04e-05|-0.02947|4548.0|4548.0|-1033.550809|-1033.528421|591.51|1020.33|272.61|0.1719|493.53|0.69208|0.69208|-1033.315821|0.1719|-0.19079|3.2783|-0.2202599999999999|3.7419|183.0|6.7375
8b_a50|1|1|3.1324050960000003|7.860570786|1|-0.115740384|1|1.98971238|-0.1812055289999999|-0.009441452|10.945024|-0.0180233089999999|2|0.007057361|-0.170496134|-0.065440141|1|0.809463375|-0.027207307|-0.031953774|1|0.845349082|-0.072629787|-0.078068703|0.267094693|-34.79187329|-37.39727879|-0.030360051|-17.91443197|4.93661461|0.0|-1.092961836|-16.66636363|49.02840043|45.09730487|2143.807599|-523.561903|1401.458274|0.328290204|5.292277178|9.26652151|0.75095166|157.2609748|-250.8020475|-164.5084115|779.4465792000001|339.5806858|11.63112165|1.0|1.0|0.0|1.0|1.0|1.0|1.69|0.06|20.0|0.0|0.0|2.0|-3.44|23.0|3.0|299.33|1.0|1.0|-3.81|0.000359|108.0|46.0|2.55|0.0|0.000347|-0.02903|4.5256|4.1804|-967.3527447|-967.3160428|515.81|857.53|296.58|0.1717|353.17|0.5533|0.59283|-967.212701|121.0|-0.1724099999999999|3.8213|-0.20144|5.8205|68.0|7.1675
12b_a5|0|0|0.0|6.605297921|2|-0.297319874|3|0.0|-0.1214831359999999|-0.119503073|10.94620104|-0.016614746|0|0.00751901|-0.033279992|-0.070406884|2|0.779793078|0.066588785|-0.033036296|0|0.827613693|-0.066227158|-0.068586754|0.350286421|-41.76622313|-43.25430513|-0.020455699|-27.27837078|6.584944956|0.0|-1.165974822|-26.33991037|59.53145615|52.20772716|2602.046823|-735.3231872|1071.500538|0.4696203889999999|8.398709622|16.16438947|0.924627734|296.16656780000005|-463.7323032|-38.31786425|1386.409228|727.8586176|16.27715102|0.0|1.0|0.0|1.0|1.0|1.0|0.0|0.33|18.0|1.0|0.0|5.0|-2.3|30.0|6.0|397.47|1.0|0.0|-3.45|0.00503|2.0|143.0|1.63|0.0|8.5e-06|-0.10395|4.6156|1.4454|-1276.928859|-1276.8943800000002|669.05|1149.51|857.76|0.2345|505.16|0.42949|0.70615|-1276.940335|0.0001|-0.06212|5.7174|-0.16607|8.2868|42.0|7.3768
4r_a46|0|0|0.0|7.832410927000001|1|-0.173617329|2|0.0|-0.141309389|-0.1129698999999999|10.96363493|-0.048758575|1|0.0061041|-0.237647432|-0.055572881|2|0.810646641|-0.077483502|-0.070397185|0|0.8478197820000001|-0.079297367|-0.081339886|0.261414008|-42.06465252|-43.14814202|-0.0259595379999999|-22.88867429|3.220912917|0.0|-1.220098292|-22.31391864|51.22472631|48.13649426|2137.47734|-647.2221302999999|1451.6122289999998|0.285368722|5.81085807|10.69131411|0.839885604|151.3787482|-343.3301143|-227.7097083|905.6728276|496.0386301|8.076584289|0.0|1.0|0.0|1.0|1.0|1.0|2.89|0.35|17.0|0.0|0.0|3.0|-3.09|25.0|4.0|334.41|1.0|0.0|-3.55|0.00081|271.0|0.0933|2.12|0.0|0.000188|-0.03073|4.5209|4.5209|-1069.447946|-1069.419677|571.75|986.04|274.25|0.1404|467.85|0.69085|0.69085|-1069.231407|0.1404|-0.18999|2.6630000000000003|-0.2207199999999999|3.5979|1413.0|5.8499
