molecula|SddssS|n9FaHRing|SaaNH|SRW09|nAHRing|SaasN|AATSC1c|SRW07|AATSC1s|n6HRing|JGI4|MATS7i|SaaaC|BCUTi-1|AATSC8d|n5aRing|AATSC1pe|AATSC7i|n6aHRing|MATS8s|MATS8d|SIC2|GATS1pe|RASA|FNSA3|PBF|PNSA3|PNSA5|PPSA3|RNCS|RPSA|FNSA4|WPSA3|RPCS|FNSA1|WNSA3|DPSA5|PNSA4|DPSA3|TASA|PNSA2|MOMI-Z|FPSA1|GeomDiameter|GeomShapeIndex|GRAV|PPSA1|WNSA2|FPSA5|Mor01p|PPSA5|CYP2C19 inhibitor|CYP2D6 inhibitor|P-gp substrate|CYP3A4 inhibitor|Synthetic Accessibility|Log Po/w iLOGP|Fraction Csp3|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|Brenk|Molar refractivity|Class [Log S (SILICOS-IT)]|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|Molecular Mass|Egan filter|BBB|CYP1A2 inhibitor|Solubility [Log S (Ali)] (mol/l)|PAINS|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Area (grid)|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Approximated area|Contribution (HOMO-LUMO transition)|Oscillator Force (HOMO-LUMO transition)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Gibbs Free Energy|pIC50|pIC50
5d_a40|0.0|0|0.0|8.149890544|0|1.601200869|-0.005662681|6.167516491000001|0.0418378229999999|0|0.044526749|-0.1031436519999999|0.716041667|10.31198333|0.029272031|2|0.006642869|-0.259985037|0|0.145024458|0.0451110059999999|0.877722972|0.483934049|0.754010052|-0.086193996|0.049855551|-39.55506228|-43.26473143|10.10860823|181.4728912|0.245989948|-0.0377110779999999|4.638915105|53.85026982|0.8111805740000001|-18.15211073|49.97858532|-17.30589257|49.66367051|346.0207917|-519.1767771000001|511.3769101|0.188819426|12.09256826|0.922825231|4051.712713|86.65063178|-238.2540642|0.014630084|243.4287716|6.713853887999999|1.0|0.0|0.0|0.0|3.02|2.56|0.21|14.0|-4.32|4.08|1.0|74.11|2.0|20.0|4.0|-5.94|287.31|0.0|1.0|1.0|5.9e-05|0.0|4.7600000000000005e-05|0.0137|-0.06796|3.7374|4.61|3.7374|-1276.833831|473.48|0.4493|331.74|365.74|0.69613|0.4493|-0.2164699999999999|0.01667985|-1276.797751|7.7212|7.7212
1i_a5|0.0|0|2.843224727|6.605297921|0|0.0|-0.006494891|4.59511985|-0.31059482|2|0.0253888889999999|0.018196138|0.0|10.94550053|-0.003198529|1|-0.000700145|0.059972925|2|-0.058385936|-0.00496377|0.8436458929999999|0.513260607|0.8876055620000001|-0.091178745|0.4729402929999999|-50.81756452|-46.82694838|4.621144795|201.1526326|0.112394438|-0.03570792|2.575548983|0.213644964|0.759459597|-28.32266298|57.78921354|-19.90145306|55.43870932|494.6981114|-796.0581225|942.1618767|0.240540403|13.79450888|0.8858245220000001|5432.586961|134.0627959|-443.6750585|0.0196689|403.396385|10.96226516|1.0|1.0|1.0|1.0|2.83|2.04|0.05|23.0|-8.88|5.48|0.0|95.49|1.0|27.0|6.0|-5.73|366.34|1.0|0.0|1.0|1.6100000000000002e-05|0.0|1.3300000000000002e-09|4.86e-07|-0.05729|4.7243|3.58|4.3799|-1288.356212|569.42|0.7585|262.44|443.05|0.50107|0.0207|-0.23674|0.03383899|-1288.264271|7.6198|7.6198
6e_a31|0.0|0|3.402951625|7.773594467000001|1|0.0|-0.016012184|5.733341277|-0.178758575|0|0.037803618|0.132664341|0.0|10.31165994|-0.0462850729999999|2|-0.008439437|0.225356759|0|-0.071378445|-0.072882794|0.841537966|0.795570315|0.623340994|-0.122985602|0.177030306|-74.99224589|-79.81721349|19.89514173|159.9587946|0.376659006|-0.046541668|12.13134981|99.0823033|0.7604979040000001|-45.72760428|93.68572477|-28.37945369|94.88738762|380.0911673|-1277.075416|2188.417358|0.239502096|14.40145519|0.916695963|6053.812282|146.03985980000002|-778.7151665|0.022744048|536.6368656000001|13.86851128|1.0|1.0|1.0|1.0|3.55|2.62|0.1|22.0|-7.33|5.19|0.0|109.69|1.0|29.0|5.0|-6.5|404.44|0.0|0.0|1.0|2.34e-06|0.0|4.67e-08|1.89e-05|-0.05426|3.3083|4.31|3.3083|-1652.669408|634.34|0.5103|374.76|490.75|0.70391|0.5103|-0.18844|0.03676794|-1652.503557|6.4318|6.4318
1m_a5|0.0|0|2.934162514|6.605297921|0|0.0|-0.002410445|4.59511985|-0.005518104|2|0.026339869|-0.07112464|0.0|10.94856032|-0.011848312|1|0.00520748|-0.118494698|2|0.077347244|-0.022280685|0.851987765|0.63664685|0.8823955520000001|-0.070959368|0.429612762|-37.380714700000006|-37.65438054|4.7571353730000006|154.6334216|0.117604448|-0.028977918|2.506013299|0.235629561|0.73847373|-19.69180207|46.74648368|-15.26528941|42.13785007|464.8375158|-564.8157081|841.0375686000001|0.26152627|13.35855701|0.932913201|4584.808374|137.7695311|-297.5394992|0.0172594319999999|383.4128238|9.092103139|1.0|1.0|1.0|1.0|2.69|2.11|0.0|23.0|-8.63|5.11|0.0|95.5|1.0|24.0|3.0|-5.71|332.79|0.0|1.0|1.0|2.99e-05|0.0|2.35e-09|7.82e-07|-0.0507699999999999|4.6678|3.48|4.3983|-1410.912452|553.42|0.5497|265.61|423.2|0.45426|0.2373|-0.22857|0.03223201|-1410.833395|7.3665|7.3665
18c_a30|0.0|0|0.0|7.412764017000001|2|0.0|-0.0109670669999999|5.351858133|-0.118776867|2|0.042560386|0.011887112|0.0|10.31163825|-0.0351777|1|-0.002215642|0.0211588229999999|1|0.034468997|-0.058608635|0.885516463|0.802578397|0.717052026|-0.105618255|0.42531141|-71.31647561|-75.33411705|13.07260474|384.391404|0.282947974|-0.042101245|8.826997739|103.215593|0.7859920029999999|-48.15493021|87.76550537|-28.4279687|84.38908035|484.1740985|-1506.682341|3094.729399|0.214007997|13.8741593|0.81455244|6685.737642|144.5043388|-1017.355139|0.018410634|713.7769663|12.43138832|1.0|0.0|1.0|0.0|4.85|0.0|0.13|17.0|-6.19|3.04|0.0|135.37|1.0|32.0|5.0|-7.05|441.51|0.0|0.0|0.0|9.68e-06|0.0|6.520000000000001e-07|0.000288|-0.05575|3.4848|4.54|3.4848|-1744.500825|711.56|0.3879|355.78|543.46|0.69123|0.3879|-198.0|0.04503016|-1744.28923|7.9208|7.9208
20a_a10|0.0|0|0.0|7.535296702|1|2.113798134|-0.0034618129999999|5.4161004020000005|0.049376168|2|0.036415094|-0.035536682|1.896409603|10.9296614|0.011011878|1|0.008297595|-0.058994157|2|0.036092601|0.019448804|0.817646497|0.63495222|0.913681336|-0.066386563|0.591835899|-43.19189039|-47.37850712|8.860330345|66.52185003|0.086318664|-0.028008251|5.764636687|47.01787447|0.733451892|-28.10115947|58.1398225|-18.22250274|52.05222074|594.4519837|-947.5701424|2021.669282|0.266548108|15.37476788|0.826159649|6729.996773999999|173.41938059999998|-616.5004457|0.016540298|719.5272609|10.76131538|1.0|0.0|1.0|1.0|3.48|3.63|0.11|27.0|-9.44|5.06|0.0|126.35|1.0|33.0|5.0|-5.82|429.47|0.0|0.0|1.0|2.07e-06|0.0|3.61e-10|1.55e-07|-0.06611|4.7841|3.98|3.8312|-1389.164302|696.63|0.2738|259.16|524.02|0.6864600000000001|107.0|-0.2274199999999999|0.03217287|-1388.957848|5.9208|5.9208
6_a27|0.0|0|2.6137160880000003|6.823286122000001|0|1.7996617540000002|-0.007874167|4.727387819|-0.072298665|2|0.042942943|-0.237047381|1.221528093|10.93737136|0.081320966|1|0.0058042269999999|-0.406859288|2|-0.1322552659999999|0.1272522519999999|0.849515128|0.650575651|0.785047616|-0.0786267609999999|0.344065059|-38.92545695|-44.56839492|10.17466399|125.8234721|0.214952384|-0.034625042|5.03713293|61.10118428|0.774820398|-19.27068071|52.66373343|-17.14169035|49.10012093|388.6505938|-668.5259238|1193.992326|0.2251796019999999|9.500048379|0.896201262|4761.820508|111.4788253|-330.96463430000006|0.01635203|373.9912084|8.095338503999999|0.0|0.0|0.0|0.0|3.0|2.49|0.11|21.0|-6.67|3.48|0.0|92.65|1.0|24.0|4.0|-6.55|317.34|0.0|1.0|1.0|0.000242|0.0|2.16e-07|6.86e-05|-0.04793|5.5447|4.27|4.1391|-1043.831559|526.9|0.1915|223.61|401.49|0.61083|163.0|-218.0|0.02494141|-1043.728133|9.0|9.0
7b_a10|0.0|0|0.0|7.535296702|2|0.0|-0.001621737|5.4161004020000005|0.037541178|2|0.037804233|-0.060829392|2.079721225|10.93274506|0.039221939|0|0.010068964|-0.0982988509999999|2|-0.108464916|0.065705128|0.8200487120000001|0.586354126|0.92441666|-0.0590666679999999|0.5113525529999999|-30.71062112|-37.45675757|5.061217187|13.37827368|0.07558334|-0.027444463|2.6314862480000003|56.22969776|0.781045839|-15.96741933|43.9185573|-14.26924098|35.77183831|480.6333417|-599.3081212000001|2150.375871|0.218954161|8.771658176|0.8069307729999999|5212.568172|113.8411654|-311.5991709|0.012428175|459.0250226|6.46179973|1.0|0.0|1.0|0.0|3.9|0.0|0.25|16.0|-6.99|4.34|1.0|105.44|1.0|25.0|3.0|-5.09|346.81|0.0|1.0|1.0|5.29e-06|0.0|1.0200000000000001e-07|3.54e-05|-0.05377|6.0231|3.44|3.6426|-1450.09312|562.31|0.1488|205.85|400.65|0.66228|0.0899|-0.21225|0.02946054|-1450.124551|4.7033|4.7033
LY364947_a10|0.0|0|2.949609552|6.605297921|0|0.0|-0.00235945|4.59511985|-0.00390904|2|0.0273958329999999|0.0938628109999999|2.084955541|10.9303125|-0.006198347|1|0.006909045|0.1625645369999999|2|-0.072740964|-0.012096774|0.7792035190000001|0.681525895|0.8431045490000001|-0.076999385|0.449473391|-34.01613475|-33.26705198|4.275500834|144.7228349|0.156895451|-0.029665114|1.88879448|0.0|0.7234846559999999|-15.02735938|41.53157099|-13.10520229|38.29163558|372.4595738|-432.4716757000001|839.5356408|0.276515344|9.161732895|0.948237326|3903.496845|122.1566022|-191.05366730000003|0.018707677|287.99188260000005|8.264519015|1.0|1.0|1.0|1.0|2.46|1.88|0.0|21.0|-7.2|3.97|0.0|82.56|1.0|21.0|3.0|-6.02|272.3|0.0|1.0|1.0|0.00029|0.0|6.31e-08|1.7199999999999998e-05|||||||||||||||7.2291|7.2291
12aj_a36|0.0|0|3.482902101|7.412764017000001|2|0.0|-0.00706023|5.351858133|-0.045035034|2|0.043848238|0.064171987|0.0|10.95354213|-0.042227364|1|0.003962098|0.1087087|1|0.091113865|-0.072770961|0.8632656809999999|0.856274847|0.8269863129999999|-0.073002742|0.251263868|-46.79363201|-65.89100364|11.73352271|82.34300699|0.173013687|-0.0368515929999999|7.521007149|0.0|0.77492734|-29.99399664|76.5855549|-23.62130319|58.52715472|530.0854761|-1251.929069|2275.825451|0.22507266|15.35536375|0.905958957|5763.333098|144.26810480000003|-802.4672307|0.016684569|662.0530478999999|10.69455126|1.0|0.0|1.0|0.0|4.84|0.0|0.17|17.0|-6.97|3.24|0.0|128.72|1.0|30.0|4.0|-6.55|395.46|0.0|1.0|0.0|6.929999999999999e-05|0.0|1.08e-07|4.270000000000001e-05|-0.05275|5.2301|3.48|3.6017|-1272.27339|682.84|0.5616|237.06|539.55|0.70423|0.0082|-0.20093|0.03225532|-1272.060325|7.7696|7.7696
17b_a50|0.0|1|0.0|7.934155233999999|1|4.35392516|-0.002181823|5.82008293|0.013050204|1|0.032052154|0.035558152|2.206759705|10.94500663|-0.15040528|2|0.012686493|0.05636897|1|-0.1585336269999999|-0.257646121|0.799772151|0.748900413|0.931849183|-0.047785496|0.4220781729999999|-33.25475672|-52.58062823|8.976922737999999|9.9094658|0.068150817|-0.02681014|6.247196459|86.9549829|0.803386523|-23.14256283|59.65808461|-18.65764227|42.23167946|648.4900322000001|-1156.773821|1948.148592|0.1966134769999999|16.11918162|0.936245718|6059.076348|136.82673369999998|-805.0189948|0.010169967|862.3868512|7.077456382|1.0|1.0|1.0|1.0|4.17|3.57|0.35|20.0|-7.54|4.18|0.0|131.39|1.0|32.0|4.0|-6.09|426.56|0.0|1.0|0.0|1.7899999999999998e-05|0.0|2.87e-08|1.22e-05|-0.0318|4.2447|3.77|4.0418|-1337.1910779999998|752.09|0.1817|292.09|647.75|0.66195|0.1758|-0.19879|0.02640483|-1336.899093|6.9136|6.9136
14a_a3|0.0|0|0.0|6.823286122000001|0|0.0|-0.009312773|4.727387819|-0.1160619169999999|3|0.043464052|-0.143740653|1.772745969|10.3116301|-0.172643335|1|-0.004161699|-0.267665193|3|0.164994144|-0.287221775|0.822587422|0.8255789570000001|0.790894937|-0.091731577|0.21389849|-45.12132248|-46.53709886|6.904918591|256.5548327|0.209105063|-0.036792719|3.396421044|83.70773843|0.7608768779999999|-22.1944701|55.84414456|-18.09776067|52.02624107|389.0288018|-651.519384|1186.412113|0.239123122|10.24853699|0.930491715|4716.423352000001|117.6209094|-320.4721558|0.0189212089999999|358.3503513|9.307045698|0.0|1.0|1.0|1.0|3.27|2.2|0.06|21.0|-6.89|4.28|0.0|93.25|1.0|23.0|4.0|-6.42|319.38|0.0|0.0|1.0|3.54e-05|0.0|1.28e-07|4.08e-05|-0.06736|3.2363|2.44|3.2363|-1327.513792|528.91|0.4524|383.1|373.85|0.69708|0.4524|-0.19946|0.02860456|-1327.403067|7.5229|7.5229
1f_a5|0.0|0|2.824395738|6.605297921|0|0.0|-0.00645569|4.59511985|-0.31059482|2|0.029105691|-0.118028278|0.0|10.94527671|-0.000625|1|-0.000700145|-0.389011185|2|-0.060528915|-0.000969932|0.834250802|0.513260607|0.888073448|-0.091412569|0.45528118|-50.98614411|-46.77243802|4.687041957|201.7057715|0.111926552|-0.035639589|2.614237829|0.21377016|0.757522389|-28.43795894|57.83835135|-19.87828616|55.67318607|495.3305784|-795.1314464|979.2285994|0.242477611|13.35549635|0.8764524309999999|5474.331675|135.2439659|-443.4913802|0.01983997|403.396385|11.06591332|1.0|1.0|1.0|1.0|2.9|2.61|0.05|23.0|-8.88|5.48|0.0|95.49|1.0|27.0|6.0|-5.73|366.34|1.0|0.0|1.0|1.6100000000000002e-05|0.0|1.3300000000000002e-09|4.86e-07|-0.05346|4.7485|3.58|4.5758|-1288.353339|577.11|0.6959|261.1|442.04|0.42446|0.0228|-0.2357|0.03370206|-1288.263745|6.6198|6.6198
11a_a5|0.0|0|2.9781886010000003|6.605297921|0|0.0|-0.002894726|4.59511985|0.052217882|2|0.021060606|-0.052944925|0.0|10.94877942|-0.02394636|1|0.007955512|-0.081506|2|-0.037220974|-0.0489811909999999|0.773417838|0.7410766209999999|0.89343434|-0.064565402|0.369563711|-46.13206353|-51.09940261|8.474559367000001|61.32301293|0.10656566|-0.026223112|6.055083705|14.47576249|0.740865275|-32.96141947|61.4470419|-18.73644762|54.60662289|638.3599998999999|-1124.186857|1170.247903|0.259134725|18.25640338|0.874191508|5756.783268|185.1520983|-803.2329738|0.014482324|835.912531|10.34763929|0.0|1.0|1.0|1.0|3.53|3.68|0.3|23.0|-9.93|6.38|0.0|128.51|1.0|32.0|4.0|-4.54|424.54|1.0|0.0|1.0|5.63e-08|0.0|1.18e-10|5.019999999999999e-08|-0.03694|4.4033|4.83|4.0938|-1339.8362619999998|739.79|0.5473|281.57|578.8|0.65363|0.1838|-0.20429|0.03340977|-1339.555805|7.0915|7.0915
3b_a32|0.0|1|3.3653429710000005|7.758333467000001|0|0.0|-0.007388108|5.733341277|-0.064476472|0|0.042528736|-0.0411430079999999|2.21541916|10.31100281|0.10614163|3|0.00020567|-0.078754696|0|0.094335058|0.167519182|0.866250192|0.7725667079999999|0.8407393809999999|-0.073068133|0.2719741|-35.8437493|-49.22963237|7.180211702|74.63320519|0.159260619|-0.033451833|3.522270202|0.0|0.764128338|-17.58323784|56.82775081|-16.40987746|43.023961|412.4267349|-541.5259561|1084.520517|0.2358716619999999|10.69254007|0.854431185|4448.251276|115.707414|-265.6468664|0.0154889019999999|323.0421997|7.59811844|1.0|1.0|1.0|1.0|3.11|2.57|0.13|19.0|-6.5|6.25|0.0|88.24|1.0|21.0|3.0|-5.57|312.41|0.0|0.0|1.0|1.86e-06|0.0|3.19e-07|9.97e-05|-0.05396|3.5545|2.45|3.5545|-1594.121087|524.46|0.2905|348.81|396.83|0.70257|0.2905|-0.20137|0.02589511|-1594.049677|8.2366|8.2366
11c_a5|0.0|0|2.930680267|6.605297921|0|0.0|-0.004590583|4.59511985|-0.050049777|2|0.027388889|-0.0859098|0.0|10.94877953|-0.023856811|1|0.005383056|-0.138950411|2|0.030085871|-0.044126759|0.86113162|0.658307423|0.80472351|-0.078909483|0.389427402|-47.99592739|-53.12487972|10.85837291|31.61751609|0.19527649|-0.0322785379999999|6.604499968|4.089828494|0.707039635|-29.19305715|66.02857181|-19.63310772|58.854300300000006|489.4652669|-903.1229552|926.234805|0.292960365|16.09582374|0.811648325|5202.741647999999|178.1902995|-549.3157749|0.021214793|523.8031619|12.90369209|1.0|1.0|1.0|1.0|2.96|2.14|0.09|23.0|-8.47|4.79|0.0|106.79|1.0|28.0|5.0|-6.59|370.4|0.0|0.0|1.0|7.38e-05|0.0|3.4000000000000003e-09|1.26e-06|-0.04315|4.5035|4.53|4.2087|-1218.492067|636.14|0.5327|275.3|512.32|0.6267699999999999|0.2186|-0.21448|0.03798847|-1218.336116|7.6021|7.6021
11a_a50|0.0|1|0.0|7.927685046000001|1|4.088412042|-0.002914262|5.82008293|-0.014702942|1|0.038040936|-0.04339705|2.114272566|10.94500606|-0.129547471|2|0.012037198|-0.0739260509999999|1|-0.158172459|-0.200986578|0.8535780190000001|0.667956827|0.917127112|-0.048213112|0.2931724189999999|-25.48858279|-37.63057389|9.774322692|7.53108119|0.0828728879999999|-0.025421565|5.167341939|67.28055926|0.6543614329999999|-13.47492066|48.67321197|-13.43949068|35.26290548|484.8529701000001|-564.4586084|1550.320581|0.345638567|11.123941699999998|0.864799282|4858.670497|182.7270002|-298.409489|0.020887781|439.9973344|11.04263807|0.0|0.0|1.0|1.0|3.44|2.8|0.15|20.0|-5.87|3.09|0.0|99.65|2.0|25.0|3.0|-6.24|327.38|0.0|1.0|1.0|0.000263|0.0|1.35e-06|0.000441|-0.03284|4.0636|3.05|4.0636|-1045.978598|574.01|0.1761|305.11|437.9|0.65485|0.1761|-0.2005299999999999|0.02431947|-1045.84627|7.2291|7.2291
1n_a5|0.0|0|2.91912867|6.605297921|0|0.0|-0.007315978|4.59511985|-0.0533837329999999|2|0.024388889|0.002508727|0.0|10.94528897|-0.047910067|1|0.004754079|0.004115733|2|-0.013686011|-0.087019366|0.8402078140000001|0.656280207|0.785210014|-0.082180848|0.428980979|-47.1725036|-47.04056285|13.27640087|63.58796786|0.214789986|-0.030493391|7.620766672|55.29041202|0.627751746|-27.07741706|63.57058627|-17.50346525|60.44890447|450.71720610000006|-752.6490056|889.4388375|0.372248254|15.27080096|0.937489579|5101.31614|213.67365440000003|-432.02691110000006|0.028797525|467.1194103|16.53002342|1.0|1.0|1.0|1.0|2.88|2.67|0.05|23.0|-8.07|4.41|0.0|101.77|1.0|27.0|5.0|-6.41|356.38|0.0|0.0|1.0|5.41e-05|0.0|8.43e-09|3.01e-06|-0.06186|4.3838|4.19|4.3838|-1179.209088|607.15|0.3789|282.82|481.06|0.44786|0.3789|-0.23278|0.03956123|-1179.073189|7.5686|7.5686
46_a18|0.0|0|0.0|7.03438793|2|0.0|-0.005378956|4.844187086|-0.018808538|1|0.03531746|-0.046124025|0.0|10.94680484|-0.052591109|0|0.003512954|-0.069691797|0|-0.015124585|-0.090469229|0.76616843|0.699483099|0.8265445990000001|-0.069742249|0.30524999|-49.54738918|-54.33831169|6.376289807000001|0.946462387|0.173455401|-0.029244604|4.5299444310000005|58.66827342|0.782232748|-35.20023815|63.70285871|-20.77641329|55.92367899|587.2068577|-1412.796104|1848.661552|0.217767252|16.47206875|0.8342358790000001|7150.333139|154.7096476|-1003.700904|0.013181412|1056.535856|9.36454702|0.0|1.0|1.0|1.0|4.27|0.0|0.3|18.0|-8.82|3.68|1.0|151.14|1.0|36.0|3.0|-6.14|480.6|0.0|1.0|0.0|2.08e-06|0.0|1.51e-09|7.27e-07|-0.04995|3225.0|8.11|3225.0|-1532.992457|765.33|0.4249|384.45|635.89|0.69181|0.4249|-0.18219|0.0239301|-1532.562476|6.7305|6.7305
6g_a40|0.0|0|0.0|8.421342866|1|1.628664494|-0.022381557|6.401917197|-0.261952754|0|0.039863946|-0.120745388|0.607999575|10.30179936|-0.251161616|2|-0.018182514|-0.221674172|0|0.075283207|-0.340429901|0.8917390820000001|0.808096413|0.605346707|-0.164941808|0.400587529|-107.2113398|-101.5916383|11.53799852|328.78166810000005|0.3946532929999999|-0.059045173|7.499640603|47.36081569|0.824204189|-69.68682788|114.7475987|-38.37906336|118.7493383|393.4722933000001|-1727.0578510000005|3198.69909|0.175795811|12.10032156|0.740853565|7822.892656|114.2663866|-1122.578856|0.020240097|590.1686672000001|13.1559604|0.0|0.0|0.0|1.0|4.06|2.28|0.21|14.0|-2.87|3.43|2.0|124.18|3.0|31.0|7.0|-7.02|474.53|1.0|0.0|0.0|6.049999999999999e-08|1.0|0.0013599999999999|0.6459999999999999|-0.08622|3.3197|7.38|2.8135|-2522.023752|669.8|0.4971|373.48|514.77|0.5794199999999999|0.1307|-0.20479|0.03363483|-2521.87499|7.3279|7.3279
47t_a18|0.0|0|0.0|7.03438793|1|0.0|-0.0128248239999999|4.844187086|-0.161517185|0|0.03672956|0.018018036|0.0|10.94702032|-0.04785474|0|-0.004985656|0.027313444|0|0.005590928|-0.074774521|0.796935152|0.688453085|0.67203319|-0.119202068|0.240001773|-79.78154029|-69.13537385|9.415011332|280.622476|0.32796681|-0.040580402|6.301435212|78.43695402|0.804531523|-53.39751484|80.00407742|-27.16032544|89.19655162|449.789539|-1520.978225|1326.524873|0.195468477|17.48280476|0.991199259|6603.597038|130.8263901|-1017.985577|0.016238994|747.6927426|10.86870356|0.0|0.0|1.0|0.0|3.86|0.0|0.15|18.0|-7.51|2.6|1.0|129.21|1.0|33.0|4.0|-6.46|441.48|0.0|0.0|0.0|2.65e-06|0.0|3.09e-08|1.36e-05|-0.06822|3.1164|9.4|3.1164|-1470.873743|703.76|0.5502|397.84|601.36|0.6895100000000001|0.5502|-0.19514|0.03767603|-1470.593659|6.1068|6.1068
18_a20|0.0|0|3.463603867|6.842683282|0|0.0|-0.008841844|4.727387819|-0.12050413|2|0.0396875|0.163548857|1.983673343|10.93301779|-0.054458882|1|-0.004071701|0.268927191|2|-0.107446431|-0.090732503|0.8162774979999999|0.778639593|0.76136176|-0.0927760219999999|0.356461863|-61.73239771|-63.36348363|7.195302872999999|318.5587088|0.23863824|-0.035934845|4.787695004|82.70867776|0.8109110409999999|-41.07622672|72.31812218|-23.91074854|68.92770059|506.6038164|-1267.269673|1822.210286|0.1890889589999999|15.51556677|0.936740671|6206.896662|125.81822920000002|-843.230756|0.013457694|712.1606951|8.954638548|1.0|1.0|1.0|1.0|3.48|2.76|0.08|27.0|-10.0|5.54|0.0|125.07|0.0|32.0|4.0|-6.13|419.48|0.0|0.0|1.0|2.54e-06|0.0|9.93e-11|4.17e-08|-0.05604|5.9778|5.35|3.5355|-1352.364724|703.24|0.2991|207.41|531.11|0.6953699999999999|0.2011|-0.20289|0.03787435|-1352.135304|7.4685|7.4685
22_a20|0.0|0|0.0|6.842683282|0|1.915285809|-0.00147607|4.727387819|0.023539095|2|0.0388043479999999|0.09301076|2.041494094|10.93106272|-0.038668966|1|0.008780074|0.155407313|2|-0.044184455|-0.067650395|0.809440795|0.607038752|0.946515026|-0.059893667|0.425968568|-39.00017609|-44.14650378|8.001165067999999|9.022387025|0.053484974|-0.027118811|5.21001405|54.71081293|0.77063827|-25.39523478|52.90592556|-17.65860151|47.00134116|616.3298149|-882.9300756000001|2396.806062|0.22936173|14.17638345|0.913422548|5924.626340999999|149.350479|-574.9260339|0.01345209|664.4562602999999|8.759421782|1.0|1.0|1.0|1.0|3.36|3.41|0.08|27.0|-9.69|5.33|0.0|121.62|1.0|31.0|4.0|-5.58|401.46|0.0|0.0|1.0|2.48e-06|0.0|2.04e-10|8.199999999999999e-08|-0.0568|5.5591|4.07|3.9732|-1275.84854|694.15|0.2636|223.03|563.43|0.66063|0.0015|-0.21856|0.03226475|-1275.657902|6.6364|6.6364
12a_a50|0.0|1|0.0|7.927685046000001|1|4.075037557|-0.002936355|5.82008293|-0.0016330379999999|1|0.034845679|-0.111689174|2.112397566|10.94501645|-0.122912558|2|0.011790103|-0.193999688|1|-0.030758487|-0.2018898489999999|0.862192416|0.660148928|0.904119689|-0.05075501|0.29507467|-25.57033815|-33.44733598|10.58650394|7.457998037999999|0.095880311|-0.02383238|5.333473207|69.83817338|0.575218972|-12.88231829|47.2792242|-12.00673599|36.15684209|455.4948605000001|-468.2627037|1462.827156|0.4247810279999999|9.648744341|0.885635975|4665.239724|214.004382|-235.9104193|0.027455156|388.171611|13.83188822|1.0|1.0|1.0|1.0|3.3|2.21|0.11|20.0|-5.49|2.59|0.0|94.69|2.0|24.0|3.0|-6.44|313.36|0.0|1.0|1.0|0.000685|0.0|3.22e-06|0.00101|-0.03366|4.0783|2.47|4.0783|-1006.659456|545.54|0.1807|304.01|394.52|0.65267|0.1807|-0.20172|0.02648238|-1006.546706|7.1249|7.1249
1e_a5|0.0|0|2.953259375|6.605297921|0|0.0|-0.001975193|4.59511985|-0.009075016|2|0.027873016|-0.080321049|0.0|10.94440038|-0.040441176|1|0.007357977|-0.133677441|2|0.045376705|-0.075239398|0.834250802|0.6977404359999999|0.8805795|-0.06795194|0.373935381|-35.30075748|-36.22202792|4.461204261000001|159.537038|0.1194205|-0.0278901329999999|2.317577542|0.0|0.7473936259999999|-18.33860051|44.38364879|-14.48881117|39.76196174|457.4574833|-579.5524467|827.4861275000001|0.2526063739999999|12.39753333|0.932665879|4342.827698|131.2279879|-301.0751483|0.0157106539999999|409.0289917|8.161620868|1.0|1.0|1.0|1.0|2.83|2.17|0.05|23.0|-8.41|4.99|0.0|95.45|1.0|24.0|3.0|-5.77|312.37|0.0|1.0|1.0|5.5700000000000005e-05|0.0|3.87e-09|1.21e-06|-0.04186|4746.0|3.17|4.4292|-990.6320386|560.58|0.5156|261.24|427.87|0.51802|0.1355|-0.22291|0.0313740589999999|-990.522307|6719.0|6719.0
12s_a30|0.0|0|0.0|7.412764017000001|2|0.0|-0.007621736|5.351858133|-0.095120438|2|0.04625323|-0.0601024909999999|0.0|10.31162892|-0.04950715|1|-0.001131023|-0.1597740919999999|1|0.006789196|-0.080971844|0.889479916|0.591758164|0.706713791|-0.090733404|0.404041243|-58.75255278|-67.11451776|12.51292194|89.91581294|0.2932862089999999|-0.040189672|8.102485674|0.0|0.790481833|-38.04400919|78.38074776|-26.02399668|71.26547471|457.6180044|-1275.175837|2368.4646620000003|0.209518167|15.14544373|0.877516163|6639.7334200000005|135.66918710000002|-825.7139305|0.017398791|616.2856203|11.26623|1.0|0.0|1.0|0.0|4.63|0.0|0.14|17.0|-7.16|4.67|0.0|127.19|1.0|31.0|6.0|-6.06|434.46|0.0|0.0|0.0|3.24e-06|0.0|6.900000000000002e-08|3e-05|-0.0551|5.0438|4.32|3.5348|-1774.236634|677.35|0.2148|245.81|526.07|0.68458|0.1576|-0.20495|0.03401064|-1774.072418|8129.0|8129.0
