molecula|SaaNH|SssssC|SRW09|nAHRing|nARing|BCUTs-1|MATS2c|AATSC1c|AATSC1s|n6HRing|BCUTi-1|n5aHRing|AATSC7i|MATS1i|AATSC1i|MATS1c|n6aHRing|GATS1are|BIC2|SIC2|GATS1pe|RASA|FNSA3|FNSA5|PNSA5|PPSA3|RNCS|TPSA_x|FNSA4|WNSA5|RPCS|FNSA1|FNSA2|WNSA3|DPSA5|PNSA4|DPSA3|GeomPetitjeanIndex|GRAVp|TASA|PNSA2|MOMI-Z|WNSA4|GeomShapeIndex|GRAV|PPSA1|FPSA5|DPSA1|DPSA2|Mor01p|CYP2C19 inhibitor|CYP2D6 inhibitor|CYP2C9 inhibitor|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Log Po/w iLOGP|Fraction Csp3|Log Po/w Silicos-IT Log P|TPSA_y|Leadlikeness|Brenk|Molar refractivity|Veber filter|Num. of Rotatable bonds|Log S (Ali)|Log Kp (cm/s)|Molecular Mass|Egan filter|BBB|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Absorption Energy (max. Transition) (eV)|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Area (grid)|Volume|Oscillator Force (max. Transition)|Approximated area|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Gibbs Free Energy|pIC50
8b_a31|3.37710223|0.0|7.765993078999999|1|1|0.610137861|-0.01883655|-0.013629145|-0.12841288|0|10.31170011|2|-0.222667869|-0.05421947|-0.092604362|-0.510259793|0|0.928940547|0.843119174|0.8956498159999999|0.8761979520000001|0.6076192260000001|-0.120703408|-0.132574249|-69.24221375|16.89414614|129.8921115|204.9365822|-0.040792077|-36.1645207|472.8995873|0.703469355|-1.590890986|-32.92631065|82.21438954|-21.30529654|79.93633765|0.479278|2189.617009|317.3534883|-830.906565|1587.743824|-11.12754483|0.920410507|4696.728592|154.8750114|0.02483711|-212.5400476|1181.155311|372.3224834|0.0|1.0|1.0|1.0|2.0|3.4|2.71|0.25|4.52|114.29|0.0|0.0|88.64|0.0|4.0|-4.05|-6.87|328.39|0.0|0.0|-3.4|8.97e-05|0.0294|131.0|2.02|0.0|1.86e-06|0.00061|3.8582|3.8582|-1386.852117|-1386.815519|566.18|927.61|0.2643|439.96|0.70036|0.70036|0.2643|-0.16015|-0.19265|0.03659821|-1386.734257|5.6576
6e_a31|3.402951625|0.0|7.773594467000001|1|1|0.61015618|0.06650322|-0.016012184|-0.178758575|0|10.31165994|2|0.225356759|-0.002840672|-0.004825446|-0.579941248|0|0.838789705|0.78240875|0.841537966|0.795570315|0.623340994|-0.122985602|-0.130898441|-79.81721349|19.89514173|159.9587946|229.6732654|-0.046541668|-48.66969791|99.0823033|0.7604979040000001|-2.0943750530000003|-45.72760428|93.68572477|-28.37945369|94.88738762|0.4782688439999999|2776.836977|380.0911673|-1277.075416|2188.417358|-17.30478148|0.916695963|6053.812282|146.03985980000002|0.022744048|-317.6847132|1679.262243|536.6368656000001|1.0|1.0|1.0|1.0|2.0|3.55|2.62|0.1|5.19|131.36|1.0|0.0|109.69|0.0|4.0|-5.63|-6.5|404.44|0.0|0.0|-4.66|2.34e-06|0.000947|0.00883|3.2|0.0|4.67e-08|1.89e-05|3.3083|3.3083|-1652.669408|-1652.63264|634.34|1077.48|0.5103|490.75|0.70391|0.70391|0.5103|-0.13418|-0.18844|0.03676794|-1652.503557|6.4318
14c_a22|0.0|0.0|6.842683282|0|0|1.42291727|-0.134137693|-0.005236206|-0.018518519|2|10.9464374|1|-0.047249795|-0.0917078119999999|-0.160566657|-0.364626967|2|0.667111824|0.773044788|0.8353837409999999|0.639264982|0.866576459|-0.067475189|-0.080077573|-57.64986681|17.68831053|36.22825261|96.05497587|-0.030217952|-41.50359456|78.22334636|0.66168729|-1.60155147|-34.9718749|75.5139152|-21.75466672|66.26540251|0.462147828|3079.4894480000003|623.8702703|-1152.997336|2092.7515510000003|-15.66173379|0.8592469290000001|6882.45|243.5598613|0.024813755|-232.8055235|1742.5109329999998|731.8178649|0.0|1.0|1.0|1.0|1.0|3.49|2.85|0.08|3.9|109.38|1.0|0.0|128.77|0.0|6.0|-4.86|-6.96|445.48|0.0|0.0|-4.62|1.39e-05|0.00618|0.0107|2.9|0.0|5.269999999999997e-10|2.35e-07|5.7361|3.6741|-1460.602657|-1460.571156|715.52|1241.55|0.5079|575.8|0.3078|0.69113|0.0694|-0.15408|-0.22807|0.03150011|-1460.38772|6.8153
11_a1|3.3361517380000003|0.0|7.423568444|1|1|1.430935838|0.033732316|-0.018080197|-0.196819043|1|10.94957487|1|0.126722854|-0.07452948|-0.117419838|-0.563650254|1|0.823460272|0.747358374|0.8086124090000001|0.7846345840000001|0.5955245029999999|-0.131972845|-0.126108875|-74.35738693|20.62225192|274.39137789999995|238.4902806|-0.048723884|-43.84323456|84.40380304|0.751878145|-2.143850877|-45.88191258|89.80732824|-28.7289904|98.43720241|0.47723847|2697.640232|351.1382199|-1264.075578|1885.148133|-16.93943154|0.912918113|5798.645137|146.29971719999998|0.02620284|-297.0290662|1681.223993|495.0560271000001|1.0|1.0|1.0|1.0|2.0|3.25|2.31|0.05|4.28|97.33|1.0|0.0|105.71|0.0|4.0|-5.07|-6.27|385.37|0.0|0.0|-4.66|8.48e-06|0.00327|0.00838|3.35|0.0|3.35e-08|1.29e-05|3.7383|3.1924|-1312.462371|-1312.4282380000002|614.86|1036.18|0.5573|471.76|0.68162|0.69914|0.3201|-0.12916|-0.19462|0.03413353|-1312.2963630000002|6.7696
24_a20|0.0|0.0|6.842683282|0|0|1.40648755|-0.217098257|-0.001547029|0.029711934|2|10.93106245|1|0.1468474119999999|-0.036258691|-0.060582944|-0.188335708|2|0.616352201|0.74131936|0.802353442|0.607038752|0.952027295|-0.061437722|-0.067869875|-42.82548904|8.085691548|12.83518119|30.27049276|-0.02714795|-27.02262995|406.1522673|0.771032243|-1.357397496|-24.46164548|51.30386873|-17.13019562|46.85253003|0.457794721|2736.601949|600.7235847000001|-856.5097809|1961.887639|-10.80905198|0.844319927|6109.1040920000005|144.47729840000002|0.013436544|-342.0394805|1110.861171|664.4562602999999|1.0|1.0|1.0|1.0|0.0|3.4|3.21|0.08|4.76|80.28|2.0|0.0|119.42|0.0|4.0|-4.89|-6.26|402.45|0.0|0.0|-4.93|1.29e-05|0.00519|0.00469|3.52|0.0|4.82e-10|1.94e-07|5.3396|3.5876|-1291.896802|-1291.867578|685.66|1169.35|0.2495|551.25|0.46668|0.44916|0.0108|-0.15687|-0.22435|0.02922392|-1291.706729|6.4976
21c _a23|0.0|0.0|7.525639975|0|0|1.197962776|0.178300778|-0.009944003|-0.135572353|2|10.3132171|2|0.118226959|-0.0201427689999999|-0.036896213|-0.596546056|2|0.7641222459999999|0.782543953|0.838980345|0.7301130229999999|0.790596437|-0.08365474|-0.098699133|-70.15570019|9.976937758|323.3651097|148.8448086|-0.040210758|-49.86692499|94.32302529|0.834557275|-2.171380929|-42.26586935|79.71722579|-28.58195193|69.43902929|0.468609427|3161.1237530000003|561.9588018|-1543.4254039999998|2628.628799|-20.31615463|0.881854988|7227.157398|117.597286|0.013451712|-475.6090385|1849.394223|762.0576580000001|0.0|0.0|1.0|1.0|2.0|3.68|3.11|0.08|3.1|148.11|1.0|1.0|133.35|1.0|6.0|-5.63|-7.13|468.53|1.0|0.0|-4.72|2.35e-06|0.0011|9.0|2.86|0.0|4.69e-08|2.2e-05|3.6649|3.6649|-1837.964768|-1837.932192|747.88|1275.12|0.3329999999999999|587.02|0.5885699999999999|0.5885699999999999|0.3329999999999999|-0.15089|-0.22981|0.03257532|-1837.736174|7.1752
12q_a30|0.0|-4.76444841|7.412764017000001|2|2|0.60498366|0.144208934|-0.015322396|-0.27228842|2|10.31162828|1|-0.0483777279999999|-0.077457998|-0.226973911|-0.636798458|1|0.613786308|0.816138015|0.867367115|0.593245722|0.845745827|-0.087348134|-0.115589613|-78.7683329|10.07866809|82.72757145|105.1162273|-0.045799658|-53.67653794|0.732186841|0.820640722|-2.427381881|-40.56199584|90.06607753|-31.21009417|69.60189582|0.473741611|3305.289025|576.3319634|-1654.134991|2844.418547|-21.2680622|0.900207238|7990.060758|122.2240555|0.016579022|-437.0000797|2015.662819|696.6414817000001|1.0|0.0|1.0|0.0|1.0|4.73|0.0|0.17|4.43|90.88|2.0|0.0|133.96|0.0|7.0|-6.7|-5.66|482.48|0.0|0.0|-5.92|1.99e-07|9.63e-05|0.000579|5.05|0.0|6.61e-08|3.19e-05|5.0573|3.4834|-1988.033527|-1987.999444|713.16|1214.92|0.1817|537.96|0.34138|0.68516|0.1515|-0.14792|-0.19897|0.03408298|-1987.847256|7.4449
12i_a36|3.27619957|-4.787087299|7.412764017000001|2|2|1.2401347459999998|0.043792895|-0.016027043|-0.29543904|2|10.96020192|1|0.135587069|-0.1187503719999999|-0.3344729369999999|-0.608318386|1|0.647732719|0.820041835|0.87043328|0.624142499|0.830964232|-0.0850745409999999|-0.117424873|-75.66036485|12.71877085|108.3973956|108.9148111|-0.045665229|-48.75024044|0.52902639|0.7691298590000001|-2.46592234|-35.3196406|90.11282843|-29.42347522|67.53484704|0.460246812|3231.030388|535.4151566|-1588.867662|2351.232652|-18.95842684|0.8526986440000001|7707.634338|148.7565508|0.022430221|-346.8168661|2065.79896|672.4630346|1.0|0.0|1.0|0.0|2.0|4.8|0.0|0.17|3.31|78.43|2.0|0.0|130.43|0.0|7.0|-5.2|-6.4|465.43|0.0|0.0|-5.07|6.26e-06|0.00291|4.0|3.86|0.0|7.24e-08|3.37e-05|5.2297|3.7496|-1645.2030949999998|-1645.171438|666.79|1172.5|0.5402|504.47|0.34255|0.70134|0.1516|-0.1541|-0.20475|0.03165678|-1645.017702|7.9208
8a_a32|3.217128449|0.0|7.773594467000001|0|0|0.609420757|-0.0755556459999999|-0.010151321|-0.056633919|0|10.31100269|3|-0.050766252|-0.0852122769999999|-0.1534110109999999|-0.591393096|0|0.788133615|0.845443342|0.8966299409999999|0.7507116140000001|0.814553726|-0.083474428|-0.109412858|-68.61558335|11.48993376|73.64907732|116.298071|-0.035678106|-43.03057598|66.81560596|0.7490845290000001|-1.641192863|-32.82934751|79.73671389|-22.37464674|63.83886888|0.480024324|2574.085885|510.8273411|-1029.23375|3312.822051|-14.03170956|0.923166883|5659.295213|157.3554684|0.017733503|-312.4144752|1373.988797|557.1050635|1.0|1.0|1.0|1.0|2.0|3.48|3.67|0.26|6.49|140.04|2.0|0.0|110.69|1.0|7.0|-6.82|-5.76|397.52|1.0|0.0|-4.99|1.5199999999999998e-07|6.03e-05|0.00406|4.17|0.0|2.23e-08|8.86e-06|3562.0|3562.0|-1880.767206|-1880.732222|667.29|1110.23|0.4315|566.07|0.70316|0.70316|0.4315|-0.1445|-0.2061599999999999|0.03498398|-1880.595748|7.3468
5b_a50|0.0|0.0|7.927685046000001|1|1|1.397278957|-0.253064589|-0.00141071|-0.003549558|1|10.9325725|2|-0.0873662269999999|-0.1052449509999999|-0.175158017|-0.140506919|1|0.693611382|0.791163321|0.855527513|0.6642694929999999|0.958606481|-0.041157676|-0.061164973|-31.07327358|6.200250541|6.656963127999999|21.02890062|-0.02140774|-15.78596849|60.5565203|0.5887490470000001|-0.8563096170000001|-10.62231784|42.76068675|-10.87564575|27.10933752|0.4462435279999999|2183.545404|486.9950914|-435.0258302|1452.442728|-5.525088972000001|0.8058479690000001|4577.809819|208.925351|0.023005632|-90.17329003|738.8985723999999|409.0289917|1.0|1.0|0.0|1.0|0.0|3.37|2.91|0.1|3.15|35.64|0.0|0.0|96.89|0.0|2.0|-3.48|-6.03|312.37|0.0|1.0|-4.19|0.000335|105.0|0.0202|3.06|0.0|1.37e-06|0.0004269999999999|5.6332|4.0222|-990.6114185|-990.5849031|547.35|922.49|0.2749|411.9|0.4270899999999999|0.66968|0.1094|-0.16683|-0.19252|0.02651535|-990.487545|4.9126
1a_a5|0.0|0.0|6.605297921|1|1|1.189701889|-0.271170445|-0.001785522|0.009305578|2|10.9502215|0|-0.123867037|0.069867374|0.114184614|-0.179831877|2|0.8309401009999999|0.7427901179999999|0.794139321|0.808272639|0.833638233|-0.071887159|-0.075618812|-38.07869556|4.047117885|83.60943679|83.77332129999999|-0.027665419|-19.17495143|0.0|0.7256546770000001|-1.134282187|-18.22870183|46.38422909|-13.93123008|40.24669785|0.455258786|1940.139869|419.7878208000001|-571.1804334|902.6910106|-7.015226132|0.835734058|4005.068642|138.1496441|0.016493595|-227.2618539|787.1243051|403.543273|0.0|1.0|0.0|1.0|1.0|3.54|0.0|0.16|3.08|37.81|0.0|0.0|93.49|0.0|3.0|-2.6|-6.58|298.34|0.0|1.0|-3.44|0.00253|755.0|109.0|2.17|0.0|7.13e-08|2.13e-05|4.6707|2.8332|-951.1394906|-951.110826|531.02|882.1|0.2109|386.8|0.44868|0.54123|0.0126|-0.12226|-0.2262699999999999|0.028664612|-951.226623|6.9706
14aa_a23|0.0|0.0|7.423568444|0|0|1.19796312|0.066582026|-0.005050361|-0.026892547|2|10.313217300000002|2|0.055934795|-0.074579388|-0.13397874|-0.4506138879999999|2|0.725358161|0.75434493|0.8072028240000001|0.693959193|0.924108042|-0.052155763|-0.076107469|-51.83122853|12.26959478|40.49537336|51.68445972|-0.03159178|-35.2984572|83.27171526|0.796659447|-1.6743643259999998|-24.18971469|61.21989213|-21.51484958|47.78906871|0.4930525229999999|2941.302235|629.3423691|-1140.287028|2263.821505|-14.65218978|0.972590939|6651.23042|138.4803717|0.013786041|-404.0660854|1431.335599|733.3886349999999|0.0|0.0|1.0|1.0|1.0|3.63|3.68|0.12|4.4|105.02|2.0|1.0|130.22|0.0|5.0|-6.23|-5.92|439.54|0.0|0.0|-5.55|5.9e-07|0.000259|0.00123|4.31|0.0|6.9799999999999995e-09|3.07e-06|3.5934|3.5934|-1708.5626|-1708.5422620000002|715.57|1231.11|0.4157|588.45|0.6805899999999999|0.6805899999999999|0.4157|-0.1449|-0.21573|0.02033777|-1708.338059|8451.0
2_a33|3.396444161|0.0|7.765993078999999|0|0|0.609420748|0.047294725|-0.009168933|-0.064926835|0|10.31100266|3|-0.0881938509999999|-0.083752249|-0.148024156|-0.593915758|0|0.787714775|0.833090592|0.8799816220000001|0.753434785|0.8195154109999999|-0.0804186|-0.104047115|-63.57699532|11.27469555|103.5201191|110.28338390000002|-0.031851158|-38.84811555|44.34034244|0.702597735|-1.56070672|-30.02592687|75.44970552|-19.46234551|60.41371259|0.4699986339999999|2632.195388|500.7570617|-953.6549298|3245.244678|-11.89228027|0.8867875909999999|6067.635829|181.7248125|0.019430318|-247.5908207|1357.327077|618.9134881|1.0|0.0|1.0|1.0|2.0|3.57|3.51|0.3|6.7|140.04|2.0|0.0|115.28|1.0|7.0|-6.35|-6.17|411.54|1.0|0.0|-4.78|4.44e-07|0.000183|0.0069|3.72|0.0|2.13e-08|8.78e-06|3.6281|3.6281|-1920.079174|-1920.049452|655.74|1128.98|0.2911|525.38|0.70205|0.70205|0.2911|-0.15012|-0.19979|0.02972182|-1919.890628|8.2596
5f_a40|0.0|0.0|8.149890544|0|1|0.60491326|-0.004886759|-0.008387329|-0.0468504759999999|0|10.31198329|2|-0.155235986|0.100535344|0.18254908|-0.4644854879999999|0|0.7039183109999999|0.811339477|875.0|0.680674762|0.7414714309999999|-0.113521559|-0.10969397|-50.68028366|9.349692674|222.1847349|119.4441339|-0.041135239|-23.41506245|63.48466425|0.814393685|-1.316327637|-24.23209217|57.61052946|-19.00510637|61.79838068|0.484099946|1932.388838|342.5710869|-608.163404|599.1117195|-8.780648419|0.938359946|3963.475837|85.75294257|0.015000038|-290.5093357|746.7683199|269.0442248|1.0|0.0|0.0|1.0|1.0|3.08|2.05|0.21|2.94|101.52|0.0|2.0|78.56|0.0|3.0|-3.97|-6.47|284.34|0.0|0.0|-3.31|0.000108|0.0307|0.14|2.2|0.0|0.000207|0.0587|3.8036|3.0611|-1232.983157|-1232.959261|487.57|793.54|0.2747|361.03|0.56507|0.69727|0.0415|-0.13057|-0.19284|0.02389588|-1232.898044|6.9508
12aj_a36|3.482902101|0.0|7.412764017000001|2|2|1.29704406|-0.056210607|-0.00706023|-0.045035034|2|10.95354213|1|0.1087087|-0.104118159|-0.1763783589999999|-0.43462267|1|0.90414347|0.812278823|0.8632656809999999|0.856274847|0.8269863129999999|-0.073002742|-0.10279655|-65.89100364|11.73352271|82.34300699|110.89910559999998|-0.0368515929999999|-42.23511741|0.0|0.77492734|-1.953134451|-29.99399664|76.5855549|-23.62130319|58.52715472|0.47532973|2710.647462|530.0854761|-1251.929069|2275.825451|-15.14089115|0.905958957|5763.333098|144.26810480000003|0.016684569|-352.4483722|1615.543812|662.0530478999999|1.0|0.0|0.0|0.0|2.0|4.84|0.0|0.17|3.24|69.2|1.0|0.0|128.72|0.0|5.0|-4.16|-6.55|395.46|0.0|1.0|-4.3|6.929999999999999e-05|0.0274|0.02|3.04|0.0|1.08e-07|4.270000000000001e-05|5.2301|3.6017|-1272.27339|-1272.241135|682.84|1157.64|0.5616|539.55|0.4112|0.70423|0.0082|-0.14818|-0.20093|0.03225532|-1272.060325|7.7696
8a_a50|3.139870661|0.0|7.860570786|1|1|1.39826105|-0.0737162059999999|-0.00439531|-0.021959577|1|10.94501357|2|-0.038971589|-0.065546446|-0.11385159|-0.352654037|1|0.75162266|0.804535572|0.8718949979999999|0.7135713840000001|0.860876738|-0.069208148|-0.08230347|-41.48493288|9.480859015|133.8183888|70.12485884|-0.031655181|-20.91041439|0.0|0.751415713|-1.234552044|-17.58335405|50.06249379|-15.95574341|44.36511568|0.46183401|2206.356773|433.9235497|-622.2739931|1503.563342|-8.042467074|0.858162757|4638.284496|125.2985144|0.017017336|-253.4513797|828.1354551|388.171611|1.0|1.0|0.0|1.0|1.0|3.34|2.01|0.11|3.63|59.39|0.0|0.0|94.75|0.0|2.0|-3.86|-6.12|313.36|0.0|1.0|-4.13|0.000138|0.0433|0.0234|2.95|0.0|4.82e-07|0.000151|5.622000000000001|4.1738|-1006.671867|-1006.637067|548.47|912.7|0.18|396.63|0.3462199999999999|0.60625|0.1217|-0.17244|-0.20051|0.03479985|-1006.557694|7.3279
12_a15|0.0|0.0|0.0|0|0|1.435689014|-0.071096525|-0.006620824|-0.0455566929999999|2|10.95973444|0|-0.054575504|-0.120626133|-0.184255041|-0.380490701|2|0.8310685940000001|0.723852961|0.769289315|0.7933685340000001|0.89637291|-0.061084417|-0.094209248|-60.15445365|9.58943236|72.18361893|66.16793071|-0.031995594|-38.40979933|4.192089814|0.746489397|-1.695766456|-24.90456371|70.6606311|-20.42981445|48.59303169|0.476419838|2613.57759|572.3516967|-1082.780166|2661.728915|-13.04483751|0.909927213|5897.820841|161.8714956|0.016453962|-314.7766363|1450.496376|673.7288405|1.0|1.0|0.0|1.0|1.0|3.56|3.73|0.12|5.32|56.27|2.0|0.0|119.95|0.0|6.0|-6.22|-4.97|397.47|1.0|0.0|-5.83|5.99e-07|0.0002379999999999|0.000584|5.29|0.0|1.51e-10|5.99e-08|4.4819|3.8538|-1281.087109|-1281.060163|688.91|1177.81|0.1374|585.26|0.50595|0.70444|0.0093|-0.15858|-0.19054|0.02694613|-1280.871722|8.3979
12l_a36|3.426092687|0.0|7.412764017000001|2|2|1.297044247|-0.0944961519999999|-0.0076430169999999|-0.008712073|2|10.95423322|1|0.228884463|-0.098598933|-0.175397741|-0.428857427|1|0.8707354620000001|0.8174432229999999|0.8772535459999999|0.8212311840000001|0.84381923|-0.079972189|-0.107815735|-70.17688229|14.33450402|39.27257375|101.6575135|-0.038052612|-45.67788557|1.281955437|0.7379583590000001|-1.940683231|-33.88151556|83.76912404|-24.7683114|66.38812034|0.4619814279999999|2843.514589|549.2389652|-1263.1838810000002|2385.788754|-16.12160667|0.8586718990000001|6121.6555530000005|170.5619816|0.02088234|-309.7725155|1711.727859|642.3830552000001|1.0|0.0|1.0|0.0|2.0|4.78|0.0|0.13|2.75|92.99|1.0|0.0|128.47|0.0|5.0|-4.57|-6.68|406.44|0.0|0.0|-4.29|2.72e-05|0.0111|0.0206|2.95|0.0|2.21e-07|8.97e-05|3.8619|3.8619|-1325.194654|-1325.15957|686.83|1155.07|0.4524|530.75|0.6925|0.6925|0.4524|-0.15869|-0.20973|0.03508404|-1325.0137550000002|7699.0
8m_a46|0.0|0.2148468989999999|7.727094485|1|1|1.160371261|-0.044830187|-0.00517896|-0.085284636|1|10.94650201|1|-0.206020062|0.010184776|0.015631887|-0.380393836|1|0.783187801|0.7699708959999999|0.8142050040000001|0.77612204|0.876210355|-0.0911455|-0.085204935|-45.17474201|3.742817678|166.8508795|65.63194084|-0.032188531|-23.9511632|0.0|0.8854896870000001|-1.448483903|-25.62105988|48.72163155|-17.06601365|52.0671834|0.425802465|2045.330306|464.5573228999999|-767.9706141|1913.813025|-9.04821721|0.7415609409999999|4439.758321|60.71213839999999|0.006689855|-408.7649869|867.2835213999999|463.1469765|0.0|1.0|0.0|1.0|1.0|3.24|2.92|0.3|4.16|50.94|1.0|0.0|96.16|0.0|2.0|-4.48|-5.61|319.4|0.0|1.0|-4.56|3.3e-05|0.0105|0.0088799999999999|3.72|0.0|3.5e-07|0.000112|5.3062|4.2881|-1014.126693|-1014.091966|570.72|970.82|0.3905|489.57|0.43001|0.6997800000000001|0.1441|-0.17897|-0.19715|0.03472717|-1013.962913|6.6402
22_a4|0.0|0.0|7.535296702|1|1|1.399866564|-0.043165663|-0.006436201|-0.115883451|1|10.94586213|1|0.00771584|0.021636871|0.034720243|-0.3877007|1|0.774689758|0.7797803109999999|0.8404413829999999|0.755510052|0.8612031509999999|-0.09491995|-0.089955967|-43.23011833|5.1432274630000006|162.9809584|66.70156956|-0.036468635|-20.77508795|0.0|0.8444670409999999|-1.349339509|-21.92150631|48.65880447|-17.52572365|50.75888571|0.4359219589999999|1950.173729|413.8681986|-648.451775|1477.437886|-8.422332951|0.772804341|4074.564287|74.7444381|0.011296354|-331.080892|767.88287|338.71903330000004|1.0|1.0|0.0|0.0|1.0|3.3|2.2|0.11|3.19|50.94|0.0|0.0|87.12|0.0|2.0|-3.77|-5.91|289.33|0.0|1.0|-3.98|0.000172|0.0497|0.0301|3.03|0.0|5.77e-06|0.0016699999999999|4.468999999999999|4.0537|-934.2706743999998|-934.240411|519.39|860.77|0.1675|400.29|628.0|0.65771|0.1293|-0.16754|-198.0|0.030263407|-934.171365|7.3279
14a_a5|2.948727373|0.0|6.605297921|1|1|1.226142247|-0.056730193|-0.0053665219999999|-0.005002101|3|10.9488747|1|-0.213526163|-0.010147323|-0.016337128|-0.36152442|2|0.7333482170000001|0.79661948|0.847379958|0.71006207|0.7909255559999999|-0.080875277|-0.078681402|-53.20786056|11.74431806|134.62273080000003|141.38542919999998|-0.0271808479999999|-35.98151967|55.04914434|0.629783335|-1.494946644|-36.98479273|69.71575554|-18.38089729|66.43577392|0.470085022|2836.468636|534.8590069|-1010.949351|1315.573182|-12.42997952|0.88709518|6177.303329|250.3569601|0.024411136|-175.53051609999997|1605.23357|723.0631751|0.0|1.0|1.0|1.0|2.0|3.24|2.41|0.2|4.56|92.79|1.0|0.0|123.0|0.0|6.0|-4.15|-7.08|425.48|0.0|0.0|-4.22|7.15e-05|0.0304|0.0256|2.55|0.0|1.45e-09|6.16e-07|4.1501|4.1501|-1390.592722|-1390.546425|692.8|1195.01|0.5853|508.64|0.65789|0.65789|0.5853|-0.1676|-0.2183699999999999|0.04629687|-1390.352729|6.9508
8b_a50|3.1324050960000003|0.0|7.860570786|1|1|1.398299046|-0.115740384|-0.0045301379999999|-0.009597908|1|10.945024|2|-0.170496134|-0.065440141|-0.116174481|-0.332085641|1|0.753629415|0.809463375|0.8836675340000001|0.71043578|0.845349082|-0.072629787|-0.078068703|-37.39727879|10.30543157|131.417573|74.08248511|-0.030360051|-17.91443197|0.0|0.6717097959999999|-1.092961836|-16.66636363|49.02840043|-14.54338619|45.09730487|0.428882006|2143.807599|404.9478761|-523.561903|1401.458274|-6.966723542|0.75095166|4446.001554|157.2609748|0.024280552|-164.5084115|779.4465792000001|339.5806858|1.0|1.0|0.0|1.0|1.0|3.21|1.69|0.06|3.14|59.39|0.0|0.0|89.78|0.0|2.0|-3.44|-6.32|299.33|0.0|1.0|-3.81|0.000359|108.0|46.0|2.55|0.0|1.16e-06|0.000347|4.5256|4.1804|-967.3527447|-967.3160428|515.81|857.53|0.1717|353.17|0.5533|0.59283|121.0|-0.1724099999999999|-0.20144|0.036701907|-967.258772|7.1675
6_a47|0.0|0.0|0.0|0|0|1.304328257|0.011739916|-0.008723045|-0.1738997619999999|2|10.93671042|0|-0.302730533|-0.020576777|-0.04324355|-0.459934519|2|0.701994505|0.786041178|0.84654143|0.672308592|0.8419184120000001|-0.080118846|-0.096689626|-52.41283988|5.323543706000001|101.7290544|85.6917678|-0.036834143|-28.411587800000003|0.0|0.7943908059999999|-1.547034008|-23.54237714|60.76103606|-19.96679614|48.75381069|0.4059072379999999|2431.668154|456.3812788|-838.6054381|1577.98246|-10.82346202|0.6832388209999999|5766.962611999999|111.4552019|0.0154005|-319.1626428|1055.658539|469.7495559|1.0|1.0|0.0|1.0|2.0|2.82|2.91|0.05|5.24|58.04|2.0|0.0|106.47|0.0|3.0|-6.02|-5.02|379.81|1.0|0.0|-5.79|9.53e-07|0.000362|0.000619|5.06|0.0|8.71e-10|3.310000000000001e-07|5.5188|3.7196|-1608.684886|-1608.652005|576.56|990.85|0.2536|422.9|0.30468|0.69305|0.2119|-0.1544|-0.20794|0.03288085|-1608.554019|7.9
12v_a36|3.468871488|0.0|7.412764017000001|2|2|1.297043692|-0.077763989|-0.008411281|-0.04314418|2|10.96020642|1|0.123026459|-0.1430106119999999|-0.239932418|-0.401336708|1|0.8913597320000001|0.828393514|0.8792981679999999|0.84179881|0.802291339|-0.078158778|-0.105200486|-69.20675352|17.85767346|113.7463918|130.0637965|-0.033118671|-45.52806671|0.462992841|0.6276553979999999|-1.788408258|-33.82511043|88.07013157|-21.78731129|69.27488156|0.461799225|2846.057239|527.7920397|-1176.51481|2328.221818|-14.33290989|0.8580426609999999|6065.593390999999|244.9490697|0.02867403|-167.9576969|1874.459798|679.7230552999999|1.0|0.0|0.0|0.0|2.0|4.82|0.0|0.17|2.77|78.43|1.0|0.0|130.24|0.0|6.0|-3.95|-6.93|411.46|0.0|0.0|-4.07|0.000113|0.0464|35.0|2.65|0.0|2.03e-07|8.340000000000001e-05|3.8847|3.7035|-1347.475543|-1347.442792|671.56|1150.38|0.4247|502.83|0.69298|0.7016100000000001|0.0223|-0.15185|-0.20404|0.03275089|-1347.260743|7.8539
