molecula|molecula|Veber filter|Approximated area|MATS8d|GeomDiameter|SIC2|GeomShapeIndex|PPSA1|SRW09|E solv. Water  (Hartree)|MATS2c|PBF|JGI4|SaaaC|FNSA4|AATSC1are|Log Po/w WLOGP|GRAVp|pIC50
4d_a49|4d_a49|0.0|495.7|0.023137464|15.09148245|0.834151595|0.8868392740000001|212.6814716|7.535296702|0.0395418|-0.06085453|0.410804214|0.036555556|1.76904838|-0.0281044679999999|0.000607064|2.8|2658.242991|7.7447
4a_a46|4a_a46|0.0|467.4|-0.06611606|9.831485239|0.8075680409999999|0.751302315|133.66119809999998|7.825245291|0.022810825|-0.214093513|0.264863483|0.0473245609999999|0.0|-0.022129285|0.012632881|4.46|2042.529911|6.7423
12_a47|12_a47|0.0|400.09|0.050943962|13.52358352|0.90246604|0.920341815|166.28511369999998|6.605297921|0.03721125|-0.155854903|0.266995634|0.036632997|1.555521837|-0.034116917|-0.0047488359999999|4.98|2266.78114|8.2
4_a38 (LY-2157299)|4_a38 (LY-2157299)|0.0|449.44|-0.032369326|12.76426621|0.868207983|0.949475478|122.2274724|7.535296702|0.03652312|0.050460026|0.459041332|0.041252955|1.721297609|-0.03235283|0.002865697|3.51|2501.945802|7.1586
11a_a5|11a_a5|0.0|578.8|-0.0489811909999999|18.25640338|0.773417838|0.874191508|185.1520983|6.605297921|0.03340977|-0.165418719|0.369563711|0.021060606|0.0|-0.026223112|0.007993132|6.55|2727.027899|7.0915
9i_a24|9i_a24|0.0|363.15|-0.0106944439999999|11.18382556|0.898194715|0.8806627109999999|236.7218826|7.153833802|0.0239838|-0.113620183|0.379687415|0.023854167|0.0|-0.024639839|0.004814196|2.72|2061.729154|7.0555
3k_a32|3k_a32|0.0|452.36|-0.129124455|11.6688363|0.8306695270000001|0.89626209|123.7157466|7.97831097|0.02654958|-0.001009768|0.31016741|0.0381981979999999|2.256213388|-0.029575784|0.001221534|5.78|2392.3436100000004|8.0605
14_a15|14_a15|0.0|584.18|-0.028227917|10.18067005|0.7651878809999999|0.685538423|147.2072638|0.0|0.03885834|-0.058775738|0.7461324029999999|0.037073171|0.0|-0.032888795|0.001740635|6.3|2612.691478|7.5229
1g_a5|1g_a5|0.0|448.93|-0.067172264|13.83149499|0.8393686990000001|0.891486942|207.0502037|6.605297921|0.02730461|-0.203595168|0.39389953|0.027447447|0.0|-0.027205531|0.00683534|4.21|2243.103668|6.9393
19_a4|19_a4|0.0|500.34|-0.190513834|11.01887515|0.834377354|0.85352261|129.4279389|7.535296702|0.02985188|-0.121320311|0.285282038|0.040511696|0.0|-0.028945757|0.006243904|4.32|2558.336814|4.71
12bb_a36|12bb_a36|0.0|515.92|-0.045186455|15.13083401|0.892249657|0.926384521|180.1992964|7.412764017000001|0.03421884|-0.07834963|0.314702945|0.04625323|0.0|-0.038872447|-0.006877664|3.0|2902.055617|8.0
9g_a24|9g_a24|0.0|400.47|-0.045107345|10.69818114|0.859302479|0.746821416|256.3375151|7.273092596000001|0.032630457|-0.318471716|0.383340003|0.0279797979999999|0.0|-0.021297745|0.0144065739999999|2.93|2123.257348|7.1675
12e_a36|12e_a36|0.0|507.03|-0.144846626|12.69013737|0.847602953|0.875194483|151.9654247|7.412764017000001|0.03037051|-0.064019914|0.4347714629999999|0.040899471|0.0|-0.036203518|0.002951176|2.19|2709.877204|7.8539
12t_a36|12t_a36|0.0|562.72|-0.050788309|15.36435856|0.878510663|0.930112292|144.422087|7.412764017000001|0.03230976|-0.058770337|0.318666358|0.041767677|0.0|-0.035934112|0.003676818|2.45|2771.211293|8.0969
16b_a23|16b_a23|0.0|607.92|-0.09063701|18.46592377|0.830577373|0.949345397|193.4284005|7.423568444|0.03978022|0.031073244|0.2256448969999999|0.037664609|0.754232958|-0.031407956|0.0116350769999999|4.1|3370.826124|7.0191
4n_a46|4n_a46|0.0|502.02|-0.088858764|9.921794991|0.7681452190000001|0.750996215|75.1696593|7.825245291|0.04131598|-0.061148449|0.371438024|0.045335917|0.0|-0.031047837|0.004988019|4.94|2195.786424|5.2845
21_a47|21_a47|0.0|441.93|0.0927058819999999|13.17102891|0.8856299320000001|0.862591353|200.4681737|6.86171134|0.03299607|0.072733799|0.3188717339999999|0.037801932|1.028199909|-0.033866638|-0.006808306|4.93|2691.697803|8.3
3i_a32|3i_a32|0.0|418.24|0.030060554|10.09193014|0.902293804|0.732035793|120.8809386|7.78113851|0.02199999|-0.157360524|0.259644227|0.05052381|1.711001131|-0.044627482|-0.0131506889999999|6.29|2471.4299920000003|8.2366
12c_a30|12c_a30|0.0|541.39|-0.1240820219999999|13.9883503|0.880943609|0.828040991|126.574178|7.412764017000001|0.03433522|0.045997203|0.39541773|0.042804233|0.0|-0.037411484|0.00372838|3.27|2860.640481|7.9914
12c_a31|12c_a31|0.0|578.69|-0.098452311|14.67172662|0.8856644770000001|0.813278739|202.0036947|7.765993078999999|0.04023903|0.046986783|0.343619017|0.040982906|0.0|-0.036326291|-0.003618466|3.7|2592.4503010000003|6.4202
12af_a36|12af_a36|0.0|589.48|0.002492952|15.59375751|0.8631180940000001|0.8141152220000001|229.0052411|7.412764017000001|0.02886569|0.04293386|0.154396546|0.039953704|0.0|-0.035153522|-0.00233752|1.65|3013.98446|7.8239
12j_a36|12j_a36|0.0|536.01|-0.089459459|13.78874575|0.87043328|0.8425708820000001|148.06163930000002|7.412764017000001|0.02793415|-0.084183025|0.362692602|0.039061728|0.0|-0.037113558|0.00285431|2.61|2881.20453|8.0
23_a10|23_a10|0.0|606.18|-0.043248272|17.02048484|0.800727358|0.943867925|169.14354509999998|7.535296702|0.02986448|-0.12979844|0.535680357|0.036666667|1.981673861|-0.02685653|0.010305237|5.81|3103.831885|6.1249
40_a47|40_a47|0.0|444.47|0.090270598|12.98034048|0.900790582|0.843174422|229.9974239|6.823286122000001|0.02983032|-0.246203395|0.237173658|0.041396825|1.566109469|-0.027052191|0.002212256|4.04|2313.85811|8.4
22_a10|22_a10|0.0|602.93|-0.033474297|15.30289992|0.79665945|0.730649641|339.3328129|7.535296702|0.03366599|-0.067641834|0.775071808|0.036101695|1.880539113|-0.022372463|0.008350227|5.6|3241.833491|5.9586
15b_a50|15b_a50|0.0|475.99|-0.216393362|13.22671714|0.8833003970000001|0.919348867|206.3740238|7.934155233999999|0.03528279|-0.144363623|0.447220762|0.032843915|2.018777006|-0.028069672|0.004641091|3.26|2441.264256|7.1024
14t_a23|14t_a23|0.0|534.86|-0.152771194|14.13931199|0.820002545|0.872595673|130.3775455|7.423568444|0.02135191|0.04919958|0.361071229|0.045277778|0.758345646|-0.033286443|0.01269616|4.33|2878.4071670000003|8.3979
7h_a8|7h_a8|0.0|500.94|0.041366689|13.42380338|0.7677336090000001|0.768693264|61.77519141|7.05012252|0.03092828|-0.118981425|0.314190914|0.04737037|0.0|-0.041038456|0.00112124|5.49|2534.324886|4.9788
8d_a8|8d_a8|0.0|572.21|-0.179357354|14.52777156|0.804372443|0.935013517|211.7129122|7.05012252|0.03604461|-0.12349902|0.377028311|0.042323232|0.0|-0.03820405|-0.00267541|3.32|2863.968296|4.7303
12ae_a36|12ae_a36|0.0|615.71|0.010209009|16.22570287|0.8837136859999999|0.870019385|234.6851816|7.412764017000001|0.0508577|0.069118289|0.439268891|0.041555556|0.0|-0.036430555|-0.006862238|2.15|3486.122819|7.8239
3_a47|3_a47|0.0|402.58|0.022804181|10.84023999|0.780628097|0.67722658|112.7606591|0.0|0.03619487|0.013076203|0.4661246329999999|0.03308642|1.416887578|-0.036461577|-0.008828261|5.4|2243.894237|6.5
7b_a8|7b_a8|0.0|506.21|-0.040994467|14.76972982|0.8453887859999999|0.918644854|147.3863936|7.535296702|0.0273745|-0.119760914|0.282366236|0.040873016|0.0|-0.041332642|0.002074537|3.8|2776.185773|4.8687
18a_a30|18a_a30|0.0|508.08|-0.171895425|12.72666325|0.842671963|0.8050400790000001|130.4247923|7.412764017000001|0.03180853|0.045071414|0.294303776|0.040166667|0.0|-0.036990859|0.005050384|2.62|2721.874248|7.6108
3q_a32|3q_a32|0.0|549.78|-0.1585635|11.93494358|0.901790225|0.856561949|225.3038157|7.765993078999999|0.02381444|-0.017280695|0.34156046|0.03898374|2.120544848|-0.027989085|0.000773658|4.72|2649.276311|7.5528
8e_a12|8e_a12|0.0|481.04|-0.051240735|11.80358346|0.815412281|0.830990262|165.34017769999997|6.803505258|0.02580783|0.050021617|0.001151979|0.037430556|2.197856963|-0.031094185|0.005196034|2.68|2548.979738|6.2306
10_a15|10_a15|0.0|487.16|0.018211609|10.08767698|0.7585998270000001|0.815948972|98.81668286|0.0|0.02738146|-0.137104477|0.640780603|0.037209302|0.0|-0.036384844|0.001740635|6.3|2605.82709|8.1549
8_a47|8_a47|0.0|433.38|-0.223459904|11.08581716|0.842571655|0.707366287|104.6752861|7.252053952000001|0.03283575|0.003732288|0.517797505|0.0363475179999999|1.335354131|-0.035797309|-0.008756|6.77|2621.772106|7.3
9s_a24|9s_a24|0.0|521.4|0.0256742079999999|17.24354813|0.8327425070000001|0.889829339|344.5337711|6.605297921|0.03640642|-0.222173285|0.483170382|0.023585859|0.0|-0.019465646|0.006748865|4.29|2747.809842|7.4949
12d_a30|12d_a30|0.0|545.94|-0.130412856|13.92427286|0.8532172109999999|0.84254817|119.91237920000002|7.412764017000001|0.03187624|0.041181359|0.366319099|0.042804233|0.0|-0.036246039|0.005613018|2.93|2784.836855|7.9508
14ae_a23|14ae_a23|0.0|627.57|0.0469453379999999|15.59484379|0.8356326820000001|0.919603093|336.444465|7.423568444|0.01449323|-0.033049777|0.202342743|0.042903564|0.7338690390000001|-0.0269140239999999|0.008996289|4.03|3212.850883|8.6038
10_a1|10_a1|0.0|464.77|0.017498337|13.65143394|0.783467165|0.850732895|93.83214542|6.86171134|0.03426532|0.0883621719999999|0.126889306|0.037578348|0.0|-0.045402319|-0.012672753|5.06|2432.447088|5.8239
3a_a32|3a_a32|0.0|355.48|0.215012723|10.67859439|0.921812162|0.855441483|151.63860559999998|7.678326357|0.02744024|-0.0505635059999999|0.30031978|0.03382716|2.211368234|-0.032360692|-0.002794182|4.12|2028.93875|8.5686
47l_a18|47l_a18|0.0|667.5|-0.0973326269999999|18.46922943|0.781148177|0.959883341|145.02405359999997|7.03438793|0.02606651|0.0340353029999999|0.2820044969999999|0.035308642|0.0|-0.031456589|-0.00046896|3.19|2852.093627|7.4949
12b_a50|12b_a50|0.0|401.64|-0.189976035|10.05480253|0.8718949979999999|0.756824707|214.5713436|7.927685046000001|0.02307802|-0.19841119|0.24516882|0.034845679|2.112397566|-0.0237482779999999|0.01164808|3.42|2224.116359|5.3242
2_a47|2_a47|0.0|371.19|-0.0253134039999999|9.369924133|0.728066943|0.764993595|107.1215986|0.0|0.03544055|-0.002024001|0.482748996|0.027058824|1.454085483|-0.036790752|-0.007479445|4.75|2105.761386|6.2
28_a20|28_a20|0.0|531.85|-0.06654421|14.28413212|0.812553182|0.8826648009999999|151.0788711|6.842683282|0.03534166|-0.013841559|0.3962228229999999|0.0396875|1.650185059|-0.035068957|0.002234763|4.01|2865.917291|6.5935
12e_a31|12e_a31|0.0|640.03|-0.028502695|19.50674899|0.82100963|0.904247004|199.8981394|7.765993078999999|0.04614662|0.052663358|0.2642991189999999|0.037098765|0.0|-0.036652129|-0.002475146|5.4|3040.353774|6.7696
14d_a23|14d_a23|0.0|554.84|-0.088996384|14.358677900000002|0.829764975|0.833166062|138.1496441|7.423568444|0.02083626|0.058368697|0.213597535|0.043538647|0.758207139|-0.032878563|0.01269616|4.33|2878.955374|8.4001
35_a18|35_a18|0.0|657.07|-0.017913121|17.18442554|0.774007861|0.87101708|92.43836482|7.03438793|0.02600607|0.068150325|0.3888901179999999|0.03531746|0.0|-0.033440195|-7.44e-05|3.35|3038.429834|7.6198
5g_a40|5g_a40|0.0|367.19|-0.1312278909999999|12.10939827|0.882781953|0.955183157|120.8573152|8.149890544|0.04070345|0.0094595959999999|0.245639795|0.044946237|0.64025463|-0.049288357|-0.012794054|2.5|2054.810452|6.9101
AKLKII_a46|AKLKII_a46|0.0||0.064690027|11.22955511|0.8264237520000001|0.92307023|108.05343229999998|6.605297921||-0.206312209|0.271156366|0.0386379929999999|1.744747103|-0.033194303|0.006821053|3.39|2000.353437|6.7423
18b_a30|18b_a30|0.0|563.55|-0.089945913|13.0644231|0.8839272779999999|0.7388650920000001|158.9382363|7.412764017000001|0.03910602|0.036563014|0.413791511|0.041767677|0.0|-0.036237883|0.003099827|2.49|2915.383182|7.6003
18_a10|18_a10|0.0|504.61|-0.0507442929999999|13.51828833|0.832812971|0.876275815|227.471785|7.78113851|0.02974086|-0.182332901|0.656664457|0.035770975|2.026949641|-0.024889861|0.009941402|4.66|2788.499133|6.8861
2_a1|2_a1|0.0|355.79|0.1766333219999999|8.779158091000001|0.8571146190000001|0.6619695520000001|139.0945801|7.535296702|0.024658671|-0.049975995|0.220315042|0.0409444439999999|0.0|-0.026492726|0.001576763|4.12|1884.85038|5.2366
7_a15|7_a15|0.0|499.86|0.00364345|9.971755103|0.740089344|0.657158418|306.0056033|0.0|0.01827873|-0.2269896539999999|0.403524276|0.035075075|0.0|-0.026500274|-0.0013239329999999|4.64|2330.667514|6.644
1d_a5|1d_a5|0.0|414.59|-0.015804188|11.5640749|0.821309592|0.89062437|123.9992274|6.605297921|0.03392008|-0.133500214|0.6271150670000001|0.030074074|0.0|-0.036640804|-0.0012491689999999|6.37|2481.822293|5.03
6a_a31|6a_a31|0.0|447.66|-0.0436046509999999|14.408653400000002|0.848080284|0.916923952|180.411907|7.703007682000001|0.04606915|0.038376178|0.259133072|0.0357275129999999|0.0|-0.045153913|-0.013930701|3.69|2713.694431|5.9586
12s_a30|12s_a30|0.0|526.07|-0.080971844|15.14544373|0.889479916|0.877516163|135.66918710000002|7.412764017000001|0.03401064|-0.00019297|0.404041243|0.04625323|0.0|-0.040189672|-0.002544958|3.74|2977.11642|8.129
3t_a32|3t_a32|0.0|575.45|-0.146047869|15.64252992|0.870628579|0.929482453|199.2870037|7.765993078999999|0.03020622|0.028840888|0.217914628|0.03995614|2.141978747|-0.026967947|9.83e-05|5.42|2530.60497|8.0458
14r_a23|14r_a23|0.0|513.71|-0.1050445769999999|14.15357616|0.846632079|0.873329024|136.37788909999998|7.423568444|0.02296354|-0.009140243|0.375360556|0.045277778|0.7087588690000001|-0.03654528|0.007671236|4.58|2945.137191|8.2684
8b_a12|8b_a12|0.0|460.08|-0.183648492|12.27845608|0.792160599|0.926552694|64.26553043|0.0|0.03936706|0.190292199|0.4384536329999999|0.03977208|0.0|-0.045608374|-0.010117477|1.9|2388.888334|6.58
12v_a36|12v_a36|0.0|502.83|-0.041914045|15.71271745|0.8792981679999999|0.8580426609999999|244.9490697|7.412764017000001|0.03275089|-0.077763989|0.334379501|0.041767677|0.0|-0.033118671|0.00127667|1.89|2846.057239|7.8539
12f_a30|12f_a30|0.0|574.31|-0.071123509|15.86072943|0.876441789|0.8958126809999999|130.3909181|7.412764017000001|0.03400408|0.156569208|0.56363596|0.041555556|0.0|-0.0452183279999999|-0.00695299|4.78|3305.792133|7.7144
3_a27|3_a27|0.0|425.72|0.038685745|11.64968556|0.8759548629999999|0.803947133|137.8189165|6.605297921|0.02032437|0.124551908|0.397733752|0.040512821|1.177265999|-0.032307734|0.009082086|2.94|2294.213272|8.3979
8m_a46|8m_a46|0.0|489.57|-0.090247845|9.899611044|0.8142050040000001|0.7415609409999999|60.71213839999999|7.727094485|0.03472717|-0.044830187|0.280198209|0.047345679|0.0|-0.032188531|0.0063680119999999|4.21|2045.330306|6.6402
14_a47|14_a47|0.0|375.43|0.050943962|13.15643085|0.8467634620000001|0.904139078|169.0962983|6.605297921|0.03679054|-0.126490693|0.2662137639999999|0.036632997|1.484493371|-0.034963476|-0.008212621|4.88|2254.664317|8.1
14a_a25|14a_a25|0.0|548.29|-0.035531959|14.55676745|0.792935475|0.969421506|126.8576588|6.842683282|0.03250632|-0.092005241|0.326595394|0.038167849|1.975771616|-0.033365179|0.006085806|4.92|2844.993903|6.684
3d_a32|3d_a32|0.0|465.41|-0.100251236|10.75032687|0.90169022|0.747681906|151.30787800000002|7.765993078999999|0.02457348|0.0181036519999999|0.2214902789999999|0.041161616|2.230648962|-0.02867299|0.000655875|5.07|2213.978384|8.0915
12h_a30|12h_a30|0.0|518.06|-0.1240820219999999|15.1759206|0.888213143|0.881277172|128.5349203|7.412764017000001|0.03372393|0.046965756|0.353607682|0.043848238|0.0|-0.038417127|0.001139238|3.18|2848.98238|8.065
14_a1|14_a1|0.0|464.08|-0.083341531|14.21658628|0.805877431|0.905399978|146.0634832|7.423568444|0.03490867|0.043282217|0.206941175|0.035620155|0.0|-0.046308519|-0.011639964|3.63|2678.985809|7.0269
12h_a36|12h_a36|0.0|535.67|-0.089459459|13.87400978|0.87043328|0.8675704009999999|219.1956304|7.412764017000001|0.02925492|-0.128701804|0.3726296|0.039061728|0.0|-0.035734517|0.00127667|1.89|2845.467486|7.8539
7g_a8|7g_a8|0.0|507.78|-0.044866536|14.3346384|0.79995525|0.8889952590000001|115.825531|7.535296702|0.03974865|-0.092384028|0.306360885|0.0448526079999999|0.0|-0.045912914|-0.00087806|4.66|2802.2242920000003|4.6772
2_a20 (SB-505124)|2_a20 (SB-505124)|0.0|505.82|-0.19681999|11.3574908|0.765632979|0.908167636|92.48561162|7.434257382|0.01305739|-0.006955944|0.214264156|0.05042042|0.0|-0.0382594189999999|0.001622309|4.47|2195.369524|6.7721
4e_a49|4e_a49|0.0|504.63|0.032396301|15.01788083|0.856023531|0.892633982|214.47685|7.535296702|0.04133034|-0.076526919|0.433385455|0.036555556|1.713107022|-0.029288891|-1.8100000000000003e-05|2.83|2675.626006|7.4685
12g_a31|12g_a31|0.0|542.78|-0.1386819869999999|15.28679013|0.8639814490000001|0.887664343|191.2078009|7.765993078999999|0.04532186|0.0716209459999999|0.325789284|0.0388738739999999|0.0|-0.039059048|-0.008464411|3.44|2514.363249|6.9586
17a_a6|17a_a6|0.0|574.02|-0.106323149|16.13665395|0.8299950709999999|0.935437602|149.60699319999998|7.412764017000001|0.02379552|0.101940358|0.350977745|0.041767677|0.0|-0.041567592|-0.00460563|4.32|2816.084228|7.6198
20_a4|20_a4|0.0|402.27|-0.105783279|9.58599918|0.8404413829999999|0.729218575|171.5531319|7.535296702|0.022349042|-0.203359312|0.210083785|0.039635417|0.0|-0.0273144939999999|0.012265062|3.54|1982.961908|6.1898
6b_a40|6b_a40|1.0|552.01|-0.307881994|12.51342818|0.90571269|0.793750992|81.61884754|8.421342866|0.03026498|0.135693438|0.417254814|0.039863946|0.6899826|-0.049599889|-0.003851208|4.38|3214.047452|7.5229
47a_a18|47a_a18|1.0|813.01|0.089156939|19.74153879|0.7991211029999999|0.934960691|169.2144153|7.03438793|0.0339441|0.018016478|0.371382587|0.033641026|0.0|-0.036234741|-0.005483379|3.35|3612.105567|9.0
16d_a32|16d_a32|1.0|489.97|-0.0847953219999999|11.16880283|0.916850163|0.79521327|224.2805611|7.765993078999999|0.02818209|0.170838661|0.41654798|0.0421759259999999|2.07416189|-0.036437402|-0.00839148|3.82|2588.214866|8.1135
14b_a50|14b_a50|0.0|533.25|-0.076752616|11.45638132|0.831689551|0.8030515570000001|237.8403928|7.934155233999999|0.03081037|-0.092558007|0.7031402240000001|0.030219907|2.115127752|-0.025558317|0.010215823|4.81|2967.872393|5.1818
12ab_a30|12ab_a30|0.0|613.7|0.026596859|15.6704374|0.855880335|0.856003642|278.7324985|7.412764017000001|0.03368522|-0.026189286|0.4605456229999999|0.043854875|0.0|-0.031859359|0.003529389|2.63|3118.431712|7.7825
17d_a50|17d_a50|0.0|579.45|-0.2177003589999999|12.62170017|0.789310938|0.8041037459999999|170.5678813|8.105609402|0.02625058|-0.152030219|0.8020670809999999|0.031990741|2.234730384|-0.025589979|0.012079|4.29|2824.70142|7.1308
11_a4|11_a4|0.0|479.99|-0.007574475|13.18281017|0.875868891|0.924411925|140.96082869999998|7.535296702|0.02336674|-0.20567828|0.4523305489999999|0.03617284|2.216390726|-0.023620625|0.011277653|5.22|2452.527871|6.9586
12ao_a36|12ao_a36|0.0|548.59|-0.05785124|16.33039817|0.8800240009999999|0.8620895909999999|144.1736112|7.412764017000001|0.03244719|-0.058597382|0.264688501|0.042739018|0.0|-0.03775988|0.002782748|2.42|2794.663089|7.5229
4_a18 (SD-208)|4_a18 (SD-208)|0.0|396.17|-0.098971722|11.42979655|0.904723479|0.831728055|204.9329964|0.0|0.0199445|0.055002235|0.115284206|0.040864198|0.0|-0.034985357|-0.018723101|4.44|2395.526727|7.0969
4R4k_a46|4R4k_a46|0.0|490.83|-0.141706595|10.33328154|0.787615341|0.871222588|70.94107067|7.825245291|0.0257622|-0.050636784|0.237621572|0.0510113959999999|0.0|-0.030434186|0.006550513|4.77|2105.035168|7.0132
12a_a40|12a_a40|0.0|429.21|-0.375724138|14.43505064|0.7867243829999999|0.908597808|75.8074911|7.515889085|0.0104658999999999|0.021610099|0.000279043|0.036587302|0.8332127109999999|-0.033799|0.01039129|5.43|2185.594734|5.7501
17g_a50|17g_a50|0.0|559.45|-0.2126789369999999|15.28352231|0.7787714459999999|0.879688945|166.8756987|7.934155233999999|0.02957267|-0.185924266|0.442201795|0.029160757|2.236579664|-0.025918901|0.012079|4.37|2821.3922|6.6091
1_a1 (SKF-104365)|1_a1 (SKF-104365)|0.0|358.09|0.194988905|9.042613965|0.857919181|0.71469847|134.2517831|7.535296702|0.02377006|0.011230812|0.2405471019999999|0.0409444439999999|0.0|-0.029524467|0.000663414|4.28|1997.193006|5.7959
9a_a31|9a_a31|0.0|540.01|-0.001313433|15.15483138|0.837697452|0.939873412|168.29310269999996|7.765993078999999|0.03885662|-0.009086485|0.235442032|0.036891534|0.0|-0.043430228|-0.006189303|4.02|2855.751316|6.8239
14a_a5|14a_a5|0.0|508.64|0.047169811|15.89694877|0.847379958|0.88709518|250.3569601|6.605297921|0.04629687|-0.056730193|0.4398855029999999|0.027375887|0.0|-0.0271808479999999|0.002956745|4.38|2836.468636|6.9508
9_a47|9_a47|0.0|406.35|0.075092937|10.93281031|0.853035126|0.93384951|109.5180831|0.0|0.03463008|0.00410268|0.492394184|0.037492877|1.323246814|-0.036925422|-0.009607222|5.61|2292.652212|7.6
11_a27|11_a27|0.0|415.32|-0.043616687|9.562117063|0.8629676709999999|0.82770457|101.0845293|7.535296702|0.0226944|0.100091619|0.349764196|0.042533875|1.3706083080000002|-0.034296948|0.004538653|1.67|2339.465471|8.301
21_a4|21_a4|0.0|446.0|-0.174578783|9.956436217|0.833191212|0.670120767|140.4174905|7.535296702|0.020181098|-0.164057585|0.239652988|0.042924837|0.0|-0.028676424|0.012362563|3.85|2045.488184|6.9172
15_a15|15_a15|0.0|573.46|0.003774415|11.8273735|0.7725348679999999|0.772181523|197.6323578|0.0|0.02849263|-0.132759299|0.7028760070000001|0.029814815|0.0|-0.031405332|0.001806571|6.69|3027.719888|6.9626
18_a34|18_a34|0.0|483.87|-0.224951558|11.23989749|0.8584852479999999|0.789096743|167.9151283|7.423568444|0.02902032|-0.063113846|0.295523326|0.040527066|0.0|-0.0422555509999999|-0.001615187|3.15|2424.18137|5.6144
9_a4|9_a4|0.0|430.12|-0.072130166|10.21134541|0.861113198|0.777625327|112.7072422|7.535296702|0.02116575|-0.211556011|0.472497372|0.040449735|2.137757657|-0.025885299|0.010709527|5.07|2359.945586|7.3188
12e_a30|12e_a30|0.0|562.76|-0.097868612|15.14403079|0.876441789|0.8767337279999999|194.2788429|7.412764017000001|0.03344515|-0.0026669809999999|0.407218612|0.041767677|0.0|-0.035153347|0.0043261129999999|2.63|2920.484542|7.9431
5d_a40|5d_a40|0.0|365.74|0.0451110059999999|12.09256826|0.877722972|0.922825231|86.65063178|8.149890544|0.01667985|-0.071479892|0.049855551|0.044526749|0.716041667|-0.0377110779999999|0.007200253|3.64|1974.583878|7.7212
4g_a49|4g_a49|0.0|662.84|0.144740607|18.19125978|0.81242269|0.958286615|371.3295653|8.228176896|0.05838924|-0.087219006|0.736530693|0.036761229|3.4246879480000003|-0.0250032489999999|0.007953069|7.56|4706.348867000001|6.9747
4m_a46|4m_a46|0.0|468.63|0.011235955|9.923886653|0.7975218959999999|0.8622201970000001|140.5828543|7.825245291|0.02920209|-0.245599013|0.373463876|0.041865079|0.0|-0.0224155999999999|0.011122528|4.63|2133.331634|5.8901
8a_a50|8a_a50|0.0|396.63|-0.095292123|10.69309012|0.8718949979999999|0.858162757|125.2985144|7.860570786|0.03479985|-0.0737162059999999|0.278028663|0.03904321|1.99158738|-0.031655181|0.007671336|3.71|2206.356773|7.3279
47c_a18|47c_a18|1.0|790.07|0.050944273|18.73268473|0.7912974190000001|0.958059115|201.7910841|7.03438793|0.03115159|0.02368001|0.246894346|0.032688172|0.0|-0.0321917939999999|0.0007979619999999|2.87|3228.879782|8.5229
27_a47|27_a47|0.0|517.82|0.023325573|13.50334344|0.8517043879999999|0.906398657|191.5604557|6.842683282|0.02633483|-0.160399235|0.337815064|0.0304347829999999|1.807806182|-0.028494622|0.001861676|5.07|2804.020752|5.6
4j_a46|4j_a46|0.0|572.31|-0.258222236|10.49957018|0.763724435|0.673502127|131.7477027|7.825245291|0.02491327|-0.175292207|0.295221643|0.048126615|0.0|-0.024805825|0.011968098|5.33|2260.870095|6.0942
14i_a23|14i_a23|1.0|580.74|-0.04255066|15.53342127|0.864206467|0.915894552|151.7330992|7.423568444|0.03394466|0.142566578|0.266320368|0.0432555559999999|0.7151570629999999|-0.039760909|0.002243702|3.12|3097.406945|8.4622
9b_a36|9b_a36|0.0|514.45|-0.1177413269999999|13.80758516|0.842671963|0.828997331|136.63774650000002|7.412764017000001|0.02803905|-0.053019801|0.2602997|0.040166667|0.0|-0.036110824|0.005050384|2.76|2715.020034|7.6778
1e_a5|1e_a5|0.0|427.87|-0.075239398|12.39753333|0.834250802|0.932665879|131.2279879|6.605297921|0.0313740589999999|-0.260066152|0.373935381|0.027873016|0.0|-0.0278901329999999|0.008031558|4.51|2107.092939|6.719
15b_a10|15b_a10|0.0|587.53|-0.104250125|11.42472965|0.83320417|0.706711759|226.0501037|7.535296702|0.02977516|-0.197213588|0.697099355|0.033219955|2.0455289690000003|-0.024105015|0.011484257|4.44|2716.468606|7.0706
3_a4|3_a4|0.0|350.36|0.0904255319999999|8.486341272999999|0.8367373309999999|0.7560922609999999|136.1652785|7.535296702|0.024645265|-0.241609351|0.462670692|0.033760684|2.180369373|-0.024645574|0.011825591|4.11|2159.04913|6.983
47f_a18|47f_a18|1.0|874.24|-0.014370598|20.44855806|0.780474694|0.937396993|232.14715330000004|7.03438793|0.02902413|-0.005500039|0.375218907|0.031179487|0.0|-0.0289997239999999|0.0036509859999999|3.6|3367.7324700000004|8.0458
18b_a25|18b_a25|0.0|612.24|0.001715854|17.09119768|0.8333962429999999|0.974811521|151.02439719999998|6.842683282|0.03002332|-0.147813831|0.348987182|0.038137255|2.003993644|-0.0305838929999999|0.006181503|5.59|3051.645565|7.2924
SB431542_a8|SB431542_a8|0.0||-0.072891515|14.04829994|0.8220300859999999|0.908729075|143.157805|7.535296702||-0.007805495|0.274152231|0.041909722|0.0|-0.048754953|-0.0075336219999999|2.72|2801.428659|4.1019
17_a47|17_a47|0.0|477.67|-0.010871607|13.10144249|0.814790949|0.8569074879999999|155.087622|6.605297921|0.04130125|-0.181485377|0.522140199|0.031802469|1.699575434|-0.02987808|0.0042378929999999|5.44|2672.497352|8.3
21_a34|21_a34|0.0|530.93|-0.015568862|13.65523159|0.796991578|0.882583047|182.341897|8.002694162000001|0.03023936|0.026135784|0.527371706|0.036880342|0.0|-0.041572921|-0.001643445|3.23|3115.110331|5.4737
