molecula|SddssS|NaaNH|n9FaHRing|SssssC|NaasN|SRW09|nAHRing|nARing|SaasN|SRW07|n6HRing|JGI4|SaaaC|AATSC1are|AATSC8d|n5aHRing|AATSC7i|MATS1i|MATS1c|MATS8s|GATS1pe|PBF|FPSA3|PPSA3|RNCS|RPSA|TPSA_x|FNSA4|WNSA5|FNSA2|DPSA5|PNSA4|DPSA3|GeomPetitjeanIndex|GRAVp|TASA|MOMI-Z|WNSA4|GeomDiameter|GeomShapeIndex|PPSA1|DPSA4|FPSA5|PPSA5|CYP2C19 inhibitor|CYP2D6 inhibitor|CYP2C9 inhibitor|P-gp substrate|CYP3A4 inhibitor|Synthetic Accessibility|Log Po/w iLOGP|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|TPSA_y|Log Po/w MLOGP|Leadlikeness|Molar refractivity|Num. of Rotatable bonds|Log S (Ali)|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|Molecular Mass|Egan filter|CYP1A2 inhibitor|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|PAINS|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|Total Energy (water) (Hartree)|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Approximated area|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Dipole (water)|IC50|pIC50|pIC50
17_a47|0.0|1|1|0.0|0|6.605297921|0|0|0.0|4.59511985|3|0.031802469|1.699575434|0.0042378929999999|-0.006331624|1|-0.180898239|-0.0184347939999999|-0.3004189439999999|-0.034891905|0.7666613659999999|0.522140199|0.01291694|7.87914003|68.64478326|0.147717593|90.10552332|-0.02987808|-30.88080199|-1.493904005|60.33408274|-18.22518223|51.70735256|0.46147021|2672.497352|519.8795281|1573.836082|-11.11708872|13.10144249|0.8569074879999999|155.087622|24.43867122|0.0159160889999999|9.708576558|1.0|1.0|0.0|1.0|1.0|3.44|2.39|27.0|-10.1|5.12|5.44|79.38|2.26|2.0|119.83|4.0|-5.4|30.0|4.0|-5.83|392.46|0.0|1.0|-5.21|3.98e-06|0.00156|6.11e-06|0.0|7.96e-11|3.12e-08|-0.04873|4.2784|-1254.985125|289.79|0.4308|477.67|0.6844100000000001|0.6844100000000001|-1254.737546|0.4308|-0.17606|5.6949|5.0|8.3|8.3
12a_a30|0.0|0|0|0.0|0|7.412764017000001|2|2|0.0|5.351858133|2|0.040166667|0.0|0.005050384|-0.094932667|1|-0.171649606|-0.053309522|-0.454270252|-0.031179517|0.7961424690000001|0.337975309|0.016292604|10.10177981|85.47365107|0.163785284|101.5505506|-0.037665934|-37.34272719|-1.845630786|69.45678454|-23.35372432|57.83766054|0.469799116|2722.217443|518.4718832|2256.680391|-14.47983299|13.88603128|0.88607758|120.786445|29.00398472|0.014884556|9.228758655|1.0|0.0|1.0|1.0|0.0|4.65|0.0|17.0|-6.64|3.84|2.62|81.65|2.82|2.0|127.28|5.0|-5.28|29.0|4.0|-5.98|398.48|0.0|0.0|-4.85|5.23e-06|0.00208|1.4e-05|0.0|2.3100000000000002e-07|9.21e-05|-0.05184|5045.0|-1575.7783980000002|355.41|0.1866|507.17|0.35338|0.68599|-1575.538241|0.1511|-0.1481|4.7368|11.0|7.9469|7.9469
18c_a30|0.0|0|0|0.0|0|7.412764017000001|2|2|0.0|5.351858133|2|0.042560386|0.0|-0.003436924|-0.0351777|1|0.0211588229999999|0.003429114|-0.562807327|0.034468997|0.802578397|0.42531141|0.019360263|13.07260474|384.391404|0.282947974|191.0545887|-0.042101245|-50.86775696|-2.2313660090000003|87.76550537|-28.4279687|84.38908035|0.448899917|3002.59061|484.1740985|3094.729399|-19.19537998|13.8741593|0.81455244|144.5043388|36.16826708|0.018410634|12.43138832|1.0|0.0|0.0|1.0|0.0|4.85|0.0|17.0|-6.19|3.04|1.72|124.74|2.06|1.0|135.37|6.0|-5.01|32.0|5.0|-7.05|441.51|0.0|0.0|-4.3|9.68e-06|0.00427|5e-05|0.0|6.520000000000001e-07|0.000288|-0.05575|3.4848|-1744.500825|355.78|0.3879|543.46|0.69123|0.69123|-1744.2261030000002|0.3879|-0.14225|8.64|12.0|7.9208|7.9208
6_a1|0.0|0|0|0.0|1|7.535296702|1|1|2.325221088|5.4161004020000005|1|0.039635417|0.0|0.005054086|-0.0538497079999999|1|-0.180874123|-0.230322048|-0.353456514|0.13761072|0.741035199|0.212044989|0.021009352|10.15161645|64.63457366|0.121740384|58.82435931|-0.0238222729999999|-18.076387|-0.929068634|49.61122373|-11.51080589|37.79009463|0.4218263379999999|1956.144556|424.3707604|1383.161829|-5.56196523|9.609375529|0.7295841470000001|204.5077752|19.95772445|0.025250885|12.20110458|1.0|1.0|0.0|1.0|1.0|2.94|2.54|17.0|-6.02|3.61|3.57|39.94|1.75|0.0|86.31|3.0|-3.12|22.0|3.0|-6.21|291.35|0.0|1.0|-3.68|0.0007599999999999|221.0|0.00021|0.0|9.51e-07|0.000277|-0.02214|4.0635|-935.5024827|305.12|0.3399|405.23|0.69818|0.69818|-935.330989|0.3399|-0.16784|8.0033|5.1|5.2924|5.2924
24_a20|0.0|0|0|0.0|1|6.842683282|0|0|1.959359883|4.727387819|2|0.03625|2.041494094|0.009265667|-0.04104|1|0.1468474119999999|-0.036258691|-0.188335708|0.070857143|0.607038752|0.531656762|0.012814211|8.085691548|12.83518119|0.047972705|30.27049276|-0.02714795|-27.02262995|-1.357397496|51.30386873|-17.13019562|46.85253003|0.457794721|2736.601949|600.7235847000001|1961.887639|-10.80905198|12.63879297|0.844319927|144.47729840000002|22.21722343|0.013436544|8.478379683|1.0|1.0|1.0|1.0|1.0|3.4|3.21|27.0|-9.32|4.76|4.78|80.28|1.86|2.0|119.42|4.0|-4.89|31.0|5.0|-6.26|402.45|0.0|1.0|-4.93|1.29e-05|0.00519|1.17e-05|0.0|4.82e-10|1.94e-07|-0.06748|5.3396|-1291.896802|345.59|0.2495|551.25|0.46668|0.44916|-1291.647083|0.0108|-0.15687|4.3906|318.0|6.4976|6.4976
7c_a10|0.0|0|0|0.0|1|7.535296702|1|1|2.1219657030000003|5.4161004020000005|2|0.039433962|1.798334646|0.01006918|-0.066271289|1|-0.176560297|-0.12177839|-0.215874011|-0.087063341|0.6952665379999999|0.487148112|0.027436939|16.04055193|87.99694927|0.093723511|54.79389751|-0.0223398779999999|-29.95538587|-1.139333798|67.01436709|-13.06063972|45.70671102|0.4675549639999999|2616.8970870000003|529.8395322|1881.379304|-7.635686595|12.58937144|0.8781281320000001|276.93712|24.81565867|0.0269852389999999|15.7764728|1.0|1.0|1.0|1.0|1.0|3.48|3.49|21.0|-7.78|4.59|4.43|62.06|1.99|1.0|113.07|4.0|-4.44|29.0|5.0|-6.2|386.45|0.0|1.0|-4.69|3.59e-05|0.0139|2.05e-05|0.0|1.66e-08|6.4e-06|-0.04004|5.4267|-1259.011598|323.24|0.4049|488.89|0.41348|0.68708|-1258.744382|0.0921|-0.16055|5.0714|3.81|5.4191|5.4191
3n_a32|0.0|1|1|0.0|0|7.773594467000001|1|1|0.0|5.733341277|1|0.035643275|2.22272854|0.000609539|-0.0711168609999999|3|-0.100681119|-0.086764744|-0.435658951|-0.018016496|0.762657782|0.287402381|0.01889769|10.86481886|121.6040686|0.159958218|91.96452611|-0.027401986|-30.65624207|-1.205687365|65.41881458|-15.75418035|53.70155314|0.456693072|2526.071154|482.963897|2426.73803|-9.057526067|11.72372261|0.840580248|201.8383309|24.27704797|0.0210408339999999|12.0969734|1.0|0.0|1.0|1.0|1.0|3.51|3.29|19.0|-6.96|6.71|5.01|120.17|1.58|2.0|106.44|3.0|-5.96|26.0|4.0|-5.98|382.5|0.0|1.0|-4.91|1.11e-06|0.000424|1.23e-05|0.0|1.1e-07|4.19e-05|-0.05535|3.5459|-1825.378576|349.65|0.2839|464.67|0.7028399999999999|0.7028399999999999|-1825.163542|0.2839|-0.1472099999999999|6.2667|21.0|7.6778|7.6778
12am_a36|0.0|1|0|-4.723487246|0|7.412764017000001|2|2|0.0|5.351858133|2|0.044036281|0.0|-0.011700732|-0.037654321|1|0.345949079|-0.1187503719999999|-0.6080522279999999|-0.0147665219999999|0.624142499|0.305015372|0.017590648|12.15249658|128.69607109999998|0.185013456|127.81651770000002|-0.045928425|-56.3667958|-2.480134939|95.53118838|-31.72964526|75.34643812|0.484558903|3230.6292780000003|563.0333297999999|2603.072527|-21.92042059|17.01968794|0.940085891|146.228847|40.24894481|0.020179019|13.94067198|1.0|0.0|1.0|1.0|0.0|4.81|0.0|17.0|-7.14|3.31|4.04|78.43|2.04|2.0|130.43|7.0|-5.2|34.0|8.0|-6.4|465.43|0.0|0.0|-5.07|6.26e-06|0.00291|8.6e-06|1.0|7.24e-08|3.37e-05|-0.0569799999999999|5.2317|-1645.205296|321.15|0.4894|562.14|0.40752|0.6805100000000001|-1644.952145|0.2987|-0.15658|8.0872|0.06|7.2218|7.2218
11_a4|0.0|0|0|0.0|1|7.535296702|1|1|2.159635561|5.4161004020000005|2|0.03617284|2.216390726|0.011277653|-0.0043410079999999|1|-0.030003079|-0.0278843589999999|-0.145254541|-0.163623353|0.647727179|0.4523305489999999|0.009336075|5.395547437|12.88007087|0.069886591|40.38918044|-0.023620625|-21.81135655|-1.110169356|44.63993001|-13.65094004|36.75497433|0.480360734|2452.527871|537.5354202000001|1640.559148|-7.889214068999999|13.18281017|0.924411925|140.96082869999998|18.0546182|0.011937709|6.89909579|1.0|1.0|1.0|1.0|1.0|3.31|3.49|21.0|-8.05|4.97|5.22|68.9|3.15|2.0|111.64|4.0|-5.14|27.0|3.0|-5.74|372.49|0.0|1.0|-4.97|7.27e-06|0.00271|1.06e-05|0.0|8.89e-09|3.31e-06|-0.05582|4907.0|-1467.463842|328.0|151.0|479.99|0.4444|0.65942|-1467.20045|0.0403|-0.15885|5.3012|0.11|6.9586|6.9586
9h_a40|0.0|0|0|0.0|1|7.515889085|0|0|1.7679629630000002|5.4161004020000005|0|0.039444444|0.814591837|0.003782277|-185.0|2|0.270048551|0.048470175|-0.503000695|-0.160855189|0.7528137909999999|0.219852623|0.012390387|6.199629554|132.6583116|0.135689851|67.89350333|-0.041058441|-23.98506758|-1.437045429|53.60044379|-20.54391962|52.2411122|0.482124665|2073.354193|432.46450360000006|418.2915223|-10.27931468|13.366649|0.930966649|68.10626265|23.78085181|0.011321157|5.664631335|1.0|1.0|1.0|0.0|1.0|3.3|3.55|20.0|-6.51|4.59|4.44|67.66|3.22|1.0|93.19|3.0|-5.65|23.0|3.0|-5.06|321.4|0.0|1.0|-5.12|2.23e-06|0.000716|7.6e-06|0.0|3.09e-07|9.93e-05|-0.05991|4.2372|-1293.174246|368.18|0.3851|410.18|0.64952|0.69809|-1293.033723|0.2721|-0.14047|2841.0|3.98|5.4001|5.4001
31_a47|0.0|0|1|0.0|1|6.842683282|0|0|1.441825189|4.727387819|2|0.042906977|1.198626524|-0.007525849|0.001073537|1|-0.188419195|-0.035190699|-0.441642572|-0.1978980839999999|0.6463892179999999|0.486720182|0.021401336|13.27533898|355.5321928|0.303979962|188.5600536|-0.037580665|-40.66927863|-1.691129939|80.58054906|-23.31144534|79.74238158|0.4741051329999999|2689.159869|431.7441681|1322.82831|-14.46018796|15.6194341|0.901520747|181.972428|32.98913783|0.024209265|15.01710904|1.0|1.0|1.0|1.0|1.0|3.18|2.38|21.0|-7.62|3.23|4.24|98.72|2.0|1.0|109.21|5.0|-4.59|29.0|5.0|-6.78|410.83|0.0|1.0|-4.39|2.56e-05|0.0105|4.03e-05|0.0|2.42e-08|9.95e-06|-0.0532|3.9744|-1735.435432|340.91|0.3264|508.69|0.68276|0.69894|-1735.225703|83.0|-0.15143|8.6244|16.0|7.8|7.8
4R4k_a46|0.0|0|0|0.173180233|1|7.825245291|1|1|2.145043462|5.587248657999999|1|0.0510113959999999|0.0|0.006550513|-0.1032662209999999|1|-0.158788415|0.008544799|-0.3860697829999999|-0.003017362|0.784722915|0.237621572|0.007883196|4.194771739|173.3171354|0.109374836|58.20005971|-0.030434186|-24.33134018|-1.4608409080000002|49.58292992|-16.19450581|51.92513282|0.465590034|2105.035168|473.9155694|1767.850427|-8.617349646000001|10.33328154|0.871222588|70.94107067|18.68565706|0.007248925|3.857266463|1.0|1.0|0.0|1.0|1.0|3.8|3.12|17.0|-6.61|4.26|4.77|50.94|2.84|1.0|100.96|2.0|-4.82|25.0|3.0|-5.46|333.43|0.0|1.0|-4.83|1.5e-05|5.0|1.4800000000000002e-05|0.0|2.48e-07|8.28e-05|-0.02045|5.2965|-1053.439174|299.53|0.2896|490.83|0.54119|0.68404|-1053.202129|0.1008|-0.17484|1.9753|97.0|7.0132|7.0132
9_a4|0.0|0|0|0.0|1|7.535296702|1|1|2.130445484|5.4161004020000005|2|0.040449735|2.137757657|0.010709527|-0.0454860859999999|1|-0.030976753|-0.0475186259999999|-0.172904817|-0.151437311|0.58669472|0.472497372|0.009037784|4.918284148|13.6577411|0.062897208|34.22811902|-0.025885299|-20.60179129|-1.113067849|43.71760622|-14.08655666|33.55665428|0.43745176|2359.945586|509.9632679|2012.840082|-7.665782805|10.21134541|0.777625327|112.7072422|17.76608225|0.010768243|5.859985199|1.0|0.0|1.0|1.0|1.0|3.18|3.37|21.0|-8.16|5.14|5.07|43.6|3.15|2.0|105.09|2.0|-4.76|26.0|3.0|-5.56|360.84|0.0|1.0|-5.15|1.73e-05|0.0062299999999999|7.06e-06|0.0|6.9e-09|2.49e-06|-0.05256|4.7284|-1489.554198|308.91|0.1217|430.12|0.5182100000000001|0.6464|-1489.36688|0.0584|-0.16948|5.4739|48.0|7.3188|7.3188
1_a1 (SKF-104365)|0.0|0|0|0.0|1|7.535296702|1|1|2.196347317|5.4161004020000005|1|0.0409444439999999|0.0|0.000663414|0.11172918|1|-0.221214316|-0.123703409|-0.505981356|-0.015406451|0.551667506|0.2405471019999999|0.0133681239999999|6.18316314|6.658828587|0.186844249|86.42113499|-0.029524467|-17.369816|-0.9743074|46.32985169|-13.65596178|37.63415922|0.416807085|1997.193006|376.1092109|1551.362941|-6.316296726|9.042613965|0.71469847|134.2517831|19.24066156|0.018973797|8.775956802|1.0|1.0|1.0|1.0|1.0|2.97|2.68|17.0|-6.0|3.93|4.28|56.01|2.52|0.0|81.72|2.0|-3.8|21.0|3.0|-6.01|297.35|0.0|1.0|-4.02|0.000159|0.0472|9.65e-05|0.0|9.93e-07|0.000295|-0.03482|3.8901|-1279.084677|318.72|0.2178|358.09|0.70081|0.70081|-1278.971649|0.2178|-0.16142|6.9338|1.6|5.7959|5.7959
14l_a23|0.0|0|1|0.0|2|7.423568444|0|0|3.402752757|5.351858133|2|0.046283951|0.758109562|0.01269616|-0.061788679|2|0.07815878|-0.074441567|-0.448622017|0.156652778|0.6906097959999999|0.215920645|0.018669073|12.31633167|40.34135162|0.078732333|51.94117061|-0.0328459689999999|-34.03690099|-1.642298442|61.54673359|-21.66909079|47.64388017|0.492922575|2879.181064|607.777253|2176.038061|-14.29549842|15.78926563|0.972085426|138.7874759|27.44221375|0.01508774|9.953660282|0.0|0.0|1.0|1.0|1.0|3.51|3.52|26.0|-7.78|3.88|4.33|105.02|3.24|2.0|125.25|5.0|-5.85|31.0|4.0|-6.1|425.51|0.0|0.0|-5.25|1.43e-06|0.000608|5.61e-06|0.0|1.65e-08|7.03e-06|-0.07191|3.6274|-1669.2363289999998|341.8|0.4239|560.51|0.67242|0.67242|-1668.983787|0.4239|-0.14639|8.2422|7.0|8.1798|8.1798
11c_a31|0.0|1|0|0.0|0|7.765993078999999|1|1|0.0|5.733341277|0|0.037731481|0.0|-0.011679927|-0.085216451|2|-0.0512371409999999|-0.0992097109999999|-0.572548808|0.013528742|0.787929678|0.3608415239999999|0.034256743|20.06220362|264.7428792|0.435856737|255.2562173|-0.042457317|-48.16624372|-1.825664624|99.31985763|-24.864808|100.8824395|0.47997061|2470.585429|330.3862551|1770.045716|-14.56188764|13.95917988|0.922968238|189.6959033|36.77740577|0.029155542|17.07472346|1.0|0.0|1.0|1.0|1.0|3.51|2.66|16.0|-5.84|5.04|3.64|125.57|1.03|1.0|97.32|6.0|-5.11|26.0|6.0|-6.56|371.41|0.0|1.0|-3.98|7.68e-06|0.00285|0.000105|0.0|1.45e-06|0.000537|-0.03532|3.8551|-1559.3980869999998|321.61|0.2627|512.9|0.7005899999999999|0.7005899999999999|-1559.194237|0.2627|-0.15994|7.5091|0.13|6.8861|6.8861
12a_a36|0.0|1|0|0.0|0|7.412764017000001|2|2|0.0|5.351858133|2|0.040166667|0.0|0.002039107|-0.065913514|1|0.134423193|-0.1063550619999999|-0.432975237|-0.012112722|0.855821486|0.436020272|0.019595485|12.03249549|109.9069212|0.179315373|110.1075804|-0.037738352|-39.52572284|-1.886917597|76.09903547|-23.17301945|58.79461567|0.470444928|2647.835699|503.9367075|2258.5909920000004|-14.22926022|12.464492300000002|0.888377722|150.24716030000002|30.67992313|0.019102103|11.72953701|1.0|0.0|0.0|1.0|0.0|4.75|0.0|17.0|-6.59|2.72|1.88|69.2|2.02|1.0|123.75|5.0|-3.79|29.0|4.0|-6.72|381.43|0.0|0.0|-4.0|0.000164|0.0625|0.000101|0.0|2.56e-07|9.78e-05|-0.04946|3.8343|-1232.951968|338.0|0.4435|481.98|0.67869|0.6997|-1232.707754|0.0012|-0.1519299999999999|8.5603|13.0|7.8861|7.8861
8h_a8|0.0|1|0|0.0|1|7.05012252|0|0|1.241306689|4.844187086|0|0.046205674|0.0|-0.007796225|0.007079485|1|0.021094825|0.09830823|-0.53822084|0.111824921|0.56916135|0.273425421|0.0111998669999999|6.58499063|316.4918269|0.397594866|233.7669182|-0.048805507|-39.07081527|-2.147442322|70.94463092|-28.69532281|78.73029948|0.451435543|2623.688756|354.18563860000006|2019.780061|-16.87148841|13.58738632|0.822939833|48.02637252|31.2477685|0.00764059|4.492304417|0.0|0.0|0.0|0.0|0.0|3.11|2.73|23.0|-7.95|4.69|4.72|80.88|4.11|2.0|105.27|4.0|-5.21|29.0|4.0|-5.98|391.37|0.0|0.0|-5.0|6.11e-06|0.0023899999999999|1.01e-05|0.0|1.13e-08|4.43e-06|-0.06344|4801.0|-1361.651799|332.16|0.3011|480.09|0.56196|0.69844|-1361.455676|272.0|-0.15475|4.4356|11.59|4.9359|4.9359
2_a20 (SB-505124)|0.0|1|0|-0.09011519|0|7.434257382|1|1|0.0|5.351858133|1|0.05042042|0.0|0.001622309|-0.137383329|1|0.02072518|-0.150708132|-0.520284161|0.082053195|0.790275077|0.214264156|0.02856542|15.71798823|122.8758934|0.230563934|126.8667205|-0.0382594189999999|-35.52365346|-1.759933279|70.87109323|-21.05206547|61.69969596|0.475937029|2195.369524|423.3785776|1709.9571620000002|-11.58380004|11.3574908|0.908167636|92.48561162|25.30541763|0.011470204|6.311425784|1.0|1.0|1.0|1.0|1.0|3.4|3.1|17.0|-7.22|5.16|4.47|60.03|2.06|1.0|97.55|3.0|-5.24|25.0|4.0|-5.31|335.4|0.0|1.0|-4.91|5.72e-06|0.0019199999999999|1.22e-05|0.0|6.070000000000002e-08|2.03e-05|-0.03717|3.6404|-1089.371784|340.58|0.3267|505.82|0.69947|0.69947|-1089.147716|0.3267|-0.14928|3.9392|169.0|6.7721|6.7721
26_a20|0.0|0|0|0.0|1|6.842683282|0|0|1.877209467|4.727387819|2|0.0396875|2.01129617|0.003085806|-0.033102079|1|0.249416844|0.0346782989999999|-0.446730587|-0.070815554|0.690530489|0.423153994|0.012753218|8.604974082|299.8332395|0.20662747|139.417676|-0.0327795789999999|-37.66339899|-1.737317706|65.85953426|-22.11735334|66.82118688|0.472355054|2825.254798|535.3119506|2534.075607|-14.92323356|14.40103379|0.8952138340000001|145.1419493|28.17896678|0.014879363|10.03954725|1.0|1.0|1.0|1.0|1.0|3.42|3.07|27.0|-9.18|4.5|4.62|86.69|2.47|2.0|125.0|5.0|-5.14|32.0|4.0|-6.28|419.48|0.0|1.0|-5.02|7.27e-06|0.00305|9.51e-06|0.0|6.64e-10|2.780000000000001e-07|-0.05097|4.8421|-1352.315376|318.77|0.2081|543.96|0.50878|0.68167|-1352.036122|0.0814|-0.16129|4.8742|131.0|6.8827|6.8827
12bb_a36|0.0|1|0|0.0|0|7.412764017000001|2|2|0.0|5.351858133|2|0.04625323|0.0|-0.006877664|-0.027636036|1|0.2463876689999999|-0.098027247|-0.421445726|0.0534307559999999|0.632625562|0.314702945|0.022069757|14.16769093|88.91215764|0.311151789|199.7440352|-0.038872447|-47.11573753|-1.943622342|88.14984373|-24.95418524|72.36704599|0.4808928389999999|2902.055617|442.2064275|2458.790147|-16.01935076|15.13083401|0.926384521|180.1992964|34.69260487|0.022984922|14.75518126|1.0|0.0|0.0|1.0|0.0|4.72|0.0|17.0|-7.12|3.55|3.0|69.2|2.78|1.0|123.67|5.0|-3.99|31.0|6.0|-6.8|417.41|0.0|0.0|-4.32|0.000102|0.0424|4.81e-05|0.0|7.599999999999999e-08|3.17e-05|-0.0566799999999999|5.2382|-1431.4091|326.27|0.4172|515.92|0.38838|688.0|-1431.178978|0.0736|-0.15507|8657.0|0.01|8.0|8.0
9i_a24|0.0|1|0|0.0|1|7.153833802|0|0|1.865102513|5.209486153|2|0.023854167|0.0|0.004814196|-0.00532872|2|-0.140841749|-0.1818753839999999|-0.32068769|0.139004845|0.73094562|0.379687415|0.025118046|11.87389334|10.13249376|0.173910636|82.21166337|-0.024639839|-15.60091656|-0.837754515|51.05832236|-11.64783344|42.43894111|0.468272544|2061.729154|390.5119445|761.9885477000001|-5.506205845|11.18382556|0.8806627109999999|236.7218826|23.33121014|0.038195951|18.05612763|1.0|1.0|0.0|1.0|1.0|2.76|1.36|22.0|-6.05|2.42|2.72|72.28|0.67|0.0|82.17|3.0|-2.6|22.0|4.0|-7.01|288.31|0.0|0.0|-3.1|0.00248|716.0|0.000791|0.0|8.95e-07|0.000258|-0.0473899999999999|4.6212|-945.286637|299.06|0.2373|363.15|0.58977|0.6755800000000001|-945.174716|0.0029|-0.17204|9.2818|88.0|7.0555|7.0555
16b_a32|-3.3094926630000003|1|1|0.0|0|7.765993078999999|0|0|0.0|5.733341277|0|0.041958333|2.033356859|-0.008277865|-0.0657820279999999|3|-0.023602065|-0.1202046419999999|-0.586122949|0.056127969|0.6762731040000001|0.559199331|0.015808858|10.12961779|53.96132589|0.253462496|162.40756509999997|-0.0345657579999999|-44.4669946|-1.624590613|80.37824892|-22.14820988|66.97508778|0.414997448|3037.795494|478.3482386|3264.235184|-14.19159402|11.05406524|0.709394251|161.7035261|29.62431176|0.017136832|10.98052464|1.0|0.0|1.0|1.0|1.0|3.71|2.48|19.0|-7.6|5.4|4.88|165.49|0.41|1.0|114.43|7.0|-6.28|28.0|6.0|-6.72|433.57|1.0|1.0|-4.55|5.19e-07|0.000225|2.84e-05|0.0|2.54e-08|1.1e-05|-0.05946|3.6211|-2315.990437|342.39|0.2849|567.01|0.70233|0.70233|-2315.757928|0.2849|-0.14995|7.0093|17.0|7.7696|7.7696
8_a1 (SB-202620)|0.0|1|0|0.0|0|6.86171134|0|0|0.0|4.727387819|1|0.037578348|0.0|-0.012672753|0.037553634|1|-0.095271547|-0.019835038|-0.612004804|-0.042789124|0.658433571|0.174628594|0.015526845|8.809217494|208.2071465|0.351032497|199.1596945|-0.041081545|-33.88588996|-1.684343335|70.8721358|-23.30777912|75.57687443|0.4564697679999999|2431.842132|368.1943149|1736.664204|-13.22376193|13.67402758|0.839824062|128.0860757|30.104091200000003|0.019645498|11.1459518|1.0|1.0|0.0|1.0|0.0|2.74|2.21|23.0|-8.02|4.86|5.06|78.87|2.78|2.0|99.61|4.0|-4.94|27.0|5.0|-5.94|359.35|0.0|1.0|-4.7|1.14e-05|0.0041|1.98e-05|0.0|9.53e-09|3.42e-06|-0.0736899999999999|3.4052|-1223.279021|364.11|0.5339|460.4|0.7026600000000001|0.7026600000000001|-1222.9606720000002|0.5339|-0.13683|5.5005|0.4|6.3979|6.3979
2_a49|0.0|0|0|0.0|1|7.535296702|1|1|2.12788659|5.4161004020000005|2|0.038726287|1.999073077|0.004524556|0.005918367|1|-0.170631119|0.032521855|-0.320124905|0.084099874|0.7701578720000001|0.41397907|0.01105681|5.634353797999999|226.4450566|0.18651986|95.04720801|-0.028277173|-20.55997527|-1.187641272|49.26352575|-14.409545199999998|49.7010488|0.454163307|2244.518609|414.5350312|1550.010086|-7.34284831|10.38394173|0.8320497920000001|145.02405359999997|20.14177325|0.017498253|8.91679918|0.0|1.0|0.0|1.0|1.0|3.09|2.5|21.0|-6.82|3.28|3.7|69.62|1.88|0.0|99.52|2.0|-3.53|25.0|3.0|-6.57|327.38|0.0|1.0|-3.89|0.000292|0.0955|0.000129|0.0|1.51e-07|4.94e-05|-0.04372|5.4614|-1046.018455|331.24|0.2988|371.96|0.34449|0.68172|-1045.810794|0.0572|-0.1555099999999999|6.7117|59.0|7.2291|7.2291
25c_a34|0.0|0|0|0.0|1|7.412764017000001|2|2|1.958290974|5.351858133|2|0.037424242|0.0|-0.002827527|-0.041629027|1|-0.250299211|-0.3609280379999999|-0.5404076879999999|0.118901861|0.760055383|0.478421157|0.043815478|29.22363765|183.6812574|0.316768377|211.2752099|-0.031498055|-50.44285726|-1.7008949569999998|100.6665476|-21.008278|88.25954175|0.4356106729999999|2884.104654|455.6954382|2439.174137|-14.01190479|13.26192888|0.77182656|308.52165519999994|39.09037289|0.037538004|25.03674677|0.0|1.0|1.0|1.0|1.0|3.64|3.17|17.0|-5.71|2.18|1.98|90.74|1.0|1.0|116.0|6.0|-2.81|31.0|6.0|-7.95|421.45|0.0|0.0|-3.28|0.00156|659.0|0.000523|0.0|1.97e-06|0.0008289999999999|-0.03272|4.2095|-1426.704645|294.54|0.2239999999999999|561.29|0.69247|0.69247|-1426.421463|0.2239999999999999|-0.17424|9.8087|1.78|5.7496|5.7496
22_a47|0.0|0|1|0.0|1|6.86171134|0|0|1.202720059|4.727387819|2|0.043695652|1.016903613|-0.006808306|0.002716049|1|-0.077468004|-0.1049885469999999|-0.538310301|-0.077787113|0.591185263|0.573087958|0.022154032|13.07198749|12.19999546|0.301350868|177.81209280000002|-0.031744149|-31.08378631|-1.42848671|71.28682035|-18.73063655|60.71546178|0.4614909829999999|2692.510471|412.2379505|1494.441201|-11.05201291|12.91589555|0.8569791179999999|230.3045281|30.72175314|0.031534452|18.60690504|0.0|1.0|1.0|1.0|1.0|3.31|3.16|21.0|-7.69|3.07|4.85|84.73|2.97|1.0|104.64|5.0|-4.44|29.0|6.0|-6.58|394.38|0.0|1.0|-4.38|3.6e-05|0.0142|4.16e-05|0.0|2.06e-08|8.11e-06|-0.0612399999999999|4.7954|-1375.05033|308.65|0.3367|466.95|0.50316|0.68312|-1374.857521|0.0799|-0.16704|5.7009|1.0|9.0|9.0
