molecula|NaaNH|n9FaHRing|n9FaRing|SssssC|SRW09|nAHRing|nARing|SaasN|MATS2c|AATSC1s|n6HRing|JGI4|MATS7i|SaaaC|ATSC1c|AATSC1are|MATS8i|AATSC8d|n5aRing|AATSC1pe|AATSC7i|MATS1i|AATSC1i|n6aHRing|BIC2|SIC2|nFaHRing|RASA|FNSA3|FPSA3|RNCS|RPSA|FNSA4|WNSA5|PNSA4|DPSA3|GeomPetitjeanIndex|GRAVp|TASA|MOMI-Z|FPSA1|GeomRadius|GeomShapeIndex|GRAV|WNSA2|DPSA4|FPSA5|Mor01p|PPSA5|CYP2C19 inhibitor|CYP2D6 inhibitor|Log Po/w iLOGP|Fraction Csp3|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|Log Po/w MLOGP|Leadlikeness|Molar refractivity|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|Egan filter|BBB|CYP1A2 inhibitor|Consensus Log P|Log S (ESOL)|Solubility [Log S (ESOL)] (mg/ml)|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|log P|Total Energy (gas phase) (Hartree)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Approximated area|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|Gibbs Free Energy|Dipole (water)|IC50|pIC50
15_a4|0|0|0|0.0|7.535296702|1|1|1.956386054|-0.159419214|-0.061469545|1|0.044357639|0.0432718859999999|0.0|-0.077474847|0.009823083|-0.1979518539999999|0.022446689|1|0.00918585|0.097046535|-0.017259078|-0.038707204|1|0.772721853|0.8347553529999999|0|0.867716376|-0.062151785|0.010893057|12.70877085|0.132283624|-0.030724393|-16.95780525|-14.73400655|35.02894809|0.437696617|1973.978183|416.1168833|1495.715718|0.156108698|5.459799482|0.7783994009999999|4134.603400999999|-254.3670787|17.45960235|0.009743323|324.5687005|4.672449937|1.0|0.0|3.01|0.11|-6.09|4.09|4.4|3.05|0.0|85.06|1.0|2.0|22.0|3.0|-5.6|0.0|1.0|1.0|3.61|-4.28|0.0151|0.0|8.070000000000001e-07|-0.03539|4.5048|3.8|-958.251931|848.47|294.16|396.58|0.4778699999999999|0.56413|-958.147682|0.0969999999999999|-0.17373|2.1603|-958.195344|3.0091|175.0|6757.0
21c _a23|0|1|1|0.0|7.525639975|0|0|3.311482916|0.178300778|-0.135572353|2|0.043130342|0.0645437059999999|0.731360766|-0.576752175|0.003456487|-0.092608459|-0.039311241|2|0.0035741379999999|0.118226959|-0.0201427689999999|-0.036896213|2|0.782543953|0.838980345|1|0.790596437|-0.08365474|0.014036138|323.3651097|0.209403563|-0.040210758|-49.86692499|-28.58195193|69.43902929|0.468609427|3161.1237530000003|561.9588018|2628.628799|0.165442725|8.945789862|0.881854988|7227.157398|-1097.07235|34.24804117|0.013451712|762.0576580000001|9.5615256|0.0|0.0|3.11|0.08|-7.33|3.1|3.42|2.49|1.0|133.35|1.0|6.0|34.0|5.0|-7.13|1.0|0.0|0.0|3.0|-4.72|9.0|0.0|4.69e-08|-0.07892|3.6649|4.47|-1837.932192|1275.12|338.3|587.02|0.5885699999999999|0.5885699999999999|-1837.67081|0.3329999999999999|-0.15089|6.0226|-1837.736174|8.3979|67.0|7.1752
4k_a46|0|0|0|0.173180233|7.825245291|1|1|2.145043462|-0.050636784|-0.088084767|1|0.0510113959999999|-0.104665424|0.0|-0.252970193|0.006550513|-0.1149361969999999|-0.1032662209999999|1|0.006050983|-0.158788415|0.008544799|0.012963356|1|0.7477594870000001|0.787615341|0|0.8789113709999999|-0.091943864|0.007038271|171.92614719999997|0.121088629|-0.0306644389999999|-25.25406274|-16.56101615|53.45751583|0.417368922|2104.876032|474.67574630000007|1912.936687|0.126761926|5.726809252000001|0.7163519709999999|4685.0322320000005|-429.3190666|18.96506421|0.006892404|519.5743695|3.722397006000001|1.0|1.0|3.03|0.33|-6.61|4.26|4.77|2.84|1.0|100.96|1.0|2.0|25.0|3.0|-5.46|0.0|1.0|1.0|3.79|-4.83|0.0049299999999999|0.0|2.48e-07|-0.01712|5.4228|4.52|-1053.396715|1001.96|278.71|500.36|0.39943|0.68553|-1053.196897|0.1505|-0.18542|4.0015|-1053.249847|5.7714|0.08|7.0969
3_a4|0|0|0|0.0|7.535296702|1|1|2.147369615|-0.241609351|0.03287721|2|0.033760684|-0.07806942|2.180369373|-0.0502208409999999|0.011825591|-0.010537082|0.050638298|1|0.011276682|-0.129930078|-0.048796855|-0.08121207|2|0.773786787|0.8367373309999999|1|0.919804716|-0.052578183|0.010568144|12.23442244|0.080195284|-0.024645574|-15.5080075|-11.97190059|30.67413075|0.430553837|2159.04913|446.8068266|1602.411021|0.280312336|4.832514477|0.7560922609999999|4677.30755|-232.6201124|16.63485592|0.015358792|409.0289917|7.460728516|1.0|1.0|2.86|0.15|-7.19|4.02|4.11|2.44|0.0|95.12|1.0|2.0|24.0|3.0|-5.99|0.0|1.0|1.0|3.31|-4.26|0.0173|0.0|6.49e-08|-0.04964|4.9088|2.66|-990.6149055|905.23|305.09|350.36|0.58445|0.58615|-990.467184|0.0871|-0.17005|2681.0|-990.514888|3205.0|104.0|6983.0
17a_a25|0|0|0|0.0|6.842683282|0|0|1.826085128|0.0055894319999999|-0.036457743|2|0.043274232|-0.017081614|2.008884939|-0.248224991|0.0063846319999999|-0.0688716509999999|0.006360768|1|0.006423059|-0.02776212|-0.047099434|-0.07654898|2|0.748718056|0.8005589320000001|1|0.874586929|-0.06234901|0.012665055|93.75234138|0.125413071|-0.0297670279999999|-40.379488|-21.2306737|53.50212109|0.468791604|2907.309477|623.7797651000001|2432.071525|0.244019498|8.996672966|0.882500365|6250.571217000001|-847.969248|28.08362601|0.015373381|781.7487682|10.96472369|1.0|1.0|3.47|0.11|-9.98|4.83|5.31|2.67|2.0|131.06|1.0|7.0|33.0|4.0|-6.18|0.0|0.0|1.0|4.04|-5.13|0.00323|0.0|1.05e-10|-0.05255|5.2683|6.04|-1391.588873|1271.9|315.11|598.67|0.35172|0.6722|-1391.321455|0.1735|-0.16304|3.4677|-1391.385492|5.1401|25.0|7.6021
14i_a23|0|1|1|0.0|7.423568444|0|0|3.2692375460000003|0.142566578|-0.130330047|2|0.0432555559999999|0.040408197|0.7151570629999999|-0.558153376|0.002243702|-0.018541856|-0.026731172|2|0.002496501|0.075401108|-0.017918675|-0.033435987|2|0.8025091329999999|0.864206467|1|0.777952733|-0.0889593869999999|0.0214262489999999|324.811841|0.222047267|-0.039760909|-45.14777443|-27.18760085|75.47917433|0.478050606|3097.406945|531.9462982|2447.1741030000003|0.221904316|8.107659819|0.915894552|7030.347905|-948.103263|34.94120504|0.019276934|693.3423458|13.18112713|0.0|0.0|2.64|0.04|-6.96|2.57|3.12|2.28|1.0|128.38|1.0|6.0|33.0|5.0|-7.33|1.0|0.0|0.0|2.61|-4.39|0.0183|0.0|1.11e-07|-0.08025|3.6931|4.64|-1798.608335|1224.02|335.72|580.74|0.55606|0.55606|-1798.371346|0.3639|-0.1509599999999999|5.9563|-1798.434186|8.3755|3.0|8.4622
5_a18 (BIBF0775)|0|0|0|0.0|7.03438793|2|2|0.0|0.0160123|-0.015946718|1|0.035478927|-0.0366107389999999|0.0|-0.391512249|0.002526619|0.0002403959999999|-0.022817602|0|0.0036739159999999|-0.054916741|-0.144352593|-0.216531385|0|0.7395978390000001|0.774859029|0|0.8432358679999999|-0.068989967|0.008501088|10.36586529|0.156764132|-0.029755876|-44.61038661|-22.46761997|58.5107823|0.483962172|3115.979466|636.6978809999999|1645.395714|0.184058942|9.798677372|0.937842434|7221.114573000001|-1204.480438|27.535837|0.010831199|1140.896548|8.178259299999999|0.0|1.0|0.0|0.32|-9.21|4.09|3.69|3.52|3.0|155.95|1.0|8.0|37.0|3.0|-5.96|0.0|1.0|0.0|3.2|-5.72|0.000946|0.0|6.18e-10|-0.04938|3.2027|8.45|-1572.290174|1446.02|378.13|691.68|0.69298|0.69298|-1571.843719|0.4825|-0.13154|2.3389|-1571.914419|2.8009|34.0|7.4685
IN1166_a11|1|0|0|0.0|6.842683282|0|0|0.0|-0.089778965|-0.008507023|2|0.044021739|0.018376555|1.643912856|-0.378539035|-0.003356527|0.0266218529999999|-0.037793156|1|-0.001446486|0.032420935|-0.126749697|-0.223618825|2|0.765593573|0.827254552|1|0.863273559|-0.073965061|0.0200246639999999|112.0066065|0.136726441|-0.031642539|-42.74230509|-21.84820685|64.89703387|0.463497159|2865.055175|596.0640225999999|2953.475057|0.305697179|6.777827685|0.8639230290000001|6310.825439|-769.3614916|31.46783535|0.021531291|676.2770877|14.86669859|1.0|1.0|2.79|0.08|-10.18|5.01|4.53|0.92|1.0|123.82|0.0|5.0|32.0|5.0|-6.52|0.0|0.0|1.0|3.31|-4.78|0.00688|0.0|6.59e-11|-0.07275|4.9857|3.36|-1347.256659|1198.36|377.7|554.63|0.4358399999999999|0.6998300000000001|-1347.012407|0.1239|-0.13823|3365.0|-1347.073528|4.3481|12.0|7.9318
8a_a12|0|0|0|0.0|0.0|1|1|0.0|0.082323047|-0.052287869|3|0.0420317459999999|-0.205012437|0.0|-0.362413703|-0.001510006|-0.050603335|-0.084035283|0|0.000249868|-0.3422915179999999|-0.135424346|-0.226106307|2|0.763500863|0.8157289759999999|0|0.892656426|-0.05926895|0.010336879|46.32568673|0.107343574|-0.033836466|-24.96342938|-17.52581709|36.0527909|0.46777503|2212.38965|462.3571879|2093.2274030000003|0.208569274|5.113243051|0.878904705|4806.044707999999|-399.41487|22.14447395|0.014012546|464.1781753|7.257889351|1.0|1.0|3.06|0.15|-7.89|3.87|2.5|2.89|0.0|105.24|1.0|3.0|25.0|4.0|-6.04|0.0|1.0|1.0|3.1|-4.21|0.0203|0.0|1.28e-08|-0.06246|3.9091|3.41|-1046.0210880000002|952.71|317.17|424.14|0.6309100000000001|0.6309100000000001|-1045.851982|0.2486|-0.15696|3.6588|-1045.902509|5.4032|199.0|6.7011
14a_a22|0|0|0|0.0|6.842683282|0|0|1.646649187|-0.136588366|-0.052476637|2|0.038167849|0.021482585|1.614660505|-0.280236463|0.005288335|-0.057308195|-0.015194063|1|0.005757758|0.036467904|-0.097476465|-0.165471815|2|0.7392451729999999|0.794858486|1|0.864077619|-0.062215607|0.021268761|93.21042936|0.135922381|-0.031338217|-37.82586486|-21.35231162|56.88212098|0.446584227|2885.858295|588.739773|2169.870866|0.299209593|8.052850876|0.8069597009999999|6348.976909|-756.5172972|30.46889826|0.021742777|684.5377542|14.81445329|1.0|1.0|2.86|0.08|-9.21|3.87|4.31|1.73|1.0|124.05|1.0|6.0|32.0|5.0|-6.61|0.0|0.0|1.0|3.19|-4.68|0.00881|0.0|6.1e-10|-0.06145|5.0653|4.98|-1368.321586|1191.81|347.23|534.87|0.45928|0.63156|-1368.075682|0.0578|-0.15029|4.9775|-1368.13858|6603.0|38.0|7.4202
4S4k_a46|0|0|0|0.173180233|7.825245291|1|1|2.145043462|-0.050636784|-0.088084767|1|0.0510113959999999|-0.104665424|0.0|-0.252970193|0.006550513|-0.1149361969999999|-0.1032662209999999|1|0.006050983|-0.158788415|0.008544799|0.012963356|1|0.7477594870000001|0.787615341|0|0.891734458|-0.089589915|0.007749296|172.7607401|0.1082655419999999|-0.030477338|-24.18078772|-16.15576699|51.59865384|0.461984953|2105.538282|472.7005375|1729.18312|0.132090036|5.523352655|0.858684076|4719.2906570000005|-411.0733912|18.61456563|0.007182108|519.5743695|3.807172093|1.0|1.0|3.03|0.33|-6.61|4.26|4.77|2.84|1.0|100.96|1.0|2.0|25.0|3.0|-5.46|0.0|1.0|1.0|3.79|-4.83|0.0049299999999999|0.0|2.48e-07|-0.02074|5.2854|4.52|-1053.415665|997.07|304.07|487.43|0.5716|0.67893|-1053.202208|0.0654|-0.17396|2.2655|-1053.255345|2.5693|197.0|6.7055
