molecula|NaaNH|n9FaHRing|SaaNH|SssssC|NaasN|SRW09|nAHRing|nARing|SaasN|MATS2c|SRW07|n6HRing|JGI4|MATS7i|SaaaC|AATSC1are|MATS8i|AATSC8d|AATSC7i|MATS1i|AATSC1i|GATS1are|SIC2|GATS1pe|nFaHRing|RASA|FNSA3|FNSA5|PBF|FPSA3|PNSA3|RNCS|TPSA_x|FNSA4|WNSA5|WPSA3|FNSA1|FNSA2|WNSA3|DPSA5|DPSA3|GeomPetitjeanIndex|GRAVp|PNSA2|MOMI-Z|FPSA1|GeomRadius|GRAV|DPSA4|FPSA5|DPSA1|Mor01p|PPSA5|CYP3A4 inhibitor|Synthetic Accessibility|Num. of Aromatic heavy atoms|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|TPSA_y|Brenk|Molar refractivity|Veber filter|Num. of Rotatable bonds|Heavy atom count|Egan filter|CYP1A2 inhibitor|Consensus Log P|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|PAINS|Solubility [Log S (SILICOS-IT)] (mol/l)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Wavelength (max. Transition) (nm)|Contribution (HOMO-LUMO transition)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|Dipole (gas phase)|E solv. Water  (Hartree)|IC50|pIC50|pIC50
12a_a50|0|1|0.0|0.0|2|7.927685046000001|1|1|4.075037557|-0.199881787|5.82008293|1|0.034845679|-0.111689174|2.112397566|0.01164808|0.014596049|-0.122912558|-0.193999688|-0.168032508|-0.291865836|0.699597776|0.862192416|0.660148928|1|0.904119689|-0.05075501|-0.0663902|0.29507467|0.021013336|-25.57033815|7.457998037999999|48.30443297|-0.02383238|-16.85074424|5.333473207|0.575218972|-0.929462803|-12.88231829|47.2792242|36.15684209|0.469674946|2223.666558|-468.2627037|1462.827156|0.4247810279999999|5.116970861|4665.239724|20.873331|0.027455156|-75.79052945|388.171611|13.83188822|1.0|3.3|20.0|2.59|3.42|48.53|0.0|94.69|0.0|2.0|24.0|0.0|1.0|2.55|-3.84|0.000685|0.000144|45.0|2.5|0.0|3.22e-06|-0.03366|4.0783|-1006.659456|-1006.632973|908.22|304.01|304.01|0.65267|-1006.498352|0.1807|5.7662|0.02648238|75.0|7.1249|7.1249
14k_a23|0|1|0.0|0.0|2|7.423568444|0|0|3.358995671|0.070940371|5.351858133|2|0.046283951|0.04479394|0.74561778|0.010682694|-0.055500851|-0.055708465|0.082632648|-0.071484865|-0.13187015|0.722187957|0.864845456|0.659570836|1|0.922397728|-0.0562483359999999|-0.079899943|0.226547411|0.018829201|-37.43135588|38.76597615|51.64167457|-0.033999976|-35.38329134|8.338417622|0.783562394|-1.597998852|-24.9092952|64.04991522|49.96154892|0.486654314|2955.4566170000003|-1063.413926|2174.886074|0.216437606|8.21201115|6715.186162999999|28.87559227|0.016348271|-377.4022725|633.3278634|10.87921891|1.0|3.39|26.0|4.0|4.67|105.02|1.0|125.29|0.0|5.0|31.0|0.0|0.0|3.99|-5.55|7.49e-07|2.83e-06|0.00126|4.21|0.0|1.02e-08|-0.07933|3.6421|-2089.524497|-2089.501786|1179.17|340.42|340.42|0.63765|-2089.293765|0.4694|5.8718|0.02271117|4.0|8.4123|8.4123
13_a10|0|0|0.0|0.0|1|7.535296702|1|1|2.091672336|-0.059862024|5.4161004020000005|2|0.038726287|-0.093280469|1.794073077|0.00384732|-0.002128014|-0.001592366|-0.154121136|-0.017015286|-0.02811323|0.761923976|0.84680169|0.736686715|1|0.818027691|-0.094726989|-0.082327045|0.4676169839999999|0.0122005|-47.88975806|174.7319717|91.99711608|-0.030119651|-21.04167667|3.118282386|0.7144943490000001|-1.234905671|-24.21093442|51.21590298|54.05778885|0.449563457|2261.82488|-624.3134531000001|1630.880014|0.285505651|5.069505473|4941.066161|21.31179541|0.018979132|-216.8776303|422.96706330000006|9.595006108|1.0|3.02|21.0|3.52|3.81|63.83|0.0|97.14|0.0|2.0|25.0|0.0|1.0|2.91|-4.1|0.000176|7.87e-05|0.0258|2.76|0.0|2.49e-07|-0.05022|3.8419|-1065.874094|-1065.839441|926.41|322.72|212.63|0.68386|-1065.68351|0.1514|3.6904|0.0346535|0.16|6.7959|6.7959
12r_a30|0|0|0.0|0.0|0|7.412764017000001|2|2|0.0|-0.015167821|5.351858133|2|0.043383838|-0.093079817|0.0|-0.002544958|-0.0682882559999999|-0.0646674999999999|-0.247439715|-0.0546637159999999|-0.145315868|0.609043558|0.889479916|0.591758164|0|0.72072745|-0.090229387|-0.109990462|0.451652492|0.019137908|-58.32042638|90.4724548|180.5098625|-0.040404659|-45.9515743|7.995393191000001|0.790065337|-1.979828309|-37.69583567|82.06195604|70.6903535|0.464481911|2976.944611|-1279.67656|2433.580273|0.209934663|7.467190577999999|6735.090739|33.05530181|0.016970201|-374.9717191|616.2856203|10.96881384|0.0|4.66|17.0|4.67|3.74|81.65|0.0|127.19|0.0|5.0|31.0|0.0|0.0|3.21|-5.17|3.24e-06|6.71e-06|0.00291|4.07|0.0|6.900000000000002e-08|-0.05244|3.5111|-1774.236548|-1774.2026670000002|1141.54|353.12|244.69|0.68476|-1774.009422|0.1522|5.2021|0.03388131|29.0|7.5317|7.5317
3a_a32|1|1|3.226454082|0.0|0|7.678326357|0|0|0.0|-0.0505635059999999|5.6869753560000005|0|0.03382716|-0.014365682|2.211368234|-0.002794182|0.102212031|0.125185185|-0.028290955|-0.079652285|-0.1568626659999999|0.84134255|0.921812162|0.7757299320000001|1|0.817070968|-0.080607266|-0.0970820759999999|0.30031978|0.0224684379999999|-37.30101542|87.55216606|84.65041685|-0.032360692|-20.78892268|4.811337463|0.6723099029999999|-0.970820756|-17.261046399999998|55.87310101|47.69828617|0.461044711|2028.93875|-449.2473442|812.930125|0.327690097|5.755284924|4249.04624|22.27382254|0.0236593529999999|-159.4728294|278.73805810000005|10.9483666|1.0|2.96|19.0|5.77|4.12|110.94|0.0|83.28|0.0|2.0|20.0|0.0|1.0|3.32|-4.35|4.83e-06|4.51e-05|0.0134|3.31|0.0|7.66e-07|-0.0558|3.6308|-1554.796165|-1554.768725|801.12|341.48|341.48|0.70229|-1554.7020630000002|0.2719|3.6178|0.02744024|3.0|8.5686|8.5686
4f_a49|0|0|0.0|0.0|1|7.535296702|1|1|2.066693174|0.010266272|5.4161004020000005|2|0.038839506|-0.087861524|1.5830545580000002|0.001532832|-0.064058097|0.0705130559999999|-0.14414265|-0.015845165|-0.025995042|0.69044503|0.8557769120000001|0.670594896|1|0.7370618040000001|-0.102926696|-0.089955514|0.480786546|0.016591015|-55.88123394|193.615884|142.7551002|-0.033471819|-26.51573683|4.89045046|0.718306291|-1.439288231|-30.33918719|60.18871783|64.88887164|0.437355335|2458.261097|-781.4221699|1629.651745|0.2816937089999999|6.302023735|5422.650822|25.29924744|0.020905063|-237.0468572|467.1194103|11.34983222|0.0|3.07|21.0|3.42|3.8|80.9|0.0|102.08|0.0|3.0|27.0|0.0|1.0|2.85|-4.09|0.000102|8.120000000000001e-05|0.0289|2.64|0.0|2.92e-07|-0.06954|3.7098|-1179.23587|-1179.201105|982.46|334.21|268.08|0.68474|-1179.029099|0.0579999999999999|1.7833|0.03476467|0.04|7.3979|7.3979
9h_a40|0|0|0.0|0.0|1|7.515889085|0|0|1.7679629630000002|0.014753178|5.4161004020000005|0|0.039444444|0.157606277|0.814591837|0.003782277|0.133376308|-185.0|0.270048551|0.048470175|0.08305063|0.778613709|0.8022014000000001|0.7528137909999999|1|0.864310149|-0.09201708|-0.095803029|0.219852623|0.012390387|-46.04148264|132.6583116|67.89350333|-0.041058441|-23.98506758|3.102034287|0.863884935|-1.437045429|-23.03722449|53.60044379|52.2411122|0.482124665|2073.354193|-719.0371868|418.2915223|0.136115065|6.922257828999999|4322.734135|23.78085181|0.011321157|-364.1454816|336.23227030000004|5.664631335|1.0|3.3|20.0|4.59|4.44|67.66|0.0|93.19|0.0|3.0|23.0|0.0|1.0|4.06|-5.12|2.23e-06|7.6e-06|0.00244|4.51|0.0|3.09e-07|-0.05991|3.3675|-1293.174246|-1293.151333|868.84|368.18|292.61|0.69809|-1293.033723|0.2721|2.1413|0.02291279|3.98|5.4001|5.4001
12g_a40|0|0|0.0|0.0|1|7.515889085|0|0|1.687211672|0.037440516|5.4161004020000005|0|0.036630824|0.167050952|0.726175674|-0.001011175|0.075327376|-0.211162861|0.280045216|0.063401514|0.106286677|0.777835705|0.8396782220000001|0.6941475490000001|1|0.8702014570000001|-0.0951493559999999|-0.099521372|0.289122732|0.012706769|-49.94706785|130.7472028|68.1355805|-0.0435406|-27.42361099|3.501413627|0.852031227|-1.393299206|-26.21888031|59.29860462|56.61727428|0.465725912|2287.970776|-731.3891821000001|681.6778419|0.147968773|7.692740528|5211.675486|26.82520454|0.013442698|-369.5858437|335.7078145|7.056520179|0.0|3.24|20.0|4.83|5.14|78.66|0.0|93.78|0.0|2.0|23.0|0.0|1.0|4.4|-5.79|3.43e-07|1.62e-06|0.000586|5.07|0.0|2.37e-07|-0.07424|3.1577|-2173.044757|-2173.0224510000003|896.63|392.64|308.23|0.6988|-2172.9382|0.2682|1.9175|0.02230594|724.0|6.1403|6.1403
14b_a25|0|0|0.0|0.0|1|6.842683282|0|0|1.616664856|-0.091382738|4.727387819|2|0.038137255|0.001683506|1.929508048|0.004725325|-0.012989126|0.0009956189999999|0.0028569959999999|-0.043923908|-0.074541111|0.6524261960000001|0.8333962429999999|0.632638761|1|0.859628015|-0.076156512|-0.084160084|0.329662946|0.016003559|-52.75064158|112.49583529999998|97.23019209|-0.032728922|-40.37825712|7.678174472999999|0.772789587|-1.767361771|-36.53830946|69.2012501|63.83568179|0.490638154|3038.600508|-1224.182482|2118.281186|0.227210413|8.690235527|6760.594953|29.33534086|0.015746299|-377.9013888|760.3735147000001|10.90684621|1.0|3.51|27.0|4.48|4.79|96.49|0.0|130.97|0.0|6.0|34.0|0.0|1.0|3.63|-5.23|2.49e-06|5.86e-06|0.00261|3.88|0.0|2.23e-10|-0.0584|4069.0|-1444.544749|-1444.505985|1257.11|304.7|228.59|0.64983|-1444.266358|0.0006|2.7037|0.03876374|22.0|7.6576|7.6576
9a_a40|0|0|0.0|0.0|1|7.515889085|0|0|1.865740741|-0.028285975|5.4161004020000005|0|0.0397333329999999|0.168990628|0.921628874|0.01310675|0.157704751|-0.1720337089999999|0.291102625|0.009844552|0.016958188|0.624889926|0.749764251|0.61091688|1|0.937600185|-0.060029933|-0.072887601|0.002467659|0.011033601|-29.02567082|109.9916614|30.17155594|-0.032156295|-17.0405052|2.579562688|0.868476591|-1.093314022|-14.03449109|39.45618424|34.36063715|0.493941591|1971.148912|-528.6391483|336.39741360000005|0.131523409|6.749223592000001|3991.317015|17.90285474|0.008714375|-356.33157|323.79254|4.213574358|1.0|3.26|20.0|4.58|4.43|58.43|0.0|86.7|0.0|2.0|21.0|0.0|1.0|4.08|-5.08|3.24e-06|8.33e-06|0.00243|4.54|0.0|4.02e-07|-0.06495|3.3192|-1217.955997|-1217.9449|847.69|373.53|263.42|0.69958|-1217.825264|0.3483|3.8656|0.01109672|214.0|6.6696|6.6696
7d_a10|0|0|0.0|0.0|1|7.535296702|1|1|2.087763133|-0.117302383|5.4161004020000005|2|0.041369509|-0.042667459|1.591760572|0.00870171|-0.071185424|-0.0325418129999999|-0.09209689|-0.041520889|-0.089622042|0.531023495|0.869684772|0.525816226|1|0.841052067|-0.059327943|-0.070901708|0.421731106|0.010495008|-31.47566249|12.32220006|84.32774259|-0.024733154|-19.95666068|2.9540236560000004|0.729585423|-1.063525614|-16.69900016|45.08492005|37.04365163|0.484115691|2348.343588|-564.2395741|1597.531619|0.270414577|6.100927672|5174.981962|17.98535187|0.014078094|-243.607074|460.1866123|7.468948447000001|1.0|3.21|21.0|4.92|4.97|43.6|0.0|100.04|0.0|2.0|26.0|0.0|1.0|3.95|-4.72|5.98e-05|1.9e-05|0.00654|3.62|0.0|1.46e-08|-0.05634|3.8856|-1129.198363|-1129.175857|970.29|319.09|212.18|0.68393|-1129.003694|0.0941|3.0178|0.02250617|928.0|6.0325|6.0325
11b_a31|1|0|3.248213341|0.0|0|7.765993078999999|1|1|0.0|0.078614731|5.733341277|0|0.043380952|-0.078907688|0.0|-0.014385937|-0.1488994619999999|-0.046362952|-0.129901143|-0.101934423|-0.16780872|0.833717183|0.889561759|0.7943850720000001|0|0.545458754|-0.143839236|-0.148709304|0.26165445|0.037758271|-80.0942166|286.7721447|253.1028809|-0.044612791|-46.10900197|11.70737909|0.669723835|-1.784511651|-44.59898223|100.3071755|101.1192111|0.473305522|2410.572158|-993.6722875|1756.711832|0.330276165|6.83089364|5202.545866|37.09261324|0.0314298879999999|-189.0151528|397.3137532|17.50115151|1.0|3.41|16.0|4.67|3.25|125.57|0.0|92.51|0.0|5.0|25.0|0.0|1.0|2.69|-3.75|1.82e-05|0.000178|0.0637|2.46|0.0|3.59e-06|-0.03574|3.8437|-1520.085181|-1520.0430279999998|969.71|322.57|322.57|0.70073|-1519.909742|0.2634|3.2104|0.04215313|0.53|6.2757|6.2757
4R4k_a46|0|0|0.0|0.173180233|1|7.825245291|1|1|2.145043462|-0.050636784|5.587248657999999|1|0.0510113959999999|-0.104665424|0.0|0.006550513|-0.1149361969999999|-0.1032662209999999|-0.158788415|0.008544799|0.012963356|0.78837943|0.787615341|0.784722915|0|0.890625164|-0.089699228|-0.085931818|0.237621572|0.007883196|-47.73036108|173.3171354|58.20005971|-0.030434186|-24.33134018|2.232103603|0.866681099|-1.4608409080000002|-25.39807111|49.58292992|51.92513282|0.465590034|2105.035168|-777.3362788|1767.850427|0.133318901|5.522208638|4711.736397|18.68565706|0.007248925|-390.2334878|519.5743695|3.857266463|1.0|3.8|17.0|4.26|4.77|50.94|0.0|100.96|0.0|2.0|25.0|0.0|1.0|3.81|-4.83|1.5e-05|1.4800000000000002e-05|0.0049299999999999|4.05|0.0|2.48e-07|-0.02045|4.1392|-1053.439174|-1053.413412|994.13|299.53|234.09|0.68404|-1053.202129|0.1008|1.8559|0.0257622|97.0|7.0132|7.0132
15d_a10|0|0|0.0|0.0|1|7.535296702|2|2|2.147544195|-0.233802395|5.4161004020000005|3|0.031742919|-0.059217023|2.04092658|0.010215823|-0.140487312|0.007032164|-0.092884337|-0.1786649189999999|-0.280243276|0.74726683|0.7857977740000001|0.71456262|1|0.87609771|-0.057588609|-0.070612242|0.565801561|0.02281891|-38.80896881|67.59624856|83.49776405|-0.018829931|-32.06793721|10.36301002|0.471900166|-1.129795872|-26.15336742|66.95020436|54.18663419|0.473858537|2967.522813|-761.3695352999999|2036.192049|0.5280998339999999|8.429169102000001|6511.656447|26.89020509|0.028735133|37.87296065|825.4425942|19.36460841|1.0|3.71|21.0|4.14|3.44|65.3|0.0|131.43|0.0|6.0|33.0|0.0|0.0|3.18|-4.38|0.000167|4.1200000000000005e-05|0.0182|2.75|0.0|1.5e-08|-0.05002|3.8591|-1430.8144619999998|-1431.051425|1266.87|321.28|221.39|0.6814100000000001|-1430.733658|0.0856|3.3831|-0.23696253|69.0|7.1612|7.1612
37_a18|0|0|0.0|0.0|0|7.03438793|2|2|0.0|-0.0013530679999999|4.844187086|1|0.036746032|-0.018268775|0.0|0.002300582|-0.034593342|-0.011713125|-0.0276034839999999|-0.1483628609999999|-0.224171123|0.7100921609999999|0.761336899|0.699483099|0|0.831783747|-0.068500679|-0.074857954|0.385121249|0.009098426|-50.09028298|12.63119843|123.0060763|-0.0286221589999999|-40.02719655|4.865006968|0.7648766029999999|-1.946306811|-36.62790634|65.15554136|56.74339533|0.488368082|3055.795406|-1423.213033|1571.7484060000002|0.2351233969999999|9.460456975|7035.839448000001|27.36337253|0.0142451319999999|-387.3755475|1056.535856|10.41657856|1.0|4.31|18.0|3.68|3.3|76.5|1.0|151.14|0.0|7.0|36.0|0.0|0.0|2.93|-5.47|2.08e-06|3.35e-06|0.00161|4.36|0.0|1.51e-09|-0.04925|3.2127|-1532.997117|-1532.974371|1395.35|385.91|385.91|0.69305|-1532.553949|499.0|2.2872|0.02274574|35.0|7.4559|7.4559
1g_a5|1|0|2.942391606|0.0|0|6.605297921|0|0|0.0|-0.203595168|4.59511985|2|0.027447447|-0.011534568|0.0|0.00683534|-0.132678208|-0.0353243789999999|-0.019057802|-0.010807075|-0.0178558139999999|0.74740095|0.8393686990000001|0.717355058|0|0.8659209659999999|-0.070108797|-0.074361785|0.39389953|0.020418692|-37.59983870000001|74.51397212|71.90752413|-0.027205531|-21.388323|5.8729303|0.61393343|-1.11542677|-20.16505667|54.34919851|48.55052611|0.4713154089999999|2243.103668|-598.211184|832.7655896000001|0.38606657|7.312498266|4639.260975|23.76563316|0.02697793|-122.2065919|422.96706330000006|14.46845291|1.0|2.79|23.0|4.5|4.21|63.69|0.0|96.98|0.0|4.0|25.0|0.0|1.0|3.09|-4.2|9.27e-05|6.29e-05|0.0206|3.03|0.0|7.190000000000001e-09|-0.0393|4.1733|-1065.846194|-1065.818889|961.17|297.09|259.26|0.66164|-1065.675316|0.0504|3.4883|0.02730461|115.0|6.9393|6.9393
4g_a46|0|0|0.0|0.171759574|1|7.825245291|1|1|2.156712018|-0.153373738|5.587248657999999|2|0.046415344|-0.093447672|0.0|0.011488768|-0.055084605|-0.138341481|-0.144064904|-0.078780402|-0.121452903|0.662386484|0.7796270059999999|0.635494818|0|0.946829733|-0.056893316|-0.070153728|0.318162858|0.00801562|-32.64186634|7.38470955|30.50581108|-0.024339048|-23.0928866|2.638545451|0.826861093|-1.192613373|-18.72788427|44.72726697|37.24073329|0.448462961|2242.010126|-684.2477996|2285.43285|0.1731389069999999|5.8466355000000005|5176.321714|16.88825479|0.007803902|-375.0653627|568.1534007|4.477396402|1.0|3.9|17.0|5.19|5.37|43.6|1.0|106.55|0.0|3.0|26.0|0.0|1.0|4.39|-5.38|4.22e-06|4.16e-06|0.00153|4.73|0.0|1.57e-08|-0.03985|4.4163|-1493.154666|-1493.132001|1064.92|280.74|280.74|0.6983199999999999|-1492.923098|0.1294|3.5526|0.02266493|2745.0|5.5615|5.5615
19c_a38|1|0|3.332128134|0.0|0|7.412764017000001|2|2|0.0|-0.085545751|5.351858133|2|0.04508642|0.02192428|0.0|-0.004442319|-0.0725602509999999|-0.0431896509999999|0.04814981|-0.09493054|-0.20848518|0.7163622890000001|0.908721232|0.6885713729999999|0|0.7591916240000001|-0.0918007669999999|-0.108301657|0.396635872|0.024315945|-57.79749770000001|139.1570837|151.612258|-0.038224114|-42.92996714|9.638658988|0.7187071909999999|-1.949429829|-36.38913762|82.74311399|73.10674676|0.477803802|2967.98627|-1227.35539|2660.812979|0.281292809|6.97753104|6618.350708|33.48483537|0.023120664|-275.39483110000003|640.025745|14.55670345|1.0|4.84|17.0|3.17|2.42|105.02|0.0|130.41|0.0|5.0|32.0|0.0|0.0|2.57|-4.12|4.46e-05|7.55e-05|0.0322|2.5|0.0|1.2099999999999998e-07|-0.05691|3.8322|-1424.42734|-1424.3899310000002|1138.6|323.53|210.74|0.6279899999999999|-1424.1880119999998|0.1417|2495.0|0.03740877|9.0|8.0348|8.0348
12au_a36|1|0|3.422314661|0.0|0|7.412764017000001|2|2|0.0|0.074839187|5.351858133|2|0.044036281|0.075815782|0.0|-0.006862238|-0.023640632|-0.03802163|0.1320241419999999|-0.15024383|-0.261631709|0.8183043390000001|0.877827228|0.750657639|0|0.698996981|-0.090166553|-0.110305773|0.284342092|0.021569487|-64.86748076|102.3999102|216.5471227|-0.038036474|-57.09017539|11.16356587|0.7160586109999999|-2.206115469|-46.66686194|95.91776213|80.38496714|0.492871181|3484.987058|-1587.1201529999998|2384.109036|0.283941389|8.963940512999999|7239.100414|38.21494522|0.023021031|-310.873098|805.2286932|16.56175445|0.0|5.0|17.0|1.28|2.15|123.75|0.0|142.02|0.0|7.0|34.0|0.0|0.0|1.18|-3.72|0.0001409999999999|0.0001889999999999|0.0897|1.64|0.0|1.36e-07|-0.0570899999999999|3.7105|-1876.207937|-1876.156196|1283.4|334.15|241.65|0.70395|-1875.89525|0.0158|6.1367|0.05174058|47.0|7.3279|7.3279
17e_a50|0|1|0.0|0.0|2|7.934155233999999|2|2|4.3906140030000005|-0.153175103|5.82008293|2|0.031870748|-0.011278897|2.2384546640000003|0.012036705|-0.086639125|-0.114420412|-0.017965698|-0.1949741189999999|-0.310566368|0.7596299459999999|0.7791604190000001|0.736221185|1|0.930108205|-0.046347299|-0.073011385|0.4239465089999999|0.012865274|-32.24487658|10.68364489|48.62532158|-0.02665495|-35.33972521|6.227183052000001|0.803671114|-1.67926185|-22.43349867|57.93079973|41.19554236|0.489797496|2883.936138|-1168.300905|1981.934841|0.196328886|8.52101688|6301.28046|23.07468625|0.010255676|-422.5418889|904.3172644|7.135108233|1.0|4.18|20.0|4.23|4.68|51.77|0.0|138.0|0.0|6.0|33.0|0.0|0.0|4.03|-5.18|1.34e-05|6.58e-06|0.00288|4.08|0.0|4.63e-08|-0.03156|4.0298|-1375.295877|-1375.268259|1312.91|307.67|292.6|0.66478|-1374.927998|0.1785|6.7175|0.02761851|155.0|6.8097|6.8097
16d_a32|1|1|3.311658163|0.0|0|7.765993078999999|0|0|0.0|0.170838661|5.733341277|0|0.0421759259999999|0.0115077539999999|2.07416189|-0.00839148|-0.134892903|-0.0517549079999999|0.021406827|-0.128753933|-0.239509216|0.816581223|0.916850163|0.7689748270000001|1|0.7554930740000001|-0.091212351|-0.11491796|0.41654798|0.032003415|-53.23914436|115.2070109|142.7146582|-0.036437402|-39.15098916|10.90312918|0.615749698|-1.493933474|-31.07481011|86.50964771|71.91900971|0.4429631189999999|2588.214866|-871.9843187999999|3152.666302|0.384250302|6.221435089|5768.495166|34.53986301|0.0332953229999999|-135.1223777|457.7130665|19.43393087|1.0|3.35|19.0|5.26|3.82|149.27|0.0|102.33|1.0|6.0|26.0|1.0|1.0|3.12|-4.18|2.22e-06|6.659999999999999e-05|0.0257|2.86|0.0|2.55e-07|-0.05068|3.6271|-1877.360551|-1877.332369|1023.44|341.83|341.83|0.70217|-1877.185022|0.2915|3.2048|0.02818209|8.0|8.1135|8.1135
14a_a10|0|0|0.0|0.0|1|7.535296702|2|2|2.156210368|-0.2090476269999999|5.4161004020000005|3|0.035660377|0.027446544|2.070512208|0.011509975|-0.045759336|-0.00421565|0.042968756|-0.220250238|-0.344811314|0.76857495|0.770129205|0.740051323|1|0.911549451|-0.044416218|-0.070610745|0.43555903|0.0135610389999999|-32.23041637|67.52851799|64.18371923|-0.018970051|-37.18086445|7.140714112|0.542015878|-1.270993412|-23.38784787|67.14248252|42.07091945|0.469029865|3075.550631|-922.2903058|1774.8853399999998|0.457984122|10.0292632|6754.660977|25.39690722|0.0219172279999999|-60.97724212|1003.968547|15.9041322|1.0|3.98|21.0|4.16|3.36|59.31|0.0|146.76|0.0|7.0|35.0|0.0|0.0|3.43|-4.8|6.159999999999999e-05|1.58e-05|0.00743|3.29|0.0|6.55e-09|-46.0|3802.0|-1489.655581|-1489.803158|1380.89|326.1|222.16|0.7047100000000001|-1489.42155|0.0005|3.1205|-0.14757681|74.0|7.1308|7.1308
6_a47|0|0|0.0|0.0|0|0.0|0|0|0.0|0.011739916|0.0|2|0.042276423|-0.14404966|1.291219116|-0.010708889|0.051455447|0.0402365489999999|-0.302730533|-0.020576777|-0.04324355|0.701994505|0.84654143|0.672308592|1|0.8419184120000001|-0.080118846|-0.096689626|0.446564415|0.009820713|-43.43026699|101.7290544|85.6917678|-0.036834143|-28.411587800000003|2.885749555|0.7943908059999999|-1.547034008|-23.54237714|60.76103606|48.75381069|0.4059072379999999|2431.668154|-838.6054381|1577.98246|0.205609194|6.480620646|5766.962611999999|25.13472712|0.0154005|-319.1626428|469.7495559|8.348196185|1.0|2.82|22.0|5.24|6.27|58.04|0.0|106.47|0.0|3.0|27.0|1.0|1.0|4.59|-5.79|9.53e-07|1.63e-06|0.000619|5.06|0.0|8.71e-10|-0.05354|3.7196|-1608.684886|-1608.652005|990.85|333.32|224.66|0.69305|-1608.50108|0.2119|3.2606|0.03288085|13.0|7.9|7.9
47k_a18|0|0|0.0|0.0|0|7.03438793|1|1|0.0|0.029145635|4.844187086|0|0.033777778|-0.017736343|0.0|0.003047962|-0.02822032|-0.008576013|-0.026672956|-0.279965025|-0.421027889|0.762665453|0.753132457|0.737517943|0|0.8309354040000001|-0.065324278|-0.088346874|0.3533268229999999|0.015080484|-51.59195677|20.66242736|133.5242222|-0.030255779|-55.10689702|9.406543039|0.7153044209999999|-2.208671853|-40.74641317|84.23875372|63.50225571|0.467246896|3245.964586|-1744.369889|2009.418849|0.284695579|9.777177947|7575.637462000001|33.40602576|0.018313855|-340.0872332|1167.054827|14.46395816|1.0|4.66|18.0|2.39|3.17|88.97|2.0|154.86|1.0|11.0|38.0|0.0|0.0|2.53|-5.33|1.44e-06|4.65e-06|0.0023899999999999|4.26|1.0|3.6099999999999997e-09|-0.04359|3.0948|-1664.756029|-1664.728002|1492.36|400.63|400.63|0.69823|-1664.2657390000002|0.5920000000000001|4.1818|0.02802749|29.0|7.5376|7.5376
1a_a18 (SB-431542)|1|0|3.3674017380000003|0.0|0|7.423568444|1|1|0.0|0.043282217|5.351858133|1|0.035620155|0.1008839219999999|0.0|-0.011639964|-0.029658865|-0.0492229479999999|0.164429684|-0.020716495|-0.033765606|0.838928085|0.805877431|0.795744863|0|0.5940412860000001|-0.126408788|-0.122555709|0.210046675|0.033020439|-74.98172333|160.410387|240.8019609|-0.0462988229999999|-43.12110169|11.61820782|0.7531996609999999|-2.083447046|-44.47680367|87.15852628|94.56841061|0.472443977|2678.82389|-1235.8353619999998|1890.195809|0.2468003389999999|7.52384981|5748.422847|36.46179023|0.02438148|-300.3801761|513.4628663999999|14.4623285|1.0|3.25|23.0|4.04|3.63|103.12|0.0|106.85|0.0|4.0|29.0|0.0|1.0|2.85|-4.25|3.03e-05|5.660000000000001e-05|0.0218|2.7|0.0|2.03e-08|-0.05971|3295.0|-1292.588031|-1292.553086|1048.7|376.27|324.5|0.69868|-1292.358966|0.3347|5.9926|0.03494548|125.0|6.9031|6.9031
28_a34|0|0|0.0|0.0|1|7.423568444|1|1|1.767685185|0.000561166|5.351858133|1|0.04515873|-0.201047053|0.0|-0.012039484|-0.15803127|-0.0500053959999999|-0.33032879|-0.189821204|-0.311884247|0.8318609690000001|0.8582665429999999|0.7829667309999999|0|0.545935562|-0.1306693569999999|-0.140864841|0.316156689|0.03768308|-66.89539627|144.3404619|232.4555747|-0.048190604|-36.91879876|9.876233397|0.7298701059999999|-1.831242935|-34.24669822|85.99382787|86.18702382|0.454339954|2252.098123|-937.4938731|1689.357471|0.270129894|5.613534285|4803.256974|33.80175623|0.0271102189999999|-235.3612529|344.69029950000004|13.87891455|1.0|3.02|17.0|1.99|2.07|92.26|0.0|85.92|0.0|3.0|24.0|0.0|1.0|1.84|-3.25|0.000533|0.000565|182.0|1.72|0.0|1.66e-05|-0.03896|4.2857|-1100.797628|-1100.760824|896.02|289.3|289.3|0.69263|-1100.6525880000002|0.2043|6.4596|0.03680411|3.82|5.4179|5.4179
