molecula|SddssS|NaaNH|n9FaRing|SaaNH|SssssC|NaasN|SRW09|nAHRing|SaasN|SRW07|AATSC1s|n6HRing|JGI4|MATS7i|SaaaC|ATSC1c|AATSC1are|MATS8i|BCUTi-1|AATSC8d|n5aRing|MATS1i|AATSC1i|MATS1c|n6aHRing|GATS1are|MATS8d|GATS1pe|FPSA3|PNSA5|PPSA3|RPSA|TPSA_x|FNSA4|WPSA3|RPCS|FNSA1|FNSA2|WNSA3|DPSA5|PNSA4|DPSA3|PNSA2|MOMI-Z|FPSA1|GeomRadius|GeomShapeIndex|PPSA1|WNSA2|FPSA5|PPSA5|CYP2C19 inhibitor|CYP2C9 inhibitor|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Num. of Aromatic heavy atoms|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|TPSA_y|Log Po/w MLOGP|Leadlikeness|Brenk|Molar refractivity|Veber filter|Num. of Rotatable bonds|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|Molecular Mass|Egan filter|BBB|CYP1A2 inhibitor|Consensus Log P|Lipinski|log P|Total Energy (gas phase) (Hartree)|Area (grid)|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Approximated area|Contribution (HOMO-LUMO transition)|Zero Point Energy|HOMO-LUMO Energy Difference (Hartree)|Gibbs Free Energy|pIC50
19i_a38|0.0|1|0|3.169368622|0.0|0|7.412764017000001|2|0.0|5.351858133|-0.115864198|2|0.043197531|0.08414367|0.0|-0.4561702689999999|-0.006877664|-0.074033381|10.96052467|-0.053762162|1|-0.098027247|-0.250781298|-0.430016467|1|0.653741315|-0.087904124|0.632625562|0.022576308|-69.40536597|13.83587388|0.252841593|154.953787|-0.040770109|8.479305267|10.71501217|0.7419238420000001|-2.038505453|-31.35232957|82.98550237|-24.98593175|64.99417804|-1249.2965869999998|2335.0953870000003|0.258076158|6.690507557999999|0.800346329|158.161786|-765.6305068|0.022159015|13.5801364|1.0|1.0|1.0|3.0|4.8|17.0|3.55|3.11|81.23|2.78|1.0|0.0|125.65|0.0|5.0|31.0|5.0|-6.81|419.43|0.0|0.0|1.0|3.04|0.0|3.66|-1431.384243|641.31|343.17|0.2156|217.36|457.26|0.69267|-1431.181148|-0.14872|-1431.239177|7.9031
4o_a46|0.0|0|0|0.0|0.160026534|1|7.825245291|1|2.138144369|5.587248657999999|0.042766097|1|0.043320988|-0.2363624889999999|0.0|-0.032014955|0.010870588|-0.203025042|10.93828256|-0.06855792|1|-0.018058762|-0.028735607|-0.096073163|1|0.626333846|-0.09492635|0.6418406720000001|0.00972341|-36.03345669|5.332434441|0.049267382|27.01882145|-0.021901697|2.9243708|31.19780621|0.7510206490000001|-1.051281434|-19.49276784|42.00638612|-12.01115223|40.87645867|-576.535307|1705.3950960000002|0.248979351|5.527567399|0.855222204|136.5432529|-316.1788552|0.0108913189999999|5.972929428|1.0|1.0|1.0|0.0|3.73|17.0|4.77|4.94|54.5|2.72|1.0|0.0|103.66|0.0|2.0|26.0|3.0|-5.51|342.44|0.0|1.0|1.0|3.92|0.0|3.76|-1070.428722|581.59|286.64|0.1598|286.64|501.08|0.6843|-1070.223416|-0.18282|-1070.276387|6.7905
18_a3|0.0|1|0|2.897754472|0.0|0|6.605297921|0|0.0|4.59511985|-0.021283637|3|0.034712644|0.08269134|1.742872103|-0.122072724|0.0057881999999999|0.042606196|10.96965878|-0.025890816|1|-0.035611069|-0.064953613|-0.2495754869999999|3|0.7226687409999999|-0.051083228|0.6858831809999999|0.013796397|-37.67445366|6.1383958|0.158042379|70.31739201|-0.031753312|2.73114076|0.0|0.682492203|-1.016105994|-13.82537222|48.19055867|-14.12792012|37.21171433|-452.0934439|703.8534116000001|0.317507797|5.293627315|0.935646099|141.2679329|-201.1487809|0.02363555|10.51610501|0.0|0.0|1.0|1.0|2.62|21.0|3.42|3.08|67.35|0.93|0.0|0.0|80.35|0.0|2.0|21.0|4.0|-6.7|273.29|0.0|1.0|1.0|2.21|0.0|1.85|-889.9402005000001|482.41|311.79|0.3326|311.79|330.54|0.6671699999999999|-889.850598|-0.1641099999999999|-889.894728|7.5229
12b_a5|0.0|0|0|0.0|0.0|0|6.605297921|2|0.0|4.59511985|0.023224044|3|0.0252713179999999|-0.021265946|0.0|-0.1214831359999999|0.0068803119999999|-0.119503073|10.94620104|-0.016614746|0|-0.070406884|-0.110182753|-0.1708042239999999|2|0.8417504029999999|-0.033036296|0.8121510009999999|0.016556707|-43.25430513|10.44150403|0.172386307|108.7155967|-0.020455699|6.584944956|0.0|0.530379611|-1.165974822|-26.33991037|59.53145615|-12.90040679|52.20772716|-735.3231872|1071.500538|0.4696203889999999|8.398709622|0.924627734|296.16656780000005|-463.7323032|0.025810077|16.27715102|0.0|0.0|1.0|1.0|4.05|18.0|3.29|0.72|50.28|1.54|1.0|0.0|123.46|0.0|5.0|30.0|6.0|-7.57|397.47|0.0|1.0|0.0|1.44|0.0|2.24|-1276.8943800000002|669.05|857.76|0.2345|268.62|505.16|0.70615|-1276.940335|-0.06212|-1276.9984029999998|7.3768
12as_a36|0.0|1|0|3.447017327|0.0|0|7.412764017000001|2|0.0|5.351858133|-0.073735973|2|0.041728395|0.096454203|0.0|-0.452697599|0.000584134|-0.114290948|10.95347588|-0.025398105|1|-0.098698552|-0.166354116|-0.4358775279999999|1|0.8058720979999999|-0.04244711|0.770400825|0.019229943|-73.78005999|12.95780416|0.22956209|154.6869148|-0.037824788|8.731418812000001|0.0|0.768125394|-2.080363362|-37.57216725|85.53474971|-25.48765709|68.71652969|-1401.82114|2365.632846|0.231874606|8.768282531|0.834059821|156.2451686|-944.5958066|0.017444469|11.75468972|1.0|0.0|0.0|2.0|4.86|17.0|3.16|2.09|86.27|1.59|1.0|0.0|133.95|0.0|6.0|32.0|5.0|-7.21|423.47|0.0|0.0|0.0|1.84|0.0|4.84|-1385.5651710000002|712.04|321.96|0.5902|274.29|568.52|0.68211|-1385.322633|-0.1563|-1385.384524|7.2291
12v_a30|0.0|0|0|0.0|0.0|0|7.412764017000001|2|0.0|5.351858133|-0.029548782|2|0.04625323|-0.099831334|0.0|-0.369659818|0.002431329|0.020607357|10.31162873|-0.04950715|1|-0.0493878409999999|-0.0857954809999999|-0.471153275|1|0.8149999040000001|-0.080971844|0.711738503|0.015823709|-65.72041011|10.70556236|0.1498787969999999|101.4008026|-0.037666615|7.242869835|0.0|0.806069067|-1.845664126|-35.30820865|75.73440678|-25.48342433|62.89402328|-1248.687792|2483.120571|0.193930933|8.114588039|0.917675298|131.2043645|-844.8022477|0.014801518|10.01399667|1.0|1.0|0.0|1.0|4.62|17.0|5.11|3.92|81.65|3.79|2.0|0.0|137.3|0.0|5.0|31.0|4.0|-5.52|467.37|0.0|0.0|1.0|3.59|0.0|5.08|-2494.92869|715.58|349.18|0.1601|349.18|573.82|0.68405|-2494.739831|-0.1505099999999999|-2494.802821|7.6596
24_a47|0.0|0|1|0.0|0.0|1|6.86171134|0|1.225600378|4.727387819|-0.1160443999999999|2|0.039520202|0.0251322929999999|1.081401467|-0.484848181|-0.0060410169999999|-0.063708635|10.95005721|0.071506228|1|-0.111494046|-0.2494728939999999|-0.540463145|2|0.662080166|0.113432542|0.627160379|0.021522987|-51.21152885|12.11301576|0.216050899|121.5922303|-0.032498249|6.81713713|47.170683|0.611603578|-1.364926459|-24.03877652|69.27912772|-18.28983173|54.82626523|-768.1729327|1239.381181|0.388396422|7.024694045|0.920079732|218.5873217|-432.3234052|0.032103375|18.06759887|0.0|1.0|1.0|2.0|3.14|21.0|2.78|4.64|84.73|2.86|1.0|0.0|104.73|0.0|5.0|28.0|5.0|-6.48|396.81|0.0|0.0|1.0|3.31|0.0|4.46|-1696.071577|578.94|312.5|0.2618|312.5|450.98|0.6835|-1695.93106|-0.16333|-1695.98597|8.5
19c_a38|0.0|1|0|3.332128134|0.0|0|7.412764017000001|2|0.0|5.351858133|-0.04575843|2|0.04508642|0.02192428|0.0|-0.449745181|-0.004442319|-0.0725602509999999|10.95429182|-0.0431896509999999|1|-0.09493054|-0.20848518|-0.434836855|1|0.7163622890000001|-0.071918235|0.6885713729999999|0.024315945|-68.18641054|15.30924906|0.240808376|151.612258|-0.038224114|9.638658988|4.848162625|0.7187071909999999|-1.949429829|-36.38913762|82.74311399|-24.06579196|73.10674676|-1227.35539|2660.812979|0.281292809|6.97753104|0.914989047|177.10114030000005|-772.7394084|0.023120664|14.55670345|1.0|1.0|1.0|3.0|4.84|17.0|3.17|2.42|105.02|1.76|1.0|0.0|130.41|0.0|5.0|32.0|5.0|-7.13|426.45|0.0|0.0|0.0|2.57|0.0|3.23|-1424.3899310000002|652.09|323.53|0.2961|210.74|517.28|0.6279899999999999|-1424.1880119999998|-0.15612|-1424.247603|8.0348
7f_a10|0.0|0|0|0.0|-4.8022906380000006|1|7.535296702|1|1.924772416|5.4161004020000005|-0.2347037789999999|2|0.037386831|-0.104120245|0.740070757|-0.5663456689999999|0.00189949|-0.000498274|10.92948443|-0.0971900919999999|1|-0.058093287|-0.172751862|-0.5846516820000001|2|0.5371733989999999|-0.137271684|0.5209683970000001|0.00797443|-53.02456669|4.441786155|0.068226214|38.0022453|-0.03645808|2.474090768|0.3440879|0.8217865520000001|-1.713529756|-19.93012491|60.16185231|-20.30728086|40.22275023|-954.4422004|2375.702381|0.178213448|6.115784565|0.6738319429999999|99.26552746|-531.6277179|0.012813716|7.137285626000001|1.0|1.0|1.0|0.0|3.37|21.0|5.07|6.57|52.83|2.64|2.0|0.0|106.77|0.0|4.0|30.0|7.0|-5.47|410.39|1.0|0.0|0.0|4.39|0.0|4.93|-1442.200124|597.28|341.96|348.0|214.67|426.07|0.6833600000000001|-1442.001311|-0.15627|-1442.058773|6.8508
12_a1|0.0|1|0|3.3894574360000003|0.0|0|7.423568444|1|0.0|5.351858133|-0.02164054|1|0.036382114|0.076867966|0.0|-0.516204114|-0.0038943009999999|-0.0811332759999999|10.94945122|-0.051772288|1|-0.104622651|-0.173618873|-0.487073772|1|0.8016064479999999|-0.093957115|0.7534284040000001|0.033770552|-60.78517756|19.60151089|0.234878615|136.3310784|-0.039894864|11.37734536|477.1158679|0.724666653|-1.675584287|-32.50125347|74.99749378|-23.15625812|75.59644237|-972.562841|1825.150911|0.275333347|7.679719277999999|0.867391557|159.81230209999998|-564.5066541|0.024485753|14.21231622|1.0|1.0|1.0|1.0|3.29|23.0|4.87|4.41|83.82|1.67|2.0|0.0|103.47|0.0|3.0|28.0|5.0|-6.02|366.37|0.0|0.0|1.0|3.44|0.0|3.67|-1216.099134|607.42|390.57|0.5867|332.04|482.51|0.69763|-1215.922313|-0.12874|-1215.975876|5.5302
12k_a30|0.0|0|0|0.0|0.0|0|7.412764017000001|2|0.0|5.351858133|-0.029595542|2|0.042739018|-0.13882907|0.0|-0.44562817|0.0043261129999999|0.067265077|10.31162844|-0.038714845|1|-0.089279071|-0.154412059|-0.4186541|1|0.838579475|-0.067714819|0.7933543279999999|0.024177669|-65.04897323|16.01752015|0.184916442|122.5057244|-0.035199567|10.61148425|0.0|0.7081361979999999|-1.865577056|-34.68429919|80.03127603|-23.31944323|68.37178540000001|-1235.930491|2277.687222|0.291863802|8.416930701|0.893775698|193.3575303|-818.7944715|0.0226150579999999|14.9823028|1.0|1.0|1.0|1.0|4.72|17.0|3.89|2.63|90.88|2.51|2.0|0.0|133.77|0.0|6.0|31.0|5.0|-6.19|428.51|0.0|0.0|0.0|2.57|0.0|3.58|-1690.269144|710.82|357.15|0.2257|238.62|564.62|0.6864899999999999|-1690.031103|-0.14743|-1690.094082|7.6144
19j_a38|0.0|1|0|3.235947106|0.0|0|7.412764017000001|2|0.0|5.351858133|-0.04575843|2|0.04391253|0.105682345|0.0|-0.438688445|-0.004442319|0.003554228|10.95429182|-0.036248822|1|-0.09493054|-0.20848518|-0.42133715|1|0.7163622890000001|-0.060360554|0.6885713729999999|0.0250587|-73.92901683|17.15233756|0.192823617|131.9851314|-0.038119963|11.74054073|29.18585028|0.714369845|-1.944118135|-39.565701700000005|90.05233553|-26.09259418|74.95583121|-1330.722303|3109.238056|0.285630155|7.506210369|0.6907121629999999|195.5099392|-910.8612362|0.023555355|16.123318700000002|1.0|1.0|1.0|3.0|4.81|17.0|3.17|2.42|105.02|1.76|1.0|0.0|130.41|0.0|5.0|32.0|5.0|-7.13|426.45|0.0|0.0|0.0|2.44|0.0|3.23|-1424.390074|686.26|336.13|354.0|205.41|533.97|0.69435|-1424.183388|-0.15182|-1424.24494|8.1146
3q_a32|0.0|1|1|3.4364803|0.0|0|7.765993078999999|0|0.0|5.733341277|-0.04718311|0|0.03898374|0.02785755|2.120544848|-0.419780649|0.000773658|-0.022925245|10.31100266|-0.098400506|3|-0.167040501|-0.295228244|-0.5448044360000001|0|0.751733573|-0.1585635|0.716172604|0.018527744|-60.46462749|11.43581616|0.15006201|92.62226328|-0.027989085|7.058489861|53.27315741|0.6349739010000001|-1.371465184|-25.7550561|74.3682963|-17.27560785|53.16288420000001|-846.5047848999999|3335.898591|0.365026099|6.428518903|0.856561949|225.3038157|-522.4852655000001|0.022526037|13.90366881|1.0|1.0|1.0|1.0|3.57|19.0|6.43|4.72|131.25|1.33|1.0|0.0|115.37|0.0|7.0|28.0|4.0|-6.35|411.54|0.0|0.0|1.0|3.86|0.0|5.15|-1920.042674|666.16|342.16|0.2897|342.16|549.78|0.70216|-1919.821707|-0.15001|-1919.883144|7.5528
21_a47|0.0|0|1|0.0|0.0|1|6.86171134|0|1.2247108|4.727387819|-0.13650463|2|0.037801932|-0.034419528|1.028199909|-0.511216716|-0.006808306|-0.004063946|10.95058272|0.057225853|1|-0.1049885469999999|-0.277479519|-0.5406500129999999|2|0.612295986|0.0927058819999999|0.591185263|0.022739546|-53.76411184|12.83540744|0.29417845|166.049938|-0.033866638|7.244985517000001|47.95893876|0.6448452960000001|-1.5239986980000002|-26.32173133|70.10126935|-19.11612865|59.46768095|-860.2257893999999|1402.202743|0.355154704|7.071346534|0.862591353|200.4681737|-485.55711339999993|0.028943339|16.33715751|0.0|1.0|1.0|2.0|3.29|21.0|2.94|4.93|84.73|2.97|1.0|0.0|104.49|0.0|6.0|29.0|6.0|-6.58|394.38|0.0|0.0|1.0|3.43|0.0|4.43|-1375.028093|583.37|316.53|0.2249|316.53|441.93|0.68296|-1374.858663|-0.16158|-1374.914223|8.3
5_a15|0.0|0|0|0.0|0.0|0|0.0|0|0.0|0.0|-0.044921287|2|0.035982906|0.0729170329999999|0.0|-0.54157893|0.000420839|-0.0156037999999999|10.95880662|0.0118220069999999|0|-0.187421793|-0.28098676|-0.340979744|2|0.8384601770000001|0.020920163|0.7950674740000001|0.032616864|-73.61131563|24.25353664|0.125945852|93.65193084|-0.0273088679999999|18.03465935|64.12413387|0.5089899720000001|-1.583914356|-33.88634094|100.6631306|-20.30656983|69.82487767|-1177.78105|2179.757502|0.491010028|7.795174584|0.946094849|365.1095806|-875.7848531999999|0.036380071|27.05181494|1.0|1.0|1.0|1.0|3.79|24.0|4.92|6.01|74.73|2.0|3.0|0.0|127.97|0.0|8.0|33.0|6.0|-5.55|443.49|1.0|0.0|1.0|4.29|0.0|4.36|-1470.779775|737.16|341.96|291.0|286.35|629.67|0.70244|-1470.487858|-0.14839|-1470.55517|7.8861
4e_a46|-3.742323661|0|0|0.0|0.092094405|1|7.825245291|1|2.12386814|5.587248657999999|-0.370202917|2|0.041636905|-0.08224348|0.0|-0.4017151029999999|-0.001404912|-0.058626723|10.31928077|-0.05803828|1|-0.030065705|-0.049530834|-0.514537262|2|0.738134189|-0.076733489|0.69063113|0.010671173|-64.33855433|8.098142567|0.246284959|186.9007941|-0.030951758|6.145520557|20.27041189|0.7951078540000001|-1.949960781|-48.10898007|73.87174786|-23.48867857|71.49283399|-1479.78675|3129.575458|0.204892146|7.906917146|0.905854609|155.48860530000002|-1122.980957|0.0125621839999999|9.533193534|1.0|0.0|1.0|2.0|4.5|23.0|3.05|5.93|124.17|2.06|2.0|0.0|137.28|0.0|5.0|35.0|6.0|-6.6|488.6|1.0|0.0|0.0|3.5|0.0|8.03|-1884.564974|757.1|296.81|0.4814|292.1|655.69|0.56481|-1884.255802|-0.17112|-1884.324182|6.8125
11e_a5|0.0|1|0|2.971327032|0.0|0|7.139660336|1|0.0|5.209486153|0.038643235|2|0.020943152|-0.07965|0.0|-0.192538515|0.008268901|-0.16669151|10.9487795|-0.010236262|1|-0.0924814769999999|-0.147721258|-0.234433859|2|0.77509232|-0.02059071|0.747366251|0.0120552589999999|-52.34653881|7.986070113999999|0.123241209|81.64179149|-0.0282210629999999|5.290414418|0.0|0.72163516|-1.580379517|-27.58835281|63.5644542|-18.69519243|49.63167715|-1046.930776|960.0428704|0.27836484|9.387474824|0.936345148|184.4042616|-693.5448342|0.016933845|11.21791539|0.0|1.0|1.0|1.0|3.22|23.0|5.03|4.29|66.93|1.83|2.0|0.0|125.71|0.0|7.0|31.0|5.0|-6.28|411.5|0.0|1.0|0.0|3.63|0.0|2.91|-1316.512503|717.76|302.14|0.5347|280.64|571.06|0.6505|-1316.239803|-0.16751|-1316.301553|7.3979
19a_a38|0.0|1|0|3.3685352889999995|0.0|0|7.412764017000001|2|0.0|5.351858133|-0.082283951|2|0.043848238|0.054257043|0.0|-0.431265985|-0.002526241|-0.122385526|10.96083376|-0.077535135|1|-0.101303149|-0.217394466|-0.4342819429999999|1|0.724208473|-0.133130383|0.698414933|0.022142322|-64.73159672|13.23456869|0.252847102|151.1278869|-0.038988111|7.910363161|0.0|0.744796537|-1.949405536|-30.69910427|77.20795279999999|-23.30337482|64.59623135|-1165.168741|2304.055966|0.255203463|6.923156054|0.872060139|152.5362948|-696.4267669|0.020873781|12.47635608|1.0|1.0|1.0|3.0|4.83|17.0|3.13|2.55|81.23|2.4|1.0|0.0|125.69|0.0|5.0|30.0|4.0|-6.77|401.44|0.0|0.0|1.0|2.68|0.0|3.41|-1332.1529369999998|628.65|339.65|0.2668|316.19|466.55|0.68835|-1331.94466|-0.15108|-1332.002093|8.0106
8b_a32|0.0|1|1|3.419952523|0.0|0|7.765993078999999|0|0.0|5.733341277|-0.057200812|0|0.03995614|-0.008128765|2.123714284|-0.458752924|-0.003484915|-0.024375676|10.31100269|-0.0684566009999999|3|-0.0852122769999999|-0.1534110109999999|-0.577864293|0|0.788133615|-0.1152380009999999|0.7507116140000001|0.016711528|-68.4085006|10.49093175|0.211781902|132.9495116|-0.03079624|6.585851946|68.21751748|0.669149204|-1.4166270230000002|-33.50038167|81.73293254|-19.33283713|63.85535908|-889.3105078|2275.886421|0.330850796|8.10555784|0.845546757|207.6969342|-558.2790432999999|0.021225152|13.32443194|1.0|1.0|1.0|2.0|3.46|19.0|6.49|4.19|140.04|1.1|1.0|0.0|110.47|1.0|7.0|27.0|4.0|-6.44|397.52|1.0|0.0|1.0|3.61|0.0|4.22|-1880.735397|671.54|349.82|0.2943|349.82|558.16|0.70285|-1880.539698|-0.14717|-1880.602014|7.9208
13b_a30|0.0|0|0|0.0|0.0|0|7.412764017000001|2|0.0|5.351858133|-0.118776867|2|0.041728395|-0.035340334|0.0|-0.627919307|-0.003436924|0.042845487|10.31162842|-0.0463169629999999|1|0.003429114|0.006103754|-0.564815317|1|0.841060094|-0.0771674659999999|0.802578397|0.018555474|-76.67161447|12.52854078|0.305898198|206.54056530000005|-0.042850934|8.459192992|105.341977|0.800290866|-2.271099499|-50.13056864|88.26741491|-28.93268471|86.77473353|-1533.432289|2319.48655|0.1997091339999999|8.804739699999999|0.8334321|134.8423681|-1035.363967|0.017174033|11.59580043|1.0|0.0|0.0|2.0|4.76|17.0|3.04|1.72|124.74|2.06|1.0|0.0|135.37|0.0|6.0|32.0|5.0|-7.05|441.51|0.0|0.0|0.0|1.91|0.0|4.54|-1744.446479|721.48|353.68|0.2783|245.51|544.04|0.6862699999999999|-1744.2179010000002|-0.14879|-1744.281763|7.5901
7_a1|0.0|0|0|0.0|0.0|1|7.860570786|2|2.307091837|5.777652323|0.001018628|1|0.035718954|-0.048878707|0.0|-0.421687222|0.0021597079999999|-0.07233584|10.9513015|-0.024096172|1|-0.245732751|-0.391298966|-0.441054548|1|0.7795049279999999|-0.042175602|0.729621031|0.035937867|-47.35863598|17.31482297|0.289040847|139.2595474|-0.031040669|8.342261787|404.7836105|0.603382856|-1.179545431|-19.35104936|61.72628137|-14.95535873|57.47898976|-568.3036318|1466.924404|0.396617144|5.07667644|0.827584457|191.0896839|-273.8080361|0.029820838|14.36764539|0.0|0.0|1.0|0.0|3.09|17.0|3.43|3.29|49.17|1.6|0.0|0.0|85.88|0.0|2.0|23.0|4.0|-6.4|305.33|0.0|1.0|1.0|2.72|0.0|2.76|-1009.48087|515.2|306.1|0.2961|306.1|365.53|0.69902|-1009.350293|-0.16734|-1009.398029|6.3372
14f_a23|0.0|0|1|0.0|0.0|2|7.423568444|0|3.366063739|5.351858133|-0.027380305|2|0.04255787|0.056215377|0.745818086|-0.373510774|0.010561248|-0.0555907109999999|10.3132176|-0.041351617|2|-0.110069159|-0.199540201|-0.399688849|2|0.756252127|-0.06885759|0.71381683|0.027134452|-57.07376861|18.34483401|0.105837608|71.55380685|-0.031450478|12.40242234|96.60179161|0.665778294|-1.603974359|-27.39103254|74.08536976|-21.26277654|58.85981824|-1084.401604|2322.5224120000003|0.334221706|8.124287407|0.918402793|225.9578225|-733.1331894|0.025162423|17.01160115|0.0|1.0|1.0|1.0|3.57|26.0|3.42|4.03|114.25|2.72|2.0|1.0|126.78|0.0|6.0|32.0|5.0|-6.47|441.51|0.0|0.0|0.0|3.46|0.0|3.23|-1744.429532|711.98|346.78|0.2462|213.09|572.35|0.6733399999999999|-1744.182678|-0.1458|-1744.2443850000002|8.6459
17b_a25|0.0|0|0|0.0|0.0|1|6.842683282|0|1.785120622|4.727387819|-0.002108117|2|0.042843137|-0.026412432|1.968416259|-0.266456625|0.005120507|-0.100018134|10.93106294|0.016982601|1|-0.044156525|-0.073994564|-0.366585181|2|0.653180996|0.029728702|0.636746066|0.015879547|-60.19950116|12.04068508|0.1178296009999999|89.34443096|-0.029249891|9.129863339|87.61586206|0.724866184|-1.6672437880000002|-39.21569422|73.52844745|-22.17876359|63.75929319|-1264.189524|2514.295488|0.275133816|9.700133933|0.909403632|208.6205329|-958.573164|0.0175785369999999|13.32894629|1.0|1.0|1.0|1.0|3.56|27.0|4.88|5.18|96.49|2.0|2.0|0.0|135.78|0.0|7.0|35.0|5.0|-6.53|458.51|0.0|0.0|1.0|3.78|0.0|5.89|-1483.830524|781.08|313.02|0.4635|228.6|654.18|0.6594800000000001|-1483.563965|-0.16408|-1483.630939|6.9957
12x_a36|0.0|1|0|3.494913155|0.0|0|7.412764017000001|2|0.0|5.351858133|-0.046532211|2|0.041767677|0.021670322|0.0|-0.40650598|0.00285431|-0.054184069|10.33556641|-0.023932402|1|-0.07550872|-0.133106642|-0.4331246039999999|1|0.906423012|-0.041914045|0.855081905|0.017625524|-70.20305027|11.85578416|0.163597165|110.0434027|-0.036722107|7.974776509|0.8295471390000001|0.7768535409999999|-1.982993755|-33.36962015|81.1499815|-24.70107324|61.46507585|-1333.8579550000002|2391.802689|0.223146459|8.770758009|0.847720832|150.09915149999998|-897.2176739|0.016274369|10.94693123|1.0|1.0|1.0|2.0|4.87|17.0|3.33|2.61|94.5|2.51|1.0|0.0|135.47|0.0|6.0|31.0|4.0|-6.64|427.52|0.0|0.0|0.0|2.33|0.0|3.37|-1670.419519|719.63|331.83|0.3901|319.74|569.01|0.68112|-1670.182026|-0.1517099999999999|-1670.244307|8.1549
3a_a49|0.0|0|0|0.0|0.0|1|7.535296702|1|2.09865947|5.4161004020000005|-0.072328354|2|0.0355787039999999|-0.044367345|1.819785|-0.337858497|-0.000349523|-0.060613765|10.92976559|0.00497674|1|0.002357097|0.003978478|-0.421478185|2|0.775818577|0.008391259|0.7476073409999999|0.016205613|-51.82200998|9.491036042|0.27109473|158.77029040000002|-0.030698626|5.558553447|59.40691577|0.689774813|-1.504232653|-32.39206742|64.2037853|-17.97906469|64.79936082|-880.9741697000001|1793.526571|0.310225187|6.566343333|0.903506738|181.6875706|-515.9544212000001|0.021141449|12.38177532|0.0|0.0|1.0|2.0|3.25|21.0|2.77|2.81|98.72|1.04|1.0|0.0|112.14|0.0|5.0|29.0|5.0|-7.67|384.43|0.0|0.0|1.0|2.02|0.0|3.16|-1253.973708|635.89|320.04|0.3467|240.06|449.68|0.66614|-1253.756918|-0.15978|-1253.8126619999998|7.1938
10_a27|0.0|0|0|0.0|0.0|2|6.605297921|0|3.383341915|4.59511985|-0.044164147|2|0.040512821|-0.184068581|1.296293777|-0.282866526|0.00991794|0.034318674|10.93783185|-0.000903965|1|-0.2030237389999999|-0.341622797|-0.487435299|2|0.639413469|-0.001453596|0.614205449|0.017676458|-46.27574168|9.399794974|0.147337847|78.34972221|-0.031079371|4.998521009|49.19800605|0.7453606909999999|-1.305333567|-17.33405307|55.05868025|-16.5270506|41.99674607|-694.1361252|943.2258247|0.254639309|6.761146212000001|0.912640238|135.40932969999997|-369.1201792|0.01651645|8.782938574|1.0|1.0|1.0|0.0|3.01|21.0|2.81|2.97|65.6|2.25|0.0|0.0|97.39|0.0|3.0|25.0|4.0|-6.51|331.37|0.0|1.0|1.0|2.74|0.0|4.66|-1083.1151289999998|573.31|298.79|0.4452|298.79|450.26|0.63894|-1082.956472|-0.16805|-1083.008551|7.1612
15a_a50|0.0|0|1|0.0|0.0|2|7.934155233999999|1|4.126145086|5.82008293|-0.06317118|1|0.035694444|-0.0446629609999999|2.020652006|-0.234757789|0.005366038|-0.15010386|10.94500663|-0.125205943|2|-0.128070491|-0.209259615|-0.325638639|1|0.797917311|-0.207610131|0.76745052|0.018014615|-50.56454577|10.77967103|0.162210104|97.06405493|-0.029316925|6.450390922|0.0|0.705410595|-1.436529349|-28.07082095|61.78266878|-17.54280159|57.69065967|-859.5972780999999|1754.903963|0.294589405|8.095541483|0.8103580690000001|176.277812|-514.369916|0.018747341|11.21812301|0.0|1.0|1.0|1.0|3.7|20.0|3.23|3.57|68.76|1.87|1.0|0.0|110.43|0.0|5.0|28.0|4.0|-6.78|371.44|0.0|1.0|1.0|2.76|0.0|2.66|-1199.784983|644.4|306.83|0.1767|306.83|519.38|0.66132|-1199.572081|-0.16693|-1199.629702|7.3872
11b_a5|0.0|1|0|2.943854668|0.0|0|6.605297921|0|0.0|4.59511985|0.008093965|2|0.023988604|-0.067519041|0.0|-0.1833048739999999|0.006121601|-0.118167947|10.94877958|-0.0536971829999999|1|-0.0109928619999999|-0.017658026|-0.252164213|2|0.735954089|-0.106187688|0.682032125|0.016373566|-48.42513182|9.829471091|0.126268949|75.80248447|-0.029332646|5.900883275|1.880682804|0.66824472|-1.290636432|-27.50997723|62.16286481|-17.60913884|55.65456427|-774.8021092|913.0178976|0.33175528|8.936258446|0.83867925|199.1611925|-465.13355250000006|0.0228838029999999|13.73773299|1.0|1.0|1.0|1.0|2.99|23.0|5.38|4.82|63.69|2.01|2.0|1.0|106.58|0.0|6.0|27.0|4.0|-6.03|376.84|0.0|1.0|1.0|3.68|0.0|3.31|-1564.72614|635.55|295.32|0.5806|275.55|511.28|0.6284|-1564.56504|-0.17107|-1564.621301|7.7212
