molecula|SddssS|NaaNH|n9FaHRing|SaaNH|SssssC|NaasN|SRW09|nAHRing|BCUTs-1|SRW07|n6HRing|JGI4|MATS7i|SaaaC|ATSC1c|AATSC1are|MATS8i|BCUTi-1|n5aHRing|AATSC1pe|AATSC1i|n6aHRing|GATS1are|MATS8d|GATS1pe|nFaHRing|FNSA3|FNSA5|PBF|FPSA3|PNSA3|PNSA5|PPSA3|FNSA4|WNSA5|RPCS|FNSA1|DPSA5|PNSA4|DPSA3|GeomPetitjeanIndex|GRAVp|TASA|PNSA2|MOMI-Z|FPSA1|GeomDiameter|GRAV|PPSA1|DPSA1|DPSA2|Mor01p|PPSA5|CYP2C19 inhibitor|P-gp substrate|Synthetic Accessibility|Log Po/w iLOGP|Fraction Csp3|Log S (SILICOS-IT)|Log Po/w WLOGP|TPSA_y|Log Po/w MLOGP|Leadlikeness|Brenk|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Heavy atom count|Log Kp (cm/s)|Egan filter|BBB|CYP1A2 inhibitor|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Lowest Unoccupied Molecular Orbital Energy|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (gas phase) (Hartree)|Wavelength (HOMO-LUMO transition) (nm)|Wavelength (max. Transition) (nm)|Contribution (HOMO-LUMO transition)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Gibbs Free Energy|Dipole (water)|IC50|pIC50|pIC50
12ac_a36|0.0|1|0|3.4419617660000004|0.0|0|7.412764017000001|2|1.297043188|5.351858133|2|0.042560386|0.03586247|0.0|-0.450737917|0.000584134|-0.046730704|10.95345846|1|0.0018565629999999|-0.166354116|1|0.8058720979999999|-0.020272679|0.770400825|0|-0.080202334|-0.104391657|0.4712820929999999|0.021508835|-55.68500110000001|-72.4798052|14.93372351|-0.036062573|-50.32319912|20.70356046|0.7316461470000001|86.51036063|-25.03847816|70.61872461|0.44477577|2902.588755|541.3322795|-1377.116299|2455.459827|0.268353853|14.63702516|6378.288017|186.3198219|-321.66684580000003|1882.216294|716.9974499|14.03055543|1.0|1.0|4.86|0.0|0.17|-6.89|2.09|86.27|1.59|1.0|0.0|1.0|6.0|32.0|-7.21|0.0|0.0|0.0|0.000154|0.000112|0.0476|0.0|0.0|1.29e-07|-0.0527399999999999|4.84|3.8594|-1385.566143|321.25|319.2|0.56357|-1385.3211789999998|0.0249|4.0208|-0.20949|0.03998989|-1385.382927|5.4387|13.0|7.8861|7.8861
19_a3|0.0|1|0|2.917217813|0.0|0|6.605297921|0|1.4316666480000002|4.59511985|3|0.0386379929999999|-0.008897473|1.744747103|-0.129865138|0.006821053|0.156485495|10.96959256|1|0.006731579|-0.066245471|3|0.718266758|0.064690027|0.687139108|1|-0.067674689|-0.087730634|0.225451546|0.0116401719999999|-31.50932639|-40.8473715|5.419662458|-0.032585664|-19.01853079|0.0|0.75798185|48.55416845|-15.17188084|36.92898885|0.476813896|2000.66399|397.1650228|-531.0158295|869.7868956|0.24201815|10.21110415|4138.413977|112.6836188|-240.2326308|700.5653624|314.0966684|7.706796952|1.0|1.0|2.81|1.6|0.06|-7.21|3.39|67.35|1.18|0.0|0.0|1.0|2.0|22.0|-6.5|0.0|1.0|1.0|0.000578|0.000266|0.0764|0.0|0.0|6.18e-08|-0.05757|2.43|3945.0|-929.2608626|314.28|314.28|0.67351|-929.14689|0.3006|2191.0|-0.2206|0.020989746|-929.193831|2.8758|23.0|7.6383|7.6383
8f_a12|0.0|0|1|0.0|0.0|0|6.580639137|1|0.609895166|4.59511985|2|0.038347953|-0.013400998|2.177023629|-0.3981937339999999|-0.002596875|0.028505422|10.31134658|1|-0.00094279|-0.125424286|1|0.902669729|-0.042014638|0.8409290840000001|1|-0.072634742|-0.098932601|0.285353468|0.013287637|-41.27611074|-56.220383|7.550959323|-0.03822396|-31.9483307|0.0|0.8381234340000001|63.05721575|-21.72151161|48.82707007|0.460344828|2541.921472|494.2940092|-955.746511|1448.568734|0.161876566|13.00131176|5481.952981|91.98952021|-384.290491|1140.340995|524.0516742|6.836832748|1.0|1.0|4.09|3.26|0.1|-8.42|3.41|78.41|3.1|2.0|0.0|1.0|3.0|27.0|-5.47|0.0|1.0|1.0|1.99e-06|5.72e-06|0.00211|0.0|0.0|3.79e-09|-0.06179|4.19|3.6536|-1481.115891|339.35|297.01|0.65098|-1480.955408|0.2466|0.9092|-0.2124|0.03056355|-1481.008909|1.4701|646.0|6.1898|6.1898
8d_a12|0.0|1|1|2.976279182|0.0|0|6.580639137|1|1.283835213|4.59511985|2|0.038347953|0.0276482139999999|2.075171777|-0.376778003|0.000925796|-0.065870394|10.94458983|1|0.001575111|0.016135176|1|0.8857286320000001|-0.080872311|0.8405406040000001|1|-0.077834742|-0.103548595|0.266886187|0.011348654|-43.27410838|-57.57034769|6.309558958999999|-0.039118358|-32.00762818|0.0|0.8338637040000001|64.53435462|-21.74879802|49.58366734|0.465113852|2466.513191|477.4206699|-978.6959108|1288.818257|0.166136296|12.96695233|5255.11762|92.36749461|-371.2392138|1173.6881050000002|503.2240425|6.964006932|1.0|1.0|4.06|2.23|0.1|-8.37|2.67|65.96|2.83|2.0|0.0|1.0|3.0|27.0|-5.96|0.0|1.0|1.0|2.64e-05|2.43e-05|0.0085799999999999|0.0|0.0|4.23e-09|-0.05488|3.53|3.7397|-1138.256361|331.53|292.53|0.4997399999999999|-1138.086709|0.0853|2.1281|-0.20794|0.04004678|-1138.139635|3.0277|25.0|7.6021|7.6021
28_a34|0.0|0|0|0.0|0.0|1|7.423568444|1|1.454781307|5.351858133|1|0.04515873|-0.201047053|0.0|-0.6946578940000001|-0.012039484|-0.15803127|10.9595763|1|-0.007544188|-0.311884247|1|0.8318609690000001|-0.078146961|0.7829667309999999|0|-0.1306693569999999|-0.140864841|0.316156689|0.03768308|-66.89539627|-72.11491331|19.29162755|-0.048190604|-36.91879876|88.32197602|0.7298701059999999|85.99382787|-24.6708914|86.18702382|0.454339954|2252.098123|279.4884473|-937.4938731|1689.357471|0.270129894|10.28760365|4803.256974|138.2913845|-235.3612529|1284.466737|344.69029950000004|13.87891455|0.0|1.0|3.02|2.55|0.12|-4.78|2.07|92.26|0.88|0.0|0.0|2.0|3.0|24.0|-7.04|0.0|0.0|1.0|0.000533|0.000565|182.0|0.0|0.0|1.66e-05|-0.03896|4.11|4.2857|-1100.760824|289.3|289.3|0.69263|-1100.6525880000002|0.2043|6.4596|-0.21698|0.03680411|-1100.704833|8.5886|3.82|5.4179|5.4179
5_a47|0.0|0|0|0.0|0.0|0|0.0|0|1.304329328|0.0|2|0.037492877|0.003858593|1.284688504|-0.390426|-0.012670377|-0.002627182|10.9367109|0|-0.011237954|-0.0428873159999999|2|0.7063295709999999|0.0743193|0.675164258|1|-0.087763105|-0.1001981959999999|0.526509524|0.009936558|-46.33853208|-52.90420509|5.246458665|-0.038537768|-27.93318665|0.0|0.781571204|62.14504725|-20.34777119|51.58499074|0.4736061789999999|2368.870941|426.5981263000001|-793.5630764|1349.003107|0.218428796|11.13432113|5501.708422|115.3294396|-297.3367046|1015.343288|416.1194472|9.240842159|1.0|1.0|2.67|2.79|0.0|-8.68|5.96|58.04|3.26|2.0|0.0|1.0|3.0|26.0|-5.19|1.0|0.0|1.0|2.25e-06|3.18e-06|0.00116|0.0|0.0|2.07e-09|-0.05535|4.37|3.7083|-1569.333281|334.35|334.35|0.69291|-1569.20723|0.2108|2.9121|-0.20954|0.03591467|-1569.258939|3.8816|0.02|7.7|7.7
12_a3|0.0|0|0|0.0|0.0|0|6.823286122000001|0|0.605020506|4.727387819|2|0.042795699|-0.120694579|2.07135708|-0.336455156|-0.006049098|-0.045382017|10.31163031|1|-0.0045709459999999|0.032450556|2|0.899733837|-0.125395523|0.841871246|1|-0.092838926|-0.096133903|0.101891875|0.011076075|-44.07517037|-45.63945658|5.258353635|-0.039584548|-21.667278|76.23910943|0.830418645|52.16354015|-18.79271742|49.333524|0.463780604|2056.502939|393.75653|-638.9523922000001|1064.221958|0.169581355|10.50748861|4400.493202000001|80.50854774|-313.7317211|769.4340634|330.4083896|6.524083564|1.0|1.0|3.2|2.17|0.0|-6.89|4.01|92.93|1.6|1.0|0.0|1.0|2.0|22.0|-5.3|0.0|0.0|1.0|2.07e-06|1.44e-05|0.0044|0.0|0.0|1.3e-07|-0.06361|2.94|3263.0|-1272.125792|379.97|379.97|0.69784|-1272.010995|0.5056|2.3762|-0.19514|0.02620998|-1272.058487|3.1979|3548.0|5.45|5.45
3i_a32|0.0|1|1|2.417426304|-4.547725143|0|7.78113851|0|0.6094207970000001|5.733341277|0|0.05052381|-0.21362765|1.711001131|-0.4449120629999999|-0.0131506889999999|-0.26785886|10.3110028|3|-0.0106761939999999|-0.212967423|0|0.565740817|0.030060554|0.54844677|1|-0.093279684|-0.1132851459999999|0.259644227|0.015296821|-49.17963359|-59.72706743|8.064907632|-0.044627482|-31.48976464|0.201037767|0.77072347|71.27609889|-23.52884474|57.24454122|0.422644726|2471.4299920000003|471.2508776000001|-776.4518766|2141.3084710000003|0.22927653|10.09193014|5656.349227000001|120.8809386|-285.465827|1007.432506|318.0257595|11.54903146|1.0|1.0|3.1|2.49|0.13|-6.96|6.29|110.94|2.09|2.0|0.0|1.0|3.0|24.0|-5.53|1.0|0.0|1.0|5.37e-07|6.85e-06|0.00251|0.0|0.0|1.0900000000000001e-07|-0.06518|3.38|3642.0|-1891.811327|340.43|340.43|0.70322|-1891.738614|0.4765|2494.0|-0.21278|0.02199999|-1891.790935|3.8572|6.0|8.2366|8.2366
12ad_a36|0.0|1|0|3.428443248|0.0|0|7.412764017000001|2|1.297042846|5.351858133|2|0.040787037|0.046496301|0.0|-0.649957196|-0.001148437|-0.0072527669999999|10.95445455|1|0.000906224|-0.227404687|1|0.817851296|0.018207862|0.7767870459999999|0|-0.082404548|-0.107772644|0.423689705|0.030769062|-58.34300549|-76.30379737|21.78471426|-0.0365657189999999|-54.02363038|81.68309557|0.656407461|96.81391944|-25.88878839|80.12771975|0.477102332|3041.082692|538.2749789|-1449.77215|2474.175727|0.343592539|16.772513699999998|6569.653402|243.2659577|-221.4751857|2208.646667|735.3783268|20.51012207|1.0|1.0|4.9|0.0|0.17|-6.62|1.67|95.5|1.89|1.0|0.0|1.0|7.0|33.0|-7.18|0.0|0.0|0.0|6.579999999999999e-05|8.36e-05|0.0367|0.0|0.0|2.42e-07|-0.05406|4.5|3.8512|-1460.794632|321.93|216.26|0.67215|-1460.5468529999998|0.2532|5.3349|-0.21044|0.03648828|-1460.610659|6.8996|17.0|7.7696|7.7696
EW7203_a60|0.0|0|0|0.0|0.0|0|7.412764017000001|2|0.604984431|5.351858133|2|0.041767677|-0.092774356|0.0|-0.377182982|0.003099827|0.03824498|10.31162855|1|0.0036417359999999|-0.090115975|1|0.80330079|-0.089945913|0.760234689|0|-0.076068195|-0.096226348|0.345488097|0.020156795|-49.19385637|-62.23028092|13.03554647|-0.036566012|-40.24477665|0.0|0.766837077|73.82739839|-23.64750675|62.22940284|0.497298165|2913.880231|573.0312689|-1182.375337|1660.077477|0.233162923|16.53092404|6403.777228|150.7881632|-345.1309687|1541.885979|666.0036144999999|11.59711747|1.0|1.0|4.75|3.21|0.13|-6.7|2.6|117.47|2.17|2.0|0.0|1.0|5.0|31.0|-6.35|0.0|0.0|0.0|1.81e-06|1.53e-05|0.0065|0.0|0.0|2e-07|-0.06188|3.64|3.5192|-1667.993536|352.3|247.15|0.69857|-1667.78681|0.0448|1.7676|-0.20654|0.03203878|-1667.848192|2.5159|9.0|8.0334|8.0334
12ae_a36|-3.3501500230000003|1|0|3.412870974|0.0|0|7.412764017000001|2|0.299253957|5.351858133|2|0.041555556|0.087069205|0.0|-0.611759277|-0.006862238|-0.083959343|10.31810353|1|-0.001160331|-0.261631709|1|0.8183043390000001|0.010209009|0.750657639|0|-0.085851235|-0.105648609|0.439268891|0.023873046|-63.96145017|-78.71102033|17.78605328|-0.036430555|-58.64180087|19.97715962|0.6849975640000001|97.76153993|-27.14173115|81.74750345|0.465246185|3486.122819|533.6188092|-1574.220407|2634.745208|0.315002436|16.22570287|7331.209763|234.6851816|-275.6561988|2298.140152|805.2286932|19.05051961|0.0|1.0|5.03|0.0|0.17|-6.87|2.15|123.75|0.84|1.0|0.0|1.0|7.0|34.0|-8.03|0.0|0.0|0.0|0.0001409999999999|0.0001889999999999|0.0897|0.0|0.0|1.36e-07|-0.0548899999999999|6.24|3.8664|-1876.152311|320.67|236.84|0.68591|-1875.897072|0.3366|6.7458|-0.21149|0.0508577|-1875.963244|8.9297|15.0|7.8239|7.8239
IN1166_a11|0.0|1|0|3.433539068|0.0|0|6.842683282|0|1.429020445|4.727387819|2|0.044021739|0.018376555|1.643912856|-0.378539035|-0.003356527|0.0266218529999999|10.95053349|1|-0.001446486|-0.223618825|2|0.841211811|-0.067328767|0.790249345|1|-0.073965061|-0.0896538619999999|0.551933595|0.0200246639999999|-51.07061499|-61.90325275|13.82641888|-0.031642539|-42.74230509|20.83871871|0.694302821|76.76995134|-21.84820685|64.89703387|0.463497159|2865.055175|596.0640225999999|-1114.258549|2953.475057|0.305697179|12.63334911|6310.825439|211.0745642|-268.3203251|1604.859603|676.2770877|14.86669859|1.0|1.0|3.51|2.79|0.08|-10.18|4.53|103.17|0.92|1.0|0.0|0.0|5.0|32.0|-6.52|0.0|0.0|1.0|7.74e-06|1.65e-05|0.00688|0.0|0.0|6.59e-11|-0.07275|3.36|3.2827|-1347.256659|377.7|248.68|0.6998300000000001|-1347.012407|0.1239|3365.0|-0.21098|0.04189898|-1347.073528|4.3481|12.0|7.9318|7.9318
21_a4|0.0|0|0|0.0|0.0|1|7.535296702|1|1.399863887|5.4161004020000005|1|0.042924837|0.019346682|0.0|-0.131928225|0.012362563|-0.2897937889999999|10.94593332|1|0.012094249|-0.099702401|1|0.6952936|-0.174578783|0.674434042|0|-0.0571545999999999|-0.076470465|0.239652988|0.020173071|-28.99048719|-38.7880598|10.23237244|-0.028676424|-19.67444009|66.03320922|0.7231676229999999|47.69702403|-14.54552243|39.22285963|0.401240904|2045.488184|472.812128|-581.8208971|1584.866567|0.276832377|9.956436217|4277.396118|140.4174905|-226.3943104|804.5450027|387.240586|8.908964226|1.0|1.0|3.37|2.92|0.16|-5.94|3.85|39.94|2.32|0.0|0.0|2.0|3.0|23.0|-5.76|0.0|1.0|1.0|0.000133|6.51e-05|0.0197|0.0|0.0|1.16e-06|-0.02956|3.31|4.0245|-973.5481197|308.08|240.17|0.66476|-973.400097|0.1457|2.0282|-0.19588|0.020181098|-973.449892|2.9409|121.0|6.9172|6.9172
14i_a23|0.0|0|1|0.0|0.0|2|7.423568444|0|1.197963212|5.351858133|2|0.0432555559999999|0.040408197|0.7151570629999999|-0.558153376|0.002243702|-0.018541856|10.31321758|2|0.002496501|-0.033435987|2|0.77007911|-0.04255066|0.7333675390000001|1|-0.0889593869999999|-0.096562208|0.266320368|0.0214262489999999|-60.8283953|-66.02703063|14.65077903|-0.039760909|-45.14777443|93.48624142|0.7780956840000001|79.20815775|-27.18760085|75.47917433|0.478050606|3097.406945|531.9462982|-1386.567643|2447.1741030000003|0.221904316|15.53342127|7030.347905|151.7330992|-380.3109456|1782.001457|693.3423458|13.18112713|0.0|1.0|3.56|2.64|0.04|-6.96|3.12|148.11|2.28|1.0|1.0|1.0|6.0|33.0|-7.33|1.0|0.0|0.0|6.11e-06|4.03e-05|0.0183|0.0|0.0|1.11e-07|-0.08025|4.64|3.6931|-1798.608335|335.72|335.72|0.55606|-1798.371346|0.3639|5.9563|-0.23121|0.03394466|-1798.434186|8.3755|3.0|8.4622|8.4622
12_a15|0.0|0|0|0.0|0.0|0|0.0|0|1.435689014|0.0|2|0.034285714|-0.035728911|0.0|-0.370766171|0.001740635|-0.106061273|10.95973444|0|0.0034254209999999|-0.184255041|2|0.8310685940000001|-0.019064393|0.7933685340000001|0|-0.061084417|-0.094209248|0.738437971|0.015018226|-39.00359933|-60.15445365|9.58943236|-0.031995594|-38.40979933|4.192089814|0.746489397|70.6606311|-20.42981445|48.59303169|0.476419838|2613.57759|572.3516967|-1082.780166|2661.728915|0.253510603|10.40571107|5897.820841|161.8714956|-314.7766363|1450.496376|673.7288405|10.50617745|1.0|1.0|3.56|3.73|0.12|-9.82|6.3|56.27|2.87|2.0|0.0|1.0|6.0|30.0|-4.97|1.0|0.0|1.0|5.99e-07|1.47e-06|0.000584|0.0|0.0|1.51e-10|-0.03196|5.16|3.8538|-1281.060163|321.72|276.63|0.70444|-1280.810963|0.0093|4.3338|-0.19054|0.02694613|-1280.871722|6.0547|4.0|8.3979|8.3979
4R4k_a46|0.0|0|0|0.0|0.173180233|1|7.825245291|1|1.134637098|5.587248657999999|1|0.0510113959999999|-0.104665424|0.0|-0.252970193|0.006550513|-0.1149361969999999|10.94631314|1|0.006050983|0.012963356|1|0.78837943|-0.141706595|0.784722915|0|-0.089699228|-0.085931818|0.237621572|0.007883196|-47.73036108|-45.72566346|4.194771739|-0.030434186|-24.33134018|0.0|0.866681099|49.58292992|-16.19450581|51.92513282|0.465590034|2105.035168|473.9155694|-777.3362788|1767.850427|0.133318901|10.33328154|4711.736397|70.94107067|-390.2334878|896.9115391|519.5743695|3.857266463|1.0|1.0|3.8|3.12|0.33|-6.61|4.77|50.94|2.84|1.0|0.0|1.0|2.0|25.0|-5.46|0.0|1.0|1.0|1.5e-05|1.4800000000000002e-05|0.0049299999999999|0.0|0.0|2.48e-07|-0.02045|4.52|4.1392|-1053.413412|299.53|234.09|0.68404|-1053.202129|0.1008|1.8559|-0.19529|0.0257622|-1053.254911|1.9753|97.0|7.0132|7.0132
47s_a18|0.0|0|0|0.0|0.0|0|7.03438793|1|1.251176205|4.844187086|0|0.035632184|-0.026883417|0.0|-0.394481152|0.002573931|0.0134295589999999|10.94702059|0|0.003686393|-0.252119673|0|0.724028067|-0.0540701129999999|0.716761234|0|-0.070258863|-0.08106112|0.306379663|0.008446541|-53.18668656|-61.36410696|6.394119331000001|-0.030108416|-46.45326408|51.05656345|0.820470855|69.29837549|-22.79238258|59.58080589|0.4740142|2992.734821|640.0051571|-1595.466781|1529.863965|0.179529145|18.65422248|6968.705069|135.90542109999998|-485.1995077|1944.574596|1093.725912|7.934268528|1.0|1.0|4.41|0.0|0.3|-9.42|3.93|76.5|3.33|3.0|1.0|1.0|10.0|36.0|-5.96|0.0|1.0|0.0|1.12e-06|3.53e-06|0.0017|0.0|0.0|3.8199999999999997e-10|-0.0491399999999999|8.41|3218.0|-1534.174077|385.29|385.29|0.6926800000000001|-1533.737579|0.5203|2.3134|-0.18109|0.02195039|-1533.809351|2.9991|616.0|6.2104|6.2104
9s_a24|0.0|1|0|2.9568988810000003|0.0|0|6.605297921|1|1.4275963180000002|4.59511985|4|0.023585859|-0.050919714|0.0|-0.190782186|0.006748865|-0.060407836|10.96129902|1|0.007695726|-0.359715589|3|0.799076569|0.0256742079999999|0.748077475|0|-0.049825449|-0.063587778|0.483170382|0.016792118|-30.93968263|-39.48555839|10.42725806|-0.019465646|-24.51900941|0.695462853|0.445160769|61.19761205|-12.08741583|41.36694069|0.47085169|2747.809842|548.5261887|-592.2833757999999|969.5210193|0.554839231|17.24354813|5767.9102490000005|344.5337711|68.10609672|1330.4932|604.8829955|21.71205366|0.0|1.0|3.43|2.78|0.04|-8.11|4.29|77.21|0.81|1.0|0.0|1.0|4.0|30.0|-7.2|0.0|0.0|0.0|0.000434|8.71e-05|0.0343|0.0|0.0|7.73e-09|-0.03597|1.82|2.6707|-1270.994965|464.24|403.51|0.6907300000000001|-1270.738032|0.0839|4.6141|-0.14462|0.03640642|-1270.796154|7.0312|32.0|7.4949|7.4949
12g_a31|0.0|1|0|3.42813681|0.0|0|7.765993078999999|1|0.6101363000000001|5.733341277|0|0.0388738739999999|0.045747231|0.0|-0.7501734859999999|-0.008464411|-0.0733026079999999|10.31169877|2|-0.0054114869999999|-0.081426376|0|0.837044054|-0.1386819869999999|0.7983388929999999|0|-0.1284353869999999|-0.131126805|0.325789284|0.030961426|-78.87508829|-80.52794936|19.01411466|-0.039059048|-49.45404266|548.1594997999999|0.6886488690000001|95.97385383|-23.98704875|97.88920296|0.470244801|2514.363249|357.8560168|-1127.391291|1859.940155|0.311351131|15.28679013|5398.678971|191.2078009|-231.70711040000003|1637.106139|524.0230338|15.44590447|1.0|1.0|3.61|2.51|0.32|-6.45|3.44|131.36|0.86|1.0|0.0|1.0|7.0|27.0|-6.86|0.0|0.0|1.0|1.19e-05|0.0001629999999999|0.0627|0.0|0.0|3.55e-07|-0.03324|4.17|3.8349|-1578.800869|323.3|323.3|0.70068|-1578.605452|265.0|1.6279|-0.19241|0.04532186|-1578.66792|2.4038|0.11|6.9586|6.9586
1_a1 (SKF-104365)|0.0|0|0|0.0|0.0|1|7.535296702|1|0.626769342|5.4161004020000005|1|0.0409444439999999|-0.091086986|0.0|-0.218014497|0.000663414|-0.10236005|10.33812228|1|0.002250781|-0.300426726|1|0.57031697|0.194988905|0.551667506|0|-0.067997692|-0.081192283|0.2405471019999999|0.0133681239999999|-31.45099608|-37.55389489|6.18316314|-0.029524467|-17.369816|63.42504103|0.709744919|46.32985169|-13.65596178|37.63415922|0.416807085|1997.193006|376.1092109|-450.6467387|1551.362941|0.290255081|9.042613965|4225.4765640000005|134.2517831|-194.0267797|634.9418316000001|297.2783688|8.775956802|1.0|1.0|2.97|2.68|0.12|-6.0|4.28|56.01|2.52|0.0|0.0|1.0|2.0|21.0|-6.01|0.0|1.0|1.0|0.000159|9.65e-05|0.0287|0.0|0.0|9.93e-07|-0.03482|3.45|3.8901|-1279.060907|318.72|318.72|0.70081|-1278.971649|0.2178|4.5773|-0.19624|0.02377006|-1279.017667|6.9338|1.6|5.7959|5.7959
6a_a40|0.0|0|0|0.0|0.0|1|8.421342866|1|0.604893625|6.401917197|0|0.035707071|-0.146542353|0.775942224|-0.68730803|-0.001347823|0.104332675|10.30179985|2|-0.001171195|-0.040435852|0|0.682273668|-0.340539542|0.657059571|1|-0.109047987|-0.117413572|0.360858579|0.016399125|-68.11170799|-73.33687786|10.24294396|-0.049149867|-45.80643937|36.84483305|0.8678518190000001|81.37714586|-30.69915817|78.35465194|0.41480944|2936.1501780000003|458.303126|-1320.063801|2536.88262|0.132148181|11.8691482|7059.617542|82.54016015|-459.522754|1521.070502|557.4018948|8.040268001|1.0|0.0|3.99|3.01|0.21|-4.05|3.07|173.43|1.62|2.0|2.0|2.0|5.0|29.0|-6.32|1.0|0.0|1.0|7.85e-08|1.03e-05|0.00457|1.0|0.0|8.950000000000001e-05|-0.0926|7.73|2.9836|-2371.560378|415.55|415.55|0.6782699999999999|-2371.3827|0.4015|6.9379|-0.21255|0.01952089|-2371.443161|9.3893|0.04|7.3979|7.3979
12j_a30|0.0|0|0|0.0|0.0|0|7.412764017000001|2|0.604984421|5.351858133|2|0.043848238|-0.02473642|0.0|-0.354848778|0.005613018|0.0074730759999999|10.31162861|1|0.005965451|-0.09353607|1|0.8414737059999999|-0.130412856|0.7991060659999999|0|-0.073909106|-0.094132698|0.328405591|0.015613498|-47.76354083|-60.832977500000005|10.09017681|-0.036204884|-39.31313154|0.0|0.8134611009999999|69.55167701|-23.39729904|57.85371764|0.476658597|2784.7999170000003|544.2686362000001|-1216.65955|2258.891981|0.1865388989999999|15.41574553|6105.3402670000005|120.550211|-405.1466163|1495.657934|686.039456|8.71869951|1.0|1.0|4.76|0.0|0.17|-7.01|2.93|81.65|3.04|2.0|0.0|1.0|5.0|30.0|-5.81|0.0|0.0|1.0|2.21e-06|7.05e-06|0.00291|0.0|0.0|9.75e-08|-0.05106|4.14|3.4788|-1615.064152|356.4|238.56|0.68625|-1614.831741|0.1516|4.6727|-0.1987799999999999|0.03201935|-1614.894278|5.1081|9.0|8058.0|8058.0
11c_a31|0.0|1|0|3.336985072|0.0|0|7.765993078999999|1|0.6101368770000001|5.733341277|0|0.037731481|-0.031640011|0.0|-0.847114804|-0.011679927|-0.137912959|10.31169916|2|-0.008375297|-0.16065803|0|0.825336018|-0.139933586|0.787929678|0|-0.138002689|-0.14043574|0.3608415239999999|0.034256743|-80.82023592|-82.24513417|20.06220362|-0.042457317|-48.16624372|70.98337779|0.676089232|99.31985763|-24.864808|100.8824395|0.47997061|2470.585429|330.3862551|-1069.186744|1770.045716|0.323910768|13.95917988|5329.481371|189.6959033|-206.2506659|1581.428448|449.7512005|17.07472346|1.0|1.0|3.51|2.66|0.28|-5.84|3.64|125.57|1.03|1.0|0.0|2.0|6.0|26.0|-6.56|0.0|0.0|1.0|7.68e-06|0.000105|39.0|0.0|0.0|1.45e-06|-0.03532|4.47|3.8551|-1559.353434|321.61|321.61|0.7005899999999999|-1559.194237|0.2627|5289.0|-0.19526|0.04465349|-1559.253116|7.5091|0.13|6.8861|6.8861
5d_a40|0.0|0|0|0.0|0.0|1|8.149890544|0|0.6049133329999999|6.167516491000001|0|0.044526749|-0.1031436519999999|0.716041667|-0.1868684619999999|0.007200253|0.2078052269999999|10.31198333|2|0.006642869|-0.009744685|0|0.496945486|0.0451110059999999|0.483934049|1|-0.086193996|-0.094277694|0.049855551|0.022027556|-39.55506228|-43.26473143|10.10860823|-0.0377110779999999|-19.85450535|53.85026982|0.8111805740000001|49.97858532|-17.30589257|49.66367051|0.479931934|1974.583878|346.0207917|-519.1767771000001|511.3769101|0.188819426|12.09256826|4051.712713|86.65063178|-285.606135|640.0261471|243.4287716|6.713853887999999|1.0|0.0|3.02|2.56|0.21|-4.32|3.64|75.5|2.25|0.0|1.0|2.0|3.0|20.0|-5.94|0.0|1.0|1.0|5.9e-05|0.000152|0.0436|0.0|0.0|4.7600000000000005e-05|-0.06796|4.61|3.7374|-1276.817151|331.74|331.74|0.69613|-1276.751174|0.4493|7.0422|-0.2164699999999999|0.01667985|-1276.797751|9.2439|19.0|7.7212|7.7212
1f_a5|0.0|1|0|2.824395738|-4.398485453999999|0|6.605297921|0|1.218960329|4.59511985|2|0.029105691|-0.118028278|0.0|-0.277594656|-0.0012491689999999|-0.174016111|10.94527671|1|-0.000700145|0.004923698|2|0.525406088|-0.000969932|0.513260607|0|-0.091412569|-0.083857856|0.45528118|0.008403353|-50.98614411|-46.77243802|4.687041957|-0.035639589|-26.08772825|0.21377016|0.757522389|57.83835135|-19.87828616|55.67318607|0.4670794829999999|2482.949545|495.3305784|-795.1314464|979.2285994|0.242477611|13.35549635|5474.331675|135.2439659|-287.2706403|1049.647453|403.396385|11.06591332|1.0|1.0|2.9|2.61|0.05|-8.88|6.37|54.46|2.73|2.0|0.0|1.0|4.0|27.0|-5.73|1.0|0.0|1.0|1.6100000000000002e-05|1.0800000000000002e-05|0.00396|0.0|0.0|1.3300000000000002e-09|-0.05346|3.58|4.5758|-1288.3196369999998|270.96|261.1|0.42446|-1288.209882|0.0228|3.7852|-0.2357|0.03370206|-1288.263745|4.9879|0.24|6.6198|6.6198
