molecula|SddssS|NaaNH|n9FaHRing|n9FaRing|SssssC|SRW09|nAHRing|BCUTs-1|MATS2c|AATSC1s|MATS7i|SaaaC|AATSC1are|MATS8i|BCUTi-1|AATSC8d|n5aRing|n5aHRing|AATSC1pe|AATSC7i|MATS1i|AATSC1i|n6aHRing|GATS1are|BIC2|MATS8d|SIC2|GATS1pe|FNSA3|PBF|FPSA3|PNSA5|PPSA3|RPSA|FNSA4|WNSA5|WPSA3|FNSA1|DPSA5|PNSA4|GeomPetitjeanIndex|FPSA1|GeomDiameter|GRAV|PPSA1|WNSA2|DPSA4|DPSA1|Mor01p|CYP2D6 inhibitor|P-gp substrate|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|Log Po/w MLOGP|Brenk|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Log S (Ali)|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|BBB|Consensus Log P|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (ESOL)] (mol/l)|Log Po/w XLOGP3|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mg/ml)|Absorption Energy (max. Transition) (eV)|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Area (grid)|Wavelength (max. Transition) (nm)|Approximated area|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Dipole (water)|IC50|pIC50
12af_a36|0.0|1|0|0|0.0|7.412764017000001|2|1.29704271|0.04293386|-0.081537769|0.091263447|0.0|-0.00233752|-0.074383486|10.96037047|0.00146554|1|1|-0.000472698|0.154914099|-0.126068378|-0.213993335|1|0.859938421|0.813346624|0.002492952|0.8631180940000001|0.817582774|-0.082549457|0.154396546|0.021921402|-73.23838519|15.22358698|0.244724481|-0.035153522|-50.86129548|10.57220682|0.6702409189999999|91.25505794|-24.41279506|0.448767097|0.329759081|15.59375751|6499.41155|229.0052411|-966.3646141|36.42391023|-236.4517911|757.7532208|0.0|1.0|0.0|3.0|4.98|2.38|1.65|1.49|0.0|1.0|7.0|-3.54|33.0|5.0|0.0|1.47|0.000292|0.000227|1.85|0.0|0.0|5.18e-05|5.2352|3.2299|-1440.982935|-1440.954069|737.4|236.83|589.48|0.50179|0.70508|-1440.675702|0.0035|-0.13364|9.4631|15.0|7.8239
12g_a31|0.0|1|0|0|0.0|7.765993078999999|1|0.6101363000000001|0.0716209459999999|-0.1044685569999999|0.045747231|0.0|-0.008464411|-0.0733026079999999|10.31169877|-0.082116813|2|2|-0.0054114869999999|0.074878295|-0.0497478109999999|-0.081426376|0|0.837044054|0.819234772|-0.1386819869999999|0.8639814490000001|0.7983388929999999|-0.1284353869999999|0.325789284|0.030961426|-80.52794936|19.01411466|0.41728907|-0.039059048|-49.45404266|11.67699967|0.6886488690000001|95.97385383|-23.98704875|0.470244801|0.311351131|15.28679013|5398.678971|191.2078009|-692.3565973|34.8320455|-231.70711040000003|524.0230338|1.0|1.0|1.0|2.0|3.61|5.19|3.44|0.86|0.0|1.0|7.0|-4.92|27.0|5.0|0.0|2.9|1.19e-05|0.0001629999999999|2.52|0.0|0.0|0.000136|3.8349|3.8349|-1578.846191|-1578.800869|664.44|323.3|542.78|0.70068|0.70068|-1578.605452|265.0|-0.15917|2.4038|0.11|6.9586
13b_a6|0.0|1|0|0|0.0|7.412764017000001|1|1.430640379|-0.0411179|-0.0265090529999999|0.060593678|0.0|-0.00460563|-0.104663349|10.95129557|-0.064811009|1|1|-0.00194781|0.100281317|-0.10896749|-0.180339002|1|0.850080948|0.7788169070000001|-0.11338525|0.8370824240000001|0.8013954109999999|-0.093125205|0.202093555|0.032036214|-74.04643339|21.00828557|0.2242827939999999|-0.0406496879999999|-48.5571926|13.77653618|0.757233678|87.39962829999999|-26.65671602|0.408780634|0.2427663219999999|15.37022155|6000.952027|159.1980937|-874.0294667999999|35.20276076|-337.3706117|627.4287311|1.0|1.0|1.0|2.0|3.56|4.98|4.32|1.29|0.0|1.0|5.0|-5.51|31.0|5.0|0.0|3.45|3.11e-06|1.02e-05|3.8|0.0|0.0|4e-07|4.8494|3.6322|-1350.0903970000002|-1350.061187|694.33|255.67|574.07|0.58026|0.7006600000000001|-1349.837661|0.2461|-0.14898|13.5746|174.0|6.7595
11c_a5|0.0|1|0|0|0.0|6.605297921|0|1.427567332|-0.2117133739999999|-0.050049777|-0.0859098|0.0|0.005090155|-0.059682527|10.94877953|-0.023856811|1|1|0.005383056|-0.138950411|-0.011677718|-0.018887528|2|0.679183645|0.8020105409999999|-0.044126759|0.86113162|0.658307423|-0.078909483|0.389427402|0.01785211|-53.12487972|10.85837291|0.19527649|-0.0322785379999999|-32.31269264|6.604499968|0.707039635|66.02857181|-19.63310772|0.448016491|0.292960365|16.09582374|5202.741647999999|178.1902995|-549.3157749|27.76804404|-251.8596984|523.8031619|1.0|1.0|1.0|1.0|2.96|4.79|4.17|1.13|0.0|1.0|6.0|-4.13|28.0|5.0|0.0|3.0|7.38e-05|7.950000000000001e-05|2.78|0.0|0.0|1.26e-06|4.5035|4.2087|-1218.492067|-1218.454079|636.14|275.3|512.32|0.60118|0.6267699999999999|-1218.278135|0.2186|-0.1713299999999999|3.3827|25.0|7.6021
1c_a5|0.0|1|0|0|0.0|6.605297921|0|1.424607938|-0.268536978|-0.006491037|-0.080321049|0.0|0.008031558|-0.228971551|10.9433337|-0.058823529|1|1|0.007357977|-0.133677441|0.034752304|0.0578378779999999|2|0.71274658|0.7595197290000001|-0.109439124|0.821309592|0.6977404359999999|-0.068062282|0.436308619|0.008349498|-35.99212225|4.27195187|0.11368581|-0.0281385329999999|-18.41507338|2.185709046|0.753027268|43.86175561|-14.3968489|0.476413155|0.246972732|11.580409800000002|4387.398857|126.3615674|-294.64117410000006|19.11862892|-258.918642|409.0289917|1.0|1.0|1.0|1.0|2.78|4.99|4.51|2.13|0.0|1.0|3.0|-4.25|24.0|3.0|1.0|3.43|5.5700000000000005e-05|3.5600000000000005e-05|3.43|0.0|0.0|1.21e-06|4.8783|4.5088|-990.6223073|-990.5931502|556.84|254.15|410.52|0.4444899999999999|0.53838|-990.467026|0.1076|-0.18719|2.6801|3981.0|5.4
14w_a23|0.0|0|1|1|0.0|7.423568444|0|1.197963556|0.013971812|-0.109136569|0.045196333|0.6813799420000001|0.003379755|-0.042151195|10.31321817|-0.031435038|2|2|0.003906274|0.126238077|-0.073958723|-0.206574435|2|0.5788469970000001|0.802520527|-0.049318182|0.8668730109999999|0.558482531|-0.070714528|0.228641034|0.022440155|-58.53311596|14.84036772|0.211928134|-0.035779855|-38.70975831|9.814393755|0.743451788|72.23920014|-23.66232347|0.4972095239999999|0.256548212|15.58053709|6998.078982999999|169.6632599|-735.4854078|31.82765022|-322.004381|597.2903597999999|0.0|1.0|0.0|1.0|3.42|4.2|5.14|3.78|1.0|1.0|5.0|-5.68|32.0|6.0|0.0|4.05|2.09e-06|5.41e-06|3.78|0.0|0.0|5.23e-06|3.6632|3.6632|-1828.385903|-1828.363862|676.92|338.46|535.54|0.6219399999999999|0.6219399999999999|-1828.161957|0.3855|-0.14844|9.8981|2.0|8.6737
9_a3|0.0|0|0|0|0.0|6.823286122000001|0|0.605017128|0.187952252|-0.100592457|-0.126542538|2.4071976040000003|-0.004918099|0.065373003|10.31162238|0.023606557|1|1|-0.003863265|-0.216450234|0.083014843|0.141996379|1|0.923357627|0.6729843740000001|0.042154567|0.7327715159999999|0.865283439|-0.095161413|0.506753484|0.007377805|-39.28853824|3.469130065|0.15350225|-0.038196575|-18.47392835|1.6312253680000002|0.886859678|43.50933802|-17.96047462|0.413418346|0.1131403219999999|8.532203772|4430.929894|53.19989715|-295.5828535|20.25176593|-363.8118546|349.6957191|1.0|1.0|1.0|1.0|3.1|4.9|4.62|2.42|0.0|1.0|2.0|-5.53|22.0|2.0|0.0|3.7|2.96e-06|1.25e-05|4.14|0.0|0.0|1.67e-05|5.8185|3.7356|-1256.087705|-1256.0634710000002|512.44|213.09|350.27|0.3639699999999999|0.6724600000000001|-1255.9558029999998|0.1127|-0.15834|2.6661|10965.0|4.96
12as_a36|0.0|1|0|0|0.0|7.412764017000001|2|1.297043209|-0.051208473|-0.073735973|0.096454203|0.0|0.000584134|-0.114290948|10.95347588|-0.025398105|1|1|0.0018565629999999|0.162571317|-0.098698552|-0.166354116|1|0.8058720979999999|0.817372883|-0.04244711|0.869455765|0.770400825|-0.082748367|0.291030086|0.019229943|-73.78005999|12.95780416|0.22956209|-0.037824788|-49.71556877|8.731418812000001|0.768125394|85.53474971|-25.48765709|0.454761514|0.231874606|16.08155469|6224.698969|156.2451686|-944.5958066|33.18163581|-361.3444194|716.9974499|0.0|1.0|0.0|2.0|4.86|3.16|2.09|1.59|0.0|1.0|6.0|-3.81|32.0|5.0|0.0|1.84|0.000154|0.000112|2.36|0.0|0.0|5.4600000000000006e-05|4.5202|3851.0|-1385.601917|-1385.5651710000002|712.04|274.29|568.52|0.53815|0.68211|-1385.322633|0.2402|-0.1563|6.8556|59.0|7.2291
47u_a18|0.0|0|0|0|0.0|7.03438793|1|1.251177393|0.039883149|-0.0872206669999999|0.008108241|0.0|-0.000829573|0.031337464|10.94702032|-0.033209663|0|0|0.00082284|0.0121925089999999|-0.126628013|-0.1904128389999999|0|0.664796402|0.7517870059999999|-0.053126304|0.7960273840000001|0.646724968|-0.090364489|0.33777918|0.02068926|-64.32800179|14.42377665|0.258933526|-0.0344062|-44.84707106|10.0557163|0.721837463|79.06741651|-23.98671253|0.483819806|0.278162537|17.78724206|6837.350959|193.9244919|-986.6355633|33.23007431|-309.31352410000005|818.9389171|0.0|1.0|0.0|2.0|3.98|3.15|3.02|2.95|1.0|1.0|8.0|-5.69|34.0|4.0|0.0|2.6|2.05e-06|1.04e-05|3.9|0.0|0.0|2.89e-06|3.1186|3.1186|-1510.182477|-1510.153552|738.53|397.57|646.45|0.69143|0.69143|-1509.771642|0.5849|-0.12717|5.8058|1.97|5.7055
1d_a5|0.0|1|0|0|-4.455320158|6.605297921|0|1.217311475|-0.133500214|-0.308010841|-0.118028278|0.0|-0.0012491689999999|-0.2261588939999999|10.94437658|-0.010183824|1|1|-0.000700145|-0.389011185|0.001493879|0.004923698|2|0.525406088|0.7595197290000001|-0.015804188|0.821309592|0.513260607|-0.088396743|0.6271150670000001|0.007937625|-46.58221594|4.288788702|0.1034962359999999|-0.036640804|-25.16889922|2.317281143|0.770504115|56.83734591|-19.79744178|0.471074204|0.229495885|11.5640749|5717.438103|123.9992274|-427.8712868|25.69414151|-292.3128788|403.396385|1.0|1.0|1.0|1.0|2.92|5.48|6.37|2.73|0.0|1.0|4.0|-4.79|27.0|6.0|0.0|4.15|1.6100000000000002e-05|1.0800000000000002e-05|3.95|0.0|0.0|4.86e-07|4.8725|4.6112|-1288.340378|-1288.306458|567.04|254.46|414.59|0.41781|0.5764600000000001|-1288.201219|0.0982|-0.18991|5.3765|9333.0|5.03
5_a18 (BIBF0775)|0.0|0|0|0|0.0|7.03438793|2|1.251175715|0.0160123|-0.015946718|-0.0366107389999999|0.0|0.002526619|0.0002403959999999|10.94702058|-0.022817602|0|0|0.0036739159999999|-0.054916741|-0.144352593|-0.216531385|0|0.7140745620000001|0.7395978390000001|-0.040022105|0.774859029|0.7061155790000001|-0.068989967|0.420002762|0.008501088|-59.08151918|6.418873637000001|0.156764132|-0.029755876|-44.61038661|4.846666751|0.8159410579999999|67.25977848|-22.46761997|0.483962172|0.184058942|18.98829281|7221.114573000001|138.97646310000002|-1204.480438|27.535837|-477.1120625|1140.896548|1.0|1.0|1.0|2.0|4.42|4.09|3.69|3.52|1.0|1.0|8.0|-6.07|37.0|3.0|1.0|3.2|8.590000000000001e-07|1.91e-06|4.73|0.0|0.0|3.06e-07|3.2027|3.2027|-1572.313227|-1572.290174|817.02|378.13|691.68|0.69298|0.69298|-1571.843719|0.4825|-0.13154|2.8009|34.0|7.4685
4_a3|0.0|0|0|0|0.0|6.823286122000001|0|0.60501714|0.2122551539999999|-0.161259999|-0.08769805|1.882124381|-0.008407895|0.057349653|10.31162267|0.0248526079999999|1|1|-0.007022144|-0.208888686|0.053425134|0.127253753|1|0.640351067|0.721302096|0.041477445|0.785381728|0.628171026|-0.110345083|0.5842630360000001|0.008006786|-46.9200748|3.806447632|0.25946603|-0.039478171|-22.30593113|1.809595554|0.866976271|51.71950126|-18.76802992|0.415852758|0.133023729|8.648209506|4885.093366|63.23984222|-312.2830359|21.6476858|-348.9230345|347.9532383|1.0|1.0|1.0|1.0|2.94|5.3|5.17|3.07|0.0|1.0|2.0|-5.69|23.0|3.0|0.0|4.09|2.02e-06|8.22e-06|4.3|0.0|0.0|9.48e-06|5.9341|3.4771|-1355.332318|-1355.303098|504.29|208.93|338.33|0.3809|0.6896|-1355.192416|119.0|-0.14983|3.1409|1259.0|5.9
12ab_a30|0.0|0|0|0|0.0|7.412764017000001|2|0.604983638|-0.026189286|-0.030346359|0.018023992|0.0|0.003529389|0.038312857|10.31162784|0.01563558|1|1|0.005111479|0.03046828|-0.12254489|-0.207153446|1|0.8397577820000001|0.809127478|0.026596859|0.855880335|0.794193541|-0.082740301|0.4605456229999999|0.031588146|-71.0035788|22.23130678|0.200246511|-0.031859359|-49.97135112|15.64609074|0.603952976|92.49334877|-22.42218278|0.461207954|0.3960470239999999|15.6704374|6918.884105|278.7324985|-899.4843201|37.1257096|-146.321375|792.3440337000001|0.0|1.0|1.0|1.0|4.87|3.94|2.63|2.2|0.0|1.0|7.0|-5.61|33.0|6.0|0.0|2.52|2.47e-06|9.94e-06|3.81|0.0|0.0|6.720000000000001e-05|4.8018|3.4919|-1804.824495|-1804.79081|753.75|258.2|613.7|0.46561|0.68324|-1804.523449|0.1511|-0.14772|7.4968|17.0|7.7825
12m_a36|0.0|1|0|0|0.0|7.412764017000001|2|1.297043522|0.013543656|-0.133854569|0.14264424|0.0|-0.006653538|-0.025127218|10.95440733|-0.038386106|1|1|-0.004569485|0.245908938|-0.052743904|-0.090926893|1|0.892815402|0.825587924|-0.064035403|0.8792981679999999|0.849217847|-0.10031651|0.4493096629999999|0.022725561|-81.19927925|15.24099981|0.288038572|-0.04260035|-54.45666327|10.22144534|0.7471181240000001|96.11918789|-28.57011677|0.465323422|0.252881876|13.67704354|6434.374756|169.596372|-1034.676602|38.24042793|-331.4617713|689.2886595|0.0|1.0|0.0|3.0|4.83|1.92|0.98|1.28|0.0|1.0|6.0|-4.1|32.0|5.0|0.0|1.26|7.96e-05|0.000159|2.11|0.0|0.0|0.000305|3.8658|3.8658|-1401.654499|-1401.6158890000002|692.4|320.72|505.51|0.69382|0.69382|-1401.385923|0.4718|-0.15879|9.1003|0.03|7.5229
12e_a30|0.0|0|0|0|0.0|7.412764017000001|2|0.604984231|-0.0026669809999999|-0.029595542|-0.010682095|0.0|0.0043261129999999|0.005418617|10.31162844|-0.055954785|1|1|0.0053380919999999|-0.018475151|-0.089279071|-0.154412059|1|0.838579475|0.8246767140000001|-0.097868612|0.876441789|0.7933543279999999|-0.07914783|0.407218612|0.024254701|-65.04681137|16.08914569|0.183296295|-0.035153347|-43.14823836|10.6725953|0.7071208529999999|80.10232244|-23.31866823|0.46715936|0.292879147|15.14403079|6421.289402|194.2788429|-819.8165288|32.97692061|-274.7836441|704.0353382000001|0.0|1.0|1.0|1.0|4.72|3.89|2.63|2.51|0.0|1.0|6.0|-5.44|31.0|5.0|0.0|2.57|3.59e-06|1.19e-05|3.84|0.0|0.0|7.87e-05|5.0412|3.4747|-1690.3021629999998|-1690.2687170000002|709.98|245.94|562.76|0.3304|0.68605|-1690.030824|151.0|-0.1476|6.1598|11.0|7.9431
9r_a24|0.0|1|0|0|0.0|6.605297921|0|1.353642494|-0.134192489|0.013567512|-0.17821765|0.0|0.007861194|0.064425793|10.96129392|-0.043274854|1|1|0.008722018|-0.29065818|-0.179075526|-0.2920573039999999|3|0.786430472|0.7958149290000001|-0.083458647|0.841805128|0.7526889940000001|-0.0618978309999999|0.32720212|0.015557618|-54.99020696|10.4302588|0.158284162|-0.025821921|-36.86695997|6.992734796000001|0.6152148279999999|70.79264457|-17.31173182|0.473403843|0.384785172|18.36822555|5501.824326|257.9706516|-626.7383196000001|28.13932796|-154.486433|670.2247423|1.0|1.0|1.0|1.0|3.53|4.23|3.93|1.02|0.0|1.0|8.0|-4.02|30.0|6.0|0.0|2.98|9.58e-05|8.77e-05|2.69|0.0|0.0|8.84e-07|4.4722|4.2877|-1294.486221|-1294.451958|713.25|277.23|616.11|0.3398|0.6204|-1294.201456|0.0029|-0.1676099999999999|3.0322|11.0|7.9586
12b_a32|0.0|1|1|1|0.0|7.765993078999999|0|0.609420757|0.115940697|-0.055500132|-0.044307211|2.153718992|-0.003484915|-0.031446256|10.31100269|-0.053480599|3|3|-0.001662219|-0.079768013|-0.0852122769999999|-0.1534110109999999|0|0.788133615|0.838021287|-0.090027803|0.8887585240000001|0.7507116140000001|-0.081450418|0.2996018789999999|0.016282332|-60.93328667|10.17310723|0.217407|-0.027561517|-38.07076621|6.356098747000001|0.60420609|76.65746734|-17.22027667|0.430631506|0.39579391|12.42841652|5653.268811|247.2897528|-494.9199607|28.50066715|-130.2147289|557.1050635|1.0|1.0|1.0|2.0|3.47|6.49|4.19|1.1|0.0|1.0|7.0|-5.9|27.0|4.0|0.0|3.59|1.27e-06|3.72e-05|3.28|0.0|0.0|8.86e-06|3.5703|3.5703|-1880.770588|-1880.732075|663.89|347.27|541.49|0.70258|0.70258|-1880.537231|0.2865|-0.14803|4.1080000000000005|26.0|7585.0
25_a12|0.0|0|0|0|0.0|0.0|0|1.404967476|0.00700113|-0.045725323|-0.089297664|2.050456822|0.000864238|-0.025245046|10.93676625|-0.11195017|0|0|0.001783739|-0.141917694|-0.0542354559999999|-0.0861945369999999|2|0.8472746290000001|0.638255008|-0.208172827|0.688743998|0.806844014|-0.054734834|0.120087607|0.004952762|-41.75851719|2.580489093|0.052062825|-0.03323193|-21.75703145|1.3444869730000002|0.917298637|44.42528172|-17.31450713|0.448858246|0.082701363|9.70173342|4329.321091|43.08908189|-369.8695347|18.87554002|-434.8420476|430.4348528|1.0|1.0|1.0|1.0|2.81|4.7|5.35|3.2|0.0|1.0|3.0|-5.28|24.0|2.0|1.0|4.29|5.19e-06|5.63e-06|4.76|0.0|0.0|5.12e-07|4.2653|3.4532|-974.6569575|-974.6328337|560.14|290.68|442.64|0.63284|0.69029|-974.458128|0.1897|-0.14303|2.2482|22.0|7.6576
12b_a36 (EW-7197)|0.0|1|0|0|0.0|7.412764017000001|2|1.2970445309999998|-0.104514139|-0.082283951|0.027495626|0.0|-0.002526241|-0.098032695|10.96052467|-0.056994595|1|1|-0.000673716|0.059005046|-0.101303149|-0.217394466|1|0.724208473|0.819222745|-0.097861598|0.8741648479999999|0.698414933|-0.081357853|0.458627252|0.021439664|-67.98756422|13.41367899|0.236481628|-0.039120289|-42.53627024|8.392238798|0.746747352|80.95733534|-24.47552312|0.45988432|0.253252648|12.52485821|6096.459089|158.4469629|-765.6528642999999|32.77617664|-308.7538779|595.8790650000001|||||||||||||||||||||||3.8475|3.7725|-1332.180029|-1332.147999|659.48|322.25|486.64|0.6824899999999999|0.69991|-1331.9479310000002|0.0197|-0.15571|7.3101|7.0|8.1549
14h_a23|0.0|0|1|1|0.0|7.423568444|0|1.197963488|0.043538466|0.006191846|0.0316908439999999|0.7290938920000001|0.009895793|-0.024318144|10.31321773|-0.034313725|2|2|0.009266617|0.060820238|-0.0686282459999999|-0.131709531|2|0.708395022|0.79263722|-0.05745554|0.860920386|0.669357479|-0.063825076|0.223157991|0.021982565|-54.6468131|14.81983413|0.076569426|-0.033774476|-36.84086528|9.990985411|0.753100584|67.44368679|-22.76950546|0.48032488|0.246899416|15.0735214|6722.809649|166.45047749999998|-736.8173055999999|30.23434844|-341.2621515|646.2584547|0.0|1.0|1.0|1.0|3.47|3.4|3.89|2.39|1.0|1.0|5.0|-5.68|32.0|5.0|0.0|3.23|2.09e-06|1.27e-05|3.3|0.0|0.0|1.4800000000000002e-05|4.0506|3.6689|-1722.1762399999998|-1722.148272|699.86|306.09|569.53|0.67365|0.69933|-1721.9314420000003|0.2727|-0.15209|13.4823|5.0|8.3468
12_a15|0.0|0|0|0|0.0|0.0|0|1.435689014|-0.071096525|-0.0455566929999999|-0.035728911|0.0|0.001740635|-0.106061273|10.95973444|-0.01062828|0|0|0.0034254209999999|-0.054575504|-0.120626133|-0.184255041|2|0.8310685940000001|0.723852961|-0.019064393|0.769289315|0.7933685340000001|-0.061084417|0.738437971|0.015018226|-60.15445365|9.58943236|0.10362709|-0.031995594|-38.40979933|6.123040777999999|0.746489397|70.6606311|-20.42981445|0.476419838|0.253510603|10.40571107|5897.820841|161.8714956|-691.376388|27.36785616|-314.7766363|673.7288405|1.0|1.0|1.0|1.0|3.56|5.32|6.3|2.87|0.0|1.0|6.0|-6.22|30.0|4.0|0.0|4.7|5.99e-07|1.47e-06|5.29|0.0|0.0|5.99e-08|4.4819|3.8538|-1281.087109|-1281.060163|688.91|276.63|585.26|0.50595|0.70444|-1280.810963|0.0093|-0.15858|6.0547|4.0|8.3979
13e_a6|0.0|1|0|0|0.0|6.842683282|0|1.429020445|-0.089778965|-0.008507023|0.018376555|1.643912856|-0.003356527|0.0266218529999999|10.95053349|-0.037793156|1|1|-0.001446486|0.032420935|-0.126749697|-0.223618825|2|0.841211811|0.765593573|-0.067328767|0.827254552|0.790249345|-0.074242826|0.175643236|0.0183790889999999|-62.36320497|12.28502792|0.138323399|-0.032929004|-41.68507499|8.211609879|0.722530518|75.42629799|-22.01054293|0.4442079679999999|0.277469482|14.346067199999998|6147.8097210000005|185.4673146|-750.3313497|30.46313253|-297.4895642|676.2770877|1.0|1.0|1.0|2.0|3.51|5.01|4.53|0.92|0.0|0.0|5.0|-5.11|32.0|5.0|0.0|3.31|7.74e-06|1.65e-05|3.27|0.0|0.0|2.75e-08|5.9885|3.2475|-1347.297639|-1347.25954|713.3|207.04|567.24|0.38609|0.7034199999999999|-1347.014564|0.0104|-0.1327|13.2999|12.0|7.9208
15_a10|0.0|0|0|0|0.0|7.535296702|1|1.277647202|-0.166303336|0.035396617|-0.0729795729999999|1.981569297|0.009882584|-0.055918786|10.92966702|-0.05940848|1|1|0.009514122|-0.1157120169999999|-0.085979341|-0.136323668|2|0.682616223|0.808676284|-0.105662909|0.863438637|0.635064845|-0.059234364|0.710970489|0.018614889|-44.18725043|11.09373722|0.084473199|-0.025240716|-26.33385303|6.61142847|0.646412648|56.66229609|-15.04246823|0.434181679|0.353587352|11.23924661|5769.347123|210.7240726|-421.3416484|23.27068984|-174.5122907|563.875765|1.0|1.0|1.0|0.0|3.29|4.91|4.72|2.53|1.0|1.0|5.0|-4.48|28.0|4.0|1.0|3.83|3.32e-05|1.56e-05|3.68|0.0|0.0|1.96e-06|5.7922|3.7997|-1604.08794|-1604.057542|641.98|214.05|484.05|0.41458|0.68543|-1603.851644|0.1647|-0.1574|6.1563|33.0|7.4815
37_a18|0.0|0|0|0|0.0|7.03438793|2|1.251176176|-0.0013530679999999|-0.018808538|-0.018268775|0.0|0.002300582|-0.034593342|10.94702064|-0.011713125|0|0|0.003512954|-0.0276034839999999|-0.1483628609999999|-0.224171123|0|0.7100921609999999|0.725028151|-0.020149364|0.761336899|0.699483099|-0.068500679|0.385121249|0.009098426|-54.7389628|6.653112344|0.168216253|-0.0286221589999999|-40.02719655|4.865006968|0.7648766029999999|65.15554136|-20.92960342|0.488368082|0.2351233969999999|18.49074823|7035.839448000001|171.9311063|-1040.70711|27.36337253|-387.3755475|1056.535856|1.0|1.0|1.0|2.0|4.31|3.68|3.3|3.33|1.0|1.0|7.0|-5.68|36.0|3.0|1.0|2.93|2.08e-06|3.35e-06|4.36|0.0|0.0|7.27e-07|3.2127|3.2127|-1532.997117|-1532.974371|794.5|385.91|673.45|0.69305|0.69305|-1532.553949|499.0|-0.13194|3.0375|35.0|7.4559
2_a4|0.0|0|0|0|0.0|6.605297921|1|1.189716144|-0.072708147|-0.103346554|0.08246129|0.0|-0.001386521|0.090707854|10.95268469|0.076479666|0|0|-0.0016168089999999|0.127695325|0.147657684|0.228655117|1|0.930871261|0.802438682|0.1355918559999999|0.847373823|0.912872667|-0.117395215|0.442778552|0.006330673|-44.27948986|2.667094277|0.257481153|-0.0379537729999999|-18.65482233|1.123639184|0.843107708|48.93681624|-15.98981578|0.3961813179999999|0.156892292|7.800989232999999|3396.86527|66.09827364|-242.5126903|18.96532986|-289.1005902|284.26458360000004|1.0|1.0|0.0|2.0|3.33|2.12|0.83|1.63|0.0|2.0|2.0|-2.18|19.0|4.0|1.0|1.24|0.0066|0.00171|1.62|0.0|0.0|0.00374|5.8961|3.2230000000000003|-819.9326497000001|-819.8996124|458.73|210.28|333.36|0.4682|0.6885600000000001|-819.771754|0.0008|-0.14614|3.0946|31.0|7.5086
19_a15|-3.694652026|0|0|0|0.0|0.0|0|0.300209223|0.156105985|-0.558905888|0.037722611|0.0|-0.012350591|-0.04003124|10.31928434|-0.032407407|0|0|-0.00534669|0.060683674|-0.0283109839999999|-0.045543362|1|0.7981860159999999|0.722297906|-0.048611111|0.770451673|0.7358168620000001|-0.0946599869999999|0.355677322|0.00527267|-64.78818183|3.04716388|0.308930877|-0.042351319|-37.44217335|1.761006946|0.922135562|68.10965742|-24.47553536|0.405429114|0.077864438|10.26331993|5417.777463|44.99916039|-636.516947|26.54223128|-487.9183964|490.1808545|1.0|0.0|1.0|2.0|2.99|2.36|4.96|1.64|0.0|1.0|5.0|-5.12|26.0|5.0|0.0|2.88|7.56e-06|4.1200000000000005e-05|3.29|0.0|0.0|2.69e-05|4.1742|4.1742|-1523.404372|-1523.361214|601.23|297.03|519.04|0.68945|0.68945|-1523.196562|0.4895|-0.17018|9326.0|72.0|7.1427
8m_a46|0.0|0|0|0|0.2148468989999999|7.727094485|1|1.160371261|-0.044830187|-0.085284636|-0.134230003|0.0|0.0063680119999999|-0.120972269|10.94650201|-0.064176245|1|1|0.005865049|-0.206020062|0.010184776|0.015631887|1|0.783187801|0.7699708959999999|-0.090247845|0.8142050040000001|0.77612204|-0.0911455|0.280198209|0.007059399|-45.17474201|3.742817678|0.123789645|-0.032188531|-23.9511632|1.984401749|0.8854896870000001|48.72163155|-17.06601365|0.425802465|0.114510313|9.899611044|4439.758321|60.71213839999999|-407.1697745|19.27296714|-408.7649869|463.1469765|1.0|1.0|1.0|1.0|3.24|4.16|4.21|2.62|0.0|1.0|2.0|-4.48|24.0|3.0|1.0|3.53|3.3e-05|2.78e-05|3.72|0.0|0.0|0.000112|5.3062|4.2881|-1014.126693|-1014.091966|570.72|233.66|489.57|0.43001|0.6997800000000001|-1013.91158|0.1441|-0.17897|3.1675|229.0|6.6402
