molecula|NaaNH|n9FaRing|SaaNH|SssssC|nAHRing|nARing|MATS2c|SRW07|AATSC1s|n6HRing|JGI4|MATS7i|SaaaC|n5aRing|n5aHRing|AATSC1pe|AATSC7i|MATS1i|MATS1c|GATS1are|BIC2|GATS1pe|RASA|FNSA3|FNSA5|PBF|FPSA3|PNSA3|PNSA5|PPSA3|RNCS|RPSA|RPCS|FNSA2|WNSA3|DPSA5|DPSA3|GRAVp|TASA|MOMI-Z|WNSA4|FPSA1|GeomRadius|GeomDiameter|GRAV|WNSA2|DPSA4|FPSA5|DPSA1|DPSA2|PPSA5|CYP2C9 inhibitor|P-gp substrate|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Log Po/w iLOGP|Fraction Csp3|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w MLOGP|Leadlikeness|Brenk|Molar refractivity|Veber filter|Num. of Rotatable bonds|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|Molecular Mass|Egan filter|BBB|CYP1A2 inhibitor|Consensus Log P|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|PAINS|Solubility [Log S (SILICOS-IT)] (mol/l)|Absorption Energy (max. Transition) (eV)|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (gas phase) (Hartree)|Volume|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Approximated area|Zero Point Energy|E solv. Water  (Hartree)|Dipole (water)|IC50|pIC50|pIC50
9_a10|0|0|0.0|0.0|1|1|-0.096384071|5.4161004020000005|-0.032199235|2|0.03590535|-0.048732912|1.754798254|1|1|0.007847998|-0.079150788|-0.1475423119999999|-0.362724972|0.7141481129999999|0.791322552|0.692424727|0.8694452140000001|-0.057690053|-0.084348428|0.6816795959999999|0.013842683|-40.90513782|-59.80726117|9.815155744|86.66800495|0.130554786|59.95939417|-1.686968561|-29.00379197|71.07688871|50.72029356|2904.874289|616.4802143999999|2284.568215|-14.37503199|0.26870822|8.765421221|16.02210901|6606.83687|-848.1268877|27.72306267|0.015893979|-327.9949188|1635.660698|11.26962754|1.0|1.0|1.0|1.0|4.0|3.2|0.23|21.0|-7.93|1.81|1.0|0.0|130.71|0.0|7.0|5.0|-6.87|438.52|0.0|1.0|0.0|3.07|-4.44|5.920000000000001e-05|0.0259|3.64e-05|16.0|0.0|1.17e-08|5.5668|3.7309|-1410.005954|1278.57|0.4138|222.72|631.5|-1409.69933|0.03583924|4942.0|193.0|6.7144|6.7144
25_a12|0|0|0.0|0.0|0|0|0.00700113|0.0|-0.045725323|2|0.038787879|-0.089297664|2.050456822|0|0|0.001783739|-0.141917694|-0.0542354559999999|-0.4288076329999999|0.8472746290000001|0.638255008|0.806844014|0.947937175|-0.054734834|-0.080147596|0.120087607|0.004952762|-28.517955|-41.75851719|2.580489093|37.96125329|0.052062825|0.0|-1.362509125|-14.85843094|44.42528172|31.09844409|2067.69985|493.8944271000001|1907.027255|-9.021208163|0.082701363|5.34703037|9.70173342|4329.321091|-369.8695347|18.87554002|0.005118351|-434.8420476|773.8971409|2.666764531|0.0|1.0|1.0|1.0|2.81|3.43|0.05|22.0|-8.78|3.2|1.0|0.0|99.48|0.0|3.0|2.0|-4.82|311.38|0.0|1.0|1.0|4.29|-5.25|5.19e-06|0.00162|5.63e-06|0.00175|0.0|1.6399999999999995e-09|4.2653|3.4532|-974.6328337|945.73|0.4483|290.68|442.64|-974.458128|0.024123749|2.2482|22.0|7.6576|7.6576
3_a47|0|0|0.0|0.0|0|0|0.013076203|0.0|-0.130414103|2|0.03308642|-0.013350303|1.416887578|0|0|-0.007967014|-0.021029826|-0.015388793|-0.457330633|0.900251233|0.720319618|0.815682427|0.854727481|-0.083129079|-0.0948001|0.4661246329999999|0.008609292|-43.59237092|-49.71258151|4.514659074|98.29790989|0.145272519|1.139378223|-1.422001494|-22.85956767|58.22383723|48.10703|2243.894237|448.2137648|1280.146703|-10.02652614|0.2150305089999999|6.46319354|10.84023999|5022.029588|-391.0345195|24.35791949|0.016230658|-298.8724505|949.95886|8.511255722000001|0.0|1.0|1.0|2.0|2.59|2.89|0.0|22.0|-8.42|2.88|1.0|0.0|101.55|0.0|3.0|3.0|-5.16|347.8|0.0|1.0|1.0|4.02|-5.35|2.86e-06|0.000995|4.49e-06|0.00156|0.0|3.829999999999999e-09|5.6998|3.7284|-1470.101469|941.44|0.2342|217.52|402.58|-1469.969304|0.03619487|5.3274|316.0|6.5|6.5
13_a15|0|0|0.0|0.0|1|1|-0.139434143|0.0|-0.031457366|3|0.029206349|-0.006938727|0.0|0|0|0.003766915|-0.010882979|-0.173728081|-0.357554652|0.843715005|0.729838386|0.796300317|0.8854875790000001|-0.068526782|-0.098053528|0.708462114|0.016196467|-43.2365883|-61.86632281|10.21906987|142.67217639999998|0.114512421|0.0|-1.961070565|-27.279882500000003|72.41636305|53.45565817|3028.485145|558.6934137000001|3581.589629|-13.46007201|0.244716567|5.21465994|10.07307988|7196.400881999999|-780.6841766|28.24531009|0.01672103|-322.1392954|1638.227985|10.55004024|1.0|0.0|0.0|1.0|4.13|4.19|0.07|24.0|-8.9|2.52|2.0|0.0|138.24|0.0|6.0|4.0|-5.26|448.52|1.0|0.0|0.0|4.61|-6.1|4.77e-07|0.000214|7.970000000000001e-07|0.000357|0.0|1.27e-09|3942.0|2.5721|-1450.727602|1231.11|208.0|314.52|549.33|-1450.399387|0.02844037|6.0429|6.0|8.2218|8.2218
18_a4|0|0|0.0|0.0|1|1|-0.181683336|5.4161004020000005|-0.164169913|1|0.042924837|0.049240675|0.0|1|1|0.00042|0.108754635|0.006968314|-0.319213511|0.624748358|0.793041267|0.615655659|0.7755960390000001|-0.094231531|-0.085817825|0.269470313|0.017694182|-46.48874223|-42.33787448|8.729352711|203.5264327|0.224403961|0.0|-1.287267373|-22.93503169|50.98777224|55.21809494|2069.649003|382.6371479|1573.744396|-8.467791078|0.2305616919999999|6.133421395|10.31843368|4381.693113|-313.3082699|22.30718562|0.0175331289999999|-265.85258480000005|825.3658678999999|8.649897756|0.0|1.0|0.0|1.0|3.32|2.56|0.11|17.0|-5.53|2.2|0.0|0.0|86.22|0.0|3.0|4.0|-6.58|307.32|0.0|1.0|1.0|2.78|-3.51|0.00113|349.0|0.000312|0.0959|0.0|2.96e-06|4.5152|4.2045|-1033.454769|870.74|0.2083|274.59|404.27|-1033.349218|0.02525528|3498.0|2.62|5.5817|5.5817
12x_a36|1|0|3.494913155|0.0|2|2|-0.058295476|5.351858133|-0.046532211|2|0.041767677|0.021670322|0.0|1|1|0.003710345|0.038200407|-0.07550872|-0.4331246039999999|0.906423012|0.828393514|0.855081905|0.836402835|-0.0737521679999999|-0.104368092|0.3403819629999999|0.017625524|-49.60929169|-70.20305027|11.85578416|81.81168174|0.163597165|0.8295471390000001|-1.982993755|-33.36962015|81.1499815|61.46507585|2884.428214|562.6051882|2391.802689|-16.61514211|0.223146459|8.770758009|16.20591229|6193.10485|-897.2176739|31.79630645|0.016274369|-372.4502879|1717.000548|10.94693123|1.0|1.0|1.0|2.0|4.87|0.0|0.17|17.0|-7.05|2.51|1.0|0.0|135.47|0.0|6.0|4.0|-6.64|427.52|0.0|0.0|0.0|2.33|-4.51|1.4300000000000002e-05|0.0061|3.09e-05|0.0132|0.0|8.95e-08|3.8776|3.7364|-1670.419519|1209.23|0.3901|319.74|569.01|-1670.182026|0.03331471|7.2812|7.0|8.1549|8.1549
11_a33|1|1|3.221176304|0.0|0|0|-0.151505631|5.6869753560000005|-0.039406316|0|0.034984568|0.055664124|1.979284901|3|3|-0.00103193|0.105574347|-0.122478641|-0.393892466|0.8389087140000001|0.85401347|0.781083337|0.857287241|-0.070841241|-0.104881435|0.229250542|0.033701864|-34.4118011|-50.94714637|16.37099833|45.43139569|0.142712759|0.0|-1.048814353|-16.71585694|68.11455221|50.78279943|2220.315582|416.4353629|979.349175|-7.278840251|0.447121614|5.24049311|9.837729137|4880.001461|-247.4805685|27.10262364|0.035341374|-51.37234937|921.4892038|17.16740584|1.0|1.0|1.0|1.0|3.19|2.31|0.13|19.0|-6.23|0.89|0.0|0.0|89.77|0.0|3.0|4.0|-5.97|328.41|0.0|0.0|1.0|3.28|-4.38|3.32e-06|0.00109|4.13e-05|0.0136|0.0|5.92e-07|3.5049|3.5049|-1669.304085|858.89|0.5408|353.74|378.1|-1669.202327|0.02055276|4.5998|5.0|8.3188|8.3188
15_a31|1|0|3.155574452|0.0|1|1|0.1893807519999999|5.733341277|-0.134784483|0|0.038809524|-0.0302581979999999|0.0|2|2|-0.007631228|-0.052339921|-0.157560864|-0.6215974160000001|0.8314086070000001|0.8022000659999999|0.782925607|0.567108776|-0.116196194|-0.131697567|0.287991212|0.038524836|-61.76522754|-70.00513464|20.47825449|141.1489667|0.4328912239999999|514.6215199|-1.58037081|-32.83191294|88.05886218|82.24348203|2351.566145|301.452236|1675.977147|-11.75113151|0.358466423|6.148947296|11.51842782|5087.628096|-446.5429972|34.45943505|0.03396368|-150.46712390000002|1309.458532|18.05372755|1.0|1.0|1.0|2.0|3.31|1.64|0.19|16.0|-5.66|0.41|0.0|0.0|90.47|0.0|4.0|5.0|-6.84|342.37|0.0|0.0|1.0|2.27|-3.57|5.27e-05|18.0|0.000272|0.0931|0.0|2.19e-06|4569.0|4569.0|-1460.861851|925.93|348.0|271.36|452.98|-1460.736142|0.03843988|7.5831|1.1|5.9586|5.9586
13h_a6|1|0|3.464247528|0.0|0|0|-0.094781725|4.727387819|0.004767264|2|0.04393617|0.060987639|1.656132209|1|1|-0.000644109|0.105918119|-0.12414699|-0.468842137|0.836982172|0.780222427|0.789769968|0.867910741|-0.074151997|-0.091977068|0.300800177|0.017441348|-51.85624128|-64.32173453|12.1971464|77.20799814|0.132089259|0.0|-1.747564296|-36.26429338|76.78735663|64.05338768|2926.745635|606.9504647000001|2829.19698|-15.82689691|0.263081412|9.11292243|16.928040300000003|6302.785260000001|-854.6524332|30.71129129|0.017825256|-331.36552|1658.40973|12.4656221|1.0|1.0|1.0|2.0|3.64|3.03|0.12|27.0|-10.57|1.13|2.0|0.0|128.63|0.0|6.0|5.0|-6.31|431.49|0.0|0.0|1.0|3.61|-5.06|2.77e-06|0.0012|8.8e-06|0.0038|0.0|2.67e-11|4.8701|3392.0|-1386.569017|1253.92|1.0978|254.58|591.53|-1386.302668|0.04469058|10.0322|47.0|7.3279|7.3279
31_a47|0|1|0.0|0.0|0|0|-0.075563891|4.727387819|-0.171198936|2|0.042906977|-0.086842911|1.198626524|1|1|-0.006265667|-0.188419195|-0.035190699|-0.441642572|0.677766155|0.856640117|0.6463892179999999|0.696020038|-0.10715233|-0.1056956209999999|0.486720182|0.021401336|-66.4670426|-65.56344002|13.27533898|355.5321928|0.303979962|81.01707367|-1.691129939|-41.22978713|80.58054906|79.74238158|2689.159869|431.7441681|1322.82831|-14.46018796|0.29335997|8.214180216|15.6194341|6019.5391740000005|-650.7084581|32.98913783|0.024209265|-256.3593656|1484.511202|15.01710904|1.0|1.0|1.0|2.0|3.18|2.38|0.1|21.0|-7.62|2.0|1.0|0.0|109.21|0.0|5.0|5.0|-6.78|410.83|0.0|0.0|1.0|2.94|-4.39|2.56e-05|0.0105|4.03e-05|0.0166|0.0|2.42e-08|3.9744|3.6369|-1735.400941|1079.4|0.3264|311.96|508.69|-1735.225703|0.03449081|8.6244|16.0|7.8|7.8
47s_a18|0|0|0.0|0.0|1|1|0.026229332|4.844187086|-0.045792331|0|0.035632184|-0.026883417|0.0|0|0|0.003686393|-0.040169986|-0.168728915|-0.46304239|0.724028067|0.712629555|0.716761234|0.84543779|-0.070258863|-0.08106112|0.306379663|0.008446541|-53.18668656|-61.36410696|6.394119331000001|10.92659868|0.15456221|51.05656345|-2.107589125|-40.26287221|69.29837549|59.58080589|2992.734821|640.0051571|1529.863965|-17.25406952|0.179529145|9.811856136|18.65422248|6968.705069|-1207.784866|27.77963709|0.010481057|-485.1995077|1944.574596|7.934268528|0.0|1.0|1.0|2.0|4.41|0.0|0.3|18.0|-9.42|3.33|3.0|1.0|149.34|0.0|10.0|3.0|-5.96|482.62|0.0|1.0|0.0|3.19|-5.45|1.12e-06|0.000539|3.53e-06|0.0017|0.0|3.8199999999999997e-10|3218.0|3218.0|-1534.174077|1435.42|0.5203|385.29|736.36|-1533.737579|0.02195039|2.9991|616.0|6.2104|6.2104
35_a18|0|0|0.0|0.0|2|2|0.068150325|4.844187086|-0.020425504|1|0.03531746|-0.069149293|0.0|0|0|0.00113101|-0.104482176|-0.078001173|-0.5009599889999999|0.737701788|0.737094825|0.7277482059999999|0.800765945|-0.081822342|-0.084219749|0.3888901179999999|0.008853796|-60.302584200000005|-62.06945887|6.525195505|118.7214377|0.199234055|74.92670772|-2.273933228|-44.44264921|67.9315105|66.82777970000001|3038.429834|590.1597827|1761.858479|-18.16338657|0.125426193|9.184536969|17.18442554|6995.248058|-1235.110287|28.17969862|0.007954001|-552.1173777|1916.219506|5.862051629|0.0|1.0|1.0|3.0|4.3|0.0|0.3|18.0|-9.55|3.33|3.0|1.0|151.05|0.0|8.0|3.0|-6.0|480.6|0.0|0.0|1.0|3.07|-5.53|8.629999999999999e-07|0.000415|2.96e-06|0.0014199999999999|0.0|2.81e-10|3.2146|3.2146|-1532.976969|1400.62|0.4981|385.69|657.07|-1532.557542|0.02600607|2.7788|24.0|7.6198|7.6198
15a_a10|0|0|0.0|0.0|1|1|-0.214195114|5.4161004020000005|0.022297552|2|0.033912037|-0.125297206|2.038992189|1|1|0.01192767|-0.19937094|-0.179723568|-0.188634555|0.7408341359999999|0.77630271|0.713078124|0.915137224|-0.0458501609999999|-0.076864276|0.754451037|0.0156991769999999|-29.50952422|-49.47045259|10.10411407|42.41151044|0.084862776|122.7715002|-1.3835569680000002|-18.99256188|60.98047923|39.61363829|2656.305166|588.9895149|2413.560937|-10.42022369|0.323526799|6.71451044|11.33516398|5929.563906|-573.1123029|23.93343877|0.017883602|-227.1590805|1316.339132|11.51002664|1.0|1.0|1.0|0.0|3.5|3.58|0.29|21.0|-7.79|1.93|1.0|0.0|118.92|0.0|6.0|5.0|-6.52|399.49|0.0|1.0|1.0|3.33|-4.4|0.000108|0.0432|3.94e-05|0.0157|0.0|1.63e-08|5.7646|3.7639|-1278.4225210000002|1179.28|0.3558|215.08|563.27|-1278.141052|0.02976259|6.1108|24.0|7.6198|7.6198
8_a27|1|0|2.599100867|0.0|0|0|0.188762686|4.59511985|-0.077396262|2|0.039673203|-0.14212377|1.21499748|1|1|0.004801929|-0.24946295|-0.106814855|-0.535352745|0.6812785379999999|0.8000360390000001|0.64927069|0.776384028|-0.078709803|-0.092265073|0.3608031339999999|0.021852066|-37.50265703|-43.96130162|10.41179748|122.0597403|0.223615972|61.18801154|-1.291711016|-17.86879446|53.20197882|47.91445451|2132.9321670000004|369.9216992|989.0070768|-8.145716531|0.248298166|5.016799703|9.642697094|4522.989286999999|-293.2457951|22.74314225|0.019394143|-239.8554499|818.753121|9.240677197|0.0|0.0|0.0|1.0|2.79|2.28|0.06|21.0|-6.28|2.19|0.0|0.0|87.68|0.0|2.0|4.0|-6.73|303.32|0.0|1.0|1.0|2.38|-3.52|0.000586|178.0|0.000299|0.0907|0.0|5.2e-07|4.1276|4.1276|-1004.489001|848.58|0.2336|300.38|374.88|-1004.385302|0.02665292|4.2899|6.0|8.2218|8.2218
13_a12|0|0|0.0|0.0|0|0|0.202052156|0.0|-0.0619247109999999|2|0.037948718|-0.21832579|0.0|0|0|0.002279068|-0.362308767|-0.169387652|-0.595629719|0.845823047|0.6809340620000001|0.804066411|0.90006391|-0.058167326|-0.092483398|0.122164874|0.008188151|-28.51381164|-45.33566159|4.01385817|64.74666684|0.09993609|66.2289548|-1.2947675790000002|-13.97756285|48.99243638|32.52766981|1812.788134|441.2142447|664.9830294|-8.408963103|0.117007826|6.06407675|11.36787272|3647.657976|-311.13163480000003|19.42716439|0.0074597119999999|-375.4880089|718.8050825|3.656774794|0.0|0.0|1.0|1.0|2.7|2.64|0.12|18.0|-7.14|2.42|1.0|0.0|84.74|0.0|3.0|3.0|-5.49|276.34|0.0|1.0|1.0|3.22|-4.2|5.520000000000001e-05|0.0152|6.3e-05|0.0174|0.0|7.26e-08|4.5363|3.9329|-876.3370809|867.79|0.6528|273.31|437.91|-876.209109|0.0290811829999999|1.5686|93.0|7.0315|7.0315
12az_a36|1|0|3.465535084|0.0|2|2|-0.196183836|5.351858133|-0.040156368|2|0.040566449|0.078817323|0.0|1|1|0.002872872|0.129156742|-0.176729938|-0.387734368|0.884226781|0.812921349|0.8350231859999999|0.819163613|-0.071762413|-0.10786263|0.411597359|0.034771534|-50.28669997|-75.58351856|24.36575918|60.11023222|0.180836387|8.104966044|-1.941527339|-35.23783652|99.82512582|74.65245915|3039.528467|574.0196415|2455.7577530000003|-16.43719536|0.416134994|8.449849817|15.73229538|6700.839465|-953.3573311|40.17530387|0.034594361|-117.53490990000002|2330.167624|24.24160725|0.0|1.0|1.0|2.0|4.96|0.0|0.21|17.0|-6.79|1.42|1.0|0.0|136.74|0.0|7.0|6.0|-7.13|441.49|0.0|0.0|0.0|1.75|-4.15|7.75e-05|0.0342|7.13e-05|0.0315|0.0|1.6100000000000005e-07|3.8863|3.6095|-1461.962459|1252.18|0.4383|319.03|576.54|-1461.686269|0.02800521|7.821000000000001|58.0|7.2366|7.2366
7l_a46|0|0|0.0|0.256706467|1|1|-0.2644255789999999|5.533389489|0.017668261|2|0.04006734|-0.203375108|0.0|1|1|0.0125870169999999|-0.331246137|-0.087877164|-0.1082221709999999|0.659888413|0.7746144629999999|0.6539666829999999|0.907148114|-0.0565894359999999|-0.06289606|0.253138137|0.011594057|-27.30136533|-30.34397256|5.5935102720000005|8.13531199|0.092851886|51.39110437|-0.880544835|-13.17144326|38.22273917|32.8948756|1920.310099|437.65027010000006|1246.417766|-5.1237682730000005|0.32532919|5.273701985|9.825660656|4046.614178|-204.9507309|15.74158869|0.016330867|-168.5385796|629.6635476|7.878766604|0.0|1.0|1.0|0.0|3.04|2.64|0.28|17.0|-6.29|1.89|0.0|0.0|86.96|0.0|2.0|3.0|-6.22|290.36|0.0|1.0|1.0|2.86|-3.72|0.000668|0.1939999999999999|0.0001889999999999|0.0548|0.0|5.19e-07|4.5464|4.5464|-915.5830363|879.87|0.2024|272.71|414.82|-915.446686|0.025086919|3.9009|1.94|5.7122|5.7122
20_a31|1|1|3.3852303|0.0|0|0|0.0469387759999999|5.733341277|-0.057200812|0|0.03995614|-0.013040402|2.114008068|3|3|-0.001662219|-0.023477148|-0.0852122769999999|-0.594513619|0.788133615|0.8602874540000001|0.7507116140000001|0.7954270659999999|-0.085849869|-0.110195543|0.246878555|0.019334605|-53.79798102|-69.0542431|12.1160662|64.42171513|0.2045729339999999|75.10345696|-1.542737604|-33.71260536|81.35171021|65.91404723|2576.1287230000003|498.4558574|1758.762093|-13.1700345|0.289292958|8.289864307|15.48343758|5678.167489|-605.8215871|29.5712685|0.019624081|-264.0799235|1360.278351|12.29746712|1.0|1.0|1.0|2.0|3.46|2.74|0.26|19.0|-7.65|1.1|1.0|0.0|110.47|1.0|7.0|4.0|-6.39|397.52|1.0|0.0|1.0|3.6|-4.44|1.24e-06|0.000493|3.66e-05|0.0146|0.0|2.23e-08|3.5381|3.5381|-1880.734655|1113.19|0.2011|350.43|560.67|-1880.538664|0.0336943|4.9218|8.0|8.0862|8.0862
9a_a40|0|0|0.0|0.0|0|0|-0.028285975|5.4161004020000005|-0.020455825|0|0.0397333329999999|0.168990628|0.921628874|2|2|0.011966382|0.291102625|0.009844552|-0.449508498|0.624889926|0.690568477|0.61091688|0.937600185|-0.060029933|-0.072887601|0.002467659|0.011033601|-29.02567082|-35.24260989|5.334966331|109.9916614|0.062399815|51.49564873|-1.093314022|-14.03449109|39.45618424|34.36063715|1971.148912|453.3484005|336.39741360000005|-7.51786994|0.131523409|6.749223592000001|13.33684703|3991.317015|-255.607578|17.90285474|0.008714375|-356.33157|608.6970611|4.213574358|1.0|0.0|1.0|0.0|3.26|3.28|0.06|20.0|-6.4|3.57|1.0|0.0|86.7|0.0|2.0|2.0|-4.85|291.37|0.0|1.0|1.0|4.08|-5.08|3.24e-06|0.000944|8.33e-06|0.00243|0.0|4.02e-07|4.7066|3.3192|-1217.9449|847.69|0.4746|263.42|411.01|-1217.825264|0.01109672|5.09|214.0|6.6696|6.6696
12z_a30|0|0|0.0|0.0|2|2|-0.1155022219999999|5.351858133|-0.026703371|2|0.040566449|0.034848862|0.0|1|1|0.005111479|0.05890953|-0.12254489|-0.39205163|0.8397577820000001|0.809127478|0.794193541|0.832920077|-0.071429418|-0.107776943|0.315493739|0.030875938|-49.68145417|-74.96232552|21.47520633|54.40462246|0.167079923|0.0|-1.939984979|-34.55504699|95.20867045|71.1566605|3112.622632|579.3226647000001|2435.831516|-16.464854199999998|0.3691601439999999|8.071510779|15.74641625|7074.004131999999|-938.4966892|37.52507564|0.029109145|-182.00664430000003|2138.929312|20.24634493|1.0|1.0|1.0|1.0|4.86|0.0|0.21|17.0|-6.83|2.2|2.0|0.0|140.26|0.0|7.0|6.0|-6.39|458.54|0.0|0.0|0.0|2.52|-5.0|2.47e-06|0.00113|9.94e-06|0.00456|0.0|1.47e-07|4.8063|3.4438|-1804.785911|1266.9|0.1855|257.96|580.6|-1804.51674|0.02895763|7.2113|44.0|7.3615|7.3615
13d_a6|1|0|3.447870607|0.0|1|1|-0.045686501|5.351858133|-0.0122495089999999|1|0.041728395|0.077158715|0.0|1|1|-0.000899678|0.126028544|-0.106686991|-0.49314765|0.845481322|0.786837131|0.7995080809999999|0.78862121|-0.092581323|-0.110731261|0.19992155|0.030793771|-63.04181168|-75.40072983|20.96853949|156.67194009999997|0.21137879|564.780402|-2.103893962|-42.92734103|88.02705449|84.01035117|2882.382522|536.999346|3075.022992|-18.40596467|0.230567155|9.086171078|15.47559904|6185.117192000001|-975.5161277|35.13035671|0.018542644|-366.9322097|1861.908905|12.62632467|1.0|1.0|1.0|2.0|3.64|3.03|0.16|23.0|-9.4|1.5|2.0|0.0|121.6|0.0|6.0|5.0|-5.88|423.47|0.0|0.0|1.0|3.74|-5.27|1.11e-06|0.000471|5.42e-06|0.00229|0.0|3.96e-10|4.85|3.6298|-1389.374844|1219.11|0.7905|255.64|598.06|-1389.125098|0.02846332|14.0012|0.36|6.4437|6.4437
4o_a46|0|0|0.0|0.160026534|1|1|-0.24479566|5.587248657999999|0.042766097|1|0.043320988|-0.2363624889999999|0.0|1|1|0.010144781|-0.376106593|-0.018058762|-0.096073163|0.626333846|0.7699448320000001|0.6418406720000001|0.950732618|-0.0648126359999999|-0.06570509|0.372146122|0.00972341|-35.54402423|-36.03345669|5.332434441|5.821925821000001|0.049267382|31.19780621|-1.051281434|-19.49276784|42.00638612|40.87645867|2195.436986|521.3931342|1705.3950960000002|-6.587059484|0.248979351|5.527567399|10.25486577|4966.476822|-316.1788552|15.99310518|0.0108913189999999|-275.3254498|767.6690487000001|5.972929428|1.0|1.0|1.0|0.0|3.73|3.12|0.32|17.0|-7.26|2.72|1.0|0.0|103.66|0.0|2.0|3.0|-5.51|342.44|0.0|1.0|1.0|3.92|-4.87|1.23e-05|0.00422|1.34e-05|0.0045899999999999|0.0|5.5e-08|4.3255|4.3255|-1070.428722|1022.29|0.1598|286.64|501.08|-1070.223416|0.02815574|4.8244|162.0|6.7905|6.7905
GW6604_a52|1|0|2.944144148|0.0|0|0|-0.277102285|4.59511985|-0.005328809|2|0.021346801|-0.0778992459999999|0.0|1|1|0.0070554269999999|-0.131886693|0.039867344|-0.201462112|0.709088617|0.693399445|0.689009112|0.87346455|-0.071850787|-0.072069252|0.38374044|0.009021088|-35.51891876|-35.62691523|4.459510077|157.2481263|0.12653545|0.2386028039999999|-1.081038779|-17.55852148|44.37166117|39.97842884|2044.612273|431.7909048|799.8313017999999|-7.13996301|0.26470494|6.2973559020000005|11.6571716|4168.525878|-264.17863140000003|19.64292268|0.01768964|-232.6328342|726.7881391|8.744745933999999|0.0|1.0|1.0|1.0|2.68|1.76|0.0|23.0|-8.03|1.91|0.0|0.0|90.49|0.0|3.0|3.0|-5.95|298.34|0.0|1.0|1.0|3.08|-4.16|0.000135|0.0402|6.929999999999999e-05|0.0207|0.0|9.31e-09|||||||||||107.0|6.9706|6.9706
6f_a40|0|0|0.0|0.0|1|2|0.134099184|6.401917197|-0.156988665|0|0.038309179|-0.122783873|0.737582436|2|2|-0.008368734|-0.233222505|0.048543494|-0.628934821|0.7710013309999999|0.836826225|0.742681934|0.655786513|-0.134203859|-0.130571562|0.363785804|0.015998475|-86.21963207|-83.88605319|10.2782635|207.7174501|0.344213487|40.01876255|-2.350288117|-55.39203581|92.77827871|96.49789556|3021.330686|421.31181889999993|3072.581297|-21.5571287|0.137191276|6.993991456|11.87042702|7328.308886|-970.0707913999998|38.88975659|0.013841059|-466.1748926|1750.039046|8.892225517|1.0|0.0|1.0|2.0|4.05|2.53|0.21|14.0|-3.67|1.1|1.0|3.0|124.54|1.0|5.0|5.0|-6.9|457.55|1.0|0.0|0.0|2.61|-4.64|1.13e-07|5.18e-05|2.3e-05|0.0105|1.0|0.0002109999999999|3.5741|2.57|-2426.924155|1139.55|0.2362|346.89|507.64|-2426.725129|0.04845403|8.7269|42.0|7.3768|7.3768
16h_a32|1|1|3.340888605|0.0|0|0|0.217139852|5.733341277|-0.098975084|0|0.039958333|-0.069213021|2.075726759|3|3|-0.002310082|-0.1234671109999999|-0.123297852|-0.71364354|0.804503712|0.832040698|0.7619492790000001|0.7991915079999999|-0.081151869|-0.121464999|0.44308098|0.02096013|-51.56009529|-77.17316899|13.31708433|70.02855767|0.200808492|35.90298920000001|-1.821974989|-32.75886858|90.15529448|64.87717961|2709.44587|507.7688359|3282.554439|-15.6485794|0.2640948939999999|6.710057805|12.42028916|6151.056721|-735.4832318|33.46862873|0.020432929|-299.7661014|1573.02555|12.98212548|1.0|1.0|1.0|2.0|3.61|3.45|0.26|19.0|-7.0|1.12|2.0|0.0|111.95|1.0|7.0|5.0|-6.22|413.52|1.0|0.0|1.0|3.74|-4.75|3.28e-07|0.000136|1.7800000000000002e-05|0.0073599999999999|0.0|9.89e-08|3.6182|3.6182|-1955.970762|1130.4|0.2914|342.67|556.05|-1955.772465|0.02818755|4.2275|9.0|8.0655|8.0655
24_a20|0|0|0.0|0.0|0|0|-0.217098257|4.727387819|0.029711934|2|0.03625|0.087887688|2.041494094|1|1|0.008780074|0.1468474119999999|-0.036258691|-0.188335708|0.616352201|0.74131936|0.607038752|0.952027295|-0.061437722|-0.067869875|0.531656762|0.012814211|-38.76683848|-42.82548904|8.085691548|12.83518119|0.047972705|406.1522673|-1.357397496|-24.46164548|51.30386873|46.85253003|2736.601949|600.7235847000001|1961.887639|-10.80905198|0.228967757|6.852820269|12.63879297|6109.1040920000005|-540.4525990000001|22.21722343|0.013436544|-342.0394805|1110.861171|8.478379683|1.0|1.0|1.0|0.0|3.4|3.21|0.08|27.0|-9.32|1.86|2.0|0.0|119.42|0.0|4.0|5.0|-6.26|402.45|0.0|0.0|1.0|3.63|-4.93|1.29e-05|0.00519|1.17e-05|0.00469|0.0|4.82e-10|5.3396|3.5876|-1291.867578|1169.35|0.2495|232.2|551.25|-1291.647083|0.02922392|4.3906|318.0|6.4976|6.4976
