molecula|NaaNH|n9FaRing|SaaNH|SssssC|NaasN|SRW09|nAHRing|nARing|BCUTs-1|SaasN|MATS2c|AATSC1s|n6HRing|JGI4|ATSC1c|AATSC1are|MATS8i|AATSC8d|n5aRing|n5aHRing|AATSC1pe|AATSC7i|AATSC1i|MATS1c|n6aHRing|BIC2|MATS8s|SIC2|GATS1pe|nFaHRing|RASA|FNSA5|FNSA4|WNSA5|FNSA1|FNSA2|DPSA3|GeomPetitjeanIndex|GRAVp|TASA|MOMI-Z|FPSA1|GeomDiameter|GRAV|PPSA1|DPSA4|FPSA5|DPSA1|DPSA2|PPSA5|CYP2D6 inhibitor|P-gp substrate|CYP3A4 inhibitor|Synthetic Accessibility|Log Po/w iLOGP|Fraction Csp3|Log S (SILICOS-IT)|Log Po/w WLOGP|TPSA_y|Leadlikeness|Brenk|Num. of Rotatable bonds|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|Molecular Mass|Egan filter|BBB|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (ESOL)] (mol/l)|Log Po/w XLOGP3|PAINS|Solubility [Log S (SILICOS-IT)] (mg/ml)|Absorption Energy (max. Transition) (eV)|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Approximated area|Contribution (HOMO-LUMO transition)|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|IC50|pIC50|pIC50
34_a47|0|1|0.0|0.0|1|6.842683282|0|0|1.40499556|1.883479676|-0.210257395|-0.064842466|3|0.03522792|-0.191253079|0.003530307|-0.043634386|0.078153957|1|1|0.0047106|-0.208989427|-0.317014709|-0.2829549719999999|3|0.833786184|0.046668352|0.89234354|0.609110565|1|0.8260556609999999|-0.090141168|-0.029348287|-27.64315244|0.653993216|-1.261976347|45.23285281|0.45489212|2371.236125|457.4477611|918.6458674|0.346006784|12.96364153|5105.274301|191.6093987|24.85087647|0.023023142|-170.55473480000003|1068.587688|12.74960652|1.0|1.0|1.0|3.19|3.0|0.16|-7.47|4.52|68.52|0.0|0.0|4.0|26.0|5.0|-6.66|348.38|0.0|1.0|0.000267|0.000125|2.49|0.0|1.17e-05|4.2077|3.8892|-1162.4815230000002|0.2309|294.66|436.88|0.69314|0.1718|-0.16086|4.4605|-0.21536|0.03084502|2.0|8.7|8.7
17b_a50|0|1|0.0|0.0|2|7.934155233999999|1|1|1.348984601|4.35392516|-0.145258626|0.013050204|1|0.032052154|-0.144000296|0.012409091|-0.152660972|-0.15040528|2|2|0.012686493|0.05636897|-0.357011777|-0.237489143|1|0.7621727979999999|-0.1585336269999999|0.799772151|0.748900413|1|0.931849183|-0.07555585|-0.02681014|-36.59177249|0.803386523|-1.662228695|42.23167946|0.4835366239999999|2765.537065|648.4900322000001|1948.148592|0.1966134769999999|16.11918162|6059.076348|136.82673369999998|23.22374317|0.010169967|-422.2639022|1439.872076|7.077456382|1.0|1.0|1.0|4.17|3.57|0.35|-7.54|4.92|51.77|3.0|0.0|8.0|32.0|4.0|-6.09|426.56|0.0|1.0|1.7899999999999998e-05|1.22e-05|3.96|0.0|1.22e-05|4.2447|4.0418|-1337.1910779999998|0.1817|292.09|647.75|0.66195|0.1758|-0.16699|6.3333|-0.19879|0.02640483|122.0|6.9136|6.9136
22_a47|0|1|0.0|0.0|1|6.86171134|0|0|1.408617385|1.202720059|0.048272293|-0.150248628|2|0.043695652|-0.507802654|-0.006808306|-0.075111395|0.002716049|1|1|-0.004332497|-0.077468004|-0.277479519|-0.538310301|2|0.831122912|-0.077787113|0.890264057|0.591185263|1|0.698649132|-0.089280419|-0.031744149|-31.08378631|0.6096864479999999|-1.42848671|60.71546178|0.4614909829999999|2692.510471|412.2379505|1494.441201|0.390313552|12.91589555|6107.923371|230.3045281|30.72175314|0.031534452|-129.440987|1382.478891|18.60690504|1.0|1.0|1.0|3.31|3.16|0.1|-7.69|4.85|84.73|1.0|0.0|5.0|29.0|6.0|-6.58|394.38|0.0|0.0|3.6e-05|4.16e-05|3.0|0.0|8.11e-06|4.7954|4017.0|-1375.05033|0.3367|258.55|466.95|0.68312|0.0799|-0.16704|4.2485|-0.22828|0.02840507|1.0|9.0|9.0
11a_a5|1|0|2.9781886010000003|0.0|0|6.605297921|0|1|1.212363224|0.0|-0.165418719|0.052217882|2|0.021060606|-0.185262487|0.007993132|-0.1301505359999999|-0.02394636|1|1|0.007955512|-0.081506|0.006120569|-0.254944026|2|0.73344478|-0.037220974|0.773417838|0.7410766209999999|0|0.89343434|-0.071517578|-0.026223112|-36.51058972|0.740865275|-1.573386716|54.60662289|0.466436596|2727.027899|638.3599998999999|1170.247903|0.259134725|18.25640338|5756.783268|185.1520983|25.28995251|0.014482324|-344.1971057|1517.39715|10.34763929|1.0|1.0|1.0|3.53|3.68|0.3|-9.93|6.55|63.69|2.0|0.0|7.0|32.0|4.0|-4.54|424.54|1.0|0.0|5.63e-08|3.95e-07|6.13|0.0|5.019999999999999e-08|4.4033|4.0938|-1339.8362619999998|0.5473|281.57|578.8|0.65363|0.1838|-0.16735|2.8611|-0.20429|0.03340977|81.0|7.0915|7.0915
14b_a25|0|0|0.0|0.0|1|6.842683282|0|0|1.420015222|1.616664856|-0.091382738|-0.0166120069999999|2|0.038137255|-0.273813082|0.004725325|-0.012989126|0.0009956189999999|1|1|0.004892038|0.0028569959999999|-0.074541111|-0.3691494039999999|2|0.7723870909999999|-0.085205646|0.8333962429999999|0.632638761|1|0.859628015|-0.084160084|-0.032728922|-40.37825712|0.772789587|-1.767361771|63.83568179|0.490638154|3038.600508|595.4307570000001|2118.281186|0.227210413|17.06102567|6760.594953|157.3797801|29.33534086|0.015746299|-377.9013888|1584.108407|10.90684621|1.0|1.0|1.0|3.51|3.21|0.07|-9.65|4.79|96.49|2.0|0.0|6.0|34.0|5.0|-6.26|444.49|0.0|0.0|2.49e-06|5.86e-06|3.88|0.0|9.93e-08|5.4239|4069.0|-1444.544749|0.3614|228.59|603.27|0.64983|0.0006|-0.16309|2.7037|-0.22149|0.03876374|22.0|7.6576|7.6576
12d_a31|1|0|3.441384322|0.0|0|7.765993078999999|1|1|0.61013528|0.0|0.039097757|-0.043220149|0|0.0359583329999999|-0.697102094|-0.002456634|-0.085780934|-0.032270224|2|2|0.000127275|-0.067477864|-0.214049412|-0.550805937|0|0.8343242820000001|-0.00658148|0.873955169|0.771222772|0|0.7054497479999999|-0.11498416|-0.032542687|-57.85220856|0.6383648510000001|-1.724762406|87.64629597|0.389382761|2653.867767|500.3881827|2434.226776|0.361635149|15.46841054|5753.290126|256.5143096|36.15974873|0.02571268|-196.2893506|1916.466682|18.23846616|1.0|1.0|1.0|3.76|3.9|0.38|-7.63|4.09|117.37|2.0|0.0|9.0|29.0|5.0|-6.36|412.51|0.0|0.0|2.48e-06|4.06e-05|3.46|0.0|9.69e-06|3.8477|3.8477|-1657.471849|0.2566|322.23|626.33|0.7006600000000001|0.2566|-0.15968|2.4186|-0.19096|0.04338158|0.51|6.2924|6.2924
47a_a18|0|0|0.0|0.0|0|7.03438793|1|1|0.403918489|0.0|0.018016478|-0.18843247|0|0.033641026|-0.464122017|-0.005483379|-0.025401815|0.052572636|0|0|-0.000633273|0.066507683|-0.358939392|-0.369841706|0|0.766261502|-0.008965701|0.7991211029999999|0.792293789|0|0.778790861|-0.099310031|-0.036234741|-66.76209701|0.7936193709999999|-2.681370849|79.51543089|0.483193636|3612.105567|638.5417107999999|2250.179086|0.2063806289999999|19.74153879|8405.670404|169.2144153|37.435301|0.014835962|-481.4854016|2770.212274|12.16421601|1.0|1.0|1.0|4.97|0.0|0.28|-8.27|3.35|123.06|3.0|1.0|12.0|39.0|5.0|-6.49|547.67|0.0|0.0|1.8100000000000002e-07|2.62e-06|4.44|0.0|2.95e-06|3.1947|3.1947|-2098.807018|0.6094|388.09|813.01|0.69508|0.6094|-131.0|2.6271|-0.18291|0.0339441|1.0|9.0|9.0
12_a15|0|0|0.0|0.0|0|0.0|0|0|1.435689014|0.0|-0.071096525|-0.0455566929999999|2|0.034285714|-0.370766171|0.001740635|-0.106061273|-0.01062828|0|0|0.0034254209999999|-0.054575504|-0.184255041|-0.380490701|2|0.723852961|0.049877871|0.769289315|0.7933685340000001|0|0.89637291|-0.094209248|-0.031995594|-38.40979933|0.746489397|-1.695766456|48.59303169|0.476419838|2613.57759|572.3516967|2661.728915|0.253510603|10.40571107|5897.820841|161.8714956|27.36785616|0.016453962|-314.7766363|1450.496376|10.50617745|1.0|1.0|1.0|3.56|3.73|0.12|-9.82|6.3|56.27|2.0|0.0|6.0|30.0|4.0|-4.97|397.47|1.0|0.0|5.99e-07|1.47e-06|5.29|0.0|5.99e-08|4.4819|3.8538|-1281.087109|0.1374|276.63|585.26|0.70444|0.0093|-0.15858|4.3338|-0.19054|0.02694613|4.0|8.3979|8.3979
17g_a50|0|1|0.0|0.0|2|7.934155233999999|2|2|1.320916184|4.377239517|-0.185924266|0.052557574|2|0.029160757|-0.13328325|0.012079|-0.022378911|-0.1155555559999999|2|2|0.01245647|-0.090386911|-0.323333765|-0.213708251|1|0.738521694|-0.10642733|0.7787714459999999|0.7276268779999999|1|0.920663175|-0.0706879109999999|-0.025918901|-31.48270383|0.749948388|-1.555134042|41.85775712|0.467997084|2821.3922|614.4183967|1975.996014|0.250051612|15.28352231|6102.424958|166.8756987|23.06474408|0.013645282|-333.6136209|1383.884645|9.106383854|1.0|1.0|1.0|4.04|3.66|0.35|-6.96|4.37|51.77|2.0|0.0|6.0|32.0|4.0|-6.28|424.54|0.0|1.0|3.4899999999999995e-05|1.39e-05|3.68|0.0|4.6500000000000005e-05|4.0458|4.0458|-1335.976491|0.1795|306.45|559.45|0.6623600000000001|0.1795|-0.16699|7.0584|-0.19929|0.02957267|246.0|6.6091|6.6091
7b_a8|1|0|3.213855584|0.0|1|7.535296702|1|1|1.395658671|1.4628217119999998|-0.119760914|-0.038810124|1|0.040873016|-0.4829936279999999|0.002074537|-0.052309137|-0.0254956129999999|1|1|0.003191529|-0.039357491|-0.035044152|-0.415894017|1|0.7812177770000001|0.048462902|0.8453887859999999|0.677544268|0|0.7223476129999999|-0.1000685009999999|-0.041332642|-35.90168309|0.753935657|-1.901301524|80.62622045|0.4787988|2776.185773|432.6681725|1780.952171|0.246064343|14.76972982|6185.0105140000005|147.3863936|32.83731114|0.022982731|-304.2022276|1510.516312|13.76608164|0.0|1.0|1.0|3.49|3.37|0.09|-7.65|3.8|92.93|2.0|0.0|3.0|30.0|5.0|-6.15|396.4|0.0|0.0|5.64e-06|1.14e-05|3.61|0.0|8.94e-06|4.5945|3.26|-1330.622441|0.2517|269.85|506.21|0.7025100000000001|139.0|-0.13639|9.9463|-0.20472|0.0273745|13.53|4.8687|4.8687
4l_a46|0|0|0.0|0.171853072|1|7.825245291|1|1|1.134637095|2.155247543|-0.058870177|-0.075241716|1|0.049498645|-0.255755434|0.0066560469999999|-0.060895366|-0.161358058|1|1|0.006162668|-0.1012114369999999|0.010799648|-0.3888343979999999|1|0.726535412|-0.001318857|0.762625193|0.7936534740000001|0|0.892158627|-0.085194597|-0.030068681|-27.26452605|0.883450801|-1.533502748|55.17245545|0.409308207|2165.620022|504.7020036|2087.583804|0.116549199|9.833034117|4865.794981|65.93290984|19.25417715|0.006130523|-433.8429998|981.9630347|3.468091068|1.0|1.0|1.0|3.92|3.19|0.36|-7.0|5.02|50.94|1.0|0.0|3.0|26.0|3.0|-5.23|347.45|0.0|1.0|5.25e-06|7.78e-06|4.49|0.0|3.47e-05|5.4011|4.4542|-1092.745692|0.2504|229.55|526.77|0.68584|0.1523|-0.18567|2.6588|-0.20351|0.03506136|98.0|7.0088|7.0088
12h_a30|0|0|0.0|0.0|0|7.412764017000001|2|2|0.604984682|0.0|0.046965756|-0.06631353|2|0.043848238|-0.391119352|0.001139238|0.001698966|-0.072247675|1|1|0.002064369|-0.166613751|-0.120380857|-0.4708582289999999|1|0.831176513|0.008644634|0.888213143|0.64876559|0|0.763568404|-0.09907575|-0.038417127|-40.10503079|0.7979748729999999|-1.882439244|63.95204629|0.468446216|2848.98238|485.8069155|2268.811589|0.202025127|15.1759206|6252.192213|128.5349203|30.63031164|0.015886049|-379.1625034|1500.88527|10.10721793|0.0|1.0|0.0|4.63|0.0|0.14|-6.9|3.18|81.65|2.0|0.0|5.0|30.0|5.0|-6.02|416.47|0.0|0.0|4.12e-06|9.71e-06|3.97|0.0|5.260000000000001e-05|5.0289|3.5101|-1675.011389|0.1878|246.54|518.06|0.68543|155.0|-0.14889|2.9684|-0.2023599999999999|0.03372393|9.0|8065.0|8065.0
12as_a36|1|0|3.447017327|0.0|0|7.412764017000001|2|2|1.297043209|0.0|-0.051208473|-0.073735973|2|0.041728395|-0.452697599|0.000584134|-0.114290948|-0.025398105|1|1|0.0018565629999999|0.162571317|-0.166354116|-0.4358775279999999|1|0.817372883|-0.0389138329999999|0.869455765|0.770400825|0|0.77043791|-0.109492809|-0.037824788|-49.71556877|0.768125394|-2.080363362|68.71652969|0.454761514|2904.092809|519.1478419|2365.632846|0.231874606|16.08155469|6224.698969|156.2451686|33.18163581|0.017444469|-361.3444194|1824.98997|11.75468972|0.0|1.0|0.0|4.86|0.0|0.17|-6.89|2.09|86.27|1.0|0.0|6.0|32.0|5.0|-7.21|423.47|0.0|0.0|0.000154|0.000112|2.36|0.0|5.4600000000000006e-05|4.5202|3851.0|-1385.601917|0.5902|274.29|568.52|0.68211|0.2402|-0.1563|4.8580000000000005|-0.21419|0.03674596|59.0|7.2291|7.2291
7f_a8|1|0|2.961566988|0.0|1|7.05012252|0|0|1.394802504|1.2793830309999998|-0.139912829|-0.073219554|0|0.044814815|-0.234880498|0.00112124|-0.087673259|0.0260356679999999|1|1|0.00084936|0.09329746|0.141285105|-0.381574707|0|0.7051689170000001|-0.048917705|0.7677336090000001|0.507325475|0|0.770229267|-0.08790841|-0.040738044|-28.45850692|0.880922225|-1.670259798|60.14140162|0.4513917389999999|2534.956113|438.23883319999993|1854.738581|0.119077775|14.04331892|5662.145174|67.75191165|26.31197491|0.010262531|-433.4681077|1078.790971|5.839092213|0.0|0.0|0.0|3.14|3.23|0.0|-8.46|5.49|61.58|2.0|0.0|3.0|28.0|4.0|-5.27|373.35|0.0|0.0|2.09e-06|3.16e-06|4.66|0.0|1.31e-06|3.8187|3.4810000000000003|-1285.196168|0.3536|324.68|495.55|0.6987399999999999|0.1502|-0.14506|8.7098|-0.21998|0.02809022|35.65|4.4479|4.4479
12b_a30|0|0|0.0|0.0|0|7.412764017000001|2|2|0.604984682|0.0|0.047132642|-0.06631353|2|0.042804233|-0.3897233479999999|0.001139238|-0.037209579|-0.072247675|1|1|0.002064369|-0.165287712|-0.120380857|-0.468842459|1|0.824373792|-0.009146339|0.880943609|0.64876559|0|0.764737577|-0.09915679|-0.038448551|-39.98560202|0.798520682|-1.883979001|64.06324295|0.4676268939999999|2849.095245|485.6272203|2347.979099|0.201479318|13.88809428|6275.380072|127.9443353|30.57626261|0.01584525|-379.1359902|1498.236868|10.06212472|0.0|1.0|0.0|4.63|0.0|0.14|-6.9|3.18|81.65|2.0|0.0|5.0|30.0|5.0|-6.02|416.47|0.0|0.0|4.12e-06|9.71e-06|3.97|0.0|5.260000000000001e-05|5.0567|3.5207|-1675.0107779999998|0.2079|245.19|516.78|0.68496|0.1525|-0.1493799999999999|3.7327|-0.20289|0.03351603|7.0|8.1543|8.1543
13_a10|0|0|0.0|0.0|1|7.535296702|1|1|1.343837907|2.091672336|-0.059862024|-0.055497169|2|0.038726287|-0.259721373|0.00384732|-0.002128014|-0.001592366|1|1|0.003791547|-0.154121136|-0.02811323|-0.345108701|2|0.78472614|0.00746881|0.84680169|0.736686715|1|0.818027691|-0.082327045|-0.030119651|-21.04167667|0.7144943490000001|-1.234905671|54.05778885|0.449563457|2261.82488|413.5584641|1630.880014|0.285505651|9.209972585|4941.066161|144.338975|21.31179541|0.018979132|-216.8776303|873.7836118999999|9.595006108|1.0|1.0|1.0|3.02|2.58|0.15|-6.6|3.81|63.83|0.0|0.0|2.0|25.0|4.0|-6.34|328.37|0.0|1.0|0.000176|7.87e-05|2.76|0.0|8.170000000000001e-05|5.8308|3.8419|-1065.874094|0.3905|212.63|376.77|0.68386|0.1514|-0.15937|3.6904|-0.20959|0.0346535|0.16|6.7959|6.7959
14s_a23|0|1|0.0|0.0|2|7.423568444|0|0|1.197958333|3.336763335|0.020458621|-0.022580082|2|0.045277778|-0.298573309|0.010682694|-0.044305947|-0.064006338|2|2|0.009263715|0.0909774219999999|-0.13187015|-0.457212212|2|0.7837821840000001|0.096014944|0.846632079|0.659570836|1|0.92763624|-0.080500435|-0.034255504|-33.12848261|0.7748161659999999|-1.610008704|48.11843993|0.470919749|2954.0751370000003|595.0854952000001|2316.634024|0.2251838339999999|14.26730044|6938.271179|144.457092|28.36177131|0.017330177|-352.5931977|1333.003252|11.11743642|0.0|0.0|1.0|3.45|3.66|0.05|-7.99|4.67|105.02|2.0|1.0|5.0|31.0|4.0|-6.03|445.93|0.0|0.0|7.49e-07|2.83e-06|4.21|0.0|4.55e-06|3.6828|3.6828|-2089.521231|0.3669|336.66|528.82|0.60323|0.3669|-0.1515|4.7032|-0.22933|0.02112956|3.0|8.5482|8.5482
13b_a5|1|0|2.948625157|0.0|0|7.153833802|1|1|1.338814635|0.0|-0.142746146|0.011339656|2|0.02468599|-0.251535058|0.0064510459999999|-0.104404004|-0.017963913|1|1|0.0066003869999999|-0.010368468|-0.091464693|-0.357011244|2|0.765309977|0.03431921|0.8184221559999999|0.653356347|0|0.831557236|-0.074710354|-0.02636836|-31.23446039|0.654076389|-1.344786367|53.91565742|0.455921715|2661.597781|537.6736515|1177.571784|0.345923611|15.48959317|5678.380299|223.6695238|26.06641209|0.021552174|-199.2474147|1329.387016|13.93534415|1.0|1.0|1.0|2.97|2.64|0.17|-8.36|4.06|74.77|1.0|0.0|5.0|30.0|4.0|-6.58|395.46|0.0|1.0|5.69e-05|3.75e-05|3.01|0.0|1.72e-06|4.6733|4.1793|-1276.066049|0.5528|265.31|503.93|0.57482|0.3064|-0.17274|3.5881|-0.22451|0.035153|0.11|6.9586|6.9586
47c_a18|0|0|0.0|0.0|0|7.03438793|1|1|1.251176227|0.0|0.02368001|-0.048726885|0|0.032688172|-0.537230966|0.0007979619999999|-0.058748345|0.028947131|0|0|0.002674691|0.071793992|-0.320309303|-0.455055055|0|0.758269842|-0.027873485|0.7912974190000001|0.7601847759999999|0|0.8128616409999999|-0.094000037|-0.0321917939999999|-60.75445536|0.7489981509999999|-2.350000928|70.29678191|0.489290189|3228.879782|653.4941186000001|2027.892739|0.251001849|18.73268473|7527.530240999999|201.7910841|34.55329606|0.016406766|-400.3604527|2522.390613|13.19009806|1.0|1.0|1.0|4.61|0.0|0.3|-9.18|2.87|97.76|3.0|2.0|12.0|38.0|4.0|-6.61|513.63|0.0|0.0|1.84e-06|8.12e-06|3.98|1.0|3.42e-07|3.1096|3.1096|-1664.753129|0.5869|398.71|790.07|0.6983199999999999|0.5869|-0.12841|3.3075|-0.17331|0.03115159|3.0|8.5229|8.5229
1_a3|0|0|0.0|0.0|0|6.823286122000001|1|1|0.6195934120000001|0.0|0.079857077|-0.073036903|2|0.034166667|-0.248199745|-0.006610844|0.038572075|0.032569462|0|0|-0.005006707|-0.007705076|0.08803837|-0.486774367|2|0.7905285390000001|-0.126299711|0.8457792829999999|0.943582278|1|0.7762512779999999|-0.0925710269999999|-0.034105115|-19.55367089|0.7920857179999999|-1.295994381|49.13501083|0.4490711529999999|2012.9704|356.76228530000003|1162.737831|0.207914282|9.046658216|4510.611026|95.55665364|19.78900457|0.014174378|-268.4830832|751.9821735|6.514493077999999|1.0|1.0|1.0|3.83|0.0|0.18|-5.77|1.85|77.1|0.0|0.0|2.0|22.0|4.0|-6.87|306.38|0.0|0.0|0.0008529999999999|0.000503|1.83|0.0|0.000518|5.8805|3.8645|-1273.316428|0.1775|210.84|316.61|0.68912|0.0096|-0.1658599999999999|2.2332|-0.21886|0.02599563|724.0|6.1403|6.1403
12ao_a36|1|0|3.477902101|0.0|0|7.412764017000001|2|2|1.297043885|0.0|-0.058597382|-0.065314765|2|0.042739018|-0.410729809|0.002782748|-0.113963585|-0.033032344|1|1|0.003724542|0.1523047569999999|-0.1619981409999999|-0.435820128|1|0.82626942|0.040831815|0.8800240009999999|0.856135378|0|0.832582759|-0.1019516769999999|-0.03775988|-44.63177966|0.7820981779999999|-2.039033535|63.28698809|0.462968912|2794.663089|550.8740683|2298.760179|0.217901822|16.33039817|5943.227395|144.1736112|31.9443643|0.016708791|-373.2975961|1724.9956719999998|11.05528527|0.0|1.0|0.0|4.87|0.0|0.12|-7.01|2.42|69.2|1.0|0.0|6.0|31.0|4.0|-6.34|407.47|0.0|1.0|2.6e-05|2.82e-05|3.45|0.0|3.94e-05|4.6597|3.4743|-1310.361099|0.6249|266.08|548.59|0.7045|0.0033|-0.14207|5.4691|-0.19662|0.03244719|0.03|7.5229|7.5229
4S4k_a46|0|0|0.0|0.173180233|1|7.825245291|1|1|1.134637098|2.145043462|-0.050636784|-0.088084767|1|0.0510113959999999|-0.252970193|0.006550513|-0.1149361969999999|-0.1032662209999999|1|1|0.006050983|-0.158788415|0.012963356|-0.3860697829999999|1|0.7477594870000001|-0.003017362|0.787615341|0.784722915|0|0.891734458|-0.0860536609999999|-0.030477338|-24.18078772|0.8679099640000001|-1.46291223|51.59865384|0.461984953|2105.538282|472.7005375|1729.18312|0.132090036|10.26616763|4719.2906570000005|70.01975807|18.61456563|0.007182108|-390.0516264|893.4991504000001|3.807172093|1.0|1.0|1.0|3.8|3.03|0.33|-6.61|4.77|50.94|1.0|0.0|2.0|25.0|3.0|-5.46|333.43|0.0|1.0|1.5e-05|1.4800000000000002e-05|4.05|0.0|8.28e-05|5.2854|4.0774|-1053.441953|0.2623|234.58|487.43|0.67893|0.0654|-0.17396|2.2655|-0.1947|0.02628818|197.0|6.7055|6.7055
23_a10|0|0|0.0|0.0|1|7.535296702|1|1|1.34383709|2.140123457|-0.12979844|0.012558932|2|0.036666667|-0.17741132|0.010305237|-0.000458688|-0.0253481679999999|1|1|0.010662507|-0.0502296329999999|-0.207994181|-0.233801237|2|0.754150918|-0.149057824|0.800727358|0.706648116|1|0.915208645|-0.072395864|-0.02685653|-36.32074126|0.7611996520000001|-1.6651048819999998|41.98112956|0.485561757|3103.831885|648.2471057|1945.384475|0.238800348|17.02048484|7034.375112000001|169.14354509999998|24.9903188|0.013394095|-370.018179|1549.399766|9.487107794|1.0|1.0|1.0|3.8|4.13|0.21|-9.84|5.81|56.07|2.0|0.0|6.0|35.0|5.0|-5.93|461.56|0.0|0.0|4.19e-06|2e-06|4.48|0.0|6.66e-08|3.8034|3.8034|-1470.1960279999998|0.2089|325.98|606.18|0.67647|0.2089|-0.15858|3.8115|-0.21158|0.02986448|0.75|6.1249|6.1249
8d_a12|1|1|2.976279182|0.0|0|6.580639137|1|1|1.283835213|0.0|0.057525383|-0.048642535|2|0.038347953|-0.376778003|0.000925796|-0.065870394|-0.046326855|1|1|0.001575111|0.0479437859999999|0.016135176|-0.484923957|1|0.751098108|-0.091036025|0.8078610759999999|0.8405406040000001|1|0.858710112|-0.103548595|-0.039118358|-32.00762818|0.8338637040000001|-1.760326118|49.58366734|0.465113852|2466.513191|477.4206699|1288.818257|0.166136296|12.96695233|5255.11762|92.36749461|26.08195789|0.012525773|-371.2392138|1173.6881050000002|6.964006932|1.0|1.0|1.0|4.06|2.23|0.1|-8.37|2.67|65.96|2.0|0.0|3.0|27.0|4.0|-5.96|352.39|0.0|1.0|2.64e-05|2.43e-05|3.51|0.0|1.49e-06|4.2383|3.7397|-1138.296407|0.2871|292.53|433.32|0.4997399999999999|0.0853|-0.15306|2.1281|-0.20794|0.04004678|25.0|7.6021|7.6021
14d_a23|0|1|0.0|0.0|2|7.423568444|0|0|1.197963465|3.405551724|0.058368697|-0.026530366|2|0.043538647|-0.288522152|0.01269616|-0.019307114|-0.054430189|2|2|0.01180744|0.059486662|-0.136106024|-0.4483522929999999|2|0.772008792|0.006563565|0.829764975|0.6906097959999999|1|0.921694462|-0.078282292|-0.032878563|-33.99063559|0.790346608|-1.6439281280000002|47.66288948|0.454495683|2878.955374|607.3441532|2261.37838|0.209653392|14.358677900000002|6459.554383|138.1496441|27.41215037|0.015037275|-382.6437544|1370.607518|9.908707432|0.0|1.0|1.0|3.52|3.62|0.09|-7.78|4.33|105.02|2.0|1.0|5.0|31.0|4.0|-6.1|425.51|0.0|0.0|1.43e-06|5.61e-06|3.94|0.0|7.03e-06|3688.0|8.1555|-1669.24571|0.3807|336.18|554.84|8.1555|336.18|-0.14894|5.6156|-0.22152|0.02083626|4.0|8.4001|8.4001
12l_a30|0|0|0.0|-4.712037416|0|7.412764017000001|2|2|0.60498366|0.0|0.157020295|-0.274237737|2|0.044036281|-0.876151158|-0.00695299|0.154540315|-0.02588969|1|1|-0.004395528|-0.300262845|-0.226973911|-0.640870513|1|0.830875659|-0.045411075|0.883029843|0.593245722|0|0.834279405|-0.109810463|-0.045581702|-53.74781658|0.8218150790000001|-2.415830189|74.10578426|0.462727396|3306.001879|583.6736326|2394.793539|0.178184921|17.23248653|7576.362669|124.6606826|38.8038646|0.016896687|-450.2927313999999|2056.604824|11.82116027|0.0|1.0|0.0|4.72|0.0|0.17|-7.18|4.78|90.88|2.0|0.0|7.0|34.0|8.0|-5.66|482.48|0.0|0.0|1.99e-07|1.2e-06|5.05|0.0|3.19e-05|5.0454|3.5245|-1988.033039|0.2294|245.74|574.72|0.68488|0.1574|-0.14944|2.5031|-0.20397|0.03406276|61.0|7.2154|7.2154
7_a3|0|0|0.0|0.0|0|6.823286122000001|0|0|0.60501656|0.0|0.198126776|-0.106234254|2|0.03757716|-0.327648836|-0.007540435|0.054347129|0.030246987|1|1|-0.006696449|-0.084462575|0.036673175|-0.592753801|2|0.790667152|-0.224253635|0.8632654590000001|0.773152968|1|0.782294598|-0.096448591|-0.036877402|-23.61864737|0.7992146109999999|-1.253831681|55.98630667|0.3987206729999999|2196.07224|387.1238241|1952.029549|0.2007853889999999|8.644978051|5055.700186|99.36002106|22.83370969|0.0149999089999999|-296.13678660000005|776.3461295|7.422807617|1.0|1.0|1.0|3.02|2.61|0.0|-7.48|4.66|92.93|1.0|0.0|2.0|23.0|3.0|-5.68|338.81|0.0|0.0|3.67e-06|1.34e-05|3.79|0.0|1.11e-05|5.8849|3.4435|-1731.7341420000002|0.1926|210.68|362.61|0.69224|0.1262|-0.14816|3.1299|-0.21219|0.03103579|1023.0|5.9901|5.9901
47i_a18|0|0|0.0|0.0|0|7.03438793|1|1|1.251177255|0.0|0.053794607|-0.066917145|0|0.037484277|-0.440488042|-0.000919158|0.073977454|-0.040514277|0|0|0.000427479|-0.057689282|-0.162274487|-0.499939719|0|0.744472118|-0.064085904|0.7842882870000001|0.727767462|0|0.8030751740000001|-0.089609068|-0.035256027|-43.46880696|0.8608685909999999|-2.150617629|61.13143233|0.487446923|2795.907966|559.3312455|1333.332089|0.139131409|18.67881257|6353.6617320000005|96.90318745|28.52393145|0.009393984|-502.6804099|1739.959818|6.542785417999999|1.0|1.0|1.0|4.05|0.0|0.22|-8.98|2.8|85.29|3.0|1.0|8.0|33.0|3.0|-6.36|440.54|0.0|0.0|6.58e-06|1.67e-05|3.7|0.0|4.6e-07|3.2321|3.2321|-1416.260696|0.5085|383.61|664.78|0.69175|0.5085|-0.13237|2.7749|-0.18299|0.02671774|19.0|7.7212|7.7212
