molecula|SddssS|NaaNH|n9FaHRing|n9FaRing|SaaNH|SRW09|nAHRing|nARing|BCUTs-1|SaasN|AATSC1c|SRW07|n6HRing|JGI4|MATS7i|SaaaC|ATSC1c|BCUTi-1|n5aRing|AATSC1pe|AATSC7i|MATS1i|n6aHRing|MATS8s|nFaHRing|FNSA5|PNSA3|PNSA5|RPSA|TPSA_x|FNSA4|WPSA3|RPCS|FNSA1|WNSA3|DPSA3|GeomPetitjeanIndex|TASA|PNSA2|WNSA4|FPSA1|GeomDiameter|GeomShapeIndex|GRAV|WNSA2|FPSA5|DPSA1|PPSA5|CYP2C19 inhibitor|CYP2C9 inhibitor|P-gp substrate|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Log Po/w iLOGP|Fraction Csp3|Log Po/w Silicos-IT Log P|TPSA_y|Brenk|Molar refractivity|Veber filter|Class [Log S (SILICOS-IT)]|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|Molecular Mass|Egan filter|Consensus Log P|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (ESOL)] (mol/l)|Log Po/w XLOGP3|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Area (grid)|Wavelength (max. Transition) (nm)|Approximated area|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Oscillator Force (HOMO-LUMO transition)|E solv. Water  (Hartree)|IC50|pIC50|pIC50
9i_a40|0.0|0|0|0|0.0|7.515889085|0|0|0.604992808|1.841293462|-0.0071562119999999|5.4161004020000005|0|0.045555556|0.187127708|0.891973262|-0.279092262|10.31197226|2|0.004019925|0.333430103|0.105172175|0|-0.154977678|1|-0.088485615|-46.80087537|-44.58600513|0.169019238|85.16517222|-0.036869006|2.795536563|62.68854553|0.8590224540000001|-23.58195819|52.34891159|0.477626156|418.7133986|-668.7900768999999|-9.360805225|0.140977546|14.74203307|0.91433781|4201.058793|-336.98898810000003|0.010372658|-361.8074422|5.226560183|1.0|1.0|1.0|1.0|1.0|2.9|0.06|3.84|84.45|1.0|91.11|0.0|1.0|22.0|2.0|-5.44|306.38|0.0|3.52|-4.71|4.79e-06|1.97e-05|3.85|0.0|9.31e-07|0.000285|-0.05989|3.2|2.8936|-1273.334714|534.44|284.3|417.75|0.56118|0.70339|0.3362|0.02072395|1.25|5.9031|5.9031
21c _a23|0.0|0|1|1|0.0|7.525639975|0|0|1.197962776|3.311482916|-0.009944003|5.4161004020000005|2|0.043130342|0.0645437059999999|0.731360766|-0.576752175|10.3132171|2|0.0035741379999999|0.118226959|-0.0201427689999999|2|0.149511954|1|-0.098699133|-59.46209153|-70.15570019|0.209403563|148.8448086|-0.040210758|7.09164338|94.32302529|0.834557275|-42.26586935|69.43902929|0.468609427|561.9588018|-1543.4254039999998|-20.31615463|0.165442725|16.83467928|0.881854988|7227.157398|-1097.07235|0.013451712|-475.6090385|9.5615256|0.0|1.0|1.0|1.0|2.0|3.11|0.08|3.1|148.11|1.0|133.35|1.0|1.0|34.0|5.0|-7.13|468.53|1.0|3.0|-4.72|2.35e-06|1.92e-05|2.86|0.0|4.69e-08|2.2e-05|-0.07892|4.47|3.6649|-1837.964768|747.88|338.3|587.02|0.5885699999999999|0.5885699999999999|0.3329999999999999|0.03257532|67.0|7.1752|7.1752
12b_a40|0.0|0|0|0|0.0|7.515889085|0|0|0.604989475|1.713497417|-0.004650218|5.4161004020000005|0|0.04020202|0.1744506639999999|0.747253086|-0.158107422|10.31197236|2|0.004452418|0.279216571|0.023952313|0|0.026452642|1|-0.074921647|-37.05091872|-42.67442006|0.044352844|25.26281742|-0.0338355829999999|3.518538455|48.17000329|0.856829717|-21.10373336|43.22826564|0.494842289|544.3244990000001|-597.4418808999999|-10.97726831|0.143170283|16.09989085|0.979579799|5933.385347|-340.29531769999994|0.010309671|-406.4913617|5.872257692000001|0.0|1.0|1.0|0.0|0.0|3.87|0.0|6.58|58.43|0.0|101.78|0.0|1.0|24.0|2.0|-4.09|415.12|1.0|5.79|-7.11|1.95e-08|7.82e-08|6.68|1.0|4.08e-09|1.7e-06|-0.08279|6.27|3407.0|-3016.999329|576.38|363.91|490.5|0.69476|0.69476|306.0|0.01251873|0.04|7.3979|7.3979
15_a4|0.0|0|0|0|0.0|7.535296702|1|1|1.399867493|1.956386054|-0.001986535|5.4161004020000005|1|0.044357639|0.0432718859999999|0.0|-0.077474847|10.94611612|1|0.00918585|0.097046535|-0.017259078|1|0.095534883|0|-0.073738544|-29.80513879|-35.36161572|0.132283624|63.43714456|-0.030724393|2.505098786|86.01453643|0.8438913020000001|-14.29317436|35.02894809|0.437696617|416.1168833|-530.4242358|-7.065752187|0.156108698|9.709704127|0.7783994009999999|4134.603400999999|-254.3670787|0.009743323|-329.8289177|4.672449937|1.0|0.0|1.0|0.0|0.0|3.01|0.11|4.09|30.71|0.0|85.06|0.0|1.0|22.0|3.0|-5.6|291.32|0.0|3.61|-4.28|0.000152|5.19e-05|3.49|0.0|8.070000000000001e-07|0.000235|-0.03539|3.8|4.2148|-958.270023|512.65|275.22|396.58|0.4778699999999999|0.56413|0.0969999999999999|0.018092091|175.0|6757.0|6757.0
14_a4|0.0|0|0|0|0.0|7.535296702|1|1|1.399909181|1.947126795|-0.001935612|5.4161004020000005|1|0.0409444439999999|-0.0135414919999999|0.0|-0.069682036|10.94612798|1|0.008943549|-0.031578333|-0.016862096|1|0.158051825|0|-0.071074269|-29.91067393|-32.31961528|0.148961754|67.73740575|-0.03015272|2.697931638|85.72299913|0.768457211|-13.60128622|35.84371234|0.40126838|386.9927769|-452.4746139|-6.23496557|0.231542789|8.859498364|0.6701974079999999|3944.638539|-205.7538638|0.015779688|-244.1511936|7.175500282000001|1.0|0.0|1.0|0.0|0.0|2.39|0.06|3.59|30.71|0.0|80.09|0.0|2.0|21.0|3.0|-5.8|277.3|0.0|3.2|-3.97|0.000396|0.000106|3.09|0.0|1.95e-06|0.000539|-0.03639|3.22|4.2312|-918.9507745|475.32|274.1|353.16|0.53298|0.55975|0.1067|0.020300099|1.32|5.8794|5.8794
14ae_a23|0.0|0|1|1|0.0|7.423568444|0|0|1.1979624290000002|3.338149829|-0.007539122|5.351858133|2|0.042903564|0.026913008|0.7338690390000001|-0.4448081789999999|10.31321689|2|0.009675528|0.047563299|-0.143336826|2|0.107765697|1|-0.087074783|-46.69131269|-62.38566188|0.127637949|91.4475768|-0.0269140239999999|17.79858399|110.5716332|0.53040766|-33.45249142|71.53368511|0.479058976|625.0131414|-1060.556252|-13.81539807|0.46959234|15.59484379|0.919603093|7308.981869|-759.846894|0.034488074|-43.57178809|24.70935041|0.0|1.0|1.0|1.0|1.0|3.76|0.12|3.48|123.48|1.0|133.27|0.0|1.0|34.0|6.0|-6.68|471.53|0.0|3.44|-5.08|1.6e-06|8.22e-06|3.52|0.0|2.49e-08|1.17e-05|-0.07122|2.99|3.6036|-1858.967022|751.57|344.06|627.57|0.58144|0.58144|0.3205|0.01449323|2.0|8.6038|8.6038
5_a4|0.0|0|0|0|0.0|7.535296702|1|1|1.343864516|2.166832955|-0.001215982|5.4161004020000005|2|0.035994832|0.012532807|2.189593648|-0.0607990979999999|10.92992834|1|0.0111310589999999|0.0202481919999999|-0.0471580309999999|2|-0.165454845|1|-0.0681917309999999|-27.26045038|-36.64215945|0.056851498|30.54859623|-0.025201292|2.323516519|46.53110402|0.807351587|-14.64813624|31.58455727|0.413773331|506.7916175|-622.9167106000001|-7.276482574|0.192648413|9.823391314|0.7058248159999999|5059.243919|-334.71819839999995|0.009538616|-330.3047347|5.125482045|1.0|1.0|1.0|1.0|0.0|3.08|0.23|4.89|43.6|0.0|104.89|0.0|1.0|26.0|3.0|-5.57|340.42|0.0|3.89|-4.84|2.72e-05|1.4499999999999998e-05|3.95|0.0|1.09e-08|3.71e-06|-0.04892|3.71|4.0239|-1069.27374|595.55|255.2|421.24|0.60407|0.6019899999999999|67.0|0.02251645|71.0|7.1487|7.1487
19_a3|0.0|1|0|0|2.917217813|6.605297921|0|0|1.4316666480000002|0.0|-0.003417504|4.59511985|3|0.0386379929999999|-0.008897473|1.744747103|-0.129865138|10.96959256|1|0.006731579|-0.015805561|-0.037291767|3|-0.0150769919999999|1|-0.087730634|-31.50932639|-40.8473715|0.146982098|68.43484547|-0.032585664|2.523394126|0.0|0.75798185|-14.67073822|36.92898885|0.476813896|397.1650228|-531.0158295|-7.064025721|0.24201815|10.21110415|0.911365749|4138.413977|-247.2409002|0.016552404|-240.2326308|7.706796952|1.0|0.0|1.0|1.0|1.0|1.6|0.06|3.9|67.35|0.0|85.32|0.0|1.0|22.0|4.0|-6.5|287.32|0.0|2.45|-3.58|0.000578|0.000266|2.19|0.0|6.18e-08|1.7800000000000002e-05|-0.05757|2.43|3945.0|-929.2818523|499.93|314.28|362.92|0.67351|0.67351|0.3006|0.020989746|23.0|7.6383|7.6383
4e_a49|0.0|0|0|0|0.0|7.535296702|1|1|1.343847746|2.085628989|-0.006602016|5.4161004020000005|2|0.036555556|-0.080255074|1.713107022|-0.3631108529999999|10.92777282|1|0.000660956|-0.130491035|-0.037142108|2|0.0063958109999999|1|-0.087866673|-57.79309816|-53.89448633|0.242937669|149.0098632|-0.029288891|6.449206277999999|60.11195021|0.650328475|-35.44835874|68.30753733|0.471635821|464.3567821|-916.2062675|-11.01902676|0.349671525|15.01788083|0.892633982|5950.361470000001|-561.9703647000001|0.023622273|-184.4129453|14.48911428|0.0|1.0|1.0|1.0|2.0|2.89|0.22|3.4|92.93|0.0|114.08|0.0|1.0|30.0|5.0|-7.52|399.45|0.0|2.42|-3.52|0.000528|0.000305|1.71|0.0|4.35e-08|1.74e-05|-0.06461|3.34|3.7876|-1313.199448|660.22|216.37|504.63|0.4078199999999999|0.68043|0.0789|0.04133034|34.0|7.4685|7.4685
9a_a40|0.0|0|0|0|0.0|7.515889085|0|0|0.604993021|1.865740741|-0.003680068|5.4161004020000005|0|0.0397333329999999|0.168990628|0.921628874|-0.136162501|10.31197235|2|0.011966382|0.291102625|0.009844552|0|-0.394662853|1|-0.072887601|-29.02567082|-35.24260989|0.062399815|30.17155594|-0.032156295|2.579562688|51.49564873|0.868476591|-14.03449109|34.36063715|0.493941591|453.3484005|-528.6391483|-7.51786994|0.131523409|13.33684703|0.976056482|3991.317015|-255.607578|0.008714375|-356.33157|4.213574358|1.0|1.0|0.0|1.0|0.0|3.28|0.06|4.58|58.43|0.0|86.7|0.0|1.0|21.0|2.0|-4.85|291.37|0.0|4.08|-5.08|3.24e-06|8.33e-06|4.54|0.0|4.02e-07|0.000117|-0.06495|4.07|3.3192|-1217.955997|515.96|263.42|411.01|0.47831|0.69958|0.3483|0.01109672|214.0|6.6696|6.6696
13_a4|0.0|0|0|0|0.0|7.535296702|1|1|1.399843898|2.050136054|-0.000990136|5.4161004020000005|1|0.044357639|-0.059300584|0.0|-0.04158572|10.94205723|1|0.012019888|-0.094404255|-0.0161529719999999|1|-0.215746851|0|-0.068249548|-24.48959182|-33.41617993|0.029972995|14.67530603|-0.0279998139999999|2.096831328|54.71349575|0.862539527|-11.99053523|28.77218157|0.4289448289999999|474.9422962|-534.6588788|-6.7122666220000005|0.137460473|9.917593683|0.751144285|3983.972795|-261.7783983|0.007566425|-355.01146810000006|3.704655033|1.0|0.0|1.0|0.0|0.0|2.87|0.16|4.18|30.71|0.0|90.06|0.0|1.0|22.0|2.0|-5.39|287.36|0.0|3.57|-4.42|8.18e-05|3.77e-05|3.75|0.0|6.28e-07|0.00018|-0.03168|3.87|4.1733|-898.3562912999998|536.09|276.68|429.36|0.53815|0.59537|0.1282|0.018124154|4.0|5.3979|5.3979
12b_a30|0.0|0|0|0|0.0|7.412764017000001|2|2|0.604984682|0.0|-0.007353271|5.351858133|2|0.042804233|-0.074391852|0.0|-0.3897233479999999|10.31162898|1|0.002064369|-0.165287712|-0.0541804029999999|1|-0.009146339|0|-0.09915679|-53.05077947|-62.96700664|0.235262423|149.39744040000002|-0.038448551|6.99318589|0.0|0.798520682|-33.68855323|64.06324295|0.4676268939999999|485.6272203|-1196.373126|-15.50462119|0.201479318|13.88809428|0.878381889|6275.380072|-759.7264385|0.01584525|-379.1359902|10.06212472|1.0|1.0|1.0|0.0|1.0|0.0|0.14|4.25|81.65|0.0|127.24|0.0|1.0|30.0|5.0|-6.02|416.47|0.0|2.92|-5.01|4.12e-06|9.71e-06|3.97|0.0|1.26e-07|5.260000000000001e-05|-0.05351|4.07|3.5207|-1675.0107779999998|673.18|245.19|516.78|0.3159099999999999|0.68496|0.1525|0.03351603|7.0|8.1543|8.1543
4b_a49|0.0|0|0|0|0.0|7.535296702|1|1|1.343847828|2.075628989|-0.0074627159999999|5.4161004020000005|2|0.036555556|-0.064060521|1.645329244|-0.402986655|10.92776533|1|0.002557204|-0.10158752|-0.0563571629999999|2|0.005818676|1|-0.090284437|-56.45224362|-55.5653235|0.241850733|148.84640819999998|-0.030696709|9.138717999|64.87087098|0.645330839|-34.74338731|71.30114509|0.477868186|466.6010051|-944.6104994|-11.62716177|0.354669161|14.53457293|0.915225186|6025.790417|-581.3580885|0.02556165|-178.8869784|15.73185141|1.0|1.0|1.0|1.0|1.0|3.1|0.22|3.71|90.13|0.0|112.36|0.0|1.0|30.0|6.0|-7.12|400.43|0.0|2.8|-3.88|0.000155|0.000132|2.28|0.0|8.91e-08|3.570000000000001e-05|-0.06731|3.56|3.7413|-1333.063439|664.86|267.08|509.78|0.4151899999999999|0.68242|0.0615|0.03702033|79.0|7.1024|7.1024
2_a49|0.0|0|0|0|0.0|7.535296702|1|1|1.3438506419999998|2.12788659|-0.004112807|5.4161004020000005|2|0.038726287|-0.100166139|1.999073077|-0.189189114|10.92973199|1|0.004580676|-0.170631119|0.032521855|2|0.084099874|1|-0.079176085|-44.066695|-40.34672657|0.18651986|95.04720801|-0.028277173|2.871166625|0.0|0.7154059890000001|-22.45560511|49.7010488|0.454163307|414.5350312|-605.2008985|-7.34284831|0.284594011|10.38394173|0.8320497920000001|4874.364109|-308.399629|0.017498253|-219.534132|8.91679918|0.0|0.0|1.0|1.0|1.0|2.5|0.15|3.28|69.62|1.0|99.52|0.0|1.0|25.0|3.0|-6.57|327.38|0.0|2.76|-3.89|0.000292|0.000129|2.43|0.0|1.51e-07|4.94e-05|-0.04372|1.79|3743.0|-1046.018455|553.52|227.02|371.96|0.34449|0.68172|0.0572|0.0366366999999999|59.0|7.2291|7.2291
47s_a18|0.0|0|0|0|0.0|7.03438793|1|1|1.251176205|0.0|-0.0054038509999999|4.844187086|0|0.035632184|-0.026883417|0.0|-0.394481152|10.94702059|0|0.003686393|-0.040169986|-0.168728915|0|0.0109557919999999|0|-0.08106112|-53.18668656|-61.36410696|0.15456221|117.0051929|-0.030108416|4.840414512|51.05656345|0.820470855|-40.26287221|59.58080589|0.4740142|640.0051571|-1595.466781|-17.25406952|0.179529145|18.65422248|0.901192009|6968.705069|-1207.784866|0.010481057|-485.1995077|7.934268528|1.0|0.0|1.0|1.0|2.0|0.0|0.3|4.06|76.5|1.0|149.34|0.0|1.0|36.0|3.0|-5.96|482.62|0.0|3.19|-5.45|1.12e-06|3.53e-06|4.62|0.0|3.8199999999999997e-10|1.84e-07|-0.0491399999999999|8.41|3218.0|-1534.196027|809.4|385.29|736.36|0.6926800000000001|0.6926800000000001|0.5203|0.02195039|616.0|6.2104|6.2104
9h_a40|0.0|0|0|0|0.0|7.515889085|0|0|0.604992856|1.7679629630000002|-0.009041931|5.4161004020000005|0|0.039444444|0.157606277|0.814591837|-0.343593366|10.31197223|2|0.003099029|0.270048551|0.048470175|0|-0.160855189|1|-0.095803029|-46.04148264|-47.93581245|0.135689851|67.89350333|-0.041058441|3.102034287|0.0|0.863884935|-23.03722449|52.2411122|0.482124665|432.46450360000006|-719.0371868|-10.27931468|0.136115065|13.366649|0.930966649|4322.734135|-359.7760137|0.011321157|-364.1454816|5.664631335|1.0|1.0|0.0|1.0|0.0|3.55|0.11|4.59|67.66|0.0|93.19|0.0|1.0|23.0|3.0|-5.06|321.4|0.0|4.06|-5.12|2.23e-06|7.6e-06|4.51|0.0|3.09e-07|9.93e-05|-0.05991|3.9|3.3675|-1293.174246|526.38|292.61|410.18|0.64952|0.69809|0.2721|0.02291279|3.98|5.4001|5.4001
19h_a38|0.0|1|0|0|3.2723542610000003|7.412764017000001|2|2|1.297044177|0.0|-0.007781653|5.351858133|2|0.042622739|0.14165187|0.0|-0.420209249|10.96083376|1|-0.000673716|0.303981987|-0.101303149|1|-0.054149342|0|-0.109986804|-48.43313101|-64.79649453|0.225371198|132.7728693|-0.03959525|7.370099699|0.0|0.75379331|-28.533396600000003|60.94327866|0.47459722|456.3568442|-1166.336902|-13.74247449|0.24620669|12.98143834|0.903301693|6253.901215|-687.1237247|0.020207411|-299.0343596|11.90478646|1.0|1.0|1.0|1.0|3.0|2.43|0.14|3.13|81.23|0.0|125.69|0.0|1.0|30.0|4.0|-6.77|401.44|0.0|2.66|-4.17|7.209999999999999e-05|6.77e-05|2.78|0.0|1.4e-07|5.610000000000001e-05|-0.05708|3.41|3.5358|-1332.187847|626.65|331.65|452.01|0.68472|0.69012|88.0|0.03396934|9.0|8.0348|8.0348
8k_a46|-3.737070812|0|0|0|0.0|7.727094485|1|1|0.300205953|2.105349622|-0.006208399|5.533389489|2|0.038616352|-0.061030265|0.0|-0.397337564|10.31928125|1|0.002202734|-0.1017929319999999|-0.030019362|2|0.095179795|0|-0.0863473759999999|-61.98124174|-61.95565276|0.261823161|187.86239430000003|-0.033099828|4.860695117|19.34993627|0.8265691140000001|-44.4725532|68.75557551|0.4938768979999999|529.6539372999999|-1424.980013|-17.04077386|0.173430886|15.94634031|0.975803904|7352.280688|-1022.446432|0.0112621819999999|-468.6373459|8.080799245|1.0|1.0|1.0|1.0|2.0|2.82|0.24|2.94|124.17|0.0|132.47|0.0|1.0|34.0|6.0|-6.75|474.58|0.0|3.29|-5.13|1.82e-06|7.47e-06|3.45|0.0|2.17e-09|1.03e-06|-0.0398699999999999|7.63|4.1034|-1845.304274|742.04|246.1|642.39|0.41618|0.5577300000000001|0.1166|0.04718819|147.0|6.8327|6.8327
5_a47|0.0|0|0|0|0.0|0.0|0|0|1.304329328|0.0|-0.009295857|0.0|2|0.037492877|0.003858593|1.284688504|-0.390426|10.9367109|0|-0.011237954|0.0083528919999999|-0.019811664|2|0.065981732|1|-0.1001981959999999|-46.33853208|-52.90420509|0.192042245|101.3974575|-0.038537768|2.770107005|0.0|0.781571204|-24.46654029|51.58499074|0.4736061789999999|426.5981263000001|-793.5630764|-10.74353333|0.218428796|11.13432113|0.8997183470000001|5501.708422|-418.9977997|0.017501741|-297.3367046|9.240842159|1.0|0.0|1.0|1.0|2.0|2.79|0.0|4.73|58.04|0.0|101.51|0.0|1.0|26.0|4.0|-5.19|365.79|1.0|4.29|-5.5|2.25e-06|3.18e-06|4.7|0.0|2.07e-09|7.590000000000001e-07|-0.05535|4.37|3.7083|-1569.369195|561.61|334.35|401.16|0.69291|0.69291|0.2108|0.03591467|0.02|7.7|7.7
14a_a3|0.0|0|0|0|0.0|6.823286122000001|0|0|0.6050202020000001|0.0|-0.009312773|4.727387819|3|0.043464052|-0.143740653|1.772745969|-0.363198151|10.3116301|1|-0.004161699|-0.267665193|-0.050943323|3|0.164994144|1|-0.094609848|-45.12132248|-46.53709886|0.209105063|102.8554977|-0.036792719|3.396421044|83.70773843|0.7608768779999999|-22.1944701|52.02624107|0.481997259|389.0288018|-651.519384|-8.902004327|0.239123122|10.24853699|0.930491715|4716.423352000001|-320.4721558|0.0189212089999999|-256.6424807|9.307045698|0.0|1.0|1.0|1.0|1.0|2.2|0.06|4.28|105.82|0.0|93.25|0.0|1.0|23.0|4.0|-6.42|319.38|0.0|2.76|-3.99|3.54e-05|0.000103|2.58|0.0|1.28e-07|4.08e-05|-0.06736|2.44|3.2363|-1327.513792|528.91|383.1|373.85|0.69708|0.69708|0.4524|0.02860456|0.03|7.5229|7.5229
6f_a40|0.0|0|0|0|0.0|8.421342866|1|2|0.604893424|1.750582483|-0.01691341|6.401917197|0|0.038309179|-0.122783873|0.737582436|-0.8287570679999999|10.30179966|2|-0.008368734|-0.233222505|0.048543494|0|-0.032826285|1|-0.130571562|-86.21963207|-83.88605319|0.344213487|221.1408856|-0.052228625|6.6032981820000005|40.01876255|0.8628087240000001|-55.39203581|96.49789556|0.410805404|421.31181889999993|-1509.948957|-21.5571287|0.137191276|11.87042702|0.69723213|7328.308886|-970.0707913999998|0.013841059|-466.1748926|8.892225517|1.0|1.0|0.0|1.0|2.0|2.53|0.21|3.66|199.45|3.0|124.54|1.0|3.0|30.0|5.0|-6.9|457.55|1.0|2.61|-4.64|1.13e-07|2.3e-05|3.09|0.0|0.0002109999999999|0.0967|-0.08982|6.96|2.57|-2426.972609|668.95|346.89|507.64|0.66642|0.69911|0.0158|0.04845403|42.0|7.3768|7.3768
6_a1|0.0|0|0|0|0.0|7.535296702|1|1|1.3488280769999998|2.325221088|-0.005477033|5.4161004020000005|1|0.039635417|-0.114683042|0.0|-0.230035376|10.95180041|1|0.006851583|-0.180874123|-0.230322048|1|0.13761072|0|-0.077422386|-27.63847818|-37.41011914|0.121740384|58.82435931|-0.0238222729999999|4.905211525|95.13138767|0.576759436|-13.35477777|37.79009463|0.4218263379999999|424.3707604|-448.9214297|-5.56196523|0.423240564|9.609375529|0.7295841470000001|4061.042516|-216.916644|0.025250885|-74.17956941|12.20110458|1.0|0.0|1.0|1.0|0.0|2.54|0.22|3.61|39.94|0.0|86.31|0.0|1.0|22.0|3.0|-6.21|291.35|0.0|2.82|-3.68|0.0007599999999999|0.00021|2.63|0.0|9.51e-07|0.000277|-0.02214|2.81|4.0635|-935.5024827|527.41|305.12|405.23|0.69818|0.69818|0.3399|0.027384499|5.1|5.2924|5.2924
21_a47|0.0|0|1|1|0.0|6.86171134|0|0|1.408713027|1.2247108|-0.010650348|4.727387819|2|0.037801932|-0.034419528|1.028199909|-0.511216716|10.95058272|1|-0.004332497|-0.090969103|-0.1049885469999999|2|-0.080213904|1|-0.095249919|-46.63227351|-53.76411184|0.29417845|166.049938|-0.033866638|7.244985517000001|47.95893876|0.6448452960000001|-26.32173133|59.46768095|0.463113582|398.4031618|-860.2257893999999|-10.79015808|0.355154704|13.17102891|0.862591353|6103.311635|-485.55711339999993|0.028943339|-163.5167523|16.33715751|0.0|1.0|1.0|1.0|2.0|3.32|0.1|2.94|84.73|0.0|104.49|0.0|1.0|29.0|6.0|-6.58|394.38|0.0|3.43|-4.32|3.6e-05|4.84e-05|3.0|0.0|1.98e-08|7.8e-06|-0.06339|4.43|3917.0|-1375.061089|583.37|316.53|441.93|0.68296|0.68296|0.2249|0.03299607|5.0|8.3|8.3
12b_a32|0.0|1|1|1|3.477905329|7.765993078999999|0|0|0.609420757|0.0|-0.009432679|5.733341277|0|0.0388738739999999|-0.044307211|2.153718992|-0.462201267|10.31100269|3|-0.001662219|-0.079768013|-0.0852122769999999|0|-0.0533240309999999|1|-0.097525366|-50.88975159|-60.93328667|0.217407|135.83463989999998|-0.027561517|6.356098747000001|65.29222164|0.60420609|-31.79562339|61.06285882|0.430631506|488.9595947|-792.1327267000001|-10.75912958|0.39579391|12.42841652|0.756331814|5653.268811|-494.9199607|0.025166975|-130.2147289|15.72418067|1.0|1.0|1.0|1.0|2.0|2.9|0.26|6.49|140.04|0.0|110.47|1.0|1.0|27.0|4.0|-6.4|397.52|1.0|3.59|-4.43|1.27e-06|3.72e-05|3.28|0.0|2.23e-08|8.86e-06|-0.05173|4.12|3.5703|-1880.770588|663.89|347.27|541.49|0.70258|0.70258|0.2865|0.0385132|26.0|7585.0|7585.0
1c_a5|0.0|1|0|0|2.955525321|6.605297921|0|0|1.424607938|0.0|-0.001983746|4.59511985|2|0.0248765429999999|-0.080321049|0.0|-0.085301064|10.9433337|1|0.007357977|-0.133677441|0.034752304|2|0.128385959|0|-0.070346332|-34.82350689|-35.99212225|0.11368581|58.16640976|-0.0281385329999999|2.185709046|0.0|0.753027268|-17.81716094|39.09545876|0.476413155|453.4753671|-575.8739559999999|-7.366029352999999|0.246972732|11.580409800000002|0.909902834|4387.398857|-294.64117410000006|0.0153811389999999|-258.918642|7.869633359|1.0|0.0|1.0|1.0|1.0|2.09|0.05|4.99|54.46|0.0|95.45|0.0|1.0|24.0|3.0|-5.77|312.37|0.0|3.43|-4.45|5.5700000000000005e-05|3.5600000000000005e-05|3.43|0.0|3.87e-09|1.21e-06|-0.03965|3.17|4.5088|-990.6223073|556.84|254.15|410.52|0.4444899999999999|0.53838|0.1076|0.029157178|3981.0|5.4|5.4
20_a47|0.0|0|1|1|0.0|6.86171134|0|0|1.408721455|1.1934608|-0.011237762|4.727387819|2|0.039520202|0.031814023|1.010373001|-0.505699304|10.95058273|1|-0.006342241|0.087325054|-0.108236785|2|-0.069674604|1|-0.092005493|-45.68149289|-50.14789824|0.311171398|169.6050003|-0.032859105|7.00733184|49.00609086|0.595234209|-24.89884887|58.53772498|0.4642647929999999|375.4483088|-752.2184736|-9.761884958|0.404765791|13.10815891|0.86659377|5896.060936|-409.9991682|0.034758191|-103.815441|18.94506718|0.0|1.0|1.0|1.0|2.0|2.96|0.05|2.56|84.73|0.0|99.68|0.0|1.0|28.0|6.0|-6.75|380.35|0.0|3.09|-4.08|8.72e-05|8.32e-05|2.63|0.0|4.89e-08|1.86e-05|-0.06357|4.08|3.9808|-1335.742176|557.84|311.45|426.08|0.68219|0.68219|0.2807|0.03389691|3.0|8.6|8.6
25_a47|0.0|0|1|1|0.0|6.86171134|0|0|1.30432753|1.234859637|-0.010144825|4.727387819|2|0.043695652|-0.055724653|1.087932079|-0.486951604|10.94972207|1|-0.00269275|-0.120903298|-0.108691353|2|-0.077710529|1|-0.08797211|-44.52300552|-53.40631957|0.213041681|129.3338553|-0.031278972|7.453635586|51.5831002|0.6238742279999999|-27.0291331|56.80080434|0.4760601829999999|477.748546|-854.5011131000001|-11.52783528|0.376125772|13.26689626|0.908616158|6236.813862|-518.7525876|0.029261935|-150.4037281|17.76440561|0.0|1.0|0.0|1.0|2.0|3.27|0.1|3.29|84.73|0.0|109.7|0.0|1.0|29.0|5.0|-6.3|410.83|0.0|3.62|-4.82|1.01e-05|1.52e-05|3.53|0.0|9.79e-09|4.02e-06|-0.06331|4.78|3.9878|-1735.414386|626.55|258.29|491.7|0.53663|0.68761|0.0702|0.0285712999999999|16.0|7.8|7.8
12w_a36|0.0|1|0|0|3.3131307480000003|7.412764017000001|2|2|1.24014105|0.0|-0.015825416|5.351858133|2|0.041555556|0.041058884|0.0|-0.917874106|10.96020797|1|-0.007897954|0.115646674|-0.1187503719999999|1|-0.098657593|0|-0.111267166|-62.34080876|-79.88912835|0.171636756|123.23411609999998|-0.041210062|10.87965823|0.780959767|0.70536279|-44.76031023|77.49366829|0.4672300679999999|594.7596206000001|-1597.782567|-21.24440511|0.29463721|15.701847400000002|0.8769828040000001|7418.252264|-1147.197876|0.0273396629999999|-294.8983941|19.62970663|1.0|1.0|1.0|0.0|2.0|0.0|0.17|3.31|78.43|0.0|130.43|0.0|1.0|34.0|8.0|-6.4|465.43|0.0|2.65|-5.07|6.26e-06|8.6e-06|3.86|0.0|7.24e-08|3.37e-05|-0.05326|4.86|3.8881|-1645.202839|712.88|318.88|552.55|0.69466|0.69466|0.4508|0.0328886|23.0|7.6383|7.6383
