molecula|SddssS|n9FaHRing|n9FaRing|SaaNH|SssssC|NaasN|SRW09|nARing|BCUTs-1|MATS2c|AATSC1c|SRW07|AATSC1s|SaaaC|MATS8i|BCUTi-1|n5aRing|AATSC1pe|AATSC7i|MATS1i|AATSC1i|MATS1c|n6aHRing|BIC2|SIC2|GATS1pe|RASA|FNSA3|FNSA5|PBF|PNSA3|PNSA5|TPSA_x|FNSA4|WNSA5|WPSA3|RPCS|FNSA1|FNSA2|WNSA3|DPSA5|GeomPetitjeanIndex|TASA|FPSA1|GRAV|PPSA1|DPSA4|DPSA2|Mor01p|PPSA5|CYP2D6 inhibitor|CYP2C9 inhibitor|P-gp substrate|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Log Po/w iLOGP|Fraction Csp3|Log Po/w WLOGP|Log Po/w MLOGP|Molar refractivity|Veber filter|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Log S (Ali)|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|Molecular Mass|BBB|CYP1A2 inhibitor|Consensus Log P|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Area (grid)|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Approximated area|Contribution (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|E solv. Water  (Hartree)|Dipole (water)|IC50|pIC50|pIC50
12d_a40|0.0|0|0|0.0|0.0|1|7.515889085|0|0.60499064|0.1028826769999999|-0.008004393|5.4161004020000005|-0.107711573|0.794852923|0.087954209|10.31197256|2|-0.002126898|0.3683138529999999|0.127299624|0.224167029|-0.552689736|0|0.7769829840000001|0.845904643|0.6948809659999999|0.840431415|-0.095675903|-0.091630294|0.0913543|-50.68561427|-48.54239742|84.53363343|-0.038873458|-25.71599691|3.286773518|60.80168183|0.844283549|-1.282824111|-26.85139526|55.13932669|0.470893531|445.2300015|0.155716451|5101.479206|82.49291335|24.39197636|804.9352200000001|350.9435025|6.596929268999999|0.0|1.0|1.0|1.0|1.0|2.94|0.0|5.02|3.76|96.16|0.0|1.0|2.0|-6.25|23.0|2.0|-5.13|361.25|0.0|1.0|4.21|5.58e-07|0.0002009999999999|2.61e-06|4.14|2.7962|-2153.197255|-2153.180821|552.57|443.4|0.2584|282.05|435.41|0.70435|-0.11604|1.2683|0.0164339|1.9961|19.0|7.7212|7.7212
17_a3|0.0|0|0|0.0|0.0|0|6.823286122000001|0|0.605019885|0.188373421|-0.009450704|4.727387819|-0.118246266|1.709081227|-0.041723219|10.31163036|1|-0.006696449|-0.027542873|0.020589494|0.036673175|-0.633373061|2|0.767641592|0.838125715|0.773152968|0.803075623|-0.098658557|-0.096067661|0.225087454|-50.20132919|-48.88298017|100.2028184|-0.039557272|-24.87357062|2.672377884|76.17242478|0.840062179|-1.344947254|-25.54439812|55.39769571|0.4383349039999999|408.6362608|0.159937821|4839.543958|81.38261354|23.96047156|814.6560331000001|353.7528308|6.514715538|1.0|1.0|1.0|1.0|1.0|2.65|0.0|4.66|2.37|95.5|0.0|1.0|2.0|-5.53|23.0|3.0|-5.61|338.81|0.0|1.0|3.71|2.96e-06|1.0|1.18e-05|3.57|3.2102|-1731.75233|-1731.72355|537.32|386.22|0.4062|386.22|393.58|0.69481|-0.13155|3.8077|0.02878063|4.8815|23.0|7.6383|7.6383
12e_a40|0.0|0|0|0.0|0.0|1|7.515889085|0|0.604990524|0.061944605|-0.015461694|5.4161004020000005|-0.262526337|0.665270062|0.130516751|10.31197242|2|-0.014780739|0.292184471|0.103406816|0.172778196|-0.520457262|0|0.788800541|0.858770467|0.8096582170000001|0.7798787840000001|-0.132226452|-0.122830115|0.284429447|-71.78145688|-66.68049019|119.4966772|-0.048387621|-36.19867792|4.4490161310000005|0.0|0.790818822|-1.596791495|-38.96782748|78.14505956|0.491465612|423.3709264|0.209181178|5478.52313|113.5576846|33.21629575|1096.13776|348.3847394|11.46456937|0.0|1.0|0.0|0.0|2.0|3.05|0.0|4.84|2.93|95.8|0.0|1.0|2.0|-6.53|24.0|4.0|-5.26|378.23|0.0|1.0|3.98|2.98e-07|0.000113|2.27e-06|4.66|3.0253|-2248.276958|-2248.244231|552.91|409.82|0.4494|286.76|445.12|0.70157|-0.12616|2.5946|0.03272669|3.7268|1.17|5.9318|5.9318
19c_a38|0.0|0|0|3.332128134|0.0|0|7.412764017000001|2|1.297043851|-0.085545751|-0.008177185|5.351858133|-0.04575843|0.0|-0.0725602509999999|10.95429182|1|-0.002443797|0.04814981|-0.09493054|-0.20848518|-0.434836855|1|0.846765471|0.908721232|0.6885713729999999|0.7591916240000001|-0.0918007669999999|-0.108301657|0.396635872|-57.79749770000001|-68.18641054|151.612258|-0.038224114|-42.92996714|9.638658988|4.848162625|0.7187071909999999|-1.949429829|-36.38913762|82.74311399|0.477803802|477.9848537|0.281292809|6618.350708|177.10114030000005|33.48483537|1707.726604|640.025745|14.55670345|0.0|1.0|1.0|1.0|3.0|3.0|0.13|2.42|1.76|130.41|0.0|1.0|5.0|-4.35|32.0|5.0|-7.13|426.45|0.0|0.0|2.57|4.46e-05|19.0|7.55e-05|3.23|3.8322|-1424.42734|-1424.3899310000002|652.09|323.53|0.2961|210.74|517.28|0.6279899999999999|-0.15612|2495.0|0.03740877|3.2846|9.0|8.0348|8.0348
6e_a31|0.0|0|0|3.402951625|0.0|0|7.773594467000001|1|0.61015618|0.06650322|-0.016012184|5.733341277|-0.178758575|0.0|-0.008757878|10.31165994|2|-0.008439437|0.225356759|-0.002840672|-0.004825446|-0.579941248|0|0.78240875|0.841537966|0.795570315|0.623340994|-0.122985602|-0.130898441|0.177030306|-74.99224589|-79.81721349|229.6732654|-0.046541668|-48.66969791|12.13134981|99.0823033|0.7604979040000001|-2.0943750530000003|-45.72760428|93.68572477|0.4782688439999999|380.0911673|0.239502096|6053.812282|146.03985980000002|37.31693873|1679.262243|536.6368656000001|13.86851128|1.0|1.0|1.0|1.0|2.0|2.62|0.1|4.0|1.36|109.69|0.0|1.0|4.0|-5.63|29.0|5.0|-6.5|404.44|0.0|1.0|3.27|2.34e-06|0.000947|2.18e-05|4.31|3.3083|-1652.669408|-1652.63264|634.34|374.76|0.5103|374.76|490.75|0.70391|-0.13418|5.8193|0.03676794|8.3583|0.37|6.4318|6.4318
2_a20 (SB-505124)|0.0|0|0|3.485765306|-0.09011519|0|7.434257382|1|1.183764955|-0.006955944|-0.010175551|5.351858133|-0.076310057|0.0|-0.177905025|10.95129567|1|0.003789399|0.02072518|-0.150708132|-0.229461916|-0.520284161|1|0.725030162|0.765632979|0.790275077|0.7694360659999999|-0.083565835|-0.117328885|0.214264156|-45.98170774|-64.55966745|126.8667205|-0.0382594189999999|-35.52365346|8.648749117000001|441.9400248|0.831919306|-1.759933279|-25.30121848|70.87109323|0.475937029|423.3785776|0.1680806939999999|4762.83693|92.48561162|25.30541763|1164.049211|477.95809620000006|6.311425784|1.0|1.0|1.0|1.0|1.0|3.1|0.3|4.47|2.06|97.55|0.0|1.0|3.0|-5.24|25.0|4.0|-5.31|335.4|1.0|1.0|3.81|5.72e-06|0.0019199999999999|1.22e-05|4.57|3.6404|-1089.371784|-1089.358727|593.8|340.58|0.3267|340.58|505.82|0.69947|-0.14928|2.5584|0.01305739|3.9392|169.0|6.7721|6.7721
12h_a30|0.0|0|0|0.0|0.0|0|7.412764017000001|2|0.604984682|0.046965756|-0.00737961|5.351858133|-0.06631353|0.0|0.001698966|10.31162898|1|0.002064369|-0.166613751|-0.0541804029999999|-0.120380857|-0.4708582289999999|1|0.831176513|0.888213143|0.64876559|0.763568404|-0.083127678|-0.09907575|0.353607682|-52.88851758|-63.03519645|150.42542849999998|-0.038417127|-40.10503079|7.038974807000001|0.0|0.7979748729999999|-1.882439244|-33.64938551|73.14241438|0.468446216|485.8069155|0.202025127|6252.192213|128.5349203|30.63031164|1500.88527|618.6004214|10.10721793|0.0|1.0|1.0|0.0|1.0|0.0|0.14|3.18|3.2|127.24|0.0|1.0|5.0|-5.39|30.0|5.0|-6.02|416.47|0.0|0.0|2.92|4.12e-06|0.00171|9.71e-06|4.07|3.5101|-1675.011389|-1674.977665|672.54|353.22|0.1878|246.54|518.06|0.68543|-0.14889|2.9684|0.03372393|3.4138|9.0|8065.0|8065.0
12aa_a36|0.0|0|0|3.4172704080000003|0.0|0|7.412764017000001|2|1.297043479|0.033952382|-0.011588438|5.351858133|-0.135770278|0.0|0.010538281|10.95446449|1|-0.004569485|0.0620143779999999|-0.052743904|-0.090926893|-0.53315493|1|0.833911317|0.888163057|0.849217847|0.688945241|-0.1066659309999999|-0.117270578|0.4679233379999999|-72.94175494|-80.19356964|212.7097172|-0.04126187|-54.83906299|11.04423694|109.0001157|0.731335741|-2.228140982|-49.88002793|96.18613736|0.44829258|471.12395210000005|0.2686642589999999|6438.603019|183.7216658|38.58180913|2083.417693|689.2886595|15.99256772|0.0|0.0|1.0|0.0|3.0|0.0|0.13|0.98|1.28|131.85|0.0|1.0|6.0|-3.52|32.0|5.0|-7.79|424.46|0.0|0.0|1.15|0.000304|129.0|0.000359|3.88|3.8899|-1401.662677|-1401.617177|701.99|318.73|0.4446|318.73|520.19|0.6931|-0.15718|3.5904|0.04550032|4.7433|9.0|8.0458|8.0458
14o_a23|0.0|1|1|0.0|-4.758526534|2|7.423568444|0|1.197958066|0.18835477|-0.014680137|5.351858133|-0.301504331|0.6669152279999999|-0.029012777|10.3132174|2|-0.0004039459999999|0.416392114|-0.0962526|-0.2952674819999999|-0.653629157|2|0.802854174|0.861597051|0.575188253|0.904077943|-0.072435569|-0.094138958|0.328340215|-51.49843925|-66.92857564|68.19627862|-0.042454824|-47.58321438|9.125801389|0.8929505459999999|0.800301554|-2.165196042|-36.61307972|80.64694246|0.48945652|642.7588542000001|0.199698446|7967.617129|141.97663490000002|37.71512766|1923.471511|676.4530574|13.71836682|0.0|1.0|0.0|1.0|1.0|3.62|0.09|6.18|3.04|126.97|0.0|1.0|7.0|-6.89|35.0|8.0|-5.94|495.48|0.0|0.0|4.31|1.29e-07|6.38e-05|1e-06|5.17|3.6989|-2042.184285|-2042.161288|729.11|335.19|385.0|335.19|582.89|0.58581|-0.1517|5.9294|0.02299729|8.3591|3.0|8.4815|8.4815
3d_a32|0.0|1|1|3.503398526|0.0|0|7.765993078999999|0|0.609420786|0.0181036519999999|-0.006420365|5.733341277|-0.034290847|2.230648962|-0.113314811|10.31100276|3|0.002004382|-0.1131110759999999|-0.076494363|-0.1395294259999999|-0.539652902|0|0.8444218509999999|0.90169022|0.77923808|0.892845502|-0.06869526|-0.093187219|0.2214902789999999|-37.19367587|-50.45435743|58.01666174|-0.02867299|-27.31750365|4.22710649|0.0|0.720540286|-1.118246623|-20.13777259|59.15151032|0.427813496|483.4133562|0.2794597139999999|4752.534658|151.30787800000002|21.54552351|840.275417|421.3548777|8.697152881000001|1.0|1.0|1.0|1.0|1.0|3.11|0.24|5.07|1.94|97.86|0.0|1.0|4.0|-6.55|23.0|3.0|-5.18|340.47|0.0|1.0|4.32|2.81e-07|9.58e-05|7.36e-06|3.42|3.5105|-1672.758552|-1672.733979|569.29|353.18|0.5031|353.18|465.41|0.7035100000000001|-0.14189|3.2094|0.02457348|5.1728|8.0|8.0915|8.0915
3c_a49|0.0|0|0|0.0|0.0|1|7.535296702|1|1.343850149|0.034009672|-0.004876919|5.4161004020000005|-0.016347266|1.879769411|-0.05815918|10.92976555|1|0.006470561|-0.0780996759999999|-0.0612829229999999|-0.101919761|-0.384874446|2|0.802792677|0.8605470759999999|0.64702083|0.7963363840000001|-0.071786669|-0.074135885|0.501887054|-41.0524769|-42.3959176|116.4686425|-0.0252377479999999|-24.24485565|4.8479546860000005|77.29181095|0.637222556|-1.186174159|-23.47658531|54.85343388|0.4791465279999999|455.3990518|0.362777444|5544.351498|207.4607002|22.64931248|1064.517686|542.7276591|12.45751629|1.0|1.0|1.0|1.0|1.0|2.67|0.18|3.87|1.84|109.43|0.0|1.0|4.0|-3.45|28.0|4.0|-6.93|369.42|1.0|1.0|2.86|0.0003509999999999|0.13|0.000137|3.99|3842.0|-1198.668772|-1198.634822|613.33|322.71|0.4321|240.36|456.22|0.6692100000000001|-0.15853|3.6122|0.03394942|3.7789|87.0|7.0605|7.0605
17a_a10|0.0|0|0|0.0|0.0|1|7.535296702|2|1.3438501040000002|-0.218519541|-0.004333189|5.4161004020000005|0.021150127|1.863045777|-0.093735748|10.92970797|1|0.01029375|-0.132166258|-0.225935253|-0.360142554|-0.275154041|2|0.76281504|0.8044827790000001|0.673253555|0.8538249840000001|-0.055423599|-0.082689376|0.463842217|-39.18491085|-58.46202420000001|103.34686|-0.023625536|-41.33310046|10.04165819|87.61514901|0.564726042|-1.488408763|-27.70403316|76.48633670000001|0.4918223679999999|603.6608262999999|0.4352739579999999|7078.918870999999|307.7420338|29.57794442|1863.410498|911.2106544|18.02431251|1.0|1.0|1.0|1.0|0.0|3.66|0.33|2.5|1.29|142.16|0.0|1.0|6.0|-3.68|35.0|6.0|-7.43|468.55|1.0|0.0|2.64|0.00021|0.0986|4.74e-05|3.95|3.9887|-1524.557372|-1524.52012|767.6|310.84|0.2142|224.26|603.73|0.67671|-0.16562|4.1012|0.03725238|5.3803|49.0|7.3098|7.3098
9a_a31|0.0|0|0|3.348289714|0.0|0|7.765993078999999|1|0.6101356720000001|-0.009086485|-0.01391798|5.733341277|-0.093457477|0.0|0.03406986|10.31169772|2|-0.0033853629999999|-0.084652799|-0.093527289|-0.15653721|-0.542342338|0|0.782715368|0.837697452|0.76226755|0.691768132|-0.100906991|-0.122626525|0.235442032|-64.75697831|-78.6954713|197.8075471|-0.043430228|-50.50275387|13.69193237|95.14995868|0.737758755|-2.0846509230000003|-41.55773748|94.03540892|0.484502446|443.941629|0.262241245|6273.506211999999|168.29310269999996|37.77835579999999|1813.361078|597.3075924999999|15.33993762|1.0|1.0|1.0|1.0|2.0|2.78|0.14|4.02|1.58|113.64|0.0|1.0|6.0|-5.62|30.0|5.0|-6.39|418.47|0.0|1.0|3.47|2.42e-06|0.00101|1.7100000000000002e-05|5.27|3.7892|-1691.9526239999998|-1691.9137670000002|680.72|327.21|0.7028|327.21|540.01|0.7028|-0.15757|5.0244|0.03885662|6.2203|0.15|6.8239|6.8239
17_a15|0.0|0|0|0.0|0.0|0|0.0|0|1.43568899|-0.046866421|-0.0071363569999999|0.0|-0.071708785|0.0|-0.032903349|10.9544604|0|0.0032452509999999|-0.052628162|-0.170008473|-0.263401148|-0.461493931|2|0.721188086|0.76362781|0.740986227|0.880459235|-0.052869016|-0.079844675|0.605886597|-40.50376584|-61.17023228|91.58201681|-0.027065991|-46.86345493|7.56573889|58.47512431|0.653207369|-1.596893495|-31.03055741|77.82445248|0.474165158|674.5333498|0.346792631|6352.266784|265.6831633|31.74439379|1872.919233|822.8625688|16.654220199999997|1.0|1.0|1.0|1.0|1.0|3.99|0.15|6.0|2.53|131.36|0.0|1.0|7.0|-5.93|33.0|4.0|-5.58|438.52|0.0|1.0|4.44|1.19e-06|0.00052|2.26e-06|6.89|3.8006|-1413.897695|-1413.857182|752.08|326.22|0.7247|299.04|663.81|0.7045100000000001|-0.15573|5.1268|0.04051306|7.1743|12.0|7.9208|7.9208
7s_a46|0.0|0|0|0.0|0.218897825|1|7.727094485|1|1.160371307|-0.0778653109999999|-0.005351046|5.533389489|-0.076841616|0.0|-0.005405515|10.94651358|1|0.005577925|-0.327656845|0.012197837|0.018964141|-0.3638523629999999|1|0.770312275|0.8182543959999999|0.768056188|0.858788462|-0.096723151|-0.083011849|0.249893305|-48.61321955|-41.72189594|70.97315818|-0.031623562|-20.9694955|2.240932895|0.0|0.8198874559999999|-1.3281895890000002|-24.43308641|47.36217237|0.433822088|431.6285339|0.1801125439999999|4245.390306|90.5248694|19.38565529|814.1975221|409.9543818|5.640276426000001|1.0|0.0|1.0|1.0|1.0|2.33|0.26|3.9|2.39|91.19|0.0|1.0|2.0|-4.07|23.0|3.0|-5.81|305.37|1.0|1.0|3.12|8.590000000000001e-05|0.0262|5.76e-05|3.54|4293.0|-974.8067569|-974.7707066|539.99|288.81|0.4164|234.06|446.63|0.69976|-0.17923|2.4286|0.036050328|3.6655|1985.0|5.7022|5.7022
47d_a18|0.0|0|0|0.0|0.0|0|7.03438793|1|1.251175994|-0.017398129|-0.006087337|4.844187086|-0.041876322|0.0|-0.07722825|10.94702255|0|0.005144085|0.104380139|-0.272202025|-0.406388629|-0.417659275|0|0.7430748709999999|0.773981237|0.741366815|0.836999127|-0.06394156|-0.087315963|0.445704576|-52.14267013|-71.20388424|132.9229494|-0.028722356|-58.06490563|10.15469843|58.93717545|0.69814381|-2.182899066|-42.52098397|86.29525584|0.481311892|682.5509007|0.30185619|7780.945962999999|246.1558296|33.54943497|2549.757058|1255.618298|15.0913716|1.0|0.0|1.0|1.0|2.0|0.0|0.32|3.21|2.6|159.67|1.0|1.0|12.0|-5.74|39.0|4.0|-6.57|527.66|0.0|0.0|2.56|1.83e-06|0.000968|5.23e-06|8.08|3.1079|-1704.061013|-1704.0327519999998|875.6|398.94|0.5820000000000001|398.94|817.06|0.69905|-0.12844|3.7605|0.02826074|4.2225|8.0|8.0969|8.0969
12aw_a36|0.0|0|0|3.28940051|0.0|0|7.412764017000001|2|1.297044239|-0.135690414|-0.008293935|5.351858133|-0.115864198|0.0|-0.1066959869999999|10.96021804|1|-0.004358975|0.169961228|-0.098027247|-0.250781298|-0.4191703539999999|1|0.836170906|0.892249657|0.632625562|0.706174871|-0.088516379|-0.114701005|0.373775982|-56.73814908|-73.52224315|188.3390873|-0.041292362|-47.12705211|9.4658605|1.343623915|0.749052287|-2.06461809|-36.36860892|87.37742985|0.47322369|452.6513136|0.250947713|6370.06138|160.8550748|35.33532702|1766.7663510000002|593.6088758|13.8551867|0.0|0.0|1.0|0.0|2.0|0.0|0.14|3.0|2.78|123.67|0.0|1.0|5.0|-3.99|31.0|6.0|-6.8|417.41|1.0|0.0|2.44|0.000102|0.0424|4.81e-05|3.66|3.8763|-1431.404673|-1431.373326|666.09|319.85|0.4088|237.0|507.71|0.69109|-0.15688|4.8181|0.03134789|6.5278|9.0|8.0458|8.0458
5a_a49|0.0|0|0|0.0|0.0|1|7.853604813|2|1.343848751|0.079751437|-0.009147269|5.777652323|0.007039248|1.878067786|-0.046327135|10.92976459|1|0.008623164|-0.1205081119999999|-0.158356406|-0.26176436|-0.51958118|2|0.7979412790000001|0.855876084|0.632463498|0.800090055|-0.072109357|-0.0787216|0.6254267029999999|-42.1802818|-46.04810561|116.9370825|-0.027311576|-26.93578408|9.77851757|54.35929907|0.6069287529999999|-1.338267206|-24.67330519|61.89135559|0.490453006|468.0117167|0.393071247|6294.404170000001|229.9265537|26.32248561|1289.801795|592.5885712|15.84324998|0.0|1.0|1.0|1.0|0.0|2.93|0.22|3.68|2.07|116.62|0.0|1.0|3.0|-3.84|30.0|5.0|-6.84|397.43|1.0|1.0|2.93|0.000146|0.0578|5.09e-05|4.14|3.9219|-1311.995327|-1311.960542|625.06|316.13|795.0|236.42|443.78|0.66225|-0.16176|5.6104|0.03478454|7.0102|43.0|7.3665|7.3665
16_a4|0.0|0|0|0.0|0.0|1|7.535296702|1|1.398650725|-0.219944434|-0.00228637|5.4161004020000005|-0.095499301|0.0|-0.148022089|10.94592242|1|0.006466406|0.020218035|-0.018051608|-0.0513920109999999|-0.214481956|1|0.774455255|0.8366279120000001|0.482473457|0.7898461090000001|-0.073335635|-0.080093659|0.292255386|-36.11951685|-39.44800181|103.5057102|-0.033372358|-19.42906425|3.330045338|74.430775|0.832461695|-1.201404885|-17.789707500000002|45.11883447|0.455802506|389.0176968|0.167538305|4520.2597670000005|82.51653675|19.74465314|710.807513|322.8922084|5.67083266|0.0|0.0|1.0|0.0|0.0|3.08|0.11|4.96|3.44|85.02|0.0|1.0|2.0|-3.92|23.0|4.0|-5.64|309.31|1.0|1.0|3.91|0.0001199999999999|0.0371|3.68e-05|4.05|4.2257|-1057.494456|-1057.478071|515.68|293.41|0.2213|274.85|407.99|0.54061|-0.17375|1863.0|0.01638524|1.9873|343.0|6.4647|6.4647
40_a47|0.0|1|1|0.0|0.0|1|6.823286122000001|0|1.420389717|-0.246203395|-0.004181351|4.727387819|-0.0934645509999999|1.566109469|-0.038143308|10.98214138|1|0.003634698|-0.130213023|-0.147591116|-0.338113214|-0.2636225|3|0.836942961|0.900790582|0.607650682|0.812233678|-0.060416547|-0.083237511|0.237173658|-32.5926343|-44.90375373|101.2934265|-0.027052191|-24.22401965|5.959674083|0.0|0.573656733|-1.082087641|-17.58259718|60.97203959|0.4574577489999999|438.171933|0.426343267|4862.524893|229.9974239|25.43981292|1017.592517|388.178924|16.06828586|1.0|1.0|1.0|1.0|1.0|2.91|0.11|4.04|1.52|94.28|0.0|1.0|3.0|-3.26|25.0|5.0|-6.78|334.35|1.0|1.0|2.72|0.000546|183.0|0.000192|2.06|3.7236|-1123.174467|-1123.144637|571.5|332.97|271.0|308.6|444.47|0.68492|-0.15231|4.7542|0.02983032|6.5995|4.0|8.4|8.4
1f_a5|0.0|0|0|2.824395738|-4.398485453999999|0|6.605297921|0|1.218960329|-0.139907335|-0.00645569|4.59511985|-0.31059482|0.0|-0.174016111|10.94527671|1|-0.000700145|-0.389011185|0.001493879|0.004923698|-0.401165734|2|0.771487328|0.834250802|0.513260607|0.888073448|-0.091412569|-0.083857856|0.45528118|-50.98614411|-46.77243802|62.42799372|-0.035639589|-26.08772825|2.614237829|0.21377016|0.757522389|-1.425583552|-28.43795894|57.83835135|0.4670794829999999|495.3305784|0.242477611|5474.331675|135.2439659|26.24118632|1049.647453|403.396385|11.06591332|1.0|0.0|1.0|1.0|1.0|2.61|0.05|6.37|2.73|95.49|0.0|1.0|4.0|-4.79|27.0|6.0|-5.73|366.34|0.0|1.0|4.23|1.6100000000000002e-05|0.00589|1.0800000000000002e-05|3.58|4.5758|-1288.353339|-1288.3196369999998|577.11|270.96|0.6959|261.1|442.04|0.42446|-0.18224|3.7852|0.03370206|4.9879|0.24|6.6198|6.6198
47k_a18|0.0|0|0|0.0|0.0|0|7.03438793|1|1.25117623|0.029145635|-0.0067578909999999|4.844187086|-0.0605329409999999|0.0|-0.02822032|10.94702256|0|0.00493127|-0.026672956|-0.279965025|-0.421027889|-0.451417954|0|0.721697829|0.753132457|0.737517943|0.8309354040000001|-0.065324278|-0.088346874|0.3533268229999999|-51.59195677|-69.77479556|133.5242222|-0.030255779|-55.10689702|9.406543039|58.77865447|0.7153044209999999|-2.208671853|-40.74641317|84.23875372|0.467246896|656.2580564|0.284695579|7575.637462000001|224.8475227|33.40602576|2438.639881|1167.054827|14.46395816|1.0|1.0|1.0|1.0|2.0|0.0|0.3|3.17|2.82|154.86|1.0|1.0|11.0|-5.84|38.0|4.0|-6.41|513.63|0.0|0.0|2.53|1.44e-06|0.000742|4.65e-06|8.45|3.0948|-1664.756029|-1664.728002|842.29|400.63|0.5920000000000001|400.63|793.48|0.69823|-0.1277599999999999|4.1818|0.02802749|5.2253|29.0|7.5376|7.5376
15a_a22|0.0|0|0|0.0|0.0|1|6.842683282|0|1.4229176680000002|-0.136588366|-0.0050042229999999|4.727387819|-0.052476637|1.614660505|-0.057308195|10.9464374|1|0.005757758|0.036467904|-0.097476465|-0.165471815|-0.360663314|2|0.7392451729999999|0.794858486|0.655865336|0.86664032|-0.061755825|-0.081705465|0.410151945|-41.92018177|-55.4621036|90.52525878|-0.031425179|-37.6479704|9.799599501|65.53409434|0.702735071|-1.634109304|-28.45564196|70.12529157|0.444668211|588.2800507999999|0.297264929|6322.278103000001|201.7850124|30.3550786|1578.4640869999998|684.5377542|14.66318798|1.0|1.0|1.0|1.0|1.0|2.86|0.08|4.31|1.73|124.05|0.0|1.0|6.0|-4.65|32.0|5.0|-6.61|420.47|0.0|1.0|3.19|2.25e-05|0.00945|2.1e-05|4.98|3.6496|-1368.35331|-1368.321775|696.57|339.72|312.0|245.14|541.27|0.69076|-0.15281|5.2588|0.03153544|6.8666|143.0|6.8447|6.8447
12e_a31|0.0|0|0|3.483599061|0.0|0|7.765993078999999|1|0.610134116|0.052663358|-0.011519192|5.733341277|-0.044316064|0.0|-0.107630327|10.3116965|2|-0.000231353|0.01824365|-0.08867626|-0.142921555|-0.543945776|0|0.7761616020000001|0.82100963|0.76012894|0.721526766|-0.0939597569999999|-0.1099563869999999|0.2642991189999999|-68.32948993|-79.96257188|202.5115275|-0.036652129|-58.15044546|14.09603901|595.9853231000001|0.725120432|-2.089171358|-49.6906263|95.1187282|0.474858042|524.7092721|0.274879568|6557.418968999999|199.8981394|36.75829484|2095.222806|798.7285626|15.15615632|1.0|1.0|1.0|1.0|2.0|3.72|0.24|5.4|2.21|129.38|0.0|1.0|9.0|-6.66|33.0|5.0|-5.93|460.55|0.0|1.0|4.5|2.16e-07|9.96e-05|3.83e-06|6.33|3.8391|-1809.899887|-1809.85374|781.61|322.95|0.3831|232.77|640.03|0.7006600000000001|-0.15934|2.6024|0.04614662|3.4818|0.17|6.7696|6.7696
12as_a36|0.0|0|0|3.447017327|0.0|0|7.412764017000001|2|1.297043209|-0.051208473|-0.007672841|5.351858133|-0.073735973|0.0|-0.114290948|10.95347588|1|0.0018565629999999|0.162571317|-0.098698552|-0.166354116|-0.4358775279999999|1|0.817372883|0.869455765|0.770400825|0.77043791|-0.082748367|-0.109492809|0.291030086|-55.75872553|-73.78005999|154.6869148|-0.037824788|-49.71556877|8.731418812000001|0.0|0.768125394|-2.080363362|-37.57216725|85.53474971|0.454761514|519.1478419|0.231874606|6224.698969|156.2451686|33.18163581|1824.98997|716.9974499|11.75468972|0.0|0.0|1.0|0.0|2.0|0.0|0.17|2.09|1.59|133.95|0.0|1.0|6.0|-3.81|32.0|5.0|-7.21|423.47|0.0|0.0|1.84|0.000154|0.0653|0.000112|4.84|3851.0|-1385.601917|-1385.5651710000002|712.04|321.96|0.5902|274.29|568.52|0.68211|-0.1563|4.8580000000000005|0.03674596|6.8556|59.0|7.2291|7.2291
12o_a36|0.0|0|0|3.444418304|0.0|0|7.412764017000001|2|1.297042837|0.01340619|-0.0100574069999999|5.351858133|-0.079716275|0.0|-0.059733192|10.96036596|1|-0.000472698|0.065221584|-0.126068378|-0.213993335|-0.5110239679999999|1|0.799869816|0.848816593|0.817582774|0.7592112809999999|-0.082048664|-0.10624773|0.514457955|-59.0895896|-76.51720886|173.4105814|-0.03541591|-55.10596064|12.13767506|112.1259723|0.666462845|-2.018706878|-42.554984000000005|95.66406176|0.469699889|546.7667677000001|0.333537155|6622.134304|240.2059039|38.27030489|2181.407379|757.7532208|19.1468529|0.0|0.0|1.0|0.0|3.0|0.0|0.17|1.65|1.49|138.06|0.0|1.0|7.0|-3.54|33.0|5.0|-7.66|438.48|0.0|0.0|1.47|0.000292|128.0|0.000227|4.5|3.8726|-1440.969954|-1440.926241|728.07|320.16|0.4075|238.77|560.88|0.67273|-0.15695|4.9237|0.04371335|6.6471|0.04|7.3979|7.3979
