molecula|n9FaHRing|n9FaRing|SaaNH|NaasN|nAHRing|nARing|BCUTs-1|SaasN|AATSC1c|SRW07|n6HRing|SaaaC|ATSC1c|AATSC1are|MATS8i|BCUTi-1|n5aHRing|MATS1i|BIC2|MATS8s|MATS8d|SIC2|GATS1pe|FNSA3|PBF|FPSA3|PNSA3|PPSA3|RNCS|TPSA_x|FNSA4|WPSA3|RPCS|FNSA2|WNSA3|PNSA4|DPSA3|GeomPetitjeanIndex|TASA|WNSA4|FPSA1|GeomRadius|GeomShapeIndex|PPSA1|WNSA2|FPSA5|DPSA1|DPSA2|PPSA5|CYP2C19 inhibitor|CYP2C9 inhibitor|P-gp substrate|CYP3A4 inhibitor|Synthetic Accessibility|Log Po/w iLOGP|Log S (SILICOS-IT)|TPSA_y|Log Po/w MLOGP|Brenk|Veber filter|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Molecular Mass|Egan filter|BBB|CYP1A2 inhibitor|Log S (ESOL)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|Lipinski|Solubility [Log S (SILICOS-IT)] (mg/ml)|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Wavelength (max. Transition) (nm)|Approximated area|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|Dipole (water)|pIC50|pIC50
8m_a46|0|0|0.0|1|1|1|1.160371261|2.126524943|-0.00517896|5.533389489|1|0.0|-0.248590088|0.0063680119999999|-0.120972269|10.94650201|1|0.010184776|0.7699708959999999|-0.084989948|-0.090247845|0.8142050040000001|0.77612204|-0.0911455|0.280198209|0.007059399|-48.32436573|3.742817678|166.8508795|65.63194084|-0.032188531|1.984401749|0.0|-1.448483903|-25.62105988|-17.06601365|52.0671834|0.425802465|464.5573228999999|-9.04821721|0.114510313|5.684332261000001|0.7415609409999999|60.71213839999999|-407.1697745|0.006689855|-408.7649869|867.2835213999999|3.546889545|0.0|0.0|1.0|1.0|3.24|2.92|-6.46|50.94|2.62|0.0|0.0|1.0|2.0|319.4|0.0|1.0|1.0|-4.56|2.78e-05|0.0088799999999999|3.72|0.0|0.000112|-1014.126693|-1014.091966|970.82|289.14|233.66|489.57|0.43001|0.6997800000000001|-0.17897|2.0174|-0.19715|3.1675|6.6402|6.6402
12c_a36|0|0|3.447900368|0|2|2|1.29696741|0.0|-0.007667703|5.351858133|2|0.0|-0.414055975|0.0005016269999999|-0.0621599059999999|10.95982545|1|-0.103922055|0.819222745|-0.033217921|-0.097861598|0.8741648479999999|0.8065052890000001|-0.073370864|0.462597812|0.019582215|-47.12722334|12.5779546|60.79111287|102.2992907|-0.038024893|8.079011794|6.546878962999999|-1.901244658|-30.27053327|-24.42396797|59.70517794|0.473610011|540.0159387|-15.68788659|0.24499026|6.772454418|0.899732176|157.3609748|-784.3943293|0.019278991|-327.5932797|1617.460455|12.38318928|1.0|0.0|1.0|0.0|4.74|0.0|-7.18|69.2|2.51|0.0|0.0|1.0|5.0|415.88|0.0|1.0|1.0|-4.59|2.55e-05|0.0106|3.31|0.0|2.77e-05|-1692.540795|-1692.511019|1137.55|322.58|322.58|509.61|0.68913|0.68913|-0.15835|4.9812|-0.2082699999999999|6.6973|8.0458|8.0458
8a_a8|0|0|3.150966553|1|1|1|1.400027874|1.4114120369999998|-0.014658222|5.4161004020000005|1|0.0|-0.732911106|-0.0075336219999999|0.010118884|10.94671414|1|0.055198015|0.762577159|0.089031731|-0.048064085|0.8220300859999999|0.7318727540000001|-0.131795179|0.22299265|0.034374791|-78.93428863|20.58762475|170.9592896|269.0155755|-0.049054408|12.33026525|84.91322996|-2.256502762|-47.27503672|-29.37948733|99.52191337|0.481294455|329.9007832|-17.59585557|0.23579367|7.533378788999999|0.927876056|141.2206861|-809.4093564|0.025786572|-316.4749864|1768.444416|15.44399996|0.0|1.0|1.0|0.0|3.37|2.64|-6.76|112.23|1.9|0.0|0.0|1.0|4.0|400.39|0.0|0.0|0.0|-4.14|7.28e-05|0.0292|2.4|0.0|6.96e-05|-1367.776863|-1367.744724|1061.5|399.45|269.43|476.69|0.4927399999999999|0.7036899999999999|-0.13015|5.4201|-0.19937|6.8427|4.9454|4.9454
14b_a3|0|0|0.0|0|0|0|0.605016869|0.0|-0.009130444|4.727387819|3|1.7086790859999998|-0.356087317|-0.00603969|-0.008040839|10.31162234|1|-0.050943323|0.7809478329999999|-0.133815639|-0.170297225|0.848135222|0.8255789570000001|-0.090994113|0.379746504|0.012828558|-44.49789848|6.273415527999999|252.49572540000003|104.4171556|-0.036469822|3.067822725|82.79166784|-1.312913604|-21.76034149|-17.83445545|50.77131401|0.487615651|384.6023764|-8.721397057|0.233084567|4.989782639|0.951659927|113.9829058|-313.9702941|0.017348996|-261.0537205|837.1723509999999|8.483998032|0.0|1.0|1.0|1.0|3.18|2.5|-6.89|105.82|1.04|0.0|0.0|1.0|2.0|319.38|0.0|0.0|1.0|-3.99|0.000103|0.0327|2.58|0.0|4.08e-05|-1327.514377|-1327.4859310000002|879.19|403.54|403.54|368.39|0.70123|0.70123|-0.12942|2.8743|-0.19618|3.8724|6.4202|6.4202
12i_a36|0|0|3.27619957|0|2|2|1.2401347459999998|0.0|-0.016027043|5.351858133|2|0.0|-0.929568494|-0.011700732|0.128325344|10.96020192|1|-0.1187503719999999|0.820041835|0.141564781|-0.01509434|0.87043328|0.624142499|-0.0850745409999999|0.332782117|0.01973953|-54.81607619|12.71877085|108.3973956|108.9148111|-0.045665229|8.195085212|0.52902639|-2.46592234|-35.3196406|-29.42347522|67.53484704|0.460246812|535.4151566|-18.95842684|0.230870141|7.549683919|0.8526986440000001|148.7565508|-1023.755049|0.022430221|-346.8168661|2065.79896|14.45246358|1.0|1.0|1.0|0.0|4.8|0.0|-7.14|78.43|2.04|0.0|0.0|1.0|7.0|465.43|0.0|0.0|0.0|-5.07|8.6e-06|4.0|3.86|0.0|3.37e-05|-1645.2030949999998|-1645.171438|1172.5|330.66|237.08|504.47|0.34255|0.70134|-0.1541|5.1836|-0.20475|6.6124|7.9208|7.9208
12ax_a36|0|0|3.429529478|0|2|2|1.280791885|0.0|-0.007681676|5.351858133|2|0.0|-0.414810497|-0.001012333|-0.057017299|10.958822|1|-0.101451485|0.836170906|-0.0394369539999999|-0.056676035|0.892249657|0.771220556|-0.073739612|0.375647684|0.019128091|-49.32384393|12.79462904|36.17982162|102.4490387|-0.038813619|8.558226304|1.236876307|-1.940680931|-32.99232962|-25.96212292|62.11847297|0.488501696|566.4430628|-17.36585896|0.235146956|7.563197245|0.955040697|157.28794140000002|-868.2929481000001|0.018645135|-354.3162187|1697.196809|12.47158322|1.0|1.0|1.0|0.0|4.74|0.0|-7.76|69.2|2.99|0.0|0.0|1.0|5.0|450.32|0.0|1.0|1.0|-5.18|6.55e-06|0.00295|3.93|0.0|7.83e-06|-2152.130959|-2152.100515|1182.31|318.82|236.74|552.0|0.39564|0.69348|-0.15728|4.5001|-0.21324|6.0402|7.9208|7.9208
9_a3|0|0|0.0|0|0|0|0.605017128|0.0|-0.007847313|4.727387819|1|2.4071976040000003|-0.298197887|-0.004918099|0.065373003|10.31162238|1|0.083014843|0.6729843740000001|-0.260349706|0.042154567|0.7327715159999999|0.865283439|-0.095161413|0.506753484|0.007377805|-44.74600478|3.469130065|223.4501605|72.17854599|-0.038196575|1.6312253680000002|72.50764604|-1.336880133|-21.04009269|-17.96047462|48.21513485|0.413418346|398.0331029|-8.445224386|0.1131403219999999|5.004834198999999|0.704792493|53.19989715|-295.5828535|0.008976383|-363.8118546|708.8118076000001|4.220799781|1.0|1.0|1.0|1.0|3.1|2.44|-7.26|80.04|2.42|0.0|0.0|1.0|2.0|303.38|0.0|0.0|1.0|-4.9|1.25e-05|0.00379|4.14|0.0|1.67e-05|-1256.087705|-1256.0634710000002|857.36|331.9|213.09|350.27|0.3639699999999999|0.6724600000000001|-0.15834|2.0863|-0.19833|2.6661|4.96|4.96
34_a20|0|0|0.0|1|0|0|1.416932073|1.877209467|-0.0057643419999999|4.727387819|2|1.991704333|-0.328567476|0.003085806|-0.046356705|10.93244905|1|0.0346782989999999|0.74801464|-0.101401966|-0.090732503|0.80310139|0.690530489|-0.0851907119999999|0.408491116|0.0130295999999999|-57.31821177|8.766605631000001|297.5548445|136.81360859999998|-0.032248904|5.898367836|80.66541842|-1.709191893|-38.56497154|-21.69778179|66.0848174|0.462785432|536.0086996|-14.59875162|0.223585914|7.940146766|0.8614536140000001|150.43359099999998|-773.7338361000001|0.01491516|-371.9551262|1481.145765|10.03525243|1.0|1.0|1.0|1.0|3.43|2.92|-9.18|86.69|2.47|0.0|0.0|1.0|5.0|419.48|0.0|0.0|1.0|-5.02|9.51e-06|0.00399|3.63|0.0|2.780000000000001e-07|-1352.31921|-1352.2836220000002|1205.64|320.38|229.04|544.93|0.38519|0.68845|-0.16103|3.8519|-0.21284|5.4994|7.2147|7.2147
18_a4|0|0|0.0|1|1|1|1.3998285519999998|1.904090136|-0.004533883|5.4161004020000005|1|0.0|-0.181355303|0.000379379|-0.200683549|10.94611841|1|0.006968314|0.793041267|0.102914528|-0.105846349|0.8547339420000001|0.615655659|-0.094231531|0.269470313|0.017694182|-46.48874223|8.729352711|203.5264327|110.7087804|-0.03479101|4.306590617|0.0|-1.287267373|-22.93503169|-17.16400317|55.21809494|0.405586004|382.6371479|-8.467791078|0.2305616919999999|6.133421395|0.682329162|113.7466718|-313.3082699|0.0175331289999999|-265.85258480000005|825.3658678999999|8.649897756|0.0|0.0|1.0|0.0|3.32|2.56|-5.53|50.94|2.2|0.0|0.0|2.0|3.0|307.32|0.0|1.0|1.0|-3.51|0.000312|0.0959|2.24|0.0|0.0009109999999999|-1033.480025|-1033.454769|870.74|294.88|274.59|404.27|0.52475|0.57777|-0.17345|2.7878|-0.20883|3498.0|5.5817|5.5817
14i_a23|1|1|0.0|2|0|0|1.197963212|3.2692375460000003|-0.010148243|5.351858133|2|0.7151570629999999|-0.558153376|0.002243702|-0.018541856|10.31321758|2|-0.017918675|0.8025091329999999|0.158023239|-0.04255066|0.864206467|0.7333675390000001|-0.0889593869999999|0.266320368|0.0214262489999999|-60.8283953|14.65077903|324.811841|151.83084580000002|-0.039760909|10.01786784|93.48624142|-2.027806362|-41.59306642|-27.18760085|75.47917433|0.478050606|531.9462982|-18.59026006|0.221904316|8.107659819|0.915894552|151.7330992|-948.103263|0.019276934|-380.3109456|1782.001457|13.18112713|0.0|1.0|1.0|0.0|3.56|2.64|-6.96|148.11|2.28|1.0|1.0|1.0|6.0|454.51|1.0|0.0|0.0|-4.39|4.03e-05|0.0183|2.46|0.0|5.03e-05|-1798.64228|-1798.608335|1224.02|335.72|335.72|580.74|0.55606|0.55606|-0.1509599999999999|5.9563|-0.23121|8.3755|8.4622|8.4622
6a_a40|0|0|0.0|1|1|2|0.604893625|1.78213955|-0.014623575|6.401917197|0|0.775942224|-0.68730803|-0.001347823|0.104332675|10.30179985|2|-0.021759541|0.801647855|-0.012261923|-0.340539542|0.861720535|0.657059571|-0.109047987|0.360858579|0.016399125|-68.11170799|10.24294396|185.06174|166.2999483|-0.049149867|6.397774285|36.84483305|-2.113444291|-42.542782200000005|-30.69915817|78.35465194|0.41480944|458.303126|-19.17478857|0.132148181|6.945713476|0.708845065|82.54016015|-824.5159087000001|0.012872604|-459.522754|1521.070502|8.040268001|1.0|1.0|0.0|1.0|3.99|3.01|-4.05|173.43|1.62|2.0|1.0|2.0|5.0|442.53|1.0|0.0|1.0|-4.99|1.03e-05|0.00457|3.77|0.0|0.0396|-2371.579899|-2371.560378|1103.4|415.55|415.55|497.78|0.6782699999999999|0.6782699999999999|-0.11995|6.9379|-0.21255|9.3893|7.3979|7.3979
16b_a32|1|1|3.2902303|0|0|0|0.2980105389999999|0.0|-0.008469352|5.733341277|0|2.033356859|-0.423467596|-0.008277865|-0.018753196|10.31100078|3|-0.1202046419999999|0.852956281|0.056127969|-0.098450203|0.907055332|0.6762731040000001|-0.088716278|0.559199331|0.015808858|-56.84546999|10.12961779|53.96132589|162.40756509999997|-0.0345657579999999|6.490611388|9.827907321|-1.624590613|-36.42406481|-22.14820988|66.97508778|0.414997448|478.3482386|-14.19159402|0.252363732|6.466656381|0.709394251|161.7035261|-667.0049190000001|0.017136832|-317.3487516|1392.342653|10.98052464|1.0|1.0|1.0|1.0|3.71|2.48|-7.6|165.49|0.41|0.0|1.0|1.0|7.0|433.57|1.0|0.0|1.0|-4.55|2.84e-05|0.0123|3.14|0.0|1.1e-05|-2315.990437|-2315.951437|1137.73|342.39|342.39|567.01|0.70233|0.70233|-0.14995|4.4055|-0.2094099999999999|7.0093|7.7696|7.7696
8a_a12|0|0|0.0|0|1|1|1.283813597|0.0|-0.00771093|0.0|3|0.0|-0.362413703|-0.001510006|-0.050603335|10.95472846|0|-0.135424346|0.763500863|-0.1261547959999999|-0.146966854|0.8157289759999999|0.862306783|-0.05926895|0.221703535|0.010336879|-30.69873711|5.354053791|46.32568673|55.59930083|-0.033836466|2.773166902|0.0|-1.4888045019999998|-15.90061008|-17.52581709|36.0527909|0.46777503|462.3571879|-9.077610683|0.208569274|5.113243051|0.878904705|108.02980890000002|-399.41487|0.014012546|-301.89687089999995|974.3568539|7.257889351|1.0|1.0|0.0|1.0|4.06|3.06|-7.89|50.17|2.89|0.0|0.0|1.0|3.0|327.38|0.0|1.0|1.0|-4.21|6.19e-05|0.0203|3.18|0.0|4.2e-06|-1046.0428949999998|-1046.0210880000002|952.71|317.17|317.17|424.14|0.6309100000000001|0.6309100000000001|-0.15696|3.6588|-0.2194199999999999|5.4032|6.7011|6.7011
16e_a32|1|1|3.343660084|0|0|0|0.609420752|0.0|-0.0154404319999999|5.733341277|0|2.080236877|-0.772021601|-0.0048042729999999|-0.070351839|10.31100268|3|-0.123297852|0.86370575|0.096017785|-0.022651598|0.91471624|0.7619492790000001|-0.087117996|0.504569498|0.024145309|-55.957388|15.50894749|105.4021155|134.6906051|-0.037448344|9.961663868|39.27920316|-1.760072163|-35.94239328|-24.05371573|71.46633549|0.458956284|507.6266039|-15.45011555|0.297773438|6.573687662|0.848279482|191.2650034|-726.1554308999999|0.023323257|-259.78720209999994|1609.914378|14.98092934|1.0|1.0|1.0|1.0|3.64|3.36|-7.38|149.27|1.12|0.0|1.0|1.0|8.0|413.52|1.0|0.0|1.0|-4.75|1.7899999999999998e-05|0.0074099999999999|3.76|0.0|1.73e-05|-1955.993572|-1955.965644|1130.95|342.37|342.37|552.79|0.7022|0.7022|-0.14991|3.2372|-0.2005|3.9389|8.1367|8.1367
1e_a5|0|0|2.953259375|0|0|0|1.427503886|0.0|-0.001975193|4.59511985|2|0.0|-0.084933308|0.008031558|-0.1197834419999999|10.94440038|1|0.034752304|0.771487328|0.045376705|-0.075239398|0.834250802|0.6977404359999999|-0.06795194|0.373935381|0.008587563|-35.30075748|4.461204261000001|159.537038|62.03846573|-0.0278901329999999|2.317577542|0.0|-1.115605324|-18.33860051|-14.48881117|39.76196174|0.482579989|457.4574833|-7.526878708|0.2526063739999999|6.41473183|0.932665879|131.2279879|-301.0751483|0.0157106539999999|-257.0399733|775.4313476|8.161620868|1.0|0.0|1.0|1.0|2.83|2.17|-8.41|54.46|2.13|0.0|0.0|1.0|3.0|312.37|0.0|1.0|1.0|-4.45|3.5600000000000005e-05|0.0111|3.43|0.0|1.21e-06|-990.6320386|-990.6006645|935.47|279.92|261.24|427.87|0.56258|0.51802|-0.18105|1916.0|-0.22291|3.0386|6719.0|6719.0
12_a1|0|0|3.3894574360000003|0|1|1|1.430936075|0.0|-0.011221829|5.351858133|1|0.0|-0.516204114|-0.0038943009999999|-0.0811332759999999|10.94945122|1|-0.104622651|0.749817035|-0.045776997|-0.093957115|0.817998205|0.7534284040000001|-0.0964711209999999|0.210514881|0.033770552|-55.99493147|19.60151089|133.6600817|136.3310784|-0.039894864|11.37734536|477.1158679|-1.675584287|-32.50125347|-23.15625812|75.59644237|0.46449367|444.1009824|-13.44063462|0.275333347|7.679719277999999|0.867391557|159.81230209999998|-564.5066541|0.024485753|-260.8074567|1342.083063|14.21231622|1.0|1.0|1.0|1.0|3.29|2.72|-8.2|83.82|1.67|0.0|0.0|1.0|3.0|366.37|0.0|0.0|1.0|-4.75|1.77e-05|0.00649|3.54|0.0|2.3e-06|-1216.12881|-1216.099134|1018.84|390.57|332.04|482.51|0.69114|0.69763|-0.12874|7.7454|-0.19916|10.1801|5.5302|5.5302
3d_a12|0|0|0.0|0|1|1|1.28383852|0.0|-0.008186708|0.0|3|0.0|-0.360215148|-0.00259095|-0.002185753|10.95472859|0|-0.1394967999999999|0.7697403429999999|-0.097468573|-0.108208213|0.82682708|0.8605417409999999|-0.066850425|0.2443206489999999|0.011128076|-34.34601551|5.717316796|74.39425719|74.63869204|-0.035063929|2.9374091630000003|0.0|-1.437621096|-17.64609244|-18.01493787|40.06333231|0.472404561|439.1353855|-9.255608086|0.22571647|5.786006004|0.89539167|115.96727140000002|-379.4799315|0.01611886|-281.8395348|953.9302134|8.281452338|1.0|1.0|0.0|1.0|3.98|2.71|-7.51|50.17|2.26|0.0|0.0|1.0|3.0|313.36|0.0|1.0|1.0|-3.91|0.000123|0.0385|2.81|0.0|9.64e-06|-1006.727999|-1006.704001|918.3|328.71|294.4|411.35|0.53114|0.6572100000000001|-0.15387|2.2068|-0.22229|3.0037|7.6021|7.6021
12bd_a36|0|0|3.497517322|0|2|2|1.297043358|0.0|-0.006695407|5.351858133|2|0.0|-0.4017244129999999|0.003676818|-0.030990165|10.94639828|1|-0.101854847|0.78699829|-0.011529973|-0.047786573|0.833398429|0.857993338|-0.071083327|0.279020022|0.0177487689999999|-46.92083391|11.7156452|83.92365468|110.578217|-0.035521445|7.733288012999999|0.0|-1.989200921|-30.9716039|-23.44707102|58.63647911|0.475272043|549.5039111000001|-15.47699253|0.21755876|8.050812711|0.905749421|143.6066496|-866.7115819|0.015363883|-372.868829|1678.127264|10.14142465|1.0|0.0|1.0|0.0|4.95|0.0|-7.34|69.2|2.45|0.0|0.0|1.0|5.0|409.49|0.0|1.0|1.0|-4.6|2.5e-05|0.0102|3.41|0.0|1.86e-05|-1311.591775|-1311.560669|1200.23|349.84|319.66|568.94|0.69411|0.7044100000000001|-0.1459|5.7533|-0.19826|7.6908|7.7696|7.7696
16f_a32|1|1|3.354832924|0|0|0|0.609420741|0.0|-0.014558301|5.733341277|0|2.082564316|-0.77158995|-0.003511776|-0.081644236|10.31100265|3|-0.120440534|0.852938445|0.085125293|-0.000510986|0.899839182|0.761506727|-0.08168632|0.522247991|0.024434011|-56.53102601|16.90955989|89.03402347|133.3750236|-0.035568666|11.7022626|47.24868477|-1.778433296|-39.12230215|-24.61529877|73.4405859|0.384656622|558.6750754999999|-17.03501995|0.30526292|8.79158776|0.625108901|211.2572338|-851.7509977|0.022983292|-269.5356315|1771.554986|15.90558963|1.0|1.0|1.0|1.0|3.76|3.4|-7.77|149.27|1.34|0.0|1.0|1.0|9.0|427.54|1.0|0.0|1.0|-4.97|1.07e-05|0.00457|4.11|0.0|7.26e-06|-1995.307736|-1995.278839|1191.55|341.82|341.82|603.12|0.70204|0.70204|-0.15003|3.6641|-0.2|4.2764|8041.0|8041.0
16d_a32|1|1|3.311658163|0|0|0|0.609420775|0.0|-0.017249763|5.733341277|0|2.07416189|-0.7589895790000001|-0.00839148|-0.134892903|10.31100273|3|-0.128753933|0.8575664540000001|0.107238939|-0.0847953219999999|0.916850163|0.7689748270000001|-0.091212351|0.41654798|0.032003415|-53.23914436|18.67986534|115.2070109|142.7146582|-0.036437402|10.90312918|48.61700321|-1.493933474|-31.07481011|-21.26791022|71.91900971|0.4429631189999999|440.9688416|-12.41372827|0.384250302|6.221435089|0.79521327|224.2805611|-508.962859|0.0332953229999999|-135.1223777|1416.134383|19.43393087|1.0|1.0|1.0|1.0|3.35|3.01|-6.59|149.27|0.65|0.0|1.0|1.0|6.0|385.46|1.0|0.0|1.0|-4.18|6.659999999999999e-05|0.0257|2.86|0.0|9.84e-05|-1877.360551|-1877.332369|1023.44|341.83|341.83|489.97|0.70217|0.70217|-0.15009|3.2048|-0.20077|3.8853|8.1135|8.1135
8b_a12|0|0|0.0|0|1|1|1.283836078|0.0|-0.012630509|0.0|2|0.0|-0.618894925|-0.010117477|-0.036536396|10.95438057|0|0.003898807|0.7407532059999999|-0.010950243|-0.183648492|0.792160599|0.856390139|-0.1053827859999999|0.4384536329999999|0.011257065|-60.97837482|6.513753986|319.0086845|149.9096134|-0.045608374|3.769098814|76.80174559999999|-2.097985204|-35.28434152|-26.39069094|67.49212879999999|0.480938153|428.7273481000001|-15.27062922|0.111063646|6.373278096|0.926552694|64.26553043|-702.4489440000001|0.009361504|-450.1059006|1365.645333|5.416912474|0.0|1.0|1.0|1.0|4.11|2.57|-7.45|80.37|2.23|0.0|0.0|1.0|4.0|355.39|0.0|0.0|0.0|-4.01|9.74e-05|0.0346|2.76|0.0|1.26e-05|-1159.405202|-1159.365835|1020.47|331.1|293.37|460.08|0.53425|0.57773|-0.15294|4.2554|-0.21184|6.1286|6.58|6.58
7l_a46|0|0|0.0|1|1|1|1.160371354|2.1525548|-0.00090473|5.533389489|2|0.0|-0.038903382|0.013150047|-0.074511843|10.9642261|1|-0.087877164|0.7746144629999999|-0.1237456669999999|0.076724694|0.825629852|0.6539666829999999|-0.0565894359999999|0.253138137|0.011594057|-27.30136533|5.5935102720000005|8.13531199|44.79605077|-0.022013621|2.698568452|51.39110437|-0.880544835|-13.17144326|-10.620390400000002|32.8948756|0.46327253|437.65027010000006|-5.1237682730000005|0.32532919|5.273701985|0.863142947|156.9538706|-204.9507309|0.016330867|-168.5385796|629.6635476|7.878766604|1.0|0.0|1.0|1.0|3.04|2.64|-6.29|43.6|1.89|0.0|0.0|1.0|2.0|290.36|0.0|1.0|1.0|-3.72|0.0001889999999999|0.0548|2.61|0.0|0.000151|-915.6081232|-915.5830363|879.87|272.71|272.71|414.82|0.68834|0.68834|-0.18993|3.3119|-0.2231699999999999|3.9009|5.7122|5.7122
17a_a50|1|1|0.0|2|1|1|1.349854788|4.319202937|-0.002225436|5.82008293|1|2.189373662|-0.133526134|0.012510153|-0.0979202769999999|10.94500663|2|-0.239713023|0.784570118|-0.204032723|-0.215448852|0.828062407|0.732114362|-0.045404408|0.4062532579999999|0.013784807|-29.57096251|8.977762705|10.03717565|50.14419437|-0.0280449529999999|5.847033234|84.34722313|-1.570517366|-19.25896309|-18.26510428|38.54872522|0.486855438|601.1353533|-11.89568886|0.2100891|8.087984548|0.948768582|136.82673369999998|-666.1585759999999|0.011602876|-377.6260803|1294.887612|7.556715901|1.0|1.0|1.0|1.0|3.95|3.29|-6.76|51.77|2.3|0.0|0.0|1.0|6.0|398.5|0.0|1.0|0.0|-4.44|3.61e-05|0.0144|3.23|0.0|6.97e-05|-1258.566007|-1258.540058|1204.79|306.31|291.88|616.93|0.6244|0.66046|-0.16724|6.2113|-0.1992|8.2991|7.0706|7.0706
18a_a25|0|0|0.0|1|0|0|1.194229606|1.875390684|-0.0029953159999999|4.727387819|2|2.050257213|-0.170732995|0.007643634|-0.018419483|10.31286118|1|-0.037072518|0.7385460309999999|-0.039007784|-0.035531959|0.792935475|0.7291583840000001|-0.055926422|0.341320954|0.0095281269999999|-37.07961488|6.317215793|75.74077952|45.33086513|-0.03097773|4.188358905|0.0|-1.641819678|-24.58404782|-20.53845469|43.39683067|0.493301255|617.676232|-13.61714122|0.182927961|7.39539242|0.973559258|121.2825364|-721.7084848|0.011486699|-420.4420243|1332.242503|7.615762647|1.0|1.0|1.0|1.0|3.5|3.43|-9.78|87.72|2.88|1.0|0.0|1.0|6.0|435.54|0.0|0.0|1.0|-5.77|1.71e-06|0.000744|4.76|0.0|7.28e-08|-1675.274716|-1675.2501519999998|1229.09|390.98|225.57|556.26|0.2834|0.5274399999999999|-0.15732|3.1313|-0.21323|4.3839|7.0269|7.0269
12j_a30|0|0|0.0|0|2|2|0.604984421|0.0|-0.006336585|5.351858133|2|0.0|-0.354848778|0.005613018|0.0074730759999999|10.31162861|1|-0.053644471|0.795446883|0.0060012969999999|-0.130412856|0.846470093|0.7991060659999999|-0.073909106|0.328405591|0.015613498|-47.76354083|10.09017681|88.51817261|101.9784021|-0.036204884|6.520746879|0.0|-1.882653966|-30.8670468|-23.39729904|57.85371764|0.476658597|544.2686362000001|-15.12043521|0.1865388989999999|8.067697897|0.91079856|120.550211|-786.2626307999999|0.01349128|-405.1466163|1495.657934|8.71869951|1.0|1.0|1.0|0.0|4.76|0.0|-7.01|81.65|3.04|0.0|0.0|1.0|5.0|412.51|0.0|0.0|1.0|-5.15|7.05e-06|0.00291|4.23|0.0|4.02e-05|-1615.096172|-1615.064152|1175.75|356.4|238.56|549.64|0.3087|0.68625|-0.14772|4.6727|-0.1987799999999999|5.1081|8058.0|8058.0
5a_a40|0|0|0.0|1|0|1|0.604913477|1.688148148|-0.004609716|6.167516491000001|0|0.808197279|-0.152120625|0.011345707|0.180125135|10.31198338|2|0.004130836|0.756882266|-0.442215721|-0.0395444479999999|0.820901326|0.5263598389999999|-0.078132307|0.04987082|0.020641204|-34.5789643|9.135164355|174.99981530000002|64.97877226|-0.036396585|4.042943749|52.43850484|-1.091897544|-15.30358975|-16.10801287|43.71412865|0.4889874279999999|377.5905776|-7.128912782|0.177534728|5.507689573|0.956899016|78.57142892|-213.8673835|0.0130940839999999|-285.426492|587.5511127|5.795040371|1.0|1.0|0.0|1.0|3.04|2.49|-4.05|75.5|1.85|1.0|0.0|2.0|3.0|269.32|0.0|1.0|1.0|-3.67|0.000213|0.0574|2.88|0.0|0.0241|-1177.598691|-1177.5835470000002|757.45|326.96|326.96|353.51|0.69499|0.69499|-0.15066|5.7163|-0.21644|7.6003|7.0915|7.0915
17f_a50|1|1|0.0|2|1|1|1.349854916|4.305828452|-0.002205848|5.82008293|1|2.187498662|-0.125733326|0.012475826|-0.028989535|10.94501702|2|-0.247590736|0.7851209440000001|-0.132153434|-0.2257632789999999|0.8314734309999999|0.7241275009999999|-0.047333916|0.333180181|0.016414675|-29.10566644|10.09339793|6.382846132999999|54.44410182|-0.026836447|6.206439227000001|82.90209608|-1.422331714|-17.89709978|-16.50175503|39.19906437|0.472769049|560.4567739|-10.14694362|0.278877895|7.200480876|0.896702|171.48226169999998|-537.7880119|0.01617809|-271.9363523|1212.822364|9.947921993|1.0|1.0|1.0|1.0|3.81|2.97|-6.38|51.77|2.09|0.0|0.0|1.0|6.0|384.48|0.0|1.0|1.0|-4.12|7.57e-05|0.0291|2.83|0.0|0.00016|-1219.2481369999998|-1219.220465|1146.22|304.9|304.9|564.52|0.6573899999999999|0.6573899999999999|-0.16784|6.1931|-0.20148|8.312999999999999|6.4001|6.4001
