molecula|NaaNH|n9FaHRing|n9FaRing|SssssC|NaasN|nAHRing|nARing|BCUTs-1|SaasN|MATS2c|AATSC1c|SRW07|AATSC1s|MATS7i|AATSC1are|MATS8i|BCUTi-1|n5aRing|n5aHRing|AATSC7i|MATS1i|AATSC1i|n6aHRing|BIC2|MATS8s|MATS8d|SIC2|RASA|PBF|FPSA3|PNSA3|PPSA3|FNSA4|WPSA3|FNSA1|FNSA2|DPSA5|PNSA4|DPSA3|GRAVp|TASA|MOMI-Z|FPSA1|GeomShapeIndex|GRAV|WNSA2|FPSA5|Mor01p|CYP2D6 inhibitor|CYP2C9 inhibitor|P-gp substrate|CYP3A4 inhibitor|Synthetic Accessibility|Log Po/w iLOGP|Fraction Csp3|Num. of Aromatic heavy atoms|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|TPSA_y|Log Po/w MLOGP|Leadlikeness|Brenk|Molar refractivity|Veber filter|Num. of Rotatable bonds|Log S (Ali)|Heavy atom count|Egan filter|CYP1A2 inhibitor|Consensus Log P|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|PAINS|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Area (grid)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|E solv. Water  (Hartree)|Dipole (water)|pIC50|pIC50
12_a1|1|0|0|0.0|0|1|1|1.430936075|0.0|-0.0455890429999999|-0.011221829|5.351858133|-0.02164054|0.076867966|-0.0038943009999999|-0.0811332759999999|10.94945122|1|1|0.127560614|-0.104622651|-0.173618873|1|0.749817035|-0.045776997|-0.093957115|0.817998205|0.765121385|0.210514881|0.033770552|-55.99493147|19.60151089|-0.039894864|11.37734536|0.724666653|-1.675584287|74.99749378|-23.15625812|75.59644237|2592.245875|444.1009824|1825.150911|0.275333347|0.867391557|5468.378562|-564.5066541|0.024485753|473.040639|1.0|1.0|1.0|1.0|3.29|2.72|0.05|23.0|4.87|4.41|83.82|1.67|2.0|0.0|103.47|0.0|3.0|-4.98|28.0|0.0|1.0|3.44|-4.75|1.04e-05|0.00379|1.77e-05|0.00649|3.54|0.0|6.28e-09|2.3e-06|-0.07042|3734.0|3.1744|-1216.12881|607.42|1018.84|390.57|0.69114|0.69763|-0.12874|0.0296752|10.1801|5.5302|5.5302
19g_a38|1|0|0|0.0|0|2|2|1.297044182|0.0|-0.077355838|-0.008497058|5.351858133|-0.117921811|-0.037579797|-0.006877664|-0.009881824|10.96052467|1|1|-0.096139701|-0.098027247|-0.250781298|1|0.836170906|-0.063110203|-0.076414544|0.892249657|0.7200062690000001|0.5322242429999999|0.022953686|-54.62049927|14.52522351|-0.038842708|9.191644336|0.719941993|-1.942135378|86.78105144|-24.57988703|69.14572278|2897.384301|455.6240763999999|2506.378649|0.280058007|0.836356715|6631.17356|-777.7146399000001|0.0228937029999999|593.6088758|1.0|1.0|1.0|1.0|4.82|2.52|0.14|17.0|3.55|3.11|81.23|2.78|1.0|0.0|125.65|0.0|5.0|-4.25|31.0|0.0|1.0|2.97|-4.33|5.68e-05|0.0238|4.67e-05|0.0196|2.88|0.0|7.599999999999999e-08|3.19e-05|-0.05479|5.2766|3.6887|-1431.419426|638.82|1104.29|336.12|0.3937|0.69982|-0.15269|0.03244515|6.1765|7.3778|7.3778
47o_a18|0|0|0|0.0|0|1|1|1.251177005|0.0|0.052875948|-0.006476544|4.844187086|-0.055408687|-0.006238734|-0.00046896|0.011121222|10.94702017|0|0|-0.009467295|-0.103458566|-0.156998637|0|0.7435044540000001|0.001673737|-0.066242713|0.781148177|0.806872998|0.261785105|0.008692675|-56.13142962|6.313168526|-0.034545459|4.585021184|0.872753077|-2.210909375|70.23090572|-25.08909125|62.44459815|2857.120021|586.0020642999999|1393.529823|0.127246923|0.972958142|6462.6049570000005|-1166.161955|0.008265369|931.8364349|1.0|0.0|1.0|1.0|4.17|0.0|0.25|18.0|3.69|3.0|85.29|2.94|3.0|1.0|139.63|0.0|9.0|-5.66|34.0|0.0|1.0|2.76|-5.08|2.19e-06|0.000996|8.38e-06|0.00381|4.16|0.0|4.26e-10|1.93e-07|-0.0502|3.22|3.22|-1455.574672|783.22|1352.29|385.04|0.69248|0.69248|-0.13203|0.02736851|2.8284|7.3279|7.3279
16f_a32|1|1|1|0.0|0|0|0|0.609420741|0.0|0.1767304639999999|-0.014558301|5.733341277|-0.054907428|0.008658653|-0.003511776|-0.081644236|10.31100265|3|3|0.0151704889999999|-0.120440534|-0.211019184|0|0.852938445|0.085125293|-0.000510986|0.899839182|0.8072754790000001|0.522247991|0.024434011|-56.53102601|16.90955989|-0.035568666|11.7022626|0.69473708|-1.778433296|92.82839829|-24.61529877|73.4405859|2772.212354|558.6750754999999|3414.006186|0.30526292|0.625108901|6235.040893|-851.7509977|0.022983292|636.0251562999999|1.0|1.0|1.0|1.0|3.76|3.4|0.3|19.0|6.42|4.99|149.27|1.34|3.0|0.0|116.75|1.0|9.0|-6.95|29.0|1.0|1.0|4.05|-4.97|1.12e-07|4.79e-05|1.07e-05|0.00457|4.11|0.0|1.7e-08|7.26e-06|-0.04997|3.6272|3.6272|-1995.307736|722.06|1191.55|341.82|0.70204|0.70204|-0.15003|0.02889673|4.2764|8041.0|8041.0
9d_a40|0|0|0|0.0|1|0|0|0.604992329|1.839557351|0.007834411|-0.003961493|5.4161004020000005|-0.022152094|0.153818743|0.011823978|0.15723868|10.3119722|2|2|0.259969752|0.0116099239999999|0.019621984|0|0.7572844040000001|-0.3969541689999999|-0.223631751|0.8221990920000001|0.941627612|0.002088915|0.010749826|-31.08478865|5.539796446|-0.031613312|2.854868966|0.8664205709999999|-1.074852592|41.42218692|-16.29154841|36.6245851|2109.570685|485.2567189|336.6614768|0.133579429|0.87714454|4401.742338|-285.4523697|0.0087217999999999|346.9019309|0.0|1.0|0.0|0.0|3.25|3.63|0.06|20.0|5.2|5.09|58.43|4.07|1.0|0.0|91.71|0.0|2.0|-6.13|22.0|0.0|1.0|4.63|-5.65|7.37e-07|0.0002399999999999|2.23e-06|0.000727|5.16|0.0|1.01e-07|3.3e-05|-0.06906|4.6073|3.3464|-1677.551678|542.19|892.69|370.51|0.4557199999999999|0.69986|-0.13875|0.01113991|7.9502|6.9706|6.9706
12f_a40|0|0|0|0.0|1|0|0|0.604990261|1.768354671|-0.03356339|-0.006206277|5.4161004020000005|-0.015621373|0.070099257|0.008525796|0.108909202|10.31197207|2|2|0.115814835|-0.033224348|-0.054891771|0|0.777316288|-0.160218113|-0.271493213|0.841769186|0.909993912|3.43e-05|0.021549915|-37.02024147|11.90644165|-0.032879466|6.57837176|0.7314440520000001|-1.150781297|56.53158029|-18.16607804|48.92668311|2383.68369|502.7764322|628.5604981|0.268555948|0.962404834|5326.217734000001|-351.2898849|0.0201199619999999|384.1423925|0.0|1.0|0.0|0.0|3.24|3.61|0.06|20.0|5.35|5.44|67.66|3.99|2.0|0.0|98.25|0.0|3.0|-6.58|24.0|0.0|1.0|4.76|-5.99|2.66e-07|0.0001|1.02e-06|0.0003819999999999|5.4|0.0|4.81e-08|1.8100000000000003e-05|-0.07761|4.3313|2.8374|-2212.359379|572.63|951.55|436.97|0.6679999999999999|0.7029|-0.11765|0.01077929|4.8562|6.4202|6.4202
8_a1 (SB-202620)|1|0|0|0.0|0|0|0|1.4323973840000002|0.0|0.106916453|-0.013785521|4.727387819|-0.226277123|-0.0443137679999999|-0.012672753|-0.1402198369999999|10.94957568|1|1|-0.095271547|-0.019835038|-0.042643966|1|0.743088715|-0.042789124|0.063001656|0.805476065|0.648967503|0.174628594|0.015526845|-66.76765693|8.809217494|-0.041081545|4.997944864|0.7742395870000001|-1.684343335|70.8721358|-23.30777912|75.57687443|2431.842132|368.1943149|1736.664204|0.225760413|0.839824062|5170.286136|-542.1742393|0.019645498|433.2550452|1.0|0.0|1.0|0.0|2.74|2.21|0.0|23.0|4.86|5.06|78.87|2.78|2.0|0.0|99.61|0.0|4.0|-4.94|27.0|0.0|1.0|3.7|-4.7|1.14e-05|0.0041|1.98e-05|0.00713|3.6|0.0|9.53e-09|3.42e-06|-0.0736899999999999|3.4052|3.4052|-1223.279021|586.27|977.87|364.11|0.7026600000000001|0.7026600000000001|-0.13683|0.16177304|5.5005|6.3979|6.3979
3f_a32|1|1|1|0.0|0|0|0|0.6094207770000001|0.0|0.0067550119999999|-0.00611496|5.733341277|-0.0434359079999999|-0.062954205|0.001276735|-0.113189563|10.31100273|3|3|-0.112493266|-0.074808287|-0.133675401|0|0.820782305|-0.110248899|-0.1743238839999999|0.871865543|0.874026684|0.3217719189999999|0.011897886|-41.40131823|6.707989266|-0.030139709|3.78194259|0.78919828|-1.265867765|61.47296003|-16.99267001|48.1093075|2273.466801|492.7734095|2130.756016|0.21080172|0.770463268|4993.667711|-402.3773138|0.011659458|475.3634141|1.0|1.0|1.0|1.0|3.9|3.31|0.28|19.0|7.18|5.63|110.94|2.18|2.0|0.0|102.66|0.0|4.0|-6.89|24.0|0.0|1.0|4.63|-5.4|1.28e-07|4.53e-05|3.96e-06|0.0014|4.83|0.0|4.89e-08|1.73e-05|-0.05315|3.5569|3.5569|-1712.0610190000002|604.9|1006.92|348.58|0.70255|0.70255|-0.1474599999999999|0.02606687|5.7161|8.0458|8.0458
8c_a31|1|0|0|0.0|0|1|1|0.610137334|0.0|-0.012583838|-0.01275867|5.733341277|-0.104377029|-0.106461724|-0.0080009219999999|-0.1903992189999999|10.31169969|2|2|-0.178276512|-0.053983462|-0.09039853|0|0.847752299|0.006000201|-0.1759864119999999|0.896193695|0.626072761|0.280934088|0.029669107|-64.57121646|16.3656112|-0.039640027|9.027343766|0.72308253|-1.66488115|82.77037329|-21.86561502|80.93682766|2251.08563|345.3445134|1678.6836239999998|0.27691747|0.90508624|4835.748065|-506.5691518|0.021986076|423.1367008|1.0|1.0|1.0|1.0|3.51|2.9|0.29|16.0|4.89|3.13|114.29|0.85|0.0|0.0|93.45|0.0|5.0|-4.42|24.0|0.0|1.0|2.83|-3.63|3.79e-05|13.0|0.000237|0.0811|2.38|0.0|7.45e-07|0.0002549999999999|-0.03222|3.8492|3.8492|-1426.166503|595.67|981.89|322.11|0.7005|0.7005|-0.15985|0.03744829|5.1815|6.0915|6.0915
9_a3|0|0|0|0.0|0|0|0|0.605017128|0.0|0.187952252|-0.007847313|4.727387819|-0.100592457|-0.126542538|-0.004918099|0.065373003|10.31162238|1|1|-0.216450234|0.083014843|0.141996379|1|0.6729843740000001|-0.260349706|0.042154567|0.7327715159999999|0.84649775|0.506753484|0.007377805|-44.74600478|3.469130065|-0.038196575|1.6312253680000002|0.886859678|-1.336880133|43.50933802|-17.96047462|48.21513485|2017.0704920000005|398.0331029|1383.145159|0.1131403219999999|0.704792493|4430.929894|-295.5828535|0.008976383|349.6957191|1.0|1.0|1.0|1.0|3.1|2.44|0.0|21.0|4.9|4.62|80.04|2.42|1.0|0.0|92.69|0.0|2.0|-5.53|22.0|0.0|1.0|3.7|-4.9|2.96e-06|0.000899|1.25e-05|0.00379|4.14|0.0|5.5e-08|1.67e-05|-0.03999|5.8185|3.7356|-1256.087705|512.44|857.36|331.9|0.3639699999999999|0.6724600000000001|-0.15834|0.0242342|2.6661|4.96|4.96
14ad_a23|0|1|1|0.0|2|0|0|1.197962774|3.3437482860000003|-0.1101542319999999|-0.00790478|5.351858133|-0.028065075|0.118047355|0.008996289|-0.05348283|10.31321689|2|2|0.2086248289999999|-0.143336826|-0.253318853|2|0.7830067820000001|0.165157698|-0.050707765|0.8356326820000001|0.887131635|0.224009311|0.033831691|-42.29008971|24.18091285|-0.029653934|17.28310144|0.575880959|-1.630966366|85.20135045|-21.19489662|66.47100256|3209.330728|634.0697778|2339.533586|0.424119041|0.8866211979999999|7308.229822|-833.1879476|0.033365494|770.8206617000001|0.0|1.0|1.0|1.0|3.73|3.49|0.12|26.0|3.48|4.03|123.48|2.42|2.0|1.0|133.27|0.0|7.0|-5.8|34.0|0.0|0.0|3.39|-5.08|1.6e-06|0.000753|8.22e-06|0.0038799999999999|3.52|0.0|2.49e-08|1.17e-05|-0.06925|3.3867|3.3867|-1858.957788|747.83|1287.26|366.09|0.6956600000000001|0.6956600000000001|-0.13734|0.01481488|6.7584|8.3595|8.3595
4o_a46|0|0|0|0.160026534|1|1|1|1.13463699|2.138144369|-0.24479566|-0.000627744|5.587248657999999|0.042766097|-0.2363624889999999|0.010870588|-0.203025042|10.93828256|1|1|-0.376106593|-0.018058762|-0.028735607|1|0.7699448320000001|-0.121466731|-0.09492635|0.8176134690000001|0.950732618|0.372146122|0.00972341|-35.54402423|5.332434441|-0.021901697|2.9243708|0.7510206490000001|-1.051281434|42.00638612|-12.01115223|40.87645867|2195.436986|521.3931342|1705.3950960000002|0.248979351|0.855222204|4966.476822|-316.1788552|0.0108913189999999|544.7877262000001|0.0|1.0|1.0|1.0|3.73|3.12|0.32|17.0|4.77|4.94|54.5|2.72|1.0|0.0|103.66|0.0|2.0|-4.91|26.0|0.0|1.0|3.92|-4.87|1.23e-05|0.00422|1.34e-05|0.0045899999999999|4.06|0.0|5.5e-08|1.88e-05|-0.04627|4.3255|4.3255|-1070.456878|581.59|1022.29|286.64|0.6843|0.6843|-0.18282|0.02815574|4.8244|6.7905|6.7905
14v_a23|0|1|1|-4.844615416|2|0|0|1.1979575059999998|3.004639728|0.135774541|-0.014768546|5.351858133|-0.299484129|0.055572317|-0.002390707|0.017156562|10.3132174|2|2|0.170475376|-0.0962526|-0.2952674819999999|2|0.787538583|0.132882353|-0.022236834|0.845160857|0.916605275|0.31419322|0.019811827|-44.4776373|13.08518422|-0.042752869|8.64241561|0.788328659|-2.180396311|76.42257099|-28.23713101|57.56282152|3399.4261450000004|605.3933675|2679.111279|0.211671341|0.84234449|8458.789829000001|-951.143515|0.020908947|676.4530574|0.0|1.0|0.0|1.0|3.62|3.46|0.09|26.0|3.97|6.18|114.25|3.04|2.0|1.0|126.97|0.0|7.0|-6.89|35.0|1.0|0.0|4.28|-6.0|1.29e-07|6.38e-05|1e-06|0.0004969999999999|4.76|0.0|1.12e-08|5.57e-06|-0.07843|3694.0|3694.0|-2042.182282|679.5|1206.02|335.64|0.6017100000000001|0.6017100000000001|-0.1524299999999999|0.02053833|6.3758|8.4001|8.4001
12j_a36|1|0|0|0.0|0|2|2|0.6293514410000001|0.0|-0.084183025|-0.007086381|5.351858133|-0.0446165029999999|0.091496219|0.00285431|0.039869055|10.33556498|1|1|0.161289379|-0.07550872|-0.133106642|1|0.820041835|-0.1241793309999999|-0.089459459|0.87043328|0.852586292|0.362692602|0.018160631|-46.2113679|11.99396966|-0.037113558|7.921272637|0.7758129420000001|-2.004132137|80.59149538|-24.51120192|58.20533756|2881.20453|563.0803357000001|2536.987511|0.224187058|0.8425708820000001|6352.018345|-874.1588982999999|0.016546717|725.9470896|0.0|1.0|1.0|1.0|4.86|0.0|0.17|17.0|3.33|2.61|94.5|2.51|1.0|0.0|135.47|0.0|6.0|-4.85|31.0|0.0|0.0|2.33|-4.51|1.4300000000000002e-05|0.0061|3.09e-05|0.0132|3.19|0.0|8.95e-08|3.83e-05|-0.05098|5.2072|3.7807|-1670.448063|694.28|1198.96|327.94|0.37116|0.69967|-0.15495|0.02793415|8.5953|8.0|8.0
30_a47|0|1|1|0.0|1|0|0|1.304327883|1.435022468|-0.069449687|-0.0092264759999999|4.727387819|-0.184735553|0.013114301|-0.0098410169999999|-0.008774855|10.95005723|1|1|0.029343834|-0.035472095|-0.079370393|2|0.8485444809999999|-0.1340278869999999|0.074217097|0.913855507|0.67896733|0.384732322|0.022747897|-64.94243028|13.64937081|-0.0383202979999999|8.190002019|0.679447569|-1.609452527|81.25550675|-22.9932445|78.59180109|2626.927627|407.3992771|1558.731067|0.320552431|0.879999675|5852.817155|-579.456614|0.028122734|457.1122177|1.0|1.0|1.0|1.0|3.03|2.12|0.05|21.0|2.71|3.93|98.72|1.78|1.0|0.0|104.25|0.0|5.0|-4.22|28.0|0.0|1.0|2.61|-4.1|6.05e-05|24.0|7.94e-05|0.0315|2.5|0.0|5.74e-08|2.28e-05|-0.0564299999999999|3.7159|3.7159|-1696.12008|615.85|1032.35|333.66|0.6944899999999999|0.6944899999999999|-0.1517|0.0420327|3.6487|7.9|7.9
36_a18|0|0|0|0.0|0|2|2|1.25117638|0.0|0.050448408|-0.006407141|4.844187086|-0.020339784|-0.05224259|-0.000451777|-0.0077246719999999|10.94702093|0|0|-0.079553246|-0.079721028|-0.12139648|0|0.741135729|-0.010091893|0.0059061|0.780206307|0.804293867|0.3847791889999999|0.009440278|-55.38202488|6.722004572|-0.031922305|4.786442152|0.812056067|-2.074949798|65.59412783|-22.73046122|62.10402945|2979.013751|572.70209|1547.485543|0.187943933|0.905426346|6799.65027|-1052.048147|0.0123136069999999|975.4099618|1.0|0.0|1.0|1.0|4.19|0.0|0.28|18.0|3.73|2.96|85.29|3.13|2.0|1.0|146.24|0.0|7.0|-5.68|35.0|0.0|1.0|2.8|-5.28|2.09e-06|0.000975|5.19e-06|0.00242|4.18|0.0|6.87e-10|3.210000000000001e-07|-0.04991|3.1908|3.1908|-1493.686737|769.73|1350.57|388.57|0.69372|0.69372|-0.13133|0.02564498|2.7547|7.4949|7.4949
10_a3|0|0|0|0.0|0|0|0|0.605017375|0.0|0.190318474|-0.010609861|4.727387819|-0.1152010919999999|0.017396832|-0.008037672|0.018484177|10.31162304|1|1|0.033279122|-0.0495219879999999|-0.0947326669999999|3|0.743072638|-0.140523767|0.078405316|0.8136572320000001|0.747406318|0.518341632|0.014615264|-46.64544572|6.768239856|-0.0359752729999999|3.134330682|0.7066293240000001|-1.187184014|56.68388955|-16.65993003|53.41368558|2098.79955|346.1193167|1361.86525|0.293370676|0.701266803|4600.496436|-254.5987025|0.023470578|311.6695405|1.0|0.0|1.0|1.0|3.02|1.78|0.0|21.0|3.79|3.41|105.82|1.2|0.0|0.0|88.28|0.0|2.0|-4.3|22.0|0.0|1.0|2.52|-3.84|5.07e-05|0.0155|0.000145|0.0443|2.43|0.0|3.06e-07|9.35e-05|-0.06238|5375.0|3.4217|-1288.190838|498.67|830.63|362.35|0.41894|0.68995|-0.15011|0.04080931|9.3381|5.1|5.1
5_a18 (BIBF0775)|0|0|0|0.0|0|2|2|1.251175715|0.0|0.0160123|-0.005220163|4.844187086|-0.015946718|-0.0366107389999999|0.002526619|0.0002403959999999|10.94702058|0|0|-0.054916741|-0.144352593|-0.216531385|0|0.7395978390000001|-0.001626287|-0.040022105|0.774859029|0.8432358679999999|0.420002762|0.008501088|-52.09190866|6.418873637000001|-0.029755876|4.846666751|0.8159410579999999|-2.112667176|67.25977848|-22.46761997|58.5107823|3115.979466|636.6978809999999|1645.395714|0.184058942|0.937842434|7221.114573000001|-1204.480438|0.010831199|1140.896548|1.0|0.0|1.0|1.0|4.42|0.0|0.32|18.0|4.09|3.69|76.5|3.52|3.0|1.0|155.95|0.0|8.0|-6.07|37.0|0.0|0.0|3.2|-5.72|8.590000000000001e-07|0.000425|1.91e-06|0.000946|4.73|0.0|6.18e-10|3.06e-07|-0.04938|3.2027|3.2027|-1572.313227|817.02|1446.02|378.13|0.69298|0.69298|-0.13154|0.02305362|2.8009|7.4685|7.4685
15a_a10|0|0|0|0.0|1|1|1|1.34383719|2.141907675|-0.214195114|-0.00244937|5.4161004020000005|0.022297552|-0.125297206|0.011418154|-0.060539141|10.92966696|1|1|-0.19937094|-0.179723568|-0.285973309|2|0.77630271|-0.0232534929999999|-0.1074837719999999|0.820233357|0.915137224|0.754451037|0.0156991769999999|-29.50952422|10.10411407|-0.025155581|6.503087289|0.676473201|-1.3835569680000002|60.98047923|-16.19032994|39.61363829|2656.305166|588.9895149|2413.560937|0.323526799|0.68815941|5929.563906|-573.1123029|0.017883602|697.5493042|1.0|1.0|1.0|1.0|3.5|3.58|0.29|21.0|3.95|4.05|56.07|1.93|1.0|0.0|118.92|0.0|6.0|-3.97|30.0|0.0|1.0|3.33|-4.4|0.000108|0.0432|3.94e-05|0.0157|3.12|0.0|1.63e-08|6.51e-06|-0.04742|5.7646|3.7639|-1278.452284|687.57|1179.28|329.41|0.47484|0.68863|-0.1559299999999999|0.02976259|6.1108|7.6198|7.6198
17a_a10|0|0|0|0.0|1|2|2|1.3438501040000002|2.118111229|-0.218519541|-0.004333189|5.4161004020000005|0.021150127|-0.082914437|0.009206558|-0.093735748|10.92970797|1|1|-0.132166258|-0.225935253|-0.360142554|2|0.76281504|0.029106767|0.054069767|0.8044827790000001|0.8538249840000001|0.463842217|0.020088947|-39.18491085|14.20303963|-0.023625536|10.04165819|0.564726042|-1.488408763|76.48633670000001|-16.70343549|53.38795048|3154.628148|603.6608262999999|1855.293376|0.4352739579999999|0.967815851|7078.918870999999|-743.9958084|0.0254938|911.2106544|1.0|1.0|1.0|1.0|3.8|3.66|0.33|21.0|3.31|2.5|76.38|1.29|1.0|0.0|142.16|0.0|6.0|-3.68|35.0|0.0|0.0|2.64|-4.32|0.00021|0.0986|4.74e-05|0.0222|2.43|0.0|4.74e-08|2.22e-05|-0.04641|5.5285|3.9887|-1524.557372|767.6|1326.24|310.84|0.32889|0.67671|-0.16562|0.03725238|5.3803|7.3098|7.3098
4g_a49|0|0|0|0.0|2|2|2|1.343847279|4.107873566|-0.087219006|-0.003686314|6.107022888|-0.008414823|-0.085731041|0.007953069|0.003456679|10.92777048|2|2|-0.146265064|-0.038698906|-0.066023903|4|0.7559263270000001|-0.027032199|0.144740607|0.81242269|0.8601878270000001|0.736530693|0.018944337|-61.24875669|18.87757641|-0.0250032489999999|18.81105094|0.6273572239999999|-2.000259924|90.11923831|-24.91513644|80.12633309|4706.348867000001|857.1564845|4747.967275999999|0.372642776|0.958286615|11516.07629|-1986.186746|0.023762615|1714.878736|0.0|0.0|1.0|0.0|4.83|4.36|0.1|42.0|6.09|7.56|116.3|2.87|2.0|0.0|198.32|0.0|7.0|-7.47|51.0|1.0|0.0|5.23|-7.43|3.3700000000000004e-08|2.24e-05|3.72e-08|2.47e-05|5.28|0.0|2.13e-14|1.4199999999999998e-11|-0.06458|4.3116|3.6269|-2147.721319|985.89|1766.47|341.84|0.33449|0.69238|-0.15087|0.05838924|4.5147|6.9747|6.9747
12a_a36|1|0|0|0.0|0|2|2|1.297044783|0.0|-0.0632801509999999|-0.007471648|5.351858133|-0.0427777779999999|0.078063311|0.002039107|-0.070252245|10.96083376|1|1|0.134423193|-0.1063550619999999|-0.183140926|1|0.7934042040000001|-0.012112722|-0.119322074|0.846614758|0.820684627|0.436020272|0.019595485|-46.76212019|12.03249549|-0.037738352|7.388485123|0.755315434|-1.886917597|76.09903547|-23.17301945|58.79461567|2647.835699|503.9367075|2258.5909920000004|0.244684566|0.888377722|5710.355735|-711.4630111|0.019102103|598.1535763999999|0.0|0.0|1.0|0.0|4.75|0.0|0.14|17.0|2.72|1.88|69.2|2.02|1.0|0.0|123.75|0.0|5.0|-3.79|29.0|0.0|0.0|1.86|-4.0|0.000164|0.0625|0.000101|0.0384|2.68|0.0|2.56e-07|9.78e-05|-0.04946|3.8343|3.6682|-1232.951968|653.94|1096.31|338.0|0.67869|0.6997|-0.1519299999999999|0.03544528|8.5603|7.8861|7.8861
14e_a23|0|1|1|-4.45581912|2|0|0|1.197957573|3.052208981|0.059967018|-0.008865361|5.351858133|-0.272389934|0.023369734|0.001027627|0.021081733|10.3132176|2|2|0.072830644|-0.07256543|-0.226146643|2|0.791790895|0.133270225|-0.014216155|0.8510270329999999|0.925392058|0.267882223|0.018022127|-51.07141556|12.5437807|-0.03935934|8.73073591|0.796525872|-1.96796702|74.75779594|-27.39493099|63.61519626|3255.313968|644.0923882999999|2428.874279|0.203474128|0.981902808|7663.17288|-953.3724859|0.017954325|658.8108151|0.0|1.0|1.0|1.0|3.54|3.62|0.09|26.0|4.42|6.19|105.02|3.82|2.0|1.0|125.29|0.0|6.0|-6.38|34.0|1.0|0.0|4.5|-5.79|4.1200000000000004e-07|0.000198|1.61e-06|0.000773|4.46|0.0|5.94e-09|2.85e-06|-0.08122|3.7033|3.7033|-1966.96594|706.39|1209.58|334.8|0.63922|0.63922|-153.0|0.02250947|5.5469|8.5214|8.5214
20_a47|0|1|1|0.0|1|0|0|1.408721455|1.1934608|0.055662511|-0.011237762|4.727387819|-0.161476442|0.031814023|-0.009220816|-0.052370531|10.95058273|1|1|0.087325054|-0.108236785|-0.297094867|2|0.7962508290000001|-0.069674604|0.113432542|0.8575369009999999|0.6888286020000001|0.213977589|0.023587109|-45.68149289|12.85623208|-0.032859105|7.00733184|0.595234209|-1.38008239|69.09296541|-17.90996366|58.53772498|2630.63609|375.4483088|1219.306754|0.404765791|0.86659377|5896.060936|-409.9991682|0.034758191|428.5826478|1.0|1.0|1.0|1.0|3.19|2.96|0.05|21.0|2.56|4.54|84.73|2.75|1.0|0.0|99.68|0.0|5.0|-4.06|28.0|0.0|1.0|3.09|-4.08|8.72e-05|0.0332|8.32e-05|0.0316|2.63|0.0|4.89e-08|1.86e-05|-0.06357|3.9808|3.9808|-1335.742176|557.84|964.94|311.45|0.68219|0.68219|-0.16377|0.03389691|4.3277|8.6|8.6
3k_a32|1|1|1|0.0|0|0|1|0.609420759|0.0|-0.001009768|-0.005745086|5.973809612|-0.001250803|-0.047167919|0.001221534|-0.0902541999999999|10.31100271|3|3|-0.084055305|-0.050938823|-0.090775221|0|0.779649252|-0.127713677|-0.129124455|0.8306695270000001|0.8777482409999999|0.31016741|0.0123637989999999|-40.10830541|6.970844822|-0.029575784|3.930238317|0.78057227|-1.271758703|58.16707081|-16.67514938|47.07915023|2392.3436100000004|494.8840288|1970.06814|0.21942773|0.89626209|5259.698672|-404.2701347|0.012327787|506.658189|1.0|1.0|1.0|1.0|3.47|3.48|0.32|19.0|7.12|5.78|110.94|2.41|2.0|0.0|105.36|0.0|3.0|-7.04|25.0|0.0|1.0|4.75|-5.61|9.16e-08|3.3600000000000004e-05|2.47e-06|0.000904|4.97|0.0|5.86e-08|2.15e-05|-0.05321|3.5363|3.5363|-1750.164914|611.65|1022.89|350.6|0.70268|0.70268|-0.14667|0.02654958|5689.0|8.0605|8.0605
12aj_a36|1|0|0|0.0|0|2|2|1.29704406|0.0|-0.056210607|-0.00706023|5.351858133|-0.045035034|0.064171987|0.002951176|-0.103202936|10.95354213|1|1|0.1087087|-0.104118159|-0.1763783589999999|1|0.812278823|0.091113865|-0.072770961|0.8632656809999999|0.8269863129999999|0.251263868|0.018305468|-46.79363201|11.73352271|-0.0368515929999999|7.521007149|0.77492734|-1.953134451|76.5855549|-23.62130319|58.52715472|2710.647462|530.0854761|2275.825451|0.22507266|0.905958957|5763.333098|-802.4672307|0.016684569|662.0530478999999|0.0|0.0|1.0|0.0|4.84|0.0|0.17|17.0|3.24|2.19|69.2|2.24|1.0|0.0|128.72|0.0|5.0|-4.16|30.0|0.0|0.0|2.14|-4.3|6.929999999999999e-05|0.0274|5.05e-05|0.02|3.04|0.0|1.08e-07|4.270000000000001e-05|-0.05275|5.2301|3.6017|-1272.27339|682.84|1157.64|344.24|0.4112|0.70423|-0.14818|0.03225532|7.8393|7.7696|7.7696
