molecula|SddssS|NaaNH|n9FaHRing|n9FaRing|SaaNH|NaasN|nARing|SaasN|MATS2c|AATSC1c|SRW07|AATSC1s|n6HRing|JGI4|MATS7i|SaaaC|AATSC1are|MATS8i|BCUTi-1|AATSC8d|AATSC1pe|AATSC7i|AATSC1i|n6aHRing|MATS8s|MATS8d|SIC2|GATS1pe|nFaHRing|RASA|FNSA3|FNSA5|PBF|FPSA3|PNSA5|RPSA|WNSA5|WPSA3|RPCS|FNSA2|PNSA4|GeomPetitjeanIndex|TASA|PNSA2|MOMI-Z|GeomDiameter|WNSA2|DPSA4|FPSA5|DPSA1|PPSA5|CYP2C19 inhibitor|P-gp substrate|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Log Po/w iLOGP|Fraction Csp3|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|Log Po/w MLOGP|Leadlikeness|Molar refractivity|Veber filter|Class [Log S (SILICOS-IT)]|Log S (Ali)|Heavy atom count|Log Kp (cm/s)|Egan filter|BBB|Consensus Log P|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|PAINS|Lipinski|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Area (grid)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Approximated area|Contribuition (max. transition)|Zero Point Energy|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Gibbs Free Energy|IC50|pIC50|pIC50
3b_a12|0.0|0|0|0|0.0|0|1|0.0|0.156777705|-0.007916598|0.0|-0.043495794|2|0.0375|-0.1215705419999999|0.0|-0.004028952|-0.065558712|10.9540388|-0.003968827|-0.003019113|-0.19952566|-0.116772665|1|-0.008328578|-0.007397776|0.82914101|0.802482465|0|0.903204699|-0.064393592|-0.088443201|0.073824142|0.0103611969999999|-46.11064215|0.096795301|-24.04018959|2.816328871|0.0|-1.326648015|-17.73486237|0.390744506|470.8937285|-691.6596323|1935.211747|10.88757628|-360.6028438|23.06757345|0.0166212889999999|-280.3056362|8.665655511|1.0|0.0|1.0|3.82|2.98|0.05|18.0|-8.1|4.05|3.99|1.0|102.53|0.0|1.0|-4.26|24.0|-5.65|0.0|1.0|3.59|0.0184|2.28e-05|0.0|0.0|-0.07091|4.2092|3.96|3.7741|-1410.971864|-1410.947421|548.05|915.37|328.51|0.5013|426.66|0.53738|-1410.826913|-0.2232|0.02444371|-1410.8759220000002|49.0|7.3098|7.3098
12bc_a36|0.0|1|0|0|3.43846811|0|2|0.0|-0.058020733|-0.007661816|5.351858133|-0.042515909|2|0.04625323|0.068351685|0.0|-0.001012333|-0.079009683|10.95883416|-0.027636036|-0.00097037|0.115647623|-0.1716508239999999|1|0.006621918|-0.045186455|0.892249657|0.771220556|0|0.834305498|-0.077192869|-0.107107992|0.326764696|0.01824287|-71.97763346|0.165694502|-48.36968394|8.238431664|0.0|-1.927943855|-25.91194805|0.467645467|560.6615736|-1295.597402|2623.395239|15.54183457|-870.6543108999999|33.5878425|0.017847333|-364.8584744|11.99358509|1.0|1.0|2.0|4.73|0.0|0.14|17.0|-7.76|3.99|2.99|2.0|133.77|0.0|1.0|-5.08|31.0|-6.26|0.0|1.0|2.82|0.00372|6.55e-06|0.0|0.0|-0.05828|5.2189|4.42|3.8696|-2152.134749|-2152.100551|705.12|1188.37|320.4|0.7456|563.76|0.35775|-2151.9100780000003|-0.21499|0.03419831|-2151.971485|8.0|8.0969|8.0969
7g_a8|0.0|1|0|0|3.095238804|1|1|1.336155045|-0.092384028|-0.01002363|5.4161004020000005|-0.067360394|0|0.0448526079999999|-0.030968098|0.0|-0.00087806|-0.027838247|10.9431888|-0.027717137|0.0002620309999999|-0.065174707|0.046246982|0|0.098510683|-0.044866536|0.79995525|0.606087461|0|0.699376143|-0.107714754|-0.1122315669999999|0.306360885|0.031841955|-67.26263865|0.300623857|-40.31185423|11.43714084|56.75323443|-2.020168201|-27.51653399|0.470618047|419.1502102|-1210.7274960000002|2079.55195|14.3346384|-725.6133762000001|34.10836993|0.018613449|-367.6690814|11.15541466|1.0|1.0|1.0|3.29|3.32|0.04|23.0|-7.91|4.94|3.4|2.0|108.0|0.0|1.0|-5.78|30.0|-5.63|0.0|0.0|4.14|0.000667|3.59e-06|0.0|0.0|-0.06621|3.7874|6.26|3.7874|-1374.493069|-1374.4533210000002|620.67|1053.9|327.36|0.5165|507.78|0.62073|-1374.291597|-0.22129|0.03974865|-1374.3479960000002|21.03|4.6772|4.6772
9o_a24|0.0|1|0|0|2.9340792330000003|0|1|0.0|-0.064667223|-0.007052095|4.59511985|-0.044044637|3|0.028472222|-0.087807028|0.0|0.0012214139999999|-0.097596429|10.94506726|-0.000236595|0.002019902|-0.145366976|0.00294424|2|-0.0062180169999999|-0.000453155|0.846075714|0.7086274779999999|0|0.770273808|-0.088586421|-0.08834189|0.6253256110000001|0.018492771|-51.14964436|0.229726192|-29.61546471|6.1994599720000005|44.8382925|-1.678495905|-19.05574986|0.4861134689999999|445.9858336|-971.8432428|1906.512273|11.83284872|-562.6938294|28.52459128|0.026064002|-194.5965258|15.09096602|1.0|1.0|2.0|3.96|2.84|0.04|23.0|-7.91|3.75|1.23|1.0|120.73|0.0|1.0|-4.49|32.0|-6.83|0.0|0.0|3.01|0.0137|3.9500000000000005e-05|0.0|0.0|-0.04527|5.8802|4.41|4.2643|-1388.147972|-1388.094657|611.03|1126.94|290.75|0.1409|432.84|0.41688|-1387.887227|-0.22353|0.0533144|-1387.945865|446.0|6.3507|6.3507
3b_a49|0.0|0|0|0|0.0|1|1|2.104186262|-0.003115526|-0.0057605869999999|5.4161004020000005|-0.055724324|2|0.034155556|-0.090939066|1.844602991|0.000607064|-0.010613212|10.92976559|0.00361222|0.001356445|-0.151131362|0.000850823|2|0.021506499|0.006213385|0.845992028|0.749565191|1|0.749104358|-0.0883601469999999|-0.0846496|0.482434361|0.013576151|-51.77986692|0.250895642|-31.67356498|5.07982433|81.60358988|-1.439043207|-16.92803342|0.477583842|458.224537|-880.2577376|1796.6760370000002|13.85181805|-538.4506046|25.77091035|0.021477952|-191.9087104|13.13798859|1.0|1.0|2.0|3.37|2.43|0.22|21.0|-7.58|3.16|1.25|1.0|116.94|0.0|1.0|-3.53|30.0|-7.42|0.0|0.0|2.38|0.1169999999999999|0.000256|0.0|0.0|-0.06115|4.6669|3.4|3.8418|-1293.3286859999998|-1293.291817|664.15|1132.92|322.72|0.1978|480.08|0.5798|-1293.048179|-0.21985|0.0368692|-1293.106236|25.0|7.6021|7.6021
47t_a18|0.0|0|0|0|0.0|0|1|0.0|0.1115820769999999|-0.0128248239999999|4.844187086|-0.161517185|0|0.03672956|0.018018036|0.0|-0.006573438|-0.011641394|10.94702032|-0.04785474|-0.004985656|0.027313444|-0.104274108|0|0.005590928|-0.074774521|0.796935152|0.688453085|0|0.67203319|-0.119202068|-0.103295568|0.240001773|0.014067024|-69.13537385|0.32796681|-46.27207168|6.301435212|78.43695402|-2.272502492|-27.16032544|0.49779009|449.789539|-1520.978225|1326.524873|17.48280476|-1017.985577|33.75918118|0.016238994|-407.6438346000001|10.86870356|0.0|1.0|3.0|3.86|0.0|0.15|18.0|-7.51|2.6|1.64|2.0|129.21|0.0|1.0|-5.58|33.0|-6.46|0.0|0.0|2.15|0.00117|1.7100000000000002e-05|0.0|0.0|-0.06822|3.1164|9.4|3.1164|-1470.873743|-1470.836067|703.76|1218.95|397.84|0.5502|601.36|0.6895100000000001|-1470.528808|-0.19514|0.03767603|-1470.593659|782.0|6.1068|6.1068
12bg_a36|0.0|1|0|0|3.434779148|0|2|0.0|-0.040957653|-0.0076819|5.351858133|-0.044573523|2|0.044197531|0.057879142|0.0|-0.001012333|-0.060117593|10.95885259|-0.0206090089999999|-0.00097037|0.097928606|-0.1716508239999999|1|-0.023460562|-0.033696875|0.892249657|0.771220556|0|0.840610352|-0.075439837|-0.102664465|0.543472602|0.019606406|-70.42534258|0.159389648|-48.31008346|9.22604612|14.85588272|-1.847960372|-25.35312333|0.46245521|576.6383913|-1267.656166|2915.548359|14.04434294|-869.5815023|33.900544700000005|0.01946912|-340.0625449|13.35534589|1.0|1.0|2.0|4.75|0.0|0.14|17.0|-7.76|3.99|2.99|2.0|133.77|0.0|1.0|-5.08|31.0|-6.26|0.0|1.0|2.82|0.00372|6.55e-06|0.0|0.0|-0.0542299999999999|3.8944|4.42|3.8944|-2152.13793|-2152.104584|703.94|1186.75|318.36|0.4409|554.7|0.69395|-2151.914954|-0.21166|0.03334656|-2151.975577|15.0|7.8239|7.8239
14s_a23|0.0|0|1|1|0.0|2|0|3.336763335|0.020458621|-0.005854379|5.351858133|-0.022580082|2|0.045277778|0.049317519|0.740898446|0.010682694|-0.044305947|10.31321812|-0.064006338|0.009263715|0.0909774219999999|-0.13187015|2|0.096014944|-0.1050445769999999|0.846632079|0.659570836|1|0.92763624|-0.055037441|-0.080500435|0.2387634619999999|0.019970955|-51.64162341|0.07236376|-33.12848261|8.218681552|82.55990607|-1.610008704|-21.9751589|0.470919749|595.0854952000001|-1032.832468|2316.634024|14.26730044|-662.5696522999999|28.36177131|0.017330177|-352.5931977|11.11743642|0.0|0.0|1.0|3.45|3.66|0.05|26.0|-7.99|4.0|3.51|2.0|125.29|0.0|1.0|-6.13|31.0|-6.03|0.0|0.0|4.01|0.000334|2.83e-06|0.0|0.0|-0.07783|3.6828|4.1|3.6828|-2089.521231|-2089.500101|668.66|1164.32|336.66|0.3669|528.82|0.60323|-2089.2914530000003|-0.22933|0.02112956|-2089.352478|3.0|8.5482|8.5482
13d_a5 (GW788388)|0.0|1|0|0|2.945204608|0|1|0.0|-0.0959854909999999|-0.005668173|4.59511985|-0.009710199|3|0.027375887|-0.092509033|0.0|0.002956745|-0.086484275|10.94530363|0.024793388|0.003668464|-0.14893897|-0.016337128|2|0.024905619|0.047169811|0.834800344|0.71006207|0|0.774103723|-0.086824482|-0.0844793|0.54169129|0.014571846|-55.87383979|0.2258962769999999|-36.95444874|6.374277851|44.69922692|-1.605106706|-19.30187193|0.488398052|511.985152|-1061.602956|1377.863026|15.788837|-702.1345259999999|28.84397435|0.022041749|-223.7910275|14.57821204|0.0|1.0|2.0|3.21|2.74|0.2|23.0|-8.84|4.56|1.37|1.0|121.68|0.0|1.0|-4.35|32.0|-6.94|0.0|0.0|3.11|0.0189|4.5e-05|0.0|0.0|-0.05542|4.6091|3.81|4.1706|-1390.589662|-1390.548362|707.09|1206.73|297.28|0.5251|532.01|0.42515|-1390.294368|-0.22841|0.04130059|-1390.355751|18.0|7.7447|7.7447
25_a47|0.0|0|1|1|0.0|1|0|1.234859637|0.037667531|-0.010144825|4.727387819|-0.1084905069999999|2|0.043695652|-0.055724653|1.087932079|-0.003963349|-0.035030495|10.94972207|0.002716049|-0.00269275|-0.120903298|-0.235822787|2|-0.077710529|0.004104478|0.906449648|0.622598899|1|0.786958319|-0.073339312|-0.08797211|0.574771479|0.020224271|-53.40631957|0.213041681|-32.42203672|7.453635586|51.5831002|-1.407553754|-18.98891362|0.4760601829999999|477.748546|-854.5011131000001|1514.111398|13.26689626|-518.7525876|30.43708613|0.029261935|-150.4037281|17.76440561|0.0|0.0|2.0|3.26|3.27|0.1|21.0|-8.01|3.29|3.08|2.0|109.7|0.0|1.0|-4.99|29.0|-6.3|0.0|0.0|3.62|0.00417|1.52e-05|0.0|0.0|-0.06331|4.8002|4.78|3.9878|-1735.414386|-1735.385814|626.55|1062.81|310.91|287.0|491.7|0.53663|-1735.2218059999998|-0.22919|0.0285712999999999|-1735.279715|16.0|7.8|7.8
3c_a32|0.0|1|1|1|3.452148526|0|0|0.0|0.025890116|-0.006923974|5.733341277|-0.048337951|0|0.043817204|-0.0522536959999999|2.224112182|-0.00017094|-0.113334836|10.31100278|-0.01180891|0.00124359|-0.097512832|-0.145525719|0|-0.003205869|-0.019130435|0.901864778|0.774363061|1|0.888766719|-0.0679200029999999|-0.0943910459999999|0.216289509|0.015118975|-48.52416391|0.1112332809999999|-24.94510426|3.995552912|0.0|-1.038301506|-14.82682786|0.423167668|456.8935699|-533.7658031000001|1393.156794|9.717148607|-274.3961469|21.36577928|0.018316536|-199.4122311|9.416090047|1.0|1.0|1.0|3.22|2.95|0.19|19.0|-6.89|6.61|1.7|1.0|93.05|0.0|1.0|-6.18|22.0|-5.35|0.0|0.0|4.02|0.000217|1.22e-05|0.0|0.0|-0.05487|3.5169|3.02|3.5169|-1633.443791|-1633.419633|544.22|903.81|352.54|0.5017|425.74|0.7034600000000001|-1633.297494|-0.1970599999999999|0.02415856|-1633.348356|9.0|8.0458|8.0458
14i_a23|0.0|0|1|1|0.0|2|0|3.2692375460000003|0.142566578|-0.010148243|5.351858133|-0.130330047|2|0.0432555559999999|0.040408197|0.7151570629999999|0.002243702|-0.018541856|10.31321758|-0.026731172|0.002496501|0.075401108|-0.033435987|2|0.158023239|-0.04255066|0.864206467|0.7333675390000001|1|0.777952733|-0.0889593869999999|-0.096562208|0.266320368|0.0214262489999999|-66.02703063|0.222047267|-45.14777443|10.01786784|93.48624142|-2.027806362|-27.18760085|0.478050606|531.9462982|-1386.567643|2447.1741030000003|15.53342127|-948.103263|34.94120504|0.019276934|-380.3109456|13.18112713|0.0|1.0|2.0|3.56|2.64|0.04|26.0|-6.96|2.57|2.28|1.0|128.38|1.0|1.0|-5.21|33.0|-7.33|1.0|0.0|2.61|0.00278|4.03e-05|0.0|0.0|-0.08025|3.6931|4.64|3.6931|-1798.64228|-1798.608335|715.68|1224.02|335.72|0.3639|580.74|0.55606|-1798.371346|-0.23121|0.03394466|-1798.434186|3.0|8.4622|8.4622
11f_a5|0.0|1|0|0|2.967866825|0|1|0.0|-0.251797205|-0.0037371509999999|4.59511985|0.022233547|3|0.021060606|-0.083432989|0.0|0.00722997|-0.178881726|10.94877949|-0.0080939669999999|0.008309782|-0.1323098|-0.203228986|2|-0.008110526|-0.016518403|0.800575032|0.750555185|0|0.847356138|-0.068361657|-0.074612137|0.368815548|0.0221464629999999|-51.92819555|0.152643862|-36.14073513|10.72733576|13.29510896|-1.268406334|-15.48735657|0.463183664|589.7388387999999|-882.7793242999999|1125.122028|18.03905985|-614.3924972|30.31104695|0.030351311|-15.23851001|21.12375879|0.0|1.0|1.0|3.35|2.87|0.24|23.0|-8.67|4.61|1.03|1.0|126.79|0.0|1.0|-3.95|32.0|-6.99|0.0|1.0|2.95|0.0477|5.479999999999999e-05|0.0|0.0|-0.03862|4.4523|2.25|4.1356|-1391.7602960000002|-1391.722248|729.96|1239.35|299.8|0.5834|579.1|0.6593600000000001|-1391.444853|-0.20772|0.03804804|-1391.50739|12.0|7.9208|7.9208
13c_a5|0.0|1|0|0|2.944180713|0|1|0.0|-0.2071929139999999|-0.005082338|4.59511985|-0.0090268969999999|3|0.024822695|-0.010689086|0.0|0.005288472|-0.098760742|10.94530327|-0.018055556|0.006110714|-0.017427549|-0.150963534|2|0.003545487|-0.033833834|0.822789227|0.6775573359999999|0|0.80019672|-0.077308234|-0.076591149|0.4148662979999999|0.023143526|-50.50012762|0.19980328|-33.29709668|10.06137448|51.93687546|-1.302049531|-16.50965711|0.46617977|527.6071331999999|-858.5021696|1235.709541|15.90846721|-566.0506435|29.94524142|0.0302745689999999|-67.68621352|19.96143955|0.0|1.0|1.0|3.13|2.58|0.17|23.0|-8.09|4.23|1.16|1.0|120.88|0.0|1.0|-3.55|31.0|-7.28|0.0|0.0|2.68|0.1169999999999999|0.000109|0.0|0.0|-0.05615|4706.0|3.99|4.2145|-1351.274441|-1351.2369640000002|676.53|1153.36|294.18|509.0|513.33|0.41594|-1351.008469|-0.22939|0.03747691|-1351.067237|123.0|6.9101|6.9101
5a_a50|0.0|0|1|1|0.0|2|1|4.202707546|-0.203248487|-0.00148647|5.82008293|-0.017108794|1|0.038040936|0.017227585|2.475383677|0.012640587|-0.256097122|10.93256969|-0.130929632|0.01228899|0.028229556|-0.168135655|1|-0.132977171|-0.203436041|0.847812674|0.6759066159999999|1|0.969892876|-0.038932964|-0.065209836|0.2814514|0.010185297|-34.7974024|0.030107124|-18.56865899|2.900288114|60.04351409|-0.978147545|-12.13862875|0.4528093929999999|517.556163|-521.9610361|1605.985157|10.76914508|-278.5298849|18.24602704|0.017576522|-176.38892919999998|9.379218813|1.0|1.0|0.0|3.5|3.28|0.14|20.0|-6.24|3.66|2.62|0.0|101.86|0.0|1.0|-3.89|25.0|-5.83|0.0|1.0|3.47|42.0|3.14e-05|0.0|0.0|-0.02487|5.6146|3.39|4.0159|-1029.930364|-1029.905844|582.98|976.41|308.73|0.2735|455.34|0.39948|-1029.734933|-0.19146|0.02452028|-1029.786489|4.1|5.3872|5.3872
21_a34|0.0|0|0|0|0.0|1|2|1.88614418|0.026135784|-0.012535886|5.860786223|-0.091664226|1|0.036880342|-0.125881566|0.0|-0.001643445|-0.004734657|10.94874873|-0.009996155|0.00130996|-0.201539853|-0.407759867|1|0.116926272|-0.015568862|0.796991578|0.660871869|0|0.676390843|-0.09533089|-0.117789944|0.527371706|0.034163186|-79.03896823|0.323609157|-53.03643341|15.38241267|77.34839362|-2.120218984|-27.89610644|0.4688149339999999|453.8692584|-1422.701428|2429.6035|13.65523159|-954.6558014|38.30514214|0.023973624|-306.332473|16.08669155|0.0|1.0|0.0|3.43|3.52|0.12|23.0|-7.68|3.64|1.72|1.0|122.59|0.0|1.0|-4.5|33.0|-6.83|0.0|0.0|3.03|0.0138|1.94e-05|0.0|0.0|-0.07534|4.3011|7.78|3091.0|-1483.3359380000002|-1483.305698|698.17|1182.6|401.11|0.2174|530.93|0.6893199999999999|-1483.057743|-0.20872|0.03023936|-1483.12009|3.36|5.4737|5.4737
13a_a5|0.0|1|0|0|2.931642415|0|0|0.0|-0.154076582|-0.006081807|4.59511985|-0.033436214|2|0.023989899|-0.007871499|0.0|0.002355511|-0.139517787|10.94530369|-0.025324157|0.003196482|-0.012798693|-0.0569177229999999|2|-0.048584084|-0.048575318|0.857293078|0.720100768|0|0.7667501609999999|-0.08903048|-0.0839257009999999|0.470564031|0.016739606|-54.03141848|0.233249839|-34.78546088|6.938219155|39.93934134|-1.426736914|-18.01047283|0.460877309|493.6342317|-918.5341141|1314.232685|15.89940424|-591.3528349999999|30.07803494|0.02811638|-127.2041084|18.10134317|1.0|1.0|2.0|3.07|2.46|0.13|23.0|-8.9|4.39|0.95|2.0|114.18|0.0|1.0|-3.77|30.0|-7.18|0.0|0.0|2.71|0.0675|0.000184|0.0|0.0|-0.05534|4.6285|3.81|4.2107|-1313.167422|-1313.126035|688.18|1160.81|294.45|0.5953|567.51|0.41806|-1312.907813|-0.22898|0.04138695|-1312.968936|91.0|7041.0|7041.0
17_a15|0.0|0|0|0|0.0|0|0|0.0|-0.046866421|-0.0071363569999999|0.0|-0.071708785|2|0.036595745|-0.033968088|0.0|0.0016674189999999|-0.032903349|10.9544604|-0.0141953639999999|0.0032452509999999|-0.052628162|-0.263401148|2|0.001376853|-0.023779626|0.76362781|0.740986227|0|0.880459235|-0.052869016|-0.079844675|0.605886597|0.012890299|-61.17023228|0.119540765|-46.86345493|7.56573889|58.47512431|-1.596893495|-20.73567196|0.474165158|674.5333498|-1223.4046460000002|2104.883413|15.15194163|-937.2690986|31.74439379|0.0217385279999999|-234.74904|16.654220199999997|1.0|1.0|1.0|3.63|3.99|0.15|24.0|-9.72|4.89|2.53|2.0|131.36|0.0|1.0|-5.93|33.0|-5.58|1.0|0.0|4.44|0.00052|2.26e-06|0.0|0.0|-0.03936|4.1461|6.89|3.8006|-1413.897695|-1413.857182|752.08|1298.37|326.22|0.7247|663.81|0.68787|-1413.559128|-0.19509|0.04051306|-1413.624817|12.0|7.9208|7.9208
14r_a23|0.0|0|1|1|0.0|2|0|3.201732471|-0.009140243|-0.006323791|5.351858133|-0.06921746|2|0.045277778|0.014148395|0.7087588690000001|0.007671236|-0.079935667|10.31321824|-0.064006338|0.0075222369999999|0.033038452|-0.17267308|2|0.03753491|-0.1050445769999999|0.846632079|0.5935522360000001|1|0.8662226190000001|-0.062618931|-0.085881409|0.375360556|0.019185345|-55.30494931|0.133777381|-35.61466281|7.956082857|55.62948521|-1.717628177|-23.53402098|0.4661909429999999|557.8203557999999|-1106.098986|2306.754114|14.15357616|-712.2932561000001|29.85706563|0.017092103|-371.2130393|11.00678143|0.0|1.0|1.0|3.47|3.06|0.05|26.0|-7.67|3.78|3.4|2.0|120.24|0.0|1.0|-5.58|31.0|-6.31|0.0|0.0|3.7|0.00114|7.73e-06|0.0|0.0|-0.06842|5.9406|3.72|3.1797|-1729.1556449999998|-1729.1326809999998|678.08|1145.51|389.92|0.2346|513.71|0.30482|-1728.924789|-0.22378|0.02296354|-1728.98403|5.0|8.2684|8.2684
12w_a30|0.0|0|0|0|0.0|0|2|0.0|0.063514061|-0.007019432|5.351858133|-0.0316452179999999|2|0.044197531|-0.0999572419999999|0.0|0.002431329|0.028815747|10.31162873|-0.04950715|0.001805829|-0.173643543|-0.0857954809999999|1|-0.032835151|-0.080971844|0.889479916|0.711738503|0|0.8522163970000001|-0.076611264|-0.096032733|0.4274948739999999|0.015446225|-65.85056003|0.147783603|-45.15435649|7.262777048999999|0.0|-1.824621925|-25.53389062|0.451478593|584.3729039|-1251.160641|2783.769563|14.70077638|-857.9327732|31.60926388|0.014471302|-422.1196298|9.923109661|1.0|1.0|1.0|4.63|0.0|0.14|17.0|-7.8|5.11|3.79|2.0|137.3|0.0|1.0|-6.58|31.0|-5.52|0.0|0.0|3.59|0.000123|9.14e-07|0.0|0.0|-0.05682|5.0632|5.08|3.5585|-2494.966575|-2494.932002|716.83|1211.28|348.42|0.2639|577.06|0.31353|-2494.743475|-0.20755|0.0345723|-2494.807027|15.0|7821.0|7821.0
11b_a31|0.0|1|0|0|3.248213341|0|1|0.0|0.078614731|-0.01950528|5.733341277|-0.172248605|0|0.043380952|-0.078907688|0.0|-0.014385937|-0.1488994619999999|10.31169957|-0.046362952|-0.010716217|-0.129901143|-0.16780872|0|0.067031897|-0.074254978|0.889561759|0.7943850720000001|0|0.545458754|-0.143839236|-0.148709304|0.26165445|0.037758271|-82.80602396|0.454541246|-46.10900197|11.70737909|87.78853803|-1.784511651|-24.84180719|0.473305522|303.7286124|-993.6722875|1756.711832|12.96936635|-553.3080237|37.09261324|0.0314298879999999|-189.0151528|17.50115151|1.0|1.0|2.0|3.41|2.29|0.24|16.0|-5.45|4.67|0.79|1.0|92.51|0.0|2.0|-4.74|25.0|-6.73|0.0|0.0|2.69|0.00649|0.000178|0.0|0.0|-0.03574|3.8437|4.07|3.8437|-1520.085181|-1520.0430279999998|589.56|969.71|322.57|0.2634|479.66|0.70073|-1519.909742|-0.1951|0.04215313|-1519.967224|0.53|6.2757|6.2757
3p_a32|0.0|1|1|1|3.456037415|0|1|0.0|0.007752757|-0.008735261|6.008813185|-0.028895521|0|0.036666667|-0.050639647|2.1365141480000003|-0.000971341|-0.111150118|10.31100269|-0.074544773|0.000920756|-0.092884784|-0.26891009|0|0.058054833|-0.120768771|0.918782026|0.6956696440000001|1|0.8195708759999999|-0.070907174|-0.098773656|0.366898545|0.021264377|-58.13283248|0.180429124|-34.21384146|7.365688817|57.82331968|-1.28405753|-17.1756096|0.416240891|482.3550967|-755.7268222|3037.061498|10.69458635|-444.779939|27.70403125|0.025390655|-141.21321609999998|14.94356622|1.0|1.0|1.0|3.38|2.6|0.26|19.0|-6.79|6.06|1.1|1.0|112.37|0.0|1.0|-5.11|27.0|-6.8|0.0|0.0|3.23|0.00308|5.629999999999999e-05|0.0|0.0|-0.04963|3.6436|4.26|3.6436|-1879.554272|-1879.527843|626.32|1057.58|340.28|0.3083|471.04|0.7017100000000001|-1879.350471|-0.20018|0.02642856|-1879.406962|26.0|7585.0|7585.0
3b_a32|0.0|1|1|1|3.3653429710000005|0|0|0.0|0.046791596|-0.007388108|5.733341277|-0.064476472|0|0.042528736|-0.0411430079999999|2.21541916|-0.001282231|-0.1113575119999999|10.31100281|0.10614163|0.00020567|-0.078754696|-0.151445075|0|0.094335058|0.167519182|0.866250192|0.7725667079999999|1|0.8407393809999999|-0.073068133|-0.100355499|0.2719741|0.014636992|-49.22963237|0.159260619|-24.14971513|3.522270202|0.0|-1.103910485|-16.40987746|0.460751087|412.4267349|-541.5259561|1084.520517|10.69254007|-265.6468664|21.47528975|0.0154889019999999|-259.1375886|7.59811844|1.0|1.0|1.0|3.11|2.57|0.13|19.0|-6.5|6.25|1.45|1.0|88.24|0.0|1.0|-5.73|21.0|-5.57|0.0|0.0|3.68|0.0005809999999999|2.23e-05|0.0|0.0|-0.05396|3.5545|2.45|3.5545|-1594.121087|-1594.095192|524.46|857.0|348.81|0.2905|396.83|0.70257|-1594.0008779999998|-0.20137|0.02589511|-1594.049677|6.0|8.2366|8.2366
7b_a10|0.0|0|0|0|0.0|0|2|0.0|-0.170920618|-0.001621737|5.4161004020000005|0.037541178|2|0.037804233|-0.060829392|2.079721225|0.011041815|-0.01808249|10.93274506|0.039221939|0.010068964|-0.0982988509999999|-0.082499103|2|-0.108464916|0.065705128|0.8200487120000001|0.586354126|1|0.92441666|-0.0590666679999999|-0.0720417159999999|0.5113525529999999|0.009734392|-37.45675757|0.07558334|-19.47494818|2.6314862480000003|56.22969776|-1.152667458|-14.26924098|0.446575367|480.6333417|-599.3081212000001|2150.375871|8.771658176|-311.5991709|18.26940272|0.012428175|-292.2491701|6.46179973|1.0|1.0|0.0|3.9|0.0|0.25|16.0|-6.99|4.34|3.04|1.0|105.44|0.0|1.0|-5.28|25.0|-5.09|0.0|1.0|3.02|0.00183|5.25e-06|0.0|0.0|-0.05377|6.0231|3.44|3.6426|-1450.09312|-1450.06366|562.31|951.55|340.37|0.1488|400.65|0.4195399999999999|-1450.075119|-0.21225|0.02946054|-1450.124551|19.8|4.7033|4.7033
4S4k_a46|0.0|0|0|0|0.0|1|1|2.145043462|-0.050636784|-0.0049602|5.587248657999999|-0.088084767|1|0.0510113959999999|-0.104665424|0.0|0.006550513|-0.1149361969999999|10.94631314|-0.1032662209999999|0.006050983|-0.158788415|0.012963356|1|-0.003017362|-0.141706595|0.787615341|0.784722915|0|0.891734458|-0.089589915|-0.0860536609999999|0.199356973|0.007749296|-45.61628327|0.1082655419999999|-24.18078772|2.177526049|0.0|-1.46291223|-16.15576699|0.461984953|472.7005375|-775.4768155|1729.18312|10.26616763|-411.0733912|18.61456563|0.007182108|-390.0516264|3.807172093|1.0|1.0|1.0|3.8|3.03|0.33|17.0|-6.61|4.26|2.84|1.0|100.96|0.0|1.0|-4.82|25.0|-5.46|0.0|1.0|3.79|5.0|1.4800000000000002e-05|0.0|0.0|-0.02074|5.2854|4.52|4.0774|-1053.441953|-1053.415665|566.82|997.07|304.07|0.2623|487.43|0.5716|-1053.202208|-0.1947|0.02628818|-1053.255345|197.0|6.7055|6.7055
