molecula|SddssS|NaaNH|n9FaHRing|SssssC|SRW09|nAHRing|nARing|AATSC1c|MATS7i|SaaaC|ATSC1c|MATS8i|BCUTi-1|AATSC8d|AATSC1pe|AATSC7i|MATS1i|AATSC1i|MATS1c|n6aHRing|GATS1are|MATS8s|MATS8d|RASA|FNSA3|PBF|FPSA3|PNSA3|PPSA3|RNCS|TPSA_x|FNSA4|WNSA5|WPSA3|FNSA2|DPSA5|GeomPetitjeanIndex|PNSA2|FPSA1|GeomDiameter|GeomShapeIndex|PPSA1|DPSA4|DPSA2|Mor01p|CYP2C19 inhibitor|CYP2D6 inhibitor|P-gp substrate|Hydrogen bond don0rs count (using Lipinski’s definition)|Log Po/w iLOGP|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|Log Po/w MLOGP|Brenk|Veber filter|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|Log S (ESOL)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|Lipinski|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|log P|Total Energy (gas phase) (Hartree)|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Approximated area|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Zero Point Energy|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|E solv. Water  (Hartree)|Gibbs Free Energy|Dipole (water)|IC50|pIC50|pIC50
14s_a23|0.0|0|1|0.0|7.423568444|0|0|-0.005854379|0.049317519|0.740898446|-0.298573309|-0.044305947|10.31321812|-0.064006338|0.009263715|0.0909774219999999|-0.071484865|-0.13187015|-0.457212212|2|0.722187957|0.096014944|-0.1050445769999999|0.92763624|-0.055037441|0.2387634619999999|0.019970955|-35.30692476|12.81151517|30.34480575|46.42188642|-0.034255504|-33.12848261|8.218681552|-1.610008704|62.75905983|0.470919749|-1032.832468|0.2251838339999999|14.26730044|0.890072438|144.457092|28.36177131|1333.003252|633.3278634|0.0|0.0|0.0|1.0|3.66|26.0|-7.99|4.0|4.67|3.51|1.0|0.0|1.0|5.0|4.0|-6.03|-5.55|2.83e-06|0.00126|4.21|0.0|-0.07783|3.6828|4.1|-2089.500101|336.66|0.3669|528.82|0.60323|0.60323|-2089.2914530000003|-0.1515|4.7032|0.02112956|-2089.352478|6.4428|3.0|8.5482|8.5482
16i_a32|0.0|1|1|0.0|7.765993078999999|0|0|-0.0146198339999999|-0.056414399|2.078707411|-0.7748511779999999|-0.104899053|10.31100265|0.006037736|-0.001202032|-0.098841478|-0.120440534|-0.211019184|-0.700853898|0|0.801401734|0.134577711|0.009897928|0.801494708|-0.0857355019999999|0.5368697929999999|0.022335011|-56.03343427|14.59730623|90.08098301|129.7354415|-0.036726892|-49.02383532|9.540239197|-1.836344582|88.80827938|0.455596751|-1200.164351|0.281035887|12.57892808|0.836873682|183.6742715|33.38593207|1669.296604|636.0251562999999|1.0|0.0|1.0|2.0|3.16|19.0|-7.4|6.25|4.85|1.34|0.0|1.0|1.0|8.0|5.0|-5.93|-5.09|8.18e-06|0.0035|4.19|0.0|-0.05044|3.6176|4.99|-1995.279632|342.72|0.2857|573.38|0.70222|0.70222|-1995.055356|-0.14976|3353.0|0.02810109|-1995.11813|4.0568|6.0|8.2596|8.2596
32_a47|0.0|0|1|0.0|6.842683282|1|1|-0.003573735|-0.013510009|1.6507707980000002|-0.2037028839999999|-0.026022099|10.95005715|-0.044598914|0.002350172|-0.0274939029999999|-0.077485193|-0.157688306|-0.2749014|2|0.6636125860000001|-0.0094137619999999|-0.078006445|0.851627782|-0.05770007|0.266433793|0.019295804|-41.57905445|13.90468487|28.55112477|106.9180086|-0.026060474|-37.74862456|10.01980854|-1.381205148|68.76811937|0.44289006|-995.3056298|0.35883878|15.53902041|0.794977846|258.5816152|29.28959351|1552.348456|682.9868225|1.0|1.0|1.0|2.0|3.67|21.0|-8.82|4.18|5.07|3.11|0.0|0.0|1.0|5.0|5.0|-6.34|-5.05|8.89e-06|0.0038799999999999|3.7|0.0|-0.05682|4.9046|2.97|-1778.0970140000002|336.65|0.2969|548.86|0.48011|0.68986|-1777.843462|-0.1509599999999999|4.8234|0.03062031|-1777.90286|6.3139|0.1|7.0|7.0
17_a12|0.0|0|0|0.0|6.823286122000001|1|1|-0.00864055|-0.210594127|0.0|-0.38018419|-0.072956553|10.31157659|-0.070249784|-0.000651751|-0.3748198379999999|-0.113649923|-0.202276514|-0.559137213|2|0.918713011|-0.043392747|-0.11976662|0.858119365|-0.069570363|0.318309599|0.011226177|-36.25249721|5.849860887999999|69.36398419|73.93273708|-0.035198739|-26.12444199|3.048310481|-1.443148294|57.97616997|0.466056241|-752.0117408|0.213298781|10.61752641|0.8728564259999999|111.1480977|23.31475957|955.9051425|431.5987143|1.0|1.0|0.0|1.0|2.97|17.0|-7.16|4.51|2.56|2.47|0.0|0.0|1.0|3.0|4.0|-6.07|-4.24|5.7100000000000006e-05|0.0191|3.19|0.0|-0.06322|4.4014|2.87|-1366.776169|328.67|0.2213|419.49|0.39539|0.62783|-1366.638303|-0.15459|2128.0|0.02800938|-1366.689546|2.9806|16.0|7.7959|7.7959
13g_a6|0.0|1|0|0.0|6.842683282|0|0|-0.006574579|0.03536788|1.648997541|-0.381325604|0.073394284|10.95053423|-0.080022038|-0.000644109|0.061423911|-0.12414699|-0.215607882|-0.46487852|2|0.836982172|0.095969451|-0.144664763|0.871972049|-0.074216821|0.2141642839999999|0.017637229|-51.67543048|12.28038897|68.57626488|89.14285747|-0.0323525729999999|-44.57717132|8.550546653|-1.747038966|76.50577593|0.444443571|-1216.422234|0.264266646|14.34268783|0.7999971709999999|184.0026638|30.61752948|1653.346592|744.1359788|1.0|1.0|1.0|2.0|2.34|27.0|-10.57|5.41|4.79|1.13|0.0|0.0|0.0|6.0|5.0|-6.31|-5.06|8.8e-06|0.0038|3.7|0.0|-0.07536|5.9869|3.83|-1386.573241|381.82|0.8442|592.49|0.38325|0.7034100000000001|-1386.3020800000002|-0.1327|10.1708|0.03802398|-1386.364067|13.3225|119.0|6.9245|6.9245
47t_a18|0.0|0|0|0.0|7.03438793|1|1|-0.0128248239999999|0.018018036|0.0|-0.756664598|-0.011641394|10.94702032|-0.04785474|-0.004985656|0.027313444|-0.068787175|-0.104274108|-0.600890268|0|0.704602886|0.005590928|-0.074774521|0.67203319|-0.119202068|0.240001773|0.014067024|-79.78154029|9.415011332|280.622476|219.5070758|-0.040580402|-46.27207168|6.301435212|-2.272502492|80.00407742|0.49779009|-1520.978225|0.195468477|17.48280476|0.991199259|130.8263901|33.75918118|1890.514146|747.6927426|0.0|0.0|1.0|3.0|0.0|18.0|-7.51|2.6|2.93|1.64|1.0|0.0|1.0|7.0|4.0|-6.46|-4.77|1.7100000000000002e-05|0.0075299999999999|3.57|0.0|-0.06822|3.1164|9.4|-1470.836067|397.84|0.5502|601.36|0.6895100000000001|0.6895100000000001|-1470.528808|-0.12692|7.7656|0.03767603|-1470.593659|9.6938|782.0|6.1068|6.1068
13_a12|0.0|0|0|0.0|0.0|0|0|-0.0069874069999999|-0.21832579|0.0|-0.272508888|-0.083760082|10.96083169|0.021322992|0.002279068|-0.362308767|-0.169387652|-0.281096572|-0.595629719|2|0.845823047|-0.226526433|0.039235452|0.90006391|-0.058167326|0.122164874|0.008188151|-28.51381164|4.01385817|64.74666684|48.98899535|-0.034993718|-22.2236882|1.96760628|-1.2947675790000002|48.99243638|0.466560112|-634.6992622|0.117007826|11.36787272|0.874625469|57.35761558|19.42716439|718.8050825|327.9594923|1.0|1.0|0.0|1.0|2.64|18.0|-7.14|3.63|3.9|2.42|0.0|0.0|1.0|3.0|3.0|-5.49|-4.2|6.3e-05|0.0174|3.51|0.0|-0.04445|4.5363|3.83|-876.3370809|315.25|0.6528|437.91|0.6622399999999999|0.64974|-876.209109|-0.16458|1.3023|0.0290811829999999|-876.258343|1.5686|93.0|7.0315|7.0315
8_a15|0.0|0|0|0.0|0.0|0|0|-0.009853404|0.155304204|0.0|-0.5025236129999999|-0.010146469|10.95880707|-0.014489333|0.003160815|0.225620047|-0.203104439|-0.295062413|-0.342749125|1|0.85357243|0.0937475619999999|-0.025923166|0.853896482|-0.071552706|0.381651497|0.0336657729999999|-41.7821007|19.65860939|104.8781037|85.31489861|-0.028969856|-40.33569847|11.47934212|-1.419522941|89.80283608|0.389723411|-828.9085544|0.480572589|9.984825987|0.638601279|280.62296039999995|32.56759415|1595.8121130000002|532.0914339999999|1.0|1.0|0.0|1.0|3.76|18.0|-7.57|3.9|4.95|1.96|0.0|0.0|1.0|7.0|5.0|-5.52|-4.81|1.53e-05|0.00562|4.24|0.0|-0.02723|4.4346|3.36|-1223.687714|331.28|251.0|538.51|0.5128|0.70524|-1223.463981|-0.1558|1.1415|0.01719864|-1223.523393|1.4589|108.0|6.9666|6.9666
18d_a30|0.0|0|0|0.0|7.412764017000001|2|2|-0.0072724869999999|-0.071608958|0.0|-0.385441836|-0.053728319|10.31163881|-0.087019298|0.002064369|-0.159104532|-0.0541804029999999|-0.120380857|-0.4624430539999999|1|0.669561738|-0.001699165|-0.149451598|0.803280262|-0.07812727|0.346980269|0.017843227|-49.44608411|11.29282624|78.23108693|124.5022473|-0.037906966|-41.33339749|7.147133584|-1.85744132|75.80070349|0.443774287|-1175.558798|0.216715605|12.69833771|0.797831306|137.15746130000002|30.62871675|1500.807121|618.6004214|1.0|0.0|1.0|1.0|0.0|17.0|-6.9|4.25|3.18|3.2|0.0|0.0|1.0|5.0|5.0|-6.02|-5.01|9.71e-06|0.00405|3.97|0.0|-0.05506|5.0125|4.07|-1674.987709|357.49|0.3856|508.7|0.4325|0.69017|-1674.785879|-0.14167|5.0115|0.03258724|-1674.8453470000002|6.2946|21.0|7.6737|7.6737
12l_a30|0.0|0|0|-4.712037416|7.412764017000001|2|2|-0.015371073|-0.102468864|0.0|-0.876151158|0.154540315|10.31162828|-0.02588969|-0.004395528|-0.300262845|-0.077457998|-0.226973911|-0.640870513|1|0.613786308|-0.045411075|-0.0395239879999999|0.834279405|-0.0905026719999999|0.37422435|0.0154211289999999|-63.31694493|10.78883933|103.5499036|115.9404641|-0.045581702|-53.74781658|7.548024079|-2.415830189|88.64610824|0.462727396|-1690.148855|0.178184921|17.23248653|0.861252543|124.6606826|38.8038646|2056.604824|696.6414817000001|1.0|0.0|1.0|1.0|0.0|17.0|-7.18|4.43|4.78|2.82|0.0|0.0|1.0|7.0|8.0|-5.66|-5.92|1.2e-06|0.000579|5.05|0.0|-0.0545299999999999|5.0454|5.52|-1987.998976|351.78|0.2294|574.72|0.39486|0.68488|-1987.782294|-0.14944|2.5031|0.03406276|-1987.848331|2.9851|61.0|7.2154|7.2154
24_a47|0.0|0|1|0.0|6.86171134|0|0|-0.010774404|0.0251322929999999|1.081401467|-0.484848181|-0.063708635|10.95005721|0.071506228|-0.004514441|0.056234624|-0.111494046|-0.2494728939999999|-0.540463145|2|0.662080166|-0.005097239|0.113432542|0.7839491009999999|-0.075894947|0.214985826|0.021522987|-42.71324947|12.11301576|41.72753688|121.5922303|-0.032498249|-28.82156035|6.81713713|-1.364926459|69.27912772|0.479188295|-768.1729327|0.388396422|13.48797266|0.920079732|218.5873217|29.90471672|1255.998102|457.1122177|0.0|1.0|0.0|2.0|3.12|21.0|-7.63|2.78|4.64|2.86|0.0|0.0|1.0|5.0|5.0|-6.48|-4.52|3.05e-05|0.0121|3.16|0.0|-0.06517|3.9675|4.46|-1696.071577|312.5|0.2618|450.98|0.6835|0.6835|-1695.93106|-0.16333|2.6517|0.03414611|-1695.98597|3.6008|3.0|8.5|8.5
12w_a30|0.0|0|0|0.0|7.412764017000001|2|2|-0.007019432|-0.0999572419999999|0.0|-0.372029919|0.028815747|10.31162873|-0.04950715|0.001805829|-0.173643543|-0.0493878409999999|-0.0857954809999999|-0.477636454|1|0.8149999040000001|-0.032835151|-0.080971844|0.8522163970000001|-0.076611264|0.4274948739999999|0.015446225|-52.53307388|10.59162334|82.06520565|101.3366249|-0.037237182|-45.15435649|7.262777048999999|-1.824621925|75.77366969|0.451478593|-1251.160641|0.192202301|14.70077638|0.8230829059999999|131.7949495|31.60926388|1548.85393|685.6665849999999|1.0|0.0|1.0|1.0|0.0|17.0|-7.8|5.11|3.92|3.79|0.0|0.0|1.0|5.0|4.0|-5.52|-6.04|9.14e-07|0.0004269999999999|5.12|0.0|-0.05682|5.0632|5.08|-2494.932002|348.42|0.2639|577.06|0.31353|0.68423|-2494.743475|-0.15073|2.4229|0.0345723|-2494.807027|3.0068|15.0|7821.0|7821.0
16a_a10|0.0|0|0|0.0|7.535296702|1|1|-0.00230615|-0.085711535|2.009832665|-0.152205915|0.014886502|10.92947902|-0.0048530629999999|0.011558506|-0.133979603|-0.162508526|-0.254024476|-0.1948324069999999|2|0.748039584|-0.068377262|-0.008879187|0.916148686|-0.052574986|0.3637074329999999|0.013872737|-36.408063|9.606840334|77.68598956|58.06685151|-0.026063936|-36.90194151|6.652715932|-1.615964058|63.53441386|0.4629532229999999|-1119.0515779999998|0.272940681|15.88633689|0.862035195|189.0108247|24.82496066|1539.147561|879.8636987|1.0|1.0|1.0|0.0|4.46|21.0|-8.5|4.73|5.19|2.47|0.0|0.0|1.0|9.0|5.0|-5.91|-5.17|6.76e-06|0.00297|4.33|0.0|-0.04647|5.6019|3.46|-1395.13019|320.22|0.3843|629.65|332.0|0.6852199999999999|-1394.797092|-0.1605|3.8323|0.02819643|-1394.861824|4.6574|47.0|7.3279|7.3279
12p_a36|0.0|1|0|0.0|7.412764017000001|2|2|-0.008017607|0.114716581|0.0|-0.432950771|-0.084846674|10.96052769|-0.0433009009999999|-0.000673716|0.2461794139999999|-0.101303149|-0.217394466|-0.440709431|1|0.724208473|-0.035871448|-0.074349074|0.748438833|-0.082569108|0.315548061|0.020202133|-51.98017377|12.71795723|83.24921731|158.3666517|-0.039016808|-42.95260501|8.006403882999999|-1.950840419|80.40682298|0.475504684|-1228.123041|0.240873847|14.3885803|0.906594718|151.63860559999998|32.35623052|1617.811526|595.8790650000001|1.0|0.0|1.0|2.0|0.0|17.0|-6.86|3.13|2.44|2.4|0.0|0.0|1.0|5.0|5.0|-6.76|-4.16|6.96e-05|0.0278|2.78|0.0|-0.0552299999999999|5.3413|3.41|-1332.148901|323.11|0.3015|506.89|0.30159|0.66559|-1331.947748|-0.15608|4.8805|0.03396697|-1332.006106|6.7199|9.0|8.0458|8.0458
14_a1|0.0|1|0|0.0|7.423568444|1|1|-0.015636898|0.1008839219999999|0.0|-0.766207981|-0.029658865|10.94959842|-0.0492229479999999|-0.008385698|0.164429684|-0.020716495|-0.033765606|-0.567791164|1|0.838928085|-0.08530265|-0.083341531|0.593170871|-0.12658238|0.206941175|0.033047776|-74.96297518|19.5711254|161.1772893|240.9270705|-0.046308519|-42.99041175|11.59015807|-2.083883365|87.02320758|0.47517581|-1234.09038|0.246642602|14.21658628|0.905399978|146.0634832|36.40268318|1638.120743|513.4628663999999|1.0|1.0|1.0|2.0|2.35|23.0|-7.69|4.04|3.63|1.54|0.0|0.0|1.0|4.0|5.0|-6.73|-4.25|5.660000000000001e-05|0.0218|2.7|0.0|-0.05962|3.8344|4.57|-1292.55322|375.01|0.4442|464.08|0.6572600000000001|0.69894|-1292.359534|-0.1336|4.1207|0.03490867|-1292.415211|5.3099|94.0|7.0269|7.0269
47k_a18|0.0|0|0|0.0|7.03438793|1|1|-0.0067578909999999|-0.017736343|0.0|-0.5135996820000001|-0.02822032|10.94702256|-0.008576013|0.00493127|-0.026672956|-0.279965025|-0.421027889|-0.451417954|0|0.762665453|0.022512501|-0.014398731|0.8309354040000001|-0.065324278|0.3533268229999999|0.015080484|-51.59195677|11.91029894|20.66242736|133.5242222|-0.030255779|-55.10689702|9.406543039|-2.208671853|84.23875372|0.467246896|-1744.369889|0.284695579|18.35217454|0.877042091|224.8475227|33.40602576|2438.639881|1167.054827|1.0|1.0|1.0|2.0|0.0|18.0|-8.44|2.39|3.17|2.82|2.0|1.0|1.0|11.0|4.0|-6.41|-5.33|4.65e-06|0.0023899999999999|4.26|1.0|-0.04359|3.0948|8.45|-1664.728002|400.63|0.5920000000000001|793.48|0.69823|0.69823|-1664.2657390000002|-0.1277599999999999|4.1818|0.02802749|-1664.341238|5.2253|29.0|7.5376|7.5376
6_a47|0.0|0|0|0.0|0.0|0|0|-0.008723045|-0.14404966|1.291219116|-0.392537045|0.051455447|10.93671042|0.0402365489999999|-0.0094242819999999|-0.302730533|-0.020576777|-0.04324355|-0.459934519|2|0.701994505|-0.149904224|0.062425042|0.8419184120000001|-0.080118846|0.446564415|0.009820713|-43.43026699|5.323543706000001|101.7290544|85.6917678|-0.036834143|-28.411587800000003|2.885749555|-1.547034008|60.76103606|0.4059072379999999|-838.6054381|0.205609194|10.90843226|0.6832388209999999|111.4552019|25.13472712|1055.658539|469.7495559|1.0|1.0|1.0|2.0|2.91|22.0|-9.06|5.24|6.27|3.48|0.0|0.0|1.0|3.0|4.0|-5.02|-5.79|1.63e-06|0.000619|5.06|0.0|-0.05354|5.5188|4.69|-1608.652005|333.32|0.2536|422.9|0.30468|0.69305|-1608.50108|-0.1544|3.2606|0.03288085|-1608.554019|4.2153|13.0|7.9|7.9
12ab_a36|0.0|1|0|0.0|7.412764017000001|2|2|-0.007034881|0.035377607|0.0|-0.408023082|-0.032623802|10.9540584|-0.029080933|0.002112069|0.0618552579999999|-0.096853381|-0.169341326|-0.4186639029999999|1|0.86559137|-0.0852411419999999|-0.051707317|0.8410557559999999|-0.079202413|0.452078227|0.024102201|-54.63243106|16.62527454|116.6804416|109.6369437|-0.033434841|-45.21303385|11.46782191|-1.805481415|82.3666474|0.484987413|-1245.389318|0.320974676|15.18764075|0.941700118|221.4026852|33.96451406|1834.083759|708.5476357999999|1.0|0.0|1.0|2.0|0.0|17.0|-7.05|3.14|1.95|1.59|0.0|0.0|1.0|6.0|5.0|-7.21|-3.91|0.000122|0.0515|2.33|0.0|-0.0523799999999999|3.8845|3.23|-1364.468283|319.17|0.4451|564.58|0.69294|0.69294|-1364.236757|-0.15699|3.6976|0.04167456|-1364.300531|5.3228|11.0|7.9586|7.9586
8_a20 (IN-1130)|0.0|1|0|0.0|6.842683282|0|0|-0.009430196|0.1728459339999999|1.622562232|-0.528090969|-0.019554464|10.94899447|-0.0574882679999999|-0.004654742|0.293415753|-0.049177437|-0.083481481|-0.573278819|2|0.811128636|-0.1221465319999999|-0.0957193819999999|0.7274271309999999|-0.09623672|0.354945501|0.0158089389999999|-63.72828772|10.46873389|336.574332|180.4986934|-0.035730972|-42.88223811|6.93243166|-1.858010535|77.31081766|0.4824986429999999|-1230.3809789999998|0.251893628|15.46983888|0.932362084|166.8048285|31.628086|1644.660472|684.5377542|1.0|1.0|1.0|2.0|2.43|27.0|-9.63|4.97|4.08|1.33|0.0|0.0|1.0|5.0|5.0|-6.83|-4.55|2.82e-05|0.0119|2.87|0.0|-0.07014|4.9797|4.53|-1368.372708|383.5|0.3782|517.94|0.4377|0.7007399999999999|-1368.118751|-0.13622|3803.0|0.04004011|-1368.180121|5.4751|36.0|7.4437|7.4437
1e_a5|0.0|1|0|0.0|6.605297921|0|0|-0.001975193|-0.080321049|0.0|-0.084933308|-0.1197834419999999|10.94440038|-0.040441176|0.007357977|-0.133677441|0.034752304|0.0578378779999999|-0.201027861|2|0.71274658|0.045376705|-0.075239398|0.8805795|-0.06795194|0.373935381|0.008587563|-35.30075748|4.461204261000001|159.537038|62.03846573|-0.0278901329999999|-18.81719677|2.317577542|-1.115605324|44.38364879|0.482579989|-579.5524467|0.2526063739999999|12.39753333|0.932665879|131.2279879|19.38578369|775.4313476|409.0289917|1.0|1.0|1.0|1.0|2.17|23.0|-8.41|4.99|4.51|2.13|0.0|0.0|1.0|3.0|3.0|-5.77|-4.45|3.5600000000000005e-05|0.0111|3.43|0.0|-0.04186|4746.0|3.17|-990.6006645|279.92|0.5156|427.87|0.56258|0.51802|-990.471803|-0.18105|1916.0|0.0313740589999999|-990.522307|3.0386|191.0|6719.0|6719.0
7_a3|0.0|0|0|0.0|6.823286122000001|0|0|-0.008855374|-0.047419994|1.989724777|-0.327648836|0.054347129|10.3116226|0.030246987|-0.006696449|-0.084462575|0.020589494|0.036673175|-0.592753801|2|0.881253042|-0.224253635|0.0507482109999999|0.782294598|-0.1034274319999999|0.5999725029999999|0.009708941|-51.18177092|4.804535747|230.9407974|107.7330046|-0.036877402|-23.61864737|2.377557323|-1.253831681|55.15105143|0.3987206729999999|-620.4671695000001|0.2007853889999999|8.644978051|0.663120542|99.36002106|22.83370969|776.3461295|353.7528308|1.0|1.0|1.0|1.0|2.61|21.0|-7.48|4.96|4.66|2.11|0.0|0.0|1.0|2.0|3.0|-5.68|-4.87|1.34e-05|0.00455|3.79|0.0|-0.0640299999999999|5.8849|3.09|-1731.703107|360.06|0.1926|362.61|0.3456|0.69224|-1731.602893|-0.14816|3.1299|0.03103579|-1731.651178|3.9813|1023.0|5.9901|5.9901
16g_a32|0.0|1|1|0.0|7.765993078999999|0|0|-0.013775701|-0.049658216|2.084553994|-0.771439265|-0.029193403|10.31100263|0.004735761|-0.00030659|-0.085591073|-0.117577419|-0.202656848|-0.696926204|0|0.79965447|-0.026098259|0.008494733|0.8206422409999999|-0.078387439|0.542303725|0.023959586|-57.77542509|17.659402|90.88837862|132.1955522|-0.033839807|-57.31234426|13.01585399|-1.79350976|94.54074206|0.3972359179999999|-1321.90553|0.313667656|15.58880229|0.65902387|231.1885989|36.34043182|1926.042887|701.9321161|1.0|1.0|1.0|2.0|3.42|19.0|-8.16|6.81|5.38|1.57|0.0|1.0|1.0|10.0|5.0|-5.69|-5.32|4.83e-06|0.00213|4.65|0.0|-0.05|3.6161|5.38|-2034.593036|342.86|0.2879|639.49|0.70222|0.70222|-2034.342619|-0.14968|3.7346|0.02895494|-2034.408165|4.3204|11.0|7.9586|7.9586
22_a4|0.0|0|0|0.0|7.535296702|1|1|-0.006436201|0.004808337|0.0|-0.257448045|-0.2078428719999999|10.94586213|-0.023072107|0.004237768|0.00771584|0.021636871|0.034720243|-0.3877007|1|0.774689758|0.086940934|-0.037423832|0.8612031509999999|-0.09491995|0.242642229|0.010702353|-45.61565825|5.1432274630000006|162.9809584|66.70156956|-0.036468635|-20.77508795|2.47167963|-1.349339509|48.65880447|0.4359219589999999|-648.451775|0.155532959|9.742413394|0.772804341|74.7444381|20.75359108|767.88287|338.71903330000004|1.0|1.0|1.0|1.0|2.2|17.0|-5.24|3.19|3.54|2.09|0.0|0.0|2.0|2.0|3.0|-5.91|-3.98|0.000104|0.0301|3.03|0.0|-0.03046|4.468999999999999|3.38|-934.240411|305.85|0.1675|400.29|628.0|0.65771|-934.12356|-0.16754|3.5548|0.030263407|-934.171365|5.4110000000000005|47.0|7.3279|7.3279
3b_a49|0.0|0|0|0.0|7.535296702|1|1|-0.0057605869999999|-0.090939066|1.844602991|-0.322592863|-0.010613212|10.92976559|0.00361222|0.001356445|-0.151131362|0.000511959|0.000850823|-0.405529602|2|0.7745859279999999|0.021506499|0.006213385|0.749104358|-0.0883601469999999|0.482434361|0.013576151|-54.04959517|8.304484449|325.6896751|153.4719941|-0.0276739079999999|-31.67356498|5.07982433|-1.439043207|64.91785551|0.477583842|-880.2577376|0.3431340539999999|13.85181805|0.914182753|209.89391040000004|25.77091035|1340.087338|641.1445234|1.0|1.0|1.0|2.0|2.43|21.0|-7.58|3.16|3.2|1.25|0.0|0.0|1.0|6.0|5.0|-7.42|-3.59|0.000256|102.0|1.84|0.0|-0.06115|4.6669|3.4|-1293.291817|322.72|0.1978|480.08|0.5798|0.6632|-1293.048179|-0.1587|3.0055|0.0368692|-1293.106236|3.1637|25.0|7.6021|7.6021
7_a27|0.0|0|0|0.0|6.842683282|0|0|-0.00601016|-0.133453335|1.280380317|-0.288487667|-0.096754293|10.93773474|-0.056500475|0.010596392|-0.220626658|-0.19575909|-0.323631281|-0.500327496|2|0.6413629129999999|0.147753647|-0.08694032|0.85111414|-0.060745542|0.358145768|0.015099075|-34.09779211|8.475438874|10.66993367|83.57286704|-0.0300556429999999|-26.6343589|4.757447929|-1.352503929|55.55559276|0.466714317|-759.1898319000001|0.236435287|12.087978|0.875167537|132.7162621|22.09489892|994.2704516|479.0078184|1.0|0.0|0.0|0.0|3.41|21.0|-6.61|3.32|3.05|2.88|0.0|0.0|1.0|3.0|4.0|-6.26|-4.28|5.2e-05|18.0|3.02|0.0|-0.04887|4.1205|5.37|-1122.433757|300.9|0.4179|505.5|0.61278|0.61278|-1122.249324|-0.16734|4.2487|0.02179141|-1122.304359|6.3813|1.0|9.0|9.0
17d_a50|0.0|0|1|0.0|8.105609402|2|2|-0.002166617|0.006071856|2.234730384|-0.140830095|-0.136180713|10.94500663|-0.125540541|0.01245647|0.009780681|-0.200725906|-0.323333765|-0.2294807539999999|1|0.754575205|-0.1921395789999999|-0.2177003589999999|0.929886823|-0.044172353|0.8020670809999999|0.0152123589999999|-30.63468215|10.55016861|5.007868064|48.62532158|-0.025589979|-33.56790124|7.31681784|-1.535398758|57.5414543|0.445708152|-1064.839192|0.24594297|12.62170017|0.8041037459999999|170.5678813|23.53577933|1412.14676|829.3813984|0.0|1.0|1.0|0.0|3.68|20.0|-7.07|4.0|4.29|2.71|0.0|0.0|1.0|6.0|4.0|-6.25|-4.88|1.31e-05|0.00557|3.72|0.0|-0.03251|4.0506|3.41|-1335.962757|306.09|0.1819|579.45|0.66103|0.66103|-1335.649722|-0.16716|5.6557|0.02625058|-1335.713194|7.9942|74.0|7.1308|7.1308
15_a31|0.0|1|0|0.0|7.765993078999999|1|1|-0.018913735|-0.0302581979999999|0.0|-0.775463115|-0.070065105|10.31169996|-0.074455342|-0.007631228|-0.052339921|-0.157560864|-0.272545088|-0.6215974160000001|0|0.8314086070000001|-0.0869591359999999|-0.116356616|0.567108776|-0.116196194|0.287991212|0.038524836|-61.76522754|20.47825449|141.1489667|230.1075793|-0.041588706|-37.21191643|10.88541717|-1.58037081|88.05886218|0.466164359|-840.0616157|0.358466423|11.51842782|0.873235738|190.5463457|34.45943505|1309.458532|363.593507|0.0|1.0|1.0|2.0|1.64|16.0|-5.66|4.12|3.0|0.41|0.0|0.0|2.0|4.0|5.0|-6.84|-3.57|0.000272|0.0931|2.18|0.0|-0.04192|4569.0|3.9|-1460.861851|271.36|348.0|452.98|0.5241899999999999|0.5241899999999999|-1460.736142|-0.15202|5.5793|0.03843988|-1460.790873|7.5831|1.1|5.9586|5.9586
13b_a5|0.0|1|0|0.0|7.153833802|1|1|-0.004573365|-0.006314305|0.0|-0.251535058|-0.104404004|10.94530329|-0.017963913|0.0066003869999999|-0.010368468|-0.055701188|-0.091464693|-0.357011244|2|0.6700114770000001|0.03431921|-0.0330907489999999|0.831557236|-0.0694958329999999|0.468748106|0.0138892369999999|-44.93506461|8.980592802|14.41650822|108.9128108|-0.02636836|-31.23446039|5.806729729|-1.344786367|62.24204745|0.455921715|-869.5206594|0.345923611|15.48959317|0.837970799|223.6695238|26.06641209|1329.387016|638.8437454|0.0|1.0|1.0|1.0|2.64|23.0|-8.36|4.64|4.06|1.96|0.0|0.0|1.0|5.0|4.0|-6.58|-4.43|3.75e-05|0.0148|3.01|0.0|-0.05177|4.6733|4.66|-1276.030896|296.66|0.5528|503.93|0.32779|0.57482|-1275.806761|-0.17274|3.5881|0.035153|-1275.865034|4.7964|0.11|6.9586|6.9586
