molecula|SddssS|NaaNH|n9FaHRing|SssssC|NaasN|SRW09|nARing|BCUTs-1|SaasN|MATS2c|SRW07|n6HRing|MATS7i|SaaaC|ATSC1c|n5aRing|n5aHRing|AATSC1pe|AATSC7i|MATS1i|AATSC1i|MATS1c|n6aHRing|MATS8s|MATS8d|nFaHRing|RASA|FNSA3|FNSA5|FPSA3|PNSA5|PPSA3|RPSA|TPSA_x|WNSA5|WPSA3|RPCS|FNSA1|FNSA2|WNSA3|DPSA5|PNSA4|GRAVp|PNSA2|MOMI-Z|GeomRadius|GeomDiameter|GRAV|PPSA1|WNSA2|DPSA4|FPSA5|DPSA1|DPSA2|Mor01p|CYP2D6 inhibitor|Fraction Csp3|Log Po/w Silicos-IT Log P|TPSA_y|Log Po/w MLOGP|Molar refractivity|Num. of Rotatable bonds|Log S (Ali)|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|Molecular Mass|BBB|CYP1A2 inhibitor|Solubility [Log S (Ali)] (mol/l)|PAINS|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Area (grid)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Zero Point Energy|E solv. Water  (Hartree)|pIC50
17_a47|0.0|1|1|0.0|0|6.605297921|0|1.4168589319999998|0.0|-0.181485377|4.59511985|3|-0.105849578|1.699575434|-0.2032813319999999|1|1|0.004477366|-0.180898239|-0.0184347939999999|-0.031505291|-0.3004189439999999|3|-0.034891905|-0.010871607|1|0.852282407|-0.07185129|-0.082994667|0.01291694|-50.62550618|7.87914003|0.147717593|90.10552332|-30.88080199|4.806157636|0.0|0.7457517659999999|-1.493904005|-26.73455447|60.33408274|-18.22518223|2672.497352|-911.2591113|1573.836082|7.055517075|13.10144249|5854.9736840000005|155.087622|-555.8544359|24.43867122|0.0159160889999999|-299.80980739999995|1221.9335609999998|630.8611986000001|1.0|0.08|5.12|79.38|2.26|119.83|4.0|-5.4|4.0|-5.83|392.46|0.0|1.0|3.98e-06|0.0|7.96e-11|3.12e-08|-0.04873|4.2784|3.07|4.2784|656.78|1127.7|289.79|0.4308|289.79|0.6844100000000001|0.6844100000000001|-1254.737546|0.04130125|8.3
14b_a3|0.0|0|0|0.0|0|6.823286122000001|0|0.605016869|0.0|0.143500839|4.727387819|3|-0.1551678719999999|1.7086790859999998|-0.356087317|1|1|-0.004161699|-0.288944272|-0.050943323|-0.094863591|-0.575695827|3|-0.133815639|-0.170297225|1|0.786476513|-0.090994113|-0.100993354|0.012828558|-49.38772279|6.273415527999999|0.2135234869999999|104.4171556|-24.15156108|3.067822725|82.79166784|0.766915433|-1.312913604|-21.76034149|57.87172082|-17.83445545|2160.565755|-642.0403962|1289.104749|4.989782639|9.738358819|4803.535505|113.9829058|-313.9702941|23.25478753|0.017348996|-261.0537205|837.1723509999999|358.3503513|1.0|0.06|4.28|105.82|1.04|93.25|2.0|-4.45|4.0|-6.42|319.38|0.0|1.0|3.54e-05|0.0|1.28e-07|4.08e-05|-0.06676|3.0724|2.22|3.0724|524.27|879.19|403.54|0.2276|403.54|0.70123|0.70123|-1327.349444|0.02844675|6.4202
8j_a46|0.0|0|0|0.214753401|1|7.727094485|1|1.160371125|2.1279894180000003|-0.13040237|5.533389489|2|-0.129276363|0.0|-0.081366324|1|1|0.0108603019999999|-0.204674804|-0.084266433|-0.133413527|-0.229679821|2|-0.223292257|-0.074207717|0|0.934648421|-0.054707287|-0.068971544|0.008672342|-37.04976799|4.658562801|0.065351579|35.10521457|-19.90219786|2.5024620580000003|64.83187221|0.822112519|-1.103544698|-15.7861518|41.80044861|-13.78596018|2121.846387|-592.7962878|1888.679875|5.617748211|9.817783823|4759.107832|95.55665364|-318.43516580000005|16.76894569|0.008843828|-346.061389|721.0646647000001|453.1959065|0.0|0.32|4.71|43.6|2.62|96.94|2.0|-4.59|3.0|-5.55|338.83|1.0|1.0|2.59e-05|0.0|5.46e-08|1.85e-05|-0.04068|4.9636|3.78|4.4107|576.48|978.4|281.1|0.1728|249.79|0.50703|0.70121|-1414.349865|0.02408052|5.9108
9s_a24|0.0|1|0|0.0|0|6.605297921|1|1.4275963180000002|0.0|-0.222173285|4.59511985|4|-0.050919714|0.0|-0.190782186|1|1|0.007695726|-0.0897306019999999|-0.204128966|-0.359715589|-0.248704391|3|0.030228027|0.0256742079999999|0|0.8833498320000001|-0.049825449|-0.063587778|0.016792118|-39.48555839|10.42725806|0.116650168|72.43525688|-24.51900941|6.474925237000001|0.695462853|0.445160769|-0.953816666|-19.21235005|61.19761205|-12.08741583|2747.809842|-592.2833757999999|969.5210193|9.124394347|17.24354813|5767.9102490000005|344.5337711|-367.7851412|27.15292246|0.03496522|68.10609672|1330.4932|604.8829955|1.0|0.04|3.15|77.21|0.81|115.67|4.0|-3.36|4.0|-7.2|393.44|0.0|0.0|0.000434|0.0|7.73e-09|3.04e-06|-0.03597|3.0726|1.82|2.6707|654.28|1121.42|464.24|0.5112|403.51|0.69475|0.6907300000000001|-1270.738032|0.03640642|7.4949
4r_a46|0.0|0|0|-0.03033057|1|7.832410927000001|1|1.13129629|2.051582577|-0.173617329|5.587248657999999|2|-0.15196733|0.0|-0.141309389|1|1|0.0061041|-0.237647432|-0.055572881|-0.086905208|-0.246070691|2|-0.077483502|-0.070397185|0|0.8478197820000001|-0.079297367|-0.081339886|0.011446215|-43.14814202|6.071841742999999|0.152180218|80.72661483|-22.88867429|3.220912917|0.0|0.7146312779999999|-1.220098292|-22.31391864|51.22472631|-13.77068362|2137.47734|-647.2221302999999|1451.6122289999998|5.81085807|10.69131411|4775.760774|151.3787482|-343.3301143|19.26963463|0.015225417|-227.7097083|905.6728276|496.0386301|1.0|0.35|3.56|63.83|1.52|97.9|3.0|-3.09|4.0|-6.83|334.41|1.0|0.0|0.00081|0.0|5.64e-07|0.000188|-0.03073|4.5209|2.3|4.5209|571.75|986.04|274.25|0.1404|274.25|0.69085|0.69085|-1069.231407|0.02826942|5.8499
13b_a50|0.0|0|1|0.0|2|7.934155233999999|2|1.267593379|4.253030728|-0.067327798|5.82008293|2|-0.0204949039999999|2.117002752|-0.263615417|2|2|0.011379776|-0.03182432|-0.173463805|-0.269353185|-0.319215353|1|-0.041506802|-0.097736369|1|0.906164013|-0.051509874|-0.080785633|0.019899348|-57.74541064|14.22401427|0.093835987|67.07377798|-41.27630533|10.16729727|150.45293569999998|0.700410304|-1.696498291|-26.31826007|70.09526468|-19.24847021|3036.874979|-1212.6536230000002|2147.355856|9.514897025|16.75483549|6639.077063000001|214.1461224|-866.8024118999999|27.48170624|0.017277404|-286.5057775|1731.347493|900.2031356000001|1.0|0.37|4.24|66.99|2.52|133.36|7.0|-5.02|5.0|-6.3|455.55|0.0|0.0|9.65e-06|0.0|5.87e-08|2.68e-05|-0.02606|4.2315|3.63|4.1161|780.4|1339.39|301.22|0.1589|293.0|0.65332|0.63872|-1470.039226|0.03156473|5.7375
5e_a40|0.0|0|0|0.0|1|8.149890544|1|0.604912776|1.661964758|-0.091305805|6.167516491000001|0|-0.106497535|0.7768055559999999|-0.162528785|2|2|0.008306061|-0.184667138|0.005996234|0.010397494|-0.391074665|0|-0.402340487|0.0451110059999999|1|0.864422751|-0.076883794|-0.089724264|0.019851304|-42.66853738|9.440323938|0.135577249|64.47400829|-20.29110082|4.489363277|51.7148695|0.8223594679999999|-1.076691165|-17.38723451|48.81318333|-17.06741495|1986.384601|-512.0224486000001|512.5703164|6.533857846|12.51197289|4158.984115|84.47727896|-243.4932098|20.75420252|0.012921086|-306.597267|622.6260756|264.9899736|0.0|0.21|4.3|75.5|2.37|79.16|3.0|-4.78|3.0|-5.66|303.77|1.0|1.0|1.66e-05|0.0|2.23e-05|0.00678|-0.07231|3.7138|4.99|3.7138|493.19|802.38|333.85|0.5262|333.85|0.69675|0.69675|-1637.115238|0.01659566|7.6021
7l_a46|0.0|0|0|0.256706467|1|7.727094485|1|1.160371354|2.1525548|-0.2644255789999999|5.533389489|2|-0.203375108|0.0|-0.038903382|1|1|0.0125870169999999|-0.331246137|-0.087877164|-0.143129469|-0.1082221709999999|2|-0.1237456669999999|0.076724694|0|0.907148114|-0.0565894359999999|-0.06289606|0.011594057|-30.34397256|5.5935102720000005|0.092851886|44.79605077|-14.63933792|2.698568452|51.39110437|0.67467081|-0.880544835|-13.17144326|38.22273917|-10.620390400000002|1920.310099|-424.8156159|1246.417766|5.273701985|9.825660656|4046.614178|156.9538706|-204.9507309|15.74158869|0.016330867|-168.5385796|629.6635476|375.721552|1.0|0.28|3.59|43.6|1.89|86.96|2.0|-3.18|3.0|-6.22|290.36|1.0|1.0|0.000668|0.0|5.19e-07|0.000151|-0.03324|4.5464|2.42|4.5464|517.29|879.87|272.71|0.2024|272.71|0.68834|0.68834|-915.446686|0.025086919|5.7122
47a_a18|0.0|0|0|0.0|0|7.03438793|1|0.403918489|0.0|0.018016478|4.844187086|0|0.043161338|0.0|-0.464122017|0|0|-0.000633273|0.066507683|-0.232940071|-0.358939392|-0.369841706|0|-0.008965701|0.089156939|0|0.778790861|-0.082855697|-0.099310031|0.014124484|-81.42570819|11.58086543|0.2212091389999999|181.3725215|-66.76209701|9.49531639|110.0917322|0.7936193709999999|-2.681370849|-55.70051708|93.5899242|-29.70938001|3612.105567|-2198.494121|2250.179086|10.20255289|19.74153879|8405.670404|169.2144153|-1802.576619|37.435301|0.014835962|-481.4854016|2770.212274|1225.939287|1.0|0.28|0.48|123.06|1.85|158.24|12.0|-6.74|5.0|-6.49|547.67|0.0|0.0|1.8100000000000002e-07|0.0|5.4e-09|2.95e-06|-0.05191|3.1947|8.82|3.1947|874.47|1536.87|388.09|0.6094|388.09|0.69508|0.69508|2098.280307|0.0339441|9.0
8b_a31|0.0|1|0|0.0|0|7.765993078999999|1|0.610137861|0.0|-0.01883655|5.733341277|0|-0.130371116|0.0|-0.57242407|2|2|-0.006785954|-0.222667869|-0.05421947|-0.092604362|-0.510259793|0|-0.058494079|-0.1155280009999999|0|0.6076192260000001|-0.120703408|-0.132574249|0.03234629|-69.24221375|16.89414614|0.392380774|204.9365822|-36.1645207|8.823644775|472.8995873|0.703469355|-1.590890986|-32.92631065|82.21438954|-21.30529654|2189.617009|-830.906565|1587.743824|6.142377144|11.79588561|4696.728592|154.8750114|-433.9742484|30.28603362|0.02483711|-212.5400476|1181.155311|372.3224834|1.0|0.25|4.52|114.29|0.61|88.64|4.0|-4.05|5.0|-6.87|328.39|0.0|1.0|8.97e-05|0.0|1.86e-06|0.00061|-0.0325|3.8582|1.77|3.8582|566.18|927.61|321.36|0.2643|321.36|0.70036|0.70036|-1386.681003|0.03659821|5.6576
14n_a23|0.0|0|1|0.0|2|7.423568444|0|1.197963531|3.3716621960000004|0.009802461|5.351858133|2|0.079559363|0.747533142|-0.376950283|2|2|0.010508236|0.144230149|-0.110069159|-0.199540201|-0.404569286|2|0.219354173|-0.099694124|1|0.89327435|-0.058928845|-0.082430028|0.027028617|-55.70499288|18.26553926|0.10672565|72.12361433|-37.64460956|12.34358104|97.39429807|0.6868205409999999|-1.648600566|-26.91195666|72.09248208|-21.84509525|3014.591033|-1114.099858|2195.877777|8.662092555|16.33144958|6740.54932|211.642042|-752.8921912999999|31.80611809|0.0242495529999999|-252.5011125|1622.112023|683.7405759|0.0|0.09|3.42|114.25|2.72|126.78|6.0|-5.63|5.0|-6.47|441.51|0.0|0.0|2.32e-06|0.0|3.11e-08|1.3699999999999998e-05|-0.06951|3.4217|3.23|3.4217|710.48|1209.95|362.35|0.4229|362.35|0.6955|0.6955|-1744.1828670000002|0.02300614|9.2441
5_a18 (BIBF0775)|0.0|0|0|0.0|0|7.03438793|2|1.251175715|0.0|0.0160123|4.844187086|1|-0.0366107389999999|0.0|-0.391512249|0|0|0.0036739159999999|-0.054916741|-0.144352593|-0.216531385|-0.453086741|0|-0.001626287|-0.040022105|0|0.8432358679999999|-0.068989967|-0.078246932|0.008501088|-59.08151918|6.418873637000001|0.156764132|118.3671077|-44.61038661|4.846666751|50.25564119|0.8159410579999999|-2.112667176|-39.33277643|67.25977848|-22.46761997|3115.979466|-1595.201018|1645.395714|9.798677372|18.98829281|7221.114573000001|138.97646310000002|-1204.480438|27.535837|0.010831199|-477.1120625|1955.044427|1140.896548|1.0|0.32|4.09|76.5|3.52|155.95|8.0|-6.07|3.0|-5.96|494.63|1.0|0.0|8.590000000000001e-07|0.0|6.18e-10|3.06e-07|-0.04938|3.2027|8.45|3.2027|817.02|1446.02|378.13|0.4825|378.13|0.69298|0.69298|-1571.843719|0.02305362|7.4685
8_a15|0.0|0|0|0.0|0|0.0|0|1.419941362|0.0|-0.208657545|0.0|1|0.155304204|0.0|-0.5025236129999999|0|0|0.003160815|0.225620047|-0.203104439|-0.295062413|-0.342749125|1|0.0937475619999999|-0.025923166|0|0.853896482|-0.071552706|-0.118293578|0.0336657729999999|-69.07571287|19.65860939|0.146103518|85.31489861|-40.33569847|11.47934212|55.99586988|0.519427411|-1.419522941|-24.39801408|89.80283608|-16.91650111|2393.276181|-828.9085544|1919.535904|6.093505548|9.984825987|5306.2234530000005|280.62296039999995|-484.0283816000001|32.56759415|0.035495625|-22.68867482|1595.8121130000002|532.0914339999999|1.0|0.19|3.9|61.84|1.96|104.74|7.0|-5.25|5.0|-5.52|366.41|1.0|1.0|5.63e-06|0.0|2.69e-08|9.86e-06|-0.02723|4.4346|3.36|3.7426|598.84|1050.15|331.28|251.0|279.58|0.5128|0.70524|-1223.463981|0.01719864|6.9666
12x_a30|0.0|0|0|0.0|0|7.412764017000001|2|0.604984021|0.0|0.044575215|5.351858133|2|-0.0606216429999999|0.0|-0.3545061539999999|1|1|0.006346396|-0.104089964|-0.053700437|-0.0922059569999999|-0.458718546|1|-0.062251445|-0.1759406839999999|0|0.848844277|-0.071909912|-0.091725339|0.014757946|-60.57208434|9.745611551|0.151155723|99.81775209|-39.99960559|6.435648079|0.0|0.824674971|-1.926232129|-31.35848986|68.52587215|-23.12752311|2845.417984|-1272.013771|2374.777496|7.794822643|14.14885734|6359.545311|115.7782842|-839.9917174000001|28.04441012|0.012044556|-428.8071293|1542.442557|754.3941655|0.0|0.21|4.87|81.65|3.25|137.21|5.0|-6.04|4.0|-5.64|426.54|0.0|0.0|9.14e-07|0.0|4.12e-08|1.76e-05|-0.05093|3.4831|4.45|3.4831|703.75|1211.79|355.95|0.1517|355.95|0.68589|0.68589|-1654.1207|0.03136007|7.6556
4_a47|0.0|0|0|0.0|0|0.0|0|1.304464196|0.0|0.004633887|0.0|2|-0.158636969|1.42341819|-0.3692130839999999|0|0|-0.006506051|-0.247195952|-0.017555555|-0.027355932|-0.462831711|2|-0.095209424|0.019305509|1|0.874200878|-0.07804769|-0.092556319|0.007772995|-50.35610033|4.22896799|0.1257991219999999|68.44214684|-27.39669054|2.300808176|0.0|0.806604393|-1.48090111|-23.10213311|57.78603076|-19.18327632|2306.463316|-805.6976052|1528.797085|6.468023748999999|10.818777699999998|5254.939281|105.2186243|-438.3470487|23.78275706|0.013656479|-333.62177030000004|998.8757964|471.7712484|1.0|0.05|4.83|58.04|3.1|106.52|3.0|-5.92|3.0|-4.99|361.82|0.0|1.0|1.21e-06|0.0|1.61e-09|5.81e-07|-0.05606|5.7708|4.44|3.73|576.9|988.42|332.4|0.2304|214.85|0.45947|0.69157|-1509.262887|0.03342033|7.5
A7701_a51|0.0|1|0|0.0|0|6.605297921|0|1.390164251|0.0|-0.221071791|4.59511985|2|0.070581466|2.087643036|-0.0927335619999999|1|1|0.00740235|0.119725261|0.036217274|0.061434294|-0.22798944|2|0.00552665|-0.0533751959999999|1|0.865114773|-0.071384149|-0.078131694|0.007404204|-36.09660744|3.420720075|0.134885227|62.31656919|-16.67652408|1.580362387|0.0|0.799046392|-1.09384371|-15.23632002|41.87351682|-14.03756956|1959.582581|-505.3525041|1108.114062|5.137516673|8.863149921|4153.310077|92.83996262|-233.4713371|17.56790307|0.012504214|-276.3170672|632.4445105000001|332.8814548|1.0|0.06|4.46|54.46|1.98|87.52|2.0|-3.95|3.0|-5.82|286.33|1.0|1.0|0.000111|0.0|2.62e-08|7.5e-06||||||||||||||7.6021
14m_a23|0.0|0|1|-4.405643132|2|7.423568444|0|1.197955072|3.1160758160000004|0.05521348|5.351858133|2|0.028217372|0.665608656|-0.482182526|2|2|0.001951778|0.0879380709999999|-0.07256543|-0.226146643|-0.527662006|2|0.0266555739999999|-0.072906704|1|0.9258118|-0.072795329|-0.089285878|0.017992415|-62.09952738|12.51396625|0.0741882|51.59888942|-43.19105542|8.703631619|0.0|0.7958339090000001|-1.964289314|-35.21393496|74.61692699|-27.32379205|3255.247038|-1366.189602|2263.262957|8.595073462|16.42895711|7588.823133|142.0002583|-950.2032192|34.33353583|0.017997351|-411.5129154|1716.6767920000002|658.8108151|0.0|0.09|4.42|105.02|3.82|125.29|6.0|-6.38|7.0|-6.06|479.48|0.0|0.0|4.1200000000000004e-07|0.0|5.94e-09|2.85e-06|-0.08347|3.6774|4.2|3.6774|707.56|1209.21|337.15|0.3335|337.15|0.65552|0.65552|-1966.721362|0.02296475|8.5171
19_a15|-3.694652026|0|0|0.0|0|0.0|0|0.300209223|0.0|0.156105985|0.0|1|0.037722611|0.0|-0.4621216379999999|0|0|-0.00534669|0.060683674|-0.0283109839999999|-0.045543362|-0.571686169|1|0.042424078|-0.048611111|0|0.691069123|-0.0946599869999999|-0.112106433|0.00527267|-64.78818183|3.04716388|0.308930877|178.5363184|-37.44217335|1.761006946|15.76831619|0.922135562|-1.905809364|-31.61527447|68.10965742|-24.47553536|2625.952212|-1101.399091|1857.369806|6.10227122|10.26331993|5417.777463|44.99916039|-636.516947|26.54223128|0.005747326|-487.9183964|1194.400408|490.1808545|1.0|0.11|2.36|102.69|1.64|101.22|5.0|-5.12|5.0|-6.22|369.44|0.0|1.0|7.56e-06|0.0|7.28e-08|2.69e-05|-0.0372399999999999|4.1742|7.53|4.1742|601.23|1030.77|297.03|0.4895|297.03|0.68945|0.68945|-1523.196562|0.04315771|7.1427
14aa_a23|0.0|0|1|0.0|2|7.423568444|0|1.19796312|3.4143268310000003|0.066582026|5.351858133|2|0.031136154|0.758549568|-0.287870566|2|2|0.012103325|0.055934795|-0.074579388|-0.13397874|-0.4506138879999999|2|0.055269665|-0.070471939|1|0.924108042|-0.052155763|-0.076107469|0.018016316|-51.83122853|12.26959478|0.075891958|51.68445972|-35.2984572|8.355923226|83.27171526|0.796659447|-1.6743643259999998|-24.18971469|61.21989213|-21.51484958|2941.302235|-1140.287028|2263.821505|8.000512184|15.78173785|6651.23042|138.4803717|-776.5660584|27.00633206|0.013786041|-404.0660854|1431.335599|733.3886349999999|0.0|0.12|4.4|105.02|3.45|130.22|5.0|-6.23|4.0|-5.92|439.54|0.0|0.0|5.9e-07|0.0|6.9799999999999995e-09|3.07e-06|-0.0708299999999999|3.5934|4.1|3.5934|715.57|1231.11|345.03|0.4157|345.03|0.6805899999999999|0.6805899999999999|-1708.276011|0.02033777|8451.0
17d_a50|0.0|0|1|0.0|2|8.105609402|2|1.338814635|4.380250483|-0.152030219|6.042632834|1|0.006071856|2.234730384|-0.140830095|2|2|0.01245647|0.009780681|-0.200725906|-0.323333765|-0.2294807539999999|1|-0.1921395789999999|-0.2177003589999999|1|0.929886823|-0.044172353|-0.069790853|0.0152123589999999|-48.40178147|10.55016861|0.070113177|48.62532158|-33.56790124|7.31681784|86.38197811|0.75405703|-1.535398758|-21.24595322|57.5414543|-17.74731987|2824.70142|-1064.839192|2950.99157|6.996105516|12.62170017|6281.764548|170.5678813|-738.4938272999999|23.53577933|0.013178555|-352.3903892|1412.14676|829.3813984|1.0|0.35|4.0|51.77|2.71|133.19|6.0|-4.5|4.0|-6.25|424.54|1.0|0.0|3.17e-05|0.0|8.55e-08|3.63e-05|-0.03251|4.0506|3.41|4.0506|727.15|1263.22|306.09|0.1819|306.09|0.66103|0.66103|-1335.649722|0.02625058|7.1308
18_a31|0.0|1|0|0.0|0|7.401841579|0|0.610137226|0.0|0.0690370959999999|5.351858133|0|-0.051184519|0.0|-0.640807491|2|2|-0.007811355|-0.084218532|-0.065041042|-0.107017926|-0.604728055|0|0.022160691|-0.1647054359999999|0|0.72588713|-0.11789212|-0.129469649|0.014467496|-75.99442464|8.49194438|0.27411287|160.8952371|-44.60622732|4.984491996|0.0|0.7774768320000001|-1.81257508|-40.61741697|85.81723707|-23.64270989|2241.561812|-1063.9219449999998|1935.374782|7.076684189|12.84812443|4856.251645|130.6137795|-624.4871824|30.40953623|0.01673486|-325.73954460000004|1368.42913|477.1857166|1.0|0.28|4.9|119.14|0.75|99.32|7.0|-4.62|4.0|-6.72|356.44|0.0|1.0|2.42e-05|0.0|2.9e-07|0.000104|-0.03702|5.0092|4.81|3.9105|630.26|1041.21|317.05|444.0|247.51|0.51842|0.70058|-1465.300904|0.04825999|6.8861
7c_a8|0.0|1|0|0.0|1|7.05012252|0|1.400027586|1.4416758790000002|-0.244222944|4.844187086|1|0.0493777859999999|0.0|-0.382994379|1|1|0.004301963|0.079425146|-0.047874|-0.077006275|-0.328286221|1|0.0092411059999999|-0.196826366|0|0.848923958|-0.080277893|-0.089778346|0.0306012339999999|-56.2991566|19.18974586|0.151076042|94.73836511|-35.30467154|12.03370912|75.43825735|0.626902145|-1.6160102369999998|-31.56868845|76.40286308|-21.11218373|2716.5013510000003|-1013.384819|2162.326414|7.700542366|15.18314943|6013.168519|233.9661552|-635.4840877|33.67700028|0.032058696|-159.15828340000002|1616.4960130000002|572.8089095|1.0|0.09|4.22|92.93|1.82|112.76|5.0|-5.0|5.0|-6.34|398.41|0.0|0.0|1e-05|0.0|1.73e-08|6.91e-06|-0.07472|4.6061|5.01|3.1406|662.05|1116.53|394.78|275.0|269.17|0.62361|0.70321|-1331.567632|0.02732536|4.7307
12f_a40|0.0|0|0|0.0|1|7.515889085|0|0.604990261|1.768354671|-0.03356339|5.4161004020000005|0|0.070099257|0.807254372|-0.235838511|2|2|0.006841832|0.115814835|-0.033224348|-0.054891771|-0.397377446|0|-0.160218113|-0.271493213|1|0.909993912|-0.067004323|-0.082198664|0.021549915|-45.41519509|11.90644165|0.090006088|49.72883796|-25.09213464|6.57837176|61.55859085|0.7314440520000001|-1.150781297|-20.45387851|56.53158029|-18.16607804|2383.68369|-635.8127312999999|628.5604981|8.404802652999999|16.49362536|5326.217734000001|148.3785764|-351.2898849|24.83590915|0.0201199619999999|-255.7481174|869.2568204|384.1423925|0.0|0.06|5.35|67.66|3.99|98.25|3.0|-6.58|3.0|-4.76|376.26|0.0|1.0|2.66e-07|0.0|4.81e-08|1.8100000000000003e-05|-0.07761|4.3313|4.77|2.8374|572.63|951.55|436.97|0.4348|286.25|0.6679999999999999|0.7029|-2212.222254|0.01077929|6.4202
12au_a36|-3.3109381210000004|1|0|0.0|0|7.412764017000001|2|0.2992539489999999|0.0|0.074839187|5.351858133|2|0.075815782|0.0|-0.613616984|1|1|-0.001160331|0.1320241419999999|-0.15024383|-0.261631709|-0.515924985|1|-0.021932444|-0.058671909|0|0.698996981|-0.090166553|-0.110305773|0.021569487|-79.35600767|15.51748637|0.301003019|216.5471227|-57.09017539|11.16356587|26.04051569|0.7160586109999999|-2.206115469|-46.66686194|95.91776213|-27.36414058|3484.987058|-1587.1201529999998|2384.109036|8.963940512999999|17.67586495|7239.100414|204.2726719|-1141.803508|38.21494522|0.023021031|-310.873098|2216.466823|805.2286932|0.0|0.17|1.28|123.75|0.84|142.02|7.0|-3.85|6.0|-8.03|474.54|0.0|0.0|0.0001409999999999|0.0|1.36e-07|6.45e-05|-0.0570899999999999|5.1307|6.24|3.7105|752.27|1283.4|334.15|809.0|241.65|0.58518|0.70395|-1875.89525|0.05174058|7.3279
15_a4|0.0|0|0|0.0|1|7.535296702|1|1.399867493|1.956386054|-0.159419214|5.4161004020000005|1|0.0432718859999999|0.0|-0.077474847|1|1|0.00918585|0.097046535|-0.017259078|-0.038707204|-0.226703465|1|0.095534883|0.036363636|0|0.867716376|-0.062151785|-0.073738544|0.010893057|-35.36161572|5.223809291|0.132283624|63.43714456|-16.95780525|2.505098786|86.01453643|0.8438913020000001|-1.106078158|-14.29317436|40.03406565|-14.73400655|1973.978183|-530.4242358|1495.715718|5.459799482|9.709704127|4134.603400999999|74.8625551|-254.3670787|17.45960235|0.009743323|-329.8289177|628.5456843999999|324.5687005|0.0|0.11|4.09|30.71|3.05|85.06|2.0|-3.82|3.0|-5.6|291.32|1.0|1.0|0.000152|0.0|8.070000000000001e-07|0.000235|-0.03539|4.5048|3.8|4.2148|512.65|848.47|294.16|0.1996|275.22|0.4778699999999999|0.56413|-958.147682|0.018092091|6757.0
11_a33|0.0|1|1|0.0|0|7.686621335|0|0.609352951|0.0|-0.151505631|5.6869753560000005|0|0.055664124|1.979284901|-0.32219686|3|3|-0.00103193|0.105574347|-0.122478641|-0.232296883|-0.393892466|0|0.003391835|-0.014463304|1|0.857287241|-0.070841241|-0.104881435|0.033701864|-50.94714637|16.37099833|0.142712759|69.3240686|-24.74805685|7.95236684|0.0|0.552878386|-1.048814353|-16.71585694|68.11455221|-14.98445481|2220.315582|-509.4714637|979.349175|5.24049311|9.837729137|4880.001461|217.193541|-247.4805685|27.10262364|0.035341374|-51.37234937|921.4892038|335.4799765|1.0|0.13|5.77|120.17|0.89|89.77|3.0|-5.48|4.0|-5.97|328.41|0.0|1.0|3.32e-06|0.0|5.92e-07|0.000194|-0.05806|3.5049|1.93|3.5049|506.55|858.89|353.74|0.5408|353.74|0.70381|0.70381|-1669.202327|0.02055276|8.3188
6_a27|0.0|1|0|0.0|1|6.823286122000001|0|1.404458667|1.7996617540000002|0.1718757239999999|4.727387819|2|-0.237047381|1.221528093|-0.330715016|1|1|0.0058042269999999|-0.406859288|-0.1044763|-0.179319226|-0.541168953|2|-0.1322552659999999|0.1272522519999999|1|0.785047616|-0.0786267609999999|-0.090025109|0.020552125|-44.56839492|10.17466399|0.214952384|106.4156743|-22.06430895|5.03713293|61.10118428|0.774820398|-1.35037664|-19.27068071|52.66373343|-17.14169035|2196.1151210000003|-668.5259238|1193.992326|5.010042219|9.500048379|4761.820508|111.4788253|-330.96463430000006|22.12343713|0.01635203|-272.1086175|862.8140479|373.9912084|0.0|0.11|3.48|76.46|2.42|92.65|2.0|-3.62|4.0|-6.55|317.34|1.0|1.0|0.000242|0.0|2.16e-07|6.86e-05|-0.04793|5.5447|4.27|4.1391|526.9|896.68|299.55|0.1915|223.61|0.3366099999999999|0.61083|-1043.678244|0.02494141|9.0
