molecula|SddssS|NaaNH|n9FaHRing|n9FaRing|SaaNH|SssssC|NaasN|nARing|SaasN|MATS2c|AATSC1c|AATSC1s|n6HRing|JGI4|MATS7i|SaaaC|ATSC1c|AATSC1are|n5aHRing|AATSC1pe|AATSC7i|MATS1i|AATSC1i|MATS1c|GATS1are|BIC2|MATS8s|SIC2|GATS1pe|nFaHRing|PNSA3|PNSA5|RPSA|TPSA_x|FNSA4|WNSA5|WPSA3|RPCS|FNSA2|DPSA5|PNSA4|GRAVp|TASA|PNSA2|MOMI-Z|FPSA1|GeomRadius|GeomDiameter|GRAV|PPSA1|DPSA4|DPSA1|DPSA2|CYP2C19 inhibitor|CYP2C9 inhibitor|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Num. of Aromatic heavy atoms|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|Log Po/w MLOGP|Leadlikeness|Brenk|Veber filter|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Log S (Ali)|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|Egan filter|BBB|CYP1A2 inhibitor|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|Lipinski|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|Absorption Energy (HOMO-LUMO transition) (eV)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Wavelength (max. Transition) (nm)|Approximated area|Contribution (HOMO-LUMO transition)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Gibbs Free Energy|IC50|pIC50|pIC50
3c_a49|0.0|0|0|0|0.0|0.0|1|1|2.108416128|0.034009672|-0.004876919|-0.016347266|2|0.036335697|-0.04696024|1.879769411|-0.248722888|0.006218639|1|0.006470561|-0.0780996759999999|-0.0612829229999999|-0.101919761|-0.384874446|0.666785606|0.802792677|0.005559828|0.8605470759999999|0.64702083|1|-41.0524769|-42.3959176|0.203663616|116.4686425|-0.0252377479999999|-24.24485565|4.8479546860000005|77.29181095|-1.186174159|54.85343388|-14.4326528|2521.794855|455.3990518|-678.3346816000001|1667.1178220000002|0.362777444|6.567311051|12.60874968|5544.351498|207.4607002|22.64931248|-156.9462939|1064.517686|0.0|1.0|1.0|1.0|21.0|3.63|3.87|1.84|1.0|0.0|0.0|1.0|4.0|-3.45|28.0|4.0|-6.93|0.0|1.0|1.0|0.0003509999999999|0.13|0.000137|0.0505|2.29|0.0|1.07e-05|-0.0606|5.1584|3842.0|1046.53|322.71|240.36|456.22|0.6692100000000001|-1198.430306|0.0729|-0.15853|3.6122|-0.21913|0.03394942|-1198.484646|87.0|7.0605|7.0605
8b_a31|0.0|1|0|0|3.37710223|0.0|0|1|0.0|-0.01883655|-0.013629145|-0.12841288|0|0.041161616|-0.130371116|0.0|-0.57242407|-0.010300564|2|-0.006785954|-0.222667869|-0.05421947|-0.092604362|-0.510259793|0.928940547|0.843119174|-0.058494079|0.8956498159999999|0.8761979520000001|0|-63.04219151|-69.24221375|0.392380774|204.9365822|-0.040792077|-36.1645207|8.823644775|472.8995873|-1.590890986|82.21438954|-21.30529654|2189.617009|317.3534883|-830.906565|1587.743824|0.296530645|6.142377144|11.79588561|4696.728592|154.8750114|30.28603362|-212.5400476|1181.155311|0.0|1.0|1.0|2.0|16.0|4.52|2.74|0.61|0.0|0.0|0.0|2.0|4.0|-4.05|23.0|5.0|-6.87|0.0|0.0|1.0|8.97e-05|0.0294|0.000399|131.0|2.02|0.0|0.00061|-0.0325|3.8582|3.8582|927.61|321.36|321.36|439.96|0.70036|-1386.681003|0.2643|-0.16015|3.6945|-0.19265|0.03659821|-1386.734257|2.2|5.6576|5.6576
12au_a36|-3.3109381210000004|1|0|0|3.422314661|0.0|0|2|0.0|0.074839187|-0.009897048|-0.351827031|2|0.044036281|0.075815782|0.0|-0.613616984|-0.006862238|1|-0.001160331|0.1320241419999999|-0.15024383|-0.261631709|-0.515924985|0.8183043390000001|0.825565083|-0.021932444|0.877827228|0.750657639|0|-64.86748076|-79.35600767|0.301003019|216.5471227|-0.038036474|-57.09017539|11.16356587|26.04051569|-2.206115469|95.91776213|-27.36414058|3484.987058|502.8713191000001|-1587.1201529999998|2384.109036|0.283941389|8.963940512999999|17.67586495|7239.100414|204.2726719|38.21494522|-310.873098|2216.466823|0.0|0.0|0.0|3.0|17.0|1.28|2.15|0.84|1.0|0.0|0.0|1.0|7.0|-3.85|34.0|6.0|-8.03|0.0|0.0|0.0|0.0001409999999999|0.0668|0.0001889999999999|0.0897|1.64|0.0|6.45e-05|-0.0570899999999999|5.1307|3.7105|1283.4|334.15|241.65|618.65|0.70395|-1875.89525|0.0158|-0.15162|6.1367|-0.2087099999999999|0.05174058|-1875.960827|47.0|7.3279|7.3279
12x_a30|0.0|0|0|0|0.0|0.0|0|2|0.0|0.044575215|-0.006008579|-0.0335688279999999|2|0.043383838|-0.0606216429999999|0.0|-0.3545061539999999|0.00604028|1|0.006346396|-0.104089964|-0.053700437|-0.0922059569999999|-0.458718546|0.842068099|0.782514704|-0.062251445|0.829606585|0.803183654|0|-47.48669555|-60.57208434|0.151155723|99.81775209|-0.035022402|-39.99960559|6.435648079|0.0|-1.926232129|68.52587215|-23.12752311|2845.417984|560.5459455|-1272.013771|2374.777496|0.175325029|7.794822643|14.14885734|6359.545311|115.7782842|28.04441012|-428.8071293|1542.442557|1.0|1.0|0.0|1.0|17.0|4.87|3.23|3.25|2.0|0.0|0.0|1.0|5.0|-6.04|31.0|4.0|-5.64|0.0|0.0|0.0|9.14e-07|0.00039|3.48e-06|0.00148|4.6|0.0|1.76e-05|-0.05093|3.4831|3.4831|1211.79|355.95|355.95|558.65|0.68589|-1654.1207|0.1517|-0.14783|4.3702|-0.19876|0.03136007|-1654.183467|22.0|7.6556|7.6556
8e_a8|0.0|1|0|0|3.01599663|0.0|1|0|1.311619189|-0.018155171|-0.010579355|-0.205927741|0|0.0427891159999999|-0.000766016|0.0|-0.539547088|-0.005310149|1|-0.004224671|-0.0015448089999999|0.090898585|0.183313231|-0.475941912|0.650073857|0.7233950809999999|0.02023118|0.7742101929999999|0.636205913|0|-70.49962428|-64.32539698|0.338509724|206.4920729|-0.04393787|-39.238709|7.851573274|76.40535608|-2.109017754|75.57562034|-26.80224874|2692.975753|403.5112981|-1286.50794|2080.07805|0.196692764|7.50719734|14.52755918|6095.6213210000005|119.9832494|33.36487904|-370.0368722|1601.514194|0.0|1.0|0.0|2.0|23.0|4.33|4.17|3.4|2.0|0.0|0.0|1.0|5.0|-5.27|30.0|4.0|-6.14|0.0|0.0|0.0|5.34e-06|0.00215|1.25e-05|0.00504|3.69|0.0|6.63e-06|-0.06253|4.6303|3.2737|1090.07|378.73|267.77|526.86|0.7013|-1376.708067|0.1671|-0.13719|6.1505|-0.19972|0.03298991|-1376.766245|19.89|4.7014|4.7014
4c_a46|0.0|0|0|0|0.0|0.139403726|1|1|2.137504882|-0.068543882|-0.005085922|-0.048990529|1|0.0440307329999999|-0.111750026|0.0|-0.300069396|0.010177371|1|0.010040825|-0.165951544|-0.056422062|-0.083788154|-0.421467037|0.649753668|0.726862617|0.072412685|0.761921603|0.65145414|0|-40.22007179|-55.2981278|0.109222605|69.02325225|-0.029688832|-34.9456654|5.56099297|53.13410852|-1.662574604|60.67664538|-18.76186479|2455.604167|562.9269925|-1050.664428|2487.942529|0.159246215|7.172412106|13.06174141|5571.088357|100.6356847|22.31552819|-430.6788754|1249.669579|1.0|1.0|1.0|0.0|17.0|5.11|5.24|3.4|2.0|0.0|0.0|1.0|5.0|-5.55|29.0|4.0|-5.39|0.0|1.0|0.0|2.8e-06|0.00109|5.3e-06|0.00207|4.63|0.0|9.32e-06|-0.04381|5.4579|4.1026|1176.07|302.21|227.16|617.56|0.6986600000000001|-1245.114575|0.2083|-0.17085|4.1039|-0.21466|0.02299741|-1245.176359|2008.0|5.6972|5.6972
1_a15|0.0|0|0|0|0.0|0.0|0|0|0.0|-0.22215316|-0.0084598019999999|-0.043374667|2|0.0381893|0.06459652|0.0|-0.541427319|0.001244652|0|0.003816011|0.096086011|-0.1816819589999999|-0.270248221|-0.34192045|0.836466114|0.705825714|0.101406325|0.74357498|0.795437721|0|-44.01415991|-72.24770503|0.124276535|80.34898605|-0.031142386|-46.71058649|10.95802135|63.14412039|-1.899685524|90.40184737|-20.13460632|3000.975833|566.1848585|-1228.210985|2855.495631|0.394072483|6.580146251|11.7078005|7284.337537|254.7811976|33.22939752|-136.9714493|2026.993248|1.0|1.0|1.0|1.0|24.0|5.46|6.32|2.2|3.0|0.0|0.0|0.0|8.0|-6.55|34.0|6.0|-5.38|1.0|0.0|0.0|2.830000000000001e-07|0.00013|1.08e-06|0.000495|5.23|0.0|4.36e-08|-0.04142|4.3834|3.2188|1271.06|385.18|282.85|598.34|0.70553|-1509.785098|0.0061|-0.1365|1.2218|-0.17792|0.01894559|-1509.851127|44.0|7.3565|7.3565
4d_a46|0.0|0|0|0|0.0|0.173086735|1|1|2.146507937|-0.1397563859999999|-0.001749881|-0.017469934|2|0.047736111|-0.131948546|0.0|-0.085744171|0.0116902869999999|1|0.010756749|-0.206000242|-0.0814707009999999|-0.1271933999999999|-0.240143042|0.6535171|0.764741337|-0.213089038|0.8075680409999999|0.623144956|0|-30.95621863|-38.85529917|0.063942042|35.10521457|-0.024616555|-21.33218735|2.607946825|74.62074724|-1.132361533|43.60839351|-13.51488667|2181.291783|513.9109507000001|-621.6847867|2233.65548|0.186572035|5.757075209|10.30138878|4993.774007|102.4310631|16.6147308|-344.15403910000003|764.2776167999999|1.0|1.0|1.0|0.0|17.0|4.81|5.11|2.84|2.0|1.0|0.0|1.0|2.0|-4.93|25.0|3.0|-5.4|0.0|1.0|1.0|1.18e-05|0.00416|7.8e-06|0.00275|4.3|0.0|1.3699999999999998e-05|-0.0396399999999999|4.4265|4.4265|1009.78|280.09|280.09|503.76|0.69884|-1453.635434|0.1313|-0.18639|3.5318|-0.22603|0.02292966|-1453.688943|517.0|6.2865|6.2865
10_a27|0.0|0|0|0|0.0|0.0|2|0|3.383341915|0.122016352|-0.006285923|-0.044164147|2|0.040512821|-0.184068581|1.296293777|-0.282866526|0.00991794|1|0.010329671|-0.309727442|-0.2030237389999999|-0.341622797|-0.487435299|0.639413469|0.804375252|0.129719095|0.862408925|0.614205449|1|-32.5969511|-46.27574168|0.147337847|78.34972221|-0.031079371|-24.60801194|4.998521009|49.19800605|-1.305333567|55.05868025|-16.5270506|2270.538352|453.4194305|-694.1361252|943.2258247|0.254639309|6.761146212000001|12.9316403|4894.8090170000005|135.40932969999997|22.1732254|-260.9504933|931.2754667000002|1.0|1.0|1.0|0.0|21.0|2.81|2.97|2.25|0.0|0.0|0.0|1.0|3.0|-3.57|25.0|4.0|-6.51|0.0|1.0|1.0|0.000266|0.0882|0.0001189999999999|0.0394|2.55|0.0|0.000192|-0.0498|4.1495|4.1495|958.95|298.79|298.79|450.26|0.63894|-1082.956472|0.4452|-0.16805|4.6684|-0.21785|0.0227416|-1083.008551|69.0|7.1612|7.1612
13m_a6|0.0|1|0|0|3.415695704|0.0|0|0|0.0|0.031719435|-0.010840005|-0.135152403|2|0.0446875|0.021526267|1.617900191|-0.628720289|-0.0093684169999999|1|-0.00687003|0.037052986|-0.068956229|-0.118693789|-0.568024162|0.870730542|0.7767360059999999|0.156982046|0.832753533|0.82642394|1|-68.97140339|-75.05944278|0.2843875389999999|198.3000783|-0.0378750189999999|-52.33806464|9.035018118|95.67846949|-2.045251|89.65257305|-26.40980394|2951.567781|498.9881336|-1426.129413|2574.030011|0.263701|8.435961541000001|16.2526769|6412.592679|183.8755989|35.8683143|-329.5370141|1936.888972|1.0|1.0|1.0|3.0|27.0|4.19|3.76|0.81|1.0|0.0|0.0|1.0|6.0|-4.64|33.0|5.0|-7.23|0.0|0.0|1.0|2.27e-05|0.00987|5.24e-05|0.0228|2.43|0.0|9.35e-08|-0.07137|3.9127|3.3359|1231.54|371.67|316.88|546.69|0.64753|-1423.448957|0.1924|-0.13817|4.2913|-0.20954|0.04955777|-1423.511471|0.01|8.0|8.0
13n_a6|0.0|1|0|0|3.425442623|0.0|0|0|0.0|0.030890422|-0.010884884|-0.135152403|2|0.04393617|0.058267173|1.628408574|-0.631323273|-0.0093684169999999|1|-0.00687003|0.100294804|-0.068956229|-0.118693789|-0.57091314|0.870730542|0.7767360059999999|-0.064779873|0.832753533|0.82642394|1|-68.88015714|-75.07706271|0.29109784|199.7822434|-0.038490115|-51.52585133|8.36448634|103.012404|-2.078466222|88.73738138|-26.41600355|2952.259627|486.5239262|-1426.464192|2535.307313|0.251032943|8.872063579|16.76075427|6386.381394|172.28545730000002|35.2699138|-341.7352549|1904.575345|1.0|1.0|1.0|3.0|27.0|4.19|3.76|0.81|1.0|0.0|0.0|1.0|6.0|-4.64|33.0|5.0|-7.23|0.0|0.0|1.0|2.27e-05|0.00987|5.24e-05|0.0228|2.43|0.0|9.35e-08|-0.07131|4.8185|3.3510000000000004|1232.6|369.99|257.31|548.09|0.64027|-1423.451366|0.1945|-0.13863|7.1946|-0.20994|0.05026727|-1423.514154|75.0|7.1249|7.1249
12ae_a36|-3.3501500230000003|1|0|0|3.412870974|0.0|0|2|0.0|0.069118289|-0.009867085|-0.351827031|2|0.041555556|0.087069205|0.0|-0.611759277|-0.006862238|1|-0.001160331|0.151620635|-0.15024383|-0.261631709|-0.513686975|0.8183043390000001|0.831101086|-0.0931249669999999|0.8837136859999999|0.750657639|0|-63.96145017|-78.71102033|0.2837586789999999|211.4077529|-0.036430555|-58.64180087|13.25108213|19.97715962|-2.11297219|97.76153993|-27.14173115|3486.122819|533.6188092|-1574.220407|2634.745208|0.315002436|8.676756505|16.22570287|7331.209763|234.6851816|39.62310606|-275.6561988|2298.140152|0.0|0.0|0.0|3.0|17.0|1.28|2.15|0.84|1.0|0.0|0.0|1.0|7.0|-3.85|34.0|6.0|-8.03|0.0|0.0|0.0|0.0001409999999999|0.0668|0.0001889999999999|0.0897|1.64|0.0|6.45e-05|-0.0548899999999999|5235.0|3.8664|1281.69|320.67|236.84|615.71|0.68591|-1875.897072|0.3366|-0.1566|6.7458|-0.21149|0.0508577|-1875.963244|15.0|7.8239|7.8239
12e_a31|0.0|1|0|0|3.483599061|0.0|0|1|0.0|0.052663358|-0.011519192|-0.044316064|0|0.037098765|0.0113193469999999|0.0|-0.70267073|-0.002475146|2|-0.000231353|0.01824365|-0.08867626|-0.142921555|-0.543945776|0.7968154940000001|0.7761616020000001|-0.039273975|0.82100963|0.76012894|0|-68.32948993|-79.96257188|0.2784732339999999|202.5115275|-0.036652129|-58.15044546|14.09603901|595.9853231000001|-2.089171358|95.1187282|-26.65419063|3040.353774|524.7092721|-1519.288866|1899.851187|0.274879568|10.24381236|19.50674899|6557.418968999999|199.8981394|36.75829484|-327.4245209|2095.222806|1.0|1.0|1.0|2.0|22.0|6.69|5.4|2.21|3.0|0.0|0.0|1.0|9.0|-6.66|33.0|5.0|-5.93|0.0|0.0|1.0|2.16e-07|9.96e-05|3.83e-06|0.00176|4.48|0.0|2.27e-07|-0.03445|5.3264|3.8391|1308.13|322.95|232.77|640.03|0.7006600000000001|-1809.581226|0.2627|-0.15934|2.6024|-0.19379|0.04614662|-1809.650069|0.17|6.7696|6.7696
5e_a40|0.0|0|0|0|0.0|0.0|1|1|1.661964758|-0.091305805|-0.004925115|0.0601021459999999|0|0.044526749|-0.106497535|0.7768055559999999|-0.162528785|0.009890343|2|0.008306061|-0.184667138|0.005996234|0.010397494|-0.391074665|0.535506399|0.8092726020000001|-0.402340487|0.877722972|0.5087199929999999|1|-36.56222854|-42.66853738|0.135577249|64.47400829|-0.035889706|-20.29110082|4.489363277|51.7148695|-1.076691165|48.81318333|-17.06741495|1986.384601|411.0778166|-512.0224486000001|512.5703164|0.177640532|6.533857846|12.51197289|4158.984115|84.47727896|20.75420252|-306.597267|622.6260756|1.0|1.0|0.0|0.0|14.0|4.3|3.74|2.37|1.0|1.0|0.0|2.0|3.0|-4.78|20.0|3.0|-5.66|0.0|1.0|1.0|1.66e-05|0.00505|5.56e-05|0.0169|3.51|0.0|0.00678|-0.07231|3.7138|3.7138|802.38|333.85|333.85|390.33|0.69675|-1637.115238|0.5262|-0.14786|7.87|-0.2201699999999999|0.01659566|-1637.162552|25.0|7.6021|7.6021
12b_a30|0.0|0|0|0|0.0|0.0|0|2|0.0|0.047132642|-0.007353271|-0.06631353|2|0.042804233|-0.074391852|0.0|-0.3897233479999999|0.001139238|1|0.002064369|-0.165287712|-0.0541804029999999|-0.120380857|-0.468842459|0.669561738|0.824373792|-0.009146339|0.880943609|0.64876559|0|-53.05077947|-62.96700664|0.235262423|149.39744040000002|-0.038448551|-39.98560202|6.99318589|0.0|-1.883979001|73.02913136|-24.41577808|2849.095245|485.6272203|-1196.373126|2347.979099|0.201479318|7.393647884|13.88809428|6275.380072|127.9443353|30.57626261|-379.1359902|1498.236868|1.0|1.0|0.0|1.0|17.0|4.25|3.18|3.2|2.0|0.0|0.0|1.0|5.0|-5.39|30.0|5.0|-6.02|0.0|0.0|0.0|4.12e-06|0.00171|9.71e-06|0.00405|3.97|0.0|5.260000000000001e-05|-0.05351|5.0567|3.5207|1130.68|352.16|245.19|516.78|0.68496|-1674.7778119999998|0.1525|-0.1493799999999999|3.7327|-0.20289|0.03351603|-1674.838225|7.0|8.1543|8.1543
3i_a32|0.0|1|1|1|2.417426304|-4.547725143|0|0|0.0|-0.157360524|-0.012358668|-0.363243817|0|0.05052381|-0.21362765|1.711001131|-0.4449120629999999|-0.0131506889999999|3|-0.0106761939999999|-0.8373173840000001|-0.054335108|-0.212967423|-0.537667101|0.565740817|0.833699527|-0.337053202|0.902293804|0.54844677|1|-49.17963359|-59.72706743|0.106172013|55.97682661|-0.044627482|-31.48976464|4.252042736|0.201037767|-1.472706897|71.27609889|-23.52884474|2471.4299920000003|471.2508776000001|-776.4518766|2141.3084710000003|0.22927653|5.826629089|10.09193014|5656.349227000001|120.8809386|30.52825775|-285.465827|1007.432506|1.0|1.0|1.0|1.0|19.0|6.76|6.29|2.09|2.0|0.0|0.0|1.0|3.0|-6.27|24.0|6.0|-5.53|1.0|0.0|1.0|5.37e-07|0.000197|6.85e-06|0.00251|4.23|0.0|4.01e-05|-0.06518|3642.0|3642.0|876.0|340.43|340.43|418.24|0.70322|-1891.738614|0.4765|-0.1476|2494.0|-0.21278|0.02199999|-1891.790935|6.0|8.2366|8.2366
11e_a5|0.0|1|0|0|2.971327032|0.0|0|1|0.0|-0.2114441819999999|-0.003208975|0.038643235|2|0.020943152|-0.07965|0.0|-0.192538515|0.008268901|1|0.008721244|-0.127225457|-0.0924814769999999|-0.147721258|-0.234433859|0.77509232|0.775794895|-0.048843135|0.8215345|0.747366251|0|-41.64560703|-52.34653881|0.123241209|81.64179149|-0.0282210629999999|-34.67724171|5.290414418|0.0|-1.580379517|63.5644542|-18.69519243|2721.416353|580.8135016|-1046.930776|960.0428704|0.27836484|9.387474824|18.17739133|5675.693973|184.4042616|25.90670947|-293.6467698|1450.77573|0.0|1.0|1.0|1.0|23.0|5.03|4.29|1.83|2.0|0.0|0.0|1.0|7.0|-4.65|31.0|5.0|-6.28|0.0|1.0|0.0|2.23e-05|0.00919|1.9e-05|0.00782|3.56|0.0|4.64e-07|-0.03808|4.4179|4.1036|1220.1|302.14|280.64|571.06|0.6505|-1316.239803|0.2125|-0.16751|2.3124|-0.20559|0.03460011|-1316.301553|0.04|7.3979|7.3979
33_a47|0.0|0|1|1|0.0|0.0|1|0|1.758479676|-0.229935275|-0.004263267|-0.085712613|3|0.034691358|-0.11544858|1.688794654|-0.183320497|0.002212256|1|0.003634698|-0.26447859|-0.147591116|-0.338113214|-0.270498605|0.63155995|0.82821379|0.065468525|0.8913954909999999|0.607650682|1|-32.1568697|-44.81989209|0.1802998689999999|96.50148984|-0.0272154529999999|-23.98884914|6.401714296000001|0.0|-1.088618103|60.65229445|-14.56646493|2311.28828|438.726241|-582.6585971|787.797733|0.42318652|6.979305126|12.94292541|4889.09585|226.5011607|25.25333652|-82.22540944|1010.133461|0.0|1.0|1.0|1.0|21.0|2.96|4.04|1.52|0.0|0.0|0.0|1.0|3.0|-3.26|25.0|5.0|-6.78|0.0|1.0|1.0|0.000546|183.0|0.000192|0.0643|2.19|0.0|2.79e-05|-0.05462|4.1869|4.1869|934.34|296.13|296.13|423.52|0.67508|-1122.992964|0.2566|-0.15985|4.5647|-0.21447|0.02924367|-1123.04547|4.0|8.4|8.4
12_a15|0.0|0|0|0|0.0|0.0|0|0|0.0|-0.071096525|-0.006620824|-0.0455566929999999|2|0.034285714|-0.035728911|0.0|-0.370766171|0.001740635|0|0.0034254209999999|-0.054575504|-0.120626133|-0.184255041|-0.380490701|0.8310685940000001|0.723852961|0.049877871|0.769289315|0.7933685340000001|0|-39.00359933|-60.15445365|0.10362709|66.16793071|-0.031995594|-38.40979933|6.123040777999999|4.192089814|-1.695766456|70.6606311|-20.42981445|2613.57759|572.3516967|-1082.780166|2661.728915|0.253510603|5.448223888999999|10.40571107|5897.820841|161.8714956|27.36785616|-314.7766363|1450.496376|1.0|0.0|1.0|1.0|24.0|5.32|6.3|2.87|2.0|0.0|0.0|1.0|6.0|-6.22|30.0|4.0|-4.97|1.0|0.0|1.0|5.99e-07|0.0002379999999999|1.47e-06|0.000584|5.29|0.0|5.99e-08|-0.03196|4.4819|3.8538|1177.81|321.72|276.63|585.26|0.70444|-1280.810963|0.0093|-0.15858|4.3338|-0.19054|0.02694613|-1280.871722|4.0|8.3979|8.3979
6g_a40|0.0|0|0|0|0.0|0.0|1|2|1.628664494|0.102683335|-0.022381557|-0.261952754|0|0.039863946|-0.120745388|0.607999575|-1.09669629|-0.019683422|2|-0.018182514|-0.221674172|0.0312035079999999|0.05728593|-0.588058458|0.8316888240000001|0.832499949|0.075283207|0.8917390820000001|0.808096413|1|-107.2113398|-101.5916383|0.3946532929999999|256.5226419|-0.059045173|-66.03405036|7.499640603|47.36081569|-2.657032782|114.7475987|-38.37906336|3142.74733|393.4722933000001|-1727.0578510000005|3198.69909|0.175795811|6.95079805|12.10032156|7822.892656|114.2663866|46.56499428|-421.4621621|2095.424743|0.0|1.0|1.0|3.0|14.0|3.43|2.48|0.59|1.0|2.0|1.0|3.0|5.0|-7.22|31.0|7.0|-7.02|1.0|0.0|0.0|6.049999999999999e-08|2.87e-05|1.93e-05|0.00917|3.06|0.0|0.6459999999999999|-0.08622|3.3197|2.8135|1144.59|440.68|373.48|514.77|0.5794199999999999|-2521.8114530000003|0.1307|-0.11857|6.7231|-0.20479|0.03363483|-2521.87499|47.0|7.3279|7.3279
7_a4|0.0|0|0|0|0.0|0.0|1|1|2.060422336|-0.237954652|-0.001729561|-0.003297033|2|0.037694444|-0.07290303|2.048170299|-0.076100699|0.008409909|1|0.008242591|-0.162314698|-0.042220092|-0.094000778|-0.174410426|0.527072036|0.8046449179999999|0.022270259|0.87010589|0.518356619|1|-32.72992462|-35.88407105|0.174169393|87.67070691|-0.026733161|-18.06277106|3.726212114|79.08210981|-1.06932642|44.34066533|-13.45652664|2286.169166|415.6938929|-538.2610657|1915.566579|0.282008333|5.512905888|9.797542165|5022.496714|141.9530115|18.74189807|-219.4585767|749.6759227000001|1.0|0.0|1.0|0.0|21.0|4.42|4.67|2.82|0.0|0.0|0.0|1.0|2.0|-3.81|25.0|4.0|-6.03|0.0|1.0|1.0|0.000156|0.0514|3.92e-05|13.0|3.22|0.0|1.15e-05|-0.05217|4.0379|4.0379|915.46|307.05|307.05|365.73|0.59702|-1089705.0|0.0697|-0.16975|3.9832|-0.2219199999999999|0.02317758|-1089.753885|151.0|6821.0|6821.0
13_a10|0.0|0|0|0|0.0|0.0|1|1|2.091672336|-0.059862024|-0.0057715859999999|-0.055497169|2|0.038726287|-0.093280469|1.794073077|-0.259721373|0.00384732|1|0.003791547|-0.154121136|-0.017015286|-0.02811323|-0.345108701|0.761923976|0.78472614|0.00746881|0.84680169|0.736686715|1|-47.88975806|-41.62089688|0.181972309|91.99711608|-0.030119651|-21.04167667|3.118282386|0.0|-1.234905671|51.21590298|-15.22715739|2261.82488|413.5584641|-624.3134531000001|1630.880014|0.285505651|5.069505473|9.209972585|4941.066161|144.338975|21.31179541|-216.8776303|873.7836118999999|1.0|0.0|1.0|1.0|21.0|3.52|3.81|1.88|0.0|0.0|0.0|1.0|2.0|-3.76|25.0|4.0|-6.34|0.0|1.0|1.0|0.000176|0.0576|7.87e-05|0.0258|2.76|0.0|8.170000000000001e-05|-0.05022|5.8308|3.8419|926.41|322.72|212.63|376.77|0.68386|-1065.68351|0.1514|-0.15937|3.6904|-0.20959|0.0346535|-1065.732389|0.16|6.7959|6.7959
9_a47|0.0|0|0|0|0.0|0.0|0|0|0.0|0.00410268|-0.008501246|-0.1789147139999999|2|0.037492877|-0.043270202|1.323246814|-0.382556052|-0.009607222|0|-0.007880155|-0.091848897|-0.021556658|-0.045757939|-0.4477815529999999|0.7033922579999999|0.792070785|0.046690958|0.853035126|0.689770023|1|-44.13640712|-50.70744657|0.194850031|101.9336202|-0.036925422|-26.52703503|2.611122094|0.0|-1.550867715|58.96976407|-19.3171225|2292.652212|421.2052248|-811.319145|1333.091472|0.209348023|5.653392499|10.93281031|5212.504394|109.5180831|24.43189048|-304.1026787|1026.1394|1.0|0.0|1.0|2.0|22.0|4.61|5.61|2.99|1.0|0.0|0.0|1.0|3.0|-5.37|26.0|4.0|-5.26|0.0|0.0|1.0|4.29e-06|0.00148|6.3e-06|0.00218|4.43|0.0|1.17e-06|-0.05037|5.7429|3.7183|959.59|333.44|215.89|406.35|0.69084|-1148.896866|0.2208|-0.1545099999999999|2.2966|-0.20488|0.03463008|-1148.949486|25.0|7.6|7.6
9b_a31|0.0|1|0|0|3.338934004|0.0|0|1|0.0|0.010411229|-0.0141390689999999|-0.070525429|0|0.03995614|-0.045938305|0.0|-0.706953442|-0.0050444109999999|2|-0.001981487|-0.075191042|-0.143280211|-0.2345186269999999|-0.554573699|0.811212624|0.852813666|0.01752821|0.899394425|0.77051712|0|-63.73317225|-80.40427495|0.330879448|202.8908225|-0.039058603|-49.30281875|13.00794571|552.0968813|-1.835754351|95.78862992|-23.95020956|2534.356888|410.2957125|-1125.659849|1711.969694|0.310824817|8.097516252|15.2652837|5524.468603|190.5935925|34.75199071|-231.99935|1633.343563|1.0|1.0|1.0|2.0|16.0|5.26|3.5|0.86|1.0|0.0|0.0|1.0|7.0|-4.76|27.0|5.0|-6.77|0.0|0.0|1.0|1.76e-05|0.00675|0.000137|0.0527|2.64|0.0|5.520000000000001e-05|-0.0422899999999999|5.5119|3.8435|1091.21|322.58|224.94|562.68|0.70102|-1578.604164|0.2627|-0.15907|5.2851|-0.2013599999999999|0.03769117|-1578.665571|63.0|7.2007|7.2007
