molecula|SddssS|n9FaHRing|n9FaRing|SaaNH|SssssC|NaasN|SRW09|BCUTs-1|SRW07|AATSC1s|JGI4|SaaaC|ATSC1c|AATSC1are|BCUTi-1|n5aRing|n5aHRing|AATSC1pe|AATSC7i|MATS1i|n6aHRing|MATS8s|GATS1pe|RASA|FNSA3|FNSA5|PNSA3|PNSA5|PPSA3|TPSA_x|WPSA3|RPCS|FNSA1|DPSA5|GeomPetitjeanIndex|TASA|MOMI-Z|WNSA4|FPSA1|GeomDiameter|GeomShapeIndex|GRAV|PPSA1|DPSA1|DPSA2|PPSA5|CYP2C19 inhibitor|CYP2C9 inhibitor|P-gp substrate|CYP3A4 inhibitor|Synthetic Accessibility|Log Po/w iLOGP|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|TPSA_y|Log Po/w MLOGP|Leadlikeness|Molar refractivity|Veber filter|Log S (Ali)|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|Molecular Mass|Egan filter|BBB|CYP1A2 inhibitor|Consensus Log P|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|PAINS|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Area (grid)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Approximated area|Contribuition (max. transition)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Gibbs Free Energy|Dipole (water)|IC50|pIC50
16_a31|0.0|0|0|3.096824452|0.0|0|7.758333467000001|0.61013894|5.733341277|-0.186617888|0.042528736|0.0|-0.726543099|-0.017017891|10.31170095|2|2|-0.0125582419999999|-0.0897217219999999|-0.053194463|0|-0.038841601|0.8944757390000001|0.546450126|-0.142079397|-0.150315165|-66.9420327|-70.82239128|17.63615984|213.694252|8.309441139|467.7901274|0.73080436|83.86629191|0.427771627|257.4650715|1212.615438|-11.12287666|0.26919564|9.649327262|0.747554032|4387.049328|126.8340354|-217.4912527|1066.012118|13.04390063|0.0|0.0|1.0|1.0|3.2|1.93|-4.94|3.8|2.83|114.29|0.78|0.0|80.57|0.0|-4.36|4.0|-6.48|300.34|0.0|0.0|1.0|2.33|0.0131|0.000254|0.0762|2.32|0.0|-0.0318899999999999|3.6596|3.6596|-1308.242314|503.18|818.1|338.79|0.2534|338.79|369.73|0.70108|-1308.113026|0.2534|-0.1842|0.03948619|-1308.161433|5.5943|0.09|7.0458
19_a34|0.0|0|0|0.0|0.0|1|7.412764017000001|1.438829424|5.351858133|-0.169170251|0.044107744|0.0|-0.5357267960000001|-0.00802652|10.95957634|1|1|-0.0042364759999999|-0.29861864|-0.255220734|1|0.08178394|0.818710955|0.6399024520000001|-0.112877411|-0.1255804019999999|-56.30608209|-62.64265252|19.74799697|179.6256831|9.850795895|470.4453529|0.662289492|77.38527508|0.467358389|319.1993829|1537.244187|-9.86770272|0.3377105079999999|10.31797048|0.877434994|4496.516479|168.4584665|-161.90813300000002|1135.020017|14.74262256|0.0|0.0|1.0|1.0|3.07|2.77|-5.03|2.69|2.31|69.4|1.08|0.0|83.95|0.0|-2.73|5.0|-7.01|309.32|0.0|1.0|1.0|2.1|574.0|0.000704|218.0|1.66|0.0|-0.02901|4.1721|4.1721|-1046.606458|538.96|882.87|297.18|0.2189|297.18|421.62|0.6897300000000001|-1046.458335|0.2189|-0.20251|0.03168624|-1046.509891|5.0441|0.99|6.0044
9d_a40|0.0|0|0|0.0|0.0|1|7.515889085|0.604992329|5.4161004020000005|-0.022152094|0.045555556|0.89023715|-0.146575228|0.011823978|10.3119722|2|2|0.010101686|0.259969752|0.0116099239999999|0|-0.3969541689999999|0.55759121|0.941627612|-0.060319196|-0.071656839|-31.08478865|-36.92750973|5.539796446|30.08152399|2.854868966|50.47044708|0.8664205709999999|41.42218692|0.467275972|485.2567189|336.6614768|-8.395657932|0.133579429|15.06105494|0.87714454|4401.742338|68.83858806|-377.6610668|639.3115126|4.49467719|1.0|1.0|0.0|0.0|3.25|3.63|-7.0|5.2|5.09|58.43|4.07|1.0|91.71|0.0|-6.13|2.0|-4.62|325.82|0.0|1.0|1.0|4.63|0.0002399999999999|2.23e-06|0.000727|5.16|0.0|-0.06906|4.6073|3.3464|-1677.551678|542.19|892.69|370.51|0.4888|269.1|446.84|0.4557199999999999|-1677.429981|0.4025|-0.20781|0.01113991|-1677.48058|7.9502|107.0|6.9706
SB431542_a8|0.0|0|0|3.172627551|0.0|1|7.535296702|1.401734117|5.4161004020000005|-0.1950388569999999|0.041909722|0.0|-0.721718925|-0.0075336219999999|10.94951956|1|1|-0.005306541|0.156874293|0.055198015|1|0.229470029|0.7318727540000001|0.5653298489999999|-0.128342313|-0.124595991|-76.82006387|-74.57768059|20.78806656|260.1744351|12.44282236|89.26670319|0.7608280590000001|89.64885355|0.476091179|338.38158389999995|1947.072021|-17.46740332|0.239171941|14.04829994|0.908729075|6203.505123|143.157805|-312.2404091|1764.391093|15.07117296|0.0|1.0|1.0|0.0|3.35|2.75|-6.76|3.13|2.72|112.23|1.9|1.0|109.21|0.0|-4.4|5.0|-7.04|400.39|0.0|0.0|0.0|2.58|16.0|7.28e-05|0.0292|2.4|0.0||||||||||||||||||79.08|4.1019
19_a4|-3.21497177|0|0|0.0|0.0|1|7.535296702|0.29641517|5.4161004020000005|-0.3929802189999999|0.040511696|0.0|-0.105763614|0.006243904|10.30966825|1|1|0.009687676|-0.086166959|-0.0255403279999999|1|0.152550043|0.514505012|0.820765063|-0.070677568|-0.0759826109999999|-38.9063534|-41.82665583|7.168604362000001|98.66465411|3.946149569|13.25878373|0.764880253|49.73882261|0.460486754|451.8120313999999|1697.595595|-8.771275759|0.235119747|11.01887515|0.85352261|5232.561157|129.4279389|-291.6208078|874.9428297000001|7.912166787999999|1.0|1.0|0.0|1.0|3.46|2.52|-6.09|2.97|4.32|73.23|2.16|1.0|98.19|0.0|-3.81|4.0|-6.58|351.42|0.0|1.0|1.0|2.92|0.0547|0.000106|0.0373|2.62|0.0|-0.05294|4.1858|4.1858|-1446.939719|583.39|983.4|296.2|0.3806|296.2|500.34|0.67535|-1446.760398|0.3806|-0.22298|0.02985188|-1446.813896|7.1079|19.5|4.71
16i_a32|0.0|1|1|3.352437091|0.0|0|7.765993078999999|0.6094207429999999|5.733341277|-0.075706124|0.0439583329999999|2.078707411|-0.7748511779999999|-0.003511776|10.31100265|3|3|-0.001202032|-0.098841478|-0.120440534|0|0.134577711|0.761506727|0.801494708|-0.0857355019999999|-0.114771536|-56.03343427|-75.01027196|14.59730623|129.7354415|9.540239197|32.3175507|0.718964113|88.80827938|0.455596751|523.8261846|3450.514629|-15.6876273|0.281035887|12.57892808|0.836873682|6355.471589|183.6742715|-286.2130831|1669.296604|13.79800742|1.0|1.0|1.0|1.0|3.75|3.16|-7.4|6.25|4.85|149.27|1.34|3.0|116.75|1.0|-7.03|5.0|-5.93|427.54|1.0|0.0|0.0|3.96|3.96e-05|8.18e-06|0.0035|4.19|0.0|-0.05044|3.6176|3.6176|-1995.307733|692.96|1175.51|342.72|0.2857|342.72|573.38|0.70222|-1995.055356|0.2857|-0.2002|0.02810109|-1995.11813|4.0568|6.0|8.2596
12p_a30|0.0|0|0|0.0|0.0|0|7.412764017000001|0.604984421|5.351858133|-0.031328052|0.040899471|0.0|-0.3550576729999999|0.005613018|10.31162861|1|1|0.005965451|-0.109773594|-0.053644471|1|-0.051402518|0.7991060659999999|0.843381594|-0.074356395|-0.094870978|-47.54197452|-60.65858419|9.659715461|100.1386407|6.176226649|0.0|0.8199554720000001|68.98315679|0.469983155|539.2411292|2326.5244390000003|-14.91687369|0.180044528|13.94763694|0.886732486|6166.812731|115.116829|-409.146112|1479.558007|8.3245726|1.0|1.0|1.0|0.0|4.76|0.0|-7.01|4.35|2.93|81.65|3.04|2.0|132.24|0.0|-5.66|4.0|-5.81|412.51|0.0|0.0|1.0|2.91|0.0009119999999999|7.05e-06|0.00291|4.23|0.0|-0.05169|5.1922|3.4955|-1615.094336|685.08|1167.16|354.69|0.1768|238.79|526.91|0.33929|-1614.830085|0.1527|-0.19992|0.03198743|-1614.890598|4.6103|17.0|7.7721
8_a20 (IN-1130)|0.0|0|0|3.443195704|0.0|0|6.842683282|1.400923668|4.727387819|-0.124997065|0.0396875|1.622562232|-0.528090969|-0.006620594|10.94899447|1|1|-0.004654742|0.293415753|-0.049177437|2|-0.1221465319999999|0.7741509329999999|0.7274271309999999|-0.09623672|-0.097790028|-63.72828772|-64.75689362|10.46873389|180.4986934|6.93243166|89.35267123|0.7481063720000001|77.31081766|0.4824986429999999|481.70475260000006|1829.419484|-15.66851008|0.251893628|15.46983888|0.932362084|6291.586155|166.8048285|-328.593789|1644.660472|12.55392404|1.0|1.0|1.0|1.0|3.49|2.43|-9.63|4.97|4.08|110.44|1.33|1.0|122.86|0.0|-4.85|5.0|-6.83|420.47|0.0|0.0|1.0|3.14|0.00596|2.82e-05|0.0119|2.87|0.0|-0.07014|4.9797|3.2329|-1368.412748|696.06|1192.01|383.5|0.3782|248.98|517.94|0.4377|-1368.118751|0.1361|-0.20636|0.04004011|-1368.180121|5.4751|36.0|7.4437
17b_a25|0.0|0|0|0.0|0.0|1|6.842683282|1.3732004619999998|4.727387819|-0.002108117|0.042843137|1.968416259|-0.266456625|0.005120507|10.93106294|1|1|0.005244553|-0.044260194|-0.044156525|2|0.068812225|0.636746066|0.882170399|-0.068207754|-0.079392561|-51.71860811|-60.19950116|12.04068508|89.34443096|9.129863339|87.61586206|0.724866184|73.52844745|0.476276266|668.9067217|2514.295488|-16.81707305|0.275133816|18.52147096|0.909403632|6674.061446|208.6205329|-341.0100868|1744.031591|13.32894629|1.0|1.0|1.0|1.0|3.56|3.25|-10.04|4.88|5.18|96.49|2.0|2.0|135.78|0.0|-5.32|5.0|-6.53|458.51|0.0|0.0|1.0|3.78|0.00218|8.59e-06|0.00394|3.61|0.0|-0.05531|5.4236|3961.0|-1483.873254|781.08|1329.35|313.02|0.4635|228.6|654.18|0.31395|-1483.563965|0.1741|-0.21939|0.04272963|-1483.630939|5.2142|101.0|6.9957
9d_a31|0.0|0|0|3.456767212|0.0|0|7.765993078999999|0.61013528|5.733341277|-0.043220149|0.0359583329999999|0.0|-0.696763933|-0.002456634|10.31169788|2|2|0.000127275|-0.091744753|-0.134504227|0|-0.030275712|0.771222772|0.6943358040000001|-0.098210975|-0.11958484|-66.96024848|-81.53295088|19.79432796|208.401866|13.49577391|560.5224416|0.6636195229999999|97.84665015|0.457506946|473.3981899|1932.363213|-15.732784099999998|0.336380477|17.39409698|0.8433415740000001|5748.743284|229.34422830000003|-223.1115993|1842.914835|16.31369927|1.0|1.0|1.0|1.0|3.8|3.35|-7.63|6.04|4.09|117.37|1.31|2.0|112.97|0.0|-5.61|5.0|-6.36|412.51|0.0|0.0|1.0|3.65|0.0010199999999999|4.06e-05|0.0167|3.46|0.0|-0.03457|3.8478|3.8478|-1657.471475|727.27|1202.79|322.22|0.2611|322.22|630.49|0.7006899999999999|-1657.1791449999998|0.2611|-0.19426|0.04331056|-1657.245966|3.5077|0.6|6.2218
19a_a38|0.0|0|0|3.3685352889999995|0.0|0|7.412764017000001|1.297044508|5.351858133|-0.082283951|0.043848238|0.0|-0.431265985|-0.002526241|10.96083376|1|1|-0.000673716|0.116434494|-0.101303149|1|0.031696119|0.698414933|0.747152898|-0.08593151|-0.108300308|-51.36166266|-64.73159672|13.23456869|151.1278869|7.910363161|0.0|0.744796537|77.20795279999999|0.465829126|446.57675660000007|2304.055966|-13.92853534|0.255203463|12.96056449|0.872060139|6115.030149|152.5362948|-292.6320538|1564.412135|12.47635608|1.0|1.0|1.0|1.0|4.83|2.56|-6.86|3.13|2.55|81.23|2.4|1.0|125.69|0.0|-4.14|4.0|-6.77|401.44|0.0|0.0|1.0|2.68|29.0|6.77e-05|0.0272|2.78|0.0|-0.05271|3.9212|3.6504|-1332.186327|628.65|1092.25|339.65|0.2668|316.19|466.55|0.6329100000000001|-1331.94466|0.0721|-0.20379|0.03338983|-1332.002093|6.0223|0.01|8.0106
17_a4|0.0|0|0|0.0|-4.533317957|1|7.535296702|1.219995452|5.4161004020000005|-0.319716072|0.043084795|0.0|-0.25315101|0.001892883|10.94611837|1|1|0.002155864|-0.073733221|-0.0179434139999999|1|0.0147116789999999|0.484393047|0.888791225|-0.0887214819999999|-0.08932566|-45.75108579|-46.06264282|5.472562628|57.34712812|2.822041259|0.0|0.861696586|52.67753395|0.4440629029999999|458.3237652|1658.726841|-11.21677197|0.138303414|10.65499029|0.798764653|5322.773303|71.31904507|-373.0328031|908.7478594|6.61489113|1.0|0.0|1.0|0.0|3.31|2.94|-6.56|4.59|6.26|30.71|3.66|1.0|85.09|0.0|-4.36|6.0|-5.56|345.29|1.0|0.0|1.0|4.29|0.0152|1.5399999999999998e-05|0.00532|4.01|0.0|-0.04186|4.3363|4.3363|-1255.994721|527.39|873.5|285.92|0.2045|285.92|413.28|0.47353|-1255.881628|0.2045|-0.21745|0.02636403|-1255.932407|6.3221|877.0|6057.0
11_a3|0.0|0|0|0.0|0.0|0|6.823286122000001|0.605020608|4.727387819|-0.127546771|0.042795699|1.710245969|-0.363112913|-0.008037672|10.31163053|1|1|-0.005959152|-0.194041982|-0.0495219879999999|3|0.132535663|0.834020779|0.777803048|-0.0955396769999999|-0.099420732|-45.19136777|-47.02715152|6.800350988|105.101718|3.216644354|80.34769756|0.752484736|57.08178682|0.4680759679999999|367.9098016|1105.41974|-8.76293931|0.2475152639999999|10.29352296|0.8799677029999999|4487.967272999999|117.0775712|-238.8563772|812.4456757999999|10.0546353|0.0|1.0|1.0|1.0|3.19|2.07|-6.51|3.79|3.41|105.82|0.8|0.0|88.28|0.0|-4.08|4.0|-6.59|305.36|0.0|0.0|1.0|2.46|0.0256|0.000197|0.0601|2.22|0.0|-69.0|3.2232|3.2232|-1288.195105|508.58|834.82|384.66|0.4441|384.66|346.18|0.6966600000000001|-1288.058926|0.4441|-0.20018|0.02994326|-1288.10577|4.4522|0.04|7.3979
14a_a3|0.0|0|0|0.0|0.0|0|6.823286122000001|0.6050202020000001|4.727387819|-0.1160619169999999|0.043464052|1.772745969|-0.363198151|-0.00603969|10.3116301|1|1|-0.004161699|-0.267665193|-0.050943323|3|0.164994144|0.8255789570000001|0.790894937|-0.091731577|-0.094609848|-45.12132248|-46.53709886|6.904918591|102.8554977|3.396421044|83.70773843|0.7608768779999999|55.84414456|0.481997259|389.0288018|1186.412113|-8.902004327|0.239123122|10.24853699|0.930491715|4716.423352000001|117.6209094|-256.6424807|856.2743893999999|9.307045698|0.0|1.0|1.0|1.0|3.27|2.2|-6.89|4.28|3.71|105.82|1.04|0.0|93.25|0.0|-4.45|4.0|-6.42|319.38|0.0|0.0|1.0|2.76|0.0113|0.000103|0.0327|2.58|0.0|-0.06736|3.2363|3.2363|-1327.513792|528.91|822.33|383.1|0.4524|383.1|373.85|0.69708|-1327.354384|0.4524|-0.19946|0.02860456|-1327.403067|4.6689|0.03|7.5229
24_a47|0.0|1|1|0.0|0.0|1|6.86171134|1.304328602|4.727387819|-0.1160443999999999|0.039520202|1.081401467|-0.484848181|-0.0060410169999999|10.95005721|1|1|-0.004514441|0.056234624|-0.111494046|2|-0.005097239|0.627160379|0.7839491009999999|-0.075894947|-0.090995097|-42.71324947|-51.21152885|12.11301576|121.5922303|6.81713713|47.170683|0.611603578|69.27912772|0.479188295|441.2021442|1239.381181|-10.29341441|0.388396422|13.48797266|0.920079732|6022.202634|218.5873217|-125.6197312|1255.998102|18.06759887|0.0|1.0|0.0|1.0|3.14|3.12|-7.63|2.78|4.64|84.73|2.86|1.0|104.73|0.0|-4.61|5.0|-6.48|396.81|0.0|0.0|1.0|3.31|0.00975|3.05e-05|0.0121|3.16|0.0|-0.06517|3.9675|3.9675|-1696.105723|578.94|1002.04|312.5|0.2618|312.5|450.98|0.6835|-1695.93106|0.2618|-0.2285|0.03414611|-1695.98597|3.6008|3.0|8.5
9h_a40|0.0|0|0|0.0|0.0|1|7.515889085|0.604992856|5.4161004020000005|-0.126968715|0.039444444|0.814591837|-0.343593366|0.003782277|10.31197223|2|2|0.003099029|0.270048551|0.048470175|0|-0.160855189|0.7528137909999999|0.864310149|-0.09201708|-0.095803029|-46.04148264|-47.93581245|6.199629554|67.89350333|3.102034287|0.0|0.863884935|53.60044379|0.482124665|432.46450360000006|418.2915223|-10.27931468|0.136115065|13.366649|0.930966649|4322.734135|68.10626265|-364.1454816|832.3298135|5.664631335|1.0|1.0|0.0|1.0|3.3|3.55|-6.51|4.59|4.44|67.66|3.22|1.0|93.19|0.0|-5.65|3.0|-5.06|321.4|0.0|1.0|1.0|4.06|0.000716|7.6e-06|0.00244|4.51|0.0|-0.05991|4.2372|3.3675|-1293.174246|526.38|868.84|368.18|0.3851|292.61|410.18|0.64952|-1293.033723|0.2721|-0.20038|0.02291279|-1293.083512|2841.0|3.98|5.4001
12d_a40|0.0|0|0|0.0|0.0|1|7.515889085|0.60499064|5.4161004020000005|-0.107711573|0.043185185|0.794852923|-0.288158151|-0.000134504|10.31197256|2|2|-0.002126898|0.3683138529999999|0.127299624|0|-0.0065648919999999|0.6948809659999999|0.840431415|-0.095675903|-0.091630294|-50.68561427|-48.54239742|6.204226377|84.53363343|3.286773518|60.80168183|0.844283549|55.13932669|0.470893531|445.2300015|643.5166227999999|-10.90981687|0.155716451|14.88744155|0.8899787840000001|5101.479206|82.49291335|-364.7778083|804.9352200000001|6.596929268999999|1.0|1.0|1.0|1.0|3.23|2.94|-6.84|4.59|5.02|84.45|3.76|2.0|96.16|0.0|-6.25|2.0|-5.13|361.25|0.0|0.0|1.0|4.21|0.0002009999999999|2.61e-06|0.000942|4.75|0.0|-0.07765|4.3959|2.7962|-2153.197255|552.57|910.58|443.4|0.2584|282.05|435.41|0.55983|-2153.071733|115.0|-0.19369|0.0164339|-2153.123107|1.9961|19.0|7.7212
3a_a49|0.0|0|0|0.0|0.0|1|7.535296702|1.343850114|5.4161004020000005|-0.072328354|0.0355787039999999|1.819785|-0.337858497|-0.000349523|10.92976559|1|1|0.000521532|-0.074886415|0.002357097|2|0.012813604|0.7476073409999999|0.72890527|-0.094437035|-0.088484274|-55.30832478|-51.82200998|9.491036042|158.77029040000002|5.558553447|59.40691577|0.689774813|64.2037853|0.474653816|426.893216|1793.526571|-10.52968207|0.310225187|12.49907878|0.903506738|5792.106924000001|181.6875706|-222.2883651|1277.19098|12.38177532|0.0|0.0|1.0|1.0|3.25|2.11|-7.19|2.77|2.81|98.72|1.04|1.0|112.14|0.0|-3.06|5.0|-7.67|384.43|0.0|0.0|1.0|2.02|0.3379999999999999|0.000503|193.0|1.38|0.0|-0.05732|5.1647|3874.0|-1254.012043|635.89|1082.21|320.04|0.3467|240.06|449.68|0.53794|-1253.756918|0.0793|-0.2171|0.03833529|-1253.8126619999998|4.2593|64.0|7.1938
12m_a36|0.0|0|0|3.40403699|0.0|0|7.412764017000001|1.297043522|5.351858133|-0.133854569|0.03912037|0.0|-0.667165917|-0.006653538|10.95440733|1|1|-0.004569485|0.245908938|-0.052743904|1|-0.075712087|0.849217847|0.711961428|-0.10031651|-0.121074678|-67.27772044|-81.19927925|15.24099981|193.174369|10.22144534|107.233999|0.7471181240000001|96.11918789|0.465323422|477.48014630000006|2637.948424|-19.16067782|0.252881876|13.67704354|0.8702895190000001|6434.374756|169.596372|-331.4617713|2064.983108|14.91990864|0.0|0.0|1.0|0.0|4.83|0.0|-6.14|1.92|0.98|112.29|1.28|1.0|131.85|0.0|-4.1|5.0|-7.39|424.46|0.0|0.0|0.0|1.26|0.0338|0.000159|0.0676|2.11|0.0|-0.05114|3.8658|3.8658|-1401.654499|692.4|1177.15|320.72|0.4718|320.72|505.51|0.69382|-1401.385923|0.4718|-0.20993|0.03861003|-1401.446557|9.1003|0.03|7.5229
12q_a36|0.0|0|0|3.453150038|0.0|0|7.412764017000001|1.29701394|5.351858133|-0.043678703|0.042804233|0.0|-0.410984299|0.0005016269999999|10.9598352|1|1|0.0010871589999999|0.1161527719999999|-0.103922055|1|-0.017640538|0.8065052890000001|0.82911927|-0.07607684|-0.1060430969999999|-49.18227989|-68.5549152|12.00048565|110.4712541|7.758093617|0.0|0.768692389|80.15866795|0.486620426|536.0103834|2380.245597|-15.95501778|0.231307611|14.69971555|0.947876484|6040.52496|149.536123|-347.4093916|1605.308562|11.60375275|1.0|0.0|1.0|0.0|4.74|0.0|-7.18|3.35|2.54|69.2|2.51|1.0|128.76|0.0|-4.44|4.0|-6.49|415.88|0.0|1.0|1.0|2.34|0.0151|2.55e-05|0.0106|3.31|0.0|-0.05602|5.2375|3.8653|-1692.544456|683.51|1148.35|320.77|0.4239|236.72|531.58|0.39919|-1692.3116350000005|0.3419|-0.2126199999999999|0.03415678|-1692.370918|6.4226|6.0|8.2218
3m_a32|0.0|1|1|3.575728458|0.0|0|7.773594467000001|0.609420748|5.733341277|-0.017268778|0.03962963|2.175099216|-0.3082152019999999|-0.000514191|10.31100268|3|3|0.000822186|-0.065422345|-0.04918838|0|-0.0067207069999999|0.6672533589999999|0.798023273|-0.084626325|-0.09390309|-50.60363458|-56.15082133|8.029854976000001|120.7751424|4.801577352|0.0|0.674468222|67.1606709|0.4687361229999999|477.1904954|2363.601309|-9.699808932|0.325531778|13.31775015|0.882303773|5724.714257|194.65681730000003|-208.6520032|1082.275864|11.00984957|1.0|1.0|1.0|1.0|3.51|2.93|-7.38|7.02|5.35|128.01|1.74|2.0|110.36|0.0|-5.94|4.0|-6.17|394.51|0.0|0.0|1.0|4.12|0.000449|1.39e-05|0.00547|3.57|0.0|-0.05731|3.5749|3.5749|-1863.502681|641.52|1073.31|346.82|0.2952|346.82|484.34|0.7026600000000001|-1863.279862|0.2952|-0.2056599999999999|0.0339106999999999|-1863.337677|8.0755|23.0|7.6383
14c_a22|0.0|0|0|0.0|0.0|1|6.842683282|1.42291727|4.727387819|-0.018518519|0.038137255|1.568396937|-0.298463715|0.003784292|10.9464374|1|1|0.004362505|-0.047249795|-0.0917078119999999|2|-0.096749121|0.639264982|0.866576459|-0.067475189|-0.080077573|-48.57709197|-57.64986681|17.68831053|96.05497587|12.73426132|78.22334636|0.66168729|75.5139152|0.462147828|623.8702703|2092.7515510000003|-15.66173379|0.33831271|16.03849168|0.8592469290000001|6882.45|243.5598613|-232.8055235|1742.5109329999998|17.86404838|0.0|1.0|1.0|1.0|3.49|2.85|-9.28|3.9|4.18|109.38|1.08|1.0|128.77|0.0|-4.86|6.0|-6.96|445.48|0.0|0.0|0.0|2.98|0.00618|2.4e-05|0.0107|2.9|0.0|-0.07399|5.7361|3.6741|-1460.602657|715.52|1241.55|337.45|0.5079|216.15|575.8|0.3078|-1460.324494|0.0694|-0.22807|0.03150011|-1460.38772|9.04|153.0|6.8153
4h_a46|-3.74433321|0|0|0.0|0.090767245|1|7.825245291|0.3002050539999999|5.587248657999999|-0.346835467|0.040890805|0.0|-0.404500343|-0.0008161889999999|10.31928028|1|1|0.003087227|-0.0932537609999999|-0.030014575|2|0.075704004|0.6947264059999999|0.767244275|-0.083155747|-0.083997524|-65.24476749|-65.90523417|7.900037181|182.6222935|6.198442205|19.09455432|0.805506105|74.99848132|0.4866209529999999|601.9869510999999|3180.526173|-18.803584|0.194493895|15.85230406|0.947878486|7808.347937|152.6017078|-479.405829|1963642.0|9.093247153|1.0|0.0|1.0|1.0|4.63|2.99|-9.2|3.46|6.18|124.17|2.27|2.0|142.08|0.0|-6.53|6.0|-6.38|502.63|1.0|0.0|0.0|3.82|0.000149|2.06e-06|0.00104|4.21|0.0|-0.0389199999999999|4.2444|4.18|-1923.926093|792.61|1397.46|296.62|0.5451|292.11|682.14|0.55428|-1923.543349|291.0|-0.21008|0.04729184|-1923.611784|2.9086|229.0|6.6402
15_a3|0.0|0|0|0.0|0.0|0|6.823286122000001|0.619596467|4.727387819|-0.092127078|0.045993266|1.809035179|-0.289938297|-0.006419472|10.33806279|0|0|-0.004459728|-0.325227172|-0.022386155|3|-0.103599654|0.911346861|0.7789088340000001|-0.092342351|-0.107619999|-47.26593592|-55.08588323|4.04445331|113.1667185|2.070175472|0.0|0.850327497|60.30684851|0.461565365|398.6887321|1433.713715|-9.868603355|0.149672503|9.975434973|0.85723565|4617.470007|76.61068671|-358.6340772|906.9474625|5.220965278|1.0|0.0|1.0|1.0|4.12|0.0|-5.78|2.21|1.56|89.99|0.96|0.0|94.29|0.0|-2.77|5.0|-7.35|321.4|0.0|0.0|0.0|1.2|547.0|0.000951|306.0|1.28|0.0|-0.06319|6.0077|3.7072|-1328.688126|553.81|916.07|334.44|0.4107|206.37|398.12|0.2843199999999999|-1328.531138|0.0173|-0.22079|0.0228507|-1328.581677|2.3271|25.0|7.6021
3a_a12|0.0|0|0|0.0|0.0|0|0.0|1.28383802|0.0|-0.042445446|0.032544803|0.0|-0.322200517|-0.0025830939999999|10.95455336|0|0|-0.001011111|-0.205054123|-0.072889493|1|-0.021522321|0.8847197109999999|0.871985494|-0.07121814|-0.090803706|-34.84701355|-44.430225|4.615711776|62.63745781|2.258466332|0.0|0.781050096|52.21461165|0.462077145|426.6622302|1050.730179|-8.361421244|0.2189499039999999|11.01449587|0.859002624|4230.717811|107.1321197|-275.0354486|853.2786545|7.784386645|1.0|1.0|0.0|1.0|3.84|2.74|-7.5|3.43|2.49|37.28|3.09|0.0|97.52|0.0|-3.6|3.0|-5.88|298.34|0.0|1.0|1.0|2.98|0.0745|8.8e-05|0.0263|3.15|0.0|-0.06829|4.2336|3.7304|-951.3711872|528.84|875.71|332.36|0.3201|292.86|383.08|-0.34688|-951.217594|128.0|-0.22157|0.023184956|-951.264072|1.9332|194.0|6.7122
16_a3|0.0|0|0|0.0|0.0|0|6.823286122000001|0.605020428|4.727387819|-0.186717242|0.045993266|1.614080058|-0.371147877|-0.010377537|10.31163046|1|1|-0.008409607|0.069124437|0.0032314229999999|2|-0.142670655|0.640070307|0.6974791290000001|-0.108919585|-0.100138414|-53.7971544|-49.45999101|6.027544549|149.4199775|2.977102266|82.16042286|0.8296818009999999|56.56724056|0.484889078|344.4962834|1290.305313|-10.05903863|0.1703181989999999|11.22152755|0.941329444|4733.033232|84.12292796|-325.670405|834.5848652000001|7.107249553|1.0|1.0|1.0|1.0|3.13|2.59|-7.16|4.74|4.57|92.93|2.26|0.0|90.44|0.0|-4.98|4.0|-5.89|322.36|0.0|0.0|1.0|3.5|0.0033799999999999|3.2200000000000003e-05|0.0104|3.35|0.0|-0.07095|3.2208|3.2208|-1371.388717|520.28|856.09|384.94|0.3866|384.94|368.22|0.6944100000000001|-1371.250459|0.3866|-0.2029|0.02847445|-1371.297964|3613.0|42.0|7.3768
