molecula|NaaNH|n9FaHRing|n9FaRing|SaaNH|SssssC|NaasN|BCUTs-1|AATSC1c|SRW07|AATSC1s|JGI4|SaaaC|ATSC1c|MATS8i|AATSC8d|n5aRing|n5aHRing|AATSC1pe|MATS1i|AATSC1i|MATS1c|GATS1are|nFaHRing|PBF|PNSA3|PPSA3|RPSA|TPSA_x|FNSA4|WNSA5|WPSA3|RPCS|FNSA1|FNSA2|DPSA3|GRAVp|TASA|PNSA2|MOMI-Z|WNSA4|FPSA1|GRAV|PPSA1|WNSA2|FPSA5|DPSA1|Mor01p|PPSA5|CYP2C19 inhibitor|CYP2D6 inhibitor|CYP2C9 inhibitor|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Fraction Csp3|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|TPSA_y|Log Po/w MLOGP|Brenk|Molar refractivity|Veber filter|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Log S (Ali)|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|CYP1A2 inhibitor|Consensus Log P|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mg/ml)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|log P|Total Energy (water) (Hartree)|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|Gibbs Free Energy|IC50|pIC50
12ak_a36|1|0|0|3.501132553|0.0|0|1.270373882|-0.006465433|5.351858133|-0.0407717229999999|0.041728395|0.0|-0.407322296|-0.116440196|-0.015708652|1|1|0.005035022|-0.099596099|-0.163978382|-0.439326642|0.901715152|0|0.537460657|-49.87483724|14.3700664|0.151294857|109.0807368|-0.032660864|-47.69888026|10.36054668|25.9007405|0.737439195|-1.926990997|64.24490364|2830.816014|611.9003905000001|-1389.324141|2735.7986920000003|-16.97756755|0.262560805|6240.396899|189.3013851|-1001.676485|0.018055095|-342.3783571000001|799.5563855|13.01738243|1.0|0.0|1.0|1.0|2.0|5.05|0.24|17.0|-7.38|3.85|3.01|69.2|2.66|0.0|138.33|0.0|1.0|6.0|-4.95|32.0|4.0|-6.19|1.0|2.66|0.0047799999999999|0.00589|1.7800000000000002e-05|-0.04929|3.8734|4.21|-1350.900117|336.05|0.4514|320.09|0.69463|0.7034699999999999|-1350.57563|0.0001|-0.15275|6.3682|-0.20204|-1350.637958|46.0|7.3372
21b_a23|0|1|1|0.0|0.0|2|1.197963051|-0.005936474|5.4161004020000005|-0.008526338|0.042455556|0.745297595|-0.326506055|-0.103470358|-0.0490623259999999|2|2|0.009872313|-0.069382957|-0.130528352|-0.481470603|0.7038407329999999|1|0.224930782|-41.81114831|10.15224639|0.0692712809999999|48.56114386|-0.034219814|-40.84133198|7.117014296|86.65837165|0.812334718|-1.745210489|51.9633947|3074.083057|652.4673795|-1223.442332|2531.041828|-16.81701905|0.187665282|6919.229053|131.5587155|-857.6679716|0.013439264|-437.9110924|712.6737861|9.421307298|0.0|0.0|1.0|1.0|1.0|3.59|0.08|26.0|-7.84|3.92|4.2|128.81|2.6|1.0|129.97|0.0|1.0|5.0|-6.1|33.0|5.0|-6.42|0.0|3.57|0.000361|0.00273|6.45e-06|-0.08401|4.0023|3.57|-1761.498874|342.15|0.2607|309.79|0.57848|0.70139|-1761.230923|0.2333|-0.15033|9.5312|-0.23434|-1761.294175|85.0|7.0691
12b_a5|0|0|0|0.0|0.0|0|1.189701783|-0.001991527|4.59511985|0.023224044|0.0252713179999999|0.0|-0.1214831359999999|-0.119503073|-0.016614746|0|0|0.00751901|-0.070406884|-0.110182753|-0.1708042239999999|0.8417504029999999|0|0.350286421|-41.76622313|10.44150403|0.172386307|108.7155967|-0.020455699|-27.27837078|6.584944956|0.0|0.530379611|-1.165974822|52.20772716|2602.046823|521.9354031|-735.3231872|1071.500538|-8.135654442|0.4696203889999999|5501.255679|296.16656780000005|-463.7323032|0.025810077|-38.31786425|727.8586176|16.27715102|0.0|1.0|0.0|1.0|1.0|4.05|0.33|18.0|-7.67|3.29|0.72|50.28|1.54|0.0|123.46|0.0|1.0|5.0|-2.3|30.0|6.0|-7.57|0.0|1.44|2.0|143.0|8.5e-06|-0.10395|4.6156|2.24|-1276.928859|857.76|0.2345|268.62|0.42949|0.70615|-1276.940335|0.0001|-0.06212|5.7174|-0.16607|-1276.9984029999998|42.0|7.3768
47o_a18|0|0|0|0.0|0.0|0|1.251177005|-0.006476544|4.844187086|-0.055408687|0.037484277|0.0|-0.4339284229999999|0.011121222|-0.038296569|0|0|0.000787517|-0.103458566|-0.156998637|-0.490807196|0.7452092359999999|0|0.261785105|-56.13142962|6.313168526|0.193127002|140.2610102|-0.034545459|-46.6464782|4.585021184|82.54478365|0.872753077|-2.210909375|62.44459815|2857.120021|586.0020642999999|-1605.70184|1393.529823|-18.22128055|0.127246923|6462.6049570000005|92.41474142|-1166.161955|0.008265369|-541.4335917000001|931.8364349|6.002832126|1.0|1.0|0.0|1.0|3.0|4.17|0.25|18.0|-9.37|3.69|3.0|85.29|2.94|1.0|139.63|0.0|1.0|9.0|-5.66|34.0|3.0|-6.12|1.0|2.76|0.000996|0.00381|1.93e-07|-0.0502|3.22|7.62|-1455.574672|385.04|0.5065|385.04|0.69248|0.69248|-1455.162559|0.5065|-0.13203|2.2316|-0.18223|-1455.231246|47.0|7.3279
3a_a32|1|1|1|3.226454082|0.0|0|0.6094208210000001|-0.007588088|5.6869753560000005|-0.045659995|0.03382716|2.211368234|-0.250406908|0.102212031|0.125185185|3|3|-0.001223394|-0.079652285|-0.1568626659999999|-0.491457345|0.84134255|1|0.30031978|-37.30101542|10.39727075|0.182929032|84.65041685|-0.032360692|-20.78892268|4.811337463|0.0|0.6723099029999999|-0.970820756|47.69828617|2028.93875|378.0996237|-449.2473442|812.930125|-6.929640892|0.327690097|4249.04624|151.63860559999998|-207.8892268|0.0236593529999999|-159.4728294|278.73805810000005|10.9483666|0.0|1.0|1.0|1.0|1.0|2.96|0.07|19.0|-6.12|5.77|4.12|110.94|1.19|0.0|83.28|0.0|1.0|2.0|-5.32|20.0|3.0|-5.77|1.0|3.32|0.00144|0.0134|0.0002279999999999|-0.0558|3.6308|2.17|-1554.796165|341.48|0.2719|341.48|0.70229|0.70229|-1554.7020630000002|0.2719|-0.15058|3.6178|-0.20638|-1554.748543|3.0|8.5686
14e_a23|0|1|1|0.0|-4.45581912|2|1.197957573|-0.008865361|5.351858133|-0.272389934|0.044241453|0.650989437|-0.4787294729999999|0.021081733|-0.009871698|2|2|0.001951778|-0.07256543|-0.226146643|-0.5232404310000001|0.560094237|1|0.267882223|-51.07141556|12.5437807|0.074607942|51.92870134|-0.03935934|-43.33511299|8.73073591|0.5612316039999999|0.796525872|-1.96796702|63.61519626|3255.313968|644.0923882999999|-1369.74655|2428.874279|-19.06744972|0.203474128|7663.17288|141.6222839|-953.3724859|0.017954325|-412.7765217|658.8108151|12.49658915|0.0|0.0|1.0|1.0|1.0|3.54|0.09|26.0|-8.23|4.42|6.19|105.02|3.82|1.0|125.29|0.0|1.0|6.0|-6.38|34.0|7.0|-6.06|0.0|4.5|0.000198|0.000773|2.85e-06|-0.08122|3.7033|4.2|-1966.96594|334.8|0.3178|334.8|0.63922|0.63922|-1966.720803|0.3178|-153.0|3.7696|-0.2342199999999999|-1966.785007|3.0|8.5214
4p_a46|0|0|0|0.0|0.122217892|1|1.134636977|-0.004413243|5.587248657999999|-0.038295755|0.046533816|0.0|-0.233901882|-0.205494852|-0.120823841|1|1|0.004453195|0.066453878|0.101602982|-0.369670745|0.7471162309999999|0|0.3352802039999999|-56.55658053|4.195717966|0.094033511|53.32991189|-0.029978645|-26.78464688|2.379548177|0.0|0.87420565|-1.498932241|60.7522985|2257.769185|513.8073925|-850.1003902999998|2219.4587530000003|-9.642472876|0.12579435|5167.091582|71.34266847|-482.1236438|0.006740305|-424.4519674|585.8536976|3.822678404|1.0|0.0|1.0|0.0|1.0|3.89|0.3|17.0|-7.05|4.85|5.25|61.84|3.2|0.0|107.89|0.0|1.0|2.0|-5.8|27.0|3.0|-5.09|1.0|4.25|0.000567|0.00144|3.2e-05|-0.0393|5.4796|4.89|-1129.65844|310.28|0.2363|226.26|0.43709|0.70138|-1129.3914619999998|0.0763|-0.16819|3.6961|-0.20749|-1129.4459470000002|341.0|6.4672
13_a4|0|0|0|0.0|0.0|1|1.399843898|-0.000990136|5.4161004020000005|-0.019846488|0.044357639|0.0|-0.04158572|-0.14818661|-0.0963182119999999|1|1|0.012019888|-0.0161529719999999|-0.025714912|-0.143303992|0.645708528|0|0.229685203|-24.48959182|4.282589756|0.029972995|14.67530603|-0.0279998139999999|-16.36114989|2.096831328|54.71349575|0.862539527|-1.091992764|28.77218157|1910.137758|474.9422962|-534.6588788|1439.176684|-6.7122666220000005|0.137460473|3983.972795|67.30306705|-261.7783983|0.007566425|-355.01146810000006|373.9073307|3.704655033|1.0|0.0|0.0|0.0|0.0|3.39|0.16|17.0|-6.2|4.18|4.15|30.71|2.9|0.0|90.06|0.0|1.0|2.0|-4.09|22.0|2.0|-5.39|1.0|3.57|0.0235|0.0108|0.00018|-0.03168|4.4811|3.87|-898.3562912999998|297.09|0.2133|276.68|0.53815|0.59537|-898.2009630000001|0.1282|-0.17204|2471.0|-0.20372|-898.2503529999999|4.0|5.3979
7e_a8|1|0|0|3.038052327|0.0|1|1.394799915|-0.006027596|4.844187086|-0.052939815|0.043758865|0.0|-0.289324602|-0.11032771|-0.0446343779999999|1|1|0.002669179|0.034227147|0.07125309|-0.341022848|0.5897105770000001|0|0.286669793|-51.4880895|12.91806855|0.170843962|102.177831|-0.037446454|-31.72369068|7.725998682999999|63.5628736|0.776001552|-1.6850904519999998|64.40615805|2605.914474|495.8990914|-1007.813711|2032.501296|-13.39444718|0.223998448|5808.479788000001|133.9683023|-602.7501229|0.018708212|-330.14031780000005|519.5762494|11.18895001|1.0|0.0|1.0|0.0|1.0|3.2|0.04|23.0|-8.29|5.16|4.94|70.81|3.54|0.0|108.43|0.0|1.0|4.0|-5.75|29.0|4.0|-5.43|1.0|4.31|0.000686|0.00149|1.95e-06|-0.0697|3.8142|6.32|-1300.495519|383.1|0.3461|325.06|0.6998300000000001|0.70177|-1300.271093|0.1522|-0.13577|9.0006|-0.2054699999999999|-1300.327213|35.1|4.4547
14m_a23|0|1|1|0.0|-4.405643132|2|1.197955072|-0.008929306|5.351858133|-0.272389934|0.0431917209999999|0.665608656|-0.482182526|-0.034213923|-0.050626415|2|2|0.001951778|-0.07256543|-0.226146643|-0.527662006|0.560094237|1|0.268552591|-50.63012925|12.51396625|0.0741882|51.59888942|-0.039285786|-43.19105542|8.703631619|0.0|0.7958339090000001|-1.964289314|63.1440955|3255.247038|643.9145427|-1366.189602|2263.262957|-19.00406438|0.204166091|7588.823133|142.0002583|-950.2032192|0.017997351|-411.5129154|658.8108151|12.51739962|1.0|0.0|1.0|1.0|1.0|3.51|0.09|26.0|-8.23|4.42|6.19|105.02|3.82|1.0|125.29|0.0|1.0|6.0|-6.38|34.0|7.0|-6.06|0.0|4.41|0.000198|0.000773|2.85e-06|-0.08347|3.6774|4.2|-1966.968005|337.15|0.3335|337.15|0.65552|0.65552|-1966.721362|0.3335|-0.15208|6.1522|-0.23555|-1966.785519|3.0|8.5171
7g_a8|1|0|0|3.095238804|0.0|1|1.39137419|-0.01002363|5.4161004020000005|-0.067360394|0.0448526079999999|0.0|-0.481134236|-0.027838247|-0.027717137|1|1|0.0002620309999999|0.021974492|0.046246982|-0.418049442|0.627990269|0|0.306360885|-64.55562181|19.08352484|0.300623857|180.1699331|-0.045912914|-40.31185423|11.43714084|56.75323443|0.806738465|-2.020168201|83.63914665|2802.2242920000003|419.1502102|-1210.7274960000002|2079.55195|-16.4912131|0.193261535|6293.364606|115.825531|-725.6133762000001|0.018613449|-367.6690814|509.2753308|11.15541466|1.0|0.0|1.0|0.0|1.0|3.29|0.04|23.0|-7.91|4.94|4.66|80.04|3.4|0.0|108.0|0.0|1.0|3.0|-5.78|30.0|5.0|-5.63|1.0|4.14|0.000667|0.00143|4.92e-06|-0.06621|3.7874|6.26|-1374.493069|327.36|0.5165|327.36|0.62073|0.62073|-1374.291597|0.5165|-0.15508|10.1546|-0.22129|-1374.3479960000002|21.03|4.6772
9a_a36|1|0|0|3.4090209280000003|0.0|0|1.297044807|-0.007853595|5.351858133|-0.046964839|0.040166667|0.0|-0.41624054|-0.078488872|-0.06502499|1|1|0.00484375|-0.12019672|-0.202876718|-0.398235589|0.839235677|0|0.204819754|-45.04449811|14.47407729|0.1734403769999999|106.0201967|-0.039929147|-40.61536816|8.847677483|0.0|0.7638345870000001|-1.956528182|59.5185754|2682.572663|505.25728260000005|-1195.981615|2167.77208|-14.91993116|0.236165413|5693.562367|144.36259840000002|-731.0766269999999|0.019513779|-322.5522826|578.2841135|11.92833382|1.0|0.0|0.0|0.0|1.0|4.69|0.14|17.0|-6.28|3.04|2.04|66.4|2.02|0.0|120.94|0.0|1.0|5.0|-3.71|29.0|5.0|-6.74|0.0|1.95|0.0753|0.0391|0.0002009999999999|-0.05044|3.8677|3.38|-1252.802159|320.56|0.4811|320.56|0.68682|0.68682|-1252.578886|0.4811|-0.15925|5.7274|-0.20969|-1252.636005|13.0|7.8861
9i_a40|0|0|0|0.0|0.0|1|0.604992808|-0.0071562119999999|5.4161004020000005|-0.105556952|0.045555556|0.891973262|-0.279092262|0.201624407|-0.1788455119999999|2|2|0.004019925|0.105172175|0.187399127|-0.542471361|0.831946443|1|0.006324687|-46.80087537|5.548036224|0.169019238|85.16517222|-0.036869006|-22.46593254|2.795536563|62.68854553|0.8590224540000001|-1.327284222|52.34891159|2056.370683|418.7133986|-668.7900768999999|335.9672843|-9.360805225|0.140977546|4201.058793|71.03556427|-336.98898810000003|0.010372658|-361.8074422|351.4600612|5.226560183|1.0|1.0|1.0|1.0|1.0|3.25|0.06|20.0|-6.03|3.84|4.02|84.45|2.99|1.0|91.11|0.0|1.0|2.0|-5.32|22.0|2.0|-5.44|1.0|3.52|0.00147|0.00603|0.000285|-0.05989|4.3611|3.2|-1273.334714|428.48|0.5012|284.3|0.56118|0.70339|-1273.167389|0.3362|-0.11967|2.0895|-0.17956|-1273.217301|1.25|5.9031
4q_a46|0|0|0|0.0|0.09591943|1|1.131262631|-0.001250008|5.587248657999999|0.004704245|0.0462962959999999|0.0|-0.066250447|-0.155661124|-0.081623022|1|1|0.012222698|-0.1214838219999999|-0.187559576|-0.125840557|0.716317772|0|0.258420996|-29.12008262|8.099124333999999|0.086449996|48.25357162|-0.021010627|-21.81959712|4.520667361|72.14599138|0.61955726|-1.050531344|37.21920695|2234.596293|509.9138517|-586.3723734|1491.412605|-6.545879136|0.38044274|4992.497361|212.350744|-327.2939568|0.018430997|-133.46593529999998|554.3688216|10.28758193|1.0|1.0|1.0|1.0|0.0|3.95|0.38|17.0|-6.94|4.09|4.09|52.83|1.75|0.0|102.63|0.0|1.0|4.0|-3.41|26.0|4.0|-6.54|0.0|3.15|135.0|0.0449|3.97e-05|-0.03042|4.5296|2.57|-1108.751283|273.72|0.1432|273.72|0.69002|0.69002|-1108.511662|0.1432|-0.1903|2.7026|-0.2207199999999999|-1108.566571|743.0|6129.0
12g_a30|0|0|0|0.0|0.0|0|0.6049842529999999|-0.010447128|5.351858133|0.024086432|0.039951691|0.0|-0.574592016|0.007330206|-0.049719762|1|1|0.0026474159999999|-0.084317059|-0.152855196|-0.539112991|0.817497287|0|0.487608738|-58.41940906|18.59520651|0.216337219|146.623137|-0.040568357|-47.51931027|12.60295167|237.7754135|0.7743107290000001|-2.068986201|77.01461557|3058.2873170000003|531.1295763|-1402.261011|2482.668258|-18.63502363|0.225689271|6688.137428|152.961516|-950.3862054|0.019453222|-371.8296813|683.7405759|13.18447384|1.0|0.0|1.0|0.0|1.0|4.67|0.13|17.0|-6.42|3.4|2.48|114.67|2.06|1.0|133.52|0.0|1.0|6.0|-6.0|32.0|6.0|-6.22|0.0|2.36|0.000444|0.00427|0.000165|-0.0576|5.0703|3.88|-1743.214798|348.35|0.2449|244.53|0.26238|0.68366|-1742.965961|0.1613|-0.15077|3875.0|-0.2083699999999999|-1743.029147|9.0|8.0334
9r_a24|1|0|0|2.950959457|0.0|0|1.353642494|-0.004640179|4.59511985|0.013567512|0.024179894|0.0|-0.264490176|0.064425793|-0.043274854|1|1|0.008722018|-0.179075526|-0.2920573039999999|-0.3018627239999999|0.786430472|0|0.32720212|-41.49802275|10.4302588|0.158284162|106.1180928|-0.025821921|-36.86695997|6.992734796000001|89.36724924|0.6152148279999999|-1.394383716|51.92828155|2644.462265|564.3096436000001|-934.8335183|958.7578093|-11.60626518|0.384785172|5501.824326|257.9706516|-626.7383196000001|0.02357068|-154.486433|670.2247423|15.80243761|1.0|1.0|1.0|1.0|1.0|3.53|0.22|23.0|-8.66|4.23|3.93|79.82|1.02|0.0|116.9|0.0|1.0|8.0|-4.02|30.0|6.0|-6.83|0.0|2.98|0.0383|0.0351|8.84e-07|-0.04313|4.4722|1.82|-1294.486221|289.16|0.3398|277.23|0.3398|0.6204|-1294.201456|0.0029|-0.1676099999999999|1.9698|-0.21074|-1294.263358|11.0|7.9586
14j_a23|0|1|1|0.0|0.0|2|1.197963927|-0.006327927|5.351858133|-0.071396109|0.046283951|0.722606603|-0.322724299|-0.026319216|-0.055708465|2|2|0.0075222369999999|-0.073945564|-0.17267308|-0.463194548|0.616699629|1|0.226990358|-40.35191855|13.28905737|0.154547838|100.2571987|-0.034989992|-34.60325668|8.620784882999999|83.17168000000001|0.7739671709999999|-1.644529644|53.64097592|2943.385528|548.455847|-1066.827834|2175.598042|-14.72479008|0.226032829|6597.039681|146.63044480000002|-692.0651337|0.017787992|-355.4521561|599.5697147999999|11.53930239|0.0|0.0|1.0|1.0|1.0|3.39|0.05|26.0|-7.67|3.78|4.58|105.02|3.4|1.0|120.24|0.0|1.0|5.0|-5.58|31.0|5.0|-6.31|0.0|3.77|0.00114|0.00332|9.18e-06|-0.07581|3.6671|3.72|-1729.15999|338.1|0.3886|338.1|0.65128|0.65128|-1728.9293280000002|0.3886|-0.14816|5.8037|-0.2239699999999999|-1728.988797|4.0|8.3883
12a_a50|0|1|1|0.0|0.0|2|1.397770359|-0.002936355|5.82008293|-0.0016330379999999|0.034845679|2.112397566|-0.126263256|0.014596049|-0.122912558|2|2|0.011790103|-0.168032508|-0.291865836|-0.247407423|0.699597776|1|0.29507467|-25.57033815|10.58650394|0.095880311|48.30443297|-0.02383238|-16.85074424|5.333473207|69.83817338|0.575218972|-0.929462803|36.15684209|2223.666558|455.4948605000001|-468.2627037|1462.827156|-6.048985111|0.4247810279999999|4665.239724|214.004382|-235.9104193|0.027455156|-75.79052945|388.171611|13.83188822|1.0|1.0|0.0|1.0|0.0|3.3|0.11|20.0|-5.49|2.59|3.42|48.53|2.02|0.0|94.69|0.0|2.0|2.0|-3.16|24.0|3.0|-6.44|1.0|2.55|215.0|45.0|0.00101|-0.03366|4.0783|2.47|-1006.659456|304.01|0.1807|304.01|0.65267|0.65267|-1006.498352|0.1807|-0.16806|5.7662|-0.20172|-1006.546706|75.0|7.1249
12o_a30|0|0|0|0.0|0.0|0|0.604984133|-0.0068750669999999|5.351858133|-0.028326022|0.040899471|0.0|-0.364378536|0.019094532|-0.087019298|1|1|0.003603419|-0.051371057|-0.090173435|-0.465857798|0.8264832879999999|0|0.402022325|-49.48891079|9.948252054|0.1556551169999999|100.1600333|-0.037808155|-40.37291185|6.401442327000001|0.0|0.8131344979999999|-1.852599578|59.43716284|2860.371518|543.3140456|-1192.099807|2476.50603|-15.65480256|0.186865502|6542.77337|120.2431068|-767.0853252|0.0141914589999999|-402.9878652|652.8825454|9.131836103|1.0|0.0|1.0|0.0|1.0|4.63|0.14|17.0|-7.22|4.47|3.27|81.65|3.31|0.0|132.29|0.0|1.0|5.0|-5.93|30.0|4.0|-5.75|1.0|3.11|0.0005139999999999|0.00156|2.61e-05|-0.05085|5.1935|4.45|-2035.37262|356.1|0.1967|238.73|0.3493699999999999|0.6854399999999999|-2035.139147|149.0|-0.1478799999999999|5559.0|-0.19873|-2035.199757|16.0|7.8097
47t_a18|0|0|0|0.0|0.0|0|1.25117758|-0.0128248239999999|4.844187086|-0.161517185|0.03672956|0.0|-0.756664598|-0.011641394|-0.04785474|0|0|-0.004985656|-0.068787175|-0.104274108|-0.600890268|0.704602886|0|0.240001773|-79.78154029|9.415011332|0.32796681|219.5070758|-0.040580402|-46.27207168|6.301435212|78.43695402|0.804531523|-2.272502492|89.19655162|2872.533415|449.789539|-1520.978225|1326.524873|-18.17831387|0.195468477|6603.597038|130.8263901|-1017.985577|0.016238994|-407.6438346000001|747.6927426|10.86870356|0.0|0.0|0.0|0.0|3.0|3.86|0.15|18.0|-7.51|2.6|2.93|110.56|1.64|1.0|129.21|0.0|1.0|7.0|-5.58|33.0|4.0|-6.46|0.0|2.15|0.00117|0.0075299999999999|1.36e-05|-0.06822|3.1164|9.4|-1470.873743|397.84|0.5502|397.84|0.6895100000000001|0.6895100000000001|-1470.528808|0.5502|-0.12692|7.7656|-0.19514|-1470.593659|782.0|6.1068
20_a4|0|0|0|0.0|0.0|1|1.399905568|-0.003103385|5.4161004020000005|-0.00123671|0.039635417|0.0|-0.124135414|-0.1473674569999999|-0.059498265|1|1|0.012025268|-0.064248765|-0.103098674|-0.211751813|0.691307598|0|0.210083785|-29.16642156|11.03865532|0.081852712|39.3981702|-0.0273144939999999|-16.72448692|5.313236547|68.49419443|0.6435852470000001|-1.010636274|40.20507689|1982.961908|441.9318823|-486.4496111|1379.418733|-6.32818424|0.356414753|4085.683488|171.5531319|-234.1428169|0.024334176|-138.2237887|338.71903330000004|11.71277006|1.0|1.0|1.0|1.0|0.0|3.23|0.11|17.0|-5.55|3.2|3.54|39.94|2.09|0.0|86.62|0.0|2.0|3.0|-3.46|22.0|3.0|-5.96|1.0|2.97|0.1|0.0388|0.000806|-0.03048|5.1778|2.73|-934.2489802|306.74|0.2364|239.45|0.5152|0.66028|-934.103809|0.1415|-0.16699|4.0681|-0.19747|-934.150871|646.0|6.1898
3n_a32|1|1|1|3.616639267|0.0|0|0.609420754|-0.00615216|5.733341277|-0.01504795|0.035643275|2.22272854|-0.295303659|-0.1006122119999999|-0.0711168609999999|3|3|0.002379137|-0.086764744|-0.153506065|-0.435658951|0.810658423|1|0.287402381|-42.83673428|10.86481886|0.159958218|91.96452611|-0.027401986|-30.65624207|6.246493173999999|0.0|0.648933114|-1.205687365|53.70155314|2526.071154|482.963897|-693.1839353999999|2426.73803|-9.057526067|0.351066886|5553.014016|201.8383309|-398.5311469|0.0210408339999999|-171.25176130000003|522.1674161999999|12.0969734|1.0|0.0|1.0|1.0|1.0|3.51|0.32|19.0|-6.96|6.71|5.01|120.17|1.58|0.0|106.44|0.0|1.0|3.0|-5.96|26.0|4.0|-5.98|1.0|4.07|0.000424|0.0047|4.19e-05|-0.05535|3.5459|2.57|-1825.378576|349.65|0.2839|349.65|0.7028399999999999|0.7028399999999999|-1825.163542|0.2839|-0.1472099999999999|3.5849|-0.20256|-1825.218291|21.0|7.6778
14f_a23|0|1|1|0.0|0.0|2|1.197963246|-0.006791105|5.351858133|-0.027380305|0.04255787|0.745818086|-0.373510774|-0.0555907109999999|-0.041351617|2|2|0.010508236|-0.110069159|-0.199540201|-0.399688849|0.756252127|1|0.2096108239999999|-40.51498423|18.34483401|0.105837608|71.55380685|-0.031450478|-38.58595734|12.40242234|96.60179161|0.665778294|-1.603974359|58.85981824|3014.916135|604.5178506|-1084.401604|2322.5224120000003|-14.37516058|0.334221706|6768.918745|225.9578225|-733.1331894|0.025162423|-224.1560124|683.7405759|17.01160115|0.0|0.0|1.0|1.0|1.0|3.57|0.09|26.0|-7.51|3.42|4.03|114.25|2.72|1.0|126.78|0.0|1.0|6.0|-5.63|32.0|5.0|-6.47|0.0|3.46|0.0010199999999999|0.0042299999999999|1.3699999999999998e-05|-0.07163|5.8184|3.23|-1744.452086|346.78|0.2462|213.09|0.60917|0.6733399999999999|-1744.182678|0.1699|-0.1458|6.3534|-0.21743|-1744.2443850000002|2.0|8.6459
14g_a23|0|1|1|0.0|-4.794439428|2|1.197957711|-0.014609495|5.351858133|-0.301504331|0.0422736629999999|0.653317181|-0.803522236|-0.031968899|-0.030586527|2|2|-0.0004039459999999|-0.0962526|-0.2952674819999999|-0.648987099|0.598213287|1|0.297855753|-51.82254036|13.05300369|0.092665527|65.94601775|-0.041536002|-48.76552945|9.289253982|1.5679977319999998|0.780315815|-2.118336119|64.87554405|3400.464046|645.7104105000001|-1507.527516|2531.8503170000004|-21.03611074|0.219684185|8005.353973|156.3396622|-1072.841648|0.020564836|-398.9771038|676.4530574|14.63509796|0.0|0.0|1.0|1.0|1.0|3.61|0.09|26.0|-7.95|3.97|6.18|114.25|3.04|1.0|126.97|0.0|1.0|7.0|-6.89|35.0|8.0|-5.94|0.0|4.35|6.38e-05|0.0004969999999999|5.57e-06|-0.08011|3.7042|5.17|-2042.1835260000005|334.71|0.3478|334.71|0.56658|0.56658|-2041.934312|0.3478|-0.1519|7.2913|-0.23201|-2042.000034|0.01|8.0
12ad_a36|1|0|0|3.428443248|0.0|0|1.297042846|-0.01083262|5.351858133|-0.073048351|0.040787037|0.0|-0.649957196|-0.0072527669999999|0.010723827|1|1|0.000906224|-0.136151085|-0.227404687|-0.478461478|0.817851296|0|0.423689705|-58.34300549|21.78471426|0.239732231|169.7321223|-0.0365657189999999|-54.02363038|15.4237324|81.68309557|0.656407461|-2.047680239|80.12771975|3041.082692|538.2749789|-1449.77215|2474.175727|-18.32944602|0.343592539|6569.653402|243.2659577|-1026.448977|0.028968808|-221.4751857|735.3783268|20.51012207|1.0|0.0|0.0|0.0|2.0|4.9|0.17|17.0|-6.62|2.7|1.67|95.5|1.89|0.0|135.03|0.0|1.0|7.0|-4.18|33.0|6.0|-7.18|0.0|1.76|0.0289|0.0367|0.000106|-0.05406|5733.0|4.5|-1460.8311199999998|321.93|0.6073|216.26|0.27316|0.67215|-1460.5468529999998|0.2532|-0.15638|5.3349|-0.21044|-1460.610659|17.0|7.7696
18a_a22|0|0|0|0.0|0.0|1|1.194229718|-0.003488994|4.727387819|-0.018344659|0.038167849|1.6891461019999998|-0.19538364|-0.021976395|-0.015194063|1|1|0.007079018|-0.0835538409999999|-0.147724859|-0.296897301|0.760537197|1|0.573315195|-34.36220678|11.62443251|0.073464296|49.84469832|-0.029276847|-35.04152115|7.887046626|18.5219848|0.710467198|-1.5223960559999998|45.98663929|2898.068989|628.6440468999999|-1032.92859|2213.859172|-13.47750813|0.289532802|6630.646100999999|196.4447473|-700.830423|0.0193879289999999|-285.5992506|730.9420477000001|13.15449139|1.0|1.0|1.0|1.0|1.0|3.49|0.08|27.0|-9.4|5.32|5.11|100.61|2.13|1.0|131.64|0.0|1.0|6.0|-5.59|32.0|4.0|-6.28|1.0|3.9|0.00113|0.00305|1.73e-07|-0.0706799999999999|5.0214|3.69|-1691.3151059999998|355.95|0.3174|246.91|0.35107|0.68577|-1691.036502|0.0354|-0.1408|3851.0|-0.21148|-1691.097989|13.0|7.8861
