molecula|SddssS|n9FaHRing|SaaNH|SssssC|NaasN|nARing|MATS2c|AATSC1c|n6HRing|JGI4|MATS7i|AATSC1are|MATS8i|BCUTi-1|AATSC1pe|MATS1i|AATSC1i|MATS1c|GATS1are|BIC2|MATS8s|MATS8d|SIC2|GATS1pe|FNSA3|PBF|FPSA3|PPSA3|RNCS|RPSA|TPSA_x|WPSA3|RPCS|FNSA2|WNSA3|PNSA4|GeomPetitjeanIndex|GRAVp|PNSA2|MOMI-Z|FPSA1|GeomDiameter|GeomShapeIndex|PPSA1|WNSA2|DPSA4|FPSA5|DPSA1|DPSA2|Mor01p|CYP2C19 inhibitor|CYP2D6 inhibitor|CYP2C9 inhibitor|CYP3A4 inhibitor|Synthetic Accessibility|Log Po/w iLOGP|Fraction Csp3|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|Brenk|Veber filter|Num. of Rotatable bonds|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|Egan filter|CYP1A2 inhibitor|Consensus Log P|Log S (ESOL)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (gas phase) (Hartree)|Area (grid)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Contribution (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|E solv. Water  (Hartree)|pIC50|pIC50
3b_a49|0.0|0|0.0|0.0|1|1|-0.003115526|-0.0057605869999999|2|0.034155556|-0.090939066|0.000607064|-0.010613212|10.92976559|0.001356445|0.000511959|0.000850823|-0.405529602|0.7745859279999999|0.794997634|0.021506499|0.006213385|0.845992028|0.749565191|-0.0883601469999999|0.482434361|0.013576151|8.304484449|325.6896751|0.250895642|153.4719941|5.07982433|81.60358988|-1.439043207|-33.06194987|-16.92803342|0.477583842|2660.339607|-880.2577376|1796.6760370000002|0.3431340539999999|13.85181805|0.914182753|209.89391040000004|-538.4506046|25.77091035|0.021477952|-191.9087104|1340.087338|641.1445234|1.0|1.0|1.0|1.0|3.37|2.43|0.22|3.16|3.2|0.0|0.0|6.0|5.0|-7.42|0.0|1.0|2.38|-3.59|0.1169999999999999|0.000256|0.0|0.0|2.64e-08|1.05e-05|-0.06115|4.6669|3.4|3.8418|-1293.291817|664.15|1132.92|322.72|0.1978|265.67|0.6632|-0.1587|3.0055|0.0368692|7.6021|7.6021
9_a10|0.0|0|0.0|0.0|1|1|-0.096384071|-0.004530817|2|0.03590535|-0.048732912|0.007316125|-0.1189611519999999|10.92721632|0.007847998|-0.1475423119999999|-0.239634564|-0.362724972|0.7141481129999999|0.791322552|-0.000865755|-0.169389445|0.837889476|0.692424727|-0.057690053|0.6816795959999999|0.013842683|9.815155744|86.66800495|0.130554786|92.56988349|6.959437141|59.95939417|-1.686968561|-29.00379197|-20.27364785|0.45291714|2904.874289|-1196.145223|2284.568215|0.26870822|16.02210901|0.827876677|190.5275895|-848.1268877|27.72306267|0.015893979|-327.9949188|1635.660698|816.3832816|1.0|1.0|1.0|1.0|4.0|3.2|0.23|3.69|3.68|0.0|0.0|7.0|5.0|-6.87|0.0|0.0|3.07|-4.44|0.0259|3.64e-05|0.0|0.0|1.17e-08|5.14e-06|-0.06118|5.5668|4.51|3.7309|-1410.005954|740.24|1278.57|332.32|0.4138|222.72|0.68962|-0.15045|2.9927|0.03583924|6.7144|6.7144
10_a3|0.0|0|0.0|0.0|0|0|0.190318474|-0.010609861|3|0.034166667|0.017396832|-0.008037672|0.018484177|10.31162304|-0.005959152|-0.0495219879999999|-0.0947326669999999|-0.616256033|0.8947911009999999|0.743072638|-0.140523767|0.078405316|0.8136572320000001|0.834020779|-0.1007256719999999|0.518341632|0.014615264|6.768239856|248.0820067|0.252593682|116.9745968|3.134330682|80.37219813|-1.187184014|-21.60122201|-16.65993003|0.41220272|2098.79955|-549.7776912|1361.86525|0.293370676|8.559361451000001|0.701266803|135.8581743|-254.5987025|23.57661855|0.023470578|-191.3775649|778.0284121000001|311.6695405|0.0|1.0|0.0|1.0|3.02|1.78|0.0|3.79|3.41|0.0|0.0|2.0|4.0|-6.44|0.0|1.0|2.52|-3.84|0.0155|0.000145|0.0|0.0|3.06e-07|9.35e-05|-0.06238|5375.0|1.64|3.4217|-1288.150029|498.67|830.63|362.35|0.2124|230.67|0.68995|-0.15011|6.7458|0.04080931|5.1|5.1
37_a18|0.0|0|0.0|0.0|0|2|-0.0013530679999999|-0.005351023|1|0.036746032|-0.018268775|0.002300582|-0.034593342|10.94702064|0.003512954|-0.1483628609999999|-0.224171123|-0.44541772|0.7100921609999999|0.725028151|0.020848396|-0.020149364|0.761336899|0.699483099|-0.068500679|0.385121249|0.009098426|6.653112344|12.63119843|0.168216253|123.0060763|4.865006968|60.1335413|-1.946306811|-36.62790634|-20.92960342|0.488368082|3055.795406|-1423.213033|1571.7484060000002|0.2351233969999999|18.49074823|0.954530133|171.9311063|-1040.70711|27.36337253|0.0142451319999999|-387.3755475|1860.709332|1056.535856|0.0|1.0|0.0|1.0|4.31|0.0|0.3|3.68|3.3|1.0|0.0|7.0|3.0|-6.14|0.0|0.0|2.93|-5.47|0.000999|3.35e-06|0.0|0.0|1.51e-09|7.27e-07|-0.04925|3.2127|8.11|3.2127|-1532.974371|794.5|1395.35|385.91|499.0|385.91|0.69305|-0.13194|2.2872|0.02274574|7.4559|7.4559
8m_a46|0.0|0|0.0|0.2148468989999999|1|1|-0.044830187|-0.00517896|1|0.047345679|-0.134230003|0.0063680119999999|-0.120972269|10.94650201|0.005865049|0.010184776|0.015631887|-0.380393836|0.783187801|0.7699708959999999|-0.084989948|-0.090247845|0.8142050040000001|0.77612204|-0.0911455|0.280198209|0.007059399|3.742817678|166.8508795|0.123789645|65.63194084|1.984401749|0.0|-1.448483903|-25.62105988|-17.06601365|0.425802465|2045.330306|-767.9706141|1913.813025|0.114510313|9.899611044|0.7415609409999999|60.71213839999999|-407.1697745|19.27296714|0.006689855|-408.7649869|867.2835213999999|463.1469765|0.0|1.0|0.0|1.0|3.24|2.92|0.3|4.16|4.21|0.0|0.0|2.0|3.0|-5.61|0.0|1.0|3.53|-4.56|0.0105|2.78e-05|0.0|0.0|3.5e-07|0.000112|-0.01818|5.3062|4.12|4.2881|-1014.091966|570.72|970.82|289.14|0.3905|233.66|0.6997800000000001|-0.17897|2.0174|0.03472717|6.6402|6.6402
14p_a23|0.0|1|0.0|0.0|2|0|0.044380583|-0.005975594|2|0.045165485|0.041987653|0.009895793|-0.060144819|10.31321773|0.009266617|-0.0686282459999999|-0.131709531|-0.4510651779999999|0.708395022|0.799506006|0.099883916|-0.090287278|0.8683808959999999|0.669357479|-0.063033628|0.223758613|0.0221104079999999|14.91710363|40.58186569|0.076544251|51.64167457|10.06403753|84.65359899|-1.615689464|-28.69113861|-22.70933393|0.464933687|3010.721939|-1090.0480289999998|2170.5738260000003|0.248361701|16.84664803|0.868927227|167.5607773|-735.4165088|30.21311441|0.0190667019999999|-339.5427625|1450.229492|646.2584547|0.0|0.0|1.0|1.0|3.48|3.28|0.04|3.4|3.89|1.0|0.0|5.0|5.0|-6.62|0.0|0.0|3.25|-4.9|0.0009109999999999|1.27e-05|0.0|0.0|3.39e-08|1.4800000000000002e-05|-0.09046|3.5752|3.29|3.5752|-1722.152257|699.61|1191.08|346.79|0.3802|346.79|0.6816|-0.14774|7.4033|0.02935511|8.5302|8.5302
9s_a24|0.0|0|2.9568988810000003|0.0|0|1|-0.222173285|-0.003599664|4|0.023585859|-0.050919714|0.006748865|-0.060407836|10.96129902|0.007695726|-0.204128966|-0.359715589|-0.248704391|0.799076569|0.773544454|0.030228027|0.0256742079999999|0.8327425070000001|0.748077475|-0.049825449|0.483170382|0.016792118|10.42725806|33.24649431|0.116650168|72.43525688|6.474925237000001|0.695462853|-0.953816666|-19.21235005|-12.08741583|0.47085169|2747.809842|-592.2833757999999|969.5210193|0.554839231|17.24354813|0.889829339|344.5337711|-367.7851412|27.15292246|0.03496522|68.10609672|1330.4932|604.8829955|0.0|1.0|1.0|1.0|3.43|2.78|0.04|3.15|4.29|0.0|0.0|4.0|4.0|-7.2|0.0|0.0|2.63|-4.06|171.0|8.71e-05|0.0|0.0|7.73e-09|3.04e-06|-0.03597|3.0726|1.82|2.6707|-1270.994965|654.28|1121.42|464.24|0.5112|403.51|0.6907300000000001|-0.10865|4.6141|0.03640642|7.4949|7.4949
12v_a30|0.0|0|0.0|0.0|0|2|0.037440652|-0.006974714|2|0.04625323|-0.099831334|0.002431329|0.020607357|10.31162873|0.001805829|-0.0493878409999999|-0.0857954809999999|-0.471153275|0.8149999040000001|0.83236194|-0.029852321|-0.080971844|0.889479916|0.711738503|-0.077138874|0.404950755|0.015823709|10.70556236|82.09302037|0.1498787969999999|101.4008026|7.242869835|0.0|-1.845664126|-35.30820865|-25.48342433|0.478535287|3001.758432|-1248.687792|2483.120571|0.193930933|15.56114504|0.917675298|131.2043645|-844.8022477|31.6144427|0.014801518|-414.1432908000001|1549.107692|685.6665849999999|1.0|0.0|1.0|0.0|4.62|0.0|0.14|5.11|3.92|0.0|0.0|5.0|4.0|-5.52|0.0|1.0|3.59|-6.04|0.000123|9.14e-07|0.0|0.0|1.58e-08|7.39e-06|-0.0563|3.5507|5.08|3.5507|-2494.92869|715.58|1209.1|349.18|0.1601|349.18|0.68405|-0.1505099999999999|2.9171|0.03495552|7.6596|7.6596
47i_a18|0.0|0|0.0|0.0|0|1|0.053794607|-0.006882626|0|0.037484277|-0.037689885|-0.000919158|0.073977454|10.94702091|0.000427479|-0.106018078|-0.162274487|-0.499939719|0.742536498|0.744472118|-0.064085904|-0.068524374|0.7842882870000001|0.727767462|-0.0780255879999999|0.279553995|0.009745543|6.787641686000001|72.81110823|0.196924826|137.1555392|4.727502734|82.81385171|-2.150617629|-37.84973202|-24.55535669|0.487446923|2795.907966|-1497.876758|1333.332089|0.139131409|18.67881257|0.951017454|96.90318745|-1043.251367|28.52393145|0.009393984|-502.6804099|1739.959818|855.7438937000001|1.0|1.0|0.0|1.0|4.05|0.0|0.22|3.28|2.8|1.0|0.0|8.0|3.0|-6.36|0.0|1.0|2.5|-4.78|0.0029|1.67e-05|0.0|0.0|1.04e-09|4.6e-07|-0.05062|3.2321|7.37|3.2321|-1416.233978|744.95|1297.7|383.61|0.5085|383.61|0.69175|-0.13237|2.7749|0.02671774|7.7212|7.7212
12k_a36|0.0|0|3.483171769|0.0|0|2|-0.076124222|-0.0071232019999999|2|0.039061728|0.096315593|0.002782748|0.003690005|10.94908765|0.003724542|-0.095253274|-0.1619981409999999|-0.4373676689999999|0.90500247|0.811903388|-0.09344781|-0.102077284|0.8647233590000001|0.856135378|-0.075717305|0.367754573|0.018067063|11.90012613|46.79001927|0.157229536|103.5614526|7.838185977999999|0.0|-2.038936068|-32.84907515|-24.86988906|0.478908312|2792.202559|-1342.974009|2294.707886|0.219318299|13.89698356|0.919048073|144.457092|-884.5687799000001|31.85663123|0.016847116|-369.7499256|1720.258086|698.847203|1.0|0.0|0.0|0.0|4.89|0.0|0.12|3.62|2.42|0.0|0.0|6.0|4.0|-6.34|0.0|0.0|2.37|-4.55|0.0106|2.82e-05|0.0|0.0|9.66e-08|3.94e-05|-0.0497|5053.0|3.83|3.6631|-1310.312649|697.92|1186.08|338.46|0.3116|245.37|0.70031|-0.15053|5.7818|0.03274587|7.8539|7.8539
14ad_a23|0.0|1|0.0|0.0|2|0|-0.1101542319999999|-0.00790478|2|0.0444129979999999|0.118047355|0.008996289|-0.05348283|10.31321689|0.009675528|-0.143336826|-0.253318853|-0.376350719|0.7763406840000001|0.7830067820000001|0.165157698|-0.050707765|0.8356326820000001|0.7317531540000001|-0.059168372|0.224009311|0.033831691|24.18091285|52.63180108|0.112868365|80.67170209999999|17.28310144|114.237062|-1.630966366|-30.226481300000003|-21.19489662|0.46995189|3209.330728|-1165.7193140000002|2339.533586|0.424119041|16.34071148|0.8866211979999999|303.1354708|-833.1879476|36.80430179|0.033365494|-108.4705382|2024.236598|770.8206617000001|0.0|0.0|1.0|1.0|3.73|3.49|0.12|3.48|4.03|1.0|0.0|7.0|6.0|-6.68|0.0|0.0|3.39|-5.08|0.000753|8.22e-06|0.0|0.0|2.49e-08|1.17e-05|-0.06925|3.3867|2.99|3.3867|-1858.942973|747.83|1287.26|366.09|0.4106|366.09|0.6956600000000001|-0.13734|5.2331|0.01481488|8.3595|8.3595
12d_a40|0.0|0|0.0|0.0|1|0|0.1028826769999999|-0.008004393|0|0.043185185|0.209157499|-0.000134504|0.087954209|10.31197256|-0.002126898|0.127299624|0.224167029|-0.552689736|0.809398262|0.7769829840000001|-0.0065648919999999|-0.254735308|0.845904643|0.6948809659999999|-0.095675903|0.0913543|0.01171131|6.204226377|207.39648|0.159568585|84.53363343|3.286773518|60.80168183|-1.282824111|-26.85139526|-20.59374436|0.470893531|2270.596857|-679.5935638999999|643.5166227999999|0.155716451|14.88744155|0.8899787840000001|82.49291335|-360.0239567|24.39197636|0.01245259|-364.7778083|804.9352200000001|350.9435025|1.0|0.0|1.0|1.0|3.23|2.94|0.0|4.59|5.02|1.0|0.0|2.0|2.0|-5.13|0.0|1.0|4.21|-5.58|0.0002009999999999|2.61e-06|0.0|0.0|1.44e-07|5.2e-05|-0.07765|4.3959|4.14|2.7962|-2153.180821|552.57|910.58|443.4|0.2584|282.05|0.70435|-0.11604|1.2683|0.0164339|7.7212|7.7212
11a_a5|0.0|0|2.9781886010000003|0.0|0|1|-0.165418719|-0.002894726|2|0.021060606|-0.052944925|0.007993132|-0.1301505359999999|10.94877942|0.007955512|0.003975818|0.006120569|-0.254944026|0.7505403709999999|0.73344478|-0.037220974|-0.0489811909999999|0.773417838|0.7410766209999999|-0.064565402|0.369563711|0.011860803|8.474559367000001|61.32301293|0.10656566|76.14130253|6.055083705|14.47576249|-1.573386716|-32.96141947|-18.73644762|0.466436596|2727.027899|-1124.186857|1170.247903|0.259134725|18.25640338|0.874191508|185.1520983|-803.2329738|25.28995251|0.014482324|-344.1971057|1517.39715|835.912531|0.0|1.0|0.0|1.0|3.53|3.68|0.3|6.38|6.55|0.0|0.0|7.0|4.0|-4.54|1.0|1.0|5.16|-6.4|2.39e-05|3.95e-07|0.0|0.0|1.18e-10|5.019999999999999e-08|-0.03694|4.4033|4.83|4.0938|-1339.802852|739.79|1272.7|302.86|0.5473|281.57|0.65363|-0.16735|2.8611|0.03340977|7.0915|7.0915
9i_a24|0.0|0|2.9199957480000003|0.0|1|0|-0.113620183|-0.005148312|2|0.023854167|-0.076024544|0.004814196|-0.087363979|10.96661275|0.005891639|-0.1818753839999999|-0.336939175|-0.32068769|0.783500303|0.822658951|0.139004845|-0.0106944439999999|0.898194715|0.73094562|-0.064657333|0.379687415|0.025118046|11.87389334|10.13249376|0.173910636|82.21166337|5.613069697999999|1.634015079|-0.837754515|-14.44881966|-11.64783344|0.468272544|2061.729154|-396.0263368|761.9885477000001|0.500761711|11.18382556|0.8806627109999999|236.7218826|-187.2109987|23.33121014|0.038195951|0.720157264|793.2611447|295.8603625|1.0|1.0|0.0|1.0|2.76|1.36|0.0|2.42|2.72|0.0|0.0|3.0|4.0|-7.01|0.0|0.0|1.73|-3.1|716.0|0.000791|0.0|0.0|8.95e-07|0.000258|-0.0473899999999999|4.6212|1.13|4.1459|-945.2626532|501.48|825.7|299.06|0.2373|268.3|0.6755800000000001|-0.17204|7.1135|0.0239838|7.0555|7.0555
A8301_a51|0.0|0|0.0|0.0|1|0|0.0245770529999999|-0.00449765|2|0.039058957|0.078523314|0.00740124|-0.012770742|10.31321735|0.007083041|-0.0357324579999999|-0.0618359079999999|-0.4354420879999999|0.7595189840000001|0.6959300979999999|-0.013846396|-0.21474885|0.750630149|0.7234449559999999|-0.055295165|0.339244706|0.008152073|5.293803823|36.55933899|0.065260105|42.37868986|3.437697042|78.46116212|-1.6387915469999998|-23.3177516|-21.28401067|0.4799553379999999|2799.106729|-1064.200534|2461.663545|0.145040365|13.24988678|0.922911768|94.18649643|-691.0718926|24.89475504|0.009586697|-461.0082758|1244.737752|690.8826121000001|1.0|1.0|1.0|1.0|3.49|3.5|0.04|5.5|5.52|1.0|0.0|5.0|3.0|-5.31|0.0|1.0|4.58|-5.93|0.000105|1.17e-06|0.0|0.0|4.12e-10|1.74e-07|||||||||||||||7.9208|7.9208
6b_a40|0.0|0|0.0|0.0|1|2|0.135693438|-0.014861289|0|0.039863946|-0.137534783|-0.003851208|0.0986825569999999|10.30179924|-0.004728928|-0.018582337|-0.033583055|-0.630957955|0.691778838|0.842573207|0.003163118|-0.307881994|0.90571269|0.6462648870000001|-0.107699967|0.417254814|0.014588568|9.771129787|176.8246355|0.246568426|165.1465831|6.544506614|34.43877986|-2.132795227|-48.31476032|-33.22101012|0.442509019|3214.047452|-1428.503435|4049.386572|0.1218592019999999|12.51342818|0.793750992|81.61884754|-956.7829293|37.83107469|0.011838681|-506.5422338|1626.736212|618.8882797|1.0|0.0|1.0|1.0|4.02|3.36|0.21|5.67|4.38|2.0|1.0|5.0|5.0|-5.85|1.0|1.0|4.21|-6.18|1.98e-06|6.55e-07|1.0|1.0|6.21e-06|0.00318|-0.09533|3.1026|8.98|3.1026|-3290.745084|687.2|1183.07|399.62|0.4962|399.62|0.69429|-0.1237099999999999|8193.0|0.03026498|7.5229|7.5229
8a_a32|0.0|1|3.217128449|0.0|0|0|-0.0755556459999999|-0.010151321|0|0.04008547|-0.0281981579999999|-0.003484915|-0.020716518|10.31100269|-0.001662219|-0.0852122769999999|-0.1534110109999999|-0.591393096|0.788133615|0.845443342|-0.184419911|-0.2166242669999999|0.8966299409999999|0.7507116140000001|-0.083474428|0.221908108|0.018321589|11.48993376|73.64907732|0.185446274|116.298071|7.205629442999999|66.81560596|-1.641192863|-32.82934751|-22.37464674|0.480024324|2574.085885|-1029.23375|3312.822051|0.250915471|14.26997798|0.923166883|157.3554684|-645.4586397|29.86932167|0.017733503|-312.4144752|1373.988797|557.1050635|1.0|1.0|1.0|1.0|3.48|3.67|0.26|6.49|4.65|0.0|1.0|7.0|4.0|-5.76|1.0|1.0|4.07|-4.99|6.03e-05|1.02e-05|0.0|0.0|2.23e-08|8.86e-06|-0.06166|3562.0|4.98|3562.0|-1880.732222|667.29|1110.23|348.07|0.4315|348.07|0.70316|-0.1445|4.8933|0.03498398|7.3468|7.3468
7s_a46|0.0|0|0.0|0.218897825|1|1|-0.0778653109999999|-0.005351046|1|0.044509804|-0.210750635|0.0060802|-0.005405515|10.94651358|0.005577925|0.012197837|0.018964141|-0.3638523629999999|0.778692012|0.770312275|-0.036284605|-0.030371026|0.8182543959999999|0.768056188|-0.096723151|0.249893305|0.008871171|4.458665639|166.3052939|0.141211538|70.97315818|2.240932895|0.0|-1.3281895890000002|-24.43308641|-15.894055599999998|0.433822088|1982.695462|-667.5503351|1619.4591|0.1801125439999999|9.829721631|0.7662292690000001|90.5248694|-335.5119279|19.38565529|0.01122216|-321.55195330000004|814.1975221|409.9543818|0.0|1.0|0.0|1.0|3.08|2.33|0.26|3.65|3.9|0.0|0.0|2.0|3.0|-5.81|0.0|1.0|3.12|-4.24|0.0262|5.76e-05|0.0|0.0|8.39e-07|0.000256|-0.02024|5.2972|3.54|4293.0|-974.7707066|539.99|916.7|288.81|0.4164|234.06|0.69976|-0.17923|2.4286|0.036050328|5.7022|5.7022
7_a15|0.0|0|0.0|0.0|0|0|-0.2269896539999999|-0.010310394|1|0.035075075|0.145944639|-0.0013239329999999|0.038636783|10.95880715|0.002150323|-0.211522056|-0.310081401|-0.335491052|0.857287135|0.70084115|0.154068618|0.00364345|0.740089344|0.8115121240000001|-0.074406877|0.403524276|0.036600739|20.31436245|103.8062879|0.158599673|88.02694557|11.27499976|56.30310755|-1.2190126140000002|-22.92132733|-14.70834175|0.396557391|2330.667514|-676.5837204|1624.468817|0.551335598|9.971755103|0.657158418|306.0056033|-375.5215702|32.78250222|0.042799094|56.98518567|1507.995102|474.9756287|1.0|1.0|1.0|1.0|3.16|3.14|0.15|3.38|4.64|0.0|0.0|7.0|5.0|-5.72|0.0|1.0|3.35|-4.49|0.00516|3.2e-05|0.0|0.0|6.41e-08|2.26e-05|-0.0284899999999999|4.4386|2.78|3.7495|-1184.367098|580.73|1000.95|330.67|0.3463|279.33|0.70497|-0.15605|1.1115|0.01827873|6644.0|6644.0
19_a20|0.0|0|3.423603867|0.0|0|0|0.071176085|-0.0096278259999999|3|0.0396875|0.103271147|-0.006620594|0.077469518|10.94899558|-0.004654742|-0.049177437|-0.083481481|-0.5838248970000001|0.811128636|0.7619768840000001|-0.143992458|-0.105118869|0.8193003000000001|0.7741509329999999|-0.091725453|0.25624423|0.013643765|8.964643162|339.8339889|0.245547466|161.33709|5.890223441|88.19441661|-1.993700989|-39.5992891|-25.1915821|0.483310517|2849.084477|-1309.962269|1818.518838|0.203929412|15.38668579|0.935398401|133.9919257|-860.7113887|31.64490997|0.0159602|-389.0666676|1645.535318|684.5377542|1.0|1.0|1.0|1.0|3.49|2.49|0.08|4.97|4.08|0.0|0.0|5.0|5.0|-6.8|0.0|1.0|3.16|-4.57|0.00541|2.6600000000000003e-05|0.0|0.0|2.34e-10|9.86e-08|-0.06767|3.3616|5.01|3.3616|-1368.378274|687.79|1190.68|368.83|0.2998|368.83|0.6987399999999999|-0.13903|4.2507|0.03487615|5585.0|5585.0
23_a10|0.0|0|0.0|0.0|1|1|-0.12979844|-0.00264793|2|0.036666667|-0.031558374|0.010305237|-0.000458688|10.92966139|0.010662507|-0.130679|-0.207994181|-0.233801237|0.7338945809999999|0.754150918|-0.149057824|-0.043248272|0.800727358|0.706648116|-0.049653973|0.535680357|0.009615852|6.81095873|72.17779806|0.084791355|60.05816353|4.824237957|53.00900704|-1.6651048819999998|-24.91121732|-19.02262196|0.485561757|3103.831885|-1179.402562|1945.384475|0.238800348|17.02048484|0.943867925|169.14354509999998|-835.377049|24.9903188|0.013394095|-370.018179|1549.399766|930.6293092|1.0|1.0|1.0|1.0|3.8|4.13|0.21|5.11|5.81|0.0|0.0|6.0|5.0|-5.93|0.0|1.0|4.5|-5.7|0.00193|2e-06|0.0|0.0|1.44e-10|6.66e-08|-53.0|3.8034|3.9|3.8034|-1470.166163|768.3|1336.11|325.98|0.2089|325.98|0.67647|-0.15858|3.8115|0.02986448|6.1249|6.1249
13_a4|0.0|0|0.0|0.0|1|1|-0.210975191|-0.000990136|1|0.044357639|-0.059300584|0.012994083|-0.14818661|10.94205723|0.012019888|-0.0161529719999999|-0.025714912|-0.143303992|0.645708528|0.744134785|-0.215746851|-0.157188841|0.7986239909999999|0.6490618429999999|-0.050017793|0.229685203|0.008746805|4.282589756|11.85953992|0.029972995|14.67530603|2.096831328|54.71349575|-1.091992764|-11.99053523|-13.70920202|0.4289448289999999|1910.137758|-534.6588788|1439.176684|0.137460473|9.917593683|0.751144285|67.30306705|-261.7783983|15.89399858|0.007566425|-355.01146810000006|619.8659446|373.9073307|1.0|0.0|0.0|0.0|3.39|2.87|0.16|4.18|4.15|0.0|0.0|2.0|2.0|-5.39|0.0|1.0|3.57|-4.42|0.0235|3.77e-05|0.0|0.0|6.28e-07|0.00018|-0.03168|4.4811|3.87|4.1733|-898.3381672|536.09|893.0|297.09|0.2133|276.68|0.59537|-0.17204|2471.0|0.018124154|5.3979|5.3979
4b_a46|0.0|0|0.0|0.206072846|1|1|-0.155670183|-0.00113356|2|0.047736111|-0.082722572|0.012332859|-0.135121207|10.96200942|0.011806162|-0.079238184|-0.123416853|-0.16915334|0.6901151990000001|0.7306307590000001|-0.263387881|-0.153841155|0.768651645|0.69830739|-0.0524080009999999|0.27128814|0.007568202|4.127907383|7.986637869|0.064754938|35.31914031|2.251475261|56.7922535|-1.123779397|-15.59093155|-12.50898928|0.428987199|2105.172229|-612.9404746|1750.333702|0.189531974|10.09436488|0.751274223|103.3759991|-334.31474760000003|15.43427855|0.007963679|-338.6757579|756.2796491|538.4165208|1.0|0.0|0.0|1.0|3.9|3.03|0.38|4.69|4.77|0.0|0.0|2.0|3.0|-5.67|0.0|1.0|3.76|-4.63|0.0149|2.35e-05|0.0|0.0|6.38e-08|2.12e-05|-0.02729|4.5515|3.98|4.5515|-1033.535029|588.79|1020.9|272.4|0.1784|272.4|0.68682|-0.19082|3127.0|0.02176759|6.2612|6.2612
4_a3|0.0|0|0.0|0.0|0|0|0.2122551539999999|-0.008561428|1|0.035345345|-0.08769805|-0.008407895|0.057349653|10.31162267|-0.007022144|0.053425134|0.127253753|-0.607238634|0.640351067|0.721302096|-0.028924747|0.041477445|0.785381728|0.628171026|-0.110345083|0.5842630360000001|0.008006786|3.806447632|235.6982345|0.25946603|123.350856|1.809595554|77.51574252|-1.381735991|-24.93884341|-18.76802992|0.415852758|2142.972568|-656.8810472|1548.626215|0.133023729|8.648209506|0.711897153|63.23984222|-312.2830359|21.6476858|0.0100954959999999|-348.9230345|757.6690029|347.9532383|1.0|1.0|0.0|1.0|2.94|2.6|0.0|5.3|5.17|0.0|0.0|2.0|3.0|-5.21|0.0|1.0|4.09|-5.09|0.00065|8.22e-06|0.0|0.0|2.950000000000001e-08|9.48e-06|-0.0584299999999999|5.9341|3.53|3.4771|-1355.303098|504.29|858.45|356.58|0.1776|208.93|0.6896|-0.14983|2.3542|0.02921941|5.9|5.9
12e_a40|0.0|0|0.0|0.0|1|0|0.061944605|-0.015461694|0|0.04020202|0.174870826|-0.013162335|0.130516751|10.31197242|-0.014780739|0.103406816|0.172778196|-0.520457262|0.889386453|0.788800541|0.047011204|-0.279310345|0.858770467|0.8096582170000001|-0.132226452|0.284429447|0.015096495|8.195398107|206.0119599|0.220121216|119.4966772|4.4490161310000005|0.0|-1.596791495|-38.96782748|-26.26807189|0.491465612|2391.0322170000004|-866.8463724999999|694.2415706|0.209181178|15.75963228|0.966435355|113.5576846|-470.5828129|33.21629575|0.021118537|-315.75223450000004|1096.13776|348.3847394|1.0|0.0|1.0|0.0|3.27|3.05|0.0|4.34|4.84|0.0|0.0|2.0|4.0|-5.26|0.0|1.0|3.98|-5.64|0.000113|2.27e-06|0.0|0.0|9.14e-07|0.000346|-0.07296|4.3236|4.66|3.0253|-2248.244231|552.91|918.38|409.82|0.4494|286.76|0.70157|-0.12616|2.5946|0.03272669|5.9318|5.9318
13h_a6|0.0|0|3.464247528|0.0|0|0|-0.094781725|-0.006619944|2|0.04393617|0.060987639|-0.002407131|-0.01698365|10.95053423|-0.000644109|-0.12414699|-0.215607882|-0.468842137|0.836982172|0.780222427|-0.0256002129999999|-0.164411111|0.8391892870000001|0.789769968|-0.074151997|0.300800177|0.017441348|12.1971464|77.20799814|0.132089259|92.37313621|8.529752344|0.0|-1.747564296|-36.26429338|-22.63172141|0.461667017|2926.745635|-1222.112956|2829.19698|0.263081412|16.928040300000003|0.8575863490000001|183.9790404|-854.6524332|30.71129129|0.017825256|-331.36552|1658.40973|744.1359788|1.0|1.0|1.0|1.0|3.64|3.03|0.12|5.41|4.79|0.0|0.0|6.0|5.0|-6.31|0.0|1.0|3.61|-5.06|0.0012|8.8e-06|0.0|0.0|2.67e-11|1.15e-08|-0.07435|4.8701|3.83|3392.0|-1386.569017|738.61|1253.92|365.52|1.0978|254.58|0.69001|-0.14097|7.2872|0.04469058|7.3279|7.3279
