molecula|NaaNH|SaaNH|SssssC|nAHRing|BCUTs-1|AATSC1s|n6HRing|JGI4|MATS7i|SaaaC|AATSC1are|MATS8i|BCUTi-1|AATSC8d|n5aRing|n5aHRing|AATSC1pe|MATS1i|AATSC1i|MATS1c|GATS1are|MATS8s|SIC2|GATS1pe|FNSA5|PBF|FPSA3|PNSA3|PNSA5|PPSA3|RNCS|TPSA_x|WNSA5|WPSA3|FNSA1|WNSA3|PNSA4|TASA|PNSA2|GeomRadius|GeomShapeIndex|GRAV|PPSA1|DPSA4|FPSA5|DPSA2|PPSA5|CYP2C19 inhibitor|CYP2D6 inhibitor|CYP2C9 inhibitor|P-gp substrate|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Fraction Csp3|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|TPSA_y|Log Po/w MLOGP|Leadlikeness|Brenk|Molar refractivity|Class [Log S (SILICOS-IT)]|Log S (Ali)|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|BBB|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Area (grid)|Wavelength (HOMO-LUMO transition) (nm)|Wavelength (max. Transition) (nm)|Approximated area|Zero Point Energy|Dipole (gas phase)|E solv. Water  (Hartree)|Gibbs Free Energy|Dipole (water)|IC50|pIC50|pIC50
12k_a36|1|3.483171769|0.0|2|1.297043952|-0.063399056|2|0.039061728|0.096315593|0.0|0.002782748|0.003690005|10.94908765|-0.058284869|1|1|0.003724542|-0.095253274|-0.1619981409999999|-0.4373676689999999|0.90500247|-0.09344781|0.8647233590000001|0.856135378|-0.101946803|0.367754573|0.018067063|-49.87227128|-67.14870046|11.90012613|46.79001927|103.5614526|-44.22843899|7.838185977999999|0.7806817009999999|-32.84907515|-24.86988906|555.1026569|-1342.974009|7.241602627000001|0.919048073|6027.033337|144.457092|31.85663123|0.016847116|1720.258086|11.0965905|1.0|0.0|0.0|1.0|0.0|2.0|4.89|0.12|-7.01|3.62|69.2|2.38|1.0|0.0|133.84|1.0|-4.58|31.0|4.0|1.0|-4.55|2.6e-05|0.0106|2.82e-05|0.0115|3.45|0.0|0.0|9.66e-08|3.94e-05|-0.0497|5053.0|3.6631|-1310.3453949999998|-1310.312649|697.92|338.46|245.37|530.51|-1310.072976|5.7818|0.03274587|-1310.134752|7.3988|14.0|7.8539|7.8539
16b_a32|1|3.2902303|0.0|0|0.2980105389999999|-0.3723824429999999|0|0.041958333|-0.012739425|2.033356859|-0.008277865|-0.018753196|10.31100078|-0.0657820279999999|3|3|-0.00180101|-0.1202046419999999|-0.222700615|-0.586122949|0.745820612|0.056127969|0.907055332|0.6762731040000001|-0.1083060409999999|0.559199331|0.015808858|-56.84546999|-69.39772428|10.12961779|53.96132589|162.40756509999997|-44.4669946|6.490611388|0.7476362679999999|-36.42406481|-22.14820988|478.3482386|-1040.965864|6.466656381|0.709394251|6612.089615999999|161.7035261|29.62431176|0.017136832|1392.342653|10.98052464|1.0|0.0|1.0|1.0|1.0|2.0|3.71|0.28|-7.6|5.4|165.49|0.41|1.0|0.0|114.43|1.0|-6.28|28.0|6.0|0.0|-4.55|5.19e-07|0.000225|2.84e-05|0.0123|3.14|0.0|0.0|2.54e-08|1.1e-05|-0.05946|3.6211|3.6211|-2315.990437|-2315.951437|676.92|342.39|342.39|567.01|-2315.757928|4.4055|0.03900066|-2315.819979|7.0093|17.0|7.7696|7.7696
17_a47|1|3.011740664|0.0|0|1.4168589319999998|-0.019259259|3|0.031802469|-0.105849578|1.699575434|0.0042378929999999|0.075303828|10.9385382|-0.006331624|1|1|0.004477366|-0.0184347939999999|-0.031505291|-0.3004189439999999|0.8007970640000001|-0.034891905|0.814790949|0.7666613659999999|-0.082994667|0.522140199|0.01291694|-43.82821253|-50.62550618|7.87914003|68.64478326|90.10552332|-30.88080199|4.806157636|0.7457517659999999|-26.73455447|-18.22518223|519.8795281|-911.2591113|7.055517075|0.8569074879999999|5854.9736840000005|155.087622|24.43867122|0.0159160889999999|1221.9335609999998|9.708576558|1.0|1.0|0.0|1.0|1.0|2.0|3.44|0.08|-10.1|5.12|79.38|2.26|2.0|0.0|119.83|0.0|-5.4|30.0|4.0|0.0|-5.21|3.98e-06|0.00156|6.11e-06|0.0024|4.03|0.0|0.0|7.96e-11|3.12e-08|-0.04873|4.2784|4.2784|-1254.985125|-1254.943823|656.78|289.79|289.79|477.67|-1254.737546|3.4454|0.04130125|-1254.795084|5.6949|5.0|8.3|8.3
8a_a12|0|0.0|0.0|1|1.283813597|-0.052287869|3|0.0420317459999999|-0.205012437|0.0|-0.001510006|-0.050603335|10.95472846|-0.084035283|0|0|0.000249868|-0.135424346|-0.226106307|-0.5385001079999999|0.913877696|-0.1261547959999999|0.8157289759999999|0.862306783|-0.093050281|0.221703535|0.010336879|-30.69873711|-48.195997|5.354053791|46.32568673|55.59930083|-24.96342938|2.773166902|0.791430726|-15.90061008|-17.52581709|462.3571879|-771.1359521|5.113243051|0.878904705|4806.044707999999|108.02980890000002|22.14447395|0.014012546|974.3568539|7.257889351|1.0|1.0|1.0|0.0|1.0|1.0|4.06|0.15|-7.89|3.87|50.17|2.89|0.0|0.0|105.24|1.0|-3.9|25.0|4.0|1.0|-4.21|0.000125|0.0408|6.19e-05|0.0203|3.18|0.0|0.0|1.28e-08|4.2e-06|-0.06246|3.9091|3.9091|-1046.0428949999998|-1046.0210880000002|556.3|317.17|317.17|424.14|-1045.851982|3.6588|0.02180654|-1045.902509|5.4032|199.0|6.7011|6.7011
7s_a46|0|0.0|0.218897825|1|1.160371307|-0.076841616|1|0.044509804|-0.210750635|0.0|0.0060802|-0.005405515|10.94651358|-0.020953253|1|1|0.005577925|0.012197837|0.018964141|-0.3638523629999999|0.778692012|-0.036284605|0.8182543959999999|0.768056188|-0.083011849|0.249893305|0.008871171|-48.61321955|-41.72189594|4.458665639|166.3052939|70.97315818|-20.9694955|2.240932895|0.8198874559999999|-24.43308641|-15.894055599999998|431.6285339|-667.5503351|5.565371272|0.7662292690000001|4245.390306|90.5248694|19.38565529|0.01122216|814.1975221|5.640276426000001|0.0|1.0|0.0|1.0|1.0|1.0|3.08|0.26|-6.08|3.65|50.94|2.39|0.0|0.0|91.19|1.0|-4.07|23.0|3.0|1.0|-4.24|8.590000000000001e-05|0.0262|5.76e-05|0.0176|3.32|0.0|0.0|8.39e-07|0.000256|-0.02024|5.2972|4293.0|-974.8067569|-974.7707066|539.99|288.81|234.06|446.63|-974.615216|2.4286|0.036050328|-974.664103|3.6655|1985.0|5.7022|5.7022
12al_a36|1|3.469383582|0.0|2|1.297043737|-0.04314418|2|0.042739018|0.1030147719999999|0.0|0.00127667|-0.074215038|10.96020817|-0.031635802|1|1|0.003077071|-0.1430106119999999|-0.239932418|-0.404703593|0.8913597320000001|0.125005134|0.885733922|0.84179881|-0.105915949|0.2689491989999999|0.026927826|-51.22331485|-69.69632923|17.71943397|114.2305891|130.8308989|-45.86257662|11.65999569|0.671084645|-33.70669917|-23.23210974|527.2034213000001|-1254.533926|8.774664332|0.841133748|6049.668466|216.4375922|34.61874732|0.025956027|1869.412355|17.07995636|1.0|0.0|0.0|1.0|0.0|2.0|4.81|0.17|-6.69|2.77|78.43|1.72|1.0|0.0|130.24|1.0|-3.95|31.0|5.0|0.0|-4.07|0.000113|0.0464|8.499999999999999e-05|35.0|2.65|1.0|0.0|2.03e-07|8.340000000000001e-05|-0.04998|3878.0|3.5511|-1347.479819|-1347.445127|702.95|349.14|319.71|554.23|-1347.196501|6.4473|0.03469224|-1347.257936|8.1781|48.0|7.3188|7.3188
19a_a38|1|3.3685352889999995|0.0|2|1.297044508|-0.082283951|2|0.043848238|0.054257043|0.0|-0.002526241|-0.122385526|10.96083376|-0.077535135|1|1|-0.000673716|-0.101303149|-0.217394466|-0.4342819429999999|0.724208473|0.031696119|0.8741648479999999|0.698414933|-0.108300308|0.298938581|0.022142322|-51.36166266|-64.73159672|13.23456869|137.2318698|151.1278869|-38.69037594|7.910363161|0.744796537|-30.69910427|-23.30337482|446.57675660000007|-1165.168741|6.923156054|0.872060139|6115.030149|152.5362948|31.28824271|0.020873781|1564.412135|12.47635608|1.0|1.0|1.0|1.0|1.0|3.0|4.83|0.14|-6.86|3.13|81.23|2.4|1.0|0.0|125.69|1.0|-4.14|30.0|4.0|0.0|-4.17|7.209999999999999e-05|29.0|6.77e-05|0.0272|2.78|0.0|0.0|1.4e-07|5.610000000000001e-05|-0.05271|3.9212|3.6504|-1332.186327|-1332.1529369999998|628.65|339.65|316.19|466.55|-1331.94466|4.7986|0.03338983|-1332.002093|6.0223|0.01|8.0106|8.0106
12f_a36|1|3.50900085|0.0|2|1.297042537|-0.032343041|2|0.039061728|0.10938259|0.0|0.003676818|0.012286423|10.95389399|-0.06756661|1|1|0.0045625|-0.101854847|-0.169994208|-0.438198895|0.902377067|-0.109793154|0.8700396090000001|0.857993338|-0.100276611|0.3416917479999999|0.01784834|-46.86832019|-66.16123807|11.77610852|43.53853176|103.2191714|-43.65234724|7.769727312|0.7803018709999999|-30.92312428|-23.629013600000004|556.5681681|-1323.224761|7.416874811|0.8665086190000001|6000.985822|144.9540437|30.28188764|0.015685228|1695.785708|10.34891518|1.0|0.0|0.0|1.0|0.0|2.0|4.94|0.21|-7.36|3.62|69.2|2.45|1.0|0.0|133.52|1.0|-4.61|31.0|4.0|1.0|-4.57|2.48e-05|0.0102|2.6600000000000003e-05|0.0109|3.47|0.0|0.0|4.38e-08|1.7899999999999998e-05|-0.05035|5.2106|3.6545|-1311.57896|-1311.550167|699.88|339.27|237.95|545.55|-1311.285102|5.9228|0.02879265|-1311.345557|7.8454|11.0|7.9586|7.9586
12o_a36|1|3.444418304|0.0|2|1.297042837|-0.079716275|2|0.040770975|0.03842353|0.0|-0.00233752|-0.059733192|10.96036596|-0.010904454|1|1|-0.000472698|-0.126068378|-0.213993335|-0.5110239679999999|0.859938421|0.141570244|0.848816593|0.817582774|-0.10624773|0.514457955|0.023402195|-59.0895896|-76.51720886|16.85373064|55.47133795|173.4105814|-55.10596064|12.13767506|0.666462845|-42.554984000000005|-25.50573629|546.7667677000001|-1453.826968|7.322888607|0.885724665|6622.134304|240.2059039|38.27030489|0.026586303|2181.407379|19.1468529|0.0|0.0|0.0|1.0|0.0|3.0|4.97|0.17|-6.93|2.38|98.3|1.49|1.0|0.0|138.06|1.0|-3.54|33.0|5.0|0.0|-3.64|0.000292|128.0|0.000227|0.0997|1.85|0.0|0.0|1.1800000000000001e-07|5.18e-05|-0.05456|5.1927|3.8726|-1440.969954|-1440.926241|728.07|320.16|238.77|560.88|-1440.671057|4.9237|0.04371335|-1440.734965|6.6471|0.04|7.3979|7.3979
15b_a10|0|0.0|0.0|1|1.3438370730000002|0.024214591|2|0.033219955|-0.111812184|2.0455289690000003|0.011484257|-0.082365722|10.92966694|-0.058911857|1|1|0.011928706|-0.174170642|-0.27395395|-0.195505087|0.744213612|-0.058258414|0.83320417|0.7199249390000001|-0.07358373|0.697099355|0.015973068|-31.76194123|-50.44100799|10.94939968|43.96642219|53.52386591|-34.57687319|7.505718446|0.670236374|-21.77253505|-16.52377848|631.9674549|-958.3791518|6.6940006620000005|0.706711759|6105.426726|226.0501037|24.65365821|0.017637846|1429.912176|12.09059037|0.0|1.0|1.0|1.0|1.0|0.0|3.61|0.32|-8.18|4.34|56.07|2.14|1.0|0.0|123.73|1.0|-4.35|31.0|5.0|1.0|-4.64|4.46e-05|0.0185|2.28e-05|0.00943|3.49|0.0|0.0|6.609999999999999e-09|2.73e-06|-0.04734|5.7620000000000005|3.7625|-1317.766641|-1317.736865|721.17|329.52|215.17|587.53|-1317.429772|4.7752|0.02977516|-1317.4913390000002|6.1384|85.0|7.0706|7.0706
8j_a46|0|0.0|0.214753401|1|1.160371125|-0.008523199|2|0.043903904|-0.129276363|0.0|0.011852046|-0.174853546|10.96391738|-0.053618988|1|1|0.0108603019999999|-0.084266433|-0.133413527|-0.229679821|0.645146311|-0.223292257|0.837678812|0.6109926379999999|-0.068971544|0.308052557|0.008672342|-29.38737046|-37.04976799|4.658562801|7.723448142|35.10521457|-19.90219786|2.5024620580000003|0.822112519|-15.7861518|-13.78596018|502.0694817|-592.7962878|5.617748211|0.747636856|4759.107832|95.55665364|16.76894569|0.008843828|721.0646647000001|4.750680627|1.0|0.0|1.0|1.0|1.0|0.0|3.23|0.32|-7.26|4.71|43.6|2.62|1.0|1.0|96.94|1.0|-4.59|24.0|3.0|1.0|-4.83|2.59e-05|0.00878|1.47e-05|0.00497|3.97|0.0|0.0|5.46e-08|1.85e-05|-0.04068|4.9636|4.4107|-1414.53151|-1414.50743|576.48|281.1|249.79|493.89|-1414.349865|5.2361|0.02408052|-1414.402087|6.4463|1228.0|5.9108|5.9108
5_a27|0|0.0|0.0|0|1.4026035369999998|-0.068518519|2|0.048947368|-0.149034787|1.271687295|0.00991794|-0.125237927|10.93772408|-0.013448351|1|1|0.010329671|-0.2030237389999999|-0.341622797|-0.4982037479999999|0.639413469|0.180356685|0.8149212259999999|0.614205449|-0.085078576|0.333977277|0.01695771|-29.50048722|-44.83538435|8.936508815|10.48961936|77.37301579999999|-23.6277072|4.709432444|0.741481472|-15.54640123|-16.01263727|449.6149323|-672.5307653|6.160679036|0.7827415529999999|4943.51602|136.2361487|21.59546513|0.016479312|907.0095354|8.684398894|0.0|0.0|1.0|0.0|1.0|0.0|3.07|0.16|-6.22|2.94|65.6|2.66|0.0|0.0|97.55|1.0|-3.61|25.0|4.0|1.0|-4.01|0.000248|0.0821|9.78e-05|0.0324|2.58|0.0|0.0|6.04e-07|0.0002|-0.04554|4.0989|4.0989|-1083.143246|-1083.124207|566.68|302.48|302.48|463.87|-1082.967639|2.3781|0.01903872|-1083.019748|3.5632|3.0|8.5229|8.5229
14x_a23|0|0.0|0.0|0|1.197963189|-0.111315218|2|0.04314059|0.05740118|0.6753138120000001|0.003379755|-0.075184011|10.31321817|-0.0229244|2|2|0.003906274|-0.073958723|-0.206574435|-0.443633823|0.5788469970000001|-0.035031888|0.8668730109999999|0.558482531|-0.084244058|0.229141189|0.022095943|-46.97594633|-55.83053941|14.64350681|42.44114495|147.90081730000003|-37.00022522|9.704599953|0.722211323|-31.13207597|-22.56979253|514.8229467|-1060.780249|7.777802167999999|0.880126802|6989.569075|184.0971574|31.25095356|0.0219879679999999|1468.794817|14.57194888|0.0|0.0|1.0|1.0|0.0|1.0|3.42|0.05|-7.93|4.2|105.02|3.78|2.0|1.0|120.2|1.0|-5.68|32.0|6.0|0.0|-5.27|2.09e-06|0.0009369999999999|5.41e-06|0.00242|3.78|0.0|0.0|1.17e-08|5.23e-06|-0.08216|4.0641|3.6941|-1828.393372|-1828.371718|675.21|335.63|305.07|537.48|-1828.168422|5.7933|0.02165405|-1828.228912|8.1916|3.0|8.4949|8.4949
1_a15|0|0.0|0.0|0|1.419940974|-0.043374667|2|0.0381893|0.06459652|0.0|0.001244652|-0.068297833|10.95880609|-0.000905902|0|0|0.003816011|-0.1816819589999999|-0.270248221|-0.34192045|0.836466114|0.101406325|0.74357498|0.795437721|-0.1117462069999999|0.7100707390000001|0.026214985|-44.01415991|-72.24770503|16.94887506|121.3844816|80.34898605|-46.71058649|10.95802135|0.605927517|-28.45664402|-20.13460632|566.1848585|-1228.210985|6.580146251|0.77926144|7284.337537|254.7811976|33.22939752|0.0280791829999999|2026.993248|18.15414234|1.0|1.0|1.0|1.0|1.0|1.0|3.91|0.19|-10.02|5.46|74.73|2.2|3.0|0.0|132.94|0.0|-6.55|34.0|6.0|0.0|-5.97|2.830000000000001e-07|0.00013|1.08e-06|0.000495|5.23|0.0|0.0|9.53e-11|4.36e-08|-0.04142|4.3834|3.2188|-1510.136281|-1510.117336|697.35|385.18|282.85|598.34|-1509.785098|1.2218|0.01894559|-1509.851127|2.3261|44.0|7.3565|7.3565
5_a15|0|0.0|0.0|0|1.419941043|-0.044921287|2|0.035982906|0.0729170329999999|0.0|0.000420839|-0.0156037999999999|10.95880662|0.0118220069999999|0|0|0.003194793|-0.187421793|-0.28098676|-0.340979744|0.8384601770000001|0.092692253|0.74438723|0.7950674740000001|-0.0989946469999999|0.743577162|0.032616864|-45.57134103|-73.61131563|24.25353664|119.95308020000002|93.65193084|-54.73655332|18.03465935|0.5089899720000001|-33.88634094|-20.30656983|649.9369163|-1177.78105|7.795174584|0.946094849|6656.720346|365.1095806|39.89581513|0.036380071|2313.9572780000003|27.05181494|1.0|1.0|1.0|1.0|1.0|1.0|3.79|0.15|-9.65|4.92|74.73|2.0|3.0|0.0|127.97|1.0|-6.16|33.0|6.0|0.0|-5.66|6.86e-07|0.000304|2.18e-06|0.000967|4.86|0.0|0.0|2.25e-10|9.970000000000001e-08|-0.03714|4.3299|3.6257|-1470.816175|-1470.779775|737.16|341.96|286.35|629.67|-1470.487858|4.3576|0.03640044|-1470.55517|6.35|13.0|7.8861|7.8861
16d_a32|1|3.311658163|0.0|0|0.609420775|-0.087123461|0|0.0421759259999999|0.0115077539999999|2.07416189|-0.00839148|-0.134892903|10.31100273|-0.0517549079999999|3|3|-0.005427254|-0.128753933|-0.239509216|-0.68301199|0.816581223|0.107238939|0.916850163|0.7689748270000001|-0.11491796|0.41654798|0.032003415|-53.23914436|-67.07571683|18.67986534|115.2070109|142.7146582|-39.15098916|10.90312918|0.615749698|-31.07481011|-21.26791022|440.9688416|-871.9843187999999|6.221435089|0.79521327|5768.495166|224.2805611|34.53986301|0.0332953229999999|1416.134383|19.43393087|1.0|0.0|1.0|1.0|1.0|2.0|3.35|0.18|-6.59|5.26|149.27|0.65|1.0|0.0|102.33|1.0|-5.65|26.0|5.0|0.0|-4.18|2.22e-06|0.000856|6.659999999999999e-05|0.0257|2.86|0.0|0.0|2.55e-07|9.84e-05|-0.05068|3.6271|3.6271|-1877.360551|-1877.332369|621.59|341.83|341.83|489.97|-1877.185022|3.2048|0.02818209|-1877.241687|3.8853|8.0|8.1135|8.1135
47n_a18|0|0.0|0.0|1|1.251175627|-0.057061805|0|0.032169312|0.017491759|0.0|0.000271488|-0.003276575|10.94702025|-0.048404296|0|0|0.001705837|-0.172015161|-0.258092915|-0.529441732|0.722991132|-0.09714337|0.726888951|0.711628292|-0.091185806|0.288989992|0.0106152389999999|-65.43887366|-75.24728669|8.759783644|61.29571241|171.2889916|-62.09468789|7.228646444|0.783921929|-54.00070374|-26.38541222|653.9193397999999|-2031.676741|10.43689152|0.932611327|7909.580851999999|178.30942439999998|33.65821422|0.01357247|2591.682495|11.20011508|1.0|1.0|0.0|1.0|1.0|3.0|4.69|0.31|-9.76|3.67|105.6|2.72|3.0|1.0|162.18|1.0|-6.02|40.0|4.0|0.0|-5.24|9.48e-07|0.000511|5.7e-06|0.00308|4.1|0.0|1.0|1.7500000000000002e-10|9.44e-08|-0.0525299999999999|3.2028|3.2028|-1743.3283440000002|-1743.299948|879.92|387.11|387.11|799.02|-1740.5852670000002|2.4754|0.02839695|-1740.663577|3.3568|64.0|7.1938|7.1938
22_a47|0|0.0|0.0|0|1.408617385|-0.150248628|2|0.043695652|-0.029311184|1.016903613|-0.006808306|-0.075111395|10.95023117|0.002716049|1|1|-0.004332497|-0.1049885469999999|-0.277479519|-0.538310301|0.612295986|-0.077787113|0.890264057|0.591185263|-0.089280419|0.573087958|0.022154032|-47.64347429|-52.67991531|13.07198749|12.19999546|177.81209280000002|-31.08378631|7.713126784|0.6096864479999999|-28.11203407|-18.73063655|412.2379505|-842.8786448999999|6.9553262170000005|0.8569791179999999|6107.923371|230.3045281|30.72175314|0.031534452|1382.478891|18.60690504|0.0|1.0|1.0|1.0|1.0|2.0|3.31|0.1|-7.69|3.07|84.73|2.97|1.0|0.0|104.64|1.0|-4.44|29.0|6.0|0.0|-4.38|3.6e-05|0.0142|4.16e-05|0.0164|3.0|0.0|0.0|2.06e-08|8.11e-06|-0.0612399999999999|4.7954|4017.0|-1375.05033|-1375.021925|605.12|308.65|258.55|466.95|-1374.857521|4.2485|0.02840507|-1374.914437|5.7009|1.0|9.0|9.0
14h_a23|0|0.0|0.0|0|1.197963488|0.006191846|2|0.04255787|0.0316908439999999|0.7290938920000001|0.009895793|-0.024318144|10.31321773|-0.034313725|2|2|0.009266617|-0.0686282459999999|-0.131709531|-0.4460845129999999|0.708395022|0.143102066|0.860920386|0.669357479|-0.081058742|0.223157991|0.021982565|-43.02851162|-54.6468131|14.81983413|41.34207782|51.620282|-36.84086528|9.990985411|0.753100584|-29.00823506|-22.76950546|622.5428245|-1092.936262|7.833334036|0.924279155|6722.809649|166.45047749999998|30.23434844|0.018981866|1451.248725|12.79687369|0.0|0.0|1.0|1.0|1.0|1.0|3.47|0.04|-7.47|3.4|128.81|2.39|1.0|1.0|125.0|1.0|-5.68|32.0|5.0|0.0|-4.9|2.09e-06|0.0009109999999999|1.27e-05|0.00554|3.3|0.0|0.0|3.39e-08|1.4800000000000002e-05|-0.08532|4.0506|3.6689|-1722.1762399999998|-1722.148272|699.86|337.93|306.09|569.53|-1721.9314420000003|9.7146|0.02796857|-1721.99264|13.4823|5.0|8.3468|8.3468
9a_a40|0|0.0|0.0|0|0.604993021|-0.020455825|0|0.0397333329999999|0.168990628|0.921628874|0.01310675|0.157704751|10.31197235|-0.1720337089999999|2|2|0.011966382|0.009844552|0.016958188|-0.449508498|0.624889926|-0.394662853|0.749764251|0.61091688|-0.072887601|0.002467659|0.011033601|-29.02567082|-35.24260989|5.334966331|109.9916614|30.17155594|-17.0405052|2.579562688|0.868476591|-14.03449109|-15.54821024|453.3484005|-528.6391483|6.749223592000001|0.976056482|3991.317015|63.59419322|17.90285474|0.008714375|608.6970611|4.213574358|1.0|0.0|1.0|0.0|1.0|0.0|3.26|0.06|-6.4|4.58|58.43|3.57|1.0|0.0|86.7|1.0|-5.49|21.0|2.0|1.0|-5.08|3.24e-06|0.000944|8.33e-06|0.00243|4.54|0.0|0.0|4.02e-07|0.000117|-0.06495|4.7066|3.3192|-1217.955997|-1217.9449|515.96|373.53|263.42|411.01|-1217.825264|3.8656|0.01109672|-1217.873686|5.09|214.0|6.6696|6.6696
12g_a31|1|3.42813681|0.0|1|0.6101363000000001|-0.1044685569999999|0|0.0388738739999999|0.045747231|0.0|-0.008464411|-0.0733026079999999|10.31169877|-0.082116813|2|2|-0.0054114869999999|-0.0497478109999999|-0.081426376|-0.57758443|0.837044054|-0.076150332|0.8639814490000001|0.7983388929999999|-0.131126805|0.325789284|0.030961426|-78.87508829|-80.52794936|19.01411466|152.7424573|256.26669530000004|-49.45404266|11.67699967|0.6886488690000001|-48.43898314|-23.98704875|357.8560168|-1127.391291|8.098256552|0.887664343|5398.678971|191.2078009|34.8320455|0.02515117|1637.106139|15.44590447|1.0|1.0|1.0|1.0|1.0|2.0|3.61|0.32|-6.45|5.19|131.36|0.86|1.0|0.0|103.26|1.0|-4.92|27.0|5.0|0.0|-3.79|1.19e-05|0.00457|0.0001629999999999|0.0627|2.52|0.0|0.0|3.55e-07|0.000136|-0.03324|3.8349|3.8349|-1578.846191|-1578.800869|664.44|323.3|323.3|542.78|-1578.605452|1.6279|0.04532186|-1578.66792|2.4038|0.11|6.9586|6.9586
14_a15|0|0.0|0.0|0|1.43568901|-0.0455566929999999|2|0.037073171|-0.033982971|0.0|0.001740635|-0.053931584|10.9597359|-0.015736888|0|0|0.0034254209999999|-0.120626133|-0.184255041|-0.3848940629999999|0.8310685940000001|-0.021648026|0.7651878809999999|0.7933685340000001|-0.0917424269999999|0.7461324029999999|0.014672137|-40.89540491|-58.79722871|9.403293601|92.51564418|72.36402409|-37.68282812|6.026520371|0.770309725|-26.20964538|-21.0782518|568.5306056|-1117.1473460000002|6.040010666000001|0.685538423|5861.387612|147.2072638|27.36334635|0.015286995|1450.257357|9.797353271|1.0|1.0|0.0|1.0|1.0|1.0|3.56|0.12|-9.82|5.32|56.27|2.87|2.0|0.0|119.95|1.0|-6.22|30.0|4.0|0.0|-5.83|5.99e-07|0.0002379999999999|1.47e-06|0.000584|5.29|0.0|0.0|1.51e-10|5.99e-08|-0.0338199999999999|4.4518|3.6209|-1281.105795|-1281.0669369999998|689.8|342.41|278.5|584.18|-1280.809256|3.3596|0.03885834|-1280.87015|5.0894|0.03|7.5229|7.5229
47d_a18|0|0.0|0.0|1|1.251175994|-0.041876322|0|0.032916667|0.069914568|0.0|0.003376831|-0.07722825|10.94702255|0.016324953|0|0|0.005144085|-0.272202025|-0.406388629|-0.417659275|0.7640994990000001|-0.002494715|0.773981237|0.741366815|-0.087315963|0.445704576|0.015270278|-52.14267013|-71.20388424|12.45251265|64.92967228|132.9229494|-58.06490563|10.15469843|0.69814381|-42.52098397|-23.42233034|682.5509007|-1780.097106|9.940531282|0.927940864|7780.945962999999|246.1558296|33.54943497|0.018506261|2549.757058|15.0913716|1.0|1.0|0.0|1.0|1.0|2.0|4.73|0.32|-8.83|2.81|88.97|2.6|3.0|2.0|159.67|1.0|-5.74|39.0|4.0|0.0|-5.28|1.83e-06|0.000968|5.23e-06|0.00276|4.16|1.0|1.0|1.4800000000000003e-09|7.790000000000001e-07|-0.04561|3.1079|3.1079|-1704.061013|-1704.0327519999998|875.6|398.94|398.94|817.06|-1703.545539|3.7605|0.02826074|-1703.622959|4.2225|8.0|8.0969|8.0969
18a_a30|0|0.0|0.0|2|0.604987543|-0.02919335|2|0.040166667|-0.041327798|0.0|0.005050384|-0.01286191|10.31163887|-0.094932667|1|1|0.005458948|-0.053309522|-0.094526372|-0.452377064|0.8421237309999999|0.003991162|0.842671963|0.7961424690000001|-0.095397479|0.294303776|0.017060045|-45.11907802|-59.38972262|10.62073502|79.18861306|87.66676984|-36.97308547|6.611941026|0.7904991659999999|-28.08889239|-23.02866795|534.88346|-1128.40473|7.050626413|0.8050400790000001|5942.293347|130.4247923|29.1318055|0.016012295|1427.458469|9.968457988|1.0|0.0|1.0|1.0|0.0|1.0|4.75|0.14|-6.64|3.84|81.65|2.82|2.0|0.0|127.28|1.0|-5.28|29.0|4.0|0.0|-4.85|5.23e-06|0.00208|1.4e-05|0.0056|3.87|0.0|0.0|2.3100000000000002e-07|9.21e-05|-0.05605|3.4712|3.4712|-1575.786909|-1575.755101|665.12|357.18|357.18|508.08|-1575.54671|4.2514|0.03180853|-1575.604922|5.2813|25.0|7.6108|7.6108
