molecula|SddssS|NaaNH|n9FaHRing|n9FaRing|SaaNH|SssssC|NaasN|SRW09|nAHRing|nARing|SRW07|AATSC1s|JGI4|ATSC1c|AATSC1are|MATS8i|BCUTi-1|AATSC8d|n5aRing|n5aHRing|AATSC1pe|AATSC7i|MATS1i|MATS8d|GATS1pe|nFaHRing|RASA|FNSA3|PBF|PNSA3|PNSA5|PPSA3|RNCS|RPSA|TPSA_x|FNSA4|WNSA5|WPSA3|PNSA4|DPSA3|PNSA2|MOMI-Z|GeomRadius|GeomDiameter|GeomShapeIndex|GRAV|PPSA1|WNSA2|FPSA5|DPSA1|DPSA2|Mor01p|CYP2D6 inhibitor|P-gp substrate|Log Po/w iLOGP|Fraction Csp3|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|TPSA_y|Log Po/w MLOGP|Brenk|Molar refractivity|Veber filter|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Log S (Ali)|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|Molecular Mass|Egan filter|CYP1A2 inhibitor|Solubility [Log S (ESOL)] (mol/l)|Log Po/w XLOGP3|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|log P|Area (grid)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Approximated area|Contribuition (max. transition)|Zero Point Energy|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Gibbs Free Energy|Dipole (water)|IC50|pIC50
12k_a36|0.0|1|0|0|3.483171769|0.0|0|7.412764017000001|2|2|5.351858133|-0.063399056|0.039061728|-0.413145744|0.002782748|0.003690005|10.94908765|-0.058284869|1|1|0.003724542|0.163804836|-0.095253274|-0.102077284|0.856135378|0|0.8427704640000001|-0.075717305|0.367754573|-49.87227128|-67.14870046|11.90012613|46.79001927|0.157229536|103.5614526|-0.037758075|-44.22843899|7.838185977999999|-24.86988906|61.7723974|-1342.974009|2294.707886|7.241602627000001|13.89698356|0.919048073|6027.033337|144.457092|-884.5687799000001|0.016847116|-369.7499256|1720.258086|698.847203|0.0|1.0|0.0|0.12|17.0|-7.01|69.2|2.38|0.0|133.84|0.0|1.0|6.0|-4.58|31.0|4.0|-6.34|407.47|0.0|0.0|2.82e-05|3.45|9.66e-08|3.94e-05|-0.0497|5053.0|3.83|697.92|1186.08|338.46|0.3116|245.37|530.51|0.5249199999999999|-1310.072976|-0.15053|5.7818|-0.20023|0.03274587|-1310.134752|7.3988|14.0|7.8539
4_a4|0.0|0|0|0|0.0|0.0|1|7.535296702|1|1|5.4161004020000005|0.0159331539999999|0.036775068|-0.058013858|0.011760626|-0.110597574|10.92992837|-0.037623601|1|1|0.0112367389999999|-0.035166634|-0.048056862|-0.063012715|0.636572383|1|0.933276024|-0.049768752|0.456474074|-25.64211031|-35.41518716|4.4155367960000005|13.70182982|0.0667239759999999|34.37786704|-0.0255766729999999|-18.24679326|2.274995377|-13.17774406|30.05764711|-566.6429946000001|1883.42405|5.326452915|8.855289118|0.66251148|4878.070704|106.2816773|-291.9486922|0.010586293|-302.661743|713.9097433|462.1867149|1.0|1.0|3.09|0.19|21.0|-7.57|43.6|2.66|0.0|100.08|0.0|1.0|2.0|-4.12|25.0|3.0|-5.79|326.39|0.0|1.0|2.69e-05|3.52|2.71e-08|8.85e-06|-0.04865|5.382000000000001|3.24|566.84|960.45|307.95|0.1106|230.37|394.06|0.55032|-1029.763465|-0.1696599999999999|2.6814|-0.21831|0.02323788|-1029.813844|3.1195|78.0|7.1079
8a_a8|0.0|1|0|0|3.150966553|0.0|1|7.535296702|1|1|5.4161004020000005|-0.1950388569999999|0.040243056|-0.732911106|-0.0075336219999999|0.010118884|10.94671414|-0.0298924089999999|1|1|-0.005306541|0.044579097|0.055198015|-0.048064085|0.7318727540000001|0|0.550829475|-0.131795179|0.22299265|-78.93428863|-71.12928513|20.58762475|170.9592896|0.449170525|269.0155755|-0.049054408|-42.60049244|12.33026525|-29.37948733|99.52191337|-1351.456417|1746.6927010000002|7.533378788999999|14.52342059|0.927876056|6193.891189|141.2206861|-809.4093564|0.025786572|-316.4749864|1768.444416|529.053307|0.0|1.0|2.64|0.05|23.0|-6.76|112.23|1.9|0.0|109.21|0.0|1.0|4.0|-4.4|30.0|5.0|-7.04|400.39|0.0|0.0|7.28e-05|2.4|1.74e-07|6.96e-05|-0.06922|4.6017|6.1|620.68|1061.5|399.45|0.2035|269.43|476.69|0.4927399999999999|-1367.539526|-0.13015|5.4201|-0.19937|0.03213899|-1367.595683|6.8427|11.34|4.9454
5b_a50|0.0|0|1|1|0.0|0.0|2|7.927685046000001|1|1|5.82008293|-0.003549558|0.034845679|-0.062071259|0.012641727|-0.137595558|10.9325725|-0.113846154|2|2|0.012290091|-0.0873662269999999|-0.1052449509999999|-0.1866330389999999|0.6642694929999999|1|0.958606481|-0.041157676|0.271653991|-20.90908698|-31.07327358|6.200250541|6.656963127999999|0.041393519|21.02890062|-0.02140774|-15.78596849|3.149876031|-10.87564575|27.10933752|-435.0258302|1452.442728|5.543302677000001|10.01036188|0.8058479690000001|4577.809819|208.925351|-221.0035589|0.023005632|-90.17329003|738.8985723999999|409.0289917|1.0|1.0|2.91|0.1|20.0|-5.86|35.64|2.4|0.0|96.89|0.0|2.0|2.0|-3.48|24.0|2.0|-6.03|312.37|0.0|1.0|6.47e-05|3.06|1.37e-06|0.0004269999999999|-0.0256899999999999|5.6332|2.81|547.35|922.49|308.25|0.2749|220.09|411.9|0.4270899999999999|-990.43875|-0.16683|4.4181|-0.19252|0.02651535|-990.487545|6.1284|12.23|4.9126
27c_a34|0.0|0|0|0|0.0|0.0|1|7.412764017000001|1|1|5.351858133|-0.1450543259999999|0.041728395|-0.80008116|-0.008017781|-0.028344637|10.95447877|-0.014364543|1|1|-0.004694534|-0.132026575|-0.128393271|-0.0239323839999999|0.804740647|0|0.631065353|-0.114233896|0.32643486|-76.84420762|-84.73908278|20.51361454|176.7076265|0.368934647|248.17931940000005|-0.042782312|-57.00328784|13.79934071|-28.77931113|97.35782216|-1525.30349|2477.818875|8.808655321|15.31184469|0.738272657|6308.331369|176.1124482|-1026.059181|0.022975949|-320.4669239|2066.254135|673.8038326000001|1.0|1.0|3.11|0.12|23.0|-7.67|104.29|1.71|0.0|119.71|0.0|1.0|6.0|-4.75|32.0|5.0|-6.85|427.46|0.0|1.0|3.52e-05|2.9|2.13e-08|9.1e-06|-0.03792|4277.0|5.23|709.72|1203.69|316.4|0.2385|289.89|558.04|0.68683|-1426.246896|-0.1589|7.6204|-0.19682|0.03913684|-1426.31053|9.6148|0.8|6.0969
1g_a5|0.0|1|0|0|2.942391606|0.0|0|6.605297921|0|0|4.59511985|-0.010620031|0.027447447|-0.172437603|0.00683534|-0.132678208|10.94875199|-0.0353243789999999|1|1|0.006957291|-0.019057802|-0.010807075|-0.067172264|0.717355058|0|0.8659209659999999|-0.070108797|0.39389953|-37.59983870000001|-39.8807456|10.9506874|74.51397212|0.134079034|71.90752413|-0.027205531|-21.388323|5.8729303|-14.59051668|48.55052611|-598.211184|832.7655896000001|7.312498266|13.83149499|0.891486942|4639.260975|207.0502037|-320.82484500000004|0.02697793|-122.2065919|974.3909596|422.96706330000006|1.0|1.0|2.12|0.05|23.0|-8.14|63.69|1.57|0.0|96.98|0.0|1.0|4.0|-4.03|25.0|4.0|-6.15|328.37|0.0|1.0|6.29e-05|3.03|7.190000000000001e-09|2.36e-06|-0.0393|4.7822|2.61|572.15|961.17|297.09|0.1769|259.26|448.93|0.4386899999999999|-1065.675316|-0.17042|3.4883|-0.20972|0.02730461|-1065.727193|5.2707|115.0|6.9393
12z_a30|0.0|0|0|0|0.0|0.0|0|7.412764017000001|2|2|5.351858133|-0.026703371|0.040566449|-0.537984876|0.003529389|0.018796341|10.31162784|-0.045463448|1|1|0.005111479|0.05890953|-0.12254489|-0.077335468|0.794193541|0|0.832920077|-0.071429418|0.315493739|-49.68145417|-74.96232552|21.47520633|54.40462246|0.167079923|116.2094523|-0.034034824|-52.13870496|14.93669572|-23.67231332|71.1566605|-1349.321859|2435.831516|8.071510779|15.74641625|0.950863559|7074.004131999999|256.7627363|-938.4966892|0.029109145|-182.00664430000003|2138.929312|792.3440337000001|0.0|1.0|0.0|0.21|17.0|-6.83|100.11|2.2|0.0|140.26|0.0|1.0|7.0|-5.61|33.0|6.0|-6.39|458.54|0.0|0.0|9.94e-06|3.81|1.47e-07|6.720000000000001e-05|-0.04679|4.8063|3.34|739.33|1266.9|360.02|0.1855|257.96|580.6|0.5513100000000001|-1804.51674|-146.0|7.0446|-0.19279|0.02895763|-1804.581882|7.2113|44.0|7.3615
19_a3|0.0|1|0|0|2.917217813|0.0|0|6.605297921|0|0|4.59511985|-0.030657|0.0386379929999999|-0.129865138|0.006821053|0.156485495|10.96959256|0.036226415|1|1|0.006731579|-0.015805561|-0.037291767|0.064690027|0.687139108|1|0.853017902|-0.067674689|0.225451546|-31.50932639|-40.8473715|5.419662458|161.5312186|0.146982098|68.43484547|-0.032585664|-19.01853079|2.523394126|-15.17188084|36.92898885|-531.0158295|869.7868956|5.342307798999999|10.21110415|0.911365749|4138.413977|112.6836188|-247.2409002|0.016552404|-240.2326308|700.5653624|314.0966684|1.0|1.0|1.6|0.06|21.0|-7.21|67.35|1.18|0.0|85.32|0.0|1.0|2.0|-3.24|22.0|4.0|-6.5|287.32|0.0|1.0|0.000266|2.19|6.18e-08|1.7800000000000002e-05|-0.05757|3945.0|2.43|499.93|832.23|314.28|0.3006|314.28|362.92|0.67351|-929.14689|-0.16303|2191.0|-0.2206|0.020989746|-929.193831|2.8758|23.0|7.6383
2_a20 (SB-505124)|0.0|1|0|0|3.485765306|-0.09011519|0|7.434257382|1|1|5.351858133|-0.076310057|0.05042042|-0.498602014|0.001622309|-0.177905025|10.95129567|-0.137383329|1|1|0.003789399|0.02072518|-0.150708132|-0.19681999|0.790275077|0|0.7694360659999999|-0.083565835|0.214264156|-45.98170774|-64.55966745|15.71798823|122.8758934|0.230563934|126.8667205|-0.0382594189999999|-35.52365346|8.648749117000001|-21.05206547|61.69969596|-968.3950117|1709.9571620000002|5.952040367|11.3574908|0.908167636|4762.83693|92.48561162|-532.854802|0.011470204|-365.2740749|1164.049211|477.95809620000006|1.0|1.0|3.1|0.3|17.0|-7.22|60.03|2.06|0.0|97.55|0.0|1.0|3.0|-5.24|25.0|4.0|-5.31|335.4|0.0|1.0|1.22e-05|4.27|6.070000000000002e-08|2.03e-05|-0.03717|3.6404|4.57|593.8|995.68|340.58|0.3267|340.58|505.82|0.69947|-1089.147716|-0.14928|2.5584|-0.18645|0.01305739|-1089.201587|3.9392|169.0|6.7721
13h_a6|0.0|1|0|0|3.464247528|0.0|0|6.842683282|0|0|4.727387819|0.004767264|0.04393617|-0.3839567379999999|-0.002407131|-0.01698365|10.95053423|-0.090944829|1|1|-0.000644109|0.105918119|-0.12414699|-0.164411111|0.789769968|1|0.867910741|-0.074151997|0.300800177|-51.85624128|-64.32173453|12.1971464|77.20799814|0.132089259|92.37313621|-0.032362302|-44.98170701|8.529752344|-22.63172141|64.05338768|-1222.112956|2829.19698|9.11292243|16.928040300000003|0.8575863490000001|6302.785260000001|183.9790404|-854.6524332|0.017825256|-331.36552|1658.40973|744.1359788|1.0|1.0|3.03|0.12|27.0|-10.57|103.17|1.13|0.0|128.63|0.0|0.0|6.0|-5.56|33.0|5.0|-6.31|431.49|0.0|1.0|8.8e-06|3.7|2.67e-11|1.15e-08|-0.07435|4.8701|3.83|738.61|1253.92|365.52|1.0978|254.58|591.53|0.50716|-1386.302668|-0.14097|7.2872|-0.2153199999999999|0.04469058|-1386.3651|10.0322|47.0|7.3279
18_a15|0.0|0|0|0|0.0|0.0|0|0.0|0|0|0.0|-0.090130715|0.037948718|-0.319782642|-0.001044324|-0.066226471|10.95986315|0.002685285|0|0|0.000539978|-0.190640601|-0.072506962|0.004699248|0.645117465|0|0.8362289070000001|-0.067562078|0.819442071|-41.31992544|-55.48918283|4.370403779|40.37881101|0.163771093|100.159876|-0.035181092|-33.93632895|2.672871589|-21.51621375|45.69032922|-1054.294474|2510.854462|5.990767063|10.2545953|0.711733271|5705.360332|81.07723009|-644.79025|0.008781964|-449.4301265|1215.421882|590.2470602999999|1.0|1.0|3.75|0.08|24.0|-9.98|47.04|3.6|0.0|113.42|0.0|1.0|5.0|-6.16|29.0|4.0|-4.8|385.43|1.0|1.0|1.18e-06|5.42|1.0399999999999999e-10|4.01e-08|-0.03581|4543.0|5.65|650.53|1110.18|324.29|0.2686|272.91|535.02|0.6074|-1265.556558|-0.1579|4.2476|-0.19371|0.03989594|-1265.614679|6.5864|129.0|6.8894
9n_a24|0.0|1|0|0|2.961528903|0.0|0|6.605297921|0|0|4.59511985|0.001099755|0.024179894|-0.182811885|0.008307337|-0.036651001|10.94875265|-0.03088354|1|1|0.008809179|-0.22754075|-0.12451554|-0.058520736|0.755793189|0|0.904556598|-0.052106597|0.331008994|-35.21502941|-52.53031811|11.90027964|48.691073|0.095443402|64.50319929|-0.026905672|-35.50139138|8.042526681|-18.18357165|47.11530904|-945.545726|1361.307012|8.232847909|14.52410167|0.764164944|5356.5828|235.1021924|-639.0250449|0.021951174|-205.6223122|1449.942171|631.9206508|1.0|1.0|2.6|0.17|23.0|-8.64|66.93|1.42|0.0|114.29|0.0|1.0|7.0|-4.14|29.0|5.0|-6.47|385.46|0.0|0.0|5.14e-05|3.07|2.31e-09|8.909999999999999e-07|-0.03818|4.9139|2.59|686.19|1155.03|302.2|0.2522|252.31|587.05|0.44042|-1238.856882|-0.1658099999999999|2.8552|-0.20399|0.03188309|-1238.917278|4.8123|19.0|7.7212
14o_a23|0.0|0|1|1|0.0|-4.758526534|2|7.423568444|0|0|5.351858133|-0.301504331|0.046090147|-0.807407518|-0.002390707|-0.029012777|10.3132174|-0.049105045|2|2|-0.0004039459999999|0.416392114|-0.0962526|-0.072078004|0.575188253|1|0.904077943|-0.072435569|0.328340215|-51.49843925|-66.92857564|12.835973699999998|110.3941788|0.0959220569999999|68.19627862|-0.042454824|-47.58321438|9.125801389|-30.18347529|64.33441296|-1539.35724|2297.392496|9.016411722|17.66041891|0.958697036|7967.617129|141.97663490000002|-1094.413931|0.019295686|-427.001863|1923.471511|676.4530574|0.0|0.0|3.62|0.09|26.0|-7.95|114.25|3.04|1.0|126.97|0.0|1.0|7.0|-6.89|35.0|8.0|-5.94|495.48|1.0|0.0|1e-06|4.76|1.12e-08|5.57e-06|-0.08059|3.6989|5.17|729.11|1236.72|335.19|385.0|335.19|582.89|0.58581|-2041.934645|-0.1517|5.9294|-0.23229|0.02299729|-2042.000938|8.3591|3.0|8.4815
19a_a22|0.0|0|0|0|0.0|0.0|1|6.842683282|0|0|4.727387819|-0.144269652|0.0389622639999999|-0.548716971|-0.002607064|-0.011513343|10.9464374|0.016501913|1|1|-0.001355145|-0.03516233|-0.035723406|0.0271939039999999|0.699744887|1|0.744354735|-0.090145161|0.51561501|-67.26339083|-69.91748544|18.53458775|373.8201781|0.255645265|190.7541925|-0.035138299|-52.17015658|13.82990734|-26.21905704|85.79797858|-1468.267194|2607.322873|8.648671382|15.30120355|0.76919701|7095.27723|235.2620007|-1095.573288|0.025888799|-275.6435167|2144.375527|781.8210659|1.0|1.0|2.27|0.08|27.0|-8.76|128.68|0.98|0.0|132.15|0.0|1.0|7.0|-4.38|35.0|6.0|-7.67|463.49|0.0|0.0|7.69e-05|2.05|1.73e-09|8e-07|-0.06398|5.0397|5.69|740.07|1277.14|346.24|0.2218|246.01|567.03|0.34556|-1536.756515|-0.1508|4.5288|-0.21478|0.04718381|-1536.823574|6.5658|48.0|7.3188
6b_a40|0.0|0|0|0|0.0|0.0|1|8.421342866|1|2|6.401917197|-0.069975812|0.039863946|-0.698480566|-0.003851208|0.0986825569999999|10.30179924|-0.226457281|2|2|-0.004728928|-0.248560671|-0.018582337|-0.307881994|0.6462648870000001|1|0.753431574|-0.107699967|0.417254814|-72.13527644|-79.36130196|9.771129787|176.8246355|0.246568426|165.1465831|-0.049599889|-53.15460718|6.544506614|-33.22101012|81.90640622|-1428.503435|4049.386572|6.976123351|12.51342818|0.793750992|8482.600495|81.61884754|-956.7829293|0.011838681|-506.5422338|1626.736212|618.8882797|0.0|0.0|3.36|0.21|14.0|-5.21|173.43|2.61|2.0|130.16|1.0|2.0|5.0|-8.41|31.0|5.0|-5.85|511.42|1.0|1.0|6.55e-07|5.03|6.21e-06|0.00318|-0.09533|3.1026|8.98|687.2|1183.07|399.62|0.4962|399.62|552.01|0.69429|-3290.583786|-0.1237099999999999|8193.0|-0.21904|0.03026498|-3290.648012|11.3203|0.03|7.5229
15c_a10|0.0|0|0|0|0.0|0.0|1|7.535296702|2|2|5.4161004020000005|0.040869377|0.034807692|-0.153072705|0.01143745|-0.1036030219999999|10.92970798|0.0123939039999999|1|1|0.012271987|-0.101214571|-0.226679901|0.022187689|0.733973277|1|0.904458517|-0.046967376|0.418835517|-32.5870313|-50.32840842|10.2013281|65.41494073|0.095541483|66.28884934|-0.019267867|-34.91899195|7.077912953999999|-13.36848349|42.7883594|-855.5829431|1817.047455|8.639636218|15.6886947|0.8158976029999999|6673.826433|327.3258326|-593.6228632|0.023432886|-39.17102961|1619.721543|924.9341455|1.0|1.0|4.09|0.37|21.0|-7.79|59.31|1.74|0.0|141.96|0.0|1.0|6.0|-3.85|34.0|6.0|-6.99|454.57|0.0|0.0|2.68e-05|2.94|1.6100000000000002e-08|7.3e-06|-0.04724|5.5913|2.2|762.21|1318.35|337.75|0.3939999999999999|221.75|595.63|-0.26999|-1450.139335|-0.14739|2.4256|-0.19463|-0.25919486|-1450.201574|4.8283|0.1|7.0
12_a1|0.0|1|0|0|3.3894574360000003|0.0|0|7.423568444|1|1|5.351858133|-0.02164054|0.036382114|-0.516204114|-0.0038943009999999|-0.0811332759999999|10.94945122|-0.051772288|1|1|-0.001416381|0.127560614|-0.104622651|-0.093957115|0.7534284040000001|0|0.765121385|-0.0964711209999999|0.210514881|-55.99493147|-60.78517756|19.60151089|133.6600817|0.234878615|136.3310784|-0.039894864|-35.28166588|11.37734536|-23.15625812|75.59644237|-972.562841|1825.150911|7.679719277999999|14.34104294|0.867391557|5468.378562|159.81230209999998|-564.5066541|0.024485753|-260.8074567|1342.083063|473.040639|1.0|1.0|2.72|0.05|23.0|-8.2|83.82|1.67|0.0|103.47|0.0|1.0|3.0|-4.98|28.0|5.0|-6.02|366.37|0.0|1.0|1.77e-05|3.54|6.28e-09|2.3e-06|-0.07042|3734.0|3.67|607.42|1018.84|390.57|0.5867|332.04|482.51|0.69114|-1215.922313|-0.12874|7.7454|-0.19916|0.0296752|-1215.975876|10.1801|2.95|5.5302
12a_a30|0.0|0|0|0|0.0|0.0|0|7.412764017000001|2|2|5.351858133|-0.02919335|0.040166667|-0.3557214489999999|0.005050384|0.009586623|10.31162903|-0.094932667|1|1|0.005458948|-0.171649606|-0.053309522|-0.171895425|0.7961424690000001|0|0.836214716|-0.07699057|0.337975309|-47.73588073|-60.22802588|10.10177981|85.47365107|0.163785284|101.5505506|-0.037665934|-37.34272719|6.263330101|-23.35372432|57.83766054|-1144.332492|2256.680391|7.362386058999999|13.88603128|0.88607758|5936.682602000001|120.786445|-709.5118166|0.014884556|-378.4495438|1421.195251|620.9195447000001|0.0|1.0|0.0|0.14|17.0|-6.64|81.65|2.82|0.0|127.28|0.0|1.0|5.0|-5.28|29.0|4.0|-5.98|398.48|0.0|0.0|1.4e-05|3.87|2.3100000000000002e-07|9.21e-05|-0.05184|5045.0|3.82|668.81|1122.01|355.41|0.1866|245.76|507.17|0.35338|-1575.538241|-0.1481|4.1875|-0.19994|0.03289568|-1575.597759|4.7368|11.0|7.9469
47p_a18|0.0|0|0|0|0.0|0.0|0|7.03438793|1|1|4.844187086|-0.04760181|0.037575758|-0.3775970529999999|0.00235332|-0.015960677|10.94701988|-0.049428094|0|0|0.003537135|0.037961877|-0.1736074389999999|-0.082977829|0.710266593|0|0.832954548|-0.06909945|0.278332428|-51.14496913|-61.12351185|5.913843751|10.25627035|0.1670454519999999|123.6411353|-0.030813794|-45.24146169|4.377217987|-22.80728054|57.05881288|-1528.087796|1367.4309119999998|9.923659881|19.41290064|0.956223901|6726.61969|134.3699001|-1131.036542|0.01090303|-471.4248324|1867.029344|1011.163774|1.0|1.0|0.0|0.28|18.0|-9.03|76.5|3.13|1.0|144.53|0.0|1.0|9.0|-5.67|35.0|3.0|-6.07|468.59|0.0|0.0|5.34e-06|4.35|9.35e-10|4.38e-07|-0.05628|3.2036|7.98|795.43|1391.71|387.01|595.0|387.01|732.84|0.6937800000000001|-1493.338659|-0.13118|3.6452|-0.18746|0.02843634|-1493.407248|4.6652|64.0|7.1938
14t_a23|0.0|0|1|1|0.0|0.0|2|7.423568444|0|0|5.351858133|-0.024472753|0.045277778|-0.290708696|0.01269616|-0.041339801|10.31321779|-0.093434862|2|2|0.01180744|0.134446672|-0.074441567|-0.152771194|0.6906097959999999|1|0.920956836|-0.0553915009999999|0.361071229|-36.09926385|-51.65035498|11.36130649|36.6149406|0.079043164|51.51331913|-0.033286443|-33.66111722|7.404291213|-21.69314909|47.46057034|-1084.657455|2286.063655|7.55064865|14.13931199|0.872595673|6523.656379|130.3775455|-706.8834616|0.014352462|-390.9561553|1355.9136119999998|666.0036144999999|0.0|1.0|3.49|0.09|26.0|-7.78|105.02|3.24|1.0|125.25|0.0|1.0|5.0|-5.85|31.0|4.0|-6.1|425.51|0.0|0.0|5.61e-06|3.94|1.65e-08|7.03e-06|-0.06666|3.9855|3.79|692.08|1184.43|386.72|0.2061|311.09|534.86|0.5824199999999999|-1668.980578|-0.15625|5.8672|-0.22291|0.02135191|-1669.040656|8.3062|4.0|8.3979
2_a33|0.0|1|1|1|3.396444161|0.0|0|7.765993078999999|0|0|5.733341277|-0.064926835|0.039958333|-0.476784502|-0.002514803|0.070526947|10.31100266|-0.05997501|3|3|-0.000810928|-0.0881938509999999|-0.083752249|-0.096644295|0.753434785|1|0.8195154109999999|-0.0804186|0.411881091|-49.13901703|-63.57699532|11.27469555|103.5201191|0.1804845889999999|110.28338390000002|-0.031851158|-38.84811555|6.889294995|-19.46234551|60.41371259|-953.6549298|3245.244678|6.152818143999999|11.60906093|0.8867875909999999|6067.635829|181.7248125|-582.7217333|0.019430318|-247.5908207|1357.327077|618.9134881|0.0|1.0|3.51|0.3|19.0|-7.67|140.04|1.33|0.0|115.28|1.0|1.0|7.0|-6.35|28.0|4.0|-6.17|411.54|1.0|1.0|1.6800000000000002e-05|3.72|2.13e-08|8.78e-06|-0.04967|3.6281|5.11|655.74|1128.98|341.74|0.2911|341.74|525.38|0.70205|-1919.830424|-0.15012|4.2519|-0.19979|0.02972182|-1919.890628|5539.0|6.0|8.2596
4_a27|0.0|0|0|0|0.0|0.0|2|6.823286122000001|0|0|4.727387819|-0.058641975|0.0456410259999999|-0.278154179|0.00991794|0.13397347|10.93736915|-0.01660383|1|1|0.010329671|-0.459570857|-0.2030237389999999|-0.024800302|0.614205449|1|0.852604338|-0.057748369|0.3485918529999999|-29.89961815|-40.79296366|10.43112657|8.590238252999999|0.1473956619999999|76.31512503|-0.0281385239999999|-21.12083948|5.40078803|-14.56891559|40.33074472|-611.8944548999999|1213.060761|6.01592535|10.82331334|0.799110312|4988.6278600000005|164.3952417|-316.8125922|0.020363697|-188.9664429|896.5674718|424.8821143|0.0|0.0|3.08|0.16|21.0|-6.22|65.6|2.66|0.0|97.55|0.0|1.0|2.0|-3.57|25.0|4.0|-6.51|331.37|0.0|1.0|0.000102|2.55|6.04e-07|0.0002|-0.0449899999999999|5.5485|4.63|555.75|946.77|300.29|0.2002|223.46|445.65|0.36899|-1082.963712|-0.17034|2.7371|-0.21533|0.01877181|-1083.01571|3.9202|4.0|8.3979
4i_a46|0.0|0|0|0|0.0|0.19654443|1|7.825245291|1|1|5.587248657999999|-0.018872727|0.049498645|-0.127450387|0.012211602|-0.160741899|10.94638684|-0.125773054|1|1|0.011931187|-0.133434195|-0.060809732|-0.17856753|0.7172344890000001|0|0.940780437|-0.058565229|0.263514985|-33.08099617|-42.48203383|8.847405392999999|67.51603424|0.0592195629999999|33.45060163|-0.025069479|-23.99628633|4.997521397|-14.16067794|41.92840157|-722.1945751000001|2253.484644|6.218233741000001|10.47951666|0.685288314|4893.587424|133.40134070000002|-407.9368676|0.011626803|-298.0546045|945.4890404|579.2365607|0.0|1.0|3.5|0.36|17.0|-7.3|39.94|3.06|0.0|105.43|0.0|1.0|3.0|-4.94|26.0|3.0|-5.31|347.45|0.0|1.0|9.13e-06|4.38|5.04e-08|1.75e-05|-0.01646|5.3987|4.46|611.74|1058.5|280.31|0.2805|229.66|546.24|0.41877|-1092.473422|-0.18438|2.8538|-0.20084|0.02614355|-1092.528145|3.8696|612.0|6.2132
4R4l_a46|0.0|0|0|0|0.0|0.171853072|1|7.825245291|1|1|5.587248657999999|-0.075241716|0.049498645|-0.255755434|0.0066560469999999|-0.060895366|10.94631401|-0.161358058|1|1|0.006162668|-0.1012114369999999|0.0071939419999999|-0.229089688|0.7936534740000001|0|0.896653672|-0.090505744|0.208818132|-49.12015477|-45.96797819|3.844966512|177.33836430000002|0.103346328|56.0891211|-0.02989332|-24.94818681|2.086777505|-16.223992300000003|52.96512128|-827.4236073|1766.0974600000002|5.669819400000001|10.43942503|0.8412270820000001|4923.057044|66.05102684|-449.0673625|0.006401537|-410.6276419|942.0756413|579.2365607|1.0|1.0|3.24|0.36|17.0|-7.0|50.94|3.06|0.0|105.77|0.0|1.0|3.0|-5.28|26.0|3.0|-5.23|347.45|0.0|1.0|7.78e-06|4.49|9.980000000000001e-08|3.47e-05|-0.0212699999999999|4.6497|4.99|584.44|1038.78|301.29|0.1678|266.65|498.78|0.40548|-1092.4898449999998|-0.17475|2.1973|-0.19602|0.02589231|-1092.544322|2.3035|137.0|6.8633
3b_a12|0.0|0|0|0|0.0|0.0|0|0.0|1|1|0.0|-0.043495794|0.0375|-0.332497127|-0.004028952|-0.065558712|10.9540388|-0.003968827|0|0|-0.003019113|-0.19952566|-0.071149325|-0.007397776|0.802482465|0|0.903204699|-0.064393592|0.073824142|-33.57216667|-46.11064215|5.401901357000001|41.13468455|0.096795301|50.46508298|-0.034016616|-24.04018959|2.816328871|-17.73486237|38.97406803|-691.6596323|1935.211747|6.6333156660000006|10.88757628|0.64134753|4665.346939|120.5265876|-360.6028438|0.0166212889999999|-280.3056362|899.6353646|406.0361621|1.0|0.0|2.98|0.05|18.0|-8.1|37.28|3.99|0.0|102.53|0.0|1.0|3.0|-4.26|24.0|3.0|-5.65|332.79|0.0|1.0|2.28e-05|3.78|7.91e-09|2.63e-06|-0.07091|4.2092|3.96|548.05|915.37|328.51|0.5013|294.55|426.66|0.53738|-1410.826913|-0.15229|5.9551|-0.2232|0.02444371|-1410.8759220000002|8.5678|49.0|7.3098
