molecula|NaaNH|n9FaHRing|n9FaRing|NaasN|SRW09|nAHRing|nARing|BCUTs-1|AATSC1c|SRW07|AATSC1s|n6HRing|JGI4|MATS7i|SaaaC|MATS8i|AATSC8d|n5aRing|AATSC7i|AATSC1i|n6aHRing|MATS8s|SIC2|GATS1pe|nFaHRing|RASA|FNSA5|FPSA3|PNSA3|PNSA5|FNSA4|WPSA3|RPCS|FNSA2|GRAVp|TASA|PNSA2|MOMI-Z|WNSA4|GeomRadius|GeomDiameter|GeomShapeIndex|GRAV|PPSA1|WNSA2|DPSA4|DPSA1|DPSA2|Mor01p|PPSA5|CYP2D6 inhibitor|CYP2C9 inhibitor|P-gp substrate|CYP3A4 inhibitor|Synthetic Accessibility|Fraction Csp3|Num. of Aromatic heavy atoms|Log Po/w Silicos-IT Log P|TPSA_y|Log Po/w MLOGP|Molar refractivity|Veber filter|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Log Kp (cm/s)|Molecular Mass|Egan filter|BBB|Consensus Log P|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Log Po/w XLOGP3|PAINS|Lipinski|Lowest Unoccupied Molecular Orbital Energy|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Area (grid)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Approximated area|Contribution (HOMO-LUMO transition)|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|E solv. Water  (Hartree)|Dipole (water)|IC50|pIC50
47g_a18|0|0|0|0|7.03438793|1|1|1.251175676|-0.005817448|4.844187086|-0.034211867|0|0.031179487|-0.048472184|0.0|0.033759227|-0.008224928|0|-0.071877686|-0.3927204379999999|0|-0.009917608|0.780474694|0.745431271|0|0.834424154|-0.08547236|0.013404131|-55.35188184|-72.53379954|-0.029212072|9.653129118|47.07867403|-2.307753726|3367.0578530000003|708.1114197|-1958.412588|2268.439188|-21.03738872|10.33698377|20.32265524|0.966014041|7870.887027|227.5405903|-1661.953709|33.87214455|-393.5416883|2675.8994190000003|1347.416568|13.79782369|1.0|0.0|1.0|1.0|4.87|0.34|18.0|3.22|88.97|2.79|164.47|1.0|1.0|13.0|-6.4|541.68|0.0|0.0|2.83|-5.52|7.76e-07|4.52|1.0|1.0|-0.04413|8.13|3.0965|905.71|1604.37|400.4|0.5955|874.26|0.69828|0.5955|-0.12789|4966.0|0.02960182|5.9864|9.0|8.0458
7s_a46|0|0|0|1|7.727094485|1|1|1.160371307|-0.005351046|5.533389489|-0.076841616|1|0.044509804|-0.210750635|0.0|-0.005405515|-0.020953253|1|-0.327656845|0.018964141|1|-0.036284605|0.8182543959999999|0.768056188|0|0.858788462|-0.083011849|0.008871171|-48.61321955|-41.72189594|-0.031623562|2.240932895|0.0|-1.3281895890000002|1982.695462|431.6285339|-667.5503351|1619.4591|-7.988379237|5.565371272|9.829721631|0.7662292690000001|4245.390306|90.5248694|-335.5119279|19.38565529|-321.55195330000004|814.1975221|409.9543818|5.640276426000001|1.0|0.0|1.0|1.0|3.08|0.26|17.0|3.65|50.94|2.39|91.19|0.0|1.0|2.0|-5.81|305.37|0.0|1.0|3.12|-4.24|8.590000000000001e-05|3.32|0.0|0.0|-0.02024|3.54|4293.0|539.99|916.7|288.81|0.4164|446.63|0.69976|0.1186|-0.17923|2.4286|0.036050328|3.6655|1985.0|5.7022
7_a27|0|0|0|2|6.842683282|0|0|1.40247849|-0.00601016|4.727387819|-0.050197188|2|0.049625|-0.133453335|1.280380317|-0.096754293|-0.056500475|1|-0.220626658|-0.323631281|2|0.147753647|0.8546689820000001|0.62067794|1|0.85111414|-0.084531496|0.015099075|-34.09779211|-47.44936449|-0.0300556429999999|4.757447929|60.73467304|-1.352503929|2334.058688|477.7488532|-759.1898319000001|1497.873267|-9.469994277|6.446345598|12.087978|0.875167537|5082.120742|132.7162621|-426.1497425|22.09489892|-295.8891961|994.2704516|479.0078184|8.106228264|0.0|1.0|0.0|1.0|3.24|0.2|21.0|3.32|65.6|2.88|102.36|0.0|1.0|3.0|-6.26|345.4|0.0|1.0|3.14|-4.28|8.66e-05|3.02|0.0|0.0|-0.04887|5.37|4.1205|606.74|1016.96|300.9|0.4179|505.5|0.61278|0.4179|-0.16734|4.2487|0.02179141|6.3813|1.0|9.0
15_a31|1|0|0|0|7.765993078999999|1|1|0.610137926|-0.018913735|5.733341277|-0.134784483|0|0.038809524|-0.0302581979999999|0.0|-0.070065105|-0.074455342|2|-0.052339921|-0.272545088|0|-0.0869591359999999|0.8582665429999999|0.782925607|0|0.567108776|-0.131697567|0.038524836|-61.76522754|-70.00513464|-0.041588706|10.88541717|514.6215199|-1.58037081|2351.566145|301.452236|-840.0616157|1675.977147|-11.75113151|6.148947296|11.51842782|0.873235738|5087.628096|190.5463457|-446.5429972|34.45943505|-150.46712390000002|1309.458532|363.593507|18.05372755|1.0|1.0|1.0|1.0|3.31|0.19|16.0|4.12|117.37|0.41|90.47|0.0|2.0|4.0|-6.84|342.37|0.0|0.0|2.27|-3.57|5.27e-05|2.18|0.0|0.0|-0.04192|3.9|4569.0|556.68|925.93|271.36|348.0|452.98|0.5241899999999999|348.0|-0.15202|5.5793|0.03843988|7.5831|1.1|5.9586
8g_a8|1|0|0|1|7.535296702|1|1|1.39137364|-0.014340328|5.4161004020000005|-0.222784884|0|0.0438779959999999|0.000966222|0.0|-0.025002199|-0.03728368|1|0.001970629|0.162134281|0|0.121495775|0.790058057|0.656457444|0|0.533935495|-0.129695841|0.031118325|-83.78686741|-79.46906035|-0.052430233|11.68315869|67.54104396|-2.464220973|2889.141422|327.1604688|-1509.912147|2148.49832|-19.68456628|7.440878437999999|14.28792131|0.920192814|6581.432140999999|102.2893227|-925.1746152|38.56355928|-408.1554248|1812.487286|551.1746801|10.80625499|0.0|1.0|1.0|0.0|3.31|0.04|23.0|4.11|99.34|3.01|111.38|0.0|1.0|4.0|-6.34|417.39|0.0|0.0|3.5|-4.94|5.01e-06|3.53|0.0|0.0|-0.05849|7.17|3.7495|635.27|1083.78|330.67|0.3904|489.97|0.69221|0.3904|-0.15542|6.0697|0.04147516|7.5762|4.2|5.3768
17b_a25|0|0|0|1|6.842683282|0|0|1.3732004619999998|-0.004368141|4.727387819|-0.002108117|2|0.042843137|-0.026412432|1.968416259|-0.100018134|0.016982601|1|-0.044260194|-0.073994564|2|0.068812225|0.838260077|0.636746066|1|0.882170399|-0.079392561|0.015879547|-51.71860811|-60.19950116|-0.029249891|9.129863339|87.61586206|-1.6672437880000002|3100.8813760000003|668.9067217|-1264.189524|2514.295488|-16.81707305|9.700133933|18.52147096|0.909403632|6674.061446|208.6205329|-958.573164|30.59704545|-341.0100868|1744.031591|832.226697|13.32894629|1.0|1.0|1.0|1.0|3.56|0.11|27.0|4.88|96.49|2.0|135.78|0.0|0.0|7.0|-6.53|458.51|0.0|0.0|3.78|-5.07|4.75e-06|3.61|0.0|0.0|-0.05531|5.89|3961.0|781.08|1329.35|313.02|0.4635|654.18|0.6594800000000001|0.1741|-0.16408|3.5074|0.04272963|5.2142|101.0|6.9957
19_a4|0|0|0|1|7.535296702|1|1|0.29641517|-0.0023503029999999|5.4161004020000005|-0.3929802189999999|1|0.040511696|-0.052325802|0.0|-0.211341677|-0.136621315|1|-0.086166959|-0.042058265|1|0.152550043|0.834377354|0.514505012|0|0.820765063|-0.0759826109999999|0.013022539|-38.9063534|-41.82665583|-0.028945757|3.946149569|13.25878373|-1.215721775|2558.336814|451.8120313999999|-669.2264932|1697.595595|-8.771275759|5.9448291|11.01887515|0.85352261|5232.561157|129.4279389|-368.3935819|20.83197214|-291.6208078|874.9428297000001|450.6848883|7.912166787999999|0.0|1.0|0.0|1.0|3.46|0.16|17.0|2.97|73.23|2.16|98.19|0.0|1.0|3.0|-6.58|351.42|0.0|1.0|2.92|-3.97|0.000156|2.62|0.0|0.0|-0.05294|6.67|4.1858|583.39|983.4|296.2|0.3806|500.34|0.67535|0.3806|-0.17004|5.8295|0.02985188|7.1079|19.5|4.71
7_a4|0|0|0|1|7.535296702|1|1|1.343865525|-0.001729561|5.4161004020000005|-0.003297033|2|0.037694444|-0.07290303|2.048170299|-0.125778587|0.04206117|1|-0.162314698|-0.094000778|2|0.022270259|0.87010589|0.518356619|1|0.825830607|-0.071288428|0.01470626|-32.72992462|-35.88407105|-0.026733161|3.726212114|79.08210981|-1.06932642|2286.169166|415.6938929|-538.2610657|1915.566579|-6.773539148999999|5.512905888|9.797542165|0.7772010559999999|5022.496714|141.9530115|-270.9415659|18.74189807|-219.4585767|749.6759227000001|407.1471338|8.456594282000001|1.0|0.0|1.0|1.0|3.05|0.15|21.0|4.42|43.6|2.82|95.07|0.0|1.0|2.0|-6.03|330.36|0.0|1.0|3.56|-4.41|0.000156|3.22|0.0|0.0|-0.05217|2.91|4.0379|538.92|915.46|307.05|0.0697|365.73|0.59702|0.0697|-0.16975|3.9832|0.02317758|4926.0|151.0|6821.0
12b_a5|0|0|0|0|6.605297921|2|2|1.189701783|-0.001991527|4.59511985|0.023224044|3|0.0252713179999999|-0.021265946|0.0|-0.119503073|-0.016614746|0|-0.033279992|-0.110182753|2|0.066588785|0.819417554|0.8121510009999999|0|0.827613693|-0.068586754|0.016556707|-41.76622313|-43.25430513|-0.020455699|6.584944956|0.0|-1.165974822|2602.046823|521.9354031|-735.3231872|1071.500538|-8.135654442|8.398709622|16.16438947|0.924627734|5501.255679|296.16656780000005|-463.7323032|24.32296891|-38.31786425|1386.409228|727.8586176|16.27715102|1.0|0.0|1.0|1.0|4.05|0.33|18.0|3.29|50.28|1.54|123.46|0.0|1.0|5.0|-7.57|397.47|0.0|1.0|1.44|-3.45|0.00503|1.63|0.0|0.0|-0.10395|2.24|1.4454|669.05|1149.51|857.76|0.2345|505.16|0.70615|0.0001|-0.06212|5.7174|0.03447919|8.2868|42.0|7.3768
12k_a36|1|0|0|0|7.412764017000001|2|2|1.297043952|-0.0071232019999999|5.351858133|-0.063399056|2|0.039061728|0.096315593|0.0|0.003690005|-0.058284869|1|0.163804836|-0.1619981409999999|1|-0.09344781|0.8647233590000001|0.856135378|0|0.8427704640000001|-0.101946803|0.018067063|-49.87227128|-67.14870046|-0.037758075|7.838185977999999|0.0|-2.038936068|2792.202559|555.1026569|-1342.974009|2294.707886|-16.38090333|7.241602627000001|13.89698356|0.919048073|6027.033337|144.457092|-884.5687799000001|31.85663123|-369.7499256|1720.258086|698.847203|11.0965905|0.0|0.0|1.0|0.0|4.89|0.12|17.0|3.62|69.2|2.38|133.84|0.0|1.0|6.0|-6.34|407.47|0.0|1.0|2.37|-4.55|2.6e-05|3.45|0.0|0.0|-0.0497|3.83|3.6631|697.92|1186.08|338.46|0.3116|530.51|0.70031|0.0908|-0.15053|5.7818|0.03274587|7.3988|14.0|7.8539
47a_a18|0|0|0|0|7.03438793|1|1|0.403918489|-0.006027559|4.844187086|-0.18843247|0|0.033641026|0.043161338|0.0|-0.025401815|0.052572636|0|0.066507683|-0.358939392|0|-0.008965701|0.7991211029999999|0.792293789|0|0.778790861|-0.099310031|0.014124484|-67.93456546|-81.42570819|-0.036234741|9.49531639|110.0917322|-2.681370849|3612.105567|638.5417107999999|-2198.494121|2250.179086|-24.3591435|10.20255289|19.74153879|0.934960691|8405.670404|169.2144153|-1802.576619|37.435301|-481.4854016|2770.212274|1225.939287|12.16421601|1.0|1.0|1.0|1.0|4.97|0.28|18.0|0.48|123.06|1.85|158.24|1.0|1.0|12.0|-6.49|547.67|0.0|0.0|2.02|-5.58|1.8100000000000002e-07|4.44|0.0|1.0|-0.05191|8.82|3.1947|874.47|1536.87|388.09|0.6094|813.01|0.69508|0.6094|-131.0|2.6271|0.0339441|3.0133|1.0|9.0
12al_a36|1|0|0|0|7.412764017000001|2|2|1.297043737|-0.008463062|5.351858133|-0.04314418|2|0.042739018|0.1030147719999999|0.0|-0.074215038|-0.031635802|1|0.172830414|-0.239932418|1|0.125005134|0.885733922|0.84179881|0|0.801179217|-0.105915949|0.026927826|-51.22331485|-69.69632923|-0.035305316|11.65999569|0.0|-1.906487074|2843.740855|527.2034213000001|-1254.533926|2244.88081|-15.28752554|8.774664332|16.15533063|0.841133748|6049.668466|216.4375922|-825.5263792000001|34.61874732|-225.1591357|1869.412355|679.7230552999999|17.07995636|0.0|0.0|1.0|0.0|4.81|0.17|17.0|2.77|78.43|1.72|130.24|0.0|1.0|6.0|-6.93|411.46|0.0|0.0|1.81|-4.07|0.000113|2.65|1.0|0.0|-0.04998|2.92|3.5511|702.95|1181.84|349.14|0.4466|554.23|0.70417|0.0095|-0.14558|6.4473|0.03469224|8.1781|48.0|7.3188
14h_a23|0|1|1|2|7.423568444|0|0|1.197963488|-0.005921293|5.351858133|0.006191846|2|0.04255787|0.0316908439999999|0.7290938920000001|-0.024318144|-0.034313725|2|0.060820238|-0.131709531|2|0.143102066|0.860920386|0.669357479|1|0.923430574|-0.081058742|0.021982565|-43.02851162|-54.6468131|-0.033774476|9.990985411|86.83095818|-1.621174834|3010.418229|622.5428245|-1092.936262|2371.16134|-15.35036053|7.833334036|15.0735214|0.924279155|6722.809649|166.45047749999998|-736.8173055999999|30.23434844|-341.2621515|1451.248725|646.2584547|12.79687369|0.0|1.0|1.0|1.0|3.47|0.04|26.0|3.4|128.81|2.39|125.0|0.0|1.0|5.0|-6.62|436.49|0.0|0.0|3.23|-4.9|2.09e-06|3.3|0.0|0.0|-0.08532|3.29|3.6689|699.86|1190.62|337.93|0.3424|569.53|0.69933|0.2727|-0.15209|9.7146|0.02796857|13.4823|5.0|8.3468
18_a3|1|0|0|0|6.605297921|0|0|1.43179288|-0.003487792|4.59511985|-0.021283637|3|0.034712644|0.08269134|1.742872103|0.042606196|-0.025890816|1|0.150826737|-0.064953613|3|0.0355413979999999|0.784960175|0.6858831809999999|1|0.8419576209999999|-0.0846755|0.013796397|-31.07331853|-37.67445366|-0.031753312|2.73114076|0.0|-1.016105994|1938.093995|374.610053|-452.0934439|703.8534116000001|-6.285899403999999|5.293627315|10.24658906|0.935646099|3928.183499|141.2679329|-201.1487809|20.70048575|-162.3915791|662.4155441|270.539096|10.51610501|1.0|0.0|1.0|1.0|2.62|0.0|21.0|3.42|67.35|0.93|80.35|0.0|1.0|2.0|-6.7|273.29|0.0|1.0|2.21|-3.27|0.0015|1.79|0.0|0.0|-0.05769|1.85|3.9765|482.41|784.04|311.79|0.3326|330.54|0.6671699999999999|0.3326|-0.1641099999999999|2.6366|0.02173162|3.3664|0.03|7.5229
1h_a5|1|0|0|0|6.605297921|0|0|1.427564094|-0.001978474|4.59511985|-0.009075016|2|0.026339869|-0.02598568|0.0|-0.1197834419999999|-0.044117647|1|-0.043247682|0.0578378779999999|2|0.070628165|0.8436458929999999|0.6977404359999999|0|0.8806402259999999|-0.069496749|0.008798715|-35.25675213|-36.2462047|-0.027798699|2.393400474|0.484419999|-1.111947978|2107.271793|459.3001331|-579.9392753|819.6979313999999|-7.561719827|6.711386288|13.14687756|0.958891501|4334.547353|132.96722079999998|-302.4687931|19.45961351|-255.618083|778.3845404|409.0289917|8.268552715|1.0|0.0|1.0|1.0|2.8|0.05|23.0|4.99|54.46|2.13|95.45|0.0|1.0|3.0|-5.77|312.37|0.0|1.0|3.43|-4.45|5.5700000000000005e-05|3.43|0.0|0.0|-0.04124|3.17|4.3651|556.57|934.7|284.03|0.3333|430.83|0.57155|0.1754|-0.17797|2.2396|0.031392033|3.3752|28.0|7.5528
3_a27|0|0|0|2|6.605297921|0|0|1.402697639|-0.00648099|4.59511985|-0.096132106|2|0.040512821|-0.172132163|1.177265999|0.042659548|0.024154412|1|-0.296039263|-0.341338963|2|0.136381755|0.8759548629999999|0.610158103|1|0.862115922|-0.086153958|0.019234305|-31.82136336|-44.61323499|-0.032307734|5.157668895|57.97805043|-1.292309364|2294.213272|446.4308003|-669.1985248999999|1043.697725|-8.663302268999999|6.457886343999999|11.64968556|0.803947133|4960.583812|137.8189165|-346.53209080000005|22.79740761|-242.1936891|911.8963045|401.7540197|9.707911187|0.0|1.0|0.0|1.0|3.03|0.05|21.0|2.8|65.6|2.18|97.71|0.0|2.0|3.0|-6.41|329.36|0.0|1.0|2.74|-3.99|0.0002|2.67|0.0|0.0|-0.05512|4.92|3962.0|547.92|931.06|312.93|0.2305|425.72|0.6734600000000001|0.2208|-0.16457|2.7811|0.02032437|4.1551|4.0|8.3979
12ab_a30|0|0|0|0|7.412764017000001|2|2|0.604983638|-0.008528077|5.351858133|-0.030346359|2|0.043854875|0.018023992|0.0|0.038312857|0.01563558|1|0.03046828|-0.207153446|1|0.078325164|0.855880335|0.794193541|0|0.7997534890000001|-0.1008879709999999|0.031588146|-58.23149599999999|-71.0035788|-0.031859359|15.64609074|0.0|-1.815983471|3118.431712|562.8556061|-1278.064418|2618.234172|-15.78042667|8.44310703|15.6704374|0.856003642|6918.884105|278.7324985|-899.4843201|37.1257096|-146.321375|2116.165447|792.3440337000001|21.48976996|0.0|1.0|1.0|1.0|4.87|0.21|17.0|3.94|100.11|2.2|140.26|0.0|1.0|7.0|-6.39|458.54|0.0|0.0|2.52|-5.0|2.47e-06|3.81|0.0|0.0|-49.0|3.34|3.4919|753.75|1275.19|355.06|0.1957|613.7|0.68324|0.1511|-0.14772|6.9089|0.03368522|7.4968|17.0|7.7825
4c_a46|0|0|0|1|7.825245291|1|1|1.134637091|-0.005085922|5.587248657999999|-0.048990529|1|0.0440307329999999|-0.111750026|0.0|-0.051150771|-0.068256579|1|-0.165951544|-0.083788154|1|0.072412685|0.761921603|0.65145414|0|0.890777395|-0.087503927|0.013924723|-40.22007179|-55.2981278|-0.029688832|5.56099297|53.13410852|-1.662574604|2455.604167|562.9269925|-1050.664428|2487.942529|-11.85656505|7.172412106|13.06174141|0.8211086059999999|5571.088357|100.6356847|-663.9676426|22.31552819|-430.6788754|1249.669579|696.2528933|5.378517586|0.0|1.0|1.0|1.0|4.09|0.38|17.0|5.11|57.01|3.4|115.03|0.0|1.0|5.0|-5.39|389.49|0.0|1.0|4.44|-5.28|2.8e-06|4.63|0.0|0.0|-0.04381|6.38|4.1026|683.75|1176.07|302.21|0.2296|617.56|0.6986600000000001|0.2083|-0.17085|4.1039|0.02299741|5.4491|2008.0|5.6972
13m_a6|1|0|0|0|6.842683282|0|0|1.429020166|-0.010840005|4.727387819|-0.135152403|2|0.0446875|0.021526267|1.617900191|0.054340057|-0.018628955|1|0.037052986|-0.118693789|2|0.156982046|0.832753533|0.82642394|1|0.715612461|-0.107644789|0.01858251|-68.97140339|-75.05944278|-0.0378750189999999|9.035018118|95.67846949|-2.045251|2951.567781|498.9881336|-1426.129413|2574.030011|-18.41524497|8.435961541000001|16.2526769|0.926594475|6412.592679|183.8755989|-994.4232282|35.8683143|-329.5370141|1936.888972|724.3873672999999|14.59313027|1.0|1.0|1.0|1.0|3.59|0.08|27.0|4.19|122.47|0.81|127.2|0.0|1.0|6.0|-7.23|435.48|0.0|0.0|2.67|-4.28|2.27e-05|2.43|0.0|0.0|-0.07137|4.27|3.3359|726.28|1231.54|371.67|275.0|546.69|0.64753|0.1924|-0.13817|4.2913|0.04955777|6.5243|0.01|8.0
12j_a36|1|0|0|0|7.412764017000001|2|2|0.6293514410000001|-0.007086381|5.351858133|-0.0446165029999999|2|0.039061728|0.091496219|0.0|0.039869055|-0.051080247|1|0.161289379|-0.133106642|1|-0.1241793309999999|0.87043328|0.855081905|0|0.852586292|-0.105480639|0.018160631|-46.2113679|-69.66341599|-0.037113558|7.921272637|2.098786266|-2.004132137|2881.20453|563.0803357000001|-1323.6049039999998|2536.987511|-16.18812775|7.483427579|13.78874575|0.8425708820000001|6352.018345|148.06163930000002|-874.1588982999999|31.59421634|-364.314663|1706.0876829999995|725.9470896|10.92807939|0.0|1.0|1.0|1.0|4.86|0.17|17.0|3.33|94.5|2.51|135.47|0.0|1.0|6.0|-6.64|427.52|0.0|0.0|2.33|-4.51|1.4300000000000002e-05|3.19|0.0|0.0|-0.05098|3.37|3.7807|694.28|1198.96|327.94|0.4981|536.01|0.69967|98.0|-0.15495|6.4451|0.02793415|8.5953|0.01|8.0
12ad_a36|1|0|0|0|7.412764017000001|2|2|1.297042846|-0.01083262|5.351858133|-0.073048351|2|0.040787037|0.046496301|0.0|-0.0072527669999999|0.010723827|1|0.077659878|-0.227404687|1|0.1563642469999999|0.8846605|0.7767870459999999|0|0.760267769|-0.107772644|0.030769062|-58.34300549|-76.30379737|-0.0365657189999999|15.4237324|81.68309557|-2.047680239|3041.082692|538.2749789|-1449.77215|2474.175727|-18.32944602|8.770308295|16.772513699999998|0.912420081|6569.653402|243.2659577|-1026.448977|39.44011905|-221.4751857|2208.646667|735.3783268|20.51012207|0.0|0.0|1.0|0.0|4.9|0.17|17.0|2.7|95.5|1.89|135.03|0.0|1.0|7.0|-7.18|439.47|0.0|0.0|1.76|-4.08|6.579999999999999e-05|2.53|0.0|0.0|-0.05406|4.5|3.8512|737.53|1236.64|321.93|0.6073|588.2|0.67215|0.2532|-0.15638|5.3349|0.03648828|6.8996|17.0|7.7696
12d_a31|1|0|0|0|7.765993078999999|1|1|0.61013528|-0.012448252|5.733341277|-0.043220149|0|0.0359583329999999|-0.042401695|0.0|-0.085780934|-0.032270224|2|-0.067477864|-0.214049412|0|-0.00658148|0.873955169|0.771222772|0|0.7054497479999999|-0.11498416|0.0296918329999999|-66.58534562|-81.56033123|-0.032542687|14.93891054|557.514503|-1.724762406|2653.867767|500.3881827|-1223.404968|2434.226776|-16.37326657|9.445278138|15.46841054|0.63768714|5753.290126|256.5143096|-867.7831284|36.15974873|-196.2893506|1916.466682|647.1500428999999|18.23846616|1.0|1.0|1.0|1.0|3.76|0.38|16.0|6.04|117.37|1.31|112.97|0.0|1.0|9.0|-6.36|412.51|0.0|0.0|3.76|-4.39|2.48e-06|3.46|0.0|0.0|-0.03128|5.0|3.8477|730.86|1201.63|322.23|0.2566|626.33|0.7006600000000001|0.2566|-0.15968|2.4186|0.04338158|3.3585|0.51|6.2924
4_a4|0|0|0|1|7.535296702|1|1|1.343865392|-0.001234337|5.4161004020000005|0.0159331539999999|2|0.036775068|-0.0214610589999999|2.183056868|-0.110597574|-0.037623601|1|-0.035166634|-0.078747188|2|-0.168712277|0.8306695270000001|0.636572383|1|0.933276024|-0.06873731|0.008570112|-25.64211031|-35.41518716|-0.0255766729999999|2.274995377|42.42341622|-1.099796957|2221.6122010000004|480.8472306|-566.6429946000001|1883.42405|-6.78950447|5.326452915|8.855289118|0.66251148|4878.070704|106.2816773|-291.9486922|16.60255217|-302.661743|713.9097433|462.1867149|5.454324025|1.0|0.0|1.0|1.0|3.15|0.19|21.0|4.52|43.6|2.66|100.08|0.0|1.0|2.0|-5.79|326.39|0.0|1.0|3.64|-4.57|7.59e-05|3.52|0.0|0.0|-0.04865|3.24|4.0261|566.84|960.45|307.95|0.1106|394.06|0.6010800000000001|67.0|-0.1696599999999999|2.6814|0.02323788|3.1195|78.0|7.1079
16_a3|0|0|0|0|6.823286122000001|0|0|0.605020428|-0.010031024|4.727387819|-0.186717242|2|0.045993266|0.027762972|1.614080058|-0.013328983|-0.018884246|1|0.069124437|0.008045619|2|-0.142670655|0.838125715|0.640070307|1|0.6974791290000001|-0.100138414|0.012203576|-53.7971544|-49.45999101|-0.041233465|2.977102266|82.16042286|-1.401937796|2184.788331|344.4962834|-692.4398741|1290.305313|-10.05903863|5.780331402000001|11.22152755|0.941329444|4733.033232|84.12292796|-342.00731349999995|24.54661368|-325.670405|834.5848652000001|328.71459869999995|7.107249553|1.0|1.0|1.0|1.0|3.13|0.0|21.0|4.74|92.93|2.26|90.44|0.0|1.0|2.0|-5.89|322.36|0.0|0.0|3.5|-4.49|1.05e-05|3.35|0.0|0.0|-0.07095|3.19|3.2208|520.28|856.09|384.94|0.3866|368.22|0.6944100000000001|0.3866|-0.13195|2.8688|0.02847445|3613.0|42.0|7.3768
12k_a30|0|0|0|0|7.412764017000001|2|2|0.604984231|-0.007818038|5.351858133|-0.029595542|2|0.042739018|-0.13882907|0.0|0.067265077|-0.038714845|1|-0.240110949|-0.154412059|1|0.001281277|0.883029843|0.7933543279999999|0|0.815083558|-0.098188266|0.024177669|-52.35426525|-65.04897323|-0.035199567|10.61148425|0.0|-1.865577056|2920.279667|539.9866061|-1235.930491|2277.687222|-15.44895229|8.416930701|15.93977881|0.893775698|6393.133321|193.3575303|-818.7944715|32.93073182|-275.77726980000006|1745.328787|704.0353382000001|14.9823028|0.0|1.0|1.0|1.0|4.72|0.17|17.0|3.89|90.88|2.51|133.77|0.0|1.0|6.0|-6.19|428.51|0.0|0.0|2.57|-4.93|3.59e-06|3.84|0.0|0.0|-0.05055|3.58|3.4715|710.82|1200.31|357.15|0.2257|564.62|0.6864899999999999|0.1512|-0.14743|4.9516|0.03357755|5.0736|24.0|7.6144
7e_a8|1|0|0|1|7.05012252|0|0|1.394799915|-0.006027596|4.844187086|-0.052939815|0|0.043758865|-0.03633378|0.0|-0.11032771|-0.0446343779999999|1|-0.075638618|0.07125309|0|-0.023521398|0.790500031|0.577394732|0|0.8291560379999999|-0.0886889709999999|0.0215993429999999|-51.4880895|-53.04282692|-0.037446454|7.725998682999999|63.5628736|-1.6850904519999998|2605.914474|495.8990914|-1007.813711|2032.501296|-13.39444718|7.70387217|14.654025199999998|0.902163597|5808.479788000001|133.9683023|-602.7501229|28.86058693|-330.14031780000005|1298.726412|519.5762494|11.18895001|0.0|1.0|0.0|0.0|3.2|0.04|23.0|5.16|70.81|3.54|108.43|0.0|1.0|4.0|-5.43|385.39|0.0|0.0|4.31|-5.41|1.78e-06|4.54|0.0|0.0|-0.0697|6.32|3.2363|622.23|1060.05|383.1|0.3461|544.55|0.70177|0.1522|-0.13577|9.0006|0.02845071|11.4436|35.1|4.4547
13a_a6|1|0|0|0|7.412764017000001|1|1|1.430639975|-0.01115741|5.351858133|-0.0265090529999999|1|0.041767677|0.031837397|0.0|0.0015242189999999|-0.0525259259999999|1|0.05269025|-0.180339002|1|0.090839165|0.8299950709999999|0.8013954109999999|0|0.77450544|-0.113446379|0.031866842|-61.52313164|-74.18628740000001|-0.040840697|13.62714959|554.4922449|-2.042034827|2820.31296|506.474367|-1335.353173|2626.396685|-17.46461983|8.038453162|15.08351934|0.8764206290000001|6019.922535|157.0011174|-873.2309916000002|35.14492428|-339.9303794|1757.246214|627.4287311|13.18415753|1.0|1.0|1.0|1.0|3.53|0.12|23.0|4.98|95.85|1.29|116.79|0.0|1.0|5.0|-6.1|409.44|0.0|0.0|3.52|-4.99|3.11e-06|3.8|0.0|0.0|-0.05018|4.04|3651.0|695.29|1166.79|339.59|0.5352|571.9|0.70072|0.2697|-0.14969|7.7145|0.02818646|9.2157|46.0|7.3372
14aa_a23|0|1|1|2|7.423568444|0|0|1.19796312|-0.005050361|5.351858133|-0.026892547|2|0.046678487|0.031136154|0.758549568|-0.029037128|-0.044957534|2|0.055934795|-0.13397874|2|0.055269665|0.8072028240000001|0.693959193|1|0.924108042|-0.076107469|0.018016316|-35.51947393|-51.83122853|-0.03159178|8.355923226|83.27171526|-1.6743643259999998|2941.302235|629.3423691|-1140.287028|2263.821505|-14.65218978|8.000512184|15.78173785|0.972590939|6651.23042|138.4803717|-776.5660584|27.00633206|-404.0660854|1431.335599|733.3886349999999|9.388663605|0.0|1.0|1.0|1.0|3.63|0.12|26.0|4.4|105.02|3.45|130.22|0.0|1.0|5.0|-5.92|439.54|0.0|0.0|4.1|-5.55|5.9e-07|4.31|0.0|0.0|-0.0708299999999999|4.1|3.5934|715.57|1231.11|345.03|0.4157|588.45|0.6805899999999999|0.4157|-0.1449|5.8286|0.02033777|8.3532|4.0|8451.0
