molecula|n9FaHRing|SssssC|NaasN|SRW09|nAHRing|nARing|BCUTs-1|SaasN|MATS2c|AATSC1c|AATSC1s|n6HRing|SaaaC|ATSC1c|AATSC1are|BCUTi-1|AATSC8d|n5aHRing|AATSC1pe|AATSC7i|n6aHRing|GATS1are|MATS8s|MATS8d|SIC2|GATS1pe|nFaHRing|RASA|FNSA3|FNSA5|PBF|FPSA3|PNSA3|RNCS|RPSA|FNSA4|WNSA5|WPSA3|RPCS|FNSA1|FNSA2|WNSA3|PNSA4|GRAVp|TASA|GeomShapeIndex|GRAV|PPSA1|DPSA4|FPSA5|DPSA1|CYP2C19 inhibitor|CYP2D6 inhibitor|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Log Po/w iLOGP|Fraction Csp3|Log S (SILICOS-IT)|Leadlikeness|Molar refractivity|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Log S (Ali)|Log Kp (cm/s)|Egan filter|BBB|CYP1A2 inhibitor|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Log Po/w XLOGP3|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (gas phase) (Hartree)|Area (grid)|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|IC50|pIC50|pIC50
1d_a5|0|-4.455320158|0|6.605297921|0|0|1.217311475|0.0|-0.133500214|-0.006252818|-0.308010841|2|0.0|-0.2688711589999999|-0.0012491689999999|10.94437658|-0.010183824|1|-0.000700145|-0.389011185|2|0.525406088|-0.058872605|-0.015804188|0.821309592|0.513260607|0|0.8965037640000001|-0.088396743|-0.086213657|0.6271150670000001|0.007937625|-47.76176205|204.4506579|0.1034962359999999|-0.036640804|-25.16889922|2.317281143|0.0|0.770504115|-1.465632167|-25.80622135|-19.79744178|2481.822293|484.3911442|0.89062437|5717.438103|123.9992274|25.69414151|0.018980039|-292.3128788|1.0|1.0|1.0|1.0|2.92|2.19|0.05|-8.88|2.0|95.49|1.0|4.0|-4.79|-5.73|1.0|0.0|1.0|1.6100000000000002e-05|0.00589|1.0800000000000002e-05|3.95|0.0|0.0|1.3300000000000002e-09|4.86e-07|3.58|4.6112|-1288.306458|567.04|268.88|0.2805|254.46|0.41781|0.5764600000000001|0.0982|-0.18991|3.7798|9333.0|5.03|5.03
9_a47|0|0.0|0|0.0|0|0|1.3818994059999998|0.0|0.00410268|-0.008501246|-0.1789147139999999|2|1.323246814|-0.382556052|-0.009607222|10.93671087|0.045804989|0|-0.007880155|-0.091848897|2|0.7033922579999999|0.046690958|0.075092937|0.853035126|0.689770023|1|0.805149969|-0.084368438|-0.0969292319999999|0.492394184|0.009540986|-44.13640712|107.3271659|0.194850031|-0.036925422|-26.52703503|2.611122094|0.0|0.790651977|-1.550867715|-23.08946904|-19.3171225|2292.652212|421.2052248|0.93384951|5212.504394|109.5180831|24.43189048|0.015793737|-304.1026787|1.0|1.0|1.0|2.0|2.87|2.78|0.05|-8.47|1.0|101.46|1.0|3.0|-5.37|-5.26|0.0|0.0|1.0|4.29e-06|0.00148|6.3e-06|4.43|0.0|0.0|3.4000000000000003e-09|1.17e-06|4.06|3.7183|-1149.055456|566.1|333.44|0.2294|215.89|0.3885099999999999|0.69084|0.2208|-0.1545099999999999|2.2966|25.0|7.6|7.6
17_a15|0|0.0|0|0.0|0|0|1.43568899|0.0|-0.046866421|-0.0071363569999999|-0.071708785|2|0.0|-0.442454151|0.0016674189999999|10.9544604|-0.0141953639999999|0|0.0032452509999999|-0.052628162|2|0.769376831|0.001376853|-0.023779626|0.76362781|0.740986227|0|0.880459235|-0.052869016|-0.079844675|0.605886597|0.012890299|-40.50376584|34.35335309|0.119540765|-0.027065991|-46.86345493|7.56573889|58.47512431|0.653207369|-1.596893495|-31.03055741|-20.73567196|2852.085573|674.5333498|0.90173781|6352.266784|265.6831633|31.74439379|0.0217385279999999|-234.74904|1.0|1.0|1.0|1.0|3.63|3.99|0.15|-9.72|2.0|131.36|1.0|7.0|-5.93|-5.58|1.0|0.0|1.0|1.19e-06|0.00052|2.26e-06|4.78|0.0|0.0|1.9199999999999998e-10|8.43e-08|6.89|3.8006|-1413.857182|752.08|326.22|0.7247|299.04|0.68787|0.7045100000000001|0.0377|-0.15573|5.1268|12.0|7.9208|7.9208
13d_a5 (GW788388)|0|0.0|0|6.605297921|1|1|1.236844097|0.0|-0.0959854909999999|-0.005668173|-0.009710199|3|0.0|-0.33442223|0.002956745|10.94530363|0.024793388|1|0.003668464|-0.14893897|2|0.7333482170000001|0.024905619|0.047169811|0.834800344|0.71006207|0|0.774103723|-0.086824482|-0.0844793|0.54169129|0.014571846|-57.42492153|151.3669372|0.2258962769999999|-0.0291837579999999|-36.95444874|6.374277851|44.69922692|0.669182121|-1.605106706|-37.98032007|-19.30187193|2834.036315|511.985152|0.954644629|6122.792779|218.7999323|28.84397435|0.022041749|-223.7910275|0.0|1.0|1.0|2.0|3.21|2.74|0.2|-8.84|1.0|121.68|1.0|6.0|-4.35|-6.94|0.0|0.0|1.0|4.429999999999999e-05|0.0189|4.5e-05|2.75|0.0|0.0|1.45e-09|6.16e-07|3.81|4.1706|-1390.548362|707.09|297.28|0.5251|269.0|0.42515|0.48848|0.1549|-0.17299|2.4867|18.0|7.7447|7.7447
14ab_a23|1|0.0|2|7.423568444|0|0|1.197962873|3.4171257980000003|0.065530542|-0.0050415|-0.028841865|2|0.7586471459999999|-0.287365522|0.013012022|10.313217300000002|-0.03821899|2|0.012103325|0.038241896|2|0.725358161|-0.085303124|-0.05990912|0.8072028240000001|0.693959193|1|0.92422233|-0.051974369|-0.076243539|0.20155691|0.017974612|-35.59605095|40.23721489|0.07577767|-0.031648261|-35.76253038|8.431109267|82.79560776|0.797837067|-1.677357849|-24.37891748|-21.67516705|2941.47118|632.9786397|0.885272615|6654.62616|138.4567483|27.16741043|0.013710439|-407.9635285|0.0|0.0|1.0|1.0|3.63|3.82|0.12|-8.16|2.0|130.22|1.0|5.0|-6.23|-5.92|0.0|0.0|0.0|5.9e-07|0.000259|2.81e-06|4.31|0.0|0.0|6.9799999999999995e-09|3.07e-06|4.1|3.6587|-1708.543268|719.66|338.88|0.3893|338.88|0.66532|0.66532|0.3893|-0.14778|5.9624|4.0|8.4012|8.4012
4l_a46|0|0.171853072|1|7.825245291|1|1|1.134637095|2.155247543|-0.058870177|-0.004736212|-0.075241716|1|0.0|-0.255755434|0.0066560469999999|10.94631401|-0.161358058|1|0.006162668|-0.1012114369999999|1|0.7940662409999999|-0.001318857|-0.229089688|0.762625193|0.7936534740000001|0|0.892158627|-0.09094885|-0.085194597|0.291762764|0.00657916|-51.45056667|177.7681018|0.107841373|-0.030068681|-27.26452605|2.10550531|0.0|0.883450801|-1.533502748|-29.10603933|-17.01011822|2165.620022|504.7020036|0.692930243|4865.794981|65.93290984|19.25417715|0.006130523|-433.8429998|1.0|1.0|1.0|1.0|3.92|3.19|0.36|-7.0|1.0|105.77|1.0|3.0|-5.28|-5.23|0.0|1.0|1.0|5.25e-06|0.00182|7.78e-06|4.49|0.0|0.0|9.980000000000001e-08|3.47e-05|4.99|4.4542|-1092.71063|612.39|278.36|0.2504|229.55|0.3756|0.68584|0.1523|-0.18567|2.6588|98.0|7.0088|7.0088
1l_a5|0|0.0|0|6.605297921|0|0|1.270375394|0.0|-0.244609612|-0.00183668|-0.0052651969999999|2|0.0|-0.089997343|0.008244856|10.94421389|-0.05139414|1|0.007613233|-0.179824092|2|0.7245669790000001|-0.174469948|-0.091849662|0.818803517|0.71872376|0|0.890289002|-0.068685233|-0.067755283|0.357062421|0.0078543119999999|-38.79937717|167.86839980000002|0.109710998|-0.026512937|-21.62050954|2.506287665|0.0|0.769406114|-1.219595099|-21.91725365|-14.9768065|2227.730859|502.9124512|0.896303416|4665.793689|130.25942849999998|19.46541135|0.013054186|-304.3678822|1.0|1.0|1.0|1.0|2.98|2.67|0.14|-8.83|1.0|105.07|1.0|4.0|-5.04|-5.4|0.0|1.0|1.0|9.06e-06|0.00308|1.04e-05|4.19|0.0|0.0|1.4800000000000003e-09|5.02e-07|3.89|4.3664|-1069.229786|609.85|283.95|0.4921|267.19|0.45892|0.57392|187.0|-0.1779|2.1987|32.0|7.4949|7.4949
12ak_a36|0|0.0|0|7.412764017000001|2|2|1.270373882|0.0|-0.052930979|-0.006465433|-0.0407717229999999|2|0.0|-0.407322296|0.0042553209999999|10.95268014|-0.015708652|1|0.005035022|0.198260132|1|0.901715152|0.051506104|-0.0265703679999999|0.860939187|0.860667615|0|0.848705143|-0.069176342|-0.091761476|0.537460657|0.019931266|-49.87483724|113.186508|0.151294857|-0.032660864|-47.69888026|10.36054668|25.9007405|0.737439195|-1.926990997|-35.95881638|-23.5478668|2830.816014|611.9003905000001|0.735576751|6240.396899|189.3013851|31.93194362|0.018055095|-342.3783571000001|1.0|0.0|1.0|2.0|5.05|0.0|0.24|-7.38|2.0|138.33|1.0|6.0|-4.95|-6.19|0.0|1.0|1.0|1.13e-05|0.0047799999999999|1.39e-05|3.8|0.0|0.0|4.2e-08|1.7800000000000002e-05|4.21|3.6895|-1350.865407|730.3|336.05|0.4514|320.09|0.69463|0.7034699999999999|0.0001|-0.15275|6.3682|46.0|7.3372|7.3372
13p_a6|0|0.0|0|6.842683282|0|0|1.424099253|0.0|0.024837222|-0.010395243|-0.1144898999999999|2|1.633493259|-0.634109842|-0.008008339|10.95053423|-0.072853186|1|-0.005708558|0.123575608|2|0.865935935|-0.059663359|-0.125636943|0.837659336|0.8244206940000001|1|0.7265205579999999|-0.099405155|-0.107371897|0.196002517|0.01730144|-70.52421289|80.30786544|0.273479442|-0.03767435|-54.04422654|8.708451561|107.5669533|0.76005742|-2.14743793|-50.03427239|-26.72853188|3016.078786|515.4389679999999|0.703081362|6590.216479|170.2302215|35.16646396|0.018322293|-369.0018868|1.0|1.0|1.0|3.0|3.64|2.34|0.12|-10.06|1.0|132.01|0.0|7.0|-5.09|-7.01|0.0|0.0|1.0|8.11e-06|0.00365|2.79e-05|2.86|0.0|0.0|8.73e-11|3.92e-08|4.73|2.9837|-1463.0432449999998|752.82|415.53|0.4132|258.45|0.47508|0.7056600000000001|0.0029|-0.12251|9.0546|92.0|7.0362|7.0362
20_a31|1|0.0|0|7.765993078999999|0|0|0.609420757|0.0|0.0469387759999999|-0.009722467|-0.057200812|0|2.114008068|-0.476400874|-0.003484915|10.31100269|-0.078213611|3|-0.001662219|-0.023477148|0|0.788133615|0.028036914|-0.131662689|0.912372776|0.7507116140000001|1|0.7954270659999999|-0.085849869|-0.110195543|0.246878555|0.019334605|-53.79798102|64.42171513|0.2045729339999999|-0.033537774|-43.27297051|7.592555532|75.10345696|0.710707042|-1.542737604|-33.71260536|-21.01650877|2576.1287230000003|498.4558574|0.86775525|5678.167489|181.2859728|29.5712685|0.019624081|-264.0799235|1.0|1.0|1.0|2.0|3.46|2.74|0.26|-7.65|1.0|110.47|1.0|7.0|-5.91|-6.39|1.0|0.0|1.0|1.24e-06|0.000493|3.66e-05|3.29|0.0|0.0|2.23e-08|8.86e-06|4.78|3.5381|-1880.734655|666.67|350.43|0.2011|350.43|0.7036600000000001|0.7036600000000001|0.2011|-0.1483|3.7403|8.0|8.0862|8.0862
12ab_a36|0|0.0|0|7.412764017000001|2|2|1.297042596|0.0|-0.064515677|-0.007034881|0.000258844|2|0.0|-0.408023082|0.000939229|10.9540584|-0.029080933|1|0.002112069|0.0618552579999999|1|0.86559137|-0.0852411419999999|-0.051707317|0.888163057|0.8196353679999999|0|0.8410557559999999|-0.079202413|-0.095025338|0.452078227|0.024102201|-54.63243106|116.6804416|0.158944244|-0.033434841|-45.21303385|11.46782191|15.55386871|0.679025324|-1.805481415|-37.68448987|-23.06276515|2902.39241|580.1454645|0.941700118|6314.697413|221.4026852|33.96451406|0.024384271|-246.9770378|1.0|0.0|0.0|2.0|4.86|0.0|0.17|-7.05|1.0|133.27|1.0|6.0|-3.92|-7.21|0.0|0.0|0.0|0.0001199999999999|0.0503|0.000122|2.33|0.0|0.0|8.95e-08|3.76e-05|3.23|3.8845|-1364.468283|712.73|319.17|0.4451|319.17|0.69294|0.69294|0.4451|-0.15699|3.6976|11.0|7.9586|7.9586
3f_a32|1|0.0|0|7.773594467000001|0|0|0.6094207770000001|0.0|0.0067550119999999|-0.00611496|-0.0434359079999999|0|2.227330929|-0.275173181|0.001276735|10.31100273|-0.110286539|3|0.002565215|-0.112493266|0|0.833981748|-0.110248899|-0.1743238839999999|0.871865543|0.786074011|1|0.874026684|-0.073433055|-0.097374443|0.3217719189999999|0.011897886|-41.40131823|47.97543149|0.125973316|-0.030139709|-30.95210106|3.78194259|0.0|0.78919828|-1.265867765|-23.34192893|-16.99267001|2273.466801|492.7734095|0.770463268|4993.667711|118.8493262|21.53155987|0.011659458|-326.0981041|1.0|1.0|1.0|1.0|3.9|3.31|0.28|-7.31|2.0|102.66|1.0|4.0|-6.89|-5.03|0.0|0.0|1.0|1.28e-07|4.53e-05|3.96e-06|4.83|0.0|0.0|4.89e-08|1.73e-05|3.92|3.5569|-1712.034952|604.9|348.58|293.0|348.58|0.70255|0.70255|293.0|-0.1474599999999999|3.4678|9.0|8.0458|8.0458
6_a47|0|0.0|0|0.0|0|0|1.304328257|0.0|0.011739916|-0.008723045|-0.1738997619999999|2|1.291219116|-0.392537045|-0.010708889|10.93671042|0.0402365489999999|0|-0.0094242819999999|-0.302730533|2|0.701994505|-0.149904224|0.062425042|0.84654143|0.672308592|1|0.8419184120000001|-0.080118846|-0.096689626|0.446564415|0.009820713|-43.43026699|101.7290544|0.158081588|-0.036834143|-28.411587800000003|2.885749555|0.0|0.7943908059999999|-1.547034008|-23.54237714|-19.96679614|2431.668154|456.3812788|0.6832388209999999|5766.962611999999|111.4552019|25.13472712|0.0154005|-319.1626428|1.0|1.0|1.0|2.0|2.82|2.91|0.05|-9.06|2.0|106.47|1.0|3.0|-6.02|-5.02|1.0|0.0|1.0|9.53e-07|0.000362|1.63e-06|5.06|0.0|0.0|8.71e-10|3.310000000000001e-07|4.69|3.7196|-1608.652005|576.56|333.32|0.2536|224.66|0.30468|0.69305|0.2119|-0.1544|3.2606|13.0|7.9|7.9
3c_a12|0|0.0|0|6.555356892000001|1|1|0.610140703|0.0|0.06235058|-0.009252756|-0.058516436|2|0.0|-0.379362977|-0.003879878|10.3117069|-0.056537396|1|-0.001825446|-0.267255164|1|0.923855679|-0.0461654159999999|-0.10295082|0.888353608|0.859899236|0|0.843855494|-0.071719601|-0.099327724|0.242114395|0.013219706|-36.28720467|73.9854678|0.156144506|-0.033980537|-25.42738988|3.384177297|0.0|0.7055242159999999|-1.291260406|-18.35985151|-17.19277136|2186.344105|426.9566009|0.746291708|4629.005722|148.9927848|24.36878988|0.02155815|-207.9738085|1.0|1.0|1.0|1.0|3.94|2.78|0.12|-6.78|0.0|98.16|1.0|3.0|-4.22|-6.18|0.0|0.0|1.0|6.06e-05|0.0194|9.940000000000002e-05|2.91|0.0|0.0|1.67e-07|5.3200000000000006e-05|2.56|3.5862|-1327.471862|544.65|345.72|0.4687|311.14|0.43415|0.68067|0.1193|-0.14572|1.6035|0.02|7699.0|7699.0
18_a15|0|0.0|0|0.0|0|0|1.435689019|0.0|-0.020185809|-0.006149666|-0.090130715|2|0.0|-0.319782642|-0.001044324|10.95986315|0.002685285|0|0.000539978|-0.190640601|2|0.660075777|-0.0374132629999999|0.004699248|0.765450925|0.645117465|0|0.8362289070000001|-0.067562078|-0.090730185|0.819442071|0.007146033|-41.31992544|40.37881101|0.163771093|-0.035181092|-33.93632895|2.672871589|1.833724661|0.867430881|-1.723873519|-25.27062952|-21.51621375|2541.440611|511.4247108|0.711733271|5705.360332|81.07723009|24.80452821|0.008781964|-449.4301265|1.0|1.0|1.0|1.0|3.37|3.75|0.08|-9.98|2.0|113.42|1.0|5.0|-6.16|-4.8|1.0|0.0|1.0|6.86e-07|0.000265|1.18e-06|5.42|0.0|0.0|1.0399999999999999e-10|4.01e-08|5.65|3.8232|-1265.770242|650.53|324.29|0.2686|272.91|0.6074|0.70427|0.0066|-0.1579|4.2476|129.0|6.8894|6.8894
14_a1|0|0.0|0|7.423568444|1|1|1.430935835|0.0|0.043282217|-0.015636898|-0.175408303|1|0.0|-0.766207981|-0.011639964|10.94959842|-0.0492229479999999|1|-0.008385698|0.164429684|1|0.838928085|-0.08530265|-0.083341531|0.805877431|0.795744863|0|0.593170871|-0.12658238|-0.122581374|0.206941175|0.033047776|-74.96297518|161.1772893|0.406829129|-0.046308519|-42.99041175|11.59015807|104.2594419|0.753357398|-2.083883365|-44.39360096|-27.42423067|2678.985809|351.2799603|0.905399978|5748.712211|146.0634832|36.40268318|0.0243658979999999|-300.0800645|1.0|1.0|1.0|2.0|3.25|2.35|0.05|-7.69|1.0|106.85|1.0|4.0|-4.52|-6.73|0.0|0.0|1.0|3.03e-05|0.0116|5.660000000000001e-05|2.7|0.0|0.0|2.03e-08|7.81e-06|4.57|3.3061|-1292.55322|621.08|375.01|0.4442|323.35|0.6572600000000001|0.69894|0.3497|-0.1336|4.1207|94.0|7.0269|7.0269
37_a18|0|0.0|0|7.03438793|2|2|1.251176176|0.0|-0.0013530679999999|-0.005351023|-0.018808538|1|0.0|-0.385273662|0.002300582|10.94702064|-0.011713125|0|0.003512954|-0.0276034839999999|0|0.7100921609999999|0.020848396|-0.020149364|0.761336899|0.699483099|0|0.831783747|-0.068500679|-0.074857954|0.385121249|0.009098426|-50.09028298|12.63119843|0.168216253|-0.0286221589999999|-40.02719655|4.865006968|60.1335413|0.7648766029999999|-1.946306811|-36.62790634|-20.92960342|3055.795406|608.2316837999999|0.954530133|7035.839448000001|171.9311063|27.36337253|0.0142451319999999|-387.3755475|0.0|1.0|1.0|2.0|4.31|0.0|0.3|-8.82|2.0|151.14|1.0|7.0|-5.68|-6.14|0.0|1.0|0.0|2.08e-06|0.000999|3.35e-06|4.36|0.0|0.0|1.51e-09|7.27e-07|8.11|3.2127|-1532.974371|794.5|385.91|499.0|385.91|0.69305|0.69305|499.0|-0.13194|2.2872|35.0|7.4559|7.4559
1a_a18 (SB-431542)|0|0.0|0|7.423568444|1|1|1.430935835|0.0|0.043282217|-0.015636898|-0.175408303|1|0.0|-0.766207981|-0.011639964|10.94959842|-0.0492229479999999|1|-0.008385698|0.164429684|1|0.838928085|-0.08530265|-0.083341531|0.805877431|0.795744863|0|0.5940412860000001|-0.126408788|-0.122555709|0.210046675|0.033020439|-74.98172333|160.410387|0.405958714|-0.0462988229999999|-43.12110169|11.61820782|105.3125675|0.7531996609999999|-2.083447046|-44.47680367|-27.46300805|2678.82389|352.3666367|0.895533283|5748.422847|146.3942108|36.46179023|0.02438148|-300.3801761|1.0|1.0|1.0|2.0|3.25|2.35|0.05|-7.69|1.0|106.85|1.0|4.0|-4.52|-6.73|0.0|0.0|1.0|3.03e-05|0.0116|5.660000000000001e-05|2.7|0.0|0.0|2.03e-08|7.81e-06|4.57|3295.0|-1292.553086|620.23|376.27|0.5767|324.5|0.55409|0.69868|0.3347|-0.13329|5.9926|125.0|6.9031|6.9031
13h_a6|0|0.0|0|6.842683282|0|0|1.424099498|0.0|-0.094781725|-0.006619944|0.004767264|2|1.656132209|-0.3839567379999999|-0.002407131|10.95053423|-0.090944829|1|-0.000644109|0.105918119|2|0.836982172|-0.0256002129999999|-0.164411111|0.8391892870000001|0.789769968|1|0.867910741|-0.074151997|-0.091977068|0.300800177|0.017441348|-51.85624128|77.20799814|0.132089259|-0.032362302|-44.98170701|8.529752344|0.0|0.736918588|-1.747564296|-36.26429338|-22.63172141|2926.745635|606.9504647000001|0.8575863490000001|6302.785260000001|183.9790404|30.71129129|0.017825256|-331.36552|1.0|1.0|1.0|2.0|3.64|3.03|0.12|-10.57|2.0|128.63|0.0|6.0|-5.56|-6.31|0.0|0.0|1.0|2.77e-06|0.0012|8.8e-06|3.7|0.0|0.0|2.67e-11|1.15e-08|3.83|3392.0|-1386.569017|738.61|365.52|1.0978|254.58|0.50716|0.69001|0.2121|-0.14097|7.2872|47.0|7.3279|7.3279
16j_a32|1|-0.082980188|0|7.765993078999999|0|0|0.609420735|0.0|0.175152442|-0.0139074189999999|-0.086195934|0|2.076106145|-0.778815477|-0.002456725|10.31100263|0.021997616|3|-0.00030659|-0.11512706|0|0.79965447|0.168000908|0.032797932|0.839271289|0.762429418|1|0.8259884120000001|-0.07651119|-0.106897203|0.509776381|0.023266265|-54.71915795|34.66998636|0.174011588|-0.034287782|-54.6758122|11.90023573|45.81893652|0.699790508|-1.817252458|-39.13396528|-24.52188465|2830.682695|590.7291534|0.7944808170000001|6507.757122|214.7033741|35.04175088|0.021655546|-285.7717513|1.0|0.0|1.0|2.0|3.86|3.38|0.33|-7.77|3.0|121.3|1.0|8.0|-7.45|-5.73|1.0|0.0|0.0|3.56e-08|1.57e-05|3.89e-06|4.59|0.0|0.0|1.7e-08|7.5e-06|5.5|3629.0|-2034.593521|729.78|341.65|0.2907|341.65|0.70207|0.70207|0.2907|-0.15012|3.4656|9.0|8.0315|8.0315
11a_a50|1|0.0|2|7.927685046000001|1|1|1.397733996|4.088412042|-0.156121881|-0.002914262|-0.014702942|1|2.114272566|-0.134056065|0.011959339|10.94500606|-0.129547471|2|0.012037198|-0.0739260509999999|1|0.701976536|-0.158172459|-0.200986578|0.8535780190000001|0.667956827|1|0.917127112|-0.048213112|-0.071180382|0.2931724189999999|0.01848869|-25.48858279|7.53108119|0.0828728879999999|-0.025421565|-19.89396594|5.167341939|67.28055926|0.6543614329999999|-1.067705728|-13.47492066|-13.43949068|2286.226222|484.8529701000001|0.864799282|4858.670497|182.7270002|20.53832944|0.020887781|-163.21096210000002|0.0|0.0|1.0|0.0|3.44|2.8|0.15|-5.87|0.0|99.65|2.0|2.0|-3.58|-6.24|0.0|1.0|1.0|0.000263|0.0862|6.97e-05|2.9|0.0|0.0|1.35e-06|0.000441|3.05|4.0636|-1045.954278|574.01|305.11|0.1761|305.11|0.65485|0.65485|0.1761|-0.16769|5.4342|59.0|7.2291|7.2291
13c_a6|0|0.0|0|7.412764017000001|1|1|1.424213869|0.0|-0.046663393|-0.010619065|-0.0122495089999999|1|0.0|-0.605286688|-0.003346018|10.95129637|-0.0942387559999999|1|-0.000899678|0.081059709|1|0.845481322|0.085414885|-0.167542194|0.8353837409999999|0.7995080809999999|0|0.786809832|-0.093635525|-0.111231609|0.22875443|0.030547186|-63.73961873|157.60887419999997|0.213190168|-0.039875482|-51.54254258|14.15496611|567.1031411|0.772032541|-2.11340057|-43.38886312|-27.1440571|2880.850692|535.5975578|0.875625075|6204.855629|155.1821156|35.15921372|0.018354398|-370.3562372|1.0|1.0|1.0|2.0|3.61|2.53|0.16|-9.4|2.0|121.6|1.0|6.0|-5.95|-5.88|0.0|0.0|1.0|1.11e-06|0.000471|5.42e-06|4.23|0.0|0.0|3.96e-10|1.68e-07|4.5|3.6519|-1389.371325|719.8|339.5|0.5471|206.92|0.48478|0.7008800000000001|0.28|-0.14975|7.7129|73.0|7.1367|7.1367
11d_a31|0|0.0|0|7.765993078999999|1|1|0.610136352|0.0|0.064475882|-0.017317263|-0.116385886|0|0.0|-0.848545873|-0.009496378|10.31169874|-0.078235092|2|-0.006496772|0.026806221|0|0.819298311|-0.057505249|-0.13169885|0.868115289|0.78396996|0|0.585212816|-0.134031221|-0.134048091|0.197166451|0.034417775|-82.05480081|296.2476128|0.414787184|-0.040797245|-50.24081482|12.89967697|91.25756269|0.6817705409999999|-1.87667327|-50.23449218|-24.97634343|2532.447962|358.2711594|0.929231204|5420.356537|194.8221811|36.63453013|0.027374162|-222.5622569|1.0|1.0|1.0|2.0|3.6|2.83|0.32|-6.23|1.0|102.13|1.0|7.0|-5.48|-6.4|0.0|0.0|1.0|3.33e-06|0.00128|6.26e-05|3.17|0.0|0.0|5.83e-07|0.000225|4.87|3.8009|-1598.671315|650.64|326.2|0.2642|326.2|703.0|703.0|0.2642|-0.15822|3.1919|0.03|7.5229|7.5229
8_a27|0|0.0|1|6.605297921|0|0|1.406757715|1.7626247169999998|0.188762686|-0.008444078|-0.077396262|2|1.21499748|-0.329319041|0.0040883959999999|10.93783465|0.067074515|1|0.004801929|-0.24946295|2|0.6812785379999999|0.141900468|0.11158995|0.8688656459999999|0.64927069|1|0.776384028|-0.078709803|-0.092265073|0.3608031339999999|0.021852066|-37.50265703|122.0597403|0.223615972|-0.035880862|-20.94612822|4.960882344|61.18801154|0.751701834|-1.291711016|-17.86879446|-17.09606174|2132.9321670000004|369.9216992|0.92208134|4522.989286999999|118.305988|22.74314225|0.019394143|-239.8554499|0.0|0.0|0.0|1.0|2.79|2.28|0.06|-6.28|0.0|87.68|1.0|2.0|-3.23|-6.73|0.0|1.0|1.0|0.000586|178.0|0.000299|2.0|0.0|0.0|5.2e-07|0.000158|3.96|4.1276|-1004.489001|507.76|300.38|0.2336|300.38|0.64893|0.64893|0.2336|-0.16958|3.0415|6.0|8.2218|8.2218
11c_a5|0|0.0|0|6.605297921|0|0|1.427567332|0.0|-0.2117133739999999|-0.004590583|-0.050049777|2|0.0|-0.224938556|0.005090155|10.94877953|-0.023856811|1|0.005383056|-0.138950411|2|0.679183645|0.030085871|-0.044126759|0.86113162|0.658307423|0|0.80472351|-0.078909483|-0.0873419269999999|0.389427402|0.01785211|-47.99592739|31.61751609|0.19527649|-0.0322785379999999|-32.31269264|6.604499968|4.089828494|0.707039635|-1.484812761|-29.19305715|-19.63310772|2497.685314|489.4652669|0.811648325|5202.741647999999|178.1902995|27.76804404|0.021214793|-251.8596984|1.0|1.0|1.0|1.0|2.96|2.14|0.09|-8.47|1.0|106.79|1.0|6.0|-4.13|-6.59|0.0|0.0|1.0|7.38e-05|0.0273|7.950000000000001e-05|2.78|0.0|0.0|3.4000000000000003e-09|1.26e-06|4.53|4.2087|-1218.454079|636.14|294.59|0.5327|275.3|0.60118|0.6267699999999999|0.2186|-0.1713299999999999|2.5278|25.0|7.6021|7.6021
7l_a46|0|0.256706467|1|7.727094485|1|1|1.160371354|2.1525548|-0.2644255789999999|-0.00090473|0.017668261|2|0.0|-0.038903382|0.013150047|10.9642261|0.050638298|1|0.0125870169999999|-0.331246137|2|0.659888413|-0.1237456669999999|0.076724694|0.825629852|0.6539666829999999|0|0.907148114|-0.0565894359999999|-0.06289606|0.253138137|0.011594057|-27.30136533|8.13531199|0.092851886|-0.022013621|-14.63933792|2.698568452|51.39110437|0.67467081|-0.880544835|-13.17144326|-10.620390400000002|1920.310099|437.65027010000006|0.863142947|4046.614178|156.9538706|15.74158869|0.016330867|-168.5385796|1.0|1.0|1.0|0.0|3.04|2.64|0.28|-6.29|0.0|86.96|1.0|2.0|-3.18|-6.22|0.0|1.0|1.0|0.000668|0.1939999999999999|0.0001889999999999|2.61|0.0|0.0|5.19e-07|0.000151|2.42|4.5464|-915.5830363|517.29|272.71|0.2024|272.71|0.68834|0.68834|0.2024|-0.18993|3.3119|1.94|5.7122|5.7122
