molecula|NaaNH|n9FaRing|SaaNH|SssssC|NaasN|nARing|SaasN|MATS2c|AATSC1c|JGI4|MATS7i|ATSC1c|MATS8i|BCUTi-1|AATSC8d|n5aHRing|AATSC1pe|AATSC7i|MATS1i|AATSC1i|MATS1c|n6aHRing|GATS1are|MATS8s|MATS8d|SIC2|nFaHRing|PNSA3|PNSA5|RPSA|TPSA_x|FNSA4|WNSA5|WPSA3|FNSA1|DPSA5|PNSA4|TASA|MOMI-Z|WNSA4|FPSA1|GeomRadius|GeomDiameter|GeomShapeIndex|GRAV|PPSA1|WNSA2|DPSA2|PPSA5|CYP2C19 inhibitor|P-gp substrate|CYP3A4 inhibitor|Synthetic Accessibility|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|Log Po/w MLOGP|Molar refractivity|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Log S (Ali)|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|Egan filter|BBB|Consensus Log P|Log S (ESOL)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|Lipinski|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|Total Energy (gas phase) (Hartree)|Area (grid)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Wavelength (max. Transition) (nm)|Approximated area|Contribution (HOMO-LUMO transition)|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|IC50|pIC50|pIC50
13b_a5|1|0|2.948625157|0.0|0|1|0.0|-0.142746146|-0.004573365|0.02468599|-0.006314305|-0.251535058|-0.104404004|10.94530329|-0.017963913|1|0.0066003869999999|-0.010368468|-0.055701188|-0.091464693|-0.357011244|2|0.6700114770000001|0.03431921|-0.0330907489999999|0.8184221559999999|0|-44.93506461|-48.3067033|0.168442764|108.9128108|-0.02636836|-31.23446039|5.806729729|0.654076389|62.24204745|-17.04942469|537.6736515|1177.571784|-11.0239272|0.345923611|8.427551282000001|15.48959317|0.837970799|5678.380299|223.6695238|-562.2202871000001|1329.387016|13.93534415|0.0|1.0|1.0|2.97|23.0|-8.36|4.64|4.06|1.96|119.8|1.0|5.0|-4.24|30.0|4.0|-6.58|0.0|1.0|3.26|-4.43|0.0225|0.0148|3.01|0.0|1.72e-06|-0.05177|-1276.030896|672.43|1138.73|296.66|265.31|503.93|0.57482|0.3064|-0.17274|3.5881|-0.22451|0.035153|0.11|6.9586|6.9586
9c_a31|1|0|3.410619646|0.0|0|1|0.0|0.031715924|-0.013082561|0.03482906|-0.0384827639999999|-0.6933757159999999|-0.1047269419999999|10.311698300000002|-0.062737615|2|-0.000813398|-0.062065125|-0.138799714|-0.223856622|-0.546598398|0|0.8083148840000001|-0.000533581|-0.108617754|0.8856644770000001|0|-65.84728287|-81.63444414|0.325309894|207.3144829|-0.035867334|-52.02424796|12.30439782|0.670716706|97.22026028|-22.85764436|429.9685721|2242.189942|-14.56678943|0.329283294|8.188627935|15.04941978|0.837843885|5658.985169|209.8466636|-728.3394714|1703.9715989999995|15.58581614|1.0|1.0|1.0|3.66|16.0|-7.24|5.64|3.7|1.08|108.16|1.0|8.0|-5.23|28.0|5.0|-6.53|0.0|0.0|3.32|-4.16|0.00233|0.0277|3.1|0.0|2.31e-05|-0.03249|-1618.115927|691.3|1147.93|322.12|322.12|588.58|0.7007399999999999|0.2554|-0.15975|1.3617|-0.19224|0.04177078|0.42|6.3768|6.3768
8_a10|0|0|0.0|0.0|1|1|2.071128354|-0.075368755|-0.00560152|0.035828092|-0.000315856|-0.296880569|-0.15615298|10.92578782|-0.106100115|1|0.009056935|-0.000504277|-0.082893697|-0.132343104|-0.368590322|2|0.6357042860000001|-0.015871527|-0.167376069|0.864927472|1|-32.63117642|-47.16908772|0.125156018|68.45976606|-0.029917593|-25.80127401|4.714910465|0.722649449|56.7864899|-16.36478554|478.5356341|1899.542278|-8.951462413|0.277350551|6.112185271|10.75705296|0.7599356820000001|6289.86818|151.7094758|-438.6216583|1109.631361|9.617402178|0.0|1.0|1.0|3.42|21.0|-7.6|4.46|4.2|2.46|111.36|1.0|4.0|-4.52|29.0|5.0|-6.25|0.0|1.0|3.55|-4.62|0.0117|0.00926|3.37|0.0|9.59e-06|-0.0623299999999999|-1257.819281|594.63|1047.58|336.55|264.0|416.69|0.68815|0.0916|-0.15556|1.2052|-0.21789|0.02243902|526.0|6279.0|6279.0
47k_a18|0|0|0.0|0.0|0|1|0.0|0.029145635|-0.0067578909999999|0.033777778|-0.017736343|-0.5135996820000001|-0.02822032|10.94702256|-0.008576013|0|0.00493127|-0.026672956|-0.279965025|-0.421027889|-0.451417954|0|0.762665453|0.022512501|-0.014398731|0.753132457|0|-51.59195677|-69.77479556|0.169064596|133.5242222|-0.030255779|-55.10689702|9.406543039|0.7153044209999999|84.23875372|-23.89547793|656.2580564|2009.418849|-18.87222501|0.284695579|9.777177947|18.35217454|0.877042091|7575.637462000001|224.8475227|-1377.672426|2438.639881|14.46395816|1.0|1.0|1.0|4.66|18.0|-8.44|2.39|3.17|2.82|154.86|1.0|11.0|-5.84|38.0|4.0|-6.41|0.0|0.0|2.53|-5.33|0.000742|0.0023899999999999|4.26|1.0|1.85e-06|-0.04359|-1664.728002|842.29|1492.36|400.63|400.63|793.48|0.69823|0.5920000000000001|-0.1277599999999999|4.1818|-0.17135|0.02802749|29.0|7.5376|7.5376
12x_a36|1|0|3.494913155|0.0|0|2|0.0|-0.058295476|-0.007008724|0.041767677|0.021670322|-0.40650598|-0.054184069|10.33556641|-0.023932402|1|0.003710345|0.038200407|-0.07550872|-0.133106642|-0.4331246039999999|1|0.906423012|0.056034339|-0.041914045|0.8792981679999999|0|-49.60929169|-70.20305027|0.163597165|110.0434027|-0.036722107|-47.22198284|7.974776509|0.7768535409999999|81.1499815|-24.70107324|562.6051882|2391.802689|-16.61514211|0.223146459|8.770758009|16.20591229|0.847720832|6193.10485|150.09915149999998|-897.2176739|1717.000548|10.94693123|1.0|1.0|1.0|4.87|17.0|-7.05|3.33|2.61|2.51|135.47|1.0|6.0|-4.85|31.0|4.0|-6.64|0.0|0.0|2.33|-4.51|0.0061|0.0132|3.19|0.0|3.83e-05|-0.05311|-1670.419519|719.63|1209.23|331.83|319.74|569.01|0.68112|0.0199|-0.1517099999999999|5.6653|-0.2048199999999999|0.03331471|7.0|8.1549|8.1549
3b_a12|0|0|0.0|0.0|0|1|0.0|0.156777705|-0.007916598|0.0375|-0.1215705419999999|-0.332497127|-0.065558712|10.9540388|-0.003968827|0|-0.003019113|-0.19952566|-0.071149325|-0.116772665|-0.547002361|1|0.914614654|-0.008328578|-0.007397776|0.82914101|0|-33.57216667|-46.11064215|0.096795301|50.46508298|-0.034016616|-24.04018959|2.816328871|0.7688221909999999|54.77629766|-17.73486237|470.8937285|1935.211747|-9.246226764|0.2311778089999999|6.6333156660000006|10.88757628|0.64134753|4665.346939|120.5265876|-360.6028438|899.6353646|8.665655511|1.0|0.0|1.0|3.82|18.0|-8.1|4.05|3.14|3.99|102.53|1.0|3.0|-4.26|24.0|3.0|-5.65|0.0|1.0|3.59|-4.64|0.0184|0.00759|3.78|0.0|2.63e-06|-0.07091|-1410.947421|548.05|915.37|328.51|294.55|426.66|0.6654800000000001|0.2418|-0.15229|5.9551|-0.2232|0.02444371|49.0|7.3098|7.3098
12ab_a30|0|0|0.0|0.0|0|2|0.0|-0.026189286|-0.008528077|0.043854875|0.018023992|-0.520212725|0.038312857|10.31162784|0.01563558|1|0.005111479|0.03046828|-0.12254489|-0.207153446|-0.384942092|1|0.8397577820000001|0.078325164|0.026596859|0.855880335|0|-58.23149599999999|-71.0035788|0.200246511|140.93076580000002|-0.031859359|-49.97135112|15.64609074|0.603952976|92.49334877|-22.42218278|562.8556061|2618.234172|-15.78042667|0.3960470239999999|8.44310703|15.6704374|0.856003642|6918.884105|278.7324985|-899.4843201|2116.165447|21.48976996|1.0|1.0|1.0|4.87|17.0|-6.83|3.94|2.63|2.2|140.26|1.0|7.0|-5.61|33.0|6.0|-6.39|0.0|0.0|2.52|-5.0|0.00113|0.00456|3.81|0.0|6.720000000000001e-05|-49.0|-1804.79081|753.75|1275.19|355.06|258.2|613.7|0.68324|0.1511|-0.14772|6.9089|-0.19672|0.03368522|17.0|7.7825|7.7825
12y_a30|0|0|0.0|0.0|0|2|0.0|0.048343649|-0.005996863|0.044197531|-0.089502772|-0.353814891|0.061944378|10.31162818|-0.058184644|1|0.006346396|-0.153680104|-0.053700437|-0.0922059569999999|-0.4579359229999999|1|0.842068099|-0.05346283|-0.095969764|0.8146529229999999|0|-47.598277|-61.25585229|0.151081489|101.4221952|-0.034840345|-41.1215369|6.751850651|0.820108145|69.55490151|-23.38859815|569.8856940000001|2411.415644|-15.70095045|0.179891855|8.067590558|14.55517927|0.804154433|6301.067405|120.7628216|-863.552275|1568.540572|8.299049218|1.0|1.0|0.0|4.86|17.0|-7.38|4.87|3.23|3.25|137.21|1.0|5.0|-6.04|31.0|4.0|-5.64|0.0|0.0|3.19|-5.46|0.00039|0.00148|4.6|0.0|1.76e-05|-0.05065|-1654.382468|728.75|1227.82|357.11|238.56|585.59|0.6864399999999999|0.1489|-0.1475|4.7043|-0.19815|0.0311422|22.0|7.6576|7.6576
8_a27|1|0|2.599100867|0.0|1|0|1.7626247169999998|0.188762686|-0.008444078|0.039673203|-0.14212377|-0.329319041|0.093450172|10.93783465|0.067074515|1|0.004801929|-0.24946295|-0.106814855|-0.187486926|-0.535352745|2|0.6812785379999999|0.141900468|0.11158995|0.8688656459999999|1|-37.50265703|-43.96130162|0.223615972|106.5457267|-0.035880862|-20.94612822|4.960882344|0.751701834|53.20197882|-17.09606174|369.9216992|989.0070768|-8.145716531|0.248298166|5.016799703|9.642697094|0.92208134|4522.989286999999|118.305988|-293.2457951|818.753121|9.240677197|0.0|0.0|0.0|2.79|21.0|-6.28|2.98|2.48|2.19|87.68|1.0|2.0|-3.23|23.0|4.0|-6.73|0.0|1.0|2.38|-3.52|178.0|0.0907|2.0|0.0|0.000158|-0.05015|-1004.489001|507.76|848.58|300.38|300.38|374.88|0.64893|0.2336|-0.16958|3.0415|-0.21973|0.02665292|6.0|8.2218|8.2218
17_a3|0|0|0.0|0.0|0|0|0.0|0.188373421|-0.009450704|0.047430556|-0.015463451|-0.349676046|-0.041723219|10.31163036|-0.0510707059999999|1|-0.006696449|-0.027542873|0.020589494|0.036673175|-0.633373061|2|0.881253042|0.1789147639999999|-0.085686119|0.838125715|1|-50.20132919|-48.88298017|0.1969243769999999|100.2028184|-0.039557272|-24.87357062|2.672377884|0.840062179|55.39769571|-20.12828595|408.6362608|1667.279771|-10.24205849|0.159937821|6.2477303310000005|11.12358659|0.780420408|4839.543958|81.38261354|-348.2299886|814.6560331000001|6.514715538|1.0|1.0|1.0|3.13|21.0|-7.48|4.96|4.66|2.37|95.5|1.0|2.0|-5.53|23.0|3.0|-5.61|0.0|0.0|3.71|-4.93|1.0|0.00399|3.88|0.0|1.11e-05|-0.0720399999999999|-1731.72355|537.32|891.3|386.22|386.22|393.58|0.69481|0.4062|-0.13155|3.8077|-0.20359|0.02878063|23.0|7.6383|7.6383
16d_a32|1|1|3.311658163|0.0|0|0|0.0|0.170838661|-0.017249763|0.0421759259999999|0.0115077539999999|-0.7589895790000001|-0.134892903|10.31100273|-0.0517549079999999|3|-0.005427254|0.021406827|-0.128753933|-0.239509216|-0.68301199|0|0.816581223|0.107238939|-0.0847953219999999|0.916850163|1|-53.23914436|-67.07571683|0.244506926|142.7146582|-0.036437402|-39.15098916|10.90312918|0.615749698|86.50964771|-21.26791022|440.9688416|3152.666302|-12.41372827|0.384250302|6.221435089|11.16880283|0.79521327|5768.495166|224.2805611|-508.962859|1416.134383|19.43393087|1.0|1.0|1.0|3.35|19.0|-6.59|5.26|3.82|0.65|102.33|1.0|6.0|-5.65|26.0|5.0|-6.62|1.0|0.0|3.12|-4.18|0.000856|0.0257|2.86|0.0|9.84e-05|-0.05068|-1877.332369|621.59|1023.44|341.83|341.83|489.97|0.70217|0.2915|-0.15009|3.2048|-0.20077|0.02818209|8.0|8.1135|8.1135
5_a15|0|0|0.0|0.0|0|0|0.0|-0.222657379|-0.008878343|0.035982906|0.0729170329999999|-0.54157893|-0.0156037999999999|10.95880662|0.0118220069999999|0|0.003194793|0.1093187759999999|-0.187421793|-0.28098676|-0.340979744|2|0.8384601770000001|0.092692253|0.020920163|0.74438723|0|-45.57134103|-73.61131563|0.125945852|93.65193084|-0.0273088679999999|-54.73655332|18.03465935|0.5089899720000001|100.6631306|-20.30656983|649.9369163|2179.757502|-15.09973885|0.491010028|7.795174584|15.1701491|0.946094849|6656.720346|365.1095806|-875.7848531999999|2313.9572780000003|27.05181494|1.0|1.0|1.0|3.79|24.0|-9.65|4.92|6.01|2.0|127.97|1.0|8.0|-6.16|33.0|6.0|-5.55|1.0|0.0|4.29|-5.66|0.000304|0.000967|4.86|0.0|9.970000000000001e-08|-0.03714|-1470.779775|737.16|1272.84|341.96|286.35|629.67|0.70244|0.0199|-0.14839|4.3576|-0.18553|0.03640044|13.0|7.8861|7.8861
9i_a40|0|0|0.0|0.0|1|0|1.841293462|0.074116257|-0.0071562119999999|0.045555556|0.187127708|-0.279092262|0.201624407|10.31197226|-0.1788455119999999|2|0.004019925|0.333430103|0.105172175|0.187399127|-0.542471361|0|0.831946443|-0.154977678|-0.28972973|0.824009442|1|-46.80087537|-44.58600513|0.169019238|85.16517222|-0.036869006|-22.46593254|2.795536563|0.8590224540000001|49.81256531|-18.57750214|418.7133986|335.9672843|-9.360805225|0.140977546|7.700852478|14.74203307|0.91433781|4201.058793|71.03556427|-336.98898810000003|778.5478408|5.226560183|1.0|1.0|1.0|3.25|20.0|-6.03|3.84|4.02|2.99|91.11|1.0|2.0|-5.32|22.0|2.0|-5.44|0.0|0.0|3.52|-4.71|0.00147|0.00603|3.85|0.0|0.000285|-0.05989|-1273.31399|534.44|883.84|428.48|284.3|417.75|0.70339|0.3362|-0.11967|2.0895|-0.17956|0.02072395|1.25|5.9031|5.9031
5a_a40|0|0|0.0|0.0|1|1|1.688148148|-0.116583806|-0.004609716|0.0388888889999999|-0.108428634|-0.152120625|0.180125135|10.31198338|-0.02394636|2|0.010425818|-0.191663433|0.004130836|0.007301856|-0.363338726|0|0.538671739|-0.442215721|-0.0395444479999999|0.820901326|1|-34.5789643|-40.27003217|0.146821673|64.97877226|-0.036396585|-17.82228195|4.042943749|0.8224652720000001|46.06507254|-16.10801287|377.5905776|508.8362301|-7.128912782|0.177534728|5.507689573|10.7779923|0.956899016|3736.248815|78.57142892|-213.8673835|587.5511127|5.795040371|1.0|0.0|1.0|3.04|14.0|-4.05|3.68|3.08|1.85|74.15|2.0|3.0|-4.13|19.0|3.0|-5.9|0.0|1.0|2.8|-3.67|0.0202|0.0574|2.88|0.0|0.0241|-0.0657799999999999|-1177.5835470000002|466.79|757.45|326.96|326.96|353.51|0.69499|0.4461|-0.15066|5.7163|-0.21644|0.01514427|81.0|7.0915|7.0915
5_a18 (BIBF0775)|0|0|0.0|0.0|0|2|0.0|0.0160123|-0.005220163|0.035478927|-0.0366107389999999|-0.391512249|0.0002403959999999|10.94702058|-0.022817602|0|0.0036739159999999|-0.054916741|-0.144352593|-0.216531385|-0.453086741|0|0.7140745620000001|-0.001626287|-0.040022105|0.774859029|0|-52.09190866|-59.08151918|0.156764132|118.3671077|-0.029755876|-44.61038661|4.846666751|0.8159410579999999|67.25977848|-22.46761997|636.6978809999999|1645.395714|-16.96451322|0.184058942|9.798677372|18.98829281|0.937842434|7221.114573000001|138.97646310000002|-1204.480438|1955.044427|8.178259299999999|0.0|1.0|1.0|4.42|18.0|-9.21|4.09|3.69|3.52|155.95|1.0|8.0|-6.07|37.0|3.0|-5.96|0.0|1.0|3.2|-5.72|0.000425|0.000946|4.73|0.0|3.06e-07|-0.04938|-1572.290174|817.02|1446.02|378.13|378.13|691.68|0.69298|0.4825|-0.13154|2.3389|-0.18092|0.02305362|34.0|7.4685|7.4685
12ab_a36|1|0|3.458948649|0.0|0|2|0.0|-0.064515677|-0.007034881|0.039951691|0.035377607|-0.408023082|-0.032623802|10.9540584|-0.029080933|1|0.002112069|0.0618552579999999|-0.096853381|-0.169341326|-0.4186639029999999|1|0.86559137|-0.0852411419999999|-0.051707317|0.888163057|0|-54.63243106|-65.54680623|0.158944244|109.6369437|-0.033434841|-45.21303385|11.46782191|0.679025324|82.3666474|-23.06276515|580.1454645|2390.849902|-15.90828969|0.320974676|7.821826146|15.18764075|0.941700118|6314.697413|221.4026852|-859.0476432|1834.083759|16.81984117|1.0|1.0|0.0|4.86|17.0|-7.05|3.14|1.95|1.59|133.27|1.0|6.0|-3.92|32.0|5.0|-7.21|0.0|0.0|1.8|-3.91|0.0503|0.0515|2.33|0.0|3.76e-05|-0.0523799999999999|-1364.468283|712.73|1201.64|319.17|319.17|564.58|0.69294|0.4451|-0.15699|3.6976|-0.2093699999999999|0.04167456|11.0|7.9586|7.9586
9h_a40|0|0|0.0|0.0|1|0|1.7679629630000002|0.014753178|-0.009041931|0.039444444|0.157606277|-0.343593366|0.133376308|10.31197223|-185.0|2|0.003099029|0.270048551|0.048470175|0.08305063|-0.503000695|0|0.778613709|-0.160855189|-0.299768519|0.8022014000000001|1|-46.04148264|-47.93581245|0.135689851|67.89350333|-0.041058441|-23.98506758|3.102034287|0.863884935|53.60044379|-20.54391962|432.46450360000006|418.2915223|-10.27931468|0.136115065|6.922257828999999|13.366649|0.930966649|4322.734135|68.10626265|-359.7760137|832.3298135|5.664631335|1.0|0.0|1.0|3.3|20.0|-6.51|4.59|4.44|3.22|93.19|1.0|3.0|-5.65|23.0|3.0|-5.06|0.0|1.0|4.06|-5.12|0.000716|0.00244|4.51|0.0|9.93e-05|-0.05991|-1293.151333|526.38|868.84|368.18|292.61|410.18|0.69809|0.2721|-0.14047|2.1413|-0.20038|0.02291279|3.98|5.4001|5.4001
27c_a34|0|0|0.0|0.0|1|1|1.996958431|0.02583752|-0.014036512|0.041728395|-0.08157574|-0.80008116|-0.028344637|10.95447877|-0.014364543|1|-0.004694534|-0.132026575|-0.128393271|-0.2077985889999999|-0.543350914|1|0.850511415|-0.0360159139999999|-0.0239323839999999|0.8353837409999999|0|-76.84420762|-84.73908278|0.368934647|248.17931940000005|-0.042782312|-57.00328784|13.79934071|0.7381974290000001|100.1948155|-28.77931113|424.51250080000005|2477.818875|-19.35960719|0.261802571|8.808655321|15.31184469|0.738272657|6308.331369|176.1124482|-1026.059181|2066.254135|15.45573273|1.0|1.0|1.0|3.55|23.0|-7.67|3.11|3.34|1.71|119.71|1.0|6.0|-4.75|32.0|5.0|-6.85|0.0|0.0|2.83|-4.45|0.00759|0.0151|2.9|0.0|9.1e-06|-0.03792|-1426.482676|709.72|1203.69|316.4|289.89|558.04|0.70336|0.0093|-0.1589|7.6204|-0.19682|0.03913684|0.8|6.0969|6.0969
12az_a36|1|0|3.465535084|0.0|0|2|0.0|-0.196183836|-0.009570959|0.040566449|0.078817323|-0.593399474|-0.024018255|10.95957115|-0.012800556|1|0.002872872|0.129156742|-0.176729938|-0.289604649|-0.387734368|1|0.884226781|-0.061924322|-0.021825174|0.858971809|0|-50.28669997|-75.58351856|0.180836387|126.71905359999998|-0.033474609|-52.96429617|17.0740303|0.583865006|99.82512582|-23.45695404|574.0196415|2455.7577530000003|-16.43719536|0.416134994|8.449849817|15.73229538|0.861843195|6700.839465|291.60189260000004|-953.3573311|2330.167624|24.24160725|1.0|1.0|1.0|4.96|17.0|-6.79|2.83|1.9|1.42|136.74|1.0|7.0|-4.11|33.0|6.0|-7.13|0.0|0.0|1.75|-4.15|0.0342|0.0315|2.62|0.0|7.11e-05|-0.04967|-1461.962459|737.12|1252.18|343.5|319.03|576.54|0.70333|0.0146|-0.14879|6.3778|-0.19846|0.02800521|58.0|7.2366|7.2366
12v_a36|1|0|3.468871488|0.0|0|2|0.0|-0.077763989|-0.008411281|0.041767677|0.073329354|-0.487854327|-0.086194201|10.96020642|-0.023932402|1|0.003077071|0.123026459|-0.1430106119999999|-0.239932418|-0.401336708|1|0.8913597320000001|0.024751559|-0.041914045|0.8792981679999999|0|-51.4172081|-69.20675352|0.197708661|130.0637965|-0.033118671|-45.52806671|11.74777471|0.6276553979999999|88.07013157|-21.78731129|527.7920397|2328.221818|-14.33290989|0.372344602|8.456596706000001|15.71271745|0.8580426609999999|6065.593390999999|244.9490697|-773.9771341000001|1874.459798|18.86337805|1.0|1.0|0.0|4.82|17.0|-6.69|2.77|1.89|1.72|130.24|1.0|6.0|-3.95|31.0|5.0|-6.93|0.0|0.0|1.81|-4.07|0.0464|35.0|2.65|0.0|8.340000000000001e-05|-0.05219|-1347.442792|671.56|1150.38|334.77|319.16|502.83|0.7016100000000001|0.0223|-0.15185|6.1869|-0.20404|0.03275089|14.0|7.8539|7.8539
17_a4|0|0|0.0|-4.533317957|1|1|1.690442177|-0.188642713|-0.006491052|0.043084795|-0.01849014|-0.25315101|-0.3948966229999999|10.94611837|-0.094767116|1|0.002155864|-0.073733221|-0.0179434139999999|-0.07155304|-0.392770755|1|0.49887819|0.0147116789999999|-0.12969185|0.8347553529999999|0|-45.75108579|-46.06264282|0.111208775|57.34712812|-0.042181562|-23.75316417|2.822041259|0.861696586|52.67753395|-21.75180355|458.3237652|1658.726841|-11.21677197|0.138303414|5.923504372999999|10.65499029|0.798764653|5322.773303|71.31904507|-403.8037909|908.7478594|6.61489113|1.0|1.0|0.0|3.31|17.0|-6.56|4.59|6.26|3.66|85.09|1.0|3.0|-4.36|25.0|6.0|-5.56|1.0|0.0|4.29|-4.81|0.0152|0.00532|4.01|0.0|9.44e-05|-0.04186|-1255.968357|527.39|873.5|285.92|285.92|413.28|0.47353|0.2045|-0.17559|4.8197|-0.21745|0.02636403|877.0|6057.0|6057.0
15_a4|0|0|0.0|0.0|1|1|1.956386054|-0.159419214|-0.001986535|0.044357639|0.0432718859999999|-0.077474847|-0.1979518539999999|10.94611612|0.022446689|1|0.00918585|0.097046535|-0.017259078|-0.038707204|-0.226703465|1|0.5118792910000001|0.095534883|0.036363636|0.8347553529999999|0|-29.80513879|-35.36161572|0.132283624|63.43714456|-0.030724393|-16.95780525|2.505098786|0.8438913020000001|40.03406565|-14.73400655|416.1168833|1495.715718|-7.065752187|0.156108698|5.459799482|9.709704127|0.7783994009999999|4134.603400999999|74.8625551|-254.3670787|628.5456843999999|4.672449937|1.0|1.0|0.0|3.28|17.0|-6.09|4.09|4.4|3.05|85.06|1.0|2.0|-3.82|22.0|3.0|-5.6|0.0|1.0|3.61|-4.28|0.0443|0.0151|3.49|0.0|0.000235|-0.03539|-958.251931|512.65|848.47|294.16|275.22|396.58|0.56413|0.0969999999999999|-0.17373|2.1603|-0.2091199999999999|0.018092091|175.0|6757.0|6757.0
8b_a32|1|1|3.419952523|0.0|0|0|0.0|0.113639567|-0.009362305|0.03995614|-0.008128765|-0.458752924|-0.024375676|10.31100269|-0.0684566009999999|3|-0.001662219|-0.014634534|-0.0852122769999999|-0.1534110109999999|-0.577864293|0|0.788133615|0.060636167|-0.1152380009999999|0.8966299409999999|1|-53.36442734|-68.4085006|0.211781902|132.9495116|-0.03079624|-42.94454179|6.585851946|0.669149204|81.73293254|-19.33283713|494.8166492|2275.886421|-12.13650094|0.330850796|8.10555784|14.95918599|0.845546757|5619.400983|207.6969342|-558.2790432999999|1329.016762|13.32443194|1.0|1.0|1.0|3.46|19.0|-7.65|6.49|4.19|1.1|110.47|1.0|7.0|-5.83|27.0|4.0|-6.44|1.0|0.0|3.61|-4.39|0.000583|0.0161|3.22|0.0|8.86e-06|-0.05404|-1880.735397|671.54|1114.24|349.82|349.82|558.16|0.70285|0.2943|-0.14717|846.0|-0.20121|0.03602276|12.0|7.9208|7.9208
11_a4|0|0|0.0|0.0|1|1|2.159635561|-0.20567828|-0.001098364|0.03617284|-0.017835936|-0.056016567|-0.073554945|10.33765061|-0.0043410079999999|1|0.010782511|-0.030003079|-0.0278843589999999|-0.046906237|-0.145254541|2|0.6575743310000001|-0.163623353|-0.007574475|0.875868891|1|-31.35942689|-37.74083422|0.069886591|40.38918044|-0.023620625|-21.81135655|3.118219598|0.7560913159999999|44.63993001|-13.65094004|537.5354202000001|1640.559148|-7.889214068999999|0.243908684|6.850305797000001|13.18281017|0.924411925|5425.1341090000005|140.96082869999998|-370.7930613|848.5670554999999|6.89909579|1.0|1.0|1.0|3.31|21.0|-8.05|4.97|5.22|3.15|111.64|1.0|4.0|-5.14|27.0|3.0|-5.74|0.0|0.0|4.16|-4.97|0.00271|0.00395|3.99|0.0|3.31e-06|-0.05582|-1467.440475|630.04|1071.03|328.0|252.67|479.99|0.65942|0.0403|-0.15885|4187.0|-0.2146699999999999|0.02336674|0.11|6.9586|6.9586
4c_a46|0|0|0.0|0.139403726|1|1|2.137504882|-0.068543882|-0.005085922|0.0440307329999999|-0.111750026|-0.300069396|-0.051150771|10.94298307|-0.068256579|1|0.010040825|-0.165951544|-0.056422062|-0.083788154|-0.421467037|1|0.649753668|0.072412685|-0.0976963169999999|0.761921603|0|-40.22007179|-55.2981278|0.109222605|69.02325225|-0.029688832|-34.9456654|5.56099297|0.840753785|60.67664538|-18.76186479|562.9269925|2487.942529|-11.85656505|0.159246215|7.172412106|13.06174141|0.8211086059999999|5571.088357|100.6356847|-663.9676426|1249.669579|5.378517586|1.0|1.0|1.0|4.09|17.0|-7.62|5.11|5.24|3.4|115.03|1.0|5.0|-5.55|29.0|4.0|-5.39|0.0|1.0|4.44|-5.28|0.00109|0.00207|4.63|0.0|9.32e-06|-0.04381|-1245.392965|683.75|1176.07|302.21|227.16|617.56|0.6986600000000001|0.2083|-0.17085|4.1039|-0.21466|0.02299741|2008.0|5.6972|5.6972
3f_a32|1|1|3.553167045|0.0|0|0|0.0|0.0067550119999999|-0.00611496|0.042380952|-0.062954205|-0.275173181|-0.113189563|10.31100273|-0.110286539|3|0.002565215|-0.112493266|-0.074808287|-0.133675401|-0.5487283829999999|0|0.833981748|-0.110248899|-0.1743238839999999|0.871865543|1|-41.40131823|-54.8993954|0.125973316|71.02334697|-0.030139709|-30.95210106|3.78194259|0.78919828|61.47296003|-16.99267001|492.7734095|2130.756016|-9.580412233|0.21080172|6.153728636|10.89495051|0.770463268|4993.667711|118.8493262|-402.3773138|904.3255145|6.573564628|1.0|1.0|1.0|3.9|19.0|-7.31|7.18|5.63|2.18|102.66|1.0|4.0|-6.89|24.0|3.0|-5.03|0.0|0.0|4.63|-5.4|4.53e-05|0.0014|4.83|0.0|1.73e-05|-0.05315|-1712.034952|604.9|1006.92|348.58|348.58|488.74|0.70255|293.0|-0.1474599999999999|3.4678|-0.2006099999999999|0.02606687|9.0|8.0458|8.0458
