molecula|SddssS|NaaNH|n9FaHRing|n9FaRing|SaaNH|SssssC|NaasN|SRW09|nAHRing|BCUTs-1|SaasN|AATSC1c|MATS7i|ATSC1c|AATSC1are|MATS8i|BCUTi-1|n5aRing|n5aHRing|AATSC1pe|AATSC7i|MATS1i|BIC2|MATS8s|MATS8d|SIC2|GATS1pe|FNSA3|FNSA5|FPSA3|PNSA3|PNSA5|RNCS|RPCS|WNSA3|DPSA5|PNSA4|DPSA3|MOMI-Z|FPSA1|GeomRadius|GeomDiameter|GeomShapeIndex|GRAV|WNSA2|DPSA4|FPSA5|DPSA2|Mor01p|PPSA5|CYP2C19 inhibitor|CYP3A4 inhibitor|Synthetic Accessibility|Log Po/w iLOGP|Num. of Aromatic heavy atoms|Log Po/w Silicos-IT Log P|TPSA_y|Brenk|Veber filter|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|Egan filter|CYP1A2 inhibitor|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|Lipinski|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|Absorption Energy (HOMO-LUMO transition) (eV)|Area (grid)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Approximated area|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|E solv. Water  (Hartree)|Gibbs Free Energy|Dipole (water)|pIC50
A8301_a51|0.0|0|0|0|0.0|0.0|1|6.86171134|0|1.197963627|1.700610355|-0.00449765|0.078523314|-0.242873103|0.00740124|-0.012770742|10.31321735|1|1|0.007083041|0.135886548|-0.0357324579999999|0.6959300979999999|-0.013846396|-0.21474885|0.750630149|0.7234449559999999|-0.055295165|-0.0780376929999999|0.008152073|-35.90764428|-50.67621589|36.55933899|78.46116212|-23.3177516|56.90163721|-21.28401067|41.20144811|2461.663545|0.145040365|6.890532887999999|13.24988678|0.922911768|6401.6494600000005|-691.0718926|24.89475504|0.009586697|1244.737752|690.8826121000001|6.225421319|1.0|1.0|3.49|3.5|27.0|5.5|87.72|1.0|0.0|1.0|5.0|31.0|3.0|-5.31|0.0|1.0|1.17e-06|0.000495|5.02|0.0||||||||||||||||7.9208
25_a47|0.0|0|1|1|0.0|0.0|1|6.86171134|0|1.30432753|1.234859637|-0.010144825|-0.055724653|-0.486951604|-0.003963349|-0.035030495|10.94972207|1|1|-0.00269275|-0.120903298|-0.108691353|0.8462332770000001|-0.077710529|0.004104478|0.906449648|0.622598899|-0.073339312|-0.08797211|0.020224271|-44.52300552|-53.40631957|11.20142696|51.5831002|-27.0291331|71.17072517|-18.98891362|56.80080434|1514.111398|0.376125772|6.951055196|13.26689626|0.908616158|6236.813862|-518.7525876|30.43708613|0.029261935|1369.668876|513.2159236|17.76440561|0.0|1.0|3.26|3.27|21.0|3.29|84.73|0.0|0.0|1.0|5.0|29.0|5.0|-6.3|0.0|1.0|1.52e-05|0.00626|3.53|0.0|-0.06331|4.8002|3.9878|626.55|1062.81|310.91|491.7|0.53663|0.68761|0.0702|-0.16588|3.8832|0.0285712999999999|-1735.279715|5.1625|7.8
12ar_a36|0.0|1|0|0|3.46014932|0.0|0|7.412764017000001|2|1.297042582|0.0|-0.007046017|0.083451772|-0.40866901|0.000939229|-0.1073795209999999|10.95407427|1|1|0.002112069|0.145909555|-0.096853381|0.8371588959999999|-0.017348015|-0.064014394|0.89459881|0.8196353679999999|-0.080760277|-0.098732471|0.022389124|-54.80317647|-66.9989409|86.85924228|0.0|-37.18892821|82.17472548|-23.57370143|69.99622854|2404.999137|0.294408813|8.770514183|16.68371115|0.902250063|6155.432771|-863.83236|33.4098581|0.0223636779999999|1804.132337|708.5476357999999|15.17578458|1.0|0.0|4.86|0.0|17.0|3.14|92.99|0.0|0.0|1.0|6.0|32.0|5.0|-7.21|0.0|0.0|0.000122|0.0515|2.33|0.0|-0.0566|5225.0|3.8489|717.19|1211.1|322.13|580.53|0.41433|0.67174|0.2372|-0.15631|6.4688|0.04327285|-1364.2977050000002|8.7322|7.6021
7_a15|0.0|0|0|0|0.0|0.0|0|0.0|0|1.419941457|0.0|-0.010310394|0.145944639|-0.494898891|-0.0013239329999999|0.038636783|10.95880715|0|0|0.002150323|0.213947987|-0.211522056|0.70084115|0.154068618|0.00364345|0.740089344|0.8115121240000001|-0.074406877|-0.110819329|0.036600739|-41.29775265|-61.50761094|103.8062879|56.30310755|-22.92132733|85.26222186|-14.70834175|61.6121151|1624.468817|0.551335598|6.01738192|9.971755103|0.657158418|5097.868552|-375.5215702|32.78250222|0.042799094|1507.995102|474.9756287|23.75461091|1.0|1.0|3.16|3.14|18.0|3.38|61.84|0.0|0.0|1.0|7.0|26.0|5.0|-5.72|0.0|1.0|3.2e-05|0.0113|3.84|0.0|-0.0284899999999999|4.4386|3.7495|580.73|1000.95|330.67|499.86|0.64652|0.70497|0.0169|-0.15605|1.1115|0.01827873|-1184.224637|1631.0|6644.0
13b_a30|0.0|0|0|0|0.0|0.0|0|7.412764017000001|2|0.604984129|0.0|-0.011016128|-0.035340334|-0.627919307|-0.003436924|0.042845487|10.31162842|1|1|-0.002215642|-0.062905093|0.003429114|0.836520136|-0.045844862|-0.0771674659999999|0.892104517|0.802578397|-0.109962789|-0.113554975|0.018555474|-74.24619275|-76.67161447|385.2420923|105.341977|-50.13056864|88.26741491|-28.93268471|86.77473353|2319.48655|0.1997091339999999|8.804739699999999|16.1428924|0.8334321|6627.406474|-1035.363967|36.15271139|0.017174033|1916.093704|713.7769663|11.59580043|1.0|0.0|4.76|0.0|17.0|3.04|124.74|0.0|0.0|1.0|6.0|32.0|5.0|-7.05|0.0|0.0|5e-05|0.0221|2.74|0.0|-0.05434|5.0501|3.5056|721.48|1210.94|353.68|544.04|0.32563|0.6862699999999999|0.1415|-0.14879|3.8495|0.0455651|-1744.281763|5.3762|7.5901
14a_a5|0.0|1|0|0|2.948727373|0.0|0|6.605297921|1|1.226142247|0.0|-0.0053665219999999|-0.132625457|-0.316624785|0.002956745|-0.086229994|10.9488747|1|1|0.003668464|-0.213526163|-0.010147323|0.79661948|0.144729708|0.047169811|0.847379958|0.71006207|-0.080875277|-0.078681402|0.0173669719999999|-54.69145586|-53.20786056|134.62273080000003|55.04914434|-36.98479273|69.71575554|-18.38089729|66.43577392|1315.573182|0.370216665|8.424031251|15.89694877|0.88709518|6177.303329|-683.6488737000001|29.18606491|0.024411136|1605.23357|723.0631751|16.50789498|0.0|1.0|3.24|2.41|23.0|4.56|92.79|0.0|0.0|1.0|6.0|32.0|5.0|-7.08|0.0|1.0|6.02e-05|0.0256|2.55|0.0|-0.0507699999999999|4.1501|4.1501|692.8|1195.01|298.75|508.64|0.65789|0.65789|0.5853|-0.1676|2.7115|0.04629687|-1390.352729|2.8163|6.9508
19a_a22|0.0|0|0|0|0.0|0.0|1|6.842683282|0|1.422917238|1.572240489|-0.009145283|-0.020553065|-0.548716971|-0.002607064|-0.011513343|10.9464374|1|1|-0.001355145|-0.03516233|-0.035723406|0.777600172|-0.155892259|0.0271939039999999|0.834033833|0.699744887|-0.090145161|-0.09370213|0.024839714|-67.26339083|-69.91748544|373.8201781|106.645364|-50.18975739|89.23486638|-26.21905704|85.79797858|2607.322873|0.315293811|8.648671382|15.30120355|0.76919701|7095.27723|-1095.573288|38.29242013|0.025888799|2144.375527|781.8210659|19.31738094|1.0|1.0|3.61|2.27|27.0|3.08|128.68|0.0|0.0|1.0|7.0|35.0|6.0|-7.67|0.0|0.0|7.69e-05|0.0356|2.05|0.0|-0.06398|5.0397|3.5809|740.07|1277.14|346.24|567.03|0.34556|0.66605|0.0623|-0.1508|4.5288|0.04718381|-1536.823574|6.5658|7.3188
9b_a36|0.0|1|0|0|3.513187594|0.0|0|7.412764017000001|2|0.62670079|0.0|-0.0058276019999999|0.082806042|-0.308862918|0.005050384|-0.077361324|10.33767255|1|1|0.005458948|0.146828453|-0.053309522|0.7885597609999999|-0.034830997|-0.1177413269999999|0.842671963|0.7961424690000001|-0.074181597|-0.098301686|0.017007854|-46.58565720000001|-61.73294817|67.12293326|0.0|-29.25555061|71.70079424|-22.67740953|57.26650122|2464.2160510000003|0.21757783|7.549264797|13.80758516|0.828997331|5838.085413000001|-697.8234711|28.98359786|0.015872498|1420.196295|620.9195447000001|9.967846072|1.0|0.0|4.73|0.0|17.0|3.6|82.47|0.0|0.0|1.0|5.0|29.0|4.0|-6.46|0.0|0.0|3.71e-05|0.0148|3.2|0.0|-0.05146|3.8535|3.8535|666.01|1127.85|321.74|514.45|0.69763|0.69763|0.5392|-0.15833|6.2846|0.02803905|-1575.616432|8.4288|7.6778
9h_a40|0.0|0|0|0|0.0|0.0|1|7.515889085|0|0.604992856|1.7679629630000002|-0.009041931|0.157606277|-0.343593366|0.003782277|0.133376308|10.31197223|2|2|0.003099029|0.270048551|0.048470175|0.740778143|-0.160855189|-0.299768519|0.8022014000000001|0.7528137909999999|-0.09201708|-0.095803029|0.012390387|-46.04148264|-47.93581245|132.6583116|0.0|-23.03722449|53.60044379|-20.54391962|52.2411122|418.2915223|0.136115065|6.922257828999999|13.366649|0.930966649|4322.734135|-359.7760137|23.78085181|0.011321157|832.3298135|336.23227030000004|5.664631335|1.0|1.0|3.3|3.55|20.0|4.59|67.66|0.0|0.0|1.0|3.0|23.0|3.0|-5.06|0.0|1.0|7.6e-06|0.00244|4.51|0.0|-0.05991|4.2372|3.3675|526.38|868.84|368.18|410.18|0.64952|0.69809|0.2721|-0.14047|2.1413|0.02291279|-1293.083512|2841.0|5.4001
17a_a6|0.0|1|0|0|3.3685510360000004|0.0|0|7.412764017000001|1|1.424257628|0.0|-0.012704951|0.04129257|-0.686067347|-0.00460563|0.078798543|10.94948984|1|1|-0.00194781|0.068338372|-0.10896749|0.7722228729999999|0.08716369|-0.106323149|0.8299950709999999|0.8013954109999999|-0.096082495|-0.109388399|0.031147305|-63.02857512|-71.75703418|157.13173490000003|554.1936506|-41.34573382|84.75077935|-27.26767299|83.46070738|2217.333474|0.22806502|8.337470517|16.13665395|0.935437602|5996.580489|-894.3577948999999|35.323795000000004|0.019808023|1766.18975|627.4287311|12.99374518|1.0|1.0|3.52|2.88|23.0|4.98|95.85|0.0|0.0|1.0|5.0|31.0|5.0|-5.89|0.0|1.0|6.69e-06|0.00274|4.09|0.0|-0.05753|3.5421|2.9753|696.96|1167.16|416.71|574.02|0.69627|0.7024|0.0101|-0.12425|4.1627|0.02379552|-1349.892285|5604.0|7.6198
17_a47|0.0|1|1|1|3.011740664|0.0|0|6.605297921|0|1.4168589319999998|0.0|-0.003764469|-0.105849578|-0.2032813319999999|0.0042378929999999|0.075303828|10.9385382|1|1|0.004477366|-0.180898239|-0.0184347939999999|0.75807704|-0.034891905|-0.010871607|0.814790949|0.7666613659999999|-0.07185129|-0.082994667|0.01291694|-43.82821253|-50.62550618|68.64478326|0.0|-26.73455447|60.33408274|-18.22518223|51.70735256|1573.836082|0.2542482339999999|7.055517075|13.10144249|0.8569074879999999|5854.9736840000005|-555.8544359|24.43867122|0.0159160889999999|1221.9335609999998|630.8611986000001|9.708576558|1.0|1.0|3.44|2.39|27.0|5.12|79.38|0.0|0.0|0.0|4.0|30.0|4.0|-5.83|0.0|1.0|6.11e-06|0.0024|4.03|0.0|-0.04873|4.2784|4.2784|656.78|1127.7|289.79|477.67|0.6844100000000001|0.6844100000000001|0.4308|-0.17606|3.4454|0.04130125|-1254.795084|5.6949|8.3
13h_a6|0.0|1|0|0|3.464247528|0.0|0|6.842683282|0|1.424099498|0.0|-0.006619944|0.060987639|-0.3839567379999999|-0.002407131|-0.01698365|10.95053423|1|1|-0.000644109|0.105918119|-0.12414699|0.780222427|-0.0256002129999999|-0.164411111|0.8391892870000001|0.789769968|-0.074151997|-0.091977068|0.017441348|-51.85624128|-64.32173453|77.20799814|0.0|-36.26429338|76.78735663|-22.63172141|64.05338768|2829.19698|0.263081412|9.11292243|16.928040300000003|0.8575863490000001|6302.785260000001|-854.6524332|30.71129129|0.017825256|1658.40973|744.1359788|12.4656221|1.0|1.0|3.64|3.03|27.0|5.41|103.17|0.0|0.0|0.0|6.0|33.0|5.0|-6.31|0.0|1.0|8.8e-06|0.0038|3.7|0.0|-0.07435|4.8701|3392.0|738.61|1253.92|365.52|591.53|0.50716|0.69001|0.2121|-0.14097|7.2872|0.04469058|-1386.3651|10.0322|7.3279
12af_a36|0.0|1|0|0|3.448611715|0.0|0|7.412764017000001|2|1.29704271|0.0|-0.00989889|0.091263447|-0.6038322939999999|-0.00233752|-0.074383486|10.96037047|1|1|-0.000472698|0.154914099|-0.126068378|0.813346624|-0.062279009|0.002492952|0.8631180940000001|0.817582774|-0.082549457|-0.1054605669999999|0.021921402|-57.32748365|-73.23838519|89.56100543|127.6527374|-39.81177462|91.25505794|-24.41279506|72.55107063|3082.869129|0.329759081|8.59579222|15.59375751|0.8141152220000001|6499.41155|-966.3646141|36.42391023|0.0259433429999999|2076.162883|757.7532208|18.01667275|0.0|0.0|4.98|0.0|17.0|2.38|98.3|0.0|0.0|1.0|7.0|33.0|5.0|-7.66|0.0|0.0|0.000227|0.0997|1.85|0.0|-0.05882|5.2352|3.2299|737.4|1246.55|383.86|589.48|0.50179|0.70508|0.0035|-0.13364|6.9003|0.02886569|-1440.740243|9.4631|7.8239
12ba_a36|0.0|1|0|0|3.389685532|0.0|0|7.412764017000001|2|1.297043659|0.0|-0.0075620109999999|0.087201747|-0.423472625|-0.002123045|0.003750685|10.9478512|1|1|-0.000621302|0.159880159|-0.091676619|0.8256014690000001|0.041478447|-0.0202572689999999|0.890675195|0.796093405|-0.083210415|-0.108410153|0.0246090489999999|-56.0578808|-73.03464847|100.798163|16.1479891|-37.76553687|89.06670390000001|-25.28122447|72.63670824|2492.5731100000003|0.293104216|7.409667253999999|14.59456478|0.969665341|6722.60947|-885.6465508|35.76372225|0.023797439|1859.713557|688.1986357999999|16.03205543|1.0|0.0|4.8|0.0|17.0|2.79|116.78|0.0|0.0|1.0|5.0|33.0|6.0|-7.04|0.0|0.0|5.65e-05|0.0244|2.67|0.0|-0.08446|5.2506|3.0114|687.23|1187.56|411.71|547.82|0.3989999999999999|0.70432|0.0009|-0.12587|3.1996|0.02839417|-1417.249741|4.5448|7.6778
18_a34|0.0|0|0|0|0.0|0.0|1|7.423568444|1|1.4547811819999998|1.801574074|-0.014733513|-0.100548575|-0.677741618|-0.001615187|-0.141332289|10.9595763|1|1|0.002183342|-0.155197864|-0.3102088839999999|0.805756513|0.0468829359999999|-0.224951558|0.8584852479999999|0.713979177|-0.090328365|-0.129784908|0.040845819|-49.86847383|-71.65163761|66.6880793|54.26737825|-27.53138148|86.77082535|-23.32844015|72.41862911|1774.550004|0.304150055|6.282442545|11.23989749|0.789096743|5296.289007|-553.8039936|33.52510165|0.027385869|1441.579371|428.6241319|15.11918774|1.0|1.0|3.28|3.61|17.0|3.13|75.47|0.0|0.0|2.0|5.0|26.0|6.0|-6.26|0.0|1.0|7.829999999999999e-05|0.0275|3.07|0.0|-0.03925|4.4335|4.1234|592.04|991.93|300.68|483.87|0.56101|0.60488|0.0303|-0.17549|5.0935|0.02902032|-1199.158044|6.7806|5.6144
15_a15|0.0|0|0|0|0.0|0.0|0|0.0|1|1.435688991|0.0|-0.006378587|-0.063032481|-0.395472407|0.001806571|0.000676845|10.95980315|0|0|0.003766915|-0.098862691|-0.173728081|0.724319314|0.007958332|0.003774415|0.7725348679999999|0.796300317|-0.061884697|-0.091075463|0.020649569|-41.11675625|-60.51136736|142.8140301|4.306196778|-27.31834743|73.99578515|-20.86598874|54.83651811|2868.890383|0.297455822|6.673906339|11.8273735|0.772181523|7039.747576999999|-804.0860746000001|29.700607300000005|0.0202953539999999|1722.635223|830.7967967000001|13.48441779|1.0|0.0|4.04|4.34|24.0|4.33|59.51|0.0|0.0|1.0|6.0|34.0|4.0|-5.26|1.0|0.0|7.970000000000001e-07|0.000357|5.32|0.0|-0.03786|3.6968|2582.0|700.82|1265.55|480.19|573.46|0.67524|0.70572|0.0066|-0.10964|1.6365|0.02849263|-1450.462493|2.9566|6.9626
3a_a32|0.0|1|1|1|3.226454082|0.0|0|7.678326357|0|0.6094208210000001|0.0|-0.007588088|-0.014365682|-0.250406908|-0.002794182|0.102212031|10.31100283|3|3|-0.001223394|-0.028290955|-0.079652285|0.844272053|-0.045516432|0.215012723|0.921812162|0.7757299320000001|-0.080607266|-0.0970820759999999|0.0224684379999999|-37.30101542|-44.92473442|87.55216606|0.0|-17.261046399999998|55.87310101|-14.97491147|47.69828617|812.930125|0.327690097|5.755284924|10.67859439|0.855441483|4249.04624|-207.8892268|22.27382254|0.0236593529999999|668.2146761|278.73805810000005|10.9483666|0.0|1.0|2.96|2.21|19.0|5.77|110.94|0.0|0.0|1.0|2.0|20.0|3.0|-5.77|0.0|1.0|4.51e-05|0.0134|3.31|0.0|-0.0558|3.6308|3.6308|492.91|801.12|341.48|355.48|0.70229|0.70229|0.2719|-0.15058|3.6178|0.02744024|-1554.748543|5.7916|8.5686
5g_a40|0.0|0|0|0|0.0|0.0|1|8.149890544|0|0.604913142|1.534673091|-0.016033575|-0.0602779129999999|-0.5611751220000001|-0.012794054|0.122088541|10.31198315|2|2|-0.012008571|-0.104356485|0.07917206|0.818555255|0.006643696|-0.1312278909999999|0.882781953|0.7733200179999999|-0.153687065|-0.14338431|0.024937196|-72.93994279|-68.05025116|216.425542|0.0|-34.61732609|80.22859145|-23.39227384|84.77514603|593.8133184|0.254650681|6.193485364|12.10939827|0.955183157|4358.890754999999|-355.2634413|31.38430965|0.025660198|1004.297909|266.8102663|12.1783403|0.0|0.0|3.13|1.96|14.0|2.69|115.96|1.0|0.0|3.0|3.0|21.0|5.0|-6.6|0.0|1.0|0.000426|128.0|2.17|0.0|-0.0540299999999999|3.48|3.48|489.04|800.98|356.27|367.19|0.6563|0.6563|261.0|-0.14505|4.9132|0.04070345|-1327.982732|6.7957|6.9101
25c_a34|0.0|0|0|0|0.0|0.0|1|7.412764017000001|2|1.377881974|1.958290974|-0.014384932|-0.16034464|-0.834326082|-0.002827527|-0.056443595|10.95957635|1|1|0.001433865|-0.250299211|-0.3609280379999999|0.80135608|0.118901861|-0.072907053|0.844690266|0.760055383|-0.088513496|-0.113392997|0.043815478|-59.0359041|-75.6298008|183.6812574|93.28638171|-39.37521522|100.6665476|-21.008278|88.25954175|2439.174137|0.4625715629999999|7.484891117|13.26192888|0.77182656|6306.980593|-756.6428589|39.09037289|0.037538004|2110.880136|648.0187526000001|25.03674677|0.0|1.0|3.64|3.17|17.0|2.18|90.74|0.0|0.0|2.0|6.0|31.0|6.0|-7.95|0.0|0.0|0.000523|0.22|1.3|0.0|-0.03272|4.2095|4.2095|704.43|1180.85|294.54|561.29|0.69247|0.69247|0.2239999999999999|-0.17424|7.12|0.03817361|-1426.48597|9.8087|5.7496
8a_a31|0.0|1|0|0|3.28085223|0.0|0|7.765993078999999|1|0.610138387|0.0|-0.015034136|-0.1480271209999999|-0.586331322|-0.013230176|-0.135144546|10.31170053|2|2|-0.009293513|-0.258538098|-0.054025775|0.837862749|0.0502030679999999|-0.030149254|0.895174844|0.883113019|-0.122293189|-0.136459435|0.0375544779999999|-60.46233433|-67.46619355|131.2406629|465.4559302|-29.89286568|82.32407724|-20.61467025|79.02944672|1443.955093|0.333562641|5.83708559|10.63792161|0.822471411|4538.505909|-366.9116769|30.93264504|0.030052065|1113.575221|324.7430642|14.85788369|0.0|1.0|3.34|2.05|16.0|4.16|114.29|0.0|0.0|2.0|3.0|22.0|5.0|-7.11|0.0|1.0|0.000773|243.0|1.56|0.0|-0.02993|3.8097|3.8097|538.75|872.11|325.45|396.15|0.7027100000000001|0.7027100000000001|0.2604|-0.1587599999999999|3.7141|0.03432763|-1347.446223|5.3042|6.1024
18a_a30|0.0|0|0|0|0.0|0.0|0|7.412764017000001|2|0.604987543|0.0|-0.006673169|-0.041327798|-0.353677943|0.005050384|-0.01286191|10.31163887|1|1|0.005458948|-0.073280844|-0.053309522|0.7885597609999999|0.003991162|-0.171895425|0.842671963|0.7961424690000001|-0.072474599|-0.095397479|0.017060045|-45.11907802|-59.38972262|79.18861306|0.0|-28.08889239|69.35818061|-23.02866795|55.73981304|2814.429655|0.209500834|7.050626413|12.72666325|0.8050400790000001|5942.293347|-702.4886239|29.1318055|0.016012295|1427.458469|620.9195447000001|9.968457988|1.0|0.0|4.75|0.0|17.0|3.84|81.65|0.0|0.0|1.0|5.0|29.0|4.0|-5.98|0.0|0.0|1.4e-05|0.0056|3.87|0.0|-0.05605|3.4712|3.4712|665.12|1120.46|357.18|508.08|0.69033|0.69033|0.3781|-0.1418|4.2514|0.03180853|-1575.604922|5.2813|7.6108
7b_a10|0.0|0|0|0|0.0|0.0|0|7.535296702|2|1.186434511|0.0|-0.001621737|-0.060829392|-0.07459988|0.011041815|-0.01808249|10.93274506|0|0|0.010068964|-0.0982988509999999|-0.051052176|0.764865564|-0.108464916|0.065705128|0.8200487120000001|0.586354126|-0.0590666679999999|-0.0720417159999999|0.009734392|-30.71062112|-37.45675757|13.37827368|56.22969776|-15.96741933|43.9185573|-14.26924098|35.77183831|2150.375871|0.218954161|4.854451707|8.771658176|0.8069307729999999|5212.568172|-311.5991709|18.26940272|0.012428175|767.3149142000001|459.0250226|6.46179973|1.0|0.0|3.9|0.0|16.0|4.34|41.38|1.0|0.0|1.0|2.0|25.0|3.0|-5.09|0.0|1.0|5.25e-06|0.00182|4.68|0.0|-0.05377|6.0231|3.6426|562.31|951.55|340.37|400.65|0.4195399999999999|0.66228|0.0899|-0.1584799999999999|4.2068|0.02946054|-1450.124551|5.6147|4.7033
15b_a50|0.0|0|1|1|0.0|0.0|2|7.934155233999999|1|1.353059441|4.112770601|-0.0045393|-0.103807905|-0.22696498|0.004641091|-0.06083723|10.94501702|2|2|0.005203263|-0.17223348|-0.131737048|0.8259784720000001|0.000882622|-0.216393362|0.8833003970000001|0.764606364|-0.082576068|-0.080700307|0.020083792|-47.20879251|-46.13641893|274.85729960000003|0.0|-26.98929785|60.03646705|-16.04745006|58.69070955|1692.3273379999998|0.3609826579999999|6.89125222|13.22671714|0.919348867|5205.2135960000005|-422.0195386|25.11269883|0.024313507|1155.184146|510.3677388|13.90004811|1.0|1.0|3.56|2.11|20.0|2.71|68.76|0.0|0.0|2.0|5.0|27.0|4.0|-6.98|0.0|1.0|0.000249|0.0891|2.11|0.0|-0.0333399999999999|4.0561|4.0561|613.37|1035.3|305.67|475.99|0.65917|0.65917|0.1796|-0.16737|6.9054|0.03528279|-1160.330621|9.3788|7.1024
8c_a32|0.0|1|1|1|3.46252244|0.0|0|7.765993078999999|0|0.609420757|0.0|-0.0093793719999999|-0.026467635|-0.459589251|-0.003484915|-0.026048985|10.31100269|3|3|-0.001662219|-0.047650724|-0.0852122769999999|0.845443342|-0.024032462|-0.11492754|0.8966299409999999|0.7507116140000001|-0.076876481|-0.097480366|0.016240436|-46.47597924|-58.93213925|126.6561213|78.19443734|-28.09723623|74.36515033|-16.654735000000002|56.29419869|3038.837633|0.399315117|7.079719717000001|12.81496717|0.8100952690000001|5773.240734|-463.1595384|27.72624296|0.025527931|1275.407176|557.1050635|15.43301109|1.0|1.0|3.46|2.82|19.0|6.49|140.04|0.0|1.0|1.0|7.0|27.0|4.0|-6.45|1.0|1.0|4.11e-05|0.0164|3.21|0.0|-0.04161|3.5673|3.5673|646.97|1090.0|347.56|516.78|0.70135|0.70135|0.3272|-0.14712|8.4922|0.03115673|-1880.597039|10.2656|7.4318
4_a38 (LY-2157299)|0.0|0|0|0|0.0|0.0|1|7.535296702|1|1.343847059|2.0959524330000003|-0.00638266|-0.0501467259999999|-0.325515636|0.002865697|-0.159241692|10.9277672|1|1|0.003107816|-0.083399128|0.028964355|0.8099394329999999|-0.041794304|-0.032369326|0.868207983|0.6848692759999999|-0.092570349|-0.089446059|0.01243241|-52.90108631|-51.11565158|260.7739337|71.22674185|-30.23133173|58.99645489|-18.48863993|60.00582329|1686.693134|0.213882939|6.54753874|12.76426621|0.949475478|5566.495502000001|-496.5871888|23.51893991|0.01379043|1105.390176|542.7276591|7.880803302999999|0.0|1.0|3.27|2.6|21.0|3.69|86.69|0.0|0.0|1.0|3.0|28.0|4.0|-6.86|0.0|1.0|0.000102|0.0375|2.39|0.0|-0.06|4.65|3.78|617.61|1048.31|327.69|449.44|0.4|0.68|0.06|-0.16|5.9043|0.03652312|-1198.49738|7.6529|7.1586
12e_a30|0.0|0|0|0|0.0|0.0|0|7.412764017000001|2|0.604984231|0.0|-0.0077937519999999|-0.010682095|-0.444243861|0.0043261129999999|0.005418617|10.31162844|1|1|0.0053380919999999|-0.018475151|-0.089279071|0.8246767140000001|0.002248768|-0.097868612|0.876441789|0.7933543279999999|-0.07914783|-0.098059338|0.024254701|-52.50202674|-65.04681137|106.2790684|0.0|-34.82676424|80.10232244|-23.31866823|68.59117243|2392.685958|0.292879147|8.069355055|15.14403079|0.8767337279999999|6421.289402|-819.8165288|32.97692061|0.022696477|1747.776792|704.0353382000001|15.05551106|1.0|1.0|4.72|0.0|17.0|3.89|90.88|0.0|0.0|1.0|6.0|31.0|5.0|-6.19|0.0|0.0|1.19e-05|0.0050799999999999|3.84|0.0|-0.05044|5.0412|3.4747|709.98|1201.05|356.82|562.76|0.3304|0.68605|151.0|-0.1476|5551.0|0.03344515|-1690.092998|6.1598|7.9431
5_a15|0.0|0|0|0|0.0|0.0|0|0.0|0|1.419941043|0.0|-0.008878343|0.0729170329999999|-0.54157893|0.000420839|-0.0156037999999999|10.95880662|0|0|0.003194793|0.1093187759999999|-0.187421793|0.704479781|0.092692253|0.020920163|0.74438723|0.7950674740000001|-0.06128567|-0.0989946469999999|0.032616864|-45.57134103|-73.61131563|119.95308020000002|64.12413387|-33.88634094|100.6631306|-20.30656983|69.82487767|2179.757502|0.491010028|7.795174584|15.1701491|0.946094849|6656.720346|-875.7848531999999|39.89581513|0.036380071|2313.9572780000003|779.0599798999999|27.05181494|1.0|1.0|3.79|3.68|24.0|4.92|74.73|0.0|0.0|1.0|8.0|33.0|6.0|-5.55|1.0|1.0|2.18e-06|0.000967|4.86|0.0|-0.03714|4.3299|3.6257|737.16|1272.84|341.96|629.67|0.62664|0.70244|0.0199|-0.14839|4.3576|0.03640044|-1470.55517|6.35|7.8861
14v_a23|0.0|0|1|1|0.0|-4.844615416|2|7.423568444|0|1.1979575059999998|3.004639728|-0.014768546|0.055572317|-0.8122700340000001|-0.002390707|0.017156562|10.3132174|2|2|-0.0004039459999999|0.170475376|-0.0962526|0.787538583|0.132882353|-0.022236834|0.845160857|0.575188253|-0.067342061|-0.09479984|0.019811827|-44.4776373|-62.61276875|78.86310829|0.912757854|-29.37629463|76.42257099|-28.23713101|57.56282152|2679.111279|0.211671341|7.743452839|14.26610767|0.84234449|8458.789829000001|-951.143515|35.81898321|0.020908947|1826.768144|676.4530574|13.80980223|0.0|1.0|3.62|3.46|26.0|3.97|114.25|1.0|0.0|1.0|7.0|35.0|8.0|-5.94|1.0|0.0|1e-06|0.0004969999999999|4.76|0.0|-0.07843|3694.0|3694.0|679.5|1206.02|335.64|533.44|0.6017100000000001|0.6017100000000001|348.0|-0.1524299999999999|4.5506|0.02053833|-2041.998955|6.3758|8.4001
