molecula|n9FaHRing|SaaNH|SssssC|NaasN|SRW09|nAHRing|MATS2c|AATSC1c|AATSC1s|n6HRing|MATS7i|SaaaC|BCUTi-1|AATSC8d|n5aRing|n5aHRing|AATSC1pe|AATSC7i|AATSC1i|MATS1c|n6aHRing|BIC2|SIC2|GATS1pe|nFaHRing|RASA|FNSA3|PBF|FPSA3|RNCS|RPSA|TPSA_x|FNSA4|WNSA5|RPCS|FNSA1|WNSA3|DPSA5|DPSA3|GRAVp|TASA|PNSA2|MOMI-Z|WNSA4|GeomDiameter|GeomShapeIndex|GRAV|PPSA1|WNSA2|DPSA4|FPSA5|DPSA1|DPSA2|CYP2C9 inhibitor|CYP3A4 inhibitor|Synthetic Accessibility|Log Po/w iLOGP|Fraction Csp3|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|Brenk|Molar refractivity|Veber filter|Class [Log S (SILICOS-IT)]|Log S (Ali)|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Molecular Mass|BBB|CYP1A2 inhibitor|Consensus Log P|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|PAINS|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (gas phase) (Hartree)|Area (grid)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Gibbs Free Energy|IC50|pIC50
12as_a36|0|3.447017327|0.0|0|7.412764017000001|2|-0.051208473|-0.007672841|-0.073735973|2|0.096454203|0.0|10.95347588|-0.025398105|1|1|0.0018565629999999|0.162571317|-0.166354116|-0.4358775279999999|1|0.817372883|0.869455765|0.770400825|0|0.77043791|-0.082748367|0.291030086|0.019229943|88.17694537|0.22956209|154.6869148|-0.037824788|-49.71556877|0.0|0.768125394|-37.57216725|85.53474971|68.71652969|2904.092809|519.1478419|-1401.82114|2365.632846|-17.17446921|16.08155469|0.834059821|6224.698969|156.2451686|-944.5958066|33.18163581|0.017444469|-361.3444194|1824.98997|0.0|0.0|4.86|0.0|0.17|17.0|-6.89|3.16|2.09|0.0|133.95|0.0|1.0|-3.81|32.0|5.0|423.47|0.0|0.0|1.84|0.000154|0.000112|0.0476|2.36|0.0|1.29e-07|5.4600000000000006e-05|-0.05789|4.5202|4.84|3851.0|-1385.5651710000002|712.04|1207.35|321.96|0.5902|0.53815|0.68211|4.8580000000000005|-0.21419|0.03674596|-1385.384524|59.0|7.2291
18_a3|0|2.897754472|0.0|0|6.605297921|0|-0.256375952|-0.003487792|-0.021283637|3|0.08269134|1.742872103|10.96965878|-0.025890816|1|1|0.005799063|0.150826737|-0.064953613|-0.2495754869999999|3|0.714658751|0.784960175|0.6858831809999999|1|0.8419576209999999|-0.069839069|0.217881538|0.013796397|160.9514039|0.158042379|70.31739201|-0.031753312|-16.76239841|0.0|0.682492203|-13.82537222|48.19055867|37.21171433|1938.093995|374.610053|-452.0934439|703.8534116000001|-6.285899403999999|10.24658906|0.935646099|3928.183499|141.2679329|-201.1487809|20.70048575|0.02363555|-162.3915791|662.4155441|0.0|1.0|2.62|1.81|0.0|21.0|-6.83|3.42|3.08|0.0|80.35|0.0|1.0|-2.82|21.0|4.0|273.29|1.0|1.0|2.21|0.0015|0.000537|147.0|1.79|0.0|1.49e-07|4.07e-05|-0.05769|3.9765|1.85|3.9765|-889.9402005000001|482.41|784.04|311.79|0.3326|0.6671699999999999|0.6671699999999999|2.6366|-0.2218|0.02173162|-889.894728|0.03|7.5229
19e_a38|0|3.376977671|0.0|0|7.412764017000001|2|-0.082311936|-0.007550899|-0.10490608|2|0.021678225|0.0|10.94917392|-0.038386106|1|1|0.000347207|0.045449529|-0.191751024|-0.436305701|1|0.839953955|0.89459881|0.700181525|0|0.776562593|-0.083623427|0.552393659|0.02118651|118.734325|0.223437407|150.553721|-0.03783113|-46.37503972|16.39385667|0.749190974|-37.96637911|82.37885703|70.62168376|2920.436229|523.2534216|-1376.50781|3426.997928|-17.17594064|12.34352977|0.871249918|6531.762734|168.99691289999998|-927.5007945|34.02454948|0.020114756|-335.8133169|1837.325672|1.0|1.0|4.96|3.08|0.12|17.0|-7.28|4.03|3.09|0.0|135.78|0.0|1.0|-4.94|32.0|4.0|427.48|0.0|1.0|3.3|1.15e-05|1.89e-05|0.00807|3.55|0.0|5.27e-08|2.25e-05|-0.05139|5.2322|4.08|3.8587|-1409.547647|685.34|1183.12|321.31|0.3948|0.41961|0.58509|5.8426|-0.20723|0.03483011|-1409.37733|0.01|8.0083
4h_a46|0|0.0|0.090767245|1|7.825245291|1|0.128214845|-0.005778576|-0.346835467|2|-0.057256598|0.0|10.31928028|-0.09922757|1|1|0.003087227|-0.0932537609999999|-0.0488847059999999|-0.516344924|2|0.7543177040000001|0.7955809979999999|0.6947264059999999|0|0.767244275|-0.083155747|0.659584488|0.010068754|105.2773797|0.232755725|182.6222935|-0.0305445539999999|-51.70985599|19.09455432|0.805506105|-51.19164773|74.99848132|73.14480467|3472.1185880000003|601.9869510999999|-1581.72562|3180.526173|-18.803584|15.85230406|0.947878486|7808.347937|152.6017078|-1241.036544|29.75215152|0.011589523|-479.405829|1963642.0|0.0|1.0|4.63|2.99|0.3|23.0|-9.2|3.46|6.18|0.0|142.08|0.0|1.0|-6.53|36.0|6.0|502.63|0.0|0.0|3.82|2.97e-07|2.06e-06|0.00104|4.21|0.0|6.38e-10|3.210000000000001e-07|-0.0389199999999999|4.2444|8.5|4.18|-1923.878801|792.61|1397.46|296.62|0.5451|0.55428|0.54445|1.7601|-0.21008|0.04729184|-1923.611784|229.0|6.6402
LY364947_a10|0|2.949609552|0.0|0|6.605297921|0|-0.278922508|-0.00235945|-0.00390904|2|0.0938628109999999|2.084955541|10.9303125|-0.006198347|1|1|0.006909045|0.1625645369999999|0.072909639|-0.204644982|2|0.711607778|0.7792035190000001|0.681525895|1|0.8431045490000001|-0.076999385|0.449473391|0.009678082|144.7228349|0.156895451|69.31194102|-0.029665114|-14.69643595|0.0|0.7234846559999999|-15.02735938|41.53157099|38.29163558|1896.845282|372.4595738|-432.4716757000001|839.5356408|-5.78950507|9.161732895|0.948237326|3903.496845|122.1566022|-191.05366730000003|18.1140017|0.018707677|-197.4583104|597.7620559999999|0.0|1.0|2.46|1.88|0.0|21.0|-7.2|3.97|3.69|0.0|82.56|0.0|1.0|-3.54|21.0|3.0|272.3|1.0|1.0|2.8|0.00029|0.000137|0.0374|2.74|0.0|6.31e-08|1.7199999999999998e-05||||||||||||||||59.0|7.2291
16b_a23|1|0.0|0.0|2|7.423568444|1|0.031073244|-0.005139233|-0.013240238|3|0.054655144|0.754232958|10.31321583|-0.05237763|2|2|0.011266252|0.099244509|-0.224300431|-0.401493392|2|0.7740962779999999|0.830577373|0.711576167|1|0.928579764|-0.050637391|0.2256448969999999|0.018614978|7.971529518|0.071420236|52.92522904|-0.031407956|-43.49333918|100.0262487|0.738977|-27.80700713|72.31582904|51.31875369|3370.826124|688.1144512|-1349.923395|2256.698672|-17.24735864|18.46592377|0.949345397|7575.784511|193.4284005|-1000.346801|31.49562341|0.018384316|-354.1828792|1826.746158|1.0|0.0|4.19|0.0|0.07|26.0|-7.33|3.02|4.1|1.0|146.03|0.0|1.0|-6.19|36.0|4.0|489.57|0.0|0.0|2.9|6.41e-07|2.16e-06|0.00106|4.21|0.0|4.6200000000000003e-08|2.26e-05|-0.07352|1.6041|4.24|1.6041|-1877.615701|772.84|1340.35|772.92|0.3456|0.95419|0.95419|9.2317|-0.21093|0.03978022|-1877.335869|96.0|7.0191
3c_a49|0|0.0|0.0|1|7.535296702|1|0.034009672|-0.004876919|-0.016347266|2|-0.04696024|1.879769411|10.92976555|0.0127926339999999|1|1|0.006470561|-0.0780996759999999|-0.101919761|-0.384874446|2|0.802792677|0.8605470759999999|0.64702083|1|0.7963363840000001|-0.071786669|0.501887054|0.0148240689999999|89.34479838|0.203663616|116.4686425|-0.0252377479999999|-24.24485565|77.29181095|0.637222556|-23.47658531|54.85343388|49.52988301|2521.794855|455.3990518|-678.3346816000001|1667.1178220000002|-8.253567879|12.60874968|0.919925763|5544.351498|207.4607002|-387.9176903|22.64931248|0.021783913|-156.9462939|1064.517686|1.0|1.0|3.18|2.67|0.18|21.0|-7.54|3.63|3.87|0.0|109.43|0.0|1.0|-3.45|28.0|4.0|369.42|1.0|1.0|2.86|0.0003509999999999|0.000137|0.0505|2.29|0.0|2.89e-08|1.07e-05|-0.0606|5.1584|3.99|3842.0|-1198.634822|613.33|1046.53|322.71|0.4321|0.32539|0.6692100000000001|3.6122|-0.21913|0.03394942|-1198.484646|87.0|7.0605
15b_a50|1|0.0|0.0|2|7.934155233999999|1|-0.144363623|-0.0045393|-0.05484142|1|-0.103807905|2.018777006|10.94501702|-0.124047802|2|2|0.005203263|-0.17223348|-0.2185722769999999|-0.310946931|1|0.8259784720000001|0.8833003970000001|0.764606364|1|0.8209134840000001|-0.082576068|0.447220762|0.020083792|274.85729960000003|0.179086516|102.3838797|-0.028069672|-26.37622116|0.0|0.639017342|-26.98929785|60.03646705|58.69070955|2441.264256|469.3167805|-738.1827030000001|1692.3273379999998|-9.174337796|13.22671714|0.919348867|5205.2135960000005|206.3740238|-422.0195386|25.11269883|0.024313507|-158.95261259999998|1155.184146|1.0|1.0|3.56|2.11|0.19|20.0|-5.72|2.71|3.26|0.0|105.46|0.0|2.0|-3.18|27.0|4.0|357.41|1.0|1.0|2.37|0.000654|0.000249|0.0891|2.11|0.0|1.92e-06|0.000687|-0.0333399999999999|4.0561|2.08|4.0561|-1160.463663|613.37|1035.3|305.67|0.1796|0.65917|0.65917|6.9054|-0.20071|0.03528279|-1160.330621|79.0|7.1024
10_a47|0|0.0|0.0|0|0.0|0|-0.003570214|-0.008013899|-0.166367455|2|-0.169242585|1.329777427|10.93671036|0.007193585|0|0|-0.0065562469999999|-0.349569106|-0.045289209|-0.45272733|2|0.754096463|0.8077565520000001|0.6913602740000001|1|0.841070966|-0.076311525|0.417511484|0.00951788|103.41137940000002|0.158929034|84.97451737|-0.035388634|-26.77924406|0.0|0.801882632|-21.81529334|57.59863288|45.89037038|2355.515804|449.6950454|-851.455143|1567.859561|-10.11660331|10.66897998|0.699661037|5482.319019|105.9273263|-455.247149|23.5960035|0.014051737|-322.8149102|1061.820157|0.0|1.0|3.02|2.97|0.09|22.0|-8.85|5.12|5.92|0.0|106.43|0.0|1.0|-5.75|27.0|4.0|359.4|0.0|1.0|4.41|1.77e-06|3.18e-06|0.00114|4.8|0.0|1.4199999999999999e-09|5.110000000000001e-07|-0.0486399999999999|5.7693|4.37|3.7236|-1188.3744|579.86|997.16|332.97|231.0|0.53909|0.69212|1.9281|-0.20309|0.03158831|-1188.244739|13.0|7.9
6d_a40|0|0.0|0.0|1|8.421342866|1|0.12627602|-0.015362927|-0.091548968|0|-0.104206961|0.683786612|10.30179973|-0.205140551|2|2|-0.00448098|-0.249967637|-0.0603134|-0.624951805|0|0.8361555479999999|0.8988141140000001|0.604211552|1|0.663670372|-0.115007564|0.372705643|0.017359149|192.5638526|0.336329628|215.22657540000003|-0.050049893|-48.96216855|38.04267542|0.86005241|-47.09642482|85.47607798|84.70509846|3063.227702|424.7009165|-1377.2170210000002|3212.360755|-20.49579149|12.08146906|0.7486635420000001|7436.576348|89.55631|-881.3190339|37.23994308|0.01400787|-460.8148719|1601.317552|1.0|1.0|3.98|2.84|0.21|14.0|-4.31|4.8|3.63|2.0|120.09|1.0|2.0|-7.21|30.0|6.0|460.52|0.0|1.0|3.43|6.18e-08|7.1e-06|0.00327|3.87|1.0|4.9e-05|0.0226|-0.09462|2.9559|7.98|2.9559|-2470.793925|656.5|1111.69|419.45|0.3518|0.6624800000000001|0.6624800000000001|7.8884|-214.0|0.03556489|-2470.684323|1.0|8.9208
8f_a12|1|0.0|0.0|0|6.580639137|1|0.110310585|-0.008295703|-0.062406088|2|-0.013400998|2.177023629|10.31134658|-0.024023866|1|1|-0.00094279|-0.023769395|-0.125424286|-0.560548116|1|0.7475224290000001|0.80546986|0.8409290840000001|1|0.869823177|-0.072634742|0.285353468|0.013287637|83.13642146|0.130176823|73.97552223|-0.03822396|-31.9483307|0.0|0.8381234340000001|-23.45595611|63.05721575|48.82707007|2541.921472|494.2940092|-955.746511|1448.568734|-12.34367323|13.00131176|0.853035146|5481.952981|91.98952021|-543.1216218999999|25.9168408|0.012030968|-384.290491|1140.340995|1.0|1.0|4.09|3.26|0.1|21.0|-8.42|4.99|3.41|0.0|115.66|0.0|1.0|-5.7|27.0|4.0|369.44|1.0|1.0|3.82|1.99e-06|5.72e-06|0.00211|4.34|0.0|3.79e-09|1.4e-06|-0.06179|4.1744|4.19|3.6536|-1481.115891|606.97|1020.81|339.35|312.0|0.59107|0.65098|0.9092|-0.2124|0.03056355|-1481.008909|646.0|6.1898
12b_a40|0|0.0|0.0|1|7.515889085|0|0.084915315|-0.004650218|-0.011794908|0|0.1744506639999999|0.747253086|10.31197236|-0.1537981269999999|2|2|0.004452418|0.279216571|0.038336814|-0.513870527|0|0.7137941109999999|0.7818091140000001|0.522580798|1|0.955647156|-0.065048707|0.2160572999999999|0.010845303|80.72126798|0.044352844|25.26281742|-0.0338355829999999|-24.3068084|48.17000329|0.856829717|-21.10373336|48.54667776|43.22826564|2462.878448|544.3244990000001|-597.4418808999999|860.5059425000001|-10.97726831|16.09989085|0.979579799|5933.385347|81.54797734|-340.29531769999994|22.49258909|0.010309671|-406.4913617|697.2702616|1.0|0.0|3.26|3.87|0.0|20.0|-8.39|6.58|6.74|0.0|101.78|0.0|1.0|-7.71|24.0|2.0|415.12|0.0|1.0|5.79|1.95e-08|7.82e-08|3.2500000000000004e-05|6.68|0.0|4.08e-09|1.7e-06|-0.08279|3407.0|6.27|3407.0|-3016.9868100000003|576.38|960.94|363.91|306.0|0.69476|0.69476|4.5528|-0.22546|0.01251873|-3016.980996|0.04|7.3979
3d_a49|0|0.0|0.0|1|7.535296702|1|-0.0960135969999999|-0.003398408|-0.3456333889999999|2|-0.087308534|1.775376197|10.35020259|0.017871379|1|1|-0.004253844|-0.149675594|-0.129666234|-0.202380888|2|0.808676284|0.863438637|0.846953747|1|0.733071652|-0.099295364|0.464410121|0.009601398|137.78978830000003|0.266928348|154.6267696|-0.036147237|-31.67236018|0.0|0.756622045|-33.32030276|65.59130031|63.08192694|2809.9605100000003|424.6551631|-984.1537446|1660.7054380000002|-12.12984007|12.87442833|0.946920034|6018.145364|140.9844521|-570.1024832|27.67490257|0.018844179|-297.31302830000004|1300.720421|0.0|1.0|3.29|0.0|0.15|21.0|-6.15|0.72|4.46|0.0|111.41|0.0|1.0|-5.19|28.0|5.0|392.45|0.0|1.0|1.85|6.42e-06|3.6200000000000006e-05|0.0142|2.98|0.0|7.1e-07|0.000278|-0.05766|5.1844|4.02|3.8907|-1594.552258|615.3|1044.19|318.67|0.2899|0.3523699999999999|0.67215|2184.0|-0.21913|0.04373784|-1594.435881|2.34|5.6308
14n_a23|1|0.0|0.0|2|7.423568444|0|0.009802461|-0.0068536419999999|-0.027380305|2|0.079559363|0.747533142|10.3132176|-0.059870135|2|2|0.010508236|0.144230149|-0.199540201|-0.404569286|2|0.802854174|0.861597051|0.71381683|1|0.89327435|-0.058928845|0.209387766|0.027028617|97.93357279|0.10672565|72.12361433|-0.032325501|-37.64460956|97.39429807|0.6868205409999999|-26.91195666|72.09248208|58.08878013|3014.591033|603.6615822000001|-1114.099858|2195.877777|-14.76259199|16.33144958|0.885393105|6740.54932|211.642042|-752.8921912999999|31.80611809|0.0242495529999999|-252.5011125|1622.112023|1.0|1.0|3.53|3.66|0.09|26.0|-7.51|3.42|4.03|1.0|126.78|0.0|1.0|-5.63|32.0|5.0|441.51|0.0|0.0|3.48|2.32e-06|9.57e-06|0.0042299999999999|3.55|0.0|3.11e-08|1.3699999999999998e-05|-0.06951|3.4217|3.23|3.4217|-1744.42791|710.48|1209.95|362.35|0.4229|0.6955|0.6955|5.2196|-0.2077099999999999|0.02300614|-1744.244532|1.0|9.2441
9c_a31|0|3.410619646|0.0|0|7.765993078999999|1|0.031715924|-0.013082561|-0.055520387|0|-0.0384827639999999|0.0|10.311698300000002|-0.062737615|2|2|-0.000813398|-0.062065125|-0.223856622|-0.546598398|0|0.842823186|0.8856644770000001|0.770283733|0|0.6746901059999999|-0.103325018|0.287455956|0.030296721|153.5739377|0.325309894|207.3144829|-0.035867334|-52.02424796|552.8237349999999|0.670716706|-41.96335759|97.22026028|85.15486955|2592.448925|429.9685721|-1142.882218|2242.189942|-14.56678943|15.04941978|0.837843885|5658.985169|209.8466636|-728.3394714|34.07943198|0.024456662|-217.5897278|1703.9715989999995|1.0|1.0|3.66|3.09|0.35|16.0|-7.24|5.64|3.7|0.0|108.16|0.0|1.0|-5.23|28.0|5.0|398.48|0.0|1.0|3.32|5.85e-06|6.94e-05|0.0277|3.1|0.0|5.79e-08|2.31e-05|-0.03249|3849.0|4.94|3849.0|-1618.115927|691.3|1147.93|322.12|0.2554|0.7007399999999999|0.7007399999999999|1.3617|-0.19224|0.04177078|-1617.9568470000002|0.42|6.3768
14a_a5|0|2.948727373|0.0|0|6.605297921|1|-0.056730193|-0.0053665219999999|-0.005002101|3|-0.132625457|0.0|10.9488747|0.024793388|1|1|0.003668464|-0.213526163|-0.016337128|-0.36152442|2|0.79661948|0.847379958|0.71006207|0|0.7909255559999999|-0.080875277|0.4398855029999999|0.0173669719999999|134.62273080000003|0.209074444|141.38542919999998|-0.0271808479999999|-35.98151967|55.04914434|0.629783335|-36.98479273|69.71575554|66.43577392|2836.468636|534.8590069|-1010.949351|1315.573182|-12.42997952|15.89694877|0.88709518|6177.303329|250.3569601|-683.6488737000001|29.18606491|0.024411136|-175.53051609999997|1605.23357|1.0|1.0|3.24|2.41|0.2|23.0|-8.84|4.56|4.38|0.0|123.0|0.0|1.0|-4.15|32.0|5.0|425.48|0.0|1.0|3.05|7.15e-05|6.02e-05|0.0256|2.55|0.0|1.45e-09|6.16e-07|-0.0507699999999999|4.1501|4.3|4.1501|-1390.546425|692.8|1195.01|298.75|0.5853|0.65789|0.65789|2.7115|-0.2183699999999999|0.04629687|-1390.352729|112.0|6.9508
12bf_a36|0|3.31325137|0.0|0|7.412764017000001|2|-0.024689509|-0.00832865|-0.119979424|2|0.140577067|0.0|10.96022305|-0.0206090089999999|1|1|-0.004358975|0.359635716|-0.250781298|-0.433281391|1|0.836170906|0.892249657|0.632625562|0|0.6791406640000001|-0.090461753|0.356652646|0.0217611939999999|87.14111344|0.320859336|206.6543367|-0.037486972|-45.73631152|0.0|0.7054709690000001|-37.52534442|86.28460578|72.27889645|2902.591295|437.4108773|-1207.2027480000002|2522.341812|-15.55034592|14.37031118|0.904134124|6271.550446|189.6959033|-777.5172959|34.22402339|0.02371294|-264.6734075|1711.2011699999998|0.0|0.0|4.72|0.0|0.14|17.0|-7.12|3.55|3.0|0.0|123.67|0.0|1.0|-3.99|31.0|6.0|417.41|1.0|0.0|2.44|0.000102|4.81e-05|0.0201|2.88|0.0|7.599999999999999e-08|3.17e-05|-0.0571299999999999|5.2319|3.66|3874.0|-1431.380702|670.85|1120.94|320.04|0.4518|0.40663|0.69292|5.4787|-0.2139|0.03299488|-1431.246893|6.0|8.2218
11d_a31|0|3.39688681|0.0|0|7.765993078999999|1|0.064475882|-0.017317263|-0.116385886|0|0.016799834|0.0|10.31169874|-0.078235092|2|2|-0.006496772|0.026806221|-0.153894316|-0.574318121|0|0.822077662|0.868115289|0.78396996|0|0.585212816|-0.134031221|0.197166451|0.034417775|296.2476128|0.414787184|253.9354598|-0.040797245|-50.24081482|91.25756269|0.6817705409999999|-50.23449218|98.8237718|103.1255906|2532.447962|358.2711594|-1148.911798|2039.207676|-15.29068277|15.21323794|0.929231204|5420.356537|194.8221811|-703.3714074|36.63453013|0.027374162|-222.5622569|1685.188386|1.0|1.0|3.6|2.83|0.32|16.0|-6.23|5.43|4.03|0.0|102.13|0.0|1.0|-5.48|27.0|6.0|385.44|0.0|1.0|3.34|3.33e-06|6.26e-05|0.0241|3.17|0.0|5.83e-07|0.000225|-0.03404|3.8009|4.87|3.8009|-1598.671315|650.64|1077.69|326.2|0.2642|703.0|703.0|3.1919|-0.19226|0.04390452|-1598.546288|0.03|7.5229
19l_a38|0|3.280796643|0.0|0|7.412764017000001|2|-0.086107169|-0.007360265|-0.10490608|2|0.103904811|0.0|10.94917392|-0.032264281|1|1|0.000347207|0.217841852|-0.191751024|-0.4224000739999999|1|0.839953955|0.89459881|0.700181525|0|0.799611189|-0.079681862|0.51306986|0.0219046379999999|133.9992534|0.200388811|129.8367176|-0.037359603|-42.34617024|19.55998015|0.7374102309999999|-33.45088372|79.04689476|65.82033039|2921.048554|518.0872716|-1307.13389|2934.313773|-15.68376675|11.52660233|0.754730276|6705.993411|170.13821069999997|-846.9234048000001|32.82593886|0.021129331|-307.64756780000005|1772.6006989999998|1.0|1.0|4.94|2.7|0.12|17.0|-7.28|4.03|3.09|0.0|135.78|0.0|1.0|-4.94|32.0|4.0|427.48|0.0|1.0|3.22|1.15e-05|1.89e-05|0.00807|3.55|0.0|5.27e-08|2.25e-05|-0.0603299999999999|3.6709|4.08|3354.0|-1409.557954|660.04|1164.34|369.66|0.2883|0.69413|0.7044|6.5627|-0.2001|0.02856649|-1409.37001|14.0|7.8633
7e_a8|0|3.038052327|0.0|1|7.05012252|0|-0.150447714|-0.006027596|-0.052939815|0|-0.03633378|0.0|10.94332434|-0.0446343779999999|1|1|0.002669179|-0.075638618|0.07125309|-0.341022848|0|0.732001738|0.790500031|0.577394732|0|0.8291560379999999|-0.08608941|0.286669793|0.0215993429999999|86.03149870000001|0.170843962|102.177831|-0.037446454|-31.72369068|63.5628736|0.776001552|-30.79383811|64.23177694|64.40615805|2605.914474|495.8990914|-1007.813711|2032.501296|-13.39444718|14.654025199999998|0.902163597|5808.479788000001|133.9683023|-602.7501229|28.86058693|0.018708212|-330.14031780000005|1298.726412|1.0|0.0|3.2|3.38|0.04|23.0|-8.29|5.16|4.94|0.0|108.43|0.0|1.0|-5.75|29.0|4.0|385.39|0.0|1.0|4.31|1.78e-06|3.87e-06|0.00149|4.54|0.0|5.07e-09|1.95e-06|-0.0697|3.8142|6.32|3.2363|-1300.467069|622.23|1060.05|383.1|0.3461|0.6998300000000001|0.70177|9.0006|-0.2054699999999999|0.02845071|-1300.327213|35.1|4.4547
14v_a23|1|0.0|-4.844615416|2|7.423568444|0|0.135774541|-0.014768546|-0.299484129|2|0.055572317|0.636416435|10.3132174|-0.015149431|2|2|-0.0004039459999999|0.170475376|-0.2952674819999999|-0.650246427|2|0.787538583|0.845160857|0.575188253|1|0.916605275|-0.067342061|0.31419322|0.019811827|78.86310829|0.083394725|55.07999434|-0.042752869|-41.35406587|0.912757854|0.788328659|-29.37629463|76.42257099|57.56282152|3399.4261450000004|605.3933675|-1440.093681|2679.111279|-18.64987284|14.26610767|0.84234449|8458.789829000001|139.8032821|-951.143515|35.81898321|0.020908947|-380.8667976|1826.768144|1.0|1.0|3.62|3.46|0.09|26.0|-7.95|3.97|6.18|1.0|126.97|0.0|1.0|-6.89|35.0|8.0|495.48|0.0|0.0|4.28|1.29e-07|1e-06|0.0004969999999999|4.76|0.0|1.12e-08|5.57e-06|-0.07843|3694.0|5.17|3694.0|-2042.161744|679.5|1206.02|335.64|348.0|0.6017100000000001|0.6017100000000001|4.5506|-0.2308599999999999|0.02053833|-2041.998955|4.0|8.4001
9r_a24|0|2.950959457|0.0|0|6.605297921|0|-0.134192489|-0.004640179|0.013567512|3|-0.17821765|0.0|10.96129392|-0.043274854|1|1|0.008722018|-0.29065818|-0.2920573039999999|-0.3018627239999999|3|0.7958149290000001|0.841805128|0.7526889940000001|0|0.8417158379999999|-0.0618978309999999|0.32720212|0.015557618|71.31566881|0.158284162|106.1180928|-0.025821921|-36.86695997|89.36724924|0.6152148279999999|-27.82142546|70.79264457|51.92828155|2644.462265|564.3096436000001|-934.8335183|958.7578093|-11.60626518|18.36822555|0.898988412|5501.824326|257.9706516|-626.7383196000001|28.13932796|0.02357068|-154.486433|1519.52371|1.0|1.0|3.53|3.04|0.22|23.0|-8.66|4.23|3.93|0.0|116.9|0.0|1.0|-4.02|30.0|6.0|400.48|0.0|0.0|2.98|9.58e-05|8.77e-05|0.0351|2.69|0.0|2.21e-09|8.84e-07|-0.04313|4.4722|1.82|4.2877|-1294.451958|713.25|1199.71|289.16|0.3398|0.3398|0.6204|1.9698|-0.21074|0.03426339|-1294.263358|11.0|7.9586
18c_a30|0|0.0|0.0|0|7.412764017000001|2|0.12157783|-0.0109670669999999|-0.118776867|2|0.011887112|0.0|10.31163825|-0.0351777|1|1|-0.002215642|0.0211588229999999|0.006103754|-0.562807327|1|0.8303425640000001|0.885516463|0.802578397|0|0.717052026|-0.105618255|0.42531141|0.019360263|384.391404|0.282947974|191.0545887|-0.042101245|-50.86775696|103.215593|0.7859920029999999|-48.15493021|87.76550537|84.38908035|3002.59061|484.1740985|-1506.682341|3094.729399|-19.19537998|13.8741593|0.81455244|6685.737642|144.5043388|-1017.355139|36.16826708|0.018410634|-386.2200097|1916.918155|0.0|0.0|4.85|0.0|0.13|17.0|-6.19|3.04|1.72|0.0|135.37|0.0|1.0|-5.01|32.0|5.0|441.51|0.0|0.0|1.91|9.68e-06|5e-05|0.0221|2.74|0.0|6.520000000000001e-07|0.000288|-0.05575|3.4848|4.54|3.4848|-1744.455795|711.56|1209.11|355.78|0.3879|0.69123|0.69123|6.6462|-198.0|0.04503016|-1744.28923|12.0|7.9208
8a_a12|0|0.0|0.0|0|0.0|1|0.082323047|-0.00771093|-0.052287869|3|-0.205012437|0.0|10.95472846|-0.084035283|0|0|0.000249868|-0.3422915179999999|-0.226106307|-0.5385001079999999|2|0.763500863|0.8157289759999999|0.862306783|0|0.892656426|-0.05926895|0.221703535|0.010336879|46.32568673|0.107343574|55.59930083|-0.033836466|-24.96342938|0.0|0.791430726|-15.90061008|55.45388635|36.0527909|2212.38965|462.3571879|-771.1359521|2093.2274030000003|-9.077610683|9.607296424|0.878904705|4806.044707999999|108.02980890000002|-399.41487|22.14447395|0.014012546|-301.89687089999995|974.3568539|1.0|1.0|4.06|3.06|0.15|18.0|-7.89|3.87|2.5|0.0|105.24|0.0|1.0|-3.9|25.0|4.0|327.38|1.0|1.0|3.1|0.000125|6.19e-05|0.0203|3.18|0.0|1.28e-08|4.2e-06|-0.06246|3.9091|3.41|3.9091|-1046.0210880000002|556.3|952.71|317.17|0.2486|0.6309100000000001|0.6309100000000001|3.6588|-0.2194199999999999|0.02180654|-1045.902509|199.0|6.7011
