molecula|SddssS|NaaNH|n9FaHRing|n9FaRing|SaaNH|SssssC|NaasN|SRW09|nAHRing|nARing|BCUTs-1|SaasN|MATS2c|AATSC1c|n6HRing|MATS7i|SaaaC|ATSC1c|AATSC1are|MATS8i|AATSC8d|AATSC7i|AATSC1i|GATS1are|MATS8s|MATS8d|SIC2|GATS1pe|nFaHRing|RASA|FNSA3|FNSA5|PPSA3|RNCS|FNSA4|FNSA1|FNSA2|WNSA3|PNSA4|DPSA3|GRAVp|TASA|PNSA2|WNSA4|FPSA1|GeomRadius|GeomDiameter|GeomShapeIndex|GRAV|PPSA1|WNSA2|CYP2C9 inhibitor|P-gp substrate|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Log Po/w iLOGP|Log Po/w Silicos-IT Log P|Brenk|Molar refractivity|Veber filter|Log S (Ali)|Hydrogen bond acceptors count (using Lipinski’s definition)|Egan filter|BBB|CYP1A2 inhibitor|Log S (ESOL)|Solubility [Log S (Ali)] (mg/ml)|Log Po/w XLOGP3|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Lowest Unoccupied Molecular Orbital Energy|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Area (grid)|Volume|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Contribution (HOMO-LUMO transition)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|Gibbs Free Energy|Dipole (water)|IC50|pIC50
12bd_a36|0.0|1|0|0|3.497517322|0.0|0|7.412764017000001|2|2|1.297043358|0.0|-0.051990612|-0.006695407|2|0.025649557|0.0|-0.4017244129999999|0.003676818|-0.030990165|-0.0288761339999999|0.042808724|-0.169994208|0.902377067|-0.011529973|-0.047786573|0.833398429|0.857993338|0|0.832478093|-0.071083327|-0.099460046|11.7156452|83.92365468|-0.035521445|0.78244124|-1.989200921|-30.9716039|-23.44707102|58.63647911|2772.776922|549.5039111000001|-1313.035977|-15.47699253|0.21755876|8.050812711|15.34283166|0.905749421|5957.939097|143.6066496|-866.7115819|0.0|1.0|0.0|2.0|4.95|0.0|3.76|0.0|133.68|0.0|-4.54|4.0|0.0|1.0|1.0|-4.6|0.0117|3.41|0.0|0.0|4.55e-08|-0.05236|3.79|3544.0|-1311.591775|706.26|1200.23|0.4467|319.66|0.7044100000000001|-1311.291779|0.0058|-0.1459|5.7533|-0.19826|-1311.352257|7.6908|17.0|7.7696
12c_a30|0.0|0|0|0|0.0|0.0|0|7.412764017000001|2|2|0.604984133|0.0|0.045997203|-0.006900253|2|-0.0983590219999999|0.0|-0.3657134279999999|0.00372838|0.019094532|-0.072247675|-0.172653074|-0.090173435|0.8264832879999999|-0.031986012|-0.1240820219999999|0.880943609|0.7463962120000001|0|0.8439327120000001|-0.076777688|-0.096482247|10.36785909|82.07537640000001|-0.037411484|0.8061287690000001|-1.833162702|-32.72642202|-24.42511853|60.4942895|2860.640481|550.9847369|-1196.830808|-15.946612|0.193871231|7.652098812999999|13.9883503|0.828040991|6403.739746|126.574178|-781.3839879|1.0|1.0|0.0|1.0|4.62|0.0|4.47|0.0|132.29|0.0|-5.93|4.0|0.0|0.0|1.0|-5.44|0.0005139999999999|4.49|0.0|0.0|6.03e-08|-0.0542299999999999|4.45|3.5286|-2035.373591|695.96|1168.62|0.2155|245.12|0.68457|-2035.141497|0.1568|-0.1496299999999999|3.7377|-0.2038599999999999|-2035.202565|4.7893|0.01|7.9914
12b_a36 (EW-7197)|0.0|1|0|0|3.3685352889999995|0.0|0|7.412764017000001|2|2|1.2970445309999998|0.0|-0.104514139|-0.008137593|2|0.027495626|0.0|-0.439429998|-0.002526241|-0.098032695|-0.056994595|0.059005046|-0.217394466|0.724208473|-0.001567914|-0.097861598|0.8741648479999999|0.698414933|0|0.7635183720000001|-0.081357853|-0.10866747|13.41367899|81.63796416|-0.039120289|0.746747352|-1.956014468|-31.84632538|-24.47552312|64.31504105|2772.832013|477.6935927|-1223.776156|-15.31305729|0.253252648|6.764872303|12.52485821|0.851455231|6096.459089|158.4469629|-765.6528642999999||||||||||||||||||||||-0.04975|3.41|3.7725|-1332.180029|659.48|1104.61|0.4491|322.25|0.69991|-1331.9479310000002|0.0197|-0.15571|5432.0|-0.20546|-1332.005651|7.3101|7.0|8.1549
47t_a18|0.0|0|0|0|0.0|0.0|0|7.03438793|1|1|1.25117758|0.0|0.1115820769999999|-0.0128248239999999|0|0.018018036|0.0|-0.756664598|-0.006573438|-0.011641394|-0.04785474|0.027313444|-0.104274108|0.704602886|0.005590928|-0.074774521|0.796935152|0.688453085|0|0.67203319|-0.119202068|-0.103295568|9.415011332|280.622476|-0.040580402|0.804531523|-2.272502492|-53.39751484|-27.16032544|89.19655162|2872.533415|449.789539|-1520.978225|-18.17831387|0.195468477|8.780037801|17.48280476|0.991199259|6603.597038|130.8263901|-1017.985577|0.0|1.0|0.0|3.0|3.86|0.0|2.6|1.0|129.21|0.0|-5.58|4.0|0.0|0.0|0.0|-4.77|0.00117|3.57|0.0|0.0|3.09e-08|-0.06822|9.4|3.1164|-1470.873743|703.76|1218.95|0.5502|397.84|0.6895100000000001|-1470.528808|0.5502|-0.12692|7.7656|-0.19514|-1470.593659|9.6938|782.0|6.1068
16f_a32|0.0|1|1|1|3.354832924|0.0|0|7.765993078999999|0|0|0.609420741|0.0|0.1767304639999999|-0.014558301|0|0.008658653|2.082564316|-0.77158995|-0.003511776|-0.081644236|-0.000291262|0.0151704889999999|-0.211019184|0.801401734|0.085125293|-0.000510986|0.899839182|0.761506727|1|0.8072754790000001|-0.08168632|-0.111152081|16.90955989|89.03402347|-0.035568666|0.69473708|-1.778433296|-39.12230215|-24.61529877|73.4405859|2772.212354|558.6750754999999|-1230.764939|-17.03501995|0.30526292|8.79158776|14.28728752|0.625108901|6235.040893|211.2572338|-851.7509977|1.0|1.0|1.0|2.0|3.76|3.4|6.42|0.0|116.75|1.0|-6.95|5.0|1.0|0.0|1.0|-4.97|4.79e-05|4.11|0.0|0.0|1.7e-08|-0.04997|4.99|3.6272|-1995.307736|722.06|1191.55|0.2931|341.82|0.70204|-1995.054457|0.2931|-0.15003|3.6641|-0.2|-1995.117771|4.2764|9.0|8041.0
7e_a8|0.0|1|0|0|3.038052327|0.0|1|7.05012252|0|0|1.394799915|1.3496955309999998|-0.150447714|-0.006027596|0|-0.03633378|0.0|-0.289324602|0.0024398329999999|-0.11032771|-0.0446343779999999|-0.075638618|0.07125309|0.5897105770000001|-0.023521398|-0.072307692|0.790500031|0.577394732|0|0.8291560379999999|-0.08608941|-0.0886889709999999|12.91806855|86.03149870000001|-0.037446454|0.776001552|-1.6850904519999998|-30.79383811|-22.39586026|64.40615805|2605.914474|495.8990914|-1007.813711|-13.39444718|0.223998448|7.70387217|14.654025199999998|0.902163597|5808.479788000001|133.9683023|-602.7501229|1.0|0.0|0.0|1.0|3.2|3.38|5.16|0.0|108.43|0.0|-5.75|4.0|0.0|0.0|1.0|-5.41|0.000686|4.54|0.0|0.0|5.07e-09|-0.0697|6.32|3.2363|-1300.495519|622.23|1060.05|0.3461|325.06|0.70177|-1300.271093|0.1522|-0.13577|9.0006|-0.2054699999999999|-1300.327213|11.4436|35.1|4.4547
8c_a31|0.0|1|0|0|3.435435563|0.0|0|7.765993078999999|1|1|0.610137334|0.0|-0.012583838|-0.01275867|0|-0.106461724|0.0|-0.574140137|-0.0080009219999999|-0.1903992189999999|-0.1029580369999999|-0.178276512|-0.09039853|0.922486359|0.006000201|-0.1759864119999999|0.896193695|0.87237334|0|0.626072761|-0.1170607269999999|-0.128067781|16.3656112|133.3100368|-0.039640027|0.72308253|-1.66488115|-35.61776956|-21.86561502|80.93682766|2251.08563|345.3445134|-918.3558307|-12.06117028|0.27691747|6.820988495|12.99457133|0.90508624|4835.748065|152.7489054|-506.5691518|1.0|1.0|1.0|2.0|3.51|2.9|4.89|0.0|93.45|0.0|-4.42|5.0|0.0|0.0|1.0|-3.63|13.0|2.38|0.0|0.0|7.45e-07|-0.03222|1.83|3.8492|-1426.166503|595.67|981.89|0.2597|322.11|0.7005|-1425.968408|0.2597|-0.15985|3.3453|-0.19207|-1426.024361|5.1815|0.81|6.0915
3e_a32|0.0|1|1|1|3.501917045|0.0|0|7.773594467000001|0|0|0.609420788|0.0|0.015619823|-0.006553709|0|-0.057366352|2.220794149|-0.275255791|0.000655875|-0.114649277|-0.080731823|-0.1046390059999999|-0.1395294259999999|0.8315372|-0.061561535|-0.12378337|0.85921771|0.77923808|1|0.8681696109999999|-0.073411249|-0.100056595|6.69516884|47.09895162|-0.030786645|0.7752553659999999|-1.200679139|-21.32040233|-16.59123638|46.25723848|2212.661182|467.865447|-647.0582188|-8.941186293|0.224744634|5.863649531|10.68709999|0.822602107|4827.877259000001|121.1171726|-348.70626539999995|1.0|1.0|1.0|1.0|3.33|3.04|6.8|0.0|97.86|0.0|-6.52|3.0|0.0|0.0|1.0|-5.18|0.000103|4.47|0.0|0.0|1.2099999999999998e-07|-0.0534399999999999|3.52|3.5589|-1672.748189|578.77|956.67|0.2914|348.38|0.7025399999999999|-1672.576776|0.2914|-0.14754|3.4537|-0.20098|-1672.62984|5.6928|8.0|8.0862
12u_a30|0.0|0|0|0|0.0|0.0|0|7.412764017000001|2|2|0.604983445|0.0|0.028039604|-0.006935447|2|-0.091507428|0.0|-0.367578706|0.002431329|0.028815747|-0.0646674999999999|-0.15896471|-0.0857954809999999|0.8149999040000001|-0.055829439|-0.105767484|0.889479916|0.711738503|0|0.84944095|-0.0773921259999999|-0.097867106|10.42404292|78.15130994|-0.03794847|0.810462868|-1.859475018|-34.72068676|-25.41792137|62.26136323|3001.03926|568.9563615000001|-1245.478147|-17.02494806|0.189537132|7.804487592999999|14.01586754|0.7958728709999999|7133.515802|126.9521524|-834.2224549|1.0|1.0|0.0|1.0|4.63|0.0|5.11|0.0|137.3|0.0|-6.58|4.0|0.0|0.0|1.0|-6.04|0.000123|5.12|0.0|0.0|1.58e-08|-0.0528299999999999|5.08|3.5003|-2494.962309|705.15|1202.06|0.1502|354.21|0.6847|-2494.736802|0.1502|-0.1486299999999999|5.3020000000000005|-0.20146|-2494.7995530000003|7.0553|34.0|7.4647
10_a15|0.0|0|0|0|0.0|0.0|0|0.0|0|0|1.4356889780000002|0.0|-0.137104477|-0.006872984|2|-0.0869138469999999|0.0|-0.384887119|0.001740635|-0.077096984|0.010152859|-0.132759909|-0.184255041|0.8310685940000001|0.0107135269999999|0.018211609|0.7585998270000001|0.7933685340000001|0|0.933136945|-0.052826735|-0.101494566|6.101312009|6.497096666|-0.036384844|0.8301726490000001|-1.928396745|-17.88541558|-21.17108692|36.83936823|2605.82709|542.9602292000001|-1122.067607|-12.31872585|0.169827351|5.555044294|10.08767698|0.815948972|6204.37804|98.81668286|-652.8924702|1.0|1.0|1.0|1.0|3.58|3.64|5.32|0.0|119.95|0.0|-6.22|4.0|1.0|0.0|1.0|-5.83|0.0002379999999999|5.29|0.0|0.0|1.51e-10|-0.03581|5.16|3.6448|-1281.088565|631.2|1136.48|0.1412|277.48|0.70313|-1280.804272|0.0042|-0.15377|1.6654|-0.18958|-1280.862627|3.1460000000000004|7.0|8.1549
15c_a22|0.0|0|0|0|0.0|0.0|1|6.842683282|0|0|1.42291727|1.596256692|-0.134137693|-0.005236206|2|-0.026986769|1.568396937|-0.298463715|0.003784292|-0.023927419|0.006275578|-0.047249795|-0.160566657|0.667111824|-0.096749121|0.010828071|0.8353837409999999|0.639264982|1|0.8665852140000001|-0.067475429|-0.080088202|17.68362419|36.22825261|-0.0302219629999999|0.661775114|-1.60176404|-34.97658951|-21.75898206|66.26407672|3079.491787|623.9175171|-1153.226049|-15.66586856|0.338224886|8.626398368|16.03890406|0.859281634|6882.442370999999|243.5126145|-830.2910335|1.0|1.0|1.0|1.0|3.49|2.85|3.9|0.0|128.77|0.0|-4.86|6.0|0.0|0.0|0.0|-4.62|0.00618|2.9|0.0|0.0|5.269999999999997e-10|-0.07399|4.79|3674.0|-1460.602657|715.42|1241.07|0.5082|216.15|0.69113|-1460.324493|0.0694|-0.15408|7.382000000000001|-0.22807|-1460.387718|9.0393|737.0|6.1325
5_a18 (BIBF0775)|0.0|0|0|0|0.0|0.0|0|7.03438793|2|2|1.251175715|0.0|0.0160123|-0.005220163|1|-0.0366107389999999|0.0|-0.391512249|0.002526619|0.0002403959999999|-0.022817602|-0.054916741|-0.216531385|0.7140745620000001|-0.001626287|-0.040022105|0.774859029|0.7061155790000001|0|0.8432358679999999|-0.068989967|-0.078246932|6.418873637000001|10.36586529|-0.029755876|0.8159410579999999|-2.112667176|-39.33277643|-22.46761997|58.5107823|3115.979466|636.6978809999999|-1595.201018|-16.96451322|0.184058942|9.798677372|18.98829281|0.937842434|7221.114573000001|138.97646310000002|-1204.480438|0.0|1.0|1.0|2.0|4.42|0.0|4.09|1.0|155.95|0.0|-6.07|3.0|0.0|1.0|0.0|-5.72|0.000425|4.73|0.0|0.0|6.18e-10|-0.04938|8.45|3.2027|-1572.313227|817.02|1446.02|0.4825|378.13|0.69298|-1571.843719|0.4825|-0.13154|2.3389|-0.18092|-1571.914419|2.8009|34.0|7.4685
7b_a8|0.0|1|0|0|3.213855584|0.0|1|7.535296702|1|1|1.395658671|1.4628217119999998|-0.119760914|-0.009659873|1|-0.024156447|0.0|-0.4829936279999999|0.002074537|-0.052309137|-0.0254956129999999|-0.039357491|-0.035044152|0.710658316|0.048462902|-0.040994467|0.8453887859999999|0.677544268|0|0.7223476129999999|-0.101439013|-0.1000685009999999|19.86678613|145.0783004|-0.041332642|0.753935657|-1.901301524|-36.39338307|-24.75721974|80.62622045|2776.185773|432.6681725|-1138.832108|-14.82895606|0.246064343|7.698000901|14.76972982|0.918644854|6185.0105140000005|147.3863936|-682.1319788|1.0|1.0|1.0|1.0|3.49|3.37|4.48|0.0|110.8|0.0|-5.25|5.0|0.0|0.0|1.0|-4.94|0.00224|3.61|0.0|0.0|2.25e-08|-0.06833|5.51|3.26|-1330.622441|621.4|1067.73|0.2517|269.85|0.7025100000000001|-1330.392289|139.0|-0.13639|9.9463|-0.20472|-1330.448193|12.7344|13.53|4.8687
15c_a10|0.0|0|0|0|0.0|0.0|1|7.535296702|2|2|1.343850105|2.154210861|-0.236118846|-0.002218445|3|-0.06400528|2.063253638|-0.153072705|0.01143745|-0.1036030219999999|0.0123939039999999|-0.101214571|-0.35845963|0.7655272009999999|-0.03167553|0.022187689|0.772328328|0.733973277|1|0.904458517|-0.046967376|-0.072537853|10.2013281|65.41494073|-0.019267867|0.528228415|-1.233143495|-22.60962187|-13.36848349|42.7883594|3012.018586|627.5338454|-855.5829431|-9.275357237|0.471771585|8.639636218|15.6886947|0.8158976029999999|6673.826433|327.3258326|-593.6228632|1.0|1.0|1.0|0.0|3.85|4.09|3.77|0.0|141.96|0.0|-3.85|6.0|0.0|1.0|0.0|-4.57|0.0646|2.94|0.0|0.0|1.6100000000000002e-08|-0.04724|2.2|3.6709|-1450.241475|762.21|1318.35|0.3939999999999999|221.75|0.70511|-1450.139335|0.0|-0.14739|2.4256|-0.19463|-1450.201574|4.8283|0.1|7.0
12af_a36|0.0|1|0|0|3.448611715|0.0|0|7.412764017000001|2|2|1.29704271|0.0|0.04293386|-0.00989889|2|0.091263447|0.0|-0.6038322939999999|-0.00233752|-0.074383486|0.00146554|0.154914099|-0.213993335|0.859938421|-0.062279009|0.002492952|0.8631180940000001|0.817582774|0|0.755275519|-0.082549457|-0.1054605669999999|15.22358698|89.56100543|-0.035153522|0.6702409189999999|-2.003750775|-39.81177462|-24.41279506|72.55107063|3013.98446|524.5103537|-1391.529319|-16.95376516|0.329759081|8.59579222|15.59375751|0.8141152220000001|6499.41155|229.0052411|-966.3646141|0.0|1.0|0.0|3.0|4.98|0.0|2.38|0.0|138.06|0.0|-3.54|5.0|0.0|0.0|0.0|-3.64|128.0|1.85|0.0|0.0|1.1800000000000001e-07|-0.05882|4.5|3.2299|-1440.982935|737.4|1246.55|427.0|236.83|0.70508|-1440.675702|0.0035|-0.13364|6.9003|-0.19246|-1440.740243|9.4631|15.0|7.8239
5a_a40|0.0|0|0|0|0.0|0.0|1|8.149890544|0|1|0.604913477|1.688148148|-0.116583806|-0.004609716|0|-0.108428634|0.808197279|-0.152120625|0.011345707|0.180125135|-0.02394636|-0.191663433|0.007301856|0.538671739|-0.442215721|-0.0395444479999999|0.820901326|0.5263598389999999|1|0.8531783270000001|-0.078132307|-0.090991462|9.135164355|174.99981530000002|-0.036396585|0.8224652720000001|-1.091897544|-15.30358975|-16.10801287|43.71412865|1847.672595|377.5905776|-483.24038600000006|-7.128912782|0.177534728|5.507689573|10.7779923|0.956899016|3736.248815|78.57142892|-213.8673835|1.0|0.0|1.0|0.0|3.04|2.49|3.68|1.0|74.15|0.0|-4.13|3.0|0.0|1.0|1.0|-3.67|0.0202|2.88|0.0|0.0|8.950000000000001e-05|-0.0657799999999999|4.36|3.7921|-1177.598691|466.79|757.45|0.4461|326.96|0.69499|-1177.51016|0.4461|-0.15066|5.7163|-0.21644|-1177.555706|7.6003|81.0|7.0915
11_a1|0.0|1|0|0|3.3361517380000003|0.0|0|7.423568444|1|1|1.430935838|0.0|0.033732316|-0.018080197|1|0.08043435|0.0|-0.867849442|-0.0127744789999999|-0.05257082|-0.044235537|0.126722854|-0.117419838|0.823460272|-0.069193862|-0.075188762|0.8086124090000001|0.7846345840000001|0|0.5955245029999999|-0.131972845|-0.126108875|20.62225192|274.39137789999995|-0.048723884|0.751878145|-2.143850877|-45.88191258|-28.7289904|98.43720241|2697.640232|351.1382199|-1264.075578|-16.93943154|0.248121855|7.43666407|14.2257294|0.912918113|5798.645137|146.29971719999998|-745.3349875|1.0|1.0|1.0|2.0|3.25|2.31|4.28|0.0|105.71|0.0|-5.07|6.0|0.0|0.0|1.0|-4.66|0.00327|3.35|0.0|0.0|3.35e-08|-0.06546|5.26|3.1924|-1312.462371|614.86|1036.18|0.5573|331.66|0.69914|-1312.241032|0.3201|-0.12916|5.0526|-0.19462|-1312.2963630000002|7.1743|0.17|6.7696
3h_a32|0.0|1|1|1|3.579396967|0.0|0|7.765993078999999|0|0|0.609420752|0.0|0.01077056|-0.005281944|0|0.014517903|2.243113495|-0.269379119|0.002101838|-0.003152613|-0.111111111|0.025035542|-0.122769653|0.84279263|-0.169197453|-0.2|0.834881529|0.8030743229999999|1|0.87880263|-0.07183387|-0.0882883959999999|6.98327435|76.38838542|-0.027590124|0.7734940029999999|-1.324325944|-28.15732254|-17.27367301|51.95714963|2398.020434|550.2022886|-829.1363044|-10.81473143|0.226505997|8.107034244|13.71739929|0.692036677|5187.525619|141.8112711|-519.1071084|1.0|1.0|1.0|1.0|3.65|3.88|8.11|0.0|112.28|0.0|-8.23|3.0|1.0|0.0|1.0|-6.15|2.24e-06|6.12|0.0|0.0|3.37e-09|-0.05318|4.61|3.5552|-1790.6908030000002|676.22|1127.45|0.2926|348.74|0.70257|-1790.440663|0.2926|-0.1474099999999999|3.5952|-0.20059|-1790.5004850000005|5.8749|7.0|8.1549
14f_a23|0.0|0|1|1|0.0|0.0|2|7.423568444|0|0|1.197963246|3.366063739|-0.002304087|-0.006791105|2|0.056215377|0.745818086|-0.373510774|0.010561248|-0.0555907109999999|-0.041351617|0.101910723|-0.199540201|0.756252127|0.070514687|-0.06885759|0.854683662|0.71381683|1|0.894162392|-0.059927056|-0.084419703|18.34483401|96.47955427|-0.031450478|0.665778294|-1.603974359|-27.39103254|-21.26277654|58.85981824|3014.916135|604.5178506|-1084.401604|-14.37516058|0.334221706|8.124287407|15.58565565|0.918402793|6768.918745|225.9578225|-733.1331894|1.0|1.0|1.0|1.0|3.57|3.61|3.42|1.0|126.78|0.0|-5.63|5.0|0.0|0.0|0.0|-5.02|0.0010199999999999|3.55|0.0|0.0|3.11e-08|-0.07163|3.23|3.5753|-1744.452086|711.98|1210.19|0.2462|213.09|0.6733399999999999|-1744.182678|0.1699|-0.1458|6.3534|-0.21743|-1744.2443850000002|9.1089|2.0|8.6459
16i_a32|0.0|1|1|1|3.352437091|0.0|0|7.765993078999999|0|0|0.6094207429999999|0.0|0.175604846|-0.0146198339999999|0|-0.056414399|2.078707411|-0.7748511779999999|-0.003511776|-0.104899053|0.006037736|-0.098841478|-0.211019184|0.801401734|0.134577711|0.009897928|0.8829894|0.761506727|1|0.801494708|-0.0857355019999999|-0.114771536|14.59730623|90.08098301|-0.036726892|0.718964113|-1.836344582|-36.62130242|-24.00328703|70.6307405|2770.767996|523.8261846|-1200.164351|-15.6876273|0.281035887|6.848009314|12.57892808|0.836873682|6355.471589|183.6742715|-784.3813651|1.0|1.0|1.0|2.0|3.75|3.16|6.25|0.0|116.75|1.0|-7.03|5.0|1.0|0.0|0.0|-5.09|3.96e-05|4.19|0.0|0.0|4.01e-08|-0.05044|4.99|3.6176|-1995.307733|692.96|1175.51|0.2857|342.72|0.70222|-1995.055356|0.2857|-0.14976|3353.0|-0.2002|-1995.11813|4.0568|6.0|8.2596
18d_a25|0.0|0|0|0|0.0|0.0|1|6.842683282|0|0|1.193723212|1.918453956|-0.0881447869999999|-0.0029605|2|-0.031867489|2.029297802|-0.180590503|0.006452854|-0.070413428|0.016982601|-0.055336237|-0.061965108|0.722349659|-0.03671629|0.029728702|0.838260077|0.696372329|1|0.937813705|-0.061527513|-0.076328248|8.39885106|70.58850837|-0.0281209329999999|0.75793699|-1.602893201|-34.85786147|-21.166323|54.70994625|3113.122552|705.8822532|-1206.480411|-15.93166285|0.24206301|9.479218984|18.11893325|0.911437354|6876.316137000001|182.1982146|-908.1047824|1.0|1.0|1.0|1.0|3.66|3.57|6.33|1.0|143.37|0.0|-6.26|4.0|1.0|0.0|1.0|-5.54|0.00026|4.21|0.0|0.0|5.92e-11|-0.07287|4.56|3.6392|-1806.848384|792.79|1358.25|0.3986|219.39|0.6823899999999999|-1806.514606|0.0389|-0.14723|3.2353|-0.2201|-1806.582751|4.3658|232.0|6.6345
1g_a5|0.0|1|0|0|2.942391606|0.0|0|6.605297921|0|0|1.4275159730000002|0.0|-0.203595168|-0.003919036|2|-0.011534568|0.0|-0.172437603|0.00683534|-0.132678208|-0.0353243789999999|-0.019057802|-0.0178558139999999|0.74740095|0.030722968|-0.067172264|0.8393686990000001|0.717355058|0|0.8659209659999999|-0.070108797|-0.074361785|10.9506874|74.51397212|-0.027205531|0.61393343|-1.11542677|-20.16505667|-14.59051668|48.55052611|2243.103668|464.3994751|-598.211184|-7.824996219|0.38606657|7.312498266|13.83149499|0.891486942|4639.260975|207.0502037|-320.82484500000004|1.0|1.0|1.0|1.0|2.79|2.12|4.5|0.0|96.98|0.0|-4.03|4.0|0.0|1.0|1.0|-4.2|0.0304|3.03|0.0|0.0|7.190000000000001e-09|-0.0393|2.61|4.1733|-1065.846194|572.15|961.17|0.1769|259.26|0.66164|-1065.675316|0.0504|-0.17042|3.4883|-0.20972|-1065.727193|5.2707|115.0|6.9393
12al_a36|0.0|1|0|0|3.469383582|0.0|0|7.412764017000001|2|2|1.297043737|0.0|-0.06777947|-0.008463062|2|0.1030147719999999|0.0|-0.4908576189999999|0.00127667|-0.074215038|-0.031635802|0.172830414|-0.239932418|0.8913597320000001|0.125005134|-0.055405405|0.885733922|0.84179881|0|0.801179217|-0.077842923|-0.105915949|17.71943397|114.2305891|-0.035305316|0.671084645|-1.906487074|-33.70669917|-23.23210974|68.94274882|2843.740855|527.2034213000001|-1254.533926|-15.28752554|0.328915355|8.774664332|16.15533063|0.841133748|6049.668466|216.4375922|-825.5263792000001|0.0|1.0|0.0|2.0|4.81|0.0|2.77|0.0|130.24|0.0|-3.95|5.0|0.0|0.0|0.0|-4.07|0.0464|2.65|1.0|0.0|2.03e-07|-0.04998|2.92|3.5511|-1347.479819|702.95|1181.84|0.4466|319.71|0.70417|-1347.196501|0.0095|-0.14558|6.4473|-0.1955599999999999|-1347.257936|8.1781|48.0|7.3188
14n_a23|0.0|0|1|1|0.0|0.0|2|7.423568444|0|0|1.197963531|3.3716621960000004|0.009802461|-0.0068536419999999|2|0.079559363|0.747533142|-0.376950283|0.010561248|-0.049694913|-0.059870135|0.144230149|-0.199540201|0.756252127|0.219354173|-0.099694124|0.861597051|0.71381683|1|0.89327435|-0.058928845|-0.082430028|18.26553926|97.93357279|-0.032325501|0.6868205409999999|-1.648600566|-26.91195666|-21.84509525|58.08878013|3014.591033|603.6615822000001|-1114.099858|-14.76259199|0.313179459|8.662092555|16.33144958|0.885393105|6740.54932|211.642042|-752.8921912999999|1.0|1.0|1.0|1.0|3.53|3.66|3.42|1.0|126.78|0.0|-5.63|5.0|0.0|0.0|0.0|-5.02|0.0010199999999999|3.55|0.0|0.0|3.11e-08|-0.06951|3.23|3.4217|-1744.450916|710.48|1209.95|0.4229|362.35|0.6955|-1744.1828670000002|0.4229|-0.1382|5.2196|-0.2077099999999999|-1744.244532|7.2975|1.0|9.2441
15b_a10|0.0|0|0|0|0.0|0.0|1|7.535296702|1|1|1.3438370730000002|2.145379897|-0.197213588|-0.002413027|2|-0.111812184|2.0455289690000003|-0.149607679|0.011484257|-0.082365722|-0.058911857|-0.175869992|-0.27395395|0.744213612|-0.058258414|-0.104250125|0.83320417|0.7199249390000001|1|0.921918974|-0.046334564|-0.07358373|10.94939968|43.96642219|-0.024105015|0.670236374|-1.398090862|-21.77253505|-16.52377848|42.7113409|2716.468606|631.9674549|-958.3791518|-11.32690674|0.329763626|6.6940006620000005|11.42472965|0.706711759|6105.426726|226.0501037|-656.9605906|1.0|1.0|1.0|0.0|3.61|3.89|4.34|0.0|123.73|0.0|-4.35|5.0|0.0|1.0|0.0|-4.64|0.0185|3.49|0.0|0.0|6.609999999999999e-09|-0.04734|2.74|3.7625|-1317.766641|721.17|1231.3|0.3575|215.17|0.68906|-1317.429772|0.1595|-0.15579|4.7752|-0.20313|-1317.4913390000002|6.1384|85.0|7.0706
12ba_a36|0.0|1|0|0|3.389685532|0.0|0|7.412764017000001|2|2|1.297043659|0.0|-0.090865777|-0.0075620109999999|2|0.087201747|0.0|-0.423472625|-0.002123045|0.003750685|-0.011949092|0.159880159|-0.168084618|0.844641715|0.041478447|-0.0202572689999999|0.890675195|0.796093405|0|0.849738126|-0.083210415|-0.108410153|16.57882744|100.798163|-0.037526591|0.7068957840000001|-1.951382748|-37.76553687|-25.28122447|72.63670824|3035.390784|572.4586103999999|-1314.6236720000002|-17.03166444|0.293104216|7.409667253999999|14.59456478|0.969665341|6722.60947|197.4608731|-885.6465508|1.0|1.0|0.0|2.0|4.8|0.0|2.79|0.0|133.18|0.0|-4.77|6.0|0.0|0.0|0.0|-4.25|0.0072599999999999|2.67|0.0|0.0|1.91e-07|-0.08446|2.79|3.0114|-1417.454721|687.23|1187.56|0.7436|236.13|0.70432|-1417.187763|0.0009|-0.12587|3.1996|-0.21033|-1417.249741|4.5448|21.0|7.6778
