molecula|SddssS|SaaNH|SssssC|nAHRing|SaasN|AATSC1c|SRW07|AATSC1s|JGI4|MATS7i|SaaaC|ATSC1c|AATSC1are|MATS8i|BCUTi-1|n5aRing|AATSC1pe|AATSC1i|MATS1c|BIC2|MATS8d|SIC2|GATS1pe|FNSA5|PBF|FPSA3|RNCS|RPSA|TPSA_x|WNSA5|WPSA3|RPCS|FNSA1|FNSA2|WNSA3|PNSA4|DPSA3|GeomPetitjeanIndex|GRAVp|TASA|MOMI-Z|WNSA4|FPSA1|GeomRadius|GeomDiameter|GRAV|PPSA1|WNSA2|DPSA1|DPSA2|Mor01p|CYP2C19 inhibitor|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Fraction Csp3|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|TPSA_y|Brenk|Veber filter|Class [Log S (SILICOS-IT)]|Log Kp (cm/s)|Molecular Mass|Egan filter|BBB|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Absorption Energy (max. Transition) (eV)|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Area (grid)|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Approximated area|Zero Point Energy|HOMO-LUMO Energy Difference (Hartree)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Dipole (water)|IC50|pIC50|pIC50
12_a3|0.0|0.0|0.0|0|0.0|-0.009093383|4.727387819|-0.118456941|0.042795699|-0.120694579|2.07135708|-0.336455156|-0.006049098|-0.045382017|10.31163031|1|-0.0045709459999999|0.032450556|-0.604704476|0.718481325|-0.125395523|0.784451598|0.841871246|-0.096133903|0.101891875|0.011076075|239.2266101|0.170600292|80.99228663|-21.667278|2.496397166|76.23910943|0.830418645|-1.345874639|-20.92463497|-18.79271742|49.333524|0.463780604|2056.502939|393.75653|1064.221958|-8.921820355|0.169581355|5.6343192|10.50748861|4400.493202000001|80.50854774|-303.3418921|-313.7317211|769.4340634|330.4083896|1.0|1.0|1.0|3.2|0.0|21.0|-6.89|4.34|92.93|0.0|0.0|1.0|-5.3|304.37|0.0|0.0|2.07e-06|0.000629|0.0|0.0|1.3e-07|3263.0|2.94|3263.0|515.23|379.97|0.5056|379.97|361.95|-1272.010995|-0.13153|-0.19514|0.02620998|3.1979|3548.0|5.45|5.45
5d_a40|0.0|0.0|0.0|0|1.601200869|-0.005662681|6.167516491000001|0.0418378229999999|0.044526749|-0.1031436519999999|0.716041667|-0.1868684619999999|0.007200253|0.2078052269999999|10.31198333|2|0.006642869|-0.009744685|-0.399968083|0.8092726020000001|0.0451110059999999|0.877722972|0.483934049|-0.094277694|0.049855551|0.022027556|181.4728912|0.245989948|112.88660690000002|-19.85450535|4.638915105|53.85026982|0.8111805740000001|-1.131332331|-18.15211073|-17.30589257|49.66367051|0.479931934|1974.583878|346.0207917|511.3769101|-7.94180214|0.188819426|6.288958592999999|12.09256826|4051.712713|86.65063178|-238.2540642|-285.606135|640.0261471|243.4287716|1.0|0.0|0.0|3.02|0.21|14.0|-4.32|4.08|75.5|1.0|0.0|2.0|-5.94|287.31|0.0|1.0|5.9e-05|17.0|0.0|0.0|4.7600000000000005e-05|3.7374|4.61|3.7374|473.48|331.74|0.4493|331.74|365.74|-1276.751174|-0.14851|-0.2164699999999999|0.01667985|9.2439|19.0|7.7212|7.7212
3n_a32|0.0|3.616639267|0.0|1|0.0|-0.00615216|5.733341277|-0.01504795|0.035643275|-0.056907012|2.22272854|-0.295303659|0.000609539|-0.1006122119999999|10.3110027|3|0.002379137|-0.153506065|-0.435658951|0.816774665|-0.121627423|0.868826775|0.762657782|-0.092745182|0.287402381|0.01889769|121.6040686|0.159958218|91.96452611|-30.65624207|6.246493173999999|0.0|0.648933114|-1.205687365|-24.62805609|-15.75418035|53.70155314|0.456693072|2526.071154|482.963897|2426.73803|-9.057526067|0.351066886|6.369579712999999|11.72372261|5553.014016|201.8383309|-398.5311469|-171.25176130000003|1068.190111|522.1674161999999|1.0|1.0|1.0|3.51|0.32|19.0|-6.96|6.71|120.17|0.0|0.0|1.0|-5.98|382.5|0.0|0.0|1.11e-06|0.000424|0.0|0.0|1.1e-07|3.5459|2.57|3.5459|614.67|349.65|0.2839|349.65|464.67|-1825.163542|-0.1472099999999999|-0.20256|0.02901944|6.2667|21.0|7.6778|7.6778
19i_a38|0.0|3.169368622|0.0|2|0.0|-0.008447598|5.351858133|-0.115864198|0.043197531|0.08414367|0.0|-0.4561702689999999|-0.006877664|-0.074033381|10.96052467|1|-0.004358975|-0.250781298|-0.430016467|0.836170906|-0.087904124|0.892249657|0.632625562|-0.113250303|0.4748744179999999|0.022576308|137.7658863|0.252841593|154.953787|-42.53502816|8.479305267|10.71501217|0.7419238420000001|-2.038505453|-31.35232957|-24.98593175|64.99417804|0.444551315|2896.470706|457.89548719999993|2335.0953870000003|-15.31261014|0.258076158|6.690507557999999|12.04523072|6744.7785650000005|158.161786|-765.6305068|-296.5257022|1683.860952|593.6088758|1.0|1.0|3.0|4.8|0.14|17.0|-7.12|3.55|81.23|0.0|0.0|1.0|-6.81|419.43|0.0|0.0|5.68e-05|0.0238|0.0|0.0|7.599999999999999e-08|5.7041|3.66|3.6129|641.31|343.17|0.2156|217.36|457.26|-1431.181148|-0.14872|-0.2052|0.03110827|8.6365|13.0|7.9031|7.9031
IN1233_a59|0.0|3.463603867|0.0|0|0.0|-0.008841844|4.727387819|-0.12050413|0.0396875|0.163548857|1.983673343|-0.5039851160000001|-0.005614194|-0.011236836|10.93301779|1|-0.004071701|0.003282792|-0.597167441|0.74801464|-0.090732503|0.80310139|0.778639593|-0.095213818|0.356444983|0.010831674|318.5587088|0.238675351|158.8351574|-42.16752524|4.79704394|83.1557517|0.810795898|-1.904276352|-41.08157616|-23.91074854|68.94000009|0.483639625|2809.840422|506.6510632|1822.396842|-15.91227368|0.1892041019999999|8.011984402000001|15.51626497|6206.818668|125.91272279999998|-843.3505049|-413.6607749|1562.994677|712.1606951|1.0|1.0|2.0|3.48|0.08|27.0|-10.0|5.54|97.55|0.0|0.0|0.0|-6.13|419.48|0.0|0.0|2.54e-06|0.00107|0.0|0.0|9.93e-11|5.2194|5.35|3.5355|703.47|350.69|0.2623|237.54|531.14|-1352.073755|-0.14684|-0.20289|0.02473496|7.6059|34.0|7.4685|7.4685
18c_a22|0.0|0.0|0.0|0|1.804590026|-0.003749104|4.727387819|0.013131848|0.038137255|-0.044828537|1.642882533|-0.213698903|0.005449965|0.009519672|10.31286086|1|0.005597023|-0.143402172|-0.305378181|0.7669483559999999|0.010828071|0.8287956870000001|0.6922232890000001|-0.076388478|0.5003904610000001|0.019843706|30.63947336|0.068926461|47.68404831|-36.55965924|9.49723261|15.22791009|0.682690024|-1.52776956|-27.73804808|-19.94201893|53.82294919|0.4777430589999999|3090.601885|644.1264387|2574.178324|-13.79609783|0.317309976|7.332936064|14.04085897|7101.057047|219.5183688|-731.1931848999999|-252.7737494|1548.179944|779.8043336000001|1.0|1.0|1.0|3.56|0.08|27.0|-9.46|5.36|124.4|1.0|0.0|1.0|-6.63|461.54|0.0|0.0|1.6e-06|0.000739|0.0|0.0|3.4299999999999995e-10|5655.0|3.5|3.7222|707.08|333.1|0.2996|219.25|583.88|-1783.277296|-0.15158|-0.22365|0.02279458|1.0733|26.0|7585.0|7585.0
2_a3|0.0|0.0|0.0|0|0.0|-0.008422099|4.727387819|-0.09743592|0.034166667|-0.103423993|2.058239271|-0.311617665|-0.006049098|0.09933632|10.31162302|1|-0.0045709459999999|0.032450556|-0.568019422|0.769486995|0.065162907|0.8401405609999999|0.841871246|-0.09392632|0.4551292289999999|0.011938463|228.178656|0.249793422|117.2099151|-20.68016573|2.628543258|74.89956423|0.727984269|-1.127115845|-23.02532673|-15.55510657|54.67257594|0.458202525|2056.399995|352.0174726|1314.679398|-7.298882022000001|0.272015731|4.88513521|9.016533738|4446.904467|127.637231|-248.1619888|-213.9529255|726.4904564|330.4083896|1.0|1.0|1.0|2.97|0.0|21.0|-6.89|4.34|92.93|0.0|0.0|1.0|-5.93|304.37|0.0|0.0|1.7800000000000002e-05|0.0054|0.0|0.0|1.3e-07|5.4397|1.97|3.3354|503.34|371.73|0.1824|227.92|340.69|-1272.001389|-0.14605|-0.21028|0.02925101|5.4999|3981.0|5.4|5.4
16h_a32|0.0|3.340888605|0.0|0|0.0|-0.015656019|5.733341277|-0.098975084|0.039958333|-0.069213021|2.075726759|-0.7828009570000001|-0.0048042729999999|0.061727488|10.31100268|3|-0.002310082|-0.219947482|-0.71364354|0.832040698|-0.03617945|0.881181048|0.7619492790000001|-0.121464999|0.44308098|0.02096013|70.02855767|0.200808492|127.5843068|-49.03221545|8.461051377999999|35.90298920000001|0.7359051059999999|-1.821974989|-32.75886858|-24.62973479|64.87717961|0.459750275|2709.44587|507.7688359|3282.554439|-15.6485794|0.2640948939999999|6.710057805|12.42028916|6151.056721|167.7935207|-735.4832318|-299.7661014|1573.02555|573.3529948|1.0|1.0|2.0|3.61|0.26|19.0|-7.0|5.86|149.27|0.0|1.0|1.0|-6.22|413.52|1.0|0.0|3.28e-07|0.000136|0.0|0.0|9.89e-08|3.6182|4.54|3.6182|679.82|342.67|0.2914|342.67|556.05|-1955.772465|-0.14972|-0.2|0.02818755|4.2275|9.0|8.0655|8.0655
18b_a30|0.0|0.0|0.0|2|0.0|-0.006947027|5.351858133|0.0075638519999999|0.041767677|-0.039831247|0.0|-0.375139476|0.003099827|0.016709918|10.31163838|1|0.0036417359999999|-0.090115975|-0.45633339|0.822401103|-0.089945913|0.8839272779999999|0.760234689|-0.09536285|0.413791511|0.019880184|77.65678625|0.130659636|86.42600053|-41.72392601|8.698138813|0.0|0.759715688|-1.811894154|-34.45606603|-23.96987622|65.24093056|0.424912258|2915.383182|575.0330633|3057.267112|-15.85509189|0.240284312|7.513189589|13.0644231|6387.715069|158.9382363|-792.7545943|-343.5825913|1577.555697|666.0036144999999|1.0|0.0|1.0|4.78|0.13|17.0|-6.7|3.87|105.44|0.0|0.0|1.0|-6.33|423.49|0.0|0.0|3.23e-06|0.00137|0.0|0.0|2e-07|3.5256|3.64|3.5256|697.37|351.66|0.3576|351.66|563.55|-1667.788575|-0.14385|-0.2052699999999999|0.03910602|6.5037|25.0|7.6003|7.6003
15_a15|0.0|0.0|0.0|1|0.0|-0.006378587|0.0|-0.031457366|0.029814815|-0.063032481|0.0|-0.395472407|0.001806571|0.000676845|10.95980315|0|0.003766915|-0.272482143|-0.3597407929999999|0.724319314|0.003774415|0.7725348679999999|0.796300317|-0.091075463|0.7028760070000001|0.020649569|142.8140301|0.102793952|68.29723829999999|-40.20430373|9.115534766|4.306196778|0.702544178|-1.821509261|-27.31834743|-20.86598874|54.83651811|0.435723718|3027.719888|596.1118717|2868.890383|-13.86355301|0.297455822|6.673906339|11.8273735|7039.747576999999|197.6323578|-804.0860746000001|-269.1443943|1722.635223|830.7967967000001|1.0|0.0|1.0|4.04|0.07|24.0|-8.9|4.33|59.51|0.0|0.0|1.0|-5.26|448.52|1.0|0.0|4.77e-07|0.000214|0.0|0.0|1.27e-09|3.6968|5.04|2582.0|700.82|480.19|0.4459|335.38|573.46|-1450.398033|-0.10964|-0.1475|0.02849263|2.9566|109.0|6.9626|6.9626
12e_a30|0.0|0.0|0.0|2|0.0|-0.0077937519999999|5.351858133|-0.029595542|0.041767677|-0.010682095|0.0|-0.444243861|0.0043261129999999|0.005418617|10.31162844|1|0.0053380919999999|-0.154412059|-0.417089226|0.8246767140000001|-0.097868612|0.876441789|0.7933543279999999|-0.098059338|0.407218612|0.024254701|106.2790684|0.183296295|121.5880081|-43.14823836|10.6725953|0.0|0.7071208529999999|-1.863127413|-34.82676424|-23.31866823|68.59117243|0.46715936|2920.484542|541.7533217|2392.685958|-15.46823639|0.292879147|8.069355055|15.14403079|6421.289402|194.2788429|-819.8165288|-274.7836441|1747.776792|704.0353382000001|1.0|1.0|1.0|4.72|0.17|17.0|-6.74|3.89|90.88|0.0|0.0|1.0|-6.19|428.51|0.0|0.0|3.59e-06|0.00154|0.0|0.0|1.84e-07|5.0412|3.58|3.4747|709.98|356.82|0.2055|245.94|562.76|-1690.030824|-0.1476|-0.19804|0.03344515|6.1598|11.0|7.9431|7.9431
8d_a8|0.0|3.190160226|0.0|0|1.41693287|-0.0111144189999999|4.844187086|-0.155313194|0.042323232|0.071729931|0.0|-0.633521883|-0.00267541|-0.077977198|10.94649761|1|-0.001038264|0.025642021|-0.4385133129999999|0.757805416|-0.179357354|0.804372443|0.734212688|-0.103150936|0.377028311|0.028038295|57.93693239|0.306707511|200.0182229|-43.86958028|11.92454747|92.49576602|0.675359878|-2.063018716|-45.62337399|-24.91463687|88.24385833|0.483207744|2863.968296|452.1282556|2093.380666|-16.2479927|0.324640122|7.507839835|14.52777156|6596.888351|211.7129122|-877.3916055999999|-228.7206541|1992.108851|682.0472537|0.0|1.0|2.0|3.61|0.12|23.0|-7.62|3.93|112.23|0.0|0.0|1.0|-6.87|430.46|0.0|0.0|1.24e-05|0.00533|0.0|0.0|2.38e-08|4.6765|6.22|3.2963|690.78|376.13|0.3|265.12|572.21|-1447.2928029999998|-0.13754|-0.19757|0.03604461|7.5674|18.61|4.7303|4.7303
4g_a49|0.0|0.0|0.0|2|4.107873566|-0.003686314|6.107022888|-0.008414823|0.036761229|-0.085731041|3.4246879480000003|-0.328081947|0.007953069|0.003456679|10.92777048|2|0.007845545|-0.066023903|-0.311927917|0.7559263270000001|0.144740607|0.81242269|0.626581708|-0.0666753309999999|0.736530693|0.018944337|151.0705543|0.139812173|139.3194688|-66.20622488|18.81105094|74.95505057|0.6273572239999999|-2.000259924|-61.03291321|-24.91513644|80.12633309|0.48934952|4706.348867000001|857.1564845|4747.967275999999|-24.82733433|0.372642776|9.28937554|18.19125978|11516.07629|371.3295653|-1986.186746|-253.8168226|3177.154639|1714.878736|0.0|0.0|1.0|4.83|0.1|42.0|-13.67|6.09|116.3|0.0|0.0|0.0|-6.6|663.73|1.0|0.0|3.3700000000000004e-08|2.24e-05|0.0|1.0|2.13e-14|4.3116|6.35|3.6269|985.89|341.84|0.1389|287.56|662.84|-2147.217543|-0.15087|-0.21545|0.05838924|4.5147|106.0|6.9747|6.9747
12ar_a36|0.0|3.46014932|0.0|2|0.0|-0.007046017|5.351858133|0.000258844|0.040839506|0.083451772|0.0|-0.40866901|0.000939229|-0.1073795209999999|10.95407427|1|0.002112069|-0.169341326|-0.4194638229999999|0.8371588959999999|-0.064014394|0.89459881|0.8196353679999999|-0.098732471|0.317338373|0.022389124|86.85924228|0.163457134|110.9204982|-45.46486105|10.30986449|0.0|0.705591187|-1.875916952|-37.18892821|-23.57370143|69.99622854|0.4743067589999999|2902.67985|567.6702443|2404.999137|-15.99689556|0.294408813|8.770514183|16.68371115|6155.432771|199.7830951|-863.83236|-279.0245523|1804.132337|708.5476357999999|1.0|0.0|2.0|4.86|0.17|17.0|-7.05|3.14|92.99|0.0|0.0|1.0|-7.21|420.47|0.0|0.0|0.0001199999999999|0.0503|0.0|0.0|8.95e-08|5225.0|3.23|3.8489|717.19|322.13|0.5586|237.29|580.53|-1364.235126|-0.15631|-0.21291|0.04327285|8.7322|25.0|7.6021|7.6021
11_a1|0.0|3.3361517380000003|0.0|1|0.0|-0.018080197|5.351858133|-0.196819043|0.035620155|0.08043435|0.0|-0.867849442|-0.0127744789999999|-0.05257082|10.94957487|1|-0.009578125|-0.117419838|-0.563650254|0.747358374|-0.075188762|0.8086124090000001|0.7846345840000001|-0.126108875|0.2027328789999999|0.034974992|274.39137789999995|0.404475497|238.4902806|-43.84323456|12.15946748|84.40380304|0.751878145|-2.143850877|-45.88191258|-28.7289904|98.43720241|0.47723847|2697.640232|351.1382199|1885.148133|-16.93943154|0.248121855|7.43666407|14.2257294|5798.645137|146.29971719999998|-745.3349875|-297.0290662|1681.223993|495.0560271000001|1.0|1.0|2.0|3.25|0.05|23.0|-7.47|4.28|97.33|0.0|0.0|1.0|-6.27|385.37|0.0|0.0|8.48e-06|0.00327|0.0|0.0|3.35e-08|3.7383|5.26|3.1924|614.86|388.38|0.5573|331.66|471.76|-1312.241032|-0.12916|-0.19462|0.03413353|7.1743|0.17|6.7696|6.7696
12n_a30|0.0|0.0|0.0|2|0.0|-0.007311044|5.351858133|-0.064217094|0.040899471|-0.1144447669999999|0.0|-0.387485343|0.001139238|-0.037209579|10.31162898|1|0.002064369|-0.120380857|-0.464204099|0.815003426|-0.149451598|0.870930234|0.64876559|-0.10528124|0.390449649|0.017064818|85.87072848|0.221849786|140.0890685|-41.97990569|6.804436105|0.0|0.799403208|-1.895062322|-33.14358793|-24.42151771|63.2630417|0.4701566479999999|2848.910641|491.3700419|2349.172094|-15.42118984|0.200596792|7.385790169|13.93957316|6353.890039|126.6686716|-755.6383024|-378.1217671|1496.934657|618.6004214|1.0|0.0|1.0|4.66|0.14|17.0|-6.9|4.25|81.65|0.0|0.0|1.0|-6.02|416.47|0.0|0.0|4.12e-06|0.00171|0.0|0.0|1.26e-07|5.1999|4.07|3.4859|669.57|355.67|0.1826|238.43|506.94|-1674.777231|-148.0|-0.19876|0.0334036|6.32|0.01|7983.0|7983.0
18_a47|0.0|2.969619451|0.0|0|0.0|-0.004337918|4.59511985|-0.06345679|0.037919622|-0.026357805|1.5913490630000002|-0.2342475789999999|0.0008454789999999|0.018164141|10.93838451|1|0.0015586929999999|-0.053119347|-0.322800033|0.792196273|-0.027351545|0.851462739|0.630969651|-0.084415066|0.454324931|0.014741763|70.55642796|0.222175975|139.1786571|-33.12615721|5.784962137000001|3.684585007|0.7327484470000001|-1.5194711930000002|-30.97660579|-19.03697822|58.68383399|0.432077184|2800.3745940000003|487.2556678|2184.962887|-11.9254166|0.267251553|7.018342267|12.35791568|6261.441874|167.41554630000002|-596.2708299|-291.6032324|1299.011844|628.5247532999999|1.0|1.0|2.0|3.47|0.08|27.0|-10.36|5.53|79.38|0.0|0.0|0.0|-5.87|410.45|1.0|0.0|3.13e-06|0.00129|0.0|0.0|4.34e-11|4.2668|3.32|4.2222|652.12|293.65|0.4335|290.58|487.81|-1353.979194|-0.17349|-0.22313|0.04031146|5.3433|3.0|8.6|8.6
16_a47|0.0|2.890539668|0.0|0|0.0|-0.0056780519999999|4.59511985|-0.1246612469999999|0.042285714|-0.08282926|1.491023983|-0.23280014|-0.005688938|0.001426202|10.95023129|1|-0.004153659|-0.0574194159999999|-0.3379683979999999|0.812131575|0.081171071|0.87782381|0.57616624|-0.092995116|0.421094692|0.0186711289999999|63.13219447|0.308139547|159.6978638|-24.97833451|5.0150344780000005|0.0|0.697929921|-1.301931629|-25.03540372|-17.75645434|57.9827944|0.473257697|2315.178558|358.566882|833.8646097|-9.202544293|0.302070079|6.855429069|13.01476838|4952.972679|156.55227280000005|-349.69668310000003|-205.1602001|966.7808252999998|357.35851410000004|1.0|1.0|2.0|2.93|0.06|21.0|-8.17|4.47|66.49|0.0|0.0|1.0|-6.04|337.33|0.0|0.0|4.56e-05|0.0154|0.0|0.0|6.8099999999999994e-09|4.4393|2.95|4.0806|534.69|303.84|0.3182|279.29|395.28|-1166.901251|-0.16851|-0.22568|0.03384512|3.8601|1.0|9.0|9.0
8j_a46|0.0|0.0|0.214753401|1|2.1279894180000003|-0.0017688329999999|5.533389489|-0.008523199|0.043903904|-0.129276363|0.0|-0.081366324|0.011852046|-0.174853546|10.96391738|1|0.0108603019999999|-0.133413527|-0.229679821|0.789844634|-0.074207717|0.837678812|0.6109926379999999|-0.068971544|0.308052557|0.008672342|7.723448142|0.065351579|35.10521457|-19.90219786|2.5024620580000003|64.83187221|0.822112519|-1.103544698|-15.7861518|-13.78596018|34.04593326|0.427798746|2121.846387|502.0694817|1888.679875|-7.405468973|0.177887481|5.617748211|9.817783823|4759.107832|95.55665364|-318.43516580000005|-346.061389|721.0646647000001|453.1959065|1.0|1.0|0.0|3.23|0.32|17.0|-7.26|4.71|43.6|1.0|0.0|1.0|-5.55|338.83|0.0|1.0|2.59e-05|0.00878|0.0|0.0|5.46e-08|4.9636|3.78|4.4107|576.48|281.1|0.1728|249.79|493.89|-1414.349865|-0.18531|-0.22599|0.02408052|6.4463|1228.0|5.9108|5.9108
12aa_a30|0.0|0.0|0.0|2|0.0|-0.008848121|5.351858133|-0.028524865|0.043854875|-0.014017531|0.0|-0.539735362|0.003529389|0.059360681|10.31162784|1|0.005111479|-0.207153446|-0.394520145|0.809127478|-0.012535889|0.855880335|0.794193541|-0.101368383|0.418522684|0.030906491|55.0567406|0.1873486869999999|130.84205079999998|-49.44198469|15.0745057|0.0|0.630759573|-1.925999268|-38.06478415|-23.59814969|76.08850600000001|0.4659424379999999|3115.249471|567.5458219999999|2455.130164|-16.48066156|0.369240427|8.65813938|16.21199661|6944.511023|257.8730361|-939.3977091|-182.6418006|2132.499591|792.3440337000001|1.0|1.0|1.0|4.86|0.21|17.0|-6.83|3.94|100.11|0.0|0.0|1.0|-6.39|458.54|0.0|0.0|2.47e-06|0.00113|0.0|0.0|1.47e-07|5.1925|3.34|3.4642|748.78|357.9|0.1667|238.78|605.07|-1804.516348|-0.1472099999999999|-0.19687|0.03443621|6.4878|8.0|8.1135|8.1135
3e_a32|0.0|3.501917045|0.0|0|0.0|-0.006553709|5.733341277|-0.058503168|0.044949495|-0.057366352|2.220794149|-0.275255791|0.000655875|-0.114649277|10.31100276|3|0.002004382|-0.1395294259999999|-0.551661318|0.8046468659999999|-0.12378337|0.85921771|0.77923808|-0.100056595|0.290874543|0.0124235339999999|47.09895162|0.131830389|71.04473954|-29.05885545|3.608094688|0.0|0.7752553659999999|-1.200679139|-21.32040233|-16.59123638|46.25723848|0.4513338939999999|2212.661182|467.865447|1732.3689949999998|-8.941186293|0.224744634|5.863649531|10.68709999|4827.877259000001|121.1171726|-348.70626539999995|-296.6758413|834.6388134|421.3548777|1.0|1.0|1.0|3.33|0.24|19.0|-6.92|6.8|110.94|0.0|0.0|1.0|-5.2|340.47|0.0|0.0|3.02e-07|0.000103|0.0|0.0|1.2099999999999998e-07|3.5589|3.52|3.5589|578.77|348.38|0.2914|348.38|456.76|-1672.576776|-0.14754|-0.20098|0.02588637|5.6928|8.0|8.0862|8.0862
12au_a36|-3.3109381210000004|3.422314661|0.0|2|0.0|-0.009897048|5.351858133|-0.351827031|0.044036281|0.075815782|0.0|-0.613616984|-0.006862238|-0.023640632|10.31810353|1|-0.001160331|-0.261631709|-0.515924985|0.825565083|-0.058671909|0.877827228|0.750657639|-0.110305773|0.284342092|0.021569487|102.3999102|0.301003019|216.5471227|-57.09017539|11.16356587|26.04051569|0.7160586109999999|-2.206115469|-46.66686194|-27.36414058|80.38496714|0.492871181|3484.987058|502.8713191000001|2384.109036|-19.68626738|0.283941389|8.963940512999999|17.67586495|7239.100414|204.2726719|-1141.803508|-310.873098|2216.466823|805.2286932|0.0|0.0|3.0|5.0|0.17|17.0|-6.87|1.28|123.75|0.0|0.0|1.0|-8.03|474.54|0.0|0.0|0.0001409999999999|0.0668|0.0|0.0|1.36e-07|5.1307|6.24|3.7105|752.27|334.15|809.0|241.65|618.65|-1875.89525|-0.15162|-0.2087099999999999|0.05174058|8.0814|47.0|7.3279|7.3279
3d_a12|0.0|0.0|0.0|1|0.0|-0.008186708|0.0|-0.053022041|0.038787879|-0.166233441|0.0|-0.360215148|-0.00259095|-0.002185753|10.95472859|0|-0.000643935|-0.237203828|-0.532019854|0.7697403429999999|-0.108208213|0.82682708|0.8605417409999999|-0.0958414059999999|0.2443206489999999|0.011128076|74.39425719|0.145275317|74.63869204|-25.2986621|2.9374091630000003|0.0|0.77428353|-1.437621096|-17.64609244|-18.01493787|40.06333231|0.472404561|2148.979792|439.1353855|1205.356874|-9.255608086|0.22571647|5.786006004|10.96674758|4509.417998|115.96727140000002|-379.4799315|-281.8395348|953.9302134|410.9162081|1.0|1.0|1.0|3.98|0.11|18.0|-7.51|3.37|50.17|0.0|0.0|1.0|-6.22|313.36|0.0|1.0|0.000302|0.0945|0.0|0.0|3.08e-08|4.2114|3.1|3.7719|548.21|328.71|0.3336|294.4|411.35|-1006.556654|-0.15387|-0.22229|0.02399772|3.0037|25.0|7.6021|7.6021
4_a3|0.0|0.0|0.0|0|0.0|-0.008561428|4.727387819|-0.161259999|0.035345345|-0.08769805|1.882124381|-0.325334256|-0.008407895|0.057349653|10.31162267|1|-0.007022144|0.127253753|-0.607238634|0.721302096|0.041477445|0.785381728|0.628171026|-0.098695428|0.5842630360000001|0.008006786|235.6982345|0.25946603|123.350856|-22.30593113|1.809595554|77.51574252|0.866976271|-1.381735991|-24.93884341|-18.76802992|56.26480013|0.415852758|2142.972568|352.05186289999995|1548.626215|-8.922372453|0.133023729|5.05182773|8.648209506|4885.093366|63.23984222|-312.2830359|-348.9230345|757.6690029|347.9532383|1.0|1.0|1.0|2.94|0.0|21.0|-7.53|5.3|80.04|0.0|0.0|1.0|-5.21|321.37|0.0|0.0|2.02e-06|0.00065|0.0|0.0|2.950000000000001e-08|5.9341|3.53|3.4771|504.29|356.58|0.1776|208.93|338.33|-1355.192416|-0.14983|-0.20826|0.02921941|3.1409|1259.0|5.9|5.9
14n_a23|0.0|0.0|0.0|0|3.3716621960000004|-0.0068536419999999|5.351858133|-0.027380305|0.045165485|0.079559363|0.747533142|-0.376950283|0.010561248|-0.049694913|10.3132176|2|0.010508236|-0.199540201|-0.404569286|0.802854174|-0.099694124|0.861597051|0.71381683|-0.082430028|0.209387766|0.027028617|97.93357279|0.10672565|72.12361433|-37.64460956|12.34358104|97.39429807|0.6868205409999999|-1.648600566|-26.91195666|-21.84509525|58.08878013|0.469606631|3014.591033|603.6615822000001|2195.877777|-14.76259199|0.313179459|8.662092555|16.33144958|6740.54932|211.642042|-752.8921912999999|-252.5011125|1622.112023|683.7405759|0.0|1.0|1.0|3.53|0.09|26.0|-7.51|3.42|114.25|1.0|0.0|1.0|-6.47|441.51|0.0|0.0|2.32e-06|0.0010199999999999|0.0|0.0|3.11e-08|3.4217|3.23|3.4217|710.48|362.35|0.4229|362.35|575.71|-1744.1828670000002|-0.1382|-0.2077099999999999|0.02300614|7.2975|1.0|9.2441|9.2441
3b_a49|0.0|0.0|0.0|1|2.104186262|-0.0057605869999999|5.4161004020000005|-0.055724324|0.034155556|-0.090939066|1.844602991|-0.322592863|0.000607064|-0.010613212|10.92976559|1|0.001356445|0.000850823|-0.405529602|0.794997634|0.006213385|0.845992028|0.749565191|-0.0846496|0.482434361|0.013576151|325.6896751|0.250895642|153.4719941|-31.67356498|5.07982433|81.60358988|0.656865946|-1.439043207|-33.06194987|-16.92803342|62.35407961|0.477583842|2660.339607|458.224537|1796.6760370000002|-10.35481932|0.3431340539999999|7.236413572000001|13.85181805|5934.158315|209.89391040000004|-538.4506046|-191.9087104|1340.087338|641.1445234|1.0|1.0|2.0|3.37|0.22|21.0|-7.58|3.16|98.72|0.0|0.0|1.0|-7.42|398.46|0.0|0.0|0.000293|0.1169999999999999|0.0|0.0|2.64e-08|4.6669|3.4|3.8418|664.15|322.72|0.1978|265.67|480.08|-1293.048179|-0.1587|-0.21985|0.0368692|3.1637|25.0|7.6021|7.6021
