molecula|SddssS|n9FaHRing|n9FaRing|SaaNH|NaasN|SRW09|nARing|BCUTs-1|SaasN|MATS2c|AATSC1c|AATSC1s|n6HRing|JGI4|MATS7i|ATSC1c|AATSC1are|AATSC8d|n5aRing|n5aHRing|AATSC1pe|MATS1i|AATSC1i|MATS1c|n6aHRing|GATS1are|BIC2|nFaHRing|FNSA3|FPSA3|PNSA3|PPSA3|RPSA|TPSA_x|WNSA5|WPSA3|FNSA1|FNSA2|WNSA3|PNSA4|DPSA3|GeomPetitjeanIndex|GRAVp|TASA|PNSA2|MOMI-Z|WNSA4|GeomShapeIndex|PPSA1|WNSA2|DPSA4|DPSA1|DPSA2|Mor01p|CYP2C19 inhibitor|CYP2C9 inhibitor|P-gp substrate|Hydrogen bond don0rs count (using Lipinski’s definition)|Log Po/w iLOGP|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|Leadlikeness|Brenk|Molar refractivity|Veber filter|Class [Log S (SILICOS-IT)]|Log S (Ali)|Heavy atom count|Log Kp (cm/s)|Egan filter|CYP1A2 inhibitor|Solubility [Log S (Ali)] (mg/ml)|PAINS|Lipinski|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (gas phase) (Hartree)|Area (grid)|Volume|Wavelength (max. Transition) (nm)|Approximated area|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|IC50|pIC50|pIC50
10_a4|0.0|0|0|0.0|1|7.535296702|1|1.343863662|2.146166934|-0.180140166|-0.002959121|0.005483539|2|0.038699764|0.00941601|-0.159792527|0.01107733|-0.090413559|1|1|0.011142889|-0.083887216|-0.132895939|-0.241683916|2|0.6990620390000001|0.810105167|1|-0.051015897|0.014582852|-29.52653193|8.440134933|0.078346981|45.34497624|-26.60798798|4.884907049|0.744529685|-1.350352423|-17.08910641|-15.63090193|37.96666686|0.4858700179999999|2480.063587|533.4262268|-781.5450965|2064.276654|-9.046715915|0.945033425|147.85886159999998|-452.3357957|20.99433004|-283.0534799|1049.716502|594.7358385|1.0|1.0|1.0|0.0|3.38|21.0|-8.07|4.93|4.81|2.0|0.0|111.38|0.0|1.0|-4.66|28.0|-5.83|0.0|1.0|0.00818|0.0|0.0|-0.04689|4.9674|3.6465|-1183.790554|619.99|1083.65|249.6|470.02|0.4662|0.7038399999999999|0.0176|-0.15561|1.4517|-0.2025|88.0|7.0555|7.0555
17a_a6|0.0|0|0|3.3685510360000004|0|7.412764017000001|1|1.424257628|0.0|0.101940358|-0.012704951|-0.0265090529999999|1|0.041767677|0.04129257|-0.686067347|-0.00460563|-0.060774312|1|1|-0.00194781|-0.10896749|-0.180339002|-0.5624663560000001|1|0.850080948|0.7722228729999999|0|-0.096082495|0.031147305|-63.02857512|20.43213226|0.2469173469999999|161.9738174|-47.07146289|13.40315088|0.77193498|-2.078379577|-41.34573382|-27.26767299|83.46070738|0.483320982|2816.084228|494.010135|-1363.383649|2217.333474|-17.887155899999996|0.935437602|149.60699319999998|-894.3577948999999|35.323795000000004|-356.769966|1766.18975|627.4287311|1.0|1.0|1.0|2.0|2.88|23.0|-9.01|4.98|4.32|2.0|0.0|116.79|0.0|1.0|-5.81|31.0|-5.89|0.0|1.0|0.000637|0.0|0.0|-0.05753|3.5421|2.9753|-1350.078838|696.96|1167.16|350.03|574.02|0.69627|0.7024|0.0101|-0.12425|4.1627|-0.18178|24.0|7.6198|7.6198
17a_a50|0.0|1|1|0.0|2|7.934155233999999|1|1.349854788|4.319202937|-0.186084687|-0.002225436|0.009691515|1|0.034142512|-0.109740063|-0.133526134|0.012510153|-0.131632653|2|2|0.012893333|-0.239713023|-0.3891730779999999|-0.220088198|1|0.762224122|0.784570118|1|-0.045404408|0.013784807|-29.57096251|8.977762705|0.07699335|50.14419437|-33.3079288|5.847033234|0.7899109000000001|-1.570517366|-19.25896309|-18.26510428|38.54872522|0.486855438|2644.4486420000003|601.1353533|-1022.84584|1799.721631|-11.89568886|0.948768582|136.82673369999998|-666.1585759999999|23.12299308|-377.6260803|1294.887612|719.3470265|1.0|1.0|1.0|0.0|3.29|20.0|-6.76|3.39|4.14|1.0|0.0|121.78|0.0|1.0|-3.99|30.0|-6.44|0.0|0.0|0.0408|0.0|0.0|-0.03196|4.2478|4.0477|-1258.540058|705.96|1204.79|291.88|616.93|0.6244|0.66046|0.1754|-0.16724|6.2113|-0.1992|85.0|7.0706|7.0706
6_a47|0.0|0|0|0.0|0|0.0|0|1.304328257|0.0|0.011739916|-0.008723045|-0.1738997619999999|2|0.042276423|-0.14404966|-0.392537045|-0.010708889|0.0402365489999999|0|0|-0.0094242819999999|-0.020576777|-0.04324355|-0.459934519|2|0.701994505|0.786041178|1|-0.080118846|0.009820713|-43.43026699|5.323543706000001|0.158081588|85.6917678|-28.411587800000003|2.885749555|0.7943908059999999|-1.547034008|-23.54237714|-19.96679614|48.75381069|0.4059072379999999|2431.668154|456.3812788|-838.6054381|1577.98246|-10.82346202|0.6832388209999999|111.4552019|-454.5854048000001|25.13472712|-319.1626428|1055.658539|469.7495559|1.0|0.0|1.0|2.0|2.91|22.0|-9.06|5.24|6.27|2.0|0.0|106.47|0.0|1.0|-6.02|27.0|-5.02|1.0|1.0|0.000362|0.0|0.0|-0.05354|5.5188|3.7196|-1608.652005|576.56|990.85|224.66|422.9|0.30468|0.69305|0.2119|-0.1544|3.2606|-0.20794|13.0|7.9|7.9
11_a15|0.0|0|0|0.0|0|0.0|1|1.435688956|0.0|-0.1758968389999999|-0.0064953419999999|-0.029665252|3|0.02962963|-0.036023137|-0.402711212|0.001806571|0.023543401|0|0|0.003766915|-0.173728081|-0.272482143|-0.363940085|2|0.843715005|0.718800243|0|-0.064429158|0.018519054|-44.15161868|12.69062406|0.105461874|72.27026771|-45.76619542|8.696553172|0.739315684|-1.949155337|-30.25595097|-23.02940065|56.84224275|0.470042906|3022.859488|613.0036107000001|-1335.705238|2565.707165|-15.7814467|0.8869452090000001|178.640152|-915.3239085|31.14961732|-327.9935744|1806.677804|830.7967967000001|1.0|1.0|0.0|1.0|4.25|24.0|-8.9|4.33|6.69|2.0|0.0|138.24|0.0|1.0|-6.32|34.0|-5.26|1.0|0.0|0.000214|0.0|0.0|-0.03877|4.7106|2.9595|-1450.705737|739.57|1284.85|263.2|568.22|0.58935|0.70577|0.0011|-0.12134|812.0|-0.16011|739.0|6.1314|6.1314
11_a27|0.0|0|0|2.680511093|0|7.535296702|2|1.1606177359999998|0.0|0.100091619|-0.0067474069999999|-0.003527607|2|0.042533875|-0.080272515|-0.344117757|0.004538653|-0.027287578|0|0|0.005111147|-0.041662169|-0.067428705|-0.488734846|2|0.734834532|0.814843016|1|-0.079921166|0.016171515|-42.27430065|8.553922917000001|0.2354494999999999|124.5410133|-26.52978026|4.524597532|0.8088958709999999|-1.611956546|-22.36099135|-18.14137056|50.82822357|0.4528656239999999|2339.465471|404.4089873|-852.6444161000001|1646.903525|-9.595877966|0.82770457|101.0845293|-451.0062644|22.42732497|-326.780942|1054.084273|504.209846|1.0|0.0|1.0|1.0|0.0|16.0|-6.09|2.72|1.67|0.0|0.0|106.33|0.0|1.0|-3.68|26.0|-6.47|0.0|0.0|0.0716|0.0|0.0|-0.05985|3.3426|2.4836|-1122.433411|571.4|974.29|370.92|415.32|0.6125|0.59222|0.0793|-0.1022|3.1278|-0.16205|5.0|8301.0|8301.0
2_a20 (SB-505124)|0.0|0|0|3.485765306|0|7.434257382|1|1.183764955|0.0|-0.006955944|-0.010175551|-0.076310057|1|0.05042042|0.013612077|-0.498602014|0.001622309|-0.137383329|1|1|0.003789399|-0.150708132|-0.229461916|-0.520284161|1|0.827730504|0.725030162|0|-0.083565835|0.02856542|-45.98170774|15.71798823|0.230563934|126.8667205|-35.52365346|8.648749117000001|0.831919306|-1.759933279|-25.30121848|-21.05206547|61.69969596|0.475937029|2195.369524|423.3785776|-968.3950117|1709.9571620000002|-11.58380004|0.908167636|92.48561162|-532.854802|25.30541763|-365.2740749|1164.049211|477.95809620000006|1.0|1.0|1.0|1.0|3.1|17.0|-7.22|5.16|4.47|1.0|0.0|97.55|0.0|1.0|-5.24|25.0|-5.31|0.0|1.0|0.0019199999999999|0.0|0.0|-0.03717|3.6404|3.6404|-1089.358727|593.8|995.68|340.58|505.82|0.69947|0.69947|0.3267|-0.14928|2.5584|-0.18645|169.0|6.7721|6.7721
17f_a50|0.0|1|1|0.0|2|7.934155233999999|1|1.349854916|4.305828452|-0.2208117919999999|-0.002205848|0.022892513|1|0.03135101|-0.167275895|-0.125733326|0.012475826|-0.132773563|2|2|0.0129274519999999|-0.247590736|-0.407467272|-0.204651539|1|0.758335704|0.7851209440000001|1|-0.047333916|0.016414675|-29.10566644|10.09339793|0.088541266|54.44410182|-28.30463221|6.206439227000001|0.721122105|-1.422331714|-17.89709978|-16.50175503|39.19906437|0.472769049|2582.272632|560.4567739|-874.5930167000001|1929.981543|-10.14694362|0.896702|171.48226169999998|-537.7880119|22.88344084|-271.9363523|1212.822364|652.6793116|1.0|1.0|1.0|0.0|2.97|20.0|-6.38|2.87|3.83|1.0|0.0|116.81|0.0|1.0|-3.58|29.0|-6.64|0.0|1.0|102.0|0.0|0.0|-0.0336399999999999|4.0664|4.0664|-1219.220465|653.63|1146.22|304.9|564.52|0.6573899999999999|0.6573899999999999|0.1708|-0.16784|6.1931|-0.20148|398.0|6.4001|6.4001
5a_a40|0.0|0|0|0.0|1|8.149890544|1|0.604913477|1.688148148|-0.116583806|-0.004609716|0.059258947|0|0.0388888889999999|-0.108428634|-0.152120625|0.011345707|-0.02394636|2|2|0.010425818|0.004130836|0.007301856|-0.363338726|0|0.538671739|0.756882266|1|-0.078132307|0.020641204|-34.5789643|9.135164355|0.146821673|64.97877226|-17.82228195|4.042943749|0.8224652720000001|-1.091897544|-15.30358975|-16.10801287|43.71412865|0.4889874279999999|1847.672595|377.5905776|-483.24038600000006|508.8362301|-7.128912782|0.956899016|78.57142892|-213.8673835|19.58503709|-285.426492|587.5511127|244.8873477|1.0|1.0|0.0|0.0|2.49|14.0|-4.05|3.68|3.08|0.0|1.0|74.15|0.0|2.0|-4.13|19.0|-5.9|0.0|1.0|0.0202|0.0|0.0|-0.0657799999999999|3.7921|3.7921|-1177.5835470000002|466.79|757.45|326.96|353.51|0.69499|0.69499|0.4461|-0.15066|5.7163|-0.21644|81.0|7.0915|7.0915
1b_a5|0.0|0|0|2.881451247|0|6.605297921|0|1.4258024619999998|0.0|-0.250420203|-0.00279809|-0.061874543|2|0.0248765429999999|-0.095857885|-0.111923619|0.003886035|-0.028797464|1|1|0.003708988|0.019611905|0.045204303|-0.231956531|2|0.567806811|0.759794937|0|-0.07823203|0.010803163|-39.38248661|5.438378717999999|0.191171377|96.23685048|-19.56938257|2.737713392|0.7324812509999999|-1.158327367|-19.82538668|-15.75970652|44.82086533|0.474445758|2171.716467|407.1693177|-583.1091414|919.9167129|-7.933533473|0.90275317|134.6705884|-293.5407385|21.51550842|-234.0649914|796.0738116|357.34245360000006|1.0|0.0|1.0|1.0|1.81|23.0|-8.3|4.88|4.76|0.0|0.0|90.44|0.0|1.0|-3.97|24.0|-5.99|0.0|1.0|0.0336|0.0|0.0|-0.04135|4789.0|4.6481|-1050.506509|536.59|892.61|258.89|388.58|0.5153800000000001|0.43728|87.0|-0.1892|2891.0|-0.23055|59.0|7.2291|7.2291
34_a47|0.0|1|1|0.0|1|6.842683282|0|1.40499556|1.883479676|-0.210257395|-0.004157676|-0.064842466|3|0.03522792|-0.094313757|-0.191253079|0.003530307|0.078153957|1|1|0.0047106|-0.1430639269999999|-0.317014709|-0.2829549719999999|3|0.62974551|0.833786184|1|-0.061957581|0.019723558|-34.3104683|10.92238452|0.1739443389999999|96.32577107|-27.64315244|6.048527453999999|0.653993216|-1.261976347|-19.00022922|-16.25230464|45.23285281|0.45489212|2371.236125|457.4477611|-698.8490993|918.6458674|-9.000096143|0.834499257|191.6093987|-387.0041342|24.85087647|-170.55473480000003|1068.587688|439.9906467|1.0|1.0|1.0|1.0|3.0|21.0|-7.47|3.34|4.52|0.0|0.0|99.09|0.0|1.0|-3.57|26.0|-6.66|0.0|1.0|0.0929|0.0|0.0|-0.0545|4.2077|3.8892|-1162.450678|585.79|980.02|294.66|436.88|0.6602399999999999|0.69314|0.1718|-0.16086|4.4605|-0.21536|2.0|8.7|8.7
6f_a40|0.0|0|0|0.0|1|8.421342866|2|0.604893424|1.750582483|0.134099184|-0.01691341|-0.156988665|0|0.038309179|-0.122783873|-0.8287570679999999|-0.009302776|-0.190617284|2|2|-0.008368734|0.048543494|0.092206207|-0.628934821|0|0.7710013309999999|0.836826225|1|-0.134203859|0.015998475|-86.21963207|10.2782635|0.344213487|221.1408856|-53.89282175|6.6032981820000005|0.8628087240000001|-2.350288117|-55.39203581|-33.55442128|96.49789556|0.410805404|3021.330686|421.31181889999993|-1509.948957|3072.581297|-21.5571287|0.69723213|88.13890599|-970.0707913999998|38.88975659|-466.1748926|1750.039046|593.503189|1.0|1.0|0.0|2.0|2.53|14.0|-3.67|3.66|2.66|1.0|3.0|124.54|1.0|3.0|-6.95|30.0|-6.9|1.0|0.0|5.18e-05|1.0|0.0|-0.08982|3.5741|2.57|-2426.924155|668.95|1139.55|346.89|507.64|0.66642|0.69911|0.0158|-0.1131799999999999|6.2384|-203.0|42.0|7.3768|7.3768
24_a20|0.0|0|0|0.0|1|6.842683282|0|1.40648755|1.959359883|-0.217098257|-0.001547029|0.029711934|2|0.03625|0.087887688|-0.083539572|0.009265667|-0.04104|1|1|0.008780074|-0.036258691|-0.060582944|-0.188335708|2|0.616352201|0.74131936|1|-0.061437722|0.012814211|-38.76683848|8.085691548|0.047972705|30.27049276|-27.02262995|5.102023479|0.771032243|-1.357397496|-24.46164548|-17.13019562|46.85253003|0.457794721|2736.601949|600.7235847000001|-856.5097809|1961.887639|-10.80905198|0.844319927|144.47729840000002|-540.4525990000001|22.21722343|-342.0394805|1110.861171|664.4562602999999|1.0|1.0|1.0|0.0|3.21|27.0|-9.32|4.76|4.78|2.0|0.0|119.42|0.0|1.0|-4.89|31.0|-6.26|0.0|1.0|0.00519|0.0|0.0|-0.06748|5.3396|3.5876|-1291.867578|685.66|1169.35|232.2|551.25|0.46668|0.44916|0.0108|-0.15687|3.6107|-0.22435|318.0|6.4976|6.4976
14b_a3|0.0|0|0|0.0|0|6.823286122000001|0|0.605016869|0.0|0.143500839|-0.009130444|-0.1160619169999999|3|0.039799383|-0.1551678719999999|-0.356087317|-0.00603969|-0.102362298|1|1|-0.004161699|-0.050943323|-0.094863591|-0.575695827|3|0.882394075|0.7809478329999999|1|-0.090994113|0.012828558|-44.49789848|6.273415527999999|0.2135234869999999|104.4171556|-24.15156108|3.067822725|0.766915433|-1.312913604|-21.76034149|-17.83445545|50.77131401|0.487615651|2160.565755|384.6023764|-642.0403962|1289.104749|-8.721397057|0.951659927|113.9829058|-313.9702941|23.25478753|-261.0537205|837.1723509999999|358.3503513|0.0|1.0|1.0|1.0|2.5|21.0|-6.89|4.28|3.71|0.0|0.0|93.25|0.0|1.0|-4.45|23.0|-6.42|0.0|1.0|0.0113|0.0|0.0|-0.06676|3.0724|3.0724|-1327.4859310000002|524.27|879.19|403.54|368.39|0.70123|0.70123|0.2276|-0.12942|2.8743|-0.19618|0.38|6.4202|6.4202
18_a4|0.0|0|0|0.0|1|7.535296702|1|1.3998285519999998|1.904090136|-0.181683336|-0.004533883|-0.164169913|1|0.042924837|0.049240675|-0.181355303|0.000379379|-0.063708832|1|1|0.00042|0.006968314|0.015390457|-0.319213511|1|0.624748358|0.793041267|0|-0.094231531|0.017694182|-46.48874223|8.729352711|0.224403961|110.7087804|-20.88721799|4.306590617|0.769438308|-1.287267373|-22.93503169|-17.16400317|55.21809494|0.405586004|2069.649003|382.6371479|-635.0681172000001|1573.744396|-8.467791078|0.682329162|113.7466718|-313.3082699|22.30718562|-265.85258480000005|825.3658678999999|337.0066459|0.0|0.0|1.0|1.0|2.56|17.0|-5.53|3.46|3.43|0.0|0.0|86.22|0.0|2.0|-2.95|23.0|-6.58|0.0|1.0|349.0|0.0|0.0|-0.03538|4.5152|4.2045|-1033.454769|523.81|870.74|274.59|404.27|0.52475|0.57777|0.1|-0.17345|2.7878|-0.20883|2.62|5.5817|5.5817
17_a47|0.0|1|1|3.011740664|0|6.605297921|0|1.4168589319999998|0.0|-0.181485377|-0.003764469|-0.019259259|3|0.031802469|-0.105849578|-0.2032813319999999|0.0042378929999999|-0.006331624|1|1|0.004477366|-0.0184347939999999|-0.031505291|-0.3004189439999999|3|0.8007970640000001|0.75807704|1|-0.07185129|0.01291694|-43.82821253|7.87914003|0.147717593|90.10552332|-30.88080199|4.806157636|0.7457517659999999|-1.493904005|-26.73455447|-18.22518223|51.70735256|0.46147021|2672.497352|519.8795281|-911.2591113|1573.836082|-11.11708872|0.8569074879999999|155.087622|-555.8544359|24.43867122|-299.80980739999995|1221.9335609999998|630.8611986000001|1.0|0.0|1.0|2.0|2.39|27.0|-10.1|5.12|5.44|2.0|0.0|119.83|0.0|0.0|-5.4|30.0|-5.83|0.0|1.0|0.00156|0.0|0.0|-0.04873|4.2784|4.2784|-1254.943823|656.78|1127.7|289.79|477.67|0.6844100000000001|0.6844100000000001|0.4308|-0.17606|3.4454|-0.22479|5.0|8.3|8.3
4b_a46|0.0|0|0|0.0|1|7.825245291|1|1.1346370890000002|2.189591837|-0.155670183|-0.00113356|-0.022119857|2|0.047736111|-0.082722572|-0.058945144|0.012332859|-0.111103941|1|1|0.011806162|-0.079238184|-0.123416853|-0.16915334|2|0.6901151990000001|0.7306307590000001|0|-0.0524080009999999|0.007568202|-28.58477842|4.127907383|0.064754938|35.31914031|-20.89467173|2.251475261|0.8104680259999999|-1.123779397|-15.59093155|-12.50898928|32.7126858|0.428987199|2105.172229|510.1086157|-612.9404746|1750.333702|-6.822749952000001|0.751274223|103.3759991|-334.31474760000003|15.43427855|-338.6757579|756.2796491|538.4165208|1.0|0.0|1.0|0.0|3.03|17.0|-7.2|4.69|4.77|1.0|0.0|101.7|0.0|1.0|-4.35|25.0|-5.67|0.0|1.0|0.0149|0.0|0.0|-0.02729|4.5515|4.5515|-1033.535029|588.79|1020.9|272.4|508.79|0.68682|0.68682|0.1784|-0.19082|3127.0|-0.21811|548.0|6.2612|6.2612
12q_a30|0.0|0|0|0.0|0|7.412764017000001|2|0.60498366|0.0|0.144208934|-0.015322396|-0.27228842|2|0.0438779959999999|-0.016509571|-0.873376576|-0.00695299|-0.021542639|1|1|-0.004395528|-0.077457998|-0.226973911|-0.636798458|1|0.613786308|0.816138015|0|-0.087348134|0.014790072|-59.52322773|10.07866809|0.154254173|105.1162273|-53.67653794|6.868090132000001|0.820640722|-2.427381881|-40.56199584|-31.21009417|69.60189582|0.473741611|3305.289025|576.3319634|-1654.134991|2844.418547|-21.2680622|0.900207238|122.2240555|-1127.2072970000002|38.03137394|-437.0000797|2015.662819|696.6414817000001|1.0|1.0|1.0|1.0|0.0|17.0|-7.18|4.43|4.78|2.0|0.0|133.96|0.0|1.0|-6.7|34.0|-5.66|0.0|0.0|9.63e-05|0.0|0.0|-0.05105|5.0573|3.4834|-1987.999444|713.16|1214.92|245.16|537.96|0.34138|0.68516|0.1515|-0.14792|5.5755|-0.19897|36.0|7.4449|7.4449
14a_a22|0.0|0|0|0.0|1|6.842683282|0|1.4229176680000002|1.646649187|-0.136588366|-0.0050042229999999|-0.052476637|2|0.038167849|0.021482585|-0.280236463|0.005288335|-0.015194063|1|1|0.005757758|-0.097476465|-0.165471815|-0.360663314|2|0.6819423609999999|0.7392451729999999|1|-0.062215607|0.021268761|-42.39063895|14.49148204|0.135922381|92.61079081|-37.82586486|9.873779458|0.7007904070000001|-1.629587269|-28.88288575|-21.35231162|56.88212098|0.446584227|2885.858295|588.739773|-1110.320204|2169.870866|-14.54840956|0.8069597009999999|203.8666248|-756.5172972|30.46889826|-273.61731430000003|1584.38271|684.5377542|1.0|1.0|1.0|1.0|2.86|27.0|-9.21|3.87|4.31|1.0|0.0|124.05|0.0|1.0|-4.65|32.0|-6.61|0.0|1.0|0.00945|0.0|0.0|-0.06145|5.0653|3.5707|-1368.321586|695.62|1191.81|244.77|534.87|0.45928|0.63156|0.0578|-0.15029|4.9775|-0.21174|38.0|7.4202|7.4202
2_a49|0.0|0|0|0.0|1|7.535296702|1|1.3438506419999998|2.12788659|-0.084499704|-0.004112807|-0.03981057|2|0.038726287|-0.100166139|-0.189189114|0.004524556|0.005918367|1|1|0.004580676|0.032521855|0.055400364|-0.320124905|2|0.802447754|0.79056501|1|-0.08647612|0.01105681|-44.066695|5.634353797999999|0.18651986|95.04720801|-20.55997527|2.871166625|0.7154059890000001|-1.187641272|-22.45560511|-14.409545199999998|49.7010488|0.454163307|2244.518609|414.5350312|-605.2008985|1550.010086|-7.34284831|0.8320497920000001|145.02405359999997|-308.399629|20.14177325|-219.534132|845.9544764000001|439.9973344|0.0|0.0|1.0|1.0|2.5|21.0|-6.82|3.28|3.7|0.0|1.0|99.52|0.0|1.0|-3.53|25.0|-6.57|0.0|1.0|0.0955|0.0|0.0|-0.04372|5.4614|3743.0|-1045.981819|553.52|941.6|227.02|371.96|0.34449|0.68172|0.0572|-0.1555099999999999|4.8986|-0.19923|59.0|7.2291|7.2291
9o_a24|0.0|0|0|2.9340792330000003|0|6.605297921|1|1.294229152|0.0|-0.064667223|-0.007052095|-0.044044637|3|0.028472222|-0.087807028|-0.387865233|0.0012214139999999|-0.000236595|1|1|0.002019902|0.00177843|0.00294424|-0.38043264|2|0.738419215|0.785672769|0|-0.088586421|0.018492771|-51.29122728|10.7072496|0.229726192|133.0106596|-29.61546471|6.1994599720000005|0.668046377|-1.678495905|-29.69744072|-19.05574986|61.99847688|0.4861134689999999|2892.333138|445.9858336|-971.8432428|1906.512273|-11.03321234|0.945954873|192.1999837|-562.6938294|28.52459128|-194.5965258|1454.754155|663.2688909|1.0|1.0|1.0|2.0|2.84|23.0|-7.91|3.75|4.36|1.0|0.0|120.73|0.0|1.0|-4.49|32.0|-6.83|0.0|0.0|0.0137|0.0|0.0|-0.04527|5.8802|4.2643|-1388.094657|611.03|1126.94|210.85|432.84|0.41688|0.65292|0.0288|-0.17826|4.3816|-0.22353|446.0|6.3507|6.3507
14s_a23|0.0|1|1|0.0|2|7.423568444|0|1.197958333|3.336763335|0.020458621|-0.005854379|-0.022580082|2|0.045277778|0.049317519|-0.298573309|0.010682694|-0.064006338|2|2|0.009263715|-0.071484865|-0.13187015|-0.457212212|2|0.722187957|0.7837821840000001|1|-0.055037441|0.019970955|-35.30692476|12.81151517|0.07236376|46.42188642|-33.12848261|8.218681552|0.7748161659999999|-1.610008704|-22.64965286|-21.9751589|48.11843993|0.470919749|2954.0751370000003|595.0854952000001|-1032.832468|2316.634024|-14.09722664|0.890072438|144.457092|-662.5696522999999|28.36177131|-352.5931977|1333.003252|633.3278634|0.0|1.0|0.0|1.0|3.66|26.0|-7.99|4.0|4.67|2.0|1.0|125.29|0.0|1.0|-6.13|31.0|-6.03|0.0|0.0|0.000334|0.0|0.0|-0.07783|3.6828|3.6828|-2089.500101|668.66|1164.32|336.66|528.82|0.60323|0.60323|0.3669|-0.1515|4.7032|-0.22933|3.0|8.5482|8.5482
9_a3|0.0|0|0|0.0|0|6.823286122000001|0|0.605017128|0.0|0.187952252|-0.007847313|-0.100592457|1|0.034166667|-0.126542538|-0.298197887|-0.004918099|0.023606557|1|1|-0.003863265|0.083014843|0.141996379|-0.614170287|1|0.923357627|0.6729843740000001|0|-0.095161413|0.007377805|-44.74600478|3.469130065|0.15350225|72.17854599|-18.47392835|1.6312253680000002|0.886859678|-1.336880133|-21.04009269|-17.96047462|48.21513485|0.413418346|2017.0704920000005|398.0331029|-628.6166118|1383.145159|-8.445224386|0.704792493|53.19989715|-295.5828535|20.25176593|-363.8118546|708.8118076000001|349.6957191|1.0|1.0|1.0|1.0|2.44|21.0|-7.26|4.9|4.62|1.0|0.0|92.69|0.0|1.0|-5.53|22.0|-5.21|0.0|1.0|0.000899|0.0|0.0|-0.03999|5.8185|3.7356|-1256.0634710000002|512.44|857.36|213.09|350.27|0.3639699999999999|0.6724600000000001|0.1127|-0.15834|2.0863|-0.19833|10965.0|4.96|4.96
3t_a32|0.0|1|1|3.4477303|0|7.765993078999999|0|0.609420752|0.0|0.028840888|-0.006089333|-0.0338714389999999|0|0.03995614|0.028527045|-0.304466646|9.83e-05|-0.086478322|3|3|0.00139283|-0.070331512|-0.122301673|-0.496165036|0|0.710773544|0.822076702|1|-0.080203824|0.014242899|-50.65701113|8.995863948|0.171323757|108.2086749|-38.89478416|5.681818647999999|0.684474482|-1.267493496|-31.99514268|-17.03304802|59.65287508|0.481726305|2530.60497|523.3947687|-800.5532571|2241.507646|-10.75813179|0.929482453|199.2870037|-505.632194|24.88485469|-233.0294362|1169.58817|582.0730423|1.0|1.0|1.0|1.0|3.41|19.0|-8.01|7.65|5.42|2.0|0.0|112.48|0.0|1.0|-6.48|27.0|-5.81|0.0|1.0|0.00013|0.0|0.0|-0.05507|3.5487|3.5487|-1864.678788|677.16|1129.24|349.38|575.45|0.70286|0.70286|0.2906|-0.14739|1.2641|-0.20246|9.0|8.0458|8.0458
3f_a32|0.0|1|1|3.553167045|0|7.773594467000001|0|0.6094207770000001|0.0|0.0067550119999999|-0.00611496|-0.0434359079999999|0|0.042380952|-0.062954205|-0.275173181|0.001276735|-0.110286539|3|3|0.002565215|-0.074808287|-0.133675401|-0.5487283829999999|0|0.833981748|0.820782305|1|-0.073433055|0.011897886|-41.40131823|6.707989266|0.125973316|71.02334697|-30.95210106|3.78194259|0.78919828|-1.265867765|-23.34192893|-16.99267001|48.1093075|0.435176082|2273.466801|492.7734095|-713.6921402|2130.756016|-9.580412233|0.770463268|118.8493262|-402.3773138|21.53155987|-326.0981041|904.3255145|475.3634141|1.0|1.0|1.0|1.0|3.31|19.0|-7.31|7.18|5.63|2.0|0.0|102.66|0.0|1.0|-6.89|24.0|-5.03|0.0|1.0|4.53e-05|0.0|0.0|-0.05315|3.5569|3.5569|-1712.034952|604.9|1006.92|348.58|488.74|0.70255|0.70255|293.0|-0.1474599999999999|3.4678|-0.2006099999999999|9.0|8.0458|8.0458
17b_a50|0.0|1|1|0.0|2|7.934155233999999|1|1.348984601|4.35392516|-0.145258626|-0.002181823|0.013050204|1|0.032052154|0.035558152|-0.144000296|0.012409091|-0.15040528|2|2|0.012686493|-0.2252068689999999|-0.357011777|-0.237489143|1|0.7715057479999999|0.7621727979999999|1|-0.047785496|0.0128994089999999|-33.25475672|8.976922737999999|0.068150817|47.42733742|-36.59177249|6.247196459|0.803386523|-1.662228695|-23.14256283|-18.65764227|42.23167946|0.4835366239999999|2765.537065|648.4900322000001|-1156.773821|1948.148592|-12.98417734|0.936245718|136.82673369999998|-805.0189948|23.22374317|-422.2639022|1439.872076|862.3868512|1.0|1.0|1.0|0.0|3.57|20.0|-7.54|4.18|4.92|3.0|0.0|131.39|0.0|1.0|-4.75|32.0|-6.09|0.0|0.0|0.00763|0.0|0.0|-0.0318|4.2447|4.0418|-1337.164673|752.09|1300.3|292.09|647.75|0.6269899999999999|0.66195|0.1758|-0.16699|6.3333|-0.19879|122.0|6.9136|6.9136
