molecula|NaaNH|n9FaHRing|n9FaRing|SssssC|NaasN|SRW09|nAHRing|nARing|MATS2c|AATSC1c|SRW07|AATSC1s|n6HRing|JGI4|MATS7i|SaaaC|ATSC1c|AATSC1are|MATS8i|n5aRing|n5aHRing|AATSC1i|n6aHRing|GATS1are|BIC2|MATS8d|GATS1pe|RASA|FNSA3|PBF|PNSA3|PNSA5|PPSA3|RNCS|RPSA|FNSA4|WPSA3|FNSA1|FNSA2|WNSA3|DPSA5|PNSA4|DPSA3|GRAVp|MOMI-Z|WNSA4|FPSA1|GeomDiameter|GRAV|PPSA1|WNSA2|FPSA5|DPSA2|Mor01p|CYP2C19 inhibitor|P-gp substrate|Hydrogen bond don0rs count (using Lipinski’s definition)|Num. of Aromatic heavy atoms|Log Po/w WLOGP|Brenk|Molar refractivity|Veber filter|Log S (Ali)|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|Molecular Mass|CYP1A2 inhibitor|Consensus Log P|Log S (ESOL)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|Solubility [Log S (SILICOS-IT)] (mol/l)|Absorption Energy (max. Transition) (eV)|Total Energy (water) (Hartree)|Area (grid)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Contribuition (max. transition)|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|Gibbs Free Energy|IC50|pIC50|pIC50
14y_a23|0|1|1|0.0|2|7.423568444|0|0|0.0600764409999999|-0.005875443|5.351858133|-0.022719307|2|0.046678487|0.041892637|0.731397292|-0.2996475999999999|0.009174505|-0.051539811|2|2|-0.125978901|2|0.719722236|0.802520527|-0.049318182|0.64069202|0.925252932|-0.057809342|0.2271539169999999|-39.9727336|-55.74067298|13.00274534|39.66769923|0.074747068|-0.034303507|8.990852582999999|0.78322549|-1.612264842|-27.63946733|67.16839951|-23.71943531|52.97547894|3096.562257|2336.815247|-16.40099384|0.21677451|16.00209862|7320.809595999999|149.890474|-770.8467102999999|0.016527|1423.362076|665.6233736|0.0|0.0|1.0|26.0|5.32|1.0|130.3|0.0|-6.77|32.0|4.0|-5.8|480.37|0.0|4.45|-6.13|8.18e-05|7.37e-07|0.000354|2.6899999999999996e-09|3.6413|-2549.104894|713.1|1217.48|340.49|444.0|0.61338|-0.14942|4.8799|-0.2331599999999999|-2548.953933|4.0|8.4225|8.4225
4c_a46|0|0|0|0.139403726|1|7.825245291|1|1|-0.068543882|-0.005085922|5.587248657999999|-0.048990529|1|0.0440307329999999|-0.111750026|0.0|-0.300069396|0.010177371|-0.051150771|1|1|-0.083788154|1|0.649753668|0.726862617|-0.0976963169999999|0.65145414|0.890777395|-0.063644365|0.305199509|-40.22007179|-55.2981278|8.799732282999999|35.22734468|0.109222605|-0.029688832|5.56099297|0.840753785|-1.662574604|-25.41708422|60.67664538|-18.76186479|49.01980408|2455.604167|2487.942529|-11.85656505|0.159246215|13.06174141|5571.088357|100.6356847|-663.9676426|0.008510983|1249.669579|696.2528933|1.0|1.0|0.0|17.0|5.24|0.0|115.03|0.0|-5.55|29.0|4.0|-5.39|389.49|0.0|4.44|-5.28|0.00109|5.3e-06|0.00207|2.39e-08|5.4579|-1245.4159619999998|683.75|1176.07|302.21|0.2296|0.42391|-0.17085|4.1039|-0.21466|-1245.176359|2008.0|5.6972|5.6972
14ad_a23|0|1|1|0.0|2|7.423568444|0|0|-0.1101542319999999|-0.00790478|5.351858133|-0.028065075|2|0.0444129979999999|0.118047355|0.735584095|-0.4663820279999999|0.008996289|-0.05348283|2|2|-0.253318853|2|0.7763406840000001|0.7830067820000001|-0.050707765|0.7317531540000001|0.887131635|-0.059168372|0.224009311|-42.29008971|-61.35364811|24.18091285|52.63180108|0.112868365|-0.029653934|17.28310144|0.575880959|-1.630966366|-30.226481300000003|85.20135045|-21.19489662|66.47100256|3209.330728|2339.533586|-15.14887177|0.424119041|16.34071148|7308.229822|303.1354708|-833.1879476|0.033365494|2024.236598|770.8206617000001|0.0|1.0|1.0|26.0|4.03|1.0|133.27|0.0|-5.8|34.0|6.0|-6.68|471.53|0.0|3.39|-5.08|0.000753|8.22e-06|0.0038799999999999|2.49e-08|3.3867|-1858.957788|747.83|1287.26|366.09|0.4106|0.6956600000000001|-0.13734|5.2331|-0.20659|-1858.733603|4.0|8.3595|8.3595
18d_a30|0|0|0|0.0|0|7.412764017000001|2|2|0.041146136|-0.0072724869999999|5.351858133|-0.064217094|2|0.040899471|-0.071608958|0.0|-0.385441836|0.001139238|-0.053728319|1|1|-0.120380857|1|0.669561738|0.815003426|-0.149451598|0.64876559|0.803280262|-0.07812727|0.346980269|-49.44608411|-65.3088221|11.29282624|78.23108693|0.196719738|-0.037906966|7.147133584|0.783284395|-1.85744132|-31.29400567|75.80070349|-23.99099587|60.73891035|2848.574353|2894.162522|-15.18369704|0.216715605|12.69833771|6367.958933|137.15746130000002|-744.0011548|0.016577694|1500.807121|618.6004214|1.0|1.0|1.0|17.0|3.18|0.0|127.24|0.0|-5.39|30.0|5.0|-6.02|416.47|0.0|2.92|-5.01|0.00171|9.71e-06|0.00405|1.26e-07|5.0125|-1675.020297|669.66|1129.46|357.49|0.3856|0.4325|-0.14167|5.0115|-0.19673|-1674.8453470000002|21.0|7.6737|7.6737
9_a1|1|0|0|0.0|0|6.86171134|0|0|0.020428974|-0.00614716|4.727387819|-0.1075163359999999|1|0.037578348|-0.110185988|0.0|-0.282769361|-0.00314411|-0.079063236|1|1|-0.093062585|1|0.582499378|0.737794643|0.02778394|0.572272366|0.755276458|-0.080888063|0.166794384|-46.63553015|-49.42275468|6.495805626|63.73880199|0.244723542|-0.031896718|3.745117974|0.7816897429999999|-1.371558857|-26.88743664|57.60218193|-18.38986221|53.13133578|2387.143654|1739.0376789999998|-10.60256533|0.2183102569999999|13.91191974|5063.330971|125.865476|-455.910309|0.014186995|1011.608611|472.9447227|1.0|1.0|1.0|23.0|5.57|0.0|102.84|0.0|-4.68|27.0|4.0|-5.81|357.38|1.0|4.12|-4.79|0.00739|1.62e-05|0.0057799999999999|1.04e-09|3343.0|-1187.226314|600.6|1007.04|370.88|0.5409|0.70296|-0.13413|4.1623|-0.21015|-1187.065335|6.0|5.2218|5.2218
12ap_a36|1|0|0|0.0|0|7.412764017000001|2|2|-0.06398791|-0.007719624|5.351858133|-0.010732275|2|0.042739018|0.066185994|0.0|-0.424579308|-0.000143196|-0.105824575|1|1|-0.175397741|1|0.8707354620000001|0.832758813|-0.074596774|0.8212311840000001|0.830587483|-0.082622504|0.27547717|-54.21070432|-69.6632787|14.26936622|82.56761031|0.1694125169999999|-0.037473093|9.36249036|0.737851886|-1.91112774|-35.56900768|83.16347311|-24.58703954|68.48007054|2843.18721|2328.307856|-16.13217554|0.262148114|16.37284224|6003.481614|172.00197649999998|-822.7409526|0.020575639|1699.445432|642.3830552000001|1.0|1.0|2.0|17.0|1.76|0.0|128.47|0.0|-3.99|31.0|5.0|-7.08|406.44|0.0|1.66|-3.95|0.0412|0.000113|0.0458|2.21e-07|4.9124|-1325.199863|691.41|1160.79|319.54|0.8819|0.59563|-0.15704|7.0249|-0.21788|-1325.0127220000002|32.0|7.4949|7.4949
7f_a10|0|0|0|-4.8022906380000006|1|7.535296702|1|1|0.103083789|-0.011104817|5.4161004020000005|-0.2347037789999999|2|0.037386831|-0.104120245|0.740070757|-0.5663456689999999|0.00189949|-0.000498274|1|1|-0.172751862|2|0.5371733989999999|0.796084921|-0.137271684|0.5209683970000001|0.931773786|-0.064238302|0.7359022890000001|-35.78096407|-53.02456669|4.441786155|15.96885516|0.068226214|-0.03645808|2.474090768|0.8217865520000001|-1.713529756|-19.93012491|60.16185231|-20.30728086|40.22275023|2803.359424|2375.702381|-11.31122804|0.178213448|10.23679556|7070.755931000001|99.26552746|-531.6277179|0.012813716|1161.423484|527.8079877|1.0|1.0|0.0|21.0|6.57|0.0|106.77|0.0|-5.54|30.0|7.0|-5.47|410.39|0.0|4.39|-5.6|0.00119|2.52e-06|0.00103|7.38e-09|5.7757|-1442.216293|597.28|1034.38|341.96|348.0|0.34467|-0.15627|2.2631|-0.2175699999999999|-1442.058773|141.0|6.8508|6.8508
19e_a38|1|0|0|0.0|0|7.412764017000001|2|2|-0.082311936|-0.007550899|5.351858133|-0.10490608|2|0.04508642|0.021678225|0.0|-0.4379521229999999|-0.001197042|-0.104569193|1|1|-0.191751024|1|0.723755855|0.839953955|-0.064035403|0.700181525|0.776562593|-0.083623427|0.552393659|-56.34606212|-68.82539051|14.27562164|118.734325|0.223437407|-0.03783113|9.619015829|0.749190974|-2.042881001|-37.96637911|82.37885703|-25.49088538|70.62168376|2920.436229|3426.997928|-17.17594064|0.250809026|12.34352977|6531.762734|168.99691289999998|-927.5007945|0.020114756|1837.325672|696.3887025|1.0|1.0|3.0|17.0|3.09|0.0|135.78|0.0|-4.94|32.0|4.0|-6.39|427.48|1.0|3.3|-4.72|0.0049|1.89e-05|0.00807|5.27e-08|5.2322|-1409.582478|685.34|1183.12|321.31|0.3948|0.41961|-0.15584|5.8426|-0.20723|-1409.37733|0.01|8.0083|8.0083
1i_a5|1|0|0|-4.358943904|0|6.605297921|0|0|-0.145964178|-0.006494891|4.59511985|-0.31059482|2|0.0253888889999999|0.018196138|0.0|-0.279280326|-0.0012491689999999|-0.174016111|1|1|0.004923698|2|0.525406088|0.780175595|-0.00496377|0.513260607|0.8876055620000001|-0.091178745|0.4729402929999999|-50.81756452|-46.82694838|4.621144795|201.1526326|0.112394438|-0.03570792|2.575548983|0.759459597|-1.428316788|-28.32266298|57.78921354|-19.90145306|55.43870932|2482.831286|942.1618767|-11.09187646|0.240540403|13.79450888|5432.586961|134.0627959|-443.6750585|0.0196689|1048.190221|403.396385|1.0|1.0|1.0|23.0|6.37|0.0|95.49|0.0|-4.79|27.0|6.0|-5.73|366.34|1.0|4.12|-4.97|0.00589|1.0800000000000002e-05|0.00396|1.3300000000000002e-09|4.7243|-1288.356212|569.42|957.58|283.08|0.7585|0.4571199999999999|-0.17945|2.6336|-0.23674|-1288.264271|24.0|7.6198|7.6198
12av_a36|1|0|0|0.0|0|7.412764017000001|2|2|0.049150854|-0.009925128|5.351858133|-0.081537769|2|0.04250591|0.06882889|0.0|-0.605432791|-0.00233752|-0.021036176|1|1|-0.213993335|1|0.859938421|0.8076780109999999|-0.067408377|0.817582774|0.752447733|-0.082283524|0.277834652|-57.31621925|-73.55299094|15.09249582|99.2415672|0.247552267|-0.035197712|10.51297704|0.671916917|-2.006269572|-39.92474833|91.5101903|-24.51766365|72.40871507|3011.024457|2354.591519|-17.07826447|0.328083083|17.64042914|6460.1184140000005|228.5327731|-973.4610746|0.025779468|2079.880404|757.7532208|0.0|1.0|3.0|17.0|1.65|0.0|138.06|0.0|-3.54|33.0|5.0|-7.66|438.48|0.0|1.47|-3.64|128.0|0.000227|0.0997|1.1800000000000001e-07|4.8408|-1440.988179|733.21|1247.28|360.39|0.6698|0.43212|-0.14122|4.7666|-0.19429|-1440.738332|39.0|7.4089|7.4089
LY364947_a10|1|0|0|0.0|0|6.605297921|0|0|-0.278922508|-0.00235945|4.59511985|-0.00390904|2|0.0273958329999999|0.0938628109999999|2.084955541|-0.084940213|0.007575|0.010202602|1|1|0.072909639|2|0.706034038|0.711607778|-0.012096774|0.681525895|0.8431045490000001|-0.076999385|0.449473391|-34.01613475|-33.26705198|4.275500834|144.7228349|0.156895451|-0.029665114|1.88879448|0.7234846559999999|-0.978948758|-15.02735938|41.53157099|-13.10520229|38.29163558|1896.845282|839.5356408|-5.78950507|0.276515344|9.161732895|3903.496845|122.1566022|-191.05366730000003|0.018707677|597.7620559999999|287.99188260000005|1.0|1.0|1.0|21.0|3.69|0.0|82.56|0.0|-3.54|21.0|3.0|-6.02|272.3|1.0|2.8|-3.86|0.0789|0.000137|0.0374|6.31e-08||||||||||||59.0|7.2291|7.2291
20_a4|0|0|0|0.0|1|7.535296702|1|1|-0.203359312|-0.003103385|5.4161004020000005|-0.00123671|1|0.039635417|-0.061689675|0.0|-0.124135414|0.012265062|-0.1473674569999999|1|1|-0.103098674|1|0.691307598|0.7797803109999999|-0.105783279|0.665774148|0.918147288|-0.060595472|0.210083785|-29.16642156|-34.74640079|11.03865532|63.27373076|0.081852712|-0.0273144939999999|5.313236547|0.6435852470000001|-1.010636274|-14.03867522|46.45917085|-13.14728679|40.20507689|1982.961908|1379.418733|-6.32818424|0.356414753|9.58599918|4085.683488|171.5531319|-234.1428169|0.024334176|755.8433223999999|338.71903330000004|1.0|1.0|0.0|17.0|3.54|0.0|86.62|0.0|-3.46|22.0|3.0|-5.96|289.33|1.0|2.97|-3.87|0.1|0.000134|0.0388|2.79e-06|5.1778|-934.2489802|517.72|861.05|306.74|0.2364|0.5152|-0.16699|4.0681|-0.19747|-934.150871|646.0|6.1898|6.1898
14d_a23|0|1|1|0.0|2|7.423568444|0|0|0.058368697|-0.005343003|5.351858133|-0.026530366|2|0.043538647|0.03253552|0.758207139|-0.288522152|0.01269616|-0.019307114|2|2|-0.136106024|2|0.725800261|0.772008792|-0.088996384|0.6906097959999999|0.921694462|-0.053736319|0.213597535|-35.40917327|-51.58357156|12.25371621|39.26987634|0.078305538|-0.032878563|8.074501042|0.790346608|-1.6439281280000002|-23.33262837|61.49227899|-21.66510006|47.66288948|2878.955374|2261.37838|-14.27606695|0.209653392|14.358677900000002|6459.554383|138.1496441|-713.8033475|0.015037275|1370.607518|666.0036144999999|0.0|1.0|1.0|26.0|4.33|1.0|125.25|0.0|-5.85|31.0|4.0|-6.1|425.51|0.0|3.8|-5.25|0.000608|5.61e-06|0.0023899999999999|1.65e-08|3688.0|-1669.24571|696.21|1186.17|3688.0|0.3807|8.1555|-0.14894|5.6156|-0.22152|-1669.045136|4.0|8.4001|8.4001
12bd_a36|1|0|0|0.0|0|7.412764017000001|2|2|-0.051990612|-0.006695407|5.351858133|-0.045630197|2|0.04625323|0.025649557|0.0|-0.4017244129999999|0.003676818|-0.030990165|1|1|-0.169994208|1|0.902377067|0.78699829|-0.047786573|0.857993338|0.832478093|-0.071083327|0.279020022|-46.92083391|-65.65179884|11.7156452|83.92365468|0.167521907|-0.035521445|7.733288012999999|0.78244124|-1.989200921|-30.9716039|75.7932235|-23.44707102|58.63647911|2772.776922|2403.371086|-15.47699253|0.21755876|15.34283166|5957.939097|143.6066496|-866.7115819|0.015363883|1678.127264|729.1873176|1.0|1.0|2.0|17.0|2.5|0.0|133.68|0.0|-4.54|31.0|4.0|-6.38|409.49|1.0|2.42|-4.6|0.0117|2.5e-05|0.0102|4.55e-08|3.8786|-1311.591775|706.26|1200.23|349.84|0.4467|0.69411|-0.1459|5.7533|-0.19826|-1311.352257|17.0|7.7696|7.7696
9r_a24|1|0|0|0.0|0|6.605297921|0|0|-0.134192489|-0.004640179|4.59511985|0.013567512|3|0.024179894|-0.17821765|0.0|-0.264490176|0.007861194|0.064425793|1|1|-0.2920573039999999|3|0.786430472|0.7958149290000001|-0.083458647|0.7526889940000001|0.8417158379999999|-0.0618978309999999|0.32720212|-41.49802275|-54.99020696|10.4302588|71.31566881|0.158284162|-0.025821921|6.992734796000001|0.6152148279999999|-1.394383716|-27.82142546|70.79264457|-17.31173182|51.92828155|2644.462265|958.7578093|-11.60626518|0.384785172|18.36822555|5501.824326|257.9706516|-626.7383196000001|0.02357068|1519.52371|670.2247423|1.0|1.0|1.0|23.0|3.93|0.0|116.9|0.0|-4.02|30.0|6.0|-6.83|400.48|0.0|2.98|-4.06|0.0383|8.77e-05|0.0351|2.21e-09|4.4722|-1294.486221|713.25|1199.71|289.16|0.3398|0.3398|-0.1676099999999999|1.9698|-0.21074|-1294.263358|11.0|7.9586|7.9586
27c_a34|0|0|0|0.0|1|7.412764017000001|1|1|0.02583752|-0.014036512|5.351858133|-0.1450543259999999|1|0.041728395|-0.08157574|0.0|-0.80008116|-0.008017781|-0.028344637|1|1|-0.2077985889999999|1|0.850511415|0.783333463|-0.0239323839999999|0.804740647|0.631065353|-0.114233896|0.32643486|-76.84420762|-84.73908278|20.51361454|176.7076265|0.368934647|-0.042782312|13.79934071|0.7381974290000001|-2.26746252|-51.69246989|100.1948155|-28.77931113|97.35782216|2921.328444|2477.818875|-19.35960719|0.261802571|15.31184469|6308.331369|176.1124482|-1026.059181|0.022975949|2066.254135|673.8038326000001|1.0|1.0|2.0|23.0|3.34|0.0|119.71|0.0|-4.75|32.0|5.0|-6.85|427.46|1.0|2.83|-4.45|0.00759|3.52e-05|0.0151|2.13e-08|4277.0|-1426.521813|709.72|1203.69|316.4|0.2385|0.68683|-0.1589|7.6204|-0.19682|-1426.31053|0.8|6.0969|6.0969
14i_a23|0|1|1|0.0|2|7.423568444|0|0|0.142566578|-0.010148243|5.351858133|-0.130330047|2|0.0432555559999999|0.040408197|0.7151570629999999|-0.558153376|0.002243702|-0.018541856|2|2|-0.033435987|2|0.77007911|0.8025091329999999|-0.04255066|0.7333675390000001|0.777952733|-0.0889593869999999|0.266320368|-60.8283953|-66.02703063|14.65077903|324.811841|0.222047267|-0.039760909|10.01786784|0.7780956840000001|-2.027806362|-41.59306642|79.20815775|-27.18760085|75.47917433|3097.406945|2447.1741030000003|-18.59026006|0.221904316|15.53342127|7030.347905|151.7330992|-948.103263|0.019276934|1782.001457|693.3423458|0.0|1.0|2.0|26.0|3.12|1.0|128.38|1.0|-5.21|33.0|5.0|-7.33|454.51|0.0|2.61|-4.39|0.00278|4.03e-05|0.0183|1.11e-07|3.6931|-1798.64228|715.68|1224.02|335.72|0.3639|0.55606|-0.1509599999999999|5.9563|-0.23121|-1798.434186|3.0|8.4622|8.4622
37_a18|0|0|0|0.0|0|7.03438793|2|2|-0.0013530679999999|-0.005351023|4.844187086|-0.018808538|1|0.036746032|-0.018268775|0.0|-0.385273662|0.002300582|-0.034593342|0|0|-0.224171123|0|0.7100921609999999|0.725028151|-0.020149364|0.699483099|0.831783747|-0.068500679|0.385121249|-50.09028298|-54.7389628|6.653112344|12.63119843|0.168216253|-0.0286221589999999|4.865006968|0.7648766029999999|-1.946306811|-36.62790634|65.15554136|-20.92960342|56.74339533|3055.795406|1571.7484060000002|-15.30451633|0.2351233969999999|18.49074823|7035.839448000001|171.9311063|-1040.70711|0.0142451319999999|1860.709332|1056.535856|0.0|1.0|2.0|18.0|3.3|1.0|151.14|0.0|-5.68|36.0|3.0|-6.14|480.6|0.0|2.93|-5.47|0.000999|3.35e-06|0.00161|1.51e-09|3.2127|-1532.997117|794.5|1395.35|385.91|499.0|0.69305|-0.13194|2.2872|-0.18119|-1532.622404|35.0|7.4559|7.4559
14w_a23|0|1|1|0.0|2|7.423568444|0|0|0.013971812|-0.006481882|5.351858133|-0.109136569|2|0.046678487|0.045196333|0.6813799420000001|-0.330575965|0.003379755|-0.042151195|2|2|-0.206574435|2|0.5788469970000001|0.802520527|-0.049318182|0.558482531|0.7880718659999999|-0.070714528|0.228641034|-46.76570273|-58.53311596|14.84036772|43.30287556|0.211928134|-0.035779855|9.814393755|0.743451788|-1.681653166|-30.92760432|72.23920014|-23.66232347|61.60607046|3071.908367|2283.383402|-15.648625699999998|0.256548212|15.58053709|6998.078982999999|169.6632599|-735.4854078|0.020725002|1495.89956|597.2903597999999|0.0|1.0|1.0|26.0|5.14|1.0|120.2|0.0|-5.68|32.0|6.0|-6.35|447.46|0.0|4.05|-5.27|0.0009369999999999|5.41e-06|0.00242|1.17e-08|3.6632|-1828.385903|676.92|1150.31|338.46|0.3855|0.6219399999999999|-0.14844|7.0157|-0.22824|-1828.222578|2.0|8.6737|8.6737
12bb_a36|1|0|0|0.0|0|7.412764017000001|2|2|-0.07834963|-0.008239316|5.351858133|-0.117921811|2|0.04625323|0.096309833|0.0|-0.444923056|-0.006877664|-0.018516159|1|1|-0.250781298|1|0.653741315|0.836170906|-0.045186455|0.632625562|0.6888482109999999|-0.090660196|0.314702945|-58.19935506|-73.39466247|14.16769093|88.91215764|0.311151789|-0.038872447|9.094955748|0.719294078|-1.943622342|-37.36110291|88.14984373|-24.95418524|72.36704599|2902.055617|2458.790147|-16.01935076|0.280705922|15.13083401|6285.088971|180.1992964|-800.967538|0.022984922|1734.6302440000002|593.6088758|1.0|1.0|2.0|17.0|3.0|0.0|123.67|0.0|-3.99|31.0|6.0|-6.8|417.41|0.0|2.44|-4.32|0.0424|4.81e-05|0.0201|7.599999999999999e-08|5.2382|-1431.4091|667.88|1120.72|326.27|0.4172|0.38838|-0.15507|6251.0|-0.21175|-1431.238418|0.01|8.0|8.0
galu_a46|0|0|0|0.0|1|7.535296702|1|1|0.048375705|-0.00642454|5.4161004020000005|-0.080432741|2|0.039550827|-0.090581301|1.721297609|-0.327651527|0.002865697|-0.094815394|1|1|0.0481706809999999|2|0.702976795|0.81708619|-0.173285585|0.6848692759999999|0.7637964079999999|-0.0910072869999999|0.5235416979999999|-50.93538037|-49.84028137|6.915480101|261.2602893|0.236203592|-0.03220981|3.870487977|0.7832175929999999|-1.513861067|-28.50774993|57.65745491|-18.02733582|57.85086047|2501.785113|1755.2047|-10.08962292|0.2167824069999999|12.12170938|5641.451892|121.3297832|-474.2122773|0.013967104|1081.799989|542.7276591|0.0|1.0|1.0|21.0|3.51|0.0|108.18|0.0|-3.85|28.0|4.0|-6.86|369.42|1.0|2.84|-3.99|52.0|0.000102|0.0375|7.45e-08||||||||||||51.0|7.2924|7.2924
17_a20|1|0|0|0.0|0|6.842683282|0|0|-0.064380628|-0.005457467|4.727387819|0.00038506|3|0.0388043479999999|0.065447136|1.652760156|-0.28924577|-0.000495713|0.038629586|1|1|-0.202695123|3|0.760575852|0.7494736590000001|-0.127696675|0.71987165|0.912053544|-0.063665681|0.3874475579999999|-41.75129828|-53.38406095|9.857999796|66.47074027|0.0879464559999999|-0.0315649079999999|6.4647747870000005|0.75430388|-1.5466805119999998|-27.38007162|64.39681425|-20.699942|51.60929807|2761.976599|2210.790304|-13.57480888|0.24569612|15.05121151|6012.640572|161.12498630000002|-665.1656349|0.016793117|1344.679757|637.7803874|0.0|1.0|1.0|27.0|4.85|0.0|119.48|0.0|-5.36|31.0|5.0|-6.09|402.45|1.0|3.74|-5.08|0.0017699999999999|8.35e-06|0.00336|7.19e-11|3.3926|-1291.949041|673.68|1157.26|365.45|0.2977|0.69839|-0.14021|3.9703|-0.21089|-1291.752049|2.25|5.6478|5.6478
18a_a22|0|0|0|0.0|1|6.842683282|0|0|-0.197348157|-0.003488994|4.727387819|-0.018344659|2|0.038167849|0.033735832|1.6891461019999998|-0.19538364|0.007066388|-0.021976395|1|1|-0.147724859|2|0.760537197|0.7329701259999999|-0.027029438|0.722009212|0.926535704|-0.050645213|0.573315195|-34.36220678|-51.6464295|11.62443251|29.59800426|0.073464296|-0.029276847|7.887046626|0.710467198|-1.5223960559999998|-23.31437056|64.80092090000001|-19.86401135|45.98663929|2898.068989|2213.859172|-13.47750813|0.289532802|13.72951861|6630.646100999999|196.4447473|-700.830423|0.0193879289999999|1453.872315|730.9420477000001|1.0|1.0|1.0|27.0|5.11|1.0|131.64|0.0|-5.59|32.0|4.0|-6.28|436.53|1.0|3.9|-5.16|0.00113|6.98e-06|0.00305|3.95e-10|5.0214|-1691.3151059999998|695.35|1211.84|355.95|0.3174|0.35107|-0.1408|3851.0|-0.21148|-1691.097989|13.0|7.8861|7.8861
9_a47|0|0|0|0.0|0|0.0|0|0|0.00410268|-0.008501246|0.0|-0.1789147139999999|2|0.037492877|-0.043270202|1.323246814|-0.382556052|-0.009607222|0.022031244|0|0|-0.045757939|2|0.7033922579999999|0.792070785|0.075092937|0.689770023|0.805149969|-0.084368438|0.492394184|-44.13640712|-50.70744657|4.991260197|107.3271659|0.194850031|-0.036925422|2.611122094|0.790651977|-1.550867715|-23.08946904|58.96976407|-19.3171225|49.12766732|2292.652212|1333.091472|-10.10553715|0.209348023|10.93281031|5212.504394|109.5180831|-424.4325604|0.015793737|1026.1394|442.7664664|1.0|1.0|2.0|22.0|5.61|0.0|101.46|0.0|-5.37|26.0|4.0|-5.26|345.37|1.0|4.09|-5.2|0.00148|6.3e-06|0.00218|3.4000000000000003e-09|5.7429|-1149.090086|566.1|959.59|333.44|0.2294|0.3885099999999999|-0.1545099999999999|2.2966|-0.20488|-1148.949486|25.0|7.6|7.6
12ab_a30|0|0|0|0.0|0|7.412764017000001|2|2|-0.026189286|-0.008528077|5.351858133|-0.030346359|2|0.043854875|0.018023992|0.0|-0.520212725|0.003529389|0.038312857|1|1|-0.207153446|1|0.8397577820000001|0.809127478|0.026596859|0.794193541|0.7997534890000001|-0.082740301|0.4605456229999999|-58.23149599999999|-71.0035788|22.23130678|119.79740259999998|0.200246511|-0.031859359|15.64609074|0.603952976|-1.815983471|-40.9825333|92.49334877|-22.42218278|80.46280277|3118.431712|2618.234172|-15.78042667|0.3960470239999999|15.6704374|6918.884105|278.7324985|-899.4843201|0.030534507|2116.165447|792.3440337000001|1.0|1.0|1.0|17.0|2.63|0.0|140.26|0.0|-5.61|33.0|6.0|-6.39|458.54|0.0|2.52|-5.0|0.00113|9.94e-06|0.00456|1.47e-07|4.8018|-1804.824495|753.75|1275.19|355.06|0.1957|0.46561|-0.14772|6.9089|-0.19672|-1804.589076|17.0|7.7825|7.7825
7f_a8|1|0|0|0.0|1|7.05012252|0|0|-0.139912829|-0.005338193|4.844187086|-0.073219554|0|0.044814815|0.034392285|0.0|-0.234880498|0.00112124|-0.087673259|1|1|0.141285105|0|0.515235986|0.7051689170000001|0.041366689|0.507325475|0.770229267|-0.091890536|0.3155671539999999|-52.28313554|-50.01741803|7.858266077000001|53.09327646|0.229770733|-0.040738044|4.471132824|0.880922225|-1.670259798|-29.74763659|55.85651025|-23.17880348|60.14140162|2534.956113|1854.738581|-13.18808857|0.119077775|14.04331892|5662.145174|67.75191165|-540.7116315000001|0.010262531|1078.790971|446.5544107|1.0|0.0|1.0|23.0|5.49|0.0|101.89|0.0|-5.68|28.0|4.0|-5.27|373.35|1.0|4.63|-5.5|0.00078|3.16e-06|0.00118|3.5e-09|3.8187|-1285.196168|584.99|991.61|356.17|0.3536|0.7024199999999999|-0.14506|8.7098|-0.21998|-1285.071664|35.65|4.4479|4.4479
7c_a8|1|0|0|0.0|1|7.05012252|0|0|-0.244222944|-0.007509694|4.844187086|-0.025233184|1|0.043533333|0.0493777859999999|0.0|-0.382994379|0.00325576|-0.0450662909999999|1|1|-0.077006275|1|0.718994164|0.740795639|-0.196826366|0.6881348629999999|0.848923958|-0.080277893|0.292274414|-50.34151168|-56.2991566|19.18974586|49.43944876|0.151076042|-0.03366688|12.03370912|0.626902145|-1.6160102369999998|-31.56868845|76.40286308|-21.11218373|69.53125754|2716.5013510000003|2162.326414|-13.23925183|0.373097855|15.18314943|6013.168519|233.9661552|-635.4840877|0.032058696|1616.4960130000002|572.8089095|0.0|0.0|1.0|23.0|3.78|0.0|112.76|0.0|-5.0|30.0|5.0|-6.34|398.41|0.0|3.26|-4.67|0.00399|2.14e-05|0.00851|1.73e-08|4.6061|-1331.8206369999998|662.05|1116.53|394.78|275.0|0.62361|-0.1318599999999999|12.0073|-0.20658|-1331.625743|18.59|4.7307|4.7307
