molecula|NaaNH|SssssC|NaasN|SRW09|nAHRing|BCUTs-1|SaasN|MATS2c|AATSC1c|SRW07|AATSC1s|SaaaC|ATSC1c|BCUTi-1|AATSC8d|n5aHRing|AATSC1pe|MATS1i|MATS1c|GATS1are|BIC2|MATS8s|RASA|FNSA3|PBF|FPSA3|PNSA3|PNSA5|PPSA3|RNCS|RPSA|TPSA_x|FNSA4|WNSA5|RPCS|FNSA2|PNSA4|DPSA3|GRAVp|PNSA2|MOMI-Z|FPSA1|GeomRadius|GeomShapeIndex|GRAV|DPSA4|FPSA5|DPSA1|Mor01p|CYP2D6 inhibitor|P-gp substrate|CYP3A4 inhibitor|Synthetic Accessibility|Log Po/w iLOGP|Fraction Csp3|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|TPSA_y|Log Po/w MLOGP|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|BBB|CYP1A2 inhibitor|Log S (ESOL)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|PAINS|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Wavelength (HOMO-LUMO transition) (nm)|Approximated area|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Dipole (water)|IC50|pIC50|pIC50
9a_a40|0|0.0|1|7.515889085|0|0.604993021|1.865740741|-0.028285975|-0.003680068|5.4161004020000005|-0.020455825|0.921628874|-0.136162501|10.31197235|-0.1720337089999999|2|0.011966382|0.009844552|-0.449508498|0.624889926|0.690568477|-0.394662853|0.937600185|-0.060029933|0.002467659|0.011033601|-29.02567082|-35.24260989|5.334966331|109.9916614|0.062399815|30.17155594|-0.032156295|-17.0405052|51.49564873|-1.093314022|-15.54821024|34.36063715|1971.148912|-528.6391483|336.39741360000005|0.131523409|6.749223592000001|0.976056482|3991.317015|17.90285474|0.008714375|-356.33157|323.79254|0.0|0.0|1.0|3.26|3.28|0.06|20.0|-6.4|4.58|4.43|58.43|3.57|1.0|2.0|21.0|2.0|1.0|1.0|-5.08|0.000944|8.33e-06|0.00243|4.54|0.0|0.000117|-0.06495|4.7066|3.3192|-1217.955997|-1217.9449|373.53|411.01|-0.13808|3.8656|-0.20303|0.01109672|5.09|214.0|6.6696|6.6696
21b_a23|0|0.0|2|7.525639975|0|1.197963051|3.351726269|0.094654108|-0.005936474|5.4161004020000005|-0.008526338|0.745297595|-0.326506055|10.31321725|-0.0490623259999999|2|0.009872313|-0.069382957|-0.481470603|0.7038407329999999|0.7717839409999999|0.131951284|0.930728719|-0.0596425779999999|0.224930782|0.014481931|-41.81114831|-58.25915868|10.15224639|41.6766724|0.0692712809999999|48.56114386|-0.034219814|-40.84133198|86.65837165|-1.745210489|-23.98906534|51.9633947|3074.083057|-1223.442332|2531.041828|0.187665282|8.773746105|0.846591917|6919.229053|29.53101081|0.013439264|-437.9110924|712.6737861|0.0|1.0|1.0|3.59|3.42|0.08|26.0|-7.84|3.92|4.2|128.81|2.6|1.0|5.0|33.0|5.0|0.0|0.0|-5.22|0.000361|6.06e-06|0.00273|3.7|0.0|6.45e-06|-0.08401|4.0023|3.6237|-1761.498874|-1761.4722969999998|342.15|611.6|-0.15033|9.5312|-0.23434|0.02657688|13.2567|85.0|7.0691|7.0691
12q_a36|1|0.0|0|7.412764017000001|2|1.29701394|0.0|-0.0543475329999999|-0.00761082|5.351858133|-0.043678703|0.0|-0.410984299|10.9598352|-0.0433009009999999|1|0.0010871589999999|-0.103922055|-0.441747876|0.8941919290000001|0.828371596|-0.017640538|0.82911927|-0.07607684|0.324924033|0.018562763|-49.18227989|-68.5549152|12.00048565|82.68142965|0.17088073|110.4712541|-0.038175515|-44.31949385|0.0|-1.908775752|-24.67976947|61.18276554|2786.514757|-1233.988474|2380.245597|0.231307611|7.546533709|0.947876484|6040.52496|32.10617123|0.017949083|-347.4093916|629.5017194000001|0.0|1.0|0.0|4.74|0.0|0.14|17.0|-7.18|3.35|2.54|69.2|2.51|1.0|5.0|30.0|4.0|1.0|1.0|-4.59|0.0151|2.55e-05|0.0106|3.31|0.0|2.77e-05|-0.05602|5.2375|3.8653|-1692.544456|-1692.5102989999998|320.77|531.58|-0.1566|4.6718|-0.2126199999999999|0.03415678|6.4226|6.0|8.2218|8.2218
12j_a36|1|0.0|0|7.412764017000001|2|0.6293514410000001|0.0|-0.084183025|-0.007086381|5.351858133|-0.0446165029999999|0.0|-0.41101009|10.33556498|-0.051080247|1|0.003710345|-0.07550872|-0.436310965|0.906423012|0.820041835|-0.1241793309999999|0.852586292|-0.069970795|0.362692602|0.018160631|-46.2113679|-69.66341599|11.99396966|26.39145693|0.147413708|97.35760604|-0.037113558|-46.00836307|2.098786266|-2.004132137|-24.51120192|58.20533756|2881.20453|-1323.6049039999998|2536.987511|0.224187058|7.483427579|0.8425708820000001|6352.018345|31.59421634|0.016546717|-364.314663|725.9470896|0.0|1.0|1.0|4.86|0.0|0.17|17.0|-7.05|3.33|2.61|94.5|2.51|1.0|6.0|31.0|4.0|0.0|0.0|-4.51|0.0061|3.09e-05|0.0132|3.19|0.0|3.83e-05|-0.05098|5.2072|3.7807|-1670.448063|-1670.420129|327.94|536.01|-0.15495|6.4451|-0.20593|0.02793415|8.5953|0.01|8.0|8.0
13n_a6|1|0.0|0|6.842683282|0|1.4290206230000002|0.0|0.030890422|-0.010884884|4.727387819|-0.135152403|1.628408574|-0.631323273|10.95053349|-0.033224059|1|-0.00687003|-0.068956229|-0.57091314|0.870730542|0.7767360059999999|-0.064779873|0.70890216|-0.100363599|0.307384948|0.017758385|-68.88015714|-75.07706271|12.18768927|90.97854097|0.29109784|199.7822434|-0.038490115|-51.52585133|103.012404|-2.078466222|-26.41600355|81.06784641|2952.259627|-1426.464192|2535.307313|0.251032943|8.872063579|0.889160748|6386.381394|35.2699138|0.019904118|-341.7352549|724.3873672999999|1.0|1.0|1.0|3.55|1.9|0.08|27.0|-9.67|4.19|3.76|122.47|0.81|1.0|6.0|33.0|5.0|0.0|1.0|-4.28|0.00987|5.24e-05|0.0228|2.43|0.0|9.35e-08|-0.07131|4.8185|3.3510000000000004|-1423.765005|-1423.714738|369.99|548.09|-0.13863|7.1946|-0.20994|0.05026727|10.1967|75.0|7.1249|7.1249
16_a47|1|0.0|0|6.605297921|0|1.417579067|0.0|-0.134455235|-0.0056780519999999|4.59511985|-0.1246612469999999|1.491023983|-0.23280014|10.95023129|0.0506476009999999|1|-0.004153659|-0.02006804|-0.3379683979999999|0.591929006|0.812131575|-0.113476605|0.691860453|-0.093207587|0.421094692|0.0186711289999999|-48.30620628|-48.19609034|9.676588112|63.13219447|0.308139547|159.6978638|-0.034261359|-24.97833451|0.0|-1.301931629|-17.75645434|57.9827944|2315.178558|-674.7452647999999|833.8646097|0.302070079|6.855429069|0.898461533|4952.972679|25.44160067|0.0234786339999999|-205.1602001|357.35851410000004|1.0|1.0|1.0|2.93|1.95|0.06|21.0|-8.17|4.47|5.19|66.49|2.72|1.0|3.0|25.0|5.0|0.0|1.0|-4.42|0.0154|3.84e-05|13.0|3.27|0.0|2.3e-06|-0.05717|4.4393|4.0806|-1167.046301|-1167.0124560000002|303.84|395.28|-0.16851|2.3795|-0.22568|0.03384512|3.8601|1.0|9.0|9.0
8b_a32|1|0.0|0|7.765993078999999|0|0.609420757|0.0|0.113639567|-0.009362305|5.733341277|-0.057200812|2.123714284|-0.458752924|10.31100269|-0.0684566009999999|3|-0.001662219|-0.0852122769999999|-0.577864293|0.788133615|0.845443342|0.060636167|0.788218098|-0.0850068559999999|0.253018806|0.016711528|-53.36442734|-68.4085006|10.49093175|102.4297669|0.211781902|132.9495116|-0.03079624|-42.94454179|68.21751748|-1.4166270230000002|-19.33283713|63.85535908|2573.703546|-889.3105078|2275.886421|0.330850796|8.10555784|0.845546757|5619.400983|28.89166873|0.021225152|-212.3722924|557.1050635|1.0|1.0|1.0|3.46|3.04|0.26|19.0|-7.65|6.49|4.19|140.04|1.1|1.0|7.0|27.0|4.0|0.0|1.0|-4.39|0.000583|4.06e-05|0.0161|3.22|0.0|8.86e-06|-0.05404|3.5442|3.5442|-1880.77142|-1880.735397|349.82|558.16|-0.14717|846.0|-0.20121|0.03602276|1.2797|12.0|7.9208|7.9208
4R4l_a46|0|0.171853072|1|7.825245291|1|1.134637095|2.155247543|-0.058870177|-0.004736212|5.587248657999999|-0.075241716|0.0|-0.255755434|10.94631401|-0.161358058|1|0.006162668|0.0071939419999999|-0.3888343979999999|0.7940662409999999|0.726535412|-0.001318857|0.896653672|-0.090505744|0.208818132|0.007084496|-49.12015477|-45.96797819|3.844966512|177.33836430000002|0.103346328|56.0891211|-0.02989332|-24.94818681|0.0|-1.524559305|-16.223992300000003|52.96512128|2165.83681|-827.4236073|1766.0974600000002|0.121701516|5.669819400000001|0.8412270820000001|4923.057044|18.4720714|0.006401537|-410.6276419|579.2365607|1.0|1.0|1.0|3.92|3.24|0.36|17.0|-7.0|4.64|5.02|50.94|3.06|1.0|3.0|26.0|3.0|1.0|1.0|-5.11|0.00182|7.78e-06|0.0027|4.49|0.0|3.47e-05|-0.0212699999999999|4.6497|4.1152|-1092.75416|-1092.728268|301.29|498.78|-0.17475|2.1973|-0.19602|0.02589231|2.3035|137.0|6.8633|6.8633
16j_a32|1|-0.082980188|0|7.765993078999999|0|0.609420735|0.0|0.175152442|-0.0139074189999999|5.733341277|-0.086195934|2.076106145|-0.778815477|10.31100263|0.021997616|3|-0.00030659|-0.117577419|-0.704356423|0.79965447|0.798237393|0.168000908|0.8259884120000001|-0.07651119|0.509776381|0.023266265|-54.71915795|-76.45058155|16.63953228|34.66998636|0.174011588|124.4493461|-0.034287782|-54.6758122|45.81893652|-1.817252458|-24.52188465|71.35869023|2830.682695|-1299.659886|3448.428146|0.3002094919999999|7.357962381|0.7944808170000001|6507.757122|35.04175088|0.021655546|-285.7717513|701.9321161|0.0|1.0|1.0|3.86|3.38|0.33|19.0|-7.77|6.49|5.24|149.27|1.57|1.0|8.0|30.0|5.0|0.0|0.0|-5.41|1.57e-05|3.89e-06|0.00172|4.59|0.0|7.5e-06|-0.05016|3629.0|3629.0|-2034.621888|-2034.593521|341.65|631.34|-0.15012|3.4656|-0.2002799999999999|0.0283671|4.0992|9.0|8.0315|8.0315
4r_a46|0|-0.03033057|1|7.832410927000001|1|1.13129629|2.051582577|-0.173617329|-0.002826188|5.587248657999999|-0.074041799|0.0|-0.141309389|10.96363493|-0.048758575|1|0.0061041|-0.055572881|-0.246070691|0.7794598220000001|0.810646641|-0.077483502|0.8478197820000001|-0.079297367|0.261414008|0.011446215|-42.06465252|-43.14814202|6.071841742999999|176.18445569999997|0.152180218|80.72661483|-0.0259595379999999|-22.88867429|0.0|-1.220098292|-13.77068362|48.13649426|2137.47734|-647.2221302999999|1451.6122289999998|0.285368722|5.81085807|0.839885604|4775.760774|19.26963463|0.015225417|-227.7097083|496.0386301|1.0|1.0|1.0|3.82|2.89|0.35|17.0|-6.25|3.56|3.43|63.83|1.52|1.0|3.0|25.0|4.0|1.0|0.0|-3.55|271.0|0.000279|0.0933|2.12|0.0|0.000188|-0.03073|4.5209|4.5209|-1069.447946|-1069.419677|274.25|467.85|-0.18999|2.6630000000000003|-0.2207199999999999|0.02826942|3.5979|1413.0|5.8499|5.8499
14s_a23|0|0.0|2|7.423568444|0|1.197958333|3.336763335|0.020458621|-0.005854379|5.351858133|-0.022580082|0.740898446|-0.298573309|10.31321812|-0.064006338|2|0.009263715|-0.071484865|-0.457212212|0.722187957|0.7837821840000001|0.096014944|0.92763624|-0.055037441|0.2387634619999999|0.019970955|-35.30692476|-51.64162341|12.81151517|30.34480575|0.07236376|46.42188642|-0.034255504|-33.12848261|82.55990607|-1.610008704|-21.9751589|48.11843993|2954.0751370000003|-1032.832468|2316.634024|0.2251838339999999|7.548546899|0.890072438|6938.271179|28.36177131|0.017330177|-352.5931977|633.3278634|0.0|0.0|1.0|3.45|3.66|0.05|26.0|-7.99|4.0|4.67|105.02|3.51|1.0|5.0|31.0|4.0|0.0|0.0|-5.55|0.000334|2.83e-06|0.00126|4.21|0.0|4.55e-06|-0.07783|3.6828|3.6828|-2089.521231|-2089.500101|336.66|528.82|-0.1515|4.7032|-0.22933|0.02112956|6.4428|3.0|8.5482|8.5482
4b_a46|0|0.206072846|1|7.825245291|1|1.1346370890000002|2.189591837|-0.155670183|-0.00113356|5.587248657999999|-0.022119857|0.0|-0.058945144|10.96200942|-0.111103941|1|0.011806162|-0.079238184|-0.16915334|0.6901151990000001|0.7306307590000001|-0.263387881|0.935245062|-0.0524080009999999|0.27128814|0.007568202|-28.58477842|-38.30877966|4.127907383|7.986637869|0.064754938|35.31914031|-0.0229342729999999|-20.89467173|56.7922535|-1.123779397|-12.50898928|32.7126858|2105.172229|-612.9404746|1750.333702|0.189531974|5.76401157|0.751274223|4681.895329999999|15.43427855|0.007963679|-338.6757579|538.4165208|0.0|1.0|1.0|3.9|3.03|0.38|17.0|-7.2|4.69|4.77|43.6|2.58|1.0|2.0|25.0|3.0|1.0|1.0|-4.63|0.0149|2.35e-05|0.00782|3.74|0.0|2.12e-05|-0.02729|4.5515|4.5515|-1033.556797|-1033.535029|272.4|508.79|-0.19082|3127.0|-0.21811|0.02176759|3.7571|548.0|6.2612|6.2612
20a_a10|0|0.0|1|7.535296702|1|1.343837243|2.113798134|-0.0774974029999999|-0.0034618129999999|5.4161004020000005|0.049376168|1.896409603|-0.197323337|10.9296614|0.011011878|1|0.008297595|-0.049146504|-0.281099208|0.661219642|0.755429696|0.036092601|0.913681336|-0.066386563|0.591835899|0.013618456|-43.19189039|-47.37850712|8.860330345|66.52185003|0.086318664|56.1599532|-0.028008251|-30.82502228|47.01787447|-1.456429076|-18.22250274|52.05222074|2998.608651|-947.5701424|2021.669282|0.266548108|8.419180593|0.826159649|6729.996773999999|24.84485067|0.016540298|-303.7731758|719.5272609|0.0|1.0|1.0|3.48|3.63|0.11|27.0|-9.44|5.06|5.77|76.62|2.53|1.0|4.0|33.0|5.0|0.0|1.0|-5.59|0.000888|2.56e-06|0.0011|4.36|0.0|1.55e-07|-0.06611|4.7841|3.8312|-1389.164302|-1389.1321289999998|323.62|524.02|-0.1613099999999999|2.9429|-0.2274199999999999|0.03217287|3.2116|1.2|5.9208|5.9208
12m_a36|1|0.0|0|7.412764017000001|2|1.297043522|0.0|0.013543656|-0.011502861|5.351858133|-0.133854569|0.0|-0.667165917|10.95440733|-0.038386106|1|-0.004569485|-0.052743904|-0.52644768|0.892815402|0.825587924|-0.075712087|0.711961428|-0.10031651|0.4493096629999999|0.022725561|-67.27772044|-81.19927925|15.24099981|42.78660249|0.288038572|193.174369|-0.04260035|-54.45666327|107.233999|-2.300418875|-28.57011677|82.51872026|2925.315028|-1542.786306|2637.948424|0.252881876|7.312794835|0.8702895190000001|6434.374756|38.24042793|0.0222467879999999|-331.4617713|689.2886595|0.0|1.0|0.0|4.83|0.0|0.13|17.0|-6.14|1.92|0.98|112.29|1.28|1.0|6.0|32.0|5.0|0.0|0.0|-3.8|0.0338|0.000159|0.0676|2.11|0.0|0.000305|-0.05114|3.8658|3.8658|-1401.654499|-1401.6158890000002|320.72|505.51|-0.15879|6.5789|-0.20993|0.03861003|9.1003|0.03|7.5229|7.5229
12ak_a36|1|0.0|0|7.412764017000001|2|1.270373882|0.0|-0.052930979|-0.006465433|5.351858133|-0.0407717229999999|0.0|-0.407322296|10.95268014|-0.015708652|1|0.005035022|-0.099596099|-0.439326642|0.901715152|0.815627016|0.051506104|0.848705143|-0.069176342|0.537460657|0.019931266|-49.87483724|-66.15829243|14.3700664|113.186508|0.151294857|109.0807368|-0.032660864|-47.69888026|25.9007405|-1.926990997|-23.5478668|64.24490364|2830.816014|-1389.324141|2735.7986920000003|0.262560805|7.98672125|0.735576751|6240.396899|31.93194362|0.018055095|-342.3783571000001|799.5563855|0.0|1.0|1.0|5.05|0.0|0.24|17.0|-7.38|3.85|3.01|69.2|2.66|1.0|6.0|32.0|4.0|1.0|1.0|-4.86|0.0047799999999999|1.39e-05|0.00589|3.8|0.0|1.7800000000000002e-05|-0.04929|3.8734|3.6895|-1350.900117|-1350.865407|336.05|584.05|-0.15275|6.3682|-0.20204|0.03471045|8.5394|46.0|7.3372|7.3372
7e_a8|1|0.0|1|7.05012252|0|1.394799915|1.3496955309999998|-0.150447714|-0.006027596|4.844187086|-0.052939815|0.0|-0.289324602|10.94332434|-0.0446343779999999|1|0.002669179|0.034227147|-0.341022848|0.5897105770000001|0.732001738|-0.023521398|0.8291560379999999|-0.08608941|0.286669793|0.0215993429999999|-51.4880895|-53.04282692|12.91806855|86.03149870000001|0.170843962|102.177831|-0.037446454|-31.72369068|63.5628736|-1.6850904519999998|-22.39586026|64.40615805|2605.914474|-1007.813711|2032.501296|0.223998448|7.70387217|0.902163597|5808.479788000001|28.86058693|0.018708212|-330.14031780000005|519.5762494|0.0|0.0|0.0|3.2|3.38|0.04|23.0|-8.29|5.16|4.94|70.81|3.54|1.0|4.0|29.0|4.0|0.0|1.0|-5.41|0.000686|3.87e-06|0.00149|4.54|0.0|1.95e-06|-0.0697|3.8142|3.2363|-1300.495519|-1300.467069|383.1|544.55|-0.13577|9.0006|-0.2054699999999999|0.02845071|11.4436|35.1|4.4547|4.4547
6_a15|0|0.0|0|0.0|0|1.419941278|0.0|-0.199979249|-0.00951284|0.0|-0.048804012|0.0|-0.513693384|10.95880677|-0.009025163|0|0.003942615|-0.195267558|-0.35221474|0.8511056929999999|0.691316481|0.0371776429999999|0.859308431|-0.07051817|0.398681391|0.02948637|-41.14459066|-71.76572566|17.20414198|105.4415725|0.140691569|82.0880213|-0.0307500179999999|-41.87249058|55.65697829|-1.599000943|-17.94143141|58.34873264|2454.904173|-932.9544335|1971.005637|0.4180252789999999|6.110075236|0.640136254|5589.043165|30.82854077|0.029449813|-95.65807914|592.4420375|1.0|0.0|1.0|3.29|4.03|0.23|18.0|-7.95|4.43|5.26|61.84|2.18|1.0|7.0|28.0|5.0|1.0|1.0|-5.14|0.000823|7.32e-06|0.00278|4.64|0.0|4.3e-06|-0.02419|4.3423|3.7696|-1263.0243449999998|-1263.0072300000002|328.9|545.21|-0.15714|1.3789|-0.18133|0.01711539|1.9421|35.0|7.4559|7.4559
14c_a22|0|0.0|1|6.842683282|0|1.42291727|1.596256692|-0.134137693|-0.005236206|4.727387819|-0.018518519|1.568396937|-0.298463715|10.9464374|0.006275578|1|0.004362505|-0.0917078119999999|-0.364626967|0.667111824|0.773044788|-0.096749121|0.866576459|-0.067475189|0.6160012029999999|0.024569649|-48.57709197|-57.64986681|17.68831053|36.22825261|0.133423541|96.05497587|-0.030217952|-41.50359456|78.22334636|-1.60155147|-21.75466672|66.26540251|3079.4894480000003|-1152.997336|2092.7515510000003|0.33831271|8.626337592|0.8592469290000001|6882.45|32.87756477|0.024813755|-232.8055235|731.8178649|1.0|1.0|1.0|3.49|2.85|0.08|27.0|-9.28|3.9|4.18|109.38|1.08|1.0|6.0|34.0|6.0|0.0|0.0|-4.62|0.00618|2.4e-05|0.0107|2.9|0.0|2.35e-07|-0.07399|5.7361|3.6741|-1460.602657|-1460.571156|337.45|575.8|-0.15408|7.3824|-0.22807|0.03150011|9.04|153.0|6.8153|6.8153
3d_a49|0|0.0|1|7.535296702|1|0.406515615|2.089548665|-0.0960135969999999|-0.003398408|5.4161004020000005|-0.3456333889999999|1.775376197|-0.173318804|10.35020259|0.017871379|1|-0.004253844|-0.075636705|-0.202380888|0.914407252|0.808676284|0.01450704|0.733071652|-0.099295364|0.464410121|0.009601398|-57.52001036|-54.67520803|5.561916586000001|137.78978830000003|0.266928348|154.6267696|-0.036147237|-31.67236018|0.0|-1.698920144|-20.93944137|63.08192694|2809.9605100000003|-984.1537446|1660.7054380000002|0.243377955|6.612715522999999|0.946920034|6018.145364|27.67490257|0.018844179|-297.31302830000004|549.3593871|0.0|1.0|1.0|3.29|0.0|0.15|21.0|-6.15|0.72|4.46|121.39|1.07|1.0|4.0|28.0|5.0|0.0|1.0|-4.44|0.00252|3.6200000000000006e-05|0.0142|2.98|0.0|0.000278|-0.05766|5.1844|3.8907|-1594.595995|-1594.552258|318.67|455.47|-0.16147|2184.0|-0.21913|0.04373784|2.3278|2.34|5.6308|5.6308
14e_a25|0|0.0|1|6.842683282|0|1.4200152069999998|1.5926486519999998|0.039261746|-0.008591251|4.727387819|-0.138693649|1.906869097|-0.524066339|10.93106299|0.011176663|1|-0.0005394919999999|0.015497482|-0.50909623|0.717460414|0.776960216|-0.144369439|0.7240504329999999|-0.1011107469999999|0.448918026|0.015024526|-73.99302943|-73.51338088|10.99497534|372.1805977|0.275949567|201.94039730000003|-0.038772226|-53.79722636|97.78313402|-2.2100168680000003|-28.3735856|84.98800478|3126.080106|-1617.294379|2620.6698690000003|0.1935531039999999|8.459867391|0.966676175|6952.485076999999|35.18345194|0.015154859|-448.516796|811.3237836|1.0|1.0|1.0|3.62|2.72|0.07|27.0|-9.14|3.65|4.02|115.79|1.69|1.0|7.0|35.0|5.0|0.0|0.0|-4.73|0.00337|1.86e-05|0.0085799999999999|3.04|0.0|3.38e-07|-0.0538|5.8431|3.9613|-1521.012915|-1520.964156|312.99|596.96|-0.15787|5.3651|-0.2116699999999999|0.04875868|7.2625|75.0|7.1249|7.1249
4e_a49|0|0.0|1|7.535296702|1|1.343847746|2.085628989|-0.076526919|-0.006602016|5.4161004020000005|-0.074495823|1.713107022|-0.3631108529999999|10.92777282|0.018857363|1|0.000660956|-0.037142108|-0.403194204|0.7541604690000001|0.803344301|0.0063958109999999|0.757062331|-0.09422276|0.433385455|0.017142176|-57.79309816|-53.89448633|10.51443916|313.22432680000003|0.242937669|149.0098632|-0.029288891|-33.05708028|60.11195021|-1.493733437|-17.96482878|68.30753733|2675.626006|-916.2062675|1647.641653|0.349671525|7.934910277|0.892633982|5950.361470000001|27.6242383|0.023622273|-184.4129453|620.5697596|1.0|1.0|1.0|3.35|2.89|0.22|21.0|-7.36|3.4|2.83|92.93|1.25|1.0|6.0|30.0|5.0|0.0|1.0|-3.52|211.0|0.000305|122.0|1.71|0.0|1.74e-05|-0.06461|5.7301|3.7876|-1313.199448|-1313.158118|327.34|504.63|-0.1585099999999999|3.9718|-0.2231199999999999|0.04133034|4.8707|34.0|7.4685|7.4685
6f_a40|0|0.0|1|8.421342866|1|0.604893424|1.750582483|0.134099184|-0.01691341|6.401917197|-0.156988665|0.737582436|-0.8287570679999999|10.30179966|-0.190617284|2|-0.008368734|0.048543494|-0.628934821|0.7710013309999999|0.836826225|-0.032826285|0.655786513|-0.134203859|0.363785804|0.015998475|-86.21963207|-83.88605319|10.2782635|207.7174501|0.344213487|221.1408856|-0.052228625|-53.89282175|40.01876255|-2.350288117|-33.55442128|96.49789556|3021.330686|-1509.948957|3072.581297|0.137191276|6.993991456|0.69723213|7328.308886|38.88975659|0.013841059|-466.1748926|593.503189|0.0|0.0|1.0|4.05|2.53|0.21|14.0|-3.67|3.66|2.66|199.45|1.1|3.0|5.0|30.0|5.0|0.0|0.0|-4.64|5.18e-05|2.3e-05|0.0105|3.09|1.0|0.0967|-0.08982|3.5741|2.57|-2426.972609|-2426.924155|482.43|507.64|-0.1131799999999999|6.2384|-203.0|0.04845403|8.7269|42.0|7.3768|7.3768
14q_a23|0|0.0|2|7.423568444|0|1.19796338|3.292130907|0.141057047|-0.0101981219999999|5.351858133|-0.130330047|0.720966302|-0.5608967029999999|10.31321757|-0.056324491|2|0.002496501|-0.017918675|-0.573130981|0.77007911|0.808928963|0.067394607|0.773194598|-0.08960718|0.227948491|0.02158178|-61.51997721|-66.16349731|14.81701129|350.836102|0.226805402|155.7136729|-0.039682061|-45.42467289|97.13675614|-2.023785094|-27.24379301|76.3369885|3097.399651|-1389.433443|2213.1193780000003|0.222659101|8.732265278|0.893957277|6982.066379000001|35.04742005|0.01932289|-380.8178266000001|693.3423458|0.0|1.0|0.0|3.52|2.66|0.04|26.0|-6.96|2.57|3.12|148.11|2.28|1.0|6.0|33.0|5.0|0.0|0.0|-4.39|0.00278|4.03e-05|0.0183|2.46|0.0|5.03e-05|-0.08159|3.6431|3.6431|-1798.645459|-1798.6108739999995|340.33|554.59|-0.14854|8375.0|-0.23013|0.03458552|12.0503|16.0|7.8069|7.8069
7c_a8|1|0.0|1|7.05012252|0|1.400027586|1.4416758790000002|-0.244222944|-0.007509694|4.844187086|-0.025233184|0.0|-0.382994379|10.94670214|-0.118915929|1|0.004301963|-0.047874|-0.328286221|0.718994164|0.740795639|0.0092411059999999|0.848923958|-0.080277893|0.292274414|0.0306012339999999|-50.34151168|-56.2991566|19.18974586|49.43944876|0.151076042|94.73836511|-0.03366688|-35.30467154|75.43825735|-1.6160102369999998|-21.11218373|69.53125754|2716.5013510000003|-1013.384819|2162.326414|0.373097855|7.700542366|0.971698707|6013.168519|33.67700028|0.032058696|-159.15828340000002|572.8089095|1.0|0.0|1.0|3.44|3.1|0.09|23.0|-7.76|4.22|3.78|92.93|1.82|1.0|5.0|30.0|5.0|0.0|0.0|-4.67|0.00399|2.14e-05|0.00851|3.37|0.0|6.91e-06|-0.07472|4.6061|3.1406|-1331.8206369999998|-1331.793312|394.78|579.97|-0.1318599999999999|12.0073|-0.20658|0.02732536|15.7056|18.59|4.7307|4.7307
6d_a40|0|0.0|1|8.421342866|1|0.604893491|1.695192271|0.12627602|-0.015362927|6.401917197|-0.091548968|0.683786612|-0.722057579|10.30179973|-0.205140551|2|-0.00448098|-0.025143559|-0.624951805|0.6224555620000001|0.8361555479999999|-0.039077432|0.663670372|-0.115007564|0.372705643|0.017359149|-73.59650182|-76.51205671|11.10859664|192.5638526|0.336329628|215.22657540000003|-0.050049893|-48.96216855|38.04267542|-2.15214542|-32.02830281|84.70509846|3063.227702|-1377.2170210000002|3212.360755|0.13994759|6.908972922999999|0.7486635420000001|7436.576348|37.23994308|0.01400787|-460.8148719|555.2010623|0.0|0.0|1.0|3.98|2.84|0.21|14.0|-4.31|4.8|3.63|173.43|2.01|2.0|5.0|30.0|6.0|0.0|1.0|-5.15|2.85e-05|7.1e-06|0.00327|3.87|1.0|0.0226|-0.09462|2.9559|2.9559|-2470.82949|-2470.793925|419.45|511.88|-0.11938|7.8884|-214.0|0.03556489|10.9021|1.0|8.9208|8.9208
8b_a50|1|0.0|1|7.860570786|1|1.398299046|2.021915391|-0.115740384|-0.0045301379999999|5.777652323|-0.009597908|1.98971238|-0.1812055289999999|10.945024|-0.0180233089999999|2|0.007057361|-0.065440141|-0.332085641|0.753629415|0.809463375|-0.027207307|0.845349082|-0.072629787|0.267094693|0.021513107|-34.79187329|-37.39727879|10.30543157|131.417573|0.154650918|74.08248511|-0.030360051|-17.91443197|0.0|-1.092961836|-14.54338619|45.09730487|2143.807599|-523.561903|1401.458274|0.328290204|5.292277178|0.75095166|4446.001554|21.65129387|0.024280552|-164.5084115|339.5806858|1.0|1.0|1.0|3.21|1.69|0.06|20.0|-5.94|3.14|3.41|59.39|1.79|2.0|2.0|23.0|3.0|1.0|1.0|-3.81|108.0|0.000154|46.0|2.55|0.0|0.000347|-0.02903|4.5256|4.1804|-967.3527447|-967.3160428|296.58|353.17|-0.1724099999999999|3.8213|-0.20144|0.036701907|5.8205|68.0|7.1675|7.1675
