molecula|SddssS|NaasN|nARing|MATS2c|AATSC1c|SRW07|n6HRing|MATS7i|ATSC1c|MATS8i|BCUTi-1|AATSC8d|n5aRing|n5aHRing|AATSC1pe|AATSC7i|MATS1i|AATSC1i|MATS1c|n6aHRing|GATS1are|BIC2|MATS8s|nFaHRing|RASA|FNSA3|PBF|PNSA3|PNSA5|PPSA3|RNCS|RPSA|WPSA3|RPCS|FNSA1|FNSA2|WNSA3|DPSA5|DPSA3|GeomPetitjeanIndex|GRAVp|TASA|PNSA2|MOMI-Z|WNSA4|FPSA1|GeomRadius|GeomDiameter|GRAV|PPSA1|WNSA2|DPSA4|DPSA1|CYP2C19 inhibitor|CYP2D6 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Log Po/w iLOGP|Fraction Csp3|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w WLOGP|TPSA_y|Leadlikeness|Veber filter|Log S (Ali)|Log Kp (cm/s)|Consensus Log P|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|Lipinski|Solubility [Log S (SILICOS-IT)] (mg/ml)|Absorption Energy (max. Transition) (eV)|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Area (grid)|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Approximated area|Contribuition (max. transition)|Oscillator Force (HOMO-LUMO transition)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|pIC50|pIC50
12b_a36 (EW-7197)|0.0|0|2|-0.104514139|-0.008137593|5.351858133|2|0.027495626|-0.439429998|-0.098032695|10.96052467|-0.056994595|1|1|-0.000673716|0.059005046|-0.101303149|-0.217394466|-0.442656599|1|0.724208473|0.819222745|-0.001567914|0|0.7635183720000001|-0.081357853|0.458627252|-50.90136206|-67.98756422|13.41367899|81.63796416|0.236481628|8.392238798|5.958751634|0.746747352|-1.956014468|-31.84632538|80.95733534|64.31504105|0.45988432|2772.832013|477.6935927|-1223.776156|2338.370858|-15.31305729|0.253252648|6.764872303|12.52485821|6096.459089|158.4469629|-765.6528642999999|32.77617664|-308.7538779||||||||||||||||||||||3.8475|3.41|3.7725|-1332.180029|-1332.147999|659.48|328.66|0.4491|486.64|0.6824899999999999|0.0197|-0.20546|0.03202977|8.1549|8.1549
47r_a18|0.0|0|1|0.029358241|-0.0058631659999999|4.844187086|0|0.041686585|-0.40455848|-0.02952923|10.35082951|-0.030106257|0|0|-0.0001597829999999|0.0646283159999999|-0.233665901|-0.362261236|-0.360670551|0|0.806477847|0.7698681909999999|0.017110504|0|0.769578222|-0.083915825|0.26560995|-62.75220741|-65.12700692|11.59378448|13.30156885|0.230421778|8.669825595|60.66168882|0.688074851|-2.090197013|-46.92606587|81.99788849|74.34599189|0.49394971|3389.050097|575.4901675|-1563.048166|1504.28892|-17.70979622|0.311925149|9.819988422|19.40516312|7727.455993|233.2574532|-1168.846551|34.41856352|-281.2845386|1.0|1.0|2.0|4.55|0.0|0.22|18.0|-7.46|3.76|111.03|3.0|0.0|-6.65|-6.12|2.2|-5.64|2.26e-07|2.31e-06|0.00117|1.0|1.76e-05|3.1705|9.2|3.1705|-1964.841529|-1964.813473|790.57|391.06|0.6007|729.75|0.69545|0.6007|-0.18249|0.02805567|6.6364|6.6364
5a_a50|0.0|2|1|-0.203248487|-0.00148647|5.82008293|1|0.017227585|-0.06986407|-0.256097122|10.93256969|-0.130929632|2|2|0.01228899|0.028229556|-0.102607753|-0.168135655|-0.161169418|1|0.699970832|0.788709546|-0.132977171|1|0.969892876|-0.038932964|0.2814514|-20.77548565|-34.7974024|5.435098605|6.819160781|0.030107124|2.900288114|60.04351409|0.66527517|-0.978147545|-11.08625592|44.17662122|26.21058426|0.4528093929999999|2246.106104|517.556163|-521.9610361|1605.985157|-6.477439183|0.33472483|5.892775027000001|10.76914508|4770.917486|178.61652859999998|-278.5298849|18.24602704|-176.38892919999998|1.0|0.0|0.0|3.5|3.28|0.14|20.0|-6.24|4.33|35.64|0.0|0.0|-3.89|-5.83|3.47|-4.5|0.000129|3.14e-05|0.0102|0.0|0.000186|5.6146|3.39|4.0159|-1029.930364|-1029.905844|582.98|308.73|0.2735|455.34|0.39948|0.1156|-0.19146|0.02452028|5.3872|5.3872
12bc_a36|0.0|0|2|-0.058020733|-0.007661816|5.351858133|2|0.068351685|-0.413738077|-0.079009683|10.95883416|-0.027636036|1|1|-0.00097037|0.115647623|-0.101451485|-0.1716508239999999|-0.442519304|1|0.884841888|0.836170906|0.006621918|0|0.834305498|-0.077192869|0.326764696|-51.87437401|-71.97763346|12.2593899|83.35308244|0.165694502|8.238431664|0.0|0.77146807|-1.927943855|-34.8600941|83.97121855|64.13376391|0.467645467|2927.476132|560.6615736|-1295.597402|2623.395239|-17.41308622|0.22853193|8.273766079|15.54183457|6587.689277|153.57572439999998|-870.6543108999999|33.5878425|-364.8584744|1.0|0.0|2.0|4.73|0.0|0.14|17.0|-7.76|3.19|69.2|2.0|0.0|-5.08|-6.26|2.82|-5.18|8.27e-06|6.55e-06|0.00295|0.0|7.83e-06|5.2189|4.42|3.8696|-2152.134749|-2152.100551|705.12|320.4|0.7456|563.76|0.35775|0.3478|-0.21499|0.03419831|8.0969|8.0969
1_a1 (SKF-104365)|0.0|1|1|0.011230812|-0.006055958|5.4161004020000005|1|-0.091086986|-0.218014497|-0.10236005|10.33812228|0.11172918|1|1|0.002250781|-0.221214316|-0.123703409|-0.300426726|-0.505981356|1|0.57031697|0.7926983559999999|-0.015406451|0|0.8131557509999999|-0.067997692|0.2405471019999999|-31.45099608|-37.55389489|6.18316314|6.658828587|0.186844249|2.859900586|63.42504103|0.709744919|-0.9743074|-14.547040099999998|46.32985169|37.63415922|0.416807085|1997.193006|376.1092109|-450.6467387|1551.362941|-6.316296726|0.290255081|5.2735884010000005|9.042613965|4225.4765640000005|134.2517831|-208.4377919|19.24066156|-194.0267797|1.0|1.0|0.0|2.97|2.68|0.12|17.0|-6.0|4.28|56.01|0.0|0.0|-3.8|-6.01|3.27|-4.02|0.000159|9.65e-05|0.0287|0.0|0.000295|3.8901|3.45|3.8901|-1279.084677|-1279.060907|491.18|318.72|0.2178|358.09|0.70081|0.2178|-0.19624|0.02377006|5.7959|5.7959
12f_a31|0.0|0|1|0.034876922|-0.011835152|5.733341277|0|0.043286807|-0.698273995|-0.0944165219999999|10.31169747|-0.0164221939999999|2|2|0.000889251|0.068054139|-0.130400541|-0.205011573|-0.551471017|0|0.805862937|0.8167107029999999|-0.021938988|0|0.700992225|-0.097676974|0.262896936|-68.14417693|-82.48950216|19.26761061|159.84734269999998|0.299007775|13.44201623|569.7325277000001|0.686882955|-1.891830012|-47.54067074|97.53070764|87.41178754|0.482666192|2710.311963|489.0460499|-1319.832035|1805.921786|-16.44247509|0.313117045|9.859605078|19.05849748|5845.744358|218.4455813|-920.7786053|34.31214739|-260.7571603|1.0|1.0|2.0|3.86|3.78|0.41|16.0|-8.02|4.48|117.37|3.0|0.0|-5.98|-6.19|4.01|-4.63|1.05e-06|2.37e-05|0.0101|0.0|4.06e-06|3.8305|5.39|3.8305|-1696.785527|-1696.741889|755.33|323.68|0.2664|665.22|0.7006600000000001|0.2664|-0.19211|0.04363832|6.8861|6.8861
4g_a49|0.0|2|2|-0.087219006|-0.003686314|6.107022888|4|-0.085731041|-0.328081947|0.003456679|10.92777048|0.08591712|2|2|0.007845545|-0.146265064|-0.038698906|-0.066023903|-0.311927917|4|0.651833607|0.7559263270000001|-0.027032199|2|0.8601878270000001|-0.061465364|0.736530693|-61.24875669|-66.44036383|18.87757641|151.0705543|0.139812173|18.81105094|74.95505057|0.6273572239999999|-2.000259924|-61.03291321|90.11923831|80.12633309|0.48934952|4706.348867000001|857.1564845|-1993.210915|4747.967275999999|-24.82733433|0.372642776|9.28937554|18.19125978|11516.07629|371.3295653|-1986.186746|39.71443299|-253.8168226|0.0|0.0|1.0|4.83|4.36|0.1|42.0|-13.67|7.56|116.3|2.0|0.0|-7.47|-6.6|5.23|-7.43|3.3700000000000004e-08|3.72e-08|2.47e-05|1.0|1.4199999999999998e-11|4.3116|6.35|3.6269|-2147.721319|-2147.66293|985.89|341.84|0.1389|662.84|0.33449|0.0265|-0.21545|0.05838924|6.9747|6.9747
7_a15|0.0|0|0|-0.2269896539999999|-0.010310394|0.0|1|0.145944639|-0.494898891|0.038636783|10.95880715|0.0019353679999999|0|0|0.002150323|0.213947987|-0.211522056|-0.310081401|-0.335491052|1|0.857287135|0.70084115|0.154068618|0|0.841400327|-0.074406877|0.403524276|-41.29775265|-61.50761094|20.31436245|103.8062879|0.158599673|11.27499976|56.30310755|0.448664402|-1.2190126140000002|-22.92132733|85.26222186|61.6121151|0.396557391|2330.667514|466.9990754|-676.5837204|1624.468817|-8.163512395|0.551335598|6.01738192|9.971755103|5097.868552|306.0056033|-375.5215702|32.78250222|56.98518567|1.0|1.0|1.0|3.16|3.14|0.15|18.0|-7.19|4.64|61.84|2.0|0.0|-4.83|-5.72|3.35|-4.49|1.46e-05|3.2e-05|0.0113|0.0|2.26e-05|4.4386|2.78|3.7495|-1184.385377|-1184.367098|580.73|330.67|0.3463|499.86|0.64652|0.0169|-0.18454|0.01827873|6644.0|6644.0
6_a3|0.0|0|0|0.155665791|-0.008934536|4.727387819|2|-0.025021661|-0.330577816|0.05584062|10.3116226|0.032782484|1|1|-0.006696449|-0.0445675709999999|0.020589494|0.036673175|-0.594308852|2|0.881253042|0.790667152|-0.155862559|1|0.783322023|-0.1042506469999999|0.556539611|-52.01903278|-49.23401228|5.449560482000001|236.2008316|0.216677977|2.7192240510000003|77.06094911|0.80281499|-1.282699916|-25.95647951|56.71997588|57.46859326|0.387883362|2196.107822|390.8623623|-640.0421597|1899.385061|-9.393191593|0.19718501|5.498222293|8.982311462|4992.54948|98.39146166|-319.3685142|23.4484528|-302.19751|1.0|1.0|1.0|3.05|2.65|0.0|21.0|-7.48|4.66|92.93|1.0|0.0|-5.44|-5.68|3.63|-4.87|3.67e-06|1.34e-05|0.00455|0.0|1.11e-05|5.8279|3.09|3.3963|-1731.735113|-1731.7043199999998|524.88|365.05|0.1997|366.93|0.3369|129.0|-0.21179|0.03079258|5.7501|5.7501
19f_a38|0.0|0|2|-0.036714749|-0.007831113|5.351858133|2|-0.008118156|-0.4228801179999999|0.035480177|10.96083376|-0.054832432|1|1|-0.000673716|-0.017421394|-0.101303149|-0.217394466|-0.4288343429999999|1|0.724208473|0.819222745|-0.075025988|0|0.750875987|-0.085318318|0.488059925|-54.50401599|-71.10679028|13.4639011|125.7493111|0.249124013|8.601162122|12.14075726|0.734437553|-1.892229356|-34.81887413|84.35196967|67.96791709|0.453960261|2776.145209|479.6831205|-1208.815435|2846.860803|-15.44458393|0.265562447|6.164440995|11.28936331|6115.273372|169.6496169|-772.2291966|32.91812709|-299.5321167|1.0|1.0|3.0|4.82|2.48|0.14|17.0|-6.86|2.55|81.23|1.0|0.0|-4.14|-6.77|2.67|-4.17|7.209999999999999e-05|6.77e-05|0.0272|0.0|5.610000000000001e-05|5.3197|3.41|3.4422|-1332.190216|-1332.160846|653.22|360.19|0.3205|495.68|0.38086|0.0019|-0.20104|0.02936908|7.1397|7.1397
4a_a46|0.0|1|1|-0.214093513|-0.001042349|5.587248657999999|2|-0.137420119|-0.051075084|-0.11172225|10.96352058|-0.0466186959999999|1|1|0.0120924389999999|-0.216904465|-0.082000707|-0.129430244|-0.143806973|2|0.679741138|0.764741337|-0.215877982|0|0.923958017|-0.05488948|0.264863483|-28.50561609|-35.24319509|4.858713991|6.579492736000001|0.076041983|2.523263761|55.05332552|0.742626378|-1.017947119|-14.80375017|41.15334508|33.36433008|0.4289963579999999|2042.529911|479.8368017|-528.6479264|1427.844961|-5.968291366|0.2573736219999999|5.613813876|9.831485239|4481.754309|133.66119809999998|-274.5414028|15.47527339|-252.0050978|1.0|1.0|0.0|3.76|2.8|0.35|17.0|-6.82|4.46|43.6|0.0|0.0|-3.93|-5.87|3.43|-4.31|0.000117|4.89e-05|0.0156|0.0|4.86e-05|4.5454|3.4|4.5454|-994.237445|-994.2146342|560.87|272.77|0.1694|467.4|0.6893600000000001|0.1694|-0.21988|0.022810825|6.7423|6.7423
3b_a12|0.0|0|1|0.156777705|-0.007916598|0.0|2|-0.1215705419999999|-0.332497127|-0.065558712|10.9540388|-0.003968827|0|0|-0.003019113|-0.19952566|-0.071149325|-0.116772665|-0.547002361|1|0.914614654|0.768772928|-0.008328578|0|0.903204699|-0.064393592|0.073824142|-33.57216667|-46.11064215|5.401901357000001|41.13468455|0.096795301|2.816328871|0.0|0.7688221909999999|-1.326648015|-17.50314491|54.77629766|38.97406803|0.390744506|2186.64676|470.8937285|-691.6596323|1935.211747|-9.246226764|0.2311778089999999|6.6333156660000006|10.88757628|4665.346939|120.5265876|-360.6028438|23.06757345|-280.3056362|1.0|1.0|1.0|3.82|2.98|0.05|18.0|-8.1|3.14|37.28|1.0|0.0|-4.26|-5.65|3.59|-4.64|5.539999999999999e-05|2.28e-05|0.00759|0.0|2.63e-06|4.2092|3.96|3.7741|-1410.971864|-1410.947421|548.05|328.51|0.5013|426.66|0.53738|0.2418|-0.2232|0.02444371|7.3098|7.3098
3c_a12|0.0|0|1|0.06235058|-0.009252756|4.59511985|2|-0.14679559|-0.379362977|-0.008931246|10.3117069|-0.056537396|1|1|-0.001825446|-0.267255164|-0.116098308|-0.211367878|-0.545592465|1|0.923855679|0.826033688|-0.0461654159999999|0|0.843855494|-0.071719601|0.242114395|-36.28720467|-50.25579322|6.688634392000001|73.9854678|0.156144506|3.384177297|0.0|0.7055242159999999|-1.291260406|-18.35985151|61.16334136|42.97583906|0.427357986|2186.344105|426.9566009|-653.3253118|1139.340748|-8.698843907999999|0.2944757839999999|6.231995392999999|10.88288188|4629.005722|148.9927848|-330.5560685|24.36878988|-207.9738085|1.0|1.0|1.0|3.94|2.78|0.12|17.0|-6.78|2.25|78.41|0.0|0.0|-4.22|-6.18|2.76|-4.0|6.06e-05|9.940000000000002e-05|0.0318|0.0|5.3200000000000006e-05|3.9848|2.56|3.5862|-1327.498519|-1327.471862|544.65|345.72|0.4687|399.38|0.43415|0.1193|-0.22035|0.02665687|7699.0|7699.0
15_a4|0.0|1|1|-0.159419214|-0.001986535|5.4161004020000005|1|0.0432718859999999|-0.077474847|-0.1979518539999999|10.94611612|0.022446689|1|1|0.00918585|0.097046535|-0.017259078|-0.038707204|-0.226703465|1|0.5118792910000001|0.772721853|0.095534883|0|0.867716376|-0.062151785|0.2517542889999999|-29.80513879|-35.36161572|5.223809291|12.70877085|0.132283624|2.505098786|86.01453643|0.8438913020000001|-1.106078158|-14.29317436|40.03406565|35.02894809|0.437696617|1973.978183|416.1168833|-530.4242358|1495.715718|-7.065752187|0.156108698|5.459799482|9.709704127|4134.603400999999|74.8625551|-254.3670787|17.45960235|-329.8289177|1.0|0.0|0.0|3.28|3.01|0.11|17.0|-6.09|4.4|30.71|0.0|0.0|-3.82|-5.6|3.61|-4.28|0.000152|5.19e-05|0.0151|0.0|0.000235|4.5048|3.8|4.2148|-958.270023|-958.251931|512.65|294.16|0.1996|396.58|0.4778699999999999|0.0969999999999999|-0.2091199999999999|0.018092091|6757.0|6757.0
15c_a22|0.0|1|0|-0.134137693|-0.005236206|4.727387819|2|-0.026986769|-0.298463715|-0.023927419|10.9464374|0.006275578|1|1|0.004362505|-0.047249795|-0.0917078119999999|-0.160566657|-0.364626967|2|0.667111824|0.773044788|-0.096749121|1|0.8665852140000001|-0.067475429|0.615901609|-48.58045253|-57.66130245|17.68362419|36.22825261|0.133414786|12.731723|78.22334636|0.661775114|-1.60176404|-34.97658951|75.52188549|66.26407672|0.462157867|3079.491787|623.9175171|-1153.226049|2092.620825|-15.66586856|0.338224886|8.626398368|16.03890406|6882.442370999999|243.5126145|-830.2910335|32.87972244|-232.9472639|0.0|1.0|1.0|3.49|2.85|0.08|27.0|-9.28|4.18|109.38|1.0|0.0|-4.86|-6.96|2.98|-4.62|1.39e-05|2.4e-05|0.0107|0.0|2.35e-07|5.7361|4.79|3674.0|-1460.602657|-1460.571156|715.42|337.46|0.5082|575.8|0.30831|0.0694|-0.22807|0.03150096|6.1325|6.1325
14z_a23|0.0|2|0|0.08752343|-0.005892861|5.351858133|2|0.038811869|-0.30053593|-0.0438568409999999|10.31321795|-0.0229244|2|2|0.007229683|0.0708381429999999|-0.069023218|-0.125978901|-0.46459002|2|0.719722236|0.802520527|0.10796308|1|0.925301102|-0.0582387179999999|0.228957475|-40.56245532|-55.54823244|12.77192721|40.18308023|0.074698898|8.895469235|79.960755|0.785604449|-1.595099623|-28.25118461|66.77741935|53.33438253|0.474697407|3094.698027|644.4593172|-1110.964649|2692.627452|-16.46322104|0.214395551|7.834464959|14.91419434|7285.13008|149.3235124|-773.7713888999999|30.08835522|-397.8390333|0.0|0.0|1.0|3.42|3.67|0.05|26.0|-8.57|5.32|105.02|2.0|0.0|-6.77|-5.8|4.49|-6.13|1.7e-07|7.37e-07|0.000354|0.0|1.29e-06|4032.0|4.73|3.6632|-2549.107748|-2549.0953670000004|715.41|338.46|0.3201|586.28|0.66217|0.2917|-0.23698|0.01238131|8.2941|8.2941
47g_a18|0.0|0|1|-0.005500039|-0.005817448|4.844187086|0|-0.048472184|-0.477030713|0.033759227|10.94702253|-0.008224928|0|0|0.00531392|-0.071877686|-0.264839041|-0.3927204379999999|-0.4138670829999999|0|0.765824398|0.750610215|-0.009917608|0|0.834424154|-0.065225536|0.413435809|-55.35188184|-72.53379954|11.37505183|111.5517627|0.165575846|9.653129118|47.07867403|0.731870777|-2.307753726|-46.97287277|86.33162323|66.72693367|0.4913566339999999|3367.0578530000003|708.1114197|-1958.412588|2268.439188|-21.03738872|0.268129223|10.33698377|20.32265524|7870.887027|227.5405903|-1661.953709|33.87214455|-393.5416883|1.0|1.0|2.0|4.87|0.0|0.34|18.0|-9.22|3.6|88.97|3.0|1.0|-6.11|-6.4|2.83|-5.52|7.76e-07|3.01e-06|0.00163|1.0|3.27e-07|3.0965|8.13|3.0965|-1743.375845|-1743.346243|905.71|400.4|0.5955|874.26|0.69828|0.5955|-0.17202|0.02960182|8.0458|8.0458
5a_a40|0.0|1|1|-0.116583806|-0.004609716|6.167516491000001|0|-0.108428634|-0.152120625|0.180125135|10.31198338|-0.02394636|2|2|0.010425818|-0.191663433|0.004130836|0.007301856|-0.363338726|0|0.538671739|0.756882266|-0.442215721|1|0.8531783270000001|-0.078132307|0.04987082|-34.5789643|-40.27003217|9.135164355|174.99981530000002|0.146821673|4.042943749|52.43850484|0.8224652720000001|-1.091897544|-15.30358975|46.06507254|43.71412865|0.4889874279999999|1847.672595|377.5905776|-483.24038600000006|508.8362301|-7.128912782|0.177534728|5.507689573|10.7779923|3736.248815|78.57142892|-213.8673835|19.58503709|-285.426492|1.0|0.0|0.0|3.04|2.49|0.21|14.0|-4.05|3.08|75.5|0.0|0.0|-4.13|-5.9|2.8|-3.67|7.49e-05|0.000213|0.0574|0.0|0.0241|3.7921|4.36|3.7921|-1177.598691|-1177.5835470000002|466.79|326.96|0.4461|353.51|0.69499|0.4461|-0.21644|0.01514427|7.0915|7.0915
18d_a25|0.0|1|0|-0.0881447869999999|-0.0029605|4.727387819|2|-0.031867489|-0.180590503|-0.070413428|10.31285314|0.016982601|1|1|0.0062422|-0.055336237|-0.035684977|-0.061965108|-0.292727912|2|0.722349659|0.780221059|-0.03671629|1|0.937813705|-0.061527513|0.278576218|-46.31109519|-57.45144813|8.39885106|70.58850837|0.062186295|6.3217245360000005|0.389087507|0.75793699|-1.602893201|-34.85786147|68.15463481|54.70994625|0.476833495|3113.122552|705.8822532|-1206.480411|2625.142499|-15.93166285|0.24206301|9.479218984|18.11893325|6876.316137000001|182.1982146|-908.1047824|27.92623037|-388.2927768|1.0|1.0|1.0|3.66|3.57|0.11|27.0|-10.23|5.98|111.51|2.0|0.0|-6.26|-6.21|4.5|-5.54|5.47e-07|2.86e-06|0.0013599999999999|0.0|2.81e-08|5.6512|4.56|3.6392|-1806.848384|-1806.812778|792.79|340.69|0.3986|664.72|0.41694|0.0389|-0.2201|0.03560672|6.6345|6.6345
9_a47|0.0|0|0|0.00410268|-0.008501246|0.0|2|-0.043270202|-0.382556052|0.022031244|10.93671087|0.045804989|0|0|-0.007880155|-0.091848897|-0.021556658|-0.045757939|-0.4477815529999999|2|0.7033922579999999|0.792070785|0.046690958|1|0.805149969|-0.084368438|0.492394184|-44.13640712|-50.70744657|4.991260197|107.3271659|0.194850031|2.611122094|0.0|0.790651977|-1.550867715|-23.08946904|58.96976407|49.12766732|0.482896681|2292.652212|421.2052248|-811.319145|1333.091472|-10.10553715|0.209348023|5.653392499|10.93281031|5212.504394|109.5180831|-424.4325604|24.43189048|-304.1026787|1.0|1.0|2.0|2.87|2.78|0.05|22.0|-8.47|5.61|58.04|1.0|0.0|-5.37|-5.26|4.09|-5.2|4.29e-06|6.3e-06|0.00218|0.0|1.17e-06|5.7429|4.06|3.7183|-1149.090086|-1149.055456|566.1|333.44|0.2294|406.35|0.3885099999999999|0.2208|-0.20488|0.03463008|7.6|7.6
12ao_a36|0.0|0|2|-0.058597382|-0.007081548|5.351858133|2|0.0895536619999999|-0.410729809|-0.113963585|10.94919858|-0.033032344|1|1|0.003724542|0.1523047569999999|-0.095253274|-0.1619981409999999|-0.435820128|1|0.90500247|0.82626942|0.040831815|0|0.832582759|-0.077866573|0.264688501|-51.52001456|-67.45579866|11.76697353|85.17634667|0.167417241|7.785557064|0.0|0.7820981779999999|-2.039033535|-34.08795068|78.51108393|63.28698809|0.462968912|2794.663089|550.8740683|-1349.115973|2298.760179|-16.53028876|0.217901822|8.769931502999999|16.33039817|5943.227395|144.1736112|-892.6355932|31.9443643|-373.2975961|1.0|0.0|2.0|4.87|0.0|0.12|17.0|-7.01|2.42|69.2|1.0|0.0|-4.58|-6.34|2.37|-4.55|2.6e-05|2.82e-05|0.0115|0.0|3.94e-05|4.6597|3.83|3.4743|-1310.361099|-1310.328652|701.9|356.86|0.6249|548.59|0.4962|0.0033|-0.19662|0.03244719|7.5229|7.5229
17b_a25|0.0|1|0|0.001256821|-0.004368141|4.727387819|2|-0.026412432|-0.266456625|-0.100018134|10.93106294|0.016982601|1|1|0.005244553|-0.044260194|-0.044156525|-0.073994564|-0.366585181|2|0.653180996|0.780221059|0.068812225|1|0.882170399|-0.068207754|0.410780725|-51.71860811|-60.19950116|12.04068508|99.61874923|0.1178296009999999|9.129863339|87.61586206|0.724866184|-1.6672437880000002|-39.21569422|73.52844745|63.75929319|0.476276266|3100.8813760000003|668.9067217|-1264.189524|2514.295488|-16.81707305|0.275133816|9.700133933|18.52147096|6674.061446|208.6205329|-958.573164|30.59704545|-341.0100868|1.0|1.0|1.0|3.56|3.25|0.11|27.0|-10.04|5.18|96.49|2.0|0.0|-5.32|-6.53|3.78|-5.07|4.75e-06|8.59e-06|0.00394|0.0|4.16e-08|5.4236|5.89|3961.0|-1483.873254|-1483.830524|781.08|313.02|0.4635|654.18|0.31395|0.1741|-0.21939|0.04272963|6.9957|6.9957
14k_a23|0.0|2|0|0.070940371|-0.005866159|5.351858133|2|0.04479394|-0.299174093|-0.055500851|10.31321813|-0.055708465|2|2|0.009263715|0.082632648|-0.071484865|-0.13187015|-0.463402169|2|0.722187957|0.800643488|0.140087361|1|0.922397728|-0.0562483359999999|0.226547411|-37.43135588|-53.17069631|12.53019305|38.76597615|0.077602272|8.338417622|80.31548917|0.783562394|-1.597998852|-24.9092952|64.04991522|49.96154892|0.486654314|2955.4566170000003|613.8243395|-1063.413926|2174.886074|-15.05671972|0.216437606|8.21201115|15.99703938|6715.186162999999|144.0318708|-707.6658267999999|28.87559227|-377.4022725|0.0|0.0|1.0|3.39|3.56|0.05|26.0|-7.99|4.67|105.02|2.0|0.0|-6.13|-6.03|3.99|-5.55|7.49e-07|2.83e-06|0.00126|0.0|4.55e-06|3.6421|4.1|3.6421|-2089.524497|-2089.501786|691.9|340.42|0.4694|552.65|0.63765|0.4694|-0.2271699999999999|0.02271117|8.4123|8.4123
19_a4|-3.21497177|1|1|-0.121320311|-0.0023503029999999|5.4161004020000005|1|-0.052325802|-0.105763614|-0.211341677|10.30966825|-0.136621315|1|1|0.009687676|-0.086166959|-0.0255403279999999|-0.042058265|-0.245630631|1|0.55269662|0.774746438|0.152550043|0|0.820765063|-0.070677568|0.285282038|-38.9063534|-41.82665583|7.168604362000001|15.411502800000004|0.1792349369999999|3.946149569|13.25878373|0.764880253|-1.215721775|-21.41704046|49.73882261|46.07495776|0.460486754|2558.336814|451.8120313999999|-669.2264932|1697.595595|-8.771275759|0.235119747|5.9448291|11.01887515|5232.561157|129.4279389|-368.3935819|20.83197214|-291.6208078|1.0|0.0|0.0|3.46|2.52|0.16|17.0|-6.09|4.32|73.23|1.0|0.0|-3.81|-6.58|2.92|-3.97|0.000156|0.000106|0.0373|0.0|0.0002839999999999|4.1858|6.67|4.1858|-1446.939719|-1446.909868|583.39|296.2|0.3806|500.34|0.67535|0.3806|-0.22298|0.02985188|4.71|4.71
4_a27|0.0|2|0|0.082486268|-0.006181204|4.727387819|2|-0.273119343|-0.278154179|0.13397347|10.93736915|-0.01660383|1|1|0.010329671|-0.459570857|-0.2030237389999999|-0.341622797|-0.480852615|2|0.639413469|0.7853766809999999|-0.07759915|1|0.852604338|-0.057748369|0.3485918529999999|-29.89961815|-40.79296366|10.43112657|8.590238252999999|0.1473956619999999|5.40078803|58.27512057|0.682485674|-1.181818|-15.48073439|51.33640873|40.33074472|0.444169714|2273.715366|441.4418013|-611.8944548999999|1213.060761|-7.543156957000001|0.317514326|6.01592535|10.82331334|4988.6278600000005|164.3952417|-316.8125922|21.34684457|-188.9664429|0.0|0.0|0.0|3.11|3.08|0.16|21.0|-6.22|2.8|65.6|0.0|0.0|-3.57|-6.51|2.8|-3.99|0.000266|0.000102|0.0339|0.0|0.0002|5.5485|4.63|4.1288|-1083.138303|-1083.119531|555.75|300.29|0.2002|445.65|0.36899|0.1741|-0.21533|0.01877181|8.3979|8.3979
14f_a23|0.0|2|0|-0.002304087|-0.006791105|5.351858133|2|0.056215377|-0.373510774|-0.0555907109999999|10.3132176|-0.041351617|2|2|0.010508236|0.101910723|-0.110069159|-0.199540201|-0.399688849|2|0.756252127|0.796412133|0.070514687|1|0.894162392|-0.059927056|0.2096108239999999|-40.51498423|-57.07376861|18.34483401|96.47955427|0.105837608|12.40242234|96.60179161|0.665778294|-1.603974359|-27.39103254|74.08536976|58.85981824|0.478733036|3014.916135|604.5178506|-1084.401604|2322.5224120000003|-14.37516058|0.334221706|8.124287407|15.58565565|6768.918745|225.9578225|-733.1331894|31.93672236|-224.1560124|0.0|0.0|1.0|3.57|3.61|0.09|26.0|-7.51|4.03|114.25|2.0|0.0|-5.63|-6.47|3.46|-5.02|2.32e-06|9.57e-06|0.0042299999999999|0.0|1.3699999999999998e-05|5.8184|3.23|3.5753|-1744.452086|-1744.429532|711.98|346.78|0.2462|572.35|0.60917|0.1699|-0.21743|0.02255331|8.6459|8.6459
