molecula|n9FaRing|Gibbs Free Energy|AATSC1s|MATS7i|ATSC1c|AATSC8d|AATSC1pe|SIC2|GATS1pe|RASA|TPSA_x|RPCS|FNSA2|WNSA4|GeomDiameter|PPSA5|CYP2D6 inhibitor|Fraction Csp3|TPSA_y|Molar refractivity|Heavy atom count|Egan filter|BBB|Log S (ESOL)|Solubility [Log S (ESOL)] (mol/l)|Area (grid)|pIC50
14_a1|0|-1292.415211|-0.175408303|0.1008839219999999|-0.766207981|-0.0492229479999999|-0.008385698|0.805877431|0.795744863|0.593170871|240.9270705|104.2594419|-2.083883365|-16.24082222|14.21658628|14.42965582|1.0|0.05|103.12|106.85|29.0|0.0|0.0|-4.25|5.660000000000001e-05|621.08|7.0269
6_a3|0|-1731.6508010000002|-0.106234254|-0.025021661|-0.330577816|0.032782484|-0.006696449|0.8632654590000001|0.773152968|0.783322023|108.118071|77.06094911|-1.282699916|-9.393191593|8.982311462|7.485963593999999|1.0|0.0|92.93|95.5|23.0|0.0|0.0|-4.87|1.34e-05|524.88|5.7501
28_a20|0|-1368.146882|-0.114439513|0.091462964|-0.363557127|-0.039965901|0.002695258|0.812553182|0.690655217|0.7817507370000001|145.66665480000003|88.39175809|-1.823585765|-15.62203369|14.28413212|11.12858789|1.0|0.08|99.58|122.8|32.0|0.0|0.0|-4.43|3.72e-05|704.42|6.5935
1d_a5|0|-1288.253849|-0.308010841|-0.118028278|-0.2688711589999999|-0.010183824|-0.000700145|0.821309592|0.513260607|0.8965037640000001|55.92018945|0.0|-1.465632167|-10.69678217|11.5640749|10.25512997|1.0|0.05|54.46|95.49|27.0|1.0|0.0|-4.97|1.0800000000000002e-05|567.04|5.03
8d_a8|0|-1447.354662|-0.155313194|0.071729931|-0.633521883|-0.117111249|-0.001038264|0.804372443|0.734212688|0.6932924890000001|200.0182229|92.49576602|-2.063018716|-16.2479927|14.52777156|19.02113117|0.0|0.12|112.23|121.1|32.0|0.0|0.0|-4.47|3.4200000000000005e-05|690.78|4.7303
12e_a36|0|-1272.0579810000002|-0.043085717|0.144415507|-0.404736007|-0.084051264|0.003962098|0.847602953|0.856274847|0.838086387|102.9838531|5.735288795|-1.918786459|-14.64611103|12.69013737|11.26845175|0.0|0.17|69.2|128.72|30.0|0.0|1.0|-4.3|5.05e-05|673.57|7.8539
19l_a38|0|-1409.37001|-0.10490608|0.103904811|-0.426895387|-0.032264281|0.000347207|0.89459881|0.700181525|0.799611189|129.8367176|19.55998015|-2.017418574|-15.68376675|11.52660233|13.69020024|0.0|0.12|81.23|135.78|32.0|0.0|0.0|-4.72|1.89e-05|660.04|7.8633
13b_a5|0|-1275.865034|0.011339656|-0.006314305|-0.251535058|-0.017963913|0.0066003869999999|0.8184221559999999|0.653356347|0.831557236|108.9128108|46.77748445|-1.344786367|-11.0239272|15.48959317|13.93534415|1.0|0.17|74.77|119.8|30.0|0.0|1.0|-4.43|3.75e-05|672.43|6.9586
18c_a22|0|-1783.340519|0.013131848|-0.044828537|-0.213698903|0.006275578|0.005597023|0.8287956870000001|0.6922232890000001|0.931073539|47.68404831|15.22791009|-1.52776956|-13.79609783|14.04085897|14.88645273|1.0|0.08|124.4|136.36|34.0|0.0|0.0|-5.1|7.98e-06|707.08|7585.0
14ac_a23|1|-2303.819891|-0.4422550999999999|0.016532702|-0.66443411|0.043387326|-0.004445662|0.834426845|0.537271445|0.931143634|51.99287907|0.327656318|-2.330423202|-25.07023818|15.90074614|14.43896921|0.0|0.12|105.02|130.29|38.0|1.0|0.0|-6.65|2.24e-07|751.54|8.3851
12p_a36|0|-1332.006106|-0.084341564|0.114716581|-0.432950771|-0.0433009009999999|-0.000673716|0.8839272779999999|0.698414933|0.748438833|158.3666517|0.0|-1.950840419|-15.4629378|14.3885803|12.17776516|0.0|0.14|69.2|123.71|30.0|0.0|1.0|-4.16|6.96e-05|660.71|8.0458
2_a47|0|-1010.412694|-0.13117284|-0.004557357|-0.3581612489999999|-0.013580367|-0.006079384|0.728066943|0.875463345|0.847324011|76.06154148|0.958043241|-1.4348393119999998|-9.131190896|9.369924133|8.158522603|1.0|0.0|58.04|96.54|24.0|0.0|1.0|-5.11|7.75e-06|536.13|6.2
6b_a40|0|-3290.648012|-0.069975812|-0.137534783|-0.698480566|-0.226457281|-0.004728928|0.90571269|0.6462648870000001|0.753431574|165.1465831|34.43877986|-2.132795227|-22.2507658|12.51342818|7.929311055|0.0|0.21|173.43|130.16|31.0|1.0|0.0|-6.18|6.55e-07|687.2|7.5229
11_a3|0|-1288.10577|-0.127546771|-0.101436441|-0.363112913|-0.023103765|-0.005959152|0.793311683|0.834020779|0.777803048|105.101718|80.34769756|-1.292469516|-8.76293931|10.29352296|10.0546353|1.0|0.0|105.82|88.28|22.0|0.0|0.0|-3.71|0.000197|508.58|7.3979
9_a27|0|-1083.017359|-0.050617284|-0.152086653|-0.331842668|-0.0447599329999999|0.00651856|0.8806964490000001|0.654138816|0.7988644709999999|103.702486|65.12542467|-1.414471696|-8.952528705|9.442988795|7.488512291|0.0|0.16|76.46|97.46|25.0|0.0|1.0|-4.08|8.28e-05|549.64|8699.0
12u_a30|0|-2494.7995530000003|-0.027452346|-0.091507428|-0.367578706|-0.0646674999999999|0.001805829|0.889479916|0.711738503|0.84944095|100.8445957|0.0|-1.859475018|-17.02494806|14.01586754|9.709034401|0.0|0.14|81.65|137.3|31.0|0.0|0.0|-6.04|9.14e-07|705.15|7.4647
12ay_a36|0|-1311.343228|-0.043778345|0.1012005419999999|-0.404030255|-0.06756661|0.0045625|0.833398429|0.857993338|0.829406408|110.578217|8.677627506|-1.978902589|-14.84739041|11.82248632|10.15751916|0.0|0.21|69.2|133.68|31.0|0.0|1.0|-4.6|2.5e-05|674.33|7.7447
14b_a50|1|-1430.7933859999998|0.0228205129999999|-0.068176984|-0.255822608|-0.041169251|0.011249462|0.831689551|0.71456262|0.904076348|62.89861413|192.8987555|-1.533499045|-10.98912227|11.45638132|14.30797341|1.0|0.35|66.99|128.39|33.0|0.0|1.0|-4.78|1.6800000000000002e-05|718.64|5.1818
14b_a25|0|-1444.330251|-0.0166120069999999|0.001683506|-0.273813082|0.0009956189999999|0.004892038|0.8333962429999999|0.632638761|0.859628015|97.23019209|57.85340824|-1.767361771|-15.70265555|17.06102567|10.90684621|1.0|0.07|96.49|130.97|34.0|0.0|0.0|-5.23|5.86e-06|716.14|7.6576
12ah_a36|0|-1692.369929|-0.043678703|0.078459408|-0.41302559|-0.050147748|0.0010871589999999|0.8910146309999999|0.8065052890000001|0.828405275|110.8777131|0.0|-1.906864035|-15.92320089|15.54445187|11.57242717|0.0|0.14|69.2|128.76|30.0|0.0|1.0|-4.59|2.55e-05|682.21|7.9586
12at_a36|0|-1460.61293|-0.073048351|0.054794728|-0.653190113|-0.037590959|0.000906224|0.890810337|0.7767870459999999|0.751856692|171.8311073|80.75773169|-2.102121151|-17.99981985|17.44496351|18.99059683|0.0|0.17|95.5|135.03|33.0|0.0|0.0|-4.08|8.36e-05|733.29|7.1079
18b_a30|0|-1667.849173|0.0075638519999999|-0.039831247|-0.375139476|-0.051413084|0.0036417359999999|0.8839272779999999|0.760234689|0.869340364|86.42600053|0.0|-1.811894154|-15.85509189|13.0644231|12.22780277|0.0|0.13|105.44|131.99|31.0|0.0|0.0|-4.8|1.57e-05|697.37|7.6003
17_a3|0|-1731.663157|-0.118246266|-0.015463451|-0.349676046|-0.0510707059999999|-0.006696449|0.838125715|0.773152968|0.803075623|100.2028184|76.17242478|-1.344947254|-10.24205849|11.12358659|6.514715538|1.0|0.0|92.93|95.5|23.0|0.0|0.0|-4.93|1.18e-05|537.32|7.6383
18c_a25|0|-1714.342386|-0.008080236|0.007241543|-0.162271435|0.006360768|0.007488918|0.8005589320000001|0.7357918440000001|0.94801724|34.1639413|0.0|-1.510614788|-11.65153036|14.65844196|9.560410146|1.0|0.11|87.72|138.65|33.0|1.0|0.0|-5.6|2.51e-06|698.86|7.0555
18a_a22|0|-1691.097989|-0.018344659|0.033735832|-0.19538364|-0.015194063|0.007079018|0.7881113679999999|0.722009212|0.926535704|49.84469832|18.5219848|-1.5223960559999998|-13.47750813|13.72951861|13.15449139|1.0|0.08|100.61|131.64|32.0|0.0|0.0|-5.16|6.98e-06|695.35|7.8861
12x_a36|0|-1670.244307|-0.046532211|0.021670322|-0.40650598|-0.023932402|0.003710345|0.8792981679999999|0.855081905|0.836402835|110.0434027|0.8295471390000001|-1.982993755|-16.61514211|16.20591229|10.94693123|0.0|0.17|94.5|135.47|31.0|0.0|0.0|-4.51|3.09e-05|719.63|8.1549
19h_a38|0|-1331.999352|-0.082283951|0.14165187|-0.420209249|-0.070688288|-0.000673716|0.8741648479999999|0.698414933|0.7746288020000001|132.7728693|0.0|-1.979762478|-13.74247449|12.98143834|11.90478646|1.0|0.14|81.23|125.69|30.0|0.0|0.0|-4.17|6.77e-05|626.65|8.0348
12bg_a36|0|-2151.975577|-0.044573523|0.057879142|-0.414822602|-0.0206090089999999|-0.00097037|0.892249657|0.771220556|0.840610352|109.3374477|14.85588272|-1.847960372|-17.39163005|14.04434294|13.35534589|0.0|0.14|69.2|133.77|31.0|0.0|1.0|-5.18|6.55e-06|703.94|7.8239
7b_a8|0|-1330.448193|-0.038810124|-0.024156447|-0.4829936279999999|-0.0254956129999999|0.003191529|0.8453887859999999|0.677544268|0.7223476129999999|166.30684230000003|75.93423425|-1.901301524|-14.82895606|14.76972982|13.76608164|0.0|0.09|92.93|110.8|30.0|0.0|0.0|-4.94|1.14e-05|621.4|4.8687
14l_a23|1|-1669.04569|-0.026530366|0.042748013|-0.288615723|-0.061788679|0.01180744|0.836852328|0.6906097959999999|0.921267667|51.94117061|81.90812552|-1.642298442|-14.29549842|15.78926563|9.953660282|0.0|0.09|105.02|125.25|31.0|0.0|0.0|-5.25|5.61e-06|694.65|8.1798
14a_a3|0|-1327.403067|-0.1160619169999999|-0.143740653|-0.363198151|-0.172643335|-0.004161699|0.822587422|0.8255789570000001|0.790894937|102.8554977|83.70773843|-1.324537874|-8.902004327|10.24853699|9.307045698|1.0|0.06|105.82|93.25|23.0|0.0|0.0|-3.99|0.000103|528.91|7.5229
3b_a49|0|-1293.106236|-0.055724324|-0.090939066|-0.322592863|0.00361222|0.001356445|0.845992028|0.749565191|0.749104358|153.4719941|81.60358988|-1.439043207|-10.35481932|13.85181805|13.13798859|1.0|0.22|98.72|116.94|30.0|0.0|0.0|-3.59|0.000256|664.15|7.6021
6b_a31|0|-1652.505041|-0.178758575|0.11647286|-0.787472195|-0.053655833|-0.008439437|0.841537966|0.795570315|0.627853074|227.0509355|101.4993391|-2.055402513|-17.0020813|14.46878435|14.72939894|1.0|0.1|131.36|109.69|29.0|0.0|0.0|-4.66|2.18e-05|637.06|7.2676
3p_a32|1|-1879.406962|-0.028895521|-0.050639647|-0.419292538|-0.074544773|0.000920756|0.918782026|0.6956696440000001|0.8195708759999999|106.1908248|57.82331968|-1.28405753|-10.10863498|10.69458635|14.94356622|0.0|0.26|131.25|112.37|27.0|0.0|0.0|-4.25|5.629999999999999e-05|626.32|7585.0
7d_a10|0|-1129.0552810000002|-0.017919404|-0.042667459|-0.0845736919999999|-0.0325418129999999|0.008513576|0.869684772|0.525816226|0.841052067|84.32774259|89.87999909999999|-1.063525614|-6.961625817000001|11.82615475|7.468948447000001|1.0|0.19|43.6|100.04|26.0|0.0|1.0|-4.72|1.9e-05|574.87|6.0325
8c_a32|1|-1880.597039|-0.04699673|-0.026467635|-0.459589251|-0.0682721729999999|-0.001662219|0.8966299409999999|0.7507116140000001|0.801747512|119.85432240000002|78.19443734|-1.267244762|-10.06868562|12.81496717|15.43301109|1.0|0.26|140.04|110.47|27.0|1.0|0.0|-4.39|4.11e-05|646.97|7.4318
12bi_a36|0|-1461.75632|-0.043740597|0.03474497|-0.559678363|0.041834838|0.002872872|0.858971809|0.8350231859999999|0.7850011179999999|150.12481100000002|0.0|-1.614200516|-13.56944331|15.71382803|26.24794923|0.0|0.21|87.66|136.74|33.0|0.0|0.0|-4.15|7.13e-05|742.94|7.8539
5_a15|0|-1470.55517|-0.044921287|0.0729170329999999|-0.54157893|0.0118220069999999|0.003194793|0.74438723|0.7950674740000001|0.8740541479999999|93.65193084|64.12413387|-1.583914356|-15.09973885|15.1701491|27.05181494|1.0|0.15|74.73|127.97|33.0|1.0|0.0|-5.66|2.18e-06|737.16|7.8861
8c_a12|0|-1022.663298|-0.055163114|-0.106633503|-0.447739674|-0.07003012|-0.00160589|0.8425863029999999|0.845077891|0.840397446|81.4415307|0.0|-1.529825767|-9.958505349|10.74930819|9.621493319|1.0|0.11|63.06|98.07|24.0|0.0|1.0|-3.72|0.0001899999999999|551.66|7.3979
5b_a50|1|-990.487545|-0.003549558|-0.052494624|-0.062071259|-0.113846154|0.012290091|0.855527513|0.6642694929999999|0.958606481|21.02890062|60.5565203|-0.8563096170000001|-5.525088972000001|10.01036188|11.68741316|1.0|0.1|35.64|96.89|24.0|0.0|1.0|-4.19|6.47e-05|547.35|4.9126
12i_a36|0|-1645.017702|-0.29543904|0.048138468|-0.929568494|-0.009876543|-0.007897954|0.87043328|0.624142499|0.830964232|108.9148111|0.52902639|-2.46592234|-18.95842684|13.98728916|14.45246358|0.0|0.17|78.43|130.43|34.0|0.0|0.0|-5.07|8.6e-06|666.79|7.9208
1a_a18 (SB-431542)|0|-1292.414518|-0.175408303|0.1008839219999999|-0.766207981|-0.0492229479999999|-0.008385698|0.805877431|0.795744863|0.5940412860000001|240.8019609|105.3125675|-2.083447046|-16.29019397|14.26170773|14.4623285|1.0|0.05|103.12|106.85|29.0|0.0|0.0|-4.25|5.660000000000001e-05|620.23|6.9031
12_a15|0|-1280.871722|-0.0455566929999999|-0.035728911|-0.370766171|-0.01062828|0.0034254209999999|0.769289315|0.7933685340000001|0.89637291|66.16793071|4.192089814|-1.695766456|-13.04483751|10.40571107|10.50617745|1.0|0.12|56.27|119.95|30.0|1.0|0.0|-5.83|1.47e-06|688.91|8.3979
9i_a24|0|-945.222448|2.01e-05|-0.076024544|-0.190487553|-0.00532872|0.005891639|0.898194715|0.73094562|0.8260893640000001|82.21166337|1.634015079|-0.837754515|-5.506205845|11.18382556|18.05612763|1.0|0.0|72.28|82.17|22.0|0.0|1.0|-3.1|0.000791|501.48|7.0555
16i_a32|1|-1995.11813|-0.075706124|-0.056414399|-0.7748511779999999|0.006037736|-0.001202032|0.8829894|0.761506727|0.801494708|129.7354415|32.3175507|-1.836344582|-15.6876273|12.57892808|13.79800742|0.0|0.3|149.27|116.75|29.0|1.0|0.0|-5.09|8.18e-06|692.96|8.2596
14a_a23|1|-1629.748476|-0.0246126279999999|0.0446402609999999|-0.289658385|-0.071842463|0.011363191|0.816237166|0.6888154959999999|0.918677038|51.42774883|80.54176247|-1.606503401|-13.66949407|14.2658736|10.56592489|0.0|0.05|105.02|120.28|30.0|0.0|0.0|-4.96|1.1e-05|665.5|8.5498
12az_a36|0|-1461.750394|-0.040156368|0.078817323|-0.593399474|-0.012800556|0.002872872|0.858971809|0.8350231859999999|0.819163613|126.71905359999998|8.104966044|-1.941527339|-16.43719536|15.73229538|24.24160725|0.0|0.21|87.66|136.74|33.0|0.0|0.0|-4.15|7.13e-05|737.12|7.2366
13d_a6|0|-1389.188211|-0.0122495089999999|0.077158715|-0.607917822|-0.10528143|-0.000899678|0.841971795|0.7995080809999999|0.78862121|143.9350986|564.780402|-2.103893962|-18.40596467|15.47559904|12.62632467|1.0|0.16|95.85|121.6|32.0|0.0|0.0|-5.27|5.42e-06|723.61|6.4437
14ab_a23|1|-1708.3414239999995|-0.028841865|0.021287386|-0.287365522|-0.03821899|0.012103325|0.8072028240000001|0.693959193|0.92422233|51.89838547|82.79560776|-1.677357849|-14.84482393|14.76864227|9.389964491|0.0|0.12|105.02|130.22|32.0|0.0|0.0|-5.55|2.81e-06|719.66|8.4012
18_a4|0|-1033.398285|-0.164169913|0.049240675|-0.181355303|-0.063708832|0.00042|0.8547339420000001|0.615655659|0.7755960390000001|110.7087804|0.0|-1.287267373|-8.467791078|10.31843368|8.649897756|1.0|0.11|50.94|86.22|23.0|0.0|1.0|-3.51|0.000312|523.81|5.5817
3_a20 (SB-525334)|0|-1086.383308|-0.053897691|0.001821898|-0.274640708|-0.119584218|0.0033523629999999|0.76423988|0.7835436240000001|0.8756647679999999|70.23182172|0.0|-1.375645142|-9.33873414|10.9543133|6.654190521|1.0|0.24|67.35|104.59|26.0|0.0|1.0|-4.73|1.88e-05|605.71|6.7905
5d_a40|0|-1276.797751|0.0418378229999999|-0.1031436519999999|-0.1868684619999999|0.029272031|0.006642869|0.877722972|0.483934049|0.754010052|112.88660690000002|53.85026982|-1.131332331|-7.94180214|12.09256826|6.713853887999999|0.0|0.21|75.5|74.11|20.0|0.0|1.0|-3.82|0.000152|473.48|7.7212
40_a47|1|-1123.049869|-0.0934645509999999|-0.056839794|-0.179798097|0.056362705|0.003634698|0.900790582|0.607650682|0.812233678|101.2934265|0.0|-1.082087641|-7.872806386000001|12.98034048|16.06828586|1.0|0.11|68.52|94.28|25.0|0.0|1.0|-3.72|0.000192|571.5|8.4
13j_a6|0|-1426.335207|-0.154502515|0.07522656|-0.855284356|-0.047513534|-0.007703306|0.8353837409999999|0.830577798|0.6229641429999999|251.937353|114.6910805|-2.460720196|-20.73032827|15.43329684|13.31076198|1.0|0.12|115.15|120.17|32.0|0.0|0.0|-4.48|3.28e-05|712.52|6.5817
6e_a40|0|-2831.048968|-0.074872854|-0.15110197|-0.69771706|-0.205140551|-0.002992481|0.8988141140000001|0.648802794|0.74620476|166.7812216|35.33106374|-2.095464821|-21.04453212|12.49434084|8.450255075|0.0|0.21|173.43|125.15|30.0|1.0|0.0|-5.58|2.6e-06|671.95|7.7447
15b_a10|0|-1317.4913390000002|0.024214591|-0.111812184|-0.149607679|-0.058911857|0.011928706|0.83320417|0.7199249390000001|0.921918974|53.52386591|118.6253241|-1.398090862|-11.32690674|11.42472965|12.09059037|1.0|0.32|56.07|123.73|31.0|0.0|1.0|-4.64|2.28e-05|721.17|7.0706
13c_a5|0|-1351.067237|-0.0090268969999999|-0.010689086|-0.284610951|-0.018055556|0.006110714|0.822789227|0.6775573359999999|0.80019672|131.7396496|51.93687546|-1.302049531|-10.8855893|15.90846721|19.96143955|1.0|0.17|84.0|120.88|31.0|0.0|0.0|-3.96|0.000109|676.53|6.9101
12z_a30|0|-1804.581882|-0.026703371|0.034848862|-0.537984876|-0.045463448|0.005111479|0.855880335|0.794193541|0.832920077|116.2094523|0.0|-1.939984979|-16.464854199999998|15.74641625|20.24634493|0.0|0.21|100.11|140.26|33.0|0.0|0.0|-5.0|9.94e-06|739.33|7.3615
12ba_a36|0|-1417.249741|0.026411489|0.087201747|-0.423472625|-0.011949092|-0.000621302|0.890675195|0.796093405|0.849738126|101.229662|16.1479891|-1.951382748|-17.03166444|14.59456478|16.03205543|0.0|0.12|116.78|133.18|33.0|0.0|0.0|-4.25|5.65e-05|687.23|7.6778
8a_a8|0|-1367.595683|-0.1950388569999999|0.027531877|-0.732911106|-0.0298924089999999|-0.005306541|0.8220300859999999|0.7318727540000001|0.550829475|269.0155755|84.91322996|-2.256502762|-17.59585557|14.52342059|15.44399996|0.0|0.05|112.23|109.21|30.0|0.0|0.0|-4.14|7.28e-05|620.68|4.9454
19a_a38|0|-1332.002093|-0.082283951|0.054257043|-0.431265985|-0.077535135|-0.000673716|0.8741648479999999|0.698414933|0.747152898|151.1278869|0.0|-1.949405536|-13.92853534|12.96056449|12.47635608|1.0|0.14|81.23|125.69|30.0|0.0|0.0|-4.17|6.77e-05|628.65|8.0106
47u_a18|0|-1509.839543|-0.0872206669999999|0.008108241|-0.633589579|-0.033209663|0.00082284|0.7960273840000001|0.646724968|0.741066474|180.5187465|77.59162925|-2.029965788|-16.72263667|17.78724206|14.73941472|0.0|0.19|99.56|133.53|34.0|0.0|0.0|-4.98|1.04e-05|738.53|5.7055
17_a15|0|-1413.624817|-0.071708785|-0.033968088|-0.442454151|-0.0141953639999999|0.0032452509999999|0.76362781|0.740986227|0.880459235|91.58201681|58.47512431|-1.596893495|-15.88591693|15.15194163|16.654220199999997|1.0|0.15|67.35|131.36|33.0|1.0|0.0|-5.65|2.26e-06|752.08|7.9208
7s_a46|0|-974.664103|-0.076841616|-0.210750635|-0.240797051|-0.020953253|0.005577925|0.8182543959999999|0.768056188|0.858788462|70.97315818|0.0|-1.3281895890000002|-7.988379237|9.829721631|5.640276426000001|1.0|0.26|50.94|91.19|23.0|0.0|1.0|-4.24|5.76e-05|539.99|5.7022
16_a47|1|-1166.951551|-0.1246612469999999|-0.08282926|-0.23280014|0.0506476009999999|-0.004153659|0.87782381|0.57616624|0.691860453|159.6978638|0.0|-1.301931629|-9.202544293|13.01476838|12.16814835|1.0|0.06|66.49|91.55|25.0|0.0|0.0|-4.42|3.84e-05|534.69|9.0
12z_a36|0|-1325.010808|-0.010732275|0.037307819|-0.421948174|-0.030529442|0.001194592|0.886776351|0.8212311840000001|0.834790405|109.572766|15.59091678|-1.848149347|-15.940487699999998|14.78435842|14.97465267|0.0|0.13|92.99|128.47|31.0|0.0|0.0|-3.95|0.000113|686.33|8301.0
19_a3|0|-929.193831|-0.030657|-0.008897473|-0.129865138|0.036226415|0.006731579|0.8264237520000001|0.687139108|0.853017902|68.43484547|0.0|-1.140498238|-7.064025721|10.21110415|7.706796952|1.0|0.06|67.35|85.32|22.0|0.0|1.0|-3.58|0.000266|499.93|7.6383
13c_a6|0|-1389.184603|-0.0122495089999999|0.049627353|-0.605286688|-0.0942387559999999|-0.000899678|0.8353837409999999|0.7995080809999999|0.786809832|145.12291069999998|567.1031411|-2.11340057|-18.47751526|15.07660437|12.49421473|1.0|0.16|95.85|121.6|32.0|0.0|0.0|-5.27|5.42e-06|719.8|7.1367
EW7203_a60|0|-1667.848192|0.0075638519999999|-0.092774356|-0.377182982|-0.051413084|0.0036417359999999|0.8839272779999999|0.760234689|0.8860751579999999|73.67602619|0.0|-1.828300603|-15.29301513|16.53092404|11.59711747|0.0|0.13|117.47|133.97|31.0|0.0|0.0|-4.82|1.53e-05|678.83|8.0334
32_a47|1|-1777.90286|0.000921003|-0.013510009|-0.2037028839999999|-0.044598914|0.002350172|0.858292442|0.634406338|0.851627782|106.9180086|44.50423685|-1.381205148|-13.53252578|15.53902041|16.38361254|1.0|0.26|67.66|125.17|31.0|0.0|0.0|-5.05|8.89e-06|692.49|7.0
21c _a23|1|-1837.736174|-0.135572353|0.0645437059999999|-0.576752175|-0.039311241|0.0035741379999999|0.838980345|0.7301130229999999|0.790596437|148.8448086|94.32302529|-2.171380929|-20.31615463|16.83467928|9.5615256|0.0|0.08|148.11|133.35|34.0|1.0|0.0|-4.72|1.92e-05|747.88|7.1752
12aw_a36|0|-1431.239759|-0.115864198|0.066435701|-0.4478724979999999|-0.034663063|-0.004358975|0.892249657|0.632625562|0.706174871|188.3390873|1.343623915|-2.06461809|-16.96573876|14.32425315|13.8551867|0.0|0.14|69.2|123.67|31.0|0.0|1.0|-4.32|4.81e-05|666.09|8.0458
11a_a50|1|-1045.84627|-0.014702942|-0.04339705|-0.134056065|-0.129547471|0.012037198|0.8535780190000001|0.667956827|0.917127112|43.81199235|67.28055926|-1.067705728|-7.104987834|11.123941699999998|11.04263807|0.0|0.15|48.53|99.65|25.0|0.0|1.0|-4.16|6.97e-05|574.01|7.2291
8_a47|0|-1685.908004|-0.099564745|-0.087101663|-0.391797226|-0.14203855|-0.007648516|0.842571655|0.659210804|0.8497568740000001|87.2263982|0.0|-1.646676195|-12.06582525|11.08581716|7.509972037000001|1.0|0.13|58.04|113.97|29.0|1.0|0.0|-6.19|6.490000000000001e-07|621.06|7.3
16_a20|0|-1275.6960869999998|0.00695144|0.126359252|-0.254072625|-0.062750442|0.001157852|0.809440795|0.724665638|0.915005572|55.92018945|3.46788153|-1.47806874|-12.79619894|15.24926152|8.84230625|1.0|0.08|78.25|121.69|31.0|0.0|0.0|-5.66|2.17e-06|686.59|7585.0
2_a3|0|-1272.04778|-0.09743592|-0.103423993|-0.311617665|0.036301827|-0.0045709459999999|0.8401405609999999|0.841871246|0.750206578|117.2099151|74.89956423|-1.127115845|-7.298882022000001|9.016533738|8.982583312000001|1.0|0.0|92.93|90.49|22.0|0.0|0.0|-4.27|5.33e-05|503.34|5.4
47i_a18|0|-1415.944522|-0.066917145|-0.037689885|-0.440488042|-0.040514277|0.000427479|0.7842882870000001|0.727767462|0.8030751740000001|137.1555392|82.81385171|-2.150617629|-17.10248143|18.67881257|6.542785417999999|1.0|0.22|85.29|134.83|33.0|0.0|0.0|-4.78|1.67e-05|744.95|7.7212
13_a4|0|-898.2503529999999|-0.019846488|-0.059300584|-0.04158572|-0.0963182119999999|0.012019888|0.7986239909999999|0.6490618429999999|0.970027005|14.67530603|54.71349575|-1.091992764|-6.7122666220000005|9.917593683|3.704655033|0.0|0.16|30.71|90.06|22.0|0.0|1.0|-4.42|3.77e-05|536.09|5.3979
22_a4|0|-934.171365|-0.115883451|0.004808337|-0.257448045|-0.023072107|0.004237768|0.8404413829999999|0.755510052|0.8612031509999999|66.70156956|0.0|-1.349339509|-8.422332951|9.742413394|5.428686137000001|1.0|0.11|50.94|87.12|22.0|0.0|1.0|-3.98|0.000104|519.39|7.3279
12ab_a30|0|-1804.589076|-0.030346359|0.018023992|-0.520212725|0.01563558|0.005111479|0.855880335|0.794193541|0.7997534890000001|140.93076580000002|0.0|-1.815983471|-15.78042667|15.6704374|21.48976996|0.0|0.21|100.11|140.26|33.0|0.0|0.0|-5.0|9.94e-06|753.75|7.7825
11c_a5|0|-1218.336116|-0.050049777|-0.0859098|-0.224938556|-0.023856811|0.005383056|0.86113162|0.658307423|0.80472351|118.7750305|4.089828494|-1.484812761|-11.94164728|16.09582374|12.90369209|1.0|0.09|80.76|106.79|28.0|0.0|0.0|-4.1|7.950000000000001e-05|636.14|7.6021
41_a18|0|-1454.045308|-0.059936864|-0.089781154|-0.500778516|0.0212700929999999|-0.002136837|0.774395455|0.745631286|0.7349388459999999|181.7135945|93.99687836|-2.317626057|-17.56848637|17.13823195|4.727999916|1.0|0.25|99.28|141.34|34.0|0.0|0.0|-5.02|9.49e-06|736.59|6433.0
3a_a32|1|-1554.748543|-0.045659995|-0.014365682|-0.250406908|0.125185185|-0.001223394|0.921812162|0.7757299320000001|0.817070968|84.65041685|0.0|-0.970820756|-6.929640892|10.67859439|10.9483666|1.0|0.07|110.94|83.28|20.0|0.0|0.0|-4.35|4.51e-05|492.91|8.5686
12c_a31|0|-1617.951882|-0.055520387|-0.030192572|-0.690412101|-0.056866055|-0.000813398|0.8856644770000001|0.770283733|0.665463503|212.313715|553.8695417|-1.816314565|-14.63154376|14.67172662|14.95027019|1.0|0.35|117.37|108.16|28.0|0.0|0.0|-4.16|6.94e-05|679.71|6.4202
14q_a23|1|-1798.433122|-0.130330047|0.064903564|-0.5608967029999999|-0.056324491|0.002496501|0.871119857|0.7333675390000001|0.773194598|155.7136729|97.13675614|-2.023785094|-18.70427707|16.53853737|13.26616596|0.0|0.04|148.11|128.38|33.0|1.0|0.0|-4.39|4.03e-05|714.22|7.8069
1i_a5|0|-1288.264271|-0.31059482|0.018196138|-0.279280326|-0.003198529|-0.000700145|0.8436458929999999|0.513260607|0.8876055620000001|62.64191946|0.213644964|-1.428316788|-11.09187646|13.79450888|10.96226516|1.0|0.05|54.46|95.49|27.0|1.0|0.0|-4.97|1.0800000000000002e-05|569.42|7.6198
