molecula|SddssS|NaaNH|n9FaHRing|n9FaRing|SssssC|NaasN|nAHRing|BCUTs-1|SaasN|MATS2c|AATSC1c|AATSC1s|MATS7i|ATSC1c|AATSC1are|MATS8i|BCUTi-1|n5aHRing|AATSC7i|MATS1c|n6aHRing|GATS1are|MATS8s|SIC2|GATS1pe|nFaHRing|RASA|FNSA3|PBF|PNSA5|RPSA|TPSA_x|FNSA4|WNSA5|RPCS|GRAVp|PNSA2|WNSA4|FPSA1|GeomRadius|GeomDiameter|GeomShapeIndex|GRAV|DPSA4|FPSA5|DPSA1|DPSA2|Mor01p|PPSA5|CYP2C19 inhibitor|CYP2C9 inhibitor|P-gp substrate|Synthetic Accessibility|Log Po/w iLOGP|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|TPSA_y|Leadlikeness|Molar refractivity|Num. of Rotatable bonds|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Egan filter|BBB|Log S (ESOL)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Area (grid)|Volume|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Approximated area|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Zero Point Energy|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|pIC50|pIC50
3b_a12|0.0|0|0|0|0.0|0|1|1.283824445|0.0|0.156777705|-0.007916598|-0.043495794|-0.1215705419999999|-0.332497127|-0.004028952|-0.065558712|10.9540388|0|-0.19952566|-0.547002361|1|0.914614654|-0.008328578|0.82914101|0.802482465|0|0.903204699|-0.064393592|0.073824142|-46.11064215|0.096795301|50.46508298|-0.034016616|-24.04018959|0.0|2186.64676|-691.6596323|-9.246226764|0.2311778089999999|6.6333156660000006|10.88757628|0.64134753|4665.346939|23.06757345|0.0166212889999999|-280.3056362|899.6353646|406.0361621|8.665655511|1.0|1.0|0.0|3.82|2.98|18.0|-8.1|4.05|3.14|37.28|1.0|102.53|3.0|24.0|3.0|0.0|1.0|-4.64|2.28e-05|0.00759|0.0|7.91e-09|2.63e-06|3.96|3.7741|-1410.971864|-1410.947421|548.05|915.37|0.5013|294.55|426.66|0.53738|0.6654800000000001|-1410.826913|5.9551|-0.2232|7.3098|7.3098
13_a15|0.0|0|0|0|0.0|0|1|1.4356889940000002|0.0|-0.139434143|-0.006348913|-0.031457366|-0.006938727|-0.393632585|0.001806571|-0.031047852|10.95980212|0|-0.010882979|-0.357554652|2|0.843715005|0.008210506|0.7784213259999999|0.796300317|0|0.8854875790000001|-0.068526782|0.708462114|-61.86632281|0.114512421|72.25096855|-0.033811561|-39.03420883|0.0|3028.485145|-1237.326456|-13.46007201|0.244716567|5.21465994|10.07307988|0.931684902|7196.400881999999|28.24531009|0.01672103|-322.1392954|1638.227985|830.7967967000001|10.55004024|1.0|1.0|0.0|4.13|4.19|24.0|-8.9|4.33|6.69|59.51|2.0|138.24|6.0|34.0|4.0|1.0|0.0|-6.1|7.970000000000001e-07|0.000357|0.0|1.27e-09|5.7e-07|5.04|2.5721|-1450.756042|-1450.727602|674.36|1231.11|208.0|314.52|549.33|0.63827|0.70626|-1450.399387|3.5479|-0.15229|8.2218|8.2218
14e_a25|0.0|0|0|0|0.0|1|0|1.4200152069999998|1.5926486519999998|0.039261746|-0.008591251|-0.138693649|0.0065927719999999|-0.524066339|-0.00131452|0.002856489|10.93106299|1|0.010976703|-0.50909623|2|0.717460414|-0.144369439|0.8322445820000001|0.6954126970000001|1|0.7240504329999999|-0.1011107469999999|0.448918026|-73.51338088|0.275949567|201.94039730000003|-0.038772226|-53.79722636|97.78313402|3126.080106|-1617.294379|-20.76384175|0.1935531039999999|8.459867391|16.63781964|0.966676175|6952.485076999999|35.18345194|0.015154859|-448.516796|2005.4567600000005|811.3237836|11.09035375|1.0|1.0|1.0|3.62|2.72|27.0|-9.14|3.65|4.02|115.79|1.0|134.35|7.0|35.0|5.0|0.0|0.0|-4.73|1.86e-05|0.0085799999999999|0.0|7.31e-10|3.38e-07|6.51|3.9613|-1521.012915|-1520.964156|760.96|1300.08|0.2409|212.19|596.96|0.31019|0.69958|-1520.701142|5.3651|-0.2116699999999999|7.1249|7.1249
8_a27|0.0|1|0|0|0.0|1|0|1.406757715|1.7626247169999998|0.188762686|-0.008444078|-0.077396262|-0.14212377|-0.329319041|0.0040883959999999|0.093450172|10.93783465|1|-0.24946295|-0.535352745|2|0.6812785379999999|0.141900468|0.8688656459999999|0.64927069|1|0.776384028|-0.078709803|0.3608031339999999|-43.96130162|0.223615972|106.5457267|-0.035880862|-20.94612822|61.18801154|2132.9321670000004|-615.4582227000001|-8.145716531|0.248298166|5.016799703|9.642697094|0.92208134|4522.989286999999|22.74314225|0.019394143|-239.8554499|818.753121|326.3351007|9.240677197|0.0|0.0|0.0|2.79|2.28|21.0|-6.28|2.98|2.48|76.46|0.0|87.68|2.0|23.0|4.0|0.0|1.0|-3.52|0.000299|0.0907|0.0|5.2e-07|0.000158|3.96|4.1276|-1004.515654|-1004.489001|507.76|848.58|0.2336|300.38|374.88|0.64893|0.64893|-1004.385302|3.0415|-0.21973|8.2218|8.2218
11_a15|0.0|0|0|0|0.0|0|1|1.435688956|0.0|-0.1758968389999999|-0.0064953419999999|-0.029665252|-0.036023137|-0.402711212|0.001806571|-0.0856783419999999|10.95979791|0|-0.056500144|-0.363940085|2|0.843715005|0.0234789439999999|0.76664841|0.796300317|0|0.8945381259999999|-0.064429158|0.632319408|-66.78526188|0.105461874|72.27026771|-0.033606127|-45.76619542|0.0|3022.859488|-1335.705238|-15.7814467|0.260684316|6.233494755|11.76226306|0.8869452090000001|7002.915718000001|31.14961732|0.018086221|-327.9935744|1806.677804|830.7967967000001|12.39401492|1.0|1.0|0.0|4.1|4.25|24.0|-8.9|4.33|6.69|59.51|2.0|138.24|6.0|34.0|4.0|1.0|0.0|-6.1|7.970000000000001e-07|0.000357|0.0|1.27e-09|5.7e-07|5.04|2.9595|-1450.740771|-1450.705737|739.57|1284.85|0.2657|263.2|568.22|0.58935|0.70577|-1450.39211|812.0|-0.16011|6.1314|6.1314
12g_a36|0.0|1|0|0|0.0|0|2|1.2678464|0.0|-0.063344124|-0.006495469|-0.039008054|0.078990142|-0.409214521|0.0042553209999999|0.078155467|10.95259306|1|0.130052038|-0.44093902|1|0.901715152|-0.19532883|0.847239339|0.860667615|0|0.854238488|-0.069292341|0.374686587|-66.72829531|0.1457615119999999|100.2028184|-0.034549379|-45.87193951|5.097410387|2829.45056|-1401.294202|-16.3273005|0.2202546819999999|7.285010602000001|13.83075477|0.898522257|6223.658545|30.45962398|0.015152386|-384.6182564|1797.1178149999998|799.5563855|10.41641087|1.0|1.0|1.0|5.06|0.0|17.0|-7.38|3.85|3.01|69.2|2.0|138.33|6.0|32.0|4.0|0.0|1.0|-4.86|1.39e-05|0.00589|0.0|4.2e-08|1.7800000000000002e-05|4.21|3714.0|-1350.887005|-1350.861445|724.32|1241.66|0.4393|238.01|657.02|0.38165|0.70097|-1350.571683|5.912000000000001|-0.20288|7.8539|7.8539
8_a4|0.0|0|0|0|0.0|1|1|1.304250488|2.126514848|-0.208165266|-0.001277205|0.03148225|-0.072752231|-0.056197036|0.010647563|-0.011835327|10.9295757|1|-0.1193184819999999|-0.150276481|2|0.619844116|-0.07377839|0.879500982|0.576540652|1|0.925132446|-0.05397993|0.546157592|-33.90618946|0.074867554|38.69916707|-0.024598141|-17.52616744|37.17889653|2297.5526170000003|-508.5928419|-6.572312789|0.273845898|5.695730546|9.972991122|0.750959081|5162.482272|17.50981094|0.0148422489999999|-233.7988862|700.3924376|434.9654405|7.671983829|1.0|1.0|1.0|2.99|3.19|21.0|-7.78|4.63|4.76|43.6|1.0|100.13|2.0|25.0|3.0|0.0|1.0|-4.84|1.46e-05|0.00506|0.0|1.65e-08|5.72e-06|3.29|3.9863|-1450.239105|-1450.21384|561.6|949.09|0.1687|231.56|391.01|0.30471|0.57675|-1450.071352|4.5781|-0.22685|7.2676|7.2676
15_a10|0.0|0|0|0|0.0|1|1|1.277647202|2.124460476|-0.166303336|-0.0027892409999999|0.035396617|-0.0729795729999999|-0.142251304|0.009882584|-0.055918786|10.92966702|1|-0.1157120169999999|-0.208590561|2|0.682616223|-0.079744227|0.863438637|0.635064845|1|0.915526801|-0.059234364|0.710970489|-44.18725043|0.084473199|50.34268476|-0.025240716|-26.33385303|108.7226878|2549.580207|-706.9960069|-8.964715924|0.353587352|6.35937164|11.23924661|0.767351752|5769.347123|23.27068984|0.020932674|-174.5122907|1093.722422|563.875765|12.47504566|1.0|1.0|1.0|3.29|3.31|21.0|-8.3|4.91|4.72|52.83|2.0|111.21|5.0|28.0|4.0|0.0|1.0|-4.81|1.56e-05|0.0061|0.0|5.01e-09|1.96e-06|3.12|3.7997|-1604.08794|-1604.057542|641.98|1086.19|0.4553|214.05|484.05|0.41458|0.68543|-1603.851644|4.5192|-0.20983|7.4815|7.4815
11g_a5|0.0|1|0|0|0.0|1|0|1.388236041|1.984996534|-0.204002571|-0.004593347|0.009272269|-0.083337229|-0.252634073|0.00599982|-0.137618073|10.94877951|2|-0.14133011|-0.267507083|2|0.777565622|-0.075382189|0.8737292720000001|0.73551511|0|0.837943738|-0.067247149|0.396049407|-50.16001519|0.1620562619999999|106.4990972|-0.025442296|-32.96383785|0.0|2823.738452|-852.7202582999998|-10.98794595|0.456418686|9.342496899|18.16867625|0.944734523|5817.569415|30.75897687|0.03204398|-57.28097817|1568.70782|648.1198739|21.05845771|1.0|1.0|1.0|3.17|2.34|28.0|-9.04|4.17|4.48|81.51|1.0|118.35|7.0|31.0|5.0|0.0|0.0|-4.31|4.88e-05|0.0199|0.0|9.229999999999999e-10|3.770000000000001e-07|2.3|4.2083|-1330.189793|-1330.144218|693.48|1180.25|0.4609|274.87|542.13|0.56924|0.63081|-1329.927772|3.2282|-0.2146199999999999|7.5229|7.5229
9o_a24|0.0|1|0|0|0.0|0|1|1.294229152|0.0|-0.064667223|-0.007052095|-0.044044637|-0.087807028|-0.387865233|0.0012214139999999|-0.097596429|10.94506726|1|-0.145366976|-0.38043264|2|0.738419215|-0.0062180169999999|0.846075714|0.7086274779999999|0|0.770273808|-0.088586421|0.6253256110000001|-51.14964436|0.229726192|133.0106596|-0.032911684|-29.61546471|44.8382925|2892.333138|-971.8432428|-11.03321234|0.331953623|6.080741586|11.83284872|0.945954873|6697.297449000001|28.52459128|0.026064002|-194.5965258|1454.754155|663.2688909|15.09096602|1.0|1.0|1.0|3.96|2.84|23.0|-7.91|3.75|4.36|92.79|1.0|120.73|6.0|32.0|5.0|0.0|0.0|-4.4|3.9500000000000005e-05|0.0167|0.0|1.24e-08|5.23e-06|4.41|4.2643|-1388.147972|-1388.094657|611.03|1126.94|0.1409|210.85|432.84|0.41688|0.65292|-1387.887227|4.3816|-0.22353|6.3507|6.3507
12t_a36|0.0|1|0|0|0.0|0|2|1.297042607|0.0|-0.058770337|-0.00673635|-0.034194893|0.035510516|-0.404180985|0.003676818|-0.030990165|10.95395385|1|0.059266516|-0.436022708|1|0.902377067|-0.009662203|0.878510663|0.857993338|0|0.8337556420000001|-0.0735262|0.318666358|-67.01551397|0.166244358|110.727965|-0.035934112|-44.63604995|0.417511887|2771.211293|-1340.3102789999998|-15.94144641|0.21683192|7.960344391|15.36435856|0.930112292|5936.009091|30.56063281|0.01547607|-377.2113003|1711.395437|729.1873176|10.30792105|1.0|0.0|1.0|4.94|0.0|17.0|-7.36|3.62|2.45|69.2|1.0|133.52|6.0|31.0|4.0|0.0|1.0|-4.57|2.6600000000000003e-05|0.0109|0.0|4.38e-08|1.7899999999999998e-05|3.87|3.6694|-1311.585049|-1311.552739|713.6|1208.04|0.4297|319.18|562.72|0.69297|0.70313|-1311.287803|5.9081|-0.2039|8.0969|8.0969
12p_a36|0.0|1|0|0|0.0|0|2|1.297044387|0.0|-0.0494658159999999|-0.008017607|-0.084341564|0.114716581|-0.432950771|-0.002526241|-0.084846674|10.96052769|1|0.2461794139999999|-0.440709431|1|0.724208473|-0.035871448|0.8839272779999999|0.698414933|0|0.748438833|-0.082569108|0.315548061|-68.22905781|0.251561167|158.3666517|-0.039016808|-42.95260501|0.0|2774.926334|-1228.123041|-15.4629378|0.240873847|7.546742977|14.3885803|0.906594718|5922.775161|32.35623052|0.019344052|-326.2581567|1617.811526|595.8790650000001|12.17776516|1.0|0.0|1.0|4.72|0.0|17.0|-6.86|3.13|2.44|69.2|1.0|123.71|5.0|30.0|5.0|0.0|1.0|-4.16|6.96e-05|0.0278|0.0|1.4e-07|5.58e-05|3.41|3.8372|-1332.182868|-1332.148901|660.71|1113.05|0.3015|232.12|506.89|0.30159|0.66559|-1331.947748|4.8805|-0.21131|8.0458|8.0458
37_a18|0.0|0|0|0|0.0|0|2|1.251176176|0.0|-0.0013530679999999|-0.005351023|-0.018808538|-0.018268775|-0.385273662|0.002300582|-0.034593342|10.94702064|0|-0.0276034839999999|-0.44541772|0|0.7100921609999999|0.020848396|0.761336899|0.699483099|0|0.831783747|-0.068500679|0.385121249|-54.7389628|0.168216253|123.0060763|-0.0286221589999999|-40.02719655|60.1335413|3055.795406|-1423.213033|-15.30451633|0.2351233969999999|9.460456975|18.49074823|0.954530133|7035.839448000001|27.36337253|0.0142451319999999|-387.3755475|1860.709332|1056.535856|10.41657856|0.0|0.0|1.0|4.31|0.0|18.0|-8.82|3.68|3.3|76.5|2.0|151.14|7.0|36.0|3.0|0.0|1.0|-5.47|3.35e-06|0.00161|0.0|1.51e-09|7.27e-07|8.11|3.2127|-1532.997117|-1532.974371|794.5|1395.35|499.0|385.91|673.45|0.69305|0.69305|-1532.553949|2.2872|-0.18119|7.4559|7.4559
8b_a8|0.0|1|0|0|0.0|1|1|1.395658149|1.42474537|-0.023718767|-0.013834266|-0.182065125|0.019958073|-0.733216119|-0.0055544409999999|-0.0422693659999999|10.94650923|1|0.031896755|-0.5058761820000001|1|0.758899977|0.097555876|0.8354024290000001|0.726912742|0|0.558354653|-0.130159955|0.28604765|-71.23625346|0.441645347|270.5854753|-0.047457424|-43.64473805|89.09854311|2863.095568|-1424.7250689999998|-17.8141788|0.218545278|7.507665421|14.53652808|0.936224813|6471.7604200000005|37.20755791|0.022425382|-344.8810688|1823.170337|589.263087|13.73949201|0.0|1.0|1.0|3.52|2.93|23.0|-7.13|3.65|3.03|112.23|1.0|114.18|4.0|31.0|5.0|0.0|0.0|-4.43|3.69e-05|0.0153|0.0|7.33e-08|3.04e-05|6.41|3.2992|-1407.0843|-1407.052256|640.35|1098.17|0.2618|270.59|488.56|0.57234|0.70195|-1406.829227|5.8389|-0.19921|5.2941|5.2941
8j_a46|0.0|0|0|0|0.214753401|1|1|1.160371125|2.1279894180000003|-0.13040237|-0.0017688329999999|-0.008523199|-0.129276363|-0.081366324|0.011852046|-0.174853546|10.96391738|1|-0.204674804|-0.229679821|2|0.645146311|-0.223292257|0.837678812|0.6109926379999999|0|0.934648421|-0.054707287|0.308052557|-37.04976799|0.065351579|35.10521457|-0.02566383|-19.90219786|64.83187221|2121.846387|-592.7962878|-7.405468973|0.177887481|5.617748211|9.817783823|0.747636856|4759.107832|16.76894569|0.008843828|-346.061389|721.0646647000001|453.1959065|4.750680627|1.0|1.0|1.0|3.23|3.25|17.0|-7.26|4.71|4.55|43.6|1.0|96.94|2.0|24.0|3.0|0.0|1.0|-4.83|1.47e-05|0.00497|0.0|5.46e-08|1.85e-05|3.78|4.4107|-1414.53151|-1414.50743|576.48|978.4|0.1728|249.79|493.89|0.50703|0.70121|-1414.349865|5.2361|-0.22599|5.9108|5.9108
12k_a30|0.0|0|0|0|0.0|0|2|0.604984231|0.0|-0.001755273|-0.007818038|-0.029595542|-0.13882907|-0.44562817|0.0043261129999999|0.067265077|10.31162844|1|-0.240110949|-0.4186541|1|0.838579475|0.001281277|0.883029843|0.7933543279999999|0|0.815083558|-0.079026221|0.340031035|-65.04897323|0.184916442|122.5057244|-0.035199567|-43.09444587|0.0|2920.279667|-1235.930491|-15.44895229|0.291863802|8.416930701|15.93977881|0.893775698|6393.133321|32.93073182|0.0226150579999999|-275.77726980000006|1745.328787|704.0353382000001|14.9823028|1.0|1.0|1.0|4.72|0.0|17.0|-6.74|3.89|2.63|90.88|2.0|133.77|6.0|31.0|5.0|0.0|0.0|-4.93|1.19e-05|0.0050799999999999|0.0|1.84e-07|7.87e-05|3.58|3.4715|-1690.302721|-1690.269144|710.82|1200.31|0.2257|238.62|564.62|0.39318|0.6864899999999999|-1690.031103|4.9516|-0.19798|7.6144|7.6144
13l_a6|0.0|1|0|0|0.0|0|1|1.4242139390000002|0.0|0.03093879|-0.0143011819999999|-0.132667824|0.090187973|-0.858070925|-0.009326562|-0.037558466|10.95129637|1|0.144180269|-0.564860904|1|0.8694295409999999|-0.058931734|0.84018367|0.827754203|0|0.643098986|-0.118071236|0.210844002|-88.13242567|0.3569010139999999|248.6104661|-0.0451862259999999|-61.3913735|118.3485042|2967.923804|-1762.648513|-21.92549054|0.206328863|8.810095892|15.34147837|0.7413520309999999|6462.086665999999|39.65857501|0.018273048|-409.1314702|2220.880201|741.5222707|12.72865798|1.0|1.0|1.0|3.64|2.22|23.0|-8.89|4.55|3.8|115.15|1.0|124.98|7.0|33.0|5.0|0.0|0.0|-4.77|1.7100000000000002e-05|0.0075599999999999|0.0|1.29e-09|5.7e-07|5.41|3.5499|-1465.865882|-1465.834958|735.52|1249.13|0.3115|338.07|578.91|0.7002|0.70515|-1465.560303|7.2582|-0.19447|6.4145|6.4145
8a_a31|0.0|1|0|0|0.0|0|1|0.610138387|0.0|-0.039027368|-0.015034136|-0.158899731|-0.1480271209999999|-0.586331322|-0.013230176|-0.135144546|10.31170053|2|-0.258538098|-0.520051508|0|0.938325481|0.0502030679999999|0.895174844|0.883113019|0|0.594139864|-0.122293189|0.272259026|-67.46619355|0.405860136|200.6591816|-0.0416959379999999|-33.35560699|465.4559302|2128.209198|-742.1281291|-10.19199103|0.333562641|5.83708559|10.63792161|0.822471411|4538.505909|30.93264504|0.030052065|-164.57484340000002|1113.575221|324.7430642|14.85788369|0.0|0.0|1.0|3.34|2.05|16.0|-5.33|4.16|2.54|114.29|0.0|83.83|3.0|22.0|5.0|0.0|0.0|-3.11|0.000773|243.0|0.0|4.62e-06|0.00145|1.53|3.8097|-1347.541429|-1347.507102|538.75|872.11|0.2604|325.45|396.15|0.7027100000000001|0.7027100000000001|-1347.3959220000002|3.7141|-0.18869|6.1024|6.1024
7s_a46|0.0|0|0|0|0.218897825|1|1|1.160371307|2.117265684|-0.0778653109999999|-0.005351046|-0.076841616|-0.210750635|-0.240797051|0.0060802|-0.005405515|10.94651358|1|-0.327656845|-0.3638523629999999|1|0.778692012|-0.036284605|0.8182543959999999|0.768056188|0|0.858788462|-0.096723151|0.249893305|-41.72189594|0.141211538|70.97315818|-0.031623562|-20.9694955|0.0|1982.695462|-667.5503351|-7.988379237|0.1801125439999999|5.565371272|9.829721631|0.7662292690000001|4245.390306|19.38565529|0.01122216|-321.55195330000004|814.1975221|409.9543818|5.640276426000001|0.0|0.0|1.0|3.08|2.33|17.0|-6.08|3.65|3.9|50.94|0.0|91.19|2.0|23.0|3.0|0.0|1.0|-4.24|5.76e-05|0.0176|0.0|8.39e-07|0.000256|3.54|4293.0|-974.8067569|-974.7707066|539.99|916.7|0.4164|234.06|446.63|0.44692|0.69976|-974.615216|2.4286|-0.19947|5.7022|5.7022
8_a47|0.0|0|0|0|0.0|0|0|1.24688044|0.0|0.003732288|-0.007835945|-0.099564745|-0.087101663|-0.391797226|-0.008756|-0.153669322|10.93671024|0|-0.177626636|-0.4497577479999999|2|0.686795267|-0.035681436|0.842571655|0.659210804|1|0.8497568740000001|-0.075955381|0.517797505|-53.11155658|0.150243126|87.2263982|-0.035797309|-30.83488674|0.0|2621.772106|-956.0080185|-12.06582525|0.180297967|6.492934319|11.08581716|0.707366287|6219.278078|25.35407034|0.012935553|-371.2177396|1166.287236|559.4973856|7.509972037000001|1.0|0.0|1.0|3.02|3.21|22.0|-9.25|5.67|6.77|58.04|2.0|113.97|4.0|29.0|4.0|1.0|0.0|-6.19|6.490000000000001e-07|0.000263|0.0|5.62e-10|2.28e-07|4.91|3.6696|-1686.068471|-1686.0356350000002|621.06|1071.62|0.2249|337.87|433.38|0.6877800000000001|0.6877800000000001|-1685.8518170000002|3585.0|-0.2085199999999999|7.3|7.3
12c_a30|0.0|0|0|0|0.0|0|2|0.604984133|0.0|0.045997203|-0.006900253|-0.030422458|-0.0983590219999999|-0.3657134279999999|0.00372838|0.019094532|10.31162888|1|-0.172653074|-0.468696709|1|0.8264832879999999|-0.031986012|0.880943609|0.7463962120000001|0|0.8439327120000001|-0.076777688|0.39541773|-62.99109515|0.156067288|101.8928318|-0.037411484|-41.12547305|0.0|2860.640481|-1196.830808|-15.946612|0.193871231|7.652098812999999|13.9883503|0.828040991|6403.739746|30.29927658|0.014695647|-399.7292126|1484.664552|652.8825454|9.594458155|1.0|1.0|1.0|4.62|0.0|17.0|-7.22|4.47|3.27|81.65|2.0|132.29|5.0|30.0|4.0|0.0|0.0|-5.44|3.61e-06|0.00156|0.0|6.03e-08|2.61e-05|4.45|3.5286|-2035.373591|-2035.339256|695.96|1168.62|0.2155|245.12|541.39|0.32037|0.68457|-2035.141497|3.7377|-0.2038599999999999|7.9914|7.9914
5a_a49|0.0|0|0|0|0.0|1|2|1.343848751|2.111324504|0.079751437|-0.009147269|0.007039248|-0.072902329|-0.493952547|0.007647515|-0.046327135|10.92976459|1|-0.1205081119999999|-0.51958118|2|0.66494289|0.001251171|0.855876084|0.632463498|1|0.800090055|-0.072109357|0.6254267029999999|-46.04810561|0.199909945|116.9370825|-0.027311576|-26.93578408|54.35929907|2797.737637|-782.8177953|-9.345067946|0.393071247|6.0732145310000005|11.91885068|0.962527525|6294.404170000001|26.32248561|0.0270848489999999|-125.09569170000002|1289.801795|592.5885712|15.84324998|0.0|1.0|1.0|3.37|2.93|21.0|-6.92|3.3|3.68|73.14|1.0|116.62|3.0|30.0|5.0|0.0|1.0|-4.29|5.09e-05|0.0202|0.0|1.1900000000000001e-07|4.72e-05|4.14|3.9219|-1311.995327|-1311.960542|625.06|1082.25|795.0|236.42|443.78|0.31953|0.66225|-1311.743648|5.6104|-0.21238|7.3665|7.3665
9r_a24|0.0|1|0|0|0.0|0|0|1.353642494|0.0|-0.134192489|-0.004640179|0.013567512|-0.17821765|-0.264490176|0.007861194|0.064425793|10.96129392|1|-0.29065818|-0.3018627239999999|3|0.786430472|-0.120617935|0.841805128|0.7526889940000001|0|0.8417158379999999|-0.0618978309999999|0.32720212|-54.99020696|0.158284162|106.1180928|-0.025821921|-36.86695997|89.36724924|2644.462265|-934.8335183|-11.60626518|0.384785172|9.672636984|18.36822555|0.898988412|5501.824326|28.13932796|0.02357068|-154.486433|1519.52371|670.2247423|15.80243761|1.0|1.0|1.0|3.53|3.04|23.0|-8.66|4.23|3.93|79.82|2.0|116.9|8.0|30.0|6.0|0.0|0.0|-4.06|8.77e-05|0.0351|0.0|2.21e-09|8.84e-07|1.82|4.2877|-1294.486221|-1294.451958|713.25|1199.71|0.3398|277.23|616.11|0.3398|0.6204|-1294.201456|1.9698|-0.21074|7.9586|7.9586
4_a27|0.0|0|0|0|0.0|2|0|1.4008954130000002|3.294369174|0.082486268|-0.006181204|-0.058641975|-0.273119343|-0.278154179|0.00991794|0.13397347|10.93736915|1|-0.459570857|-0.480852615|2|0.639413469|-0.07759915|0.842039655|0.614205449|1|0.852604338|-0.057748369|0.3485918529999999|-40.79296366|0.1473956619999999|76.31512503|-0.0281385239999999|-21.12083948|58.27512057|2273.715366|-611.8944548999999|-7.543156957000001|0.317514326|6.01592535|10.82331334|0.799110312|4988.6278600000005|21.34684457|0.020363697|-188.9664429|896.5674718|424.8821143|10.54344507|0.0|1.0|0.0|3.11|3.08|21.0|-6.22|2.94|2.8|65.6|0.0|97.55|2.0|25.0|4.0|0.0|1.0|-3.99|0.000102|0.0339|0.0|6.04e-07|0.0002|4.63|4.1288|-1083.138303|-1083.119531|555.75|946.77|0.2002|223.46|445.65|0.36899|0.6089899999999999|-1082.963712|2.7371|-0.21533|8.3979|8.3979
18_a47|0.0|1|1|1|0.0|0|0|1.414391819|0.0|-0.141396999|-0.004337918|-0.06345679|-0.026357805|-0.2342475789999999|0.0008454789999999|0.018164141|10.93838451|1|-0.056674151|-0.322800033|3|0.646771311|-0.059779939|0.851462739|0.630969651|1|0.777824025|-0.078937385|0.454324931|-52.88049505|0.222175975|139.1786571|-0.0303894239999999|-33.12615721|3.684585007|2800.3745940000003|-951.8489108|-11.9254166|0.267251553|7.018342267|12.35791568|0.7608026529999999|6261.441874|25.98023687|0.017318402|-291.6032324|1299.011844|628.5247532999999|10.84884165|1.0|0.0|1.0|3.47|2.5|27.0|-10.36|5.53|6.0|79.38|2.0|119.78|4.0|31.0|5.0|1.0|0.0|-5.37|4.29e-06|0.00176|0.0|4.34e-11|1.78e-08|3.32|4.2222|-1354.221126|-1354.180815|652.12|1130.76|0.4335|290.58|487.81|0.4659|0.63359|-1353.979194|3.4464|-0.22313|8.6|8.6
12ac_a36|0.0|1|0|0|0.0|0|2|1.297043188|0.0|-0.050997272|-0.007639626|-0.073735973|0.03586247|-0.450737917|0.000584134|-0.046730704|10.95345846|1|0.060445359|-0.433636165|1|0.8058720979999999|0.135371136|0.863165958|0.770400825|0|0.779673368|-0.080202334|0.4712820929999999|-72.4798052|0.220326632|152.9742102|-0.036062573|-50.32319912|20.70356046|2902.588755|-1377.116299|-17.38437788|0.268353853|8.126831024|14.63702516|0.801074136|6378.288017|34.22211444|0.020208014|-321.66684580000003|1882.216294|716.9974499|14.03055543|1.0|0.0|1.0|4.86|0.0|17.0|-6.89|3.16|2.09|86.27|1.0|133.95|6.0|32.0|5.0|0.0|0.0|-3.95|0.000112|0.0476|0.0|1.29e-07|5.4600000000000006e-05|4.84|3.8594|-1385.606133|-1385.566143|711.77|1200.61|0.3302|319.2|554.84|0.56186|0.56357|-1385.3211789999998|4.0208|-0.20949|7.8861|7.8861
14c_a22|0.0|0|0|0|0.0|1|0|1.42291727|1.596256692|-0.134137693|-0.005236206|-0.018518519|-0.026986769|-0.298463715|0.003784292|-0.023927419|10.9464374|1|-0.047249795|-0.364626967|2|0.667111824|-0.096749121|0.8353837409999999|0.639264982|1|0.866576459|-0.067475189|0.6160012029999999|-57.64986681|0.133423541|96.05497587|-0.030217952|-41.50359456|78.22334636|3079.4894480000003|-1152.997336|-15.66173379|0.33831271|8.626337592|16.03849168|0.8592469290000001|6882.45|32.87756477|0.024813755|-232.8055235|1742.5109329999998|731.8178649|17.86404838|0.0|1.0|1.0|3.49|2.85|27.0|-9.28|3.9|4.18|109.38|1.0|128.77|6.0|34.0|6.0|0.0|0.0|-4.62|2.4e-05|0.0107|0.0|5.269999999999997e-10|2.35e-07|4.79|3.6741|-1460.602657|-1460.571156|715.52|1241.55|0.5079|216.15|575.8|0.3078|0.69113|-1460.324494|7.3824|-0.22807|6.8153|6.8153
