molecula|SddssS|NaaNH|n9FaHRing|n9FaRing|SaaNH|SssssC|NaasN|nAHRing|SaasN|MATS2c|n6HRing|JGI4|MATS7i|ATSC1c|AATSC1are|BCUTi-1|n5aRing|n5aHRing|AATSC1pe|AATSC7i|MATS1c|GATS1are|BIC2|MATS8d|SIC2|GATS1pe|nFaHRing|RASA|FNSA3|FNSA5|PBF|FPSA3|PNSA5|PPSA3|RNCS|RPSA|TPSA_x|FNSA4|FNSA2|WNSA3|DPSA5|MOMI-Z|GeomRadius|GeomDiameter|GeomShapeIndex|GRAV|WNSA2|DPSA4|FPSA5|Mor01p|PPSA5|CYP2C19 inhibitor|CYP2D6 inhibitor|CYP2C9 inhibitor|P-gp substrate|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Log Po/w WLOGP|TPSA_y|Log Po/w MLOGP|Leadlikeness|Brenk|Molar refractivity|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|BBB|Consensus Log P|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mg/ml)|Lipinski|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|log P|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Area (grid)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|IC50|pIC50|pIC50
13i_a6|0.0|1|0|0|3.399318783|0.0|0|1|0.0|0.0359494989999999|1|0.042560386|0.035242754|-0.852681372|-0.011017781|10.95129557|1|1|-0.007703306|0.057038772|-0.560601136|0.8744720490000001|0.7771558909999999|-0.054229558|0.8287956870000001|0.830577798|0|0.624046118|-0.120457274|-0.129526268|0.221116773|0.031178586|-86.83156133|20.90143854|181.1128483|0.375953882|252.0312146|-0.046433945|-2.460999087|-54.13430283|100.2320567|2880.134143|8.294136887|14.54375165|0.753497905|6306.951561999999|-1105.989413|39.72483975|0.019989461|673.8038326000001|13.40049533|1.0|1.0|1.0|1.0|1.0|3.0|3.59|3.54|115.15|1.18|1.0|0.0|120.17|32.0|5.0|-6.81|0.0|2.91|0.00398|14.0|0.0|1.36e-06|-0.0481399999999999|3.6668|4.94|-1426.549926|-1426.518007|703.43|1196.21|348.14|0.2903|0.7004600000000001|0.70517|19.0|-0.1464|7.8342|-0.19454|0.03191957|21.0|7.6778|7.6778
7e_a8|0.0|1|0|0|3.038052327|0.0|1|0|1.3496955309999998|-0.150447714|0|0.043758865|-0.03633378|-0.289324602|0.0024398329999999|10.94332434|1|1|0.002669179|-0.075638618|-0.341022848|0.5897105770000001|0.732001738|-0.072307692|0.790500031|0.577394732|0|0.8291560379999999|-0.08608941|-0.0886889709999999|0.286669793|0.0215993429999999|-53.04282692|12.91806855|86.03149870000001|0.170843962|102.177831|-0.037446454|-1.6850904519999998|-30.79383811|64.23177694|2032.501296|7.70387217|14.654025199999998|0.902163597|5808.479788000001|-602.7501229|28.86058693|0.018708212|519.5762494|11.18895001|1.0|0.0|1.0|0.0|0.0|1.0|3.2|4.94|70.81|3.54|2.0|0.0|108.43|29.0|4.0|-5.43|0.0|4.31|0.000686|0.00149|0.0|1.95e-06|-0.0697|3.8142|6.32|-1300.495519|-1300.467069|622.23|1060.05|383.1|0.3461|0.6998300000000001|0.70177|0.1522|-0.13577|9.0006|-0.2054699999999999|0.02845071|35.1|4.4547|4.4547
7h_a8|0.0|1|0|0|2.99743835|0.0|1|0|1.2793830309999998|-0.118981425|0|0.04737037|-0.016074683|-0.23505152|0.00112124|10.94341365|1|1|0.00084936|-0.043606497|-0.382578949|0.515235986|0.7051689170000001|0.041366689|0.7677336090000001|0.507325475|0|0.771011027|-0.093181899|-0.0934764819999999|0.314190914|0.011647275|-53.88211443|6.71377223|70.28953528|0.228988973|131.9948047|-0.041038456|-1.6825766830000002|-30.96107949|58.94376531|1919.19991|7.589672923999999|13.42380338|0.768693264|5657.402114|-559.0612661|26.49502512|0.00878112|446.5544107|5.061650885|1.0|0.0|1.0|0.0|0.0|1.0|3.12|5.49|61.58|4.27|2.0|0.0|101.89|28.0|4.0|-5.27|0.0|4.63|0.00078|0.00118|1.0|1.31e-06|-0.06799|3.9282|6.81|-1285.182226|-1285.151298|593.53|999.62|315.62|0.3885|0.6963199999999999|0.6963199999999999|0.3885|-0.16076|7.0847|-0.22875|0.03092828|10.5|4.9788|4.9788
1i_a5|0.0|1|0|0|2.843224727|-4.358943904|0|0|0.0|-0.145964178|2|0.0253888889999999|0.018196138|-0.279280326|-0.0012491689999999|10.94550053|1|1|-0.000700145|0.059972925|-0.403861432|0.525406088|0.780175595|-0.00496377|0.8436458929999999|0.513260607|0|0.8876055620000001|-0.091178745|-0.084018635|0.4729402929999999|0.008291428|-46.82694838|4.621144795|201.1526326|0.112394438|62.64191946|-0.03570792|-1.428316788|-28.32266298|57.78921354|942.1618767|7.314842247|13.79450888|0.8858245220000001|5432.586961|-443.6750585|26.20475553|0.0196689|403.396385|10.96226516|1.0|1.0|0.0|1.0|1.0|1.0|2.83|6.37|54.46|2.73|2.0|0.0|95.49|27.0|6.0|-5.73|0.0|4.12|0.00589|0.00396|0.0|4.86e-07|-0.05729|4.7243|3.58|-1288.356212|-1288.322373|569.42|957.58|283.08|0.7585|0.4571199999999999|0.50107|0.0207|-0.17945|2.6336|-0.23674|0.03383899|24.0|7.6198|7.6198
6_a3|0.0|0|0|0|0.0|0.0|0|0|0.0|0.155665791|2|0.038650794|-0.025021661|-0.330577816|-0.007540435|10.3116226|1|1|-0.006696449|-0.0445675709999999|-0.594308852|0.881253042|0.790667152|0.055002252|0.8632654590000001|0.773152968|1|0.783322023|-0.1042506469999999|-0.098669224|0.556539611|0.010921391|-49.23401228|5.449560482000001|236.2008316|0.216677977|108.118071|-0.037726468|-1.282699916|-25.95647951|56.71997588|1899.385061|5.498222293|8.982311462|0.633675574|4992.54948|-319.3685142|23.4484528|0.0150025189999999|353.7528308|7.485963593999999|1.0|1.0|1.0|1.0|1.0|1.0|3.05|4.66|92.93|2.11|1.0|0.0|95.5|23.0|3.0|-5.68|0.0|3.63|0.00124|0.00455|0.0|1.11e-05|-0.06529|5.8279|3.09|-1731.735113|-1731.7043199999998|524.88|884.88|365.05|0.1997|0.3369|0.69323|129.0|-0.1465|2.8131|-0.21179|0.03079258|1778.0|5.7501|5.7501
47f_a18|0.0|0|0|0|0.0|0.0|0|1|0.0|-0.005500039|0|0.031179487|-0.048472184|-0.477030713|0.0036509859999999|10.94702253|0|0|0.00531392|-0.071877686|-0.4138670829999999|0.765824398|0.750610215|-0.014370598|0.780474694|0.745431271|0|0.838156881|-0.063824969|-0.084851044|0.375218907|0.0138461289999999|-72.03501774|11.75478965|111.1889928|0.161843119|137.3980967|-0.0289997239999999|-2.290978185|-46.00060733|86.11217859|2343.062749|10.55465562|20.44855806|0.937396993|7870.103594|-1651.17806|33.88554232|0.016581683|1347.416568|14.07716085|1.0|1.0|0.0|1.0|1.0|2.0|4.87|3.6|88.97|2.79|3.0|2.0|164.47|40.0|4.0|-6.4|0.0|2.83|0.000421|0.00163|1.0|3.27e-07|-0.04439|3.0964|8.13|-1743.375413|-1743.346389|908.66|1602.99|400.42|0.5741|0.6984600000000001|0.6984600000000001|0.5741|-0.12802|3.8532|-0.1724099999999999|0.02902413|9.0|8.0458|8.0458
11a_a31|0.0|1|0|0|2.856083711|0.0|0|1|0.0|-0.045290366|0|0.044949495|-0.087576474|-0.8792402579999999|-0.022093578|10.31170041|2|2|-0.017433557|-0.149933348|-0.563537536|0.861302755|0.8433024170000001|-0.030335912|0.910334509|0.819138461|0|0.486754956|-0.151872243|-0.161027639|0.271818874|0.041435152|-81.26889906|20.91187076|258.8577775|0.513245044|259.0291941|-0.056833284|-1.932331673|-38.68354874|97.23036756|1769.346573|5.791411901|10.5643234|0.8241360790000001|4940.657452|-492.1863586|39.01114987|0.031626337|302.14325319999995|15.96146849|0.0|0.0|1.0|0.0|1.0|2.0|3.26|2.94|125.57|0.57|0.0|0.0|83.12|23.0|6.0|-6.51|0.0|2.42|0.00506|0.0531|0.0|0.00731|-0.05074|3.8042|3.97|-1441.452616|-1441.411622|529.63|860.74|325.92|0.2797|0.69222|0.69222|0.2797|-0.15515|6.4691|-0.20589|0.04099365|0.19|6.7212|6.7212
5_a4|0.0|0|0|0|0.0|0.0|1|1|2.166832955|-0.196773454|2|0.035994832|0.012532807|-0.0607990979999999|0.011630756|10.92992834|1|1|0.0111310589999999|0.0202481919999999|-0.164263889|0.655087104|0.767615203|-0.229773463|0.820886786|0.650346601|1|0.943148502|-0.050732198|-0.0681917309999999|0.431132276|0.008047242|-36.64215945|4.324106888|13.96974087|0.056851498|30.54859623|-0.025201292|-1.159259431|-14.64813624|41.76764149|1896.178084|5.758733969|9.823391314|0.7058248159999999|5059.243919|-334.71819839999995|16.77294978|0.009538616|518.5792364|5.125482045|1.0|1.0|1.0|1.0|1.0|0.0|3.27|4.67|43.6|2.88|1.0|0.0|104.89|26.0|3.0|-5.57|1.0|3.89|0.00925|0.0049299999999999|0.0|3.71e-06|-0.04892|4.8582|3.71|-1069.27374|-1069.251223|595.55|1013.0|308.12|0.1106|0.60407|0.6019899999999999|67.0|-0.16965|2.7859|-0.21857|0.02251645|71.0|7.1487|7.1487
12y_a36|0.0|1|0|0|3.479963309|0.0|0|2|0.0|-0.061103469|2|0.041767677|0.036174187|-0.410155116|0.002782748|10.94917392|1|1|0.003724542|0.06152178|-0.434990282|0.90500247|0.820226782|-0.0498101409999999|0.873588247|0.856135378|0|0.83704133|-0.076585128|-0.098532865|0.424572485|0.019404665|-66.24017399|13.04507243|114.430624|0.16295867|109.55137340000002|-0.036493654|-1.970657299|-34.61187706|78.8341402|2304.463084|7.589386902|14.80236899|0.950403792|6082.16777|-890.6187094000001|32.46293206|0.01873364|698.847203|12.59396622|1.0|0.0|0.0|1.0|0.0|2.0|4.88|2.42|69.2|2.38|1.0|0.0|133.84|31.0|4.0|-6.34|1.0|2.37|0.0106|0.0115|0.0|3.94e-05|-0.05002|3.8794|3.83|-1310.350902|-1310.315063|702.38|1183.75|319.6|0.4358|0.66796|0.66796|0.4358|-0.15671|6.1376|-0.20673|0.03583863|12.0|7.9208|7.9208
1c_a5|0.0|1|0|0|2.955525321|0.0|0|0|0.0|-0.268536978|2|0.0248765429999999|-0.080321049|-0.085301064|0.008031558|10.9433337|1|1|0.007357977|-0.133677441|-0.20172074|0.71274658|0.7595197290000001|-0.109439124|0.821309592|0.6977404359999999|0|0.88631419|-0.068062282|-0.070346332|0.436308619|0.008349498|-35.99212225|4.27195187|160.5407184|0.11368581|58.16640976|-0.0281385329999999|-1.12554131|-17.81716094|43.86175561|873.709445|6.063350238|11.580409800000002|0.909902834|4387.398857|-294.64117410000006|19.11862892|0.0153811389999999|409.0289917|7.869633359|1.0|1.0|0.0|1.0|1.0|1.0|2.78|4.51|54.46|2.13|0.0|0.0|95.45|24.0|3.0|-5.77|1.0|3.43|0.0174|0.0111|0.0|1.21e-06|-0.03965|4.8783|3.17|-990.6223073|-990.5931502|556.84|929.31|274.99|271.0|0.4444899999999999|0.53838|0.1076|-0.18719|1.7105|-0.22684|0.029157178|3981.0|5.4|5.4
9a_a36|0.0|1|0|0|3.4090209280000003|0.0|0|2|0.0|-0.109305298|2|0.040166667|0.095192109|-0.41624054|0.0034852859999999|10.96066876|1|1|0.00484375|0.160672128|-0.398235589|0.839235677|0.7885597609999999|-0.1177413269999999|0.842671963|0.79302567|0|0.826559623|-0.073689118|-0.10869601|0.204819754|0.0236784079999999|-66.44342306|14.47407729|49.52042402|0.1734403769999999|106.0201967|-0.039929147|-1.956528182|-27.53468726|78.37175688|2167.77208|7.546661564|13.79893984|0.828482664|5693.562367|-731.0766269999999|31.95428497|0.019513779|578.2841135|11.92833382|1.0|0.0|0.0|1.0|0.0|1.0|4.69|2.04|66.4|2.02|1.0|0.0|120.94|29.0|5.0|-6.74|1.0|1.95|0.0753|0.0391|0.0|0.0002009999999999|-0.05044|3.8677|3.38|-1252.802159|-1252.77514|648.41|1092.66|320.56|0.4811|0.68682|0.68682|0.4811|-0.15925|5.7274|-0.20969|0.02701893|13.0|7.8861|7.8861
7d_a10|0.0|0|0|0|0.0|0.0|1|1|2.087763133|-0.117302383|2|0.041369509|-0.042667459|-0.0845736919999999|0.00870171|10.929819300000002|1|1|0.008513576|-0.09209689|-0.2018053139999999|0.531023495|0.809056885|-0.051603612|0.869684772|0.525816226|1|0.841052067|-0.059327943|-0.070901708|0.421731106|0.010495008|-37.61597161|5.567989142999999|12.32220006|0.158947933|84.32774259|-0.024733154|-1.063525614|-16.69900016|45.08492005|1597.531619|6.100927672|11.82615475|0.938419104|5174.981962|-299.34991010000005|17.98535187|0.014078094|460.1866123|7.468948447000001|1.0|1.0|1.0|1.0|1.0|0.0|3.21|4.97|43.6|3.04|1.0|0.0|100.04|26.0|4.0|-5.83|1.0|3.95|0.0206|0.00654|0.0|5.04e-06|-0.05634|5.8433|3.49|-1129.198363|-1129.175857|574.87|970.29|319.09|0.2593|0.32059|0.68393|0.0941|-0.1633099999999999|3.0178|-0.21965|0.02250617|928.0|6.0325|6.0325
4q_a46|0.0|0|0|0|0.0|0.09591943|1|1|2.151582577|-0.2520920439999999|2|0.0462962959999999|-0.012611536|-0.066250447|0.012173202|10.96363644|1|1|0.012222698|-0.019471024|-0.125840557|0.716317772|0.807871283|-0.121752717|0.848935944|0.703627625|0|0.913550004|-0.052170875|-0.070035423|0.258420996|0.014510206|-39.09149156|8.099124333999999|38.31894407|0.086449996|48.25357162|-0.021010627|-1.050531344|-16.25388148|49.37907349|1491.412605|6.038093227999999|11.78798551|0.952269544|4992.497361|-327.2939568|18.92875482|0.018430997|554.3688216|10.28758193|1.0|1.0|1.0|1.0|1.0|0.0|3.95|4.09|52.83|1.75|0.0|0.0|102.63|26.0|4.0|-6.54|1.0|3.15|135.0|0.0449|0.0|3.97e-05|-0.03042|4.5296|2.57|-1108.751283|-1108.729426|606.7333|1043.05|273.72|0.1432|0.69002|0.69002|0.1432|-0.1903|2.7026|-0.2207199999999999|0.02185677|743.0|6129.0|6129.0
14a_a22|0.0|0|0|0|0.0|0.0|1|0|1.646649187|-0.136588366|2|0.038167849|0.021482585|-0.280236463|0.005288335|10.9464374|1|1|0.005757758|0.036467904|-0.360663314|0.6819423609999999|0.7392451729999999|-0.027029438|0.794858486|0.655865336|1|0.864077619|-0.062215607|-0.081479363|0.490491034|0.021268761|-55.51601021|14.49148204|93.21042936|0.135922381|92.61079081|-0.031338217|-1.629587269|-28.88288575|70.33046351|2169.870866|8.052850876|14.55117701|0.8069597009999999|6348.976909|-756.5172972|30.46889826|0.021742777|684.5377542|14.81445329|1.0|1.0|1.0|1.0|1.0|1.0|3.42|4.31|85.59|1.73|1.0|0.0|124.05|32.0|5.0|-6.61|0.0|3.19|0.00945|0.00881|0.0|2.56e-07|-0.06145|5.0653|4.98|-1368.35698|-1368.321586|695.62|1191.81|347.23|0.3051|0.45928|0.63156|0.0578|-0.15029|4.9775|-0.21174|0.03539365|38.0|7.4202|7.4202
8d_a8|0.0|1|0|0|3.190160226|0.0|1|0|1.41693287|-0.12349902|1|0.042323232|0.071729931|-0.633521883|-0.00267541|10.94649761|1|1|-0.001038264|0.111668404|-0.4385133129999999|0.76211539|0.757805416|-0.179357354|0.804372443|0.734212688|0|0.6932924890000001|-0.1072746469999999|-0.103150936|0.377028311|0.028038295|-67.26951954|18.28507531|57.93693239|0.306707511|200.0182229|-0.03820405|-2.063018716|-45.62337399|86.29065071|2093.380666|7.507839835|14.52777156|0.935013517|6596.888351|-877.3916055999999|36.89090464|0.029166961|682.0472537|19.02113117|0.0|0.0|1.0|1.0|1.0|2.0|3.61|3.32|112.23|1.92|1.0|0.0|121.1|32.0|5.0|-6.87|0.0|3.0|0.00533|0.0147|0.0|1.03e-05|-0.0600299999999999|4.6765|6.22|-1447.595474|-1447.559429|690.78|1185.65|376.13|0.3|0.62361|0.70165|0.1879|-0.13754|6.0111|-0.19757|0.03604461|18.61|4.7303|4.7303
12m_a30|0.0|0|0|0|0.0|0.0|0|2|0.0|0.096631895|2|0.040839506|-0.1305457069999999|-0.57615692|0.001371944|10.31162838|1|1|0.0026474159999999|-0.236661357|-0.5409445629999999|0.817497287|0.832758813|-0.0974968869999999|0.893689741|0.770326886|0|0.783260049|-0.085422479|-0.103359773|0.415971907|0.027352277|-70.1324196|18.55926485|133.774348|0.216739951|147.06395700000002|-0.0405332439999999|-2.067195455|-39.32844052|83.3641853|2370.879718|9.025816604|16.40342255|0.8173893040000001|6658.711303|-951.7351184|35.54574762|0.019500715|683.7405759|13.2317657|1.0|0.0|1.0|1.0|0.0|1.0|4.66|2.48|114.67|2.06|2.0|1.0|133.52|32.0|6.0|-6.22|0.0|2.36|0.000444|0.00427|0.0|0.000165|-57.0|5.0617|3.88|-1743.215323|-1743.174906|714.92|1204.39|349.29|255.0|0.33392|0.68404|0.1615|-0.15042|3.6891|-0.20742|0.04041755|31.0|7.5114|7.5114
4_a4|0.0|0|0|0|0.0|0.0|1|1|2.156628874|-0.183963421|2|0.036775068|-0.0214610589999999|-0.058013858|0.011760626|10.92992837|1|1|0.0112367389999999|-0.035166634|-0.157959343|0.646069495|0.77276149|-0.063012715|0.8306695270000001|0.636572383|1|0.933276024|-0.049768752|-0.06873731|0.456474074|0.008570112|-35.41518716|4.4155367960000005|13.70182982|0.0667239759999999|34.37786704|-0.0255766729999999|-1.099796957|-13.21145879|40.86951119|1883.42405|5.326452915|8.855289118|0.66251148|4878.070704|-291.9486922|16.60255217|0.010586293|462.1867149|5.454324025|1.0|1.0|0.0|1.0|1.0|0.0|3.15|4.41|43.6|2.66|1.0|0.0|100.08|25.0|3.0|-5.79|1.0|3.64|0.0248|0.00877|0.0|8.85e-06|-0.04865|5.382000000000001|3.24|-1029.960398|-1029.93716|566.84|960.45|307.95|0.1106|0.55032|0.6010800000000001|67.0|-0.1696599999999999|2.6814|-0.21831|0.02323788|78.0|7.1079|7.1079
28_a47|0.0|0|1|1|0.0|0.0|1|0|1.408016295|-0.053792245|2|0.038387534|0.023813594|-0.436042548|-0.013020816|10.95058275|1|1|-0.010153352|0.06536499|-0.435485503|0.635684951|0.832144916|0.074217097|0.896193695|0.614975047|1|0.605349345|-0.1132830309999999|-0.106779291|0.310094808|0.026080156|-63.47150284|15.50250691|365.2310214|0.394650655|234.5873429|-0.038135461|-1.601689367|-40.02656804|82.27079846|1337.037733|7.864990866|14.91533234|0.8964208090000001|5633.990508|-565.9287905|34.75365534|0.031626405|428.5826478|18.79929562|0.0|1.0|1.0|1.0|1.0|2.0|3.08|3.84|98.72|1.67|1.0|0.0|99.2|28.0|6.0|-7.22|0.0|2.4|0.0816|0.0824|0.0|4.59e-05|-0.05471|3675.0|3.51|-1335.759232|-1335.722248|599.88|995.5|337.37|0.2996|0.69002|0.69002|0.2996|-0.15049|6.0847|-0.2052|0.03698465|25.0|7.6|7.6
2_a27|0.0|0|0|0|0.0|0.0|2|0|3.250529415|0.09890645|2|0.0427777779999999|-0.196529806|-0.276758209|0.009338889|10.93783218|1|1|0.00988756|-0.337316432|-0.475677812|0.639024713|0.796022385|0.027777778|0.8585302370000001|0.60904903|1|0.8468699609999999|-0.058444848|-0.081513931|0.408120957|0.019809599|-41.03489597|9.972342226|9.194894069|0.153130039|77.08713259|-0.029261411|-1.141195033|-14.81116546|52.43208086|1270.627585|5.312170441|9.527176544|0.7934621359999999|4774.521748|-289.2030522|22.03636323|0.022639983|373.9912084|11.39718489|0.0|0.0|1.0|0.0|1.0|0.0|2.9|2.49|65.6|2.42|0.0|0.0|92.58|24.0|4.0|-6.69|1.0|2.52|204.0|0.0638|0.0|0.0004599999999999|-0.04933|4.1624|4.32|-1043.821085|-1043.7984|538.57|906.48|297.87|0.3217|0.55857|0.55857|0.3217|-0.16769|4.7049|-0.21702|0.02268519|13.0|7.8861|7.8861
3b_a12|0.0|0|0|0|0.0|0.0|0|1|0.0|0.156777705|2|0.0375|-0.1215705419999999|-0.332497127|-0.004028952|10.9540388|0|0|-0.003019113|-0.19952566|-0.547002361|0.914614654|0.768772928|-0.007397776|0.82914101|0.802482465|0|0.903204699|-0.064393592|-0.088443201|0.073824142|0.0103611969999999|-46.11064215|5.401901357000001|41.13468455|0.096795301|50.46508298|-0.034016616|-1.326648015|-17.50314491|54.77629766|1935.211747|6.6333156660000006|10.88757628|0.64134753|4665.346939|-360.6028438|23.06757345|0.0166212889999999|406.0361621|8.665655511|1.0|1.0|1.0|0.0|1.0|1.0|3.82|3.14|37.28|3.99|1.0|0.0|102.53|24.0|3.0|-5.65|1.0|3.59|0.0184|0.00759|0.0|2.63e-06|-0.07091|4.2092|3.96|-1410.971864|-1410.947421|548.05|915.37|328.51|0.5013|0.53738|0.6654800000000001|0.2418|-0.15229|5.9551|-0.2232|0.02444371|49.0|7.3098|7.3098
3_a3|0.0|0|0|0|0.0|0.0|0|0|0.0|0.159413311|1|0.034259259|-0.015653979|-0.3413621639999999|-0.007818326|10.31154314|2|2|-0.006362643|-0.030486489|-0.599804962|0.913546349|0.8083172479999999|0.123113049|0.885339037|0.8495058259999999|1|0.7538064790000001|-0.107269779|-0.098797066|0.583866845|0.012617742|-45.05306124|5.753894372|228.5396864|0.246193521|112.2682304|-0.035057023|-1.086767728|-22.30683222|55.67251784|1349.6286710000002|5.025797436|8.592908408|0.709760196|4677.617255|-225.9941764|22.83783244|0.023287455|302.8386149|10.6194566|1.0|1.0|1.0|1.0|1.0|1.0|3.11|4.07|121.17|1.41|0.0|0.0|88.36|21.0|3.0|-5.88|0.0|3.23|0.00103|0.0126|0.0|0.000218|-0.0637|5.8458|1.92|-1592.904586|-1592.873593|491.26|817.21|370.38|0.2383|0.29441|0.69206|0.0851|-0.14599|2.1507|-0.20969|0.03099295|1175.0|5.93|5.93
47d_a18|0.0|0|0|0|0.0|0.0|0|1|0.0|-0.017398129|0|0.032916667|0.069914568|-0.480899596|0.003376831|10.94702255|0|0|0.005144085|0.104380139|-0.417659275|0.7640994990000001|0.7430748709999999|0.027971797|0.773981237|0.741366815|0|0.836999127|-0.06394156|-0.087315963|0.445704576|0.015270278|-71.20388424|12.45251265|64.92967228|0.163000873|132.9229494|-0.028722356|-2.182899066|-42.52098397|86.29525584|1947.023498|9.940531282|19.16475647|0.927940864|7780.945962999999|-1451.622641|33.54943497|0.018506261|1255.618298|15.0913716|1.0|1.0|0.0|1.0|1.0|2.0|4.73|3.21|88.97|2.6|3.0|2.0|159.67|39.0|4.0|-6.57|0.0|2.56|0.000968|0.00276|1.0|7.790000000000001e-07|-0.04561|3.1079|8.08|-1704.061013|-1704.0327519999998|875.6|1544.09|398.94|0.5820000000000001|0.69905|0.69905|0.5820000000000001|-0.12844|3.7605|-0.17405|0.02826074|8.0|8.0969|8.0969
4a_a46|0.0|0|0|0|0.0|0.210988875|1|1|2.180332577|-0.214093513|2|0.0473245609999999|-0.137420119|-0.051075084|0.012632881|10.96352058|1|1|0.0120924389999999|-0.216904465|-0.143806973|0.679741138|0.764741337|-0.06611606|0.8075680409999999|0.683616517|0|0.923958017|-0.05488948|-0.067863141|0.264863483|0.00935578|-35.24319509|4.858713991|6.579492736000001|0.076041983|39.49069232|-0.022129285|-1.017947119|-14.80375017|41.15334508|1427.844961|5.613813876|9.831485239|0.751302315|4481.754309|-274.5414028|15.47527339|0.011380391|480.9500663|5.910149982|1.0|1.0|0.0|1.0|1.0|0.0|3.76|4.46|43.6|2.35|0.0|0.0|96.74|24.0|3.0|-5.87|1.0|3.43|0.0372|0.0156|0.0|4.86e-05|-0.02921|4.5454|3.4|-994.237445|-994.2146342|560.87|967.0|272.77|0.1694|0.6893600000000001|0.6893600000000001|0.1694|-0.19067|3.1825|-0.21988|0.022810825|181.0|6.7423|6.7423
8j_a46|0.0|0|0|0|0.0|0.214753401|1|1|2.1279894180000003|-0.13040237|2|0.043903904|-0.129276363|-0.081366324|0.011852046|10.96391738|1|1|0.0108603019999999|-0.204674804|-0.229679821|0.645146311|0.789844634|-0.074207717|0.837678812|0.6109926379999999|0|0.934648421|-0.054707287|-0.068971544|0.308052557|0.008672342|-37.04976799|4.658562801|7.723448142|0.065351579|35.10521457|-0.02566383|-1.103544698|-15.7861518|41.80044861|1888.679875|5.617748211|9.817783823|0.747636856|4759.107832|-318.43516580000005|16.76894569|0.008843828|453.1959065|4.750680627|1.0|0.0|1.0|1.0|1.0|0.0|3.23|4.55|43.6|2.62|1.0|1.0|96.94|24.0|3.0|-5.55|1.0|3.82|0.00878|0.00497|0.0|1.85e-05|-0.04068|4.9636|3.78|-1414.53151|-1414.50743|576.48|978.4|281.1|0.1728|0.50703|0.70121|0.1427|-0.18531|5.2361|-0.22599|0.02408052|1228.0|5.9108|5.9108
12ab_a30|0.0|0|0|0|0.0|0.0|0|2|0.0|-0.026189286|2|0.043854875|0.018023992|-0.520212725|0.003529389|10.31162784|1|1|0.005111479|0.03046828|-0.384942092|0.8397577820000001|0.809127478|0.026596859|0.855880335|0.794193541|0|0.7997534890000001|-0.082740301|-0.1008879709999999|0.4605456229999999|0.031588146|-71.0035788|22.23130678|119.79740259999998|0.200246511|140.93076580000002|-0.031859359|-1.815983471|-40.9825333|92.49334877|2618.234172|8.44310703|15.6704374|0.856003642|6918.884105|-899.4843201|37.1257096|0.030534507|792.3440337000001|21.48976996|1.0|0.0|1.0|1.0|1.0|1.0|4.87|2.63|100.11|2.2|2.0|0.0|140.26|33.0|6.0|-6.39|0.0|2.52|0.00113|0.00456|0.0|6.720000000000001e-05|-49.0|4.8018|3.34|-1804.824495|-1804.79081|753.75|1275.19|355.06|0.1957|0.46561|0.68324|0.1511|-0.14772|6.9089|-0.19672|0.03368522|17.0|7.7825|7.7825
18d_a30|0.0|0|0|0|0.0|0.0|0|2|0.0|0.041146136|2|0.040899471|-0.071608958|-0.385441836|0.001139238|10.31163881|1|1|0.002064369|-0.159104532|-0.4624430539999999|0.669561738|0.815003426|-0.149451598|0.870930234|0.64876559|0|0.803280262|-0.07812727|-0.103191184|0.346980269|0.017843227|-65.3088221|11.29282624|78.23108693|0.196719738|124.5022473|-0.037906966|-1.85744132|-31.29400567|75.80070349|2894.162522|7.063141946|12.69833771|0.797831306|6367.958933|-744.0011548|30.62871675|0.016577694|618.6004214|10.49188139|1.0|0.0|1.0|1.0|0.0|1.0|4.75|3.18|81.65|3.2|2.0|0.0|127.24|30.0|5.0|-6.02|0.0|2.92|0.00171|0.00405|0.0|5.260000000000001e-05|-0.05506|5.0125|4.07|-1675.020297|-1674.987709|669.66|1129.46|357.49|0.3856|0.4325|0.69017|0.3788|-0.14167|5.0115|-0.19673|0.03258724|21.0|7.6737|7.6737
