molecula|SddssS|n9FaHRing|SaaNH|BCUTs-1|SaasN|MATS2c|SRW07|n6HRing|JGI4|MATS7i|ATSC1c|AATSC1are|MATS8i|AATSC8d|n5aRing|AATSC7i|AATSC1i|MATS1c|BIC2|MATS8s|nFaHRing|RASA|FNSA3|FNSA5|PBF|FPSA3|PNSA3|PPSA3|RPSA|WPSA3|FNSA1|FNSA2|DPSA5|GeomPetitjeanIndex|GRAVp|TASA|PNSA2|WNSA4|FPSA1|GeomDiameter|PPSA1|WNSA2|FPSA5|DPSA1|DPSA2|Mor01p|PPSA5|CYP2C19 inhibitor|CYP2D6 inhibitor|P-gp substrate|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Log Po/w iLOGP|Fraction Csp3|Log S (SILICOS-IT)|Log Po/w WLOGP|Log Po/w MLOGP|Leadlikeness|Brenk|Veber filter|Class [Log S (SILICOS-IT)]|Log S (Ali)|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|BBB|CYP1A2 inhibitor|Consensus Log P|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Area (grid)|Wavelength (HOMO-LUMO transition) (nm)|Wavelength (max. Transition) (nm)|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Gibbs Free Energy|Dipole (water)|IC50|pIC50|pIC50
13d_a5 (GW788388)|0.0|0|2.945204608|1.236844097|0.0|-0.0959854909999999|4.59511985|3|0.027375887|-0.092509033|-0.33442223|0.002956745|-0.086484275|0.024793388|1|-0.14893897|-0.016337128|-0.3706975529999999|0.78479342|0.024905619|0|0.774103723|-0.086824482|-0.0844793|0.54169129|0.014571846|-57.42492153|9.637686167|0.2258962769999999|6.374277851|0.669182121|-1.605106706|70.45205183|0.488398052|2834.036315|511.985152|-1061.602956|-12.76608229|0.330817879|15.788837|218.7999323|-702.1345259999999|0.022041749|-223.7910275|1586.418589|723.0631751|14.57821204|0.0|1.0|1.0|1.0|2.0|3.21|2.74|0.2|-8.84|4.11|1.37|1.0|0.0|0.0|1.0|-4.35|5.0|-6.94|0.0|1.0|3.11|0.0189|4.5e-05|0.0|1.45e-09|6.16e-07|-0.05542|3.81|4.1706|-1390.589662|-1390.548362|707.09|297.28|269.0|0.42515|0.48848|0.1549|-0.17299|2.4867|-0.22841|0.04130059|-1390.355751|3355.0|18.0|7.7447|7.7447
14_a15|0.0|0|0.0|1.43568901|0.0|-0.058775738|0.0|2|0.037073171|-0.033982971|-0.374014235|0.001740635|-0.053931584|-0.015736888|0|-0.051908601|-0.184255041|-0.3848940629999999|0.719993769|-0.021648026|0|0.8870890459999999|-0.063809873|-0.0917424269999999|0.7461324029999999|0.014672137|-40.89540491|9.403293601|0.112910954|6.026520371|0.770309725|-1.743106111|68.59458198|0.406717767|2612.691478|568.5306056|-1117.1473460000002|-13.50893838|0.229690275|10.18067005|147.2072638|-715.9737342999999|0.015286995|-346.4801021|1450.257357|673.7288405|9.797353271|1.0|1.0|1.0|1.0|1.0|3.56|3.72|0.12|-9.82|6.3|2.87|2.0|0.0|0.0|1.0|-6.22|4.0|-4.97|0.0|1.0|4.7|0.0002379999999999|1.47e-06|0.0|1.51e-10|5.99e-08|-0.0338199999999999|5.16|3.6209|-1281.105795|-1281.0669369999998|689.8|342.41|278.5|0.65079|0.7055899999999999|0.0054|-0.14997|3.3596|-0.18379|0.03885834|-1280.87015|5.0894|0.03|7.5229|7.5229
11a_a50|0.0|1|0.0|1.397733996|4.088412042|-0.156121881|5.82008293|1|0.038040936|-0.04339705|-0.134056065|0.011959339|-0.108592708|-0.129547471|2|-0.0739260509999999|-0.277408878|-0.267331063|0.792574879|-0.158172459|1|0.917127112|-0.048213112|-0.071180382|0.2931724189999999|0.01848869|-25.48858279|9.774322692|0.0828728879999999|5.167341939|0.6543614329999999|-1.067705728|48.67321197|0.463749257|2286.226222|484.8529701000001|-564.4586084|-7.104987834|0.345638567|11.123941699999998|182.7270002|-298.409489|0.020887781|-163.21096210000002|862.6098364|439.9973344|11.04263807|0.0|0.0|1.0|1.0|0.0|3.44|2.8|0.15|-5.87|3.73|2.25|0.0|0.0|0.0|2.0|-3.58|3.0|-6.24|1.0|1.0|2.95|0.0862|6.97e-05|0.0|1.35e-06|0.000441|-0.03284|3.05|4.0636|-1045.978598|-1045.954278|574.01|305.11|305.11|0.65485|0.65485|0.1761|-0.16769|5.4342|-0.2005299999999999|0.02431947|-1045.84627|7.5619|59.0|7.2291|7.2291
6b_a31|0.0|0|3.404988662|0.610136262|0.0|0.052690797|5.733341277|0|0.037803618|0.11647286|-0.787472195|-0.011483229|-0.032090772|-0.053655833|2|0.1978523089999999|-0.004825446|-0.57983695|0.78240875|-0.068433069|0|0.627853074|-0.12081047|-0.1284626569999999|0.146652651|0.032992761|-73.70779766|20.12924648|0.372146926|12.28107483|0.7459204140000001|-2.055402513|93.1058799|0.4807018779999999|2776.92804|383.0600707|-1254.023695|-17.0020813|0.254079586|14.46878435|155.0167518|-765.0936586|0.024142162|-300.0775025|1681.1762649999998|536.6368656000001|14.72939894|1.0|1.0|1.0|1.0|2.0|3.55|2.73|0.1|-7.33|4.0|1.36|1.0|0.0|0.0|1.0|-5.63|5.0|-6.5|0.0|1.0|3.3|0.000947|2.18e-05|0.0|4.67e-08|1.89e-05|-0.05835|4.61|3.2949|-1652.671944|-1652.635711|637.06|376.29|376.29|0.7013199999999999|0.7013199999999999|0.4967|-0.13345|5.9085|-0.1918|0.03623358|-1652.505041|8.8379|54.0|7.2676|7.2676
19_a47|0.0|1|0.0|1.402889494|1.445775615|-0.038804671|4.727387819|2|0.032764858|0.027033021|-0.4380552029999999|-0.013020816|-0.064557784|0.0604168609999999|1|0.074201869|-0.126992366|-0.439165562|0.823945134|-0.024256505|1|0.639642891|-0.105205489|-0.104459947|0.270767873|0.026805875|-58.28861174|14.85167037|0.360357109|8.228498913|0.637832605|-1.566899206|76.13237258|0.463378097|2612.978054|354.3911695|-868.1332196000001|-11.45202794|0.362167395|13.17443625|200.6571609|-480.9851737|0.03295186|-152.7310283|1361.067484|428.5826478|18.25682461|0.0|1.0|1.0|1.0|2.0|3.13|1.72|0.05|-6.92|3.84|1.67|1.0|0.0|0.0|1.0|-3.67|6.0|-7.22|0.0|1.0|2.34|0.0816|0.000217|0.0|1.2099999999999998e-07|4.59e-05|-0.05326|3.51|3.8423|-1335.75742|-1335.725639|571.23|322.68|322.68|0.68924|0.68924|0.3243|-0.15845|5.1151|-0.2117099999999999|0.03178118|-1335.634976|6.3247|0.05|7.3|7.3
19a_a38|0.0|0|3.3685352889999995|1.297044508|0.0|-0.084389038|5.351858133|2|0.043848238|0.054257043|-0.431265985|-0.002526241|-0.122385526|-0.077535135|1|0.116434494|-0.217394466|-0.4342819429999999|0.819222745|0.031696119|0|0.747152898|-0.08593151|-0.108300308|0.298938581|0.022142322|-51.36166266|13.23456869|0.252847102|7.910363161|0.744796537|-1.949405536|77.20795279999999|0.465829126|2774.129458|446.57675660000007|-1165.168741|-13.92853534|0.255203463|12.96056449|152.5362948|-696.4267669|0.020873781|-292.6320538|1564.412135|595.8790650000001|12.47635608|1.0|1.0|1.0|1.0|3.0|4.83|2.56|0.14|-6.86|2.55|2.4|1.0|0.0|0.0|1.0|-4.14|4.0|-6.77|0.0|1.0|2.68|29.0|6.77e-05|0.0|1.4e-07|5.610000000000001e-05|-0.05271|3.41|3.6504|-1332.186327|-1332.1529369999998|628.65|339.65|316.19|0.6329100000000001|0.68835|0.0721|-0.15108|4.7986|-0.20379|0.03338983|-1332.002093|6.0223|0.01|8.0106|8.0106
12ab_a36|0.0|0|3.458948649|1.297042596|0.0|-0.064515677|5.351858133|2|0.039951691|0.035377607|-0.408023082|0.000939229|-0.032623802|-0.029080933|1|0.0618552579999999|-0.169341326|-0.4186639029999999|0.831136366|-0.0852411419999999|0|0.8410557559999999|-0.079202413|-0.095025338|0.452078227|0.024102201|-54.63243106|16.62527454|0.158944244|11.46782191|0.679025324|-1.805481415|82.3666474|0.484987413|2902.39241|580.1454645|-1245.389318|-15.90828969|0.320974676|15.18764075|221.4026852|-859.0476432|0.024384271|-246.9770378|1834.083759|708.5476357999999|16.81984117|1.0|0.0|1.0|0.0|2.0|4.86|0.0|0.17|-7.05|1.95|1.59|1.0|0.0|0.0|1.0|-3.92|5.0|-7.21|0.0|0.0|1.8|0.0503|0.000122|0.0|8.95e-08|3.76e-05|-0.0523799999999999|3.23|3.8845|-1364.509957|-1364.468283|712.73|319.17|319.17|0.69294|0.69294|0.4451|-0.15699|3.6976|-0.2093699999999999|0.04167456|-1364.300531|5.3228|11.0|7.9586|7.9586
2_a4|0.0|0|0.0|1.189716144|0.0|-0.072708147|4.59511985|1|0.037777778|0.08246129|-0.269140683|-0.001386521|0.090707854|0.076479666|0|0.127695325|0.228655117|-0.3881618|0.802438682|0.11821091|0|0.742518847|-0.117395215|-0.105102755|0.442778552|0.006330673|-49.45826819|2.667094277|0.257481153|1.123639184|0.843107708|-1.366335816|48.93681624|0.3961813179999999|1623.668791|312.82106489999995|-575.6333682|-6.736463618999999|0.156892292|7.800989232999999|66.09827364|-242.5126903|0.011054731|-289.1005902|682.7518749|284.26458360000004|4.657326379|0.0|1.0|1.0|0.0|2.0|3.33|0.0|0.27|-4.83|0.83|1.63|0.0|0.0|0.0|2.0|-2.18|4.0|-6.69|1.0|0.0|1.24|1.67|0.00171|0.0|1.4800000000000002e-05|0.00374|-0.01612|2.46|3.2230000000000003|-819.9326497000001|-819.8996124|458.73|384.69|210.28|0.4682|0.6885600000000001|0.0008|-0.14614|1.7717|-0.16226|0.033037353|-819.8174190000001|3.0946|31.0|7.5086|7.5086
12e_a31|0.0|0|3.483599061|0.610134116|0.0|0.052663358|5.733341277|0|0.037098765|0.0113193469999999|-0.70267073|-0.002475146|-0.107630327|-0.015755876|2|0.01824365|-0.142921555|-0.543945776|0.7761616020000001|-0.039273975|0|0.721526766|-0.0939597569999999|-0.1099563869999999|0.2642991189999999|0.02665413|-68.32948993|19.38343763|0.2784732339999999|14.09603901|0.725120432|-2.089171358|95.1187282|0.474858042|3040.353774|524.7092721|-1519.288866|-19.38348182|0.274879568|19.50674899|199.8981394|-1104.858464|0.020841203|-327.4245209|2095.222806|798.7285626|15.15615632|1.0|1.0|1.0|1.0|2.0|3.87|3.72|0.24|-9.31|5.4|2.21|3.0|0.0|0.0|1.0|-6.66|5.0|-5.93|0.0|1.0|4.5|9.96e-05|3.83e-06|0.0|4.93e-10|2.27e-07|-0.03445|6.33|3.8391|-1809.899887|-1809.85374|781.61|322.95|232.77|0.55114|0.7006600000000001|0.2627|-0.15934|2.6024|-0.19379|0.04614662|-1809.650069|3.4818|0.17|6.7696|6.7696
30_a47|0.0|1|0.0|1.304327883|1.435022468|-0.069449687|4.727387819|2|0.038387534|0.013114301|-0.415191425|-0.0098410169999999|-0.008774855|0.0467853809999999|1|0.029343834|-0.079370393|-0.4370608039999999|0.8485444809999999|-0.1340278869999999|1|0.67896733|-0.108232368|-0.107296835|0.384732322|0.022747897|-64.94243028|13.64937081|0.32103267|8.190002019|0.679447569|-1.609452527|81.25550675|0.4680850139999999|2626.927627|407.3992771|-965.7162688|-13.79658605|0.320552431|12.94704346|192.3403721|-579.456614|0.028122734|-215.3470619|1421.325667|457.1122177|16.87442216|1.0|1.0|1.0|1.0|2.0|3.03|2.12|0.05|-7.24|3.93|1.78|1.0|0.0|0.0|1.0|-4.22|5.0|-6.95|0.0|1.0|2.61|24.0|7.94e-05|0.0|5.74e-08|2.28e-05|-0.0564299999999999|3.89|3.7159|-1696.12008|-1696.078047|615.85|333.66|333.66|0.6944899999999999|0.6944899999999999|0.3566|-0.1517|2.7493|-0.20813|0.0420327|-1695.9887|3.6487|13.0|7.9|7.9
1_a1 (SKF-104365)|0.0|0|0.0|0.626769342|2.196347317|0.011230812|5.4161004020000005|1|0.0409444439999999|-0.091086986|-0.218014497|0.000663414|-0.10236005|0.11172918|1|-0.221214316|-0.300426726|-0.505981356|0.7926983559999999|-0.015406451|0|0.8131557509999999|-0.067997692|-0.081192283|0.2405471019999999|0.0133681239999999|-31.45099608|6.18316314|0.186844249|2.859900586|0.709744919|-0.9743074|46.32985169|0.416807085|1997.193006|376.1092109|-450.6467387|-6.316296726|0.290255081|9.042613965|134.2517831|-208.4377919|0.018973797|-194.0267797|634.9418316000001|297.2783688|8.775956802|1.0|1.0|1.0|1.0|0.0|2.97|2.68|0.12|-6.0|4.28|2.52|0.0|0.0|0.0|1.0|-3.8|3.0|-6.01|1.0|1.0|3.27|0.0472|9.65e-05|0.0|9.93e-07|0.000295|-0.03482|3.45|3.8901|-1279.084677|-1279.060907|491.18|318.72|318.72|0.70081|0.70081|0.2178|-0.16142|4.5773|-0.19624|0.02377006|-1279.017667|6.9338|1.6|5.7959|5.7959
12aw_a36|0.0|0|3.28940051|1.297044239|0.0|-0.135690414|5.351858133|2|0.043383838|0.066435701|-0.4478724979999999|-0.006877664|-0.1066959869999999|-0.034663063|1|0.169961228|-0.250781298|-0.4191703539999999|0.836170906|-0.022464907|0|0.706174871|-0.088516379|-0.114701005|0.373775982|0.023038651|-56.73814908|14.76755422|0.2938251289999999|9.4658605|0.749052287|-2.06461809|87.37742985|0.47322369|2901.451841|452.6513136|-1323.400377|-16.96573876|0.250947713|14.32425315|160.8550748|-848.2869380000001|0.02161528|-319.2802512|1766.7663510000002|593.6088758|13.8551867|1.0|0.0|1.0|0.0|2.0|4.73|0.0|0.14|-7.12|3.0|2.78|1.0|0.0|0.0|1.0|-3.99|6.0|-6.8|1.0|0.0|2.44|0.0424|4.81e-05|0.0|7.599999999999999e-08|3.17e-05|-0.05513|3.66|3.8763|-1431.404673|-1431.373326|666.09|319.85|237.0|0.38905|0.69109|0.3892|-0.15688|4.8181|-0.21201|0.03134789|-1431.239759|6.5278|9.0|8.0458|8.0458
47a_a18|0.0|0|0.0|0.403918489|0.0|0.018016478|4.844187086|0|0.033641026|0.043161338|-0.464122017|-0.005483379|-0.025401815|0.052572636|0|0.066507683|-0.358939392|-0.369841706|0.766261502|-0.008965701|0|0.778790861|-0.082855697|-0.099310031|0.371382587|0.014124484|-67.93456546|11.58086543|0.2212091389999999|9.49531639|0.7936193709999999|-2.681370849|93.5899242|0.483193636|3612.105567|638.5417107999999|-2198.494121|-24.3591435|0.2063806289999999|19.74153879|169.2144153|-1802.576619|0.014835962|-481.4854016|2770.212274|1225.939287|12.16421601|1.0|1.0|1.0|1.0|3.0|4.97|0.0|0.28|-8.27|3.35|1.85|3.0|1.0|1.0|1.0|-6.74|5.0|-6.49|0.0|0.0|2.02|9.9e-05|2.62e-06|1.0|5.4e-09|2.95e-06|-0.05191|8.82|3.1947|-2098.807018|-2098.773074|874.47|388.09|388.09|0.69508|0.69508|0.6094|-131.0|2.6271|-0.18291|0.0339441|-2098.359766|3.0133|1.0|9.0|9.0
12a_a36|0.0|0|3.4715209280000003|1.297044783|0.0|-0.0632801509999999|5.351858133|2|0.040166667|0.078063311|-0.403468978|0.002039107|-0.070252245|-0.065913514|1|0.134423193|-0.183140926|-0.432975237|0.7934042040000001|-0.012112722|0|0.820684627|-0.076154312|-0.104828755|0.436020272|0.019595485|-46.76212019|12.03249549|0.179315373|7.388485123|0.755315434|-1.886917597|76.09903547|0.470444928|2647.835699|503.9367075|-1158.650972|-14.22926022|0.244684566|12.464492300000002|150.24716030000002|-711.4630111|0.019102103|-313.5499672|1533.996157|598.1535763999999|11.72953701|1.0|0.0|1.0|0.0|2.0|4.75|0.0|0.14|-6.59|1.88|2.02|1.0|0.0|0.0|1.0|-3.79|4.0|-6.72|1.0|0.0|1.86|0.0625|0.000101|0.0|2.56e-07|9.78e-05|-0.04946|3.16|3.6682|-1232.951968|-1232.916523|653.94|338.0|323.35|0.67869|0.6997|0.0012|-0.1519299999999999|6.3637|-0.20139|0.03544528|-1232.764108|8.5603|13.0|7.8861|7.8861
IN1233_a59|0.0|0|3.463603867|1.400923654|0.0|0.1160337319999999|4.727387819|2|0.0396875|0.163548857|-0.5039851160000001|-0.005614194|-0.011236836|-0.054458882|1|0.268927191|0.003282792|-0.597167441|0.74801464|-0.107446431|1|0.7613246490000001|-0.092761756|-0.095213818|0.356444983|0.010831674|-61.73167061|7.208329477|0.238675351|4.79704394|0.810795898|-1.904276352|72.32484741|0.483639625|2809.840422|506.6510632|-1267.269673|-15.91227368|0.1892041019999999|15.51626497|125.91272279999998|-843.3505049|0.0134658889999999|-413.6607749|1562.994677|712.1606951|8.961363774|1.0|1.0|1.0|1.0|2.0|3.48|2.76|0.08|-10.0|4.69|2.06|2.0|0.0|0.0|0.0|-5.59|4.0|-6.13|0.0|1.0|3.78|0.00107|6.91e-06|0.0|9.93e-11|4.17e-08|-0.05605|5.35|3.5355|-1352.351584|-1352.326849|703.47|350.69|237.54|0.51285|0.6953699999999999|0.2011|-0.14684|5.4004|-0.20289|0.02473496|-1352.135303|7.6059|34.0|7.4685|7.4685
12bc_a36|0.0|0|3.43846811|1.284647662|0.0|-0.058020733|5.351858133|2|0.04625323|0.068351685|-0.413738077|-0.001012333|-0.079009683|-0.027636036|1|0.115647623|-0.1716508239999999|-0.442519304|0.836170906|0.006621918|0|0.834305498|-0.077192869|-0.107107992|0.326764696|0.01824287|-51.87437401|12.2593899|0.165694502|8.238431664|0.77146807|-1.927943855|83.97121855|0.467645467|2927.476132|560.6615736|-1295.597402|-17.41308622|0.22853193|15.54183457|153.57572439999998|-870.6543108999999|0.017847333|-364.8584744|1679.392125|661.6709012|11.99358509|1.0|0.0|1.0|0.0|2.0|4.73|0.0|0.14|-7.76|3.19|2.99|2.0|0.0|0.0|1.0|-5.08|4.0|-6.26|1.0|1.0|2.82|0.00372|6.55e-06|0.0|1.74e-08|7.83e-06|-0.05828|4.42|3.8696|-2152.134749|-2152.100551|705.12|320.4|237.57|0.35775|0.69094|0.3478|-0.15671|6.5854|-0.21499|0.03419831|-2151.971485|9.2445|8.0|8.0969|8.0969
5b_a50|0.0|1|0.0|1.397278957|4.190114953|-0.253064589|5.82008293|1|0.034845679|-0.052494624|-0.062071259|0.012641727|-0.137595558|-0.113846154|2|-0.0873662269999999|-0.175158017|-0.140506919|0.791163321|0.019856551|1|0.958606481|-0.041157676|-0.061164973|0.271653991|0.012204641|-20.90908698|6.200250541|0.041393519|3.149876031|0.5887490470000001|-0.8563096170000001|42.76068675|0.4462435279999999|2183.545404|486.9950914|-435.0258302|-5.525088972000001|0.411250953|10.01036188|208.925351|-221.0035589|0.023005632|-90.17329003|738.8985723999999|409.0289917|11.68741316|1.0|1.0|1.0|1.0|0.0|3.37|2.91|0.1|-5.86|4.02|2.4|0.0|0.0|0.0|2.0|-3.48|2.0|-6.03|1.0|1.0|3.11|105.0|6.47e-05|0.0|1.37e-06|0.0004269999999999|-0.0256899999999999|2.81|4.0222|-990.6114185|-990.5849031|547.35|308.25|220.09|0.4270899999999999|0.66968|0.1094|-0.16683|4.4181|-0.19252|0.02651535|-990.487545|6.1284|12.23|4.9126|4.9126
12b_a36 (EW-7197)|0.0|0|3.3685352889999995|1.2970445309999998|0.0|-0.104514139|5.351858133|2|0.040899471|0.027495626|-0.439429998|-0.002526241|-0.098032695|-0.056994595|1|0.059005046|-0.217394466|-0.442656599|0.819222745|-0.001567914|0|0.7635183720000001|-0.081357853|-0.10866747|0.458627252|0.021439664|-50.90136206|13.41367899|0.236481628|8.392238798|0.746747352|-1.956014468|80.95733534|0.45988432|2772.832013|477.6935927|-1223.776156|-15.31305729|0.253252648|12.52485821|158.4469629|-765.6528642999999|0.020730147|-308.7538779|1638.808832|595.8790650000001|12.96977113|||||||||||||||||||||||||||-0.04975|3.41|3.7725|-1332.180029|-1332.147999|659.48|328.66|322.25|0.6824899999999999|0.69991|0.0197|-0.15571|5432.0|-0.20546|0.03202977|-1332.005651|7.3101|7.0|8.1549|8.1549
1_a6 (SB-431542)|0.0|0|3.3674017380000003|1.430935835|0.0|0.043282217|5.351858133|1|0.035620155|0.1008839219999999|-0.766207981|-0.011639964|-0.029658865|-0.0492229479999999|1|0.164429684|-0.033765606|-0.567791164|0.7462411859999999|-0.08530265|0|0.5940412860000001|-0.126408788|-0.122555709|0.210050443|0.033020439|-74.98172333|19.58668728|0.405958714|11.61820782|0.7531996609999999|-2.083447046|87.15852628|0.472445176|2678.823231|352.3666367|-1235.8353619999998|-16.29019397|0.2468003389999999|14.26172029|146.3942108|-733.0587287000001|0.02438148|-300.3801761|1640.78056|513.4628663999999|14.4623285|1.0|1.0|1.0|1.0|2.0|3.25|2.35|0.05|-7.69|3.63|1.54|1.0|0.0|0.0|1.0|-4.52|5.0|-6.73|0.0|1.0|2.85|0.0116|5.660000000000001e-05|0.0|2.03e-08|7.81e-06|-0.05971|4.57|3295.0|-1292.588032|-1292.553086|619.92|376.28|324.5|0.55256|0.69868|0.3346|-0.13329|6.0113|-193.0|0.03494577|-1292.41452|8.8611|1542.0|5.8119|5.8119
4g_a49|0.0|0|0.0|1.343847279|4.107873566|-0.087219006|6.107022888|4|0.036761229|-0.085731041|-0.328081947|0.007953069|0.003456679|0.08591712|2|-0.146265064|-0.066023903|-0.311927917|0.7559263270000001|-0.027032199|2|0.8601878270000001|-0.061465364|-0.0666753309999999|0.736530693|0.018944337|-61.24875669|18.87757641|0.139812173|18.81105094|0.6273572239999999|-2.000259924|90.11923831|0.48934952|4706.348867000001|857.1564845|-1993.210915|-24.82733433|0.372642776|18.19125978|371.3295653|-1986.186746|0.023762615|-253.8168226|3177.154639|1714.878736|23.67887448|0.0|0.0|1.0|0.0|1.0|4.83|4.36|0.1|-13.67|7.56|2.87|2.0|0.0|0.0|0.0|-7.47|7.0|-6.6|0.0|0.0|5.23|2.24e-05|3.72e-08|1.0|2.13e-14|1.4199999999999998e-11|-0.06458|6.35|3.6269|-2147.721319|-2147.66293|985.89|341.84|287.56|0.33449|0.69238|0.0265|-0.15087|3.4099|-0.21545|0.05838924|-2147.295787|4.5147|106.0|6.9747|6.9747
13i_a6|0.0|0|3.399318783|1.430639411|0.0|0.0359494989999999|5.351858133|1|0.042560386|0.035242754|-0.852681372|-0.011017781|0.034304189|-0.032549318|1|0.057038772|-0.073507141|-0.560601136|0.7771558909999999|0.145878803|0|0.624046118|-0.120457274|-0.129526268|0.221116773|0.031178586|-80.75190740000001|20.90143854|0.375953882|14.01186473|0.783597763|-2.460999087|100.2320567|0.429711323|2906.257489|418.3467934|-1649.799665|-20.86772478|0.216402237|14.54375165|145.07130039999998|-1105.989413|0.019989461|-380.2354072|2105.416507|673.8038326000001|13.40049533|1.0|1.0|1.0|1.0|3.0|3.59|2.7|0.12|-8.5|3.54|1.18|1.0|0.0|0.0|1.0|-5.03|5.0|-6.81|0.0|1.0|2.91|0.00398|3.28e-05|0.0|3.18e-09|1.36e-06|-0.0481399999999999|4.94|3.5614|-1426.549926|-1426.518007|703.43|348.14|338.12|0.7004600000000001|0.70517|19.0|-0.1464|7.8342|-0.19454|0.03191957|-1426.332492|10.1375|21.0|7.6778|7.6778
13_a10|0.0|0|0.0|1.343837907|2.091672336|-0.059862024|5.4161004020000005|2|0.038726287|-0.093280469|-0.259721373|0.00384732|-0.002128014|-0.001592366|1|-0.154121136|-0.02811323|-0.345108701|0.78472614|0.00746881|1|0.818027691|-0.094726989|-0.082327045|0.4676169839999999|0.0122005|-47.88975806|6.168030793|0.181972309|3.118282386|0.7144943490000001|-1.234905671|51.21590298|0.449563457|2261.82488|413.5584641|-624.3134531000001|-7.698174391|0.285505651|9.209972585|144.338975|-315.62515|0.018979132|-216.8776303|873.7836118999999|422.96706330000006|9.595006108|1.0|1.0|1.0|1.0|1.0|3.02|2.58|0.15|-6.6|3.81|1.88|0.0|0.0|0.0|1.0|-3.76|4.0|-6.34|1.0|1.0|2.91|0.0576|7.87e-05|0.0|2.49e-07|8.170000000000001e-05|-0.05022|2.48|3.8419|-1065.874094|-1065.839441|550.83|322.72|212.63|0.34881|0.68386|0.1514|-0.15937|3.6904|-0.20959|0.0346535|-1065.732389|5.3726|0.16|6.7959|6.7959
12bh_a36|0.0|0|3.50075137|1.297043258|0.0|-0.052761366|5.351858133|2|0.044197531|0.001012669|-0.401249012|0.003676818|0.075747971|-0.035747988|1|0.0016901289999999|-0.169994208|-0.43574839|0.78699829|-0.211972014|0|0.833491953|-0.070687668|-0.09959401|0.317612728|0.017627098|-47.04367494|11.73109101|0.166508047|7.807212275|0.783294222|-1.991880197|76.46867897|0.482052584|2773.193279|554.7010591|-1325.625342|-15.75398235|0.216705778|14.56834609|144.22085800000002|-882.2230117|0.015307571|-377.0728785|1692.3721690000002|729.1873176|10.18741188|1.0|0.0|1.0|0.0|2.0|4.95|0.0|0.21|-7.34|2.5|2.45|1.0|0.0|0.0|1.0|-4.54|4.0|-6.38|1.0|1.0|2.42|0.0117|2.5e-05|0.0|4.55e-08|1.86e-05|-0.0525299999999999|3.79|3.6255|-1311.589612|-1311.558898|715.94|341.97|319.46|0.69377|0.7039|11.0|-0.14915|5.8338|-0.20168|0.03071385|-1311.356102|7.7975|14.0|7.8539|7.8539
9a_a36|0.0|0|3.4090209280000003|1.297044807|0.0|-0.109305298|5.351858133|2|0.040166667|0.095192109|-0.41624054|0.0034852859999999|-0.078488872|-0.06502499|1|0.160672128|-0.202876718|-0.398235589|0.7885597609999999|-0.019008343|0|0.826559623|-0.073689118|-0.10869601|0.204819754|0.0236784079999999|-45.04449811|14.47407729|0.1734403769999999|8.847677483|0.7638345870000001|-1.956528182|78.37175688|0.453098452|2682.572663|505.25728260000005|-1195.981615|-14.91993116|0.236165413|13.79893984|144.36259840000002|-731.0766269999999|0.019513779|-322.5522826|1565.759963|578.2841135|11.92833382|1.0|0.0|1.0|0.0|1.0|4.69|0.0|0.14|-6.28|2.04|2.02|1.0|0.0|0.0|1.0|-3.71|5.0|-6.74|1.0|0.0|1.95|0.0753|0.000102|0.0|5.26e-07|0.0002009999999999|-0.05044|3.38|3.8677|-1252.802159|-1252.77514|648.41|320.56|320.56|0.68682|0.68682|0.4811|-0.15925|5.7274|-0.20969|0.02701893|-1252.636005|7.4992|13.0|7.8861|7.8861
3k_a32|0.0|1|3.644417045|0.609420759|0.0|-0.001009768|5.973809612|0|0.0381981979999999|-0.047167919|-0.270019022|0.001221534|-0.0902541999999999|-0.077097565|3|-0.084055305|-0.090775221|-0.5265375529999999|0.779649252|-0.127713677|1|0.8777482409999999|-0.0711378679999999|-0.090839907|0.31016741|0.0123637989999999|-40.10830541|6.970844822|0.122251759|3.930238317|0.78057227|-1.271758703|58.16707081|0.472646737|2392.3436100000004|494.8840288|-717.0314235000001|-9.40163104|0.21942773|11.6688363|123.7157466|-404.2701347|0.012327787|-316.3794102|918.5970998|506.658189|6.9505405620000005|1.0|1.0|1.0|1.0|1.0|3.47|3.48|0.32|-7.23|5.78|2.41|2.0|0.0|0.0|1.0|-7.04|3.0|-5.01|0.0|1.0|4.75|3.3600000000000004e-05|2.47e-06|0.0|5.86e-08|2.15e-05|-0.05321|3.81|3.5363|-1750.164914|-1750.1383649999998|611.65|350.6|350.6|0.70268|0.70268|0.3082|-0.14667|3.2233|-0.19988|0.02654958|-1750.0122420000002|5689.0|9.0|8.0605|8.0605
