molecula|SddssS|NaaNH|n9FaRing|SaaNH|SssssC|NaasN|nAHRing|nARing|SaasN|MATS2c|AATSC1c|SRW07|AATSC1s|n6HRing|JGI4|MATS7i|SaaaC|MATS8i|BCUTi-1|AATSC8d|n5aRing|n5aHRing|MATS1i|MATS1c|n6aHRing|FNSA3|FNSA5|PNSA3|PPSA3|RNCS|RPSA|FNSA4|WNSA5|WPSA3|FNSA1|FNSA2|WNSA3|DPSA5|PNSA4|DPSA3|GeomPetitjeanIndex|TASA|PNSA2|WNSA4|GeomDiameter|GRAV|PPSA1|DPSA4|DPSA1|DPSA2|PPSA5|CYP2C19 inhibitor|CYP2D6 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Log Po/w iLOGP|Fraction Csp3|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|TPSA_y|Log Po/w MLOGP|Leadlikeness|Brenk|Molar refractivity|Veber filter|Class [Log S (SILICOS-IT)]|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Egan filter|CYP1A2 inhibitor|Log S (ESOL)|Log Po/w XLOGP3|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Absorption Energy (max. Transition) (eV)|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Area (grid)|Wavelength (max. Transition) (nm)|Approximated area|Contribution (HOMO-LUMO transition)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|Dipole (gas phase)|E solv. Water  (Hartree)|Dipole (water)|pIC50
3h_a32|0.0|1|1|3.579396967|0.0|0|0|0|0.0|0.01077056|-0.005281944|5.733341277|-0.008243901|0|0.037731481|0.014517903|2.243113495|-0.003152613|10.31100268|-0.111111111|3|3|-0.071193103|-0.531669815|0|-0.07183387|-0.0882883959999999|-44.97387528|6.98327435|76.38838542|0.12119737|-0.027590124|-34.60714056|4.372100625|0.7734940029999999|-1.324325944|-28.15732254|62.63332945|-17.27367301|51.95714963|0.4089962629999999|550.2022886|-829.1363044|-10.81473143|13.71739929|5187.525619|141.8112711|22.33200639|-342.4592076|1071.936307|7.357575822|1.0|1.0|1.0|3.88|0.35|19.0|-8.47|8.11|6.24|110.94|2.64|2.0|0.0|112.28|0.0|1.0|26.0|3.0|1.0|1.0|-6.15|6.12|0.0|0.0|3.37e-09|1.29e-06|3.5552|3.5552|-1790.6908030000002|676.22|348.74|578.86|0.70257|-1790.440663|0.2926|3.5952|0.02690554|5.8749|8.1549
28_a47|0.0|0|1|0.0|0.0|1|0|0|1.408016295|-0.053792245|-0.009689834|4.727387819|-0.23494583|2|0.038387534|0.023813594|1.121067445|-0.00496711|10.95058275|0.0467853809999999|1|1|-0.046265509|-0.435485503|2|-0.1132830309999999|-0.106779291|-67.33744077|15.50250691|365.2310214|0.394650655|-0.038135461|-37.72858603|9.214964819|0.65225927|-1.601689367|-40.02656804|82.27079846|-22.66839387|82.83994768|0.472690874|359.8303775|-952.0725426|-13.47449501|14.91533234|5633.990508|206.7032519|34.75365534|-181.0112167|1459.653524|18.79929562|0.0|1.0|2.0|2.03|0.05|21.0|-6.92|2.49|3.84|98.72|1.67|1.0|0.0|99.2|0.0|1.0|28.0|6.0|0.0|1.0|-3.66|1.97|0.0|0.0|1.2099999999999998e-07|4.59e-05|3675.0|3675.0|-1335.759232|599.88|337.37|461.73|0.69002|-1335.571655|0.2996|6.0847|0.03698465|8.17|7.6
4r_a46|0.0|0|0|0.0|-0.03033057|1|1|1|2.051582577|-0.173617329|-0.002826188|5.587248657999999|-0.074041799|2|0.044728682|-0.15196733|0.0|-0.1129698999999999|10.96363493|-0.048758575|1|1|-0.055572881|-0.246070691|2|-0.079297367|-0.081339886|-42.06465252|6.071841742999999|176.18445569999997|0.152180218|-0.0259595379999999|-22.88867429|3.220912917|0.7146312779999999|-1.220098292|-22.31391864|51.22472631|-13.77068362|48.13649426|0.456487948|449.7405899|-647.2221302999999|-7.304896049|10.69131411|4775.760774|151.3787482|19.26963463|-227.7097083|905.6728276|8.076584289|0.0|1.0|1.0|2.89|0.35|17.0|-6.25|3.56|3.43|63.83|1.52|0.0|0.0|97.9|0.0|1.0|25.0|4.0|0.0|0.0|-3.55|2.12|0.0|0.0|5.64e-07|0.000188|4.5209|4.5209|-1069.447946|571.75|274.25|467.85|0.69085|-1069.231407|0.1404|2.6630000000000003|0.02826942|3.5979|5.8499
14w_a23|0.0|0|1|0.0|0.0|2|0|0|3.132012648|0.013971812|-0.006481882|5.351858133|-0.109136569|2|0.046678487|0.045196333|0.6813799420000001|-0.042151195|10.31321817|-0.031435038|2|2|-0.073958723|-0.427696371|2|-0.070714528|-0.088508061|-46.76570273|14.84036772|43.30287556|0.211928134|-0.035779855|-38.70975831|9.814393755|0.743451788|-1.681653166|-30.92760432|72.23920014|-23.66232347|61.60607046|0.4972095239999999|521.1762769999999|-1112.129203|-15.648625699999998|15.58053709|6998.078982999999|169.6632599|31.82765022|-322.004381|1495.89956|13.70608418|0.0|0.0|1.0|3.35|0.05|26.0|-7.93|4.2|5.14|105.02|3.78|2.0|1.0|120.2|0.0|1.0|32.0|6.0|0.0|0.0|-5.27|3.78|0.0|0.0|1.17e-08|5.23e-06|3.6632|3.6632|-1828.385903|676.92|338.46|535.54|0.6219399999999999|-1828.161957|0.3855|7.0157|0.02204118|9.8981|8.6737
3o_a32|0.0|1|1|3.644417045|0.0|0|1|1|0.0|-0.022603806|-0.006253394|5.733341277|-0.014299905|1|0.035643275|-0.064818511|2.240993002|-0.117781901|10.3110027|-0.090297882|3|3|-0.061774721|-0.483580522|0|-0.073742105|-0.095457829|-42.51640563|7.218280399|62.67187821|0.162219176|-0.031819276|-31.73171751|4.161738248|0.7850948190000001|-1.4318674340000002|-24.51306152|62.56936516|-18.34557429|49.73468603|0.455089918|483.0270239|-825.5508427999999|-10.57723917|11.73098001|5488.777096|123.9047338|23.36733582|-328.7458915|1051.530112|7.532642302|1.0|1.0|2.0|3.06|0.32|19.0|-7.27|6.39|4.2|122.97|1.58|1.0|0.0|112.07|0.0|1.0|26.0|4.0|0.0|1.0|-4.73|3.46|0.0|0.0|5.35e-08|2.04e-05|3.5333|3.5333|-1805.504508|620.56|350.9|464.85|0.70216|-1805.277864|0.2851|3.2729|0.03088166|5.8476|6.6198
13c_a6|0.0|1|0|3.441255118|0.0|0|1|1|0.0|-0.046663393|-0.010619065|5.351858133|-0.0122495089999999|1|0.040821256|0.049627353|0.0|0.054910284|10.95129637|-0.0942387559999999|1|1|-0.106686991|-0.490486317|1|-0.093635525|-0.111231609|-63.73961873|20.79409503|157.60887419999997|0.213190168|-0.039875482|-51.54254258|14.15496611|0.772032541|-2.11340057|-43.38886312|88.21184769|-27.1440571|84.53371376|0.466844407|535.5975578|-1438.635026|-18.47751526|15.07660437|6204.855629|155.1821156|35.15921372|-370.3562372|1863.438327|12.49421473|1.0|1.0|2.0|2.53|0.16|23.0|-9.4|5.38|4.57|95.85|1.5|2.0|0.0|121.6|0.0|1.0|32.0|5.0|0.0|1.0|-5.27|4.23|0.0|0.0|3.96e-10|1.68e-07|5.992000000000001|3.6519|-1389.39897|719.8|206.92|596.15|0.7008800000000001|-1389.122252|0.28|7.7129|0.0276450999999999|9.2467|7.1367
14n_a23|0.0|0|1|0.0|0.0|2|0|0|3.3716621960000004|0.009802461|-0.0068536419999999|5.351858133|-0.027380305|2|0.045165485|0.079559363|0.747533142|-0.049694913|10.3132176|-0.059870135|2|2|-0.110069159|-0.404569286|2|-0.058928845|-0.082430028|-39.82324087|18.26553926|97.93357279|0.10672565|-0.032325501|-37.64460956|12.34358104|0.6868205409999999|-1.648600566|-26.91195666|72.09248208|-21.84509525|58.08878013|0.469606631|603.6615822000001|-1114.099858|-14.76259199|16.33144958|6740.54932|211.642042|31.80611809|-252.5011125|1622.112023|16.3874892|0.0|0.0|1.0|3.66|0.09|26.0|-7.51|3.42|4.03|114.25|2.72|2.0|1.0|126.78|0.0|1.0|32.0|5.0|0.0|0.0|-5.02|3.55|0.0|0.0|3.11e-08|1.3699999999999998e-05|3.4217|3.4217|-1744.450916|710.48|362.35|575.71|0.6955|-1744.1828670000002|0.4229|5.2196|0.02300614|7.2975|9.2441
14z_a23|0.0|0|1|0.0|0.0|2|0|0|3.305974434|0.08752343|-0.005892861|5.351858133|-0.024897956|2|0.04314059|0.038811869|0.729326158|-0.0438568409999999|10.31321795|-0.0229244|2|2|-0.069023218|-0.46459002|2|-0.0582387179999999|-0.079754981|-40.56245532|12.77192721|40.18308023|0.074698898|-0.03393829|-38.68856944|8.895469235|0.785604449|-1.595099623|-28.25118461|66.77741935|-23.63754572|53.33438253|0.474697407|644.4593172|-1110.964649|-16.46322104|14.91419434|7285.13008|149.3235124|30.08835522|-397.8390333|1414.152695|11.22918692|0.0|0.0|1.0|3.67|0.05|26.0|-8.57|4.64|5.32|105.02|3.99|2.0|1.0|130.3|0.0|1.0|32.0|4.0|0.0|0.0|-6.13|4.83|0.0|0.0|2.6899999999999996e-09|1.29e-06|4032.0|3.6632|-2549.107748|715.41|307.5|586.28|0.69913|-2548.895003|0.2917|5.9301|0.01238131|7.9877|8.2941
16h_a32|0.0|1|1|3.340888605|0.0|0|0|0|0.0|0.217139852|-0.015656019|5.733341277|-0.098975084|0|0.039958333|-0.069213021|2.075726759|0.061727488|10.31100268|-0.022634676|3|3|-0.123297852|-0.71364354|0|-0.081151869|-0.121464999|-51.56009529|13.31708433|70.02855767|0.200808492|-0.038765425|-49.03221545|8.461051377999999|0.7359051059999999|-1.821974989|-32.75886858|90.15529448|-24.62973479|64.87717961|0.459750275|507.7688359|-1157.597535|-15.6485794|12.42028916|6151.056721|167.7935207|33.46862873|-299.7661014|1573.02555|12.98212548|1.0|0.0|2.0|3.45|0.26|19.0|-7.0|5.86|4.6|149.27|1.12|2.0|0.0|111.95|1.0|1.0|28.0|5.0|1.0|1.0|-4.75|3.66|0.0|0.0|9.89e-08|4.09e-05|3.6182|3.6182|-1955.99895|679.82|342.67|556.05|0.70219|-1955.772465|0.2914|3516.0|0.02818755|4.2275|8.0655
17_a20|0.0|1|0|3.445659565|0.0|0|0|0|0.0|-0.064380628|-0.005457467|4.727387819|0.00038506|3|0.0388043479999999|0.065447136|1.652760156|0.038629586|10.94884838|-0.072863159|1|1|-0.116922879|-0.456415963|3|-0.063665681|-0.081404237|-41.75129828|9.857999796|66.47074027|0.0879464559999999|-0.0315649079999999|-35.00871763|6.4647747870000005|0.75430388|-1.5466805119999998|-27.38007162|64.39681425|-20.699942|51.60929807|0.455285305|598.1153253|-1014.297158|-13.57480888|15.05121151|6012.640572|161.12498630000002|27.44244402|-333.5397332|1344.679757|11.012753300000002|0.0|1.0|1.0|2.83|0.08|27.0|-10.14|5.8|4.85|91.14|1.45|2.0|0.0|119.48|0.0|0.0|31.0|5.0|0.0|1.0|-5.08|3.75|0.0|0.0|7.19e-11|2.9e-08|3.3926|3.3926|-1291.949041|673.68|365.45|543.09|0.69839|-1291.692325|0.2977|3.9703|0.03030655|5.3075|5.6478
8b_a50|0.0|1|1|3.1324050960000003|0.0|1|1|1|2.021915391|-0.115740384|-0.0045301379999999|5.777652323|-0.009597908|1|0.035718954|-0.096039086|1.98971238|-0.009441452|10.945024|-0.0180233089999999|2|2|-0.065440141|-0.332085641|1|-0.072629787|-0.078068703|-34.79187329|10.30543157|131.417573|0.154650918|-0.030360051|-17.91443197|4.93661461|0.6717097959999999|-1.092961836|-16.66636363|49.02840043|-14.54338619|45.09730487|0.428882006|404.9478761|-523.561903|-6.966723542|9.26652151|4446.001554|157.2609748|21.65129387|-164.5084115|779.4465792000001|11.63112165|1.0|1.0|1.0|1.69|0.06|20.0|-5.94|3.14|3.41|59.39|1.79|0.0|0.0|89.78|0.0|2.0|23.0|3.0|0.0|1.0|-3.81|2.55|0.0|0.0|1.16e-06|0.000347|4.5256|4.1804|-967.3527447|515.81|273.96|353.17|0.59283|-967.212701|121.0|3.8213|0.036701907|5.8205|7.1675
16j_a32|0.0|1|1|3.359912013|-0.082980188|0|0|0|0.0|0.175152442|-0.0139074189999999|5.733341277|-0.086195934|0|0.046788618|-0.0667943999999999|2.076106145|-0.135618491|10.31100263|0.021997616|3|3|-0.117577419|-0.704356423|0|-0.07651119|-0.106897203|-54.71915795|16.63953228|34.66998636|0.174011588|-0.034287782|-54.6758122|11.90023573|0.699790508|-1.817252458|-39.13396528|91.93816239|-24.52188465|71.35869023|0.442735754|590.7291534|-1299.659886|-17.53752467|13.20372234|6507.757122|214.7033741|35.04175088|-285.7717513|1857.212797|15.48758085|1.0|0.0|2.0|3.38|0.33|19.0|-7.77|6.49|5.24|149.27|1.57|3.0|0.0|121.3|1.0|1.0|30.0|5.0|1.0|0.0|-5.41|4.59|0.0|0.0|1.7e-08|7.5e-06|3629.0|3629.0|-2034.621888|729.78|341.65|631.34|0.70207|-2034.344833|0.2907|3.4656|0.0283671|4.0992|8.0315
12bf_a36|0.0|1|0|3.31325137|0.0|0|2|2|0.0|-0.024689509|-0.00832865|5.351858133|-0.119979424|2|0.044197531|0.140577067|0.0|-0.096665166|10.96022305|-0.0206090089999999|1|1|-0.098027247|-0.433281391|1|-0.090461753|-0.110255801|-58.26326838|14.01562806|87.14111344|0.320859336|-0.037486972|-45.73631152|9.026978489|0.7054709690000001|-1.874348624|-37.52534442|86.28460578|-24.14405495|72.27889645|0.474826911|437.4108773|-1207.2027480000002|-15.55034592|14.37031118|6271.550446|189.6959033|34.22402339|-264.6734075|1711.2011699999998|15.27267945|1.0|0.0|2.0|0.0|0.14|17.0|-7.12|3.55|3.0|69.2|2.78|1.0|0.0|123.67|0.0|1.0|31.0|6.0|0.0|0.0|-4.32|2.88|0.0|0.0|7.599999999999999e-08|3.17e-05|5.2319|3874.0|-1431.413697|670.85|236.98|517.66|0.69292|-1431.187555|0.4006|5.4787|0.03299488|7.5932|8.2218
12d_a31|0.0|1|0|3.441384322|0.0|0|1|1|0.0|0.039097757|-0.012448252|5.733341277|-0.043220149|0|0.0359583329999999|-0.042401695|0.0|-0.085780934|10.31169788|-0.032270224|2|2|-0.134504227|-0.550805937|0|-0.0938723509999999|-0.11498416|-66.58534562|21.06095035|157.30671669999998|0.294550252|-0.032542687|-57.85220856|14.93891054|0.6383648510000001|-1.724762406|-47.23018217|99.79879739|-23.08311261|87.64629597|0.389382761|500.3881827|-1223.404968|-16.37326657|15.46841054|5753.290126|256.5143096|36.15974873|-196.2893506|1916.466682|18.23846616|1.0|1.0|2.0|3.9|0.38|16.0|-7.63|6.04|4.09|117.37|1.31|2.0|0.0|112.97|0.0|1.0|29.0|5.0|0.0|1.0|-4.39|3.46|0.0|0.0|2.3500000000000002e-08|9.69e-06|3.8477|3.8477|-1657.471849|730.86|322.23|626.33|0.7006600000000001|-1657.1792779999998|0.2566|2.4186|0.04338158|3.3585|6.2924
15_a47|0.0|1|1|2.9226792460000004|0.0|0|0|0|0.0|-0.164258919|-0.00516949|4.59511985|-0.072588375|2|0.042285714|-0.130885389|1.56205245|0.086682657|10.9497222|0.0506476009999999|1|1|-0.007670908|-0.332654104|2|-0.084413593|-0.0904066519999999|-45.1562696|8.917011222000001|61.0548099|0.208246323|-0.033307714|-25.87091101|4.770072524|0.711630105|-1.265693121|-24.15592798|59.79410145|-17.81765281|54.07328082|0.477646539|423.5412927|-677.0708068|-9.531388265|13.37174753|5075.773767000001|154.260803|25.03780079|-226.4191275|951.4364299|11.43190096|1.0|1.0|2.0|2.1|0.06|21.0|-8.49|4.69|5.28|66.49|2.83|2.0|0.0|96.6|0.0|1.0|25.0|4.0|0.0|1.0|-4.85|3.8|0.0|0.0|3.22e-09|1.14e-06|4.3312|4.0594|-1527.4104|552.16|286.26|419.75|0.68008|-1527.265523|0.0759|2.2271|0.03425526|3.7709|7.8
10_a4|0.0|0|0|0.0|0.0|1|1|1|2.146166934|-0.180140166|-0.002959121|5.4161004020000005|0.005483539|2|0.038699764|0.00941601|2.149387791|-0.122141977|10.92992762|-0.090413559|1|1|-0.083887216|-0.241683916|2|-0.051015897|-0.079432495|-29.52653193|8.440134933|39.48408698|0.078346981|-0.027007048|-26.60798798|4.884907049|0.744529685|-1.350352423|-17.08910641|54.09964719|-15.63090193|37.96666686|0.4858700179999999|533.4262268|-781.5450965|-9.046715915|11.20225306|5598.949417|147.85886159999998|20.99433004|-283.0534799|1049.716502|8.126406226|1.0|1.0|0.0|3.38|0.26|21.0|-8.07|4.93|4.81|52.83|2.53|2.0|0.0|111.38|0.0|1.0|28.0|4.0|0.0|1.0|-4.85|3.85|0.0|0.0|8.51e-09|3.15e-06|4.9674|3.6465|-1183.812875|619.99|249.6|470.02|0.7038399999999999|-1183.54701|0.0176|1.4517|0.02232068|2.2386|7.0555
2_a33|0.0|1|1|3.396444161|0.0|0|0|0|0.0|0.047294725|-0.009168933|5.733341277|-0.064926835|0|0.039958333|-0.049900189|2.112255684|0.070526947|10.31100266|-0.05997501|3|3|-0.083752249|-0.593915758|0|-0.0804186|-0.104047115|-49.13901703|11.27469555|103.5201191|0.1804845889999999|-0.031851158|-38.84811555|6.889294995|0.702597735|-1.56070672|-30.02592687|75.44970552|-19.46234551|60.41371259|0.4699986339999999|500.7570617|-953.6549298|-11.89228027|11.60906093|6067.635829|181.7248125|27.70055258|-247.5908207|1357.327077|11.8727102|1.0|0.0|2.0|3.51|0.3|19.0|-7.67|6.7|4.63|140.04|1.33|2.0|0.0|115.28|1.0|1.0|28.0|4.0|1.0|1.0|-4.78|3.72|0.0|0.0|2.13e-08|8.78e-06|3.6281|3.6281|-1920.079174|655.74|341.74|525.38|0.70205|-1919.830424|0.2911|4.2519|0.02972182|5539.0|8.2596
16_a31|0.0|1|0|3.096824452|0.0|0|1|1|0.0|0.152128735|-0.020181753|5.733341277|-0.186617888|0|0.042528736|-0.050076586|0.0|-0.00795845|10.31170095|0.06214876|2|2|-0.053194463|-0.60894688|0|-0.142079397|-0.150315165|-66.9420327|17.63615984|130.369865|0.4535498739999999|-0.050105055|-33.36862997|8.309441139|0.73080436|-1.653466811|-31.54036284|83.86629191|-23.60746376|84.57819254|0.427771627|257.4650715|-779.0463041|-11.12287666|9.649327262|4387.049328|126.8340354|32.30339751|-217.4912527|1066.012118|13.04390063|0.0|1.0|2.0|1.93|0.14|16.0|-4.94|3.8|2.83|114.29|0.78|0.0|0.0|80.57|0.0|2.0|21.0|4.0|0.0|1.0|-3.6|2.32|0.0|0.0|1.16e-05|0.00347|3.6596|3.6596|-1308.242314|503.18|338.79|369.73|0.70108|-1308.113026|0.2534|3.7419|0.03948619|5.5943|7.0458
21_a47|0.0|0|1|0.0|0.0|1|0|0|1.2247108|0.072733799|-0.010650348|4.727387819|-0.13650463|2|0.037801932|-0.034419528|1.028199909|-0.004063946|10.95058272|0.057225853|1|1|-0.1049885469999999|-0.5406500129999999|2|-0.082614966|-0.095249919|-46.63227351|12.83540744|34.75044485|0.29417845|-0.033866638|-30.34731959|7.244985517000001|0.6448452960000001|-1.5239986980000002|-26.32173133|70.10126935|-19.11612865|59.46768095|0.463113582|398.4031618|-860.2257893999999|-10.79015808|13.17102891|6103.311635|200.4681737|29.64451905|-163.5167523|1334.003357|16.33715751|0.0|1.0|2.0|3.32|0.1|21.0|-7.7|2.94|4.93|84.73|2.97|1.0|0.0|104.49|0.0|1.0|29.0|6.0|0.0|1.0|-4.32|3.0|0.0|0.0|1.98e-08|7.8e-06|3917.0|3917.0|-1375.061089|583.37|316.53|441.93|0.68296|-1374.858663|0.2249|3.6767|0.03299607|4.9172|8.3
12_a1|0.0|1|0|3.3894574360000003|0.0|0|1|1|0.0|-0.0455890429999999|-0.011221829|5.351858133|-0.02164054|1|0.036382114|0.076867966|0.0|-0.0811332759999999|10.94945122|-0.051772288|1|1|-0.104622651|-0.487073772|1|-0.0964711209999999|-0.104724018|-55.99493147|19.60151089|133.6600817|0.234878615|-0.039894864|-35.28166588|11.37734536|0.724666653|-1.675584287|-32.50125347|74.99749378|-23.15625812|75.59644237|0.46449367|444.1009824|-972.562841|-13.44063462|14.34104294|5468.378562|159.81230209999998|31.95435864|-260.8074567|1342.083063|14.21231622|1.0|1.0|1.0|2.72|0.05|23.0|-8.2|4.87|4.41|83.82|1.67|2.0|0.0|103.47|0.0|1.0|28.0|5.0|0.0|1.0|-4.75|3.54|0.0|0.0|6.28e-09|2.3e-06|3734.0|3.1744|-1216.12881|607.42|332.04|482.51|0.69763|-1215.922313|0.2821|7.7454|0.0296752|10.1801|5.5302
34_a20|0.0|0|0|0.0|0.0|1|0|0|1.877209467|0.0305860929999999|-0.0057643419999999|4.727387819|-0.104520106|2|0.0396875|0.199191385|1.991704333|-0.046356705|10.93244905|-0.054458882|1|1|0.0346782989999999|-0.4478820739999999|2|-0.0851907119999999|-0.085459595|-57.31821177|8.766605631000001|297.5548445|0.203342854|-0.032248904|-38.68669181|5.898367836|0.776414086|-1.709191893|-38.56497154|67.53437417|-21.69778179|66.0848174|0.462785432|536.0086996|-1149.982435|-14.59875162|14.7802149|6211.26199|150.43359099999998|27.94614651|-371.9551262|1481.145765|10.03525243|1.0|1.0|1.0|2.92|0.08|27.0|-9.18|4.5|4.62|86.69|2.47|2.0|0.0|125.0|0.0|1.0|32.0|4.0|0.0|1.0|-5.02|3.63|0.0|0.0|6.64e-10|2.780000000000001e-07|5.4132|3.8699|-1352.31921|711.19|229.04|544.93|0.68845|-1352.041015|0.0766|3.8519|0.03558836|5.4994|7.2147
4c_a46|0.0|0|0|0.0|0.139403726|1|1|1|2.137504882|-0.068543882|-0.005085922|5.587248657999999|-0.048990529|1|0.0440307329999999|-0.111750026|0.0|-0.051150771|10.94298307|-0.068256579|1|1|-0.056422062|-0.421467037|1|-0.063644365|-0.087503927|-40.22007179|8.799732282999999|35.22734468|0.109222605|-0.029688832|-34.9456654|5.56099297|0.840753785|-1.662574604|-25.41708422|60.67664538|-18.76186479|49.01980408|0.450883931|562.9269925|-1050.664428|-11.85656505|13.06174141|5571.088357|100.6356847|22.31552819|-430.6788754|1249.669579|5.378517586|1.0|0.0|0.0|3.8|0.38|17.0|-7.62|5.11|5.24|57.01|3.4|2.0|0.0|115.03|0.0|1.0|29.0|4.0|0.0|0.0|-5.28|4.63|0.0|0.0|2.39e-08|9.32e-06|5.4579|4.1026|-1245.4159619999998|683.75|227.16|617.56|0.6986600000000001|-1245.114575|0.2083|4.1039|0.02299741|5.4491|5.6972
9g_a24|0.0|1|0|2.931798469|0.0|1|0|0|1.7647373919999998|-0.318471716|-0.00106361|5.283203728999999|0.001126633|2|0.0279797979999999|-0.162313932|0.0|0.070915465|10.96318169|-0.02471184|2|2|-0.0273623029999999|-0.079421802|2|-0.064835725|-0.065668047|-32.080056199999994|9.283063574|174.88817269999998|0.132863247|-0.021297745|-16.07665151|4.593165278|0.4819264479999999|-0.788016565|-15.87288497|49.25777584|-10.53790724|41.36311977|0.427531635|429.0504306|-389.9025677|-5.214049137|10.69818114|4355.725609|256.3375151|21.8662148|17.88521849|809.0499476|16.76589519|0.0|1.0|1.0|1.78|0.06|22.0|-6.43|2.91|2.93|72.28|0.64|0.0|0.0|87.53|0.0|1.0|23.0|4.0|0.0|0.0|-3.09|1.37|0.0|0.0|3.720000000000001e-07|0.000113|5.2521|4.2802|-984.5891383|524.03|236.07|400.47|0.64993|-984.447764|0.1023|2.9691|0.032630457|4.4131|7.1675
11a_a31|0.0|1|0|2.856083711|0.0|0|1|1|0.0|-0.045290366|-0.02376325|5.733341277|-0.259732443|0|0.044949495|-0.087576474|0.0|-0.1217573119999999|10.31170041|-0.019865299|2|2|-0.1068420919999999|-0.563537536|0|-0.151872243|-0.161027639|-76.64827023|20.91187076|258.8577775|0.513245044|-0.056833284|-41.01552988|10.55399384|0.735254945|-1.932331673|-38.68354874|97.23036756|-28.68314085|97.560141|0.451795285|245.6599349|-975.2267888|-14.47606937|10.5643234|4940.657452|133.6139513|39.01114987|-237.4612264|1326.379096|15.96146849|0.0|0.0|2.0|2.16|0.13|16.0|-4.65|3.93|2.94|125.57|0.57|0.0|0.0|83.12|0.0|2.0|23.0|6.0|0.0|1.0|-3.79|2.53|0.0|0.0|2.22e-05|0.00731|3.8042|3.8042|-1441.452616|529.63|325.92|407.76|0.69222|-1441.327731|0.2797|6.4691|0.04099365|8.9667|6.7212
12h_a36|0.0|1|0|3.468184524|0.0|0|2|2|0.0|-0.128701804|-0.0086750619999999|5.351858133|-0.041228471|2|0.039061728|0.059920602|0.0|-0.003014954|10.96020037|-0.051080247|1|1|-0.1430106119999999|-0.410826531|1|-0.073572836|-0.10720355|-48.17643878|18.27258858|82.11195464|0.180385475|-0.035734517|-45.96672487|11.96512593|0.665254541|-1.929663894|-31.5465515|87.85958486|-23.39942087|66.44902736|0.464544951|536.6941285|-1263.568727|-15.32224162|13.87400978|6159.17335|219.1956304|35.1736357|-216.42159590000003|1899.376328|17.66132225|1.0|0.0|2.0|0.0|0.17|17.0|-6.69|2.77|1.89|78.43|1.72|1.0|0.0|130.24|0.0|1.0|31.0|5.0|0.0|0.0|-4.07|2.65|1.0|0.0|2.03e-07|8.340000000000001e-05|5.1998|3.4554|-1347.481013|697.29|238.44|535.67|0.7014600000000001|-1347.199963|0.0056|6754.0|0.02925492|8.7377|7.8539
8d_a8|0.0|1|0|3.190160226|0.0|1|0|0|1.41693287|-0.12349902|-0.0111144189999999|4.844187086|-0.155313194|1|0.042323232|0.071729931|0.0|-0.077977198|10.94649761|-0.117111249|1|1|0.016471091|-0.4385133129999999|1|-0.1072746469999999|-0.103150936|-69.95878302|18.28507531|57.93693239|0.306707511|-0.03820405|-43.86958028|11.92454747|0.675359878|-2.063018716|-45.62337399|86.29065071|-24.91463687|88.24385833|0.483207744|452.1282556|-1345.390391|-16.2479927|14.52777156|6596.888351|211.7129122|36.89090464|-228.7206541|1992.108851|19.02113117|0.0|0.0|2.0|2.92|0.12|23.0|-7.62|3.93|3.32|112.23|1.92|1.0|0.0|121.1|0.0|1.0|32.0|5.0|0.0|0.0|-4.47|2.89|0.0|0.0|2.38e-08|1.03e-05|4.6765|3.2963|-1447.595474|690.78|265.12|572.21|0.70165|-1447.2928029999998|0.1879|6.0111|0.03604461|7.5674|4.7303
11c_a5|0.0|1|0|2.930680267|0.0|0|0|0|0.0|-0.2117133739999999|-0.004590583|4.59511985|-0.050049777|2|0.027388889|-0.0859098|0.0|-0.059682527|10.94877953|-0.023856811|1|1|-0.011677718|-0.269653478|2|-0.078909483|-0.0873419269999999|-47.99592739|10.85837291|31.61751609|0.19527649|-0.0322785379999999|-32.31269264|6.604499968|0.707039635|-1.484812761|-29.19305715|66.02857181|-19.63310772|58.854300300000006|0.448016491|489.4652669|-903.1229552|-11.94164728|16.09582374|5202.741647999999|178.1902995|27.76804404|-251.8596984|1277.330026|12.90369209|1.0|1.0|1.0|2.14|0.09|23.0|-8.47|4.79|4.17|80.76|1.13|1.0|0.0|106.79|0.0|1.0|28.0|5.0|0.0|1.0|-4.1|2.78|0.0|0.0|3.4000000000000003e-09|1.26e-06|4.5035|4.2087|-1218.492067|636.14|275.3|512.32|0.6267699999999999|-1218.278135|0.2186|2.5278|0.03798847|3.3827|7.6021
