molecula|SddssS|NaaNH|n9FaHRing|SaaNH|SssssC|NaasN|nAHRing|nARing|BCUTs-1|JGI4|MATS7i|SaaaC|ATSC1c|AATSC1are|MATS8i|BCUTi-1|n5aRing|n5aHRing|AATSC1pe|AATSC7i|AATSC1i|MATS1c|MATS8s|MATS8d|GATS1pe|RASA|FNSA3|PBF|FPSA3|PNSA3|PNSA5|PPSA3|RNCS|TPSA_x|FNSA4|WNSA5|WPSA3|RPCS|FNSA1|GeomPetitjeanIndex|GRAVp|TASA|FPSA1|GeomShapeIndex|WNSA2|FPSA5|DPSA1|DPSA2|Mor01p|PPSA5|CYP2C19 inhibitor|CYP2D6 inhibitor|CYP2C9 inhibitor|P-gp substrate|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Fraction Csp3|Num. of Aromatic heavy atoms|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|TPSA_y|Log Po/w MLOGP|Leadlikeness|Brenk|Molar refractivity|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Log S (Ali)|Heavy atom count|Log Kp (cm/s)|Molecular Mass|Egan filter|Consensus Log P|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|Lipinski|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Area (grid)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Highest Occupied Molecular Orbital Energy|Gibbs Free Energy|Dipole (water)|pIC50
7a_a8|0.0|1|0|3.1730222510000003|0.0|1|1|1|1.4000287219999998|0.041123188|-0.017706371|0.0|-0.482688615|0.000736369|0.004607684|10.94671402|1|1|0.002028046|-0.02923588|-0.032195997|-0.412963751|0.033708575|-0.032562221|0.681200974|0.718410375|-0.102174163|0.238462711|0.035405618|-60.00793116|-59.83546383|20.79408196|145.3710976|165.38046830000002|-0.042647654|-35.14198015|12.2125771|71.85980901|0.733884399|0.477611327|2715.360649|421.9297638000001|0.266115601|0.914283468|-632.5556427|0.0265990589999999|-274.7254012|1467.585836|488.0169522|15.62189947|0.0|0.0|1.0|1.0|1.0|1.0|3.34|0.05|23.0|3.96|3.49|92.93|2.01|1.0|0.0|105.83|1.0|3.0|-4.86|29.0|-6.33|382.37|0.0|3.15|-4.64|1.36e-05|0.00522|0.00874|3.24|0.0|2.05e-05|-0.07616|5.2|3.0704|-1291.313963|-1291.287017|605.72|1031.61|403.8|315.0|270.66|-0.20505|-1291.156661|12.8748|4.6068
5_a18 (BIBF0775)|0.0|0|0|0.0|0.0|0|2|2|1.251175715|0.035478927|-0.0366107389999999|0.0|-0.391512249|0.002526619|0.0002403959999999|10.94702058|0|0|0.0036739159999999|-0.054916741|-0.216531385|-0.453086741|-0.001626287|-0.040022105|0.7061155790000001|0.8432358679999999|-0.068989967|0.420002762|0.008501088|-52.09190866|-59.08151918|6.418873637000001|10.36586529|118.3671077|-0.029755876|-44.61038661|4.846666751|50.25564119|0.8159410579999999|0.483962172|3115.979466|636.6978809999999|0.184058942|0.937842434|-1204.480438|0.010831199|-477.1120625|1955.044427|1140.896548|8.178259299999999|0.0|1.0|0.0|1.0|1.0|2.0|4.42|0.32|18.0|4.09|3.69|76.5|3.52|3.0|1.0|155.95|1.0|8.0|-6.07|37.0|-5.96|494.63|0.0|3.2|-5.72|8.590000000000001e-07|0.000425|0.000946|4.73|0.0|3.06e-07|-0.04938|8.45|3.2027|-1572.313227|-1572.290174|817.02|1446.02|378.13|0.4825|378.13|-0.18092|-1571.914419|2.8009|7.4685
17_a15|0.0|0|0|0.0|0.0|0|0|0|1.43568899|0.036595745|-0.033968088|0.0|-0.442454151|0.0016674189999999|-0.032903349|10.9544604|0|0|0.0032452509999999|-0.052628162|-0.263401148|-0.461493931|0.001376853|-0.023779626|0.740986227|0.880459235|-0.052869016|0.605886597|0.012890299|-40.50376584|-61.17023228|9.875456386|34.35335309|91.58201681|-0.027065991|-46.86345493|7.56573889|58.47512431|0.653207369|0.474165158|2852.085573|674.5333498|0.346792631|0.90173781|-937.2690986|0.0217385279999999|-234.74904|1872.919233|822.8625688|16.654220199999997|1.0|1.0|1.0|1.0|1.0|1.0|3.63|0.15|24.0|4.89|6.0|67.35|2.53|2.0|0.0|131.36|1.0|7.0|-5.93|33.0|-5.58|438.52|1.0|4.44|-5.65|1.19e-06|0.00052|0.00099|4.78|0.0|8.43e-08|-0.03936|6.89|3.8006|-1413.897695|-1413.857182|752.08|1298.37|326.22|0.7247|299.04|-0.19509|-1413.624817|7.1743|7.9208
27c_a34|0.0|0|0|0.0|0.0|1|1|1|1.4335249819999998|0.041728395|-0.08157574|0.0|-0.80008116|-0.008017781|-0.028344637|10.95447877|1|1|-0.004694534|-0.132026575|-0.2077985889999999|-0.543350914|-0.0360159139999999|-0.0239323839999999|0.804740647|0.631065353|-0.114233896|0.32643486|0.0304948179999999|-76.84420762|-84.73908278|20.51361454|176.7076265|248.17931940000005|-0.042782312|-57.00328784|13.79934071|119.8660257|0.7381974290000001|0.424716257|2921.328444|424.51250080000005|0.261802571|0.738272657|-1026.059181|0.022975949|-320.4669239|2066.254135|673.8038326000001|15.45573273|1.0|1.0|1.0|1.0|1.0|2.0|3.55|0.12|23.0|3.11|3.34|104.29|1.71|1.0|0.0|119.71|1.0|6.0|-4.75|32.0|-6.85|427.46|0.0|2.83|-4.45|1.7800000000000002e-05|0.00759|0.0151|2.9|0.0|9.1e-06|-0.03792|5.23|3.9186|-1426.521813|-1426.482676|709.72|1203.69|316.4|0.2385|289.89|-0.19682|-1426.31053|9.6148|6.0969
13a_a5|0.0|1|0|2.931642415|0.0|0|0|0|1.393002748|0.023989899|-0.007871499|0.0|-0.328417593|0.002355511|-0.139517787|10.94530369|1|1|0.003196482|-0.012798693|-0.0569177229999999|-0.367284642|-0.048584084|-0.048575318|0.720100768|0.7667501609999999|-0.08903048|0.470564031|0.016739606|-57.31787843|-54.03141848|10.77696869|126.2663658|150.1663914|-0.0279752339999999|-34.78546088|6.938219155|39.93934134|0.598791539|0.460877309|2657.14588|493.6342317|0.401208461|0.854865353|-591.3528349999999|0.02811638|-127.2041084|1533.979782|620.5697596|18.10134317|1.0|1.0|1.0|1.0|1.0|2.0|3.07|0.13|23.0|4.39|3.58|92.79|0.95|2.0|0.0|114.18|1.0|8.0|-3.77|30.0|-7.18|399.45|0.0|2.71|-3.74|0.000169|0.0675|0.0734|2.19|0.0|5.02e-07|-0.05534|3.81|4.2107|-1313.167422|-1313.126035|688.18|1160.81|294.45|0.5953|267.87|-0.22898|-1312.968936|4.1671|7041.0
19_a15|-3.694652026|0|0|0.0|0.0|0|0|0|0.300209223|0.040555556|0.037722611|0.0|-0.4621216379999999|-0.012350591|-0.04003124|10.31928434|0|0|-0.00534669|0.060683674|-0.045543362|-0.571686169|0.042424078|-0.048611111|0.7358168620000001|0.691069123|-0.0946599869999999|0.355677322|0.00527267|-54.70558911|-64.78818183|3.04716388|61.63983265|178.5363184|-0.042351319|-37.44217335|1.761006946|15.76831619|0.922135562|0.405429114|2625.952212|399.3803987|0.077864438|0.681885245|-636.516947|0.005747326|-487.9183964|1194.400408|490.1808545|3.321475588|1.0|1.0|1.0|0.0|1.0|2.0|2.99|0.11|18.0|2.36|4.96|102.69|1.64|1.0|0.0|101.22|1.0|5.0|-5.12|26.0|-6.22|369.44|0.0|2.88|-4.39|7.56e-06|0.00279|0.0152|3.29|0.0|2.69e-05|-0.0372399999999999|7.53|4.1742|-1523.404372|-1523.361214|601.23|1030.77|297.03|0.4895|297.03|-0.20742|-1523.254714|9326.0|7.1427
12q_a36|0.0|1|0|3.453150038|0.0|0|2|2|1.29701394|0.042804233|0.068040097|0.0|-0.410984299|0.0005016269999999|-0.0651906459999999|10.9598352|1|1|0.0010871589999999|0.1161527719999999|-0.177407665|-0.441747876|-0.017640538|-0.074349074|0.8065052890000001|0.82911927|-0.07607684|0.324924033|0.018562763|-49.18227989|-68.5549152|12.00048565|82.68142965|110.4712541|-0.038175515|-44.31949385|7.758093617|0.0|0.768692389|0.486620426|2786.514757|536.0103834|0.231307611|0.947876484|-797.7508892000001|0.017949083|-347.4093916|1605.308562|629.5017194000001|11.60375275|1.0|0.0|0.0|1.0|0.0|2.0|4.74|0.14|17.0|3.35|2.54|69.2|2.51|1.0|0.0|128.76|1.0|5.0|-4.44|30.0|-6.49|415.88|0.0|2.34|-4.59|3.64e-05|0.0151|0.0106|3.31|0.0|2.77e-05|-0.05602|3.79|3.8653|-1692.544456|-1692.5102989999998|683.51|1148.35|320.77|0.4239|236.72|-0.2126199999999999|-1692.370918|6.4226|8.2218
1n_a5|0.0|1|0|2.91912867|0.0|0|0|0|1.427557749|0.024388889|0.002508727|0.0|-0.3365350029999999|0.004367323|-0.150600424|10.94528897|1|1|0.004754079|0.004115733|-0.015850084|-0.393928416|-0.013686011|-0.087019366|0.656280207|0.785210014|-0.082180848|0.428980979|0.023129277|-47.1725036|-47.04056285|13.27640087|63.58796786|123.2912732|-0.030493391|-27.00168194|7.620766672|55.29041202|0.627751746|0.483868192|2437.279452|450.71720610000006|0.372248254|0.937489579|-432.02691110000006|0.028797525|-146.6611704|1198.959638|467.1194103|16.53002342|1.0|1.0|1.0|1.0|1.0|1.0|2.88|0.05|23.0|4.41|3.99|80.76|1.72|1.0|0.0|101.77|1.0|5.0|-4.27|27.0|-6.41|356.38|0.0|3.14|-4.18|5.41e-05|0.0193|0.0234|2.91|0.0|3.01e-06|-0.06186|4.19|4.3838|-1179.209088|-1179.169527|607.15|1017.23|282.82|0.3789|282.82|-0.23278|-1179.073189|0.7104|7.5686
12m_a36|0.0|1|0|3.40403699|0.0|0|2|2|1.297043522|0.03912037|0.14264424|0.0|-0.667165917|-0.006653538|-0.025127218|10.95440733|1|1|-0.004569485|0.245908938|-0.090926893|-0.52644768|-0.075712087|-0.064035403|0.849217847|0.711961428|-0.10031651|0.4493096629999999|0.022725561|-67.27772044|-81.19927925|15.24099981|42.78660249|193.174369|-0.04260035|-54.45666327|10.22144534|107.233999|0.7471181240000001|0.465323422|2925.315028|477.48014630000006|0.252881876|0.8702895190000001|-1034.676602|0.0222467879999999|-331.4617713|2064.983108|689.2886595|14.91990864|0.0|0.0|0.0|1.0|0.0|3.0|4.83|0.13|17.0|1.92|0.98|112.29|1.28|1.0|0.0|131.85|1.0|6.0|-4.1|32.0|-7.39|424.46|0.0|1.26|-3.8|7.96e-05|0.0338|0.0676|2.11|0.0|0.000305|-0.05114|3.88|3.8658|-1401.654499|-1401.6158890000002|692.4|1177.15|320.72|0.4718|320.72|-0.20993|-1401.446557|9.1003|7.5229
47d_a18|0.0|0|0|0.0|0.0|0|1|1|1.251175994|0.032916667|0.069914568|0.0|-0.480899596|0.003376831|-0.07722825|10.94702255|0|0|0.005144085|0.104380139|-0.406388629|-0.417659275|-0.002494715|0.027971797|0.741366815|0.836999127|-0.06394156|0.445704576|0.015270278|-52.14267013|-71.20388424|12.45251265|64.92967228|132.9229494|-0.028722356|-58.06490563|10.15469843|58.93717545|0.69814381|0.481311892|3304.705347|682.5509007|0.30185619|0.927940864|-1451.622641|0.018506261|-323.1621908|2549.757058|1255.618298|15.0913716|1.0|1.0|0.0|1.0|1.0|2.0|4.73|0.32|18.0|2.81|3.21|88.97|2.6|3.0|2.0|159.67|1.0|12.0|-5.74|39.0|-6.57|527.66|0.0|2.56|-5.28|1.83e-06|0.000968|0.00276|4.16|1.0|7.790000000000001e-07|-0.04561|8.08|3.1079|-1704.061013|-1704.0327519999998|875.6|1544.09|398.94|0.5820000000000001|398.94|-0.17405|-1703.622959|4.2225|8.0969
12f_a40|0.0|0|0|0.0|0.0|1|0|0|0.604990261|0.040501792|0.070099257|0.807254372|-0.235838511|0.008525796|0.108909202|10.31197207|2|2|0.006841832|0.115814835|-0.054891771|-0.397377446|-0.160218113|-0.271493213|0.605644757|0.909993912|-0.067004323|3.43e-05|0.021549915|-37.02024147|-45.41519509|11.90644165|62.72992556|49.72883796|-0.032879466|-25.09213464|6.57837176|61.55859085|0.7314440520000001|0.490421149|2383.68369|502.7764322|0.268555948|0.962404834|-351.2898849|0.0201199619999999|-255.7481174|869.2568204|384.1423925|11.1163852|1.0|0.0|1.0|0.0|0.0|0.0|3.24|0.06|20.0|5.35|5.44|67.66|3.99|2.0|0.0|98.25|1.0|3.0|-6.58|24.0|-4.76|376.26|0.0|4.76|-5.99|2.66e-07|0.0001|0.0003819999999999|5.4|0.0|1.8100000000000003e-05|-0.07761|4.77|2.8374|-2212.359379|-2212.348599|572.63|951.55|436.97|0.4348|286.25|-0.19526|-2212.275094|4.8562|6.4202
12bb_a36|0.0|1|0|3.3296932480000003|0.0|0|2|2|1.29704416|0.04625323|0.096309833|0.0|-0.444923056|-0.006877664|-0.018516159|10.96022185|1|1|-0.004358975|0.2463876689999999|-0.250781298|-0.421445726|0.0534307559999999|-0.045186455|0.632625562|0.6888482109999999|-0.090660196|0.314702945|0.022069757|-58.19935506|-73.39466247|14.16769093|88.91215764|199.7440352|-0.038872447|-47.11573753|9.094955748|0.0|0.719294078|0.4808928389999999|2902.055617|442.2064275|0.280705922|0.926384521|-800.967538|0.022984922|-281.5518699|1734.6302440000002|593.6088758|14.75518126|1.0|0.0|0.0|1.0|0.0|2.0|4.72|0.14|17.0|3.55|3.0|69.2|2.78|1.0|0.0|123.67|1.0|5.0|-3.99|31.0|-6.8|417.41|0.0|2.44|-4.32|0.000102|0.0424|0.0201|2.88|0.0|3.17e-05|-0.0566799999999999|3.66|3.8001|-1431.4091|-1431.374881|667.88|1120.72|326.27|0.4172|236.69|-0.21175|-1431.238418|8657.0|8.0
20a_a10|0.0|0|0|0.0|0.0|1|1|1|1.343837243|0.036415094|-0.035536682|1.896409603|-0.197323337|0.008214031|-0.010695558|10.9296614|1|1|0.008297595|-0.058994157|-0.081587712|-0.281099208|0.036092601|0.019448804|0.63495222|0.913681336|-0.066386563|0.591835899|0.013618456|-43.19189039|-47.37850712|8.860330345|66.52185003|56.1599532|-0.028008251|-30.82502228|5.764636687|47.01787447|0.733451892|0.452402751|2998.608651|594.4519837|0.266548108|0.826159649|-616.5004457|0.016540298|-303.7731758|1291.932235|719.5272609|10.76131538|1.0|0.0|1.0|1.0|1.0|0.0|3.48|0.11|27.0|5.06|5.77|76.62|2.53|2.0|0.0|126.35|1.0|4.0|-5.68|33.0|-5.82|429.47|0.0|4.27|-5.59|2.07e-06|0.000888|0.0011|4.36|0.0|1.55e-07|-0.06611|3.98|3.8312|-1389.164302|-1389.1321289999998|696.63|1200.92|323.62|0.2738|259.16|-0.2274199999999999|-1388.957848|3.2116|5.9208
11_a4|0.0|0|0|0.0|0.0|1|1|1|0.626711769|0.03617284|-0.017835936|2.216390726|-0.056016567|0.011277653|-0.073554945|10.33765061|1|1|0.010782511|-0.030003079|-0.046906237|-0.145254541|-0.163623353|-0.007574475|0.647727179|0.930113409|-0.054262142|0.4523305489999999|0.009336075|-31.35942689|-37.74083422|5.395547437|12.88007087|40.38918044|-0.023620625|-21.81135655|3.118219598|59.55648883|0.7560913159999999|0.480360734|2452.527871|537.5354202000001|0.243908684|0.924411925|-370.7930613|0.011937709|-296.0029432|848.5670554999999|575.2252237|6.89909579|1.0|1.0|1.0|1.0|1.0|0.0|3.31|0.23|21.0|4.97|5.22|68.9|3.15|2.0|0.0|111.64|1.0|4.0|-5.14|27.0|-5.74|372.49|0.0|4.16|-4.97|7.27e-06|0.00271|0.00395|3.99|0.0|3.31e-06|-0.05582|3.2|3.78|-1467.463842|-1467.440475|630.04|1071.03|328.0|151.0|252.67|-0.2146699999999999|-1467.255521|5.3012|6.9586
9r_a24|0.0|1|0|2.950959457|0.0|0|0|0|1.353642494|0.024179894|-0.17821765|0.0|-0.264490176|0.007861194|0.064425793|10.96129392|1|1|0.008722018|-0.29065818|-0.2920573039999999|-0.3018627239999999|-0.120617935|-0.083458647|0.7526889940000001|0.8417158379999999|-0.0618978309999999|0.32720212|0.015557618|-41.49802275|-54.99020696|10.4302588|71.31566881|106.1180928|-0.025821921|-36.86695997|6.992734796000001|89.36724924|0.6152148279999999|0.473403843|2644.462265|564.3096436000001|0.384785172|0.898988412|-626.7383196000001|0.02357068|-154.486433|1519.52371|670.2247423|15.80243761|1.0|1.0|1.0|1.0|1.0|1.0|3.53|0.22|23.0|4.23|3.93|79.82|1.02|2.0|0.0|116.9|1.0|8.0|-4.02|30.0|-6.83|400.48|0.0|2.98|-4.06|9.58e-05|0.0383|0.0351|2.69|0.0|8.84e-07|-0.04313|1.82|4.2877|-1294.486221|-1294.451958|713.25|1199.71|289.16|0.3398|277.23|-0.21074|-1294.263358|3.0322|7.9586
9o_a24|0.0|1|0|2.9340792330000003|0.0|0|1|1|1.294229152|0.028472222|-0.087807028|0.0|-0.387865233|0.0012214139999999|-0.097596429|10.94506726|1|1|0.002019902|-0.145366976|0.00294424|-0.38043264|-0.0062180169999999|-0.000453155|0.7086274779999999|0.770273808|-0.088586421|0.6253256110000001|0.018492771|-51.29122728|-51.14964436|10.7072496|32.50178358|133.0106596|-0.032911684|-29.61546471|6.1994599720000005|44.8382925|0.668046377|0.4861134689999999|2892.333138|445.9858336|0.331953623|0.945954873|-562.6938294|0.026064002|-194.5965258|1454.754155|663.2688909|15.09096602|1.0|0.0|1.0|1.0|1.0|2.0|3.96|0.04|23.0|3.75|4.36|92.79|1.23|1.0|0.0|120.73|1.0|6.0|-4.49|32.0|-6.83|421.45|0.0|3.01|-4.4|3.2500000000000004e-05|0.0137|0.0167|2.88|0.0|5.23e-06|-0.04527|4.41|4.2643|-1388.147972|-1388.094657|611.03|1126.94|290.75|0.1409|210.85|-0.22353|-1387.945865|5.9089|6.3507
17_a47|0.0|1|1|3.011740664|0.0|0|0|0|1.4168589319999998|0.031802469|-0.105849578|1.699575434|-0.2032813319999999|0.0042378929999999|0.075303828|10.9385382|1|1|0.004477366|-0.180898239|-0.031505291|-0.3004189439999999|-0.034891905|-0.010871607|0.7666613659999999|0.852282407|-0.07185129|0.522140199|0.01291694|-43.82821253|-50.62550618|7.87914003|68.64478326|90.10552332|-0.02987808|-30.88080199|4.806157636|0.0|0.7457517659999999|0.46147021|2672.497352|519.8795281|0.2542482339999999|0.8569074879999999|-555.8544359|0.0159160889999999|-299.80980739999995|1221.9335609999998|630.8611986000001|9.708576558|1.0|1.0|0.0|1.0|1.0|2.0|3.44|0.08|27.0|5.12|5.44|79.38|2.26|2.0|0.0|119.83|0.0|4.0|-5.4|30.0|-5.83|392.46|0.0|3.85|-5.21|3.98e-06|0.00156|0.0024|4.03|0.0|3.12e-08|-0.04873|3.07|4.2784|-1254.985125|-1254.943823|656.78|1127.7|289.79|0.4308|289.79|-0.22479|-1254.795084|5.6949|8.3
15_a4|0.0|0|0|0.0|0.0|1|1|1|1.399867493|0.044357639|0.0432718859999999|0.0|-0.077474847|0.009823083|-0.1979518539999999|10.94611612|1|1|0.00918585|0.097046535|-0.038707204|-0.226703465|0.095534883|0.036363636|0.509447294|0.867716376|-0.062151785|0.2517542889999999|0.010893057|-29.80513879|-35.36161572|5.223809291|12.70877085|63.43714456|-0.030724393|-16.95780525|2.505098786|86.01453643|0.8438913020000001|0.437696617|1973.978183|416.1168833|0.156108698|0.7783994009999999|-254.3670787|0.009743323|-329.8289177|628.5456843999999|324.5687005|4.672449937|1.0|0.0|0.0|1.0|0.0|0.0|3.28|0.11|17.0|4.09|4.4|30.71|3.05|0.0|0.0|85.06|1.0|2.0|-3.82|22.0|-5.6|291.32|0.0|3.61|-4.28|0.000152|0.0443|0.0151|3.49|0.0|0.000235|-0.03539|3.8|4.2148|-958.270023|-958.251931|512.65|848.47|294.16|0.1996|275.22|-0.2091199999999999|-958.195344|3.0091|6757.0
12ay_a36|0.0|1|0|3.50559949|0.0|0|2|2|1.2970434|0.043383838|0.1012005419999999|0.0|-0.404030255|0.003676818|0.012286423|10.9463292|1|1|0.0045625|0.1689021819999999|-0.169994208|-0.438622276|-0.109624825|-0.111814717|0.857993338|0.829406408|-0.074251203|0.419950383|0.018016934|-48.12939044|-64.13591431|11.67851857|126.7858133|110.578217|-0.035337546|-41.57269314|7.569978132|8.677627506|0.778164805|0.4530143439999999|2766.899844|537.618563|0.221835195|0.828201506|-831.4538627999999|0.015670425|-360.6110621|1648.388976|729.1873176|10.15751916|1.0|0.0|0.0|1.0|0.0|2.0|4.96|0.21|17.0|3.76|2.5|69.2|2.45|1.0|0.0|133.68|1.0|5.0|-4.54|31.0|-6.38|409.49|0.0|2.42|-4.6|2.8600000000000004e-05|0.0117|0.0102|3.41|0.0|1.86e-05|-0.0526|3.79|3.6561|-1311.576473|-1311.547668|674.33|1184.45|339.12|0.2939|315.09|-0.2031599999999999|-1311.343228|9.1844|7.7447
3d_a32|0.0|1|1|3.503398526|0.0|0|0|0|0.609420786|0.041161616|-0.0620110029999999|2.230648962|-0.269655316|0.000655875|-0.113314811|10.31100276|3|3|0.002004382|-0.1131110759999999|-0.1395294259999999|-0.539652902|-0.069007775|-0.100251236|0.77923808|0.892845502|-0.06869526|0.2214902789999999|0.014419776|-37.19367587|-50.45435743|7.807299836|62.43434632|58.01666174|-0.02867299|-27.31750365|4.22710649|0.0|0.720540286|0.427813496|2213.978384|483.4133562|0.2794597139999999|0.747681906|-327.8100438|0.0160633|-238.8142619|840.275417|421.3548777|8.697152881000001|1.0|1.0|1.0|1.0|1.0|1.0|3.34|0.24|19.0|6.97|5.07|110.94|1.94|1.0|0.0|97.86|1.0|4.0|-6.55|23.0|-5.18|340.47|0.0|4.32|-5.13|2.81e-07|9.58e-05|0.00251|4.5|0.0|1.75e-05|-0.05482|3.42|3.5105|-1672.758552|-1672.733979|569.29|959.11|353.18|0.5031|353.18|-0.19671|-1672.638515|5.1728|8.0915
8_a10|0.0|0|0|0.0|0.0|1|1|1|1.3430438530000002|0.035828092|-0.000315856|1.546251312|-0.296880569|0.0087730469999999|-0.15615298|10.92578782|1|1|0.009056935|-0.000504277|-0.132343104|-0.368590322|-0.015871527|-0.167376069|0.616731847|0.874843982|-0.059655303|0.597912185|0.015758182|-32.63117642|-47.16908772|8.619652859|32.98071169999999|68.45976606|-0.029917593|-25.80127401|4.714910465|9.35593124|0.722649449|0.431797417|2612.274447|478.5356341|0.277350551|0.7599356820000001|-438.6216583|0.017582236|-243.5764486|1109.631361|583.7217118|9.617402178|0.0|0.0|1.0|1.0|1.0|0.0|3.42|0.22|21.0|4.46|4.2|69.9|2.46|1.0|0.0|111.36|1.0|4.0|-4.52|29.0|-6.25|384.43|0.0|3.55|-4.62|3.05e-05|0.0117|0.00926|3.37|0.0|9.59e-06|-0.0623299999999999|4.58|3684.0|-1257.84172|-1257.819281|594.63|1047.58|336.55|0.1596|264.0|-0.21789|-1257.648047|1.5482|6279.0
12ba_a36|0.0|1|0|3.389685532|0.0|0|2|2|1.297043659|0.040566449|0.087201747|0.0|-0.423472625|-0.002123045|0.003750685|10.9478512|1|1|-0.000621302|0.159880159|-0.168084618|-0.410941182|0.041478447|-0.0202572689999999|0.796093405|0.849738126|-0.083210415|0.330220757|0.0246090489999999|-56.0578808|-73.03464847|16.57882744|100.798163|101.229662|-0.037526591|-49.20258616|11.16896162|16.1479891|0.7068957840000001|0.49229954|3035.390784|572.4586103999999|0.293104216|0.969665341|-885.6465508|0.023797439|-278.7665262|1859.713557|688.1986357999999|16.03205543|1.0|0.0|1.0|1.0|0.0|2.0|4.8|0.12|17.0|2.79|1.63|116.78|0.74|1.0|0.0|133.18|1.0|5.0|-4.77|33.0|-7.04|431.45|0.0|1.57|-4.25|1.6800000000000002e-05|0.0072599999999999|0.0244|2.67|0.0|8.240000000000001e-05|-0.08446|2.79|3.0114|-1417.454721|-1417.426327|687.23|1187.56|411.71|0.7436|236.13|-0.21033|-1417.249741|4.5448|7.6778
12g_a36|0.0|1|0|3.5202147110000004|0.0|0|2|2|1.2678464|0.03912037|0.078990142|0.0|-0.409214521|0.0042553209999999|0.078155467|10.95259306|1|1|0.005035022|0.130052038|-0.163978382|-0.44093902|-0.19532883|-0.088251318|0.860667615|0.854238488|-0.069292341|0.374686587|0.017738779|-47.63457647|-66.72829531|12.19441007|24.29006276|100.2028184|-0.034549379|-45.87193951|8.382969151000001|5.097410387|0.779745318|0.473274545|2829.45056|587.240781|0.2202546819999999|0.898522257|-963.3107298|0.015152386|-384.6182564|1797.1178149999998|799.5563855|10.41641087|1.0|0.0|1.0|1.0|1.0|2.0|5.06|0.24|17.0|3.85|3.01|69.2|2.66|2.0|0.0|138.33|1.0|6.0|-4.95|32.0|-6.19|423.51|0.0|2.66|-4.86|1.13e-05|0.0047799999999999|0.00589|3.8|0.0|1.7800000000000002e-05|-0.0505199999999999|4.21|3714.0|-1350.887005|-1350.861445|724.32|1241.66|333.83|0.4393|238.01|-0.20288|-1350.633209|7.8537|7.8539
12k_a30|0.0|0|0|0.0|0.0|0|2|2|0.604984231|0.042739018|-0.13882907|0.0|-0.44562817|0.0043261129999999|0.067265077|10.31162844|1|1|0.0053380919999999|-0.240110949|-0.154412059|-0.4186541|0.001281277|-0.067714819|0.7933543279999999|0.815083558|-0.079026221|0.340031035|0.024177669|-52.35426525|-65.04897323|16.01752015|106.8195439|122.5057244|-0.035199567|-43.09444587|10.61148425|0.0|0.7081361979999999|0.47195436|2920.279667|539.9866061|0.291863802|0.893775698|-818.7944715|0.0226150579999999|-275.77726980000006|1745.328787|704.0353382000001|14.9823028|1.0|0.0|1.0|1.0|1.0|1.0|4.72|0.17|17.0|3.89|2.63|90.88|2.51|2.0|0.0|133.77|1.0|6.0|-5.44|31.0|-6.19|428.51|0.0|2.57|-4.93|3.59e-06|0.00154|0.0050799999999999|3.84|0.0|7.87e-05|-0.05055|3.58|3.4715|-1690.302721|-1690.269144|710.82|1200.31|357.15|0.2257|238.62|-0.19798|-1690.094082|5.0736|7.6144
12c_a5|0.0|1|0|2.977832018|0.0|0|1|1|1.236775191|0.0252713179999999|-0.086795626|0.0|-0.16115723|0.0054189009999999|-0.096073591|10.9455378|1|1|0.00586291|-0.1386392109999999|-0.020144382|-0.223631474|0.05430631|0.014673577|0.782051277|0.841092921|-0.070873852|0.450827114|0.016374249|-46.62294305|-43.47195613|10.77147171|143.44655559999998|104.5338363|-0.022421317|-28.59715492|7.085796743|13.26856229|0.583585895|0.4609383929999999|2697.345008|553.2961182|0.416414105|0.855075538|-543.3459436|0.024214085|-109.9706106|1415.330929|735.3048881|15.92875034|0.0|1.0|0.0|1.0|1.0|2.0|3.27|0.24|23.0|5.03|4.32|75.72|1.57|1.0|0.0|121.26|1.0|6.0|-4.09|31.0|-6.79|411.5|0.0|3.31|-4.33|8.159999999999999e-05|0.0336|0.0191|2.84|0.0|2.03e-07|-0.04565|2.06|4.0116|-1316.542713|-1316.5202869999998|694.24|1200.02|309.06|0.1513|265.66|-0.21128|-1316.305277|3.5993|7.3279
