molecula|SddssS|n9FaHRing|n9FaRing|NaasN|nAHRing|nARing|SaasN|n6HRing|MATS7i|ATSC1c|AATSC1are|MATS8i|BCUTi-1|AATSC8d|n5aRing|AATSC1pe|AATSC7i|AATSC1i|n6aHRing|GATS1are|BIC2|MATS8d|GATS1pe|FNSA3|FPSA3|PNSA3|PPSA3|RPSA|FNSA4|WNSA5|WPSA3|RPCS|WNSA3|DPSA5|PNSA4|GeomPetitjeanIndex|TASA|PNSA2|FPSA1|GeomRadius|GeomDiameter|GeomShapeIndex|GRAV|WNSA2|DPSA4|FPSA5|DPSA1|Mor01p|CYP2C9 inhibitor|P-gp substrate|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Log Po/w iLOGP|Fraction Csp3|Log Po/w Silicos-IT Log P|Leadlikeness|Molar refractivity|Num. of Rotatable bonds|Log S (Ali)|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|Egan filter|BBB|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Log Po/w XLOGP3|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Wavelength (max. Transition) (nm)|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|E solv. Water  (Hartree)|Gibbs Free Energy|IC50|pIC50|pIC50
12o_a36|0.0|0|0|0|2|2|0.0|2|0.03842353|-0.613501857|-0.00233752|-0.059733192|10.96036596|-0.010904454|1|-0.000472698|0.065221584|-0.213993335|1|0.859938421|0.799869816|-0.01854899|0.817582774|-0.082048664|0.023402195|-59.0895896|16.85373064|0.2407887189999999|-0.03541591|-55.10596064|12.13767506|112.1259723|-42.554984000000005|95.66406176|-25.50573629|0.469699889|546.7667677000001|-1453.826968|0.333537155|7.322888607|13.80895167|0.885724665|6622.134304|-1047.013252|38.27030489|0.026586303|-239.7655413|757.7532208|0.0|1.0|0.0|3.0|0.0|0.17|2.38|1.0|138.06|7.0|-3.54|5.0|-7.66|0.0|0.0|-3.64|0.000292|1.85|0.0|0.0|1.1800000000000001e-07|-0.05456|5.1927|-1440.969954|-1440.926241|1240.51|320.16|238.77|0.36719|0.67273|0.2888|-0.15695|4.9237|0.04371335|-1440.734965|0.04|7.3979|7.3979
25_a12|0.0|0|0|0|0|0|0.0|2|-0.089297664|-0.180562493|0.000864238|-0.025245046|10.93676625|-0.11195017|0|0.001783739|-0.141917694|-0.0861945369999999|2|0.8472746290000001|0.638255008|-0.208172827|0.806844014|-0.054734834|0.004952762|-28.517955|2.580489093|0.052062825|-0.03323193|-21.75703145|1.3444869730000002|0.0|-14.85843094|44.42528172|-17.31450713|0.448858246|493.8944271000001|-709.8947922|0.082701363|5.34703037|9.70173342|0.814415245|4329.321091|-369.8695347|18.87554002|0.005118351|-434.8420476|430.4348528|0.0|1.0|1.0|1.0|3.43|0.05|4.7|1.0|99.48|3.0|-5.28|2.0|-4.82|0.0|1.0|-5.25|5.19e-06|4.76|0.0|0.0|1.6399999999999995e-09|-0.05352|4.2653|-974.6569575|-974.6328337|945.73|359.04|290.68|0.63284|0.69029|0.1897|-0.14303|1.2494|0.024123749|-974.508059|22.0|7.6576|7.6576
25b_a34|0.0|0|0|1|1|1|1.94553288|1|-0.150946163|-0.861190687|-0.00378755|-0.112970844|10.95957635|-0.061390533|1|-0.000223677|-0.2360985169999999|-0.435821207|1|0.832166825|0.7969500890000001|-0.101529052|0.787858064|-0.1030760719999999|0.030138301|-64.37123451|18.82143547|0.343426892|-0.042438204|-53.79083879|11.75402804|49.2835599|-40.19997818|98.0416108|-26.50275222|0.419904835|410.0313565|-1378.143115|0.23725451|6.383564979|11.00434095|0.723855085|5786.015654|-860.6534206|34.74652105|0.019067452|-328.1702779|595.8522372|1.0|1.0|1.0|2.0|3.39|0.29|2.63|1.0|108.21|7.0|-3.82|5.0|-7.07|0.0|0.0|-3.69|0.00015|2.29|0.0|0.0|3.8100000000000004e-07|-0.03539|4.2253|-1313.388114|-1313.361559|1136.16|293.43|293.43|0.6925600000000001|0.6925600000000001|0.2259|-0.17564|7.0586|0.02655501|-1313.194808|2.08|5.6819|5.6819
16c_a32|0.0|1|1|0|0|0|0.0|0|-0.03152033|-0.770338913|-0.0064007569999999|-0.031087095|10.31100271|-0.036931818|3|-0.00369116|-0.057356214|-0.229450999|0|0.809370315|0.8607827790000001|-0.061904762|0.764217655|-0.088841599|0.025791147|-53.00702241|15.38819548|0.226956794|-0.038178095|-42.71426897|9.181311842|37.0285246|-31.62645048|86.97970500000001|-22.77882371|0.463897164|461.2334662|-1002.268243|0.3153632939999999|6.313526111|11.77670717|0.8653137670000001|5979.891916|-597.9997655000001|33.27140293|0.02579269|-220.3256617|513.9156315|1.0|1.0|1.0|2.0|3.08|0.22|5.64|1.0|107.14|7.0|-6.04|5.0|-6.44|1.0|0.0|-4.41|9.17e-07|3.23|0.0|0.0|1.0300000000000001e-07|-0.0505|3.6264|-1916.6792|-1916.651132|1069.28|341.89|341.89|0.70198|0.70198|0.2955|-0.14997|4.0551|0.02806787|-1916.536967|5.0|8.3468|8.3468
1j_a5|0.0|0|0|0|0|0|0.0|2|-0.115553003|-0.175183967|0.00683534|-0.07622096|10.9487794|-0.032333695|1|0.006957291|-0.190920568|-0.0178558139999999|2|0.74740095|0.7862755770000001|-0.0614852279999999|0.717355058|-0.073803258|0.019690225|-39.64241895|10.57633738|0.152836128|-0.027258236|-21.49609451|5.680936139|1.471030887|-21.29338752|54.3827755|-14.64139152|0.469085779|455.0425806|-600.2970524|0.383510433|7.328149934|13.80288876|0.883543443|4618.562904|-322.4414176|23.74961767|0.026739895|-125.1415813|422.96706330000006|1.0|1.0|1.0|1.0|2.66|0.05|4.5|0.0|96.98|4.0|-4.03|4.0|-6.15|0.0|1.0|-4.2|9.27e-05|3.03|0.0|0.0|7.190000000000001e-09|-0.03832|4.4331|-1065.849941|-1065.817476|959.39|300.89|279.68|0.66182|0.6449|0.1644|-0.16813|2.2503|0.03246499|-1065.723417|24.0|7.6198|7.6198
13b_a50|0.0|1|1|2|2|2|4.253030728|2|-0.0204949039999999|-0.263615417|0.010435712|-0.042022102|10.94500743|-0.054716607|2|0.011379776|-0.03182432|-0.269353185|1|0.749187803|0.788327682|-0.097736369|0.71935296|-0.051509874|0.019899348|-36.81915624|14.22401427|0.093835987|-0.026928544|-41.27630533|10.16729727|150.45293569999998|-26.31826007|70.09526468|-19.24847021|0.4321103879999999|647.7242444|-1212.6536230000002|0.299589696|9.514897025|16.75483549|0.7609056040000001|6639.077063000001|-866.8024118999999|27.48170624|0.017277404|-286.5057775|900.2031356000001|1.0|1.0|1.0|0.0|4.17|0.37|4.24|2.0|133.36|7.0|-5.02|5.0|-6.3|0.0|0.0|-5.1|9.65e-06|3.91|0.0|0.0|5.87e-08|-0.02606|4.2315|-1470.401544|-1470.3699789999998|1339.39|301.22|293.0|0.65332|0.63872|0.1553|-0.1701599999999999|5.5271|0.03156473|1470.104535|1.83|5.7375|5.7375
17b_a50|0.0|1|1|2|1|1|4.35392516|1|0.035558152|-0.144000296|0.012409091|-0.152660972|10.94500663|-0.15040528|2|0.012686493|0.05636897|-0.357011777|1|0.7715057479999999|0.7621727979999999|-0.257646121|0.748900413|-0.047785496|0.0128994089999999|-33.25475672|8.976922737999999|0.068150817|-0.02681014|-36.59177249|6.247196459|86.9549829|-23.14256283|59.65808461|-18.65764227|0.4835366239999999|648.4900322000001|-1156.773821|0.1966134769999999|8.324966952|16.11918162|0.936245718|6059.076348|-805.0189948|23.22374317|0.010169967|-422.2639022|862.3868512|1.0|1.0|1.0|0.0|3.57|0.35|4.18|3.0|131.39|8.0|-4.75|4.0|-6.09|0.0|1.0|-4.91|1.7899999999999998e-05|3.96|0.0|0.0|2.87e-08|-0.0318|4.2447|-1337.1910779999998|-1337.164673|1300.3|306.75|292.09|0.6269899999999999|0.66195|0.1758|-0.16699|6.3333|0.02640483|-1336.899093|122.0|6.9136|6.9136
13a_a5|0.0|0|0|0|0|0|0.0|2|-0.007871499|-0.328417593|0.002355511|-0.139517787|10.94530369|-0.025324157|1|0.003196482|-0.012798693|-0.0569177229999999|2|0.746303189|0.8045357209999999|-0.048575318|0.720100768|-0.08903048|0.016739606|-57.31787843|10.77696869|0.233249839|-0.0279752339999999|-34.78546088|6.938219155|39.93934134|-36.90128585|72.13276165|-18.01047283|0.460877309|493.6342317|-918.5341141|0.401208461|8.571729592999999|15.89940424|0.854865353|5628.9694|-591.3528349999999|30.07803494|0.02811638|-127.2041084|620.5697596|1.0|1.0|1.0|2.0|2.46|0.13|4.39|2.0|114.18|8.0|-3.77|5.0|-7.18|0.0|0.0|-3.74|0.000169|2.19|0.0|0.0|1.26e-09|-0.05534|4.6285|-1313.167422|-1313.126035|1160.81|294.45|267.87|0.41806|0.50037|0.1992|-0.17364|3.3414|0.04138695|-1312.968936|91.0|7041.0|7041.0
14_a1|0.0|0|0|0|1|1|0.0|1|0.1008839219999999|-0.766207981|-0.011639964|-0.029658865|10.94959842|-0.0492229479999999|1|-0.008385698|0.164429684|-0.033765606|1|0.838928085|0.7462411859999999|-0.083341531|0.795744863|-0.12658238|0.033047776|-74.96297518|19.5711254|0.406829129|-0.046308519|-42.99041175|11.59015807|104.2594419|-44.39360096|87.02320758|-27.42423067|0.47517581|351.2799603|-1234.09038|0.246642602|7.46120838|14.21658628|0.905399978|5748.712211|-730.8369997000001|36.40268318|0.0243658979999999|-300.0800645|513.4628663999999|1.0|1.0|1.0|2.0|2.35|0.05|4.04|1.0|106.85|4.0|-4.52|5.0|-6.73|0.0|0.0|-4.25|3.03e-05|2.7|0.0|0.0|2.03e-08|-0.05962|3.8344|-1292.588129|-1292.55322|1049.56|375.01|323.35|0.6572600000000001|0.69894|0.3497|-0.1336|4.1207|0.03490867|-1292.415211|94.0|7.0269|7.0269
8b_a8|0.0|0|0|1|1|1|1.42474537|1|0.019958073|-0.733216119|-0.0055544409999999|-0.0422693659999999|10.94650923|-0.03443232|1|-0.003593429|0.031896755|0.079250224|1|0.758899977|0.778853499|-0.0527918259999999|0.726912742|-0.130159955|0.032440348|-79.74587194|19.87542051|0.441645347|-0.047457424|-43.64473805|12.1771918|89.09854311|-48.85837649|84.97574547|-29.07602182|0.4835310479999999|342.0904577|-1424.7250689999998|0.218545278|7.507665421|14.53652808|0.936224813|6471.7604200000005|-872.8947609999999|37.20755791|0.022425382|-344.8810688|589.263087|1.0|1.0|0.0|2.0|2.93|0.09|3.65|1.0|114.18|4.0|-4.77|5.0|-6.87|0.0|0.0|-4.43|1.6899999999999997e-05|2.76|0.0|0.0|7.33e-08|-0.06114|4.5819|-1407.0843|-1407.052256|1098.17|375.8|270.59|0.57234|0.70195|0.1515|-0.13807|5.8389|0.03204403|-1406.887058|5.08|5.2941|5.2941
14b_a25|0.0|0|0|1|0|0|1.616664856|2|0.001683506|-0.273813082|0.004725325|-0.012989126|10.93106299|0.0009956189999999|1|0.004892038|0.0028569959999999|-0.074541111|2|0.6524261960000001|0.7723870909999999|0.001715854|0.632638761|-0.076156512|0.016003559|-52.75064158|11.08504021|0.140371985|-0.032728922|-40.37825712|7.678174472999999|57.85340824|-36.53830946|69.2012501|-22.67004596|0.490638154|595.4307570000001|-1224.182482|0.227210413|8.690235527|17.06102567|0.963240883|6760.594953|-847.9433995999999|29.33534086|0.015746299|-377.9013888|760.3735147000001|1.0|1.0|1.0|1.0|3.21|0.07|4.48|2.0|130.97|6.0|-5.6|5.0|-6.26|0.0|0.0|-5.23|2.49e-06|3.88|0.0|0.0|2.23e-10|-0.0584|5.4239|-1444.544749|-1444.505985|1257.11|304.7|228.59|0.34735|0.64983|0.0006|-0.16309|2.7037|0.03876374|-1444.330251|22.0|7.6576|7.6576
30_a47|0.0|1|1|1|0|0|1.435022468|2|0.013114301|-0.415191425|-0.0098410169999999|-0.008774855|10.95005723|0.0467853809999999|1|-0.008325552|0.029343834|-0.079370393|2|0.6850994429999999|0.8485444809999999|0.074217097|0.651797437|-0.108232368|0.022747897|-64.94243028|13.64937081|0.32103267|-0.0383202979999999|-38.63044093|8.190002019|76.90733636|-38.96726396|81.25550675|-22.9932445|0.4680850139999999|407.3992771|-965.7162688|0.320552431|6.886726437999999|12.94704346|0.879999675|5852.817155|-579.456614|33.84108731|0.028122734|-215.3470619|457.1122177|1.0|1.0|1.0|2.0|2.12|0.05|2.71|1.0|104.25|5.0|-4.22|5.0|-6.95|0.0|0.0|-4.1|6.05e-05|2.5|0.0|0.0|5.74e-08|-0.0564299999999999|3.7159|-1696.12008|-1696.078047|1032.35|333.66|333.66|0.6944899999999999|0.6944899999999999|0.3566|-0.1517|2.7493|0.0420327|-1695.9887|13.0|7.9|7.9
12aa_a30|0.0|0|0|0|2|2|0.0|2|-0.014017531|-0.539735362|0.003529389|0.059360681|10.31162784|-0.007369513|1|0.005111479|-0.023695642|-0.207153446|1|0.8397577820000001|0.809127478|-0.012535889|0.794193541|-0.078042288|0.030906491|-54.50378741|21.58471858|0.1873486869999999|-0.033789461|-49.44198469|15.0745057|0.0|-38.06478415|91.51563481|-23.59814969|0.4659424379999999|567.5458219999999|-1345.094532|0.369240427|8.65813938|16.21199661|0.872457337|6944.511023|-939.3977091|37.41227352|0.029670025|-182.6418006|792.3440337000001|1.0|1.0|1.0|1.0|0.0|0.21|3.94|2.0|140.26|7.0|-5.61|6.0|-6.39|0.0|0.0|-5.0|2.47e-06|3.81|0.0|0.0|1.47e-07|-0.04966|5.1925|-1804.818818|-1804.784381|1275.73|357.9|238.78|0.30341|0.68642|0.1506|-0.1472099999999999|5.8962|0.03443621|-1804.582558|8.0|8.1135|8.1135
15_a31|0.0|0|0|0|1|1|0.0|0|-0.0302581979999999|-0.775463115|-0.011797858|-0.070065105|10.31169996|-0.074455342|2|-0.007631228|-0.052339921|-0.272545088|0|0.8314086070000001|0.8022000659999999|-0.116356616|0.782925607|-0.116196194|0.038524836|-61.76522754|20.47825449|0.4328912239999999|-0.041588706|-37.21191643|10.88541717|514.6215199|-32.83191294|88.05886218|-22.10688462|0.466164359|301.452236|-840.0616157|0.358466423|6.148947296|11.51842782|0.873235738|5087.628096|-446.5429972|34.45943505|0.03396368|-150.46712390000002|363.593507|1.0|1.0|1.0|2.0|1.64|0.19|4.12|0.0|90.47|4.0|-4.28|5.0|-6.84|0.0|0.0|-3.57|5.27e-05|2.18|0.0|0.0|2.19e-06|-0.04192|4569.0|-1460.900291|-1460.861851|925.93|271.36|271.36|0.5241899999999999|0.5241899999999999|348.0|-0.15202|5.5793|0.03843988|-1460.790873|1.1|5.9586|5.9586
8_a15|0.0|0|0|0|0|0|0.0|1|0.155304204|-0.5025236129999999|1.7800000000000002e-05|-0.010146469|10.95880707|-0.014489333|0|0.003160815|0.225620047|-0.295062413|1|0.85357243|0.7059441040000001|-0.025923166|0.8105478740000001|-0.071552706|0.0336657729999999|-41.7821007|19.65860939|0.146103518|-0.028969856|-40.33569847|11.47934212|55.99586988|-24.39801408|89.80283608|-16.91650111|0.389723411|498.6196971|-828.9085544|0.480572589|6.093505548|9.984825987|0.638601279|5306.2234530000005|-484.0283816000001|32.56759415|0.035495625|-22.68867482|532.0914339999999|1.0|0.0|1.0|1.0|3.76|0.19|3.9|2.0|104.74|7.0|-5.25|5.0|-5.52|0.0|1.0|-4.81|5.63e-06|4.24|0.0|0.0|2.69e-08|-0.02723|4.4346|-1223.704913|-1223.687714|1050.15|331.28|279.58|0.5128|0.70524|0.0155|-0.1558|1.1415|0.01719864|-1223.523393|108.0|6.9666|6.9666
14b_a3|0.0|0|0|0|0|0|0.0|3|-0.1551678719999999|-0.356087317|-0.00603969|-0.008040839|10.31162234|-0.102362298|1|-0.004161699|-0.288944272|-0.094863591|3|0.882394075|0.7809478329999999|-0.170297225|0.8255789570000001|-0.090994113|0.012828558|-44.49789848|6.273415527999999|0.2135234869999999|-0.036469822|-24.15156108|3.067822725|82.79166784|-21.76034149|57.87172082|-17.83445545|0.487615651|384.6023764|-642.0403962|0.233084567|4.989782639|9.738358819|0.951659927|4803.535505|-313.9702941|23.25478753|0.017348996|-261.0537205|358.3503513|1.0|1.0|1.0|1.0|2.5|0.06|4.28|0.0|93.25|2.0|-4.45|4.0|-6.42|0.0|0.0|-3.99|3.54e-05|2.58|0.0|0.0|1.28e-07|-0.06676|3.0724|-1327.514377|-1327.4859310000002|879.19|403.54|403.54|0.70123|0.70123|0.2276|-0.12942|2.8743|0.02844675|-1327.398177|0.38|6.4202|6.4202
12u_a36|0.0|0|0|0|2|2|0.0|2|0.033763276|-0.407105926|0.0042553209999999|-0.063855309|10.95266014|-0.010669561|1|0.005035022|0.055588998|-0.163978382|1|0.901715152|0.8101678720000001|-0.018047007|0.860667615|-0.07260571|0.017639065|-50.53295452|12.27663887|0.157772171|-0.03452119|-46.98143813|8.544435884|5.944854912|-35.17050511|78.06218646|-24.02645378|0.486156325|586.1833819|-1417.5607730000002|0.22061252|7.65672775|14.90088936|0.946117173|6127.402572|-986.6102007|30.82735404|0.015171583|-388.9026034|799.5563855|1.0|1.0|1.0|2.0|0.0|0.24|3.85|2.0|138.33|6.0|-4.95|4.0|-6.19|0.0|1.0|-4.86|1.13e-05|3.8|0.0|0.0|4.2e-08|-53.0|3.8847|-1350.8981130000002|-1350.865506|1254.5|337.37|319.16|0.69258|0.70272|0.0176|-0.15109|5.8702|0.03260752|-1350.638138|16.0|7.7959|7.7959
12j_a36|0.0|0|0|0|2|2|0.0|2|0.091496219|-0.41101009|0.00285431|0.039869055|10.33556498|-0.051080247|1|0.003710345|0.161289379|-0.133106642|1|0.906423012|0.820041835|-0.089459459|0.855081905|-0.069970795|0.018160631|-46.2113679|11.99396966|0.147413708|-0.037113558|-46.00836307|7.921272637|2.098786266|-30.5197407|80.59149538|-24.51120192|0.457280037|563.0803357000001|-1323.6049039999998|0.224187058|7.483427579|13.78874575|0.8425708820000001|6352.018345|-874.1588982999999|31.59421634|0.016546717|-364.314663|725.9470896|1.0|1.0|1.0|2.0|0.0|0.17|3.33|1.0|135.47|6.0|-4.85|4.0|-6.64|0.0|0.0|-4.51|1.4300000000000002e-05|3.19|0.0|0.0|8.95e-08|-0.05098|5.2072|-1670.448063|-1670.420129|1198.96|327.94|238.1|0.37116|0.69967|98.0|-0.15495|6.4451|0.02793415|-1670.245584|0.01|8.0|8.0
3a_a12|0.0|0|0|0|1|1|0.0|2|-0.1231529169999999|-0.322200517|-0.0025830939999999|-0.062973953|10.95455336|-0.0161799839999999|0|-0.001011111|-0.205054123|-0.1213636769999999|1|0.943290857|0.7038021990000001|-0.032466697|0.8847197109999999|-0.07121814|0.009433302|-34.84701355|4.615711776|0.128014506|-0.034924502|-21.73969523|2.258466332|0.0|-17.05063286|52.21461165|-17.08854808|0.462077145|426.6622302|-666.453375|0.2189499039999999|5.924949067000001|11.01449587|0.859002624|4230.717811|-326.0954285|21.87893986|0.015909241|-275.0354486|381.0058252|1.0|0.0|1.0|1.0|2.74|0.05|3.43|0.0|97.52|3.0|-3.6|3.0|-5.88|0.0|1.0|-4.06|0.00025|3.15|0.0|0.0|3.13e-08|-0.06829|4.2336|-951.3711872|-951.3480023|875.71|332.36|292.86|-0.34688|0.66895|128.0|-0.15328|1.3824|0.023184956|-951.264072|194.0|6.7122|6.7122
33_a20|0.0|0|0|1|0|0|1.915285809|2|0.148855442|-0.078557022|0.009265667|-0.061975089|10.93244905|-0.062750442|1|0.008780074|0.248715569|-0.060582944|2|0.616352201|0.74131936|-0.10978034|0.607038752|-0.058927252|0.012738882|-38.58254635|8.340767701|0.0506104|-0.0265385579999999|-29.9394021|5.46110745|64.93395624|-25.26187502|54.60811436|-17.37608867|0.465855239|621.611679|-868.8044333999999|0.240643818|8.062843544|15.094865900000002|0.8721516570000001|5916.443448|-568.84864|22.88265911|0.013564844|-339.6262863|664.4562602999999|1.0|1.0|1.0|0.0|3.59|0.08|5.33|2.0|121.62|4.0|-5.6|4.0|-5.58|0.0|0.0|-5.53|2.48e-06|4.47|0.0|0.0|2.04e-10|-0.0582899999999999|5443.0|-1275.852801|-1275.823229|1174.95|318.99|227.79|0.27375|0.6129|0.0463|-0.15959|3.5714|0.02957286|-1275.662457|34.0|7.4685|7.4685
14t_a23|0.0|1|1|2|0|0|3.410065804|2|0.073534004|-0.290708696|0.01269616|-0.041339801|10.31321779|-0.093434862|2|0.01180744|0.134446672|-0.136106024|2|0.725800261|0.7629258809999999|-0.152771194|0.6906097959999999|-0.0553915009999999|0.017433037|-36.09926385|11.36130649|0.079043164|-0.033286443|-33.66111722|7.404291213|42.20767549|-23.52629623|61.0040156|-21.69314909|0.465981891|600.1979272000001|-1084.657455|0.2000541589999999|7.55064865|14.13931199|0.872595673|6523.656379|-706.8834616|27.11827225|0.014352462|-390.9561553|666.0036144999999|1.0|1.0|1.0|1.0|3.49|0.09|3.88|2.0|125.25|5.0|-5.85|4.0|-6.1|0.0|0.0|-5.25|1.43e-06|3.94|0.0|0.0|1.65e-08|-0.06666|3.9855|-1669.240512|-1669.21916|1184.43|386.72|311.09|0.5824199999999999|0.68886|0.0003|-0.15625|5.8672|0.02135191|-1669.040656|4.0|8.3979|8.3979
19_a4|-3.21497177|0|0|1|1|1|1.943606348|1|-0.052325802|-0.105763614|0.006243904|-0.211341677|10.30966825|-0.136621315|1|0.009687676|-0.086166959|-0.042058265|1|0.55269662|0.774746438|-0.190513834|0.514505012|-0.070677568|0.013022539|-38.9063534|7.168604362000001|0.1792349369999999|-0.028945757|-23.02459887|3.946149569|13.25878373|-21.41704046|49.73882261|-15.93396412|0.460486754|451.8120313999999|-669.2264932|0.235119747|5.9448291|11.01887515|0.85352261|5232.561157|-368.3935819|20.83197214|0.0143733|-291.6208078|450.6848883|1.0|0.0|1.0|0.0|2.52|0.16|2.97|1.0|98.19|3.0|-3.81|4.0|-6.58|0.0|1.0|-3.97|0.000156|2.62|0.0|0.0|8.070000000000001e-07|-0.05294|4.1858|-1446.939719|-1446.909868|983.4|296.2|296.2|0.67535|0.67535|0.3806|-0.17004|5.8295|0.02985188|-1446.813896|19.5|4.71|4.71
5a_a40|0.0|0|0|1|0|1|1.688148148|0|-0.108428634|-0.152120625|0.011345707|0.180125135|10.31198338|-0.02394636|2|0.010425818|-0.191663433|0.007301856|0|0.538671739|0.756882266|-0.0395444479999999|0.5263598389999999|-0.078132307|0.020641204|-34.5789643|9.135164355|0.146821673|-0.036396585|-17.82228195|4.042943749|52.43850484|-15.30358975|46.06507254|-16.10801287|0.4889874279999999|377.5905776|-483.24038600000006|0.177534728|5.507689573|10.7779923|0.956899016|3736.248815|-213.8673835|19.58503709|0.0130940839999999|-285.426492|244.8873477|1.0|0.0|1.0|0.0|2.49|0.21|3.68|0.0|74.15|3.0|-4.13|3.0|-5.9|0.0|1.0|-3.67|7.49e-05|2.88|0.0|0.0|8.950000000000001e-05|-0.0657799999999999|3.7921|-1177.598691|-1177.5835470000002|757.45|326.96|326.96|0.69499|0.69499|0.4461|-0.15066|5.7163|0.01514427|-1177.555706|81.0|7.0915|7.0915
6_a3|0.0|0|0|0|0|0|0.0|2|-0.025021661|-0.330577816|-0.007540435|0.05584062|10.3116226|0.032782484|1|-0.006696449|-0.0445675709999999|0.036673175|2|0.881253042|0.790667152|0.055002252|0.773152968|-0.1042506469999999|0.010921391|-52.01903278|5.449560482000001|0.216677977|-0.037726468|-24.56680878|2.7192240510000003|77.06094911|-25.95647951|56.71997588|-18.8247694|0.387883362|390.8623623|-640.0421597|0.19718501|5.498222293|8.982311462|0.633675574|4992.54948|-319.3685142|23.4484528|0.0150025189999999|-302.19751|353.7528308|1.0|1.0|1.0|1.0|2.65|0.0|4.96|1.0|95.5|2.0|-5.44|3.0|-5.68|0.0|0.0|-4.87|3.67e-06|3.79|0.0|0.0|3.28e-08|-0.06529|5.8279|-1731.735113|-1731.7043199999998|884.88|365.05|212.74|0.3369|0.69323|129.0|-0.1465|2.8131|0.03079258|-1731.6508010000002|1778.0|5.7501|5.7501
12p_a36|0.0|0|0|0|2|2|0.0|2|0.114716581|-0.432950771|-0.002526241|-0.084846674|10.96052769|-0.0433009009999999|1|-0.000673716|0.2461794139999999|-0.217394466|1|0.724208473|0.828371596|-0.074349074|0.698414933|-0.082569108|0.020202133|-51.98017377|12.71795723|0.251561167|-0.039016808|-42.95260501|8.006403882999999|0.0|-32.72335782|80.40682298|-24.56246081|0.475504684|471.1687161|-1228.123041|0.240873847|7.546742977|14.3885803|0.906594718|5922.775161|-773.1468902|32.35623052|0.019344052|-326.2581567|595.8790650000001|0.0|1.0|0.0|2.0|0.0|0.14|3.13|1.0|123.71|5.0|-3.89|5.0|-6.76|0.0|1.0|-4.16|0.000129|2.78|0.0|0.0|1.4e-07|-0.0552299999999999|5.3413|-1332.182868|-1332.148901|1113.05|323.11|232.12|0.30159|0.66559|0.1841|-0.15608|4.8805|0.03396697|-1332.006106|9.0|8.0458|8.0458
15a_a22|0.0|0|0|1|0|0|1.646649187|2|0.021482585|-0.280236463|0.005288335|-0.057308195|10.9464374|-0.015194063|1|0.005757758|0.036467904|-0.165471815|2|0.6819423609999999|0.7392451729999999|-0.027029438|0.655865336|-0.061755825|0.02126757|-41.92018177|14.43653926|0.13335968|-0.031425179|-37.6479704|9.799599501|65.53409434|-28.45564196|70.12529157|-21.33157831|0.444668211|588.2800507999999|-1109.242072|0.297264929|8.157552588|14.6895113|0.800725296|6322.278103000001|-752.9594081|30.3550786|0.0216014629999999|-275.2352849|684.5377542|1.0|1.0|1.0|1.0|2.86|0.08|3.87|1.0|124.05|6.0|-4.65|5.0|-6.61|0.0|0.0|-4.68|2.25e-05|3.18|0.0|0.0|6.1e-10|-0.0600399999999999|5.0577|-1368.35331|-1368.321775|1189.31|339.72|245.14|0.41078|0.69076|0.0955|-0.15281|5.2588|0.03153544|-1368.1368730000002|143.0|6.8447|6.8447
3g_a32|0.0|1|1|0|0|0|0.0|0|-0.058985916|-0.2816222539999999|0.001276735|-0.1154223269999999|10.31100273|-0.125170068|3|0.002565215|-0.105402305|-0.133675401|0|0.833981748|0.755211939|-0.1719626169999999|0.786074011|-0.070213101|0.0119962889999999|-38.9071564|6.647498326|0.112304055|-0.030429702|-30.18744099|3.683575459|0.0|-21.55960626|60.55421302|-16.86199774|0.447358137|491.89858160000006|-708.2039051|0.199259841|5.917878616|10.70834299|0.809490137|5058.622432|-392.4367329|21.05801434|0.01096673|-333.29803589999995|475.3634141|1.0|1.0|1.0|1.0|3.44|0.28|7.02|2.0|102.55|3.0|-7.09|3.0|-4.9|0.0|0.0|-5.59|8.12e-08|5.02|0.0|0.0|5.08e-08|-0.0535|3.5456|-1712.060085|-1712.036238|998.86|349.68|349.68|0.70275|0.70275|0.2859|-0.14715|3.3082|0.02384763|-1711.919273|14.0|7.8539|7.8539
