molecula|SddssS|NaaNH|n9FaHRing|n9FaRing|NaasN|nAHRing|BCUTs-1|MATS2c|AATSC1s|n6HRing|JGI4|SaaaC|ATSC1c|AATSC1are|BCUTi-1|n5aRing|n5aHRing|AATSC1pe|AATSC7i|MATS1i|AATSC1i|MATS1c|n6aHRing|GATS1are|BIC2|MATS8s|nFaHRing|FNSA5|PBF|FPSA3|PNSA5|RPSA|TPSA_x|FNSA4|WPSA3|RPCS|WNSA3|PNSA4|GRAVp|MOMI-Z|WNSA4|GeomRadius|GeomDiameter|GeomShapeIndex|GRAV|PPSA1|WNSA2|DPSA1|CYP2D6 inhibitor|CYP2C9 inhibitor|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|TPSA_y|Leadlikeness|Brenk|Molar refractivity|Num. of Rotatable bonds|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Egan filter|CYP1A2 inhibitor|Consensus Log P|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Approximated area|Contribution (HOMO-LUMO transition)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Highest Occupied Molecular Orbital Energy|Gibbs Free Energy|Dipole (water)|IC50|pIC50
1_a6 (SB-431542)|0.0|1|0|0|0|1|1.430935835|0.043282217|-0.175408303|1|0.035620155|0.0|-0.766207981|-0.011639964|10.94959842|1|1|-0.008385698|0.164429684|-0.020716495|-0.033765606|-0.567791164|1|0.838928085|0.7462411859999999|-0.08530265|0|-0.122555709|0.210050443|0.033020439|-72.69619778|0.405958714|240.8019609|-0.0462988229999999|11.61820782|105.3125675|-44.47680367|-27.46300805|2678.823231|1890.228713|-16.29019397|7.523839331|14.26172029|0.895537592|5748.417262|146.3942108|-733.0587287000001|-300.3801761|1.0|1.0|1.0|2.0|3.25|23.0|-7.69|4.04|3.63|103.12|1.0|0.0|106.85|4.0|29.0|5.0|0.0|1.0|2.85|3.03e-05|0.0218|2.7|0.0|0.0|7.81e-06|-0.05971|3.8208|4.57|3295.0|464.07|0.69868|-1292.358966|0.3346|-0.13329|-193.0|-1292.41452|8.8611|1542.0|5.8119
16_a20|0.0|1|0|0|0|0|1.401259527|-0.014660441|0.00695144|2|0.0388043479999999|2.013871268|-0.254072625|8.23e-05|10.93301779|1|1|0.001157852|0.211127741|-0.070208458|-0.117308016|-0.458484451|2|0.7582110409999999|0.7478675859999999|-0.085041518|1|-0.077793092|0.382481746|0.011604018|-51.18223058|0.084994428|55.92018945|-0.029561375|5.023018225|3.46788153|-28.6288015|-19.44924762|2722.728332|2161.751186|-12.79619894|8.166385503999999|15.24926152|0.8673208|5896.394536|144.672972|-639.8099471|-368.5817657|1.0|1.0|1.0|1.0|3.5|27.0|-10.52|6.38|5.46|78.25|2.0|0.0|121.69|4.0|31.0|4.0|0.0|1.0|4.37|8.68e-07|0.0008699999999999|4.69|0.0|0.0|1.22e-08|-0.05909|5.9837|4.45|3.5704|554.41|0.69524|-1275.636924|0.1958|-0.1481299999999999|-0.20722|-1275.6960869999998|6.5609|26.0|7585.0
9_a10|0.0|0|0|0|1|1|1.377786667|-0.096384071|-0.032199235|2|0.03590535|1.754798254|-0.285441469|0.007316125|10.92721632|1|1|0.007847998|-0.079150788|-0.1475423119999999|-0.239634564|-0.362724972|2|0.7141481129999999|0.791322552|-0.000865755|1|-0.084348428|0.6816795959999999|0.013842683|-59.80726117|0.130554786|92.56988349|-0.028592687|6.959437141|59.95939417|-29.00379197|-20.27364785|2904.874289|2284.568215|-14.37503199|8.765421221|16.02210901|0.827876677|6606.83687|190.5275895|-848.1268877|-327.9949188|1.0|1.0|1.0|1.0|4.0|21.0|-7.93|3.69|3.68|75.94|1.0|0.0|130.71|7.0|33.0|5.0|0.0|0.0|3.07|5.920000000000001e-05|16.0|2.97|0.0|0.0|5.14e-06|-0.06118|5.5668|4.51|3.7309|631.5|0.68962|-1409.69933|0.0041|-0.15045|-0.21163|-1409.764013|4942.0|193.0|6.7144
12v_a30|0.0|0|0|0|0|2|0.604983445|0.037440652|-0.029548782|2|0.04625323|0.0|-0.369659818|0.002431329|10.31162873|1|1|0.001805829|-0.173424818|-0.0493878409999999|-0.0857954809999999|-0.471153275|1|0.8149999040000001|0.83236194|-0.029852321|0|-0.0971402169999999|0.404950755|0.015823709|-65.72041011|0.1498787969999999|101.4008026|-0.037666615|7.242869835|0.0|-35.30820865|-25.48342433|3001.758432|2483.120571|-17.2408622|8.114588039|15.56114504|0.917675298|6952.110426|131.2043645|-844.8022477|-414.1432908000001|0.0|1.0|0.0|1.0|4.62|17.0|-7.8|5.11|3.92|81.65|2.0|0.0|137.3|5.0|31.0|4.0|0.0|1.0|3.59|2.64e-07|0.0004269999999999|5.12|0.0|0.0|7.39e-06|-0.0563|3.5507|5.08|3.5507|573.82|0.68405|-2494.739831|0.1601|-0.1505099999999999|-0.20681|-2494.802821|4105.0|22.0|7.6596
11a_a50|0.0|0|1|1|2|1|1.397733996|-0.156121881|-0.014702942|1|0.038040936|2.114272566|-0.134056065|0.011959339|10.94500606|2|2|0.012037198|-0.0739260509999999|-0.162848233|-0.277408878|-0.267331063|1|0.701976536|0.792574879|-0.158172459|1|-0.071180382|0.2931724189999999|0.01848869|-37.63057389|0.0828728879999999|43.81199235|-0.025421565|5.167341939|67.28055926|-13.47492066|-13.43949068|2286.226222|1550.320581|-7.104987834|5.965221997|11.123941699999998|0.864799282|4858.670497|182.7270002|-298.409489|-163.21096210000002|0.0|1.0|1.0|0.0|3.44|20.0|-5.87|3.09|3.73|48.53|0.0|0.0|99.65|2.0|25.0|3.0|0.0|1.0|2.95|0.000263|0.0228|2.9|0.0|0.0|0.000441|-0.03284|4.0636|3.05|4.0636|437.9|0.65485|-1045.794689|0.1761|-0.16769|-0.2005299999999999|-1045.84627|7.5619|59.0|7.2291
3b_a12|0.0|0|0|0|0|1|1.283824445|0.156777705|-0.043495794|2|0.0375|0.0|-0.332497127|-0.004028952|10.9540388|0|0|-0.003019113|-0.19952566|-0.071149325|-0.116772665|-0.547002361|1|0.914614654|0.768772928|-0.008328578|0|-0.088443201|0.073824142|0.0103611969999999|-46.11064215|0.096795301|50.46508298|-0.034016616|2.816328871|0.0|-17.50314491|-17.73486237|2186.64676|1935.211747|-9.246226764|6.6333156660000006|10.88757628|0.64134753|4665.346939|120.5265876|-360.6028438|-280.3056362|1.0|1.0|1.0|1.0|3.82|18.0|-8.1|4.05|3.14|37.28|1.0|0.0|102.53|3.0|24.0|3.0|0.0|1.0|3.59|5.539999999999999e-05|0.00759|3.78|0.0|0.0|2.63e-06|-0.07091|4.2092|3.96|3.7741|426.66|0.6654800000000001|-1410.826913|0.2418|-0.15229|-0.2232|-1410.8759220000002|8.5678|49.0|7.3098
13b_a5|0.0|1|0|0|0|1|1.338814635|-0.142746146|0.011339656|2|0.02468599|0.0|-0.251535058|0.0064510459999999|10.94530329|1|1|0.0066003869999999|-0.010368468|-0.055701188|-0.091464693|-0.357011244|2|0.6700114770000001|0.765309977|0.03431921|0|-0.074710354|0.468748106|0.0138892369999999|-48.3067033|0.168442764|108.9128108|-0.02636836|5.806729729|46.77748445|-29.05440446|-17.04942469|2661.597781|1177.571784|-11.0239272|8.427551282000001|15.48959317|0.837970799|5678.380299|223.6695238|-562.2202871000001|-199.2474147|1.0|1.0|1.0|1.0|2.97|23.0|-8.36|4.64|4.06|74.77|1.0|0.0|119.8|5.0|30.0|4.0|0.0|1.0|3.26|5.69e-05|0.0148|3.01|0.0|0.0|1.72e-06|-0.05177|4.6733|4.66|4.1793|503.93|0.57482|-1275.806761|0.3064|-0.17274|-0.22451|-1275.865034|4.7964|0.11|6.9586
12g_a40|0.0|0|0|0|1|0|0.604990688|0.037440516|-0.129331216|0|0.036630824|0.726175674|-0.354104815|-0.001011175|10.31197254|2|2|-0.003205145|0.280045216|0.063401514|0.106286677|-0.512657141|0|0.777835705|0.769016155|0.020185301|1|-0.099521372|0.289122732|0.012706769|-52.24208444|0.129798543|68.1355805|-0.0435406|3.501413627|0.0|-26.21888031|-22.85591194|2287.970776|681.6778419|-11.99782981|7.692740528|14.39849078|0.871698484|5211.675486|77.67373972|-383.9305539|-369.5858437|0.0|1.0|0.0|1.0|3.24|20.0|-6.63|4.83|5.14|78.66|2.0|0.0|93.78|2.0|23.0|3.0|0.0|1.0|4.4|3.43e-07|0.000586|5.07|0.0|0.0|8.57e-05|-0.07424|4.0224|4.84|3.1577|429.31|0.6988|-2172.9382|0.2682|-0.13191|-0.20615|-2172.988604|2.7075|724.0|6.1403
5b_a49|0.0|0|0|0|1|2|1.343848745|0.1108916119999999|0.006327273|2|0.034466231|1.926253727|-0.418576471|0.005836378|10.9297646|1|1|0.006696215|-0.12209302|-0.13632743|-0.230763367|-0.515894968|2|0.6981815290000001|0.7843021|-0.006962617|1|-0.076494119|0.615864196|0.020319986|-44.96093486|0.203066756|119.3565117|-0.026008|7.020013952999999|69.07083505|-24.11745318|-15.28671785|2764.188493|1956.050085|-8.985071494|6.270195553|11.94760614|0.905459892|6225.302624|229.9974239|-449.2535747|-127.7749783|1.0|1.0|1.0|1.0|3.34|21.0|-7.24|2.98|2.87|75.94|1.0|0.0|122.26|3.0|30.0|4.0|0.0|1.0|2.58|0.000496|0.0468|2.08|0.0|0.0|2.3e-05|-0.04453|5.1653|3.92|3.9209|451.32|0.65269|-1291.873941|0.0747|-0.1624799999999999|-0.20701|-1291.929428|6.1996|28.0|7.5528
18d_a30|0.0|0|0|0|0|2|0.6049874|0.041146136|-0.064217094|2|0.040899471|0.0|-0.385441836|0.001139238|10.31163881|1|1|0.002064369|-0.159104532|-0.0541804029999999|-0.120380857|-0.4624430539999999|1|0.669561738|0.815003426|-0.001699165|0|-0.103191184|0.346980269|0.017843227|-65.3088221|0.196719738|124.5022473|-0.037906966|7.147133584|0.0|-31.29400567|-23.99099587|2848.574353|2894.162522|-15.18369704|7.063141946|12.69833771|0.797831306|6367.958933|137.15746130000002|-744.0011548|-358.5765637|0.0|1.0|0.0|1.0|4.75|17.0|-6.9|4.25|3.18|81.65|2.0|0.0|127.24|5.0|30.0|5.0|0.0|0.0|2.92|4.12e-06|0.00405|3.97|0.0|0.0|5.260000000000001e-05|-0.05506|5.0125|4.07|3.4682|508.7|0.69017|-1674.785879|0.3788|-0.14167|-0.19673|-1674.8453470000002|6.2946|21.0|7.6737
14a_a25|0.0|0|0|0|1|0|1.420015394|-0.092005241|-0.05112778|2|0.038167849|1.975771616|-0.255585831|0.006085806|10.93106303|1|1|0.006158124|0.085350921|-0.0469914379999999|-0.077269115|-0.365062041|2|0.6716839040000001|0.7385460309999999|-0.085643386|1|-0.084207356|0.326595394|0.012870836|-55.27820709|0.149573695|98.18816423|-0.033365179|5.546443318|58.18995584|-30.017374100000005|-21.90268583|2844.993903|2142.5112510000004|-14.37809314|7.39139255|14.55676745|0.969421506|6315.975408|126.8576588|-762.0389362000001|-402.7381076|1.0|1.0|1.0|1.0|3.43|27.0|-9.59|4.44|4.92|72.7|2.0|0.0|126.26|6.0|32.0|4.0|0.0|1.0|3.81|4.03e-06|0.00215|4.16|0.0|0.0|1.08e-07|-0.05083|5.3631|5.79|3.9479|548.29|0.6714|-1352.024616|0.1756|-0.16347|-0.2143|-1352.086073|4.1656|207.0|6684.0
11_a47|0.0|0|0|0|0|0|1.381898438|0.035230036|-0.156077888|3|0.033931624|1.311097861|-0.427212659|-0.007419345|10.93671007|0|0|-0.00580273|-0.120383371|-0.038723054|-0.079543257|-0.451384505|3|0.702719047|0.715054643|-0.058523885|1|-0.096486559|0.572646116|0.008462682|-59.10798423|0.203136607|124.4421556|-0.035945973|3.175899139|1.882633323|-30.64032829|-22.02062158|2842.168734|2201.328597|-13.48990542|5.966142027|11.22841564|0.8820228529999999|6736.717611|112.34605729999998|-687.9851765999999|-387.9111844|1.0|0.0|1.0|2.0|3.28|28.0|-10.55|5.58|6.68|70.93|2.0|0.0|124.7|4.0|32.0|5.0|1.0|1.0|4.69|5.110000000000001e-07|0.000394|5.06|0.0|0.0|1.19e-08|-0.05094|3.7253|4.84|3.7253|549.52|0.6915399999999999|-1395.922861|0.2321|-0.1546|-0.20554|-1395.980918|4.6111|0.04|7.4
8_a15|0.0|0|0|0|0|0|1.419941362|-0.208657545|-0.044406425|1|0.039181287|0.0|-0.5025236129999999|1.7800000000000002e-05|10.95880707|0|0|0.003160815|0.225620047|-0.203104439|-0.295062413|-0.342749125|1|0.85357243|0.7059441040000001|0.0937475619999999|0|-0.118293578|0.381651497|0.0336657729999999|-69.07571287|0.146103518|85.31489861|-0.028969856|11.47934212|55.99586988|-24.39801408|-16.91650111|2393.276181|1919.535904|-9.878130237|6.093505548|9.984825987|0.638601279|5306.2234530000005|280.62296039999995|-484.0283816000001|-22.68867482|1.0|1.0|1.0|1.0|3.14|18.0|-7.57|3.9|4.95|61.84|2.0|0.0|104.74|7.0|27.0|5.0|0.0|1.0|3.76|5.63e-06|0.00562|4.24|0.0|0.0|9.86e-06|-0.02723|4.4346|3.36|3.7426|538.51|0.70524|-1223.463981|0.0155|-0.1558|-0.18303|-1223.523393|1.4589|108.0|6.9666
14a_a22|0.0|0|0|0|1|0|1.4229176680000002|-0.136588366|-0.052476637|2|0.038167849|1.614660505|-0.280236463|0.005288335|10.9464374|1|1|0.005757758|0.036467904|-0.097476465|-0.165471815|-0.360663314|2|0.6819423609999999|0.7392451729999999|-0.09744639|1|-0.081479363|0.490491034|0.021268761|-55.51601021|0.135922381|92.61079081|-0.031338217|9.873779458|60.38977977|-28.88288575|-21.35231162|2885.858295|2169.870866|-14.54840956|8.052850876|14.55117701|0.8069597009999999|6348.976909|203.8666248|-756.5172972|-273.61731430000003|1.0|1.0|1.0|1.0|3.42|27.0|-9.21|3.87|4.31|85.59|1.0|0.0|124.05|6.0|32.0|5.0|0.0|1.0|3.19|2.25e-05|0.00881|3.18|0.0|0.0|2.56e-07|-0.06145|5.0653|4.98|3.5707|534.87|0.63156|-1368.075682|0.0578|-0.15029|-0.21174|-1368.13858|6603.0|38.0|7.4202
8a_a8|0.0|1|0|0|1|1|1.400027874|-0.021925912|-0.1950388569999999|1|0.040243056|0.0|-0.732911106|-0.0075336219999999|10.94671414|1|1|-0.005306541|0.044579097|0.055198015|0.089375589|-0.5028388229999999|1|0.76592324|0.762577159|0.089031731|0|-0.118763303|0.22299265|0.034374791|-71.12928513|0.449170525|269.0155755|-0.049054408|12.33026525|84.91322996|-47.27503672|-29.37948733|2802.374154|1746.6927010000002|-17.59585557|7.533378788999999|14.52342059|0.927876056|6193.891189|141.2206861|-809.4093564|-316.4749864|0.0|1.0|0.0|2.0|3.37|23.0|-6.76|3.13|2.72|112.23|1.0|0.0|109.21|4.0|30.0|5.0|0.0|0.0|2.56|3.99e-05|0.0292|2.4|0.0|0.0|6.96e-05|-0.06922|4.6017|6.1|3.1039|476.69|0.7036899999999999|-1367.539526|0.1729|-0.13015|-0.19937|-1367.595683|6.8427|11.34|4.9454
27c_a34|0.0|0|0|0|1|1|1.4335249819999998|0.02583752|-0.1450543259999999|1|0.041728395|0.0|-0.80008116|-0.008017781|10.95447877|1|1|-0.004694534|-0.132026575|-0.128393271|-0.2077985889999999|-0.543350914|1|0.850511415|0.783333463|-0.0360159139999999|0|-0.12597014|0.32643486|0.0304948179999999|-84.73908278|0.368934647|248.17931940000005|-0.042782312|13.79934071|119.8660257|-51.69246989|-28.77931113|2921.328444|2477.818875|-19.35960719|8.808655321|15.31184469|0.738272657|6308.331369|176.1124482|-1026.059181|-320.4669239|1.0|1.0|1.0|2.0|3.55|23.0|-7.67|3.11|3.34|104.29|1.0|0.0|119.71|6.0|32.0|5.0|0.0|1.0|2.83|1.7800000000000002e-05|0.0151|2.9|0.0|0.0|9.1e-06|-0.03792|4277.0|5.23|3.9186|558.04|0.70336|-1426.246896|0.0093|-0.1589|-0.19682|-1426.31053|9.6148|0.8|6.0969
1o_a5|0.0|1|0|0|0|0|1.427566509|-0.266637757|0.033105871|2|0.025987654|0.0|-0.1079910069999999|0.0057302559999999|10.94518594|1|1|0.0051989459999999|-0.05876042|0.038275248|0.06759341|-0.231165601|2|0.670787375|0.78144982|-0.003561205|0|-0.072886362|0.447318682|0.01325562|-39.1638643|0.11569628|62.16682117|-0.028770932|3.827177229|1.01402588|-22.90899675|-15.45942012|2238.291862|833.537568|-8.306775343|7.522366517000001|14.20898333|0.8888980340000001|4572.818263|161.2447749|-315.657463|-214.8381946|1.0|1.0|1.0|1.0|2.81|23.0|-8.11|4.48|4.07|78.25|0.0|0.0|95.2|3.0|25.0|4.0|0.0|1.0|2.95|8.329999999999999e-05|27.0|2.78|0.0|0.0|2.54e-06|-0.07037|4.5011|2.66|4.1692|443.88|0.5492100000000001|-1043.422345|0.0071|-0.1693599999999999|-0.23973|-1043.472984|5.4919|35.0|7.4559
19_a3|0.0|1|0|0|0|0|1.4316666480000002|-0.206312209|-0.030657|3|0.0386379929999999|1.744747103|-0.129865138|0.006821053|10.96959256|1|1|0.006731579|-0.015805561|-0.037291767|-0.066245471|-0.270506095|3|0.718266758|0.758995484|-0.0150769919999999|1|-0.087730634|0.225451546|0.0116401719999999|-40.8473715|0.146982098|68.43484547|-0.032585664|2.523394126|0.0|-14.67073822|-15.17188084|2000.66399|869.7868956|-7.064025721|5.342307798999999|10.21110415|0.911365749|4138.413977|112.6836188|-247.2409002|-240.2326308|1.0|0.0|1.0|1.0|2.81|21.0|-7.21|3.9|3.39|67.35|0.0|0.0|85.32|2.0|22.0|4.0|0.0|1.0|2.45|0.000578|0.0764|2.19|0.0|0.0|1.7800000000000002e-05|-0.05757|3945.0|2.43|3945.0|362.92|0.67351|-929.14689|0.3006|-0.16303|-0.2206|-929.193831|2.8758|23.0|7.6383
12ab_a36|0.0|1|0|0|0|2|1.297042596|-0.064515677|0.000258844|2|0.039951691|0.0|-0.408023082|0.000939229|10.9540584|1|1|0.002112069|0.0618552579999999|-0.096853381|-0.169341326|-0.4186639029999999|1|0.86559137|0.831136366|-0.0852411419999999|0|-0.095025338|0.452078227|0.024102201|-65.54680623|0.158944244|109.6369437|-0.033434841|11.46782191|15.55386871|-37.68448987|-23.06276515|2902.39241|2390.849902|-15.90828969|7.821826146|15.18764075|0.941700118|6314.697413|221.4026852|-859.0476432|-246.9770378|0.0|0.0|0.0|2.0|4.86|17.0|-7.05|3.14|1.95|92.99|1.0|0.0|133.27|6.0|32.0|5.0|0.0|0.0|1.8|0.0001199999999999|0.0515|2.33|0.0|0.0|3.76e-05|-0.0523799999999999|3.8845|3.23|3.8845|564.58|0.69294|-1364.236757|0.4451|-0.15699|-0.2093699999999999|-1364.300531|5.3228|11.0|7.9586
47j_a18|0.0|0|0|0|0|1|1.251176464|0.070097424|-0.068902246|0|0.033563218|0.0|-0.569931053|0.00031105|10.94702285|0|0|0.002317206|-0.073551529|-0.218974385|-0.331885553|-0.48833504|0|0.783538352|0.7444236670000001|-0.002262399|0|-0.094744194|0.476575952|0.015967126|-73.69868165|0.19348155|150.5035248|-0.033837212|9.661420661|99.50526447|-44.19607713|-26.32095773|3172.831382|2064.803327|-20.47428768|9.597380968|18.50538303|0.928170101|7316.123159000001|183.246715|-1433.2001369999998|-411.3767328|1.0|0.0|1.0|3.0|4.54|18.0|-8.79|2.43|2.82|97.76|3.0|2.0|149.96|11.0|37.0|4.0|0.0|0.0|2.39|1.49e-06|0.00366|4.07|1.0|0.0|8.159999999999999e-07|-0.04423|3.1054|8.09|3.1054|776.31|0.6983600000000001|-1624.9784550000002|0.5439|-0.1285|-0.17273|1625.053346|5.2118|35.0|7.4559
12d_a30|0.0|0|0|0|0|2|0.604984421|0.041181359|-0.033312179|2|0.042804233|0.0|-0.354778373|0.005613018|10.31162861|1|1|0.005965451|-0.162129948|-0.053644471|-0.09353607|-0.4562256979999999|1|0.8414737059999999|0.8017873000000001|-0.0430927579999999|0|-0.094239701|0.366319099|0.015567102|-60.88281322|0.156990075|101.4221952|-0.036246039|6.497247279|0.0|-30.81433963|-23.41646662|2784.836855|2323.480646|-15.12802292|7.557073995|13.92427286|0.84254817|6120.329513000001|119.91237920000002|-786.6571918999999|-406.2173266|0.0|1.0|0.0|1.0|4.75|17.0|-7.01|4.35|2.93|81.65|2.0|0.0|132.24|5.0|30.0|4.0|0.0|1.0|2.91|2.21e-06|0.00291|4.23|0.0|0.0|4.02e-05|-0.05119|3.4821|4.14|3.4821|545.94|0.68608|-1614.831682|149.0|-0.1479099999999999|-0.1991|-1614.894406|4.8843|11.0|7.9508
17a_a6|0.0|1|0|0|0|1|1.424257628|0.101940358|-0.0265090529999999|1|0.041767677|0.0|-0.686067347|-0.00460563|10.94948984|1|1|-0.00194781|0.068338372|-0.10896749|-0.180339002|-0.5624663560000001|1|0.850080948|0.7722228729999999|0.08716369|0|-0.109388399|0.350977745|0.031147305|-71.75703418|0.2469173469999999|161.9738174|-0.041567592|13.40315088|554.1936506|-41.34573382|-27.26767299|2816.084228|2217.333474|-17.887155899999996|8.337470517|16.13665395|0.935437602|5996.580489|149.60699319999998|-894.3577948999999|-356.769966|1.0|1.0|1.0|2.0|3.52|23.0|-9.01|4.98|4.32|95.85|2.0|0.0|116.79|5.0|31.0|5.0|0.0|1.0|3.59|1.56e-06|0.00274|4.09|0.0|0.0|4e-07|-0.05753|3.5421|4.04|2.9753|574.02|0.7024|-1349.830672|0.0101|-0.12425|-0.18178|-1349.892285|5604.0|24.0|7.6198
AKLKII_a46|0.0|1|0|0|0|0|1.4316666480000002|-0.206312209|-0.030657|3|0.0386379929999999|1.744747103|-0.129865138|0.006821053|10.96959256|1|1|0.006731579|-0.015805561|-0.037291767|-0.066245471|-0.270506095|3|0.718266758|0.758995484|-0.0150769919999999|1|-0.089369278|0.271156366|0.010384859|-42.37969553|0.162358606|76.99187522|-0.033194303|2.335284369|0.0|-16.15213359|-15.74102977|2000.353437|792.7439217|-7.464534402999999|5.83938898|11.22955511|0.92307023|4110.764451|108.05343229999998|-261.2587041|-258.10190780000005|1.0|0.0|1.0|1.0|2.81|21.0|-7.21|3.9|3.39|67.35|0.0|0.0|85.32|2.0|22.0|4.0|0.0|1.0|2.45|0.000578|0.0764|2.19|0.0|0.0|1.7800000000000002e-05|||||||||||||181.0|6.7423
15a_a50|0.0|0|1|1|2|1|1.3530592819999998|-0.113976703|-0.06317118|1|0.035694444|2.020652006|-0.234757789|0.005366038|10.94500663|2|2|0.005828749|-0.072976638|-0.128070491|-0.209259615|-0.325638639|1|0.797917311|0.821868651|-0.051676609|1|-0.084501726|0.4349386739999999|0.018014615|-50.56454577|0.162210104|97.06405493|-0.029316925|6.450390922|0.0|-28.07082095|-17.54280159|2503.770258|1754.903963|-10.49734522|8.095541483|14.65582885|0.8103580690000001|5401.219537|176.277812|-514.369916|-245.8291419|1.0|1.0|1.0|1.0|3.7|20.0|-6.09|3.23|3.57|68.76|1.0|0.0|110.43|5.0|28.0|4.0|0.0|1.0|2.76|0.000251|0.0444|2.51|0.0|0.0|0.0003|-0.03255|4.0408|2.66|4.0408|519.38|0.66132|-1199.572081|0.1767|-0.16693|-0.19948|-1199.629702|9.0948|41.0|7.3872
4d_a46|0.0|0|0|0|1|1|1.134637067|-0.1397563859999999|-0.017469934|2|0.047736111|0.0|-0.085744171|0.0116902869999999|10.96333164|1|1|0.010756749|-0.206000242|-0.0814707009999999|-0.1271933999999999|-0.240143042|2|0.6535171|0.764741337|-0.213089038|0|-0.070772596|0.290035518|0.008652238|-38.85529917|0.063942042|35.10521457|-0.024616555|2.607946825|74.62074724|-16.99546444|-13.51488667|2181.291783|2233.65548|-7.419891252999999|5.757075209|10.30138878|0.7893441379999999|4993.774007|102.4310631|-341.3149976|-344.15403910000003|0.0|1.0|1.0|0.0|3.78|17.0|-7.41|4.81|5.11|43.6|2.0|1.0|101.75|2.0|25.0|3.0|0.0|1.0|4.11|1.18e-05|0.00275|4.3|0.0|0.0|1.3699999999999998e-05|-0.0396399999999999|4.4265|4.18|4.4265|503.76|0.69884|-1453.635434|0.1313|-0.18639|-0.22603|-1453.688943|3.7104|517.0|6.2865
8k_a46|-3.737070812|0|0|0|1|1|0.300205953|0.1436554669999999|-0.380857136|2|0.038616352|0.0|-0.397337564|-0.002099764|10.31928125|1|1|0.002202734|-0.1017929319999999|-0.030019362|-0.050069565|-0.510222233|2|0.73768327|0.786206898|0.095179795|0|-0.0863473759999999|0.400181795|0.009441365|-61.95565276|0.261823161|187.86239430000003|-0.033099828|4.860695117|19.34993627|-44.4725532|-23.74966689|3351.548891|2328.360804|-17.04077386|8.070811215|15.94634031|0.975803904|7352.280688|124.4394929|-1022.446432|-468.6373459|0.0|1.0|1.0|2.0|3.94|23.0|-8.66|2.94|5.37|124.17|1.0|0.0|132.47|5.0|34.0|6.0|0.0|0.0|3.29|1.82e-06|0.00355|3.45|0.0|0.0|1.03e-06|-0.0398699999999999|5.0379|7.63|4.1034|642.39|0.5577300000000001|-1844.970617|0.1166|-0.16967|-0.20954|-1845.037411|3.8107|147.0|6.8327
47k_a18|0.0|0|0|0|0|1|1.25117623|0.029145635|-0.0605329409999999|0|0.033777778|0.0|-0.5135996820000001|0.003047962|10.94702256|0|0|0.00493127|-0.026672956|-0.279965025|-0.421027889|-0.451417954|0|0.762665453|0.721697829|0.022512501|0|-0.088346874|0.3533268229999999|0.015080484|-69.77479556|0.169064596|133.5242222|-0.030255779|9.406543039|58.77865447|-40.74641317|-23.89547793|3245.964586|2009.418849|-18.87222501|9.777177947|18.35217454|0.877042091|7575.637462000001|224.8475227|-1377.672426|-340.0872332|1.0|1.0|1.0|2.0|4.66|18.0|-8.44|2.39|3.17|88.97|3.0|2.0|154.86|11.0|38.0|4.0|0.0|0.0|2.53|1.44e-06|0.0023899999999999|4.26|1.0|1.0|1.85e-06|-0.04359|3.0948|8.45|3.0948|793.48|0.69823|-1664.2657390000002|0.5920000000000001|-0.1277599999999999|-0.17135|-1664.341238|5.2253|29.0|7.5376
1e_a5|0.0|1|0|0|0|0|1.427503886|-0.260066152|-0.009075016|2|0.027873016|0.0|-0.084933308|0.008031558|10.94440038|1|1|0.007357977|-0.133677441|0.034752304|0.0578378779999999|-0.201027861|2|0.71274658|0.771487328|0.045376705|0|-0.069725333|0.373935381|0.008587563|-36.22202792|0.1194205|62.03846573|-0.0278901329999999|2.317577542|0.0|-18.33860051|-14.48881117|2107.092939|827.4861275000001|-7.526878708|6.41473183|12.39753333|0.932665879|4342.827698|131.2279879|-301.0751483|-257.0399733|1.0|0.0|1.0|1.0|2.83|23.0|-8.41|4.99|4.51|54.46|0.0|0.0|95.45|3.0|24.0|3.0|0.0|1.0|3.44|5.5700000000000005e-05|0.0111|3.43|0.0|0.0|1.21e-06|-0.04186|4746.0|3.17|4.4292|427.87|0.51802|-990.471803|0.1355|-0.18105|-0.22291|-990.522307|3.0386|191.0|6719.0
