molecula|NaaNH|n9FaHRing|SaaNH|SRW09|nAHRing|nARing|BCUTs-1|SaasN|MATS2c|AATSC1c|SRW07|n6HRing|JGI4|MATS7i|SaaaC|ATSC1c|AATSC1are|MATS8i|BCUTi-1|n5aRing|n5aHRing|AATSC1pe|AATSC7i|MATS1i|MATS1c|GATS1are|MATS8s|SIC2|RASA|FNSA3|FNSA5|PBF|FPSA3|RNCS|TPSA_x|FNSA4|WPSA3|RPCS|FNSA1|FNSA2|WNSA3|PNSA4|GRAVp|WNSA4|GeomRadius|GeomDiameter|PPSA1|WNSA2|DPSA4|DPSA1|DPSA2|CYP2C19 inhibitor|CYP2D6 inhibitor|CYP2C9 inhibitor|P-gp substrate|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Fraction Csp3|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w MLOGP|Leadlikeness|Molar refractivity|Class [Log S (SILICOS-IT)]|Log S (Ali)|Heavy atom count|Log Kp (cm/s)|Molecular Mass|Egan filter|CYP1A2 inhibitor|Consensus Log P|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|PAINS|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|log P|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Area (grid)|Volume|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Zero Point Energy|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|E solv. Water  (Hartree)|Gibbs Free Energy|Dipole (water)|IC50|pIC50|pIC50
9a_a36|1|0|3.4090209280000003|7.412764017000001|2|2|1.297044807|0.0|-0.109305298|-0.007853595|5.351858133|2|0.040166667|0.095192109|0.0|-0.41624054|0.0034852859999999|-0.078488872|10.96066876|1|1|0.00484375|0.160672128|-0.12019672|-0.398235589|0.839235677|-0.019008343|0.842671963|0.826559623|-0.073689118|-0.10869601|0.204819754|0.0236784079999999|49.52042402|106.0201967|-0.039929147|8.847677483|0.0|0.7638345870000001|-1.956528182|-27.53468726|-24.40778806|2682.572663|-14.91993116|7.546661564|13.79893984|144.36259840000002|-731.0766269999999|31.95428497|-322.5522826|1565.759963|1.0|0.0|0.0|1.0|1.0|4.69|0.14|17.0|-6.28|2.02|1.0|120.94|1.0|-3.71|29.0|-6.74|382.42|0.0|0.0|1.95|0.000197|0.0391|0.0|5.26e-07|0.0002009999999999|-0.05044|3.8677|3.38|-1252.802159|-1252.77514|648.41|1092.66|0.4811|320.56|0.68682|0.68682|-1252.578886|-0.15925|5.7274|0.02701893|-1252.636005|7.4992|13.0|7.8861|7.8861
6d_a40|0|0|0.0|8.421342866|1|2|0.604893491|1.695192271|0.12627602|-0.015362927|6.401917197|0|0.039160494|-0.104206961|0.683786612|-0.722057579|-0.005066797|0.086704068|10.30179973|2|2|-0.00448098|-0.249967637|-0.025143559|-0.624951805|0.6224555620000001|-0.039077432|0.8988141140000001|0.663670372|-0.115007564|-0.119563634|0.372705643|0.017359149|192.5638526|215.22657540000003|-0.050049893|7.108696385|38.04267542|0.86005241|-2.15214542|-47.09642482|-32.02830281|3063.227702|-20.49579149|6.908972922999999|12.08146906|89.55631|-881.3190339|37.23994308|-460.8148719|1601.317552|1.0|0.0|1.0|0.0|1.0|3.98|0.21|14.0|-4.31|2.01|2.0|120.09|2.0|-7.21|30.0|-6.36|460.52|1.0|1.0|3.43|6.18e-08|0.00327|1.0|4.9e-05|0.0226|-0.09462|2.9559|7.98|-2470.82949|-2470.793925|656.5|1111.69|0.3518|419.45|0.6624800000000001|0.6624800000000001|-2470.62267|-0.11938|7.8884|0.03556489|-2470.684323|10.9021|1.0|8.9208|8.9208
5e_a40|0|0|0.0|8.149890544|0|1|0.604912776|1.661964758|-0.091305805|-0.004925115|6.167516491000001|0|0.044526749|-0.106497535|0.7768055559999999|-0.162528785|0.009890343|0.158430496|10.31198323|2|2|0.008306061|-0.184667138|0.005996234|-0.391074665|0.535506399|-0.402340487|0.877722972|0.864422751|-0.076883794|-0.089724264|0.0499188609999999|0.019851304|170.7311133|64.47400829|-0.035889706|4.489363277|51.7148695|0.8223594679999999|-1.076691165|-17.38723451|-17.06741495|1986.384601|-8.116440327000001|6.533857846|12.51197289|84.47727896|-243.4932098|20.75420252|-306.597267|622.6260756|1.0|0.0|1.0|0.0|0.0|3.03|0.21|14.0|-4.65|2.37|1.0|79.16|2.0|-4.78|20.0|-5.66|303.77|0.0|1.0|3.33|1.66e-05|0.0169|0.0|2.23e-05|0.00678|-0.07231|3.7138|4.99|-1637.197299|-1637.180703|493.19|802.38|0.5262|333.85|0.69675|0.69675|-1637.115238|-0.14786|7.87|0.01659566|-1637.162552|10282.0|25.0|7.6021|7.6021
8b_a50|1|1|3.1324050960000003|7.860570786|1|1|1.398299046|2.021915391|-0.115740384|-0.0045301379999999|5.777652323|1|0.035718954|-0.096039086|1.98971238|-0.1812055289999999|0.006841944|-0.009441452|10.945024|2|2|0.007057361|-0.170496134|-0.065440141|-0.332085641|0.753629415|-0.027207307|0.8836675340000001|0.845349082|-0.072629787|-0.078068703|0.267094693|0.021513107|131.417573|74.08248511|-0.030360051|4.93661461|0.0|0.6717097959999999|-1.092961836|-16.66636363|-14.54338619|2143.807599|-6.966723542|5.292277178|9.26652151|157.2609748|-250.8020475|21.65129387|-164.5084115|779.4465792000001|1.0|1.0|0.0|1.0|1.0|3.21|0.06|20.0|-5.94|1.79|0.0|89.78|2.0|-3.44|23.0|-6.32|299.33|0.0|1.0|2.51|0.000359|46.0|0.0|1.16e-06|0.000347|-0.02903|4.5256|2.11|-967.3527447|-967.3160428|515.81|857.53|0.1717|273.96|0.5533|0.59283|-967.212701|-0.1724099999999999|3.8213|0.036701907|-967.258772|5.8205|68.0|7.1675|7.1675
12bb_a36|1|0|3.3296932480000003|7.412764017000001|2|2|1.29704416|0.0|-0.07834963|-0.008239316|5.351858133|2|0.04625323|0.096309833|0.0|-0.444923056|-0.006877664|-0.018516159|10.96022185|1|1|-0.004358975|0.2463876689999999|-0.098027247|-0.421445726|0.653741315|0.0534307559999999|0.892249657|0.6888482109999999|-0.090660196|-0.114330726|0.314702945|0.022069757|88.91215764|199.7440352|-0.038872447|9.094955748|0.0|0.719294078|-1.943622342|-37.36110291|-24.95418524|2902.055617|-16.01935076|7.854524291000001|15.13083401|180.1992964|-800.967538|34.69260487|-281.5518699|1734.6302440000002|1.0|0.0|0.0|1.0|2.0|4.72|0.14|17.0|-7.12|2.78|1.0|123.67|1.0|-3.99|31.0|-6.8|417.41|0.0|0.0|2.44|0.000102|0.0201|0.0|7.599999999999999e-08|3.17e-05|-0.0566799999999999|5.2382|3.66|-1431.4091|-1431.374881|667.88|1120.72|0.4172|236.69|0.38838|688.0|-1431.178978|-0.15507|6251.0|0.03421884|-1431.238418|8657.0|0.01|8.0|8.0
12l_a30|0|0|0.0|7.412764017000001|2|2|0.60498366|0.0|0.157020295|-0.015371073|5.351858133|2|0.044036281|-0.102468864|0.0|-0.876151158|-0.00695299|0.154540315|10.31162828|1|1|-0.004395528|-0.300262845|-0.077457998|-0.640870513|0.613786308|-0.045411075|0.883029843|0.834279405|-0.0905026719999999|-0.109810463|0.37422435|0.0154211289999999|103.5499036|115.9404641|-0.045581702|7.548024079|1.697908189|0.8218150790000001|-2.415830189|-44.29742723|-31.88960104|3306.001879|-22.31041443|9.258542907|17.23248653|124.6606826|-1182.451965|38.8038646|-450.2927313999999|2056.604824|1.0|0.0|1.0|1.0|1.0|4.72|0.17|17.0|-7.18|2.82|2.0|133.96|1.0|-6.7|34.0|-5.66|482.48|0.0|0.0|3.42|1.99e-07|0.000579|0.0|6.61e-08|3.19e-05|-0.0545299999999999|5.0454|5.52|-1988.033039|-1987.998976|729.17|1223.54|0.2294|245.74|0.39486|0.68488|-1987.782294|-0.14944|2.5031|0.03406276|-1987.848331|2.9851|61.0|7.2154|7.2154
12d_a31|1|0|3.441384322|7.765993078999999|1|1|0.61013528|0.0|0.039097757|-0.012448252|5.733341277|0|0.0359583329999999|-0.042401695|0.0|-0.697102094|-0.002456634|-0.085780934|10.31169788|2|2|0.000127275|-0.067477864|-0.134504227|-0.550805937|0.8066174070000001|-0.00658148|0.873955169|0.7054497479999999|-0.0938723509999999|-0.11498416|0.3996192999999999|0.0296918329999999|157.30671669999998|208.9297871|-0.032542687|14.93891054|557.514503|0.6383648510000001|-1.724762406|-47.23018217|-23.08311261|2653.867767|-16.37326657|9.445278138|15.46841054|256.5143096|-867.7831284|36.15974873|-196.2893506|1916.466682|1.0|1.0|1.0|1.0|2.0|3.76|0.38|16.0|-7.63|1.31|2.0|112.97|1.0|-5.61|29.0|-6.36|412.51|0.0|1.0|3.76|2.48e-06|0.0167|0.0|2.3500000000000002e-08|9.69e-06|-0.03128|3.8477|5.0|-1657.471849|-1657.428467|730.86|1201.63|0.2566|322.23|0.7006600000000001|0.7006600000000001|-1657.1792779999998|-0.15968|2.4186|0.04338158|-1657.245177|3.3585|0.51|6.2924|6.2924
3_a20 (SB-525334)|1|0|3.502142227|6.880384082000001|0|0|1.183765089|0.0|-0.048050965|-0.005492814|4.727387819|2|0.0526353279999999|0.001821898|1.728260385|-0.274640708|0.001924142|-0.175513234|10.95053359|1|1|0.0033523629999999|0.002992397|-0.169090412|-0.500412918|0.818922083|0.087932573|0.76423988|0.8756647679999999|-0.061128029|-0.0917096759999999|0.246005838|0.0123308269999999|43.70154849|70.23182172|-0.029269046|3.934338039|0.0|0.784910502|-1.375645142|-19.50382741|-16.53287135|2243.481559|-9.33873414|5.943823875|10.9543133|121.495147|-438.9205046|21.06338405|-321.8682802|989.9790502999998|1.0|1.0|1.0|1.0|1.0|3.37|0.24|21.0|-8.39|1.69|1.0|104.59|1.0|-4.85|26.0|-5.74|343.42|0.0|1.0|3.63|1.42e-05|0.00647|0.0|4.07e-09|1.4e-06|-0.0671399999999999|4.9821|3.9|-1086.585811|-1086.56485|605.71|1030.31|367.0|248.86|0.49443|0.70168|-1086.329436|-0.13417|3.7291|0.02096048|-1086.383308|4.8164|162.0|6.7905|6.7905
LY580276_a4|0|0|0.0|7.535296702|1|1|1.344599701|2.067497166|-0.156842923|-0.001543874|5.4161004020000005|1|0.044357639|0.0295482979999999|0.0|-0.063298854|0.010217376|-0.172607392|10.94681614|1|1|0.009622161|0.064209689|-0.019747846|-0.191806286|0.5162208110000001|0.035666446|0.847526918|0.8685269959999999|-0.057317455|-0.071023484|0.243350596|0.008729943|11.22286434|63.36073061|-0.028035586|2.027582675|82.46094409|0.8478469959999999|-1.065352257|-13.31233017|-13.51117823|1948.220005|-6.511436537000001|5.456603642999999|9.693623538|73.32703409|-247.4345884|15.93586849|-335.2755182|605.5630025|1.0|1.0|0.0|1.0|0.0|3.01|0.22|17.0|-6.56|3.13|0.0|84.74|1.0|-3.67|22.0|-5.71|293.34|0.0|1.0|3.69|0.000213|0.0181|0.0|2.75e-07|8.08e-05|-0.0225|5.2983|3.64|-959.4958788|-959.4723321|519.23|865.23|0.1905|234.01|0.36903|0.68002|-959.356125|-0.18746|2.5355|0.023546627|-959.404416|3.2891|175.0|6757.0|6757.0
14b_a23|0|1|0.0|7.423568444|0|0|1.197963628|3.2475997860000003|0.065240838|-0.006248709|5.351858133|2|0.043538647|0.0519489729999999|0.716540473|-0.318684138|0.007671236|-0.0644978|10.31321824|2|2|0.0075222369999999|0.121308009|-0.073945564|-0.4557487779999999|0.616699629|-0.00399443|0.857184548|0.8462596590000001|-0.063267638|-0.082441268|0.228282196|0.020454632|40.76245006|99.66542762|-0.03508139|8.596171261|84.36242964|0.774359705|-1.64882535|-26.58857202|-22.74225338|2943.803333|-14.74314679|7.833620016|14.26820636|146.2760938|-692.9278992000001|29.36910744|-355.71896410000005|1380.34805|0.0|0.0|1.0|1.0|1.0|3.42|0.05|26.0|-7.67|3.4|2.0|120.24|1.0|-5.58|31.0|-6.31|429.47|0.0|0.0|3.78|2.66e-06|0.00332|0.0|2.14e-08|9.18e-06|-0.07803|3706.0|3.72|-1729.161608|-1729.139722|673.05|1142.37|0.3603|334.55|0.58097|0.58097|-1728.9300010000002|-0.15064|6.8752|0.02188578|-1728.9893510000002|9.7544|4.0|8.3536|8.3536
14n_a23|0|1|0.0|7.423568444|0|0|1.197963531|3.3716621960000004|0.009802461|-0.0068536419999999|5.351858133|2|0.045165485|0.079559363|0.747533142|-0.376950283|0.010561248|-0.049694913|10.3132176|2|2|0.010508236|0.144230149|-0.110069159|-0.404569286|0.756252127|0.219354173|0.861597051|0.89327435|-0.058928845|-0.082430028|0.209387766|0.027028617|97.93357279|72.12361433|-0.032325501|12.34358104|97.39429807|0.6868205409999999|-1.648600566|-26.91195666|-21.84509525|3014.591033|-14.76259199|8.662092555|16.33144958|211.642042|-752.8921912999999|31.80611809|-252.5011125|1622.112023|0.0|0.0|1.0|1.0|1.0|3.53|0.09|26.0|-7.51|2.72|2.0|126.78|1.0|-5.63|32.0|-6.47|441.51|0.0|0.0|3.48|2.32e-06|0.0042299999999999|0.0|3.11e-08|1.3699999999999998e-05|-0.06951|3.4217|3.23|-1744.450916|-1744.42791|710.48|1209.95|0.4229|362.35|0.6955|0.6955|-1744.1828670000002|-0.1382|5.2196|0.02300614|-1744.244532|7.2975|1.0|9.2441|9.2441
12ag_a36|1|0|3.408828027|7.412764017000001|2|2|1.297044434|0.0|-0.042092217|-0.008085448|5.351858133|2|0.043848238|0.063109409|0.0|-0.436614203|-0.002526241|0.0070889269999999|10.96052849|1|1|-0.000673716|0.135431487|-0.101303149|-0.445549431|0.724208473|0.124298337|0.8910146309999999|0.7468300940000001|-0.082492792|-0.1081585809999999|0.26896187|0.020136392|85.84609192|159.6746787|-0.038937089|8.009946323|0.0|0.758897371|-1.946854457|-32.81436052|-24.55768654|2773.9654530000003|-15.48857353|7.849377942|15.13240062|152.06382680000002|-774.4286762999999|32.35969377|-326.5740008|1617.984688|1.0|0.0|0.0|1.0|2.0|4.72|0.14|17.0|-6.86|2.4|1.0|123.71|1.0|-3.89|30.0|-6.76|399.42|0.0|0.0|2.15|0.000129|0.0278|0.0|1.4e-07|5.58e-05|-0.05486|3.8893|3.41|-1332.185403|-1332.151245|658.68|1112.68|0.4286|318.79|0.69204|0.7024699999999999|-1331.9454449999998|-0.15227|5.4459|0.03415856|-1332.003616|7.5405|17.0|7.7696|7.7696
16_a20|1|0|3.485659565|6.842683282|0|0|1.401259527|0.0|-0.014660441|-0.004705049|4.727387819|2|0.0388043479999999|0.126359252|2.013871268|-0.254072625|8.23e-05|-0.061975089|10.93301779|1|1|0.001157852|0.211127741|-0.070208458|-0.458484451|0.7582110409999999|-0.085041518|0.809440795|0.915005572|-0.066137353|-0.077793092|0.382481746|0.011604018|69.28224942|55.92018945|-0.029561375|5.023018225|3.46788153|0.780108103|-1.47806874|-28.6288015|-19.44924762|2722.728332|-12.79619894|8.166385503999999|15.24926152|144.672972|-639.8099471|24.9314775|-368.5817657|1246.573875|0.0|1.0|1.0|1.0|1.0|3.5|0.08|27.0|-10.52|2.2|2.0|121.69|0.0|-6.06|31.0|-5.42|401.46|0.0|1.0|4.37|8.68e-07|0.0008699999999999|0.0|3.0500000000000005e-11|1.22e-08|-0.05909|5.9837|4.45|-1275.900951|-1275.8670960000002|686.59|1174.61|0.3431|207.2|0.32553|0.69524|-1275.636924|-0.1481299999999999|4.7315|0.03385502|-1275.6960869999998|6.5609|26.0|7585.0|7585.0
25_a47|0|1|0.0|6.86171134|0|0|1.30432753|1.234859637|0.037667531|-0.010144825|4.727387819|2|0.043695652|-0.055724653|1.087932079|-0.486951604|-0.003963349|-0.035030495|10.94972207|1|1|-0.00269275|-0.120903298|-0.108691353|-0.545763902|0.6553889970000001|-0.077710529|0.906449648|0.786958319|-0.073339312|-0.08797211|0.574771479|0.020224271|11.20142696|129.3338553|-0.031278972|7.453635586|51.5831002|0.6238742279999999|-1.407553754|-27.0291331|-18.98891362|2704.5905190000003|-11.52783528|6.951055196|13.26689626|228.3393366|-518.7525876|30.43708613|-150.4037281|1369.668876|0.0|1.0|1.0|0.0|2.0|3.26|0.1|21.0|-8.01|3.08|2.0|109.7|1.0|-4.99|29.0|-6.3|410.83|0.0|1.0|3.62|1.01e-05|0.00626|0.0|9.79e-09|4.02e-06|-0.06331|4.8002|4.78|-1735.414386|-1735.385814|626.55|1062.81|287.0|258.29|0.53663|0.68761|-1735.2218059999998|-0.16588|3.8832|0.0285712999999999|-1735.279715|5.1625|16.0|7.8|7.8
5b_a40|0|0|0.0|8.149890544|0|1|0.604912077|1.616656116|-0.067567502|-0.0049439079999999|6.167516491000001|0|0.044946237|-0.096549823|0.7222376540000001|-0.163148971|0.008515162|0.179058252|10.31198309|2|2|0.006372485|-0.164084255|0.007986879|-0.389789991|0.537115914|-0.400500595|0.88618123|0.881264402|-0.077031845|-0.091267779|0.313503463|0.019116586|169.18694230000003|59.56617021|-0.036507111|4.811137897|49.25022097|0.829018186|-1.095213344|-19.38687321|-18.31454812|2126.9310920000003|-9.187872156|6.521443259|12.47657231|85.77656597|-275.6361647|22.09185326|-330.1175669|662.7555978999999|1.0|0.0|1.0|0.0|0.0|3.13|0.21|14.0|-5.25|2.89|1.0|84.17|2.0|-5.43|21.0|-5.42|338.21|0.0|1.0|3.83|3.69e-06|0.00488|0.0|5.65e-06|0.00191|-0.07069|3.9759|5.62|-2096.782087|-2096.767375|515.23|847.01|0.3005|311.84|0.59928|0.59928|-2096.707754|-0.15999|7.2947|0.01471235|-2096.757832|9.3069|64.0|7.1938|7.1938
14q_a23|0|1|0.0|7.423568444|0|0|1.19796338|3.292130907|0.141057047|-0.0101981219999999|5.351858133|2|0.044138322|0.064903564|0.720966302|-0.5608967029999999|0.002243702|-0.058543701|10.31321757|2|2|0.002496501|0.121109106|-0.017918675|-0.573130981|0.77007911|0.067394607|0.871119857|0.773194598|-0.08960718|-0.096370719|0.227948491|0.02158178|350.836102|155.7136729|-0.039682061|10.17264683|97.13675614|0.777340899|-2.023785094|-42.23665548|-27.24379301|3097.399651|-18.70427707|8.732265278|16.53853737|152.86702240000002|-953.9181308|35.04742005|-380.8178266000001|1787.418422|0.0|0.0|1.0|1.0|2.0|3.52|0.04|26.0|-6.96|2.28|1.0|128.38|1.0|-5.21|33.0|-7.33|454.51|1.0|0.0|2.62|6.11e-06|0.0183|0.0|1.11e-07|5.03e-05|-0.08159|3.6431|4.19|-1798.645459|-1798.6108739999995|714.22|1222.17|0.4943|340.33|0.5949|0.5949|-1798.3704079999998|-0.14854|8375.0|0.03458552|-1798.433122|12.0503|16.0|7.8069|7.8069
9a_a31|1|0|3.348289714|7.765993078999999|1|1|0.6101356720000001|0.0|-0.009086485|-0.01391798|5.733341277|0|0.036891534|-0.05057805|0.0|-0.723734943|-0.006189303|0.03406986|10.31169772|2|2|-0.0033853629999999|-0.084652799|-0.093527289|-0.542342338|0.8058046320000001|0.045292529|0.837697452|0.691768132|-0.100906991|-0.122626525|0.235442032|0.033245595|163.6011874|197.8075471|-0.043430228|13.69193237|95.14995868|0.737758755|-2.0846509230000003|-41.55773748|-27.87131275|2855.751316|-17.886392|7.812278516|15.15483138|168.29310269999996|-858.5468158|37.77835579999999|-305.16297060000005|1813.361078|1.0|1.0|1.0|1.0|2.0|3.6|0.14|22.0|-8.13|1.58|1.0|113.64|1.0|-5.62|30.0|-6.39|418.47|0.0|1.0|3.47|2.42e-06|0.00715|0.0|7.35e-09|3.07e-06|-0.04275|3.7892|5.27|-1691.9526239999998|-1691.9137670000002|680.72|1145.99|0.7028|327.21|0.7028|0.7028|-1691.716118|-0.15757|5.0244|0.03885662|-1691.7777600000002|6.2203|0.15|6.8239|6.8239
4r_a46|0|0|0.0|7.832410927000001|1|1|1.13129629|2.051582577|-0.173617329|-0.002826188|5.587248657999999|2|0.044728682|-0.15196733|0.0|-0.141309389|0.006236535|-0.1129698999999999|10.96363493|1|1|0.0061041|-0.237647432|-0.055572881|-0.246070691|0.7794598220000001|-0.077483502|0.8549242340000001|0.8478197820000001|-0.079297367|-0.081339886|0.261414008|0.011446215|176.18445569999997|80.72661483|-0.0259595379999999|3.220912917|0.0|0.7146312779999999|-1.220098292|-22.31391864|-13.77068362|2137.47734|-7.304896049|5.81085807|10.69131411|151.3787482|-343.3301143|19.26963463|-227.7097083|905.6728276|0.0|1.0|0.0|1.0|1.0|3.82|0.35|17.0|-6.25|1.52|0.0|97.9|1.0|-3.09|25.0|-6.83|334.41|0.0|0.0|2.7|0.00081|0.0933|0.0|5.64e-07|0.000188|-0.03073|4.5209|2.3|-1069.447946|-1069.419677|571.75|986.04|0.1404|274.25|0.69085|0.69085|-1069.231407|-0.18999|2.6630000000000003|0.02826942|-1069.284137|3.5979|1413.0|5.8499|5.8499
10_a3|0|0|0.0|6.823286122000001|0|0|0.605017375|0.0|0.190318474|-0.010609861|4.727387819|3|0.034166667|0.017396832|1.684975382|-0.381954986|-0.008037672|0.018484177|10.31162304|1|1|-0.005959152|0.033279122|-0.0495219879999999|-0.616256033|0.8947911009999999|-0.140523767|0.8136572320000001|0.747406318|-0.1007256719999999|-0.0989320009999999|0.518341632|0.014615264|248.0820067|116.9745968|-0.0359752729999999|3.134330682|80.37219813|0.7066293240000001|-1.187184014|-21.60122201|-16.65993003|2098.79955|-7.715112198|5.031169383|8.559361451000001|135.8581743|-254.5987025|23.57661855|-191.3775649|778.0284121000001|0.0|1.0|0.0|1.0|1.0|3.02|0.0|21.0|-6.51|1.2|0.0|88.28|1.0|-4.3|22.0|-6.44|305.36|0.0|1.0|2.52|5.07e-05|0.0443|0.0|3.06e-07|9.35e-05|-0.06238|5375.0|1.64|-1288.190838|-1288.150029|498.67|830.63|0.2124|230.67|0.41894|0.68995|-1288.050987|-0.15011|6.7458|0.04080931|-1288.097561|9.3381|7943.0|5.1|5.1
14b_a50|0|1|0.0|7.934155233999999|2|2|1.267593742|4.240438135|-0.092558007|-0.003935732|5.82008293|2|0.030219907|-0.068176984|2.115127752|-0.255822608|0.010215823|0.037777505|10.94501788|2|2|0.011249462|-0.106938404|-0.1786649189999999|-0.306633966|0.74726683|0.030057537|0.831689551|0.904076348|-0.050362464|-0.076674952|0.7031402240000001|0.022423099|25.31245624|62.89861413|-0.025558317|9.64109526|192.8987555|0.637281054|-1.533499045|-21.65397937|-16.75898192|2967.872393|-10.98912227|6.3538844910000005|11.45638132|237.8403928|-659.347336|26.29763086|-180.03459850000002|1577.857852|1.0|1.0|1.0|1.0|0.0|4.64|0.35|20.0|-6.86|2.32|2.0|128.39|1.0|-4.6|33.0|-6.5|441.52|0.0|0.0|3.6|2.51e-05|0.0074099999999999|0.0|1.3900000000000001e-07|6.12e-05|-0.02486|5.2834|3.05|-1431.068494|-1431.037684|718.64|1253.87|0.1637|234.67|0.55594|0.64303|-1430.72987|-0.16874|5.3711|0.03081037|-1430.7933859999998|6.7927|6.58|5.1818|5.1818
8a_a31|1|0|3.28085223|7.765993078999999|1|1|0.610138387|0.0|-0.039027368|-0.015034136|5.733341277|0|0.043817204|-0.1480271209999999|0.0|-0.586331322|-0.013230176|-0.135144546|10.31170053|2|2|-0.009293513|-0.258538098|-0.054025775|-0.520051508|0.938325481|0.0502030679999999|0.895174844|0.594139864|-0.122293189|-0.136459435|0.272259026|0.0375544779999999|131.2406629|200.6591816|-0.0416959379999999|9.179668678|465.4559302|0.666437359|-1.501053781|-29.89286568|-20.61467025|2128.209198|-10.19199103|5.83708559|10.63792161|164.9149565|-366.9116769|30.93264504|-164.57484340000002|1113.575221|0.0|1.0|0.0|1.0|2.0|3.34|0.2|16.0|-5.33|0.36|0.0|83.83|2.0|-3.57|22.0|-7.11|314.36|0.0|1.0|2.13|0.000269|243.0|0.0|4.62e-06|0.00145|-0.02993|3.8097|1.53|-1347.541429|-1347.507102|538.75|872.11|0.2604|325.45|0.7027100000000001|0.7027100000000001|-1347.3959220000002|-0.1587599999999999|3.7141|0.03432763|-1347.446223|5.3042|0.79|6.1024|6.1024
9h_a40|0|0|0.0|7.515889085|0|0|0.604992856|1.7679629630000002|0.014753178|-0.009041931|5.4161004020000005|0|0.039444444|0.157606277|0.814591837|-0.343593366|0.003782277|0.133376308|10.31197223|2|2|0.003099029|0.270048551|0.048470175|-0.503000695|0.778613709|-0.160855189|0.8022014000000001|0.864310149|-0.09201708|-0.095803029|0.219852623|0.012390387|132.6583116|67.89350333|-0.041058441|3.102034287|0.0|0.863884935|-1.437045429|-23.03722449|-20.54391962|2073.354193|-10.27931468|6.922257828999999|13.366649|68.10626265|-359.7760137|23.78085181|-364.1454816|832.3298135|1.0|1.0|1.0|0.0|0.0|3.3|0.11|20.0|-6.51|3.22|1.0|93.19|1.0|-5.65|23.0|-5.06|321.4|0.0|1.0|4.06|2.23e-06|0.00244|0.0|3.09e-07|9.93e-05|-0.05991|4.2372|3.9|-1293.174246|-1293.151333|526.38|868.84|0.3851|292.61|0.64952|0.69809|-1293.033723|-0.14047|2.1413|0.02291279|-1293.083512|2841.0|3.98|5.4001|5.4001
16f_a32|1|1|3.354832924|7.765993078999999|0|0|0.609420741|0.0|0.1767304639999999|-0.014558301|5.733341277|0|0.039958333|0.008658653|2.082564316|-0.77158995|-0.003511776|-0.081644236|10.31100265|3|3|-0.001202032|0.0151704889999999|-0.120440534|-0.697693907|0.801401734|0.085125293|0.899839182|0.8072754790000001|-0.08168632|-0.111152081|0.522247991|0.024434011|89.03402347|133.3750236|-0.035568666|11.7022626|47.24868477|0.69473708|-1.778433296|-39.12230215|-24.61529877|2772.212354|-17.03501995|8.79158776|14.28728752|211.2572338|-851.7509977|35.43109972|-269.5356315|1771.554986|1.0|1.0|1.0|1.0|2.0|3.76|0.3|19.0|-7.77|1.34|3.0|116.75|1.0|-6.95|29.0|-5.99|427.54|1.0|1.0|4.05|1.12e-07|0.00457|0.0|1.7e-08|7.26e-06|-0.04997|3.6272|4.99|-1995.307736|-1995.278839|722.06|1191.55|0.2931|341.82|0.70204|0.70204|-1995.054457|-0.15003|3.6641|0.02889673|-1995.117771|4.2764|9.0|8041.0|8041.0
1_a15|0|0|0.0|0.0|0|0|1.419940974|0.0|-0.22215316|-0.0084598019999999|0.0|2|0.0381893|0.06459652|0.0|-0.541427319|0.001244652|-0.068297833|10.95880609|0|0|0.003816011|0.096086011|-0.1816819589999999|-0.34192045|0.836466114|0.101406325|0.74357498|0.875723465|-0.068077117|-0.1117462069999999|0.7100707390000001|0.026214985|121.3844816|80.34898605|-0.031142386|10.95802135|63.14412039|0.605927517|-1.899685524|-28.45664402|-20.13460632|3000.975833|-13.01770443|6.580146251|11.7078005|254.7811976|-794.0799704|33.22939752|-136.9714493|2026.993248|1.0|1.0|1.0|1.0|1.0|3.91|0.19|24.0|-10.02|2.2|3.0|132.94|0.0|-6.55|34.0|-5.38|457.52|1.0|0.0|4.68|2.830000000000001e-07|0.000495|0.0|9.53e-11|4.36e-08|-0.04142|4.3834|4.68|-1510.136281|-1510.117336|697.35|1271.06|0.2464|282.85|0.64662|0.70553|-1509.785098|-0.1365|1.2218|0.01894559|-1509.851127|2.3261|44.0|7.3565|7.3565
