molecula|SddssS|n9FaRing|SaaNH|nAHRing|nARing|BCUTs-1|MATS2c|SRW07|AATSC1s|n6HRing|MATS7i|ATSC1c|AATSC1are|AATSC8d|n5aRing|n5aHRing|AATSC1pe|AATSC1i|MATS1c|n6aHRing|GATS1are|BIC2|MATS8d|nFaHRing|RASA|FNSA3|FNSA5|PNSA3|PPSA3|TPSA_x|FNSA4|WNSA5|WPSA3|RPCS|FNSA1|FNSA2|DPSA5|PNSA4|DPSA3|TASA|FPSA1|GeomDiameter|GeomShapeIndex|GRAV|WNSA2|DPSA4|FPSA5|DPSA1|DPSA2|Mor01p|CYP2C19 inhibitor|CYP2D6 inhibitor|CYP2C9 inhibitor|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Fraction Csp3|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|TPSA_y|Log Po/w MLOGP|Molar refractivity|Num. of Rotatable bonds|Log S (Ali)|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|Molecular Mass|Egan filter|BBB|CYP1A2 inhibitor|Consensus Log P|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|PAINS|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (gas phase) (Hartree)|Area (grid)|Volume|Oscillator Force (max. Transition)|Approximated area|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Gibbs Free Energy|Dipole (water)|IC50|pIC50|pIC50
7c_a10|0.0|0|0.0|1|1|1.343178184|-0.152261681|5.4161004020000005|0.012145872|2|-0.1122332619999999|-0.206388032|0.01006918|-0.066271289|1|1|0.0107756969999999|-0.191576261|-0.215874011|2|0.725146704|0.7928588059999999|-0.105104647|1|0.906276489|-0.05074318|-0.0876410609999999|-29.66615908|16.04055193|54.79389751|-0.0223398779999999|-29.95538587|9.377842892|58.07647902|0.52630639|-1.139333798|67.01436709|-13.06063972|45.70671102|529.8395322|0.47369361|12.58937144|0.8781281320000001|6034.895823|-389.4200163|24.81565867|0.0269852389999999|-30.75918962|1265.598592|611.4957509|1.0|1.0|1.0|1.0|0.0|3.48|0.26|21.0|-7.78|62.06|1.99|113.07|4.0|-4.44|5.0|-6.2|386.45|0.0|1.0|1.0|3.59|-4.69|3.59e-05|0.0139|0.00793|3.46|0.0|6.4e-06|-0.04004|5.4267|2.76|3.8357|-1258.985004|635.47|1102.43|0.4049|488.89|0.41348|0.68708|-1258.744382|0.0921|-0.20059|0.02659395|-1258.801509|5.0714|3.81|5.4191|5.4191
12aa_a36|0.0|0|3.4172704080000003|2|2|1.297043479|0.033952382|5.351858133|-0.135770278|2|0.03597264|-0.672129428|-0.006653538|-0.013898809|1|1|-0.004569485|-0.090926893|-0.53315493|1|0.892815402|0.833911317|-0.023185884|0|0.688945241|-0.1066659309999999|-0.117270578|-72.94175494|16.1504726|212.7097172|-0.04126187|-54.83906299|11.04423694|109.0001157|0.731335741|-2.228140982|96.18613736|-28.21625599|89.09222754|471.12395210000005|0.2686642589999999|14.60824604|0.812554922|6438.603019|-1041.942197|38.58180913|0.023386634|-316.3903377|2083.417693|689.2886595|0.0|0.0|0.0|0.0|3.0|4.83|0.13|17.0|-6.14|112.29|1.28|131.85|6.0|-3.52|5.0|-7.79|424.46|0.0|0.0|0.0|1.15|-3.45|0.000304|129.0|152.0|1.55|0.0|0.000305|-0.05111|3.8899|3.88|3.8899|-1401.617177|701.99|1183.76|0.4446|520.19|0.6931|0.6931|-1401.389257|0.4446|-0.20829|0.04550032|-1401.45065|4.7433|9.0|8.0458|8.0458
41_a47|0.0|1|0.0|0|0|1.420292383|-0.225923786|4.727387819|-0.072088843|3|-0.080388467|-0.187859623|0.003530307|0.075316535|1|1|0.0047106|-0.317014709|-0.276217719|3|0.62974551|0.8417952740000001|0.123676975|1|0.823168463|-0.061101947|-0.0899793719999999|-34.50740631|10.36256127|99.86584673|-0.02929561|-28.69838714|5.852270304|0.0|0.653147815|-1.259711209|63.84353454|-16.54473457|44.86996758|464.8854878|0.346852185|12.96444871|0.8084689140000001|5042.636398|-401.77742|25.33076615|0.023067788|-172.98086630000003|1089.222944|439.9906467|1.0|1.0|1.0|1.0|1.0|3.18|0.16|21.0|-7.47|68.52|1.75|99.09|4.0|-3.57|5.0|-6.66|348.38|0.0|1.0|1.0|3.06|-3.9|0.000267|0.0929|0.0436|2.49|0.0|1.17e-05|-0.05053|4.0167|2.41|3.7144|-1162.462261|603.1|995.43|0.2849|471.9|0.6779|0.68638|-1162.288187|0.2504|-0.2026099999999999|0.02982752|-1162.342476|6.8546|0.01|8.0|8.0
19j_a38|0.0|0|3.235947106|2|2|1.29704352|-0.089207643|5.351858133|-0.04575843|2|0.105682345|-0.438688445|-0.004442319|-0.036248822|1|1|-0.002443797|-0.20848518|-0.42133715|1|0.7163622890000001|0.846765471|-0.060360554|0|0.8071763829999999|-0.0844479869999999|-0.108006563|-57.80349365|17.15233756|131.9851314|-0.038119963|-50.60340201|11.74054073|29.18585028|0.714369845|-1.944118135|90.05233553|-26.09259418|74.95583121|552.5012068|0.285630155|12.69084117|0.6907121629999999|6704.612831|-910.8612362|36.5253298|0.023555355|-293.4664598|1862.79182|640.025745|1.0|0.0|1.0|1.0|3.0|4.81|0.13|17.0|-6.92|105.02|1.76|130.41|5.0|-4.35|5.0|-7.13|426.45|0.0|0.0|0.0|2.44|-4.12|4.46e-05|19.0|0.0322|2.5|0.0|5.14e-05|-0.06447|6.0361|3.23|3.6886|-1424.390074|686.26|1163.3|354.0|533.97|0.30419|0.69435|-1424.183388|0.2625|-0.21629|0.03678378|-1424.24494|14.4895|8.0|8.1146|8.1146
12g_a31|0.0|0|3.42813681|1|1|0.6101363000000001|0.0716209459999999|5.733341277|-0.1044685569999999|0|0.045747231|-0.7501734859999999|-0.008464411|-0.082116813|2|2|-0.0054114869999999|-0.081426376|-0.57758443|0|0.837044054|0.819234772|-0.1386819869999999|0|0.58271093|-0.1284353869999999|-0.131126805|-78.87508829|19.01411466|256.26669530000004|-0.039059048|-49.45404266|11.67699967|548.1594997999999|0.6886488690000001|-1.835775276|95.97385383|-23.98704875|97.88920296|357.8560168|0.311351131|15.28679013|0.887664343|5398.678971|-692.3565973|34.8320455|0.02515117|-231.70711040000003|1637.106139|524.0230338|1.0|1.0|1.0|1.0|2.0|3.61|0.32|16.0|-6.45|131.36|0.86|103.26|7.0|-4.92|5.0|-6.86|384.45|0.0|0.0|1.0|2.9|-3.79|1.19e-05|0.00457|0.0627|2.52|0.0|0.000136|-0.03324|3.8349|4.17|3.8349|-1578.800869|664.44|1090.41|265.0|542.78|0.70068|0.70068|-1578.605452|265.0|-0.19241|0.04532186|-1578.66792|2.4038|0.11|6.9586|6.9586
3_a27|0.0|0|0.0|0|0|1.402697639|0.124551908|4.59511985|-0.096132106|2|-0.172132163|-0.27868256|0.009082086|0.024154412|1|1|0.00955169|-0.341338963|-0.479874452|2|0.640545265|0.810053853|0.038685745|1|0.862115922|-0.06145119|-0.086153958|-31.82136336|9.960129259|71.40072181|-0.032307734|-23.10213938|5.157668895|57.97805043|0.733853752|-1.292309364|54.32114618|-16.72996312|41.78149261|446.4308003|0.266146248|11.64968556|0.803947133|4960.583812|-346.53209080000005|22.79740761|0.018747239|-242.1936891|911.8963045|401.7540197|1.0|0.0|1.0|1.0|0.0|3.03|0.05|21.0|-5.89|65.6|2.18|97.71|3.0|-3.7|4.0|-6.41|329.36|0.0|1.0|1.0|2.74|-3.99|0.0002|0.0658|0.0339|2.67|0.0|0.000423|-0.05512|5.5045|4.92|3962.0|-1081.88481|547.92|931.06|0.2305|425.72|0.34864|0.6734600000000001|-1081.744053|0.2208|-0.21969|0.02032437|-1081.794829|4.1551|4.0|8.3979|8.3979
19_a47|0.0|1|0.0|0|0|1.402889494|-0.038804671|4.727387819|-0.227538423|2|0.027033021|-0.4380552029999999|-0.013020816|0.0604168609999999|1|1|-0.010153352|-0.126992366|-0.439165562|2|0.635684951|0.823945134|0.095841135|1|0.639642891|-0.105205489|-0.104459947|-58.28861174|14.85167037|199.6541807|-0.037307124|-32.06567824|8.228498913|66.13355777|0.637832605|-1.566899206|76.13237258|-20.66983856|73.14028211|354.3911695|0.362167395|13.17443625|0.8635094740000001|5846.960345|-480.9851737|32.40636867|0.03295186|-152.7310283|1361.067484|428.5826478|0.0|1.0|1.0|1.0|2.0|3.13|0.05|21.0|-6.92|98.72|1.67|99.2|5.0|-3.67|6.0|-7.22|380.35|0.0|0.0|1.0|2.34|-3.66|0.000214|0.0816|0.0824|1.97|0.0|4.59e-05|-0.05326|3.8423|3.51|3.8423|-1335.725639|571.23|974.59|0.3243|412.31|0.68924|0.68924|-1335.580357|0.3243|-0.2117099999999999|0.03178118|-1335.634976|6.3247|0.05|7.3|7.3
16a_a10|0.0|0|0.0|1|1|1.325756911|-0.187414728|5.4161004020000005|0.023926176|2|-0.085711535|-0.152205915|0.011207938|-0.0048530629999999|1|1|0.011558506|-0.254024476|-0.1948324069999999|2|0.748039584|0.772481675|-0.008879187|1|0.916148686|-0.052574986|-0.076950669|-36.408063|9.606840334|58.06685151|-0.026063936|-36.90194151|6.652715932|99.81657855|0.7270593190000001|-1.615964058|63.53441386|-18.049219|46.01490333|634.4309626|0.272940681|15.88633689|0.862035195|6366.0631060000005|-774.9407716|24.82496066|0.014796066|-314.4761648|1539.147561|879.8636987|1.0|1.0|1.0|1.0|0.0|4.11|0.3|21.0|-8.5|56.07|2.47|133.66|9.0|-5.22|5.0|-5.91|439.55|0.0|1.0|1.0|4.24|-5.17|6e-06|0.00264|0.00297|4.33|0.0|1.4e-06|-0.04647|5.6019|3.46|3.8718|-1395.13019|760.0|1310.44|0.3843|629.65|332.0|0.6852199999999999|-1394.797092|0.0841|-0.20697|0.02819643|-1394.861824|4.6574|47.0|7.3279|7.3279
22_a10|0.0|0|0.0|1|1|1.343837143|-0.067641834|5.4161004020000005|-0.017163935|2|-0.026750502|-0.332316729|0.008350227|-0.020475007|1|1|0.008903905|-0.208132084|-0.356699217|2|0.670763832|0.747363443|-0.033474297|1|0.8698299140000001|-0.053881447|-0.0649866779999999|-41.96631248|13.023146|101.3847763|-0.022372463|-39.42279832|10.14325785|60.10354816|0.564323334|-1.3647202319999998|71.13124588|-17.4251029|54.98945848|677.4790907|0.435676666|15.30289992|0.730649641|7414.102179|-827.8787647|30.87787063|0.026340252|-100.1982412|1883.550109|916.8601445|1.0|1.0|1.0|1.0|0.0|3.74|0.17|27.0|-9.37|73.14|2.8|139.53|6.0|-5.34|5.0|-6.29|475.54|0.0|0.0|0.0|4.26|-5.53|4.55e-06|0.00217|0.0014|4.1|0.0|2.03e-07|-0.05712|4.8251|5.65|3.8517|-1544.203968|770.92|1339.48|0.2624|602.93|0.4483899999999999|0.6834100000000001|-1543.893507|0.1922|-0.2180699999999999|0.03366599|-1543.959333|6.5841|1.1|5.9586|5.9586
14w_a23|0.0|1|0.0|0|0|1.197963556|0.013971812|5.351858133|-0.109136569|2|0.045196333|-0.330575965|0.003379755|-0.031435038|2|2|0.003906274|-0.206574435|-0.427696371|2|0.5788469970000001|0.802520527|-0.049318182|1|0.7880718659999999|-0.070714528|-0.088508061|-46.76570273|14.84036772|140.15462380000002|-0.035779855|-38.70975831|9.814393755|90.15900589|0.743451788|-1.681653166|72.23920014|-23.66232347|61.60607046|521.1762769999999|0.256548212|15.58053709|0.988900044|6998.078982999999|-735.4854078|31.82765022|0.020725002|-322.004381|1495.89956|597.2903597999999|0.0|0.0|1.0|0.0|1.0|3.42|0.05|26.0|-7.93|105.02|3.78|120.2|5.0|-5.68|6.0|-6.35|447.46|0.0|0.0|0.0|4.05|-5.27|2.09e-06|0.0009369999999999|0.00242|3.78|0.0|5.23e-06|-0.0798|3.6632|3.97|3.6632|-1828.363862|676.92|1150.31|0.3855|535.54|0.6219399999999999|0.6219399999999999|-1828.161957|0.3855|-0.22824|0.02204118|-1828.222578|9.8981|2.0|8.6737|8.6737
21_a10|0.0|0|0.0|1|1|1.343837211|0.036507898|5.4161004020000005|-0.085463279|2|-0.032405474|-0.549176498|0.001533145|-0.003554514|1|1|0.002099681|-0.03765494|-0.4636733179999999|2|0.7135035209999999|0.7620337359999999|-0.005970601|1|0.7747854129999999|-0.091053776|-0.084654798|-64.32920271|13.34776629|159.11338909999998|-0.03292131|-42.25440548|9.430154402|74.3822498|0.704106635|-1.777750751|75.80259699|-23.25880088|77.676969|547.3834282|0.295893365|13.78215169|0.643072426|7048.414464|-887.342515|33.03306591|0.022638817|-288.401376|1783.785559|746.5727327999999|1.0|1.0|1.0|0.0|1.0|3.5|0.11|27.0|-8.71|90.13|2.81|128.59|5.0|-5.77|6.0|-6.07|448.47|0.0|0.0|0.0|4.04|-5.51|1.69e-06|0.0007599999999999|0.0014|4.17|0.0|8.68e-07|-0.06082|5.9596|5.57|3.8599|-1485.461532|716.1|1225.01|0.2574|517.44|0.4226399999999999|0.68165|-1485.216871|0.1489|-0.2226|0.03802869|-1485.278495|1.1872|4.8|5.3188|5.3188
43_a18|0.0|0|0.0|2|2|1.251175234|0.032999679|4.844187086|-0.01369899|1|-0.05314954|-0.397752066|0.002712865|-0.032429984|0|0|0.003801459|-0.2093696189999999|-0.460675034|0|0.718255592|0.713379703|-0.0579590709999999|0|0.852344887|-0.070166168|-0.0822489459999999|-54.49271386|5.35147222|114.6724699|-0.0311212229999999|-49.60799696|4.156080507|21.60709738|0.8743733490000001|-2.302970476|69.46280937|-24.16948112|59.84418608|661.9512957999999|0.125626651|19.33108376|0.930331529|7428.282915000001|-1389.023915|27.64206062|0.007193089|-581.4944803999999|2045.512486|1228.492038|0.0|1.0|0.0|1.0|2.0|4.54|0.34|18.0|-9.6|76.5|3.7|160.76|9.0|-6.45|3.0|-5.78|508.65|0.0|0.0|0.0|3.48|-5.96|3.55e-07|0.00018|0.000554|5.1|0.0|1.28e-07|-0.04949|3.2233|8.79|3.2233|-1611.598032|843.1|1493.25|0.5429|702.4|0.6926800000000001|0.6926800000000001|-1611.126246|0.5429|-0.18145|0.02315412|-1611.198355|3.6943|625.0|6.2041|6.2041
9a_a40|0.0|0|0.0|0|0|0.604993021|-0.028285975|5.4161004020000005|-0.020455825|0|0.168990628|-0.136162501|0.01310675|-0.1720337089999999|2|2|0.011966382|0.016958188|-0.449508498|0|0.624889926|0.690568477|-0.2990540869999999|1|0.937600185|-0.060029933|-0.072887601|-29.02567082|5.334966331|30.17155594|-0.032156295|-17.0405052|2.579562688|51.49564873|0.868476591|-1.093314022|39.45618424|-15.54821024|34.36063715|453.3484005|0.131523409|13.33684703|0.976056482|3991.317015|-255.607578|17.90285474|0.008714375|-356.33157|608.6970611|323.79254|1.0|0.0|1.0|1.0|0.0|3.26|0.06|20.0|-6.4|58.43|3.57|86.7|2.0|-5.49|2.0|-4.85|291.37|0.0|1.0|1.0|4.08|-5.08|3.24e-06|0.000944|0.00243|4.54|0.0|0.000117|-0.06495|4.7066|4.07|3.3192|-1217.9449|515.96|847.69|0.4746|411.01|0.47831|0.69958|-1217.825264|0.3483|-0.20303|0.01109672|-1217.873686|5.09|214.0|6.6696|6.6696
19e_a38|0.0|0|3.376977671|2|2|1.297043576|-0.082311936|5.351858133|-0.10490608|2|0.021678225|-0.4379521229999999|-0.001197042|-0.038386106|1|1|0.000347207|-0.191751024|-0.436305701|1|0.723755855|0.839953955|-0.064035403|0|0.776562593|-0.083623427|-0.10214405|-56.34606212|14.27562164|150.553721|-0.03783113|-46.37503972|9.619015829|16.39385667|0.749190974|-2.042881001|82.37885703|-25.49088538|70.62168376|523.2534216|0.250809026|12.34352977|0.871249918|6531.762734|-927.5007945|34.02454948|0.020114756|-335.8133169|1837.325672|696.3887025|1.0|0.0|1.0|1.0|3.0|4.96|0.12|17.0|-7.28|81.23|2.75|135.78|6.0|-4.94|4.0|-6.39|427.48|0.0|0.0|1.0|3.3|-4.72|1.15e-05|0.0049|0.00807|3.55|0.0|2.25e-05|-0.05139|5.2322|4.08|3.8587|-1409.547647|685.34|1183.12|0.3948|532.67|0.41961|0.58509|-1409.315831|0.3738|-0.20723|0.03483011|-1409.37733|8.0952|0.01|8.0083|8.0083
12ab_a30|0.0|0|0.0|2|2|0.604983638|-0.026189286|5.351858133|-0.030346359|2|0.018023992|-0.520212725|0.003529389|0.01563558|1|1|0.005111479|-0.207153446|-0.384942092|1|0.8397577820000001|0.809127478|0.026596859|0|0.7997534890000001|-0.082740301|-0.1008879709999999|-58.23149599999999|22.23130678|140.93076580000002|-0.031859359|-49.97135112|15.64609074|0.0|0.603952976|-1.815983471|92.49334877|-22.42218278|80.46280277|562.8556061|0.3960470239999999|15.6704374|0.856003642|6918.884105|-899.4843201|37.1257096|0.030534507|-146.321375|2116.165447|792.3440337000001|1.0|0.0|1.0|1.0|1.0|4.87|0.21|17.0|-6.83|100.11|2.2|140.26|7.0|-5.61|6.0|-6.39|458.54|0.0|0.0|0.0|2.52|-5.0|2.47e-06|0.00113|0.00456|3.81|0.0|6.720000000000001e-05|-49.0|4.8018|3.34|3.4919|-1804.79081|753.75|1275.19|0.1957|613.7|0.46561|0.68324|-1804.523449|0.1511|-0.19672|0.03368522|-1804.589076|7.4968|17.0|7.7825|7.7825
12am_a36|0.0|0|3.340519946|2|2|1.240140551|0.088482802|5.351858133|-0.297354748|2|0.122824831|-0.921315581|-0.011700732|-0.037654321|1|1|-0.007897954|-0.3344729369999999|-0.6080522279999999|1|0.647732719|0.8344566859999999|-0.05754717|0|0.814986544|-0.091472759|-0.118101664|-63.19394154|12.15249658|127.81651770000002|-0.045928425|-56.3667958|8.395550408|1.038361162|0.788334835|-2.480134939|95.53118838|-31.72964526|75.34643812|563.0333297999999|0.211665165|17.01968794|0.940085891|7238.033439|-1183.702712|40.24894481|0.020179019|-398.3921535|2173.44302|672.4630346|1.0|0.0|1.0|0.0|2.0|4.81|0.17|17.0|-7.14|78.43|2.04|130.43|7.0|-5.2|8.0|-6.4|465.43|0.0|0.0|0.0|2.65|-5.07|6.26e-06|0.00291|4.0|3.86|1.0|3.37e-05|-0.0569799999999999|5.2317|4.86|3.8606|-1645.169789|714.21|1206.77|0.4894|562.14|0.40752|0.6805100000000001|-1644.952145|0.2987|-0.21356|0.03550681|-1645.016323|8.0872|0.06|7.2218|7.2218
47u_a18|0.0|0|0.0|1|1|1.251177393|0.039883149|4.844187086|-0.0872206669999999|0|0.008108241|-0.633589579|-0.000829573|-0.033209663|0|0|0.00082284|-0.1904128389999999|-0.539738821|0|0.664796402|0.7517870059999999|-0.053126304|0|0.741066474|-0.090364489|-0.092271172|-62.99873374|14.42377665|180.5187465|-0.0344062|-44.84707106|10.0557163|77.59162925|0.721837463|-2.029965788|79.06741651|-23.98671253|77.42251040000001|516.6437614|0.278162537|17.78724206|0.937307962|6837.350959|-986.6355633|33.23007431|0.021142007|-309.31352410000005|1960.574384|818.9389171|0.0|0.0|1.0|0.0|2.0|3.98|0.19|18.0|-8.2|99.56|2.95|133.53|8.0|-5.69|4.0|-6.31|455.51|0.0|0.0|0.0|2.6|-4.98|2.05e-06|0.000932|0.00472|3.9|0.0|2.89e-06|-0.06392|3.1186|9.34|3.1186|-1510.153552|738.53|1282.66|0.5849|646.45|0.69143|0.69143|-1509.771642|0.5849|-0.19109|0.02892505|-1509.839543|5.8058|1.97|5.7055|5.7055
14d_a23|0.0|1|0.0|0|0|1.197963465|0.058368697|5.351858133|-0.026530366|2|0.03253552|-0.288522152|0.01269616|-0.054430189|2|2|0.01180744|-0.136106024|-0.4483522929999999|2|0.725800261|0.772008792|-0.088996384|1|0.921694462|-0.053736319|-0.078282292|-35.40917327|12.25371621|51.59888942|-0.032878563|-33.99063559|8.074501042|83.40396369|0.790346608|-1.6439281280000002|61.49227899|-21.66510006|47.66288948|607.3441532|0.209653392|14.358677900000002|0.833166062|6459.554383|-713.8033475|27.41215037|0.015037275|-382.6437544|1370.607518|666.0036144999999|0.0|0.0|1.0|1.0|1.0|3.52|0.09|26.0|-7.78|105.02|3.24|125.25|5.0|-5.85|4.0|-6.1|425.51|0.0|0.0|0.0|3.8|-5.25|1.43e-06|0.000608|0.0023899999999999|3.94|0.0|7.03e-06|-0.0725799999999999|3688.0|3.79|8.1555|-1669.224874|696.21|1186.17|0.3807|554.84|8.1555|8.1555|-1668.983743|336.18|-0.22152|0.02083626|-1669.045136|8.1555|4.0|8.4001|8.4001
16i_a32|0.0|1|3.352437091|0|0|0.6094207429999999|0.175604846|5.733341277|-0.075706124|0|-0.056414399|-0.7748511779999999|-0.003511776|0.006037736|3|3|-0.001202032|-0.211019184|-0.700853898|0|0.801401734|0.836966894|0.009897928|1|0.801494708|-0.0857355019999999|-0.114771536|-56.03343427|14.59730623|129.7354415|-0.036726892|-49.02383532|9.540239197|32.3175507|0.718964113|-1.836344582|88.80827938|-24.00328703|70.6307405|523.8261846|0.281035887|12.57892808|0.836873682|6355.471589|-784.3813651|33.38593207|0.021112022|-286.2130831|1669.296604|636.0251562999999|1.0|0.0|1.0|1.0|2.0|3.75|0.3|19.0|-7.4|149.27|1.34|116.75|8.0|-7.03|5.0|-5.93|427.54|1.0|0.0|0.0|3.96|-5.09|9.25e-08|3.96e-05|0.0035|4.19|0.0|1.7100000000000002e-05|-0.05044|3.6176|4.99|3.6176|-1995.279632|692.96|1175.51|0.2857|573.38|0.70222|0.70222|-1995.055356|0.2857|-0.2002|0.02810109|-1995.11813|4.0568|6.0|8.2596|8.2596
15_a31|0.0|0|3.155574452|1|1|0.610137926|0.1893807519999999|5.733341277|-0.134784483|0|-0.0302581979999999|-0.775463115|-0.011797858|-0.074455342|2|2|-0.007631228|-0.272545088|-0.6215974160000001|0|0.8314086070000001|0.8022000659999999|-0.116356616|0|0.567108776|-0.116196194|-0.131697567|-61.76522754|20.47825449|230.1075793|-0.041588706|-37.21191643|10.88541717|514.6215199|0.641533577|-1.58037081|88.05886218|-22.10688462|82.24348203|301.452236|0.358466423|11.51842782|0.873235738|5087.628096|-446.5429972|34.45943505|0.03396368|-150.46712390000002|1309.458532|363.593507|0.0|1.0|1.0|1.0|2.0|3.31|0.19|16.0|-5.66|117.37|0.41|90.47|4.0|-4.28|5.0|-6.84|342.37|0.0|0.0|1.0|2.27|-3.57|5.27e-05|18.0|0.0931|2.18|0.0|0.000749|-0.04192|4569.0|3.9|4569.0|-1460.861851|556.68|925.93|348.0|452.98|0.5241899999999999|0.5241899999999999|-1460.736142|348.0|-0.19394|0.03843988|-1460.790873|7.5831|1.1|5.9586|5.9586
13_a15|0.0|0|0.0|1|1|1.4356889940000002|-0.139434143|0.0|-0.031457366|3|-0.006938727|-0.393632585|0.001806571|0.005149745|0|0|0.003766915|-0.272482143|-0.357554652|2|0.843715005|0.729838386|0.009456191|0|0.8854875790000001|-0.068526782|-0.098053528|-43.2365883|10.21906987|72.25096855|-0.033811561|-39.03420883|6.447664726|0.0|0.755283433|-1.961070565|72.41636305|-21.33321476|53.45565817|558.6934137000001|0.244716567|10.07307988|0.931684902|7196.400881999999|-780.6841766|28.24531009|0.01672103|-322.1392954|1638.227985|830.7967967000001|1.0|1.0|1.0|0.0|1.0|4.13|0.07|24.0|-8.9|59.51|2.52|138.24|6.0|-6.32|4.0|-5.26|448.52|1.0|0.0|0.0|4.61|-6.1|4.77e-07|0.000214|0.000357|5.32|0.0|5.7e-07|-0.03946|3942.0|5.04|2.5721|-1450.727602|674.36|1231.11|208.0|549.33|0.63827|0.70626|-1450.399387|0.0003|-0.15229|0.02844037|-1450.462642|6.0429|6.0|8.2218|8.2218
23_a10|0.0|0|0.0|1|1|1.34383709|-0.12979844|5.4161004020000005|0.012558932|2|-0.031558374|-0.17741132|0.010305237|-0.0253481679999999|1|1|0.010662507|-0.207994181|-0.233801237|2|0.7338945809999999|0.754150918|-0.043248272|1|0.915208645|-0.049653973|-0.072395864|-35.17017083|6.81095873|60.05816353|-0.02685653|-36.32074126|4.824237957|53.00900704|0.7611996520000001|-1.6651048819999998|60.76548004|-19.02262196|41.98112956|648.2471057|0.238800348|17.02048484|0.943867925|7034.375112000001|-835.377049|24.9903188|0.013394095|-370.018179|1549.399766|930.6293092|1.0|1.0|1.0|1.0|0.0|3.8|0.21|27.0|-9.84|56.07|2.99|139.11|6.0|-5.38|5.0|-5.93|461.56|0.0|0.0|1.0|4.5|-5.7|4.19e-06|0.00193|0.000923|4.48|0.0|6.66e-08|-53.0|3.8034|3.9|3.8034|-1470.166163|768.3|1336.11|0.2089|606.18|0.67647|0.67647|-1469.838069|0.2089|-0.21158|0.02986448|-1469.902562|4.8954|0.75|6.1249|6.1249
13h_a6|0.0|0|3.464247528|0|0|1.424099498|-0.094781725|4.727387819|0.004767264|2|0.060987639|-0.3839567379999999|-0.002407131|-0.090944829|1|1|-0.000644109|-0.215607882|-0.468842137|2|0.836982172|0.780222427|-0.164411111|1|0.867910741|-0.074151997|-0.091977068|-51.85624128|12.1971464|92.37313621|-0.032362302|-44.98170701|8.529752344|0.0|0.736918588|-1.747564296|76.78735663|-22.63172141|64.05338768|606.9504647000001|0.263081412|16.928040300000003|0.8575863490000001|6302.785260000001|-854.6524332|30.71129129|0.017825256|-331.36552|1658.40973|744.1359788|1.0|1.0|1.0|1.0|2.0|3.64|0.12|27.0|-10.57|103.17|1.13|128.63|6.0|-5.56|5.0|-6.31|431.49|0.0|0.0|1.0|3.61|-5.06|2.77e-06|0.0012|0.0038|3.7|0.0|1.15e-08|-0.07435|4.8701|3.83|3392.0|-1386.569017|738.61|1253.92|1.0978|591.53|0.50716|0.69001|-1386.302668|0.2121|-0.2153199999999999|0.04469058|-1386.3651|10.0322|47.0|7.3279|7.3279
8k_a46|-3.737070812|0|0.0|1|1|0.300205953|0.1436554669999999|5.533389489|-0.380857136|2|-0.061030265|-0.397337564|-0.002099764|-0.038125|1|1|0.002202734|-0.050069565|-0.510222233|2|0.73768327|0.786206898|-0.051289238|0|0.7381768390000001|-0.08638304|-0.0863473759999999|-61.98124174|6.774333772|187.86239430000003|-0.033099828|-44.45419269|4.860695117|19.34993627|0.8265691140000001|-1.985989657|70.036452|-23.74966689|68.75557551|529.6539372999999|0.173430886|15.94634031|0.975803904|7352.280688|-1022.446432|28.73282642|0.0112621819999999|-468.6373459|1723.969585|865.6610153999999|1.0|0.0|1.0|1.0|2.0|3.94|0.24|23.0|-8.66|124.17|1.86|132.47|5.0|-5.74|6.0|-6.75|474.58|0.0|0.0|0.0|3.29|-5.13|1.82e-06|0.000866|0.00355|3.45|0.0|1.03e-06|-0.0398699999999999|5.0379|7.63|4.1034|-1845.257085|742.04|1302.56|0.1354|642.39|0.41618|0.5577300000000001|-1844.970617|0.1166|-0.20954|0.04718819|-1845.037411|3.8107|147.0|6.8327|6.8327
