molecula|SddssS|NaaNH|n9FaHRing|SaaNH|SssssC|nAHRing|nARing|BCUTs-1|AATSC1c|SRW07|n6HRing|JGI4|ATSC1c|AATSC1are|n5aRing|n5aHRing|AATSC1pe|AATSC7i|AATSC1i|MATS1c|GATS1are|BIC2|MATS8s|MATS8d|GATS1pe|nFaHRing|RASA|FNSA3|PBF|PPSA3|RPSA|TPSA_x|FNSA4|FNSA2|WNSA3|TASA|PNSA2|MOMI-Z|WNSA4|FPSA1|GeomDiameter|GRAV|PPSA1|DPSA4|DPSA1|Mor01p|PPSA5|CYP2C19 inhibitor|CYP2D6 inhibitor|CYP2C9 inhibitor|P-gp substrate|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Log Po/w iLOGP|Fraction Csp3|Log Po/w WLOGP|TPSA_y|Log Po/w MLOGP|Leadlikeness|Brenk|Molar refractivity|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Log S (Ali)|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Molecular Mass|BBB|Consensus Log P|Log S (ESOL)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|Lipinski|Solubility [Log S (SILICOS-IT)] (mg/ml)|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Area (grid)|Wavelength (HOMO-LUMO transition) (nm)|Wavelength (max. Transition) (nm)|Approximated area|Contribution (HOMO-LUMO transition)|Oscillator Force (HOMO-LUMO transition)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Dipole (water)|pIC50
8a_a32|0.0|1|1|3.217128449|0.0|0|0|0.609420757|-0.010151321|5.733341277|0|0.04008547|-0.497414715|-0.003484915|3|3|-0.001662219|-0.050766252|-0.1534110109999999|-0.591393096|0.788133615|0.845443342|-0.184419911|-0.2166242669999999|0.7507116140000001|1|0.814553726|-0.083474428|0.221908108|11.48993376|0.185446274|116.298071|-0.035678106|-1.641192863|-32.82934751|510.8273411|-1029.23375|3312.822051|-14.03170956|0.250915471|14.26997798|5659.295213|157.3554684|29.86932167|-312.4144752|557.1050635|11.12113054|1.0|1.0|1.0|1.0|1.0|2.0|3.67|0.26|4.65|140.04|1.37|2.0|0.0|110.69|1.0|7.0|-6.82|27.0|4.0|397.52|0.0|4.07|-4.99|6.03e-05|0.00406|4.17|0.0|8.86e-06|3562.0|-1880.767206|-1880.732222|667.29|348.07|348.07|566.07|0.70316|0.4315|-0.2061599999999999|0.03498398|7.6703|7.3468
14e_a23|0.0|0|1|0.0|-4.45581912|0|0|1.197957573|-0.008865361|5.351858133|2|0.044241453|-0.4787294729999999|0.001027627|2|2|0.001951778|0.072830644|-0.226146643|-0.5232404310000001|0.560094237|0.791790895|0.133270225|-0.014216155|0.5415996160000001|1|0.925392058|-0.073376247|0.267882223|12.5437807|0.074607942|51.92870134|-0.03935934|-1.96796702|-35.54678231|644.0923882999999|-1369.74655|2428.874279|-19.06744972|0.203474128|15.89643482|7663.17288|141.6222839|34.39302091|-412.7765217|658.8108151|12.49658915|0.0|0.0|1.0|1.0|1.0|1.0|3.62|0.09|6.19|105.02|3.82|2.0|1.0|125.29|1.0|6.0|-6.38|34.0|7.0|479.48|0.0|4.5|-5.79|0.000198|0.000773|4.46|0.0|2.85e-06|3.7033|-1966.96594|-1966.943431|706.39|334.8|334.8|571.39|0.63922|0.3178|-0.2342199999999999|0.02250947|5.5469|8.5214
16f_a32|0.0|1|1|3.354832924|0.0|0|0|0.609420741|-0.014558301|5.733341277|0|0.039958333|-0.77158995|-0.003511776|3|3|-0.001202032|0.0151704889999999|-0.211019184|-0.697693907|0.801401734|0.852938445|0.085125293|-0.000510986|0.761506727|1|0.8072754790000001|-0.08168632|0.522247991|16.90955989|0.192724521|133.3750236|-0.035568666|-1.778433296|-39.12230215|558.6750754999999|-1230.764939|3414.006186|-17.03501995|0.30526292|14.28728752|6235.040893|211.2572338|35.43109972|-269.5356315|636.0251562999999|15.90558963|1.0|1.0|1.0|1.0|1.0|2.0|3.4|0.3|4.99|149.27|1.34|3.0|0.0|116.75|1.0|9.0|-6.95|29.0|5.0|427.54|0.0|4.05|-4.97|4.79e-05|0.00457|4.11|0.0|7.26e-06|3.6272|-1995.307736|-1995.278839|722.06|341.82|341.82|603.12|0.70204|0.2931|-0.2|0.02889673|4.2764|8041.0
10_a3|0.0|0|0|0.0|0.0|0|0|0.605017375|-0.010609861|4.727387819|3|0.034166667|-0.381954986|-0.008037672|1|1|-0.005959152|0.033279122|-0.0947326669999999|-0.616256033|0.8947911009999999|0.743072638|-0.140523767|0.078405316|0.834020779|1|0.747406318|-0.1007256719999999|0.518341632|6.768239856|0.252593682|116.9745968|-0.0359752729999999|-1.187184014|-21.60122201|346.1193167|-549.7776912|1361.86525|-7.715112198|0.293370676|8.559361451000001|4600.496436|135.8581743|23.57661855|-191.3775649|311.6695405|10.86908195|0.0|1.0|0.0|1.0|1.0|1.0|1.78|0.0|3.41|105.82|1.2|0.0|0.0|88.28|1.0|2.0|-4.3|22.0|4.0|305.36|0.0|2.52|-3.84|0.0155|0.0443|2.43|0.0|9.35e-05|3.4217|-1288.190838|-1288.150029|498.67|362.35|230.67|323.26|0.68995|0.0463|-0.21249|0.04080931|9.3381|5.1
12v_a36|0.0|1|0|3.468871488|0.0|2|2|1.297043692|-0.008411281|5.351858133|2|0.041767677|-0.487854327|0.00127667|1|1|0.003077071|0.123026459|-0.239932418|-0.401336708|0.8913597320000001|0.828393514|0.024751559|-0.041914045|0.84179881|0|0.802291339|-0.078158778|0.334379501|17.85767346|0.197708661|130.0637965|-0.033118671|-1.788408258|-33.82511043|527.7920397|-1176.51481|2328.221818|-14.33290989|0.372344602|15.71271745|6065.593390999999|244.9490697|34.71221847|-167.9576969|679.7230552999999|18.86337805|1.0|0.0|0.0|1.0|0.0|2.0|0.0|0.17|1.89|78.43|1.72|1.0|0.0|130.24|1.0|6.0|-3.95|31.0|5.0|411.46|0.0|1.81|-4.07|0.0464|35.0|2.65|0.0|8.340000000000001e-05|3.7035|-1347.475543|-1347.442792|671.56|334.77|319.16|502.83|0.7016100000000001|0.0223|-0.20404|0.03275089|7.9237|7.8539
12k_a36|0.0|1|0|3.483171769|0.0|2|2|1.297043952|-0.0071232019999999|5.351858133|2|0.039061728|-0.413145744|0.002782748|1|1|0.003724542|0.163804836|-0.1619981409999999|-0.4373676689999999|0.90500247|0.811903388|-0.09344781|-0.102077284|0.856135378|0|0.8427704640000001|-0.075717305|0.367754573|11.90012613|0.157229536|103.5614526|-0.037758075|-2.038936068|-32.84907515|555.1026569|-1342.974009|2294.707886|-16.38090333|0.219318299|13.89698356|6027.033337|144.457092|31.85663123|-369.7499256|698.847203|11.0965905|1.0|0.0|0.0|1.0|0.0|2.0|0.0|0.12|2.42|69.2|2.38|1.0|0.0|133.84|1.0|6.0|-4.58|31.0|4.0|407.47|1.0|2.37|-4.55|0.0106|0.0115|3.45|0.0|3.94e-05|3.6631|-1310.3453949999998|-1310.312649|697.92|338.46|245.37|530.51|0.70031|0.0908|-0.20023|0.03274587|7.3988|7.8539
4o_a46|0.0|0|0|0.0|0.160026534|1|1|1.13463699|-0.000627744|5.587248657999999|1|0.043320988|-0.032014955|0.010870588|1|1|0.010144781|-0.376106593|-0.028735607|-0.096073163|0.626333846|0.7699448320000001|-0.121466731|-0.09492635|0.6418406720000001|0|0.950732618|-0.0648126359999999|0.372146122|5.332434441|0.049267382|27.01882145|-0.021901697|-1.051281434|-19.49276784|521.3931342|-576.535307|1705.3950960000002|-6.587059484|0.248979351|10.25486577|4966.476822|136.5432529|15.99310518|-275.3254498|544.7877262000001|5.972929428|1.0|0.0|1.0|1.0|1.0|0.0|3.12|0.32|4.94|54.5|2.72|1.0|0.0|103.66|1.0|2.0|-4.91|26.0|3.0|342.44|1.0|3.92|-4.87|0.00422|0.0045899999999999|4.06|0.0|1.88e-05|4.3255|-1070.456878|-1070.428722|581.59|286.64|286.64|501.08|0.6843|0.1598|-0.22909|0.02815574|4.8244|6.7905
1k_a5|0.0|1|0|2.9020229360000003|0.0|0|0|1.427567903|-0.0030192829999999|4.59511985|2|0.026339869|-0.120771321|0.003886035|1|1|0.003708988|-0.220946861|0.045204303|-0.254495542|0.567806811|0.7824502320000001|-0.011552666|-0.022280685|0.558485747|0|0.7836926809999999|-0.078995018|0.425724957|5.571869083999999|0.216307319|110.6497654|-0.0301207529999999|-1.114467843|-20.67084672|400.8898627|-570.0944662|824.0133397999999|-7.881781385|0.275045542|12.9461019|4479.484358|140.69669409999997|21.25369168|-230.14624|357.34245360000006|9.83146028|1.0|1.0|0.0|1.0|1.0|1.0|2.02|0.0|4.76|54.46|2.29|0.0|0.0|90.44|1.0|3.0|-3.97|24.0|4.0|316.33|1.0|3.42|-4.3|0.0336|0.0157|3.16|0.0|1.58e-06|4.4063|-1050.548505|-1050.51717|533.8|281.38|262.56|398.63|0.5282|0.1239|-0.22504|0.03133456|2.3036|7.3188
6e_a31|0.0|1|0|3.402951625|0.0|1|1|0.61015618|-0.016012184|5.733341277|0|0.037803618|-0.784597028|-0.011483229|2|2|-0.008439437|0.225356759|-0.004825446|-0.579941248|0.838789705|0.78240875|-0.071378445|-0.072882794|0.795570315|0|0.623340994|-0.122985602|0.177030306|19.89514173|0.376659006|229.6732654|-0.046541668|-2.0943750530000003|-45.72760428|380.0911673|-1277.075416|2188.417358|-17.30478148|0.239502096|14.40145519|6053.812282|146.03985980000002|37.31693873|-317.6847132|536.6368656000001|13.86851128|1.0|1.0|1.0|1.0|1.0|2.0|2.62|0.1|4.0|131.36|1.36|1.0|0.0|109.69|1.0|4.0|-5.63|29.0|5.0|404.44|0.0|3.27|-4.66|0.000947|0.00883|3.2|0.0|1.89e-05|3.3083|-1652.669408|-1652.63264|634.34|374.76|374.76|490.75|0.70391|0.5103|-0.18844|0.03676794|8.3583|6.4318
GW6604_a52|0.0|1|0|2.944144148|0.0|0|0|1.427583999|-0.002149879|4.59511985|2|0.021346801|-0.085995143|0.007746755|1|1|0.0070554269999999|-0.131886693|0.067497086|-0.201462112|0.709088617|0.693399445|0.074868979|-0.057466653|0.689009112|0|0.87346455|-0.071850787|0.38374044|4.459510077|0.12653545|62.55188751|-0.029217264|-1.081038779|-17.55852148|431.7909048|-534.4037285|799.8313017999999|-7.13996301|0.26470494|11.6571716|4168.525878|130.8549791|19.64292268|-232.6328342|359.1060668|8.744745933999999|1.0|1.0|0.0|1.0|1.0|1.0|1.76|0.0|4.2|54.46|1.91|0.0|0.0|90.49|1.0|3.0|-3.87|23.0|3.0|298.34|1.0|3.08|-4.16|0.0402|0.0207|3.06|0.0|2.78e-06|||||||||||||6.9706
18b_a25|0.0|0|0|0.0|0.0|0|0|1.194228955|-0.003259453|4.727387819|2|0.038137255|-0.189048258|0.006181503|1|1|0.00598031|-0.032776381|-0.061048368|-0.303383008|0.721100414|0.7723870909999999|-0.026045966|0.001715854|0.6915652390000001|1|0.936253893|-0.063132226|0.348987182|8.972372556|0.063746107|44.73187305|-0.0305838929999999|-1.6515302369999998|-31.08693686|656.9874135|-1158.910619|2327.4502850000003|-15.05981357|0.215220531|17.09119768|6973.180791|151.02439719999998|27.34692815|-399.6704921|809.2903831|9.631015182|1.0|1.0|1.0|1.0|1.0|1.0|3.56|0.07|5.59|111.51|2.2|2.0|1.0|138.56|1.0|6.0|-6.54|34.0|4.0|460.55|0.0|4.35|-5.71|0.000132|0.000899|4.48|0.0|6.690000000000001e-08|3.6826|-1767.52411|-1767.494087|728.12|336.67|223.65|612.24|0.54166|0.0468|-0.22145|0.03002332|2752.0|7.2924
8_a15|0.0|0|0|0.0|0.0|0|0|1.419941362|-0.009853404|0.0|1|0.039181287|-0.5025236129999999|1.7800000000000002e-05|0|0|0.003160815|0.225620047|-0.295062413|-0.342749125|0.85357243|0.7059441040000001|0.0937475619999999|-0.025923166|0.8105478740000001|0|0.853896482|-0.071552706|0.381651497|19.65860939|0.146103518|85.31489861|-0.028969856|-1.419522941|-24.39801408|498.6196971|-828.9085544|1919.535904|-9.878130237|0.480572589|9.984825987|5306.2234530000005|280.62296039999995|32.56759415|-22.68867482|532.0914339999999|20.72712321|1.0|1.0|1.0|0.0|1.0|1.0|3.76|0.19|4.95|61.84|1.96|2.0|0.0|104.74|1.0|7.0|-5.25|27.0|5.0|366.41|1.0|3.76|-4.81|0.00206|0.00562|4.24|0.0|9.86e-06|3.7426|-1223.704913|-1223.687714|598.84|331.28|279.58|538.51|0.70524|0.0155|-0.18303|0.01719864|1.4589|6.9666
8b_a50|0.0|1|1|3.1324050960000003|0.0|1|1|1.398299046|-0.0045301379999999|5.777652323|1|0.035718954|-0.1812055289999999|0.006841944|2|2|0.007057361|-0.170496134|-0.116174481|-0.332085641|0.753629415|0.809463375|-0.027207307|-0.031953774|0.71043578|1|0.845349082|-0.072629787|0.267094693|10.30543157|0.154650918|74.08248511|-0.030360051|-1.092961836|-16.66636363|404.9478761|-523.561903|1401.458274|-6.966723542|0.328290204|9.26652151|4446.001554|157.2609748|21.65129387|-164.5084115|339.5806858|11.63112165|1.0|1.0|0.0|1.0|1.0|1.0|1.69|0.06|3.41|59.39|1.79|0.0|0.0|89.78|2.0|2.0|-3.44|23.0|3.0|299.33|1.0|2.51|-3.81|108.0|46.0|2.55|0.0|0.000347|4.1804|-967.3527447|-967.3160428|515.81|296.58|273.96|353.17|0.59283|121.0|-0.20144|0.036701907|5.8205|7.1675
14b_a25|0.0|0|0|0.0|0.0|0|0|1.420015222|-0.004720915|4.727387819|2|0.038137255|-0.273813082|0.004725325|1|1|0.004892038|0.0028569959999999|-0.074541111|-0.3691494039999999|0.6524261960000001|0.7723870909999999|-0.085205646|0.001715854|0.632638761|1|0.859628015|-0.076156512|0.329662946|11.08504021|0.140371985|97.23019209|-0.032728922|-1.767361771|-36.53830946|595.4307570000001|-1224.182482|2118.281186|-15.70265555|0.227210413|17.06102567|6760.594953|157.3797801|29.33534086|-377.9013888|760.3735147000001|10.90684621|1.0|1.0|1.0|1.0|1.0|1.0|3.21|0.07|4.79|96.49|1.8|2.0|0.0|130.97|1.0|6.0|-5.6|34.0|5.0|444.49|0.0|3.63|-5.23|0.0011099999999999|0.00261|3.88|0.0|9.93e-08|4069.0|-1444.544749|-1444.505985|716.14|304.7|228.59|603.27|0.64983|0.0006|-0.22149|0.03876374|3.2784|7.6576
12c_a36|0.0|1|0|3.447900368|0.0|2|2|1.29696741|-0.007667703|5.351858133|2|0.040899471|-0.414055975|0.0005016269999999|1|1|0.0010871589999999|0.146546059|-0.177407665|-0.4423430339999999|0.8941919290000001|0.819222745|-0.033217921|-0.097861598|0.8065052890000001|0|0.840733512|-0.073370864|0.462597812|12.5779546|0.159266488|102.2992907|-0.038024893|-1.901244658|-30.27053327|540.0159387|-1221.198398|2365.641348|-15.68788659|0.24499026|12.86584957|6256.172329|157.3609748|32.34920911|-327.5932797|629.5017194000001|12.38318928|1.0|0.0|0.0|1.0|0.0|2.0|0.0|0.14|2.54|69.2|2.51|1.0|0.0|128.76|1.0|5.0|-4.44|30.0|4.0|415.88|1.0|2.34|-4.59|0.0151|0.0106|3.31|0.0|2.77e-05|3.8436|-1692.540795|-1692.511019|672.74|322.58|322.58|509.61|0.68913|0.3927|-0.2082699999999999|0.02977602|6.6973|8.0458
13m_a6|0.0|1|0|3.415695704|0.0|0|0|1.429020166|-0.010840005|4.727387819|2|0.0446875|-0.628720289|-0.0093684169999999|1|1|-0.00687003|0.037052986|-0.118693789|-0.568024162|0.870730542|0.7767360059999999|0.156982046|-0.031564227|0.82642394|1|0.715612461|-0.0989137669999999|0.429009107|12.95736535|0.2843875389999999|198.3000783|-0.0378750189999999|-2.045251|-48.09294654|498.9881336|-1426.129413|2574.030011|-18.41524497|0.263701|16.2526769|6412.592679|183.8755989|35.8683143|-329.5370141|724.3873672999999|14.59313027|1.0|1.0|1.0|1.0|1.0|3.0|2.18|0.08|3.76|122.47|0.81|1.0|0.0|127.2|1.0|6.0|-4.64|33.0|5.0|435.48|0.0|2.67|-4.28|0.00987|0.0228|2.43|0.0|9.35e-08|3.3359|-1423.762467|-1423.712909|726.28|371.67|316.88|546.69|0.64753|0.1924|-0.20954|0.04955777|6.5243|8.0
16_a31|0.0|1|0|3.096824452|0.0|1|1|0.61013894|-0.020181753|5.733341277|0|0.042528736|-0.726543099|-0.017017891|2|2|-0.0125582419999999|-0.0897217219999999|-0.09530799|-0.60894688|0.951830892|0.8318419909999999|-0.038841601|0.0980869569999999|0.8944757390000001|0|0.546450126|-0.142079397|0.29485045|17.63615984|0.4535498739999999|213.694252|-0.050105055|-1.653466811|-31.54036284|257.4650715|-779.0463041|1212.615438|-11.12287666|0.26919564|9.649327262|4387.049328|126.8340354|32.30339751|-217.4912527|280.39844320000003|13.04390063|0.0|1.0|0.0|1.0|1.0|2.0|1.93|0.14|2.83|114.29|0.78|0.0|0.0|80.57|2.0|2.0|-4.36|21.0|4.0|300.34|0.0|2.33|-3.6|0.0131|0.0762|2.32|0.0|0.00347|3.6596|-1308.242314|-1308.202828|503.18|338.79|338.79|369.73|0.70108|0.2534|-0.1842|0.03948619|5.5943|7.0458
12au_a36|-3.3109381210000004|1|0|3.422314661|0.0|2|2|0.2992539489999999|-0.009897048|5.351858133|2|0.044036281|-0.613616984|-0.006862238|1|1|-0.001160331|0.1320241419999999|-0.261631709|-0.515924985|0.8183043390000001|0.825565083|-0.021932444|-0.058671909|0.750657639|0|0.698996981|-0.090166553|0.284342092|15.51748637|0.301003019|216.5471227|-0.038036474|-2.206115469|-46.66686194|502.8713191000001|-1587.1201529999998|2384.109036|-19.68626738|0.283941389|17.67586495|7239.100414|204.2726719|38.21494522|-310.873098|805.2286932|16.56175445|0.0|0.0|0.0|1.0|0.0|3.0|0.0|0.17|2.15|123.75|0.84|1.0|0.0|142.02|1.0|7.0|-3.85|34.0|6.0|474.54|0.0|1.18|-3.72|0.0668|0.0897|1.64|0.0|6.45e-05|3.7105|-1876.207937|-1876.156196|752.27|334.15|241.65|618.65|0.70395|0.0158|-0.2087099999999999|0.05174058|8.0814|7.3279
1c_a5|0.0|1|0|2.955525321|0.0|0|0|1.424607938|-0.001983746|4.59511985|2|0.0248765429999999|-0.085301064|0.008031558|1|1|0.007357977|-0.133677441|0.0578378779999999|-0.20172074|0.71274658|0.7595197290000001|0.128385959|-0.109439124|0.6977404359999999|0|0.88631419|-0.068062282|0.436308619|4.27195187|0.11368581|58.16640976|-0.0281385329999999|-1.12554131|-17.81716094|453.4753671|-575.8739559999999|873.709445|-7.366029352999999|0.246972732|11.580409800000002|4387.398857|126.3615674|19.11862892|-258.918642|409.0289917|7.869633359|1.0|1.0|0.0|1.0|1.0|1.0|2.09|0.05|4.51|54.46|2.13|0.0|0.0|95.45|1.0|3.0|-4.25|24.0|3.0|312.37|1.0|3.43|-4.45|0.0174|0.0111|3.43|0.0|1.21e-06|4.5088|-990.6223073|-990.5931502|556.84|274.99|254.15|410.52|0.53838|0.1076|-0.22684|0.029157178|2.6801|5.4
14b_a23|0.0|0|1|0.0|0.0|0|0|1.197963628|-0.006248709|5.351858133|2|0.043538647|-0.318684138|0.007671236|2|2|0.0075222369999999|0.121308009|-0.17267308|-0.4557487779999999|0.616699629|0.793551289|-0.00399443|-0.077808321|0.5935522360000001|1|0.8462596590000001|-0.063267638|0.228282196|13.26014776|0.153740341|99.66542762|-0.03508139|-1.64882535|-26.58857202|548.6057241000001|-1068.885909|2280.830615|-14.74314679|0.225640295|14.26820636|6622.129837|146.2760938|29.36910744|-355.71896410000005|599.5697147999999|11.53563485|0.0|0.0|1.0|1.0|1.0|1.0|3.44|0.05|4.58|105.02|3.4|2.0|1.0|120.24|1.0|5.0|-5.58|31.0|5.0|429.47|0.0|3.78|-5.11|0.00114|0.00332|3.68|0.0|9.18e-06|3706.0|-1729.161608|-1729.139722|673.05|334.55|334.55|525.66|0.58097|0.3603|-0.2286699999999999|0.02188578|9.7544|8.3536
12ap_a36|0.0|1|0|3.4417292610000003|0.0|2|2|1.2970441659999998|-0.007719624|5.351858133|2|0.042739018|-0.424579308|-0.000143196|1|1|0.001194592|0.117738331|-0.175397741|-0.436880644|0.8707354620000001|0.832758813|-0.025198947|-0.074596774|0.8212311840000001|0|0.830587483|-0.082622504|0.27547717|14.26936622|0.1694125169999999|111.1558165|-0.037473093|-1.91112774|-35.56900768|544.9693552|-1253.939017|2328.307856|-16.13217554|0.262148114|16.37284224|6003.481614|172.00197649999998|33.32245946|-312.1212186|642.3830552000001|13.50019441|1.0|0.0|0.0|1.0|0.0|2.0|0.0|0.13|1.76|92.99|1.38|1.0|0.0|128.47|1.0|5.0|-3.99|31.0|5.0|406.44|0.0|1.66|-3.95|0.0412|0.0458|2.4|0.0|8.97e-05|3.8801|-1325.199863|-1325.159466|691.41|319.54|252.39|553.28|0.6929|0.3982|-0.21788|0.04039655|9.6512|7.4949
11_a33|0.0|1|1|3.221176304|0.0|0|0|0.609352951|-0.008708023|5.6869753560000005|0|0.034984568|-0.32219686|-0.003303432|3|3|-0.00103193|0.105574347|-0.232296883|-0.393892466|0.8389087140000001|0.85401347|0.003391835|-0.014463304|0.781083337|1|0.857287241|-0.070841241|0.229250542|16.37099833|0.142712759|69.3240686|-0.030847481|-1.048814353|-16.71585694|416.4353629|-509.4714637|979.349175|-7.278840251|0.447121614|9.837729137|4880.001461|217.193541|27.10262364|-51.37234937|335.4799765|17.16740584|1.0|1.0|1.0|1.0|1.0|1.0|2.31|0.13|4.13|120.17|0.89|0.0|0.0|89.77|1.0|3.0|-5.48|22.0|4.0|328.41|0.0|3.28|-4.38|0.00109|0.0136|3.28|0.0|0.000194|3.5049|-1669.324638|-1669.304085|506.55|353.74|353.74|378.1|0.70381|0.5408|-0.19938|0.02055276|4.5998|8.3188
22_a4|0.0|0|0|0.0|0.0|1|1|1.399866564|-0.006436201|5.4161004020000005|1|0.044357639|-0.257448045|0.004765062|1|1|0.004237768|0.00771584|0.034720243|-0.3877007|0.774689758|0.7797803109999999|0.086940934|-0.037423832|0.755510052|0|0.8612031509999999|-0.09491995|0.242642229|5.1432274630000006|0.138796849|66.70156956|-0.036468635|-1.349339509|-21.92150631|413.8681986|-648.451775|1477.437886|-8.422332951|0.155532959|9.742413394|4074.564287|74.7444381|20.75359108|-331.080892|338.71903330000004|5.428686137000001|1.0|1.0|0.0|1.0|0.0|1.0|2.2|0.11|3.54|50.94|2.09|0.0|0.0|87.12|2.0|2.0|-3.77|22.0|3.0|289.33|1.0|2.81|-3.98|0.0497|0.0301|3.03|0.0|0.0016699999999999|4.0537|-934.2706743999998|-934.240411|519.39|305.85|277.43|400.29|0.65771|0.1293|-198.0|0.030263407|5.4110000000000005|7.3279
8j_a46|0.0|0|0|0.0|0.214753401|1|1|1.160371125|-0.0017688329999999|5.533389489|2|0.043903904|-0.081366324|0.011852046|1|1|0.0108603019999999|-0.204674804|-0.133413527|-0.229679821|0.645146311|0.789844634|-0.223292257|-0.074207717|0.6109926379999999|0|0.934648421|-0.054707287|0.308052557|4.658562801|0.065351579|35.10521457|-0.02566383|-1.103544698|-15.7861518|502.0694817|-592.7962878|1888.679875|-7.405468973|0.177887481|9.817783823|4759.107832|95.55665364|16.76894569|-346.061389|453.1959065|4.750680627|1.0|0.0|1.0|1.0|1.0|0.0|3.25|0.32|4.55|43.6|2.62|1.0|1.0|96.94|1.0|2.0|-4.59|24.0|3.0|338.83|1.0|3.82|-4.83|0.00878|0.00497|3.97|0.0|1.85e-05|4.4107|-1414.53151|-1414.50743|576.48|281.1|249.79|493.89|0.70121|0.1427|-0.22599|0.02408052|6.4463|5.9108
12a_a50|0.0|0|1|0.0|0.0|1|1|1.397770359|-0.002936355|5.82008293|1|0.034845679|-0.126263256|0.01164808|2|2|0.011790103|-0.193999688|-0.291865836|-0.247407423|0.699597776|0.795582575|-0.030758487|-0.2018898489999999|0.660148928|1|0.904119689|-0.05075501|0.29507467|10.58650394|0.095880311|48.30443297|-0.02383238|-0.929462803|-12.88231829|455.4948605000001|-468.2627037|1462.827156|-6.048985111|0.4247810279999999|9.648744341|4665.239724|214.004382|20.873331|-75.79052945|388.171611|13.83188822|1.0|1.0|0.0|1.0|1.0|0.0|2.21|0.11|3.42|48.53|2.02|0.0|0.0|94.69|2.0|2.0|-3.16|24.0|3.0|313.36|1.0|2.55|-3.84|215.0|45.0|2.5|0.0|0.00101|4.0783|-1006.659456|-1006.632973|545.54|304.01|304.01|394.52|0.65267|0.1807|-0.20172|0.02648238|7.9123|7.1249
13j_a6|0.0|1|0|3.409065702|0.0|1|1|1.430640326|-0.015004989|5.351858133|1|0.041728395|-0.855284356|-0.011017781|1|1|-0.007703306|0.121750719|-0.073507141|-0.562698347|0.8744720490000001|0.783333463|-0.063948098|-0.079161042|0.830577798|0|0.6229641429999999|-0.120219472|0.205764388|20.78979124|0.377035857|251.937353|-0.046428683|-2.460720196|-53.67779048|416.2679342|-1644.266245|2634.320708|-20.73032827|0.215833159|15.43329684|6276.316063|144.22085800000002|39.56287079|-379.7635712|673.8038326000001|13.31076198|1.0|1.0|1.0|1.0|1.0|3.0|2.26|0.12|3.54|115.15|1.18|1.0|0.0|120.17|1.0|6.0|-5.03|32.0|5.0|427.46|0.0|2.82|-4.48|0.00398|14.0|2.95|0.0|1.36e-06|3.5599|-1426.5532050000002|-1426.520775|712.52|348.28|339.64|555.0|0.7045100000000001|0.0259|-0.19491|0.03242949|10.9731|6.5817
5_a27|0.0|0|0|0.0|0.0|0|0|1.4026035369999998|-0.0063562359999999|4.727387819|2|0.048947368|-0.286030638|0.00991794|1|1|0.010329671|-0.250776983|-0.341622797|-0.4982037479999999|0.639413469|0.760083119|0.180356685|-0.020087122|0.614205449|1|0.8531787759999999|-0.055979434|0.333977277|8.936508815|0.146821224|77.37301579999999|-0.030385206|-1.276178645|-15.54640123|449.6149323|-672.5307653|1254.531539|-8.438466859|0.258518528|10.98289851|4943.51602|136.2361487|21.59546513|-254.5156507|424.8821143|8.684398894|0.0|0.0|1.0|0.0|1.0|0.0|3.11|0.16|2.8|65.6|2.66|0.0|0.0|97.55|1.0|2.0|-3.61|25.0|4.0|331.37|1.0|2.82|-4.01|0.0821|0.0324|2.58|0.0|0.0002|4.0989|-1083.143246|-1083.124207|566.68|302.48|302.48|463.87|0.64548|0.2448|-0.21506|0.01903872|3.5632|8.5229
27_a47|0.0|0|1|0.0|0.0|1|1|1.216250059|-0.003631596|4.727387819|3|0.0304347829999999|-0.207000956|0.001861676|1|1|0.002350172|-0.137440913|-0.157688306|-0.280944221|0.6636125860000001|0.804224077|0.0436226579999999|0.023325573|0.634406338|1|0.846469886|-0.0630454209999999|0.337815064|10.56549582|0.153530114|98.27436776|-0.028494622|-1.510214943|-25.8313393|541.8239522999999|-966.6860481|2181.236691|-11.67498331|0.299267237|13.50334344|6433.288104|191.5604557|26.02898047|-256.9774086|682.9868225|12.14264461|1.0|1.0|0.0|1.0|1.0|2.0|3.52|0.26|5.07|67.66|3.11|2.0|0.0|125.17|1.0|5.0|-4.81|31.0|5.0|436.91|0.0|3.91|-5.05|0.00674|0.0038799999999999|3.7|0.0|6.55e-07|3.8125|-1778.1049670000002|-1778.078632|673.27|325.21|251.19|517.82|0.69381|0.1839|-0.21594|0.02633483|5.2214|5.6
