molecula|SddssS|NaaNH|n9FaHRing|n9FaRing|SssssC|NaasN|nARing|SaasN|AATSC1c|SRW07|AATSC1s|n6HRing|JGI4|MATS7i|ATSC1c|AATSC1are|MATS8i|BCUTi-1|AATSC8d|n5aHRing|AATSC7i|AATSC1i|MATS1c|BIC2|MATS8d|SIC2|GATS1pe|RASA|FNSA3|FNSA5|PBF|PNSA3|PPSA3|RPSA|FNSA4|WPSA3|RPCS|FNSA2|DPSA5|DPSA3|GeomPetitjeanIndex|GRAVp|PNSA2|MOMI-Z|WNSA4|FPSA1|GeomRadius|GeomDiameter|GRAV|PPSA1|DPSA4|FPSA5|DPSA2|Mor01p|PPSA5|CYP2C19 inhibitor|CYP2C9 inhibitor|P-gp substrate|CYP3A4 inhibitor|Synthetic Accessibility|Fraction Csp3|Log S (SILICOS-IT)|Log Po/w MLOGP|Veber filter|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|Molecular Mass|Egan filter|Consensus Log P|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (gas phase) (Hartree)|Area (grid)|Oscillator Force (max. Transition)|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Oscillator Force (HOMO-LUMO transition)|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Gibbs Free Energy|Dipole (water)|IC50|pIC50|pIC50
19c_a38|0.0|1|0|0|0.0|0|2|0.0|-0.008177185|5.351858133|-0.04575843|2|0.04508642|0.02192428|-0.449745181|-0.004442319|-0.0725602509999999|10.95429182|-0.0431896509999999|1|0.04814981|-0.20848518|-0.434836855|0.846765471|-0.071918235|0.908721232|0.6885713729999999|0.7591916240000001|-0.0918007669999999|-0.108301657|0.396635872|-57.79749770000001|15.30924906|0.240808376|-0.038224114|9.638658988|4.848162625|-1.949429829|82.74311399|73.10674676|0.477803802|2967.98627|-1227.35539|2660.812979|-15.15175311|0.281292809|6.97753104|13.36189552|6618.350708|177.10114030000005|33.48483537|0.023120664|1707.726604|640.025745|14.55670345|1.0|1.0|1.0|1.0|4.84|0.13|-6.92|1.76|0.0|5.0|-7.13|426.45|0.0|2.57|-4.12|4.46e-05|7.55e-05|0.0322|2.5|0.0|0.0|5.14e-05|-0.05691|3.23|3.8322|-1424.3899310000002|652.09|0.2961|0.2597|0.6279899999999999|0.1417|2495.0|-0.21303|0.03740877|-1424.247603|3.2846|9.0|8.0348|8.0348
47g_a18|0.0|0|0|0|0.0|0|1|0.0|-0.005817448|4.844187086|-0.034211867|0|0.031179487|-0.048472184|-0.477030713|0.0036509859999999|0.033759227|10.94702253|-0.008224928|0|-0.071877686|-0.3927204379999999|-0.4138670829999999|0.750610215|-0.014370598|0.780474694|0.745431271|0.834424154|-0.065225536|-0.08547236|0.413435809|-55.35188184|11.37505183|0.165575846|-0.029212072|9.653129118|47.07867403|-2.307753726|86.33162323|66.72693367|0.4913566339999999|3367.0578530000003|-1958.412588|2268.439188|-21.03738872|0.268129223|10.33698377|20.32265524|7870.887027|227.5405903|33.87214455|0.016259076|2675.8994190000003|1347.416568|13.79782369|1.0|0.0|1.0|1.0|4.87|0.34|-9.22|2.79|1.0|4.0|-6.4|541.68|0.0|2.83|-5.52|7.76e-07|3.01e-06|0.00163|4.52|1.0|1.0|3.27e-07|-0.04413|8.13|3.0965|-1743.346243|905.71|0.5955|0.69828|0.69828|0.5955|4966.0|-0.17202|0.02960182|-1742.847918|5.9864|9.0|8.0458|8.0458
20a_a10|0.0|0|0|0|0.0|1|1|2.113798134|-0.0034618129999999|5.4161004020000005|0.049376168|2|0.036415094|-0.035536682|-0.197323337|0.008214031|-0.010695558|10.9296614|0.011011878|1|-0.058994157|-0.081587712|-0.281099208|0.755429696|0.019448804|0.817646497|0.63495222|0.913681336|-0.066386563|-0.072821454|0.591835899|-43.19189039|8.860330345|0.086318664|-0.028008251|5.764636687|47.01787447|-1.456429076|58.1398225|52.05222074|0.452402751|2998.608651|-947.5701424|2021.669282|-11.8557778|0.266548108|8.419180593|15.37476788|6729.996773999999|173.41938059999998|24.84485067|0.016540298|1291.932235|719.5272609|10.76131538|1.0|1.0|1.0|1.0|3.48|0.11|-9.44|2.53|0.0|5.0|-5.82|429.47|0.0|4.27|-5.59|2.07e-06|2.56e-06|0.0011|4.36|0.0|0.0|1.55e-07|-0.06611|3.98|3.8312|-1389.1321289999998|696.63|0.2738|0.50193|0.6864600000000001|107.0|2.9429|-0.2274199999999999|0.03217287|-1388.957848|3.2116|1.2|5.9208|5.9208
12aj_a36|0.0|1|0|0|0.0|0|2|0.0|-0.00706023|5.351858133|-0.045035034|2|0.043848238|0.064171987|-0.402433117|0.002951176|-0.103202936|10.95354213|-0.042227364|1|0.1087087|-0.1763783589999999|-0.43462267|0.812278823|-0.072770961|0.8632656809999999|0.856274847|0.8269863129999999|-0.073002742|-0.10279655|0.251263868|-46.79363201|11.73352271|0.173013687|-0.0368515929999999|7.521007149|0.0|-1.953134451|76.5855549|58.52715472|0.47532973|2710.647462|-1251.929069|2275.825451|-15.14089115|0.22507266|8.056502837|15.35536375|5763.333098|144.26810480000003|30.48195872|0.016684569|1615.543812|662.0530478999999|10.69455126|1.0|0.0|1.0|0.0|4.84|0.17|-6.97|2.24|0.0|4.0|-6.55|395.46|0.0|2.14|-4.3|6.929999999999999e-05|5.05e-05|0.02|3.04|0.0|0.0|4.270000000000001e-05|-0.05275|3.48|3.6017|-1272.241135|682.84|0.5616|0.4112|0.70423|0.0082|5.8554|-0.20093|0.03225532|-1272.060325|7.8393|17.0|7.7696|7.7696
12t_a36|0.0|1|0|0|0.0|0|2|0.0|-0.00673635|5.351858133|-0.034194893|2|0.041767677|0.035510516|-0.404180985|0.003676818|-0.030990165|10.95395385|-0.0288761339999999|1|0.059266516|-0.169994208|-0.436022708|0.829598864|-0.050788309|0.878510663|0.857993338|0.8337556420000001|-0.0735262|-0.100615514|0.318666358|-48.97252784|11.7409283|0.166244358|-0.035934112|7.820109571000001|0.417511887|-2.012310282|77.32343502|60.71345614|0.48189543|2771.211293|-1340.3102789999998|2320.375227|-15.94144641|0.21683192|7.960344391|15.36435856|5936.009091|144.422087|30.56063281|0.01547607|1711.395437|729.1873176|10.30792105|1.0|0.0|1.0|0.0|4.94|0.21|-7.36|2.45|0.0|4.0|-6.33|409.49|0.0|2.4|-4.57|2.48e-05|2.6600000000000003e-05|0.0109|3.47|0.0|0.0|1.7899999999999998e-05|-0.05302|3.87|3.6694|-1311.552739|713.6|0.4297|0.69297|0.70313|0.0155|5.9081|-0.2039|0.03230976|-1311.349439|7.9104|8.0|8.0969|8.0969
12u_a36|0.0|1|0|0|0.0|0|2|0.0|-0.006461999|5.351858133|-0.0407717229999999|2|0.042560386|0.033763276|-0.407105926|0.0042553209999999|-0.063855309|10.95266014|-0.010669561|1|0.055588998|-0.163978382|-0.438988314|0.8101678720000001|-0.018047007|0.855176759|0.860667615|0.842227829|-0.07260571|-0.0969881059999999|0.3765068079999999|-50.53295452|12.27663887|0.157772171|-0.03452119|8.544435884|5.944854912|-2.036750221|78.06218646|62.80959338|0.486156325|2831.106839|-1417.5607730000002|2455.7556010000003|-16.72220679|0.22061252|7.65672775|14.90088936|6127.402572|153.5444314|30.82735404|0.015171583|1818.813889|799.5563855|10.55929252|1.0|1.0|1.0|1.0|5.05|0.24|-7.38|2.66|0.0|4.0|-6.19|423.51|0.0|2.66|-4.86|1.13e-05|1.39e-05|0.00589|3.8|0.0|0.0|1.7800000000000002e-05|-53.0|4.21|3675.0|-1350.865506|739.12|0.4267|0.69258|0.70272|0.0176|5.8702|-0.20409|0.03260752|-1350.638138|7.8877|16.0|7.7959|7.7959
12aw_a36|0.0|1|0|0|0.0|0|2|0.0|-0.008293935|5.351858133|-0.115864198|2|0.043383838|0.066435701|-0.4478724979999999|-0.006877664|-0.1066959869999999|10.96021804|-0.034663063|1|0.169961228|-0.250781298|-0.4191703539999999|0.836170906|-0.056676035|0.892249657|0.632625562|0.706174871|-0.088516379|-0.114701005|0.373775982|-56.73814908|14.76755422|0.2938251289999999|-0.041292362|9.4658605|1.343623915|-2.06461809|87.37742985|71.5057033|0.47322369|2901.451841|-1323.400377|2380.579051|-16.96573876|0.250947713|7.545677222999999|14.32425315|6370.06138|160.8550748|35.33532702|0.02161528|1766.7663510000002|593.6088758|13.8551867|1.0|0.0|1.0|0.0|4.73|0.14|-7.12|2.78|0.0|6.0|-6.8|417.41|0.0|2.44|-4.32|0.000102|4.81e-05|0.0201|2.88|0.0|0.0|3.17e-05|-0.05513|3.66|3.8763|-1431.373326|666.09|0.4088|0.38905|0.69109|0.3892|4.8181|-0.21201|0.03134789|-1431.239759|6.5278|9.0|8.0458|8.0458
9_a27|0.0|1|0|0|0.0|1|0|1.830911754|-0.0073742819999999|4.727387819|-0.050617284|2|0.042847222|-0.152086653|-0.331842668|0.00611794|-0.051160217|10.93740461|-0.0447599329999999|1|-0.2559122789999999|-0.171520296|-0.541535578|0.8214321609999999|-0.071974951|0.8806964490000001|0.654138816|0.7988644709999999|-0.078270599|-0.088404481|0.36853691|-40.3551562|10.10030794|0.2011355289999999|-0.033677898|5.20756849|65.12542467|-1.414471696|53.0685473|50.45546414|0.466349763|2256.4955670000004|-729.2805601|1463.168883|-8.952528705|0.210719846|5.03925321|9.442988795|4962.727436|108.6440173|21.99956856|0.014524299|923.9818797|424.8821143|7.488512291|1.0|1.0|0.0|1.0|3.12|0.16|-7.06|2.66|0.0|4.0|-6.33|331.37|0.0|2.99|-4.08|8.66e-05|8.28e-05|0.0274|2.8|0.0|0.0|2.88e-05|-0.0471|4.67|4.1673|-1083.118736|549.64|0.1982|0.35593|0.59444|134.0|2.7456|-0.2187|0.02461151|-1083.017359|4.0436|2.0|8699.0|8699.0
21_a12|0.0|0|0|0|0.0|0|1|0.0|-0.008833375|4.59511985|-0.058516436|3|0.037992832|-0.213225401|-0.362168355|-0.003879878|-0.01367083|10.31140747|-0.0546514309999999|1|-0.388196876|-0.211367878|-0.522951134|0.835359152|-0.099516604|0.89838263|0.859899236|0.84827776|-0.068775342|-0.100098765|0.192026642|-34.60932333|6.154473157000001|0.15172224|-0.036878492|3.097071518|0.0|-1.401382713|59.10840872|40.76379649|0.473492395|2185.835701|-705.2078018999999|1080.052791|-9.338859985|0.229181643|5.891343219|11.18947411|4652.242111|115.3294396|24.07584081|0.017360942|914.8819508|380.2468615|8.736422872|1.0|1.0|0.0|1.0|4.05|0.12|-6.78|1.82|0.0|4.0|-6.45|319.38|0.0|2.68|-3.76|0.00015|0.000173|0.0551|2.53|0.0|0.0|5.3200000000000006e-05|-0.0546899999999999|2.56|3.9971|-1327.451966|539.67|0.3665|0.59386|0.57644|0.1668|2327.0|-0.22253|0.02758166|-1327.397348|3.2551|22.0|7.6576|7.6576
3l_a32|0.0|1|1|1|0.0|0|1|0.0|-0.0054004|5.733341277|0.0043645509999999|0|0.035643275|-0.039331295|-0.270019992|0.0016954029999999|-0.09393062|10.31100268|-0.107818594|3|-0.068876714|-0.087213805|-0.524711546|0.751853889|-0.184582641|0.7973741999999999|0.776480242|0.8855584879999999|-0.069304303|-0.088417589|0.270668623|-40.30321333|7.120934925|0.114441512|-0.028831823|4.141107366|0.0|-1.326263838|58.10243176|47.42414825|0.453630671|2453.759435|-771.2752615|2415.340446|-9.750593329|0.211763281|6.414825717|11.74082324|5429.531532999999|123.148785|21.27134288|0.011493763|978.4817724|565.7000781|6.6840809960000005|1.0|1.0|1.0|1.0|3.58|0.35|-7.5|2.64|0.0|3.0|-4.71|380.53|1.0|5.04|-6.01|2.52e-08|9.7e-07|0.0003689999999999|5.51|0.0|0.0|1.2e-05|-0.0529799999999999|4.21|3.5319|-1789.4501510000002|629.26|0.2876|0.70282|0.70282|0.2876|3.3955|-0.19962|0.02547484|-1789.298086|5.7721|12.0|7.9208|7.9208
28_a34|0.0|0|0|0|0.0|1|1|1.767685185|-0.016942875|5.351858133|-0.206909349|1|0.04515873|-0.201047053|-0.6946578940000001|-0.012039484|-0.15803127|10.9595763|-0.0500053959999999|1|-0.33032879|-0.311884247|-0.5437894289999999|0.798057295|-0.078146961|0.8582665429999999|0.7829667309999999|0.545935562|-0.1306693569999999|-0.140864841|0.316156689|-66.89539627|19.29162755|0.4540644379999999|-0.048190604|9.876233397|88.32197602|-1.831242935|85.99382787|86.18702382|0.454339954|2252.098123|-937.4938731|1689.357471|-12.63011537|0.270129894|5.613534285|10.28760365|4803.256974|138.2913845|33.80175623|0.0271102189999999|1284.466737|344.69029950000004|13.87891455|0.0|1.0|1.0|1.0|3.02|0.12|-4.78|0.88|0.0|5.0|-7.04|322.32|0.0|1.84|-3.25|0.000533|0.000565|182.0|1.72|0.0|0.0|0.00535|-0.03896|4.11|4.2857|-1100.760824|544.24|0.2043|0.69263|0.69263|0.2043|6.4596|-0.21698|0.03680411|-1100.704833|8.5886|3.82|5.4179|5.4179
12at_a36|0.0|1|0|0|0.0|0|2|0.0|-0.010886502|5.351858133|-0.073048351|2|0.039952719|0.054794728|-0.653190113|-0.001148437|-0.076129505|10.95446888|-0.037590959|1|0.091520225|-0.227404687|-0.48127276|0.8384626709999999|-0.063825255|0.890810337|0.7767870459999999|0.751856692|-0.084721769|-0.110637955|0.301423347|-58.66704838|20.43891035|0.248143308|-0.037537878|14.1532755|80.75773169|-2.102121151|95.60375457|79.10595873|0.49342323|3041.832389|-1455.649997|2388.600265|-17.99981985|0.325557803|8.837213274|17.44496351|6537.399158|225.4381077|38.54110857|0.027424543|2158.30208|735.3783268|18.99059683|1.0|0.0|1.0|0.0|4.9|0.17|-6.62|1.89|0.0|6.0|-7.18|439.47|0.0|1.76|-4.08|6.579999999999999e-05|8.36e-05|0.0367|2.53|0.0|0.0|0.000106|-0.05703|4.5|3.8408|-1460.797444|733.29|0.4765|0.42968|0.6802600000000001|0.2076|6.4676|-0.2131|0.03651452|-1460.61293|8.9532|78.0|7.1079|7.1079
3m_a32|0.0|1|1|1|0.0|0|1|0.0|-0.006290106|5.733341277|-0.017268778|0|0.03962963|-0.0370712179999999|-0.3082152019999999|-0.000514191|-0.084132138|10.31100268|-0.078038283|3|-0.065422345|-0.086806406|-0.49476131|0.817967125|-0.126422018|0.872498916|0.6672533589999999|0.798023273|-0.084626325|-0.09390309|0.317009723|-50.60363458|8.029854976000001|0.201976727|-0.027127559|4.801577352|0.0|-1.220740175|67.1606709|58.63348955|0.4687361229999999|2588.590536|-729.9606772999999|2363.601309|-9.699808932|0.325531778|7.0752395770000005|13.31775015|5724.714257|194.65681730000003|24.05057475|0.018412178|1082.275864|554.9424306|11.00984957|1.0|1.0|1.0|1.0|3.51|0.3|-7.38|1.74|0.0|4.0|-6.17|394.51|0.0|4.12|-4.86|1.14e-06|1.39e-05|0.00547|3.57|0.0|0.0|1.65e-05|-0.05731|5.1|3.5749|-1863.46877|641.52|0.2952|0.7026600000000001|0.7026600000000001|0.2952|5082.0|-0.2056599999999999|0.0339106999999999|-1863.337677|8.0755|23.0|7.6383|7.6383
11d_a31|0.0|1|0|0|0.0|0|1|0.0|-0.017317263|5.733341277|-0.116385886|0|0.0388738739999999|0.016799834|-0.848545873|-0.009496378|-0.092360393|10.31169874|-0.078235092|2|0.026806221|-0.153894316|-0.574318121|0.822077662|-0.13169885|0.868115289|0.78396996|0.585212816|-0.134031221|-0.134048091|0.197166451|-82.05480081|21.07078977|0.414787184|-0.040797245|12.89967697|91.25756269|-1.87667327|98.8237718|103.1255906|0.4816588089999999|2532.447962|-1148.911798|2039.207676|-15.29068277|0.318229459|7.885647873|15.21323794|5420.356537|194.8221811|36.63453013|0.027374162|1685.188386|505.4234462|16.75864338|1.0|1.0|1.0|1.0|3.6|0.32|-6.23|1.26|0.0|6.0|-6.4|385.44|0.0|3.34|-4.2|3.33e-06|6.26e-05|0.0241|3.17|0.0|0.0|0.000225|-0.03404|4.87|3.8009|-1598.671315|650.64|0.2642|703.0|703.0|0.2642|3.1919|-0.19226|0.04390452|-1598.546288|4.6622|0.03|7.5229|7.5229
15_a3|0.0|0|0|0|0.0|0|1|0.0|-0.006742751|4.727387819|-0.092127078|3|0.045993266|-0.182934001|-0.289938297|-0.006419472|0.126641951|10.33806279|0.021805556|0|-0.325227172|-0.039798975|-0.505519936|0.813015336|0.036380489|0.866559772|0.911346861|0.7789088340000001|-0.092342351|-0.107619999|0.451058529|-47.26593592|4.04445331|0.221091166|-0.037667|2.070175472|0.0|-1.50667999|60.30684851|51.31038923|0.461565365|2116.88728|-771.2023653|1433.713715|-9.868603355|0.149672503|5.371119692000001|9.975434973|4617.470007|76.61068671|22.67368656|0.010200078|906.9474625|402.781061|5.220965278|1.0|0.0|1.0|1.0|4.12|0.24|-5.78|0.96|0.0|5.0|-7.35|321.4|0.0|1.2|-3.02|0.0017|0.000951|306.0|1.28|0.0|0.0|0.000535|-0.06319|2.33|3.7072|-1328.665275|553.81|0.4107|0.2843199999999999|0.67902|0.0173|1.9539|-0.22079|0.0228507|-1328.581677|2.3271|25.0|7.6021|7.6021
12al_a36|0.0|1|0|0|0.0|0|2|0.0|-0.008463062|5.351858133|-0.04314418|2|0.042739018|0.1030147719999999|-0.4908576189999999|0.00127667|-0.074215038|10.96020817|-0.031635802|1|0.172830414|-0.239932418|-0.404703593|0.8344566859999999|-0.055405405|0.885733922|0.84179881|0.801179217|-0.077842923|-0.105915949|0.2689491989999999|-51.22331485|17.71943397|0.198820783|-0.035305316|11.65999569|0.0|-1.906487074|86.77628559|68.94274882|0.456856406|2843.740855|-1254.533926|2244.88081|-15.28752554|0.328915355|8.774664332|16.15533063|6049.668466|216.4375922|34.61874732|0.025956027|1869.412355|679.7230552999999|17.07995636|1.0|0.0|1.0|0.0|4.81|0.17|-6.69|1.72|0.0|5.0|-6.93|411.46|0.0|1.81|-4.07|0.000113|8.499999999999999e-05|35.0|2.65|1.0|0.0|8.340000000000001e-05|-0.04998|2.92|3.5511|-1347.445127|702.95|0.4466|0.6945399999999999|0.70417|0.0095|6.4473|-0.1955599999999999|0.03469224|-1347.257936|8.1781|48.0|7.3188|7.3188
12f_a40|0.0|0|0|0|0.0|1|0|1.768354671|-0.006206277|5.4161004020000005|-0.015621373|0|0.040501792|0.070099257|-0.235838511|0.008525796|0.108909202|10.31197207|-0.172869148|2|0.115814835|-0.054891771|-0.397377446|0.777316288|-0.271493213|0.841769186|0.605644757|0.909993912|-0.067004323|-0.082198664|3.43e-05|-37.02024147|11.90644165|0.090006088|-0.032879466|6.57837176|61.55859085|-1.150781297|56.53158029|48.92668311|0.490421149|2383.68369|-635.8127312999999|628.5604981|-10.03685385|0.268555948|8.404802652999999|16.49362536|5326.217734000001|148.3785764|24.83590915|0.0201199619999999|869.2568204|384.1423925|11.1163852|1.0|1.0|0.0|0.0|3.24|0.06|-7.32|3.99|0.0|3.0|-4.76|376.26|0.0|4.76|-5.99|2.66e-07|1.02e-06|0.0003819999999999|5.4|0.0|0.0|1.8100000000000003e-05|-0.07761|4.77|2.8374|-2212.348599|572.63|0.4348|0.6679999999999999|0.7029|0.3858|3.2818|-0.19526|0.01077929|-2212.275094|4.8562|0.38|6.4202|6.4202
14a_a23|0.0|0|1|1|0.0|2|0|3.39397765|-0.0056795759999999|5.351858133|-0.0246126279999999|2|0.042992424|0.0446402609999999|-0.289658385|0.012219066|-0.0518554529999999|10.31321831|-0.071842463|2|0.083206288|-0.137733142|-0.446724057|0.7556436440000001|-0.123790952|0.816237166|0.6888154959999999|0.918677038|-0.055677662|-0.08032517|0.225448915|-35.20994211|12.33442989|0.081322962|-0.0341809229999999|7.800158102999999|80.54176247|-1.606503401|61.36268093|47.54437201|0.462434482|2816.527785|-1015.935121|2173.7139190000003|-13.66949407|0.219241211|7.668841725|14.2658736|6269.28943|138.6457355|27.68542751|0.016707951|1301.215093|601.8533922|10.56592489|1.0|1.0|1.0|1.0|3.41|0.05|-7.41|3.03|0.0|4.0|-6.27|411.48|0.0|3.37|-4.96|3.38e-06|1.1e-05|0.0045299999999999|3.58|0.0|0.0|1.6100000000000002e-05|-0.07379|3.47|3.7119|-1629.90669|665.5|0.3764|0.6289100000000001|0.6289100000000001|0.3764|5.8775|-0.2238099999999999|0.0216412|-1629.748476|8.3962|3.0|8.5498|8.5498
12ac_a36|0.0|1|0|0|0.0|0|2|0.0|-0.007639626|5.351858133|-0.073735973|2|0.042560386|0.03586247|-0.450737917|0.000584134|-0.046730704|10.95345846|-0.0121300989999999|1|0.060445359|-0.166354116|-0.433636165|0.811459853|-0.020272679|0.863165958|0.770400825|0.779673368|-0.080202334|-0.104391657|0.4712820929999999|-55.68500110000001|14.93372351|0.220326632|-0.036062573|10.36858115|20.70356046|-1.98344149|86.51036063|70.61872461|0.44477577|2902.588755|-1377.116299|2455.459827|-17.38437788|0.268353853|8.126831024|14.63702516|6378.288017|186.3198219|34.22211444|0.020208014|1882.216294|716.9974499|14.03055543|1.0|0.0|1.0|0.0|4.86|0.17|-6.89|1.59|0.0|5.0|-7.21|423.47|0.0|1.84|-3.95|0.000154|0.000112|0.0476|2.36|0.0|0.0|5.4600000000000006e-05|-0.0527399999999999|4.84|3.8594|-1385.566143|711.77|0.3302|0.56186|0.56357|0.0249|4.0208|-0.20949|0.03998989|-1385.382927|5.4387|13.0|7.8861|7.8861
12k_a36|0.0|1|0|0|0.0|0|2|0.0|-0.0071232019999999|5.351858133|-0.063399056|2|0.039061728|0.096315593|-0.413145744|0.002782748|0.003690005|10.94908765|-0.058284869|1|0.163804836|-0.1619981409999999|-0.4373676689999999|0.811903388|-0.102077284|0.8647233590000001|0.856135378|0.8427704640000001|-0.075717305|-0.101946803|0.367754573|-49.87227128|11.90012613|0.157229536|-0.037758075|7.838185977999999|0.0|-2.038936068|78.24529096|61.7723974|0.478908312|2792.202559|-1342.974009|2294.707886|-16.38090333|0.219318299|7.241602627000001|13.89698356|6027.033337|144.457092|31.85663123|0.016847116|1720.258086|698.847203|11.0965905|1.0|0.0|1.0|0.0|4.89|0.12|-7.01|2.38|0.0|4.0|-6.34|407.47|0.0|2.37|-4.55|2.6e-05|2.82e-05|0.0115|3.45|0.0|0.0|3.94e-05|-0.0497|3.83|3.6631|-1310.312649|697.92|0.3116|0.5249199999999999|0.70031|0.0908|5.7818|-0.20023|0.03274587|-1310.134752|7.3988|14.0|7.8539|7.8539
4_a18 (SD-208)|0.0|0|0|0|0.0|0|2|0.0|-0.012457606|0.0|-0.113324634|3|0.040864198|-0.020226647|-0.498304229|-0.018723101|-0.009648044|10.95382003|-0.056245435|0|-0.047745689|-0.3630339729999999|-0.564165402|0.83508768|-0.098971722|0.904723479|0.721664823|0.77909674|-0.077885485|-0.099573708|0.115284206|-40.10670787|10.90456851|0.22090326|-0.034985357|5.615248385|0.0|-1.2944582059999998|69.63488061|51.01127638|0.454067432|2395.526727|-666.5742296|1822.914738|-9.276994128|0.397970979|6.239898178|11.42979655|5348.394288|204.9329964|29.9246699|0.035654206|1107.212786|363.2306414|18.35993987|0.0|1.0|1.0|1.0|2.77|0.0|-8.15|2.02|0.0|6.0|-6.31|352.75|0.0|3.11|-4.38|5.12e-05|4.14e-05|0.0146|3.02|0.0|0.0|2.49e-06|-0.09992|2.58|3.2777|-1542.276332|537.47|0.2761|0.4646|0.69028|0.2316|3.4629|-0.2358|0.0199445|-1542.207472|5.2085|0.08|7.0969|7.0969
3g_a32|0.0|1|1|1|-0.047725143|0|0|0.0|-0.006258272|5.733341277|-0.072619634|0|0.05052381|-0.058985916|-0.2816222539999999|0.001276735|-0.1154223269999999|10.31100273|-0.125170068|3|-0.105402305|-0.133675401|-0.563371932|0.755211939|-0.1719626169999999|0.802214256|0.786074011|0.887695945|-0.070213101|-0.098311343|0.273439311|-38.9071564|6.647498326|0.112304055|-0.030429702|3.683575459|0.0|-1.278047464|60.55421302|45.55465473|0.447358137|2271.746759|-708.2039051|1886.244271|-9.343731735|0.199259841|5.917878616|10.70834299|5058.622432|110.4157723|21.05801434|0.01096673|884.4366022|475.3634141|6.076989555|1.0|1.0|1.0|1.0|3.43|0.28|-7.29|2.18|0.0|3.0|-4.9|354.49|0.0|4.61|-5.59|8.12e-08|2.58e-06|0.000915|5.02|0.0|0.0|1.8e-05|-0.0535|4.13|3.5456|-1712.036238|593.24|0.2859|0.70275|0.70275|0.2859|3.3082|-0.20065|0.02384763|-1711.919273|5.5816|14.0|7.8539|7.8539
8b_a12|0.0|0|0|0|0.0|0|1|0.0|-0.012630509|0.0|-0.1676879319999999|2|0.03977208|0.028584223|-0.618894925|-0.010117477|-0.036536396|10.95438057|-0.1090955359999999|0|0.047425677|0.006468729|-0.659952678|0.7407532059999999|-0.183648492|0.792160599|0.856390139|0.740926309|-0.1053827859999999|-0.116554734|0.4384536329999999|-60.97837482|6.513753986|0.259073691|-0.045608374|3.769098814|76.80174559999999|-2.097985204|72.85978933|67.49212879999999|0.480938153|2388.888334|-1213.971783|1437.536303|-15.27062922|0.111063646|6.373278096|12.27845608|5217.318476|64.26553043|29.68794201|0.009361504|1365.645333|510.3677388|5.416912474|0.0|1.0|1.0|1.0|4.11|0.1|-7.45|2.23|0.0|4.0|-6.51|355.39|0.0|2.51|-4.01|7.890000000000001e-05|9.74e-05|0.0346|2.76|0.0|0.0|1.26e-05|-0.0589|5.11|3.7446|-1159.365835|611.93|0.3179|0.53425|0.57773|127.0|4.2554|-0.21184|0.03936706|-1159.2425119999998|6.1286|263.0|6.58|6.58
13c_a5|0.0|1|0|0|0.0|0|1|0.0|-0.005082338|4.59511985|-0.0090268969999999|3|0.024822695|-0.010689086|-0.284610951|0.005288472|-0.098760742|10.94530327|-0.018055556|1|-0.017427549|-0.150963534|-0.324868153|0.770478689|-0.033833834|0.822789227|0.6775573359999999|0.80019672|-0.077308234|-0.076591149|0.4148662979999999|-50.97293525|15.25960958|0.19980328|-0.025039414|10.06137448|51.93687546|-1.302049531|70.46156718|66.23254483|0.46617977|2793.480751|-858.5021696|1235.709541|-10.8855893|0.448671765|8.492261628|15.90846721|5989.714507|295.8302846|29.94524142|0.0302745689999999|1557.152554|656.208474|19.96143955|0.0|1.0|1.0|1.0|3.13|0.17|-8.09|1.16|0.0|5.0|-7.28|411.46|0.0|2.68|-3.96|0.0002839999999999|0.000109|0.0446|2.15|0.0|0.0|3.36e-06|-0.05615|3.99|4.2145|-1351.2369640000002|676.53|509.0|0.41594|0.51479|0.1666|2.3276|-0.22939|0.03747691|-1351.067237|2.9732|123.0|6.9101|6.9101
