molecula|SddssS|NaaNH|n9FaHRing|n9FaRing|SssssC|NaasN|SRW09|nAHRing|SaasN|MATS2c|AATSC1c|SRW07|n6HRing|MATS7i|SaaaC|ATSC1c|AATSC1are|BCUTi-1|n5aHRing|AATSC1pe|AATSC1i|MATS1c|n6aHRing|GATS1are|BIC2|MATS8s|SIC2|GATS1pe|nFaHRing|FNSA3|PBF|PNSA5|RNCS|RPSA|FNSA4|WNSA5|WPSA3|FNSA1|FNSA2|WNSA3|PNSA4|DPSA3|GeomPetitjeanIndex|PNSA2|WNSA4|GeomRadius|GeomDiameter|GeomShapeIndex|GRAV|WNSA2|DPSA4|DPSA1|PPSA5|CYP2D6 inhibitor|P-gp substrate|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Log Po/w iLOGP|Fraction Csp3|Log S (SILICOS-IT)|Leadlikeness|Brenk|Molar refractivity|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Log S (Ali)|Heavy atom count|Log Kp (cm/s)|BBB|CYP1A2 inhibitor|Consensus Log P|Log S (ESOL)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Absorption Energy (max. Transition) (eV)|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Wavelength (max. Transition) (nm)|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|Dipole (gas phase)|Gibbs Free Energy|Dipole (water)|IC50|pIC50|pIC50
12d_a40|0.0|0|0|0|0.0|1|7.515889085|0|1.753432382|0.1028826769999999|-0.008004393|5.4161004020000005|0|0.209157499|0.794852923|-0.288158151|-0.000134504|10.31197256|2|-0.002126898|0.224167029|-0.552689736|0|0.809398262|0.7769829840000001|-0.0065648919999999|0.845904643|0.6948809659999999|1|-0.095675903|0.0913543|-48.54239742|207.39648|0.159568585|-0.038873458|-25.71599691|3.286773518|0.844283549|-1.282824111|-26.85139526|-20.59374436|56.88984065|0.470893531|-679.5935638999999|-10.90981687|7.877041626|14.88744155|0.8899787840000001|5101.479206|-360.0239567|24.39197636|-364.7778083|6.596929268999999|0.0|1.0|1.0|1.0|2.94|0.0|-6.84|2.0|1.0|96.16|1.0|2.0|-6.25|23.0|-5.13|0.0|1.0|4.21|-5.58|0.0002009999999999|2.61e-06|0.000942|4.75|0.0|1.44e-07|4.3959|4.14|2.7962|-2153.197255|910.58|443.4|282.05|0.55983|0.70435|-2153.071733|115.0|1.2683|-2153.123107|1.9961|19.0|7.7212|7.7212
47l_a18|0.0|0|0|0|0.0|0|7.03438793|1|0.0|0.0340353029999999|-0.006400878|4.844187086|0|-0.0057783619999999|0.0|-0.428858819|-0.00046896|10.94702063|0|0.000787517|-0.156998637|-0.4925232479999999|0|0.7452092359999999|0.7435044540000001|0.00676294|0.781148177|0.733228144|0|-0.08034939|0.2820044969999999|-59.6654726|11.54768766|0.196526687|-0.031456589|-42.43906517|4.654446622|0.796109347|-2.0132216990000003|-40.65070014|-22.37455223|63.6949231|0.4897655489999999|-1431.971342|-15.91464944|9.423637134|18.46922943|0.959883341|6572.90106|-1018.537564|28.10487315|-421.235376|9.168513486|1.0|1.0|1.0|3.0|0.0|0.25|-9.37|3.0|1.0|139.63|1.0|9.0|-5.26|34.0|-6.39|0.0|0.0|2.72|-4.84|0.00247|1.4499999999999998e-05|0.0066099999999999|3.78|0.0|4.26e-10|3.2026|7.71|3.2026|-1455.5758039999998|1334.6|387.13|387.13|0.69291|0.69291|-1455.165122|0.5019|2.4594|-1455.233431|3.3864|32.0|7.4949|7.4949
8h_a8|0.0|1|0|0|0.0|1|7.05012252|0|1.241306689|0.038482973|-0.010324979|4.844187086|0|0.008138299|0.0|-0.485274006|-0.007796225|10.94341368|1|-0.007036544|0.254819201|-0.53822084|0|0.578166105|0.6971223040000001|0.111824921|0.751162751|0.56916135|0|-0.122706004|0.273425421|-66.4523265|316.4918269|0.397594866|-0.048805507|-39.07081527|3.871662077|0.918315905|-2.147442322|-42.41801879|-28.69532281|78.73029948|0.451435543|-1262.594204|-16.87148841|7.453557203|13.58738632|0.822939833|5956.417906000001|-742.3454901|31.2477685|-491.8998117|4.492304417|0.0|0.0|0.0|2.0|2.73|0.0|-7.95|2.0|0.0|105.27|1.0|4.0|-5.21|29.0|-5.98|0.0|0.0|4.01|-5.0|0.0023899999999999|1.01e-05|0.00395|3.82|0.0|1.13e-08|4801.0|7.71|3.7327|-1361.651799|1029.51|332.16|258.25|0.56196|0.69844|-1361.455676|272.0|3.4779|-1361.5113789999998|4.4356|11.59|4.9359|4.9359
5a_a49|0.0|0|0|0|0.0|1|7.853604813|2|2.111324504|0.079751437|-0.009147269|5.777652323|2|-0.072902329|1.878067786|-0.493952547|0.007647515|10.92976459|1|0.008623164|-0.26176436|-0.51958118|2|0.66494289|0.7979412790000001|0.001251171|0.855876084|0.632463498|1|-0.072109357|0.6254267029999999|-46.04810561|124.92862240000002|0.199909945|-0.027311576|-26.93578408|9.77851757|0.6069287529999999|-1.338267206|-24.67330519|-15.97587337|58.89715956|0.490453006|-782.8177953|-9.345067946|6.0732145310000005|11.91885068|0.962527525|6294.404170000001|-457.9083293000001|26.32248561|-125.09569170000002|15.84324998|0.0|1.0|1.0|0.0|2.93|0.22|-6.92|1.0|0.0|116.62|1.0|3.0|-3.84|30.0|-6.84|1.0|1.0|2.93|-4.29|0.0578|5.09e-05|0.0202|2.65|0.0|1.1900000000000001e-07|5.2443|4.14|3.9219|-1311.995327|1082.25|316.13|236.42|0.31953|0.66225|-1311.743648|0.0529|5.6104|-1311.799168|7.0102|43.0|7.3665|7.3665
10_a27|0.0|0|0|0|0.0|2|6.605297921|0|3.383341915|0.122016352|-0.006285923|4.59511985|2|-0.184068581|1.296293777|-0.282866526|0.00991794|10.93783185|1|0.010329671|-0.341622797|-0.487435299|2|0.639413469|0.804375252|0.129719095|0.862408925|0.614205449|1|-0.061299064|0.346344305|-46.27574168|6.0140309720000005|0.147337847|-0.031079371|-24.60801194|4.998521009|0.7453606909999999|-1.305333567|-17.33405307|-16.5270506|41.99674607|0.477162521|-694.1361252|-8.788575695|6.761146212000001|12.9316403|0.912640238|4894.8090170000005|-369.1201792|22.1732254|-260.9504933|8.782938574|0.0|0.0|1.0|0.0|3.15|0.16|-6.24|0.0|0.0|97.39|1.0|3.0|-3.57|25.0|-6.51|1.0|1.0|2.74|-3.92|0.0882|0.0001189999999999|0.0394|2.55|0.0|5.81e-07|4.1495|4.66|4.1495|-1083.137871|958.95|298.79|298.79|0.63894|0.63894|-1082.956472|0.4452|4.6684|-1083.008551|6.9456|69.0|7.1612|7.1612
14z_a23|0.0|0|1|1|0.0|2|7.423568444|0|3.305974434|0.08752343|-0.005892861|5.351858133|2|0.038811869|0.729326158|-0.30053593|0.009174505|10.31321795|2|0.007229683|-0.125978901|-0.46459002|2|0.719722236|0.802520527|0.10796308|0.8668730109999999|0.64069202|1|-0.0582387179999999|0.228957475|-55.54823244|40.18308023|0.074698898|-0.03393829|-38.68856944|8.895469235|0.785604449|-1.595099623|-28.25118461|-23.63754572|53.33438253|0.474697407|-1110.964649|-16.46322104|7.834464959|14.91419434|0.903664694|7285.13008|-773.7713888999999|30.08835522|-397.8390333|11.22918692|0.0|0.0|1.0|1.0|3.67|0.05|-8.57|2.0|1.0|130.3|1.0|5.0|-6.77|32.0|-5.8|0.0|0.0|4.49|-6.13|8.18e-05|7.37e-07|0.000354|4.83|0.0|2.6899999999999996e-09|4032.0|4.73|3.6632|-2549.107748|1221.92|338.46|307.5|0.66217|0.69913|-2548.895003|0.2917|5.9301|-2548.957384|7.9877|5.0|8.2941|8.2941
12as_a36|0.0|1|0|0|0.0|0|7.412764017000001|2|0.0|-0.051208473|-0.007672841|5.351858133|2|0.096454203|0.0|-0.452697599|0.000584134|10.95347588|1|0.0018565629999999|-0.166354116|-0.4358775279999999|1|0.8058720979999999|0.817372883|-0.0389138329999999|0.869455765|0.770400825|0|-0.082748367|0.291030086|-73.78005999|88.17694537|0.22956209|-0.037824788|-49.71556877|8.731418812000001|0.768125394|-2.080363362|-37.57216725|-25.48765709|68.71652969|0.454761514|-1401.82114|-17.17446921|8.768282531|16.08155469|0.834059821|6224.698969|-944.5958066|33.18163581|-361.3444194|11.75468972|0.0|1.0|0.0|2.0|0.0|0.17|-6.89|1.0|0.0|133.95|1.0|6.0|-3.81|32.0|-7.21|0.0|0.0|1.84|-3.95|0.0653|0.000112|0.0476|2.36|0.0|1.29e-07|4.5202|4.84|3851.0|-1385.601917|1207.35|321.96|274.29|0.53815|0.68211|-1385.322633|0.2402|4.8580000000000005|-1385.384524|6.8556|59.0|7.2291|7.2291
9_a10|0.0|0|0|0|0.0|1|7.535296702|1|1.998759814|-0.096384071|-0.004530817|5.4161004020000005|2|-0.048732912|1.754798254|-0.285441469|0.007316125|10.92721632|1|0.007847998|-0.239634564|-0.362724972|2|0.7141481129999999|0.791322552|-0.000865755|0.837889476|0.692424727|1|-0.057690053|0.6816795959999999|-59.80726117|86.66800495|0.130554786|-0.028592687|-42.40634438|6.959437141|0.73129178|-1.686968561|-29.00379197|-20.27364785|50.72029356|0.45291714|-1196.145223|-14.37503199|8.765421221|16.02210901|0.827876677|6606.83687|-848.1268877|27.72306267|-327.9949188|11.26962754|1.0|1.0|1.0|1.0|3.2|0.23|-7.93|1.0|0.0|130.71|1.0|7.0|-4.23|33.0|-6.87|1.0|0.0|3.07|-4.44|0.0259|3.64e-05|16.0|2.97|0.0|1.17e-08|5.5668|4.51|3.7309|-1410.041793|1278.57|332.32|222.72|0.2242|0.68962|-1409.69933|0.0041|2.9927|-1409.764013|4942.0|193.0|6.7144|6.7144
12p_a30|0.0|0|0|0|0.0|0|7.412764017000001|2|0.0|0.038440292|-0.0063403159999999|5.351858133|2|-0.062956958|0.0|-0.3550576729999999|0.005613018|10.31162861|1|0.005965451|-0.09353607|-0.456474815|1|0.8414737059999999|0.7867133140000001|-0.051402518|0.8371763179999999|0.7991060659999999|0|-0.074356395|0.371591982|-60.65858419|75.21136863|0.156618406|-0.0364888379999999|-38.78387161|6.176226649|0.8199554720000001|-1.897419563|-30.39737673|-23.33022469|57.20168999|0.469983155|-1213.171684|-14.91687369|7.392482526|13.94763694|0.886732486|6166.812731|-775.6774321|28.4530386|-409.146112|8.3245726|0.0|1.0|0.0|1.0|0.0|0.17|-7.01|2.0|0.0|132.24|1.0|5.0|-5.66|30.0|-5.81|0.0|1.0|2.91|-5.15|0.0009119999999999|7.05e-06|0.00291|4.23|0.0|9.75e-08|5.1922|4.14|3.4955|-1615.094336|1167.16|354.69|238.79|0.33929|0.68561|-1614.830085|0.1527|4.0456|-1614.890598|4.6103|17.0|7.7721|7.7721
12_a15|0.0|0|0|0|0.0|0|0.0|0|0.0|-0.071096525|-0.006620824|0.0|2|-0.035728911|0.0|-0.370766171|0.001740635|10.95973444|0|0.0034254209999999|-0.184255041|-0.380490701|2|0.8310685940000001|0.723852961|0.049877871|0.769289315|0.7933685340000001|0|-0.061084417|0.738437971|-60.15445365|72.18361893|0.10362709|-0.031995594|-38.40979933|6.123040777999999|0.746489397|-1.695766456|-24.90456371|-20.42981445|48.59303169|0.476419838|-1082.780166|-13.04483751|5.448223888999999|10.40571107|0.909927213|5897.820841|-691.376388|27.36785616|-314.7766363|10.50617745|1.0|1.0|1.0|1.0|3.73|0.12|-9.82|2.0|0.0|119.95|1.0|6.0|-6.22|30.0|-4.97|0.0|1.0|4.7|-5.83|0.0002379999999999|1.47e-06|0.000584|5.29|0.0|1.51e-10|4.4819|5.16|3.8538|-1281.087109|1177.81|321.72|276.63|0.50595|0.70444|-1280.810963|0.0093|4.3338|-1280.871722|6.0547|4.0|8.3979|8.3979
8m_a46|0.0|0|0|0|0.2148468989999999|1|7.727094485|1|2.126524943|-0.044830187|-0.00517896|5.533389489|1|-0.134230003|0.0|-0.248590088|0.0063680119999999|10.94650201|1|0.005865049|0.015631887|-0.380393836|1|0.783187801|0.7699708959999999|-0.084989948|0.8142050040000001|0.77612204|0|-0.0911455|0.280198209|-45.17474201|166.8508795|0.123789645|-0.032188531|-23.9511632|1.984401749|0.8854896870000001|-1.448483903|-25.62105988|-17.06601365|52.0671834|0.425802465|-767.9706141|-9.04821721|5.684332261000001|9.899611044|0.7415609409999999|4439.758321|-407.1697745|19.27296714|-408.7649869|3.546889545|1.0|1.0|1.0|1.0|2.92|0.3|-6.46|1.0|0.0|96.16|1.0|2.0|-4.48|24.0|-5.61|1.0|1.0|3.53|-4.56|0.0105|2.78e-05|0.0088799999999999|3.72|0.0|3.5e-07|5.3062|4.12|4.2881|-1014.126693|970.82|289.14|233.66|0.43001|0.6997800000000001|-1013.91158|0.1441|2.0174|-1013.962913|3.1675|229.0|6.6402|6.6402
8e_a8|0.0|1|0|0|0.0|1|7.05012252|0|1.311619189|-0.018155171|-0.010579355|4.844187086|0|-0.000766016|0.0|-0.539547088|-0.005310149|10.94332438|1|-0.004224671|0.183313231|-0.475941912|0|0.650073857|0.7233950809999999|0.02023118|0.7742101929999999|0.636205913|0|-0.115572516|0.280304418|-64.32539698|106.0087621|0.338509724|-0.04393787|-39.238709|7.851573274|0.803307236|-2.109017754|-43.00500847|-26.80224874|83.37098475|0.483244415|-1286.50794|-16.34946208|7.50719734|14.52755918|0.935150832|6095.6213210000005|-784.77418|33.36487904|-370.0368722|11.25022336|0.0|0.0|0.0|2.0|2.98|0.04|-7.78|2.0|0.0|111.81|1.0|5.0|-5.27|30.0|-6.14|0.0|0.0|3.71|-4.9|0.00215|1.25e-05|0.00504|3.69|0.0|1.6399999999999998e-08|4.6303|7.22|3.2737|-1376.957298|1090.07|378.73|267.77|0.50055|0.7013|-1376.708067|0.1671|6.1505|-1376.766245|7.7951|19.89|4.7014|4.7014
6e_a40|0.0|0|0|0|0.0|1|8.421342866|1|1.75595616|0.128035402|-0.0148450439999999|6.401917197|0|-0.15110197|0.744550501|-0.69771706|-0.0026177839999999|10.30179954|2|-0.002992481|-0.037027769|-0.6319354389999999|0|0.685858263|0.8361555479999999|-0.011405885|0.8988141140000001|0.648802794|1|-0.107312598|0.376602018|-76.50178121|185.1473293|0.25379524|-0.04873174|-50.27304895|6.85578763|0.866991176|-2.095464821|-46.34235117|-32.02400144|80.95296505|0.441911406|-1377.032062|-21.04453212|6.972949117000001|12.49434084|0.791830204|7585.605268000001|-904.9148811|36.93694043|-482.3355765|8.450255075|0.0|0.0|1.0|1.0|3.16|0.21|-4.63|2.0|2.0|125.15|2.0|5.0|-7.76|30.0|-6.09|0.0|1.0|3.68|-5.58|8.31e-06|2.6e-06|0.00124|4.4|0.0|2.35e-05|2.9549|8.35|2.9549|-2831.191706|1149.77|419.59|419.59|0.67187|0.67187|-2830.986514|0.3625|8.3311|-2831.048968|11.5248|18.0|7.7447|7.7447
25_a47|0.0|0|1|1|0.0|1|6.86171134|0|1.234859637|0.037667531|-0.010144825|4.727387819|2|-0.055724653|1.087932079|-0.486951604|-0.003963349|10.94972207|1|-0.00269275|-0.235822787|-0.545763902|2|0.6553889970000001|0.8462332770000001|-0.077710529|0.906449648|0.622598899|1|-0.073339312|0.574771479|-53.40631957|11.20142696|0.213041681|-0.031278972|-32.42203672|7.453635586|0.6238742279999999|-1.407553754|-27.0291331|-18.98891362|56.80080434|0.4760601829999999|-854.5011131000001|-11.52783528|6.951055196|13.26689626|0.908616158|6236.813862|-518.7525876|30.43708613|-150.4037281|17.76440561|1.0|0.0|1.0|2.0|3.27|0.1|-8.01|2.0|0.0|109.7|1.0|5.0|-4.99|29.0|-6.3|0.0|1.0|3.62|-4.82|0.00417|1.52e-05|0.00626|3.53|0.0|9.79e-09|4.8002|4.78|3.9878|-1735.414386|1062.81|310.91|258.29|0.53663|0.68761|-1735.2218059999998|0.0702|3.8832|-1735.279715|5.1625|16.0|7.8|7.8
8_a15|0.0|0|0|0|0.0|0|0.0|0|0.0|-0.208657545|-0.009853404|0.0|1|0.155304204|0.0|-0.5025236129999999|1.7800000000000002e-05|10.95880707|0|0.003160815|-0.295062413|-0.342749125|1|0.85357243|0.7059441040000001|0.0937475619999999|0.742680335|0.8105478740000001|0|-0.071552706|0.381651497|-69.07571287|104.8781037|0.146103518|-0.028969856|-40.33569847|11.47934212|0.519427411|-1.419522941|-24.39801408|-16.91650111|61.44071008|0.389723411|-828.9085544|-9.878130237|6.093505548|9.984825987|0.638601279|5306.2234530000005|-484.0283816000001|32.56759415|-22.68867482|20.72712321|1.0|0.0|1.0|1.0|3.76|0.19|-7.57|2.0|0.0|104.74|1.0|7.0|-5.25|27.0|-5.52|1.0|1.0|3.76|-4.81|0.00206|1.53e-05|0.00562|4.24|0.0|2.69e-08|4.4346|3.36|3.7426|-1223.704913|1050.15|331.28|279.58|0.5128|0.70524|-1223.463981|0.0155|1.1415|-1223.523393|1.4589|108.0|6.9666|6.9666
14b_a3|0.0|0|0|0|0.0|0|6.823286122000001|0|0.0|0.143500839|-0.009130444|4.727387819|3|-0.1551678719999999|1.7086790859999998|-0.356087317|-0.00603969|10.31162234|1|-0.004161699|-0.094863591|-0.575695827|3|0.882394075|0.7809478329999999|-0.133815639|0.848135222|0.8255789570000001|1|-0.090994113|0.379746504|-49.38772279|252.49572540000003|0.2135234869999999|-0.036469822|-24.15156108|3.067822725|0.766915433|-1.312913604|-21.76034149|-17.83445545|50.77131401|0.487615651|-642.0403962|-8.721397057|4.989782639|9.738358819|0.951659927|4803.535505|-313.9702941|23.25478753|-261.0537205|8.483998032|1.0|1.0|1.0|1.0|2.5|0.06|-6.89|0.0|0.0|93.25|1.0|2.0|-4.45|23.0|-6.42|0.0|1.0|2.82|-3.99|0.0113|0.000103|0.0327|2.58|0.0|1.28e-07|3.0724|2.22|3.0724|-1327.514377|879.19|403.54|403.54|0.70123|0.70123|-1327.349444|0.2276|2.8743|-1327.398177|3.8724|0.38|6.4202|6.4202
5_a47|0.0|0|0|0|0.0|0|0.0|0|0.0|0.019688132|-0.009295857|0.0|2|0.003858593|1.284688504|-0.390426|-0.012670377|10.9367109|0|-0.011237954|-0.0428873159999999|-0.454659897|2|0.7063295709999999|0.795032176|0.065981732|0.861595935|0.675164258|1|-0.087763105|0.526509524|-52.90420509|104.9032216|0.192042245|-0.038537768|-27.93318665|2.770107005|0.781571204|-1.502972943|-24.46654029|-20.34777119|51.58499074|0.4736061789999999|-793.5630764|-10.74353333|5.861037845|11.13432113|0.8997183470000001|5501.708422|-418.9977997|26.03444329|-297.3367046|9.240842159|1.0|1.0|1.0|2.0|2.79|0.0|-8.68|2.0|0.0|101.51|1.0|3.0|-5.65|26.0|-5.19|0.0|1.0|4.29|-5.5|0.000824|3.18e-06|0.00116|4.7|0.0|2.07e-09|3.7083|4.37|3.7083|-1569.369195|951.68|334.35|334.35|0.69291|0.69291|-1569.20723|0.2108|2.9121|-1569.258939|3.8816|0.02|7.7|7.7
8f_a12|0.0|0|1|1|0.0|0|6.580639137|1|0.0|0.110310585|-0.008295703|4.59511985|2|-0.013400998|2.177023629|-0.3981937339999999|-0.002596875|10.31134658|1|-0.00094279|-0.125424286|-0.560548116|1|0.902669729|0.7475224290000001|-0.13747286|0.80546986|0.8409290840000001|1|-0.072634742|0.285353468|-56.220383|83.13642146|0.130176823|-0.03822396|-31.9483307|4.290980116|0.8381234340000001|-1.6818542230000002|-23.45595611|-21.72151161|48.82707007|0.460344828|-955.746511|-12.34367323|7.016225129|13.00131176|0.853035146|5481.952981|-543.1216218999999|25.9168408|-384.290491|6.836832748|1.0|1.0|1.0|1.0|3.26|0.1|-8.42|2.0|0.0|115.66|1.0|3.0|-5.7|27.0|-5.47|1.0|1.0|3.82|-5.24|0.000735|5.72e-06|0.00211|4.34|0.0|3.79e-09|4.1744|4.19|3.6536|-1481.146454|1020.81|339.35|297.01|0.59107|0.65098|-1480.955408|0.2466|0.9092|-1481.008909|1.4701|646.0|6.1898|6.1898
14ae_a23|0.0|0|1|1|0.0|2|7.423568444|0|3.338149829|-0.033049777|-0.007539122|5.351858133|2|0.026913008|0.7338690390000001|-0.4448081789999999|0.008996289|10.31321689|2|0.009675528|-0.253318853|-0.363230717|2|0.7763406840000001|0.7830067820000001|0.107765697|0.8356326820000001|0.7317531540000001|1|-0.065169397|0.202342743|-62.38566188|111.4422142|0.127637949|-0.0269140239999999|-44.69687612|17.79858399|0.53040766|-1.480271319|-33.45249142|-19.28284095|71.53368511|0.479058976|-1060.556252|-13.81539807|8.123993885|15.59484379|0.919603093|7308.981869|-759.846894|36.35475577|-43.57178809|24.70935041|0.0|1.0|1.0|1.0|3.76|0.12|-7.6|2.0|1.0|133.27|1.0|7.0|-5.8|34.0|-6.68|0.0|0.0|3.44|-5.08|0.000753|8.22e-06|0.0038799999999999|3.52|0.0|2.49e-08|3.6036|2.99|3.6036|-1858.967022|1285.52|344.06|344.06|0.58144|0.58144|-1858.675325|0.3205|7.0211|-1858.7404850000005|9.5944|2.0|8.6038|8.6038
20_a4|0.0|0|0|0|0.0|1|7.535296702|1|2.017439295|-0.203359312|-0.003103385|5.4161004020000005|1|-0.061689675|0.0|-0.124135414|0.012265062|10.9459449|1|0.012025268|-0.103098674|-0.211751813|1|0.691307598|0.7797803109999999|0.246357638|0.8404413829999999|0.665774148|0|-0.060595472|0.210083785|-34.74640079|63.27373076|0.081852712|-0.0273144939999999|-16.72448692|5.313236547|0.6435852470000001|-1.010636274|-14.03867522|-13.14728679|40.20507689|0.421704107|-486.4496111|-6.32818424|5.543543957000001|9.58599918|0.729218575|4085.683488|-234.1428169|20.4281979|-138.2237887|11.71277006|1.0|1.0|1.0|0.0|3.06|0.11|-5.55|0.0|0.0|86.62|2.0|3.0|-3.46|22.0|-5.96|1.0|1.0|2.97|-3.87|0.1|0.000134|0.0388|2.96|0.0|2.79e-06|5.1778|2.73|4.0419|-934.2489802|861.05|306.74|239.45|0.5152|0.66028|-934.103809|0.1415|4.0681|-934.150871|5.5779|646.0|6.1898|6.1898
7_a15|0.0|0|0|0|0.0|0|0.0|0|0.0|-0.2269896539999999|-0.010310394|0.0|1|0.145944639|0.0|-0.494898891|-0.0013239329999999|10.95880715|0|0.002150323|-0.310081401|-0.335491052|1|0.857287135|0.70084115|0.154068618|0.740089344|0.8115121240000001|0|-0.074406877|0.403524276|-61.50761094|103.8062879|0.158599673|-0.026500274|-34.13832456|11.27499976|0.448664402|-1.2190126140000002|-22.92132733|-14.70834175|61.6121151|0.396557391|-676.5837204|-8.163512395|6.01738192|9.971755103|0.657158418|5097.868552|-375.5215702|32.78250222|56.98518567|23.75461091|1.0|0.0|1.0|1.0|3.14|0.15|-7.19|2.0|0.0|99.77|1.0|7.0|-4.83|26.0|-5.72|1.0|1.0|3.35|-4.49|0.00516|3.2e-05|0.0113|3.84|0.0|6.41e-08|4.4386|2.78|3.7495|-1184.385377|1000.95|330.67|279.33|0.64652|0.70497|-1184.168094|0.0169|1.1115|-1184.224637|1631.0|227.0|6644.0|6644.0
12a_a32|0.0|1|1|1|0.0|0|7.765993078999999|0|0.0|0.087371302|-0.009460484|5.733341277|0|-0.0134169989999999|2.136609567|-0.463563696|-0.003484915|10.31100269|3|-0.001662219|-0.1534110109999999|-0.583507277|0|0.788133615|0.845443342|-0.018578911|0.8966299409999999|0.7507116140000001|1|-0.085324121|0.288267255|-68.06885478|111.9735444|0.211297677|-0.0308471429999999|-42.44899997|6.430656017|0.667706375|-1.4189685719999998|-33.18255791|-19.23685026|63.52154605|0.456641145|-884.8951120999999|-11.99645651|7.083688576|13.03685125|0.840404348|5656.0082|-551.8369996|28.81034388|-209.1696096|13.34486989|1.0|1.0|1.0|2.0|2.85|0.26|-7.65|1.0|0.0|110.47|1.0|7.0|-6.01|27.0|-6.32|0.0|1.0|3.6|-4.5|0.000389|3.17e-05|0.0126|3.39|0.0|2.23e-08|3576.0|4.63|3576.0|-1880.771042|1114.3|346.71|346.71|0.7025600000000001|0.7025600000000001|-1880.539078|0.2908|3.0517|-1880.600043|4.2371|25.0|7.6021|7.6021
47t_a18|0.0|0|0|0|0.0|0|7.03438793|1|0.0|0.1115820769999999|-0.0128248239999999|4.844187086|0|0.018018036|0.0|-0.756664598|-0.006573438|10.94702032|0|-0.004985656|-0.104274108|-0.600890268|0|0.704602886|0.750103977|0.005590928|0.796935152|0.688453085|0|-0.119202068|0.240001773|-69.13537385|280.622476|0.32796681|-0.040580402|-46.27207168|6.301435212|0.804531523|-2.272502492|-53.39751484|-27.16032544|89.19655162|0.49779009|-1520.978225|-18.17831387|8.780037801|17.48280476|0.991199259|6603.597038|-1017.985577|33.75918118|-407.6438346000001|10.86870356|0.0|1.0|0.0|3.0|0.0|0.15|-7.51|2.0|1.0|129.21|1.0|7.0|-5.58|33.0|-6.46|0.0|0.0|2.15|-4.77|0.00117|1.7100000000000002e-05|0.0075299999999999|3.57|0.0|3.09e-08|3.1164|9.4|3.1164|-1470.873743|1218.95|397.84|397.84|0.6895100000000001|0.6895100000000001|-1470.528808|0.5502|7.7656|-1470.593659|9.6938|782.0|6.1068|6.1068
12av_a36|0.0|1|0|0|0.0|0|7.412764017000001|2|0.0|0.049150854|-0.009925128|5.351858133|2|0.06882889|0.0|-0.605432791|-0.00233752|10.96037173|1|-0.000472698|-0.213993335|-0.507136551|1|0.859938421|0.8076780109999999|-0.018133027|0.8571025990000001|0.817582774|0|-0.082283524|0.277834652|-73.55299094|99.2415672|0.247552267|-0.035197712|-51.2347934|10.51297704|0.671916917|-2.006269572|-39.92474833|-24.51766365|72.40871507|0.491188387|-1397.506828|-17.07826447|8.975655204|17.64042914|0.965363947|6460.1184140000005|-973.4610746|36.48912989|-239.5042702|17.95719936|0.0|1.0|0.0|3.0|0.0|0.17|-6.93|1.0|0.0|138.06|1.0|7.0|-3.54|33.0|-7.66|0.0|0.0|1.47|-3.64|128.0|0.000227|0.0997|1.85|0.0|1.1800000000000001e-07|4.8408|4.5|3.4402|-1440.988179|1247.28|360.39|256.12|0.43212|0.70455|-1440.67411|0.0027|4.7666|-1440.738332|6.1075|39.0|7.4089|7.4089
17e_a50|0.0|0|1|1|0.0|2|7.934155233999999|2|4.3906140030000005|-0.153175103|-0.0020746479999999|5.82008293|2|-0.011278897|2.2384546640000003|-0.141076059|0.012036705|10.94500663|2|0.012372059|-0.310566368|-0.229030473|1|0.7596299459999999|0.7409645029999999|-0.1710526319999999|0.7791604190000001|0.736221185|1|-0.046347299|0.4239465089999999|-50.7956915|10.68364489|0.069891795|-0.02665495|-35.33972521|6.227183052000001|0.803671114|-1.67926185|-22.43349867|-18.5444588|41.19554236|0.489797496|-1168.300905|-12.90180444|8.52101688|16.70124474|0.960006062|6301.28046|-812.8136797000001|23.07468625|-422.5418889|7.135108233|1.0|1.0|1.0|0.0|4.23|0.37|-7.33|2.0|0.0|138.0|1.0|6.0|-4.87|33.0|-6.08|1.0|0.0|4.03|-5.18|0.00589|6.58e-06|0.00288|4.08|0.0|4.63e-08|4.2373|3.8|4.0298|-1375.295877|1312.91|307.67|292.6|0.6322800000000001|0.66478|-1374.927998|0.1785|6.7175|-1374.992422|8.8326|155.0|6.8097|6.8097
