molecula|SddssS|n9FaRing|SaaNH|SssssC|NaasN|nAHRing|nARing|BCUTs-1|MATS2c|AATSC1c|n6HRing|JGI4|MATS7i|SaaaC|ATSC1c|AATSC1are|MATS8i|AATSC8d|n5aRing|AATSC1pe|AATSC7i|AATSC1i|MATS1c|n6aHRing|GATS1are|MATS8s|SIC2|nFaHRing|RASA|FNSA5|PNSA5|PPSA3|RNCS|FNSA1|FNSA2|WNSA3|DPSA5|PNSA4|DPSA3|GeomPetitjeanIndex|GRAVp|TASA|PNSA2|MOMI-Z|GeomDiameter|GeomShapeIndex|GRAV|PPSA1|DPSA4|FPSA5|PPSA5|CYP2C9 inhibitor|P-gp substrate|CYP3A4 inhibitor|Synthetic Accessibility|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|TPSA_y|Leadlikeness|Brenk|Molar refractivity|Veber filter|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Log S (Ali)|Heavy atom count|Molecular Mass|CYP1A2 inhibitor|Log S (ESOL)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Log Po/w XLOGP3|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Absorption Energy (max. Transition) (eV)|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Volume|Approximated area|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|Gibbs Free Energy|IC50|pIC50|pIC50
14n_a23|0.0|1|0.0|0.0|2|0|0|1.197963531|0.009802461|-0.0068536419999999|2|0.045165485|0.079559363|0.747533142|-0.376950283|0.010561248|-0.049694913|-0.059870135|2|0.010508236|0.144230149|-0.199540201|-0.404569286|2|0.756252127|0.219354173|0.861597051|1|0.89327435|-0.082430028|-55.70499288|18.26553926|97.93357279|0.6868205409999999|-1.648600566|-26.91195666|72.09248208|-21.84509525|58.08878013|0.469606631|3014.591033|603.6615822000001|-1114.099858|2195.877777|16.33144958|0.885393105|6740.54932|211.642042|31.80611809|0.0242495529999999|16.3874892|1.0|1.0|1.0|3.53|-7.51|3.42|4.03|114.25|2.0|1.0|126.78|0.0|1.0|6.0|-5.63|32.0|441.51|0.0|-5.02|0.0010199999999999|9.57e-06|3.55|0.0|0.0|3.11e-08|1.3699999999999998e-05|3.4217|3.4217|-1744.450916|1209.95|575.71|-1744.1828670000002|0.4229|-0.1382|5.2196|-1744.244532|1.0|9.2441|9.2441
37_a18|0.0|0|0.0|0.0|0|2|2|1.251176176|-0.0013530679999999|-0.005351023|1|0.036746032|-0.018268775|0.0|-0.385273662|0.002300582|-0.034593342|-0.011713125|0|0.003512954|-0.0276034839999999|-0.224171123|-0.44541772|0|0.7100921609999999|0.020848396|0.761336899|0|0.831783747|-0.074857954|-54.7389628|6.653112344|12.63119843|0.7648766029999999|-1.946306811|-36.62790634|65.15554136|-20.92960342|56.74339533|0.488368082|3055.795406|608.2316837999999|-1423.213033|1571.7484060000002|18.49074823|0.954530133|7035.839448000001|171.9311063|27.36337253|0.0142451319999999|10.41657856|0.0|1.0|1.0|4.31|-8.82|3.68|3.3|76.5|2.0|1.0|151.14|0.0|1.0|7.0|-5.68|36.0|480.6|0.0|-5.47|0.000999|3.35e-06|4.36|0.0|0.0|1.51e-09|7.27e-07|3.2127|3.2127|-1532.997117|1395.35|673.45|-1532.553949|499.0|-0.13194|2.2872|-1532.622404|35.0|7.4559|7.4559
LY364947_a10|0.0|0|2.949609552|0.0|0|0|0|1.390175303|-0.278922508|-0.00235945|2|0.0273958329999999|0.0938628109999999|2.084955541|-0.084940213|0.007575|0.010202602|-0.006198347|1|0.006909045|0.1625645369999999|0.072909639|-0.204644982|2|0.706034038|-0.072740964|0.7792035190000001|1|0.8431045490000001|-0.075303751|-33.26705198|4.275500834|144.7228349|0.7234846559999999|-0.978948758|-15.02735938|41.53157099|-13.10520229|38.29163558|0.486715511|1896.845282|372.4595738|-432.4716757000001|839.5356408|9.161732895|0.948237326|3903.496845|122.1566022|18.1140017|0.018707677|8.264519015|0.0|1.0|1.0|2.46|-7.2|3.97|3.69|54.46|0.0|0.0|82.56|0.0|1.0|2.0|-3.54|21.0|272.3|1.0|-3.86|0.0789|0.000137|2.74|0.0|0.0|6.31e-08|1.7199999999999998e-05|||||||||||59.0|7.2291|7.2291
7c_a8|0.0|0|3.17138259|0.0|1|0|0|1.400027586|-0.244222944|-0.007509694|1|0.043533333|0.0493777859999999|0.0|-0.382994379|0.00325576|-0.0450662909999999|-0.118915929|1|0.004301963|0.079425146|-0.077006275|-0.328286221|1|0.718994164|0.0092411059999999|0.795846675|0|0.848923958|-0.089778346|-56.2991566|19.18974586|49.43944876|0.626902145|-1.6160102369999998|-31.56868845|76.40286308|-21.11218373|69.53125754|0.492823119|2716.5013510000003|532.3522286|-1013.384819|2162.326414|15.18314943|0.971698707|6013.168519|233.9661552|33.67700028|0.032058696|20.10370648|1.0|0.0|1.0|3.44|-7.76|4.22|3.78|92.93|1.0|0.0|112.76|0.0|1.0|5.0|-5.0|30.0|398.41|0.0|-4.67|0.00399|2.14e-05|3.37|0.0|0.0|1.73e-08|6.91e-06|4.6061|3.1406|-1331.8206369999998|1116.53|579.97|-1331.567632|0.1779|-0.1318599999999999|12.0073|-1331.625743|18.59|4.7307|4.7307
3l_a32|0.0|1|3.672194822|0.0|0|0|1|0.609420748|-0.003342759|-0.0054004|0|0.035643275|-0.039331295|2.259257465|-0.270019992|0.0016954029999999|-0.09393062|-0.107818594|3|0.002942329|-0.068876714|-0.087213805|-0.524711546|0|0.820540279|-0.136589369|0.7973741999999999|1|0.8855584879999999|-0.088417589|-51.41835077|7.120934925|61.72183119|0.788236719|-1.326263838|-23.43792428|58.10243176|-16.76685351|47.42414825|0.453630671|2453.759435|514.9875423000001|-771.2752615|2415.340446|11.74082324|0.8302637909999999|5429.531532999999|123.148785|21.27134288|0.011493763|6.6840809960000005|1.0|1.0|1.0|3.58|-7.5|7.34|6.17|110.94|2.0|0.0|110.16|0.0|1.0|3.0|-7.6|26.0|380.53|1.0|-6.01|9.59e-06|9.7e-07|5.51|0.0|0.0|3.16e-08|1.2e-05|3.5319|3.5319|-1789.475625|1062.47|468.81|-1789.242839|0.2876|-0.14664|3.3955|-1789.298086|12.0|7.9208|7.9208
12ak_a36|0.0|0|3.501132553|0.0|0|2|2|1.270373882|-0.052930979|-0.006465433|2|0.041728395|0.12041792|0.0|-0.407322296|0.0042553209999999|-0.116440196|-0.015708652|1|0.005035022|0.198260132|-0.163978382|-0.439326642|1|0.901715152|0.051506104|0.860939187|0|0.848705143|-0.091761476|-66.15829243|14.3700664|113.186508|0.737439195|-1.926990997|-35.95881638|79.17567486|-23.5478668|64.24490364|0.423822657|2830.816014|611.9003905000001|-1389.324141|2735.7986920000003|13.86156772|0.735576751|6240.396899|189.3013851|31.93194362|0.018055095|13.01738243|1.0|1.0|1.0|5.05|-7.38|3.85|3.01|69.2|2.0|0.0|138.33|0.0|1.0|6.0|-4.95|32.0|423.51|1.0|-4.86|0.0047799999999999|1.39e-05|3.8|0.0|0.0|4.2e-08|1.7800000000000002e-05|3.8734|3.6895|-1350.900117|1247.89|584.05|-1350.57563|0.0001|-0.15275|6.3682|-1350.637958|46.0|7.3372|7.3372
4c_a46|0.0|0|0.0|0.139403726|1|1|1|1.134637091|-0.068543882|-0.005085922|1|0.0440307329999999|-0.111750026|0.0|-0.300069396|0.010177371|-0.051150771|-0.068256579|1|0.010040825|-0.165951544|-0.083788154|-0.421467037|1|0.649753668|0.072412685|0.761921603|0|0.890777395|-0.087503927|-55.2981278|8.799732282999999|35.22734468|0.840753785|-1.662574604|-25.41708422|60.67664538|-18.76186479|49.01980408|0.450883931|2455.604167|562.9269925|-1050.664428|2487.942529|13.06174141|0.8211086059999999|5571.088357|100.6356847|22.31552819|0.008510983|5.378517586|1.0|1.0|1.0|4.09|-7.62|5.11|5.24|57.01|2.0|0.0|115.03|0.0|1.0|5.0|-5.55|29.0|389.49|0.0|-5.28|0.00109|5.3e-06|4.63|0.0|0.0|2.39e-08|9.32e-06|5.4579|4.1026|-1245.4159619999998|1176.07|617.56|-1245.114575|0.2083|-0.17085|4.1039|-1245.176359|2008.0|5.6972|5.6972
7_a4|0.0|0|0.0|0.0|1|1|1|1.343865525|-0.237954652|-0.001729561|2|0.037694444|-0.07290303|2.048170299|-0.076100699|0.008409909|-0.125778587|0.04206117|1|0.008242591|-0.162314698|-0.094000778|-0.174410426|2|0.527072036|0.022270259|0.87010589|1|0.825830607|-0.071288428|-35.88407105|7.402610584|14.01468959|0.7179916670000001|-1.06932642|-16.47508541|44.34066533|-13.45652664|40.13253521|0.437317462|2286.169166|415.6938929|-538.2610657|1915.566579|9.797542165|0.7772010559999999|5022.496714|141.9530115|18.74189807|0.016800137|8.456594282000001|0.0|1.0|1.0|3.05|-7.46|4.42|4.67|43.6|0.0|0.0|95.07|0.0|1.0|2.0|-3.81|25.0|330.36|1.0|-4.41|0.0514|3.92e-05|3.22|0.0|0.0|3.49e-08|1.15e-05|4.0379|4.0379|-1089.870249|915.46|365.73|-1089705.0|0.0697|-0.16975|3.9832|-1089.753885|151.0|6821.0|6821.0
12d_a31|0.0|0|3.441384322|0.0|0|1|1|0.61013528|0.039097757|-0.012448252|0|0.0359583329999999|-0.042401695|0.0|-0.697102094|-0.002456634|-0.085780934|-0.032270224|2|0.000127275|-0.067477864|-0.214049412|-0.550805937|0|0.8066174070000001|-0.00658148|0.873955169|0|0.7054497479999999|-0.11498416|-81.56033123|21.06095035|157.30671669999998|0.6383648510000001|-1.724762406|-47.23018217|99.79879739|-23.08311261|87.64629597|0.389382761|2653.867767|500.3881827|-1223.404968|2434.226776|15.46841054|0.63768714|5753.290126|256.5143096|36.15974873|0.02571268|18.23846616|1.0|1.0|1.0|3.76|-7.63|6.04|4.09|117.37|2.0|0.0|112.97|0.0|1.0|9.0|-5.61|29.0|412.51|1.0|-4.39|0.0010199999999999|4.06e-05|3.46|0.0|0.0|2.3500000000000002e-08|9.69e-06|3.8477|3.8477|-1657.471849|1201.63|626.33|-1657.1792779999998|0.2566|-0.15968|2.4186|-1657.245177|0.51|6.2924|6.2924
18d_a25|0.0|0|0.0|0.0|1|0|0|1.193723212|-0.0881447869999999|-0.0029605|2|0.042843137|-0.031867489|2.029297802|-0.180590503|0.006452854|-0.070413428|0.016982601|1|0.0062422|-0.055336237|-0.061965108|-0.292727912|2|0.722349659|-0.03671629|0.838260077|1|0.937813705|-0.076328248|-57.45144813|8.39885106|70.58850837|0.75793699|-1.602893201|-34.85786147|68.15463481|-21.166323|54.70994625|0.476833495|3113.122552|705.8822532|-1206.480411|2625.142499|18.11893325|0.911437354|6876.316137000001|182.1982146|27.92623037|0.014219928|10.70318668|1.0|1.0|1.0|3.66|-10.23|6.33|5.98|111.51|2.0|1.0|143.37|0.0|0.0|7.0|-6.26|35.0|474.58|1.0|-5.54|0.00026|2.86e-06|4.21|0.0|0.0|5.92e-11|2.81e-08|5.6512|3.6392|-1806.848384|1358.25|664.72|-1806.514606|0.0389|-0.14723|3.2353|-1806.582751|232.0|6.6345|6.6345
36_a18|0.0|0|0.0|0.0|0|2|2|1.25117638|0.050448408|-0.006407141|1|0.036625514|-0.05224259|0.0|-0.442092758|-0.000451777|-0.0077246719999999|0.003321395|0|0.000825855|-0.079553246|-0.12139648|-0.493920601|0|0.7343989059999999|-0.010091893|0.780206307|0|0.804293867|-0.079805761|-56.82615305|6.722004572|110.8288932|0.812056067|-2.074949798|-39.43509046|65.59412783|-22.73046122|62.10402945|0.4751830729999999|2979.013751|572.70209|-1477.479979|1547.485543|18.21710397|0.905426346|6799.65027|133.8265619|27.99124609|0.0123136069999999|8.767974776|0.0|1.0|1.0|4.19|-9.16|3.73|2.96|85.29|2.0|1.0|146.24|0.0|1.0|7.0|-5.68|35.0|466.57|1.0|-5.28|0.000975|5.19e-06|4.18|0.0|0.0|6.87e-10|3.210000000000001e-07|3.1908|3.1908|-1493.686737|1350.57|636.33|-1493.266344|0.4674|-0.13133|1.9944|-1493.333297|32.0|7.4949|7.4949
9s_a24|0.0|0|2.9568988810000003|0.0|0|1|1|1.4275963180000002|-0.222173285|-0.003599664|4|0.023585859|-0.050919714|0.0|-0.190782186|0.006748865|-0.060407836|0.013901071|1|0.007695726|-0.0897306019999999|-0.359715589|-0.248704391|3|0.799076569|0.030228027|0.8327425070000001|0|0.8833498320000001|-0.063587778|-39.48555839|10.42725806|33.24649431|0.445160769|-0.953816666|-19.21235005|61.19761205|-12.08741583|41.36694069|0.47085169|2747.809842|548.5261887|-592.2833757999999|969.5210193|17.24354813|0.889829339|5767.9102490000005|344.5337711|27.15292246|0.03496522|21.71205366|1.0|1.0|1.0|3.43|-8.11|3.15|4.29|77.21|1.0|0.0|115.67|0.0|1.0|4.0|-3.36|30.0|393.44|0.0|-4.06|171.0|8.71e-05|2.11|0.0|0.0|7.73e-09|3.04e-06|3.0726|2.6707|-1271.031372|1121.42|521.4|-1270.738032|0.0839|-0.10865|4.6141|-1270.796154|32.0|7.4949|7.4949
8f_a8|0.0|0|2.939511291|0.0|1|0|0|1.394802091|0.024051247|-0.01032134|0|0.043758865|0.0587545909999999|0.0|-0.485102985|-0.007796225|-0.08540947|0.007079485|1|-0.007036544|0.152294451|0.254819201|-0.5373378529999999|0|0.578166105|-0.016217844|0.751162751|0|0.5968139689999999|-0.1064257719999999|-62.06002501|7.91086576|317.0847898|0.90577048|-2.128515439|-41.53091131|67.4402386|-28.20910228|79.13157981|0.456995667|2622.044457|348.0199311|-1241.2005|1892.066521|13.81994609|0.8416059290000001|5948.547713|54.94802877|31.14376424|0.009226445|5.380213594|0.0|0.0|0.0|3.14|-7.95|4.69|4.72|80.88|2.0|0.0|105.27|0.0|1.0|4.0|-5.21|29.0|391.37|0.0|-5.0|0.0023899999999999|1.01e-05|3.82|0.0|0.0|1.13e-08|4.43e-06|4.7027|3.4876|-1361.658484|1022.89|477.92|-1361.455053|0.1659|-0.14532|5.8283|-1361.510739|22.76|4.6428|4.6428
20_a4|0.0|0|0.0|0.0|1|1|1|1.399905568|-0.203359312|-0.003103385|1|0.039635417|-0.061689675|0.0|-0.124135414|0.012265062|-0.1473674569999999|-0.059498265|1|0.012025268|-0.098992154|-0.103098674|-0.211751813|1|0.691307598|0.246357638|0.8404413829999999|0|0.918147288|-0.072188305|-34.74640079|11.03865532|63.27373076|0.6435852470000001|-1.010636274|-14.03867522|46.45917085|-13.14728679|40.20507689|0.421704107|1982.961908|441.9318823|-486.4496111|1379.418733|9.58599918|0.729218575|4085.683488|171.5531319|20.4281979|0.024334176|11.71277006|1.0|1.0|1.0|3.23|-5.55|3.2|3.54|39.94|0.0|0.0|86.62|0.0|2.0|3.0|-3.46|22.0|289.33|1.0|-3.87|0.1|0.000134|2.96|0.0|0.0|2.79e-06|0.000806|5.1778|4.0419|-934.2489802|861.05|402.27|-934.103809|0.1415|-0.16699|4.0681|-934.150871|646.0|6.1898|6.1898
11a_a5|0.0|0|2.9781886010000003|0.0|0|0|1|1.212363224|-0.165418719|-0.002894726|2|0.021060606|-0.052944925|0.0|-0.185262487|0.007993132|-0.1301505359999999|-0.02394636|1|0.007955512|-0.081506|0.006120569|-0.254944026|2|0.7505403709999999|-0.037220974|0.773417838|0|0.89343434|-0.071517578|-51.09940261|8.474559367000001|61.32301293|0.740865275|-1.573386716|-32.96141947|61.4470419|-18.73644762|54.60662289|0.466436596|2727.027899|638.3599998999999|-1124.186857|1170.247903|18.25640338|0.874191508|5756.783268|185.1520983|25.28995251|0.014482324|10.34763929|0.0|1.0|1.0|3.53|-9.93|6.38|6.55|63.69|2.0|0.0|128.51|0.0|1.0|7.0|-7.25|32.0|424.54|1.0|-6.4|2.39e-05|3.95e-07|6.13|0.0|0.0|1.18e-10|5.019999999999999e-08|4.4033|4.0938|-1339.8362619999998|1272.7|578.8|-1339.493223|0.1838|-0.16735|2.8611|-1339.555805|81.0|7.0915|7.0915
4b_a49|0.0|0|0.0|0.0|1|1|1|1.343847828|-0.109946885|-0.0074627159999999|2|0.036555556|-0.064060521|1.645329244|-0.402986655|0.001769804|-0.033486358|0.02907541|1|0.002557204|-0.10158752|-0.089371493|-0.390006034|2|0.720824193|0.005818676|0.852400617|1|0.7581492670000001|-0.090284437|-55.5653235|14.84890147|41.97072627|0.645330839|-1.534835437|-34.74338731|71.2971749|-18.89220999|71.30114509|0.477868186|2708.998101|466.6010051|-944.6104994|1701.832352|14.53457293|0.915225186|6025.790417|218.2802175|29.27523192|0.02556165|15.73185141|1.0|1.0|1.0|3.37|-7.05|3.71|3.26|90.13|1.0|0.0|112.36|0.0|1.0|6.0|-3.81|30.0|400.43|1.0|-3.88|62.0|0.000132|2.28|0.0|0.0|8.91e-08|3.570000000000001e-05|4.6422|3.7413|-1333.063439|1121.45|509.78|-1332.800229|0.0615|-0.15635|1.8265|-1332.8586269999998|79.0|7.1024|7.1024
12a_a32|0.0|1|3.442930603|0.0|0|0|0|0.609420757|0.087371302|-0.009460484|0|0.036711712|-0.0134169989999999|2.136609567|-0.463563696|-0.003484915|-0.031249617|-0.074344282|3|-0.001662219|-0.024155151|-0.1534110109999999|-0.583507277|0|0.788133615|-0.018578911|0.8966299409999999|1|0.788702323|-0.109151429|-68.06885478|10.31184223|111.9735444|0.667706375|-1.4189685719999998|-33.18255791|81.41372467|-19.23685026|63.52154605|0.456641145|2572.916338|491.8493928|-884.8951120999999|3030.946307|13.03685125|0.840404348|5656.0082|207.2244662|28.81034388|0.021399091|13.34486989|1.0|1.0|1.0|3.45|-7.65|6.49|4.19|140.04|1.0|0.0|110.47|1.0|1.0|7.0|-6.01|27.0|397.52|1.0|-4.5|0.000389|3.17e-05|3.39|0.0|0.0|2.23e-08|8.86e-06|3576.0|3576.0|-1880.771042|1114.3|548.66|-1880.539078|0.2908|-0.14827|3.0517|-1880.600043|25.0|7.6021|7.6021
14k_a23|0.0|1|0.0|0.0|2|0|0|1.1979621459999998|0.070940371|-0.005866159|2|0.046283951|0.04479394|0.74561778|-0.299174093|0.010682694|-0.055500851|-0.055708465|2|0.009263715|0.082632648|-0.13187015|-0.463402169|2|0.722187957|0.140087361|0.864845456|1|0.922397728|-0.079899943|-53.17069631|12.53019305|38.76597615|0.783562394|-1.597998852|-24.9092952|64.04991522|-22.62582822|49.96154892|0.486654314|2955.4566170000003|613.8243395|-1063.413926|2174.886074|15.99703938|0.948005074|6715.186162999999|144.0318708|28.87559227|0.016348271|10.87921891|1.0|0.0|1.0|3.39|-7.99|4.0|4.67|105.02|2.0|1.0|125.29|0.0|1.0|5.0|-6.13|31.0|445.93|0.0|-5.55|0.000334|2.83e-06|4.21|0.0|0.0|1.02e-08|4.55e-06|3.6421|3.6421|-2089.524497|1179.17|552.65|-2089.293765|0.4694|-0.14784|5.8718|-2089.354026|4.0|8.4123|8.4123
13h_a6|0.0|0|3.464247528|0.0|0|0|0|1.424099498|-0.094781725|-0.006619944|2|0.04393617|0.060987639|1.656132209|-0.3839567379999999|-0.002407131|-0.01698365|-0.090944829|1|-0.000644109|0.105918119|-0.215607882|-0.468842137|2|0.836982172|-0.0256002129999999|0.8391892870000001|1|0.867910741|-0.091977068|-64.32173453|12.1971464|77.20799814|0.736918588|-1.747564296|-36.26429338|76.78735663|-22.63172141|64.05338768|0.461667017|2926.745635|606.9504647000001|-1222.112956|2829.19698|16.928040300000003|0.8575863490000001|6302.785260000001|183.9790404|30.71129129|0.017825256|12.4656221|1.0|1.0|1.0|3.64|-10.57|5.41|4.79|103.17|2.0|0.0|128.63|0.0|0.0|6.0|-5.56|33.0|431.49|1.0|-5.06|0.0012|8.8e-06|3.7|0.0|0.0|2.67e-11|1.15e-08|4.8701|3392.0|-1386.613707|1253.92|591.53|-1386.302668|0.2121|-0.14097|7.2872|-1386.3651|47.0|7.3279|7.3279
AKLKII_a46|0.0|0|2.917217813|0.0|0|0|0|1.4316666480000002|-0.206312209|-0.003417504|3|0.0386379929999999|-0.008897473|1.744747103|-0.129865138|0.006821053|0.156485495|0.036226415|1|0.006731579|-0.015805561|-0.066245471|-0.270506095|3|0.718266758|-0.0150769919999999|0.8264237520000001|1|0.837641394|-0.089369278|-42.37969553|4.924591245|160.85204040000002|0.7721395329999999|-1.161800612|-16.15213359|49.76981906|-15.74102977|38.98582025|0.47999819|2000.353437|397.2168972|-550.9360419|792.7439217|11.22955511|0.92307023|4110.764451|108.05343229999998|20.38625028|0.015584114|7.390123534|0.0|1.0|1.0|2.81|-7.21|3.9|3.39|67.35|0.0|0.0|85.32|0.0|1.0|2.0|-3.24|22.0|287.32|1.0|-3.58|166.0|0.000266|2.19|0.0|0.0|6.18e-08|1.7800000000000002e-05|||||||||||181.0|6.7423|6.7423
12z_a30|0.0|0|0.0|0.0|0|2|2|0.604983642|-0.1155022219999999|-0.008819424|2|0.040566449|0.034848862|0.0|-0.537984876|0.003529389|0.018796341|-0.045463448|1|0.005111479|0.05890953|-0.207153446|-0.39205163|1|0.8397577820000001|-0.02232319|0.855880335|0|0.832920077|-0.107776943|-74.96232552|21.47520633|54.40462246|0.630839856|-1.939984979|-34.55504699|95.20867045|-23.67231332|71.1566605|0.48740649|3112.622632|579.3226647000001|-1349.321859|2435.831516|15.74641625|0.950863559|7074.004131999999|256.7627363|37.52507564|0.029109145|20.24634493|1.0|1.0|1.0|4.86|-6.83|3.94|2.63|100.11|2.0|0.0|140.26|0.0|1.0|7.0|-5.61|33.0|458.54|0.0|-5.0|0.00113|9.94e-06|3.81|0.0|0.0|1.47e-07|6.720000000000001e-05|4.8063|3.4438|-1804.814868|1266.9|580.6|-1804.51674|0.1441|-146.0|7.0446|-1804.581882|44.0|7.3615|7.3615
4a_a49|0.0|0|0.0|0.0|1|1|1|1.343847746|-0.076526919|-0.006602016|2|0.036555556|-0.080255074|1.713107022|-0.3631108529999999|-1.8100000000000003e-05|-0.053787795|0.018857363|1|0.000660956|-0.130491035|-0.060391347|-0.403194204|2|0.7541604690000001|0.0063958109999999|0.856023531|1|0.7570436159999999|-0.087863033|-53.88810275|10.51443916|313.22432680000003|0.650301539|-1.4936715669999998|-35.44496163|68.37721704|-17.96270092|68.30645049|0.4716382|2675.628678|464.3095353|-916.0977468|1647.61849|15.01791558|0.8926425020000001|5950.370212|214.47685|27.62211044|0.023624093|14.48911428|1.0|1.0|1.0|3.35|-7.36|3.4|2.83|92.93|1.0|0.0|114.08|0.0|1.0|6.0|-3.28|30.0|399.45|1.0|-3.52|211.0|0.000305|1.71|0.0|0.0|4.35e-08|1.74e-05|4.7259|3.7876|-1313.19945|1128.22|504.63|-1312.924353|0.0789|-0.1585099999999999|3.9716|-1312.98289|32.0|7.4949|7.4949
6b_a40|0.0|0|0.0|0.0|1|1|2|0.604892326|0.135693438|-0.014861289|0|0.039863946|-0.137534783|0.6899826|-0.698480566|-0.003851208|0.0986825569999999|-0.226457281|2|-0.004728928|-0.248560671|-0.033583055|-0.630957955|0|0.691778838|0.003163118|0.90571269|1|0.753431574|-0.118488624|-79.36130196|9.771129787|176.8246355|0.878140798|-2.132795227|-48.31476032|87.29061302|-33.22101012|81.90640622|0.442509019|3214.047452|504.6333458|-1428.503435|4049.386572|12.51342818|0.793750992|8482.600495|81.61884754|37.83107469|0.011838681|7.929311055|1.0|0.0|1.0|4.02|-5.21|5.67|4.38|173.43|2.0|2.0|130.16|1.0|2.0|5.0|-8.41|31.0|511.42|1.0|-6.18|1.98e-06|6.55e-07|5.03|1.0|1.0|6.21e-06|0.00318|3.1026|3.1026|-3290.775349|1183.07|552.01|-3290.583786|0.4962|-0.1237099999999999|8193.0|-3290.648012|0.03|7.5229|7.5229
14y_a23|0.0|1|0.0|0.0|2|0|0|1.197960595|0.0600764409999999|-0.005875443|2|0.046678487|0.041892637|0.731397292|-0.2996475999999999|0.009174505|-0.051539811|-0.031435038|2|0.007229683|0.07646106|-0.125978901|-0.4598871539999999|2|0.719722236|0.137426346|0.8668730109999999|1|0.925252932|-0.080613242|-55.74067298|13.00274534|39.66769923|0.78322549|-1.612264842|-27.63946733|67.16839951|-23.71943531|52.97547894|0.486730407|3096.562257|639.7735629|-1114.8134599999998|2336.815247|16.00209862|0.948293868|7320.809595999999|149.890474|30.28429949|0.016527|11.42772654|1.0|0.0|1.0|3.41|-8.57|4.64|5.32|105.02|2.0|1.0|130.3|0.0|1.0|5.0|-6.77|32.0|480.37|0.0|-6.13|8.18e-05|7.37e-07|4.83|0.0|0.0|2.6899999999999996e-09|1.29e-06|3.6413|3.6413|-2549.104894|1217.48|585.2|-2548.8917260000003|444.0|-0.14942|4.8799|-2548.953933|4.0|8.4225|8.4225
12t_a36|0.0|0|3.500121488|0.0|0|2|2|1.297042607|-0.058770337|-0.00673635|2|0.041767677|0.035510516|0.0|-0.404180985|0.003676818|-0.030990165|-0.0288761339999999|1|0.0045625|0.059266516|-0.169994208|-0.436022708|1|0.902377067|-0.009662203|0.878510663|0|0.8337556420000001|-0.100615514|-67.01551397|11.7409283|86.12920631|0.78316808|-2.012310282|-32.61842026|77.32343502|-23.93411213|60.71345614|0.48189543|2771.211293|555.3275093999999|-1340.3102789999998|2320.375227|15.36435856|0.930112292|5936.009091|144.422087|30.56063281|0.01547607|10.30792105|0.0|1.0|0.0|4.94|-7.36|3.62|2.45|69.2|1.0|0.0|133.52|0.0|1.0|6.0|-4.61|31.0|409.49|0.0|-4.57|0.0102|2.6600000000000003e-05|3.47|0.0|0.0|4.38e-08|1.7899999999999998e-05|3.8844|3.6694|-1311.585049|1208.04|562.72|-1311.287803|0.0155|-0.15088|5.9081|-1311.349439|8.0|8.0969|8.0969
3c_a49|0.0|0|0.0|0.0|1|1|1|1.343850149|0.034009672|-0.004876919|2|0.036335697|-0.04696024|1.879769411|-0.248722888|0.006218639|-0.05815918|0.0127926339999999|1|0.006470561|-0.0780996759999999|-0.101919761|-0.384874446|2|0.666785606|0.005559828|0.8605470759999999|1|0.7963363840000001|-0.074135885|-42.3959176|8.477406111|89.34479838|0.637222556|-1.186174159|-23.47658531|54.85343388|-14.4326528|49.52988301|0.4791465279999999|2521.794855|455.3990518|-678.3346816000001|1667.1178220000002|12.60874968|0.919925763|5544.351498|207.4607002|22.64931248|0.021783913|12.45751629|1.0|1.0|1.0|3.18|-7.54|3.63|3.87|72.7|1.0|0.0|109.43|0.0|1.0|4.0|-3.45|28.0|369.42|1.0|-3.86|0.13|0.000137|2.29|0.0|0.0|2.89e-08|1.07e-05|5.1584|3842.0|-1198.668772|1046.53|456.22|-1198.430306|0.0729|-0.15853|3.6122|-1198.484646|87.0|7.0605|7.0605
12as_a36|0.0|0|3.447017327|0.0|0|2|2|1.297043209|-0.051208473|-0.007672841|2|0.041728395|0.096454203|0.0|-0.452697599|0.000584134|-0.114290948|-0.025398105|1|0.0018565629999999|0.162571317|-0.166354116|-0.4358775279999999|1|0.8058720979999999|-0.0389138329999999|0.869455765|0|0.77043791|-0.109492809|-73.78005999|12.95780416|88.17694537|0.768125394|-2.080363362|-37.57216725|85.53474971|-25.48765709|68.71652969|0.454761514|2904.092809|519.1478419|-1401.82114|2365.632846|16.08155469|0.834059821|6224.698969|156.2451686|33.18163581|0.017444469|11.75468972|0.0|1.0|0.0|4.86|-6.89|3.16|2.09|86.27|1.0|0.0|133.95|0.0|1.0|6.0|-3.81|32.0|423.47|0.0|-3.95|0.0653|0.000112|2.36|0.0|0.0|1.29e-07|5.4600000000000006e-05|4.5202|3851.0|-1385.601917|1207.35|568.52|-1385.322633|0.2402|-0.1563|4.8580000000000005|-1385.384524|59.0|7.2291|7.2291
