molecula|SddssS|n9FaRing|SaaNH|SssssC|NaasN|SRW09|nAHRing|BCUTs-1|MATS2c|AATSC1c|SRW07|AATSC1s|n6HRing|MATS7i|SaaaC|ATSC1c|MATS8i|BCUTi-1|AATSC8d|n5aHRing|AATSC7i|MATS1i|AATSC1i|MATS1c|n6aHRing|GATS1are|RASA|FNSA3|PBF|FPSA3|PNSA3|PNSA5|PPSA3|RNCS|TPSA_x|FNSA4|RPCS|FNSA1|FNSA2|DPSA5|PNSA4|GeomPetitjeanIndex|GRAVp|TASA|MOMI-Z|WNSA4|FPSA1|GeomRadius|GeomDiameter|GeomShapeIndex|GRAV|PPSA1|WNSA2|DPSA4|DPSA1|Mor01p|CYP2C19 inhibitor|P-gp substrate|CYP3A4 inhibitor|Log Po/w iLOGP|Fraction Csp3|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|TPSA_y|Log Po/w MLOGP|Molar refractivity|Veber filter|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Log S (Ali)|Heavy atom count|Log Kp (cm/s)|Molecular Mass|Egan filter|BBB|Consensus Log P|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (gas phase) (Hartree)|Wavelength (HOMO-LUMO transition) (nm)|Wavelength (max. Transition) (nm)|Approximated area|Contribution (HOMO-LUMO transition)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|Dipole (gas phase)|E solv. Water  (Hartree)|Gibbs Free Energy|IC50|pIC50|pIC50
8_a1 (SB-202620)|0.0|0|3.296085365|0.0|0|6.86171134|0|1.4323973840000002|0.106916453|-0.013785521|4.727387819|-0.226277123|1|-0.0443137679999999|0.0|-0.606562911|-0.1402198369999999|10.94957568|0.037553634|1|-0.095271547|-0.019835038|-0.042643966|-0.612004804|1|0.674381582|0.648967503|-0.117682533|0.174628594|0.015526845|-66.76765693|-59.72618401|8.809217494|208.2071465|199.1596945|-0.041081545|64.70432539|0.7742395870000001|-1.684343335|70.8721358|-23.30777912|0.4564697679999999|2431.842132|368.1943149|1736.664204|-13.22376193|0.225760413|7.432247389|13.67402758|0.839824062|5170.286136|128.0860757|-542.1742393|30.104091200000003|-311.18185800000003|433.2550452|1.0|1.0|0.0|2.21|0.0|23.0|-8.02|78.87|2.78|99.61|0.0|1.0|4.0|-4.94|27.0|-5.94|359.35|0.0|0.0|3.7|-4.7|1.14e-05|0.0041|1.98e-05|0.00713|3.6|0.0|9.53e-09|3.42e-06|-0.0736899999999999|3.4052|3.4052|-1223.117248|364.11|364.11|460.4|0.7026600000000001|-1222.9606720000002|0.5339|3.4563|0.16177304|-1223.014114|0.4|6.3979|6.3979
12z_a30|0.0|0|0.0|0.0|0|7.412764017000001|2|0.604983642|-0.1155022219999999|-0.008819424|5.351858133|-0.026703371|2|0.034848862|0.0|-0.537984876|0.018796341|10.31162784|-0.045463448|1|0.05890953|-0.12254489|-0.207153446|-0.39205163|1|0.8397577820000001|0.832920077|-0.071429418|0.315493739|0.030875938|-49.68145417|-74.96232552|21.47520633|54.40462246|116.2094523|-0.034034824|0.0|0.630839856|-1.939984979|95.20867045|-23.67231332|0.48740649|3112.622632|579.3226647000001|2435.831516|-16.464854199999998|0.3691601439999999|8.071510779|15.74641625|0.950863559|7074.004131999999|256.7627363|-938.4966892|37.52507564|-182.00664430000003|792.3440337000001|1.0|1.0|1.0|0.0|0.21|17.0|-6.83|100.11|2.2|140.26|0.0|1.0|7.0|-5.61|33.0|-6.39|458.54|0.0|0.0|2.52|-5.0|2.47e-06|0.00113|9.94e-06|0.00456|3.81|0.0|1.47e-07|6.720000000000001e-05|-0.04679|4.8063|3.4438|-1804.785911|360.02|257.96|580.6|0.6853199999999999|-1804.51674|0.1441|7.0446|0.02895763|-1804.581882|44.0|7.3615|7.3615
8b_a31|0.0|0|3.37710223|0.0|0|7.765993078999999|1|0.610137861|-0.01883655|-0.013629145|5.733341277|-0.12841288|0|-0.130371116|0.0|-0.57242407|-0.211457443|10.31170011|-0.069423138|2|-0.222667869|-0.05421947|-0.092604362|-0.510259793|0|0.928940547|0.6076192260000001|-0.120703408|0.281200674|0.03234629|-63.04219151|-69.24221375|16.89414614|129.8921115|204.9365822|-0.040792077|472.8995873|0.703469355|-1.590890986|82.21438954|-21.30529654|0.479278|2189.617009|317.3534883|1587.743824|-11.12754483|0.296530645|6.142377144|11.79588561|0.920410507|4696.728592|154.8750114|-433.9742484|30.28603362|-212.5400476|372.3224834|0.0|1.0|1.0|2.71|0.25|16.0|-5.73|114.29|0.61|88.64|0.0|2.0|4.0|-4.05|23.0|-6.87|328.39|0.0|0.0|2.52|-3.4|8.97e-05|0.0294|0.000399|131.0|2.02|0.0|1.86e-06|0.00061|-0.0325|3.8582|3.8582|-1386.815519|321.36|321.36|439.96|0.70036|-1386.681003|0.2643|3.6945|0.03659821|-1386.734257|2.2|5.6576|5.6576
3_a3|0.0|0|0.0|0.0|0|7.285506549|0|0.605000514|0.159413311|-0.010040064|5.283203728999999|-0.114647585|1|-0.015653979|2.063441043|-0.3413621639999999|0.0483259979999999|10.31154314|0.069435247|2|-0.030486489|0.041786524|0.081380229|-0.599804962|1|0.913546349|0.7538064790000001|-0.107269779|0.583866845|0.012617742|-48.91675544|-45.05306124|5.753894372|228.5396864|112.2682304|-0.035057023|75.88125246|0.7000038270000001|-1.086767728|55.67251784|-15.98657012|0.415122657|2092.406045|343.74795510000007|1349.6286710000002|-7.290134722999999|0.299996173|5.025797436|8.592908408|0.709760196|4677.617255|136.8031103|-225.9941764|22.83783244|-182.4099648|302.8386149|1.0|1.0|1.0|2.39|0.0|20.0|-6.15|121.17|1.41|88.36|0.0|1.0|2.0|-5.48|21.0|-5.88|310.4|0.0|0.0|3.23|-4.39|3.32e-06|0.00103|4.06e-05|0.0126|3.26|0.0|7.009999999999999e-07|0.000218|-0.0637|5.8458|3.3475|-1592.873593|370.38|212.09|316.65|0.69206|-1592.792349|0.0851|2.1507|0.03099295|-1592.839065|1175.0|5.93|5.93
4p_a46|0.0|0|0.0|0.122217892|1|7.825245291|1|1.134636977|-0.060700883|-0.004413243|5.587248657999999|-0.038295755|0|-0.164311513|0.0|-0.233901882|-0.205494852|10.93681929|-0.120823841|1|-0.251219946|0.066453878|0.101602982|-0.369670745|0|0.7471162309999999|0.905966489|-0.0997229069999999|0.3352802039999999|0.007398064|-56.55658053|-47.22779946|4.195717966|175.10295019999998|53.32991189|-0.029978645|0.0|0.87420565|-1.498932241|51.05047787|-17.00200781|0.423511708|2257.769185|513.8073925|2219.4587530000003|-9.642472876|0.12579435|5.828038618|10.10955243|0.734640605|5167.091582|71.34266847|-482.1236438|19.44852199|-424.4519674|585.8536976|1.0|1.0|0.0|3.2|0.3|17.0|-7.05|61.84|3.2|107.89|0.0|1.0|2.0|-5.8|27.0|-5.09|357.45|0.0|1.0|4.25|-5.4|1.59e-06|0.000567|4.03e-06|0.00144|4.77|0.0|8.95e-08|3.2e-05|-0.0393|5.4796|3.9958|-1129.618646|310.28|226.26|537.47|0.70138|-1129.3914619999998|0.0763|3.6961|0.03979459|-1129.4459470000002|341.0|6.4672|6.4672
14_a47|0.0|1|2.871076328|0.0|0|6.605297921|0|1.417758105|-0.126490693|-0.006070958|4.59511985|-0.136491228|2|0.017068634|1.484493371|-0.2306964|-0.01670074|10.95058279|0.0295267039999999|1|0.05124606|-0.020596219|-0.061837113|-0.33240126|2|0.5975877820000001|0.681598464|-0.093553938|0.2662137639999999|0.020106089|-47.18187618|-47.47362906|10.1400648|64.60629385|160.57883|-0.034963476|0.0|0.664709719|-1.223721666|61.62381153|-17.63306222|0.474828277|2254.664317|343.7492333|670.2518865000001|-8.892848121|0.335290281|6.909385453|13.15643085|0.904139078|4695.98899|169.0962983|-311.2496842|26.52746264|-166.1354667|310.8026328|1.0|1.0|1.0|1.53|0.0|21.0|-7.79|66.49|2.49|86.58|0.0|1.0|3.0|-3.97|24.0|-6.21|323.3|0.0|1.0|3.16|-4.13|0.000108|0.0349|7.46e-05|0.0241|2.91|0.0|1.63e-08|5.27e-06|-0.06057|3.9671|3.9671|-1127.700693|312.53|312.53|375.43|0.68345|-1127.610422|0.2452|2.2485|0.03679054|-1127.6593779999998|8.0|8.1|8.1
13h_a6|0.0|0|3.464247528|0.0|0|6.842683282|0|1.424099498|-0.094781725|-0.006619944|4.727387819|0.004767264|2|0.060987639|1.656132209|-0.3839567379999999|-0.01698365|10.95053423|-0.090944829|1|0.105918119|-0.12414699|-0.215607882|-0.468842137|2|0.836982172|0.867910741|-0.074151997|0.300800177|0.017441348|-51.85624128|-64.32173453|12.1971464|77.20799814|92.37313621|-0.032362302|0.0|0.736918588|-1.747564296|76.78735663|-22.63172141|0.461667017|2926.745635|606.9504647000001|2829.19698|-15.82689691|0.263081412|9.11292243|16.928040300000003|0.8575863490000001|6302.785260000001|183.9790404|-854.6524332|30.71129129|-331.36552|744.1359788|1.0|1.0|1.0|3.03|0.12|27.0|-10.57|103.17|1.13|128.63|0.0|0.0|6.0|-5.56|33.0|-6.31|431.49|0.0|0.0|3.61|-5.06|2.77e-06|0.0012|8.8e-06|0.0038|3.7|0.0|2.67e-11|1.15e-08|-0.07435|4.8701|3392.0|-1386.569017|365.52|254.58|591.53|0.69001|-1386.302668|0.2121|7.2872|0.04469058|-1386.3651|47.0|7.3279|7.3279
16_a4|0.0|0|0.0|0.0|1|7.535296702|1|1.398650725|-0.219944434|-0.00228637|5.4161004020000005|-0.095499301|1|0.007101649|0.0|-0.089168424|-0.148022089|10.94592242|0.019290123|1|0.020218035|-0.018051608|-0.0513920109999999|-0.214481956|1|0.490768328|0.7898461090000001|-0.073335635|0.292255386|0.013727656|-36.11951685|-39.44800181|6.761192037000001|13.51923899|103.5057102|-0.033372358|74.430775|0.832461695|-1.201404885|45.11883447|-16.43666742|0.455802506|2101.6948030000003|389.0176968|1522.164774|-8.095443438|0.167538305|5.548106463|10.19502391|0.837568182|4520.2597670000005|82.51653675|-291.4359638|19.74465314|-327.4903335|322.8922084|1.0|1.0|0.0|3.08|0.11|17.0|-6.36|30.71|3.44|85.02|0.0|1.0|2.0|-3.92|23.0|-5.64|309.31|0.0|1.0|3.91|-4.43|0.0001199999999999|0.0371|3.68e-05|0.0114|3.59|0.0|4.33e-07|0.000134|-0.03965|4511.0|4.2257|-1057.478071|293.41|274.85|407.99|0.54061|-1057.3808390000002|0.1006|1863.0|0.01638524|-1057.429593|343.0|6.4647|6.4647
19i_a38|0.0|0|3.169368622|0.0|0|7.412764017000001|2|1.297043925|-0.125335237|-0.008447598|5.351858133|-0.115864198|2|0.08414367|0.0|-0.4561702689999999|-0.074033381|10.96052467|-0.053762162|1|0.215263198|-0.098027247|-0.250781298|-0.430016467|1|0.653741315|0.747158407|-0.08347616|0.4748744179999999|0.022576308|-51.15830416|-69.40536597|13.83587388|137.7658863|154.953787|-0.040770109|10.71501217|0.7419238420000001|-2.038505453|82.98550237|-24.98593175|0.444551315|2896.470706|457.89548719999993|2335.0953870000003|-15.31261014|0.258076158|6.690507557999999|12.04523072|0.800346329|6744.7785650000005|158.161786|-765.6305068|33.67721904|-296.5257022|593.6088758|1.0|1.0|1.0|2.88|0.14|17.0|-7.12|81.23|2.78|125.65|0.0|1.0|5.0|-4.25|31.0|-6.81|419.43|0.0|0.0|3.04|-4.33|5.68e-05|0.0238|4.67e-05|0.0196|2.88|0.0|7.599999999999999e-08|3.19e-05|-0.0564799999999999|5.7041|3.6129|-1431.384243|343.17|217.36|457.26|0.69267|-1431.181148|0.1886|6.6636|0.03110827|-1431.239177|13.0|7.9031|7.9031
19a_a38|0.0|0|3.3685352889999995|0.0|0|7.412764017000001|2|1.297044508|-0.084389038|-0.007986407|5.351858133|-0.082283951|2|0.054257043|0.0|-0.431265985|-0.122385526|10.96083376|-0.077535135|1|0.116434494|-0.101303149|-0.217394466|-0.4342819429999999|1|0.724208473|0.747152898|-0.08593151|0.298938581|0.022142322|-51.36166266|-64.73159672|13.23456869|137.2318698|151.1278869|-0.038988111|0.0|0.744796537|-1.949405536|77.20795279999999|-23.30337482|0.465829126|2774.129458|446.57675660000007|2304.055966|-13.92853534|0.255203463|6.923156054|12.96056449|0.872060139|6115.030149|152.5362948|-696.4267669|31.28824271|-292.6320538|595.8790650000001|1.0|1.0|1.0|2.56|0.14|17.0|-6.86|81.23|2.4|125.69|0.0|1.0|5.0|-4.14|30.0|-6.77|401.44|0.0|0.0|2.68|-4.17|7.209999999999999e-05|29.0|6.77e-05|0.0272|2.78|0.0|1.4e-07|5.610000000000001e-05|-0.05271|3.9212|3.6504|-1332.1529369999998|339.65|316.19|466.55|0.68835|-1331.94466|0.0721|4.7986|0.03338983|-1332.002093|0.01|8.0106|8.0106
14e_a23|0.0|1|0.0|-4.45581912|2|7.423568444|0|1.197957573|0.059967018|-0.008865361|5.351858133|-0.272389934|2|0.023369734|0.650989437|-0.4787294729999999|0.021081733|10.3132176|-0.009871698|2|0.072830644|-0.07256543|-0.226146643|-0.5232404310000001|2|0.560094237|0.925392058|-0.073376247|0.267882223|0.018022127|-51.07141556|-62.2612068|12.5437807|48.244071000000005|51.92870134|-0.03935934|0.5612316039999999|0.796525872|-1.96796702|74.75779594|-27.39493099|0.49543439|3255.313968|644.0923882999999|2428.874279|-19.06744972|0.203474128|8.020794334|15.89643482|0.981902808|7663.17288|141.6222839|-953.3724859|34.39302091|-412.7765217|658.8108151|0.0|1.0|1.0|3.62|0.09|26.0|-8.23|105.02|3.82|125.29|0.0|1.0|6.0|-6.38|34.0|-6.06|479.48|1.0|0.0|4.5|-5.79|4.1200000000000004e-07|0.000198|1.61e-06|0.000773|4.46|0.0|5.94e-09|2.85e-06|-0.08122|3.7033|3.7033|-1966.943431|334.8|334.8|571.39|0.63922|-1966.720803|0.3178|3.7696|0.02250947|-1966.785007|3.0|8.5214|8.5214
10_a47|0.0|0|0.0|0.0|0|0.0|0|1.381868067|-0.003570214|-0.008013899|0.0|-0.166367455|2|-0.169242585|1.329777427|-0.384667159|0.0814897|10.93671036|0.007193585|0|-0.349569106|-0.021926603|-0.045289209|-0.45272733|2|0.7027461220000001|0.841070966|-0.076311525|0.417511484|0.00951788|-40.80144983|-50.08559665|5.088920549|103.41137940000002|84.97451737|-0.035388634|0.0|0.801882632|-1.592488524|57.59863288|-18.9212254|0.411647394|2355.515804|449.6950454|1567.859561|-10.11660331|0.198117368|6.277122171|10.66897998|0.699661037|5482.319019|105.9273263|-455.247149|23.5960035|-322.8149102|498.0016816|1.0|1.0|1.0|2.97|0.09|22.0|-8.85|58.04|3.21|106.43|0.0|1.0|3.0|-5.75|27.0|-5.08|359.4|1.0|0.0|4.41|-5.5|1.77e-06|0.000638|3.18e-06|0.00114|4.8|0.0|1.4199999999999999e-09|5.110000000000001e-07|-0.0486399999999999|5.7693|3.7236|-1188.3744|332.97|214.9|426.55|0.69212|-1188.1907199999998|0.2175|1.9281|0.03158831|-1188.244739|13.0|7.9|7.9
11a_a50|0.0|1|0.0|0.0|2|7.927685046000001|1|1.397733996|-0.156121881|-0.002914262|5.82008293|-0.014702942|1|-0.04339705|2.114272566|-0.134056065|-0.108592708|10.94500606|-0.129547471|2|-0.0739260509999999|-0.162848233|-0.277408878|-0.267331063|1|0.701976536|0.917127112|-0.048213112|0.2931724189999999|0.01848869|-25.48858279|-37.63057389|9.774322692|7.53108119|43.81199235|-0.025421565|67.28055926|0.6543614329999999|-1.067705728|48.67321197|-13.43949068|0.463749257|2286.226222|484.8529701000001|1550.320581|-7.104987834|0.345638567|5.965221997|11.123941699999998|0.864799282|4858.670497|182.7270002|-298.409489|20.53832944|-163.21096210000002|439.9973344|0.0|1.0|1.0|2.8|0.15|20.0|-5.87|48.53|2.25|99.65|0.0|2.0|2.0|-3.58|25.0|-6.24|327.38|0.0|1.0|2.95|-4.16|0.000263|0.0862|6.97e-05|0.0228|2.9|0.0|1.35e-06|0.000441|-0.03284|4.0636|4.0636|-1045.954278|305.11|305.11|437.9|0.65485|-1045.794689|0.1761|5.4342|0.02431947|-1045.84627|59.0|7.2291|7.2291
12as_a36|0.0|0|3.447017327|0.0|0|7.412764017000001|2|1.297043209|-0.051208473|-0.007672841|5.351858133|-0.073735973|2|0.096454203|0.0|-0.452697599|-0.114290948|10.95347588|-0.025398105|1|0.162571317|-0.098698552|-0.166354116|-0.4358775279999999|1|0.8058720979999999|0.77043791|-0.082748367|0.291030086|0.019229943|-55.75872553|-73.78005999|12.95780416|88.17694537|154.6869148|-0.037824788|0.0|0.768125394|-2.080363362|85.53474971|-25.48765709|0.454761514|2904.092809|519.1478419|2365.632846|-17.17446921|0.231874606|8.768282531|16.08155469|0.834059821|6224.698969|156.2451686|-944.5958066|33.18163581|-361.3444194|716.9974499|1.0|1.0|0.0|0.0|0.17|17.0|-6.89|86.27|1.59|133.95|0.0|1.0|6.0|-3.81|32.0|-7.21|423.47|0.0|0.0|1.84|-3.95|0.000154|0.0653|0.000112|0.0476|2.36|0.0|1.29e-07|5.4600000000000006e-05|-0.05789|4.5202|3851.0|-1385.5651710000002|321.96|274.29|568.52|0.68211|-1385.322633|0.2402|4.8580000000000005|0.03674596|-1385.384524|59.0|7.2291|7.2291
14q_a23|0.0|1|0.0|0.0|2|7.423568444|0|1.19796338|0.141057047|-0.0101981219999999|5.351858133|-0.130330047|2|0.064903564|0.720966302|-0.5608967029999999|-0.058543701|10.31321757|-0.056324491|2|0.121109106|-0.017918675|-0.033435987|-0.573130981|2|0.77007911|0.773194598|-0.08960718|0.227948491|0.02158178|-61.51997721|-66.16349731|14.81701129|350.836102|155.7136729|-0.039682061|97.13675614|0.777340899|-2.023785094|79.42966327|-27.24379301|0.472004985|3097.399651|530.8381985000001|2213.1193780000003|-18.70427707|0.222659101|8.732265278|16.53853737|0.893957277|6982.066379000001|152.86702240000002|-953.9181308|35.04742005|-380.8178266000001|693.3423458|0.0|1.0|0.0|2.66|0.04|26.0|-6.96|148.11|2.28|128.38|1.0|1.0|6.0|-5.21|33.0|-7.33|454.51|1.0|0.0|2.62|-4.39|6.11e-06|0.00278|4.03e-05|0.0183|2.46|0.0|1.11e-07|5.03e-05|-0.08159|3.6431|3.6431|-1798.6108739999995|340.33|340.33|554.59|0.5949|-1798.3704079999998|0.4943|8375.0|0.03458552|-1798.433122|16.0|7.8069|7.8069
9_a27|0.0|0|2.627701427|0.0|1|6.842683282|0|1.391067068|0.164227115|-0.0073742819999999|4.727387819|-0.050617284|2|-0.152086653|1.233610009|-0.331842668|-0.051160217|10.93740461|-0.0447599329999999|1|-0.2559122789999999|-0.101933162|-0.171520296|-0.541535578|2|0.677253824|0.7988644709999999|-0.078270599|0.36853691|0.019589991|-40.3551562|-45.58003501|10.10030794|128.27738490000002|103.702486|-0.033677898|65.12542467|0.7892801540000001|-1.414471696|53.0685473|-17.36382286|0.466349763|2256.4955670000004|411.8826346|1463.168883|-8.952528705|0.210719846|5.03925321|9.442988795|0.873886547|4962.727436|108.6440173|-376.0062056|21.99956856|-298.297086|424.8821143|1.0|0.0|1.0|2.62|0.16|21.0|-7.06|76.46|2.66|97.46|0.0|1.0|3.0|-4.06|25.0|-6.33|331.37|0.0|1.0|2.99|-4.08|8.66e-05|0.0287|8.28e-05|0.0274|2.8|0.0|8.69e-08|2.88e-05|-0.0471|5.5421|4.1673|-1083.118736|297.52|223.71|425.08|0.59444|-1082.965434|134.0|2.7456|0.02461151|-1083.017359|2.0|8699.0|8699.0
15b_a10|0.0|0|0.0|0.0|1|7.535296702|1|1.3438370730000002|-0.197213588|-0.002413027|5.4161004020000005|0.024214591|2|-0.111812184|2.0455289690000003|-0.149607679|-0.082365722|10.92966694|-0.058911857|1|-0.175869992|-0.174170642|-0.27395395|-0.195505087|2|0.744213612|0.921918974|-0.046334564|0.697099355|0.015973068|-31.76194123|-50.44100799|10.94939968|43.96642219|53.52386591|-0.024105015|118.6253241|0.670236374|-1.398090862|62.53159836|-16.52377848|0.414077981|2716.468606|631.9674549|2603.829652|-11.32690674|0.329763626|6.6940006620000005|11.42472965|0.706711759|6105.426726|226.0501037|-656.9605906|24.65365821|-233.3911134|766.4127559|0.0|1.0|1.0|3.89|0.32|21.0|-8.18|56.07|2.14|123.73|0.0|1.0|7.0|-4.35|31.0|-6.34|413.51|0.0|1.0|3.66|-4.64|4.46e-05|0.0185|2.28e-05|0.00943|3.49|0.0|6.609999999999999e-09|2.73e-06|-0.04734|5.7620000000000005|3.7625|-1317.736865|329.52|215.17|587.53|0.68906|-1317.429772|0.1595|4.7752|0.02977516|-1317.4913390000002|85.0|7.0706|7.0706
16b_a32|-3.3094926630000003|1|3.2902303|0.0|0|7.765993078999999|0|0.2980105389999999|0.0873104119999999|-0.008469352|5.733341277|-0.3723824429999999|0|-0.012739425|2.033356859|-0.423467596|-0.018753196|10.31100078|-0.0657820279999999|3|-0.023602065|-0.1202046419999999|-0.222700615|-0.586122949|0|0.745820612|0.7465375040000001|-0.088716278|0.559199331|0.015808858|-56.84546999|-69.39772428|10.12961779|53.96132589|162.40756509999997|-0.0345657579999999|9.827907321|0.7476362679999999|-1.624590613|80.37824892|-22.14820988|0.414997448|3037.795494|478.3482386|3264.235184|-14.19159402|0.252363732|6.466656381|11.05406524|0.709394251|6612.089615999999|161.7035261|-667.0049190000001|29.62431176|-317.3487516|597.8890744|1.0|1.0|1.0|2.48|0.28|19.0|-7.6|165.49|0.41|114.43|1.0|1.0|7.0|-6.28|28.0|-6.72|433.57|1.0|0.0|3.26|-4.55|5.19e-07|0.000225|2.84e-05|0.0123|3.14|0.0|2.54e-08|1.1e-05|-0.05946|3.6211|3.6211|-2315.951437|342.39|342.39|567.01|0.70233|-2315.757928|0.2849|4.4055|0.03900066|-2315.819979|17.0|7.7696|7.7696
3_a47|0.0|0|0.0|0.0|0|0.0|0|1.304465159|0.013076203|-0.008740449|0.0|-0.130414103|2|-0.013350303|1.416887578|-0.367098851|0.103847816|10.93671092|0.013073797|0|-0.021029826|-0.015388793|-0.024240921|-0.457330633|2|0.900251233|0.854727481|-0.083129079|0.4661246329999999|0.008609292|-43.59237092|-49.71258151|4.514659074|98.29790989|76.18000386|-0.036461577|1.139378223|0.7849694909999999|-1.422001494|58.22383723|-19.12022366|0.403777634|2243.894237|448.2137648|1280.146703|-10.02652614|0.2150305089999999|6.46319354|10.84023999|0.67722658|5022.029588|112.7606591|-391.0345195|24.35791949|-298.8724505|418.022895|1.0|1.0|1.0|2.89|0.0|22.0|-8.42|58.04|2.88|101.55|0.0|1.0|3.0|-5.54|25.0|-5.16|347.8|0.0|1.0|4.02|-5.35|2.86e-06|0.000995|4.49e-06|0.00156|4.6|0.0|3.829999999999999e-09|1.33e-06|-0.05717|5.6998|3.7284|-1470.101469|332.54|217.52|402.58|0.69138|-1469.969304|0.2182|4.0226|0.03619487|-1470.0192869999998|316.0|6.5|6.5
17d_a50|0.0|1|0.0|0.0|2|8.105609402|2|1.338814635|-0.152030219|-0.002166617|6.042632834|0.03538699|1|0.006071856|2.234730384|-0.140830095|-0.136180713|10.94500663|-0.125540541|2|0.009780681|-0.200725906|-0.323333765|-0.2294807539999999|1|0.754575205|0.929886823|-0.044172353|0.8020670809999999|0.0152123589999999|-30.63468215|-48.40178147|10.55016861|5.007868064|48.62532158|-0.025589979|86.38197811|0.75405703|-1.535398758|57.5414543|-17.74731987|0.445708152|2824.70142|644.9008302|2950.99157|-12.30823045|0.24594297|6.996105516|12.62170017|0.8041037459999999|6281.764548|170.5678813|-738.4938272999999|23.53577933|-352.3903892|829.3813984|0.0|1.0|1.0|3.68|0.35|20.0|-7.07|51.77|2.71|133.19|0.0|1.0|6.0|-4.5|32.0|-6.25|424.54|0.0|1.0|3.68|-4.88|3.17e-05|0.0135|1.31e-05|0.00557|3.72|0.0|8.55e-08|3.63e-05|-0.03251|4.0506|4.0506|-1335.962757|306.09|306.09|579.45|0.66103|-1335.649722|0.1819|5.6557|0.02625058|-1335.713194|74.0|7.1308|7.1308
12a_a50|0.0|1|0.0|0.0|2|7.927685046000001|1|1.397770359|-0.199881787|-0.002936355|5.82008293|-0.0016330379999999|1|-0.111689174|2.112397566|-0.126263256|0.014596049|10.94501645|-0.122912558|2|-0.193999688|-0.168032508|-0.291865836|-0.247407423|1|0.699597776|0.904119689|-0.05075501|0.29507467|0.021013336|-25.57033815|-33.44733598|10.58650394|7.457998037999999|48.30443297|-0.02383238|69.83817338|0.575218972|-0.929462803|47.2792242|-12.00673599|0.469674946|2223.666558|455.4948605000001|1462.827156|-6.048985111|0.4247810279999999|5.116970861|9.648744341|0.885635975|4665.239724|214.004382|-235.9104193|20.873331|-75.79052945|388.171611|1.0|1.0|1.0|2.21|0.11|20.0|-5.49|48.53|2.02|94.69|0.0|2.0|2.0|-3.16|24.0|-6.44|313.36|0.0|1.0|2.55|-3.84|0.000685|215.0|0.000144|45.0|2.5|0.0|3.22e-06|0.00101|-0.03366|4.0783|4.0783|-1006.632973|304.01|304.01|394.52|0.65267|-1006.498352|0.1807|5.7662|0.02648238|-1006.546706|75.0|7.1249|7.1249
27_a47|0.0|1|0.0|0.0|1|6.842683282|1|1.216250059|-0.160399235|-0.003631596|4.727387819|0.006768957|3|-0.067535989|1.807806182|-0.207000956|0.0427469459999999|10.95005714|0.013336016|1|-0.137440913|-0.077485193|-0.157688306|-0.280944221|2|0.6636125860000001|0.846469886|-0.0630454209999999|0.337815064|0.016506051|-40.35526807|-50.87821306|10.56549582|20.73428323|98.27436776|-0.028494622|3.180329084|0.700732763|-1.510214943|63.02085767|-18.2393594|0.475450742|2804.020752|541.8239522999999|2181.236691|-11.67498331|0.299267237|7.083168776|13.50334344|0.906398657|6433.288104|191.5604557|-618.7741154|26.02898047|-256.9774086|682.9868225|1.0|1.0|1.0|3.52|0.26|21.0|-8.82|67.66|3.11|125.17|0.0|1.0|5.0|-4.81|31.0|-6.34|436.91|0.0|0.0|3.91|-5.05|1.5399999999999998e-05|0.00674|8.89e-06|0.0038799999999999|3.7|0.0|1.5e-09|6.55e-07|-0.05814|4.9358|3.8125|-1778.078632|325.21|251.19|517.82|0.69381|-1777.830739|0.1839|4.0365|0.02633483|-1777.891054|2512.0|5.6|5.6
12bh_a36|0.0|0|3.50075137|0.0|0|7.412764017000001|2|1.297043258|-0.052761366|-0.006687484|5.351858133|-0.047482048|2|0.001012669|0.0|-0.401249012|0.075747971|10.94728093|-0.035747988|1|0.0016901289999999|-0.101854847|-0.169994208|-0.43574839|1|0.902377067|0.833491953|-0.070687668|0.317612728|0.017627098|-47.04367494|-66.28126709|11.73109101|83.08294358|110.81353529999998|-0.035569289|0.0|0.783294222|-1.991880197|76.46867897|-23.6718811|0.482052584|2773.193279|554.7010591|2437.805332|-15.75398235|0.216705778|7.545637217999999|14.56834609|0.930697921|5957.443236|144.22085800000002|-882.2230117|30.2209316|-377.0728785|729.1873176|1.0|1.0|0.0|0.0|0.21|17.0|-7.34|69.2|2.45|133.68|0.0|1.0|5.0|-4.54|31.0|-6.38|409.49|0.0|1.0|2.42|-4.6|2.8600000000000004e-05|0.0117|2.5e-05|0.0102|3.41|0.0|4.55e-08|1.86e-05|-0.0525299999999999|3.8811|3.6255|-1311.558898|341.97|319.46|575.23|0.7039|-1311.293683|11.0|5.8338|0.03071385|-1311.356102|14.0|7.8539|7.8539
