molecula|NaaNH|n9FaHRing|n9FaRing|SssssC|SRW09|nARing|SaasN|AATSC1c|n6HRing|JGI4|MATS7i|SaaaC|ATSC1c|AATSC1are|MATS8i|BCUTi-1|AATSC8d|n5aRing|n5aHRing|AATSC1pe|MATS1i|BIC2|MATS8s|SIC2|GATS1pe|nFaHRing|RASA|FNSA5|PPSA3|RNCS|WPSA3|RPCS|FNSA2|DPSA5|PNSA4|DPSA3|GeomPetitjeanIndex|GRAVp|TASA|PNSA2|FPSA1|GeomDiameter|GeomShapeIndex|GRAV|PPSA1|WNSA2|FPSA5|DPSA1|DPSA2|PPSA5|CYP2C19 inhibitor|CYP2D6 inhibitor|CYP2C9 inhibitor|P-gp substrate|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Fraction Csp3|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w WLOGP|TPSA_y|Log Po/w MLOGP|Brenk|Molar refractivity|Veber filter|Num. of Rotatable bonds|Log S (Ali)|Heavy atom count|BBB|Consensus Log P|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Absorption Energy (max. Transition) (eV)|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Approximated area|Contribution (HOMO-LUMO transition)|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|E solv. Water  (Hartree)|Gibbs Free Energy|IC50|pIC50
7b_a8|1|0|0|0.0|7.535296702|1|1.4628217119999998|-0.009659873|1|0.040873016|-0.024156447|0.0|-0.4829936279999999|0.002074537|-0.052309137|10.9465091|-0.0254956129999999|1|1|0.003191529|-0.021509048|0.7812177770000001|0.048462902|0.8453887859999999|0.677544268|0|0.7223476129999999|-0.1000685009999999|19.86678613|145.0783004|11.89970852|75.93423425|-1.901301524|73.70461365|-24.75721974|80.62622045|0.4787988|2776.185773|432.6681725|-1138.832108|0.246064343|14.76972982|0.918644854|6185.0105140000005|147.3863936|-682.1319788|0.022982731|-304.2022276|1510.516312|13.76608164|0.0|0.0|1.0|1.0|1.0|1.0|0.09|23.0|-7.65|3.8|92.93|2.23|0.0|110.8|0.0|3.0|-5.25|30.0|0.0|3.5|1.14e-05|0.00454|3.61|0.0|0.0|2.25e-08|4.5945|3.26|-1330.622441|1067.73|380.32|0.2517|506.21|0.7025100000000001|139.0|-0.13639|9.9463|0.0273745|-1330.448193|13.53|4.8687
2_a33|1|1|1|0.0|7.765993078999999|0|0.0|-0.009168933|0|0.039958333|-0.049900189|2.112255684|-0.476784502|-0.002514803|0.070526947|10.31100266|-0.05997501|3|3|-0.000810928|-0.083752249|0.833090592|-0.0212158239999999|0.8799816220000001|0.753434785|1|0.8195154109999999|-0.104047115|11.27469555|103.5201191|6.889294995|44.34034244|-1.56070672|75.44970552|-19.46234551|60.41371259|0.4699986339999999|2632.195388|500.7570617|-953.6549298|0.297402265|11.60906093|0.8867875909999999|6067.635829|181.7248125|-582.7217333|0.019430318|-247.5908207|1357.327077|11.8727102|1.0|0.0|1.0|1.0|1.0|2.0|0.3|19.0|-7.67|4.63|140.04|1.33|0.0|115.28|1.0|7.0|-6.35|28.0|0.0|3.98|1.6800000000000002e-05|0.0069|3.72|0.0|0.0|2.13e-08|3.6281|3.6281|-1920.079174|1128.98|341.74|0.2911|525.38|0.70205|0.2911|-0.15012|4.2519|0.02972182|-1919.890628|6.0|8.2596
25d_a34|0|0|0|0.0|7.412764017000001|1|1.940324546|-0.015046463|1|0.041037037|-0.163072107|0.0|-0.8576484190000001|-0.005017781|-0.1266965|10.95957635|0.00670464|1|1|-0.001685762|-0.211368416|0.7498681140000001|0.14554928|0.799694715|0.778903495|0|0.674282353|-0.124111479|19.36462983|174.9700398|12.8082206|69.64131956|-2.358118108|95.24066462|-29.42857839|85.89233572|0.478308897|2939.671168|445.9861716|-1559.714654|0.2227964039999999|13.29135354|0.916843118|6513.063805|147.36277019999997|-1031.631874|0.019881997|-366.6979266|2006.828923|13.15041965|1.0|1.0|1.0|1.0|1.0|2.0|0.12|23.0|-8.08|3.95|90.3|2.26|0.0|119.81|0.0|7.0|-4.61|32.0|0.0|3.21|3.3e-05|0.0141|3.05|0.0|0.0|8.26e-09|4.2732|4.2732|-1426.496796|1198.19|290.15|0.2106|554.05|0.6764600000000001|0.2106|-0.1771299999999999|6.1995|0.02807001|-1426.307095|0.95|6.0223
3a_a32|1|1|1|0.0|7.678326357|0|0.0|-0.007588088|0|0.03382716|-0.014365682|2.211368234|-0.250406908|-0.002794182|0.102212031|10.31100283|0.125185185|3|3|-0.001223394|-0.079652285|0.844272053|-0.045516432|0.921812162|0.7757299320000001|1|0.817070968|-0.0970820759999999|10.39727075|87.55216606|4.811337463|0.0|-0.970820756|55.87310101|-14.97491147|47.69828617|0.461044711|2028.93875|378.0996237|-449.2473442|0.327690097|10.67859439|0.855441483|4249.04624|151.63860559999998|-207.8892268|0.0236593529999999|-159.4728294|668.2146761|10.9483666|0.0|1.0|1.0|1.0|1.0|1.0|0.07|19.0|-6.12|4.12|110.94|1.19|0.0|83.28|0.0|2.0|-5.32|20.0|0.0|3.32|4.51e-05|0.0134|3.31|0.0|0.0|7.66e-07|3.6308|3.6308|-1554.796165|801.12|341.48|0.2719|355.48|0.70229|0.2719|-0.15058|3.6178|0.02744024|-1554.748543|3.0|8.5686
6a_a31|1|0|0|0.0|7.703007682000001|1|0.0|-0.01694403|0|0.0357275129999999|0.08881108|0.0|-0.779425376|-0.013930701|-0.0225412779999999|10.31170939|-0.026103465|2|2|-0.010591881|0.0006473469999999|0.784022685|-0.07385392|0.848080284|0.803505125|0|0.57216168|-0.126430958|20.08876284|157.9971748|11.79563339|98.49408082|-1.896464366|92.52963742|-26.51328079|97.68889243|0.478330896|2713.694431|335.9594356|-1113.557793|0.307253701|14.408653400000002|0.916923952|5908.282843|180.411907|-653.8540772999999|0.031153284|-226.3518866|1607.453976|18.29245122|1.0|1.0|1.0|1.0|1.0|2.0|0.05|22.0|-6.96|3.69|131.36|1.13|0.0|104.73|0.0|4.0|-5.22|28.0|0.0|2.96|4.55e-05|0.0178|2.8|0.0|0.0|1.11e-07|3.5428|3.5428|-1613.34153|1028.95|349.96|0.6404|447.66|0.70416|0.6404|-0.1428|7.7514|0.04606915|-1613.198178|1.1|5.9586
14l_a23|0|1|1|0.0|7.423568444|0|3.402752757|-0.005344736|2|0.046283951|0.042748013|0.758109562|-0.288615723|0.01269616|-0.060692376|10.313217800000002|-0.061788679|2|2|0.01180744|-0.074441567|0.778602826|0.156652778|0.836852328|0.6906097959999999|1|0.921267667|-0.078204688|12.31633167|40.34135162|8.125310915|81.90812552|-1.642298442|61.54673359|-21.66909079|47.64388017|0.492922575|2879.181064|607.777253|-1083.45454|0.210373806|15.78926563|0.972085426|6444.7098240000005|138.7874759|-714.7749208|0.01508774|-382.1434717|1372.110688|9.953660282|0.0|0.0|1.0|1.0|1.0|1.0|0.09|26.0|-7.78|4.33|105.02|3.24|1.0|125.25|0.0|5.0|-5.85|31.0|0.0|3.78|5.61e-06|0.0023899999999999|3.94|0.0|0.0|1.65e-08|3.6274|3.6274|-1669.2363289999998|1185.79|341.8|0.4239|560.51|0.67242|0.4239|-0.14639|6.0563|0.01168219|-1669.04569|7.0|8.1798
2_a20 (SB-505124)|1|0|0|-0.09011519|7.434257382|1|0.0|-0.010175551|1|0.05042042|0.013612077|0.0|-0.498602014|0.001622309|-0.177905025|10.95129567|-0.137383329|1|1|0.003789399|-0.150708132|0.725030162|0.082053195|0.765632979|0.790275077|0|0.7694360659999999|-0.117328885|15.71798823|122.8758934|8.648749117000001|441.9400248|-1.759933279|70.87109323|-21.05206547|61.69969596|0.475937029|2195.369524|423.3785776|-968.3950117|0.1680806939999999|11.3574908|0.908167636|4762.83693|92.48561162|-532.854802|0.011470204|-365.2740749|1164.049211|6.311425784|1.0|1.0|1.0|1.0|1.0|1.0|0.3|17.0|-7.22|4.47|60.03|2.06|0.0|97.55|0.0|3.0|-5.24|25.0|1.0|3.81|1.22e-05|0.0040799999999999|4.27|0.0|0.0|6.070000000000002e-08|3.6404|3.6404|-1089.371784|995.68|340.58|0.3267|505.82|0.69947|0.3267|-0.14928|2.5584|0.01305739|-1089.201587|169.0|6.7721
12b_a30|0|0|0|0.0|7.412764017000001|2|0.0|-0.007353271|2|0.042804233|-0.074391852|0.0|-0.3897233479999999|0.001139238|-0.037209579|10.31162898|-0.072247675|1|1|0.002064369|-0.0541804029999999|0.824373792|-0.009146339|0.880943609|0.64876559|0|0.764737577|-0.09915679|11.01246349|86.84905288|6.99318589|0.0|-1.883979001|73.02913136|-24.41577808|64.06324295|0.4676268939999999|2849.095245|485.6272203|-1196.373126|0.201479318|13.88809428|0.878381889|6275.380072|127.9443353|-759.7264385|0.01584525|-379.1359902|1498.236868|10.06212472|1.0|0.0|1.0|1.0|0.0|1.0|0.14|17.0|-6.9|3.18|81.65|3.2|0.0|127.24|0.0|5.0|-5.39|30.0|0.0|2.92|9.71e-06|0.00405|3.97|0.0|0.0|1.26e-07|5.0567|3.5207|-1675.0107779999998|1130.68|352.16|0.2079|516.78|0.68496|0.1525|-0.1493799999999999|3.7327|0.03351603|-1674.838225|7.0|8.1543
1_a1 (SKF-104365)|0|0|0|0.0|7.535296702|1|2.196347317|-0.006055958|1|0.0409444439999999|-0.091086986|0.0|-0.218014497|0.000663414|-0.10236005|10.33812228|0.11172918|1|1|0.002250781|-0.123703409|0.7926983559999999|-0.015406451|0.857919181|0.551667506|0|0.8131557509999999|-0.081192283|6.18316314|6.658828587|2.859900586|63.42504103|-0.9743074|46.32985169|-13.65596178|37.63415922|0.416807085|1997.193006|376.1092109|-450.6467387|0.290255081|9.042613965|0.71469847|4225.4765640000005|134.2517831|-208.4377919|0.018973797|-194.0267797|634.9418316000001|8.775956802|1.0|1.0|1.0|1.0|1.0|0.0|0.12|17.0|-6.0|4.28|56.01|2.52|0.0|81.72|0.0|2.0|-3.8|21.0|1.0|3.27|9.65e-05|0.0287|2.96|0.0|0.0|9.93e-07|3.8901|3.8901|-1279.084677|809.96|318.72|0.2178|358.09|0.70081|0.2178|-0.16142|4.5773|0.02377006|-1279.017667|1.6|5.7959
5_a47|0|0|0|0.0|0.0|0|0.0|-0.009295857|2|0.037492877|0.003858593|1.284688504|-0.390426|-0.012670377|-0.002627182|10.9367109|0.045246333|0|0|-0.011237954|-0.019811664|0.795032176|0.065981732|0.861595935|0.675164258|1|0.807957755|-0.1001981959999999|5.246458665|104.9032216|2.770107005|0.0|-1.502972943|62.14504725|-20.34777119|51.58499074|0.4736061789999999|2368.870941|426.5981263000001|-793.5630764|0.218428796|11.13432113|0.8997183470000001|5501.708422|115.3294396|-418.9977997|0.017501741|-297.3367046|1015.343288|9.240842159|1.0|1.0|0.0|1.0|1.0|2.0|0.0|22.0|-8.68|5.96|58.04|3.26|0.0|101.51|0.0|3.0|-5.65|26.0|0.0|4.29|3.18e-06|0.00116|4.7|0.0|0.0|2.07e-09|3.7083|3.7083|-1569.369195|951.68|334.35|0.2108|401.16|0.69291|0.2108|-0.15419|2.9121|0.03591467|-1569.258939|0.02|7.7
17_a3|0|0|0|0.0|6.823286122000001|0|0.0|-0.009450704|2|0.047430556|-0.015463451|1.709081227|-0.349676046|-0.007540435|-0.041723219|10.31163036|-0.0510707059999999|1|1|-0.006696449|0.020589494|0.767641592|0.1789147639999999|0.838125715|0.773152968|1|0.803075623|-0.096067661|5.251911643|234.4907116|2.672377884|76.17242478|-1.344947254|55.39769571|-20.12828595|55.45324083|0.4383349039999999|2196.728425|408.6362608|-684.3617224|0.159937821|11.12358659|0.780420408|4839.543958|81.38261354|-348.2299886|0.012803096|-346.0738521|814.6560331000001|6.514715538|1.0|1.0|1.0|1.0|1.0|1.0|0.0|21.0|-7.48|4.66|92.93|2.37|0.0|95.5|0.0|2.0|-5.53|23.0|0.0|3.71|1.18e-05|0.00399|3.88|0.0|0.0|3.28e-08|3.2102|3.2102|-1731.75233|891.3|386.22|0.4062|393.58|0.69481|0.4062|-0.13155|3.8077|0.02878063|-1731.663157|23.0|7.6383
19_a47|0|1|1|0.0|6.842683282|0|1.445775615|-0.00973456|2|0.032764858|0.027033021|1.174354482|-0.4380552029999999|-0.013020816|-0.064557784|10.95058274|0.0604168609999999|1|1|-0.010153352|-0.046265509|0.823945134|-0.024256505|0.8873627890000001|0.614975047|1|0.639642891|-0.104459947|14.85167037|335.10989930000005|8.228498913|66.13355777|-1.566899206|76.13237258|-20.66983856|73.14028211|0.463378097|2612.978054|354.3911695|-868.1332196000001|0.362167395|13.17443625|0.8635094740000001|5846.960345|200.6571609|-480.9851737|0.03295186|-152.7310283|1361.067484|18.25682461|0.0|1.0|1.0|1.0|1.0|2.0|0.05|21.0|-6.92|3.84|98.72|1.67|0.0|99.2|0.0|5.0|-3.67|28.0|0.0|2.34|0.000217|0.0824|1.97|0.0|0.0|1.2099999999999998e-07|3.8423|3.8423|-1335.75742|974.59|322.68|0.3243|412.31|0.68924|0.3243|-0.15845|5.1151|0.03178118|-1335.634976|0.05|7.3
16_a15|0|0|0|0.0|0.0|0|0.0|-0.008593957|2|0.035555556|-0.003882928|0.0|-0.4898555739999999|-0.009769916|-0.109386268|10.31928197|-0.011969556|0|0|-0.00379317|-0.046871961|0.729432583|0.080837546|0.77948108|0.72660548|0|0.723597405|-0.101500719|4.848103252|53.93878231|3.31414791|17.68542055|-2.131515106|76.07332645|-26.98327637|65.48636021|0.419910645|3173.773379|494.6488764|-1457.096924|0.131539493|11.720499900000002|0.7238723509999999|6931.531554000001|89.91997762|-996.0668068|0.009783192|-503.7568532|1677.792959|6.687758643|1.0|1.0|1.0|0.0|1.0|2.0|0.08|24.0|-9.21|6.02|115.58|1.72|0.0|124.45|0.0|6.0|-6.0|32.0|0.0|3.59|6.14e-06|0.00274|3.88|0.0|0.0|6.1e-10|4.1731|4.1295|-1770.509465|1229.58|300.24|0.3809|600.98|0.66615|0.1409|-0.16871|8.0361|0.06079704|-1770.281427|21.0|7.6778
7_a15|0|0|0|0.0|0.0|0|0.0|-0.010310394|1|0.035075075|0.145944639|0.0|-0.494898891|-0.0013239329999999|0.038636783|10.95880715|0.0019353679999999|0|0|0.002150323|-0.211522056|0.70084115|0.154068618|0.740089344|0.8115121240000001|0|0.841400327|-0.110819329|20.31436245|103.8062879|11.27499976|56.30310755|-1.2190126140000002|85.26222186|-14.70834175|61.6121151|0.396557391|2330.667514|466.9990754|-676.5837204|0.551335598|9.971755103|0.657158418|5097.868552|306.0056033|-375.5215702|0.042799094|56.98518567|1507.995102|23.75461091|1.0|1.0|1.0|0.0|1.0|1.0|0.15|18.0|-7.19|4.64|61.84|1.74|0.0|99.77|0.0|7.0|-4.83|26.0|1.0|3.35|3.2e-05|0.0113|3.84|0.0|0.0|6.41e-08|4.4386|3.7495|-1184.385377|1000.95|330.67|0.3463|499.86|0.70497|0.0169|-0.15605|1.1115|0.01827873|-1184.224637|227.0|6644.0
13_a12|0|0|0|0.0|0.0|0|0.0|-0.0069874069999999|2|0.037948718|-0.21832579|0.0|-0.272508888|0.000830398|-0.083760082|10.96083169|0.021322992|0|0|0.002279068|-0.169387652|0.6809340620000001|-0.226526433|0.7300173240000001|0.804066411|0|0.90006391|-0.092483398|4.01385817|64.74666684|1.96760628|66.2289548|-1.2947675790000002|48.99243638|-17.15403411|32.52766981|0.466560112|1812.788134|441.2142447|-634.6992622|0.117007826|11.36787272|0.874625469|3647.657976|57.35761558|-311.13163480000003|0.0074597119999999|-375.4880089|718.8050825|3.656774794|1.0|1.0|0.0|0.0|1.0|1.0|0.12|18.0|-7.14|3.9|50.7|2.42|0.0|84.74|0.0|3.0|-4.26|21.0|1.0|3.22|6.3e-05|0.0174|3.51|0.0|0.0|7.26e-08|4.5363|3.9329|-876.3661620999999|867.79|315.25|0.6528|437.91|0.64974|0.0155|-0.16458|1.3023|0.0290811829999999|-876.258343|93.0|7.0315
SB431542_a8|1|0|0|0.0|7.535296702|1|1.4114120369999998|-0.014434378|1|0.041909722|0.096884952|0.0|-0.721718925|-0.0075336219999999|-0.029382296|10.94951956|-0.0453332859999999|1|1|-0.005306541|0.055198015|0.762577159|0.229470029|0.8220300859999999|0.7318727540000001|0|0.5653298489999999|-0.124595991|20.78806656|170.1252996|12.44282236|89.26670319|-2.242727845|89.64885355|-29.18257067|97.60813043|0.476091179|2801.428659|338.38158389999995|-1342.398251|0.239171941|14.04829994|0.908729075|6203.505123|143.157805|-803.5005528|0.025179219|-312.2404091|1764.391093|15.07117296|0.0|0.0|1.0|1.0|0.0|2.0|0.05|23.0|-6.76|2.72|112.23|1.9|0.0|109.21|0.0|4.0|-4.4|30.0|0.0|2.58|7.28e-05|0.0292|2.4|0.0|0.0|1.74e-07||||||||||||||79.08|4.1019
10_a32|1|1|1|0.0|7.765993078999999|0|0.0|-0.016404762|0|0.03995614|-0.020186906|2.067772926|-0.771023817|-0.0064007569999999|-0.028431775|10.31100271|-0.047619048|3|3|-0.00369116|-0.1260956869999999|0.8607827790000001|0.012125768|0.915639476|0.764217655|1|0.7622839570000001|-0.1223816869999999|15.91131724|57.97512956|9.828875607|52.24660367|-1.7133436169999998|91.10767604|-24.0541214|70.46302679|0.449853016|2649.882742|470.8845962|-1058.381342|0.305365257|12.86809583|0.81769605|5842.926058|188.6328503|-653.7924168|0.025106509|-240.4628923|1523.651605|15.50900878|1.0|0.0|1.0|1.0|1.0|2.0|0.22|19.0|-6.99|4.21|149.27|0.88|0.0|107.14|1.0|7.0|-6.04|27.0|0.0|3.42|3.89e-05|0.0155|3.23|0.0|0.0|1.0300000000000001e-07|3.6441|3.6441|-1916.668776|1086.09|340.24|0.2983|533.89|0.70228|0.2983|-0.15088|2.4919|0.03701539|-1916.519894|7.0|8.1427
21a_a23|0|1|1|0.0|7.525639975|0|3.43622302|-0.005708466|2|0.042862319|0.071115216|0.773970837|-0.3082571839999999|0.01269616|-0.133417036|10.31321782|-0.083864151|2|2|0.01180744|-0.074441567|0.7367638240000001|0.1022509819999999|0.79188323|0.6906097959999999|1|0.926538469|-0.082341001|7.634348008|39.56172507|5.039953753|82.08958626|-1.729161021|61.73864319|-22.83074225|41.64701536|0.492301762|2880.257677|611.67123|-1141.537112|0.157878617|15.66066298|0.969673962|6464.524241|104.2264415|-753.6064963|0.011178565|-451.7153132|1355.5493720000002|7.379733085|0.0|0.0|1.0|1.0|1.0|1.0|0.09|26.0|-7.78|4.33|105.02|3.24|1.0|125.25|0.0|5.0|-5.89|31.0|0.0|3.78|5.29e-06|0.00225|3.98|0.0|0.0|1.65e-08|3.6993|3.6993|-1669.250866|1189.63|335.16|0.3692|558.61|0.60824|0.3692|-0.15024|5.3733|0.0203361|-1669.0502720000002|102.0|6.9914
7b_a10|0|0|0|0.0|7.535296702|2|0.0|-0.001621737|2|0.037804233|-0.060829392|2.079721225|-0.07459988|0.011041815|-0.01808249|10.93274506|0.039221939|0|0|0.010068964|-0.051052176|0.764865564|-0.108464916|0.8200487120000001|0.586354126|1|0.92441666|-0.0720417159999999|5.061217187|13.37827368|2.6314862480000003|56.22969776|-1.152667458|43.9185573|-14.26924098|35.77183831|0.446575367|2290.380138|480.6333417|-599.3081212000001|0.218954161|8.771658176|0.8069307729999999|5212.568172|113.8411654|-311.5991709|0.012428175|-292.2491701|767.3149142000001|6.46179973|1.0|0.0|1.0|1.0|0.0|0.0|0.25|16.0|-6.99|3.03|41.38|3.04|1.0|105.44|0.0|2.0|-5.28|25.0|1.0|3.02|5.25e-06|0.00182|4.68|0.0|0.0|1.0200000000000001e-07|6.0231|3.6426|-1450.09312|951.55|340.37|0.1488|400.65|0.66228|0.0899|-0.1584799999999999|4.2068|0.02946054|-1450.124551|19.8|4.7033
16h_a32|1|1|1|0.0|7.765993078999999|0|0.0|-0.015656019|0|0.039958333|-0.069213021|2.075726759|-0.7828009570000001|-0.0048042729999999|0.061727488|10.31100268|-0.022634676|3|3|-0.002310082|-0.123297852|0.832040698|-0.003188883|0.881181048|0.7619492790000001|1|0.7991915079999999|-0.121464999|13.31708433|70.02855767|8.461051377999999|35.90298920000001|-1.821974989|90.15529448|-24.62973479|64.87717961|0.459750275|2709.44587|507.7688359|-1157.597535|0.2640948939999999|12.42028916|0.850995852|6151.056721|167.7935207|-735.4832318|0.020432929|-299.7661014|1573.02555|12.98212548|1.0|0.0|1.0|1.0|1.0|2.0|0.26|19.0|-7.0|4.6|149.27|1.12|0.0|111.95|1.0|7.0|-6.48|28.0|0.0|3.74|1.7800000000000002e-05|0.0073599999999999|3.66|0.0|0.0|9.89e-08|3.6182|3.6182|-1955.99895|1130.4|342.67|0.2914|556.05|0.70219|0.2914|-0.14972|3516.0|0.02818755|-1955.832545|9.0|8.0655
14aa_a23|0|1|1|0.0|7.423568444|0|3.4143268310000003|-0.005050361|2|0.046678487|0.031136154|0.758549568|-0.287870566|0.013012022|-0.029037128|10.313217300000002|-0.044957534|2|2|0.012103325|-0.074579388|0.75434493|0.055269665|0.8072028240000001|0.693959193|1|0.924108042|-0.076107469|12.26959478|40.49537336|8.355923226|83.27171526|-1.6743643259999998|61.21989213|-21.51484958|47.78906871|0.4930525229999999|2941.302235|629.3423691|-1140.287028|0.203340553|15.78173785|0.972590939|6651.23042|138.4803717|-776.5660584|0.013786041|-404.0660854|1431.335599|9.388663605|0.0|0.0|1.0|1.0|1.0|1.0|0.12|26.0|-8.16|4.63|105.02|3.45|1.0|130.22|0.0|5.0|-6.23|32.0|0.0|4.1|2.81e-06|0.00123|4.31|0.0|0.0|6.9799999999999995e-09|3.5934|3.5934|-1708.5626|1231.11|345.03|0.4157|588.45|0.6805899999999999|0.4157|-0.1449|5.8286|0.02033777|-1708.338059|4.0|8451.0
10_a47|0|0|0|0.0|0.0|0|0.0|-0.008013899|2|0.042276423|-0.169242585|1.329777427|-0.384667159|-0.008120645|0.0814897|10.93671036|0.007193585|0|0|-0.0065562469999999|-0.021926603|0.754096463|-0.138304661|0.8077565520000001|0.6913602740000001|1|0.841070966|-0.0936757959999999|5.088920549|103.41137940000002|2.720890925|0.0|-1.592488524|57.59863288|-18.9212254|45.89037038|0.411647394|2355.515804|449.6950454|-851.455143|0.198117368|10.66897998|0.699661037|5482.319019|105.9273263|-455.247149|0.014051737|-322.8149102|1061.820157|7.51303623|1.0|1.0|0.0|1.0|1.0|2.0|0.09|22.0|-8.85|5.92|58.04|3.21|0.0|106.43|0.0|3.0|-5.75|27.0|0.0|4.41|3.18e-06|0.00114|4.8|0.0|0.0|1.4199999999999999e-09|5.7693|3.7236|-1188.405988|997.16|332.97|231.0|426.55|0.69212|0.2175|-0.15445|1.9281|0.03158831|-1188.244739|13.0|7.9
17a_a50|0|1|1|0.0|7.934155233999999|1|4.319202937|-0.002225436|1|0.034142512|-0.109740063|2.189373662|-0.133526134|0.012510153|-0.0979202769999999|10.94500663|-0.131632653|2|2|0.012893333|-0.239713023|0.784570118|-0.204032723|0.828062407|0.732114362|1|0.92300665|-0.078525868|8.977762705|10.03717565|5.847033234|84.34722313|-1.570517366|58.69900789|-18.26510428|38.54872522|0.486855438|2644.4486420000003|601.1353533|-1022.84584|0.2100891|15.76161018|0.948768582|5718.782531|136.82673369999998|-666.1585759999999|0.011602876|-377.6260803|1294.887612|7.556715901|1.0|1.0|1.0|1.0|1.0|0.0|0.29|20.0|-6.76|4.14|51.77|2.3|0.0|121.78|0.0|6.0|-3.99|30.0|1.0|3.27|3.61e-05|0.0144|3.23|0.0|0.0|1.75e-07|4.2478|4.0477|-1258.566007|1204.79|306.31|0.1817|616.93|0.66046|0.1754|-0.16724|6.2113|0.02594911|-1258.322582|85.0|7.0706
13h_a6|1|0|0|0.0|6.842683282|0|0.0|-0.006619944|2|0.04393617|0.060987639|1.656132209|-0.3839567379999999|-0.002407131|-0.01698365|10.95053423|-0.090944829|1|1|-0.000644109|-0.12414699|0.780222427|-0.0256002129999999|0.8391892870000001|0.789769968|1|0.867910741|-0.091977068|12.1971464|77.20799814|8.529752344|0.0|-1.747564296|76.78735663|-22.63172141|64.05338768|0.461667017|2926.745635|606.9504647000001|-1222.112956|0.263081412|16.928040300000003|0.8575863490000001|6302.785260000001|183.9790404|-854.6524332|0.017825256|-331.36552|1658.40973|12.4656221|1.0|1.0|1.0|1.0|1.0|2.0|0.12|27.0|-10.57|4.79|103.17|1.13|0.0|128.63|0.0|6.0|-5.56|33.0|0.0|3.61|8.8e-06|0.0038|3.7|0.0|0.0|2.67e-11|4.8701|3392.0|-1386.613707|1253.92|365.52|1.0978|591.53|0.69001|0.2121|-0.14097|7.2872|0.04469058|-1386.3651|47.0|7.3279
47t_a18|0|0|0|0.0|7.03438793|1|0.0|-0.0128248239999999|0|0.03672956|0.018018036|0.0|-0.756664598|-0.006573438|-0.011641394|10.94702032|-0.04785474|0|0|-0.004985656|-0.068787175|0.750103977|0.005590928|0.796935152|0.688453085|0|0.67203319|-0.103295568|9.415011332|280.622476|6.301435212|78.43695402|-2.272502492|80.00407742|-27.16032544|89.19655162|0.49779009|2872.533415|449.789539|-1520.978225|0.195468477|17.48280476|0.991199259|6603.597038|130.8263901|-1017.985577|0.016238994|-407.6438346000001|1890.514146|10.86870356|0.0|0.0|0.0|1.0|0.0|3.0|0.15|18.0|-7.51|2.93|110.56|1.64|1.0|129.21|0.0|7.0|-5.58|33.0|0.0|2.15|1.7100000000000002e-05|0.0075299999999999|3.57|0.0|0.0|3.09e-08|3.1164|3.1164|-1470.873743|1218.95|397.84|0.5502|601.36|0.6895100000000001|0.5502|-0.12692|7.7656|0.03767603|-1470.593659|782.0|6.1068
12ao_a36|1|0|0|0.0|7.412764017000001|2|0.0|-0.007081548|2|0.042739018|0.0895536619999999|0.0|-0.410729809|0.002782748|-0.113963585|10.94919858|-0.033032344|1|1|0.003724542|-0.095253274|0.82626942|0.040831815|0.8800240009999999|0.856135378|0|0.832582759|-0.1019516769999999|11.76697353|85.17634667|7.785557064|0.0|-2.039033535|78.51108393|-24.98362913|63.28698809|0.462968912|2794.663089|550.8740683|-1349.115973|0.217901822|16.33039817|0.8620895909999999|5943.227395|144.1736112|-892.6355932|0.016708791|-373.2975961|1724.9956719999998|11.05528527|1.0|0.0|0.0|1.0|0.0|2.0|0.12|17.0|-7.01|2.42|69.2|2.38|0.0|133.84|0.0|6.0|-4.58|31.0|1.0|2.37|2.82e-05|0.0115|3.45|0.0|0.0|9.66e-08|4.6597|3.4743|-1310.361099|1190.17|356.86|0.6249|548.59|0.7045|0.0033|-0.14207|5.4691|0.03244719|-1310.138396|0.03|7.5229
