molecula|n9FaRing|SaaNH|SssssC|SRW09|nAHRing|SaasN|SRW07|n6HRing|JGI4|SaaaC|ATSC1c|AATSC1are|MATS8i|AATSC8d|n5aHRing|AATSC1pe|MATS1c|n6aHRing|GATS1are|GATS1pe|nFaHRing|RASA|FNSA3|FNSA5|PBF|FPSA3|PNSA3|PNSA5|RNCS|RPSA|TPSA_x|FNSA4|WPSA3|RPCS|FNSA2|WNSA3|PNSA4|DPSA3|GeomPetitjeanIndex|GRAVp|TASA|MOMI-Z|FPSA1|GeomRadius|GeomDiameter|FPSA5|DPSA2|Mor01p|CYP2C19 inhibitor|P-gp substrate|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|TPSA_y|Leadlikeness|Brenk|Molar refractivity|Veber filter|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Log S (Ali)|Molecular Mass|CYP1A2 inhibitor|Consensus Log P|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Absorption Energy (max. Transition) (eV)|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Area (grid)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Approximated area|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Zero Point Energy|Dipole (gas phase)|E solv. Water  (Hartree)|pIC50|pIC50
12i_a36|0|3.27619957|-4.787087299|7.412764017000001|2|0.0|5.351858133|2|0.0438779959999999|0.0|-0.929568494|-0.011700732|0.128325344|-0.009876543|1|-0.007897954|-0.608318386|1|0.647732719|0.624142499|0|0.830964232|-0.0850745409999999|-0.117424873|0.332782117|0.01973953|-54.81607619|-75.66036485|108.3973956|0.169035768|108.9148111|-0.045665229|8.195085212|0.52902639|-2.46592234|-35.3196406|-29.42347522|67.53484704|0.460246812|3231.030388|535.4151566|2351.232652|0.230870141|7.549683919|13.98728916|0.022430221|2065.79896|672.4630346|1.0|1.0|2.0|4.8|17.0|-7.14|78.43|2.0|0.0|130.43|0.0|1.0|7.0|-5.2|465.43|0.0|2.65|8.6e-06|4.0|0.0|7.24e-08|3.37e-05|5.2297|3.7496|-1645.2030949999998|-1645.171438|666.79|1172.5|330.66|0.5402|504.47|0.34255|0.70134|-1644.954647|5.1836|0.03165678|7.9208|7.9208
12z_a30|0|0.0|0.0|7.412764017000001|2|0.0|5.351858133|2|0.040566449|0.0|-0.537984876|0.003529389|0.018796341|-0.045463448|1|0.005111479|-0.39205163|1|0.8397577820000001|0.794193541|0|0.832920077|-0.071429418|-0.107776943|0.315493739|0.030875938|-49.68145417|-74.96232552|54.40462246|0.167079923|116.2094523|-0.034034824|14.93669572|0.0|-1.939984979|-34.55504699|-23.67231332|71.1566605|0.48740649|3112.622632|579.3226647000001|2435.831516|0.3691601439999999|8.071510779|15.74641625|0.029109145|2138.929312|792.3440337000001|1.0|1.0|1.0|4.86|17.0|-6.83|100.11|2.0|0.0|140.26|0.0|1.0|7.0|-5.61|458.54|0.0|2.52|9.94e-06|0.00456|0.0|1.47e-07|6.720000000000001e-05|4.8063|3.4438|-1804.814868|-1804.785911|739.33|1266.9|360.02|0.1855|580.6|0.5513100000000001|0.6853199999999999|-1804.51674|7.0446|0.02895763|7.3615|7.3615
8d_a8|0|3.190160226|0.0|7.05012252|0|1.41693287|4.844187086|1|0.042323232|0.0|-0.633521883|-0.00267541|-0.077977198|-0.117111249|1|-0.001038264|-0.4385133129999999|1|0.76211539|0.734212688|0|0.6932924890000001|-0.1072746469999999|-0.103150936|0.377028311|0.028038295|-69.95878302|-67.26951954|57.93693239|0.306707511|200.0182229|-0.03820405|11.92454747|92.49576602|-2.063018716|-45.62337399|-24.91463687|88.24385833|0.483207744|2863.968296|452.1282556|2093.380666|0.324640122|7.507839835|14.52777156|0.029166961|1992.108851|682.0472537|0.0|1.0|2.0|3.61|23.0|-7.62|112.23|1.0|0.0|121.1|0.0|1.0|6.0|-4.91|430.46|0.0|3.0|3.4200000000000005e-05|0.0147|0.0|2.38e-08|1.03e-05|4.6765|3.2963|-1447.595474|-1447.559429|690.78|1185.65|376.13|0.3|572.21|0.62361|0.70165|-1447.2928029999998|6.0111|0.03604461|4.7303|4.7303
21_a10|0|0.0|0.0|7.535296702|1|2.093218896|5.4161004020000005|2|0.035818182|1.817620533|-0.549176498|0.001533145|-0.023060773|-0.003554514|1|0.002099681|-0.4636733179999999|2|0.7135035209999999|0.68876002|1|0.7747854129999999|-0.091053776|-0.084654798|0.8663152820000001|0.018892889|-64.32920271|-59.80834512|240.7558768|0.225214587|159.11338909999998|-0.03292131|9.430154402|74.3822498|-1.777750751|-45.44837698|-23.25880088|77.676969|0.391384102|3104.255496|547.3834282|2701.142106|0.295893365|8.388036625|13.78215169|0.022638817|1783.785559|746.5727327999999|1.0|1.0|1.0|3.5|27.0|-8.71|90.13|2.0|0.0|128.59|0.0|1.0|5.0|-5.77|448.47|0.0|4.04|3.12e-06|0.0014|0.0|1.94e-09|8.68e-07|5.9596|3.8599|-1485.499561|-1485.461532|716.1|1225.01|321.21|0.2574|517.44|0.4226399999999999|0.68165|-1485.216871|1.5138|0.03802869|5.3188|5.3188
1b_a5|0|2.881451247|0.0|6.605297921|0|0.0|4.59511985|2|0.0248765429999999|0.0|-0.111923619|0.003886035|0.001241264|-0.028797464|1|0.003708988|-0.231956531|2|0.567806811|0.558485747|0|0.808828623|-0.07823203|-0.077221824|0.341795323|0.010803163|-39.38248661|-38.87394276|168.30518769999998|0.191171377|96.23685048|-0.031306145|2.737713392|0.769931305|-1.158327367|-19.82538668|-15.75970652|44.82086533|0.474445758|2171.716467|407.1693177|919.9167129|0.267518749|6.11909445|11.64312636|0.019229427|796.0738116|357.34245360000006|1.0|1.0|1.0|2.75|23.0|-8.3|54.46|0.0|0.0|90.44|0.0|1.0|3.0|-3.97|316.33|1.0|3.38|4.970000000000001e-05|0.0157|0.0|4.99e-09|1.58e-06|4789.0|4.6481|-1050.538976|-1050.506509|536.59|892.61|266.74|0.3101|388.58|0.5153800000000001|0.43728|-1050.413506|2891.0|0.03246637|7.2291|7.2291
11_a15|0|0.0|0.0|0.0|1|0.0|0.0|3|0.02962963|0.0|-0.402711212|0.001806571|-0.0856783419999999|0.023543401|0|0.003766915|-0.363940085|2|0.843715005|0.796300317|0|0.8945381259999999|-0.064429158|-0.0974577669999999|0.632319408|0.018519054|-44.15161868|-66.78526188|143.8088883|0.105461874|72.27026771|-0.033606127|8.696553172|0.0|-1.949155337|-30.25595097|-23.02940065|56.84224275|0.470042906|3022.859488|613.0036107000001|2565.707165|0.260684316|6.233494755|11.76226306|0.018086221|1806.677804|830.7967967000001|1.0|0.0|1.0|4.1|24.0|-8.9|59.51|2.0|0.0|138.24|0.0|1.0|6.0|-6.32|448.52|0.0|4.62|7.970000000000001e-07|0.000357|0.0|1.27e-09|5.7e-07|4.7106|2.9595|-1450.740771|-1450.705737|739.57|1284.85|418.94|0.2657|568.22|0.58935|0.70577|-1450.39211|812.0|0.03503399|6.1314|6.1314
12bd_a36|0|3.497517322|0.0|7.412764017000001|2|0.0|5.351858133|2|0.04625323|0.0|-0.4017244129999999|0.003676818|-0.030990165|-0.0288761339999999|1|0.0045625|-0.436345273|1|0.902377067|0.857993338|0|0.832478093|-0.071083327|-0.099460046|0.279020022|0.0177487689999999|-46.92083391|-65.65179884|83.92365468|0.167521907|110.578217|-0.035521445|7.733288012999999|0.0|-1.989200921|-30.9716039|-23.44707102|58.63647911|0.475272043|2772.776922|549.5039111000001|2403.371086|0.21755876|8.050812711|15.34283166|0.015363883|1678.127264|729.1873176|1.0|1.0|2.0|4.95|17.0|-7.34|69.2|1.0|0.0|133.68|0.0|1.0|5.0|-4.54|409.49|1.0|2.42|2.5e-05|0.0102|0.0|4.55e-08|1.86e-05|3.8786|3544.0|-1311.591775|-1311.560669|706.26|1200.23|349.84|0.4467|568.94|0.69411|0.7044100000000001|-1311.291779|5.7533|0.03110617|7.7696|7.7696
16_a20|0|3.485659565|0.0|6.842683282|0|0.0|4.727387819|2|0.0388043479999999|2.013871268|-0.254072625|8.23e-05|-0.061975089|-0.062750442|1|0.001157852|-0.458484451|2|0.7582110409999999|0.724665638|1|0.915005572|-0.066137353|-0.077793092|0.382481746|0.011604018|-43.51359744|-51.18223058|69.28224942|0.084994428|55.92018945|-0.029561375|5.023018225|3.46788153|-1.47806874|-28.6288015|-19.44924762|51.14820251|0.464473378|2722.728332|602.0075202|2161.751186|0.219891897|8.166385503999999|15.24926152|0.013439632|1246.573875|664.4562602999999|0.0|1.0|1.0|3.5|27.0|-10.52|78.25|2.0|0.0|121.69|0.0|0.0|4.0|-6.06|401.46|1.0|4.37|2.17e-06|0.0008699999999999|0.0|3.0500000000000005e-11|1.22e-08|5.9837|3.5704|-1275.900951|-1275.8670960000002|686.59|1174.61|347.26|0.3431|554.41|0.32553|0.69524|-1275.636924|4.7315|0.03385502|7585.0|7585.0
17c_a50|1|0.0|0.0|7.934155233999999|2|4.349159921|5.82008293|2|0.031870748|2.193763306|-0.1766179239999999|0.01130519|-0.144763835|-0.120904775|2|0.012222674|-0.2256811219999999|1|0.762883243|0.728169863|1|0.89719894|-0.051905615|-0.073693343|0.446454378|0.021675174|-35.70979598|-50.69922125|133.46240020000002|0.10280106|70.72462009999998|-0.021745577|10.25908547|94.15397246|-1.32648017|-24.567468100000003|-14.96042594|50.6217864|0.49503436|2951.495914|617.2509739|2014.72331|0.430249571|8.310163601000001|16.45688922|0.0232952879999999|1601.729346|849.1345426000001|0.0|1.0|0.0|4.12|20.0|-6.79|61.0|1.0|0.0|134.28|0.0|1.0|6.0|-3.8|440.54|0.0|3.1|3.75e-05|0.0165|0.0|1.6100000000000005e-07|7.08e-05|4.2397|4.0432|-1411.187392|-1411.157813|746.5|1289.05|306.65|0.1814|596.23|0.63122|0.66213|-1410.838844|6.3989|0.02957871|7.1612|7.1612
6_a47|0|0.0|0.0|0.0|0|0.0|0.0|2|0.042276423|1.291219116|-0.392537045|-0.010708889|0.051455447|0.0402365489999999|0|-0.0094242819999999|-0.459934519|2|0.701994505|0.672308592|1|0.8419184120000001|-0.080118846|-0.096689626|0.446564415|0.009820713|-43.43026699|-52.41283988|101.7290544|0.158081588|85.6917678|-0.036834143|2.885749555|0.0|-1.547034008|-23.54237714|-19.96679614|48.75381069|0.4059072379999999|2431.668154|456.3812788|1577.98246|0.205609194|6.480620646|10.90843226|0.0154005|1055.658539|469.7495559|1.0|1.0|2.0|2.82|22.0|-9.06|58.04|2.0|0.0|106.47|0.0|1.0|3.0|-6.02|379.81|1.0|4.59|1.63e-06|0.000619|0.0|8.71e-10|3.310000000000001e-07|5.5188|3.7196|-1608.684886|-1608.652005|576.56|990.85|333.32|0.2536|422.9|0.30468|0.69305|-1608.50108|3.2606|0.03288085|7.9|7.9
13f_a6|0|3.440154557|0.0|6.842683282|0|0.0|4.727387819|2|45.0|1.651047524|-0.381170169|-0.003356527|-0.071478789|-0.049928822|1|-0.001446486|-0.466314952|2|0.841211811|0.790249345|1|0.863222493|-0.073352505|-0.092939631|0.176745407|0.018554018|-49.2635105|-62.41821579999999|62.42897239999999|0.136777507|91.85971442|-0.032802223|8.368715213|0.0|-1.672913351|-33.08535238|-22.02995852|61.72438096|0.401838426|2869.925064|579.7398537|3253.287533|0.279288145|9.050440345|15.13042752|0.0196449239999999|1558.914115|676.2770877|1.0|1.0|2.0|3.56|27.0|-10.18|103.17|1.0|0.0|123.82|0.0|0.0|5.0|-5.11|417.47|1.0|3.19|1.65e-05|0.00688|0.0|6.59e-11|2.75e-08|4.8413|3139.0|-1347.301285|-1347.266914|711.29|1202.78|394.98|901.0|568.41|0.49643|0.70541|-1347.018087|10.8469|0.03437105|7.3768|7.3768
8a_a32|1|3.217128449|0.0|7.773594467000001|0|0.0|5.733341277|0|0.04008547|2.059960334|-0.497414715|-0.003484915|-0.020716518|-0.128684642|3|-0.001662219|-0.591393096|0|0.788133615|0.7507116140000001|1|0.814553726|-0.083474428|-0.109412858|0.221908108|0.018321589|-52.34893512|-68.61558335|73.64907732|0.185446274|116.298071|-0.035678106|7.205629442999999|66.81560596|-1.641192863|-32.82934751|-22.37464674|63.83886888|0.480024324|2574.085885|510.8273411|3312.822051|0.250915471|7.420041446|14.26997798|0.017733503|1373.988797|557.1050635|1.0|1.0|2.0|3.48|19.0|-7.65|140.04|2.0|0.0|110.69|1.0|1.0|7.0|-6.82|397.52|1.0|4.07|1.02e-05|0.00406|0.0|2.23e-08|8.86e-06|3562.0|3562.0|-1880.767206|-1880.732222|667.29|1110.23|348.07|0.4315|566.07|0.70316|0.70316|-1880.536478|4.8933|0.03498398|7.3468|7.3468
2_a47|0|0.0|0.0|0.0|0|0.0|0.0|2|0.027058824|1.454085483|-0.3581612489999999|-0.007479445|0.107297513|-0.013580367|0|-0.006079384|-0.444853768|2|0.916092248|0.875463345|1|0.847324011|-0.083455669|-0.095655954|0.482748996|0.008511123|-41.57671973|-47.65477123|99.5619537|0.152675989|76.06154148|-0.036790752|2.112397382|0.958043241|-1.4348393119999998|-20.71307621|-18.32875817|45.81686991|0.433425706|2105.761386|422.1277419|1242.745585|0.215021885|5.308758149|9.369924133|0.016376351|910.626111|392.6099255|1.0|1.0|2.0|2.58|22.0|-7.82|58.04|1.0|0.0|96.54|0.0|1.0|3.0|-5.46|313.35|1.0|3.58|7.75e-06|0.00243|0.0|1.51e-08|4.73e-06|3.7181|3.7181|-1010.540464|-1010.505024|536.13|902.07|333.46|0.2143|371.19|0.69102|0.69102|-1010.364507|2.1266|0.03544055|6.2|6.2
12bi_a36|0|3.466222049|0.0|7.412764017000001|2|0.0|5.351858133|2|0.043854875|0.0|-0.559678363|0.000482522|-0.067142264|0.041834838|1|0.002872872|-0.37220074|1|0.884226781|0.8350231859999999|0|0.7850011179999999|-0.082914301|-0.107613368|0.382000949|0.034602166|-57.89562053|-75.1419557|129.685076|0.214998882|150.12481100000002|-0.027831043|16.87080604|0.0|-1.614200516|-40.42611289999999|-19.43326441|82.05687954|0.461975362|3044.149713|548.1337538|2660.0547690000003|0.500339677|8.454426643|15.71382803|0.037590587|2255.791153|766.4854363|1.0|1.0|2.0|4.97|17.0|-6.79|87.66|1.0|0.0|136.74|0.0|1.0|7.0|-4.11|441.49|0.0|1.75|7.13e-05|0.0315|0.0|1.6100000000000005e-07|7.11e-05|3.8855|3.6851|-1461.997992|-1461.966152|742.94|1256.37|336.45|0.4214|603.92|0.68181|0.69207|-1461.69263|7.0514|0.0318395999999999|7.8539|7.8539
12v_a36|0|3.468871488|0.0|7.412764017000001|2|0.0|5.351858133|2|0.041767677|0.0|-0.487854327|0.00127667|-0.086194201|-0.023932402|1|0.003077071|-0.401336708|1|0.8913597320000001|0.84179881|0|0.802291339|-0.078158778|-0.105200486|0.334379501|0.027145269|-51.4172081|-69.20675352|113.7463918|0.197708661|130.0637965|-0.033118671|11.74777471|0.462992841|-1.788408258|-33.82511043|-21.78731129|69.27488156|0.461799225|2846.057239|527.7920397|2328.221818|0.372344602|8.456596706000001|15.71271745|0.02867403|1874.459798|679.7230552999999|1.0|1.0|2.0|4.82|17.0|-6.69|78.43|1.0|0.0|130.24|0.0|1.0|6.0|-3.95|411.46|0.0|1.81|8.499999999999999e-05|35.0|0.0|2.03e-07|8.340000000000001e-05|3.8847|3.7035|-1347.475543|-1347.442792|671.56|1150.38|334.77|0.4247|502.83|0.69298|0.7016100000000001|-1347.2000369999998|6.1869|0.03275089|7.8539|7.8539
8k_a46|0|0.0|0.1337610719999999|7.727094485|1|2.105349622|5.533389489|2|0.038616352|0.0|-0.397337564|-0.002099764|-0.114070359|-0.038125|1|0.002202734|-0.510222233|2|0.73768327|0.687020939|0|0.7381768390000001|-0.08638304|-0.0863473759999999|0.400181795|0.009441365|-61.98124174|-61.95565276|104.0919365|0.261823161|187.86239430000003|-0.033099828|4.860695117|19.34993627|-1.985989657|-44.4725532|-23.74966689|68.75557551|0.4938768979999999|3351.548891|529.6539372999999|2328.360804|0.173430886|8.070811215|15.94634031|0.0112621819999999|1723.969585|865.6610153999999|1.0|1.0|2.0|3.94|23.0|-8.66|124.17|1.0|0.0|132.47|0.0|1.0|5.0|-5.74|474.58|0.0|3.29|7.47e-06|0.00355|0.0|2.17e-09|1.03e-06|5.0379|4.1034|-1845.304274|-1845.257085|742.04|1302.56|302.15|0.1354|642.39|0.41618|0.5577300000000001|-1844.970617|3.4118|0.04718819|6.8327|6.8327
3d_a49|0|0.0|0.0|7.535296702|1|2.089548665|5.4161004020000005|2|0.036335697|1.775376197|-0.173318804|-0.00918253|-0.068390038|0.017871379|1|-0.004253844|-0.202380888|2|0.914407252|0.846953747|1|0.733071652|-0.099295364|-0.094384452|0.464410121|0.009601398|-57.52001036|-54.67520803|137.78978830000003|0.266928348|154.6267696|-0.036147237|3.221917789|0.0|-1.698920144|-33.32030276|-20.93944137|63.08192694|0.486368221|2809.9605100000003|424.6551631|1660.7054380000002|0.243377955|6.612715522999999|12.87442833|0.018844179|1300.720421|549.3593871|1.0|1.0|3.0|3.29|21.0|-6.15|121.39|1.0|0.0|111.41|0.0|1.0|4.0|-5.19|392.45|1.0|1.85|3.6200000000000006e-05|0.0142|0.0|7.1e-07|0.000278|5.1844|3.8907|-1594.595995|-1594.552258|615.3|1044.19|318.67|0.2899|455.47|0.3523699999999999|0.67215|-1594.380348|2184.0|0.04373784|5.6308|5.6308
1_a6 (SB-431542)|0|3.3674017380000003|0.0|7.423568444|1|0.0|5.351858133|1|0.035620155|0.0|-0.766207981|-0.011639964|-0.029658865|-0.0492229479999999|1|-0.008385698|-0.567791164|1|0.838928085|0.795744863|0|0.5940412860000001|-0.126408788|-0.122555709|0.210050443|0.033020439|-74.98172333|-72.69619778|160.410387|0.405958714|240.8019609|-0.0462988229999999|11.61820782|105.3125675|-2.083447046|-44.47680367|-27.46300805|94.56841061|0.472445176|2678.823231|352.3666367|1890.228713|0.2468003389999999|7.523839331|14.26172029|0.02438148|1640.78056|513.4628663999999|1.0|1.0|2.0|3.25|23.0|-7.69|103.12|1.0|0.0|106.85|0.0|1.0|4.0|-4.52|384.39|1.0|2.85|5.660000000000001e-05|0.0218|0.0|2.03e-08|7.81e-06|3.8208|3295.0|-1292.588032|-1292.553086|619.92|1049.69|376.28|0.5765|464.07|0.55256|0.69868|-1292.358966|6.0113|0.03494577|5.8119|5.8119
12_a47|1|2.903215905|0.0|6.605297921|0|0.0|4.59511985|2|0.036632997|1.555521837|-0.209845277|-0.0047488359999999|-0.018573056|0.0295267039999999|1|-0.004332024|-0.326846977|2|0.6505449670000001|0.618808977|1|0.7840710409999999|-0.084846808|-0.091853238|0.266995634|0.018014416|-44.18983348|-47.83891561|63.89392714|0.2159289589999999|112.4599133|-0.034116917|4.886454935|0.0|-1.1940921|-23.01490672|-17.76874008|53.5720844|0.4792593739999999|2266.78114|408.3591283|702.3796319|0.319276179|7.042279354|13.52358352|0.025457205|913.5950352|335.1175012|1.0|1.0|2.0|2.73|21.0|-8.11|66.49|0.0|0.0|91.63|0.0|1.0|3.0|-4.51|339.75|1.0|3.37|2.77e-05|0.00943|0.0|7.69e-09|2.61e-06|4.2907|3.9538|-1488.101254|-1488.064043|537.79|886.46|313.58|0.2306|400.09|0.66387|0.68557|-1487.974738|2.1019|0.03721125|8.2|8.2
27a_a34|0|0.0|0.0|7.412764017000001|1|1.963136117|5.351858133|1|0.0408037829999999|0.0|-0.7320090459999999|-0.012495918|-0.026428049|-0.008138446|1|-0.005234221|-0.53047808|1|0.8186389829999999|0.749941528|0|0.600964267|-0.106669294|-0.123191967|0.4305370679999999|0.026573385|-74.78290605|-86.36649751|176.4623026|0.3990357329999999|279.75296960000003|-0.043345322|13.06088842|22.69787432|-2.340647376|-52.42823715|-30.38821209|93.41277507|0.436895447|3394.470264|421.319507|2252.433058|0.235078289|8.960143164|15.91204178|0.020552444|2145.269808|718.5861133999999|1.0|1.0|2.0|3.66|23.0|-7.61|129.74|1.0|0.0|122.61|0.0|1.0|6.0|-4.96|463.51|0.0|2.44|3.43e-05|0.0159|0.0|2.44e-08|1.13e-05|5.0012|4.1228|-1861.741982|-1861.695683|737.7|1247.85|300.73|0.2896|598.18|0.40378|0.69818|-1861.468024|10.8591|0.04629882|6.6198|6.6198
11d_a5|0|2.9590700880000003|0.0|6.605297921|0|0.0|4.59511985|2|0.0228184279999999|0.0|-0.185566552|0.008307337|-0.138265707|0.01948342|1|0.008809179|-0.22897714|2|0.786587307|0.755793189|0|0.87090286|-0.063028408|-0.0847408619999999|0.359644732|0.012828514|-40.04753555|-53.84338206|61.45330587|0.12909714|82.02685783|-0.029333375|5.179111638|0.0|-1.525335513|-25.44574968|-18.63809379|48.19862797|0.49396568|2540.78984|553.3617954|900.3825317|0.287694578|8.920296087|17.62784804|0.018119737|1360.625438|631.9206508|1.0|1.0|1.0|3.13|23.0|-8.64|66.93|1.0|0.0|114.29|0.0|1.0|7.0|-4.14|385.46|1.0|3.28|5.14e-05|0.0198|0.0|2.31e-09|8.909999999999999e-07|4.4175|4107.0|-1239.127458|-1239.093739|682.09|1154.67|301.89|507.0|594.45|0.66686|0.6533399999999999|-1238.855022|2.8731|0.03371838|7.8239|7.8239
4S4l_a46|0|0.0|0.171853072|7.825245291|1|2.155247543|5.587248657999999|1|0.049498645|0.0|-0.255755434|0.0066560469999999|-0.060895366|-0.161358058|1|0.006162668|-0.3888343979999999|1|0.7940662409999999|0.7936534740000001|0|0.894782107|-0.090807851|-0.084663086|0.213675946|0.007140583|-49.45536962|-46.10883478|178.19783940000002|0.105217893|57.30330315|-0.029881089|2.117940478|0.0|-1.523935543|-26.93416438|-16.27370639|53.34424204|0.469439238|2166.052483|487.3122681|1744.8220399999998|0.1220608659999999|5.668394116|10.68377935|0.006420439|945.3491632|579.2365607|1.0|1.0|1.0|3.92|17.0|-7.0|50.94|1.0|0.0|105.77|0.0|1.0|3.0|-5.28|347.45|1.0|4.08|7.78e-06|0.0027|0.0|9.980000000000001e-08|3.47e-05|5.2929|4.1414|-1092.753999|-1092.727031|583.76|1040.96|299.38|0.2586|500.66|0.57885|0.6763600000000001|-1092.489558|2.5083|0.02696794|6.5834|6.5834
20_a4|0|0.0|0.0|7.535296702|1|2.017439295|5.4161004020000005|1|0.039635417|0.0|-0.124135414|0.012265062|-0.1473674569999999|-0.059498265|1|0.012025268|-0.211751813|1|0.691307598|0.665774148|0|0.918147288|-0.060595472|-0.072188305|0.210083785|0.022933651|-29.16642156|-34.74640079|63.27373076|0.081852712|39.3981702|-0.0273144939999999|5.313236547|68.49419443|-1.010636274|-14.03867522|-13.14728679|40.20507689|0.421704107|1982.961908|441.9318823|1379.418733|0.356414753|5.543543957000001|9.58599918|0.024334176|755.8433223999999|338.71903330000004|1.0|1.0|0.0|3.23|17.0|-5.55|39.94|0.0|0.0|86.62|0.0|2.0|3.0|-3.46|289.33|1.0|2.97|0.000134|0.0388|0.0|2.79e-06|0.000806|5.1778|4.0419|-934.2489802|-934.2266312|517.72|861.05|306.74|0.2364|402.27|0.5152|0.66028|-934.103809|4.0681|0.022349042|6.1898|6.1898
12a_a40|0|0.0|0.0|7.515889085|0|1.784989449|5.4161004020000005|0|0.036587302|0.8332127109999999|-0.14667395|0.01039129|0.100414476|-0.226763788|2|0.007890601|-0.4764003679999999|0|0.58630452|0.525051106|1|0.940879765|-0.064340227|-0.074840643|0.000279043|0.011766311|-32.81611621|-38.17175304|107.5277007|0.059120235|30.15370934|-0.033799|3.060902482|49.24750281|-1.047769006|-16.73754566|-17.23885621|38.81741016|0.476055146|2185.594734|479.8867095|600.1247016|0.14863036|7.563170499|14.43505064|0.010759845|627.699788|323.26151960000004|1.0|0.0|0.0|3.2|20.0|-7.21|58.43|1.0|0.0|91.76|0.0|1.0|2.0|-6.41|346.23|1.0|4.78|1.13e-06|0.00039|1.0|6.15e-08|2.13e-05|3.0966|3.0966|-2097.826771|-2097.8163050000003|530.55|875.15|400.39|0.3701|429.21|0.6998800000000001|0.6998800000000001|-2097.7296100000003|2491.0|0.0104658999999999|5.7501|5.7501
9d_a31|0|3.456767212|0.0|7.765993078999999|1|0.0|5.733341277|0|0.0359583329999999|0.0|-0.696763933|-0.002456634|-0.0938310919999999|-0.021171445|2|0.000127275|-0.550392027|0|0.8066174070000001|0.771222772|0|0.6943358040000001|-0.098210975|-0.11958484|0.3655337879999999|0.029032453|-66.96024848|-81.53295088|154.8767865|0.305664196|208.401866|-0.033844766|13.49577391|560.5224416|-1.793772606|-45.65350116|-23.07536346|86.75457645|0.457506946|2654.377004|473.3981899|1932.363213|0.336380477|9.436176796|17.39409698|0.023927395|1842.914835|647.1500428999999|1.0|1.0|2.0|3.8|16.0|-7.63|117.37|2.0|0.0|112.97|0.0|1.0|9.0|-5.61|412.51|1.0|3.65|4.06e-05|0.0167|0.0|2.3500000000000002e-08|9.69e-06|3.8478|3.8478|-1657.471475|-1657.428165|727.27|1202.79|322.22|0.2611|630.49|0.7006899999999999|0.7006899999999999|-1657.1791449999998|2.6311|0.04331056|6.2218|6.2218
12_a4|0|0.0|0.0|7.535296702|1|2.070952433|5.4161004020000005|2|0.0381179139999999|1.587386096|-0.113938738|0.005795666|-0.093414896|0.028152112|1|0.009024784|-0.220286906|2|0.5687812560000001|0.531333552|1|0.805238097|-0.070256284|-0.074699711|0.636722126|0.01168879|-41.69390404|-44.33087544|15.80191019|0.194761903|115.5823166|-0.025916226|4.116653575|7.519189887|-1.269895089|-24.74343259|-15.38009964|48.6306683|0.470780296|2927.48584|477.8721263000001|1962.933988|0.282227427|6.223583758999999|11.7599245|0.015603795|1049.9494|608.4548423|1.0|1.0|0.0|3.41|21.0|-7.84|86.12|1.0|0.0|113.02|0.0|1.0|4.0|-4.18|404.48|1.0|3.3|4.64e-05|0.0188|0.0|1.45e-08|5.85e-06|4.8592|3.8083|-1617.861623|-1617.826064|640.67|1101.33|325.57|0.1194|503.28|0.63967|0.68825|-1617.57796|7.8701|0.03555871|5032.0|5032.0
12o_a30|0|0.0|0.0|7.412764017000001|2|0.0|5.351858133|2|0.040899471|0.0|-0.364378536|0.00372838|0.019094532|-0.087019298|1|0.003603419|-0.465857798|1|0.8264832879999999|0.7463962120000001|0|0.844344883|-0.076908942|-0.0975052409999999|0.402022325|0.015460222|-49.48891079|-62.74209511|75.15128057|0.1556551169999999|100.1600333|-0.037808155|6.401442327000001|0.0|-1.852599578|-31.84483128|-24.32856749|59.43716284|0.46964626|2860.371518|543.3140456|2476.50603|0.186865502|7.400912529|13.95467208|0.0141914589999999|1466.05489|652.8825454|1.0|1.0|1.0|4.63|17.0|-7.22|81.65|2.0|0.0|132.29|0.0|1.0|5.0|-5.93|432.93|1.0|3.11|3.61e-06|0.00156|0.0|6.03e-08|2.61e-05|5.1935|3.4817|-2035.37262|-2035.338699|687.92|1162.63|356.1|0.1967|528.25|0.3493699999999999|0.6854399999999999|-2035.139147|5559.0|0.03392126|7.8097|7.8097
