molecula|SddssS|n9FaRing|SRW09|nAHRing|BCUTs-1|MATS2c|AATSC1c|AATSC1s|n6HRing|MATS7i|ATSC1c|AATSC1are|AATSC8d|n5aRing|n5aHRing|AATSC7i|MATS1i|AATSC1i|MATS1c|GATS1are|BIC2|MATS8s|MATS8d|GATS1pe|RASA|FNSA5|PBF|PNSA3|RNCS|FNSA4|WNSA5|WPSA3|FNSA1|WNSA3|DPSA5|GeomPetitjeanIndex|GRAVp|TASA|MOMI-Z|WNSA4|GeomRadius|GeomDiameter|GeomShapeIndex|GRAV|PPSA1|WNSA2|DPSA4|DPSA1|PPSA5|CYP2C9 inhibitor|P-gp substrate|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Num. of Aromatic heavy atoms|Log Po/w Silicos-IT Log P|TPSA_y|Log Po/w MLOGP|Brenk|Molar refractivity|Veber filter|Num. of Rotatable bonds|Log S (Ali)|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|Molecular Mass|Egan filter|Consensus Log P|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|Lipinski|Solubility [Log S (SILICOS-IT)] (mg/ml)|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Volume|Oscillator Force (max. Transition)|Approximated area|Contribuition (max. transition)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|Dipole (gas phase)|E solv. Water  (Hartree)|Gibbs Free Energy|IC50|pIC50
12af_a36|0.0|0|7.412764017000001|2|1.29704271|0.04293386|-0.00989889|-0.081537769|2|0.091263447|-0.6038322939999999|-0.00233752|0.00146554|1|1|0.154914099|-0.126068378|-0.213993335|-0.505160213|0.859938421|0.813346624|-0.062279009|0.002492952|0.817582774|0.755275519|-0.1054605669999999|0.154396546|-57.32748365|89.56100543|-0.035153522|-50.86129548|10.57220682|0.6702409189999999|-39.81177462|91.25505794|0.448767097|3013.98446|524.5103537|3082.869129|-16.95376516|8.59579222|15.59375751|0.8141152220000001|6499.41155|229.0052411|-966.3646141|36.42391023|-236.4517911|18.01667275|0.0|1.0|0.0|3.0|4.98|17.0|2.38|98.3|1.49|0.0|138.06|0.0|7.0|-3.54|33.0|5.0|-7.66|438.48|0.0|1.47|-3.64|0.000292|0.000227|0.0997|1.85|0.0|5.18e-05|3.2299|-1440.982935|1246.55|427.0|589.48|0.50179|-1440.675702|0.0035|6.9003|0.02886569|-1440.740243|15.0|7.8239
19_a34|0.0|0|7.412764017000001|1|1.438829424|-0.068004837|-0.013066507|-0.169170251|1|-0.189862762|-0.5357267960000001|-0.00802652|-0.014196676|1|1|-0.29861864|-0.255220734|-0.401414514|-0.469568766|0.866604574|0.8022000659999999|0.08178394|-0.0235903339999999|0.818710955|0.6399024520000001|-0.1255804019999999|0.308793959|-56.30608209|131.5318459|-0.039656969|-31.24772528|9.850795895|0.662289492|-28.08688512|77.38527508|0.467358389|2127.363207|319.1993829|1537.244187|-9.86770272|5.495780422|10.31797048|0.877434994|4496.516479|168.4584665|-374.9727034|29.86894781|-161.90813300000002|14.74262256|0.0|1.0|1.0|1.0|3.07|17.0|2.69|69.4|1.08|0.0|83.95|0.0|3.0|-2.73|23.0|5.0|-7.01|309.32|0.0|2.1|-3.15|0.00186|0.000704|218.0|1.66|0.0|0.00291|4.1721|-1046.606458|882.87|0.2189|421.62|0.6897300000000001|-1046.458335|0.2189|3.4272|0.03168624|-1046.509891|0.99|6.0044
11d_a31|0.0|0|7.765993078999999|1|0.610136352|0.064475882|-0.017317263|-0.116385886|0|0.016799834|-0.848545873|-0.009496378|-0.078235092|2|2|0.026806221|-0.096447723|-0.153894316|-0.574318121|0.819298311|0.822077662|-0.057505249|-0.13169885|0.78396996|0.585212816|-0.134048091|0.197166451|-82.05480081|296.2476128|-0.040797245|-50.24081482|12.89967697|0.6817705409999999|-50.23449218|98.8237718|0.4816588089999999|2532.447962|358.2711594|2039.207676|-15.29068277|7.885647873|15.21323794|0.929231204|5420.356537|194.8221811|-703.3714074|36.63453013|-222.5622569|16.75864338|1.0|1.0|1.0|2.0|3.6|16.0|5.43|125.57|1.26|0.0|102.13|0.0|7.0|-5.48|27.0|6.0|-6.4|385.44|0.0|3.34|-4.2|3.33e-06|6.26e-05|0.0241|3.17|0.0|0.000225|3.8009|-1598.7152199999998|1077.69|0.2642|551.86|703.0|-1598.4848980000002|0.2642|3.1919|0.04390452|-1598.546288|0.03|7.5229
14aa_a23|0.0|1|7.423568444|0|1.19796312|0.066582026|-0.005050361|-0.026892547|2|0.031136154|-0.287870566|0.013012022|-0.044957534|2|2|0.055934795|-0.074579388|-0.13397874|-0.4506138879999999|0.725358161|0.75434493|0.055269665|-0.070471939|0.693959193|0.924108042|-0.076107469|0.204831806|-35.51947393|40.49537336|-0.03159178|-35.2984572|8.355923226|0.796659447|-24.18971469|61.21989213|0.4930525229999999|2941.302235|629.3423691|2263.821505|-14.65218978|8.000512184|15.78173785|0.972590939|6651.23042|138.4803717|-776.5660584|27.00633206|-404.0660854|9.388663605|1.0|1.0|1.0|1.0|3.63|26.0|4.4|105.02|3.45|1.0|130.22|0.0|5.0|-6.23|32.0|4.0|-5.92|439.54|0.0|4.1|-5.55|5.9e-07|2.81e-06|0.00123|4.31|0.0|3.07e-06|3.5934|-1708.5626|1231.11|0.4157|588.45|0.6805899999999999|-1708.276011|0.4157|5.8286|0.02033777|-1708.338059|4.0|8451.0
16_a4|0.0|0|7.535296702|1|1.398650725|-0.219944434|-0.00228637|-0.095499301|1|0.007101649|-0.089168424|0.0067511459999999|0.019290123|1|1|0.020218035|-0.018051608|-0.0513920109999999|-0.214481956|0.490768328|0.774455255|-0.0894138519999999|0.0293772029999999|0.482473457|0.7898461090000001|-0.080093659|0.292255386|-36.11951685|13.51923899|-0.033372358|-19.42906425|3.330045338|0.832461695|-17.789707500000002|45.11883447|0.455802506|2101.6948030000003|389.0176968|1522.164774|-8.095443438|5.548106463|10.19502391|0.837568182|4520.2597670000005|82.51653675|-291.4359638|19.74465314|-327.4903335|5.67083266|0.0|1.0|0.0|0.0|3.26|17.0|4.49|30.71|3.44|0.0|85.02|0.0|2.0|-3.92|23.0|4.0|-5.64|309.31|0.0|3.91|-4.43|0.0001199999999999|3.68e-05|0.0114|3.59|0.0|0.000134|4.2257|-1057.494456|856.55|0.2213|407.99|0.51149|-1057.3808390000002|0.1006|1863.0|0.01638524|-1057.429593|343.0|6.4647
7e_a8|0.0|0|7.05012252|0|1.394799915|-0.150447714|-0.006027596|-0.052939815|0|-0.03633378|-0.289324602|0.0024398329999999|-0.0446343779999999|1|1|-0.075638618|0.034227147|0.07125309|-0.341022848|0.5897105770000001|0.732001738|-0.023521398|-0.072307692|0.577394732|0.8291560379999999|-0.0886889709999999|0.286669793|-51.4880895|86.03149870000001|-0.037446454|-31.72369068|7.725998682999999|0.776001552|-30.79383811|64.23177694|0.4742828629999999|2605.914474|495.8990914|2032.501296|-13.39444718|7.70387217|14.654025199999998|0.902163597|5808.479788000001|133.9683023|-602.7501229|28.86058693|-330.14031780000005|11.18895001|1.0|0.0|0.0|1.0|3.2|23.0|5.16|70.81|3.54|0.0|108.43|0.0|4.0|-5.75|29.0|4.0|-5.43|385.39|0.0|4.31|-5.41|1.78e-06|3.87e-06|0.00149|4.54|0.0|1.95e-06|3.2363|-1300.495519|1060.05|0.3461|544.55|0.6998300000000001|-1300.271093|0.1522|9.0006|0.02845071|-1300.327213|35.1|4.4547
8d_a12|0.0|1|6.580639137|1|1.283835213|0.057525383|-0.0076893469999999|-0.048642535|2|0.0276482139999999|-0.376778003|0.000925796|-0.046326855|1|1|0.0479437859999999|0.00930483|0.016135176|-0.484923957|0.8857286320000001|0.751098108|-0.091036025|-0.080872311|0.8405406040000001|0.858710112|-0.103548595|0.266886187|-43.27410838|90.34024296|-0.039118358|-32.00762818|3.507952014|0.8338637040000001|-24.05928792|64.53435462|0.465113852|2466.513191|477.4206699|1288.818257|-12.09177064|6.93584319|12.96695233|0.8695567329999999|5255.11762|92.36749461|-544.129679|26.08195789|-371.2392138|6.964006932|1.0|1.0|1.0|2.0|4.06|21.0|3.87|65.96|2.83|0.0|112.14|0.0|3.0|-4.58|27.0|4.0|-5.96|352.39|0.0|3.02|-4.61|2.64e-05|2.43e-05|0.0085799999999999|3.51|0.0|1.49e-06|3.7397|-1138.296407|1007.85|0.2871|433.32|0.6661|-1138.086709|0.0853|2.1281|0.04004678|-1138.139635|25.0|7.6021
12s_a36|0.0|0|7.412764017000001|2|1.297044029|-0.057853364|-0.007059109|-0.045035034|2|0.037454164|-0.4023692|0.002951176|-0.050363149|1|1|0.063448144|-0.104118159|-0.1763783589999999|-0.434472457|0.90414347|0.8060798779999999|-0.118671653|-0.086791463|0.856274847|0.8303378090000001|-0.1000534719999999|0.4314309979999999|-46.58030248|110.6090028|-0.035868226|-41.6829437|8.106112169|0.754198383|-30.06529118|76.34126108|0.4604765839999999|2710.355028|535.942162|2294.468358|-14.94294208|7.545963801|13.98635088|0.853487672|5890.905249|158.6528381|-791.9759303|30.69639722|-328.1450742|11.76167282|0.0|1.0|0.0|2.0|4.85|17.0|3.24|69.2|2.24|0.0|128.72|0.0|5.0|-4.16|30.0|4.0|-6.55|395.46|0.0|2.14|-4.3|6.929999999999999e-05|5.05e-05|0.02|3.04|0.0|4.270000000000001e-05|3.7604|-1272.270833|1150.67|0.4501|523.72|0.6843600000000001|-1272.00109|0.0002|6.6068|0.03416928|-1272.061111|9.0|8.0458
19i_a38|0.0|0|7.412764017000001|2|1.297043925|-0.125335237|-0.008447598|-0.115864198|2|0.08414367|-0.4561702689999999|-0.006877664|-0.053762162|1|1|0.215263198|-0.098027247|-0.250781298|-0.430016467|0.653741315|0.836170906|-0.040954326|-0.087904124|0.632625562|0.747158407|-0.113250303|0.4748744179999999|-51.15830416|137.7658863|-0.040770109|-42.53502816|8.479305267|0.7419238420000001|-31.35232957|82.98550237|0.444551315|2896.470706|457.89548719999993|2335.0953870000003|-15.31261014|6.690507557999999|12.04523072|0.800346329|6744.7785650000005|158.161786|-765.6305068|33.67721904|-296.5257022|13.5801364|1.0|1.0|1.0|3.0|4.8|17.0|3.55|81.23|2.78|0.0|125.65|0.0|5.0|-4.25|31.0|5.0|-6.81|419.43|0.0|3.04|-4.33|5.68e-05|4.67e-05|0.0196|2.88|0.0|3.19e-05|3.6129|-1431.415351|1101.03|0.2156|457.26|0.4342|-1431.181148|0.1886|6.6636|0.03110827|-1431.239177|13.0|7.9031
11c_a31|0.0|0|7.765993078999999|1|0.6101368770000001|0.069254998|-0.0184155389999999|-0.141329185|0|-0.031640011|-0.847114804|-0.011679927|-0.085216451|2|2|-0.0512371409999999|-0.0992097109999999|-0.16065803|-0.572548808|0.825336018|0.839810365|0.013528742|-0.139933586|0.787929678|0.564143263|-0.14043574|0.3608415239999999|-80.82023592|264.7428792|-0.042457317|-48.16624372|11.74927853|0.676089232|-47.33176279|99.31985763|0.47997061|2470.585429|330.3862551|1770.045716|-14.56188764|7.259183801|13.95917988|0.922968238|5329.481371|189.6959033|-626.1611682999999|36.77740577|-206.2506659|17.07472346|1.0|1.0|1.0|2.0|3.51|16.0|5.04|125.57|1.03|0.0|97.32|0.0|6.0|-5.11|26.0|6.0|-6.56|371.41|0.0|3.04|-3.98|7.68e-06|0.000105|39.0|2.82|0.0|0.000537|3.8551|-1559.3980869999998|1022.77|0.2627|512.9|0.7005899999999999|-1559.194237|0.2627|5289.0|0.04465349|-1559.253116|0.13|6.8861
28_a34|0.0|0|7.423568444|1|1.454781307|0.000561166|-0.016942875|-0.206909349|1|-0.201047053|-0.6946578940000001|-0.012039484|-0.0500053959999999|1|1|-0.33032879|-0.189821204|-0.311884247|-0.5437894289999999|0.8318609690000001|0.798057295|0.092890802|-0.078146961|0.7829667309999999|0.545935562|-0.140864841|0.316156689|-66.89539627|144.3404619|-0.048190604|-36.91879876|9.876233397|0.7298701059999999|-34.24669822|85.99382787|0.454339954|2252.098123|279.4884473|1689.357471|-12.63011537|5.613534285|10.28760365|0.832642882|4803.256974|138.2913845|-479.9443839|33.80175623|-235.3612529|13.87891455|1.0|1.0|1.0|1.0|3.02|17.0|1.99|92.26|0.88|0.0|85.92|0.0|3.0|-3.27|24.0|5.0|-7.04|322.32|0.0|1.84|-3.25|0.000533|0.000565|182.0|1.72|0.0|0.00535|4.2857|-1100.797628|896.02|0.2043|417.28|0.69263|-1100.6525880000002|0.2043|6.4596|0.03680411|-1100.704833|3.82|5.4179
12bd_a36|0.0|0|7.412764017000001|2|1.297043358|-0.051990612|-0.006695407|-0.045630197|2|0.025649557|-0.4017244129999999|0.003676818|-0.0288761339999999|1|1|0.042808724|-0.101854847|-0.169994208|-0.436345273|0.902377067|0.78699829|-0.011529973|-0.047786573|0.857993338|0.832478093|-0.099460046|0.279020022|-46.92083391|83.92365468|-0.035521445|-43.33557909|7.733288012999999|0.78244124|-30.9716039|75.7932235|0.475272043|2772.776922|549.5039111000001|2403.371086|-15.47699253|8.050812711|15.34283166|0.905749421|5957.939097|143.6066496|-866.7115819|29.96655829|-372.868829|10.14142465|0.0|1.0|0.0|2.0|4.95|17.0|3.76|69.2|2.45|0.0|133.68|0.0|5.0|-4.54|31.0|4.0|-6.38|409.49|0.0|2.42|-4.6|2.8600000000000004e-05|2.5e-05|0.0102|3.41|0.0|1.86e-05|3544.0|-1311.591775|1200.23|0.4467|568.94|0.69411|-1311.291779|0.0058|5.7533|0.03110617|-1311.352257|17.0|7.7696
13_a4|0.0|0|7.535296702|1|1.399843898|-0.210975191|-0.000990136|-0.019846488|1|-0.059300584|-0.04158572|0.012994083|-0.0963182119999999|1|1|-0.094404255|-0.0161529719999999|-0.025714912|-0.143303992|0.645708528|0.744134785|-0.215746851|-0.157188841|0.6490618429999999|0.970027005|-0.068249548|0.229685203|-24.48959182|11.85953992|-0.0279998139999999|-16.36114989|2.096831328|0.862539527|-11.99053523|37.12083496|0.4289448289999999|1910.137758|474.9422962|1439.176684|-6.7122666220000005|5.663493161|9.917593683|0.751144285|3983.972795|67.30306705|-261.7783983|15.89399858|-355.01146810000006|3.704655033|0.0|1.0|0.0|0.0|3.39|17.0|4.18|30.71|2.9|0.0|90.06|0.0|2.0|-4.09|22.0|2.0|-5.39|287.36|0.0|3.57|-4.42|8.18e-05|3.77e-05|0.0108|3.75|0.0|0.00018|4.1733|-898.3562912999998|893.0|0.2133|429.36|0.53815|-898.2009630000001|0.1282|2471.0|0.018124154|-898.2503529999999|4.0|5.3979
8d_a8|0.0|0|7.05012252|0|1.395657339|-0.12349902|-0.0111144189999999|-0.155313194|1|0.071729931|-0.633521883|-0.00267541|-0.117111249|1|1|0.111668404|0.016471091|0.025642021|-0.4385133129999999|0.76211539|0.757805416|0.0780635059999999|-0.179357354|0.734212688|0.6932924890000001|-0.103150936|0.377028311|-69.95878302|57.93693239|-0.03820405|-43.86958028|11.92454747|0.675359878|-45.62337399|86.29065071|0.483207744|2863.968296|452.1282556|2093.380666|-16.2479927|7.507839835|14.52777156|0.935013517|6596.888351|211.7129122|-877.3916055999999|36.89090464|-228.7206541|19.02113117|1.0|1.0|1.0|2.0|3.61|23.0|3.93|112.23|1.92|0.0|121.1|0.0|6.0|-4.91|32.0|5.0|-6.87|430.46|0.0|3.0|-4.47|1.24e-05|3.4200000000000005e-05|0.0147|2.89|0.0|1.03e-05|3.2963|-1447.595474|1185.65|0.3|572.21|0.62361|-1447.2928029999998|0.1879|6.0111|0.03604461|-1447.354662|18.61|4.7303
19_a15|-3.694652026|0|0.0|0|0.300209223|0.156105985|-0.009832375|-0.558905888|1|0.037722611|-0.4621216379999999|-0.012350591|-0.032407407|0|0|0.060683674|-0.0283109839999999|-0.045543362|-0.571686169|0.7981860159999999|0.722297906|0.042424078|-0.048611111|0.7358168620000001|0.691069123|-0.112106433|0.355677322|-54.70558911|61.63983265|-0.042351319|-37.44217335|1.761006946|0.922135562|-31.61527447|68.10965742|0.405429114|2625.952212|399.3803987|1857.369806|-14.14482104|6.10227122|10.26331993|0.681885245|5417.777463|44.99916039|-636.516947|26.54223128|-487.9183964|3.321475588|1.0|0.0|1.0|2.0|2.99|18.0|2.36|102.69|1.64|0.0|101.22|0.0|5.0|-5.12|26.0|5.0|-6.22|369.44|0.0|2.88|-4.39|7.56e-06|4.1200000000000005e-05|0.0152|3.29|0.0|2.69e-05|4.1742|-1523.404372|1030.77|0.4895|519.04|0.68945|-1523.196562|0.4895|6.7515|0.04315771|-1523.254714|72.0|7.1427
16b_a23|0.0|1|7.423568444|1|1.197960988|0.031073244|-0.005139233|-0.013240238|3|0.054655144|-0.3237716519999999|0.0116350769999999|-0.05237763|2|2|0.099244509|-0.123524943|-0.224300431|-0.401493392|0.75524548|0.7740962779999999|0.14319927|-0.09063701|0.711576167|0.928579764|-0.07920267|0.2256448969999999|-37.52431601|7.971529518|-0.031407956|-43.49333918|10.22222569|0.738977|-27.80700713|72.31582904|0.4870072789999999|3370.826124|688.1144512|2256.698672|-17.24735864|9.472884487|18.46592377|0.949345397|7575.784511|193.4284005|-1000.346801|31.49562341|-354.1828792|13.6235075|1.0|1.0|0.0|1.0|4.19|26.0|3.02|108.26|3.14|1.0|146.03|0.0|6.0|-6.19|36.0|4.0|-6.3|489.57|0.0|2.9|-5.67|6.41e-07|2.16e-06|0.00106|4.21|0.0|2.26e-05|1.6041|-1877.655481|1340.35|0.3456|607.92|0.95419|-1877.270284|0.3456|9.2317|0.03978022|-1877.335869|96.0|7.0191
10_a32|0.0|1|7.765993078999999|0|0.6094207629999999|0.153272514|-0.016404762|-0.087497559|0|-0.020186906|-0.771023817|-0.0064007569999999|-0.047619048|3|3|-0.03673326|-0.1260956869999999|-0.229450999|-0.690879647|0.809370315|0.8607827790000001|0.012125768|-0.079818594|0.764217655|0.7622839570000001|-0.1223816869999999|0.266552538|-54.55170955|57.97512956|-0.038939628|-46.69945835|9.828875607|0.6946347429999999|-33.69815077|91.10767604|0.449853016|2649.882742|470.8845962|2980.525719|-14.85891856|7.079344111|12.86809583|0.81769605|5842.926058|188.6328503|-653.7924168|34.62844557|-240.4628923|15.50900878|1.0|1.0|1.0|2.0|3.56|19.0|5.64|149.27|0.88|0.0|107.14|1.0|7.0|-6.04|27.0|5.0|-6.44|399.49|1.0|3.42|-4.41|9.17e-07|3.89e-05|0.0155|3.23|0.0|4.13e-05|3.6441|-1916.668776|1086.09|0.2983|533.89|0.70228|-1916.460049|0.2983|2.4919|0.03701539|-1916.519894|7.0|8.1427
4_a3|0.0|0|6.823286122000001|0|0.60501714|0.2122551539999999|-0.008561428|-0.161259999|1|-0.08769805|-0.325334256|-0.008407895|0.0248526079999999|1|1|-0.208888686|0.053425134|0.127253753|-0.607238634|0.640351067|0.721302096|-0.028924747|0.041477445|0.628171026|0.74053397|-0.098695428|0.5842630360000001|-52.4583525|235.6982345|-0.039478171|-22.30593113|1.809595554|0.866976271|-24.93884341|51.71950126|0.415852758|2142.972568|352.05186289999995|1548.626215|-8.922372453|5.05182773|8.648209506|0.711897153|4885.093366|63.23984222|-312.2830359|21.6476858|-348.9230345|4.799426464|0.0|1.0|1.0|1.0|2.94|21.0|5.3|80.04|3.07|0.0|92.65|0.0|2.0|-5.69|23.0|3.0|-5.21|321.37|0.0|4.09|-5.09|2.02e-06|8.22e-06|0.00264|4.3|0.0|9.48e-06|3.4771|-1355.332318|858.45|0.1776|338.33|0.3809|-1355.192416|119.0|2.3542|0.02921941|-1355.239905|1259.0|5.9
12_a47|0.0|1|6.605297921|0|1.304330736|-0.155854903|-0.005522244|-0.078935336|2|0.001435849|-0.209845277|-0.0047488359999999|0.0295267039999999|1|1|0.003417588|-0.006318684|-0.015039637|-0.326846977|0.6505449670000001|0.8288334490000001|0.055943216|0.050943962|0.618808977|0.7840710409999999|-0.091853238|0.266995634|-44.18983348|63.89392714|-0.034116917|-24.91541818|4.886454935|0.680723821|-23.01490672|61.09751253|0.4792593739999999|2266.78114|408.3591283|702.3796319|-9.25429818|7.042279354|13.52358352|0.920341815|4816.005822|166.28511369999998|-323.9004363|26.10271529|-188.2488142|13.25859692|0.0|1.0|1.0|2.0|2.73|21.0|4.19|66.49|2.6|0.0|91.63|0.0|3.0|-4.51|24.0|4.0|-5.94|339.75|0.0|3.37|-4.56|3.11e-05|2.77e-05|0.00943|3.43|0.0|2.61e-06|3.9538|-1488.101254|886.46|0.2306|400.09|0.66387|-1487.974738|0.2241|2.1019|0.03721125|-1488.024564|6.0|8.2
LY364947_a10|0.0|0|6.605297921|0|1.390175303|-0.278922508|-0.00235945|-0.00390904|2|0.0938628109999999|-0.084940213|0.007575|-0.006198347|1|1|0.1625645369999999|0.04209715|0.072909639|-0.204644982|0.706034038|0.711607778|-0.072740964|-0.012096774|0.681525895|0.8431045490000001|-0.075303751|0.449473391|-34.01613475|144.7228349|-0.029665114|-14.69643595|1.88879448|0.7234846559999999|-15.02735938|41.53157099|0.486715511|1896.845282|372.4595738|839.5356408|-5.78950507|4.702575386|9.161732895|0.948237326|3903.496845|122.1566022|-191.05366730000003|18.1140017|-197.4583104|8.264519015|0.0|1.0|1.0|1.0|2.46|21.0|3.97|54.46|1.74|0.0|82.56|0.0|2.0|-3.54|21.0|3.0|-6.02|272.3|0.0|2.8|-3.86|0.00029|0.000137|0.0374|2.74|0.0|1.7199999999999998e-05||||||||||||59.0|7.2291
13e_a6|0.0|0|6.842683282|0|1.429020445|-0.089778965|-0.006882528|-0.008507023|2|0.018376555|-0.378539035|-0.003356527|-0.037793156|1|1|0.032420935|-0.126749697|-0.223618825|-0.462344944|0.841211811|0.765593573|0.102257199|-0.067328767|0.790249345|0.861676601|-0.093298845|0.175643236|-49.62570093|66.59852278|-0.032929004|-41.68507499|8.211609879|0.722530518|-33.17101912|75.42629799|0.4442079679999999|2868.489025|575.965487|3457.565879|-14.71237941|7.973429837999999|14.346067199999998|0.799234143|6147.8097210000005|185.4673146|-750.3313497|30.46313253|-297.4895642|13.06309302|1.0|1.0|1.0|2.0|3.51|27.0|5.01|103.17|0.92|0.0|123.82|0.0|5.0|-5.11|32.0|5.0|-6.52|417.47|0.0|3.31|-4.78|7.74e-06|1.65e-05|0.00688|3.27|0.0|2.75e-08|3.2475|-1347.297639|1202.5|0.8312|567.24|0.38609|-1347.014564|0.0104|10.1884|0.03809808|-1347.074898|12.0|7.9208
3b_a49|0.0|0|7.535296702|1|1.343850026|-0.003115526|-0.0057605869999999|-0.055724324|2|-0.090939066|-0.322592863|0.000607064|0.00361222|1|1|-0.151131362|0.000511959|0.000850823|-0.405529602|0.7745859279999999|0.794997634|0.021506499|0.006213385|0.749565191|0.749104358|-0.0846496|0.482434361|-54.04959517|325.6896751|-0.0276739079999999|-31.67356498|5.07982433|0.656865946|-33.06194987|64.91785551|0.477583842|2660.339607|458.224537|1796.6760370000002|-10.35481932|7.236413572000001|13.85181805|0.914182753|5934.158315|209.89391040000004|-538.4506046|25.77091035|-191.9087104|13.13798859|1.0|1.0|1.0|2.0|3.37|21.0|3.16|98.72|1.25|0.0|116.94|0.0|6.0|-3.53|30.0|5.0|-7.42|398.46|0.0|2.38|-3.59|0.000293|0.000256|102.0|1.84|0.0|1.05e-05|3.8418|-1293.3286859999998|1132.92|0.1978|480.08|0.5798|-1293.048179|0.0759|3.0055|0.0368692|-1293.106236|25.0|7.6021
12h_a30|0.0|0|7.412764017000001|2|0.604984682|0.046965756|-0.00737961|-0.06631353|2|-0.074988669|-0.391119352|0.001139238|-0.072247675|1|1|-0.166613751|-0.0541804029999999|-0.120380857|-0.4708582289999999|0.669561738|0.831176513|0.008644634|-0.1240820219999999|0.64876559|0.763568404|-0.09907575|0.353607682|-52.88851758|89.66095835|-0.038417127|-40.10503079|7.038974807000001|0.7979748729999999|-33.64938551|73.14241438|0.468446216|2848.98238|485.8069155|2268.811589|-15.55093031|8.066818026|15.1759206|0.881277172|6252.192213|128.5349203|-761.9955851|30.63031164|-379.1625034|10.10721793|1.0|1.0|0.0|1.0|4.63|17.0|4.25|81.65|3.2|0.0|127.24|0.0|5.0|-5.39|30.0|5.0|-6.02|416.47|0.0|2.92|-5.01|4.12e-06|9.71e-06|0.00405|3.97|0.0|5.260000000000001e-05|3.5101|-1675.011389|1132.06|0.1878|518.06|-0.26697|-1674.777786|155.0|2.9684|0.03372393|-1674.838376|9.0|8065.0
17e_a50|0.0|1|7.934155233999999|2|1.320916122|-0.153175103|-0.0020746479999999|0.038322942|2|-0.011278897|-0.141076059|0.012036705|-0.114420412|2|2|-0.017965698|-0.1949741189999999|-0.310566368|-0.229030473|0.7596299459999999|0.7409645029999999|-0.1710526319999999|-0.202197068|0.736221185|0.930108205|-0.073011385|0.4239465089999999|-32.24487658|10.68364489|-0.02665495|-35.33972521|6.227183052000001|0.803671114|-22.43349867|57.93079973|0.489797496|2883.936138|647.0975667|1981.934841|-12.90180444|8.52101688|16.70124474|0.960006062|6301.28046|136.5904997|-812.8136797000001|23.07468625|-422.5418889|7.135108233|1.0|1.0|1.0|0.0|4.18|20.0|4.23|51.77|2.91|0.0|138.0|0.0|6.0|-4.87|33.0|4.0|-6.08|438.57|0.0|4.03|-5.18|1.34e-05|6.58e-06|0.00288|4.08|0.0|2.03e-05|4.0298|-1375.295877|1312.91|0.1809|602.89|0.6322800000000001|-1374.927998|0.1785|6.7175|0.02761851|-1374.992422|155.0|6.8097
8a_a12|0.0|0|0.0|1|1.283813597|0.082323047|-0.00771093|-0.052287869|3|-0.205012437|-0.362413703|-0.001510006|-0.084035283|0|0|-0.3422915179999999|-0.135424346|-0.226106307|-0.5385001079999999|0.913877696|0.763500863|-0.1261547959999999|-0.146966854|0.862306783|0.892656426|-0.093050281|0.221703535|-30.69873711|46.32568673|-0.033836466|-24.96342938|2.773166902|0.791430726|-15.90061008|55.45388635|0.46777503|2212.38965|462.3571879|2093.2274030000003|-9.077610683|5.113243051|9.607296424|0.878904705|4806.044707999999|108.02980890000002|-399.41487|22.14447395|-301.89687089999995|7.257889351|1.0|0.0|1.0|1.0|4.06|18.0|3.87|50.17|2.89|0.0|105.24|0.0|3.0|-3.9|25.0|4.0|-6.04|327.38|0.0|3.1|-4.21|0.000125|6.19e-05|0.0203|3.18|0.0|4.2e-06|3.9091|-1046.0428949999998|952.71|0.2486|424.14|0.6309100000000001|-1045.851982|0.2486|3.6588|0.02180654|-1045.902509|199.0|6.7011
18_a3|0.0|0|6.605297921|0|1.43179288|-0.256375952|-0.003487792|-0.021283637|3|0.08269134|-0.122072724|0.0057881999999999|-0.025890816|1|1|0.150826737|-0.035611069|-0.064953613|-0.2495754869999999|0.7226687409999999|0.714658751|0.0355413979999999|-0.051083228|0.6858831809999999|0.8419576209999999|-0.0846755|0.217881538|-31.07331853|160.9514039|-0.031753312|-16.76239841|2.73114076|0.682492203|-13.82537222|48.19055867|0.483376636|1938.093995|374.610053|703.8534116000001|-6.285899403999999|5.293627315|10.24658906|0.935646099|3928.183499|141.2679329|-201.1487809|20.70048575|-162.3915791|10.51610501|0.0|1.0|1.0|1.0|2.62|21.0|3.42|67.35|0.93|0.0|80.35|0.0|2.0|-2.82|21.0|4.0|-6.7|273.29|0.0|2.21|-3.27|0.0015|0.000537|147.0|1.79|0.0|4.07e-05|3.9765|-889.9619321|784.04|0.3326|330.54|0.6671699999999999|-889.850598|0.3326|2.6366|0.02173162|-889.894728|0.03|7.5229
