molecula|SddssS|n9FaHRing|n9FaRing|SaaNH|SssssC|SRW09|nARing|BCUTs-1|SaasN|SRW07|AATSC1s|n6HRing|MATS7i|ATSC1c|AATSC1are|BCUTi-1|n5aRing|n5aHRing|AATSC7i|AATSC1i|n6aHRing|GATS1are|BIC2|MATS8d|SIC2|GATS1pe|nFaHRing|FNSA3|FNSA5|PBF|PNSA3|RNCS|FNSA4|WPSA3|FNSA1|DPSA5|GRAVp|TASA|PNSA2|MOMI-Z|WNSA4|GeomRadius|GRAV|PPSA1|WNSA2|DPSA4|FPSA5|DPSA1|DPSA2|Mor01p|PPSA5|CYP2C19 inhibitor|CYP2C9 inhibitor|P-gp substrate|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Log Po/w iLOGP|Fraction Csp3|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|Log Po/w MLOGP|Leadlikeness|Brenk|Molar refractivity|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Log S (Ali)|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Egan filter|BBB|CYP1A2 inhibitor|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Area (grid)|Volume|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Approximated area|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|E solv. Water  (Hartree)|Dipole (water)|IC50|pIC50|pIC50
8a_a50|0.0|1|1|3.139870661|0.0|7.860570786|1|1.39826105|2.03117465|5.777652323|-0.021959577|1|-0.0224366579999999|-0.188998337|0.007671336|10.94501357|2|2|-0.038971589|-0.11385159|1|0.75162266|0.804535572|-0.095292123|0.8718949979999999|0.7135713840000001|1|-0.069208148|-0.08230347|0.278028663|-34.88425666|133.8183888|-0.031655181|4.778811898|0.751415713|50.06249379|2206.356773|433.9235497|-622.2739931|1503.563342|-8.042467074|5.754657432|4638.284496|125.2985144|-313.6562159|21.23424244|0.017017336|-253.4513797|828.1354551|388.171611|8.577560914|1.0|0.0|1.0|1.0|1.0|2.01|0.11|3.63|3.71|2.02|0.0|0.0|94.75|1.0|2.0|-3.86|24.0|3.0|0.0|1.0|1.0|0.000138|0.0433|7.48e-05|0.0234|0.0|4.82e-07|0.000151|4.1738|-1006.671867|-1006.637067|548.47|912.7|0.18|220.53|396.63|0.3462199999999999|0.60625|-0.17244|3.5509|0.03479985|5.5319|47.0|7.3279|7.3279
17_a47|0.0|1|1|3.011740664|0.0|6.605297921|0|1.4168589319999998|0.0|4.59511985|-0.019259259|3|-0.105849578|-0.2032813319999999|0.0042378929999999|10.9385382|1|1|-0.180898239|-0.031505291|3|0.8007970640000001|0.75807704|-0.010871607|0.814790949|0.7666613659999999|1|-0.07185129|-0.082994667|0.522140199|-43.82821253|68.64478326|-0.02987808|4.806157636|0.7457517659999999|60.33408274|2672.497352|519.8795281|-911.2591113|1573.836082|-11.11708872|7.055517075|5854.9736840000005|155.087622|-555.8544359|24.43867122|0.0159160889999999|-299.80980739999995|1221.9335609999998|630.8611986000001|9.708576558|1.0|0.0|1.0|1.0|2.0|2.39|0.08|5.12|5.44|2.26|2.0|0.0|119.83|0.0|4.0|-5.4|30.0|4.0|0.0|0.0|1.0|3.98e-06|0.00156|6.11e-06|0.0024|0.0|7.96e-11|3.12e-08|4.2784|-1254.985125|-1254.943823|656.78|1127.7|0.4308|289.79|477.67|0.6844100000000001|0.6844100000000001|-0.17606|3.4454|0.04130125|5.6949|5.0|8.3|8.3
16d_a32|0.0|1|1|3.311658163|0.0|7.765993078999999|0|0.609420775|0.0|5.733341277|-0.087123461|0|0.0115077539999999|-0.7589895790000001|-0.00839148|10.31100273|3|3|0.021406827|-0.239509216|0|0.816581223|0.8575664540000001|-0.0847953219999999|0.916850163|0.7689748270000001|1|-0.091212351|-0.11491796|0.41654798|-53.23914436|115.2070109|-0.036437402|10.90312918|0.615749698|86.50964771|2588.214866|440.9688416|-871.9843187999999|3152.666302|-12.41372827|6.221435089|5768.495166|224.2805611|-508.962859|34.53986301|0.0332953229999999|-135.1223777|1416.134383|457.7130665|19.43393087|1.0|1.0|1.0|1.0|2.0|3.01|0.18|5.26|3.82|0.65|1.0|0.0|102.33|1.0|6.0|-5.65|26.0|5.0|1.0|0.0|1.0|2.22e-06|0.000856|6.659999999999999e-05|0.0257|0.0|2.55e-07|9.84e-05|3.6271|-1877.360551|-1877.332369|621.59|1023.44|0.2915|341.83|489.97|0.70217|0.70217|-0.15009|3.2048|0.02818209|3.8853|8.0|8.1135|8.1135
22_a4|0.0|0|0|0.0|0.0|7.535296702|1|1.399866564|1.987636054|5.4161004020000005|-0.115883451|1|0.004808337|-0.257448045|0.004765062|10.94586213|1|1|0.00771584|0.034720243|1|0.774689758|0.7797803109999999|-0.037423832|0.8404413829999999|0.755510052|0|-0.09491995|-0.089955967|0.242642229|-45.61565825|162.9809584|-0.036468635|2.47167963|0.8444670409999999|48.65880447|1950.173729|413.8681986|-648.451775|1477.437886|-8.422332951|5.495481464|4074.564287|74.7444381|-311.62631919999995|20.75359108|0.011296354|-331.080892|767.88287|338.71903330000004|5.428686137000001|1.0|0.0|1.0|0.0|1.0|2.2|0.11|3.19|3.54|2.09|0.0|0.0|87.12|2.0|2.0|-3.77|22.0|3.0|0.0|1.0|1.0|0.000172|0.0497|0.000104|0.0301|0.0|5.77e-06|0.0016699999999999|4.0537|-934.2706743999998|-934.240411|519.39|860.77|0.1675|277.43|400.29|628.0|0.65771|-0.16754|3.5548|0.030263407|5.4110000000000005|47.0|7.3279|7.3279
5_a15|0.0|0|0|0.0|0.0|0.0|0|1.419941043|0.0|0.0|-0.044921287|2|0.0729170329999999|-0.54157893|0.000420839|10.95880662|0|0|0.1093187759999999|-0.28098676|2|0.8384601770000001|0.704479781|0.020920163|0.74438723|0.7950674740000001|0|-0.06128567|-0.0989946469999999|0.743577162|-45.57134103|119.95308020000002|-0.0273088679999999|18.03465935|0.5089899720000001|100.6631306|2940.77098|649.9369163|-1177.78105|2179.757502|-15.09973885|7.795174584|6656.720346|365.1095806|-875.7848531999999|39.89581513|0.036380071|-13.36968593|2313.9572780000003|779.0599798999999|27.05181494|1.0|1.0|1.0|1.0|1.0|3.68|0.15|4.92|6.01|2.0|3.0|0.0|127.97|1.0|8.0|-6.16|33.0|6.0|1.0|0.0|1.0|6.86e-07|0.000304|2.18e-06|0.000967|0.0|2.25e-10|9.970000000000001e-08|3.6257|-1470.816175|-1470.779775|737.16|1272.84|291.0|286.35|629.67|0.62664|0.70244|-0.14839|4.3576|0.03640044|6.35|13.0|7.8861|7.8861
12av_a36|0.0|0|0|3.4520047430000003|0.0|7.412764017000001|2|1.297042752|0.0|5.351858133|-0.081537769|2|0.06882889|-0.605432791|-0.00233752|10.96037173|1|1|0.1168328169999999|-0.213993335|1|0.859938421|0.8076780109999999|-0.067408377|0.8571025990000001|0.817582774|0|-0.082283524|-0.105593135|0.277834652|-57.31621925|99.2415672|-0.035197712|10.51297704|0.671916917|91.5101903|3011.024457|524.1323793|-1397.506828|2354.591519|-17.07826447|8.975655204|6460.1184140000005|228.5327731|-973.4610746|36.48912989|0.025779468|-239.5042702|2079.880404|757.7532208|17.95719936|0.0|0.0|1.0|0.0|3.0|0.0|0.17|2.38|1.65|1.49|1.0|0.0|138.06|1.0|7.0|-3.54|33.0|5.0|0.0|0.0|0.0|0.000292|128.0|0.000227|0.0997|0.0|1.1800000000000001e-07|5.18e-05|3.4402|-1440.988179|-1440.945099|733.21|1247.28|0.6698|256.12|588.31|0.43212|0.70455|-0.14122|4.7666|0.04308001|6.1075|39.0|7.4089|7.4089
12g_a36|0.0|0|0|3.5202147110000004|0.0|7.412764017000001|2|1.2678464|0.0|5.351858133|-0.039008054|2|0.078990142|-0.409214521|0.0042553209999999|10.95259306|1|1|0.130052038|-0.163978382|1|0.901715152|0.8026482070000001|-0.088251318|0.847239339|0.860667615|0|-0.069292341|-0.097067302|0.374686587|-47.63457647|24.29006276|-0.034549379|8.382969151000001|0.779745318|77.14470618|2829.45056|587.240781|-1401.294202|2476.712654|-16.3273005|7.285010602000001|6223.658545|151.41267150000002|-963.3107298|30.45962398|0.015152386|-384.6182564|1797.1178149999998|799.5563855|10.41641087|1.0|1.0|1.0|1.0|2.0|0.0|0.24|3.85|3.01|2.66|2.0|0.0|138.33|1.0|6.0|-4.95|32.0|4.0|0.0|1.0|1.0|1.13e-05|0.0047799999999999|1.39e-05|0.00589|0.0|4.2e-08|1.7800000000000002e-05|3714.0|-1350.887005|-1350.861445|724.32|1241.66|0.4393|238.01|657.02|0.38165|0.70097|-0.15236|5.912000000000001|0.0255597|7.8537|14.0|7.8539|7.8539
6a_a40|0.0|0|0|0.0|0.0|8.421342866|2|0.604893625|1.78213955|6.401917197|-0.077397672|0|-0.146542353|-0.68730803|-0.001347823|10.30179985|2|2|-0.272320301|-0.040435852|0|0.682273668|0.801647855|-0.340539542|0.861720535|0.657059571|1|-0.109047987|-0.117413572|0.360858579|-68.11170799|185.06174|-0.049149867|6.397774285|0.8678518190000001|81.37714586|2936.1501780000003|458.303126|-1320.063801|2536.88262|-19.17478857|6.945713476|7059.617542|82.54016015|-824.5159087000001|35.37373259|0.012872604|-459.522754|1521.070502|557.4018948|8.040268001|1.0|1.0|0.0|1.0|1.0|3.01|0.21|4.38|3.07|1.62|2.0|2.0|120.14|2.0|5.0|-7.11|29.0|5.0|1.0|0.0|1.0|7.85e-08|3.47e-05|1.03e-05|0.00457|0.0|8.950000000000001e-05|0.0396|2.9836|-2371.579899|-2371.560378|649.48|1103.4|0.4015|415.55|497.78|0.6782699999999999|0.6782699999999999|-0.11995|6.9379|0.01952089|9.3893|0.04|7.3979|7.3979
13f_a6|0.0|0|0|3.440154557|0.0|6.842683282|0|1.429020649|0.0|4.727387819|-0.008507023|2|0.04505613|-0.381170169|-0.003356527|10.95053349|1|1|0.079490516|-0.223618825|2|0.841211811|0.77199166|-0.088948538|0.834167942|0.790249345|1|-0.073352505|-0.092939631|0.176745407|-49.2635105|62.42897239999999|-0.032802223|8.368715213|0.720711855|75.61173794|2869.925064|579.7398537|-1123.527884|3253.287533|-14.79531062|9.050440345|6128.208571|187.5697972|-754.5608419|30.56694343|0.0196449239999999|-296.4599736|1558.914115|676.2770877|13.19352214|1.0|1.0|1.0|1.0|2.0|2.21|0.08|5.01|4.53|0.92|1.0|0.0|123.82|0.0|5.0|-5.11|32.0|5.0|0.0|0.0|1.0|7.74e-06|0.00323|1.65e-05|0.00688|0.0|6.59e-11|2.75e-08|3139.0|-1347.301285|-1347.266914|711.29|1202.78|901.0|256.1|568.41|0.49643|0.70541|-0.12805|10.8469|0.03437105|13.9612|42.0|7.3768|7.3768
22_a20|0.0|0|0|0.0|0.0|6.842683282|0|1.4170330269999998|1.915285809|4.727387819|0.023539095|2|0.09301076|-0.079707783|0.009265667|10.93106272|1|1|0.155407313|-0.060582944|2|0.616352201|0.7478675859999999|-0.067650395|0.809440795|0.607038752|1|-0.059893667|-0.067797027|0.425968568|-39.00017609|9.022387025|-0.027118811|5.21001405|0.77063827|52.90592556|2738.108259|616.3298149|-882.9300756000001|2396.806062|-11.49852068|7.408914181|5924.626340999999|149.350479|-574.9260339|22.91425458|0.01345209|-352.4559681|1145.712729|664.4562602999999|8.759421782|1.0|1.0|1.0|1.0|0.0|3.41|0.08|5.33|5.39|2.61|2.0|0.0|121.62|1.0|4.0|-5.6|31.0|4.0|0.0|0.0|1.0|2.48e-06|0.000997|2.98e-06|0.0012|0.0|2.04e-10|8.199999999999999e-08|3.9732|-1275.84854|-1275.816275|694.15|1181.95|0.2636|223.03|563.43|0.38233|0.66063|-0.16176|4.8308|0.03226475|6141.0|231.0|6.6364|6.6364
25_a47|0.0|1|1|0.0|0.0|6.86171134|0|1.30432753|1.234859637|4.727387819|-0.1084905069999999|2|-0.055724653|-0.486951604|-0.003963349|10.94972207|1|1|-0.120903298|-0.235822787|2|0.6553889970000001|0.8462332770000001|0.004104478|0.906449648|0.622598899|1|-0.073339312|-0.08797211|0.574771479|-44.52300552|11.20142696|-0.031278972|7.453635586|0.6238742279999999|71.17072517|2704.5905190000003|477.748546|-854.5011131000001|1514.111398|-11.52783528|6.951055196|6236.813862|228.3393366|-518.7525876|30.43708613|0.029261935|-150.4037281|1369.668876|513.2159236|17.76440561|0.0|1.0|0.0|1.0|2.0|3.27|0.1|3.29|4.95|3.08|2.0|0.0|109.7|1.0|5.0|-4.99|29.0|5.0|0.0|0.0|1.0|1.01e-05|0.00417|1.52e-05|0.00626|0.0|9.79e-09|4.02e-06|3.9878|-1735.414386|-1735.385814|626.55|1062.81|287.0|258.29|491.7|0.53663|0.68761|-0.16588|3.8832|0.0285712999999999|5.1625|16.0|7.8|7.8
17a_a10|0.0|0|0|0.0|0.0|7.535296702|2|1.3438501040000002|2.118111229|5.4161004020000005|0.021150127|3|-0.082914437|-0.2946568739999999|0.009206558|10.92970797|1|1|-0.132166258|-0.360142554|2|0.7019075779999999|0.76281504|0.054069767|0.8044827790000001|0.673253555|1|-0.055423599|-0.082689376|0.463842217|-39.18491085|51.96456548|-0.023625536|10.04165819|0.564726042|76.48633670000001|3154.628148|603.6608262999999|-1052.3164359999998|1855.293376|-11.80945728|8.621193279|7078.918870999999|307.7420338|-743.9958084|29.57794442|0.0254938|-91.52361858|1863.410498|911.2106544|18.02431251|0.0|1.0|1.0|1.0|0.0|3.66|0.33|3.31|2.5|1.29|1.0|0.0|142.16|1.0|6.0|-3.68|35.0|6.0|0.0|1.0|0.0|0.00021|0.0986|4.74e-05|0.0222|0.0|4.74e-08|2.22e-05|3.9887|-1524.557372|-1524.52012|767.6|1326.24|0.2142|224.26|603.73|0.32889|0.67671|-0.16562|4.1012|0.03725238|5.3803|49.0|7.3098|7.3098
16_a3|0.0|0|0|0.0|0.0|6.823286122000001|0|0.605020428|0.0|4.727387819|-0.186717242|2|0.027762972|-0.371147877|-0.010377537|10.31163046|1|1|0.069124437|0.008045619|2|0.659478546|0.767641592|-0.031683873|0.838125715|0.640070307|1|-0.108919585|-0.100138414|0.252612735|-53.7971544|248.6415425|-0.041233465|2.977102266|0.8296818009999999|56.56724056|2184.788331|344.4962834|-692.4398741|1290.305313|-10.05903863|5.780331402000001|4733.033232|84.12292796|-342.00731349999995|24.54661368|0.0143895839999999|-325.670405|834.5848652000001|328.71459869999995|7.107249553|1.0|1.0|1.0|1.0|1.0|2.59|0.0|4.74|4.57|2.26|0.0|0.0|90.44|1.0|2.0|-4.98|23.0|4.0|0.0|0.0|1.0|1.05e-05|0.0033799999999999|3.2200000000000003e-05|0.0104|0.0|6.97e-08|2.25e-05|3.2208|-1371.388717|-1371.360243|520.28|856.09|0.3866|384.94|368.22|0.6944100000000001|0.6944100000000001|-0.13195|2.8688|0.02847445|3613.0|42.0|7.3768|7.3768
9i_a24|0.0|0|0|2.9199957480000003|0.0|7.153833802|0|1.4281889280000002|1.865102513|5.209486153|2.01e-05|2|-0.076024544|-0.190487553|0.004814196|10.96661275|2|2|-0.140841749|-0.336939175|2|0.783500303|0.822658951|-0.0106944439999999|0.898194715|0.73094562|0|-0.064657333|-0.069812876|0.379687415|-30.56504777|10.13249376|-0.024639839|5.613069697999999|0.499238289|51.05832236|2061.729154|390.5119445|-396.0263368|761.9885477000001|-5.506205845|5.946747117|4155.922671|236.7218826|-187.2109987|23.33121014|0.038195951|0.720157264|793.2611447|295.8603625|18.05612763|1.0|0.0|1.0|1.0|1.0|1.36|0.0|2.42|2.72|0.67|0.0|0.0|82.17|1.0|3.0|-2.6|22.0|4.0|0.0|1.0|0.0|0.00248|716.0|0.000791|228.0|0.0|8.95e-07|0.000258|4.1459|-945.286637|-945.2626532|501.48|825.7|0.2373|268.3|363.15|0.58977|0.6755800000000001|-0.17204|7.1135|0.0239838|9.2818|88.0|7.0555|7.0555
7_a15|0.0|0|0|0.0|0.0|0.0|0|1.419941457|0.0|0.0|-0.038088878|1|0.145944639|-0.494898891|-0.0013239329999999|10.95880715|0|0|0.213947987|-0.310081401|1|0.857287135|0.70084115|0.00364345|0.740089344|0.8115121240000001|0|-0.074406877|-0.110819329|0.403524276|-41.29775265|103.8062879|-0.026500274|11.27499976|0.448664402|85.26222186|2330.667514|466.9990754|-676.5837204|1624.468817|-8.163512395|6.01738192|5097.868552|306.0056033|-375.5215702|32.78250222|0.042799094|56.98518567|1507.995102|474.9756287|23.75461091|1.0|1.0|0.0|1.0|1.0|3.14|0.15|3.38|4.64|1.74|2.0|0.0|99.77|1.0|7.0|-4.83|26.0|5.0|0.0|1.0|1.0|1.46e-05|0.00516|3.2e-05|0.0113|0.0|6.41e-08|2.26e-05|3.7495|-1184.385377|-1184.367098|580.73|1000.95|0.3463|279.33|499.86|0.64652|0.70497|-0.15605|1.1115|0.01827873|1631.0|227.0|6644.0|6644.0
4o_a46|0.0|0|0|0.0|0.160026534|7.825245291|1|1.13463699|2.138144369|5.587248657999999|0.042766097|1|-0.2363624889999999|-0.032014955|0.010870588|10.93828256|1|1|-0.376106593|-0.028735607|1|0.626333846|0.7699448320000001|-0.09492635|0.8176134690000001|0.6418406720000001|0|-0.0648126359999999|-0.06570509|0.372146122|-35.54402423|5.821925821000001|-0.021901697|2.9243708|0.7510206490000001|42.00638612|2195.436986|521.3931342|-576.535307|1705.3950960000002|-6.587059484|5.527567399|4966.476822|136.5432529|-316.1788552|15.99310518|0.0108913189999999|-275.3254498|767.6690487000001|544.7877262000001|5.972929428|1.0|1.0|1.0|1.0|0.0|3.12|0.32|4.77|4.94|2.72|1.0|0.0|103.66|1.0|2.0|-4.91|26.0|3.0|0.0|1.0|1.0|1.23e-05|0.00422|1.34e-05|0.0045899999999999|0.0|5.5e-08|1.88e-05|4.3255|-1070.456878|-1070.428722|581.59|1022.29|0.1598|286.64|501.08|0.6843|0.6843|-0.18282|3.4494|0.02815574|4.8244|162.0|6.7905|6.7905
7_a47|0.0|0|0|0.0|0.0|0.0|0|1.304326965|0.0|0.0|-0.143650735|2|-0.128433676|-0.3939082339999999|-0.0091074509999999|10.93671034|0|0|-0.262805289|-0.04311702|2|0.6995252890000001|0.817389583|-0.124285418|0.8755534909999999|0.671549194|1|-0.081264417|-0.095957591|0.427432212|-45.82735481|103.5602725|-0.036250645|2.8353037860000003|0.816979353|61.47335819|2491.885862|477.8297898|-919.9254234|1968.695833|-11.52827882|6.485224033|5958.904826|103.2106353|-518.7725468|25.02240371|0.0130514639999999|-357.5076454|1126.008167|526.6144628999999|7.36009799|1.0|0.0|1.0|1.0|2.0|3.14|0.09|5.63|6.52|3.69|2.0|0.0|111.28|1.0|4.0|-6.47|28.0|4.0|1.0|0.0|1.0|3.41e-07|0.000134|8.75e-07|0.000345|0.0|3.52e-10|1.3900000000000001e-07|3.7203|-1647.996662|-1647.963177|604.84|1043.33|0.2144|333.26|455.81|0.69314|0.69314|-0.1544|3406.0|0.03348545|4.4255|25.0|7.6|7.6
14_a15|0.0|0|0|0.0|0.0|0.0|0|1.43568901|0.0|0.0|-0.0455566929999999|2|-0.033982971|-0.374014235|0.001740635|10.9597359|0|0|-0.051908601|-0.184255041|2|0.8310685940000001|0.719993769|-0.028227917|0.7651878809999999|0.7933685340000001|0|-0.063809873|-0.0917424269999999|0.7461324029999999|-40.89540491|92.51564418|-0.032888795|6.026520371|0.770309725|68.59458198|2612.691478|568.5306056|-1117.1473460000002|2731.841165|-13.50893838|6.040010666000001|5861.387612|147.2072638|-715.9737342999999|27.36334635|0.015286995|-346.4801021|1450.257357|673.7288405|9.797353271|1.0|0.0|1.0|1.0|1.0|3.72|0.12|5.32|6.3|2.87|2.0|0.0|119.95|1.0|6.0|-6.22|30.0|4.0|1.0|0.0|1.0|5.99e-07|0.0002379999999999|1.47e-06|0.000584|0.0|1.51e-10|5.99e-08|3.6209|-1281.105795|-1281.0669369999998|689.8|1177.14|0.3131|278.5|584.18|0.65079|0.7055899999999999|-0.14997|3.3596|0.03885834|5.0894|0.03|7.5229|7.5229
11_a27|0.0|0|0|2.680511093|0.0|7.535296702|2|1.1606177359999998|0.0|5.4161004020000005|-0.003527607|2|-0.080272515|-0.344117757|0.004538653|10.93910312|0|0|-0.1299181459999999|-0.067428705|2|0.734834532|0.814843016|-0.043616687|0.8629676709999999|0.7146215429999999|1|-0.079921166|-0.094820973|0.349764196|-42.27430065|143.3238715|-0.034296948|4.524597532|0.8088958709999999|56.8702158|2339.465471|404.4089873|-852.6444161000001|1646.903525|-9.595877966|5.231762955|5186.240841|101.0845293|-451.0062644|22.42732497|0.012694323|-326.780942|1054.084273|504.209846|6.714661907000001|1.0|0.0|1.0|0.0|1.0|0.0|0.35|2.72|1.67|3.06|0.0|0.0|106.33|1.0|2.0|-3.68|26.0|4.0|0.0|1.0|0.0|0.000207|0.0716|9.45e-05|0.0326|0.0|8.2e-07|0.000283|2.4836|-1122.456105|-1122.433411|571.4|974.29|0.3492|370.92|415.32|0.6125|0.59222|-0.1022|3.1278|0.0226944|4.2894|5.0|8301.0|8301.0
12ad_a36|0.0|0|0|3.428443248|0.0|7.412764017000001|2|1.297042846|0.0|5.351858133|-0.073048351|2|0.046496301|-0.649957196|-0.001148437|10.95445455|1|1|0.077659878|-0.227404687|1|0.817851296|0.832674224|0.018207862|0.8846605|0.7767870459999999|0|-0.082404548|-0.107772644|0.423689705|-58.34300549|94.12528108|-0.0365657189999999|15.4237324|0.656407461|96.81391944|3041.082692|538.2749789|-1449.77215|2474.175727|-18.32944602|8.770308295|6569.653402|243.2659577|-1026.448977|39.44011905|0.028968808|-221.4751857|2208.646667|735.3783268|20.51012207|1.0|0.0|1.0|0.0|2.0|0.0|0.17|2.7|1.67|1.89|1.0|0.0|135.03|1.0|7.0|-4.18|33.0|6.0|0.0|0.0|0.0|6.579999999999999e-05|0.0289|8.36e-05|0.0367|0.0|2.42e-07|0.000106|3.8512|-1460.8311199999998|-1460.794632|737.53|1236.64|0.6073|216.26|588.2|0.27316|0.67215|-0.15638|5.3349|0.03648828|6.8996|17.0|7.7696|7.7696
12aa_a36|0.0|0|0|3.4172704080000003|0.0|7.412764017000001|2|1.297043479|0.0|5.351858133|-0.135770278|2|0.03597264|-0.672129428|-0.006653538|10.95446449|1|1|0.0620143779999999|-0.090926893|1|0.892815402|0.833911317|-0.023185884|0.888163057|0.849217847|0|-0.1066659309999999|-0.117270578|0.4679233379999999|-72.94175494|132.3194611|-0.04126187|11.04423694|0.731335741|96.18613736|2928.7759760000004|471.12395210000005|-1523.677823|2418.848273|-19.29522587|8.05947774|6438.603019|183.7216658|-1041.942197|38.58180913|0.023386634|-316.3903377|2083.417693|689.2886595|15.99256772|0.0|0.0|1.0|0.0|3.0|0.0|0.13|1.92|0.98|1.28|1.0|0.0|131.85|1.0|6.0|-3.52|32.0|5.0|0.0|0.0|0.0|0.000304|129.0|0.000359|152.0|0.0|7.19e-07|0.000305|3.8899|-1401.662677|-1401.617177|701.99|1183.76|0.4446|318.73|520.19|0.6931|0.6931|-0.15718|3.5904|0.04550032|4.7433|9.0|8.0458|8.0458
3h_a32|0.0|1|1|3.579396967|0.0|7.765993078999999|0|0.609420752|0.0|5.733341277|-0.008243901|0|0.014517903|-0.269379119|0.002101838|10.31100268|3|3|0.025035542|-0.122769653|0|0.84279263|0.7926338540000001|-0.2|0.834881529|0.8030743229999999|1|-0.07183387|-0.0882883959999999|0.30907784|-44.97387528|76.38838542|-0.027590124|4.372100625|0.7734940029999999|62.63332945|2398.020434|550.2022886|-829.1363044|2911.160989|-10.81473143|8.107034244|5187.525619|141.8112711|-519.1071084|22.33200639|0.011751781|-342.4592076|1071.936307|593.0848817000001|7.357575822|1.0|1.0|1.0|1.0|1.0|3.88|0.35|8.11|6.24|2.64|2.0|0.0|112.28|1.0|7.0|-8.23|26.0|3.0|1.0|0.0|1.0|5.8700000000000014e-09|2.24e-06|7.140000000000001e-07|0.000273|0.0|3.37e-09|1.29e-06|3.5552|-1790.6908030000002|-1790.663897|676.22|1127.45|0.2926|348.74|578.86|0.70257|0.70257|-0.1474099999999999|3.5952|0.02690554|5.8749|7.0|8.1549|8.1549
7_a1|0.0|0|0|0.0|0.0|7.860570786|2|1.348826331|2.307091837|5.777652323|0.001018628|1|-0.048878707|-0.421687222|0.0021597079999999|10.9513015|1|1|-0.077833285|-0.391298966|1|0.7795049279999999|0.801577133|-0.042175602|0.862051935|0.729621031|0|-0.083362936|-0.098295453|0.289201649|-40.16416679|111.9204437|-0.031040669|8.342261787|0.603382856|61.72628137|2150.215999|342.53930230000003|-568.3036318|1466.924404|-7.205474633|5.07667644|4519.238270000001|191.0896839|-273.8080361|24.78585294|0.029820838|-99.61948195|941.8624118|351.4191817|14.36764539|0.0|0.0|1.0|1.0|0.0|2.83|0.22|3.43|3.29|1.6|0.0|0.0|85.88|2.0|2.0|-3.16|23.0|4.0|0.0|1.0|1.0|0.000696|213.0|0.000195|0.0595|0.0|2.29e-06|0.000698|4.0504|-1009.509475|-1009.48087|515.2|864.85|0.2961|306.1|365.53|0.69902|0.69902|-0.16734|4575.0|0.02860499|6.5936|0.46|6.3372|6.3372
1n_a5|0.0|0|0|2.91912867|0.0|6.605297921|0|1.427557749|0.0|4.59511985|-0.0533837329999999|2|0.002508727|-0.3365350029999999|0.004367323|10.94528897|1|1|0.004115733|-0.015850084|2|0.6805709409999999|0.77828693|-0.087019366|0.8402078140000001|0.656280207|0|-0.082180848|-0.081950989|0.428980979|-47.1725036|63.58796786|-0.030493391|7.620766672|0.627751746|63.57058627|2437.279452|450.71720610000006|-752.6490056|889.4388375|-10.04713747|7.881746117|5101.31614|213.67365440000003|-432.02691110000006|27.88278228|0.028797525|-146.6611704|1198.959638|467.1194103|16.53002342|1.0|1.0|1.0|1.0|1.0|2.67|0.05|4.41|3.99|1.72|1.0|0.0|101.77|1.0|5.0|-4.27|27.0|5.0|0.0|0.0|1.0|5.41e-05|0.0193|6.56e-05|0.0234|0.0|8.43e-09|3.01e-06|4.3838|-1179.209088|-1179.169527|607.15|1017.23|0.3789|282.82|481.06|0.44786|0.44786|-0.17092|0.6234|0.03956123|0.7104|27.0|7.5686|7.5686
12ba_a36|0.0|0|0|3.389685532|0.0|7.412764017000001|2|1.297043659|0.0|5.351858133|0.026411489|2|0.087201747|-0.423472625|-0.002123045|10.9478512|1|1|0.159880159|-0.168084618|1|0.844641715|0.8256014690000001|-0.0202572689999999|0.890675195|0.796093405|0|-0.083210415|-0.108410153|0.330220757|-56.0578808|100.798163|-0.037526591|11.16896162|0.7068957840000001|89.06670390000001|3035.390784|572.4586103999999|-1314.6236720000002|2492.5731100000003|-17.03166444|7.409667253999999|6722.60947|197.4608731|-885.6465508|35.76372225|0.023797439|-278.7665262|1859.713557|688.1986357999999|16.03205543|1.0|1.0|1.0|0.0|2.0|0.0|0.12|2.79|1.63|0.74|1.0|0.0|133.18|1.0|5.0|-4.77|33.0|6.0|0.0|0.0|0.0|1.6800000000000002e-05|0.0072599999999999|5.65e-05|0.0244|0.0|1.91e-07|8.240000000000001e-05|3.0114|-1417.454721|-1417.426327|687.23|1187.56|0.7436|236.13|547.82|0.3989999999999999|0.70432|-0.12587|3.1996|0.02839417|4.5448|21.0|7.6778|7.6778
