molecula|SddssS|NaaNH|n9FaHRing|SaaNH|SssssC|NaasN|nAHRing|nARing|BCUTs-1|MATS2c|AATSC1c|SRW07|AATSC1s|JGI4|SaaaC|ATSC1c|AATSC1are|AATSC8d|AATSC7i|MATS1i|AATSC1i|MATS1c|n6aHRing|GATS1are|BIC2|MATS8s|MATS8d|SIC2|nFaHRing|FNSA5|PBF|FPSA3|PNSA3|PNSA5|PPSA3|RNCS|FNSA4|WPSA3|FNSA1|DPSA5|PNSA4|DPSA3|GeomPetitjeanIndex|GRAVp|TASA|PNSA2|MOMI-Z|GeomRadius|GRAV|PPSA1|WNSA2|DPSA1|DPSA2|PPSA5|CYP2C19 inhibitor|CYP2D6 inhibitor|CYP2C9 inhibitor|P-gp substrate|Hydrogen bond don0rs count (using Lipinski’s definition)|Log Po/w iLOGP|Fraction Csp3|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|TPSA_y|Log Po/w MLOGP|Leadlikeness|Brenk|Molar refractivity|Veber filter|Log S (Ali)|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|Molecular Mass|CYP1A2 inhibitor|Consensus Log P|Log S (ESOL)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|log P|Total Energy (water) (Hartree)|Area (grid)|Oscillator Force (max. Transition)|Approximated area|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Zero Point Energy|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|Gibbs Free Energy|Dipole (water)|pIC50|pIC50
22_a10|0.0|0|0|0.0|0.0|1|1|1|1.343837143|-0.067641834|-0.005035102|5.4161004020000005|-0.017163935|0.036101695|1.880539113|-0.332316729|0.008350227|-0.020475007|-0.042831367|-0.129989728|-0.208132084|-0.356699217|2|0.670763832|0.747363443|-0.02603707|-0.033474297|0.79665945|1|-0.0649866779999999|0.775071808|0.016720696|-41.96631248|-50.61577509|13.023146|75.58376652|-0.022372463|10.14325785|0.564323334|71.13124588|-17.4251029|54.98945848|0.422182297|3241.833491|677.4790907|-1062.931277|2668.5420940000004|8.84228648|7414.102179|339.3328129|-827.8787647|-100.1982412|1883.550109|20.51547079|1.0|1.0|1.0|1.0|0.0|4.14|0.17|-9.37|4.64|5.6|73.14|2.8|2.0|0.0|139.53|0.0|-5.34|36.0|5.0|-6.29|475.54|0.0|4.26|-5.53|2.95e-06|0.0014|4.1|2.03e-07|-0.05712|5.65|-1544.237634|770.92|0.2624|602.93|0.4483899999999999|0.6834100000000001|-1543.893507|4.8409|-0.2180699999999999|-1543.959333|6.5841|5.9586|5.9586
4e_a49|0.0|0|0|0.0|0.0|1|1|1|1.343847746|-0.076526919|-0.006602016|5.4161004020000005|-0.074495823|0.036555556|1.713107022|-0.3631108529999999|-1.8100000000000003e-05|0.018857363|-0.130491035|-0.037142108|-0.060391347|-0.403194204|2|0.7541604690000001|0.803344301|0.0063958109999999|0.032396301|0.856023531|1|-0.087866673|0.433385455|0.017142176|-57.79309816|-53.89448633|10.51443916|313.22432680000003|-0.029288891|6.449206277999999|0.650328475|68.38360061|-17.96482878|68.30753733|0.471635821|2675.626006|464.3567821|-916.2062675|1647.641653|7.934910277|5950.361470000001|214.47685|-561.9703647000001|-184.4129453|1408.836153|14.48911428|0.0|1.0|1.0|1.0|2.0|2.89|0.22|-7.36|3.4|2.83|92.93|1.25|1.0|0.0|114.08|0.0|-3.28|30.0|5.0|-7.52|399.45|1.0|2.42|-3.52|0.000305|122.0|1.71|1.74e-05|-0.06461|3.34|-1313.199448|660.22|0.2273|504.63|0.4078199999999999|0.68043|-1312.924353|3.9718|-0.2231199999999999|-1312.98289|4.8707|7.4685|7.4685
7_a27|0.0|0|0|0.0|0.0|2|0|0|1.40247849|0.112935885|-0.00601016|4.727387819|-0.050197188|0.049625|1.280380317|-0.288487667|0.010291744|-0.056500475|-0.220626658|-0.19575909|-0.323631281|-0.500327496|2|0.6413629129999999|0.801251575|0.147753647|-0.08694032|0.8546689820000001|1|-0.084531496|0.358145768|0.015099075|-34.09779211|-47.44936449|8.475438874|10.66993367|-0.0300556429999999|4.757447929|0.763564713|55.55559276|-16.87088515|42.57323098|0.466714317|2334.058688|477.7488532|-759.1898319000001|1497.873267|6.446345598|5082.120742|132.7162621|-426.1497425|-295.8891961|994.2704516|8.106228264|1.0|0.0|1.0|0.0|0.0|3.41|0.2|-6.61|3.32|3.05|65.6|2.88|0.0|0.0|102.36|0.0|-4.06|26.0|4.0|-6.26|345.4|1.0|3.14|-4.28|5.2e-05|18.0|3.02|8.4e-05|-0.04887|5.37|-1122.455548|606.74|0.4179|505.5|0.61278|0.61278|-1122.249324|4.2487|-0.2162099999999999|-1122.304359|6.3813|9.0|9.0
13m_a6|0.0|1|0|3.415695704|0.0|0|0|0|1.429020166|0.031719435|-0.010840005|4.727387819|-0.135152403|0.0446875|1.617900191|-0.628720289|-0.0093684169999999|-0.018628955|0.037052986|-0.068956229|-0.118693789|-0.568024162|2|0.870730542|0.7767360059999999|0.156982046|-0.031564227|0.832753533|1|-0.107644789|0.429009107|0.01858251|-68.97140339|-75.05944278|12.95736535|91.22689385|-0.0378750189999999|9.035018118|0.7362989999999999|89.65257305|-26.40980394|81.92876874|0.48094941|2951.567781|498.9881336|-1426.129413|2574.030011|8.435961541000001|6412.592679|183.8755989|-994.4232282|-329.5370141|1936.888972|14.59313027|1.0|1.0|1.0|1.0|3.0|2.18|0.08|-9.67|4.19|3.76|122.47|0.81|1.0|0.0|127.2|0.0|-4.64|33.0|5.0|-7.23|435.48|1.0|2.67|-4.28|5.24e-05|0.0228|2.43|9.35e-08|-0.07137|4.27|-1423.762467|726.28|275.0|546.69|0.66475|0.64753|-1423.448957|4.2913|-0.20954|-1423.511471|6.5243|8.0|8.0
5a_a50|0.0|0|1|0.0|0.0|2|1|1|1.3972442980000002|-0.203248487|-0.00148647|5.82008293|-0.017108794|0.038040936|2.475383677|-0.06986407|0.012640587|-0.130929632|0.028229556|-0.102607753|-0.168135655|-0.161169418|1|0.699970832|0.788709546|-0.132977171|-0.203436041|0.847812674|1|-0.065209836|0.2814514|0.010185297|-20.77548565|-34.7974024|5.435098605|6.819160781|-0.022747617|2.900288114|0.66527517|44.17662122|-12.13862875|26.21058426|0.4528093929999999|2246.106104|517.556163|-521.9610361|1605.985157|5.892775027000001|4770.917486|178.61652859999998|-278.5298849|-176.38892919999998|784.5791628|9.379218813|1.0|0.0|1.0|1.0|0.0|3.28|0.14|-6.24|3.66|4.33|35.64|2.62|0.0|0.0|101.86|0.0|-3.89|25.0|2.0|-5.83|326.39|1.0|3.47|-4.5|3.14e-05|0.0102|3.46|0.000186|-0.02487|3.39|-1029.930364|582.98|0.2735|455.34|0.39948|0.6725399999999999|-1029.734933|3.9843|-0.19146|-1029.786489|5649.0|5.3872|5.3872
1_a1 (SKF-104365)|0.0|0|0|0.0|0.0|1|1|1|0.626769342|0.011230812|-0.006055958|5.4161004020000005|-0.01959813|0.0409444439999999|0.0|-0.218014497|0.000663414|0.11172918|-0.221214316|-0.123703409|-0.300426726|-0.505981356|1|0.57031697|0.7926983559999999|-0.015406451|0.194988905|0.857919181|0|-0.081192283|0.2405471019999999|0.0133681239999999|-31.45099608|-37.55389489|6.18316314|6.658828587|-0.029524467|2.859900586|0.709744919|46.32985169|-13.65596178|37.63415922|0.416807085|1997.193006|376.1092109|-450.6467387|1551.362941|5.2735884010000005|4225.4765640000005|134.2517831|-208.4377919|-194.0267797|634.9418316000001|8.775956802|1.0|1.0|1.0|1.0|0.0|2.68|0.12|-6.0|3.93|4.28|56.01|2.52|0.0|0.0|81.72|0.0|-3.8|21.0|3.0|-6.01|297.35|1.0|3.27|-4.02|9.65e-05|0.0287|2.96|0.000295|-0.03482|3.45|-1279.084677|491.18|0.2178|358.09|0.70081|0.70081|-1278.971649|4.5773|-0.19624|-1279.017667|6.9338|5.7959|5.7959
4j_a46|0.0|0|0|0.0|0.19521727|1|1|1|1.134637093|-0.175292207|-0.002284836|5.587248657999999|-0.012405467|0.048126615|0.0|-0.130235627|0.011968098|-0.176133068|-0.078783783|-0.0589746909999999|-0.087688953|-0.226712003|1|0.72796254|0.7298040140000001|-0.061823242|-0.258222236|0.763724435|0|-0.074417476|0.295221643|0.01492164|-34.99059698|-43.95227197|8.812983129|70.56141095|-0.024805825|5.205103062|0.776932317|50.26191521|-14.65075732|43.80358011|0.402450715|2260.870095|561.0237355|-791.1408955|2563.282153|6.274010655|5077.124695|131.7477027|-467.2617475|-327.122208|1018.288052|6.30964324|0.0|1.0|1.0|1.0|0.0|3.9|0.39|-7.69|5.18|5.33|39.94|3.28|2.0|0.0|110.24|0.0|-5.38|27.0|3.0|-5.09|361.48|1.0|4.5|-5.31|4.86e-06|0.00176|4.81|7.33e-06|-0.01684|4.93|-1132.043677|646.67|0.2783|572.31|0.37853|0.69413|-1131.761156|2.9043|-0.20071|-1131.817578|3.8105|6.0942|6.0942
2_a49|0.0|0|0|0.0|0.0|1|1|1|1.3438506419999998|-0.084499704|-0.004112807|5.4161004020000005|-0.03981057|0.038726287|1.999073077|-0.189189114|0.004524556|0.005918367|-0.170631119|0.032521855|0.055400364|-0.320124905|2|0.802447754|0.79056501|0.084099874|0.00991453|0.851413454|1|-0.079176085|0.41397907|0.01105681|-44.066695|-40.34672657|5.634353797999999|226.4450566|-0.028277173|2.871166625|0.7154059890000001|49.26352575|-14.409545199999998|49.7010488|0.454163307|2244.518609|414.5350312|-605.2008985|1550.010086|5.667936413|4874.364109|145.02405359999997|-308.399629|-219.534132|845.9544764000001|8.91679918|0.0|1.0|0.0|1.0|1.0|2.5|0.15|-6.82|3.28|3.7|69.62|1.88|0.0|1.0|99.52|0.0|-3.53|25.0|3.0|-6.57|327.38|1.0|2.76|-3.89|0.000129|0.0421|2.43|4.94e-05|-0.04372|1.79|-1046.018455|553.52|0.2988|371.96|0.34449|0.68172|-1045.810794|4.8986|-0.19923|-1045.8595810000002|6.7117|7.2291|7.2291
13d_a6|0.0|1|0|3.447870607|0.0|0|1|1|1.424214188|-0.045686501|-0.010665225|5.351858133|-0.0122495089999999|0.041728395|0.0|-0.607917822|-0.003346018|-0.10528143|0.126028544|-0.106686991|-0.174259072|-0.49314765|1|0.845481322|0.786837131|-0.027209556|-0.187174391|0.841971795|0|-0.110731261|0.19992155|0.030793771|-63.04181168|-75.40072983|20.96853949|156.67194009999997|-0.039696112|14.27820079|0.769432845|88.02705449|-27.03045032|84.01035117|0.4128711229999999|2882.382522|536.999346|-1432.613867|3075.022992|9.086171078|6185.117192000001|157.0011174|-975.5161277|-366.9322097|1861.908905|12.62632467|1.0|1.0|1.0|1.0|2.0|3.03|0.16|-9.4|5.38|4.57|95.85|1.5|2.0|0.0|121.6|0.0|-5.95|32.0|5.0|-5.88|423.47|1.0|3.74|-5.27|5.42e-06|0.00229|4.23|1.68e-07|-0.05252|4.5|-1389.403308|723.61|0.7905|598.06|0.58381|0.7007399999999999|-1389.125098|11.0994|-0.20146|-1389.188211|14.0012|6.4437|6.4437
16_a15|-3.726252327|0|0|0.0|0.0|0|0|0|0.300207157|0.072882981|-0.008593957|0.0|-0.463771194|0.035555556|0.0|-0.4898555739999999|-0.009769916|-0.011969556|-0.006331105|-0.046871961|-0.0764246109999999|-0.528097878|2|0.787100127|0.729432583|0.080837546|-0.018331526|0.77948108|0|-0.101500719|0.7427725270000001|0.0070920509999999|-60.63825695|-69.38556779999999|4.848103252|53.93878231|-0.039472502|3.31414791|0.868460507|76.07332645|-26.98327637|65.48636021|0.419910645|3173.773379|494.6488764|-1457.096924|3014.308422|6.798937229|6931.531554000001|89.91997762|-996.0668068|-503.7568532|1677.792959|6.687758643|1.0|1.0|1.0|0.0|2.0|2.93|0.08|-9.21|3.37|6.02|115.58|1.72|2.0|0.0|124.45|0.0|-6.0|32.0|6.0|-6.27|446.52|1.0|3.59|-5.21|6.14e-06|0.00274|3.88|2.72e-07|-0.04082|8.26|-1770.509465|716.79|0.3809|600.98|0.6541100000000001|0.66615|-1770.217907|8.0361|-0.20953|-1770.281427|11.7447|7.6778|7.6778
17a_a6|0.0|1|0|3.3685510360000004|0.0|0|1|1|1.424257628|0.101940358|-0.012704951|5.351858133|-0.0265090529999999|0.041767677|0.0|-0.686067347|-0.00460563|-0.060774312|0.068338372|-0.10896749|-0.180339002|-0.5624663560000001|1|0.850080948|0.7722228729999999|0.08716369|-0.106323149|0.8299950709999999|0|-0.109388399|0.350977745|0.031147305|-63.02857512|-71.75703418|20.43213226|157.13173490000003|-0.041567592|13.40315088|0.77193498|84.75077935|-27.26767299|83.46070738|0.483320982|2816.084228|494.010135|-1363.383649|2217.333474|8.337470517|5996.580489|149.60699319999998|-894.3577948999999|-356.769966|1766.18975|12.99374518|1.0|1.0|1.0|1.0|2.0|2.88|0.12|-9.01|4.98|4.32|95.85|1.7|2.0|0.0|116.79|0.0|-5.81|31.0|5.0|-5.89|409.44|1.0|3.59|-5.17|6.69e-06|0.00274|4.09|4e-07|-0.05753|4.04|-1350.102634|696.96|0.3933|574.02|0.69627|0.7024|-1349.830672|4.1627|-0.18178|-1349.892285|5604.0|7.6198|7.6198
2_a27|0.0|0|0|0.0|0.0|2|0|0|1.402655014|0.09890645|-0.0065894809999999|4.59511985|-0.0609613559999999|0.0427777779999999|1.267636369|-0.276758209|0.009338889|0.017751479|-0.337316432|-0.21066171|-0.361571905|-0.475677812|2|0.639024713|0.796022385|0.137868605|0.027777778|0.8585302370000001|1|-0.081513931|0.408120957|0.019809599|-29.42169804|-41.03489597|9.972342226|9.194894069|-0.029261411|5.020172886|0.6684621829999999|52.43208086|-14.73047548|39.39404027|0.4424192289999999|2210.487938|426.3224749|-574.4885436000001|1270.627585|5.312170441|4774.521748|166.89932209999998|-289.2030522|-169.6109632|859.4181658|11.39718489|0.0|0.0|1.0|0.0|0.0|3.06|0.11|-5.84|2.43|2.49|65.6|2.42|0.0|0.0|92.58|0.0|-3.19|24.0|4.0|-6.69|317.34|1.0|2.52|-3.7|0.0002009999999999|0.0638|2.18|0.0004599999999999|-0.04933|4.32|-1043.821085|538.57|0.3217|420.7|0.55857|0.55857|-1043.665151|4.7049|-0.21702|-1043.715364|6.8854|7.8861|7.8861
15_a3|0.0|0|0|0.0|0.0|0|1|1|0.619596467|0.079167398|-0.006742751|4.727387819|-0.092127078|0.045993266|1.809035179|-0.289938297|-0.006419472|0.021805556|-0.325227172|-0.022386155|-0.039798975|-0.505519936|3|0.968837995|0.813015336|-0.103599654|0.036380489|0.866559772|1|-0.107619999|0.451058529|0.007901554|-47.26593592|-55.08588323|4.04445331|315.5421792|-0.037667|2.070175472|0.850327497|60.30684851|-19.28005913|51.31038923|0.461565365|2116.88728|398.6887321|-771.2023653|1433.713715|5.371119692000001|4617.470007|76.61068671|-394.7441342|-358.6340772|906.9474625|5.220965278|1.0|1.0|0.0|1.0|1.0|0.0|0.24|-5.78|2.21|1.56|89.99|0.96|0.0|0.0|94.29|0.0|-2.77|23.0|5.0|-7.35|321.4|0.0|1.2|-3.02|0.000951|306.0|1.28|0.000535|-0.06319|2.33|-1328.688126|553.81|0.4107|398.12|0.2843199999999999|0.67902|-1328.531138|1.9539|-0.22079|-1328.581677|2.3271|7.6021|7.6021
14_a4|0.0|0|0|0.0|0.0|1|1|1|1.399909181|-0.2248919089999999|-0.001935612|5.4161004020000005|-0.04986736|0.0409444439999999|0.0|-0.069682036|0.009588001|0.117232935|-0.031578333|-0.016862096|-0.039321879|-0.199315317|1|0.507307223|0.77505994|0.158051825|0.204594017|0.843811017|0|-0.071074269|0.218112446|0.013047382|-29.91067393|-32.31961528|5.933038407000001|12.12963775|-0.03015272|2.697931638|0.768457211|39.49511556|-13.71135194|35.84371234|0.40126838|1911.448021|386.9927769|-452.4746139|1378.961008|5.304461808|3944.638539|105.2894945|-205.7538638|-244.1511936|588.8091192|7.175500282000001|1.0|0.0|0.0|1.0|0.0|2.39|0.06|-5.71|3.59|4.09|30.71|2.82|0.0|0.0|80.09|0.0|-3.4|21.0|3.0|-5.8|277.3|1.0|3.2|-3.97|0.000106|0.0295|3.09|0.000539|-0.03639|3.22|-918.9507745|475.32|0.1864|353.16|0.53298|0.55975|-918.851356|2.3797|-0.2102|-918.896242|3.3312|5.8794|5.8794
11b_a50|0.0|0|1|0.0|0.0|2|1|1|1.3979498330000002|-0.154649459|-0.002908227|5.82008293|-0.014702942|0.038040936|2.114272566|-0.13377846|0.011959339|-0.133073229|-0.013155246|-0.162848233|-0.277408878|-0.266743077|1|0.701976536|0.800774662|-0.146696566|-0.20645662|0.862408925|1|-0.069841183|0.229754094|0.019455771|-23.23499995|-36.43643854|10.1501574|7.949039772000001|-0.02494328|5.295379767|0.642051995|47.72173991|-13.01301376|33.38515735|0.42907551|2286.724895|485.8716402|-546.5465781|1650.235214|5.697537591000001|4884.730303|186.7429782|-285.1356465|-148.2182458|851.2497152000001|11.28530137|0.0|0.0|1.0|1.0|0.0|2.84|0.15|-5.87|3.09|3.73|48.53|2.25|0.0|0.0|99.65|0.0|-3.58|25.0|3.0|-6.24|327.38|1.0|2.96|-4.16|6.97e-05|0.0228|2.9|0.000441|-0.02817|3.05|-1045.98235|560.06|195.0|431.63|0.53885|0.64477|-1045.798634|2.7805|-0.19501|-1045.849774|3.7922|5.7696|5.7696
14b_a50|0.0|0|1|0.0|0.0|2|2|2|1.267593742|-0.092558007|-0.003935732|5.82008293|0.0228205129999999|0.030219907|2.115127752|-0.255822608|0.010215823|-0.041169251|-0.106938404|-0.1786649189999999|-0.280243276|-0.306633966|1|0.74726683|0.7887047979999999|0.030057537|-0.076752616|0.831689551|1|-0.076674952|0.7031402240000001|0.022423099|-33.02344264|-50.27694576|14.70317076|25.31245624|-0.025558317|9.64109526|0.637281054|64.58491917|-16.75898192|47.72661339|0.445384689|2967.872393|592.81677|-1005.538915|2984.248708|6.3538844910000005|6737.145102|237.8403928|-659.347336|-180.03459850000002|1577.857852|14.30797341|1.0|1.0|1.0|1.0|0.0|3.64|0.35|-6.86|3.72|4.81|66.99|2.32|2.0|0.0|128.39|0.0|-4.6|33.0|5.0|-6.5|441.52|0.0|3.6|-4.78|1.6800000000000002e-05|0.0074099999999999|3.51|6.12e-05|-0.02486|3.05|-1431.068494|718.64|0.1637|533.25|0.55594|0.64303|-1430.72987|5.3711|-0.1936|-1430.7933859999998|6.7927|5.1818|5.1818
12w_a36|0.0|1|0|3.3131307480000003|-4.750262163|0|2|2|1.24014105|0.081390556|-0.015825416|5.351858133|-0.297354748|0.041555556|0.0|-0.917874106|-0.011700732|-0.010726574|0.115646674|-0.1187503719999999|-0.3344729369999999|-0.604676196|1|0.647732719|0.828393514|-0.098657593|-0.016393443|0.8792981679999999|0|-0.111267166|0.532980165|0.021104445|-62.34080876|-79.88912835|15.15285952|112.947763|-0.041210062|10.87965823|0.70536279|99.51883498|-29.58856606|77.49366829|0.4672300679999999|3230.870697|594.7596206000001|-1597.782567|2602.5207|8.365472166|7418.252264|211.5476713|-1147.197876|-294.8983941|2265.1925920000003|19.62970663|1.0|0.0|1.0|1.0|2.0|0.0|0.17|-7.14|3.31|4.04|78.43|2.04|2.0|0.0|130.43|0.0|-5.2|34.0|8.0|-6.4|465.43|0.0|2.65|-5.07|8.6e-06|4.0|3.86|3.37e-05|-0.05326|4.86|-1645.202839|712.88|0.4508|552.55|0.69466|0.69466|-1644.953222|5043.0|-0.21034|-1645.017691|7.0746|7.6383|7.6383
25b_a34|0.0|0|0|0.0|0.0|1|1|1|1.290860233|0.133975789|-0.015658012|5.351858133|-0.0929479709999999|0.04037037|0.0|-0.861190687|-0.00378755|-0.061390533|-0.2360985169999999|-0.278635968|-0.435821207|-0.623853334|1|0.832166825|0.7969500890000001|0.08214612|-0.101529052|0.83883012|0|-0.137924163|0.5020264870000001|0.030138301|-64.37123451|-86.13394472|18.82143547|165.2408865|-0.042438204|11.75402804|0.76274549|98.0416108|-26.50275222|83.19266998|0.419904835|2611.55928|410.0313565|-1378.143115|2671.608537|6.383564979|5786.015654|148.1659658|-860.6534206|-328.1702779|1806.819095|11.90766609|0.0|1.0|1.0|1.0|2.0|3.39|0.29|-6.42|2.63|3.03|90.3|1.56|1.0|0.0|108.21|0.0|-3.82|29.0|5.0|-7.07|393.44|0.0|2.58|-3.69|0.000202|0.0796|2.29|0.00015|-0.03539|5.06|-1313.388114|668.48|0.2259|562.84|0.6925600000000001|0.6925600000000001|-1313.132261|7.0586|-0.21103|-1313.194808|9.0174|5.6819|5.6819
8a_a31|0.0|1|0|3.28085223|0.0|0|1|1|0.610138387|-0.039027368|-0.015034136|5.733341277|-0.158899731|0.043817204|0.0|-0.586331322|-0.013230176|-0.01861065|-0.258538098|-0.054025775|-0.094359203|-0.520051508|0|0.938325481|0.837862749|0.0502030679999999|-0.030149254|0.895174844|0|-0.136459435|0.272259026|0.0375544779999999|-60.46233433|-67.46619355|18.56711239|131.2406629|-0.0416959379999999|9.179668678|0.666437359|82.32407724|-20.61467025|79.02944672|0.4512945479999999|2128.209198|293.7455749|-742.1281291|1443.955093|5.83708559|4538.505909|164.9149565|-366.9116769|-164.57484340000002|1113.575221|14.85788369|0.0|1.0|0.0|1.0|2.0|2.05|0.2|-5.33|4.16|2.54|114.29|0.36|0.0|0.0|83.83|0.0|-3.57|22.0|5.0|-7.11|314.36|1.0|2.13|-3.11|0.000773|243.0|1.56|0.00145|-0.02993|1.53|-1347.541429|538.75|0.2604|396.15|0.7027100000000001|0.7027100000000001|-1347.3959220000002|3.7141|-0.18869|-1347.446223|5.3042|6.1024|6.1024
11g_a5|0.0|1|0|2.9590700880000003|0.0|1|0|0|1.388236041|-0.204002571|-0.004593347|5.209486153|0.009272269|0.020943152|0.0|-0.252634073|0.00599982|-0.007175378|-0.14133011|-0.137739838|-0.233590516|-0.267507083|2|0.777565622|0.814159231|-0.075382189|-0.01453517|0.8737292720000001|0|-0.076326887|0.396049407|0.023215707|-44.19305139|-50.16001519|15.25675|68.77977167|-0.025442296|10.02633335|0.543581314|71.21847290000001|-16.72000506|59.4498014|0.485790997|2823.738452|550.6745046|-852.7202582999998|935.4227938|9.342496899|5817.569415|299.94631180000005|-560.3852433999999|-57.28097817|1568.70782|21.05845771|1.0|1.0|1.0|1.0|1.0|2.34|0.08|-9.04|4.17|4.48|81.51|1.06|1.0|0.0|118.35|0.0|-4.12|31.0|5.0|-6.84|408.46|0.0|2.96|-4.31|4.88e-05|0.0199|2.75|3.770000000000001e-07|-0.04322|2.3|-1330.189793|693.48|0.4609|542.13|0.56924|0.63081|-1329.927772|3.2282|-0.2146199999999999|-1329.988893|4314.0|7.5229|7.5229
12b_a50|0.0|0|1|0.0|0.0|2|1|1|1.397986833|-0.19841119|-0.002929899|5.82008293|-0.0016330379999999|0.034845679|2.112397566|-0.125985651|0.01164808|-0.115659308|-0.139522815|-0.168032508|-0.291865836|-0.246831987|1|0.699597776|0.804535572|0.009081884|-0.189976035|0.8718949979999999|1|-0.066155918|0.24516882|0.0214891|-22.92589265|-33.25880166|10.80329197|8.07905572|-0.0237482779999999|5.43117764|0.5731907470000001|47.12729492|-11.93905701|33.72918462|0.430791247|2224.116359|465.4891075000001|-465.6232233|1446.231761|5.7232816060000005|4672.843578|214.5713436|-234.0844297|-73.59089223|812.3355548|13.86849326|1.0|1.0|0.0|1.0|0.0|2.45|0.11|-5.49|2.59|3.42|48.53|2.02|0.0|0.0|94.69|0.0|-3.16|24.0|3.0|-6.44|313.36|1.0|2.59|-3.84|0.000144|45.0|2.5|0.00101|-0.02974|2.47|-1006.664619|539.15|0.2425|401.64|0.6016199999999999|0.6581|-1006.501585|4.0567|-0.19425|-1006.550688|5.6617|5.3242|5.3242
9g_a24|0.0|1|0|2.931798469|0.0|1|0|0|1.427608366|-0.318471716|-0.00106361|5.283203728999999|0.001126633|0.0279797979999999|0.0|-0.0425444|0.0144065739999999|-0.02471184|-0.292600863|-0.0273623029999999|-0.049325609|-0.079421802|2|0.683676657|0.7931626959999999|0.13372961|-0.045107345|0.859302479|0|-0.065668047|0.383340003|0.01876163|-32.080056199999994|-32.49188065|9.283063574|174.88817269999998|-0.021297745|4.593165278|0.4819264479999999|49.25777584|-10.53790724|41.36311977|0.427531635|2123.257348|429.0504306|-389.9025677|1196.910121|6.124370267000001|4355.725609|256.3375151|-192.9198181|17.88521849|809.0499476|16.76589519|0.0|1.0|0.0|1.0|1.0|1.78|0.06|-6.43|2.91|2.93|72.28|0.64|0.0|0.0|87.53|0.0|-2.49|23.0|4.0|-7.17|302.33|0.0|1.93|-3.09|0.0008179999999999|247.0|1.37|0.000113|-0.03585|0.75|-984.5891383|524.03|0.2444|400.47|0.4227399999999999|0.64993|-984.447764|2.9691|-0.21391|-984.497752|4.4131|7.1675|7.1675
47f_a18|0.0|0|0|0.0|0.0|0|1|1|1.251175676|-0.005500039|-0.005817448|4.844187086|-0.034211867|0.031179487|0.0|-0.477030713|0.0036509859999999|-0.008224928|-0.071877686|-0.264839041|-0.3927204379999999|-0.4138670829999999|0|0.765824398|0.750610215|-0.009917608|-0.014370598|0.780474694|0|-0.084851044|0.375218907|0.0138461289999999|-54.18475173|-72.03501774|11.75478965|111.1889928|-0.0289997239999999|9.979328976|0.726550657|86.11217859|-24.61956302|65.93954138|0.483843526|3367.7324700000004|711.5604361000001|-1944.945479|2343.062749|10.55465562|7870.103594|232.14715330000004|-1651.17806|-384.6642262|2676.957843|14.07716085|1.0|1.0|0.0|1.0|2.0|0.0|0.34|-9.22|3.22|3.6|88.97|2.79|3.0|2.0|164.47|1.0|-6.11|40.0|4.0|-6.4|541.68|0.0|2.83|-5.52|3.01e-06|0.00163|4.52|3.27e-07|-0.04439|8.13|-1743.375413|908.66|0.5741|874.24|0.6984600000000001|0.6984600000000001|-1741.724929|3.8532|-0.1724099999999999|-1741.802171|4.4861|8.0458|8.0458
1a_a5|0.0|0|0|0.0|0.0|0|1|1|1.189701889|-0.271170445|-0.001785522|4.59511985|0.009305578|0.021346801|0.0|-0.078562954|0.005921049|-0.004213083|-0.123867037|0.069867374|0.114184614|-0.179831877|2|0.8309401009999999|0.7427901179999999|0.11504495|-0.008431181|0.794139321|0|-0.075618812|0.3602068089999999|0.008036994|-36.19957997|-38.07869556|4.047117885|83.60943679|-0.027665419|2.037971304|0.7256546770000001|46.38422909|-13.93123008|40.24669785|0.455258786|1940.139869|419.7878208000001|-571.1804334|902.6910106|6.199179484|4005.068642|138.1496441|-287.62427139999994|-227.2618539|787.1243051|8.305533524|0.0|1.0|0.0|1.0|1.0|0.0|0.16|-7.15|3.08|1.42|37.81|2.09|0.0|0.0|93.49|0.0|-2.6|23.0|4.0|-6.58|298.34|0.0|1.75|-3.44|0.000365|109.0|2.17|2.13e-05|-0.1040099999999999|2.85|-951.1394906|531.02|0.2109|386.8|0.44868|0.54123|-951.178584|4.4956|-0.2262699999999999|-951.226623|6.7017|6.9706|6.9706
