molecula|NaaNH|n9FaHRing|n9FaRing|SaaNH|NaasN|SRW09|nAHRing|BCUTs-1|SaasN|MATS2c|AATSC1are|MATS8i|BCUTi-1|AATSC8d|n5aHRing|AATSC1pe|AATSC7i|AATSC1i|MATS1c|n6aHRing|GATS1are|MATS8s|SIC2|GATS1pe|nFaHRing|RASA|FNSA3|PNSA5|RPSA|TPSA_x|FNSA4|WNSA5|WPSA3|RPCS|FNSA1|FNSA2|WNSA3|PNSA4|DPSA3|GeomPetitjeanIndex|GRAVp|PNSA2|MOMI-Z|WNSA4|FPSA1|GeomRadius|GeomDiameter|GeomShapeIndex|GRAV|WNSA2|DPSA4|DPSA1|PPSA5|CYP2C19 inhibitor|CYP2D6 inhibitor|P-gp substrate|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Fraction Csp3|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w WLOGP|TPSA_y|Molar refractivity|Veber filter|Num. of Rotatable bonds|Log S (Ali)|Log Kp (cm/s)|Molecular Mass|Egan filter|BBB|Consensus Log P|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|PAINS|Lowest Unoccupied Molecular Orbital Energy|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Area (grid)|Oscillator Force (max. Transition)|Approximated area|Contribution (HOMO-LUMO transition)|Zero Point Energy|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Gibbs Free Energy|Dipole (water)|pIC50
12_a15|0|0|0|0.0|0|0.0|0|1.435689014|0.0|-0.071096525|0.001740635|-0.106061273|10.95973444|-0.01062828|0|0.0034254209999999|-0.054575504|-0.184255041|-0.380490701|2|0.8310685940000001|0.049877871|0.769289315|0.7933685340000001|0|0.89637291|-0.061084417|-60.15445365|0.10362709|66.16793071|-0.031995594|-38.40979933|6.123040777999999|4.192089814|0.746489397|-1.695766456|-24.90456371|-20.42981445|48.59303169|0.476419838|2613.57759|-1082.780166|2661.728915|-13.04483751|0.253510603|5.448223888999999|10.40571107|0.909927213|5897.820841|-691.376388|27.36785616|-314.7766363|10.50617745|1.0|1.0|1.0|1.0|1.0|3.56|0.12|24.0|-9.82|6.3|56.27|119.95|0.0|6.0|-6.22|-4.97|397.47|1.0|0.0|4.7|-5.83|5.99e-07|0.0002379999999999|0.0|-0.03196|5.16|3.8538|-1281.087109|688.91|0.1374|585.26|0.70444|-1280.810963|4.3338|-0.19054|0.02694613|-1280.871722|6.0547|8.3979
17a_a6|1|0|0|3.3685510360000004|0|7.412764017000001|1|1.424257628|0.0|0.101940358|-0.00460563|0.078798543|10.94948984|-0.060774312|1|-0.00194781|0.068338372|-0.180339002|-0.5624663560000001|1|0.850080948|0.08716369|0.8299950709999999|0.8013954109999999|0|0.753082653|-0.096082495|-71.75703418|0.2469173469999999|161.9738174|-0.041567592|-47.07146289|13.40315088|554.1936506|0.77193498|-2.078379577|-41.34573382|-27.26767299|83.46070738|0.483320982|2816.084228|-1363.383649|2217.333474|-17.887155899999996|0.22806502|8.337470517|16.13665395|0.935437602|5996.580489|-894.3577948999999|35.323795000000004|-356.769966|12.99374518|1.0|1.0|1.0|1.0|2.0|3.52|0.12|23.0|-9.01|4.32|95.85|116.79|0.0|5.0|-5.81|-5.89|409.44|0.0|0.0|3.59|-5.17|1.56e-06|0.000637|0.0|-0.05753|4.04|2.9753|-1350.102634|696.96|0.3933|574.02|0.7024|-1349.830672|4.1627|-0.18178|0.02379552|-1349.892285|5604.0|7.6198
8k_a46|0|0|0|0.0|1|7.727094485|1|0.300205953|2.105349622|0.1436554669999999|-0.002099764|-0.114070359|10.31928125|-0.038125|1|0.002202734|-0.1017929319999999|-0.050069565|-0.510222233|2|0.73768327|0.095179795|0.8341090329999999|0.687020939|0|0.7381768390000001|-0.08638304|-61.95565276|0.261823161|187.86239430000003|-0.033099828|-44.45419269|4.860695117|19.34993627|0.8265691140000001|-1.985989657|-44.4725532|-23.74966689|68.75557551|0.4938768979999999|3351.548891|-1424.980013|2328.360804|-17.04077386|0.173430886|8.070811215|15.94634031|0.975803904|7352.280688|-1022.446432|28.73282642|-468.6373459|8.080799245|1.0|0.0|1.0|1.0|2.0|3.94|0.24|23.0|-8.66|5.37|124.17|132.47|0.0|5.0|-5.74|-6.75|474.58|0.0|0.0|3.29|-5.13|1.82e-06|0.000866|0.0|-0.0398699999999999|7.63|4.1034|-1845.304274|742.04|0.1354|642.39|0.5577300000000001|-1844.970617|3.4118|-0.20954|0.04718819|-1845.037411|3.8107|6.8327
12ab_a36|1|0|0|3.458948649|0|7.412764017000001|2|1.297042596|0.0|-0.064515677|0.000939229|-0.032623802|10.9540584|-0.029080933|1|0.002112069|0.0618552579999999|-0.169341326|-0.4186639029999999|1|0.86559137|-0.0852411419999999|0.888163057|0.8196353679999999|0|0.8410557559999999|-0.079202413|-65.54680623|0.158944244|109.6369437|-0.033434841|-45.21303385|11.46782191|15.55386871|0.679025324|-1.805481415|-37.68448987|-23.06276515|71.2577056|0.484987413|2902.39241|-1245.389318|2390.849902|-15.90828969|0.320974676|7.821826146|15.18764075|0.941700118|6314.697413|-859.0476432|33.96451406|-246.9770378|16.81984117|1.0|0.0|1.0|0.0|2.0|4.86|0.17|17.0|-7.05|1.95|92.99|133.27|0.0|6.0|-3.92|-7.21|420.47|0.0|0.0|1.8|-3.91|0.0001199999999999|0.0503|0.0|-0.0523799999999999|3.23|3.8845|-1364.509957|712.73|0.4451|564.58|0.69294|-1364.236757|3.6976|-0.2093699999999999|0.04167456|-1364.300531|5.3228|7.9586
5b_a40|0|0|0|0.0|1|8.149890544|0|0.604912077|1.616656116|-0.067567502|0.008515162|0.179058252|10.31198309|0.020344828|2|0.006372485|-0.164084255|0.013573521|-0.389789991|0|0.537115914|-0.400500595|0.88618123|0.503365018|1|0.881264402|-0.077031845|-45.78637031|0.118735598|59.56617021|-0.036507111|-22.96968039|4.811137897|49.25022097|0.829018186|-1.095213344|-19.38687321|-18.31454812|48.2348504|0.477304896|2126.9310920000003|-549.4364437|764.9528181|-9.187872156|0.1709818139999999|6.521443259|12.47657231|0.913161214|4813.179854|-275.6361647|22.09185326|-330.1175669|6.2955085660000005|1.0|0.0|0.0|0.0|0.0|3.13|0.21|14.0|-5.25|4.39|75.5|84.17|0.0|3.0|-5.43|-5.42|338.21|0.0|0.0|3.83|-4.84|3.69e-06|0.00125|0.0|-0.07069|5.62|3.9759|-2096.782087|515.23|0.3005|411.1|0.59928|-2096.707754|7.2947|-0.23068|0.01471235|-2096.757832|9.3069|7.1938
11d_a5|1|0|0|2.9590700880000003|0|6.605297921|0|1.388848584|0.0|-0.245058546|0.008307337|-0.138265707|10.94877952|0.01948342|1|0.008809179|-0.202307745|-0.200646773|-0.22897714|2|0.786587307|-0.018747485|0.831190148|0.755793189|0|0.87090286|-0.063028408|-53.84338206|0.12909714|82.02685783|-0.029333375|-34.21147402|5.179111638|0.0|0.712305422|-1.525335513|-25.44574968|-18.63809379|48.19862797|0.49396568|2540.78984|-969.1808771|900.3825317|-11.84243331|0.287694578|8.920296087|17.62784804|0.976150552|5283.02167|-615.8065323|26.16587381|-269.7929124|11.51307533|1.0|1.0|1.0|1.0|1.0|3.13|0.17|23.0|-8.64|4.14|66.93|114.29|0.0|7.0|-4.14|-6.47|385.46|0.0|1.0|3.28|-4.29|7.2e-05|0.0278|0.0|-0.03767|2.59|4107.0|-1239.127458|682.09|507.0|594.45|0.6533399999999999|-1238.855022|2.8731|-0.20529|0.03371838|-1238.914819|3.7008|7.8239
6f_a40|0|0|0|0.0|1|8.421342866|1|0.604893424|1.750582483|0.134099184|-0.009302776|0.075227997|10.30179966|-0.190617284|2|-0.008368734|-0.233222505|0.092206207|-0.628934821|0|0.7710013309999999|-0.032826285|0.896373207|0.742681934|1|0.655786513|-0.134203859|-83.88605319|0.344213487|221.1408856|-0.052228625|-53.89282175|6.6032981820000005|40.01876255|0.8628087240000001|-2.350288117|-55.39203581|-33.55442128|96.49789556|0.410805404|3021.330686|-1509.948957|3072.581297|-21.5571287|0.137191276|6.993991456|11.87042702|0.69723213|7328.308886|-970.0707913999998|38.88975659|-466.1748926|8.892225517|1.0|0.0|0.0|1.0|2.0|4.05|0.21|14.0|-3.67|2.66|199.45|124.54|1.0|5.0|-6.95|-6.9|457.55|1.0|0.0|2.61|-4.64|1.13e-07|5.18e-05|1.0|-0.08982|6.96|2.57|-2426.972609|668.95|0.2362|507.64|0.69911|-2426.725129|6.2384|-203.0|0.04845403|-2426.787111|8.7269|7.3768
12q_a36|1|0|0|3.453150038|0|7.412764017000001|2|1.29701394|0.0|-0.0543475329999999|0.0005016269999999|-0.0651906459999999|10.9598352|-0.0433009009999999|1|0.0010871589999999|0.1161527719999999|-0.177407665|-0.441747876|1|0.8941919290000001|-0.017640538|0.8839272779999999|0.8065052890000001|0|0.82911927|-0.07607684|-68.5549152|0.17088073|110.4712541|-0.038175515|-44.31949385|7.758093617|0.0|0.768692389|-1.908775752|-31.79544084|-24.67976947|61.18276554|0.486620426|2786.514757|-1233.988474|2380.245597|-15.95501778|0.231307611|7.546533709|14.69971555|0.947876484|6040.52496|-797.7508892000001|32.10617123|-347.4093916|11.60375275|1.0|0.0|1.0|0.0|2.0|4.74|0.14|17.0|-7.18|2.54|69.2|128.76|0.0|5.0|-4.44|-6.49|415.88|0.0|1.0|2.34|-4.59|3.64e-05|0.0151|0.0|-0.05602|3.79|3.8653|-1692.544456|683.51|0.4239|531.58|0.6863199999999999|-1692.3116350000005|4.6718|-0.2126199999999999|0.03415678|-1692.370918|6.4226|8.2218
9_a27|1|0|0|2.627701427|1|6.842683282|0|1.391067068|1.830911754|0.164227115|0.00611794|-0.051160217|10.93740461|-0.0447599329999999|1|0.00651856|-0.2559122789999999|-0.171520296|-0.541535578|2|0.677253824|0.017503266|0.8806964490000001|0.654138816|1|0.7988644709999999|-0.078270599|-45.58003501|0.2011355289999999|103.702486|-0.033677898|-23.50038785|5.20756849|65.12542467|0.7892801540000001|-1.414471696|-20.80651808|-17.36382286|50.45546414|0.466349763|2256.4955670000004|-729.2805601|1463.168883|-8.952528705|0.210719846|5.03925321|9.442988795|0.873886547|4962.727436|-376.0062056|21.99956856|-298.297086|7.488512291|1.0|0.0|0.0|1.0|1.0|3.12|0.16|21.0|-7.06|3.04|76.46|97.46|0.0|3.0|-4.06|-6.33|331.37|0.0|1.0|2.99|-4.08|8.66e-05|0.0287|0.0|-0.0471|4.67|4.1673|-1083.143348|549.64|0.1982|425.08|0.59444|-1082.965434|2.7456|-0.2187|0.02461151|-1083.017359|4.0436|8699.0
17b_a6|1|0|0|3.375166525|0|7.412764017000001|1|1.425925343|0.0|0.1012747369999999|-0.00460563|-0.0385646|10.949638|-0.0791229359999999|1|-0.00194781|0.231025646|-0.180339002|-0.563310199|1|0.850080948|0.002947625|0.8370824240000001|0.8013954109999999|0|0.753949098|-0.095450984|-71.65078895|0.246050902|161.4509401|-0.041494349|-47.0150166|13.44399246|557.7093661|0.7706671740000001|-2.074717455|-41.0971443|-27.2272998|83.12058064|0.4548818979999999|2816.0632920000003|-1361.36499|2207.972178|-17.86570631|0.229332826|8.974770742|16.46390151|0.834464855|5985.963521|-893.2853154999999|35.32951798|-355.2067434|13.06809384|1.0|1.0|1.0|1.0|2.0|3.53|0.12|23.0|-9.01|4.32|95.85|116.79|0.0|5.0|-5.81|-5.89|409.44|0.0|0.0|3.6|-5.17|1.56e-06|0.000637|0.0|-0.05736|4.04|2.9964|-1350.102764|690.98|0.3949|575.2|0.7016100000000001|-1349.830814|5.3385|-0.18281|0.02458322|-1349.892156|7.3188|6.8153
12_a4|0|0|0|0.0|1|7.535296702|1|0.295190368|2.070952433|-0.1494133309999999|0.005795666|-0.093414896|10.31168324|0.028152112|1|0.009024784|-0.055590089|-0.085553511|-0.220286906|2|0.5687812560000001|-0.036425699|0.8749408470000001|0.531333552|1|0.805238097|-0.070256284|-44.33087544|0.194761903|115.5823166|-0.025916226|-26.30835499|4.116653575|7.519189887|0.717772573|-1.269895089|-24.74343259|-15.38009964|48.6306683|0.470780296|2927.48584|-753.6248824|1962.933988|-9.127388465|0.282227427|6.223583758999999|11.7599245|0.889574393|6390.233612|-447.2420348|21.42753878|-258.476202|9.260141177|1.0|0.0|1.0|1.0|0.0|3.41|0.23|21.0|-7.84|4.98|86.12|113.02|0.0|4.0|-4.18|-6.84|404.48|0.0|0.0|3.3|-4.33|6.57e-05|0.0266|0.0|-0.06898|6.12|3.8083|-1617.861623|640.67|0.1194|503.28|0.68825|-1617.57796|7.8701|-0.2312199999999999|0.03555871|-1617.634733|10.1971|5032.0
11_a15|0|0|0|0.0|0|0.0|1|1.435688956|0.0|-0.1758968389999999|0.001806571|-0.0856783419999999|10.95979791|0.023543401|0|0.003766915|-0.056500144|-0.272482143|-0.363940085|2|0.843715005|0.0234789439999999|0.76664841|0.796300317|0|0.8945381259999999|-0.064429158|-66.78526188|0.105461874|72.27026771|-0.033606127|-45.76619542|8.696553172|0.0|0.739315684|-1.949155337|-30.25595097|-23.02940065|56.84224275|0.470042906|3022.859488|-1335.705238|2565.707165|-15.7814467|0.260684316|6.233494755|11.76226306|0.8869452090000001|7002.915718000001|-915.3239085|31.14961732|-327.9935744|12.39401492|1.0|1.0|0.0|0.0|1.0|4.1|0.07|24.0|-8.9|6.69|59.51|138.24|0.0|6.0|-6.32|-5.26|448.52|1.0|0.0|4.62|-6.1|4.77e-07|0.000214|0.0|-0.03877|5.04|2.9595|-1450.740771|739.57|0.2657|568.22|0.70577|-1450.39211|812.0|-0.16011|0.03503399|-1450.457814|1.3581|6.1314
25c_a34|0|0|0|0.0|1|7.412764017000001|2|1.377881974|1.958290974|0.024837617|-0.002827527|-0.056443595|10.95957635|-0.041629027|1|0.001433865|-0.250299211|-0.563411433|-0.5404076879999999|1|0.809687672|0.118901861|0.844690266|0.760055383|0|0.683231623|-0.088513496|-75.6298008|0.316768377|211.2752099|-0.031498055|-50.44285726|19.49130854|93.28638171|0.537428437|-1.7008949569999998|-39.37521522|-21.008278|88.25954175|0.4356106729999999|2884.104654|-1134.447012|2439.174137|-14.01190479|0.4625715629999999|7.484891117|13.26192888|0.77182656|6306.980593|-756.6428589|39.09037289|-49.9273377|25.03674677|0.0|1.0|1.0|1.0|1.0|3.64|0.32|17.0|-5.71|1.98|90.74|116.0|0.0|6.0|-2.81|-7.95|421.45|0.0|0.0|1.93|-3.28|0.00156|659.0|0.0|-0.03272|4.32|4.2095|-1426.704645|704.43|0.2239999999999999|561.29|0.69247|-1426.421463|7.12|-0.2069599999999999|0.03817361|-1426.48597|9.8087|5.7496
11_a47|0|0|0|0.0|0|0.0|0|1.381898438|0.0|0.035230036|-0.007419345|0.081235787|10.93671007|0.046339015|0|-0.00580273|-0.120383371|-0.079543257|-0.451384505|3|0.702719047|-0.058523885|0.770028429|0.686454722|1|0.796863393|-0.08164597|-59.10798423|0.203136607|124.4421556|-0.035945973|-36.20974614|3.175899139|1.882633323|0.816608795|-1.833244617|-30.64032829|-22.02062158|55.20085753|0.4686568239999999|2842.168734|-1123.0517|2201.328597|-13.48990542|0.183391205|5.966142027|11.22841564|0.8820228529999999|6736.717611|-687.9851765999999|26.96593732|-387.9111844|7.881596968999999|1.0|1.0|1.0|1.0|2.0|3.28|0.04|28.0|-10.55|6.68|70.93|124.7|0.0|4.0|-6.29|-5.28|422.45|1.0|0.0|4.69|-6.03|5.110000000000001e-07|0.000216|0.0|-0.05094|4.84|3.7253|-1396.184699|654.49|0.2321|549.52|0.6915399999999999|-1395.922861|2.9142|-0.20554|0.03959805|-1395.980918|4.6111|7.4
41_a47|0|1|1|0.0|1|6.842683282|0|1.420292383|1.840145925|-0.225923786|0.003530307|0.024881402|10.98214139|0.075316535|1|0.0047106|-0.178132441|-0.317014709|-0.276217719|3|0.62974551|0.08640454|0.900915114|0.609110565|1|0.823168463|-0.061101947|-50.81597048|0.1768315369999999|99.86584673|-0.02929561|-28.69838714|5.852270304|0.0|0.653147815|-1.259711209|-19.48810377|-16.54473457|44.86996758|0.447046066|2374.594252|-711.4235867000001|1073.170368|-9.34366093|0.346852185|7.168742909|12.96444871|0.8084689140000001|5042.636398|-401.77742|25.33076615|-172.98086630000003|13.02756406|1.0|1.0|1.0|1.0|1.0|3.18|0.16|21.0|-7.47|4.52|68.52|99.09|0.0|4.0|-3.57|-6.66|348.38|0.0|1.0|3.06|-3.9|0.000267|0.0929|0.0|-0.05053|2.41|3.7144|-1162.492089|603.1|0.2849|471.9|0.68638|-1162.288187|4.9162|-0.2026099999999999|0.02982752|-1162.342476|6.8546|8.0
1_a15|0|0|0|0.0|0|0.0|0|1.419940974|0.0|-0.22215316|0.001244652|-0.068297833|10.95880609|-0.000905902|0|0.003816011|0.096086011|-0.270248221|-0.34192045|2|0.836466114|0.101406325|0.74357498|0.795437721|0|0.875723465|-0.068077117|-72.24770503|0.124276535|80.34898605|-0.031142386|-46.71058649|10.95802135|63.14412039|0.605927517|-1.899685524|-28.45664402|-20.13460632|60.96303497|0.437969049|3000.975833|-1228.210985|2855.495631|-13.01770443|0.394072483|6.580146251|11.7078005|0.77926144|7284.337537|-794.0799704|33.22939752|-136.9714493|18.15414234|1.0|1.0|1.0|1.0|1.0|3.91|0.19|24.0|-10.02|6.32|74.73|132.94|0.0|8.0|-6.55|-5.38|457.52|1.0|0.0|4.68|-5.97|2.830000000000001e-07|0.00013|0.0|-0.04142|4.68|3.2188|-1510.136281|697.35|0.2464|598.34|0.70553|-1509.785098|1.2218|-0.17792|0.01894559|-1509.851127|2.3261|7.3565
14m_a23|0|1|1|0.0|2|7.423568444|0|1.197955072|3.1160758160000004|0.05521348|0.001027627|-0.034213923|10.3132176|-0.050626415|2|0.001951778|0.0879380709999999|-0.226146643|-0.527662006|2|0.560094237|0.0266555739999999|0.8581143859999999|0.5415996160000001|1|0.9258118|-0.072795329|-62.09952738|0.0741882|51.59888942|-0.039285786|-43.19105542|8.703631619|0.0|0.7958339090000001|-1.964289314|-35.21393496|-27.32379205|63.1440955|0.476833897|3255.247038|-1366.189602|2263.262957|-19.00406438|0.204166091|8.595073462|16.42895711|0.911438824|7588.823133|-950.2032192|34.33353583|-411.5129154|12.51739962|1.0|0.0|1.0|1.0|1.0|3.51|0.09|26.0|-8.23|6.19|105.02|125.29|0.0|6.0|-6.38|-6.06|479.48|1.0|0.0|4.41|-5.79|4.1200000000000004e-07|0.000198|0.0|-0.08347|4.2|3.6774|-1966.968005|707.56|0.3335|572.31|0.65552|-1966.721362|6.1522|-0.23555|0.02296475|-1966.785519|8.5477|8.5171
5e_a40|0|0|0|0.0|1|8.149890544|0|0.604912776|1.661964758|-0.091305805|0.009890343|0.158430496|10.31198323|0.029272031|2|0.008306061|-0.184667138|0.010397494|-0.391074665|0|0.535506399|-0.402340487|0.877722972|0.5087199929999999|1|0.864422751|-0.076883794|-42.66853738|0.135577249|64.47400829|-0.035889706|-20.29110082|4.489363277|51.7148695|0.8223594679999999|-1.076691165|-17.38723451|-17.06741495|46.00255248|0.47779156|1986.384601|-512.0224486000001|512.5703164|-8.116440327000001|0.177640532|6.533857846|12.51197289|0.914944155|4158.984115|-243.4932098|20.75420252|-306.597267|6.144645946|1.0|0.0|0.0|0.0|0.0|3.03|0.21|14.0|-4.65|3.74|75.5|79.16|0.0|3.0|-4.78|-5.66|303.77|0.0|1.0|3.33|-4.25|1.66e-05|0.00505|0.0|-0.07231|4.99|3.7138|-1637.197299|493.19|0.5262|390.33|0.69675|-1637.115238|7.87|-0.2201699999999999|0.01659566|-1637.162552|10282.0|7.6021
13c_a5|1|0|0|2.944180713|0|6.605297921|1|1.377702625|0.0|-0.2071929139999999|0.005288472|-0.098760742|10.94530327|-0.018055556|1|0.006110714|-0.017427549|-0.150963534|-0.324868153|2|0.705487111|0.003545487|0.822789227|0.6775573359999999|0|0.80019672|-0.077308234|-50.50012762|0.19980328|131.7396496|-0.025039414|-33.29709668|10.06137448|51.93687546|0.551328235|-1.302049531|-33.60884086|-16.50965711|66.23254483|0.46617977|2793.480751|-858.5021696|1235.709541|-10.8855893|0.448671765|8.492261628|15.90846721|0.873289814|5989.714507|-566.0506435|29.94524142|-67.68621352|19.96143955|0.0|1.0|1.0|1.0|1.0|3.13|0.17|23.0|-8.09|3.29|84.0|120.88|0.0|5.0|-3.55|-7.28|411.46|0.0|0.0|2.68|-3.96|0.0002839999999999|0.1169999999999999|0.0|-0.05615|3.99|4.2145|-1351.274441|676.53|509.0|513.33|0.51479|-1351.008469|2.3276|-0.22939|0.03747691|-1351.067237|2.9732|6.9101
4b_a46|0|0|0|0.0|1|7.825245291|1|1.1346370890000002|2.189591837|-0.155670183|0.012332859|-0.135121207|10.96200942|-0.111103941|1|0.011806162|-0.128843936|-0.123416853|-0.16915334|2|0.6901151990000001|-0.263387881|0.768651645|0.69830739|0|0.935245062|-0.0524080009999999|-38.30877966|0.064754938|35.31914031|-0.0229342729999999|-20.89467173|2.251475261|56.7922535|0.8104680259999999|-1.123779397|-15.59093155|-12.50898928|32.7126858|0.428987199|2105.172229|-612.9404746|1750.333702|-6.822749952000001|0.189531974|5.76401157|10.09436488|0.751274223|4681.895329999999|-334.31474760000003|15.43427855|-338.6757579|4.343611349|1.0|0.0|1.0|1.0|0.0|3.9|0.38|17.0|-7.2|4.77|43.6|101.7|0.0|2.0|-4.35|-5.67|332.44|0.0|1.0|3.76|-4.63|4.49e-05|0.0149|0.0|-0.02729|3.98|4.5515|-1033.556797|588.79|0.1784|508.79|0.68682|-1033.3243619999998|3127.0|-0.21811|0.02176759|-1033.378455|3.7571|6.2612
13b_a6|1|0|0|3.423777636|0|7.412764017000001|1|1.430640379|0.0|-0.0411179|-0.00460563|-0.104663349|10.95129557|-0.064811009|1|-0.00194781|0.100281317|-0.180339002|-0.490758329|1|0.850080948|-0.029988734|0.8370824240000001|0.8013954109999999|0|0.7757172059999999|-0.093125205|-74.04643339|0.2242827939999999|147.0772097|-0.0406496879999999|-48.5571926|13.77653618|554.4007331|0.757233678|-2.032484418|-40.04664055|-26.65671602|82.07670290000002|0.408780634|2821.72831|-1332.835801|2587.000662|-17.48058934|0.2427663219999999|9.087172635|15.37022155|0.69141956|6000.952027|-874.0294667999999|35.20276076|-337.3706117|13.35319491|1.0|1.0|1.0|1.0|2.0|3.56|0.12|23.0|-9.01|4.32|95.85|116.79|0.0|5.0|-5.51|-6.1|409.44|0.0|0.0|3.45|-4.99|3.11e-06|0.0012699999999999|0.0|-0.0525799999999999|4.04|3.6322|-1350.0903970000002|694.33|0.7846|574.07|0.7006600000000001|-1349.837661|10.8032|-0.20156|0.02920955|-1349.898848|13.5746|6.7595
12n_a36|1|0|0|3.400581499|0|7.412764017000001|2|0.299253841|0.0|0.039596635|-0.006862238|-0.035989956|10.31810354|-0.000273044|1|-0.001160331|0.048110172|-0.261631709|-0.5181211520000001|1|0.8183043390000001|0.162338703|0.869718963|0.750657639|0|0.720111143|-0.089275906|-78.42650015|0.279888857|189.4391835|-0.039955874|-53.08197085|9.668119648|26.74179417|0.741751453|-2.317440678|-40.89805687|-27.04362074|74.70951411|0.454498749|3482.18259|-1568.530003|3465.537153|-18.30412788|0.258248547|6.863551112000001|12.58209967|0.833176363|7657.057548000001|-1061.639417|36.45914091|-327.25274110000004|14.3710571|0.0|0.0|1.0|0.0|3.0|5.03|0.17|17.0|-6.87|2.15|123.75|142.02|0.0|7.0|-3.85|-8.03|474.54|0.0|0.0|1.18|-3.72|0.0001409999999999|0.0668|0.0|-0.05056|6.24|3.6382|-1876.201464|714.14|0.3921|566.87|0.7046600000000001|-1875.89723|10.8395|-0.19984|0.03261661|-1875.961945|14.3562|7.8239
22_a20|0|0|0|0.0|1|6.842683282|0|1.4170330269999998|1.915285809|-0.238401323|0.009265667|-0.066832578|10.93106272|-0.038668966|1|0.008780074|0.155407313|-0.060582944|-0.177976478|2|0.616352201|-0.044184455|0.809440795|0.607038752|1|0.946515026|-0.059893667|-44.14650378|0.053484974|34.8271111|-0.027118811|-28.7463017|5.21001405|54.71081293|0.77063827|-1.3559405430000002|-25.39523478|-17.65860151|47.00134116|0.477376285|2738.108259|-882.9300756000001|2396.806062|-11.49852068|0.22936173|7.408914181|14.17638345|0.913422548|5924.626340999999|-574.9260339|22.91425458|-352.4559681|8.759421782|1.0|1.0|1.0|1.0|0.0|3.36|0.08|27.0|-9.69|5.39|67.39|121.62|0.0|4.0|-5.6|-5.58|401.46|0.0|0.0|4.24|-5.53|2.48e-06|0.000997|0.0|-0.0568|4.07|3.9732|-1275.84854|694.15|0.2636|563.43|0.66063|-1275.598059|4.8308|-0.21856|0.03226475|-1275.657902|6141.0|6.6364
25b_a34|0|0|0|0.0|1|7.412764017000001|1|1.290860233|1.94553288|0.133975789|-0.00378755|-0.112970844|10.95957635|-0.061390533|1|-0.000223677|-0.2360985169999999|-0.435821207|-0.623853334|1|0.832166825|0.08214612|0.83883012|0.787858064|0|0.656573108|-0.1030760719999999|-86.13394472|0.343426892|214.470853|-0.042438204|-53.79083879|11.75402804|49.2835599|0.76274549|-2.206786613|-40.19997818|-26.50275222|83.19266998|0.419904835|2611.55928|-1378.143115|2671.608537|-16.55102732|0.23725451|6.383564979|11.00434095|0.723855085|5786.015654|-860.6534206|34.74652105|-328.1702779|11.90766609|0.0|1.0|1.0|1.0|2.0|3.53|0.29|17.0|-6.42|3.03|90.3|108.21|0.0|7.0|-3.82|-7.07|393.44|0.0|0.0|2.58|-3.69|0.00015|59.0|0.0|-0.03539|5.06|4.2253|-1313.388114|668.48|0.2259|562.84|0.6925600000000001|-1313.132261|7.0586|-0.21103|0.02655501|-1313.194808|9.0174|5.6819
12aa_a36|1|0|0|3.4172704080000003|0|7.412764017000001|2|1.297043479|0.0|0.033952382|-0.006653538|0.010538281|10.95446449|-0.013898809|1|-0.004569485|0.0620143779999999|-0.090926893|-0.53315493|1|0.892815402|0.156337925|0.888163057|0.849217847|0|0.688945241|-0.1066659309999999|-80.19356964|0.3110547589999999|212.7097172|-0.04126187|-54.83906299|11.04423694|109.0001157|0.731335741|-2.228140982|-49.88002793|-28.21625599|89.09222754|0.44829258|2928.7759760000004|-1523.677823|2418.848273|-19.29522587|0.2686642589999999|8.05947774|14.60824604|0.812554922|6438.603019|-1041.942197|38.58180913|-316.3903377|15.99256772|0.0|0.0|1.0|0.0|3.0|4.83|0.13|17.0|-6.14|0.98|112.29|131.85|0.0|6.0|-3.52|-7.79|424.46|0.0|0.0|1.15|-3.45|0.000304|129.0|0.0|-0.05111|3.88|3.8899|-1401.662677|701.99|0.4446|520.19|0.6931|-1401.389257|3.5904|-0.20829|0.04550032|-1401.45065|4.7433|8.0458
