molecula|SddssS|n9FaHRing|n9FaRing|SssssC|NaasN|SaasN|AATSC1c|SRW07|n6HRing|JGI4|MATS7i|SaaaC|ATSC1c|AATSC1are|MATS8i|n5aRing|n5aHRing|AATSC1pe|MATS1i|AATSC1i|GATS1are|MATS8s|MATS8d|nFaHRing|PBF|PNSA5|PPSA3|FNSA4|WNSA5|RPCS|FNSA1|DPSA5|PNSA4|DPSA3|GeomPetitjeanIndex|TASA|PNSA2|WNSA4|FPSA1|GeomShapeIndex|GRAV|PPSA1|WNSA2|DPSA4|FPSA5|CYP2C9 inhibitor|P-gp substrate|Log Po/w iLOGP|Fraction Csp3|Num. of Aromatic heavy atoms|TPSA_y|Log Po/w MLOGP|Brenk|Molar refractivity|Class [Log S (SILICOS-IT)]|Log S (Ali)|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|Molecular Mass|Consensus Log P|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|PAINS|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Area (grid)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Contribution (HOMO-LUMO transition)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Dipole (water)|IC50|pIC50
12ay_a36|0.0|0|0|0.0|0|0.0|-0.006733838|5.351858133|2|0.043383838|0.1012005419999999|0.0|-0.404030255|0.003676818|0.012286423|1|1|0.0045625|-0.101854847|-0.169994208|0.902377067|-0.109624825|-0.111814717|0|0.419950383|-64.13591431|11.67851857|-0.035337546|-41.57269314|8.677627506|0.778164805|74.29343346|-22.90568368|59.80790901|0.4530143439999999|537.618563|-1282.718286|-14.84739041|0.221835195|0.828201506|6204.216872999999|143.79285900000002|-831.4538627999999|29.43551742|0.015670425|0.0|1.0|0.0|0.21|17.0|69.2|2.45|0.0|133.68|1.0|-4.54|31.0|4.0|-6.38|409.49|2.42|-4.6|2.8600000000000004e-05|0.0117|0.0|4.55e-08|1.86e-05|-0.0526|3.9348|3.79|3.6561|-1311.576473|-1311.547668|674.33|1184.45|339.12|0.2939|315.09|0.6914|-1311.282556|0.1464|-0.15056|-0.2031599999999999|0.02880431|9.1844|18.0|7.7447
2_a4|0.0|0|0|0.0|0|0.0|-0.00708265|4.59511985|1|0.037777778|0.08246129|0.0|-0.269140683|-0.001386521|0.090707854|0|0|-0.0016168089999999|0.147657684|0.228655117|0.930871261|0.11821091|0.1355918559999999|0|0.442778552|-44.27948986|2.667094277|-0.0379537729999999|-18.65482233|0.0|0.843107708|48.93681624|-15.98981578|52.12536246|0.3961813179999999|312.82106489999995|-575.6333682|-6.736463618999999|0.156892292|0.656126301|3396.86527|66.09827364|-242.5126903|18.96532986|0.011054731|0.0|1.0|0.0|0.27|12.0|45.15|1.63|0.0|79.59|2.0|-2.18|19.0|4.0|-6.69|253.3|1.24|-2.77|0.0066|1.67|0.0|1.4800000000000002e-05|0.00374|-0.01612|5.8961|2.46|3.2230000000000003|-819.9326497000001|-819.8996124|458.73|764.77|384.69|0.1315|210.28|0.6885600000000001|-819.771754|0.0008|-0.14614|-0.16226|0.033037353|3.0946|31.0|7.5086
12c_a31|0.0|0|0|0.0|0|0.0|-0.013026643|5.733341277|0|0.040982906|-0.030192572|0.0|-0.690412101|-0.003618466|-0.094991098|2|2|-0.000813398|-0.138799714|-0.223856622|0.8083148840000001|0.066071056|-0.098452311|0|0.343619017|-82.33748068|19.38414321|-0.036326291|-52.25551342|553.8695417|0.6817087|97.28775086|-23.05449459|85.79638585|0.448512808|422.3366652|-1152.7247289999998|-14.63154376|0.3182913|0.813278739|5676.394271|202.0036947|-731.5771879|33.81868912|0.023556702|1.0|1.0|3.1|0.35|16.0|117.37|1.08|0.0|108.16|1.0|-5.23|28.0|5.0|-6.53|398.48|3.32|-4.16|5.85e-06|0.00233|0.0|5.79e-08|2.31e-05|-0.0338399999999999|3.8328|4.6|3.8328|-1618.1530810000002|-1618.112841|679.71|1138.89|323.48|0.2625|323.48|0.7007399999999999|-1617.888981|0.2625|-0.15904|-0.19288|0.04023903|2.2908|0.38|6.4202
5b_a40|0.0|0|0|0.0|1|1.616656116|-0.0049439079999999|6.167516491000001|0|0.044946237|-0.096549823|0.7222376540000001|-0.163148971|0.008515162|0.179058252|2|2|0.006372485|0.007986879|0.013573521|0.537115914|-0.400500595|0.029485257|1|0.313503463|-45.78637031|9.59023102|-0.036507111|-22.96968039|49.25022097|0.829018186|52.08187888|-18.31454812|48.2348504|0.477304896|442.1045286|-549.4364437|-9.187872156|0.1709818139999999|0.913161214|4813.179854|85.77656597|-275.6361647|22.09185326|0.012549086|1.0|0.0|2.82|0.21|14.0|75.5|2.89|1.0|84.17|2.0|-5.43|21.0|3.0|-5.42|338.21|3.83|-4.84|3.69e-06|0.00125|0.0|5.65e-06|0.00191|-0.07069|3.9759|5.62|3.9759|-2096.782087|-2096.767375|515.23|847.01|311.84|0.3005|311.84|0.59928|-2096.707754|0.3005|-0.15999|-0.23068|0.01471235|9.3069|64.0|7.1938
46_a18|0.0|0|0|0.0|0|0.0|-0.005378956|4.844187086|1|0.03531746|-0.046124025|0.0|-0.3872848129999999|0.002300582|-0.0669031009999999|0|0|0.003512954|-0.1483628609999999|-0.224171123|0.7100921609999999|-0.015124585|-0.090469229|0|0.30524999|-54.33831169|6.376289807000001|-0.029244604|-38.60388092|58.66827342|0.782232748|63.70285871|-20.77641329|55.92367899|0.4548138479999999|587.2068577|-1412.796104|-14.76030741|0.217767252|0.8342358790000001|7150.333139|154.7096476|-1003.700904|26.56039822|0.013181412|0.0|1.0|0.0|0.3|18.0|76.5|3.33|1.0|151.14|1.0|-5.68|36.0|3.0|-6.14|480.6|2.93|-5.47|2.08e-06|0.000999|0.0|1.51e-09|7.27e-07|-0.04995|3225.0|8.11|3225.0|-1532.992457|-1532.968527|765.33|1380.79|384.45|0.4249|384.45|0.69181|-1532.493789|0.4249|-0.13224|-0.18219|0.0239301|3.2533|186.0|6.7305
5g_a40|0.0|0|0|0.0|1|1.534673091|-0.016033575|6.167516491000001|0|0.044946237|-0.0602779129999999|0.64025463|-0.5611751220000001|-0.012794054|0.122088541|2|2|-0.012008571|0.07917206|0.137067086|0.795454476|0.006643696|-0.1312278909999999|1|0.245639795|-68.05025116|11.83520323|-0.049288357|-32.29667648|0.0|0.745349319|80.22859145|-23.39227384|84.77514603|0.488538966|321.64971460000004|-748.5527627|-11.10198254|0.254650681|0.955183157|4358.890754999999|120.8573152|-355.2634413|31.38430965|0.025660198|0.0|1.0|1.96|0.21|14.0|115.96|0.74|1.0|78.2|3.0|-4.24|21.0|5.0|-6.6|301.32|2.01|-3.37|5.78e-05|0.0174|0.0|0.0013|391.0|-0.0540299999999999|3.48|4.02|3.48|-1328.055803|-1328.015099|489.04|800.98|356.27|261.0|356.27|0.6563|-1327.9345529999998|261.0|-0.14505|-0.19908|0.04070345|6.7957|123.0|6.9101
8c_a31|0.0|0|0|0.0|0|0.0|-0.01275867|5.733341277|0|0.03995098|-0.106461724|0.0|-0.574140137|-0.0080009219999999|-0.1903992189999999|2|2|-0.004832959|-0.053983462|-0.09039853|0.922486359|0.006000201|-0.1759864119999999|0|0.280934088|-70.64275621|16.3656112|-0.039640027|-38.96685783|477.2277896000001|0.72308253|82.77037329|-21.86561502|80.93682766|0.47508938|345.3445134|-918.3558307|-12.06117028|0.27691747|0.90508624|4835.748065|152.7489054|-506.5691518|30.23944586|0.021986076|1.0|1.0|2.9|0.29|16.0|114.29|0.85|0.0|93.45|1.0|-4.42|24.0|5.0|-6.7|342.42|2.83|-3.63|3.79e-05|13.0|0.0|7.45e-07|0.0002549999999999|-0.03222|3.8492|1.83|3.8492|-1426.166503|-1426.129055|595.67|981.89|322.11|0.2597|322.11|0.7005|-1425.968408|0.2597|-0.15985|-0.19207|0.03744829|5.1815|0.81|6.0915
14e_a23|0.0|1|1|-4.45581912|2|3.052208981|-0.008865361|5.351858133|2|0.044241453|0.023369734|0.650989437|-0.4787294729999999|0.001027627|0.021081733|2|2|0.001951778|-0.07256543|-0.226146643|0.560094237|0.133270225|-0.014216155|1|0.267882223|-62.2612068|12.5437807|-0.03935934|-43.33511299|0.5612316039999999|0.796525872|74.75779594|-27.39493099|63.61519626|0.49543439|644.0923882999999|-1369.74655|-19.06744972|0.203474128|0.981902808|7663.17288|141.6222839|-953.3724859|34.39302091|0.017954325|1.0|1.0|3.62|0.09|26.0|105.02|3.82|1.0|125.29|1.0|-6.38|34.0|7.0|-6.06|479.48|4.5|-5.79|4.1200000000000004e-07|0.000198|0.0|5.94e-09|2.85e-06|-0.08122|3.7033|4.2|3.7033|-1966.96594|-1966.943431|706.39|1209.58|334.8|0.3178|334.8|0.63922|-1966.720803|0.3178|-153.0|-0.2342199999999999|0.02250947|5.5469|3.0|8.5214
4c_a46|0.0|0|0|0.139403726|1|2.137504882|-0.005085922|5.587248657999999|1|0.0440307329999999|-0.111750026|0.0|-0.300069396|0.010177371|-0.051150771|1|1|0.010040825|-0.056422062|-0.083788154|0.649753668|0.072412685|-0.0976963169999999|0|0.305199509|-55.2981278|8.799732282999999|-0.029688832|-34.9456654|53.13410852|0.840753785|60.67664538|-18.76186479|49.01980408|0.450883931|562.9269925|-1050.664428|-11.85656505|0.159246215|0.8211086059999999|5571.088357|100.6356847|-663.9676426|22.31552819|0.008510983|1.0|1.0|3.8|0.38|17.0|57.01|3.4|0.0|115.03|1.0|-5.55|29.0|4.0|-5.39|389.49|4.44|-5.28|2.8e-06|0.00109|0.0|2.39e-08|9.32e-06|-0.04381|5.4579|6.38|4.1026|-1245.4159619999998|-1245.392965|683.75|1176.07|302.21|0.2296|227.16|0.6986600000000001|-1245.114575|0.2083|-0.17085|-0.21466|0.02299741|5.4491|2008.0|5.6972
17_a12|0.0|0|0|0.0|0|0.0|-0.00864055|4.727387819|3|0.035816993|-0.210594127|0.0|-0.38018419|-0.002523977|-0.072956553|1|1|-0.000651751|-0.113649923|-0.202276514|0.918713011|-0.043392747|-0.11976662|0|0.318309599|-50.13411606|5.849860887999999|-0.035198739|-26.12444199|0.0|0.786701219|57.97616997|-18.34174978|42.10235809|0.466056241|447.1583691000001|-752.0117408|-9.557722681|0.213298781|0.8728564259999999|4866.339908|111.1480977|-391.8666299|23.31475957|0.015049295|1.0|0.0|2.97|0.17|17.0|78.41|2.47|0.0|103.12|1.0|-4.51|24.0|4.0|-6.07|333.41|3.14|-4.24|3.1e-05|0.0103|0.0|6.97e-08|2.32e-05|-0.06322|4.4014|2.87|3.7723|-1366.804178|-1366.776169|560.09|933.62|328.67|0.2213|281.69|0.62783|-1366.638303|148.0|-0.15459|-0.21781|0.02800938|2.9806|16.0|7.7959
14a_a25|0.0|0|0|0.0|1|1.667057351|-0.004483962|4.727387819|2|0.038167849|0.051906412|1.975771616|-0.255585831|0.006085806|-0.046802062|1|1|0.006158124|-0.0469914379999999|-0.077269115|0.6716839040000001|-0.085643386|-0.035531959|1|0.326595394|-55.27820709|8.449104086|-0.033365179|-36.28756839|58.18995584|0.8067529940000001|63.96772039|-21.90268583|54.17569023|0.492236681|558.2652611000001|-1160.842349|-14.37809314|0.193247006|0.969421506|6315.975408|126.8576588|-762.0389362000001|27.14918443|0.01323706|1.0|1.0|3.06|0.08|27.0|72.7|2.47|0.0|126.26|1.0|-5.39|32.0|4.0|-5.91|419.48|3.81|-5.29|4.03e-06|0.0016899999999999|0.0|2.58e-10|1.08e-07|-0.05083|5.3631|5.79|3.9479|-1352.298438|-1352.265931|689.55|1202.13|314.05|0.3529|231.18|0.6714|-1352.024616|0.1756|-0.16347|-0.2143|0.03250632|4.1656|207.0|6684.0
12d_a31|0.0|0|0|0.0|0|0.0|-0.012448252|5.733341277|0|0.0359583329999999|-0.042401695|0.0|-0.697102094|-0.002456634|-0.085780934|2|2|0.000127275|-0.134504227|-0.214049412|0.8066174070000001|-0.00658148|-0.057226679|0|0.3996192999999999|-81.56033123|21.06095035|-0.032542687|-57.85220856|557.514503|0.6383648510000001|99.79879739|-23.08311261|87.64629597|0.389382761|500.3881827|-1223.404968|-16.37326657|0.361635149|0.63768714|5753.290126|256.5143096|-867.7831284|36.15974873|0.02571268|1.0|1.0|3.9|0.38|16.0|117.37|1.31|0.0|112.97|1.0|-5.61|29.0|5.0|-6.36|412.51|3.76|-4.39|2.48e-06|0.0010199999999999|0.0|2.3500000000000002e-08|9.69e-06|-0.03128|3.8477|5.0|3.8477|-1657.471849|-1657.428467|730.86|1201.63|322.23|0.2566|322.23|0.7006600000000001|-1657.1792779999998|0.2566|-0.15968|-0.19096|0.04338158|3.3585|0.51|6.2924
12l_a30|0.0|0|0|-4.712037416|0|0.0|-0.015371073|5.351858133|2|0.044036281|-0.102468864|0.0|-0.876151158|-0.00695299|0.154540315|1|1|-0.004395528|-0.077457998|-0.226973911|0.613786308|-0.045411075|-0.0395239879999999|0|0.37422435|-76.82494797|10.78883933|-0.045581702|-53.74781658|1.697908189|0.8218150790000001|88.64610824|-31.88960104|74.10578426|0.462727396|583.6736326|-1690.148855|-22.31041443|0.178184921|0.861252543|7576.362669|124.6606826|-1182.451965|38.8038646|0.016896687|1.0|1.0|0.0|0.17|17.0|90.88|2.82|0.0|133.96|1.0|-6.7|34.0|8.0|-5.66|482.48|3.42|-5.92|1.99e-07|9.63e-05|0.0|6.61e-08|3.19e-05|-0.0545299999999999|5.0454|5.52|3.5245|-1988.033039|-1987.998976|729.17|1223.54|351.78|0.2294|245.74|0.68488|-1987.782294|0.1574|-0.14944|-0.20397|0.03406276|2.9851|61.0|7.2154
17a_a25|0.0|0|0|0.0|1|1.826085128|-0.004137083|4.727387819|2|0.043274232|-0.017081614|2.008884939|-0.248224991|0.0063846319999999|-0.0688716509999999|1|1|0.006423059|-0.047099434|-0.07654898|0.6741827509999999|0.168247187|0.0114970419999999|1|0.348821736|-56.61512986|9.033070252|-0.0297670279999999|-40.379488|80.30332825|0.755980502|67.57985355|-21.2306737|53.50212109|0.468791604|623.7797651000001|-1188.917727|-15.142307999999998|0.244019498|0.882500365|6250.571217000001|174.0415044|-847.969248|28.08362601|0.015373381|1.0|1.0|3.47|0.11|27.0|72.7|2.67|0.0|131.06|1.0|-5.12|33.0|4.0|-6.18|433.5|4.04|-5.13|7.5e-06|0.00325|0.0|1.05e-10|4.54e-08|-0.05255|5.2683|6.04|3.9347|-1391.625102|-1391.588873|747.06|1271.9|315.11|0.4076|235.34|0.6722|-1391.321455|0.1735|-0.16304|-0.21559|0.0362293|5.1401|25.0|7.6021
AKLKII_a46|0.0|0|0|0.0|0|0.0|-0.003417504|4.59511985|3|0.0386379929999999|-0.008897473|1.744747103|-0.129865138|0.006821053|0.156485495|1|1|0.006731579|-0.037291767|-0.066245471|0.718266758|-0.0150769919999999|0.064690027|1|0.271156366|-42.37969553|4.924591245|-0.033194303|-20.09682339|0.0|0.7721395329999999|49.76981906|-15.74102977|38.98582025|0.47999819|397.2168972|-550.9360419|-7.464534402999999|0.2278604669999999|0.92307023|4110.764451|108.05343229999998|-261.2587041|20.38625028|0.015584114|0.0|1.0|1.6|0.06|21.0|67.35|1.18|0.0|85.32|1.0|-3.24|22.0|4.0|-6.5|287.32|2.45|-3.58|0.000578|166.0|0.0|6.18e-08|1.7800000000000002e-05|||||||||||||||||||181.0|6.7423
21b_a23|0.0|1|1|0.0|2|3.351726269|-0.005936474|5.4161004020000005|2|0.042455556|0.057405955|0.745297595|-0.326506055|0.01055698|-0.103470358|2|2|0.009872313|-0.069382957|-0.130528352|0.7038407329999999|0.131951284|-0.078097375|1|0.224930782|-58.25915868|10.15224639|-0.034219814|-40.84133198|86.65837165|0.812334718|67.68046598|-23.98906534|51.9633947|0.458461834|652.4673795|-1223.442332|-16.81701905|0.187665282|0.846591917|6919.229053|131.5587155|-857.6679716|29.53101081|0.013439264|1.0|1.0|3.42|0.08|26.0|128.81|2.6|1.0|129.97|1.0|-6.1|33.0|5.0|-6.42|450.52|3.57|-5.22|8.02e-07|0.000361|0.0|1.43e-08|6.45e-06|-0.08401|4.0023|3.57|3.6237|-1761.498874|-1761.4722969999998|735.65|1247.38|342.15|0.2607|309.79|0.70139|-1761.230923|0.2333|-0.15033|-0.23434|0.02657688|13.2567|85.0|7.0691
9i_a24|0.0|0|0|0.0|1|1.865102513|-0.005148312|5.209486153|2|0.023854167|-0.076024544|0.0|-0.190487553|0.004814196|-0.087363979|2|2|0.005891639|-0.1818753839999999|-0.336939175|0.783500303|0.139004845|-0.0106944439999999|0|0.379687415|-33.00219474|11.87389334|-0.024639839|-15.60091656|1.634015079|0.499238289|51.05832236|-11.64783344|42.43894111|0.468272544|390.5119445|-396.0263368|-5.506205845|0.500761711|0.8806627109999999|4155.922671|236.7218826|-187.2109987|23.33121014|0.038195951|0.0|1.0|1.36|0.0|22.0|72.28|0.67|0.0|82.17|1.0|-2.6|22.0|4.0|-7.01|288.31|1.73|-3.1|0.00248|716.0|0.0|8.95e-07|0.000258|-0.0473899999999999|4.6212|1.13|4.1459|-945.286637|-945.2626532|501.48|825.7|299.06|0.2373|268.3|0.6755800000000001|-945.174716|0.0029|-0.17204|-0.21943|0.0239838|9.2818|88.0|7.0555
14a_a10|0.0|0|0|0.0|1|2.156210368|-0.002047597|5.4161004020000005|3|0.035660377|0.027446544|2.070512208|-0.147427016|0.011509975|-0.045759336|1|1|0.012272222|-0.220250238|-0.344811314|0.76857495|-0.011977878|-0.007680215|1|0.43555903|-51.23835032|9.840503082|-0.018970051|-37.18086445|134.15514270000003|0.542015878|67.14248252|-13.76552695|42.07091945|0.469029865|661.4615097|-922.2903058|-9.988888957|0.457984122|0.8833450959999999|6754.660977|332.3339934|-669.2555601|25.39690722|0.0219172279999999|1.0|1.0|4.4|0.39|21.0|59.31|1.94|0.0|146.76|1.0|-4.21|35.0|6.0|-6.82|468.59|3.43|-4.8|6.159999999999999e-05|0.0288|0.0|6.55e-09|3.07e-06|-46.0|5.5808|2.25|3802.0|-1489.655581|-1489.803158|800.01|1380.89|326.1|0.2835|222.16|0.7047100000000001|-1489.42155|0.0005|0.2422099999999999|0.19621|-0.14757681|4.8004|74.0|7.1308
14a_a23|0.0|1|1|0.0|2|3.39397765|-0.0056795759999999|5.351858133|2|0.042992424|0.0446402609999999|0.757767133|-0.289658385|0.012219066|-0.0518554529999999|2|2|0.011363191|-0.073893976|-0.137733142|0.72792508|0.114693804|-0.123790952|1|0.225448915|-50.79675604|12.33442989|-0.0341809229999999|-32.12331106|80.54176247|0.7807587890000001|61.36268093|-21.61564087|47.54437201|0.462434482|580.9612768999999|-1015.935121|-13.66949407|0.219241211|0.8602383659999999|6269.28943|138.6457355|-642.4662212000001|27.68542751|0.016707951|1.0|1.0|2.86|0.05|26.0|105.02|3.03|1.0|120.28|1.0|-5.47|30.0|4.0|-6.27|411.48|3.37|-4.96|3.38e-06|0.00139|0.0|3.92e-08|1.6100000000000002e-05|-0.07379|3.7119|3.47|3.7119|-1629.928331|-1629.90669|665.5|1134.02|334.02|0.3764|334.02|0.6289100000000001|-1629.690316|0.3764|-0.15002|-0.2238099999999999|0.0216412|8.3962|3.0|8.5498
9_a10|0.0|0|0|0.0|1|1.998759814|-0.004530817|5.4161004020000005|2|0.03590535|-0.048732912|1.754798254|-0.285441469|0.007316125|-0.1189611519999999|1|1|0.007847998|-0.1475423119999999|-0.239634564|0.7141481129999999|-0.000865755|-0.169389445|1|0.6816795959999999|-59.80726117|9.815155744|-0.028592687|-42.40634438|59.95939417|0.73129178|71.07688871|-20.27364785|50.72029356|0.45291714|616.4802143999999|-1196.145223|-14.37503199|0.26870822|0.827876677|6606.83687|190.5275895|-848.1268877|27.72306267|0.015893979|1.0|1.0|3.2|0.23|21.0|75.94|1.81|0.0|130.71|1.0|-4.23|33.0|5.0|-6.87|438.52|3.07|-4.44|5.920000000000001e-05|0.0259|0.0|1.17e-08|5.14e-06|-0.06118|5.5668|4.51|3.7309|-1410.041793|-1410.005954|740.24|1278.57|332.32|0.4138|222.72|0.68962|-1409.69933|0.0041|-0.15045|-0.21163|0.03583924|4942.0|193.0|6.7144
4b_a46|0.0|0|0|0.206072846|1|2.189591837|-0.00113356|5.587248657999999|2|0.047736111|-0.082722572|0.0|-0.058945144|0.012332859|-0.135121207|1|1|0.011806162|-0.079238184|-0.123416853|0.6901151990000001|-0.263387881|-0.153841155|0|0.27128814|-38.30877966|4.127907383|-0.0229342729999999|-20.89467173|56.7922535|0.8104680259999999|42.65239101|-12.50898928|32.7126858|0.428987199|510.1086157|-612.9404746|-6.822749952000001|0.189531974|0.751274223|4681.895329999999|103.3759991|-334.31474760000003|15.43427855|0.007963679|0.0|1.0|3.03|0.38|17.0|43.6|2.58|0.0|101.7|1.0|-4.35|25.0|3.0|-5.67|332.44|3.76|-4.63|4.49e-05|0.0149|0.0|6.38e-08|2.12e-05|-0.02729|4.5515|3.98|4.5515|-1033.556797|-1033.535029|588.79|1020.9|272.4|0.1784|272.4|0.68682|-1033.3243619999998|0.1784|-0.19082|-0.21811|0.02176759|3.7571|548.0|6.2612
9_a1|0.0|0|0|0.0|0|0.0|-0.00614716|4.727387819|1|0.037578348|-0.110185988|0.0|-0.282769361|-0.00314411|-0.079063236|1|1|-0.0018191779999999|-0.044035724|-0.093062585|0.582499378|-0.053460262|0.02778394|0|0.166794384|-49.42275468|6.495805626|-0.031896718|-28.49439431|0.0|0.7816897429999999|57.60218193|-18.38986221|53.13133578|0.452572261|435.4501351|-790.7640749|-10.60256533|0.2183102569999999|0.826725116|5063.330971|125.865476|-455.910309|23.52578164|0.014186995|1.0|1.0|2.66|0.05|23.0|58.64|2.74|0.0|102.84|1.0|-4.68|27.0|4.0|-5.81|357.38|4.12|-4.79|2.07e-05|0.00739|0.0|1.04e-09|3.7100000000000003e-07|-0.07602|3343.0|5.6|3343.0|-1187.226314|-1187.193365|600.6|1007.04|370.88|0.5409|370.88|0.70296|-1187.011122|0.5409|-0.13413|-0.21015|0.03294951|6.4447|6.0|5.2218
16_a3|0.0|0|0|0.0|0|0.0|-0.010031024|4.727387819|2|0.045993266|0.027762972|1.614080058|-0.371147877|-0.010377537|-0.013328983|1|1|-0.008409607|0.0032314229999999|0.008045619|0.659478546|-0.142670655|-0.031683873|1|0.252612735|-49.45999101|6.027544549|-0.041233465|-24.42909382|82.16042286|0.8296818009999999|56.56724056|-20.36587865|59.82469895|0.484889078|344.4962834|-692.4398741|-10.05903863|0.1703181989999999|0.941329444|4733.033232|84.12292796|-342.00731349999995|24.54661368|0.0143895839999999|1.0|1.0|2.59|0.0|21.0|92.93|2.26|0.0|90.44|1.0|-4.98|23.0|4.0|-5.89|322.36|3.5|-4.49|1.05e-05|0.0033799999999999|0.0|6.97e-08|2.25e-05|-0.07095|3.2208|3.19|3.2208|-1371.388717|-1371.360243|520.28|856.09|384.94|0.3866|384.94|0.6944100000000001|-1371.250459|0.3866|-0.13195|-0.2029|0.02847445|3613.0|42.0|7.3768
19_a20|0.0|0|0|0.0|0|0.0|-0.0096278259999999|4.727387819|3|0.0396875|0.103271147|1.622562232|-0.539158264|-0.006620594|0.077469518|1|1|-0.004654742|-0.049177437|-0.083481481|0.811128636|-0.143992458|-0.105118869|1|0.25624423|-65.49811346|8.964643162|-0.038340404|-43.03556944|88.19441661|0.796070588|75.98477124|-25.1915821|69.23289949|0.483310517|495.7134289|-1309.962269|-16.55214209|0.203929412|0.935398401|6325.747732|133.9919257|-860.7113887|31.64490997|0.0159602|1.0|1.0|2.49|0.08|27.0|110.44|1.33|0.0|122.86|1.0|-4.89|32.0|5.0|-6.8|420.47|3.16|-4.57|1.29e-05|0.00541|0.0|2.34e-10|9.86e-08|-0.06767|3.3616|5.01|3.3616|-1368.413151|-1368.378274|687.79|1190.68|368.83|0.2998|368.83|0.6987399999999999|-1368.129074|0.2998|-0.13903|-0.2067|0.03487615|6.3327|2.6|5585.0
21a_a23|0.0|1|1|0.0|2|3.43622302|-0.005708466|5.4161004020000005|2|0.042862319|0.071115216|0.773970837|-0.3082571839999999|0.01269616|-0.133417036|2|2|0.01180744|-0.074441567|-0.136106024|0.725800261|0.1022509819999999|-0.137122549|1|0.224766417|-54.35891011|7.634348008|-0.03458322|-35.88602363|82.08958626|0.842121383|61.73864319|-22.83074225|41.64701536|0.492301762|611.67123|-1141.537112|-15.07212993|0.157878617|0.969673962|6464.524241|104.2264415|-753.6064963|27.11098744|0.011178565|1.0|1.0|3.48|0.09|26.0|105.02|3.24|1.0|125.25|1.0|-5.89|31.0|4.0|-6.07|425.51|3.78|-5.28|1.3e-06|0.000552|0.0|1.65e-08|7.03e-06|-0.07243|3.6993|3.75|3.6993|-1669.250866|-1669.23053|701.01|1189.63|335.16|0.3692|335.16|0.60824|-1668.989671|0.3692|-0.15024|-0.2226699999999999|0.0203361|7.9309|102.0|6.9914
12w_a36|0.0|0|0|-4.750262163|0|0.0|-0.015825416|5.351858133|2|0.041555556|0.041058884|0.0|-0.917874106|-0.011700732|-0.041402825|1|1|-0.007897954|-0.1187503719999999|-0.3344729369999999|0.647732719|-0.098657593|-0.016393443|0|0.532980165|-79.88912835|15.15285952|-0.041210062|-57.35989379|0.780959767|0.70536279|99.51883498|-29.58856606|77.49366829|0.4672300679999999|594.7596206000001|-1597.782567|-21.24440511|0.29463721|0.8769828040000001|7418.252264|211.5476713|-1147.197876|41.94801097|0.0273396629999999|1.0|1.0|0.0|0.17|17.0|78.43|2.04|0.0|130.43|1.0|-5.2|34.0|8.0|-6.4|465.43|2.65|-5.07|6.26e-06|0.00291|0.0|7.24e-08|3.37e-05|-0.05326|3.8881|4.86|3.8881|-1645.202839|-1645.169951|712.88|1198.72|318.88|0.4508|318.88|0.69466|-1644.953222|0.4508|-0.15708|-0.21034|0.0328886|7.0746|23.0|7.6383
12a_a40|0.0|0|0|0.0|1|1.784989449|-0.00431394|5.4161004020000005|0|0.036587302|0.17758258|0.8332127109999999|-0.14667395|0.01039129|0.100414476|2|2|0.007890601|0.018655637|0.031326603|0.58630452|0.023863832|-0.375724138|1|0.000279043|-38.17175304|6.001293955|-0.033799|-19.46913691|49.24750281|0.85136964|43.65970865|-17.23885621|38.81741016|0.476055146|479.8867095|-534.4045424999999|-8.792513441|0.14863036|0.908597808|4873.458436|75.8074911|-272.5679167|20.24838026|0.010759845|1.0|0.0|3.39|0.0|20.0|58.43|4.34|0.0|91.76|1.0|-6.41|22.0|2.0|-4.56|346.23|4.78|-5.95|3.86e-07|0.000134|0.0|6.15e-08|2.13e-05|-0.08015|3.0966|5.01|3.0966|-2097.826771|-2097.8163050000003|530.55|875.15|400.39|0.3701|400.39|0.6998800000000001|-2097.7296100000003|0.3701|-0.12895|-0.2091|0.0104658999999999|3.8054|1778.0|5.7501
