molecula|NaaNH|n9FaHRing|SaaNH|nAHRing|nARing|MATS2c|AATSC1s|n6HRing|SaaaC|AATSC1are|MATS8i|AATSC8d|n5aHRing|AATSC7i|MATS1i|AATSC1i|MATS1c|n6aHRing|MATS8s|GATS1pe|nFaHRing|FNSA3|FNSA5|FPSA3|PNSA3|PNSA5|RPSA|RPCS|FNSA2|WNSA3|DPSA5|PNSA4|DPSA3|GeomPetitjeanIndex|GRAVp|TASA|PNSA2|MOMI-Z|FPSA1|GeomDiameter|GeomShapeIndex|PPSA1|WNSA2|DPSA4|FPSA5|DPSA2|PPSA5|CYP2C19 inhibitor|CYP2C9 inhibitor|CYP3A4 inhibitor|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w WLOGP|Log Po/w MLOGP|Leadlikeness|Veber filter|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Log S (Ali)|Egan filter|CYP1A2 inhibitor|Consensus Log P|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mg/ml)|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Area (grid)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Approximated area|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|E solv. Water  (Hartree)|IC50|pIC50|pIC50
7e_a8|1|0|3.038052327|0|0|-0.150447714|-0.052939815|0|0.0|0.0024398329999999|-0.11032771|-0.0446343779999999|1|-0.075638618|0.034227147|0.07125309|-0.341022848|0|-0.023521398|0.577394732|0|-0.08608941|-0.0886889709999999|0.0215993429999999|-51.4880895|-53.04282692|0.170843962|63.5628736|-1.6850904519999998|-30.79383811|64.23177694|-22.39586026|64.40615805|0.4742828629999999|2605.914474|495.8990914|-1007.813711|2032.501296|0.223998448|14.654025199999998|0.902163597|133.9683023|-602.7501229|28.86058693|0.018708212|1298.726412|11.18895001|1.0|1.0|0.0|23.0|-8.29|4.94|3.54|2.0|0.0|1.0|4.0|-5.75|0.0|1.0|4.31|1.78e-06|0.000686|3.87e-06|0.00149|0.0|0.0|1.95e-06|3.2363|-1300.495519|-1300.467069|622.23|1060.05|383.1|0.3461|325.06|544.55|-1300.271093|0.1522|-0.13577|9.0006|0.02845071|35.1|4.4547|4.4547
3b_a12|0|0|0.0|1|1|0.156777705|-0.043495794|2|0.0|-0.004028952|-0.065558712|-0.003968827|0|-0.19952566|-0.071149325|-0.116772665|-0.547002361|1|-0.008328578|0.802482465|0|-0.064393592|-0.088443201|0.0103611969999999|-33.57216667|-46.11064215|0.096795301|0.0|-1.326648015|-17.50314491|54.77629766|-17.73486237|38.97406803|0.390744506|2186.64676|470.8937285|-691.6596323|1935.211747|0.2311778089999999|10.88757628|0.64134753|120.5265876|-360.6028438|23.06757345|0.0166212889999999|899.6353646|8.665655511|1.0|1.0|1.0|18.0|-8.1|3.14|3.99|1.0|0.0|1.0|3.0|-4.26|0.0|1.0|3.59|5.539999999999999e-05|0.0184|2.28e-05|0.00759|0.0|0.0|2.63e-06|3.7741|-1410.971864|-1410.947421|548.05|915.37|328.51|0.5013|294.55|426.66|-1410.826913|0.2418|-0.15229|5.9551|0.02444371|49.0|7.3098|7.3098
9a_a36|1|0|3.4090209280000003|2|2|-0.109305298|-0.046964839|2|0.0|0.0034852859999999|-0.078488872|-0.06502499|1|0.160672128|-0.12019672|-0.202876718|-0.398235589|1|-0.019008343|0.79302567|0|-0.073689118|-0.10869601|0.0236784079999999|-45.04449811|-66.44342306|0.1734403769999999|0.0|-1.956528182|-27.53468726|78.37175688|-24.40778806|59.5185754|0.453098452|2682.572663|505.25728260000005|-1195.981615|2167.77208|0.236165413|13.79893984|0.828482664|144.36259840000002|-731.0766269999999|31.95428497|0.019513779|1565.759963|11.92833382|1.0|0.0|0.0|17.0|-6.28|2.04|2.02|1.0|0.0|1.0|5.0|-3.71|0.0|0.0|1.95|0.000197|0.0753|0.000102|0.0391|0.0|0.0|0.0002009999999999|3.8677|-1252.802159|-1252.77514|648.41|1092.66|320.56|0.4811|320.56|495.18|-1252.578886|0.4811|-0.15925|5.7274|0.02701893|13.0|7.8861|7.8861
13n_a6|1|0|3.425442623|0|0|0.030890422|-0.135152403|2|1.628408574|-0.0093684169999999|-0.06507689|-0.033224059|1|0.100294804|-0.068956229|-0.118693789|-0.57091314|2|-0.064779873|0.82642394|1|-0.100363599|-0.109392959|0.017758385|-68.88015714|-75.07706271|0.29109784|103.012404|-2.078466222|-47.27287681|88.73738138|-26.41600355|81.06784641|0.47066442|2952.259627|486.5239262|-1426.464192|2535.307313|0.251032943|16.76075427|0.889160748|172.28545730000002|-978.9911754|35.2699138|0.019904118|1904.575345|13.66031867|1.0|1.0|1.0|27.0|-9.67|3.76|0.81|1.0|0.0|1.0|6.0|-4.64|0.0|1.0|2.62|2.27e-05|0.00987|5.24e-05|0.0228|0.0|0.0|9.35e-08|3.3510000000000004|-1423.765005|-1423.714738|727.69|1232.6|369.99|0.9117|257.31|548.09|-1423.451366|0.1945|-0.13863|7.1946|0.05026727|75.0|7.1249|7.1249
1_a1 (SKF-104365)|0|0|0.0|1|1|0.011230812|-0.01959813|1|0.0|0.000663414|-0.10236005|0.11172918|1|-0.221214316|-0.123703409|-0.300426726|-0.505981356|1|-0.015406451|0.551667506|0|-0.067997692|-0.081192283|0.0133681239999999|-31.45099608|-37.55389489|0.186844249|63.42504103|-0.9743074|-14.547040099999998|46.32985169|-13.65596178|37.63415922|0.416807085|1997.193006|376.1092109|-450.6467387|1551.362941|0.290255081|9.042613965|0.71469847|134.2517831|-208.4377919|19.24066156|0.018973797|634.9418316000001|8.775956802|1.0|1.0|1.0|17.0|-6.0|4.28|2.52|0.0|0.0|1.0|2.0|-3.8|0.0|1.0|3.27|0.000159|0.0472|9.65e-05|0.0287|0.0|0.0|0.000295|3.8901|-1279.084677|-1279.060907|491.18|809.96|318.72|0.2178|318.72|358.09|-1278.971649|0.2178|-0.16142|4.5773|0.02377006|1.6|5.7959|5.7959
17_a12|0|0|0.0|1|1|0.132275232|-0.058347964|3|0.0|-0.002523977|-0.072956553|-0.070249784|1|-0.3748198379999999|-0.113649923|-0.202276514|-0.559137213|2|-0.043392747|0.859088647|0|-0.069570363|-0.096209886|0.011226177|-36.25249721|-50.13411606|0.141880635|0.0|-1.443148294|-18.89085387|57.97616997|-18.34174978|42.10235809|0.466056241|2246.161353|447.1583691000001|-752.0117408|1470.257187|0.213298781|10.61752641|0.8728564259999999|111.1480977|-391.8666299|23.31475957|0.015049295|955.9051425|7.842053909|1.0|1.0|1.0|17.0|-7.16|2.56|2.47|0.0|0.0|1.0|3.0|-4.51|0.0|1.0|3.14|3.1e-05|0.0103|5.7100000000000006e-05|0.0191|0.0|0.0|2.32e-05|3.7723|-1366.804178|-1366.776169|560.09|933.62|328.67|0.2213|281.69|419.49|-1366.638303|148.0|-0.15459|2128.0|0.02800938|16.0|7.7959|7.7959
12e_a30|0|0|0.0|2|2|-0.0026669809999999|-0.029595542|2|0.0|0.0043261129999999|0.005418617|-0.055954785|1|-0.018475151|-0.089279071|-0.154412059|-0.417089226|1|0.002248768|0.7933543279999999|0|-0.07914783|-0.098059338|0.024254701|-52.50202674|-65.04681137|0.183296295|0.0|-1.863127413|-34.82676424|80.10232244|-23.31866823|68.59117243|0.46715936|2920.484542|541.7533217|-1235.889416|2392.685958|0.292879147|15.14403079|0.8767337279999999|194.2788429|-819.8165288|32.97692061|0.022696477|1747.776792|15.05551106|1.0|1.0|1.0|17.0|-6.74|2.63|2.51|2.0|0.0|1.0|6.0|-5.44|0.0|0.0|2.57|3.59e-06|0.00154|1.19e-05|0.0050799999999999|0.0|0.0|7.87e-05|3.4747|-1690.3021629999998|-1690.2687170000002|709.98|1201.05|356.82|0.2055|245.94|562.76|-1690.030824|151.0|-0.1476|5551.0|0.03344515|11.0|7.9431|7.9431
17a_a10|0|0|0.0|2|2|-0.218519541|0.021150127|3|1.863045777|0.009206558|-0.093735748|0.031632653|1|-0.132166258|-0.225935253|-0.360142554|-0.275154041|2|0.029106767|0.673253555|1|-0.055423599|-0.082689376|0.020088947|-39.18491085|-58.46202420000001|0.146175016|87.61514901|-1.488408763|-27.70403316|76.48633670000001|-16.70343549|53.38795048|0.4918223679999999|3154.628148|603.6608262999999|-1052.3164359999998|1855.293376|0.4352739579999999|16.96492079|0.967815851|307.7420338|-743.9958084|29.57794442|0.0254938|1863.410498|18.02431251|0.0|1.0|1.0|21.0|-7.32|2.5|1.29|1.0|0.0|1.0|6.0|-3.68|0.0|0.0|2.64|0.00021|0.0986|4.74e-05|0.0222|0.0|0.0|2.22e-05|3.9887|-1524.557372|-1524.52012|767.6|1326.24|310.84|0.2142|224.26|603.73|-1524.187115|0.0867|-0.16562|4.1012|0.03725238|49.0|7.3098|7.3098
4p_a46|0|0|0.0|1|1|-0.060700883|-0.038295755|0|0.0|0.005152176|-0.205494852|-0.120823841|1|-0.251219946|0.066453878|0.101602982|-0.369670745|0|-0.078703563|0.751334374|0|-0.0997229069999999|-0.083274013|0.007398064|-56.55658053|-47.22779946|0.094033511|0.0|-1.498932241|-32.07534663|51.05047787|-17.00200781|60.7522985|0.423511708|2257.769185|513.8073925|-850.1003902999998|2219.4587530000003|0.12579435|10.10955243|0.734640605|71.34266847|-482.1236438|19.44852199|0.006740305|972.4260993|3.822678404|1.0|1.0|0.0|17.0|-7.05|5.25|3.2|2.0|0.0|1.0|2.0|-5.8|0.0|1.0|4.25|1.59e-06|0.000567|4.03e-06|0.00144|0.0|0.0|3.2e-05|3.9958|-1129.65844|-1129.618646|598.19|1058.54|310.28|0.2363|226.26|537.47|-1129.3914619999998|0.0763|-0.16819|3.6961|0.03979459|341.0|6.4672|6.4672
12y_a36|1|0|3.479963309|2|2|-0.061103469|-0.065314765|2|0.0|0.002782748|-0.049845887|-0.028440975|1|0.06152178|-0.095253274|-0.1619981409999999|-0.434990282|1|0.046673879|0.856135378|0|-0.076585128|-0.098532865|0.019404665|-51.48548385|-66.24017399|0.16295867|14.40618351|-1.970657299|-34.61187706|78.8341402|-24.53339777|64.53055627|0.487285656|2793.629988|562.7133986|-1324.80348|2304.463084|0.244264266|14.80236899|0.950403792|164.2102614|-890.6187094000001|32.46293206|0.01873364|1752.9983309999998|12.59396622|1.0|0.0|0.0|17.0|-7.01|2.42|2.38|1.0|0.0|1.0|6.0|-4.58|0.0|0.0|2.37|2.6e-05|0.0106|2.82e-05|0.0115|0.0|0.0|3.94e-05|3.8794|-1310.350902|-1310.315063|702.38|1183.75|319.6|0.4358|319.6|532.91|-1310.077567|0.4358|-0.15671|6.1376|0.03583863|12.0|7.9208|7.9208
47a_a18|0|0|0.0|1|1|0.018016478|-0.18843247|0|0.0|-0.005483379|-0.025401815|0.052572636|0|0.066507683|-0.232940071|-0.358939392|-0.369841706|0|-0.008965701|0.792293789|0|-0.082855697|-0.099310031|0.014124484|-67.93456546|-81.42570819|0.2212091389999999|110.0917322|-2.681370849|-55.70051708|93.5899242|-29.70938001|79.51543089|0.483193636|3612.105567|638.5417107999999|-2198.494121|2250.179086|0.2063806289999999|19.74153879|0.934960691|169.2144153|-1802.576619|37.435301|0.014835962|2770.212274|12.16421601|1.0|1.0|1.0|18.0|-8.27|3.35|1.85|3.0|1.0|1.0|12.0|-6.74|0.0|0.0|2.02|1.8100000000000002e-07|9.9e-05|2.62e-06|0.00143|0.0|1.0|2.95e-06|3.1947|-2098.807018|-2098.773074|874.47|1536.87|388.09|0.6094|388.09|813.01|2098.280307|0.6094|-131.0|2.6271|0.0339441|1.0|9.0|9.0
18_a15|0|0|0.0|0|0|-0.020185809|-0.090130715|2|0.0|-0.001044324|-0.066226471|0.002685285|0|-0.190640601|-0.072506962|-0.145790726|-0.431836192|2|-0.0374132629999999|0.645117465|0|-0.067562078|-0.090730185|0.007146033|-41.31992544|-55.48918283|0.163771093|1.833724661|-1.723873519|-25.27062952|60.86009645|-21.51621375|45.69032922|0.415796832|2541.440611|511.4247108|-1054.294474|2510.854462|0.132569119|10.2545953|0.711733271|81.07723009|-644.79025|24.80452821|0.008781964|1215.421882|5.370913621000001|1.0|0.0|1.0|24.0|-9.98|6.86|3.6|2.0|0.0|1.0|5.0|-6.16|1.0|1.0|5.06|6.86e-07|0.000265|1.18e-06|0.0004559999999999|0.0|0.0|4.01e-08|3.8232|-1265.810138|-1265.770242|650.53|1110.18|324.29|0.2686|272.91|535.02|-1265.556558|0.0066|-0.1579|4.2476|0.03989594|129.0|6.8894|6.8894
12a_a5|1|0|2.981252568|1|1|-0.256282289|0.043132749|2|0.0|0.00873078|-0.114419442|-0.032601907|1|-0.006024869|-0.057691345|-0.093973419|-0.175245466|2|0.1121034509999999|0.741588813|0|-0.058605038|-0.067680123|0.0081891369999999|-36.01436435|-41.59124655|0.105409104|0.0|-1.353602454|-22.13179066|50.40529807|-15.99663329|41.04680832|0.457755771|2524.410428|549.7500455|-831.8249311000001|899.5599904|0.253214907|16.12184989|0.844187448|155.6073368|-511.1786804|21.42066499|0.014342828|1113.8745800000002|8.814051518|0.0|1.0|1.0|23.0|-8.83|4.26|2.17|1.0|0.0|1.0|5.0|-4.27|0.0|0.0|3.58|5.37e-05|0.0205|2.56e-05|0.00977|0.0|0.0|5.660000000000001e-07|4.1610000000000005|-1202.02622|-1201.990542|667.31|1140.24|297.97|0.4794|264.55|508.81|-1201.750315|0.0296|-0.17152|2.5642|0.03567816|19.0|7.7212|7.7212
9n_a24|1|0|2.961528903|0|0|-0.2452954769999999|0.001099755|2|0.0|0.008307337|-0.036651001|-0.03088354|1|-0.22754075|-0.12451554|-0.200646773|-0.225226606|2|0.048359202|0.755793189|0|-0.052106597|-0.0777274979999999|0.017608478|-35.21502941|-52.53031811|0.095443402|24.72120326|-1.399094961|-23.79925701|67.36550766|-18.18357165|47.11530904|0.4331595789999999|2542.730334|611.3234977000001|-945.545726|1361.307012|0.347873491|14.52410167|0.764164944|235.1021924|-639.0250449|27.88350328|0.021951174|1449.942171|14.83518955|1.0|1.0|1.0|23.0|-8.64|4.14|1.42|1.0|0.0|1.0|7.0|-4.14|0.0|0.0|3.13|7.2e-05|0.0278|5.14e-05|0.0198|0.0|0.0|8.909999999999999e-07|4.1028|-1239.1274939999998|-1239.095611|686.19|1155.03|302.2|0.2522|252.31|587.05|-1238.856882|0.0334|-0.1658099999999999|2.8552|0.03188309|19.0|7.7212|7.7212
3m_a32|1|1|3.575728458|0|1|0.013867955|-0.017268778|0|2.175099216|-0.000514191|-0.084132138|-0.078038283|3|-0.065422345|-0.04918838|-0.086806406|-0.49476131|0|-0.0067207069999999|0.6672533589999999|1|-0.084626325|-0.09390309|0.013428623|-50.60363458|-56.15082133|0.201976727|0.0|-1.220740175|-30.25923462|67.1606709|-16.22134838|58.63348955|0.4687361229999999|2588.590536|477.1904954|-729.9606772999999|2363.601309|0.325531778|13.31775015|0.882303773|194.65681730000003|-436.4914018999999|24.05057475|0.018412178|1082.275864|11.00984957|1.0|1.0|1.0|19.0|-7.38|5.35|1.74|2.0|0.0|1.0|3.0|-5.94|0.0|1.0|4.12|1.14e-06|0.000449|1.39e-05|0.00547|0.0|0.0|1.65e-05|3.5749|-1863.502681|-1863.46877|641.52|1073.31|346.82|0.2952|346.82|484.34|-1863.279862|0.2952|-0.14835|5082.0|0.0339106999999999|23.0|7.6383|7.6383
4l_a46|0|0|0.0|1|1|-0.058870177|-0.075241716|1|0.0|0.0066560469999999|-0.060895366|-0.161358058|1|-0.1012114369999999|0.0071939419999999|0.010799648|-0.3888343979999999|1|-0.001318857|0.7936534740000001|0|-0.09094885|-0.085194597|0.00657916|-51.45056667|-48.19533497|0.107841373|0.0|-1.533502748|-29.10603933|51.66342604|-17.01011822|55.17245545|0.409308207|2165.620022|504.7020036|-867.5160294|2087.583804|0.116549199|9.833034117|0.692930243|65.93290984|-490.7614689|19.25417715|0.006130523|981.9630347|3.468091068|1.0|1.0|1.0|17.0|-7.0|5.02|3.06|1.0|0.0|1.0|3.0|-5.28|0.0|1.0|4.08|5.25e-06|0.00182|7.78e-06|0.0027|0.0|0.0|3.47e-05|4.4542|-1092.745692|-1092.71063|612.39|1057.06|278.36|0.2504|229.55|526.77|-1092.484863|0.1523|-0.18567|2.6588|0.03506136|98.0|7.0088|7.0088
21_a47|0|1|0.0|0|0|0.072733799|-0.13650463|2|1.028199909|-0.006808306|-0.004063946|0.057225853|1|-0.090969103|-0.1049885469999999|-0.277479519|-0.5406500129999999|2|-0.080213904|0.591185263|1|-0.082614966|-0.095249919|0.022739546|-46.63227351|-53.76411184|0.29417845|47.95893876|-1.5239986980000002|-26.32173133|70.10126935|-19.11612865|59.46768095|0.463113582|2691.697803|398.4031618|-860.2257893999999|1402.202743|0.355154704|13.17102891|0.862591353|200.4681737|-485.55711339999993|29.64451905|0.028943339|1334.003357|16.33715751|0.0|1.0|1.0|21.0|-7.7|4.93|2.97|1.0|0.0|1.0|6.0|-4.44|0.0|1.0|3.43|3.6e-05|0.0142|4.84e-05|0.0191|0.0|0.0|7.8e-06|3917.0|-1375.061089|-1375.028093|583.37|1014.33|316.53|0.2249|316.53|441.93|-1374.858663|0.2249|-0.16158|3.6767|0.03299607|5.0|8.3|8.3
16b_a23|0|1|0.0|1|1|0.031073244|-0.013240238|3|0.754232958|0.0116350769999999|-0.068280331|-0.05237763|2|0.099244509|-0.123524943|-0.224300431|-0.401493392|2|0.14319927|0.711576167|1|-0.050637391|-0.07920267|0.018614978|-37.52431601|-58.69232154|0.071420236|100.0262487|-1.821661419|-27.80700713|72.31582904|-23.2745413|51.31875369|0.4870072789999999|3370.826124|688.1144512|-1349.923395|2256.698672|0.261023|18.46592377|0.949345397|193.4284005|-1000.346801|31.49562341|0.018384316|1826.746158|13.6235075|1.0|1.0|0.0|26.0|-7.33|4.1|3.14|2.0|0.0|1.0|6.0|-6.19|0.0|0.0|2.9|6.41e-07|0.000314|2.16e-06|0.00106|0.0|0.0|2.26e-05|1.6041|-1877.655481|-1877.615701|772.84|1340.35|772.92|0.3456|772.92|607.92|-1877.270284|0.3456|-0.13741|9.2317|0.03978022|96.0|7.0191|7.0191
21_a10|0|0|0.0|1|1|0.036507898|-0.085463279|2|1.817620533|0.001533145|-0.023060773|-0.003554514|1|-0.051564917|-0.0236638829999999|-0.03765494|-0.4636733179999999|2|0.057775125|0.68876002|1|-0.091053776|-0.084654798|0.018892889|-64.32920271|-59.80834512|0.225214587|74.3822498|-1.777750751|-45.44837698|75.80259699|-23.25880088|77.676969|0.391384102|3104.255496|547.3834282|-1255.975247|2701.142106|0.295893365|13.78215169|0.643072426|209.0477207|-887.342515|33.03306591|0.022638817|1783.785559|15.99425187|1.0|1.0|0.0|27.0|-8.71|5.6|2.81|2.0|0.0|1.0|5.0|-5.77|0.0|0.0|4.04|1.69e-06|0.0007599999999999|3.12e-06|0.0014|0.0|0.0|8.68e-07|3.8599|-1485.499561|-1485.461532|716.1|1225.01|321.21|0.2574|208.04|517.44|-1485.216871|0.1489|-0.16178|1.5138|0.03802869|4.8|5.3188|5.3188
10_a47|0|0|0.0|0|0|-0.003570214|-0.166367455|2|1.329777427|-0.008120645|0.0814897|0.007193585|0|-0.349569106|-0.021926603|-0.045289209|-0.45272733|2|-0.138304661|0.6913602740000001|1|-0.076311525|-0.0936757959999999|0.00951788|-40.80144983|-50.08559665|0.158929034|0.0|-1.592488524|-21.81529334|57.59863288|-18.9212254|45.89037038|0.411647394|2355.515804|449.6950454|-851.455143|1567.859561|0.198117368|10.66897998|0.699661037|105.9273263|-455.247149|23.5960035|0.014051737|1061.820157|7.51303623|1.0|0.0|1.0|22.0|-8.85|5.92|3.21|2.0|0.0|1.0|3.0|-5.75|1.0|1.0|4.41|1.77e-06|0.000638|3.18e-06|0.00114|0.0|0.0|5.110000000000001e-07|3.7236|-1188.405988|-1188.3744|579.86|997.16|332.97|231.0|214.9|426.55|-1188.1907199999998|0.2175|-0.15445|1.9281|0.03158831|13.0|7.9|7.9
3i_a32|1|1|2.417426304|0|0|-0.157360524|-0.363243817|0|1.711001131|-0.0131506889999999|-0.26785886|0.022524712|3|-0.8373173840000001|-0.054335108|-0.212967423|-0.537667101|0|-0.337053202|0.54844677|1|-0.093279684|-0.1132851459999999|0.015296821|-49.17963359|-59.72706743|0.106172013|0.201037767|-1.472706897|-25.92886531|71.27609889|-23.52884474|57.24454122|0.422644726|2471.4299920000003|471.2508776000001|-776.4518766|2141.3084710000003|0.22927653|10.09193014|0.732035793|120.8809386|-409.3669403|30.52825775|0.021905206|1007.432506|11.54903146|1.0|1.0|1.0|19.0|-6.96|6.29|2.09|2.0|0.0|1.0|3.0|-6.27|1.0|1.0|4.37|5.37e-07|0.000197|6.85e-06|0.00251|0.0|0.0|4.01e-05|3642.0|-1891.833327|-1891.811327|530.5|876.0|340.43|0.4765|340.43|418.24|-1891.738614|0.4765|-0.1476|2494.0|0.02199999|6.0|8.2366|8.2366
14h_a23|0|1|0.0|0|0|0.043538466|0.006191846|2|0.7290938920000001|0.009895793|-0.024318144|-0.034313725|2|0.060820238|-0.0686282459999999|-0.131709531|-0.4460845129999999|2|0.143102066|0.669357479|1|-0.063825076|-0.081058742|0.021982565|-43.02851162|-54.6468131|0.076569426|86.83095818|-1.621174834|-29.00823506|67.44368679|-22.76950546|57.84834575|0.48032488|3010.418229|622.5428245|-1092.936262|2371.16134|0.246899416|15.0735214|0.924279155|166.45047749999998|-736.8173055999999|30.23434844|0.018981866|1451.248725|12.79687369|0.0|1.0|1.0|26.0|-7.47|3.89|2.39|1.0|0.0|1.0|5.0|-5.68|0.0|0.0|3.23|2.09e-06|0.0009109999999999|1.27e-05|0.00554|0.0|0.0|1.4800000000000002e-05|3.6689|-1722.1762399999998|-1722.148272|699.86|1190.62|337.93|0.3424|306.09|569.53|-1721.9314420000003|0.2727|-0.15209|9.7146|0.02796857|5.0|8.3468|8.3468
47j_a18|0|0|0.0|1|1|0.070097424|-0.068902246|0|0.0|0.00031105|-0.006923502|0.0033281|0|-0.073551529|-0.218974385|-0.331885553|-0.48833504|0|-0.002262399|0.757001264|0|-0.073041469|-0.094744194|0.015967126|-56.816779|-73.69868165|0.19348155|99.50526447|-2.368604851|-44.19607713|86.31641604|-26.32095773|69.23713027|0.481373558|3172.831382|627.366638|-1842.467041|2064.803327|0.235574938|18.50538303|0.928170101|183.246715|-1433.2001369999998|34.43235841|0.016220875|2410.265089|12.6177344|1.0|0.0|1.0|18.0|-8.79|2.82|2.63|3.0|1.0|1.0|11.0|-5.83|0.0|0.0|2.39|1.49e-06|0.000743|7.32e-06|0.00366|1.0|0.0|8.159999999999999e-07|3.1054|-1625.445572|-1625.413107|839.37|1459.55|399.25|0.5439|399.25|776.31|-1624.9784550000002|0.5439|-0.1285|4.1619|0.03246539|35.0|7.4559|7.4559
12al_a36|1|0|3.469383582|2|2|-0.06777947|-0.04314418|2|0.0|0.00127667|-0.074215038|-0.031635802|1|0.172830414|-0.1430106119999999|-0.239932418|-0.404703593|1|0.125005134|0.84179881|0|-0.077842923|-0.105915949|0.026927826|-51.22331485|-69.69632923|0.198820783|0.0|-1.906487074|-33.70669917|86.77628559|-23.23210974|68.94274882|0.456856406|2843.740855|527.2034213000001|-1254.533926|2244.88081|0.328915355|16.15533063|0.841133748|216.4375922|-825.5263792000001|34.61874732|0.025956027|1869.412355|17.07995636|1.0|0.0|0.0|17.0|-6.69|1.89|1.72|1.0|0.0|1.0|6.0|-3.95|0.0|0.0|1.81|0.000113|0.0464|8.499999999999999e-05|35.0|1.0|0.0|8.340000000000001e-05|3.5511|-1347.479819|-1347.445127|702.95|1181.84|349.14|0.4466|319.71|554.23|-1347.196501|0.0095|-0.14558|6.4473|0.03469224|48.0|7.3188|7.3188
47u_a18|0|0|0.0|1|1|0.039883149|-0.0872206669999999|0|0.0|-0.000829573|0.031337464|-0.033209663|0|0.0121925089999999|-0.126628013|-0.1904128389999999|-0.539738821|0|-0.0112778039999999|0.646724968|0|-0.090364489|-0.092271172|0.02068926|-62.99873374|-64.32800179|0.258933526|77.59162925|-2.029965788|-43.92035521|79.06741651|-23.98671253|77.42251040000001|0.483819806|2965.254516|516.6437614|-1415.216039|1415.590236|0.278162537|17.78724206|0.937307962|193.9244919|-986.6355633|33.23007431|0.021142007|1960.574384|14.73941472|0.0|1.0|0.0|18.0|-8.2|3.02|2.95|3.0|0.0|1.0|8.0|-5.69|0.0|0.0|2.6|2.05e-06|0.000932|1.04e-05|0.00472|0.0|0.0|2.89e-06|3.1186|-1510.182477|-1510.153552|738.53|1282.66|397.57|0.5849|397.57|646.45|-1509.771642|0.5849|-0.12717|4.4624|0.02892505|1.97|5.7055|5.7055
5e_a40|0|0|0.0|0|1|-0.091305805|0.0601021459999999|0|0.7768055559999999|0.009890343|0.158430496|0.029272031|2|-0.184667138|0.005996234|0.010397494|-0.391074665|0|-0.402340487|0.5087199929999999|1|-0.076883794|-0.089724264|0.019851304|-36.56222854|-42.66853738|0.135577249|51.7148695|-1.076691165|-17.38723451|48.81318333|-17.06741495|46.00255248|0.47779156|1986.384601|411.0778166|-512.0224486000001|512.5703164|0.177640532|12.51197289|0.914944155|84.47727896|-243.4932098|20.75420252|0.012921086|622.6260756|6.144645946|1.0|1.0|0.0|14.0|-4.65|3.74|2.37|1.0|0.0|2.0|3.0|-4.78|0.0|1.0|3.33|1.66e-05|0.00505|5.56e-05|0.0169|0.0|0.0|0.00678|3.7138|-1637.197299|-1637.180703|493.19|802.38|333.85|0.5262|333.85|390.33|-1637.115238|0.5262|-0.14786|7.87|0.01659566|25.0|7.6021|7.6021
14f_a23|0|1|0.0|0|0|-0.002304087|-0.027380305|2|0.745818086|0.010561248|-0.0555907109999999|-0.041351617|2|0.101910723|-0.110069159|-0.199540201|-0.399688849|2|0.070514687|0.71381683|1|-0.059927056|-0.084419703|0.027134452|-40.51498423|-57.07376861|0.105837608|96.60179161|-1.603974359|-27.39103254|74.08536976|-21.26277654|58.85981824|0.478733036|3014.916135|604.5178506|-1084.401604|2322.5224120000003|0.334221706|15.58565565|0.918402793|225.9578225|-733.1331894|31.93672236|0.025162423|1628.77284|17.01160115|0.0|1.0|1.0|26.0|-7.51|4.03|2.72|2.0|0.0|1.0|6.0|-5.63|0.0|0.0|3.46|2.32e-06|0.0010199999999999|9.57e-06|0.0042299999999999|0.0|0.0|1.3699999999999998e-05|3.5753|-1744.452086|-1744.429532|711.98|1210.19|346.78|0.2462|213.09|572.35|-1744.182678|0.1699|-0.1458|6.3534|0.02255331|2.0|8.6459|8.6459
