molecula|SddssS|n9FaHRing|SaaNH|NaasN|nARing|BCUTs-1|SaasN|MATS2c|AATSC1s|JGI4|MATS7i|ATSC1c|AATSC1are|MATS8i|n5aHRing|AATSC1pe|AATSC7i|MATS1i|AATSC1i|MATS1c|BIC2|MATS8d|SIC2|GATS1pe|nFaHRing|RASA|FNSA3|FNSA5|PNSA5|PPSA3|RNCS|RPSA|WNSA5|WPSA3|RPCS|DPSA5|PNSA4|DPSA3|GRAVp|TASA|PNSA2|MOMI-Z|FPSA1|GeomRadius|GeomDiameter|GeomShapeIndex|GRAV|PPSA1|DPSA4|FPSA5|DPSA2|PPSA5|CYP2C19 inhibitor|CYP2D6 inhibitor|P-gp substrate|Synthetic Accessibility|Fraction Csp3|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|Log Po/w MLOGP|Veber filter|Num. of Rotatable bonds|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|BBB|CYP1A2 inhibitor|Consensus Log P|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Area (grid)|Volume|Wavelength (max. Transition) (nm)|Contribution (HOMO-LUMO transition)|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|E solv. Water  (Hartree)|Dipole (water)|IC50|pIC50|pIC50
12as_a36|0.0|0|3.447017327|0|2|1.297043209|0.0|-0.051208473|-0.073735973|0.041728395|0.096454203|-0.452697599|0.000584134|-0.114290948|1|0.0018565629999999|0.162571317|-0.098698552|-0.166354116|-0.4358775279999999|0.817372883|-0.04244711|0.869455765|0.770400825|0|0.77043791|-0.082748367|-0.109492809|-73.78005999|12.95780416|88.17694537|0.22956209|-49.71556877|8.731418812000001|0.0|85.53474971|-25.48765709|68.71652969|2904.092809|519.1478419|-1401.82114|2365.632846|0.231874606|8.768282531|16.08155469|0.834059821|6224.698969|156.2451686|33.18163581|0.017444469|1824.98997|11.75468972|1.0|0.0|1.0|4.86|0.17|17.0|-6.89|3.16|2.09|1.59|0.0|6.0|32.0|5.0|-7.21|0.0|0.0|1.84|0.000154|0.000112|0.0476|2.36|1.29e-07|5.4600000000000006e-05|-0.05789|-1385.601917|-1385.5651710000002|712.04|1207.35|274.29|0.68211|0.2402|-0.1563|0.03674596|6.8556|59.0|7.2291|7.2291
15_a47|0.0|1|2.9226792460000004|0|0|1.304329657|0.0|-0.164258919|-0.072588375|0.042285714|-0.130885389|-0.21194909|-0.0026314909999999|0.086682657|1|-0.002377481|-0.299654464|-0.007670908|-0.017562097|-0.332654104|0.830688568|0.081171071|0.897881853|0.614613723|1|0.791753677|-0.084413593|-0.0904066519999999|-48.36220049|8.917011222000001|61.0548099|0.208246323|-25.87091101|4.770072524|0.0|59.79410145|-17.81765281|54.07328082|2327.320914|423.5412927|-677.0708068|869.1027727|0.288369895|6.984778596|13.37174753|0.914412511|5075.773767000001|154.260803|25.03780079|0.021370407|951.4364299|11.43190096|1.0|1.0|1.0|2.89|0.06|21.0|-8.49|4.69|5.28|2.83|0.0|3.0|25.0|4.0|-5.76|0.0|1.0|3.74|1.29e-05|1.41e-05|0.00499|3.8|3.22e-09|1.14e-06|-0.0591799999999999|-1527.4104|-1527.376145|552.16|930.51|286.26|0.68008|0.0759|-0.16762|0.03425526|3.7709|16.0|7.8|7.8
12ac_a36|0.0|0|3.4419617660000004|0|2|1.297043188|0.0|-0.050997272|-0.073735973|0.042560386|0.03586247|-0.450737917|0.000584134|-0.046730704|1|0.0018565629999999|0.060445359|-0.098698552|-0.166354116|-0.433636165|0.811459853|-0.020272679|0.863165958|0.770400825|0|0.779673368|-0.080202334|-0.104391657|-72.4798052|14.93372351|118.0445703|0.220326632|-50.32319912|10.36858115|20.70356046|86.51036063|-25.03847816|70.61872461|2902.588755|541.3322795|-1377.116299|2455.459827|0.268353853|8.126831024|14.63702516|0.801074136|6378.288017|186.3198219|34.22211444|0.020208014|1882.216294|14.03055543|1.0|0.0|1.0|4.86|0.17|17.0|-6.89|3.16|2.09|1.59|0.0|6.0|32.0|5.0|-7.21|0.0|0.0|1.84|0.000154|0.000112|0.0476|2.36|1.29e-07|5.4600000000000006e-05|-0.0527399999999999|-1385.606133|-1385.566143|711.77|1200.61|319.2|0.56357|0.0249|-0.15675|0.03998989|5.4387|13.0|7.8861|7.8861
6c_a31|0.0|0|3.423005244|0|1|0.6101347220000001|0.0|0.047405064|-0.151732713|0.038901235|0.137523742|-0.790027307|-0.009477764|-0.00219333|2|-0.00668344|0.2301743489999999|-0.0055763209999999|-0.009333123|-0.582545668|0.790900932|-0.172780048|0.846458013|0.7905201209999999|0|0.641197273|-0.120905075|-0.126324613|-79.97295595|20.09112958|163.6316745|0.358802727|-50.62888027|12.71919216|105.7632176|93.4208388|-28.32375523|96.63311186|2837.949799|405.9259734|-1359.540251|2357.829685|0.234676081|8.102804662|14.63492011|0.8061548709999999|6283.091868|148.5675636|37.00884624|0.0212421629999999|1776.424619|13.44788285|1.0|1.0|1.0|3.67|0.14|22.0|-7.72|5.58|4.26|1.58|0.0|5.0|30.0|5.0|-6.27|0.0|1.0|3.64|8.179999999999999e-07|1.15e-05|0.0048|3.64|1.89e-08|7.9e-06|-0.0581799999999999|-1691.984862|-1691.948653|667.01|1125.85|376.01|0.7014699999999999|0.5028|-0.13351|0.03620884|8.8847|0.34|6.4685|6.4685
A8301_a51|0.0|0|0.0|1|0|1.197963627|1.700610355|0.0245770529999999|-0.028789626|0.039058957|0.078523314|-0.242873103|0.00740124|-0.012770742|1|0.007083041|0.135886548|-0.0357324579999999|-0.0618359079999999|-0.4354420879999999|0.6959300979999999|-0.21474885|0.750630149|0.7234449559999999|1|0.934739895|-0.055295165|-0.0780376929999999|-50.67621589|5.293803823|36.55933899|0.065260105|-32.90818536|3.437697042|78.46116212|56.90163721|-21.28401067|41.20144811|2799.106729|607.0025787000001|-1064.200534|2461.663545|0.145040365|6.890532887999999|13.24988678|0.922911768|6401.6494600000005|94.18649643|24.89475504|0.009586697|1244.737752|6.225421319|1.0|1.0|1.0|3.49|0.04|27.0|-9.38|5.5|5.52|3.35|0.0|5.0|31.0|3.0|-5.31|0.0|1.0|4.58|2.5e-07|1.17e-06|0.000495|5.02|4.12e-10|1.74e-07||||||||||||12.0|7.9208|7.9208
12an_a36|0.0|0|3.489959714|0|2|0.6294007110000001|0.0|-0.05423417|-0.046532211|0.042739018|0.0966393909999999|-0.407702102|0.00285431|-0.131674913|1|0.003710345|0.170355752|-0.07550872|-0.133106642|-0.434819796|0.8344566859999999|-0.055405405|0.885733922|0.855081905|0|0.836440154|-0.073519599|-0.105145528|-71.0446809|11.69727417|82.43567331|0.163559846|-48.0034364|7.903608682000001|0.0|81.70091433|-24.99720254|61.37296195|2881.978785|565.1654879|-1349.848937|2399.367452|0.216487385|8.773001855|15.82907093|0.8042935809999999|6162.848939|146.2760938|31.9040205|0.015771136|1722.817107|10.65623343|1.0|0.0|1.0|4.85|0.17|17.0|-7.05|3.33|2.61|2.51|0.0|6.0|31.0|4.0|-6.64|0.0|0.0|2.33|1.4300000000000002e-05|3.09e-05|0.0132|3.19|8.95e-08|3.83e-05|-0.05561|-1670.452238|-1670.417726|718.98|1215.98|239.49|0.69094|0.0644|-0.15474|0.0345115999999999|6.2182|0.04|7.3979|7.3979
12s_a36|0.0|0|3.486136149|0|2|1.297044029|0.0|-0.057853364|-0.045035034|0.042804233|0.037454164|-0.4023692|0.002951176|0.0056370119999999|1|0.003962098|0.063448144|-0.104118159|-0.1763783589999999|-0.434472457|0.8060798779999999|-0.086791463|0.856677627|0.856274847|0|0.8303378090000001|-0.07216709|-0.1000534719999999|-64.57958827|12.55883918|110.6090028|0.169662191|-41.6829437|8.106112169|10.23927133|76.34126108|-23.15117315|59.13914165|2710.355028|535.942162|-1227.012177|2294.468358|0.245801617|7.545963801|13.98635088|0.853487672|5890.905249|158.6528381|30.69639722|0.018222417|1626.909053|11.76167282|1.0|0.0|1.0|4.85|0.17|17.0|-6.97|3.24|2.19|2.24|0.0|5.0|30.0|4.0|-6.55|1.0|0.0|2.14|6.929999999999999e-05|5.05e-05|0.02|3.04|1.08e-07|4.270000000000001e-05|-0.04908|-1272.270833|-1272.236664|683.24|1150.67|319.95|0.6928|0.0002|-0.15559|0.03416928|8.7738|9.0|8.0458|8.0458
4a_a49|0.0|0|0.0|1|1|1.343847746|2.085628989|-0.076526919|-0.074495823|0.036555556|-0.080255074|-0.3631108529999999|-1.8100000000000003e-05|-0.053787795|1|0.000660956|-0.130491035|-0.037142108|-0.060391347|-0.403194204|0.803344301|0.032396301|0.856023531|0.731643066|1|0.7570436159999999|-0.094228246|-0.087863033|-53.88810275|10.51443916|313.22432680000003|0.242956384|-33.05061877|6.448709504|60.11195021|68.37721704|-17.96270092|68.30645049|2675.628678|464.3095353|-916.0977468|1647.61849|0.349698461|7.934892916|15.01791558|0.8926425020000001|5950.370212|214.47685|27.62211044|0.023624093|1408.727632|14.48911428|0.0|1.0|1.0|3.35|0.22|21.0|-7.36|3.4|2.83|1.25|0.0|6.0|30.0|5.0|-7.52|0.0|1.0|2.42|0.000528|0.000305|122.0|1.71|4.35e-08|1.74e-05|-0.06461|-1313.19945|-1313.158118|660.19|1128.22|262.35|0.68042|0.0789|-0.1585099999999999|0.04133192|4.8706|32.0|7.4949|7.4949
12a_a30|0.0|0|0.0|0|2|0.604984824|0.0|0.033691224|-0.02919335|0.040166667|-0.096804291|-0.3557214489999999|0.005050384|0.009586623|1|0.005458948|-0.171649606|-0.053309522|-0.094526372|-0.454270252|0.7885597609999999|-0.171895425|0.842671963|0.7961424690000001|0|0.836214716|-0.07699057|-0.097138462|-60.22802588|10.10177981|85.47365107|0.163785284|-37.34272719|6.263330101|0.0|69.45678454|-23.35372432|57.83766054|2722.217443|518.4718832|-1144.332492|2256.680391|0.194809798|7.362386058999999|13.88603128|0.88607758|5936.682602000001|120.786445|29.00398472|0.014884556|1421.195251|9.228758655|1.0|0.0|1.0|4.65|0.14|17.0|-6.64|3.84|2.62|2.82|0.0|5.0|29.0|4.0|-5.98|0.0|0.0|2.63|5.23e-06|1.4e-05|0.0056|3.87|2.3100000000000002e-07|9.21e-05|-0.05184|-1575.7783980000002|-1575.745502|668.81|1122.01|245.76|0.68599|0.1511|-0.1481|0.03289568|4.7368|11.0|7.9469|7.9469
3q_a32|0.0|1|3.4364803|0|0|0.609420748|0.0|-0.017280695|-0.04718311|0.03898374|0.02785755|-0.419780649|0.000773658|-0.022925245|3|0.002487149|0.0492355779999999|-0.167040501|-0.295228244|-0.5448044360000001|0.853737093|-0.1585635|0.901790225|0.716172604|1|0.84993799|-0.067604132|-0.097961799|-60.46462749|11.43581616|41.73511731|0.15006201|-37.3203761|7.058489861|53.27315741|74.3682963|-17.27560785|53.16288420000001|2649.276311|524.6043311000001|-846.5047848999999|3335.898591|0.365026099|6.428518903|11.93494358|0.856561949|6079.482066|225.3038157|27.20679986|0.022526037|1333.133193|13.90366881|1.0|0.0|1.0|3.57|0.3|19.0|-7.31|6.43|4.72|1.33|0.0|7.0|28.0|4.0|-6.35|0.0|1.0|3.86|1.24e-06|2.4100000000000003e-05|0.00992|3.47|4.88e-08|2.01e-05|-0.04968|-1920.066488|-1920.042674|666.16|1136.46|342.16|0.70216|0.2897|-0.15001|0.02381444|5.2657|28.0|7.5528|7.5528
13_a47|0.0|1|2.920663104|0|0|1.417757826|0.0|-0.174238791|-0.0777650159999999|0.036632997|-0.047120094|-0.20197533|-0.00105415|0.003874205|1|-0.000211465|-0.108780879|-0.0101047869999999|-0.0233277889999999|-0.316563793|0.794037882|0.065869272|0.8582665429999999|0.626280497|1|0.781675563|-0.081148294|-0.088128939|-45.39284663|9.13564442|63.12660940000001|0.2183244369999999|-23.38063458|4.705524762|0.0|57.38622954|-16.72368034|50.9329486|2190.316257|402.6200617|-635.4998528|669.2729199|0.311738758|7.038683428|13.33103985|0.8939678120000001|4542.479565|160.5682509|24.29844849|0.023284817|923.3410426|11.99338291|1.0|1.0|1.0|2.9|0.06|21.0|-7.9|4.06|4.63|2.34|0.0|3.0|24.0|4.0|-6.0|1.0|1.0|3.19|5.79e-05|5.41e-05|0.0173|3.17|1.26e-08|4.04e-06|-0.05465|-1067.820961|-1067.78457|542.62|895.21|307.63|0.67466|0.3382|-166.0|0.03639189|4.8308|16.0|7.8|7.8
18c_a30|0.0|0|0.0|0|2|0.604986846|0.0|0.12157783|-0.118776867|0.042560386|0.011887112|-0.625122815|-0.003436924|0.0119521719999999|1|-0.002215642|0.0211588229999999|0.003429114|0.006103754|-0.562807327|0.8303425640000001|-0.058608635|0.885516463|0.802578397|0|0.717052026|-0.105618255|-0.1115683|-75.33411705|13.07260474|384.391404|0.282947974|-50.86775696|8.826997739|103.215593|87.76550537|-28.4279687|84.38908035|3002.59061|484.1740985|-1506.682341|3094.729399|0.214007997|7.646050338999999|13.8741593|0.81455244|6685.737642|144.5043388|36.16826708|0.018410634|1916.918155|12.43138832|1.0|0.0|1.0|4.85|0.13|17.0|-6.19|3.04|1.72|2.06|0.0|6.0|32.0|5.0|-7.05|0.0|0.0|1.91|9.68e-06|5e-05|0.0221|2.74|6.520000000000001e-07|0.000288|-0.05575|-1744.500825|-1744.455795|711.56|1209.11|355.78|0.69123|0.3879|-0.14225|0.04503016|8.64|12.0|7.9208|7.9208
17b_a25|0.0|0|0.0|1|0|1.3732004619999998|1.785120622|0.001256821|-0.002108117|0.042843137|-0.026412432|-0.266456625|0.005120507|-0.100018134|1|0.005244553|-0.044260194|-0.044156525|-0.073994564|-0.366585181|0.780221059|0.029728702|0.838260077|0.636746066|1|0.882170399|-0.068207754|-0.079392561|-60.19950116|12.04068508|99.61874923|0.1178296009999999|-45.64634114|9.129863339|87.61586206|73.52844745|-22.17876359|63.75929319|3100.8813760000003|668.9067217|-1264.189524|2514.295488|0.275133816|9.700133933|18.52147096|0.909403632|6674.061446|208.6205329|30.59704545|0.0175785369999999|1744.031591|13.32894629|1.0|1.0|1.0|3.56|0.11|27.0|-10.04|4.88|5.18|2.0|0.0|7.0|35.0|5.0|-6.53|0.0|1.0|3.78|4.75e-06|8.59e-06|0.00394|3.61|9.08e-11|4.16e-08|-0.05531|-1483.873254|-1483.830524|781.08|1329.35|228.6|0.6594800000000001|0.1741|-0.16408|0.04272963|5.2142|101.0|6.9957|6.9957
12bb_a36|0.0|0|3.3296932480000003|0|2|1.29704416|0.0|-0.07834963|-0.117921811|0.04625323|0.096309833|-0.444923056|-0.006877664|-0.018516159|1|-0.004358975|0.2463876689999999|-0.098027247|-0.250781298|-0.421445726|0.836170906|-0.045186455|0.892249657|0.632625562|0|0.6888482109999999|-0.090660196|-0.114330726|-73.39466247|14.16769093|88.91215764|0.311151789|-47.11573753|9.094955748|0.0|88.14984373|-24.95418524|72.36704599|2902.055617|442.2064275|-1247.709262|2458.790147|0.280705922|7.854524291000001|15.13083401|0.926384521|6285.088971|180.1992964|34.69260487|0.022984922|1734.6302440000002|14.75518126|1.0|0.0|1.0|4.72|0.14|17.0|-7.12|3.55|3.0|2.78|0.0|5.0|31.0|6.0|-6.8|1.0|0.0|2.44|0.000102|4.81e-05|0.0201|2.88|7.599999999999999e-08|3.17e-05|-0.0566799999999999|-1431.4091|-1431.374881|667.88|1120.72|236.69|688.0|0.0736|-0.15507|0.03421884|8657.0|0.01|8.0|8.0
17b_a6|0.0|0|3.375166525|0|1|1.425925343|0.0|0.1012747369999999|-0.0265090529999999|0.042739018|0.139594234|-0.6869226490000001|-0.00460563|-0.0385646|1|-0.00194781|0.231025646|-0.10896749|-0.180339002|-0.563310199|0.7788169070000001|-0.138423611|0.8370824240000001|0.8013954109999999|0|0.753949098|-0.095450984|-0.109195656|-71.65078895|20.48861696|155.8689396|0.246050902|-47.0150166|13.44399246|557.7093661|84.71888279|-27.2272998|83.12058064|2816.0632920000003|494.7179214|-1361.36499|2207.972178|0.229332826|8.974770742|16.46390151|0.834464855|5985.963521|150.48105900000002|35.32951798|0.019915748|1766.4758989999998|13.06809384|1.0|1.0|1.0|3.53|0.12|23.0|-9.01|4.98|4.32|1.7|0.0|5.0|31.0|5.0|-5.89|0.0|1.0|3.6|1.56e-06|6.69e-06|0.00274|4.09|9.77e-10|4e-07|-0.05736|-1350.102764|-1350.078181|690.98|1168.62|349.8|0.7016100000000001|0.0033|-0.12545|0.02458322|7.3188|153.0|6.8153|6.8153
20_a4|0.0|0|0.0|1|1|1.399905568|2.017439295|-0.203359312|-0.00123671|0.039635417|-0.061689675|-0.124135414|0.012265062|-0.1473674569999999|1|0.012025268|-0.098992154|-0.064248765|-0.103098674|-0.211751813|0.7797803109999999|-0.105783279|0.8404413829999999|0.665774148|0|0.918147288|-0.060595472|-0.072188305|-34.74640079|11.03865532|63.27373076|0.081852712|-16.72448692|5.313236547|68.49419443|46.45917085|-13.14728679|40.20507689|1982.961908|441.9318823|-486.4496111|1379.418733|0.356414753|5.543543957000001|9.58599918|0.729218575|4085.683488|171.5531319|20.4281979|0.024334176|755.8433223999999|11.71277006|1.0|1.0|1.0|3.23|0.11|17.0|-5.55|3.2|3.54|2.09|0.0|3.0|22.0|3.0|-5.96|1.0|1.0|2.97|0.000346|0.000134|0.0388|2.96|2.79e-06|0.000806|-0.03048|-934.2489802|-934.2266312|517.72|861.05|239.45|0.66028|0.1415|-0.16699|0.022349042|5.5779|646.0|6.1898|6.1898
12au_a36|-3.3109381210000004|0|3.422314661|0|2|0.2992539489999999|0.0|0.074839187|-0.351827031|0.044036281|0.075815782|-0.613616984|-0.006862238|-0.023640632|1|-0.001160331|0.1320241419999999|-0.15024383|-0.261631709|-0.515924985|0.825565083|-0.058671909|0.877827228|0.750657639|0|0.698996981|-0.090166553|-0.110305773|-79.35600767|15.51748637|102.3999102|0.301003019|-57.09017539|11.16356587|26.04051569|95.91776213|-27.36414058|80.38496714|3484.987058|502.8713191000001|-1587.1201529999998|2384.109036|0.283941389|8.963940512999999|17.67586495|0.97188557|7239.100414|204.2726719|38.21494522|0.023021031|2216.466823|16.56175445|0.0|0.0|1.0|5.0|0.17|17.0|-6.87|1.28|2.15|0.84|0.0|7.0|34.0|6.0|-8.03|0.0|0.0|1.18|0.0001409999999999|0.0001889999999999|0.0897|1.64|1.36e-07|6.45e-05|-0.0570899999999999|-1876.207937|-1876.156196|752.27|1283.4|241.65|0.70395|0.0158|-0.15162|0.05174058|8.0814|47.0|7.3279|7.3279
10_a3|0.0|0|0.0|0|0|0.605017375|0.0|0.190318474|-0.1152010919999999|0.034166667|0.017396832|-0.381954986|-0.008037672|0.018484177|1|-0.005959152|0.033279122|-0.0495219879999999|-0.0947326669999999|-0.616256033|0.743072638|0.078405316|0.8136572320000001|0.834020779|1|0.747406318|-0.1007256719999999|-0.0989320009999999|-45.8148076|6.768239856|248.0820067|0.252593682|-21.21655855|3.134330682|80.37219813|56.68388955|-16.65993003|53.41368558|2098.79955|346.1193167|-549.7776912|1361.86525|0.293370676|5.031169383|8.559361451000001|0.701266803|4600.496436|135.8581743|23.57661855|0.023470578|778.0284121000001|10.86908195|0.0|1.0|1.0|3.02|0.0|21.0|-6.51|3.79|3.41|1.2|0.0|2.0|22.0|4.0|-6.44|0.0|1.0|2.52|5.07e-05|0.000145|0.0443|2.43|3.06e-07|9.35e-05|-0.06238|-1288.190838|-1288.150029|498.67|830.63|230.67|0.68995|0.0463|-0.15011|0.04080931|9.3381|7943.0|5.1|5.1
6a_a31|0.0|0|3.3855253210000003|0|1|0.610184884|0.0|0.038376178|-0.181987023|0.0357275129999999|0.08881108|-0.779425376|-0.013930701|-0.0225412779999999|2|-0.010591881|0.1533239019999999|0.0006473469999999|0.001117583|-0.568500407|0.784022685|-0.0436046509999999|0.848080284|0.803505125|0|0.57216168|-0.132158278|-0.126430958|-74.23718620000001|20.08876284|157.9971748|0.42783832|-43.59027182|11.79563339|98.49408082|92.52963742|-26.51328079|97.68889243|2713.694431|335.9594356|-1113.557793|1671.917893|0.307253701|7.516549303|14.408653400000002|0.916923952|5908.282843|180.411907|38.27271371|0.031153284|1607.453976|18.29245122|1.0|1.0|1.0|3.42|0.05|22.0|-6.96|4.68|3.69|1.13|0.0|4.0|28.0|5.0|-6.69|0.0|1.0|2.96|6.09e-06|4.55e-05|0.0178|2.8|1.11e-07|4.3200000000000007e-05|-0.05563|-1613.34153|-1613.295461|607.79|1028.95|349.96|0.70416|0.6404|-0.1428|0.04606915|11.2387|1.1|5.9586|5.9586
4o_a46|0.0|0|0.0|1|1|1.13463699|2.138144369|-0.24479566|0.042766097|0.043320988|-0.2363624889999999|-0.032014955|0.010870588|-0.203025042|1|0.010144781|-0.376106593|-0.018058762|-0.028735607|-0.096073163|0.7699448320000001|-0.09492635|0.8176134690000001|0.6418406720000001|0|0.950732618|-0.0648126359999999|-0.06570509|-36.03345669|5.332434441|5.821925821000001|0.049267382|-19.76117845|2.9243708|31.19780621|42.00638612|-12.01115223|40.87645867|2195.436986|521.3931342|-576.535307|1705.3950960000002|0.248979351|5.527567399|10.25486577|0.855222204|4966.476822|136.5432529|15.99310518|0.0108913189999999|767.6690487000001|5.972929428|1.0|0.0|1.0|3.73|0.32|17.0|-7.26|4.77|4.94|2.72|0.0|2.0|26.0|3.0|-5.51|1.0|1.0|3.92|1.23e-05|1.34e-05|0.0045899999999999|4.06|5.5e-08|1.88e-05|-0.04627|-1070.456878|-1070.428722|581.59|1022.29|286.64|0.6843|0.1598|-0.18282|0.02815574|4.8244|162.0|6.7905|6.7905
19_a20|0.0|0|3.423603867|0|0|1.4009239059999998|0.0|0.071176085|-0.130949446|0.0396875|0.103271147|-0.539158264|-0.006620594|0.077469518|1|-0.004654742|0.175308615|-0.049177437|-0.083481481|-0.5838248970000001|0.7619768840000001|-0.105118869|0.8193003000000001|0.7741509329999999|1|0.754452534|-0.091725453|-0.099685049|-65.49811346|8.964643162|339.8339889|0.245547466|-43.03556944|5.890223441|88.19441661|75.98477124|-25.1915821|69.23289949|2849.084477|495.7134289|-1309.962269|1818.518838|0.203929412|7.950138729|15.38668579|0.935398401|6325.747732|133.9919257|31.64490997|0.0159602|1645.535318|10.48665779|1.0|1.0|1.0|3.49|0.08|27.0|-9.63|4.97|4.08|1.33|0.0|5.0|32.0|5.0|-6.8|0.0|1.0|3.16|1.29e-05|2.6600000000000003e-05|0.0112|2.91|2.34e-10|9.86e-08|-0.06767|-1368.413151|-1368.378274|687.79|1190.68|368.83|0.6987399999999999|0.2998|-0.13903|0.03487615|6.3327|2.6|5585.0|5585.0
16j_a32|0.0|1|3.359912013|0|0|0.609420735|0.0|0.175152442|-0.086195934|0.046788618|-0.0667943999999999|-0.778815477|-0.002456725|-0.135618491|3|-0.00030659|-0.11512706|-0.117577419|-0.202656848|-0.704356423|0.798237393|0.032797932|0.839271289|0.762429418|1|0.8259884120000001|-0.07651119|-0.106897203|-76.45058155|16.63953228|34.66998636|0.174011588|-54.6758122|11.90023573|45.81893652|91.93816239|-24.52188465|71.35869023|2830.682695|590.7291534|-1299.659886|3448.428146|0.3002094919999999|7.357962381|13.20372234|0.7944808170000001|6507.757122|214.7033741|35.04175088|0.021655546|1857.212797|15.48758085|1.0|0.0|1.0|3.86|0.33|19.0|-7.77|6.49|5.24|1.57|1.0|8.0|30.0|5.0|-5.73|0.0|0.0|4.25|3.56e-08|3.89e-06|0.00172|4.59|1.7e-08|7.5e-06|-0.05016|-2034.621888|-2034.593521|729.78|1225.27|341.65|0.70207|0.2907|-0.15012|0.0283671|4.0992|9.0|8.0315|8.0315
12a_a36|0.0|0|3.4715209280000003|0|2|1.297044783|0.0|-0.0632801509999999|-0.0427777779999999|0.040166667|0.078063311|-0.403468978|0.002039107|-0.070252245|1|0.003199301|0.134423193|-0.1063550619999999|-0.183140926|-0.432975237|0.7934042040000001|-0.119322074|0.846614758|0.855821486|0|0.820684627|-0.076154312|-0.104828755|-64.36949846|12.03249549|109.9069212|0.179315373|-39.52572284|7.388485123|5.277117996|76.09903547|-23.17301945|58.79461567|2647.835699|503.9367075|-1158.650972|2258.5909920000004|0.244684566|6.600635115|12.464492300000002|0.888377722|5710.355735|150.24716030000002|30.67992313|0.019102103|1533.996157|11.72953701|1.0|0.0|1.0|4.75|0.14|17.0|-6.59|2.72|1.88|2.02|0.0|5.0|29.0|4.0|-6.72|1.0|0.0|1.86|0.000164|0.000101|0.0384|2.68|2.56e-07|9.78e-05|-0.04946|-1232.951968|-1232.916523|653.94|1096.31|323.35|0.6997|0.0012|-0.1519299999999999|0.03544528|8.5603|13.0|7.8861|7.8861
12d_a40|0.0|0|0.0|1|0|0.60499064|1.753432382|0.1028826769999999|-0.107711573|0.043185185|0.209157499|-0.288158151|-0.000134504|0.087954209|2|-0.002126898|0.3683138529999999|0.127299624|0.224167029|-0.552689736|0.7769829840000001|-0.254735308|0.845904643|0.6948809659999999|1|0.840431415|-0.095675903|-0.091630294|-48.54239742|6.204226377|207.39648|0.159568585|-25.71599691|3.286773518|60.80168183|55.13932669|-20.59374436|56.88984065|2270.596857|445.2300015|-679.5935638999999|643.5166227999999|0.155716451|7.877041626|14.88744155|0.8899787840000001|5101.479206|82.49291335|24.39197636|0.01245259|804.9352200000001|6.596929268999999|1.0|0.0|1.0|3.23|0.0|20.0|-6.84|4.59|5.02|3.76|0.0|2.0|23.0|2.0|-5.13|0.0|1.0|4.21|5.58e-07|2.61e-06|0.000942|4.75|1.44e-07|5.2e-05|-0.07765|-2153.197255|-2153.180821|552.57|910.58|282.05|0.70435|115.0|-0.11604|0.0164339|1.9961|19.0|7.7212|7.7212
11_a3|0.0|0|0.0|0|0|0.605020608|0.0|0.119431379|-0.127546771|0.042795699|-0.101436441|-0.363112913|-0.008037672|0.044912659|1|-0.005959152|-0.194041982|-0.0495219879999999|-0.0947326669999999|-0.577616902|0.724492061|-0.04179402|0.793311683|0.834020779|1|0.777803048|-0.0955396769999999|-0.099420732|-47.02715152|6.800350988|253.1353625|0.222196952|-22.2443844|3.216644354|80.34769756|57.08178682|-18.52584757|51.99171876|2097.896727|367.9098016|-611.3529698|1105.41974|0.2475152639999999|5.475372235|10.29352296|0.8799677029999999|4487.967272999999|117.0775712|24.61956593|0.021256639|812.4456757999999|10.0546353|0.0|1.0|1.0|3.19|0.0|21.0|-6.51|3.79|3.41|0.8|0.0|2.0|22.0|4.0|-6.59|0.0|1.0|2.46|8.37e-05|0.000197|0.0601|2.22|3.06e-07|9.35e-05|-69.0|-1288.195105|-1288.165162|508.58|834.82|384.66|0.6966600000000001|0.4441|-0.13118|0.02994326|4.4522|0.04|7.3979|7.3979
